PEDRO ALEXANDRE-BA,,,,,BA,,,,,"32,02",,,,,,,,,-,,,,,,"32,02",,,,,,,,"165,60",,,,,,,,,,
PINTADAS-BA,,,,,BA,,,,,"29,24",,,,,,,,,-,,,,,,"29,24",,,,,,,,"151,21",,,,,,,,,,
PIRITIBA-BA,,,,,BA,,,,,"34,81",,,,,,,,,-,,,,,,"34,81",,,,,,,,"180,00",,,,,,,,,,
PLANALTINO-BA,,,,,BA,,,,,"27,84",,,,,,,,,-,,,,,,"27,84",,,,,,,,"143,98",,,,,,,,,,
PLANALTO-BA,,,,,BA,,,,,"36,20",,,,,,,,,-,,,,,,"36,20",,,,,,,,"187,20",,,,,,,,,,
POCOES-BA,,,,,BA,,,,,"41,77",,,,,,,,,-,,,,,,"41,77",,,,,,,,"216,00",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POJUCA-BA,,,,,BA,,,,,"257.354,54",,,,,,,,,"170.110,89",,,,,,"427.465,43",,,,,,,,"2.128.972,48",,,,,,,,,,
QUEIMADAS-BA,,,,,BA,,,,,"36,20",,,,,,,,,-,,,,,,"36,20",,,,,,,,"187,20",,,,,,,,,,
QUIJINGUE-BA,,,,,BA,,,,,"36,20",,,,,,,,,-,,,,,,"36,20",,,,,,,,"187,20",,,,,,,,,,
QUIXABEIRA-BA,,,,,BA,,,,,"32,02",,,,,,,,,-,,,,,,"32,02",,,,,,,,"165,60",,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,BA,,,,,"36,20",,,,,,,,,-,,,,,,"36,20",,,,,,,,"187,20",,,,,,,,,,
RETIROLANDIA-BA,,,,,BA,,,,,"29,24",,,,,,,,,-,,,,,,"29,24",,,,,,,,"151,21",,,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,BA,,,,,"38,98",,,,,,,,,-,,,,,,"38,98",,,,,,,,"201,60",,,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,BA,,,,,"30,63",,,,,,,,,-,,,,,,"30,63",,,,,,,,"158,40",,,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,BA,,,,,"43,16",,,,,,,,,-,,,,,,"43,16",,,,,,,,"223,20",,,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,BA,,,,,"30,63",,,,,,,,,-,,,,,,"30,63",,,,,,,,"158,40",,,,,,,,,,
RIO REAL-BA,,,,,BA,,,,,"38,98",,,,,,,,,-,,,,,,"38,98",,,,,,,,"201,60",,,,,,,,,,
RUY BARBOSA-BA,,,,,BA,,,,,"38,98",,,,,,,,,-,,,,,,"38,98",,,,,,,,"201,60",,,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,BA,,,,,"778,57",,,,,,,,,"1.297,30",,,,,,"2.075,87",,,,,,,,"10.735,55",,,,,,,,,,
SALVADOR-BA,,,,,BA,,,,,"1.557,15",,,,,,,,,"62.521,37",,,,,,"64.078,52",,,,,,,,"261.070,82",,,,,,,,,,
SANTA BARBARA-BA,,,,,BA,,,,,"33,41",,,,,,,,,-,,,,,,"33,41",,,,,,,,"172,78",,,,,,,,,,
SANTA BRIGIDA-BA,,,,,BA,,,,,"33,41",,,,,,,,,-,,,,,,"33,41",,,,,,,,"172,78",,,,,,,,,,
SANTA INES-BA,,,,,BA,,,,,"29,24",,,,,,,,,-,,,,,,"29,24",,,,,,,,"151,21",,,,,,,,,,
SANTA TERESINHA-BA,,,,,BA,,,,,"27,84",,,,,,,,,-,,,,,,"27,84",,,,,,,,"143,98",,,,,,,,,,
SANTALUZ-BA,,,,,BA,,,,,"38,98",,,,,,,,,-,,,,,,"38,98",,,,,,,,"201,60",,,,,,,,,,
SANTANOPOLIS-BA,,,,,BA,,,,,"27,84",,,,,,,,,-,,,,,,"27,84",,,,,,,,"143,98",,,,,,,,,,
SANTO AMARO-BA,,,,,BA,,,,,"1.284,65",,,,,,,,,"1.297,30",,,,,,"2.581,95",,,,,,,,"13.352,75",,,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,BA,,,,,"47,34",,,,,,,,,-,,,,,,"47,34",,,,,,,,"244,81",,,,,,,,,,
SANTO ESTEVAO-BA,,,,,BA,,,,,"41,77",,,,,,,,,-,,,,,,"41,77",,,,,,,,"216,00",,,,,,,,,,
SAO DOMINGOS-BA,,,,,BA,,,,,"27,84",,,,,,,,,-,,,,,,"27,84",,,,,,,,"143,98",,,,,,,,,,
SAO FELIPE-BA,,,,,BA,,,,,"36,20",,,,,,,,,-,,,,,,"36,20",,,,,,,,"187,20",,,,,,,,,,
SAO FELIX-BA,,,,,BA,,,,,"30,63",,,,,,,,,-,,,,,,"30,63",,,,,,,,"158,40",,,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,BA,,,,,"173.471,46",,,,,,,,,"85.300,47",,,,,,"258.771,93",,,,,,,,"1.290.560,21",,,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,BA,,,,,"37,59",,,,,,,,,-,,,,,,"37,59",,,,,,,,"194,40",,,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,BA,,,,,"32,02",,,,,,,,,-,,,,,,"32,02",,,,,,,,"165,60",,,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,BA,,,,,"29,24",,,,,,,,,-,,,,,,"29,24",,,,,,,,"151,21",,,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,BA,,,,,"80.054,49",,,,,,,,,"71.587,52",,,,,,"151.642,01",,,,,,,,"823.902,69",,,,,,,,,,
SAPEACU-BA,,,,,BA,,,,,"32,02",,,,,,,,,-,,,,,,"32,02",,,,,,,,"165,60",,,,,,,,,,
SATIRO DIAS-BA,,,,,BA,,,,,"32,02",,,,,,,,,-,,,,,,"32,02",,,,,,,,"165,60",,,,,,,,,,
SAUBARA-BA,,,,,BA,,,,,"778,57",,,,,,,,,"1.297,30",,,,,,"2.075,87",,,,,,,,"10.735,55",,,,,,,,,,
SERRA PRETA-BA,,,,,BA,,,,,"33,41",,,,,,,,,-,,,,,,"33,41",,,,,,,,"172,78",,,,,,,,,,
SERRINHA-BA,,,,,BA,,,,,"48,73",,,,,,,,,-,,,,,,"48,73",,,,,,,,"252,00",,,,,,,,,,
SERROLANDIA-BA,,,,,BA,,,,,"30,63",,,,,,,,,-,,,,,,"30,63",,,,,,,,"158,40",,,,,,,,,,
SIMOES FILHO-BA,,,,,BA,,,,,"19.522,01",,,,,,,,,"66,97",,,,,,"19.588,98",,,,,,,,"102.863,74",,,,,,,,,,
SITIO DO QUINTO-BA,,,,,BA,,,,,"30,63",,,,,,,,,-,,,,,,"30,63",,,,,,,,"158,40",,,,,,,,,,
TANQUINHO-BA,,,,,BA,,,,,"27,84",,,,,,,,,-,,,,,,"27,84",,,,,,,,"143,98",,,,,,,,,,
TAPIRAMUTA-BA,,,,,BA,,,,,"30,63",,,,,,,,,-,,,,,,"30,63",,,,,,,,"158,40",,,,,,,,,,
TEODORO SAMPAIO-BA,,,,,BA,,,,,"20.424,52",,,,,,,,,"698,43",,,,,,"21.122,95",,,,,,,,"108.830,30",,,,,,,,,,
TEOFILANDIA-BA,,,,,BA,,,,,"36,20",,,,,,,,,-,,,,,,"36,20",,,,,,,,"187,20",,,,,,,,,,
TERRA NOVA-BA,,,,,BA,,,,,"30,63",,,,,,,,,-,,,,,,"30,63",,,,,,,,"158,40",,,,,,,,,,
TUCANO-BA,,,,,BA,,,,,"43,16",,,,,,,,,-,,,,,,"43,16",,,,,,,,"223,20",,,,,,,,,,
UAUA-BA,,,,,BA,,,,,"37,59",,,,,,,,,-,,,,,,"37,59",,,,,,,,"194,40",,,,,,,,,,
UBAIRA-BA,,,,,BA,,,,,"37,59",,,,,,,,,-,,,,,,"37,59",,,,,,,,"194,40",,,,,,,,,,
VALENTE-BA,,,,,BA,,,,,"33,41",,,,,,,,,-,,,,,,"33,41",,,,,,,,"172,78",,,,,,,,,,
VARZEA DA ROCA-BA,,,,,BA,,,,,"30,63",,,,,,,,,-,,,,,,"30,63",,,,,,,,"158,40",,,,,,,,,,
VARZEA DO POCO-BA,,,,,BA,,,,,"29,24",,,,,,,,,-,,,,,,"29,24",,,,,,,,"151,21",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VARZEA NOVA-BA,,,,,BA,,,,,"30,63",,,,,,,,,-,,,,,,"30,63",,,,,,,,"158,40",,,,,,,,,,
VARZEDO-BA,,,,,BA,,,,,"27,84",,,,,,,,,-,,,,,,"27,84",,,,,,,,"143,98",,,,,,,,,,
VERA CRUZ-BA,,,,,BA,,,,,"37,59",,,,,,,,,-,,,,,,"37,59",,,,,,,,"194,40",,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,BA,,,,,"55,69",,,,,,,,,-,,,,,,"55,69",,,,,,,,"288,00",,,,,,,,,,
ACARAPE-CE,,,,,CE,,,,,"581,34",,,,,,,,,-,,,,,,"581,34",,,,,,,,"1.621,50",,,,,,,,,,
ACARAU-CE,,,,,CE,,,,,"858,16",,,,,,,,,-,,,,,,"858,16",,,,,,,,"5.285,47",,,,,,,,,,
ALCANTARAS-CE,,,,,CE,,,,,"553,65",,,,,,,,,-,,,,,,"553,65",,,,,,,,"3.409,99",,,,,,,,,,
ALTO SANTO-CE,,,,,CE,,,,,"609,02",,,,,,,,,-,,,,,,"609,02",,,,,,,,"1.698,72",,,,,,,,,,
AMONTADA-CE,,,,,CE,,,,,"22.673,02",,,,,,,,,"35.150,43",,,,,,"57.823,45",,,,,,,,"300.157,61",,,,,,,,,,
APUIARES-CE,,,,,CE,,,,,"581,34",,,,,,,,,-,,,,,,"581,34",,,,,,,,"3.580,49",,,,,,,,,,
ARACATI-CE,,,,,CE,,,,,"204.023,37",,,,,,,,,"15.063,07",,,,,,"219.086,44",,,,,,,,"1.089.230,85",,,,,,,,,,
ARACOIABA-CE,,,,,CE,,,,,"719,75",,,,,,,,,-,,,,,,"719,75",,,,,,,,"2.007,57",,,,,,,,,,
ARARENDA-CE,,,,,CE,,,,,"581,34",,,,,,,,,-,,,,,,"581,34",,,,,,,,"3.580,49",,,,,,,,,,
ARATUBA-CE,,,,,CE,,,,,"581,34",,,,,,,,,-,,,,,,"581,34",,,,,,,,"1.621,50",,,,,,,,,,
BANABUIU-CE,,,,,CE,,,,,"636,70",,,,,,,,,-,,,,,,"636,70",,,,,,,,"1.775,92",,,,,,,,,,
BARREIRA-CE,,,,,CE,,,,,"664,38",,,,,,,,,-,,,,,,"664,38",,,,,,,,"1.853,14",,,,,,,,,,
BARROQUINHA-CE,,,,,CE,,,,,"609,02",,,,,,,,,-,,,,,,"609,02",,,,,,,,"3.751,00",,,,,,,,,,
BATURITE-CE,,,,,CE,,,,,"775,11",,,,,,,,,-,,,,,,"775,11",,,,,,,,"2.161,98",,,,,,,,,,
BEBERIBE-CE,,,,,CE,,,,,"830,48",,,,,,,,,-,,,,,,"830,48",,,,,,,,"2.316,43",,,,,,,,,,
BELA CRUZ-CE,,,,,CE,,,,,"747,43",,,,,,,,,-,,,,,,"747,43",,,,,,,,"4.603,50",,,,,,,,,,
BOA VIAGEM-CE,,,,,CE,,,,,"858,16",,,,,,,,,-,,,,,,"858,16",,,,,,,,"2.393,62",,,,,,,,,,
CAMOCIM-CE,,,,,CE,,,,,"885,84",,,,,,,,,-,,,,,,"885,84",,,,,,,,"5.456,00",,,,,,,,,,
CANINDE-CE,,,,,CE,,,,,"941,21",,,,,,,,,-,,,,,,"941,21",,,,,,,,"5.797,00",,,,,,,,,,
CAPISTRANO-CE,,,,,CE,,,,,"636,70",,,,,,,,,-,,,,,,"636,70",,,,,,,,"1.775,92",,,,,,,,,,
CARIDADE-CE,,,,,CE,,,,,"609,02",,,,,,,,,-,,,,,,"609,02",,,,,,,,"3.751,00",,,,,,,,,,
CARIRE-CE,,,,,CE,,,,,"692,07",,,,,,,,,-,,,,,,"692,07",,,,,,,,"4.262,49",,,,,,,,,,
CARNAUBAL-CE,,,,,CE,,,,,"636,70",,,,,,,,,-,,,,,,"636,70",,,,,,,,"3.921,48",,,,,,,,,,
CASCAVEL-CE,,,,,CE,,,,,"885,84",,,,,,,,,-,,,,,,"885,84",,,,,,,,"2.470,85",,,,,,,,,,
CATUNDA-CE,,,,,CE,,,,,"553,65",,,,,,,,,-,,,,,,"553,65",,,,,,,,"3.409,99",,,,,,,,,,
CHAVAL-CE,,,,,CE,,,,,"581,34",,,,,,,,,-,,,,,,"581,34",,,,,,,,"3.580,49",,,,,,,,,,
CHOROZINHO-CE,,,,,CE,,,,,"664,38",,,,,,,,,-,,,,,,"664,38",,,,,,,,"1.853,14",,,,,,,,,,
COREAU-CE,,,,,CE,,,,,"692,07",,,,,,,,,-,,,,,,"692,07",,,,,,,,"4.262,49",,,,,,,,,,
CRATEUS-CE,,,,,CE,,,,,"941,21",,,,,,,,,-,,,,,,"941,21",,,,,,,,"5.797,00",,,,,,,,,,
CROATA-CE,,,,,CE,,,,,"636,70",,,,,,,,,-,,,,,,"636,70",,,,,,,,"3.921,48",,,,,,,,,,
CRUZ-CE,,,,,CE,,,,,"664,38",,,,,,,,,-,,,,,,"664,38",,,,,,,,"4.092,00",,,,,,,,,,
DEPUTADO IRAPUAN PINHEIRO-CE,,,,,CE,,,,,"553,65",,,,,,,,,-,,,,,,"553,65",,,,,,,,"1.544,27",,,,,,,,,,
ERERE-CE,,,,,CE,,,,,"553,65",,,,,,,,,-,,,,,,"553,65",,,,,,,,"1.544,27",,,,,,,,,,
FORQUILHA-CE,,,,,CE,,,,,"664,38",,,,,,,,,-,,,,,,"664,38",,,,,,,,"4.092,00",,,,,,,,,,
FORTALEZA-CE,,,,,CE,,,,,"187.372,07",,,,,,,,,-,,,,,,"187.372,07",,,,,,,,"989.383,44",,,,,,,,,,
FORTIM-CE,,,,,CE,,,,,-,,,,,,,,,"886,68",,,,,,"886,68",,,,,,,,"3.329,79",,,,,,,,,,
FRECHEIRINHA-CE,,,,,CE,,,,,"581,34",,,,,,,,,-,,,,,,"581,34",,,,,,,,"3.580,49",,,,,,,,,,
GENERAL SAMPAIO-CE,,,,,CE,,,,,"553,65",,,,,,,,,-,,,,,,"553,65",,,,,,,,"3.409,99",,,,,,,,,,
GRACA-CE,,,,,CE,,,,,"636,70",,,,,,,,,-,,,,,,"636,70",,,,,,,,"3.921,48",,,,,,,,,,
GRANJA-CE,,,,,CE,,,,,"858,16",,,,,,,,,-,,,,,,"858,16",,,,,,,,"5.285,47",,,,,,,,,,
GROAIRAS-CE,,,,,CE,,,,,"553,65",,,,,,,,,-,,,,,,"553,65",,,,,,,,"3.409,99",,,,,,,,,,
GUARACIABA DO NORTE-CE,,,,,CE,,,,,"775,11",,,,,,,,,-,,,,,,"775,11",,,,,,,,"4.773,97",,,,,,,,,,
GUARAMIRANGA-CE,,,,,CE,,,,,"553,65",,,,,,,,,-,,,,,,"553,65",,,,,,,,"1.544,27",,,,,,,,,,
HIDROLANDIA-CE,,,,,CE,,,,,"664,38",,,,,,,,,-,,,,,,"664,38",,,,,,,,"4.092,00",,,,,,,,,,
HORIZONTE-CE,,,,,CE,,,,,"747,43",,,,,,,,,-,,,,,,"747,43",,,,,,,,"2.084,78",,,,,,,,,,
IBARETAMA-CE,,,,,CE,,,,,"581,34",,,,,,,,,-,,,,,,"581,34",,,,,,,,"1.621,50",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBIAPINA-CE,,,,,CE,,,,,"719,75",,,,,,,,,-,,,,,,"719,75",,,,,,,,"4.432,99",,,,,,,,,,
IBICUITINGA-CE,,,,,CE,,,,,"553,65",,,,,,,,,-,,,,,,"553,65",,,,,,,,"1.544,27",,,,,,,,,,
ICAPUI-CE,,,,,CE,,,,,"57.176,96",,,,,,,,,"16.810,94",,,,,,"73.987,90",,,,,,,,"305.113,24",,,,,,,,,,
INDEPENDENCIA-CE,,,,,CE,,,,,"719,75",,,,,,,,,-,,,,,,"719,75",,,,,,,,"4.432,99",,,,,,,,,,
IPAPORANGA-CE,,,,,CE,,,,,"581,34",,,,,,,,,-,,,,,,"581,34",,,,,,,,"3.580,49",,,,,,,,,,
IPU-CE,,,,,CE,,,,,"802,80",,,,,,,,,-,,,,,,"802,80",,,,,,,,"4.944,51",,,,,,,,,,
IPUEIRAS-CE,,,,,CE,,,,,"802,80",,,,,,,,,-,,,,,,"802,80",,,,,,,,"4.944,51",,,,,,,,,,
IRACEMA-CE,,,,,CE,,,,,"609,02",,,,,,,,,-,,,,,,"609,02",,,,,,,,"1.698,72",,,,,,,,,,
IRAUCUBA-CE,,,,,CE,,,,,"664,38",,,,,,,,,-,,,,,,"664,38",,,,,,,,"4.092,00",,,,,,,,,,
ITAICABA-CE,,,,,CE,,,,,"553,65",,,,,,,,,-,,,,,,"553,65",,,,,,,,"1.544,27",,,,,,,,,,
ITAPAGE-CE,,,,,CE,,,,,"830,48",,,,,,,,,-,,,,,,"830,48",,,,,,,,"5.115,00",,,,,,,,,,
ITAPIPOCA-CE,,,,,CE,,,,,"29.151,03",,,,,,,,,"27.744,42",,,,,,"56.895,45",,,,,,,,"293.135,17",,,,,,,,,,
ITAPIUNA-CE,,,,,CE,,,,,"636,70",,,,,,,,,-,,,,,,"636,70",,,,,,,,"1.775,92",,,,,,,,,,
ITAREMA-CE,,,,,CE,,,,,"21.863,27",,,,,,,,,"31.169,49",,,,,,"53.032,76",,,,,,,,"263.122,27",,,,,,,,,,
ITATIRA-CE,,,,,CE,,,,,"636,70",,,,,,,,,-,,,,,,"636,70",,,,,,,,"1.775,92",,,,,,,,,,
JAGUARETAMA-CE,,,,,CE,,,,,"664,38",,,,,,,,,-,,,,,,"664,38",,,,,,,,"1.853,14",,,,,,,,,,
JAGUARIBARA-CE,,,,,CE,,,,,"553,65",,,,,,,,,-,,,,,,"553,65",,,,,,,,"1.544,27",,,,,,,,,,
JAGUARIBE-CE,,,,,CE,,,,,"802,80",,,,,,,,,-,,,,,,"802,80",,,,,,,,"2.239,22",,,,,,,,,,
JAGUARUANA-CE,,,,,CE,,,,,"775,11",,,,,,,,,-,,,,,,"775,11",,,,,,,,"2.161,98",,,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,CE,,,,,"553,65",,,,,,,,,-,,,,,,"553,65",,,,,,,,"3.409,99",,,,,,,,,,
LIMOEIRO DO NORTE-CE,,,,,CE,,,,,"858,16",,,,,,,,,-,,,,,,"858,16",,,,,,,,"2.393,62",,,,,,,,,,
MADALENA-CE,,,,,CE,,,,,"609,02",,,,,,,,,-,,,,,,"609,02",,,,,,,,"1.698,72",,,,,,,,,,
MARCO-CE,,,,,CE,,,,,"692,07",,,,,,,,,-,,,,,,"692,07",,,,,,,,"4.262,49",,,,,,,,,,
MARTINOPOLE-CE,,,,,CE,,,,,"553,65",,,,,,,,,-,,,,,,"553,65",,,,,,,,"3.409,99",,,,,,,,,,
MASSAPE-CE,,,,,CE,,,,,"747,43",,,,,,,,,-,,,,,,"747,43",,,,,,,,"4.603,50",,,,,,,,,,
MERUOCA-CE,,,,,CE,,,,,"581,34",,,,,,,,,-,,,,,,"581,34",,,,,,,,"3.580,49",,,,,,,,,,
MILHA-CE,,,,,CE,,,,,"609,02",,,,,,,,,-,,,,,,"609,02",,,,,,,,"1.698,72",,,,,,,,,,
MIRAIMA-CE,,,,,CE,,,,,"581,34",,,,,,,,,-,,,,,,"581,34",,,,,,,,"3.580,49",,,,,,,,,,
MOMBACA-CE,,,,,CE,,,,,"830,48",,,,,,,,,-,,,,,,"830,48",,,,,,,,"2.316,43",,,,,,,,,,
MONSENHOR TABOSA-CE,,,,,CE,,,,,"636,70",,,,,,,,,-,,,,,,"636,70",,,,,,,,"3.921,48",,,,,,,,,,
MORADA NOVA-CE,,,,,CE,,,,,"913,53",,,,,,,,,-,,,,,,"913,53",,,,,,,,"2.548,07",,,,,,,,,,
MORAUJO-CE,,,,,CE,,,,,"553,65",,,,,,,,,-,,,,,,"553,65",,,,,,,,"3.409,99",,,,,,,,,,
MORRINHOS-CE,,,,,CE,,,,,"636,70",,,,,,,,,-,,,,,,"636,70",,,,,,,,"3.921,48",,,,,,,,,,
MUCAMBO-CE,,,,,CE,,,,,"609,02",,,,,,,,,-,,,,,,"609,02",,,,,,,,"3.751,00",,,,,,,,,,
MULUNGU-CE,,,,,CE,,,,,"553,65",,,,,,,,,-,,,,,,"553,65",,,,,,,,"1.544,27",,,,,,,,,,
NOVA RUSSAS-CE,,,,,CE,,,,,"775,11",,,,,,,,,-,,,,,,"775,11",,,,,,,,"4.773,97",,,,,,,,,,
NOVO ORIENTE-CE,,,,,CE,,,,,"747,43",,,,,,,,,-,,,,,,"747,43",,,,,,,,"4.603,50",,,,,,,,,,
OCARA-CE,,,,,CE,,,,,"719,75",,,,,,,,,-,,,,,,"719,75",,,,,,,,"2.007,57",,,,,,,,,,
PACAJUS-CE,,,,,CE,,,,,"830,48",,,,,,,,,-,,,,,,"830,48",,,,,,,,"2.316,43",,,,,,,,,,
PACOTI-CE,,,,,CE,,,,,"581,34",,,,,,,,,-,,,,,,"581,34",,,,,,,,"1.621,50",,,,,,,,,,
PACUJA-CE,,,,,CE,,,,,"553,65",,,,,,,,,-,,,,,,"553,65",,,,,,,,"3.409,99",,,,,,,,,,
PALHANO-CE,,,,,CE,,,,,"553,65",,,,,,,,,-,,,,,,"553,65",,,,,,,,"1.544,27",,,,,,,,,,
PALMACIA-CE,,,,,CE,,,,,"553,65",,,,,,,,,-,,,,,,"553,65",,,,,,,,"1.544,27",,,,,,,,,,
PARACURU-CE,,,,,CE,,,,,"21.053,52",,,,,,,,,"43.837,34",,,,,,"64.890,86",,,,,,,,"337.439,58",,,,,,,,,,
PARAIPABA-CE,,,,,CE,,,,,"719,75",,,,,,,,,"2.276,92",,,,,,"2.996,67",,,,,,,,"14.918,08",,,,,,,,,,
PARAMOTI-CE,,,,,CE,,,,,"581,34",,,,,,,,,-,,,,,,"581,34",,,,,,,,"3.580,49",,,,,,,,,,
PEDRA BRANCA-CE,,,,,CE,,,,,"830,48",,,,,,,,,-,,,,,,"830,48",,,,,,,,"2.316,43",,,,,,,,,,
PENTECOSTE-CE,,,,,CE,,,,,"775,11",,,,,,,,,-,,,,,,"775,11",,,,,,,,"4.773,97",,,,,,,,,,
PEREIRO-CE,,,,,CE,,,,,"609,02",,,,,,,,,-,,,,,,"609,02",,,,,,,,"1.698,72",,,,,,,,,,
PINDORETAMA-CE,,,,,CE,,,,,"609,02",,,,,,,,,-,,,,,,"609,02",,,,,,,,"1.698,72",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIQUET CARNEIRO-CE,,,,,CE,,,,,"609,02",,,,,,,,,-,,,,,,"609,02",,,,,,,,"1.698,72",,,,,,,,,,
PIRES FERREIRA-CE,,,,,CE,,,,,"581,34",,,,,,,,,-,,,,,,"581,34",,,,,,,,"3.580,49",,,,,,,,,,
PORANGA-CE,,,,,CE,,,,,"581,34",,,,,,,,,-,,,,,,"581,34",,,,,,,,"3.580,49",,,,,,,,,,
POTIRETAMA-CE,,,,,CE,,,,,"553,65",,,,,,,,,-,,,,,,"553,65",,,,,,,,"1.544,27",,,,,,,,,,
QUITERIANOPOLIS-CE,,,,,CE,,,,,"664,38",,,,,,,,,-,,,,,,"664,38",,,,,,,,"4.092,00",,,,,,,,,,
QUIXADA-CE,,,,,CE,,,,,"941,21",,,,,,,,,-,,,,,,"941,21",,,,,,,,"2.625,28",,,,,,,,,,
QUIXERAMOBIM-CE,,,,,CE,,,,,"913,53",,,,,,,,,-,,,,,,"913,53",,,,,,,,"2.548,07",,,,,,,,,,
QUIXERE-CE,,,,,CE,,,,,"636,70",,,,,,,,,-,,,,,,"636,70",,,,,,,,"1.775,92",,,,,,,,,,
REDENCAO-CE,,,,,CE,,,,,"719,75",,,,,,,,,-,,,,,,"719,75",,,,,,,,"2.007,57",,,,,,,,,,
RERIUTABA-CE,,,,,CE,,,,,"719,75",,,,,,,,,-,,,,,,"719,75",,,,,,,,"4.432,99",,,,,,,,,,
RUSSAS-CE,,,,,CE,,,,,"885,84",,,,,,,,,-,,,,,,"885,84",,,,,,,,"2.470,85",,,,,,,,,,
SANTA QUITERIA-CE,,,,,CE,,,,,"830,48",,,,,,,,,-,,,,,,"830,48",,,,,,,,"5.115,00",,,,,,,,,,
SANTANA DO ACARAU-CE,,,,,CE,,,,,"747,43",,,,,,,,,-,,,,,,"747,43",,,,,,,,"4.603,50",,,,,,,,,,
SAO BENEDITO-CE,,,,,CE,,,,,"830,48",,,,,,,,,-,,,,,,"830,48",,,,,,,,"5.115,00",,,,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,,CE,,,,,"802,80",,,,,,,,,-,,,,,,"802,80",,,,,,,,"4.944,51",,,,,,,,,,
SAO JOAO DO JAGUARIBE-CE,,,,,CE,,,,,"553,65",,,,,,,,,-,,,,,,"553,65",,,,,,,,"1.544,27",,,,,,,,,,
SAO LUIS DO CURU-CE,,,,,CE,,,,,"581,34",,,,,,,,,-,,,,,,"581,34",,,,,,,,"3.580,49",,,,,,,,,,
SENADOR POMPEU-CE,,,,,CE,,,,,"747,43",,,,,,,,,-,,,,,,"747,43",,,,,,,,"2.084,78",,,,,,,,,,
SENADOR SA-CE,,,,,CE,,,,,"553,65",,,,,,,,,-,,,,,,"553,65",,,,,,,,"3.409,99",,,,,,,,,,
SOBRAL-CE,,,,,CE,,,,,"1.079,62",,,,,,,,,-,,,,,,"1.079,62",,,,,,,,"6.649,49",,,,,,,,,,
SOLONOPOLE-CE,,,,,CE,,,,,"664,38",,,,,,,,,-,,,,,,"664,38",,,,,,,,"1.853,14",,,,,,,,,,
TABULEIRO DO NORTE-CE,,,,,CE,,,,,"747,43",,,,,,,,,-,,,,,,"747,43",,,,,,,,"2.084,78",,,,,,,,,,
TAMBORIL-CE,,,,,CE,,,,,"747,43",,,,,,,,,-,,,,,,"747,43",,,,,,,,"4.603,50",,,,,,,,,,
TEJUCUOCA-CE,,,,,CE,,,,,"581,34",,,,,,,,,-,,,,,,"581,34",,,,,,,,"3.580,49",,,,,,,,,,
TIANGUA-CE,,,,,CE,,,,,"885,84",,,,,,,,,-,,,,,,"885,84",,,,,,,,"5.456,00",,,,,,,,,,
TRAIRI-CE,,,,,CE,,,,,"24.292,52",,,,,,,,,"47.950,08",,,,,,"72.242,60",,,,,,,,"353.477,91",,,,,,,,,,
TURURU-CE,,,,,CE,,,,,"581,34",,,,,,,,,-,,,,,,"581,34",,,,,,,,"3.580,49",,,,,,,,,,
UBAJARA-CE,,,,,CE,,,,,"747,43",,,,,,,,,-,,,,,,"747,43",,,,,,,,"4.603,50",,,,,,,,,,
UMIRIM-CE,,,,,CE,,,,,"636,70",,,,,,,,,-,,,,,,"636,70",,,,,,,,"3.921,48",,,,,,,,,,
URUBURETAMA-CE,,,,,CE,,,,,"636,70",,,,,,,,,-,,,,,,"636,70",,,,,,,,"3.921,48",,,,,,,,,,
URUOCA-CE,,,,,CE,,,,,"581,34",,,,,,,,,-,,,,,,"581,34",,,,,,,,"3.580,49",,,,,,,,,,
VARJOTA-CE,,,,,CE,,,,,"636,70",,,,,,,,,-,,,,,,"636,70",,,,,,,,"3.921,48",,,,,,,,,,
VICOSA DO CEARA-CE,,,,,CE,,,,,"858,16",,,,,,,,,-,,,,,,"858,16",,,,,,,,"5.285,47",,,,,,,,,,
