CICERO DANTAS-BA,,,BA,,,,"62,71",,,,,,,-,,,,,"62,71",,,,,,"527,58",,,,,,,,,,,
CIPO-BA,,,BA,,,,"51,65",,,,,,,-,,,,,"51,65",,,,,,"433,14",,,,,,,,,,,
CONCEICAO DA FEIRA-BA,,,BA,,,,"53,75",,,,,,,-,,,,,"53,75",,,,,,"452,37",,,,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,BA,,,,"56,12",,,,,,,-,,,,,"56,12",,,,,,"470,75",,,,,,,,,,,
CONCEICAO DO COITE-BA,,,BA,,,,"74,04",,,,,,,-,,,,,"74,04",,,,,,"622,27",,,,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,BA,,,,"60,60",,,,,,,-,,,,,"60,60",,,,,,"508,32",,,,,,,,,,,
CONDE-BA,,,BA,,,,"58,23",,,,,,,-,,,,,"58,23",,,,,,"489,97",,,,,,,,,,,
CORACAO DE MARIA-BA,,,BA,,,,"58,23",,,,,,,-,,,,,"58,23",,,,,,"489,97",,,,,,,,,,,
CORONEL JOAO SA-BA,,,BA,,,,"56,12",,,,,,,-,,,,,"56,12",,,,,,"470,75",,,,,,,,,,,
CRAVOLANDIA-BA,,,BA,,,,"44,79",,,,,,,-,,,,,"44,79",,,,,,"376,03",,,,,,,,,,,
CRISOPOLIS-BA,,,BA,,,,"56,12",,,,,,,-,,,,,"56,12",,,,,,"470,75",,,,,,,,,,,
CRUZ DAS ALMAS-BA,,,BA,,,,"71,67",,,,,,,-,,,,,"71,67",,,,,,"602,78",,,,,,,,,,,
DARIO MEIRA-BA,,,BA,,,,"51,65",,,,,,,-,,,,,"51,65",,,,,,"433,14",,,,,,,,,,,
DIAS D'AVILA-BA,,,BA,,,,"69,56",,,,,,,-,,,,,"69,56",,,,,,"583,56",,,,,,,,,,,
DOM MACEDO COSTA-BA,,,BA,,,,"44,79",,,,,,,-,,,,,"44,79",,,,,,"376,03",,,,,,,,,,,
ELISIO MEDRADO-BA,,,BA,,,,"44,79",,,,,,,-,,,,,"44,79",,,,,,"376,03",,,,,,,,,,,
ENCRUZILHADA-BA,,,BA,,,,"65,08",,,,,,,-,,,,,"65,08",,,,,,"545,94",,,,,,,,,,,
ENTRE RIOS-BA,,,BA,,,,"124.215,44",,,,,,,"68.536,21",,,,,"192.751,65",,,,,,"1.232.430,18",,,,,,,,,,,
ESPLANADA-BA,,,BA,,,,"209.544,02",,,,,,,"126.668,04",,,,,"336.212,06",,,,,,"2.169.498,51",,,,,,,,,,,
EUCLIDES DA CUNHA-BA,,,BA,,,,"71,67",,,,,,,-,,,,,"71,67",,,,,,"602,78",,,,,,,,,,,
FATIMA-BA,,,BA,,,,"56,12",,,,,,,-,,,,,"56,12",,,,,,"470,75",,,,,,,,,,,
FEIRA DE SANTANA-BA,,,BA,,,,"89,85",,,,,,,-,,,,,"89,85",,,,,,"753,47",,,,,,,,,,,
GAVIAO-BA,,,BA,,,,"44,79",,,,,,,-,,,,,"44,79",,,,,,"376,03",,,,,,,,,,,
GLORIA-BA,,,BA,,,,"51,65",,,,,,,-,,,,,"51,65",,,,,,"433,14",,,,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,BA,,,,"53,75",,,,,,,-,,,,,"53,75",,,,,,"452,37",,,,,,,,,,,
HELIOPOLIS-BA,,,BA,,,,"49,27",,,,,,,-,,,,,"49,27",,,,,,"414,76",,,,,,,,,,,
IACU-BA,,,BA,,,,"62,71",,,,,,,-,,,,,"62,71",,,,,,"527,58",,,,,,,,,,,
IBIQUERA-BA,,,BA,,,,"44,79",,,,,,,-,,,,,"44,79",,,,,,"376,03",,,,,,,,,,,
ICHU-BA,,,BA,,,,"44,79",,,,,,,-,,,,,"44,79",,,,,,"376,03",,,,,,,,,,,
INHAMBUPE-BA,,,BA,,,,"62,71",,,,,,,-,,,,,"62,71",,,,,,"527,58",,,,,,,,,,,
IPECAETA-BA,,,BA,,,,"56,12",,,,,,,-,,,,,"56,12",,,,,,"470,75",,,,,,,,,,,
IPIRA-BA,,,BA,,,,"74,04",,,,,,,-,,,,,"74,04",,,,,,"622,27",,,,,,,,,,,
IRAJUBA-BA,,,BA,,,,"44,79",,,,,,,-,,,,,"44,79",,,,,,"376,03",,,,,,,,,,,
IRARA-BA,,,BA,,,,"60,60",,,,,,,-,,,,,"60,60",,,,,,"508,32",,,,,,,,,,,
ITABERABA-BA,,,BA,,,,"74,04",,,,,,,-,,,,,"74,04",,,,,,"622,27",,,,,,,,,,,
ITAGI-BA,,,BA,,,,"51,65",,,,,,,-,,,,,"51,65",,,,,,"433,14",,,,,,,,,,,
ITAMBE-BA,,,BA,,,,"62,71",,,,,,,-,,,,,"62,71",,,,,,"527,58",,,,,,,,,,,
ITANAGRA-BA,,,BA,,,,"59.022,18",,,,,,,"11.944,14",,,,,"70.966,32",,,,,,"416.910,60",,,,,,,,,,,
ITAPARICA-BA,,,BA,,,,"1.557,26",,,,,,,"29.999,13",,,,,"31.556,39",,,,,,"245.354,59",,,,,,,,,,,
ITAPETINGA-BA,,,BA,,,,"74,04",,,,,,,-,,,,,"74,04",,,,,,"622,27",,,,,,,,,,,
ITAPICURU-BA,,,BA,,,,"60,60",,,,,,,-,,,,,"60,60",,,,,,"508,32",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITAQUARA-BA,,,BA,,,,"44,79",,,,,,,-,,,,,"44,79",,,,,,"376,03",,,,,,,,,,,
ITARANTIM-BA,,,BA,,,,"51,65",,,,,,,-,,,,,"51,65",,,,,,"433,14",,,,,,,,,,,
ITATIM-BA,,,BA,,,,"49,27",,,,,,,-,,,,,"49,27",,,,,,"414,76",,,,,,,,,,,
ITIRUCU-BA,,,BA,,,,"49,27",,,,,,,-,,,,,"49,27",,,,,,"414,76",,,,,,,,,,,
ITIUBA-BA,,,BA,,,,"65,08",,,,,,,-,,,,,"65,08",,,,,,"545,94",,,,,,,,,,,
JACOBINA-BA,,,BA,,,,"78,52",,,,,,,-,,,,,"78,52",,,,,,"658,76",,,,,,,,,,,
JAGUAQUARA-BA,,,BA,,,,"69,56",,,,,,,-,,,,,"69,56",,,,,,"583,56",,,,,,,,,,,
JAGUARIPE-BA,,,BA,,,,"49,27",,,,,,,-,,,,,"49,27",,,,,,"414,76",,,,,,,,,,,
JANDAIRA-BA,,,BA,,,,"47,17",,,,,,,-,,,,,"47,17",,,,,,"395,52",,,,,,,,,,,
JEQUIE-BA,,,BA,,,,"89,85",,,,,,,-,,,,,"89,85",,,,,,"753,47",,,,,,,,,,,
JEREMOABO-BA,,,BA,,,,"65,08",,,,,,,-,,,,,"65,08",,,,,,"545,94",,,,,,,,,,,
JIQUIRICA-BA,,,BA,,,,"49,27",,,,,,,-,,,,,"49,27",,,,,,"414,76",,,,,,,,,,,
JITAUNA-BA,,,BA,,,,"58,23",,,,,,,-,,,,,"58,23",,,,,,"489,97",,,,,,,,,,,
LAFAIETE COUTINHO-BA,,,BA,,,,"44,79",,,,,,,-,,,,,"44,79",,,,,,"376,03",,,,,,,,,,,
LAJE-BA,,,BA,,,,"56,12",,,,,,,-,,,,,"56,12",,,,,,"470,75",,,,,,,,,,,
LAJEDINHO-BA,,,BA,,,,"44,79",,,,,,,-,,,,,"44,79",,,,,,"376,03",,,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,BA,,,,"44,79",,,,,,,-,,,,,"44,79",,,,,,"376,03",,,,,,,,,,,
LAMARAO-BA,,,BA,,,,"44,79",,,,,,,-,,,,,"44,79",,,,,,"376,03",,,,,,,,,,,
LAURO DE FREITAS-BA,,,BA,,,,"85,37",,,,,,,-,,,,,"85,37",,,,,,"715,85",,,,,,,,,,,
MACAJUBA-BA,,,BA,,,,"47,17",,,,,,,-,,,,,"47,17",,,,,,"395,52",,,,,,,,,,,
MACARANI-BA,,,BA,,,,"51,65",,,,,,,-,,,,,"51,65",,,,,,"433,14",,,,,,,,,,,
MADRE DE DEUS-BA,,,BA,,,,"720.742, 44",,,,,,,"133.013,36",,,,,"853.755,80",,,,,,"5.821.935,95",,,,,,,,,,,
MAIQUINIQUE-BA,,,BA,,,,"44,79",,,,,,,-,,,,,"44,79",,,,,,"376,03",,,,,,,,,,,
MAIRI-BA,,,BA,,,,"58,23",,,,,,,-,,,,,"58,23",,,,,,"489,97",,,,,,,,,,,
MANOEL VITORINO-BA,,,BA,,,,"53,75",,,,,,,-,,,,,"53,75",,,,,,"452,37",,,,,,,,,,,
MARACAS-BA,,,BA,,,,"62,71",,,,,,,-,,,,,"62,71",,,,,,"527,58",,,,,,,,,,,
MARAGOGIPE-BA,,,BA,,,,"69,56",,,,,,,-,,,,,"69,56",,,,,,"583,56",,,,,,,,,,,
MARCIONILIO SOUZA-BA,,,BA,,,,"47,17",,,,,,,-,,,,,"47,17",,,,,,"395,52",,,,,,,,,,,
MATA DE SAO JOAO-BA,,,BA,,,,"116.164,03",,,,,,,"47.802,27",,,,,"163.966,30",,,,,,"1.139.549,58",,,,,,,,,,,
MIGUEL CALMON-BA,,,BA,,,,"62,71",,,,,,,-,,,,,"62,71",,,,,,"527,58",,,,,,,,,,,
MILAGRES-BA,,,BA,,,,"49,27",,,,,,,-,,,,,"49,27",,,,,,"414,76",,,,,,,,,,,
MIRANTE-BA,,,BA,,,,"49,27",,,,,,,-,,,,,"49,27",,,,,,"414,76",,,,,,,,,,,
MONTE SANTO-BA,,,BA,,,,"71,67",,,,,,,-,,,,,"71,67",,,,,,"602,78",,,,,,,,,,,
MUNDO NOVO-BA,,,BA,,,,"58,23",,,,,,,-,,,,,"58,23",,,,,,"489,97",,,,,,,,,,,
MUNIZ FERREIRA-BA,,,BA,,,,"44,79",,,,,,,-,,,,,"44,79",,,,,,"376,03",,,,,,,,,,,
MURITIBA-BA,,,BA,,,,"62,71",,,,,,,-,,,,,"62,71",,,,,,"527,58",,,,,,,,,,,
MUTUIPE-BA,,,BA,,,,"58,23",,,,,,,-,,,,,"58,23",,,,,,"489,97",,,,,,,,,,,
NAZARE-BA,,,BA,,,,"60,60",,,,,,,-,,,,,"60,60",,,,,,"508,32",,,,,,,,,,,
NORDESTINA-BA,,,BA,,,,"47,17",,,,,,,-,,,,,"47,17",,,,,,"395,52",,,,,,,,,,,
NOVA CANAA-BA,,,BA,,,,"51,65",,,,,,,-,,,,,"51,65",,,,,,"433,14",,,,,,,,,,,
NOVA FATIMA-BA,,,BA,,,,"44,79",,,,,,,-,,,,,"44,79",,,,,,"376,03",,,,,,,,,,,
NOVA ITARANA-BA,,,BA,,,,"44,79",,,,,,,-,,,,,"44,79",,,,,,"376,03",,,,,,,,,,,
NOVA SOURE-BA,,,BA,,,,"60,60",,,,,,,-,,,,,"60,60",,,,,,"508,32",,,,,,,,,,,
NOVO TRIUNFO-BA,,,BA,,,,"49,27",,,,,,,-,,,,,"49,27",,,,,,"414,76",,,,,,,,,,,
OLINDINA-BA,,,BA,,,,"58,23",,,,,,,-,,,,,"58,23",,,,,,"489,97",,,,,,,,,,,
OURICANGAS-BA,,,BA,,,,"44,79",,,,,,,-,,,,,"44,79",,,,,,"376,03",,,,,,,,,,,
OUROLANDIA-BA,,,BA,,,,"51,65",,,,,,,-,,,,,"51,65",,,,,,"433,14",,,,,,,,,,,
PARIPIRANGA-BA,,,BA,,,,"60,60",,,,,,,-,,,,,"60,60",,,,,,"508,32",,,,,,,,,,,
PAULO AFONSO-BA,,,BA,,,,"83,00",,,,,,,-,,,,,"83,00",,,,,,"697,49",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE DE SERRA-BA,,,BA,,,,"49,43",,,,,,,-,,,,,"49,43",,,,,,"414,92",,,,,,,,,,,
PEDRAO-BA,,,BA,,,,"44,90",,,,,,,-,,,,,"44,90",,,,,,"376,14",,,,,,,,,,,
PEDRO ALEXANDRE-BA,,,BA,,,,"53,96",,,,,,,-,,,,,"53,96",,,,,,"452,58",,,,,,,,,,,
PINTADAS-BA,,,BA,,,,"47,22",,,,,,,-,,,,,"47,22",,,,,,"395,57",,,,,,,,,,,
PIRITIBA-BA,,,BA,,,,"56,18",,,,,,,-,,,,,"56,18",,,,,,"470,81",,,,,,,,,,,
PLANALTINO-BA,,,BA,,,,"44,90",,,,,,,-,,,,,"44,90",,,,,,"376,14",,,,,,,,,,,
PLANALTO-BA,,,BA,,,,"58,39",,,,,,,-,,,,,"58,39",,,,,,"490,13",,,,,,,,,,,
POCOES-BA,,,BA,,,,"69,67",,,,,,,-,,,,,"69,67",,,,,,"583,67",,,,,,,,,,,
POJUCA-BA,,,BA,,,,"334.382,18",,,,,,,"294.878,40",,,,,"629.260,58",,,,,,"4.255.485,96",,,,,,,,,,,
QUEIMADAS-BA,,,BA,,,,"60,71",,,,,,,-,,,,,"60,71",,,,,,"508,43",,,,,,,,,,,
QUIJINGUE-BA,,,BA,,,,"60,71",,,,,,,-,,,,,"60,71",,,,,,"508,43",,,,,,,,,,,
QUIXABEIRA-BA,,,BA,,,,"44,90",,,,,,,-,,,,,"44,90",,,,,,"376,14",,,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,BA,,,,"58,39",,,,,,,-,,,,,"58,39",,,,,,"490,13",,,,,,,,,,,
RETIROLANDIA-BA,,,BA,,,,"47,22",,,,,,,-,,,,,"47,22",,,,,,"395,57",,,,,,,,,,,
RIACHAO DO JACUIPE-BA,,,BA,,,,"62,92",,,,,,,-,,,,,"62,92",,,,,,"527,79",,,,,,,,,,,
RIBEIRA DO AMPARO-BA,,,BA,,,,"49,43",,,,,,,-,,,,,"49,43",,,,,,"414,92",,,,,,,,,,,
RIBEIRA DO POMBAL-BA,,,BA,,,,"69,67",,,,,,,-,,,,,"69,67",,,,,,"583,67",,,,,,,,,,,
RIBEIRAO DO LARGO-BA,,,BA,,,,"51,65",,,,,,,-,,,,,"51,65",,,,,,"433,14",,,,,,,,,,,
RIO REAL-BA,,,BA,,,,"65,14",,,,,,,-,,,,,"65,14",,,,,,"546,00",,,,,,,,,,,
RUY BARBOSA-BA,,,BA,,,,"62,92",,,,,,,-,,,,,"62,92",,,,,,"527,79",,,,,,,,,,,
