IBIQUERA,,,BA,,,,,"56,43",,,,,-,,,,,,,"56,43",,,,,,,,"404,36",,,,,,,,,,
ICHU,,,BA,,,,,"56,43",,,,,-,,,,,,,"56,43",,,,,,,,"404,36",,,,,,,,,,
INHAMBUPE,,,BA,,,,,"79,01",,,,,-,,,,,,,"79,01",,,,,,,,"566,11",,,,,,,,,,
IPECAETA,,,BA,,,,,"70,54",,,,,-,,,,,,,"70,54",,,,,,,,"505,46",,,,,,,,,,
IPIRA,,,BA,,,,,"93,12",,,,,-,,,,,,,"93,12",,,,,,,,"667,21",,,,,,,,,,
IRAJUBA,,,BA,,,,,"56,43",,,,,-,,,,,,,"56,43",,,,,,,,"404,36",,,,,,,,,,
IRARA,,,BA,,,,,"76,18",,,,,-,,,,,,,"76,18",,,,,,,,"545,89",,,,,,,,,,
ITABERABA,,,BA,,,,,"93,12",,,,,-,,,,,,,"93,12",,,,,,,,"667,21",,,,,,,,,,
ITAGI,,,BA,,,,,"64,90",,,,,-,,,,,,,"64,90",,,,,,,,"465,02",,,,,,,,,,
ITAMBE,,,BA,,,,,"79,01",,,,,-,,,,,,,"79,01",,,,,,,,"566,11",,,,,,,,,,
ITANAGRA,,,BA,,,,,"76.615,74",,,,,"12.814,58",,,,,,,"89.430,32",,,,,,,,"530.811,95",,,,,,,,,,
ITAPARICA,,,BA,,,,,"1.952,14",,,,,"77.783,53",,,,,,,"79.735,67",,,,,,,,"561.749,21",,,,,,,,,,
ITAPETINGA,,,BA,,,,,"93,12",,,,,-,,,,,,,"93,12",,,,,,,,"667,21",,,,,,,,,,
ITAPICURU,,,BA,,,,,"76,18",,,,,-,,,,,,,"76,18",,,,,,,,"545,89",,,,,,,,,,
ITAQUARA,,,BA,,,,,"56,43",,,,,-,,,,,,,"56,43",,,,,,,,"404,36",,,,,,,,,,
ITARANTIM,,,BA,,,,,"67,72",,,,,-,,,,,,,"67,72",,,,,,,,"474,15",,,,,,,,,,
ITATIM,,,BA,,,,,"62,08",,,,,-,,,,,,,"62,08",,,,,,,,"444,80",,,,,,,,,,
ITIRUCU,,,BA,,,,,"62,08",,,,,-,,,,,,,"62,08",,,,,,,,"444,80",,,,,,,,,,
ITIUBA,,,BA,,,,,"81,83",,,,,-,,,,,,,"81,83",,,,,,,,"586,33",,,,,,,,,,
JACOBINA,,,BA,,,,,"98,76",,,,,-,,,,,,,"98,76",,,,,,,,"707,65",,,,,,,,,,
JAGUAQUARA,,,BA,,,,,"87,48",,,,,-,,,,,,,"87,48",,,,,,,,"626,78",,,,,,,,,,
JAGUARIPE,,,BA,,,,,"62,08",,,,,-,,,,,,,"62,08",,,,,,,,"444,80",,,,,,,,,,
JANDAIRA,,,BA,,,,,"59,26",,,,,-,,,,,,,"59,26",,,,,,,,"424,58",,,,,,,,,,
JEQUIE,,,BA,,,,,"112,87",,,,,-,,,,,,,"112,87",,,,,,,,"808,74",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JEREMOABO,,,BA,,,,,"81,83",,,,,-,,,,,,,"81,83",,,,,,,,"586,33",,,,,,,,,,
JIQUIRICA,,,BA,,,,,"62,08",,,,,-,,,,,,,"62,08",,,,,,,,"444,80",,,,,,,,,,
JITAUNA,,,BA,,,,,"73,37",,,,,-,,,,,,,"73,37",,,,,,,,"525,67",,,,,,,,,,
LAFAIETE COUTINHO,,,BA,,,,,"56,43",,,,,-,,,,,,,"56,43",,,,,,,,"404,36",,,,,,,,,,
LAJE,,,BA,,,,,"70,54",,,,,-,,,,,,,"70,54",,,,,,,,"505,46",,,,,,,,,,
LAJEDINHO,,,BA,,,,,"56,43",,,,,-,,,,,,,"56,43",,,,,,,,"404,36",,,,,,,,,,
LAJEDO DO TABOCAL,,,BA,,,,,"56,43",,,,,-,,,,,,,"56,43",,,,,,,,"404,36",,,,,,,,,,
LAMARAO,,,BA,,,,,"56,43",,,,,-,,,,,,,"56,43",,,,,,,,"404,36",,,,,,,,,,
LAURO DE FREITAS,,,BA,,,,,"107,23",,,,,-,,,,,,,"107,23",,,,,,,,"768,29",,,,,,,,,,
MACAJUBA,,,BA,,,,,"59,26",,,,,-,,,,,,,"59,26",,,,,,,,"424,58",,,,,,,,,,
MACARANI,,,BA,,,,,"64,90",,,,,-,,,,,,,"64,90",,,,,,,,"465,02",,,,,,,,,,
MADRE DE DEUS,,,BA,,,,,"814.142,88",,,,,"354.129,95",,,,,,,"1.168.272,83",,,,,,,,"7.345.815,25",,,,,,,,,,
MAIQUINIQUE,,,BA,,,,,"56,43",,,,,-,,,,,,,"56,43",,,,,,,,"404,36",,,,,,,,,,
MAIRI,,,BA,,,,,"73,37",,,,,-,,,,,,,"73,37",,,,,,,,"525,67",,,,,,,,,,
MANOEL VITORINO,,,BA,,,,,"67,72",,,,,-,,,,,,,"67,72",,,,,,,,"485,23",,,,,,,,,,
MARACAS,,,BA,,,,,"79,01",,,,,-,,,,,,,"79,01",,,,,,,,"566,11",,,,,,,,,,
MARAGOGIPE,,,BA,,,,,"87,48",,,,,-,,,,,,,"87,48",,,,,,,,"626,78",,,,,,,,,,
MARCIONILIO SOUZA,,,BA,,,,,"59,26",,,,,-,,,,,,,"59,26",,,,,,,,"424,58",,,,,,,,,,
MATA DE SAO JOAO,,,BA,,,,,"124.061,50",,,,,"48.366,75",,,,,,,"172.428,25",,,,,,,,"1.130.602,92",,,,,,,,,,
MIGUEL CALMON,,,BA,,,,,"79,01",,,,,-,,,,,,,"79,01",,,,,,,,"566,11",,,,,,,,,,
MILAGRES,,,BA,,,,,"62,08",,,,,-,,,,,,,"62,08",,,,,,,,"444,80",,,,,,,,,,
MIRANTE,,,BA,,,,,"62,08",,,,,-,,,,,,,"62,08",,,,,,,,"444,80",,,,,,,,,,
MONTE SANTO,,,BA,,,,,"90,29",,,,,-,,,,,,,"90,29",,,,,,,,"646,98",,,,,,,,,,
MUNDO NOVO,,,BA,,,,,"73,37",,,,,-,,,,,,,"73,37",,,,,,,,"525,67",,,,,,,,,,
MUNIZ FERREIRA,,,BA,,,,,"56,43",,,,,-,,,,,,,"56,43",,,,,,,,"404,36",,,,,,,,,,
MURITIBA,,,BA,,,,,"79,01",,,,,-,,,,,,,"79,01",,,,,,,,"566,11",,,,,,,,,,
MUTUIPE,,,BA,,,,,"73,37",,,,,-,,,,,,,"73,37",,,,,,,,"525,67",,,,,,,,,,
NAZARE,,,BA,,,,,"76,18",,,,,-,,,,,,,"76,18",,,,,,,,"545,89",,,,,,,,,,
NORDESTINA,,,BA,,,,,"59,26",,,,,-,,,,,,,"59,26",,,,,,,,"424,58",,,,,,,,,,
NOVA CANAA,,,BA,,,,,"64,90",,,,,-,,,,,,,"64,90",,,,,,,,"465,02",,,,,,,,,,
NOVA FATIMA,,,BA,,,,,"56,43",,,,,-,,,,,,,"56,43",,,,,,,,"404,36",,,,,,,,,,
NOVA ITARANA,,,BA,,,,,"56,43",,,,,-,,,,,,,"56,43",,,,,,,,"404,36",,,,,,,,,,
NOVA SOURE,,,BA,,,,,"76,18",,,,,-,,,,,,,"76,18",,,,,,,,"545,89",,,,,,,,,,
NOVO TRIUNFO,,,BA,,,,,"62,08",,,,,-,,,,,,,"62,08",,,,,,,,"444,80",,,,,,,,,,
OLINDINA,,,BA,,,,,"73,37",,,,,-,,,,,,,"73,37",,,,,,,,"525,67",,,,,,,,,,
OURICANGAS,,,BA,,,,,"56,43",,,,,-,,,,,,,"56,43",,,,,,,,"404,36",,,,,,,,,,
OUROLANDIA,,,BA,,,,,"64,90",,,,,-,,,,,,,"64,90",,,,,,,,"465,02",,,,,,,,,,
PARIPIRANGA,,,BA,,,,,"76,18",,,,,-,,,,,,,"76,18",,,,,,,,"545,89",,,,,,,,,,
PAULO AFONSO,,,BA,,,,,"104,40",,,,,-,,,,,,,"104,40",,,,,,,,"748,09",,,,,,,,,,
PE DE SERRA,,,BA,,,,,"62,08",,,,,-,,,,,,,"62,08",,,,,,,,"444,80",,,,,,,,,,
PEDRAO,,,BA,,,,,"56,43",,,,,-,,,,,,,"56,43",,,,,,,,"404,36",,,,,,,,,,
PEDRO ALEXANDRE,,,BA,,,,,"67,72",,,,,-,,,,,,,"67,72",,,,,,,,"485,23",,,,,,,,,,
PINTADAS,,,BA,,,,,"59,26",,,,,-,,,,,,,"59,26",,,,,,,,"424,58",,,,,,,,,,
