ITAGIMIRIM-BA,,,,,BA,,,"1.291,45",,,,,,,-,,,,,,"1.291,45",,,,,,,,"12.522,67",,,,,,,,,,
ITAJU DO COLONIA-BA,,,,,BA,,,"1.291,45",,,,,,,-,,,,,,"1.291,45",,,,,,,,"12.522,67",,,,,,,,,,
ITAJUIPE-BA,,,,,BA,,,"1.678,88",,,,,,,-,,,,,,"1.678,88",,,,,,,,"16.279,49",,,,,,,,,,
ITAMARAJU-BA,,,,,BA,,,"2.130,89",,,,,,,-,,,,,,"2.130,89",,,,,,,,"20.662,43",,,,,,,,,,
ITAMARI-BA,,,,,BA,,,"1.291,45",,,,,,,-,,,,,,"1.291,45",,,,,,,,"12.522,67",,,,,,,,,,
ITAMBE-BA,,,,,BA,,,"1.678,88",,,,,,,-,,,,,,"1.678,88",,,,,,,,"16.279,49",,,,,,,,,,
ITANAGRA-BA,,,,,BA,,,"56.647,86",,,,,,,"10.837,30",,,,,,"67.485,16",,,,,,,,"728.741,68",,,,,,,,,,
ITANHEM-BA,,,,,BA,,,"1.678,88",,,,,,,-,,,,,,"1.678,88",,,,,,,,"16.279,49",,,,,,,,,,
ITAPARICA-BA,,,,,BA,,,"93.397,66",,,,,,,"290.078,73",,,,,,"383.476,39",,,,,,,,"3.690.979,26",,,,,,,,,,
ITAPE-BA,,,,,BA,,,"1.356,02",,,,,,,-,,,,,,"1.356,02",,,,,,,,"13.148,80",,,,,,,,,,
ITAPEBI-BA,,,,,BA,,,"1.356,02",,,,,,,-,,,,,,"1.356,02",,,,,,,,"13.148,80",,,,,,,,,,
ITAPETINGA-BA,,,,,BA,,,"2.195,46",,,,,,,-,,,,,,"2.195,46",,,,,,,,"21.288,57",,,,,,,,,,
ITAPICURU-BA,,,,,BA,,,"1.872,60",,,,,,,-,,,,,,"1.872,60",,,,,,,,"18.157,90",,,,,,,,,,
ITAPITANGA-BA,,,,,BA,,,"1.356,02",,,,,,,-,,,,,,"1.356,02",,,,,,,,"13.148,80",,,,,,,,,,
ITAQUARA-BA,,,,,BA,,,"1.291,45",,,,,,,-,,,,,,"1.291,45",,,,,,,,"12.522,67",,,,,,,,,,
ITARANTIM-BA,,,,,BA,,,"1.614,31",,,,,,,-,,,,,,"1.614,31",,,,,,,,"15.653,34",,,,,,,,,,
ITATIM-BA,,,,,BA,,,"1.485,16",,,,,,,-,,,,,,"1.485,16",,,,,,,,"14.401,07",,,,,,,,,,
ITIRUCU-BA,,,,,BA,,,"1.420,59",,,,,,,-,,,,,,"1.420,59",,,,,,,,"13.774,94",,,,,,,,,,
ITIUBA-BA,,,,,BA,,,"1.937,17",,,,,,,-,,,,,,"1.937,17",,,,,,,,"18.784,02",,,,,,,,,,
ITORORO-BA,,,,,BA,,,"1.614,31",,,,,,,-,,,,,,"1.614,31",,,,,,,,"15.653,34",,,,,,,,,,
ITUBERA-BA,,,,,BA,,,"1.743,45",,,,,,,-,,,,,,"1.743,45",,,,,,,,"16.905,61",,,,,,,,,,
JACOBINA-BA,,,,,BA,,,"2.260,03",,,,,,,-,,,,,,"2.260,03",,,,,,,,"21.914,70",,,,,,,,,,
JAGUAQUARA-BA,,,,,BA,,,"2.066,32",,,,,,,-,,,,,,"2.066,32",,,,,,,,"20.036,29",,,,,,,,,,
JAGUARIPE-BA,,,,,BA,,,"69.587,68",,,,,,,-,,,,,,"69.587,68",,,,,,,,"674.765,93",,,,,,,,,,
JANDAIRA-BA,,,,,BA,,,"1.356,02",,,,,,,-,,,,,,"1.356,02",,,,,,,,"13.148,80",,,,,,,,,,
JEQUIE-BA,,,,,BA,,,"2.582,90",,,,,,,-,,,,,,"2.582,90",,,,,,,,"25.045,39",,,,,,,,,,
JEREMOABO-BA,,,,,BA,,,"1.937,17",,,,,,,-,,,,,,"1.937,17",,,,,,,,"18.784,02",,,,,,,,,,
JIQUIRICA-BA,,,,,BA,,,"1.485,16",,,,,,,-,,,,,,"1.485,16",,,,,,,,"14.401,07",,,,,,,,,,
JITAUNA-BA,,,,,BA,,,"1.485,16",,,,,,,-,,,,,,"1.485,16",,,,,,,,"14.401,07",,,,,,,,,,
JUCURUCU-BA,,,,,BA,,,"1.356,02",,,,,,,-,,,,,,"1.356,02",,,,,,,,"13.148,80",,,,,,,,,,
JUSSARI-BA,,,,,BA,,,"1.291,45",,,,,,,-,,,,,,"1.291,45",,,,,,,,"12.522,67",,,,,,,,,,
LAFAIETE COUTINHO-BA,,,,,BA,,,"1.291,45",,,,,,,-,,,,,,"1.291,45",,,,,,,,"12.522,67",,,,,,,,,,
LAJE-BA,,,,,BA,,,"1.678,88",,,,,,,-,,,,,,"1.678,88",,,,,,,,"16.279,49",,,,,,,,,,
LAJEDAO-BA,,,,,BA,,,"1.291,45",,,,,,,-,,,,,,"1.291,45",,,,,,,,"12.522,67",,,,,,,,,,
LAJEDINHO-BA,,,,,BA,,,"1.291,45",,,,,,,-,,,,,,"1.291,45",,,,,,,,"12.522,67",,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,BA,,,"1.291,45",,,,,,,-,,,,,,"1.291,45",,,,,,,,"12.522,67",,,,,,,,,,
LAMARAO-BA,,,,,BA,,,"1.291,45",,,,,,,-,,,,,,"1.291,45",,,,,,,,"12.522,67",,,,,,,,,,
LAURO DE FREITAS-BA,,,,,BA,,,"2.582,90",,,,,,,-,,,,,,"2.582,90",,,,,,,,"25.045,39",,,,,,,,,,
MACAJUBA-BA,,,,,BA,,,"1.356,02",,,,,,,-,,,,,,"1.356,02",,,,,,,,"13.148,80",,,,,,,,,,
MACARANI-BA,,,,,BA,,,"1.549,74",,,,,,,-,,,,,,"1.549,74",,,,,,,,"15.027,21",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MADRE DE DEUS-BA,,,,,BA,,,"1.208.035,08",,,,,,,"1.343.649,52",,,,,,"2.551.684,60",,,,,,,,"26.962.082,58",,,,,,,,,,
MAIQUINIQUE-BA,,,,,BA,,,"1.291,45",,,,,,,-,,,,,,"1.291,45",,,,,,,,"12.522,67",,,,,,,,,,
MAIRI-BA,,,,,BA,,,"1.614,31",,,,,,,-,,,,,,"1.614,31",,,,,,,,"15.653,34",,,,,,,,,,
MANOEL VITORINO-BA,,,,,BA,,,"1.485,16",,,,,,,-,,,,,,"1.485,16",,,,,,,,"14.401,07",,,,,,,,,,
MARACAS-BA,,,,,BA,,,"1.743,45",,,,,,,-,,,,,,"1.743,45",,,,,,,,"16.905,61",,,,,,,,,,
MARAGOGIPE-BA,,,,,BA,,,"60.131,52",,,,,,,-,,,,,,"60.131,52",,,,,,,,"583.072,99",,,,,,,,,,
MARAU-BA,,,,,BA,,,"1.614,31",,,,,,,-,,,,,,"1.614,31",,,,,,,,"15.653,34",,,,,,,,,,
MARCIONILIO SOUZA-BA,,,,,BA,,,"1.356,02",,,,,,,-,,,,,,"1.356,02",,,,,,,,"13.148,80",,,,,,,,,,
MASCOTE-BA,,,,,BA,,,"1.485,16",,,,,,,-,,,,,,"1.485,16",,,,,,,,"14.401,07",,,,,,,,,,
MATA DE SAO JOAO-BA,,,,,BA,,,"162.234,56",,,,,,,"89.833,75",,,,,,"252.068,31",,,,,,,,"2.679.863,97",,,,,,,,,,
MEDEIROS NETO-BA,,,,,BA,,,"1.678,88",,,,,,,-,,,,,,"1.678,88",,,,,,,,"16.279,49",,,,,,,,,,
MIGUEL CALMON-BA,,,,,BA,,,"1.743,45",,,,,,,-,,,,,,"1.743,45",,,,,,,,"16.905,61",,,,,,,,,,
MILAGRES-BA,,,,,BA,,,"1.356,02",,,,,,,-,,,,,,"1.356,02",,,,,,,,"13.148,80",,,,,,,,,,
MIRANTE-BA,,,,,BA,,,"1.356,02",,,,,,,-,,,,,,"1.356,02",,,,,,,,"13.148,80",,,,,,,,,,
MONTE SANTO-BA,,,,,BA,,,"2.066,32",,,,,,,-,,,,,,"2.066,32",,,,,,,,"20.036,29",,,,,,,,,,
MUCURI-BA,,,,,BA,,,-,,,,,,,"13,66",,,,,,"13,66",,,,,,,,"2.631.075,76",,,,,,,,,,
MUNDO NOVO-BA,,,,,BA,,,"1.743,45",,,,,,,-,,,,,,"1.743,45",,,,,,,,"16.905,61",,,,,,,,,,
MUNIZ FERREIRA-BA,,,,,BA,,,"1.291,45",,,,,,,-,,,,,,"1.291,45",,,,,,,,"12.522,67",,,,,,,,,,
MURITIBA-BA,,,,,BA,,,"1.808,03",,,,,,,-,,,,,,"1.808,03",,,,,,,,"17.531,76",,,,,,,,,,
MUTUIPE-BA,,,,,BA,,,"1.678,88",,,,,,,-,,,,,,"1.678,88",,,,,,,,"16.279,49",,,,,,,,,,
NAZARE-BA,,,,,BA,,,"1.743,45",,,,,,,-,,,,,,"1.743,45",,,,,,,,"16.905,61",,,,,,,,,,
NILO PECANHA-BA,,,,,BA,,,"1.420,59",,,,,,,-,,,,,,"1.420,59",,,,,,,,"13.774,94",,,,,,,,,,
NORDESTINA-BA,,,,,BA,,,"1.420,59",,,,,,,-,,,,,,"1.420,59",,,,,,,,"13.774,94",,,,,,,,,,
NOVA CANAA-BA,,,,,BA,,,"1.549,74",,,,,,,-,,,,,,"1.549,74",,,,,,,,"15.027,21",,,,,,,,,,
NOVA FATIMA-BA,,,,,BA,,,"1.291,45",,,,,,,-,,,,,,"1.291,45",,,,,,,,"12.522,67",,,,,,,,,,
NOVA IBIA-BA,,,,,BA,,,"1.291,45",,,,,,,-,,,,,,"1.291,45",,,,,,,,"12.522,67",,,,,,,,,,
NOVA ITARANA-BA,,,,,BA,,,"1.291,45",,,,,,,-,,,,,,"1.291,45",,,,,,,,"12.522,67",,,,,,,,,,
NOVA SOURE-BA,,,,,BA,,,"1.743,45",,,,,,,-,,,,,,"1.743,45",,,,,,,,"16.905,61",,,,,,,,,,
NOVA VICOSA-BA,,,,,BA,,,"1.937,17",,,,,,,-,,,,,,"1.937,17",,,,,,,,"18.784,02",,,,,,,,,,
NOVO TRIUNFO-BA,,,,,BA,,,"1.485,16",,,,,,,-,,,,,,"1.485,16",,,,,,,,"14.401,07",,,,,,,,,,
OLINDINA-BA,,,,,BA,,,"1.743,45",,,,,,,-,,,,,,"1.743,45",,,,,,,,"16.905,61",,,,,,,,,,
OURICANGAS-BA,,,,,BA,,,"1.291,45",,,,,,,-,,,,,,"1.291,45",,,,,,,,"12.522,67",,,,,,,,,,
OUROLANDIA-BA,,,,,BA,,,"1.549,74",,,,,,,-,,,,,,"1.549,74",,,,,,,,"15.027,21",,,,,,,,,,
PARIPIRANGA-BA,,,,,BA,,,"1.743,45",,,,,,,-,,,,,,"1.743,45",,,,,,,,"16.905,61",,,,,,,,,,
PAU BRASIL-BA,,,,,BA,,,"1.356,02",,,,,,,-,,,,,,"1.356,02",,,,,,,,"13.148,80",,,,,,,,,,
PAULO AFONSO-BA,,,,,BA,,,"2.389,18",,,,,,,-,,,,,,"2.389,18",,,,,,,,"23.166,99",,,,,,,,,,
PE DE SERRA-BA,,,,,BA,,,"1.420,59",,,,,,,-,,,,,,"1.420,59",,,,,,,,"13.774,94",,,,,,,,,,
PEDRAO-BA,,,,,BA,,,"1.291,45",,,,,,,-,,,,,,"1.291,45",,,,,,,,"12.522,67",,,,,,,,,,
PEDRO ALEXANDRE-BA,,,,,BA,,,"1.549,74",,,,,,,-,,,,,,"1.549,74",,,,,,,,"15.027,21",,,,,,,,,,
PINTADAS-BA,,,,,BA,,,"1.356,02",,,,,,,-,,,,,,"1.356,02",,,,,,,,"13.148,80",,,,,,,,,,
PIRAI DO NORTE-BA,,,,,BA,,,"1.291,45",,,,,,,-,,,,,,"1.291,45",,,,,,,,"12.522,67",,,,,,,,,,
PIRITIBA-BA,,,,,BA,,,"1.678,88",,,,,,,-,,,,,,"1.678,88",,,,,,,,"16.279,49",,,,,,,,,,
PLANALTINO-BA,,,,,BA,,,"1.291,45",,,,,,,-,,,,,,"1.291,45",,,,,,,,"12.522,67",,,,,,,,,,
PLANALTO-BA,,,,,BA,,,"1.743,45",,,,,,,-,,,,,,"1.743,45",,,,,,,,"16.905,61",,,,,,,,,,
POCOES-BA,,,,,BA,,,"2.001,74",,,,,,,-,,,,,,"2.001,74",,,,,,,,"19.410,15",,,,,,,,,,
POJUCA-BA,,,,,BA,,,"422.419,78",,,,,,,"350.450,72",,,,,,"772.870,50",,,,,,,,"9.396.413,89",,,,,,,,,,
PORTO SEGURO-BA,,,,,BA,,,"2.453,75",,,,,,,-,,,,,,"2.453,75",,,,,,,,"23.793,12",,,,,,,,,,
POTIRAGUA-BA,,,,,BA,,,"1.291,45",,,,,,,-,,,,,,"1.291,45",,,,,,,,"12.522,67",,,,,,,,,,
PRADO-BA,,,,,BA,,,"1.743,45",,,,,,,-,,,,,,"1.743,45",,,,,,,,"16.905,61",,,,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,BA,,,"1.678,88",,,,,,,-,,,,,,"1.678,88",,,,,,,,"16.279,49",,,,,,,,,,
QUEIMADAS-BA,,,,,BA,,,"1.743,45",,,,,,,-,,,,,,"1.743,45",,,,,,,,"16.905,61",,,,,,,,,,
QUIJINGUE-BA,,,,,BA,,,"1.743,45",,,,,,,-,,,,,,"1.743,45",,,,,,,,"16.905,61",,,,,,,,,,
QUIXABEIRA-BA,,,,,BA,,,"1.291,45",,,,,,,-,,,,,,"1.291,45",,,,,,,,"12.522,67",,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,BA,,,"1.678,88",,,,,,,-,,,,,,"1.678,88",,,,,,,,"16.279,49",,,,,,,,,,
RETIROLANDIA-BA,,,,,BA,,,"1.420,59",,,,,,,-,,,,,,"1.420,59",,,,,,,,"13.774,94",,,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,BA,,,"1.872,60",,,,,,,-,,,,,,"1.872,60",,,,,,,,"18.157,90",,,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,BA,,,"1.485,16",,,,,,,-,,,,,,"1.485,16",,,,,,,,"14.401,07",,,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,BA,,,"2.001,74",,,,,,,-,,,,,,"2.001,74",,,,,,,,"19.410,15",,,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,BA,,,"1.291,45",,,,,,,-,,,,,,"1.291,45",,,,,,,,"12.522,67",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RIO REAL-BA,,,,,BA,,,"1.937,17",,,,,,,-,,,,,,"1.937,17",,,,,,,,"18.784,02",,,,,,,,,,
RUY BARBOSA-BA,,,,,BA,,,"1.808,03",,,,,,,-,,,,,,"1.808,03",,,,,,,,"17.531,76",,,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,BA,,,"42.673,98",,,,,,,"289.483,40",,,,,,"332.157,38",,,,,,,,"3.164.662,24",,,,,,,,,,
SALVADOR-BA,,,,,BA,,,"77.589,06",,,,,,,"289.483,40",,,,,,"367.072,46",,,,,,,,"3.503.220,80",,,,,,,,,,
SANTA BARBARA-BA,,,,,BA,,,"1.614,31",,,,,,,-,,,,,,"1.614,31",,,,,,,,"15.653,34",,,,,,,,,,
SANTA BRIGIDA-BA,,,,,BA,,,"1.485,16",,,,,,,-,,,,,,"1.485,16",,,,,,,,"14.401,07",,,,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,BA,,,"1.743,45",,,,,,,-,,,,,,"1.743,45",,,,,,,,"16.905,61",,,,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,BA,,,"1.291,45",,,,,,,-,,,,,,"1.291,45",,,,,,,,"12.522,67",,,,,,,,,,
SANTA INES-BA,,,,,BA,,,"1.356,02",,,,,,,-,,,,,,"1.356,02",,,,,,,,"13.148,80",,,,,,,,,,
SANTA LUZIA-BA,,,,,BA,,,"1.420,59",,,,,,,-,,,,,,"1.420,59",,,,,,,,"13.774,94",,,,,,,,,,
SANTA TERESINHA-BA,,,,,BA,,,"1.291,45",,,,,,,-,,,,,,"1.291,45",,,,,,,,"12.522,67",,,,,,,,,,
SANTALUZ-BA,,,,,BA,,,"1.872,60",,,,,,,-,,,,,,"1.872,60",,,,,,,,"18.157,90",,,,,,,,,,
SANTANOPOLIS-BA,,,,,BA,,,"1.291,45",,,,,,,-,,,,,,"1.291,45",,,,,,,,"12.522,67",,,,,,,,,,
SANTO AMARO-BA,,,,,BA,,,"64.010,97",,,,,,,"289.483,40",,,,,,"353.494,37",,,,,,,,"3.371.559,14",,,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,BA,,,"2.324,61",,,,,,,-,,,,,,"2.324,61",,,,,,,,"22.540,85",,,,,,,,,,
SANTO ESTEVAO-BA,,,,,BA,,,"2.001,74",,,,,,,-,,,,,,"2.001,74",,,,,,,,"19.410,15",,,,,,,,,,
SAO DOMINGOS-BA,,,,,BA,,,"1.291,45",,,,,,,-,,,,,,"1.291,45",,,,,,,,"12.522,67",,,,,,,,,,
SAO FELIPE-BA,,,,,BA,,,"1.678,88",,,,,,,-,,,,,,"1.678,88",,,,,,,,"16.279,49",,,,,,,,,,
SAO FELIX-BA,,,,,BA,,,"1.485,16",,,,,,,-,,,,,,"1.485,16",,,,,,,,"14.401,07",,,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,BA,,,"1.565.498,54",,,,,,,"948.376,59",,,,,,"2.513.875,13",,,,,,,,"27.744.120,10",,,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,BA,,,"1.872,60",,,,,,,-,,,,,,"1.872,60",,,,,,,,"18.157,90",,,,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,BA,,,"1.291,45",,,,,,,-,,,,,,"1.291,45",,,,,,,,"12.522,67",,,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,BA,,,"1.356,02",,,,,,,-,,,,,,"1.356,02",,,,,,,,"13.148,80",,,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,BA,,,"1.356,02",,,,,,,-,,,,,,"1.356,02",,,,,,,,"13.148,80",,,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,BA,,,"351.584,39",,,,,,,"191.726,37",,,,,,"543.310,76",,,,,,,,"6.283.597,98",,,,,,,,,,
SAPEACU-BA,,,,,BA,,,"1.549,74",,,,,,,-,,,,,,"1.549,74",,,,,,,,"15.027,21",,,,,,,,,,
SATIRO DIAS-BA,,,,,BA,,,"44.628,48",,,,,,,"1.200,36",,,,,,"45.828,84",,,,,,,,"481.388,43",,,,,,,,,,
SAUBARA-BA,,,,,BA,,,"40.734,25",,,,,,,"289.483,40",,,,,,"330.217,65",,,,,,,,"3.145.853,44",,,,,,,,,,
SERRA PRETA-BA,,,,,BA,,,"1.485,16",,,,,,,-,,,,,,"1.485,16",,,,,,,,"14.401,07",,,,,,,,,,
SERRINHA-BA,,,,,BA,,,"2.260,03",,,,,,,-,,,,,,"2.260,03",,,,,,,,"21.914,70",,,,,,,,,,
SERROLANDIA-BA,,,,,BA,,,"1.420,59",,,,,,,-,,,,,,"1.420,59",,,,,,,,"13.774,94",,,,,,,,,,
SIMOES FILHO-BA,,,,,BA,,,"2.719,55",,,,,,,"11,06",,,,,,"2.730,61",,,,,,,,"3.058.828,57",,,,,,,,,,
SITIO DO QUINTO-BA,,,,,BA,,,"1.420,59",,,,,,,-,,,,,,"1.420,59",,,,,,,,"13.774,94",,,,,,,,,,
TANQUINHO-BA,,,,,BA,,,"1.291,45",,,,,,,-,,,,,,"1.291,45",,,,,,,,"12.522,67",,,,,,,,,,
TAPEROA-BA,,,,,BA,,,"1.614,31",,,,,,,-,,,,,,"1.614,31",,,,,,,,"15.653,34",,,,,,,,,,
TAPIRAMUTA-BA,,,,,BA,,,"1.549,74",,,,,,,-,,,,,,"1.549,74",,,,,,,,"15.027,21",,,,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,BA,,,"2.518,32",,,,,,,-,,,,,,"2.518,32",,,,,,,,"24.419,25",,,,,,,,,,
TEODORO SAMPAIO-BA,,,,,BA,,,"45.000,60",,,,,,,"1.763,11",,,,,,"46.763,71",,,,,,,,"492.351,68",,,,,,,,,,
TEOFILANDIA-BA,,,,,BA,,,"1.678,88",,,,,,,-,,,,,,"1.678,88",,,,,,,,"16.279,49",,,,,,,,,,
TEOLANDIA-BA,,,,,BA,,,"1.485,16",,,,,,,-,,,,,,"1.485,16",,,,,,,,"14.401,07",,,,,,,,,,
TERRA NOVA-BA,,,,,BA,,,"1.420,59",,,,,,,-,,,,,,"1.420,59",,,,,,,,"13.774,94",,,,,,,,,,
TUCANO-BA,,,,,BA,,,"2.066,32",,,,,,,-,,,,,,"2.066,32",,,,,,,,"20.036,29",,,,,,,,,,
UAUA-BA,,,,,BA,,,"1.743,45",,,,,,,-,,,,,,"1.743,45",,,,,,,,"16.905,61",,,,,,,,,,
UBAIRA-BA,,,,,BA,,,"1.614,31",,,,,,,-,,,,,,"1.614,31",,,,,,,,"15.653,34",,,,,,,,,,
UBAITABA-BA,,,,,BA,,,"1.678,88",,,,,,,-,,,,,,"1.678,88",,,,,,,,"16.279,49",,,,,,,,,,
UBATA-BA,,,,,BA,,,"1.743,45",,,,,,,-,,,,,,"1.743,45",,,,,,,,"16.905,61",,,,,,,,,,
UNA-BA,,,,,BA,,,"1.743,45",,,,,,,-,,,,,,"1.743,45",,,,,,,,"16.905,61",,,,,,,,,,
URUCUCA-BA,,,,,BA,,,"1.614,31",,,,,,,-,,,,,,"1.614,31",,,,,,,,"15.653,34",,,,,,,,,,
VALENCA-BA,,,,,BA,,,"69.587,68",,,,,,,-,,,,,,"69.587,68",,,,,,,,"674.765,93",,,,,,,,,,
VALENTE-BA,,,,,BA,,,"1.743,45",,,,,,,-,,,,,,"1.743,45",,,,,,,,"16.905,61",,,,,,,,,,
VARZEA DA ROCA-BA,,,,,BA,,,"1.420,59",,,,,,,-,,,,,,"1.420,59",,,,,,,,"13.774,94",,,,,,,,,,
VARZEA DO POCO-BA,,,,,BA,,,"1.291,45",,,,,,,-,,,,,,"1.291,45",,,,,,,,"12.522,67",,,,,,,,,,
VARZEA NOVA-BA,,,,,BA,,,"1.420,59",,,,,,,-,,,,,,"1.420,59",,,,,,,,"13.774,94",,,,,,,,,,
VARZEDO-BA,,,,,BA,,,"1.291,45",,,,,,,-,,,,,,"1.291,45",,,,,,,,"12.522,67",,,,,,,,,,
VERA CRUZ-BA,,,,,BA,,,"75.356,45",,,,,,,"676,14",,,,,,"76.032,59",,,,,,,,"541.558,55",,,,,,,,,,
VEREDA-BA,,,,,BA,,,"1.291,45",,,,,,,-,,,,,,"1.291,45",,,,,,,,"12.522,67",,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,BA,,,"2.582,90",,,,,,,-,,,,,,"2.582,90",,,,,,,,"25.045,39",,,,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,BA,,,"1.678,88",,,,,,,-,,,,,,"1.678,88",,,,,,,,"16.279,49",,,,,,,,,,
BAHIA  TOTAL,,,,,,,,,,,,,,,"6.385.728,08",,,,,,"13.574.379,34",,,,,,,,"155.476.827,21",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"7.188.651,26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACARAU-CE,,,,,CE,,,"2.117,57",,,,,,,-,,,,,,"2.117,57",,,,,,,,"24.651,93",,,,,,,,,,
ALCANTARAS-CE,,,,,CE,,,"1.347,54",,,,,,,-,,,,,,"1.347,54",,,,,,,,"15.687,57",,,,,,,,,,
AMONTADA-CE,,,,,CE,,,"43.545,50",,,,,,,"6.919,47",,,,,,"50.464,97",,,,,,,,"784.752,72",,,,,,,,,,
APUIARES-CE,,,,,CE,,,"1.411,71",,,,,,,-,,,,,,"1.411,71",,,,,,,,"16.434,58",,,,,,,,,,
AQUIRAZ-CE,,,,,CE,,,"71,69",,,,,,,"28.634,62",,,,,,"28.706,31",,,,,,,,"2.606.895,50",,,,,,,,,,
ARACATI-CE,,,,,CE,,,"80.564,18",,,,,,,"23.857,68",,,,,,"104.421,86",,,,,,,,"3.574.209,82",,,,,,,,,,
ARARENDA-CE,,,,,CE,,,"1.347,54",,,,,,,-,,,,,,"1.347,54",,,,,,,,"15.687,57",,,,,,,,,,
BARROQUINHA-CE,,,,,CE,,,"1.475,88",,,,,,,-,,,,,,"1.475,88",,,,,,,,"17.181,61",,,,,,,,,,
BELA CRUZ-CE,,,,,CE,,,"1.796,72",,,,,,,-,,,,,,"1.796,72",,,,,,,,"20.916,76",,,,,,,,,,
CAMOCIM-CE,,,,,CE,,,"2.117,57",,,,,,,-,,,,,,"2.117,57",,,,,,,,"24.651,93",,,,,,,,,,
CANINDE-CE,,,,,CE,,,"2.245,91",,,,,,,-,,,,,,"2.245,91",,,,,,,,"26.145,98",,,,,,,,,,
CARIDADE-CE,,,,,CE,,,"1.668,39",,,,,,,-,,,,,,"1.668,39",,,,,,,,"19.422,73",,,,,,,,,,
CARIRE-CE,,,,,CE,,,"1.604,22",,,,,,,-,,,,,,"1.604,22",,,,,,,,"18.675,68",,,,,,,,,,
CARNAUBAL-CE,,,,,CE,,,"1.540,05",,,,,,,-,,,,,,"1.540,05",,,,,,,,"17.928,65",,,,,,,,,,
CATUNDA-CE,,,,,CE,,,"1.283,37",,,,,,,-,,,,,,"1.283,37",,,,,,,,"14.940,53",,,,,,,,,,
CAUCAIA-CE,,,,,CE,,,"240,44",,,,,,,"28.635,06",,,,,,"28.875,50",,,,,,,,"2.334.848,31",,,,,,,,,,
CHAVAL-CE,,,,,CE,,,"1.411,71",,,,,,,-,,,,,,"1.411,71",,,,,,,,"16.434,58",,,,,,,,,,
COREAU-CE,,,,,CE,,,"1.668,39",,,,,,,-,,,,,,"1.668,39",,,,,,,,"19.422,73",,,,,,,,,,
CRATEUS-CE,,,,,CE,,,"2.245,91",,,,,,,-,,,,,,"2.245,91",,,,,,,,"26.145,98",,,,,,,,,,
CROATA-CE,,,,,CE,,,"1.540,05",,,,,,,-,,,,,,"1.540,05",,,,,,,,"17.928,65",,,,,,,,,,
CRUZ-CE,,,,,CE,,,"1.668,39",,,,,,,-,,,,,,"1.668,39",,,,,,,,"19.422,73",,,,,,,,,,
FORQUILHA-CE,,,,,CE,,,"1.668,39",,,,,,,-,,,,,,"1.668,39",,,,,,,,"19.422,73",,,,,,,,,,
FORTALEZA-CE,,,,,CE,,,"281.817,80",,,,,,,"38.179,95",,,,,,"319.997,75",,,,,,,,"3.576.674,11",,,,,,,,,,
FRECHEIRINHA-CE,,,,,CE,,,"1.411,71",,,,,,,-,,,,,,"1.411,71",,,,,,,,"16.434,58",,,,,,,,,,
GENERAL SAMPAIO-CE,,,,,CE,,,"1.283,37",,,,,,,-,,,,,,"1.283,37",,,,,,,,"14.940,53",,,,,,,,,,
GRACA-CE,,,,,CE,,,"1.475,88",,,,,,,-,,,,,,"1.475,88",,,,,,,,"17.181,61",,,,,,,,,,
GRANJA-CE,,,,,CE,,,"2.053,40",,,,,,,-,,,,,,"2.053,40",,,,,,,,"23.904,89",,,,,,,,,,
GROAIRAS-CE,,,,,CE,,,"1.347,54",,,,,,,-,,,,,,"1.347,54",,,,,,,,"15.687,57",,,,,,,,,,
GUARACIABA DO NORTE-CE,,,,,CE,,,"1.925,06",,,,,,,-,,,,,,"1.925,06",,,,,,,,"22.410,83",,,,,,,,,,
HIDROLANDIA-CE,,,,,CE,,,"1.604,22",,,,,,,-,,,,,,"1.604,22",,,,,,,,"18.675,68",,,,,,,,,,
HORIZONTE-CE,,,,,CE,,,"265,80",,,,,,,"0,15",,,,,,"265,95",,,,,,,,"2.903.405,69",,,,,,,,,,
