AUTAZES,,,,AM,,,,-,,,,,"4.879,72",,,,,,"4.879,72",,,,,,,"47.988,83",,,,,,,,,
BERURI,,,,AM,,,,-,,,,,"2.230,61",,,,,,"2.230,61",,,,,,,"20.244,33",,,,,,,,,
CAREIRO,,,,AM,,,,-,,,,,"2.230,61",,,,,,"2.230,61",,,,,,,"20.244,33",,,,,,,,,
CAREIRO DA VARZEA,,,,AM,,,,-,,,,,"4.879,72",,,,,,"4.879,72",,,,,,,"47.988,83",,,,,,,,,
COARI,,,,AM,,,,"1.118.473,77",,,,,"957.177,08",,,,,,"2.075.650,85",,,,,,,"21.489.534,67",,,,,,,,,
CODAJAS,,,,AM,,,,-,,,,,"2.230,61",,,,,,"2.230,61",,,,,,,"20.244,33",,,,,,,,,
IRANDUBA,,,,AM,,,,-,,,,,"4.879,72",,,,,,"4.879,72",,,,,,,"47.988,83",,,,,,,,,
ITACOATIARA,,,,AM,,,,-,,,,,"4.879,72",,,,,,"4.879,72",,,,,,,"47.988,83",,,,,,,,,
ITAPIRANGA,,,,AM,,,,-,,,,,"4.879,72",,,,,,"4.879,72",,,,,,,"47.988,83",,,,,,,,,
MANACAPURU,,,,AM,,,,-,,,,,"2.230,61",,,,,,"2.230,61",,,,,,,"20.244,33",,,,,,,,,
MANAQUIRI,,,,AM,,,,-,,,,,"2.230,61",,,,,,"2.230,61",,,,,,,"20.244,33",,,,,,,,,
MANAUS,,,,AM,,,,"54.918,33",,,,,"53.446,86",,,,,,"108.365,19",,,,,,,"6.073.157,40",,,,,,,,,
PARINTINS,,,,AM,,,,-,,,,,"4.879,72",,,,,,"4.879,72",,,,,,,"47.988,83",,,,,,,,,
SILVES,,,,AM,,,,-,,,,,"4.879,72",,,,,,"4.879,72",,,,,,,"47.988,83",,,,,,,,,
URUCARA,,,,AM,,,,-,,,,,"4.879,72",,,,,,"4.879,72",,,,,,,"47.988,83",,,,,,,,,
URUCURITUBA,,,,AM,,,,-,,,,,"4.879,72",,,,,,"4.879,72",,,,,,,"47.988,83",,,,,,,,,
TOTAL AMAZONAS,,,,AM,,,,"1.173.392,10",,,,,"1.070.155,69",,,,,,"2.243.547,79",,,,,,,"28.136.301,85",,,,,,,,,
ACAJUTIBA,,,,BA,,,,"80,11",,,,,-,,,,,,"80,11",,,,,,,"735,64",,,,,,,,,
ADUSTINA,,,,BA,,,,"80,11",,,,,-,,,,,,"80,11",,,,,,,"735,64",,,,,,,,,
AGUA FRIA,,,,BA,,,,"80,11",,,,,-,,,,,,"80,11",,,,,,,"735,64",,,,,,,,,
AIQUARA,,,,BA,,,,"69,66",,,,,-,,,,,,"69,66",,,,,,,"639,66",,,,,,,,,
ALAGOINHAS,,,,BA,,,,"202.956,33",,,,,"106.839,66",,,,,,"309.795,99",,,,,,,"2.996.819,76",,,,,,,,,
AMARGOSA,,,,BA,,,,"97,53",,,,,-,,,,,,"97,53",,,,,,,"895,56",,,,,,,,,
AMELIA RODRIGUES,,,,BA,,,,"94,05",,,,,-,,,,,,"94,05",,,,,,,"863,58",,,,,,,,,
ANAGE,,,,BA,,,,"107,98",,,,,-,,,,,,"107,98",,,,,,,"991,51",,,,,,,,,
ANGUERA,,,,BA,,,,"69,66",,,,,-,,,,,,"69,66",,,,,,,"639,66",,,,,,,,,
ANTAS,,,,BA,,,,"80,11",,,,,-,,,,,,"80,11",,,,,,,"735,64",,,,,,,,,
ANTONIO CARDOSO,,,,BA,,,,"73,15",,,,,-,,,,,,"73,15",,,,,,,"671,66",,,,,,,,,
APORA,,,,BA,,,,"83,60",,,,,-,,,,,,"83,60",,,,,,,"767,63",,,,,,,,,
APUAREMA,,,,BA,,,,"69,66",,,,,-,,,,,,"69,66",,,,,,,"639,66",,,,,,,,,
ARACAS,,,,BA,,,,"171.019,95",,,,,"76.546,62",,,,,,"247.566,57",,,,,,,"2.438.795,84",,,,,,,,,
ARACI,,,,BA,,,,"107,98",,,,,-,,,,,,"107,98",,,,,,,"991,51",,,,,,,,,
ARAMARI,,,,BA,,,,"69,66",,,,,-,,,,,,"69,66",,,,,,,"639,66",,,,,,,,,
ARATUIPE,,,,BA,,,,"69,66",,,,,-,,,,,,"69,66",,,,,,,"639,66",,,,,,,,,
BAIXA GRANDE,,,,BA,,,,"90,56",,,,,-,,,,,,"90,56",,,,,,,"831,58",,,,,,,,,
BANZAE,,,,BA,,,,"73,15",,,,,-,,,,,,"73,15",,,,,,,"671,66",,,,,,,,,
BARRA DO CHOCA,,,,BA,,,,"107,98",,,,,-,,,,,,"107,98",,,,,,,"991,51",,,,,,,,,
BARROCAS,,,,BA,,,,"76,63",,,,,-,,,,,,"76,63",,,,,,,"703,63",,,,,,,,,
BELO CAMPO,,,,BA,,,,"83,60",,,,,-,,,,,,"83,60",,,,,,,"767,63",,,,,,,,,
BIRITINGA,,,,BA,,,,"80,11",,,,,-,,,,,,"80,11",,,,,,,"735,64",,,,,,,,,
BOA NOVA,,,,BA,,,,"90,56",,,,,-,,,,,,"90,56",,,,,,,"831,58",,,,,,,,,
BOA VISTA DO TUPIM,,,,BA,,,,"87,08",,,,,-,,,,,,"87,08",,,,,,,"799,61",,,,,,,,,
BOM JESUS DA SERRA,,,,BA,,,,"73,15",,,,,-,,,,,,"73,15",,,,,,,"671,66",,,,,,,,,
BREJOES,,,,BA,,,,"80,11",,,,,-,,,,,,"80,11",,,,,,,"735,64",,,,,,,,,
CAATIBA,,,,BA,,,,"80,11",,,,,-,,,,,,"80,11",,,,,,,"735,64",,,,,,,,,
CABACEIRAS DO PARAGUACU,,,,BA,,,,"80,11",,,,,-,,,,,,"80,11",,,,,,,"735,64",,,,,,,,,
CACHOEIRA,,,,BA,,,,"97,53",,,,,-,,,,,,"97,53",,,,,,,"895,56",,,,,,,,,
CAEM,,,,BA,,,,"76,63",,,,,-,,,,,,"76,63",,,,,,,"703,63",,,,,,,,,
CAETANOS,,,,BA,,,,"76,63",,,,,-,,,,,,"76,63",,,,,,,"703,63",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAMACARI,,,,BA,,,,"1.045,70",,,,,"380,67",,,,,,"1.426,37",,,,,,,"10.006,48",,,,,,,,,
CANDEAL,,,,BA,,,,"73,15",,,,,-,,,,,,"73,15",,,,,,,"671,66",,,,,,,,,
CANDEIAS,,,,BA,,,,"161.169,09",,,,,"166.050,60",,,,,,"327.219,69",,,,,,,"3.281.692,53",,,,,,,,,
CANDIDO SALES,,,,BA,,,,"97,53",,,,,-,,,,,,"97,53",,,,,,,"895,56",,,,,,,,,
CANSANCAO,,,,BA,,,,"97,53",,,,,-,,,,,,"97,53",,,,,,,"895,56",,,,,,,,,
CANUDOS,,,,BA,,,,"76,63",,,,,-,,,,,,"76,63",,,,,,,"703,63",,,,,,,,,
CAPELA DO ALTO ALEGRE,,,,BA,,,,"73,15",,,,,-,,,,,,"73,15",,,,,,,"671,66",,,,,,,,,
CAPIM GROSSO,,,,BA,,,,"90,56",,,,,-,,,,,,"90,56",,,,,,,"831,58",,,,,,,,,
CARDEAL DA SILVA,,,,BA,,,,"86.407,33",,,,,"20.340,97",,,,,,"106.748,30",,,,,,,"1.007.042,06",,,,,,,,,
CASTRO ALVES,,,,BA,,,,"94,05",,,,,-,,,,,,"94,05",,,,,,,"863,58",,,,,,,,,
CATU,,,,BA,,,,"177.837,95",,,,,"86.512,50",,,,,,"264.350,45",,,,,,,"2.335.113,96",,,,,,,,,
CICERO DANTAS,,,,BA,,,,"97,53",,,,,-,,,,,,"97,53",,,,,,,"895,56",,,,,,,,,
CIPO,,,,BA,,,,"80,11",,,,,-,,,,,,"80,11",,,,,,,"735,64",,,,,,,,,
CONCEICAO DA FEIRA,,,,BA,,,,"83,60",,,,,-,,,,,,"83,60",,,,,,,"767,63",,,,,,,,,
CONCEICAO DO ALMEIDA,,,,BA,,,,"87,08",,,,,-,,,,,,"87,08",,,,,,,"799,61",,,,,,,,,
CONCEICAO DO COITE,,,,BA,,,,"114,95",,,,,-,,,,,,"114,95",,,,,,,"1.055,47",,,,,,,,,
CONCEICAO DO JACUIPE,,,,BA,,,,"94,05",,,,,-,,,,,,"94,05",,,,,,,"863,58",,,,,,,,,
CONDE,,,,BA,,,,"928,68",,,,,"540,59",,,,,,"1.469,27",,,,,,,"33.336,14",,,,,,,,,
CORACAO DE MARIA,,,,BA,,,,"90,56",,,,,-,,,,,,"90,56",,,,,,,"831,58",,,,,,,,,
CORONEL JOAO SA,,,,BA,,,,"87,08",,,,,-,,,,,,"87,08",,,,,,,"799,61",,,,,,,,,
CRAVOLANDIA,,,,BA,,,,"69,66",,,,,-,,,,,,"69,66",,,,,,,"639,66",,,,,,,,,
CRISOPOLIS,,,,BA,,,,"87,08",,,,,-,,,,,,"87,08",,,,,,,"799,61",,,,,,,,,
CRUZ DAS ALMAS,,,,BA,,,,"111,46",,,,,-,,,,,,"111,46",,,,,,,"1.023,49",,,,,,,,,
DARIO MEIRA,,,,BA,,,,"80,11",,,,,-,,,,,,"80,11",,,,,,,"735,64",,,,,,,,,
DIAS D'AVILA,,,,BA,,,,"107,98",,,,,-,,,,,,"107,98",,,,,,,"991,51",,,,,,,,,
DOM MACEDO COSTA,,,,BA,,,,"69,66",,,,,-,,,,,,"69,66",,,,,,,"639,66",,,,,,,,,
ELISIO MEDRADO,,,,BA,,,,"69,66",,,,,-,,,,,,"69,66",,,,,,,"639,66",,,,,,,,,
ENCRUZILHADA,,,,BA,,,,"101,01",,,,,-,,,,,,"101,01",,,,,,,"927,54",,,,,,,,,
ENTRE RIOS,,,,BA,,,,"160.030,94",,,,,"88.822,07",,,,,,"248.853,01",,,,,,,"2.516.869,73",,,,,,,,,
ESPLANADA,,,,BA,,,,"281.239,93",,,,,"173.385,12",,,,,,"454.625,05",,,,,,,"4.243.056,57",,,,,,,,,
EUCLIDES DA CUNHA,,,,BA,,,,"111,46",,,,,-,,,,,,"111,46",,,,,,,"1.023,49",,,,,,,,,
FATIMA,,,,BA,,,,"87,08",,,,,-,,,,,,"87,08",,,,,,,"799,61",,,,,,,,,
FEIRA DE SANTANA,,,,BA,,,,"139,33",,,,,-,,,,,,"139,33",,,,,,,"1.279,38",,,,,,,,,
GAVIAO,,,,BA,,,,"69,66",,,,,-,,,,,,"69,66",,,,,,,"639,66",,,,,,,,,
GLORIA,,,,BA,,,,"80,11",,,,,-,,,,,,"80,11",,,,,,,"735,64",,,,,,,,,
GOVERNADOR MANGABEIRA,,,,BA,,,,"83,60",,,,,-,,,,,,"83,60",,,,,,,"767,63",,,,,,,,,
HELIOPOLIS,,,,BA,,,,"76,63",,,,,-,,,,,,"76,63",,,,,,,"703,63",,,,,,,,,
IACU,,,,BA,,,,"97,53",,,,,-,,,,,,"97,53",,,,,,,"895,56",,,,,,,,,
IBIQUERA,,,,BA,,,,"69,66",,,,,-,,,,,,"69,66",,,,,,,"639,66",,,,,,,,,
ICHU,,,,BA,,,,"69,66",,,,,-,,,,,,"69,66",,,,,,,"639,66",,,,,,,,,
INHAMBUPE,,,,BA,,,,"97,53",,,,,-,,,,,,"97,53",,,,,,,"895,56",,,,,,,,,
IPECAETA,,,,BA,,,,"87,08",,,,,-,,,,,,"87,08",,,,,,,"799,61",,,,,,,,,
IPIRA,,,,BA,,,,"114,95",,,,,-,,,,,,"114,95",,,,,,,"1.055,47",,,,,,,,,
IRAJUBA,,,,BA,,,,"69,66",,,,,-,,,,,,"69,66",,,,,,,"639,66",,,,,,,,,
IRARA,,,,BA,,,,"94,05",,,,,-,,,,,,"94,05",,,,,,,"863,58",,,,,,,,,
ITABERABA,,,,BA,,,,"114,95",,,,,-,,,,,,"114,95",,,,,,,"1.055,47",,,,,,,,,
ITAGI,,,,BA,,,,"80,11",,,,,-,,,,,,"80,11",,,,,,,"735,64",,,,,,,,,
ITAMBE,,,,BA,,,,"97,53",,,,,-,,,,,,"97,53",,,,,,,"895,56",,,,,,,,,
ITANAGRA,,,,BA,,,,"70.380,94",,,,,"12.259,30",,,,,,"82.640,24",,,,,,,"786.000,09",,,,,,,,,
ITAPARICA,,,,BA,,,,"2.411,95",,,,,"93.618,12",,,,,,"96.030,07",,,,,,,"1.013.558,20",,,,,,,,,
ITAPETINGA,,,,BA,,,,"114,95",,,,,-,,,,,,"114,95",,,,,,,"1.055,47",,,,,,,,,
ITAPICURU,,,,BA,,,,"94,05",,,,,-,,,,,,"94,05",,,,,,,"863,58",,,,,,,,,
ITAQUARA,,,,BA,,,,"69,66",,,,,-,,,,,,"69,66",,,,,,,"639,66",,,,,,,,,
ITARANTIM,,,,BA,,,,"80,11",,,,,-,,,,,,"80,11",,,,,,,"735,64",,,,,,,,,
ITATIM,,,,BA,,,,"76,63",,,,,-,,,,,,"76,63",,,,,,,"703,63",,,,,,,,,
ITIRUCU,,,,BA,,,,"76,63",,,,,-,,,,,,"76,63",,,,,,,"703,63",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITIUBA,,,,BA,,,,"101,01",,,,,-,,,,,,"101,01",,,,,,,"927,54",,,,,,,,,
JACOBINA,,,,BA,,,,"121,91",,,,,-,,,,,,"121,91",,,,,,,"1.119,44",,,,,,,,,
JAGUAQUARA,,,,BA,,,,"107,98",,,,,-,,,,,,"107,98",,,,,,,"991,51",,,,,,,,,
JAGUARIPE,,,,BA,,,,"76,63",,,,,-,,,,,,"76,63",,,,,,,"703,63",,,,,,,,,
JANDAIRA,,,,BA,,,,"73,15",,,,,-,,,,,,"73,15",,,,,,,"671,66",,,,,,,,,
JEQUIE,,,,BA,,,,"139,33",,,,,-,,,,,,"139,33",,,,,,,"1.279,38",,,,,,,,,
JEREMOABO,,,,BA,,,,"101,01",,,,,-,,,,,,"101,01",,,,,,,"927,54",,,,,,,,,
JIQUIRICA,,,,BA,,,,"76,63",,,,,-,,,,,,"76,63",,,,,,,"703,63",,,,,,,,,
JITAUNA,,,,BA,,,,"90,56",,,,,-,,,,,,"90,56",,,,,,,"831,58",,,,,,,,,
LAFAIETE COUTINHO,,,,BA,,,,"69,66",,,,,-,,,,,,"69,66",,,,,,,"639,66",,,,,,,,,
LAJE,,,,BA,,,,"87,08",,,,,-,,,,,,"87,08",,,,,,,"799,61",,,,,,,,,
LAJEDINHO,,,,BA,,,,"69,66",,,,,-,,,,,,"69,66",,,,,,,"639,66",,,,,,,,,
LAJEDO DO TABOCAL,,,,BA,,,,"69,66",,,,,-,,,,,,"69,66",,,,,,,"639,66",,,,,,,,,
LAMARAO,,,,BA,,,,"69,66",,,,,-,,,,,,"69,66",,,,,,,"639,66",,,,,,,,,
LAURO DE FREITAS,,,,BA,,,,"132,36",,,,,-,,,,,,"132,36",,,,,,,"1.215,41",,,,,,,,,
MACAJUBA,,,,BA,,,,"73,15",,,,,-,,,,,,"73,15",,,,,,,"671,66",,,,,,,,,
MACARANI,,,,BA,,,,"80,11",,,,,-,,,,,,"80,11",,,,,,,"735,64",,,,,,,,,
MADRE DE DEUS,,,,BA,,,,"845.880,39",,,,,"426.439,03",,,,,,"1.272.319,42",,,,,,,"12.502.625,04",,,,,,,,,
MAIQUINIQUE,,,,BA,,,,"69,66",,,,,-,,,,,,"69,66",,,,,,,"639,66",,,,,,,,,
MAIRI,,,,BA,,,,"90,56",,,,,-,,,,,,"90,56",,,,,,,"831,58",,,,,,,,,
MANOEL VITORINO,,,,BA,,,,"83,60",,,,,-,,,,,,"83,60",,,,,,,"767,63",,,,,,,,,
MARACAS,,,,BA,,,,"97,53",,,,,-,,,,,,"97,53",,,,,,,"895,56",,,,,,,,,
MARAGOGIPE,,,,BA,,,,"107,98",,,,,-,,,,,,"107,98",,,,,,,"991,51",,,,,,,,,
MARCIONILIO SOUZA,,,,BA,,,,"73,15",,,,,-,,,,,,"73,15",,,,,,,"671,66",,,,,,,,,
MATA DE SAO JOAO,,,,BA,,,,"137.793,84",,,,,"54.909,71",,,,,,"192.703,55",,,,,,,"1.897.747,20",,,,,,,,,
MIGUEL CALMON,,,,BA,,,,"97,53",,,,,-,,,,,,"97,53",,,,,,,"895,56",,,,,,,,,
MILAGRES,,,,BA,,,,"76,63",,,,,-,,,,,,"76,63",,,,,,,"703,63",,,,,,,,,
MIRANTE,,,,BA,,,,"76,63",,,,,-,,,,,,"76,63",,,,,,,"703,63",,,,,,,,,
MONTE SANTO,,,,BA,,,,"111,46",,,,,-,,,,,,"111,46",,,,,,,"1.023,49",,,,,,,,,
MUNDO NOVO,,,,BA,,,,"90,56",,,,,-,,,,,,"90,56",,,,,,,"831,58",,,,,,,,,
MUNIZ FERREIRA,,,,BA,,,,"69,66",,,,,-,,,,,,"69,66",,,,,,,"639,66",,,,,,,,,
MURITIBA,,,,BA,,,,"97,53",,,,,-,,,,,,"97,53",,,,,,,"895,56",,,,,,,,,
MUTUIPE,,,,BA,,,,"90,56",,,,,-,,,,,,"90,56",,,,,,,"831,58",,,,,,,,,
NAZARE,,,,BA,,,,"94,05",,,,,-,,,,,,"94,05",,,,,,,"863,58",,,,,,,,,
NORDESTINA,,,,BA,,,,"73,15",,,,,-,,,,,,"73,15",,,,,,,"671,66",,,,,,,,,
NOVA CANAA,,,,BA,,,,"80,11",,,,,-,,,,,,"80,11",,,,,,,"735,64",,,,,,,,,
NOVA FATIMA,,,,BA,,,,"69,66",,,,,-,,,,,,"69,66",,,,,,,"639,66",,,,,,,,,
NOVA ITARANA,,,,BA,,,,"69,66",,,,,-,,,,,,"69,66",,,,,,,"639,66",,,,,,,,,
NOVA SOURE,,,,BA,,,,"94,05",,,,,-,,,,,,"94,05",,,,,,,"863,58",,,,,,,,,
NOVO TRIUNFO,,,,BA,,,,"76,63",,,,,-,,,,,,"76,63",,,,,,,"703,63",,,,,,,,,
OLINDINA,,,,BA,,,,"90,56",,,,,-,,,,,,"90,56",,,,,,,"831,58",,,,,,,,,
OURICANGAS,,,,BA,,,,"69,66",,,,,-,,,,,,"69,66",,,,,,,"639,66",,,,,,,,,
OUROLANDIA,,,,BA,,,,"80,11",,,,,-,,,,,,"80,11",,,,,,,"735,64",,,,,,,,,
PARIPIRANGA,,,,BA,,,,"94,05",,,,,-,,,,,,"94,05",,,,,,,"863,58",,,,,,,,,
PAULO AFONSO,,,,BA,,,,"128,88",,,,,-,,,,,,"128,88",,,,,,,"1.183,42",,,,,,,,,
PE DE SERRA,,,,BA,,,,"76,63",,,,,-,,,,,,"76,63",,,,,,,"703,63",,,,,,,,,
PEDRAO,,,,BA,,,,"69,66",,,,,-,,,,,,"69,66",,,,,,,"639,66",,,,,,,,,
PEDRO ALEXANDRE,,,,BA,,,,"83,60",,,,,-,,,,,,"83,60",,,,,,,"767,63",,,,,,,,,
PINTADAS,,,,BA,,,,"73,15",,,,,-,,,,,,"73,15",,,,,,,"671,66",,,,,,,,,
PIRITIBA,,,,BA,,,,"87,08",,,,,-,,,,,,"87,08",,,,,,,"799,61",,,,,,,,,
PLANALTINO,,,,BA,,,,"69,66",,,,,-,,,,,,"69,66",,,,,,,"639,66",,,,,,,,,
PLANALTO,,,,BA,,,,"90,56",,,,,-,,,,,,"90,56",,,,,,,"831,58",,,,,,,,,
POCOES,,,,BA,,,,"107,98",,,,,-,,,,,,"107,98",,,,,,,"991,51",,,,,,,,,
POJUCA,,,,BA,,,,"575.363,67",,,,,"486.373,95",,,,,,"1.061.737,62",,,,,,,"8.940.621,52",,,,,,,,,
QUEIMADAS,,,,BA,,,,"94,05",,,,,-,,,,,,"94,05",,,,,,,"863,58",,,,,,,,,
QUIJINGUE,,,,BA,,,,"94,05",,,,,-,,,,,,"94,05",,,,,,,"863,58",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUIXABEIRA,,,,BA,,,,"69,66",,,,,-,,,,,,"69,66",,,,,,,"639,66",,,,,,,,,
RAFAEL JAMBEIRO,,,,BA,,,,"90,56",,,,,-,,,,,,"90,56",,,,,,,"831,58",,,,,,,,,
