IPIAU-BA,,,,,BA,,,,,"631,62",,,,,,,,,,-,,,,,,,,"631,62",,,,,,,,,"1.333,05",,,,,,,,
IPIRA-BA,,,,,BA,,,,,"672,37",,,,,,,,,,-,,,,,,,,"672,37",,,,,,,,,"1.601,67",,,,,,,,
IRAJUBA-BA,,,,,BA,,,,,"407,50",,,,,,,,,,-,,,,,,,,"407,50",,,,,,,,,"970,69",,,,,,,,
IRARA-BA,,,,,BA,,,,,"550,12",,,,,,,,,,-,,,,,,,,"550,12",,,,,,,,,"1.310,44",,,,,,,,
ITABELA-BA,,,,,BA,,,,,"550,12",,,,,,,,,,-,,,,,,,,"550,12",,,,,,,,,"1.161,04",,,,,,,,
ITABERABA-BA,,,,,BA,,,,,"672,37",,,,,,,,,,-,,,,,,,,"672,37",,,,,,,,,"1.601,67",,,,,,,,
ITABUNA-BA,,,,,BA,,,,,"815,00",,,,,,,,,,-,,,,,,,,"815,00",,,,,,,,,"1.720,07",,,,,,,,
ITACARE-BA,,,,,BA,,,,,"509,37",,,,,,,,,,-,,,,,,,,"509,37",,,,,,,,,"1.075,04",,,,,,,,
ITAGI-BA,,,,,BA,,,,,"468,62",,,,,,,,,,-,,,,,,,,"468,62",,,,,,,,,"1.116,31",,,,,,,,
ITAGIBA-BA,,,,,BA,,,,,"489,00",,,,,,,,,,-,,,,,,,,"489,00",,,,,,,,,"1.032,03",,,,,,,,
ITAGIMIRIM-BA,,,,,BA,,,,,"407,50",,,,,,,,,,-,,,,,,,,"407,50",,,,,,,,,"860,03",,,,,,,,
ITAJU DO COLONIA-BA,,,,,BA,,,,,"407,50",,,,,,,,,,-,,,,,,,,"407,50",,,,,,,,,"860,03",,,,,,,,
ITAJUIPE-BA,,,,,BA,,,,,"529,75",,,,,,,,,,-,,,,,,,,"529,75",,,,,,,,,"1.118,05",,,,,,,,
ITAMARAJU-BA,,,,,BA,,,,,"692,75",,,,,,,,,,-,,,,,,,,"692,75",,,,,,,,,"1.462,06",,,,,,,,
ITAMARI-BA,,,,,BA,,,,,"407,50",,,,,,,,,,-,,,,,,,,"407,50",,,,,,,,,"860,03",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITAMBE-BA,,,,,BA,,,,,"570,50",,,,,,,,,,-,,,,,,,,"570,50",,,,,,,,,"1.358,99",,,,,,,,
ITANAGRA-BA,,,,,BA,,,,,"81.209,14",,,,,,,,,,"13.766,11",,,,,,,,"94.975,25",,,,,,,,,"474.228,03",,,,,,,,
ITANHEM-BA,,,,,BA,,,,,"529,75",,,,,,,,,,-,,,,,,,,"529,75",,,,,,,,,"1.118,05",,,,,,,,
ITAPARICA-BA,,,,,BA,,,,,"18.936,06",,,,,,,,,,"180.075,69",,,,,,,,"199.011,75",,,,,,,,,"747.667,99",,,,,,,,
ITAPE-BA,,,,,BA,,,,,"468,62",,,,,,,,,,-,,,,,,,,"468,62",,,,,,,,,"989,03",,,,,,,,
ITAPEBI-BA,,,,,BA,,,,,"427,87",,,,,,,,,,-,,,,,,,,"427,87",,,,,,,,,"903,03",,,,,,,,
ITAPETINGA-BA,,,,,BA,,,,,"672,37",,,,,,,,,,-,,,,,,,,"672,37",,,,,,,,,"1.601,67",,,,,,,,
ITAPICURU-BA,,,,,BA,,,,,"550,12",,,,,,,,,,-,,,,,,,,"550,12",,,,,,,,,"1.310,44",,,,,,,,
ITAPITANGA-BA,,,,,BA,,,,,"427,87",,,,,,,,,,-,,,,,,,,"427,87",,,,,,,,,"903,03",,,,,,,,
ITAQUARA-BA,,,,,BA,,,,,"407,50",,,,,,,,,,-,,,,,,,,"407,50",,,,,,,,,"970,69",,,,,,,,
ITARANTIM-BA,,,,,BA,,,,,"489,00",,,,,,,,,,-,,,,,,,,"489,00",,,,,,,,,"1.164,83",,,,,,,,
ITATIM-BA,,,,,BA,,,,,"448,25",,,,,,,,,,-,,,,,,,,"448,25",,,,,,,,,"1.067,78",,,,,,,,
ITIRUCU-BA,,,,,BA,,,,,"448,25",,,,,,,,,,-,,,,,,,,"448,25",,,,,,,,,"1.067,78",,,,,,,,
ITIUBA-BA,,,,,BA,,,,,"590,87",,,,,,,,,,-,,,,,,,,"590,87",,,,,,,,,"1.407,54",,,,,,,,
ITORORO-BA,,,,,BA,,,,,"509,37",,,,,,,,,,-,,,,,,,,"509,37",,,,,,,,,"1.075,04",,,,,,,,
ITUBERA-BA,,,,,BA,,,,,"550,12",,,,,,,,,,-,,,,,,,,"550,12",,,,,,,,,"1.161,04",,,,,,,,
JACOBINA-BA,,,,,BA,,,,,"713,12",,,,,,,,,,-,,,,,,,,"713,12",,,,,,,,,"1.698,74",,,,,,,,
JAGUAQUARA-BA,,,,,BA,,,,,"631,62",,,,,,,,,,-,,,,,,,,"631,62",,,,,,,,,"1.504,59",,,,,,,,
JAGUARIPE-BA,,,,,BA,,,,,"448,25",,,,,,,,,,-,,,,,,,,"448,25",,,,,,,,,"1.067,78",,,,,,,,
JANDAIRA-BA,,,,,BA,,,,,"427,87",,,,,,,,,,-,,,,,,,,"427,87",,,,,,,,,"1.019,24",,,,,,,,
JEQUIE-BA,,,,,BA,,,,,"815,00",,,,,,,,,,-,,,,,,,,"815,00",,,,,,,,,"1.941,42",,,,,,,,
JEREMOABO-BA,,,,,BA,,,,,"590,87",,,,,,,,,,-,,,,,,,,"590,87",,,,,,,,,"1.407,54",,,,,,,,
JIQUIRICA-BA,,,,,BA,,,,,"448,25",,,,,,,,,,-,,,,,,,,"448,25",,,,,,,,,"1.067,78",,,,,,,,
JITAUNA-BA,,,,,BA,,,,,"529,75",,,,,,,,,,-,,,,,,,,"529,75",,,,,,,,,"1.261,92",,,,,,,,
JUCURUCU-BA,,,,,BA,,,,,"448,25",,,,,,,,,,-,,,,,,,,"448,25",,,,,,,,,"946,03",,,,,,,,
JUSSARI-BA,,,,,BA,,,,,"407,50",,,,,,,,,,-,,,,,,,,"407,50",,,,,,,,,"860,03",,,,,,,,
LAFAIETE COUTINHO-BA,,,,,BA,,,,,"407,50",,,,,,,,,,-,,,,,,,,"407,50",,,,,,,,,"970,69",,,,,,,,
LAJE-BA,,,,,BA,,,,,"509,37",,,,,,,,,,-,,,,,,,,"509,37",,,,,,,,,"1.213,38",,,,,,,,
LAJEDAO-BA,,,,,BA,,,,,"407,50",,,,,,,,,,-,,,,,,,,"407,50",,,,,,,,,"860,03",,,,,,,,
LAJEDINHO-BA,,,,,BA,,,,,"407,50",,,,,,,,,,-,,,,,,,,"407,50",,,,,,,,,"970,69",,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,BA,,,,,"407,50",,,,,,,,,,-,,,,,,,,"407,50",,,,,,,,,"970,69",,,,,,,,
LAMARAO-BA,,,,,BA,,,,,"407,50",,,,,,,,,,-,,,,,,,,"407,50",,,,,,,,,"970,69",,,,,,,,
LAURO DE FREITAS-BA,,,,,BA,,,,,"774,25",,,,,,,,,,-,,,,,,,,"774,25",,,,,,,,,"1.844,35",,,,,,,,
MACAJUBA-BA,,,,,BA,,,,,"427,87",,,,,,,,,,-,,,,,,,,"427,87",,,,,,,,,"1.019,24",,,,,,,,
MACARANI-BA,,,,,BA,,,,,"468,62",,,,,,,,,,-,,,,,,,,"468,62",,,,,,,,,"1.116,31",,,,,,,,
MADRE DE DEUS-BA,,,,,BA,,,,,"1.053.705,99",,,,,,,,,,"831.594,28",,,,,,,,"1.885.300,27",,,,,,,,,"8.168.432,80",,,,,,,,
MAIQUINIQUE-BA,,,,,BA,,,,,"407,50",,,,,,,,,,-,,,,,,,,"407,50",,,,,,,,,"970,69",,,,,,,,
MAIRI-BA,,,,,BA,,,,,"529,75",,,,,,,,,,-,,,,,,,,"529,75",,,,,,,,,"1.261,92",,,,,,,,
MANOEL VITORINO-BA,,,,,BA,,,,,"489,00",,,,,,,,,,-,,,,,,,,"489,00",,,,,,,,,"1.164,83",,,,,,,,
MARACAS-BA,,,,,BA,,,,,"570,50",,,,,,,,,,-,,,,,,,,"570,50",,,,,,,,,"1.358,99",,,,,,,,
MARAGOGIPE-BA,,,,,BA,,,,,"631,62",,,,,,,,,,-,,,,,,,,"631,62",,,,,,,,,"1.504,59",,,,,,,,
MARAU-BA,,,,,BA,,,,,"509,37",,,,,,,,,,-,,,,,,,,"509,37",,,,,,,,,"1.075,04",,,,,,,,
MARCIONILIO SOUZA-BA,,,,,BA,,,,,"427,87",,,,,,,,,,-,,,,,,,,"427,87",,,,,,,,,"1.019,24",,,,,,,,
MASCOTE-BA,,,,,BA,,,,,"489,00",,,,,,,,,,-,,,,,,,,"489,00",,,,,,,,,"1.032,03",,,,,,,,
MATA DE SAO JOAO-BA,,,,,BA,,,,,"148.731,41",,,,,,,,,,"65.064,58",,,,,,,,"213.795,99",,,,,,,,,"1.109.950,88",,,,,,,,
MEDEIROS NETO-BA,,,,,BA,,,,,"529,75",,,,,,,,,,-,,,,,,,,"529,75",,,,,,,,,"1.118,05",,,,,,,,
MIGUEL CALMON-BA,,,,,BA,,,,,"570,50",,,,,,,,,,-,,,,,,,,"570,50",,,,,,,,,"1.358,99",,,,,,,,
MILAGRES-BA,,,,,BA,,,,,"448,25",,,,,,,,,,-,,,,,,,,"448,25",,,,,,,,,"1.067,78",,,,,,,,
MIRANTE-BA,,,,,BA,,,,,"448,25",,,,,,,,,,-,,,,,,,,"448,25",,,,,,,,,"1.067,78",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONTE SANTO-BA,,,,,BA,,,,,"652,00",,,,,,,,,,-,,,,,,,,"652,00",,,,,,,,,"1.553,13",,,,,,,,
MUCURI-BA,,,,,BA,,,,,"570,50",,,,,,,,,,-,,,,,,,,"570,50",,,,,,,,,"1.204,05",,,,,,,,
MUNDO NOVO-BA,,,,,BA,,,,,"529,75",,,,,,,,,,-,,,,,,,,"529,75",,,,,,,,,"1.261,92",,,,,,,,
MUNIZ FERREIRA-BA,,,,,BA,,,,,"407,50",,,,,,,,,,-,,,,,,,,"407,50",,,,,,,,,"970,69",,,,,,,,
MURITIBA-BA,,,,,BA,,,,,"570,50",,,,,,,,,,-,,,,,,,,"570,50",,,,,,,,,"1.358,99",,,,,,,,
MUTUIPE-BA,,,,,BA,,,,,"529,75",,,,,,,,,,-,,,,,,,,"529,75",,,,,,,,,"1.261,92",,,,,,,,
NAZARE-BA,,,,,BA,,,,,"550,12",,,,,,,,,,-,,,,,,,,"550,12",,,,,,,,,"1.310,44",,,,,,,,
NILO PECANHA-BA,,,,,BA,,,,,"427,87",,,,,,,,,,-,,,,,,,,"427,87",,,,,,,,,"903,03",,,,,,,,
NORDESTINA-BA,,,,,BA,,,,,"427,87",,,,,,,,,,-,,,,,,,,"427,87",,,,,,,,,"1.019,24",,,,,,,,
NOVA CANAA-BA,,,,,BA,,,,,"468,62",,,,,,,,,,-,,,,,,,,"468,62",,,,,,,,,"1.116,31",,,,,,,,
NOVA FATIMA-BA,,,,,BA,,,,,"407,50",,,,,,,,,,-,,,,,,,,"407,50",,,,,,,,,"970,69",,,,,,,,
NOVA IBIA-BA,,,,,BA,,,,,"407,50",,,,,,,,,,-,,,,,,,,"407,50",,,,,,,,,"860,03",,,,,,,,
NOVA ITARANA-BA,,,,,BA,,,,,"407,50",,,,,,,,,,-,,,,,,,,"407,50",,,,,,,,,"970,69",,,,,,,,
NOVA SOURE-BA,,,,,BA,,,,,"550,12",,,,,,,,,,-,,,,,,,,"550,12",,,,,,,,,"1.310,44",,,,,,,,
NOVA VICOSA-BA,,,,,BA,,,,,"590,87",,,,,,,,,,-,,,,,,,,"590,87",,,,,,,,,"1.247,05",,,,,,,,
NOVO TRIUNFO-BA,,,,,BA,,,,,"448,25",,,,,,,,,,-,,,,,,,,"448,25",,,,,,,,,"1.067,78",,,,,,,,
OLINDINA-BA,,,,,BA,,,,,"529,75",,,,,,,,,,-,,,,,,,,"529,75",,,,,,,,,"1.261,92",,,,,,,,
OURICANGAS-BA,,,,,BA,,,,,"407,50",,,,,,,,,,-,,,,,,,,"407,50",,,,,,,,,"970,69",,,,,,,,
OUROLANDIA-BA,,,,,BA,,,,,"468,62",,,,,,,,,,-,,,,,,,,"468,62",,,,,,,,,"1.116,31",,,,,,,,
PARIPIRANGA-BA,,,,,BA,,,,,"550,12",,,,,,,,,,-,,,,,,,,"550,12",,,,,,,,,"1.310,44",,,,,,,,
PAU BRASIL-BA,,,,,BA,,,,,"448,25",,,,,,,,,,-,,,,,,,,"448,25",,,,,,,,,"946,03",,,,,,,,
PAULO AFONSO-BA,,,,,BA,,,,,"753,87",,,,,,,,,,-,,,,,,,,"753,87",,,,,,,,,"1.795,82",,,,,,,,
PE DE SERRA-BA,,,,,BA,,,,,"448,25",,,,,,,,,,-,,,,,,,,"448,25",,,,,,,,,"1.067,78",,,,,,,,
PEDRAO-BA,,,,,BA,,,,,"407,50",,,,,,,,,,-,,,,,,,,"407,50",,,,,,,,,"970,69",,,,,,,,
PEDRO ALEXANDRE-BA,,,,,BA,,,,,"489,00",,,,,,,,,,-,,,,,,,,"489,00",,,,,,,,,"1.164,83",,,,,,,,
PINTADAS-BA,,,,,BA,,,,,"427,87",,,,,,,,,,-,,,,,,,,"427,87",,,,,,,,,"1.019,24",,,,,,,,
PIRAI DO NORTE-BA,,,,,BA,,,,,"427,87",,,,,,,,,,-,,,,,,,,"427,87",,,,,,,,,"903,03",,,,,,,,
PIRITIBA-BA,,,,,BA,,,,,"509,37",,,,,,,,,,-,,,,,,,,"509,37",,,,,,,,,"1.213,38",,,,,,,,
PLANALTINO-BA,,,,,BA,,,,,"407,50",,,,,,,,,,-,,,,,,,,"407,50",,,,,,,,,"970,69",,,,,,,,
PLANALTO-BA,,,,,BA,,,,,"529,75",,,,,,,,,,-,,,,,,,,"529,75",,,,,,,,,"1.261,92",,,,,,,,
POCOES-BA,,,,,BA,,,,,"631,62",,,,,,,,,,-,,,,,,,,"631,62",,,,,,,,,"1.504,59",,,,,,,,
POJUCA-BA,,,,,BA,,,,,"556.450,07",,,,,,,,,,"455.329,09",,,,,,,,"1.011.779,16",,,,,,,,,"5.276.658,65",,,,,,,,
PORTO SEGURO-BA,,,,,BA,,,,,"733,50",,,,,,,,,,-,,,,,,,,"733,50",,,,,,,,,"1.548,06",,,,,,,,
POTIRAGUA-BA,,,,,BA,,,,,"468,62",,,,,,,,,,-,,,,,,,,"468,62",,,,,,,,,"989,03",,,,,,,,
PRADO-BA,,,,,BA,,,,,"550,12",,,,,,,,,,-,,,,,,,,"550,12",,,,,,,,,"1.161,04",,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,BA,,,,,"509,37",,,,,,,,,,-,,,,,,,,"509,37",,,,,,,,,"1.075,04",,,,,,,,
QUEIMADAS-BA,,,,,BA,,,,,"550,12",,,,,,,,,,-,,,,,,,,"550,12",,,,,,,,,"1.310,44",,,,,,,,
QUIJINGUE-BA,,,,,BA,,,,,"550,12",,,,,,,,,,-,,,,,,,,"550,12",,,,,,,,,"1.310,44",,,,,,,,
QUIXABEIRA-BA,,,,,BA,,,,,"407,50",,,,,,,,,,-,,,,,,,,"407,50",,,,,,,,,"970,69",,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,BA,,,,,"529,75",,,,,,,,,,-,,,,,,,,"529,75",,,,,,,,,"1.261,92",,,,,,,,
RETIROLANDIA-BA,,,,,BA,,,,,"427,87",,,,,,,,,,-,,,,,,,,"427,87",,,,,,,,,"1.019,24",,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,BA,,,,,"570,50",,,,,,,,,,-,,,,,,,,"570,50",,,,,,,,,"1.358,99",,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,BA,,,,,"448,25",,,,,,,,,,-,,,,,,,,"448,25",,,,,,,,,"1.067,78",,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,BA,,,,,"631,62",,,,,,,,,,-,,,,,,,,"631,62",,,,,,,,,"1.504,59",,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,BA,,,,,"468,62",,,,,,,,,,-,,,,,,,,"468,62",,,,,,,,,"1.116,31",,,,,,,,
RIO REAL-BA,,,,,BA,,,,,"590,87",,,,,,,,,,-,,,,,,,,"590,87",,,,,,,,,"1.407,54",,,,,,,,
RUY BARBOSA-BA,,,,,BA,,,,,"570,50",,,,,,,,,,-,,,,,,,,"570,50",,,,,,,,,"1.358,99",,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,BA,,,,,"15.240,19",,,,,,,,,,"179.861,59",,,,,,,,"195.101,78",,,,,,,,,"736.080,62",,,,,,,,
SALVADOR-BA,,,,,BA,,,,,"29.028,95",,,,,,,,,,"179.861,59",,,,,,,,"208.890,54",,,,,,,,,"768.092,00",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA BARBARA-BA,,,,,BA,,,,,"489,00",,,,,,,,,,-,,,,,,,,"489,00",,,,,,,,,"1.164,83",,,,,,,,
SANTA BRIGIDA-BA,,,,,BA,,,,,"489,00",,,,,,,,,,-,,,,,,,,"489,00",,,,,,,,,"1.164,83",,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,BA,,,,,"529,75",,,,,,,,,,-,,,,,,,,"529,75",,,,,,,,,"1.118,05",,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,BA,,,,,"407,50",,,,,,,,,,-,,,,,,,,"407,50",,,,,,,,,"860,03",,,,,,,,
SANTA INES-BA,,,,,BA,,,,,"427,87",,,,,,,,,,-,,,,,,,,"427,87",,,,,,,,,"1.019,24",,,,,,,,
SANTA LUZIA-BA,,,,,BA,,,,,"468,62",,,,,,,,,,-,,,,,,,,"468,62",,,,,,,,,"989,03",,,,,,,,
SANTA TERESINHA-BA,,,,,BA,,,,,"407,50",,,,,,,,,,-,,,,,,,,"407,50",,,,,,,,,"970,69",,,,,,,,
SANTALUZ-BA,,,,,BA,,,,,"570,50",,,,,,,,,,-,,,,,,,,"570,50",,,,,,,,,"1.358,99",,,,,,,,
SANTANOPOLIS-BA,,,,,BA,,,,,"407,50",,,,,,,,,,-,,,,,,,,"407,50",,,,,,,,,"970,69",,,,,,,,
SANTO AMARO-BA,,,,,BA,,,,,"23.948,88",,,,,,,,,,"179.861,59",,,,,,,,"203.810,47",,,,,,,,,"756.298,34",,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,BA,,,,,"713,12",,,,,,,,,,-,,,,,,,,"713,12",,,,,,,,,"1.698,74",,,,,,,,
SANTO ESTEVAO-BA,,,,,BA,,,,,"631,62",,,,,,,,,,-,,,,,,,,"631,62",,,,,,,,,"1.504,59",,,,,,,,
SAO DOMINGOS-BA,,,,,BA,,,,,"407,50",,,,,,,,,,-,,,,,,,,"407,50",,,,,,,,,"970,69",,,,,,,,
SAO FELIPE-BA,,,,,BA,,,,,"529,75",,,,,,,,,,-,,,,,,,,"529,75",,,,,,,,,"1.261,92",,,,,,,,
SAO FELIX-BA,,,,,BA,,,,,"448,25",,,,,,,,,,-,,,,,,,,"448,25",,,,,,,,,"1.067,78",,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,BA,,,,,"1.080.170,17",,,,,,,,,,"198.060,27",,,,,,,,"1.278.230,44",,,,,,,,,"5.868.353,43",,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,BA,,,,,"550,12",,,,,,,,,,-,,,,,,,,"550,12",,,,,,,,,"1.310,44",,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,BA,,,,,"407,50",,,,,,,,,,-,,,,,,,,"407,50",,,,,,,,,"860,03",,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,BA,,,,,"407,50",,,,,,,,,,-,,,,,,,,"407,50",,,,,,,,,"970,69",,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,BA,,,,,"427,87",,,,,,,,,,-,,,,,,,,"427,87",,,,,,,,,"1.019,24",,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,BA,,,,,"276.427,66",,,,,,,,,,"161.290,86",,,,,,,,"437.718,52",,,,,,,,,"2.153.265,67",,,,,,,,
SAPEACU-BA,,,,,BA,,,,,"489,00",,,,,,,,,,-,,,,,,,,"489,00",,,,,,,,,"1.164,83",,,,,,,,
SATIRO DIAS-BA,,,,,BA,,,,,"19.434,32",,,,,,,,,,"9.662,11",,,,,,,,"29.096,43",,,,,,,,,"221.297,07",,,,,,,,
SAUBARA-BA,,,,,BA,,,,,"15.240,19",,,,,,,,,,"179.861,59",,,,,,,,"195.101,78",,,,,,,,,"736.080,62",,,,,,,,
SERRA PRETA-BA,,,,,BA,,,,,"489,00",,,,,,,,,,-,,,,,,,,"489,00",,,,,,,,,"1.164,83",,,,,,,,
SERRINHA-BA,,,,,BA,,,,,"692,75",,,,,,,,,,-,,,,,,,,"692,75",,,,,,,,,"1.650,21",,,,,,,,
SERROLANDIA-BA,,,,,BA,,,,,"448,25",,,,,,,,,,-,,,,,,,,"448,25",,,,,,,,,"1.067,78",,,,,,,,
SIMOES FILHO-BA,,,,,BA,,,,,"67.067,35",,,,,,,,,,"2.541,95",,,,,,,,"69.609,30",,,,,,,,,"348.274,60",,,,,,,,
SITIO DO QUINTO-BA,,,,,BA,,,,,"489,00",,,,,,,,,,-,,,,,,,,"489,00",,,,,,,,,"1.164,83",,,,,,,,
TANQUINHO-BA,,,,,BA,,,,,"407,50",,,,,,,,,,-,,,,,,,,"407,50",,,,,,,,,"970,69",,,,,,,,
TAPEROA-BA,,,,,BA,,,,,"468,62",,,,,,,,,,-,,,,,,,,"468,62",,,,,,,,,"989,03",,,,,,,,
TAPIRAMUTA-BA,,,,,BA,,,,,"489,00",,,,,,,,,,-,,,,,,,,"489,00",,,,,,,,,"1.164,83",,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,BA,,,,,"753,87",,,,,,,,,,-,,,,,,,,"753,87",,,,,,,,,"1.591,06",,,,,,,,
TEODORO SAMPAIO-BA,,,,,BA,,,,,"407,50",,,,,,,,,,-,,,,,,,,"407,50",,,,,,,,,"970,69",,,,,,,,
TEOFILANDIA-BA,,,,,BA,,,,,"529,75",,,,,,,,,,-,,,,,,,,"529,75",,,,,,,,,"1.261,92",,,,,,,,
TEOLANDIA-BA,,,,,BA,,,,,"448,25",,,,,,,,,,-,,,,,,,,"448,25",,,,,,,,,"946,03",,,,,,,,
TERRA NOVA-BA,,,,,BA,,,,,"448,25",,,,,,,,,,-,,,,,,,,"448,25",,,,,,,,,"1.067,78",,,,,,,,
TUCANO-BA,,,,,BA,,,,,"652,00",,,,,,,,,,-,,,,,,,,"652,00",,,,,,,,,"1.553,13",,,,,,,,
UAUA-BA,,,,,BA,,,,,"550,12",,,,,,,,,,-,,,,,,,,"550,12",,,,,,,,,"1.310,44",,,,,,,,
UBAIRA-BA,,,,,BA,,,,,"529,75",,,,,,,,,,-,,,,,,,,"529,75",,,,,,,,,"1.261,92",,,,,,,,
UBAITABA-BA,,,,,BA,,,,,"529,75",,,,,,,,,,-,,,,,,,,"529,75",,,,,,,,,"1.118,05",,,,,,,,
UBATA-BA,,,,,BA,,,,,"529,75",,,,,,,,,,-,,,,,,,,"529,75",,,,,,,,,"1.118,05",,,,,,,,
UNA-BA,,,,,BA,,,,,"570,50",,,,,,,,,,-,,,,,,,,"570,50",,,,,,,,,"1.204,05",,,,,,,,
URUCUCA-BA,,,,,BA,,,,,"529,75",,,,,,,,,,-,,,,,,,,"529,75",,,,,,,,,"1.118,05",,,,,,,,
VALENCA-BA,,,,,BA,,,,,"713,12",,,,,,,,,,-,,,,,,,,"713,12",,,,,,,,,"1.505,05",,,,,,,,
VALENTE-BA,,,,,BA,,,,,"509,37",,,,,,,,,,-,,,,,,,,"509,37",,,,,,,,,"1.213,38",,,,,,,,
VARZEA DA ROCA-BA,,,,,BA,,,,,"448,25",,,,,,,,,,-,,,,,,,,"448,25",,,,,,,,,"1.067,78",,,,,,,,
VARZEA DO POCO-BA,,,,,BA,,,,,"407,50",,,,,,,,,,-,,,,,,,,"407,50",,,,,,,,,"970,69",,,,,,,,
VARZEA NOVA-BA,,,,,BA,,,,,"468,62",,,,,,,,,,-,,,,,,,,"468,62",,,,,,,,,"1.116,31",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VARZEDO-BA,,,,,BA,,,,,"407,50",,,,,,,,,,-,,,,,,,,"407,50",,,,,,,,,"970,69",,,,,,,,
VERA CRUZ-BA,,,,,BA,,,,,"570,50",,,,,,,,,,-,,,,,,,,"570,50",,,,,,,,,"1.358,99",,,,,,,,
VEREDA-BA,,,,,BA,,,,,"407,50",,,,,,,,,,-,,,,,,,,"407,50",,,,,,,,,"860,03",,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,BA,,,,,"815,00",,,,,,,,,,-,,,,,,,,"815,00",,,,,,,,,"1.941,42",,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,BA,,,,,"529,75",,,,,,,,,,-,,,,,,,,"529,75",,,,,,,,,"1.118,05",,,,,,,,
BAHIA  TOTAL,,,,,,,,,,"5.201.904,48",,,,,,,,,,"3.859.390,87",,,,,,,,"9.061.295,35",,,,,,,,,"42.526.679,50",,,,,,,,
ACARAU-CE,,,,,CE,,,,,"2.517,41",,,,,,,,,,-,,,,,,,,"2.517,41",,,,,,,,,"12.527,08",,,,,,,,
ALCANTARAS-CE,,,,,CE,,,,,"1.573,38",,,,,,,,,,-,,,,,,,,"1.573,38",,,,,,,,,"7.829,42",,,,,,,,
AMONTADA-CE,,,,,CE,,,,,"52.548,00",,,,,,,,,,"61.017,73",,,,,,,,"113.565,73",,,,,,,,,"587.577,36",,,,,,,,
APUIARES-CE,,,,,CE,,,,,"1.730,72",,,,,,,,,,-,,,,,,,,"1.730,72",,,,,,,,,"8.612,37",,,,,,,,
AQUIRAZ-CE,,,,,CE,,,,,-,,,,,,,,,,"4.815,24",,,,,,,,"4.815,24",,,,,,,,,"25.671,00",,,,,,,,
ARACATI-CE,,,,,CE,,,,,"631.671,48",,,,,,,,,,"17.895,03",,,,,,,,"649.566,51",,,,,,,,,"3.106.724,01",,,,,,,,
ARARENDA-CE,,,,,CE,,,,,"1.652,05",,,,,,,,,,-,,,,,,,,"1.652,05",,,,,,,,,"8.220,89",,,,,,,,
BARROQUINHA-CE,,,,,CE,,,,,"1.730,72",,,,,,,,,,-,,,,,,,,"1.730,72",,,,,,,,,"8.612,37",,,,,,,,
BELA CRUZ-CE,,,,,CE,,,,,"2.202,74",,,,,,,,,,-,,,,,,,,"2.202,74",,,,,,,,,"10.961,20",,,,,,,,
CAMOCIM-CE,,,,,CE,,,,,"2.517,41",,,,,,,,,,-,,,,,,,,"2.517,41",,,,,,,,,"12.527,08",,,,,,,,
CANINDE-CE,,,,,CE,,,,,"2.674,75",,,,,,,,,,-,,,,,,,,"2.674,75",,,,,,,,,"13.310,03",,,,,,,,
CARIDADE-CE,,,,,CE,,,,,"1.809,39",,,,,,,,,,-,,,,,,,,"1.809,39",,,,,,,,,"9.003,83",,,,,,,,
CARIRE-CE,,,,,CE,,,,,"1.966,73",,,,,,,,,,-,,,,,,,,"1.966,73",,,,,,,,,"9.786,79",,,,,,,,
CARNAUBAL-CE,,,,,CE,,,,,"1.809,39",,,,,,,,,,-,,,,,,,,"1.809,39",,,,,,,,,"9.003,83",,,,,,,,
CATUNDA-CE,,,,,CE,,,,,"1.573,38",,,,,,,,,,-,,,,,,,,"1.573,38",,,,,,,,,"7.829,42",,,,,,,,
