SANTA LUZIA DO NORTE-AL,,,,,AL,,,,"693,01",,,,,,-,,,,,"693,01",,,,,,,"7.133,98",,,,,,,,,
SANTANA DO MUNDAU-AL,,,,,AL,,,,"727,66",,,,,,-,,,,,"727,66",,,,,,,"7.490,70",,,,,,,,,
SAO JOSE DA LAJE-AL,,,,,AL,,,,"900,91",,,,,,-,,,,,"900,91",,,,,,,"9.274,19",,,,,,,,,
SAO LUIS DO QUITUNDE-AL,,,,,AL,,,,"970,21",,,,,,-,,,,,"970,21",,,,,,,"9.987,61",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAO MIGUEL DOS CAMPOS-AL,,,,,AL,,,,"290.442,44",,,,,,"182.068,86",,,,,"472.511,30",,,,,,,"3.958.532,05",,,,,,,,,
SAO MIGUEL DOS MILAGRES-AL,,,,,AL,,,,"693,01",,,,,,-,,,,,"693,01",,,,,,,"7.133,98",,,,,,,,,
SATUBA-AL,,,,,AL,,,,"25.748,29",,,,,,"16.115,96",,,,,"41.864,25",,,,,,,"521.676,20",,,,,,,,,
TEOTONIO VILELA-AL,,,,,AL,,,,"1.039,51",,,,,,-,,,,,"1.039,51",,,,,,,"10.701,01",,,,,,,,,
UNIAO DOS PALMARES-AL,,,,,AL,,,,"1.143,46",,,,,,-,,,,,"1.143,46",,,,,,,"11.771,12",,,,,,,,,
VICOSA-AL,,,,,AL,,,,"935,56",,,,,,-,,,,,"935,56",,,,,,,"9.630,91",,,,,,,,,
ALAGOAS TOTAL,,,,,,,,,"2.087.875,03",,,,,,"578.587,18",,,,,"2.666.462,21",,,,,,,"26.711.034,30",,,,,,,,,
ANAMA-AM,,,,,AM,,,,-,,,,,,"2.428,37",,,,,"2.428,37",,,,,,,"25.194,09",,,,,,,,,
ANORI-AM,,,,,AM,,,,-,,,,,,"2.428,37",,,,,"2.428,37",,,,,,,"25.194,09",,,,,,,,,
AUTAZES-AM,,,,,AM,,,,-,,,,,,"6.957,11",,,,,"6.957,11",,,,,,,"64.486,06",,,,,,,,,
BERURI-AM,,,,,AM,,,,-,,,,,,"2.428,37",,,,,"2.428,37",,,,,,,"25.194,09",,,,,,,,,
CAREIRO DA VARZEA-AM,,,,,AM,,,,-,,,,,,"6.957,11",,,,,"6.957,11",,,,,,,"64.486,06",,,,,,,,,
CAREIRO-AM,,,,,AM,,,,-,,,,,,"2.428,37",,,,,"2.428,37",,,,,,,"25.194,09",,,,,,,,,
COARI-AM,,,,,AM,,,,"2.191.641,80",,,,,,"2.030.758,22",,,,,"4.222.400,02",,,,,,,"42.725.239,89",,,,,,,,,
CODAJAS-AM,,,,,AM,,,,-,,,,,,"2.428,37",,,,,"2.428,37",,,,,,,"25.194,09",,,,,,,,,
IRANDUBA-AM,,,,,AM,,,,-,,,,,,"6.957,11",,,,,"6.957,11",,,,,,,"64.486,06",,,,,,,,,
ITACOATIARA-AM,,,,,AM,,,,-,,,,,,"6.957,11",,,,,"6.957,11",,,,,,,"64.486,06",,,,,,,,,
ITAPIRANGA-AM,,,,,AM,,,,-,,,,,,"6.957,11",,,,,"6.957,11",,,,,,,"64.486,06",,,,,,,,,
MANACAPURU-AM,,,,,AM,,,,-,,,,,,"2.428,37",,,,,"2.428,37",,,,,,,"25.194,09",,,,,,,,,
MANAQUIRI-AM,,,,,AM,,,,-,,,,,,"2.428,37",,,,,"2.428,37",,,,,,,"25.194,09",,,,,,,,,
MANAUS-AM,,,,,AM,,,,"1.293.941,98",,,,,,"89.984,23",,,,,"1.383.926,21",,,,,,,"9.764.532,72",,,,,,,,,
PARINTINS-AM,,,,,AM,,,,-,,,,,,"6.957,11",,,,,"6.957,11",,,,,,,"64.486,06",,,,,,,,,
SILVES-AM,,,,,AM,,,,-,,,,,,"6.957,11",,,,,"6.957,11",,,,,,,"64.486,06",,,,,,,,,
URUCARA-AM,,,,,AM,,,,-,,,,,,"6.957,11",,,,,"6.957,11",,,,,,,"64.486,06",,,,,,,,,
URUCURITUBA-AM,,,,,AM,,,,-,,,,,,"6.957,11",,,,,"6.957,11",,,,,,,"64.486,06",,,,,,,,,
AMAZONAS TOTAL,,,,,,,,,"3.485.583,78",,,,,,"2.200.355,03",,,,,"5.685.938,81",,,,,,,"53.246.505,78",,,,,,,,,
LARANJAL DO JARI-AP,,,,,AP,,,,-,,,,,,"6.957,11",,,,,"6.957,11",,,,,,,"64.486,06",,,,,,,,,
MACAPA-AP,,,,,AP,,,,-,,,,,,"6.957,11",,,,,"6.957,11",,,,,,,"64.486,06",,,,,,,,,
MAZAGAO-AP,,,,,AP,,,,-,,,,,,"6.957,11",,,,,"6.957,11",,,,,,,"64.486,06",,,,,,,,,
AMAPA TOTAL,,,,,,,,,-,,,,,,"20.871,33",,,,,"20.871,33",,,,,,,"193.458,18",,,,,,,,,
ACAJUTIBA-BA,,,,,BA,,,,"74,90",,,,,,-,,,,,"74,90",,,,,,,"910,79",,,,,,,,,
ADUSTINA-BA,,,,,BA,,,,"74,90",,,,,,-,,,,,"74,90",,,,,,,"910,79",,,,,,,,,
AGUAFRIA-BA,,,,,BA,,,,"74,90",,,,,,-,,,,,"74,90",,,,,,,"910,79",,,,,,,,,
AIQUARA-BA,,,,,BA,,,,"65,13",,,,,,-,,,,,"65,13",,,,,,,"791,97",,,,,,,,,
ALAGOINHAS-BA,,,,,BA,,,,"222.760,86",,,,,,"139.771,31",,,,,"362.532,17",,,,,,,"4.492.464,15",,,,,,,,,
AMARGOSA-BA,,,,,BA,,,,"91,18",,,,,,-,,,,,"91,18",,,,,,,"1.108,81",,,,,,,,,
AMELIA RODRIGUES-BA,,,,,BA,,,,"87,92",,,,,,-,,,,,"87,92",,,,,,,"1.069,17",,,,,,,,,
ANAGE-BA,,,,,BA,,,,"91,18",,,,,,-,,,,,"91,18",,,,,,,"1.108,81",,,,,,,,,
ANGUERA-BA,,,,,BA,,,,"65,13",,,,,,-,,,,,"65,13",,,,,,,"791,97",,,,,,,,,
ANTAS-BA,,,,,BA,,,,"74,90",,,,,,-,,,,,"74,90",,,,,,,"910,79",,,,,,,,,
ANTONIO CARDOSO-BA,,,,,BA,,,,"68,38",,,,,,-,,,,,"68,38",,,,,,,"831,59",,,,,,,,,
APORA-BA,,,,,BA,,,,"78,15",,,,,,-,,,,,"78,15",,,,,,,"950,38",,,,,,,,,
APUAREMA-BA,,,,,BA,,,,"65,13",,,,,,-,,,,,"65,13",,,,,,,"791,97",,,,,,,,,
ARACAS-BA,,,,,BA,,,,"252.049,57",,,,,,"113.908,11",,,,,"365.957,68",,,,,,,"3.548.582,45",,,,,,,,,
ARACI-BA,,,,,BA,,,,"100,95",,,,,,-,,,,,"100,95",,,,,,,"1.227,59",,,,,,,,,
ARAMARI-BA,,,,,BA,,,,"65,13",,,,,,-,,,,,"65,13",,,,,,,"791,97",,,,,,,,,
ARATUIPE-BA,,,,,BA,,,,"65,13",,,,,,-,,,,,"65,13",,,,,,,"791,97",,,,,,,,,
BAIXA GRANDE-BA,,,,,BA,,,,"84,66",,,,,,-,,,,,"84,66",,,,,,,"1.029,58",,,,,,,,,
BANZAE-BA,,,,,BA,,,,"68,38",,,,,,-,,,,,"68,38",,,,,,,"831,59",,,,,,,,,
BARRADOCHOCA-BA,,,,,BA,,,,"100,95",,,,,,-,,,,,"100,95",,,,,,,"1.227,59",,,,,,,,,
BARROCAS-BA,,,,,BA,,,,"71,64",,,,,,-,,,,,"71,64",,,,,,,"871,19",,,,,,,,,
BELOCAMPO-BA,,,,,BA,,,,"78,15",,,,,,-,,,,,"78,15",,,,,,,"950,38",,,,,,,,,
BIRITINGA-BA,,,,,BA,,,,"74,90",,,,,,-,,,,,"74,90",,,,,,,"9.245,73",,,,,,,,,
BOANOVA-BA,,,,,BA,,,,"84,66",,,,,,-,,,,,"84,66",,,,,,,"1.029,58",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOA VISTA DO TUPIM-BA,,,,,BA,,,,"81,41",,,,,,-,,,,,"81,41",,,,,,,"989,98",,,,,,,,,
BOM JESUS DA SERRA-BA,,,,,BA,,,,"68,38",,,,,,-,,,,,"68,38",,,,,,,"831,59",,,,,,,,,
BREJOES-BA,,,,,BA,,,,"74,90",,,,,,-,,,,,"74,90",,,,,,,"910,79",,,,,,,,,
CAATIBA-BA,,,,,BA,,,,"74,90",,,,,,-,,,,,"74,90",,,,,,,"910,79",,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,,BA,,,,"74,90",,,,,,-,,,,,"74,90",,,,,,,"910,79",,,,,,,,,
CACHOEIRA-BA,,,,,BA,,,,"91,18",,,,,,-,,,,,"91,18",,,,,,,"1.108,81",,,,,,,,,
CAEM-BA,,,,,BA,,,,"71,64",,,,,,-,,,,,"71,64",,,,,,,"871,19",,,,,,,,,
CAETANOS-BA,,,,,BA,,,,"71,64",,,,,,-,,,,,"71,64",,,,,,,"871,19",,,,,,,,,
CAMACARI-BA,,,,,BA,,,,"505,60",,,,,,"213,94",,,,,"719,54",,,,,,,"8.248,10",,,,,,,,,
CANDEAL-BA,,,,,BA,,,,"68,38",,,,,,-,,,,,"68,38",,,,,,,"831,59",,,,,,,,,
CANDEIAS-BA,,,,,BA,,,,"225.037,15",,,,,,"285.549,99",,,,,"510.587,14",,,,,,,"5.245.478,75",,,,,,,,,
CANDIDO SALES-BA,,,,,BA,,,,"91,18",,,,,,-,,,,,"91,18",,,,,,,"1.108,81",,,,,,,,,
CANSANCAO-BA,,,,,BA,,,,"91,18",,,,,,-,,,,,"91,18",,,,,,,"1.108,81",,,,,,,,,
CANUDOS-BA,,,,,BA,,,,"71,64",,,,,,-,,,,,"71,64",,,,,,,"871,19",,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,,BA,,,,"68,38",,,,,,-,,,,,"68,38",,,,,,,"831,59",,,,,,,,,
CAPIM GROSSO-BA,,,,,BA,,,,"84,66",,,,,,-,,,,,"84,66",,,,,,,"1.029,58",,,,,,,,,
CARDEAL DA SILVA-BA,,,,,BA,,,,"144.975,06",,,,,,"41.531,42",,,,,"186.506,48",,,,,,,"1.954.126,87",,,,,,,,,
CASTRO ALVES-BA,,,,,BA,,,,"87,92",,,,,,-,,,,,"87,92",,,,,,,"1.069,17",,,,,,,,,
CATU-BA,,,,,BA,,,,"220.747,34",,,,,,"110.479,10",,,,,"331.226,44",,,,,,,"3.516.636,91",,,,,,,,,
CICERO DANTAS-BA,,,,,BA,,,,"91,18",,,,,,-,,,,,"91,18",,,,,,,"1.108,81",,,,,,,,,
CIPO-BA,,,,,BA,,,,"74,90",,,,,,-,,,,,"74,90",,,,,,,"910,79",,,,,,,,,
CONCEICAO DA FEIRA-BA,,,,,BA,,,,"78,15",,,,,,-,,,,,"78,15",,,,,,,"950,38",,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,,BA,,,,"81,41",,,,,,-,,,,,"81,41",,,,,,,"989,98",,,,,,,,,
CONCEICAO DO COITE-BA,,,,,BA,,,,"107,46",,,,,,-,,,,,"107,46",,,,,,,"1.306,80",,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,,BA,,,,"87,92",,,,,,-,,,,,"87,92",,,,,,,"1.069,17",,,,,,,,,
CONDE-BA,,,,,BA,,,,"158,13",,,,,,"47,39",,,,,"205,52",,,,,,,"2.200,67",,,,,,,,,
CORACAO DE MARIA-BA,,,,,BA,,,,"84,66",,,,,,-,,,,,"84,66",,,,,,,"1.029,58",,,,,,,,,
CORONEL JOAO SA-BA,,,,,BA,,,,"81,41",,,,,,-,,,,,"81,41",,,,,,,"989,98",,,,,,,,,
CRAVOLANDIA-BA,,,,,BA,,,,"65,13",,,,,,-,,,,,"65,13",,,,,,,"791,97",,,,,,,,,
CRISOPOLIS-BA,,,,,BA,,,,"81,41",,,,,,-,,,,,"81,41",,,,,,,"989,98",,,,,,,,,
CRUZ DAS ALMAS-BA,,,,,BA,,,,"104,20",,,,,,-,,,,,"104,20",,,,,,,"1.267,19",,,,,,,,,
DARIO MEIRA-BA,,,,,BA,,,,"74,90",,,,,,-,,,,,"74,90",,,,,,,"910,79",,,,,,,,,
DIAS D'AVILA-BA,,,,,BA,,,,"100,95",,,,,,-,,,,,"100,95",,,,,,,"1.252,94",,,,,,,,,
DOM MACEDO COSTA-BA,,,,,BA,,,,"65,13",,,,,,-,,,,,"65,13",,,,,,,"791,97",,,,,,,,,
ELISIO MEDRADO-BA,,,,,BA,,,,"65,13",,,,,,-,,,,,"65,13",,,,,,,"791,97",,,,,,,,,
ENCRUZILHADA-BA,,,,,BA,,,,"94,43",,,,,,-,,,,,"94,43",,,,,,,"1.148,39",,,,,,,,,
ENTRERIOS-BA,,,,,BA,,,,"274.816,47",,,,,,"174.291,78",,,,,"449.108,25",,,,,,,"4.243.706,42",,,,,,,,,
ESPLANADA-BA,,,,,BA,,,,"464.543,90",,,,,,"284.303,31",,,,,"748.847,21",,,,,,,"7.574.428,62",,,,,,,,,
EUCLIDES DA CUNHA-BA,,,,,BA,,,,"104,20",,,,,,-,,,,,"104,20",,,,,,,"1.267,19",,,,,,,,,
FATIMA-BA,,,,,BA,,,,"81,41",,,,,,-,,,,,"81,41",,,,,,,"989,98",,,,,,,,,
FEIRA DE SANTANA-BA,,,,,BA,,,,"130,26",,,,,,-,,,,,"130,26",,,,,,,"1.584,00",,,,,,,,,
GAVIAO-BA,,,,,BA,,,,"65,13",,,,,,-,,,,,"65,13",,,,,,,"791,97",,,,,,,,,
GLORIA-BA,,,,,BA,,,,"74,90",,,,,,-,,,,,"74,90",,,,,,,"910,79",,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,,BA,,,,"78,15",,,,,,-,,,,,"78,15",,,,,,,"950,38",,,,,,,,,
HELIOPOLIS-BA,,,,,BA,,,,"71,64",,,,,,-,,,,,"71,64",,,,,,,"871,19",,,,,,,,,
IACU-BA,,,,,BA,,,,"91,18",,,,,,-,,,,,"91,18",,,,,,,"1.108,81",,,,,,,,,
IBIQUERA-BA,,,,,BA,,,,"65,13",,,,,,-,,,,,"65,13",,,,,,,"791,97",,,,,,,,,
ICHU-BA,,,,,BA,,,,"65,13",,,,,,-,,,,,"65,13",,,,,,,"791,97",,,,,,,,,
INHAMBUPE-BA,,,,,BA,,,,"91,18",,,,,,-,,,,,"91,18",,,,,,,"23.800,55",,,,,,,,,
IPECAETA-BA,,,,,BA,,,,"81,41",,,,,,-,,,,,"81,41",,,,,,,"989,98",,,,,,,,,
IPIRA-BA,,,,,BA,,,,"107,46",,,,,,-,,,,,"107,46",,,,,,,"1.306,80",,,,,,,,,
IRAJUBA-BA,,,,,BA,,,,"65,13",,,,,,-,,,,,"65,13",,,,,,,"791,97",,,,,,,,,
IRARA-BA,,,,,BA,,,,"87,92",,,,,,-,,,,,"87,92",,,,,,,"1.069,17",,,,,,,,,
ITABERABA-BA,,,,,BA,,,,"107,46",,,,,,-,,,,,"107,46",,,,,,,"1.306,80",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITAGI-BA,,,,,BA,,,,"74,90",,,,,,-,,,,,"74,90",,,,,,,"910,79",,,,,,,,,
ITAMBE-BA,,,,,BA,,,,"91,18",,,,,,-,,,,,"91,18",,,,,,,"1.108,81",,,,,,,,,
ITANAGRA-BA,,,,,BA,,,,"96.284,44",,,,,,"11.802,63",,,,,"108.087,07",,,,,,,"1.108.692,95",,,,,,,,,
ITAPARICA-BA,,,,,BA,,,,"2.252,97",,,,,,"165.151,72",,,,,"167.404,69",,,,,,,"1.592.952,89",,,,,,,,,
ITAPETINGA-BA,,,,,BA,,,,"107,46",,,,,,-,,,,,"107,46",,,,,,,"1.306,80",,,,,,,,,
ITAPICURU-BA,,,,,BA,,,,"87,92",,,,,,-,,,,,"87,92",,,,,,,"1.069,17",,,,,,,,,
ITAQUARA-BA,,,,,BA,,,,"65,13",,,,,,-,,,,,"65,13",,,,,,,"791,97",,,,,,,,,
ITARANTIM-BA,,,,,BA,,,,"78,15",,,,,,-,,,,,"78,15",,,,,,,"950,38",,,,,,,,,
ITATIM-BA,,,,,BA,,,,"71,64",,,,,,-,,,,,"71,64",,,,,,,"871,19",,,,,,,,,
ITIRUCU-BA,,,,,BA,,,,"71,64",,,,,,-,,,,,"71,64",,,,,,,"871,19",,,,,,,,,
ITIUBA-BA,,,,,BA,,,,"94,43",,,,,,-,,,,,"94,43",,,,,,,"1.148,39",,,,,,,,,
JACOBINA-BA,,,,,BA,,,,"113,97",,,,,,-,,,,,"113,97",,,,,,,"1.386,00",,,,,,,,,
JAGUAQUARA-BA,,,,,BA,,,,"100,95",,,,,,-,,,,,"100,95",,,,,,,"1.227,59",,,,,,,,,
JAGUARIPE-BA,,,,,BA,,,,"71,64",,,,,,-,,,,,"71,64",,,,,,,"871,19",,,,,,,,,
JANDAIRA-BA,,,,,BA,,,,"68,38",,,,,,-,,,,,"68,38",,,,,,,"831,59",,,,,,,,,
JEQUIE-BA,,,,,BA,,,,"130,26",,,,,,-,,,,,"130,26",,,,,,,"1.584,00",,,,,,,,,
JEREMOABO-BA,,,,,BA,,,,"94,43",,,,,,-,,,,,"94,43",,,,,,,"1.148,39",,,,,,,,,
JIQUIRICA-BA,,,,,BA,,,,"71,64",,,,,,-,,,,,"71,64",,,,,,,"871,19",,,,,,,,,
JITAUNA-BA,,,,,BA,,,,"84,66",,,,,,-,,,,,"84,66",,,,,,,"1.029,58",,,,,,,,,
LAFAIETE COUTINHO-BA,,,,,BA,,,,"65,13",,,,,,-,,,,,"65,13",,,,,,,"791,97",,,,,,,,,
LAJE-BA,,,,,BA,,,,"81,41",,,,,,-,,,,,"81,41",,,,,,,"989,98",,,,,,,,,
LAJEDINHO-BA,,,,,BA,,,,"65,13",,,,,,-,,,,,"65,13",,,,,,,"791,97",,,,,,,,,
LAREDO DO TABOCAL-BA,,,,,BA,,,,"65,13",,,,,,-,,,,,"65,13",,,,,,,"791,97",,,,,,,,,
LAMARAO-BA,,,,,BA,,,,"65,13",,,,,,-,,,,,"65,13",,,,,,,"791,97",,,,,,,,,
LAURO DE FREITAS-BA,,,,,BA,,,,"123,74",,,,,,-,,,,,"123,74",,,,,,,"1.504,81",,,,,,,,,
MACAJUBA-BA,,,,,BA,,,,"68,38",,,,,,-,,,,,"68,38",,,,,,,"831,59",,,,,,,,,
MACARANI-BA,,,,,BA,,,,"74,90",,,,,,-,,,,,"74,90",,,,,,,"910,79",,,,,,,,,
MADRE DE DEUS-BA,,,,,BA,,,,"1.296.702,23",,,,,,"759.953,73",,,,,"2.056.655,96",,,,,,,"20.053.680,36",,,,,,,,,
MAIQUINIQUE-BA,,,,,BA,,,,"65,13",,,,,,-,,,,,"65,13",,,,,,,"791,97",,,,,,,,,
MAIRI-BA,,,,,BA,,,,"84,66",,,,,,-,,,,,"84,66",,,,,,,"1.029,58",,,,,,,,,
MANOEL VITORINO-BA,,,,,BA,,,,"78,15",,,,,,-,,,,,"78,15",,,,,,,"950,38",,,,,,,,,
MARACAS-BA,,,,,BA,,,,"91,18",,,,,,-,,,,,"91,18",,,,,,,"1.108,81",,,,,,,,,
MARAGOGIPE-BA,,,,,BA,,,,"100,95",,,,,,-,,,,,"100,95",,,,,,,"1.227,59",,,,,,,,,
MARCIONILIO SOUZA-BA,,,,,BA,,,,"68,38",,,,,,-,,,,,"68,38",,,,,,,"831,59",,,,,,,,,
MATA DE SÃO JOAO-BA,,,,,BA,,,,"159.709,22",,,,,,"62.246,46",,,,,"221.955,68",,,,,,,"2.610.174,14",,,,,,,,,
MIGUEL CALMON-BA,,,,,BA,,,,"91,18",,,,,,-,,,,,"91,18",,,,,,,"1.108,81",,,,,,,,,
MILAGRES-BA,,,,,BA,,,,"71,64",,,,,,-,,,,,"71,64",,,,,,,"871,19",,,,,,,,,
MIRANTE-BA,,,,,BA,,,,"71,64",,,,,,-,,,,,"71,64",,,,,,,"871,19",,,,,,,,,
MONTE SANTO-BA,,,,,BA,,,,"104,20",,,,,,-,,,,,"104,20",,,,,,,"1.267,19",,,,,,,,,
MUNDO NOVO-BA,,,,,BA,,,,"84,66",,,,,,-,,,,,"84,66",,,,,,,"1.029,58",,,,,,,,,
MUNIZ FERREIRA-BA,,,,,BA,,,,"65,13",,,,,,-,,,,,"65,13",,,,,,,"791,97",,,,,,,,,
MURITIBA-BA,,,,,BA,,,,"91,18",,,,,,-,,,,,"91,18",,,,,,,"1.108,81",,,,,,,,,
MUTUIPE-BA,,,,,BA,,,,"84,66",,,,,,-,,,,,"84,66",,,,,,,"1.029,58",,,,,,,,,
NAZARE-BA,,,,,BA,,,,"87,92",,,,,,-,,,,,"87,92",,,,,,,"1.069,17",,,,,,,,,
NORDESTINA-BA,,,,,BA,,,,"68,38",,,,,,-,,,,,"68,38",,,,,,,"831,59",,,,,,,,,
NOVA CANAA-BA,,,,,BA,,,,"74,90",,,,,,-,,,,,"74,90",,,,,,,"910,79",,,,,,,,,
NOVA FATIMA-BA,,,,,BA,,,,"65,13",,,,,,-,,,,,"65,13",,,,,,,"791,97",,,,,,,,,
NOVA ITARANA-BA,,,,,BA,,,,"65,13",,,,,,-,,,,,"65,13",,,,,,,"791,97",,,,,,,,,
NOVA SOURE-BA,,,,,BA,,,,"87,92",,,,,,-,,,,,"87,92",,,,,,,"1.069,17",,,,,,,,,
NOVO TRIUNFO-BA,,,,,BA,,,,"71,64",,,,,,-,,,,,"71,64",,,,,,,"871,19",,,,,,,,,
OLINDINA-BA,,,,,BA,,,,"84,66",,,,,,-,,,,,"84,66",,,,,,,"1.029,58",,,,,,,,,
OURICANGAS-BA,,,,,BA,,,,"65,13",,,,,,-,,,,,"65,13",,,,,,,"791,97",,,,,,,,,
OUROLANDIA-BA,,,,,BA,,,,"74,90",,,,,,-,,,,,"74,90",,,,,,,"910,79",,,,,,,,,
