NOVA FATIMA-BA,,,BA,,,,,"59,54",,,,,,,,-,,,,,,,"59,54",,,,,,,,"257,74",,,,,,,,
NOVA ITARANA-BA,,,BA,,,,,"59,54",,,,,,,,-,,,,,,,"59,54",,,,,,,,"257,74",,,,,,,,
NOVA SOURE-BA,,,BA,,,,,"80,38",,,,,,,,-,,,,,,,"80,38",,,,,,,,"347,95",,,,,,,,
NOVO TRIUNFO-BA,,,BA,,,,,"65,50",,,,,,,,-,,,,,,,"65,50",,,,,,,,"283,53",,,,,,,,
OLINDINA-BA,,,BA,,,,,"77,40",,,,,,,,-,,,,,,,"77,40",,,,,,,,"335,07",,,,,,,,
OURICANGAS-BA,,,BA,,,,,"59,54",,,,,,,,-,,,,,,,"59,54",,,,,,,,"257,74",,,,,,,,
OUROLANDIA-BA,,,BA,,,,,"68,47",,,,,,,,-,,,,,,,"68,47",,,,,,,,"296,41",,,,,,,,
PARIPIRANGA-BA,,,BA,,,,,"80,38",,,,,,,,-,,,,,,,"80,38",,,,,,,,"347,95",,,,,,,,
PAULO AFONSO-BA,,,BA,,,,,"110,16",,,,,,,,-,,,,,,,"110,16",,,,,,,,"476,85",,,,,,,,
PE DE SERRA-BA,,,BA,,,,,"65,50",,,,,,,,-,,,,,,,"65,50",,,,,,,,"283,53",,,,,,,,
PEDRAO-BA,,,BA,,,,,"59,54",,,,,,,,-,,,,,,,"59,54",,,,,,,,"257,74",,,,,,,,
PEDRO ALEXANDRE-BA,,,BA,,,,,"71,45",,,,,,,,-,,,,,,,"71,45",,,,,,,,"309,29",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PINTADAS-BA,,,BA,,,,,"62,52",,,,,,,,-,,,,,,,"62,52",,,,,,,,"270,64",,,,,,,,
PIRITIBA-BA,,,BA,,,,,"74,43",,,,,,,,-,,,,,,,"74,43",,,,,,,,"322,18",,,,,,,,
PLANALTINO-BA,,,BA,,,,,"59,54",,,,,,,,-,,,,,,,"59,54",,,,,,,,"257,74",,,,,,,,
PLANALTO-BA,,,BA,,,,,"77,40",,,,,,,,-,,,,,,,"77,40",,,,,,,,"335,07",,,,,,,,
POCOES-BA,,,BA,,,,,"92,29",,,,,,,,-,,,,,,,"92,29",,,,,,,,"399,50",,,,,,,,
POJUCA-BA,,,BA,,,,,"485.927,87",,,,,,,,"469.138,58",,,,,,,"955.066,45",,,,,,,,"4.432.436,13",,,,,,,,
QUEIMADAS-BA,,,BA,,,,,"80,38",,,,,,,,-,,,,,,,"80,38",,,,,,,,"347,95",,,,,,,,
QUIJINGUE-BA,,,BA,,,,,"80,38",,,,,,,,-,,,,,,,"80,38",,,,,,,,"347,95",,,,,,,,
QUIXABEIRA-BA,,,BA,,,,,"59,54",,,,,,,,-,,,,,,,"59,54",,,,,,,,"257,74",,,,,,,,
RAFAEL JAMBEIRO-BA,,,BA,,,,,"77,40",,,,,,,,-,,,,,,,"77,40",,,,,,,,"335,07",,,,,,,,
RETIROLANDIA-BA,,,BA,,,,,"62,52",,,,,,,,-,,,,,,,"62,52",,,,,,,,"270,64",,,,,,,,
RIACHAO DO JACUIPE-BA,,,BA,,,,,"83,36",,,,,,,,-,,,,,,,"83,36",,,,,,,,"360,85",,,,,,,,
RIBEIRA DO AMPARO-BA,,,BA,,,,,"65,50",,,,,,,,-,,,,,,,"65,50",,,,,,,,"283,53",,,,,,,,
RIBEIRA DO POMBAL-BA,,,BA,,,,,"92,29",,,,,,,,-,,,,,,,"92,29",,,,,,,,"399,50",,,,,,,,
RIBEIRAO DO LARGO-BA,,,BA,,,,,"68,47",,,,,,,,-,,,,,,,"68,47",,,,,,,,"296,41",,,,,,,,
RIO REAL-BA,,,BA,,,,,"86,34",,,,,,,,-,,,,,,,"86,34",,,,,,,,"373,74",,,,,,,,
RUY BARBOSA-BA,,,BA,,,,,"83,36",,,,,,,,-,,,,,,,"83,36",,,,,,,,"360,85",,,,,,,,
SALINAS DA MARGARIDA-BA,,,BA,,,,,"1.730,22",,,,,,,,"127.909,48",,,,,,,"129.639,70",,,,,,,,"493.155,47",,,,,,,,
SALVADOR-BA,,,BA,,,,,"3.295,65",,,,,,,,"127.909,48",,,,,,,"131.205,13",,,,,,,,"499.931,92",,,,,,,,
SANTA BARBARA-BA,,,BA,,,,,"71,45",,,,,,,,-,,,,,,,"71,45",,,,,,,,"309,29",,,,,,,,
SANTA BRIGIDA-BA,,,BA,,,,,"71,45",,,,,,,,-,,,,,,,"71,45",,,,,,,,"309,29",,,,,,,,
SANTA INES-BA,,,BA,,,,,"62,52",,,,,,,,-,,,,,,,"62,52",,,,,,,,"270,64",,,,,,,,
SANTA TERESINHA-BA,,,BA,,,,,"59,54",,,,,,,,-,,,,,,,"59,54",,,,,,,,"257,74",,,,,,,,
SANTALUZ-BA,,,BA,,,,,"83,36",,,,,,,,-,,,,,,,"83,36",,,,,,,,"360,85",,,,,,,,
SANTANOPOLIS-BA,,,BA,,,,,"59,54",,,,,,,,-,,,,,,,"59,54",,,,,,,,"257,74",,,,,,,,
SANTO AMARO-BA,,,BA,,,,,"2.718,91",,,,,,,,"127.909,48",,,,,,,"130.628,39",,,,,,,,"497.435,33",,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,BA,,,,,"104,20",,,,,,,,-,,,,,,,"104,20",,,,,,,,"451,07",,,,,,,,
SANTO ESTEVAO-BA,,,BA,,,,,"92,29",,,,,,,,-,,,,,,,"92,29",,,,,,,,"399,50",,,,,,,,
SAO DOMINGOS-BA,,,BA,,,,,"59,54",,,,,,,,-,,,,,,,"59,54",,,,,,,,"257,74",,,,,,,,
SAO FELIPE-BA,,,BA,,,,,"77,40",,,,,,,,-,,,,,,,"77,40",,,,,,,,"335,07",,,,,,,,
SAO FELIX-BA,,,BA,,,,,"65,50",,,,,,,,-,,,,,,,"65,50",,,,,,,,"283,53",,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,BA,,,,,"960.837,95",,,,,,,,"166.888,43",,,,,,,"1.127.726,38",,,,,,,,"4.654.964,02",,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,BA,,,,,"80,38",,,,,,,,-,,,,,,,"80,38",,,,,,,,"347,95",,,,,,,,
SAO JOSE DO JACUIPE-BA,,,BA,,,,,"59,54",,,,,,,,-,,,,,,,"59,54",,,,,,,,"257,74",,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,BA,,,,,"62,52",,,,,,,,-,,,,,,,"62,52",,,,,,,,"270,64",,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,BA,,,,,"222.633,85",,,,,,,,"159.170,48",,,,,,,"381.804,33",,,,,,,,"1.631.365,73",,,,,,,,
SAPEACU-BA,,,BA,,,,,"71,45",,,,,,,,-,,,,,,,"71,45",,,,,,,,"309,29",,,,,,,,
SATIRO DIAS-BA,,,BA,,,,,"71,45",,,,,,,,-,,,,,,,"71,45",,,,,,,,"309,29",,,,,,,,
SAUBARA-BA,,,BA,,,,,"1.730,22",,,,,,,,"127.909,48",,,,,,,"129.639,70",,,,,,,,"493.155,47",,,,,,,,
SERRA PRETA-BA,,,BA,,,,,"71,45",,,,,,,,-,,,,,,,"71,45",,,,,,,,"309,29",,,,,,,,
SERRINHA-BA,,,BA,,,,,"101,22",,,,,,,,-,,,,,,,"101,22",,,,,,,,"438,17",,,,,,,,
SERROLANDIA-BA,,,BA,,,,,"65,50",,,,,,,,-,,,,,,,"65,50",,,,,,,,"283,53",,,,,,,,
SIMOES FILHO-BA,,,BA,,,,,"65.683,68",,,,,,,,"1.791,88",,,,,,,"67.475,56",,,,,,,,"297.758,28",,,,,,,,
SITIO DO QUINTO-BA,,,BA,,,,,"71,45",,,,,,,,-,,,,,,,"71,45",,,,,,,,"309,29",,,,,,,,
TANQUINHO-BA,,,BA,,,,,"59,54",,,,,,,,-,,,,,,,"59,54",,,,,,,,"257,74",,,,,,,,
TAPIRAMUTA-BA,,,BA,,,,,"71,45",,,,,,,,-,,,,,,,"71,45",,,,,,,,"309,29",,,,,,,,
TEODORO SAMPAIO-BA,,,BA,,,,,"59,54",,,,,,,,-,,,,,,,"59,54",,,,,,,,"257,74",,,,,,,,
TEOFILANDIA-BA,,,BA,,,,,"77,40",,,,,,,,-,,,,,,,"77,40",,,,,,,,"335,07",,,,,,,,
TERRA NOVA-BA,,,BA,,,,,"65,50",,,,,,,,-,,,,,,,"65,50",,,,,,,,"287,61",,,,,,,,
TUCANO-BA,,,BA,,,,,"95,27",,,,,,,,-,,,,,,,"95,27",,,,,,,,"412,40",,,,,,,,
UAUA-BA,,,BA,,,,,"80,38",,,,,,,,-,,,,,,,"80,38",,,,,,,,"347,95",,,,,,,,
UBAIRA-BA,,,BA,,,,,"77,40",,,,,,,,-,,,,,,,"77,40",,,,,,,,"335,07",,,,,,,,
VALENTE-BA,,,BA,,,,,"74,43",,,,,,,,-,,,,,,,"74,43",,,,,,,,"322,18",,,,,,,,
VARZEA DA ROCA-BA,,,BA,,,,,"65,50",,,,,,,,-,,,,,,,"65,50",,,,,,,,"283,53",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VARZEA DO POCO-BA,,,BA,,,,,"59,54",,,,,,,,-,,,,,,,"59,54",,,,,,,,"257,74",,,,,,,,
VARZEA NOVA-BA,,,BA,,,,,"68,47",,,,,,,,-,,,,,,,"68,47",,,,,,,,"296,41",,,,,,,,
VARZEDO-BA,,,BA,,,,,"59,54",,,,,,,,-,,,,,,,"59,54",,,,,,,,"257,74",,,,,,,,
VERA CRUZ-BA,,,BA,,,,,"83,36",,,,,,,,-,,,,,,,"83,36",,,,,,,,"360,85",,,,,,,,
VITORIA DA CONQUISTA-BA,,,BA,,,,,"119,09",,,,,,,,-,,,,,,,"119,09",,,,,,,,"515,50",,,,,,,,
TOTAL BAHIA,,,,,,,,"4.385.732,09",,,,,,,,"2.984.473,65",,,,,,,"7.370.205,74",,,,,,,,"30.912.409,00",,,,,,,,
ACARAU-CE,,,CE,,,,,"2.473,86",,,,,,,,-,,,,,,,"2.473,86",,,,,,,,"11.670,19",,,,,,,,
ALCANTARAS-CE,,,CE,,,,,"1.546,16",,,,,,,,-,,,,,,,"1.546,16",,,,,,,,"7.293,85",,,,,,,,
AMONTADA-CE,,,CE,,,,,"51.638,79",,,,,,,,"68.243,67",,,,,,,"119.882,46",,,,,,,,"558.723,15",,,,,,,,
APUIARES-CE,,,CE,,,,,"1.700,78",,,,,,,,-,,,,,,,"1.700,78",,,,,,,,"8.023,25",,,,,,,,
AQUIRAZ-CE,,,CE,,,,,-,,,,,,,,-,,,,,,,-,,,,,,,,"7.171,42",,,,,,,,
ARACATI-CE,,,CE,,,,,"406.981,27",,,,,,,,"6.774,68",,,,,,,"413.755,95",,,,,,,,"1.814.297,33",,,,,,,,
ARARENDA-CE,,,CE,,,,,"1.623,47",,,,,,,,-,,,,,,,"1.623,47",,,,,,,,"7.658,55",,,,,,,,
BARROQUINHA-CE,,,CE,,,,,"1.700,78",,,,,,,,-,,,,,,,"1.700,78",,,,,,,,"8.023,25",,,,,,,,
BELA CRUZ-CE,,,CE,,,,,"2.164,62",,,,,,,,-,,,,,,,"2.164,62",,,,,,,,"10.211,41",,,,,,,,
CAMOCIM-CE,,,CE,,,,,"2.473,86",,,,,,,,-,,,,,,,"2.473,86",,,,,,,,"11.670,19",,,,,,,,
CANINDE-CE,,,CE,,,,,"2.628,47",,,,,,,,-,,,,,,,"2.628,47",,,,,,,,"12.399,56",,,,,,,,
CARIDADE-CE,,,CE,,,,,"1.778,08",,,,,,,,-,,,,,,,"1.778,08",,,,,,,,"8.387,94",,,,,,,,
CARIRE-CE,,,CE,,,,,"1.932,70",,,,,,,,-,,,,,,,"1.932,70",,,,,,,,"9.117,32",,,,,,,,
CARNAUBAL-CE,,,CE,,,,,"1.778,08",,,,,,,,-,,,,,,,"1.778,08",,,,,,,,"8.387,94",,,,,,,,
CATUNDA-CE,,,CE,,,,,"1.546,16",,,,,,,,-,,,,,,,"1.546,16",,,,,,,,"7.293,85",,,,,,,,
CAUCAIA-CE,,,CE,,,,,-,,,,,,,,-,,,,,,,-,,,,,,,,"7.171,42",,,,,,,,
CHAVAL-CE,,,CE,,,,,"1.700,78",,,,,,,,-,,,,,,,"1.700,78",,,,,,,,"8.023,25",,,,,,,,
COREAU-CE,,,CE,,,,,"1.932,70",,,,,,,,-,,,,,,,"1.932,70",,,,,,,,"9.117,32",,,,,,,,
CRATEUS-CE,,,CE,,,,,"2.628,47",,,,,,,,-,,,,,,,"2.628,47",,,,,,,,"12.399,56",,,,,,,,
CROATA-CE,,,CE,,,,,"1.855,39",,,,,,,,-,,,,,,,"1.855,39",,,,,,,,"8.752,63",,,,,,,,
CRUZ-CE,,,CE,,,,,"1.932,70",,,,,,,,-,,,,,,,"1.932,70",,,,,,,,"9.117,32",,,,,,,,
FORQUILHA-CE,,,CE,,,,,"1.855,39",,,,,,,,-,,,,,,,"1.855,39",,,,,,,,"8.752,63",,,,,,,,
FORTALEZA-CE,,,CE,,,,,"44.811,52",,,,,,,,-,,,,,,,"44.811,52",,,,,,,,"420.423,24",,,,,,,,
FRECHEIRINHA-CE,,,CE,,,,,"1.623,47",,,,,,,,-,,,,,,,"1.623,47",,,,,,,,"7.658,55",,,,,,,,
GENERAL SAMPAIO-CE,,,CE,,,,,"1.546,16",,,,,,,,-,,,,,,,"1.546,16",,,,,,,,"7.293,85",,,,,,,,
GRACA-CE,,,CE,,,,,"1.778,08",,,,,,,,-,,,,,,,"1.778,08",,,,,,,,"8.387,94",,,,,,,,
GRANJA-CE,,,CE,,,,,"2.473,86",,,,,,,,-,,,,,,,"2.473,86",,,,,,,,"11.670,19",,,,,,,,
GROAIRAS-CE,,,CE,,,,,"1.546,16",,,,,,,,-,,,,,,,"1.546,16",,,,,,,,"7.293,85",,,,,,,,
GUARACIABA DO NORTE-CE,,,CE,,,,,"2.241,93",,,,,,,,-,,,,,,,"2.241,93",,,,,,,,"10.576,10",,,,,,,,
HIDROLANDIA-CE,,,CE,,,,,"1.855,39",,,,,,,,-,,,,,,,"1.855,39",,,,,,,,"8.752,63",,,,,,,,
IBIAPINA-CE,,,CE,,,,,"2.010,01",,,,,,,,-,,,,,,,"2.010,01",,,,,,,,"9.482,02",,,,,,,,
ICAPUI-CE,,,CE,,,,,"71.036,48",,,,,,,,"9.437,21",,,,,,,"80.473,69",,,,,,,,"375.456,54",,,,,,,,
INDEPENDENCIA-CE,,,CE,,,,,"2.087,32",,,,,,,,-,,,,,,,"2.087,32",,,,,,,,"9.846,72",,,,,,,,
IPAPORANGA-CE,,,CE,,,,,"1.623,47",,,,,,,,-,,,,,,,"1.623,47",,,,,,,,"7.658,55",,,,,,,,
IPU-CE,,,CE,,,,,"2.319,24",,,,,,,,-,,,,,,,"2.319,24",,,,,,,,"10.940,80",,,,,,,,
IPUEIRAS-CE,,,CE,,,,,"2.319,24",,,,,,,,-,,,,,,,"2.319,24",,,,,,,,"10.940,80",,,,,,,,
IRAUCUBA-CE,,,CE,,,,,"1.932,70",,,,,,,,-,,,,,,,"1.932,70",,,,,,,,"9.117,32",,,,,,,,
ITAPAGE-CE,,,CE,,,,,"2.396,55",,,,,,,,-,,,,,,,"2.396,55",,,,,,,,"11.305,50",,,,,,,,
ITAPIPOCA-CE,,,CE,,,,,"64.103,33",,,,,,,,"59.831,65",,,,,,,"123.934,98",,,,,,,,"583.789,47",,,,,,,,
ITAREMA-CE,,,CE,,,,,"49.858,14",,,,,,,,"39.973,33",,,,,,,"89.831,47",,,,,,,,"431.443,66",,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,CE,,,,,"1.700,78",,,,,,,,-,,,,,,,"1.700,78",,,,,,,,"8.023,25",,,,,,,,
MARCO-CE,,,CE,,,,,"2.010,01",,,,,,,,-,,,,,,,"2.010,01",,,,,,,,"9.482,02",,,,,,,,
MARTINOPOLE-CE,,,CE,,,,,"1.546,16",,,,,,,,-,,,,,,,"1.546,16",,,,,,,,"7.293,85",,,,,,,,
MASSAPE-CE,,,CE,,,,,"2.164,62",,,,,,,,-,,,,,,,"2.164,62",,,,,,,,"10.211,41",,,,,,,,
MERUOCA-CE,,,CE,,,,,"1.623,47",,,,,,,,-,,,,,,,"1.623,47",,,,,,,,"7.658,55",,,,,,,,
MIRAIMA-CE,,,CE,,,,,"1.623,47",,,,,,,,-,,,,,,,"1.623,47",,,,,,,,"7.658,55",,,,,,,,
MONSENHOR TABOSA-CE,,,CE,,,,,"1.855,39",,,,,,,,-,,,,,,,"1.855,39",,,,,,,,"8.752,63",,,,,,,,
MORAUJO-CE,,,CE,,,,,"1.546,16",,,,,,,,-,,,,,,,"1.546,16",,,,,,,,"7.293,85",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MORRINHOS-CE,,,CE,,,,,"1.855,39",,,,,,,,-,,,,,,,"1.855,39",,,,,,,,"8.752,63",,,,,,,,
MUCAMBO-CE,,,CE,,,,,"1.700,78",,,,,,,,-,,,,,,,"1.700,78",,,,,,,,"8.023,25",,,,,,,,
NOVA RUSSAS-CE,,,CE,,,,,"2.164,62",,,,,,,,-,,,,,,,"2.164,62",,,,,,,,"10.211,41",,,,,,,,
NOVO ORIENTE-CE,,,CE,,,,,"2.087,32",,,,,,,,-,,,,,,,"2.087,32",,,,,,,,"9.846,72",,,,,,,,
PACUJA-CE,,,CE,,,,,"1.546,16",,,,,,,,-,,,,,,,"1.546,16",,,,,,,,"7.293,85",,,,,,,,
PARACURU-CE,,,CE,,,,,"48.077,50",,,,,,,,"90.159,22",,,,,,,"138.236,72",,,,,,,,"644.004,47",,,,,,,,
PARAIPABA-CE,,,CE,,,,,"2.087,32",,,,,,,,"2.953,26",,,,,,,"5.040,58",,,,,,,,"24.328,44",,,,,,,,
PARAMOTI-CE,,,CE,,,,,"1.623,47",,,,,,,,-,,,,,,,"1.623,47",,,,,,,,"7.658,55",,,,,,,,
PENTECOSTE-CE,,,CE,,,,,"2.241,93",,,,,,,,-,,,,,,,"2.241,93",,,,,,,,"10.576,10",,,,,,,,
PIRES FERREIRA-CE,,,CE,,,,,"1.546,16",,,,,,,,-,,,,,,,"1.546,16",,,,,,,,"7.293,85",,,,,,,,
PORANGA-CE,,,CE,,,,,"1.623,47",,,,,,,,-,,,,,,,"1.623,47",,,,,,,,"7.658,55",,,,,,,,
QUITERIANOPOLIS-CE,,,CE,,,,,"1.932,70",,,,,,,,-,,,,,,,"1.932,70",,,,,,,,"9.117,32",,,,,,,,
RERIUTABA-CE,,,CE,,,,,"2.010,01",,,,,,,,-,,,,,,,"2.010,01",,,,,,,,"9.482,02",,,,,,,,
SANTA QUITERIA-CE,,,CE,,,,,"2.396,55",,,,,,,,-,,,,,,,"2.396,55",,,,,,,,"11.305,50",,,,,,,,
SANTANA DO ACARAU-CE,,,CE,,,,,"2.087,32",,,,,,,,-,,,,,,,"2.087,32",,,,,,,,"9.846,72",,,,,,,,
SAO BENEDITO-CE,,,CE,,,,,"2.319,24",,,,,,,,-,,,,,,,"2.319,24",,,,,,,,"10.940,80",,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,CE,,,,,"2.241,93",,,,,,,,-,,,,,,,"2.241,93",,,,,,,,"10.576,10",,,,,,,,
SAO LUIS DO CURU-CE,,,CE,,,,,"1.623,47",,,,,,,,-,,,,,,,"1.623,47",,,,,,,,"7.658,55",,,,,,,,
SENADOR SA-CE,,,CE,,,,,"1.546,16",,,,,,,,-,,,,,,,"1.546,16",,,,,,,,"7.293,85",,,,,,,,
SOBRAL-CE,,,CE,,,,,"3.092,32",,,,,,,,-,,,,,,,"3.092,32",,,,,,,,"14.587,73",,,,,,,,
TAMBORIL-CE,,,CE,,,,,"2.087,32",,,,,,,,-,,,,,,,"2.087,32",,,,,,,,"9.846,72",,,,,,,,
TEJUCUOCA-CE,,,CE,,,,,"1.700,78",,,,,,,,-,,,,,,,"1.700,78",,,,,,,,"8.023,25",,,,,,,,
TIANGUA-CE,,,CE,,,,,"2.551,17",,,,,,,,-,,,,,,,"2.551,17",,,,,,,,"12.034,88",,,,,,,,
TRAIRI-CE,,,CE,,,,,"55.200,09",,,,,,,,"74.936,18",,,,,,,"130.136,27",,,,,,,,"621.468,96",,,,,,,,
TURURU-CE,,,CE,,,,,"1.623,47",,,,,,,,-,,,,,,,"1.623,47",,,,,,,,"7.658,55",,,,,,,,
UBAJARA-CE,,,CE,,,,,"2.087,32",,,,,,,,-,,,,,,,"2.087,32",,,,,,,,"9.846,72",,,,,,,,
UMIRIM-CE,,,CE,,,,,"1.855,39",,,,,,,,-,,,,,,,"1.855,39",,,,,,,,"8.752,63",,,,,,,,
URUBURETAMA-CE,,,CE,,,,,"1.855,39",,,,,,,,-,,,,,,,"1.855,39",,,,,,,,"8.752,63",,,,,,,,
URUOCA-CE,,,CE,,,,,"1.623,47",,,,,,,,-,,,,,,,"1.623,47",,,,,,,,"7.658,55",,,,,,,,
VARJOTA-CE,,,CE,,,,,"1.855,39",,,,,,,,-,,,,,,,"1.855,39",,,,,,,,"8.752,63",,,,,,,,
VICOSA DO CEARA-CE,,,CE,,,,,"2.396,55",,,,,,,,-,,,,,,,"2.396,55",,,,,,,,"11.305,50",,,,,,,,
TOTAL CEARA,,,,,,,,"926.145,78",,,,,,,,"352.309,20",,,,,,,"1.278.454,98",,,,,,,,"6.112.632,60",,,,,,,,
AFONSO CLAUDIO-ES,,,ES,,,,,"3.701,82",,,,,,,,-,,,,,,,"3.701,82",,,,,,,,"16.045,67",,,,,,,,
AGUA DOCE DO NORTE-ES,,,ES,,,,,"2.808,28",,,,,,,,-,,,,,,,"2.808,28",,,,,,,,"12.172,57",,,,,,,,
AGUIA BRANCA-ES,,,ES,,,,,"2.552,98",,,,,,,,-,,,,,,,"2.552,98",,,,,,,,"11.065,97",,,,,,,,
ALEGRE-ES,,,ES,,,,,"3.574,18",,,,,,,,-,,,,,,,"3.574,18",,,,,,,,"15.492,38",,,,,,,,
ALFREDO CHAVES-ES,,,ES,,,,,"2.808,28",,,,,,,,-,,,,,,,"2.808,28",,,,,,,,"12.172,57",,,,,,,,
ALTO RIO NOVO-ES,,,ES,,,,,"2.552,98",,,,,,,,-,,,,,,,"2.552,98",,,,,,,,"11.065,97",,,,,,,,
ANCHIETA-ES,,,ES,,,,,"53.534,55",,,,,,,,-,,,,,,,"53.534,55",,,,,,,,"232.047,17",,,,,,,,
APIACA-ES,,,ES,,,,,"2.552,98",,,,,,,,-,,,,,,,"2.552,98",,,,,,,,"11.065,97",,,,,,,,
ARACRUZ-ES,,,ES,,,,,"373.912,44",,,,,,,,"49.518,99",,,,,,,"423.431,43",,,,,,,,"1.815.772,48",,,,,,,,
ATILIO VIVACQUA-ES,,,ES,,,,,"2.552,98",,,,,,,,-,,,,,,,"2.552,98",,,,,,,,"11.065,97",,,,,,,,
BAIXO GUANDU-ES,,,ES,,,,,"3.446,53",,,,,,,,-,,,,,,,"3.446,53",,,,,,,,"14.939,08",,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,ES,,,,,"3.829,47",,,,,,,,-,,,,,,,"3.829,47",,,,,,,,"16.598,97",,,,,,,,
BOA ESPERANCA-ES,,,ES,,,,,"2.808,28",,,,,,,,-,,,,,,,"2.808,28",,,,,,,,"12.172,57",,,,,,,,
BOM JESUS DO NORTE-ES,,,ES,,,,,"2.552,98",,,,,,,,-,,,,,,,"2.552,98",,,,,,,,"11.065,97",,,,,,,,
BREJETUBA-ES,,,ES,,,,,"2.680,63",,,,,,,,-,,,,,,,"2.680,63",,,,,,,,"11.619,28",,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,ES,,,,,"5.105,97",,,,,,,,-,,,,,,,"5.105,97",,,,,,,,"22.131,97",,,,,,,,
CASTELO-ES,,,ES,,,,,"3.701,82",,,,,,,,-,,,,,,,"3.701,82",,,,,,,,"16.045,67",,,,,,,,
COLATINA-ES,,,ES,,,,,"4.723,02",,,,,,,,-,,,,,,,"4.723,02",,,,,,,,"20.513,57",,,,,,,,
CONCEICAO DA BARRA-ES,,,ES,,,,,"73.424,38",,,,,,,,"4.048,50",,,,,,,"77.472,88",,,,,,,,"339.877,62",,,,,,,,
CONCEICAO DO CASTELO-ES,,,ES,,,,,"2.680,63",,,,,,,,-,,,,,,,"2.680,63",,,,,,,,"11.619,28",,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,ES,,,,,"2.552,98",,,,,,,,-,,,,,,,"2.552,98",,,,,,,,"11.065,97",,,,,,,,
DOMINGOS MARTINS-ES,,,ES,,,,,"3.574,18",,,,,,,,-,,,,,,,"3.574,18",,,,,,,,"15.492,38",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DORES DO RIO PRETO-ES,,,ES,,,,,"2.552,98",,,,,,,,-,,,,,,,"2.552,98",,,,,,,,"11.065,97",,,,,,,,
ECOPORANGA-ES,,,ES,,,,,"3.318,88",,,,,,,,-,,,,,,,"3.318,88",,,,,,,,"14.385,77",,,,,,,,
FUNDAO-ES,,,ES,,,,,"2.808,28",,,,,,,,-,,,,,,,"2.808,28",,,,,,,,"12.172,57",,,,,,,,
GOVERNADOR LINDENBERG-ES,,,ES,,,,,"2.552,98",,,,,,,,-,,,,,,,"2.552,98",,,,,,,,"11.065,97",,,,,,,,
GUACUI-ES,,,ES,,,,,"3.446,53",,,,,,,,-,,,,,,,"3.446,53",,,,,,,,"14.939,08",,,,,,,,
GUARAPARI-ES,,,ES,,,,,"4.595,37",,,,,,,,-,,,,,,,"4.595,37",,,,,,,,"19.918,77",,,,,,,,
IBATIBA-ES,,,ES,,,,,"3.191,23",,,,,,,,-,,,,,,,"3.191,23",,,,,,,,"13.832,47",,,,,,,,
IBIRACU-ES,,,ES,,,,,"2.680,63",,,,,,,,-,,,,,,,"2.680,63",,,,,,,,"11.619,28",,,,,,,,
IBITIRAMA-ES,,,ES,,,,,"2.552,98",,,,,,,,-,,,,,,,"2.552,98",,,,,,,,"11.065,97",,,,,,,,
ICONHA-ES,,,ES,,,,,"2.680,63",,,,,,,,-,,,,,,,"2.680,63",,,,,,,,"11.619,28",,,,,,,,
IRUPI-ES,,,ES,,,,,"2.680,63",,,,,,,,-,,,,,,,"2.680,63",,,,,,,,"11.619,28",,,,,,,,
ITAGUACU-ES,,,ES,,,,,"2.935,93",,,,,,,,-,,,,,,,"2.935,93",,,,,,,,"12.725,88",,,,,,,,
ITAPEMIRIM-ES,,,ES,,,,,"59.958,70",,,,,,,,"169.913,06",,,,,,,"229.871,76",,,,,,,,"993.293,66",,,,,,,,
ITARANA-ES,,,ES,,,,,"2.680,63",,,,,,,,-,,,,,,,"2.680,63",,,,,,,,"11.619,28",,,,,,,,
IUNA-ES,,,ES,,,,,"3.446,53",,,,,,,,-,,,,,,,"3.446,53",,,,,,,,"14.939,08",,,,,,,,
JAGUARE-ES,,,ES,,,,,"345.264,46",,,,,,,,"151.060,26",,,,,,,"496.324,72",,,,,,,,"1.990.721,63",,,,,,,,
JERONIMO MONTEIRO-ES,,,ES,,,,,"2.680,63",,,,,,,,-,,,,,,,"2.680,63",,,,,,,,"11.619,28",,,,,,,,
JOAO NEIVA-ES,,,ES,,,,,"2.935,93",,,,,,,,-,,,,,,,"2.935,93",,,,,,,,"12.725,88",,,,,,,,
LARANJA DA TERRA-ES,,,ES,,,,,"2.680,63",,,,,,,,-,,,,,,,"2.680,63",,,,,,,,"11.619,28",,,,,,,,
