IPIAU-BA,,,,,,,,BA,,,,"2.158,46",,,,,,,-,,,,,,"2.158,46",,,,,,"4.116,13",,,,,,,,,,,,
IPIRA-BA,,,,,,,,BA,,,,"2.297,72",,,,,,,-,,,,,,"2.297,72",,,,,,"4.381,69",,,,,,,,,,,,
IRAJUBA-BA,,,,,,,,BA,,,,"1.392,55",,,,,,,-,,,,,,"1.392,55",,,,,,"2.655,56",,,,,,,,,,,,
IRARA-BA,,,,,,,,BA,,,,"1.879,95",,,,,,,-,,,,,,"1.879,95",,,,,,"3.585,02",,,,,,,,,,,,
ITABELA-BA,,,,,,,,BA,,,,"1.949,58",,,,,,,-,,,,,,"1.949,58",,,,,,"3.717,80",,,,,,,,,,,,
ITABERABA-BA,,,,,,,,BA,,,,"2.297,72",,,,,,,-,,,,,,"2.297,72",,,,,,"4.381,69",,,,,,,,,,,,
ITABUNA-BA,,,,,,,,BA,,,,"356.374,73",,,,,,,"3.060,66",,,,,,"359.435,39",,,,,,"776.347,94",,,,,,,,,,,,
ITACARE-BA,,,,,,,,BA,,,,"1.879,95",,,,,,,-,,,,,,"1.879,95",,,,,,"3.585,02",,,,,,,,,,,,
ITAGI-BA,,,,,,,,BA,,,,"1.531,81",,,,,,,-,,,,,,"1.531,81",,,,,,"2.921,12",,,,,,,,,,,,
ITAGIBA-BA,,,,,,,,BA,,,,"1.601,44",,,,,,,-,,,,,,"1.601,44",,,,,,"3.053,90",,,,,,,,,,,,
ITAGIMIRIM-BA,,,,,,,,BA,,,,"1.392,55",,,,,,,-,,,,,,"1.392,55",,,,,,"2.655,56",,,,,,,,,,,,
ITAJU DO COLONIA-BA,,,,,,,,BA,,,,"1.392,55",,,,,,,-,,,,,,"1.392,55",,,,,,"2.655,56",,,,,,,,,,,,
ITAJUIPE-BA,,,,,,,,BA,,,,"1.810,32",,,,,,,-,,,,,,"1.810,32",,,,,,"3.452,24",,,,,,,,,,,,
ITAMARAJU-BA,,,,,,,,BA,,,,"2.297,72",,,,,,,-,,,,,,"2.297,72",,,,,,"4.381,69",,,,,,,,,,,,
ITAMARI-BA,,,,,,,,BA,,,,"1.392,55",,,,,,,-,,,,,,"1.392,55",,,,,,"2.655,56",,,,,,,,,,,,
ITAMBE-BA,,,,,,,,BA,,,,"1.810,32",,,,,,,-,,,,,,"1.810,32",,,,,,"3.452,24",,,,,,,,,,,,
ITANAGRA-BA,,,,,,,,BA,,,,"100.912,19",,,,,,,"22.892,75",,,,,,"123.804,94",,,,,,"237.003,94",,,,,,,,,,,,
ITANHEM-BA,,,,,,,,BA,,,,"1.810,32",,,,,,,-,,,,,,"1.810,32",,,,,,"3.452,24",,,,,,,,,,,,
ITAPARICA-BA,,,,,,,,BA,,,,"124.717,73",,,,,,,"423.916,44",,,,,,"548.634,17",,,,,,"1.007.778,88",,,,,,,,,,,,
ITAPE-BA,,,,,,,,BA,,,,"1.462,18",,,,,,,-,,,,,,"1.462,18",,,,,,"2.788,34",,,,,,,,,,,,
ITAPEBI-BA,,,,,,,,BA,,,,"1.462,18",,,,,,,-,,,,,,"1.462,18",,,,,,"2.788,34",,,,,,,,,,,,
ITAPETINGA-BA,,,,,,,,BA,,,,"2.367,34",,,,,,,-,,,,,,"2.367,34",,,,,,"4.514,46",,,,,,,,,,,,
ITAPICURU-BA,,,,,,,,BA,,,,"2.019,20",,,,,,,-,,,,,,"2.019,20",,,,,,"3.850,57",,,,,,,,,,,,
ITAPITANGA-BA,,,,,,,,BA,,,,"1.462,18",,,,,,,-,,,,,,"1.462,18",,,,,,"2.788,34",,,,,,,,,,,,
ITAQUARA-BA,,,,,,,,BA,,,,"1.392,55",,,,,,,-,,,,,,"1.392,55",,,,,,"2.655,56",,,,,,,,,,,,
ITARANTIM-BA,,,,,,,,BA,,,,"1.740,69",,,,,,,-,,,,,,"1.740,69",,,,,,"3.319,45",,,,,,,,,,,,
ITATIM-BA,,,,,,,,BA,,,,"1.601,44",,,,,,,-,,,,,,"1.601,44",,,,,,"3.053,90",,,,,,,,,,,,
ITIRUCU-BA,,,,,,,,BA,,,,"1.531,81",,,,,,,-,,,,,,"1.531,81",,,,,,"2.921,12",,,,,,,,,,,,
ITIUBA-BA,,,,,,,,BA,,,,"2.088,83",,,,,,,-,,,,,,"2.088,83",,,,,,"3.983,35",,,,,,,,,,,,
ITORORO-BA,,,,,,,,BA,,,,"1.740,69",,,,,,,-,,,,,,"1.740,69",,,,,,"3.319,45",,,,,,,,,,,,
ITUBERA-BA,,,,,,,,BA,,,,"1.879,95",,,,,,,-,,,,,,"1.879,95",,,,,,"3.585,02",,,,,,,,,,,,
JACOBINA-BA,,,,,,,,BA,,,,"2.436,97",,,,,,,-,,,,,,"2.436,97",,,,,,"4.647,24",,,,,,,,,,,,
JAGUAQUARA-BA,,,,,,,,BA,,,,"2.228,09",,,,,,,-,,,,,,"2.228,09",,,,,,"4.248,91",,,,,,,,,,,,
JAGUARIPE-BA,,,,,,,,BA,,,,"75.035,64",,,,,,,-,,,,,,"75.035,64",,,,,,"143.091,12",,,,,,,,,,,,
JANDAIRA-BA,,,,,,,,BA,,,,"1.462,18",,,,,,,-,,,,,,"1.462,18",,,,,,"2.788,34",,,,,,,,,,,,
JEQUIE-BA,,,,,,,,BA,,,,"2.785,11",,,,,,,-,,,,,,"2.785,11",,,,,,"5.311,14",,,,,,,,,,,,
JEREMOABO-BA,,,,,,,,BA,,,,"2.088,83",,,,,,,-,,,,,,"2.088,83",,,,,,"3.983,35",,,,,,,,,,,,
JIQUIRICA-BA,,,,,,,,BA,,,,"1.601,44",,,,,,,-,,,,,,"1.601,44",,,,,,"3.053,90",,,,,,,,,,,,
JITAUNA-BA,,,,,,,,BA,,,,"1.601,44",,,,,,,-,,,,,,"1.601,44",,,,,,"3.053,90",,,,,,,,,,,,
JUCURUCU-BA,,,,,,,,BA,,,,"1.462,18",,,,,,,-,,,,,,"1.462,18",,,,,,"2.788,34",,,,,,,,,,,,
JUSSARI-BA,,,,,,,,BA,,,,"1.392,55",,,,,,,-,,,,,,"1.392,55",,,,,,"2.655,56",,,,,,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,,BA,,,,"1.392,55",,,,,,,-,,,,,,"1.392,55",,,,,,"2.655,56",,,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAJE-BA,,,,,,,,BA,,,,"1.810,32",,,,,,,-,,,,,,"1.810,32",,,,,,"3.452,24",,,,,,,,,,,,
LAJEDAO-BA,,,,,,,,BA,,,,"1.392,55",,,,,,,-,,,,,,"1.392,55",,,,,,"2.655,56",,,,,,,,,,,,
LAJEDINHO-BA,,,,,,,,BA,,,,"1.392,55",,,,,,,-,,,,,,"1.392,55",,,,,,"2.655,56",,,,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,,BA,,,,"1.392,55",,,,,,,-,,,,,,"1.392,55",,,,,,"2.655,56",,,,,,,,,,,,
LAMARAO-BA,,,,,,,,BA,,,,"1.392,55",,,,,,,-,,,,,,"1.392,55",,,,,,"2.655,56",,,,,,,,,,,,
LAURO DE FREITAS-BA,,,,,,,,BA,,,,"2.785,11",,,,,,,-,,,,,,"2.785,11",,,,,,"5.311,14",,,,,,,,,,,,
MACAJUBA-BA,,,,,,,,BA,,,,"1.462,18",,,,,,,-,,,,,,"1.462,18",,,,,,"2.788,34",,,,,,,,,,,,
MACARANI-BA,,,,,,,,BA,,,,"1.671,06",,,,,,,-,,,,,,"1.671,06",,,,,,"3.186,67",,,,,,,,,,,,
MADRE DE DEUS-BA,,,,,,,,BA,,,,"2.210.858,03",,,,,,,"1.948.499,10",,,,,,"4.159.357,13",,,,,,"7.706.636,59",,,,,,,,,,,,
MAIQUINIQUE-BA,,,,,,,,BA,,,,"1.392,55",,,,,,,-,,,,,,"1.392,55",,,,,,"2.655,56",,,,,,,,,,,,
MAIRI-BA,,,,,,,,BA,,,,"1.740,69",,,,,,,-,,,,,,"1.740,69",,,,,,"3.319,45",,,,,,,,,,,,
MANOEL VITORINO-BA,,,,,,,,BA,,,,"1.601,44",,,,,,,-,,,,,,"1.601,44",,,,,,"3.053,90",,,,,,,,,,,,
MARACAS-BA,,,,,,,,BA,,,,"1.879,95",,,,,,,-,,,,,,"1.879,95",,,,,,"3.585,02",,,,,,,,,,,,
MARAGOGIPE-BA,,,,,,,,BA,,,,"64.839,16",,,,,,,-,,,,,,"64.839,16",,,,,,"123.646,68",,,,,,,,,,,,
MARAU-BA,,,,,,,,BA,,,,"1.740,69",,,,,,,-,,,,,,"1.740,69",,,,,,"3.319,45",,,,,,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,,BA,,,,"1.462,18",,,,,,,-,,,,,,"1.462,18",,,,,,"2.788,34",,,,,,,,,,,,
MASCOTE-BA,,,,,,,,BA,,,,"1.601,44",,,,,,,-,,,,,,"1.601,44",,,,,,"3.053,90",,,,,,,,,,,,
MATA DE SAO JOAO-BA,,,,,,,,BA,,,,"250.784,71",,,,,,,"134.138,64",,,,,,"384.923,35",,,,,,"730.505,84",,,,,,,,,,,,
MEDEIROS NETO-BA,,,,,,,,BA,,,,"1.810,32",,,,,,,-,,,,,,"1.810,32",,,,,,"3.452,24",,,,,,,,,,,,
MIGUEL CALMON-BA,,,,,,,,BA,,,,"1.879,95",,,,,,,-,,,,,,"1.879,95",,,,,,"3.585,02",,,,,,,,,,,,
MILAGRES-BA,,,,,,,,BA,,,,"1.462,18",,,,,,,-,,,,,,"1.462,18",,,,,,"2.788,34",,,,,,,,,,,,
MIRANTE-BA,,,,,,,,BA,,,,"1.462,18",,,,,,,-,,,,,,"1.462,18",,,,,,"2.788,34",,,,,,,,,,,,
MONTE SANTO-BA,,,,,,,,BA,,,,"2.228,09",,,,,,,-,,,,,,"2.228,09",,,,,,"4.248,91",,,,,,,,,,,,
MUCURI-BA,,,,,,,,BA,,,,"355.678,45",,,,,,,"29.253,62",,,,,,"384.932,07",,,,,,"825.796,92",,,,,,,,,,,,
MUNDO NOVO-BA,,,,,,,,BA,,,,"1.879,95",,,,,,,-,,,,,,"1.879,95",,,,,,"3.585,02",,,,,,,,,,,,
MUNIZ FERREIRA-BA,,,,,,,,BA,,,,"1.392,55",,,,,,,-,,,,,,"1.392,55",,,,,,"2.655,56",,,,,,,,,,,,
MURITIBA-BA,,,,,,,,BA,,,,"1.949,58",,,,,,,-,,,,,,"1.949,58",,,,,,"3.717,80",,,,,,,,,,,,
MUTUIPE-BA,,,,,,,,BA,,,,"1.810,32",,,,,,,-,,,,,,"1.810,32",,,,,,"3.452,24",,,,,,,,,,,,
NAZARE-BA,,,,,,,,BA,,,,"1.879,95",,,,,,,-,,,,,,"1.879,95",,,,,,"3.585,02",,,,,,,,,,,,
NILO PECANHA-BA,,,,,,,,BA,,,,"1.531,81",,,,,,,-,,,,,,"1.531,81",,,,,,"2.921,12",,,,,,,,,,,,
NORDESTINA-BA,,,,,,,,BA,,,,"1.531,81",,,,,,,-,,,,,,"1.531,81",,,,,,"2.921,12",,,,,,,,,,,,
NOVA CANAA-BA,,,,,,,,BA,,,,"1.671,06",,,,,,,-,,,,,,"1.671,06",,,,,,"3.186,67",,,,,,,,,,,,
NOVA FATIMA-BA,,,,,,,,BA,,,,"1.392,55",,,,,,,-,,,,,,"1.392,55",,,,,,"2.655,56",,,,,,,,,,,,
NOVA IBIA-BA,,,,,,,,BA,,,,"1.392,55",,,,,,,-,,,,,,"1.392,55",,,,,,"2.655,56",,,,,,,,,,,,
NOVA ITARANA-BA,,,,,,,,BA,,,,"1.392,55",,,,,,,-,,,,,,"1.392,55",,,,,,"2.655,56",,,,,,,,,,,,
NOVA SOURE-BA,,,,,,,,BA,,,,"1.879,95",,,,,,,-,,,,,,"1.879,95",,,,,,"3.585,02",,,,,,,,,,,,
NOVA VICOSA-BA,,,,,,,,BA,,,,"2.088,83",,,,,,,-,,,,,,"2.088,83",,,,,,"3.983,35",,,,,,,,,,,,
NOVO TRIUNFO-BA,,,,,,,,BA,,,,"1.601,44",,,,,,,-,,,,,,"1.601,44",,,,,,"3.053,90",,,,,,,,,,,,
OLINDINA-BA,,,,,,,,BA,,,,"1.879,95",,,,,,,-,,,,,,"1.879,95",,,,,,"3.585,02",,,,,,,,,,,,
OURICANGAS-BA,,,,,,,,BA,,,,"1.392,55",,,,,,,-,,,,,,"1.392,55",,,,,,"2.655,56",,,,,,,,,,,,
OUROLANDIA-BA,,,,,,,,BA,,,,"1.671,06",,,,,,,-,,,,,,"1.671,06",,,,,,"3.186,67",,,,,,,,,,,,
PARIPIRANGA-BA,,,,,,,,BA,,,,"1.879,95",,,,,,,-,,,,,,"1.879,95",,,,,,"3.585,02",,,,,,,,,,,,
PAU BRASIL-BA,,,,,,,,BA,,,,"1.462,18",,,,,,,-,,,,,,"1.462,18",,,,,,"2.788,34",,,,,,,,,,,,
PAULO AFONSO-BA,,,,,,,,BA,,,,"2.576,23",,,,,,,-,,,,,,"2.576,23",,,,,,"4.912,80",,,,,,,,,,,,
PE DE SERRA-BA,,,,,,,,BA,,,,"1.531,81",,,,,,,-,,,,,,"1.531,81",,,,,,"2.921,12",,,,,,,,,,,,
PEDRAO-BA,,,,,,,,BA,,,,"1.392,55",,,,,,,-,,,,,,"1.392,55",,,,,,"2.655,56",,,,,,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,,BA,,,,"1.671,06",,,,,,,-,,,,,,"1.671,06",,,,,,"3.186,67",,,,,,,,,,,,
PINTADAS-BA,,,,,,,,BA,,,,"1.462,18",,,,,,,-,,,,,,"1.462,18",,,,,,"2.788,34",,,,,,,,,,,,
PIRAI DO NORTE-BA,,,,,,,,BA,,,,"1.392,55",,,,,,,-,,,,,,"1.392,55",,,,,,"2.655,56",,,,,,,,,,,,
PIRITIBA-BA,,,,,,,,BA,,,,"1.810,32",,,,,,,-,,,,,,"1.810,32",,,,,,"3.452,24",,,,,,,,,,,,
PLANALTINO-BA,,,,,,,,BA,,,,"1.392,55",,,,,,,-,,,,,,"1.392,55",,,,,,"2.655,56",,,,,,,,,,,,
PLANALTO-BA,,,,,,,,BA,,,,"1.879,95",,,,,,,-,,,,,,"1.879,95",,,,,,"3.585,02",,,,,,,,,,,,
POCOES-BA,,,,,,,,BA,,,,"2.158,46",,,,,,,-,,,,,,"2.158,46",,,,,,"4.116,13",,,,,,,,,,,,
POJUCA-BA,,,,,,,,BA,,,,"665.309,38",,,,,,,"562.126,25",,,,,,"1.227.435,63",,,,,,"2.289.092,88",,,,,,,,,,,,
PORTO SEGURO-BA,,,,,,,,BA,,,,"2.645,85",,,,,,,-,,,,,,"2.645,85",,,,,,"5.045,57",,,,,,,,,,,,
POTIRAGUA-BA,,,,,,,,BA,,,,"1.392,55",,,,,,,-,,,,,,"1.392,55",,,,,,"2.655,56",,,,,,,,,,,,
PRADO-BA,,,,,,,,BA,,,,"1.879,95",,,,,,,-,,,,,,"1.879,95",,,,,,"3.585,02",,,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,,BA,,,,"1.810,32",,,,,,,-,,,,,,"1.810,32",,,,,,"3.452,24",,,,,,,,,,,,
QUEIMADAS-BA,,,,,,,,BA,,,,"1.879,95",,,,,,,-,,,,,,"1.879,95",,,,,,"3.585,02",,,,,,,,,,,,
QUIJINGUE-BA,,,,,,,,BA,,,,"1.879,95",,,,,,,-,,,,,,"1.879,95",,,,,,"3.585,02",,,,,,,,,,,,
QUIXABEIRA-BA,,,,,,,,BA,,,,"1.392,55",,,,,,,-,,,,,,"1.392,55",,,,,,"2.655,56",,,,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,,BA,,,,"1.810,32",,,,,,,-,,,,,,"1.810,32",,,,,,"3.452,24",,,,,,,,,,,,
RETIROLANDIA-BA,,,,,,,,BA,,,,"1.531,81",,,,,,,-,,,,,,"1.531,81",,,,,,"2.921,12",,,,,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,,BA,,,,"2.019,20",,,,,,,-,,,,,,"2.019,20",,,,,,"3.850,57",,,,,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,,BA,,,,"1.601,44",,,,,,,-,,,,,,"1.601,44",,,,,,"3.053,90",,,,,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,,BA,,,,"2.158,46",,,,,,,-,,,,,,"2.158,46",,,,,,"4.116,13",,,,,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,,BA,,,,"1.392,55",,,,,,,-,,,,,,"1.392,55",,,,,,"2.655,56",,,,,,,,,,,,
RIO REAL-BA,,,,,,,,BA,,,,"2.088,83",,,,,,,-,,,,,,"2.088,83",,,,,,"3.983,35",,,,,,,,,,,,
RUY BARBOSA-BA,,,,,,,,BA,,,,"1.949,58",,,,,,,-,,,,,,"1.949,58",,,,,,"3.717,80",,,,,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,,BA,,,,"46.014,89",,,,,,,"423.891,93",,,,,,"469.906,82",,,,,,"861.609,50",,,,,,,,,,,,
SALVADOR-BA,,,,,,,,BA,,,,"83.663,44",,,,,,,"423.891,93",,,,,,"507.555,37",,,,,,"933.404,35",,,,,,,,,,,,
SANTA BARBARA-BA,,,,,,,,BA,,,,"1.740,69",,,,,,,-,,,,,,"1.740,69",,,,,,"3.319,45",,,,,,,,,,,,
SANTA BRIGIDA-BA,,,,,,,,BA,,,,"1.601,44",,,,,,,-,,,,,,"1.601,44",,,,,,"3.053,90",,,,,,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,,BA,,,,"1.879,95",,,,,,,-,,,,,,"1.879,95",,,,,,"3.585,02",,,,,,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,,BA,,,,"1.392,55",,,,,,,-,,,,,,"1.392,55",,,,,,"2.655,56",,,,,,,,,,,,
SANTA INES-BA,,,,,,,,BA,,,,"1.462,18",,,,,,,-,,,,,,"1.462,18",,,,,,"2.788,34",,,,,,,,,,,,
SANTA LUZIA-BA,,,,,,,,BA,,,,"1.531,81",,,,,,,-,,,,,,"1.531,81",,,,,,"2.921,12",,,,,,,,,,,,
SANTA TERESINHA-BA,,,,,,,,BA,,,,"1.392,55",,,,,,,-,,,,,,"1.392,55",,,,,,"2.655,56",,,,,,,,,,,,
SANTALUZ-BA,,,,,,,,BA,,,,"2.019,20",,,,,,,-,,,,,,"2.019,20",,,,,,"3.850,57",,,,,,,,,,,,
SANTANOPOLIS-BA,,,,,,,,BA,,,,"1.392,55",,,,,,,-,,,,,,"1.392,55",,,,,,"2.655,56",,,,,,,,,,,,
SANTO AMARO-BA,,,,,,,,BA,,,,"69.022,33",,,,,,,"423.891,93",,,,,,"492.914,26",,,,,,"905.484,12",,,,,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,,BA,,,,"2.506,60",,,,,,,-,,,,,,"2.506,60",,,,,,"4.780,02",,,,,,,,,,,,
SANTO ESTEVAO-BA,,,,,,,,BA,,,,"2.158,46",,,,,,,-,,,,,,"2.158,46",,,,,,"4.116,13",,,,,,,,,,,,
SAO DOMINGOS-BA,,,,,,,,BA,,,,"1.392,55",,,,,,,-,,,,,,"1.392,55",,,,,,"2.655,56",,,,,,,,,,,,
SAO FELIPE-BA,,,,,,,,BA,,,,"1.810,32",,,,,,,-,,,,,,"1.810,32",,,,,,"3.452,24",,,,,,,,,,,,
SAO FELIX-BA,,,,,,,,BA,,,,"1.601,44",,,,,,,-,,,,,,"1.601,44",,,,,,"3.053,90",,,,,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,,BA,,,,"2.668.874,89",,,,,,,"1.478.044,06",,,,,,"4.146.918,95",,,,,,"7.852.514,27",,,,,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,,BA,,,,"2.019,20",,,,,,,-,,,,,,"2.019,20",,,,,,"3.850,57",,,,,,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,,BA,,,,"1.392,55",,,,,,,-,,,,,,"1.392,55",,,,,,"2.655,56",,,,,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,,BA,,,,"1.462,18",,,,,,,-,,,,,,"1.462,18",,,,,,"2.788,34",,,,,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,,BA,,,,"1.462,18",,,,,,,-,,,,,,"1.462,18",,,,,,"2.788,34",,,,,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,,BA,,,,"536.427,35",,,,,,,"298.422,39",,,,,,"834.849,74",,,,,,"1.574.273,58",,,,,,,,,,,,
SAPEACU-BA,,,,,,,,BA,,,,"1.671,06",,,,,,,-,,,,,,"1.671,06",,,,,,"3.186,67",,,,,,,,,,,,
SATIRO DIAS-BA,,,,,,,,BA,,,,"74.118,24",,,,,,,"1.552,30",,,,,,"75.670,54",,,,,,"139.674,06",,,,,,,,,,,,
SAUBARA-BA,,,,,,,,BA,,,,"43.923,30",,,,,,,"423.891,93",,,,,,"467.815,23",,,,,,"857.620,89",,,,,,,,,,,,
SERRA PRETA-BA,,,,,,,,BA,,,,"1.601,44",,,,,,,-,,,,,,"1.601,44",,,,,,"3.053,90",,,,,,,,,,,,
SERRINHA-BA,,,,,,,,BA,,,,"2.436,97",,,,,,,-,,,,,,"2.436,97",,,,,,"4.647,24",,,,,,,,,,,,
SERROLANDIA-BA,,,,,,,,BA,,,,"1.531,81",,,,,,,-,,,,,,"1.531,81",,,,,,"2.921,12",,,,,,,,,,,,
SIMOES FILHO-BA,,,,,,,,BA,,,,"429.829,68",,,,,,,"24.795,51",,,,,,"454.625,19",,,,,,"894.291,65",,,,,,,,,,,,
SITIO DO QUINTO-BA,,,,,,,,BA,,,,"1.531,81",,,,,,,-,,,,,,"1.531,81",,,,,,"2.921,12",,,,,,,,,,,,
TANQUINHO-BA,,,,,,,,BA,,,,"1.392,55",,,,,,,-,,,,,,"1.392,55",,,,,,"2.655,56",,,,,,,,,,,,
TAPEROA-BA,,,,,,,,BA,,,,"1.740,69",,,,,,,-,,,,,,"1.740,69",,,,,,"3.319,45",,,,,,,,,,,,
TAPIRAMUTA-BA,,,,,,,,BA,,,,"1.671,06",,,,,,,-,,,,,,"1.671,06",,,,,,"3.186,67",,,,,,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,,BA,,,,"2.715,48",,,,,,,-,,,,,,"2.715,48",,,,,,"5.178,36",,,,,,,,,,,,
TEODORO SAMPAIO-BA,,,,,,,,BA,,,,"78.234,10",,,,,,,"4.800,07",,,,,,"83.034,17",,,,,,"152.647,16",,,,,,,,,,,,
TEOFILANDIA-BA,,,,,,,,BA,,,,"1.810,32",,,,,,,-,,,,,,"1.810,32",,,,,,"3.452,24",,,,,,,,,,,,
TEOLANDIA-BA,,,,,,,,BA,,,,"1.601,44",,,,,,,-,,,,,,"1.601,44",,,,,,"3.053,90",,,,,,,,,,,,
TERRA NOVA-BA,,,,,,,,BA,,,,"1.531,81",,,,,,,-,,,,,,"1.531,81",,,,,,"2.921,12",,,,,,,,,,,,
TUCANO-BA,,,,,,,,BA,,,,"2.228,09",,,,,,,-,,,,,,"2.228,09",,,,,,"4.248,91",,,,,,,,,,,,
UAUA-BA,,,,,,,,BA,,,,"1.879,95",,,,,,,-,,,,,,"1.879,95",,,,,,"3.585,02",,,,,,,,,,,,
UBAIRA-BA,,,,,,,,BA,,,,"1.740,69",,,,,,,-,,,,,,"1.740,69",,,,,,"3.319,45",,,,,,,,,,,,
UBAITABA-BA,,,,,,,,BA,,,,"1.810,32",,,,,,,-,,,,,,"1.810,32",,,,,,"3.452,24",,,,,,,,,,,,
UBATA-BA,,,,,,,,BA,,,,"1.879,95",,,,,,,-,,,,,,"1.879,95",,,,,,"3.585,02",,,,,,,,,,,,
UNA-BA,,,,,,,,BA,,,,"1.879,95",,,,,,,-,,,,,,"1.879,95",,,,,,"3.585,02",,,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URUCUCA-BA,,,,,,,,BA,,,,"1.740,69",,,,,,,-,,,,,,"1.740,69",,,,,,"3.319,45",,,,,,,,,,,,
VALENCA-BA,,,,,,,,BA,,,,"75.035,64",,,,,,,-,,,,,,"75.035,64",,,,,,"143.091,12",,,,,,,,,,,,
VALENTE-BA,,,,,,,,BA,,,,"1.879,95",,,,,,,-,,,,,,"1.879,95",,,,,,"3.585,02",,,,,,,,,,,,
VARZEA DA ROCA-BA,,,,,,,,BA,,,,"1.531,81",,,,,,,-,,,,,,"1.531,81",,,,,,"2.921,12",,,,,,,,,,,,
VARZEA DO POCO-BA,,,,,,,,BA,,,,"1.392,55",,,,,,,-,,,,,,"1.392,55",,,,,,"2.655,56",,,,,,,,,,,,
VARZEA NOVA-BA,,,,,,,,BA,,,,"1.531,81",,,,,,,-,,,,,,"1.531,81",,,,,,"2.921,12",,,,,,,,,,,,
VARZEDO-BA,,,,,,,,BA,,,,"1.392,55",,,,,,,-,,,,,,"1.392,55",,,,,,"2.655,56",,,,,,,,,,,,
VERA CRUZ-BA,,,,,,,,BA,,,,"72.557,25",,,,,,,"17,84",,,,,,"72.575,09",,,,,,"133.698,68",,,,,,,,,,,,
VEREDA-BA,,,,,,,,BA,,,,"1.392,55",,,,,,,-,,,,,,"1.392,55",,,,,,"2.655,56",,,,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,,BA,,,,"2.785,11",,,,,,,-,,,,,,"2.785,11",,,,,,"5.311,14",,,,,,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,,,BA,,,,"1.810,32",,,,,,,-,,,,,,"1.810,32",,,,,,"3.452,24",,,,,,,,,,,,
BAHIA  TOTAL,,,,,,,,,,,,"12.987.480,28",,,,,,,"9.754.815,64",,,,,,"22.742.295,92",,,,,,"43.159.224,38",,,,,,,,,,,,
ACARAU-CE,,,,,,,,CE,,,,"3.839,66",,,,,,,-,,,,,,"3.839,66",,,,,,"7.053,31",,,,,,,,,,,,
ALCANTARAS-CE,,,,,,,,CE,,,,"2.443,42",,,,,,,-,,,,,,"2.443,42",,,,,,"4.488,47",,,,,,,,,,,,
AMONTADA-CE,,,,,,,,CE,,,,"78.958,34",,,,,,,"16.684,58",,,,,,"95.642,92",,,,,,"174.848,53",,,,,,,,,,,,
APUIARES-CE,,,,,,,,CE,,,,"2.559,77",,,,,,,-,,,,,,"2.559,77",,,,,,"4.702,20",,,,,,,,,,,,
AQUIRAZ-CE,,,,,,,,CE,,,,-,,,,,,,"54.943,80",,,,,,"54.943,80",,,,,,"105.630,36",,,,,,,,,,,,
ARACATI-CE,,,,,,,,CE,,,,"482.606,88",,,,,,,"29.604,88",,,,,,"512.211,76",,,,,,"1.000.826,11",,,,,,,,,,,,
ARARENDA-CE,,,,,,,,CE,,,,"2.443,42",,,,,,,-,,,,,,"2.443,42",,,,,,"4.488,47",,,,,,,,,,,,
BARROQUINHA-CE,,,,,,,,CE,,,,"2.676,12",,,,,,,-,,,,,,"2.676,12",,,,,,"4.915,94",,,,,,,,,,,,
BELA CRUZ-CE,,,,,,,,CE,,,,"3.257,89",,,,,,,-,,,,,,"3.257,89",,,,,,"5.984,63",,,,,,,,,,,,
CAMOCIM-CE,,,,,,,,CE,,,,"3.839,66",,,,,,,-,,,,,,"3.839,66",,,,,,"7.053,31",,,,,,,,,,,,
CANINDE-CE,,,,,,,,CE,,,,"4.072,37",,,,,,,-,,,,,,"4.072,37",,,,,,"7.480,79",,,,,,,,,,,,
