SANTA BRIGIDA-BA,,,,BA,,,"62,71",,,,,,-,,,,,,"62,71",,,,,,"574,61",,,,,,,,,,
SANTA INES-BA,,,,BA,,,"54,88",,,,,,-,,,,,,"54,88",,,,,,"502,35",,,,,,,,,,
SANTA TERESINHA-BA,,,,BA,,,"52,26",,,,,,-,,,,,,"52,26",,,,,,"477,83",,,,,,,,,,
SANTA LUZ-BA,,,,BA,,,"73,17",,,,,,-,,,,,,"73,17",,,,,,"670,16",,,,,,,,,,
SANTANOPOLIS-BA,,,,BA,,,"52,26",,,,,,-,,,,,,"52,26",,,,,,"477,83",,,,,,,,,,
SANTO AMARO-BA,,,,BA,,,"2.388,37",,,,,,"71.526,81",,,,,,"73.915,19",,,,,,"402.888,95",,,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,BA,,,"91,46",,,,,,-,,,,,,"91,46",,,,,,"836,84",,,,,,,,,,
SANTO ESTEVAO-BA,,,,BA,,,"81,01",,,,,,-,,,,,,"81,01",,,,,,"741,30",,,,,,,,,,
SÃO DOMINGOS-BA,,,,BA,,,"52,26",,,,,,-,,,,,,"52,26",,,,,,"477,83",,,,,,,,,,
SÃO FELIPE-BA,,,,BA,,,"67,94",,,,,,-,,,,,,"67,94",,,,,,"622,33",,,,,,,,,,
SÃO FELIX-BA,,,,BA,,,"57,49",,,,,,-,,,,,,"57,49",,,,,,"526,79",,,,,,,,,,
SÃO FRANCISCO DO CONDE-BA,,,,BA,,,"880.278,33",,,,,,"96.763,35",,,,,,"977.041,68",,,,,,"6.754.081,47",,,,,,,,,,
SÃO GONCALO DOS CAMPOS-BA,,,,BA,,,"70,55",,,,,,-,,,,,,"70,55",,,,,,"645,71",,,,,,,,,,
SÃO JOSE DO JACUIPE-BA,,,,BA,,,"52,26",,,,,,-,,,,,,"52,26",,,,,,"477,83",,,,,,,,,,
SÃO MIGUEL DAS MATAS-BA,,,,BA,,,"54,88",,,,,,-,,,,,,"54,88",,,,,,"502,35",,,,,,,,,,
SÃO SEBASTIAO DO PASSE-BA,,,,BA,,,"165.833,09",,,,,,"108.527,15",,,,,,"274.360,24",,,,,,"1.811.586,53",,,,,,,,,,
SAPEACU-BA,,,,BA,,,"62,71",,,,,,-,,,,,,"62,71",,,,,,"574,61",,,,,,,,,,
SATIRO DIAS-BA,,,,BA,,,"62,71",,,,,,-,,,,,,"62,71",,,,,,"574,61",,,,,,,,,,
SAUBARA-BA,,,,BA,,,"1.519,87",,,,,,"71.526,81",,,,,,"73.046,68",,,,,,"394.935,72",,,,,,,,,,
SERRA PRETA-BA,,,,BA,,,"62,71",,,,,,-,,,,,,"62,71",,,,,,"574,61",,,,,,,,,,
SERRINHA-BA,,,,BA,,,"94,07",,,,,,-,,,,,,"94,07",,,,,,"861,37",,,,,,,,,,
SERROLANDIA-BA,,,,BA,,,"57,49",,,,,,-,,,,,,"57,49",,,,,,"526,79",,,,,,,,,,
SIMOES FILHO-BA,,,,BA,,,"63.193,08",,,,,,"3.260,16",,,,,,"66.453,24",,,,,,"485.522,20",,,,,,,,,,
SITIO DO QUINTO-BA,,,,BA,,,"62,71",,,,,,-,,,,,,"62,71",,,,,,"574,61",,,,,,,,,,
TANQUINHO-BA,,,,BA,,,"52,26",,,,,,-,,,,,,"52,26",,,,,,"477,83",,,,,,,,,,
TAPIRAMUTA-BA,,,,BA,,,"62,71",,,,,,-,,,,,,"62,71",,,,,,"574,61",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEODORO SAMPAIO-BA,,,,BA,,,"52,26",,,,,,-,,,,,,"52,26",,,,,,"477,83",,,,,,,,,,
TEOFILANDIA-BA,,,,BA,,,"67,94",,,,,,-,,,,,,"67,94",,,,,,"622,33",,,,,,,,,,
TERRA NOVA-BA,,,,BA,,,"533,97",,,,,,"307,33",,,,,,"841,29",,,,,,"1.310,59",,,,,,,,,,
TUCANO-BA,,,,BA,,,"83,62",,,,,,-,,,,,,"83,62",,,,,,"765,70",,,,,,,,,,
UAUA-BA,,,,BA,,,"70,55",,,,,,-,,,,,,"70,55",,,,,,"645,71",,,,,,,,,,
UBAIRA-BA,,,,BA,,,"67,94",,,,,,-,,,,,,"67,94",,,,,,"622,33",,,,,,,,,,
VALENTE-BA,,,,BA,,,"65,33",,,,,,-,,,,,,"65,33",,,,,,"597,93",,,,,,,,,,
VARZEA DA ROCA-BA,,,,BA,,,"57,49",,,,,,-,,,,,,"57,49",,,,,,"526,79",,,,,,,,,,
VARZEA DO POCO-BA,,,,BA,,,"52,26",,,,,,-,,,,,,"52,26",,,,,,"477,83",,,,,,,,,,
VARZEA NOVA-BA,,,,BA,,,"60,10",,,,,,-,,,,,,"60,10",,,,,,"550,09",,,,,,,,,,
VARZEDO-BA,,,,BA,,,"52,26",,,,,,-,,,,,,"52,26",,,,,,"477,83",,,,,,,,,,
VERA CRUZ-BA,,,,BA,,,"73,17",,,,,,-,,,,,,"73,17",,,,,,"670,16",,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,BA,,,"104,52",,,,,,-,,,,,,"104,52",,,,,,"956,90",,,,,,,,,,
ACARAPE-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"4.652,73",,,,,,,,,,
ACARAU-CE,,,,CE,,,"2.374,53",,,,,,-,,,,,,"2.374,53",,,,,,"11.347,33",,,,,,,,,,
ALCANTARAS-CE,,,,CE,,,"1.484,08",,,,,,-,,,,,,"1.484,08",,,,,,"7.151,36",,,,,,,,,,
ALTO SANTO-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"4.865,35",,,,,,,,,,
AMONTADA-CE,,,,CE,,,"49.565,47",,,,,,"67.396,40",,,,,,"116.961,87",,,,,,"735.237,85",,,,,,,,,,
APUIARES-CE,,,,CE,,,"1.632,49",,,,,,-,,,,,,"1.632,49",,,,,,"7.802,71",,,,,,,,,,
ARACATI-CE,,,,CE,,,"79.070,99",,,,,,"11.532,98",,,,,,"90.603,97",,,,,,"1.093.260,50",,,,,,,,,,
ARACOIABA-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"5.702,47",,,,,,,,,,
ARARENDA-CE,,,,CE,,,"1.558,29",,,,,,-,,,,,,"1.558,29",,,,,,"7.445,97",,,,,,,,,,
ARATUBA-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"4.652,73",,,,,,,,,,
BANABUIU-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"5.077,98",,,,,,,,,,
BARREIRA-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"5.077,98",,,,,,,,,,
BARROQUINHA-CE,,,,CE,,,"1.632,49",,,,,,-,,,,,,"1.632,49",,,,,,"7.802,71",,,,,,,,,,
BATURITE-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"5.915,08",,,,,,,,,,
BEBERIBE-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"6.552,91",,,,,,,,,,
BELA CRUZ-CE,,,,CE,,,"2.077,72",,,,,,-,,,,,,"2.077,72",,,,,,"9.924,15",,,,,,,,,,
BOA VIAGEM-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"6.765,54",,,,,,,,,,
CAMOCIM-CE,,,,CE,,,"2.374,53",,,,,,-,,,,,,"2.374,53",,,,,,"11.347,33",,,,,,,,,,
CANINDE-CE,,,,CE,,,"2.522,94",,,,,,-,,,,,,"2.522,94",,,,,,"12.058,90",,,,,,,,,,
CAPISTRANO-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"4.865,35",,,,,,,,,,
CARIDADE-CE,,,,CE,,,"1.706,70",,,,,,-,,,,,,"1.706,70",,,,,,"8.158,52",,,,,,,,,,
CARIRE-CE,,,,CE,,,"1.855,11",,,,,,-,,,,,,"1.855,11",,,,,,"8.870,10",,,,,,,,,,
CARNAUBAL-CE,,,,CE,,,"1.706,70",,,,,,-,,,,,,"1.706,70",,,,,,"8.158,52",,,,,,,,,,
CASCAVEL-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"6.978,14",,,,,,,,,,
CATUNDA-CE,,,,CE,,,"1.484,08",,,,,,-,,,,,,"1.484,08",,,,,,"7.090,17",,,,,,,,,,
CHAVAL-CE,,,,CE,,,"1.632,49",,,,,,-,,,,,,"1.632,49",,,,,,"7.802,71",,,,,,,,,,
CHOROZINHO-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"5.290,57",,,,,,,,,,
COREAU-CE,,,,CE,,,"1.855,11",,,,,,-,,,,,,"1.855,11",,,,,,"8.870,10",,,,,,,,,,
CRATEUS-CE,,,,CE,,,"2.522,94",,,,,,-,,,,,,"2.522,94",,,,,,"12.058,90",,,,,,,,,,
CROATA-CE,,,,CE,,,"1.780,90",,,,,,-,,,,,,"1.780,90",,,,,,"8.514,32",,,,,,,,,,
CRUZ-CE,,,,CE,,,"1.855,11",,,,,,-,,,,,,"1.855,11",,,,,,"8.870,10",,,,,,,,,,
DEPUTADO IRAPUAN PINHEIRO-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"4.226,55",,,,,,,,,,
ERERE-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"4.226,55",,,,,,,,,,
FORQUILHA -CE,,,,CE,,,"1.780,90",,,,,,-,,,,,,"1.780,90",,,,,,"8.514,32",,,,,,,,,,
FORTALEZA-CE,,,,CE,,,"98.355,05",,,,,,"1.611,68",,,,,,"99.966,73",,,,,,"924.672,95",,,,,,,,,,
FORTIM-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"141,12",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRECHEIRINHA-CE,,,,CE,,,"1.558,29",,,,,,-,,,,,,"1.558,29",,,,,,"7.445,97",,,,,,,,,,
GENERAL SAMPAIO-CE,,,,CE,,,"1.484,08",,,,,,-,,,,,,"1.484,08",,,,,,"7.090,17",,,,,,,,,,
GRACA-CE,,,,CE,,,"1.706,70",,,,,,-,,,,,,"1.706,70",,,,,,"8.158,52",,,,,,,,,,
GRANJA-CE,,,,CE,,,"2.374,53",,,,,,-,,,,,,"2.374,53",,,,,,"11.347,33",,,,,,,,,,
GROAIRAS-CE,,,,CE,,,"1.484,08",,,,,,-,,,,,,"1.484,08",,,,,,"7.090,17",,,,,,,,,,
GUARACIABA DO NORTE-CE,,,,CE,,,"2.151,92",,,,,,-,,,,,,"2.151,92",,,,,,"10.279,93",,,,,,,,,,
GUARAMIRANGA-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"4.226,55",,,,,,,,,,
HIDROLANDIA-CE,,,,CE,,,"1.780,90",,,,,,-,,,,,,"1.780,90",,,,,,"8.514,32",,,,,,,,,,
HORIZONTE-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"6.127,68",,,,,,,,,,
IBARETAMA-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"4.652,73",,,,,,,,,,
IBIAPINA-CE,,,,CE,,,"1.929,31",,,,,,-,,,,,,"1.929,31",,,,,,"9.222,63",,,,,,,,,,
IBICUITINGA-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"4.226,55",,,,,,,,,,
ICAPUI-CE,,,,CE,,,"82.071,57",,,,,,"18.403,41",,,,,,"100.474,98",,,,,,"875.634,43",,,,,,,,,,
INDEPENDENCIA-CE,,,,CE,,,"2.003,51",,,,,,-,,,,,,"2.003,51",,,,,,"9.580,02",,,,,,,,,,
IPAPORANGA-CE,,,,CE,,,"1.558,29",,,,,,-,,,,,,"1.558,29",,,,,,"7.448,97",,,,,,,,,,
IPU-CE,,,,CE,,,"2.226,13",,,,,,-,,,,,,"2.226,13",,,,,,"10.643,74",,,,,,,,,,
IPUEIRAS-CE,,,,CE,,,"2.226,13",,,,,,-,,,,,,"2.226,13",,,,,,"10.643,74",,,,,,,,,,
IRACEMA-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"4.657,40",,,,,,,,,,
IRAUCUBA-CE,,,,CE,,,"1.855,11",,,,,,-,,,,,,"1.855,11",,,,,,"8.871,12",,,,,,,,,,
ITAICABA-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"4.230,86",,,,,,,,,,
ITAPAGE-CE,,,,CE,,,"2.300,33",,,,,,-,,,,,,"2.300,33",,,,,,"10.998,19",,,,,,,,,,
ITAPIPOCA-CE,,,,CE,,,"61.529,54",,,,,,"58.705,39",,,,,,"120.234,93",,,,,,"697.627,71",,,,,,,,,,
ITAPIUNA-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"5.079,98",,,,,,,,,,
ITAREMA-CE,,,,CE,,,"47.856,31",,,,,,"35.199,62",,,,,,"83.055,93",,,,,,"555.882,61",,,,,,,,,,
ITATIRA-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"4.868,70",,,,,,,,,,
JAGUARETAMA-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"5.291,59",,,,,,,,,,
JAGUARIBARA-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"4.230,86",,,,,,,,,,
JAGUARIBE-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"6.136,70",,,,,,,,,,
JAGUARUANA-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"5.925,43",,,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,CE,,,"1.632,49",,,,,,-,,,,,,"1.632,49",,,,,,"7.807,38",,,,,,,,,,
LIMOEIRO DO NORTE-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"6.770,87",,,,,,,,,,
MADALENA-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"4.868,70",,,,,,,,,,
MARCO-CE,,,,CE,,,"1.929,31",,,,,,-,,,,,,"1.929,31",,,,,,"9.225,57",,,,,,,,,,
MARTINOPOLE-CE,,,,CE,,,"1.484,08",,,,,,-,,,,,,"1.484,08",,,,,,"7.094,48",,,,,,,,,,
MASSAPE-CE,,,,CE,,,"2.077,72",,,,,,-,,,,,,"2.077,72",,,,,,"9.934,50",,,,,,,,,,
MERUOCA-CE,,,,CE,,,"1.558,29",,,,,,-,,,,,,"1.558,29",,,,,,"7.448,97",,,,,,,,,,
MILHA-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"4.657,40",,,,,,,,,,
MIRAIMA-CE,,,,CE,,,"1.558,29",,,,,,-,,,,,,"1.558,29",,,,,,"7.448,97",,,,,,,,,,
MOMBACA-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"6.559,58",,,,,,,,,,
MONSENHOR TABOSA-CE,,,,CE,,,"1.780,90",,,,,,-,,,,,,"1.780,90",,,,,,"8.516,32",,,,,,,,,,
MORADA NOVA-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"7.193,75",,,,,,,,,,
MORAUJO-CE,,,,CE,,,"1.484,08",,,,,,-,,,,,,"1.484,08",,,,,,"7.094,48",,,,,,,,,,
MORRINHOS-CE,,,,CE,,,"1.780,90",,,,,,-,,,,,,"1.780,90",,,,,,"8.516,32",,,,,,,,,,
MUCAMBO-CE,,,,CE,,,"1.632,49",,,,,,-,,,,,,"1.632,49",,,,,,"7.807,38",,,,,,,,,,
MULUNGU-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"4.230,86",,,,,,,,,,
NOVA RUSSAS-CE,,,,CE,,,"2.077,72",,,,,,-,,,,,,"2.077,72",,,,,,"9.934,50",,,,,,,,,,
NOVO ORIENTE-CE,,,,CE,,,"2.003,51",,,,,,-,,,,,,"2.003,51",,,,,,"9.580,02",,,,,,,,,,
OCARA-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"5.502,86",,,,,,,,,,
PACAJUS-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"6.559,58",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACOTI-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"4.442,17",,,,,,,,,,
PACUJA-CE,,,,CE,,,"1.484,08",,,,,,-,,,,,,"1.484,08",,,,,,"7.094,48",,,,,,,,,,
PALHANO-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"4.230,86",,,,,,,,,,
PALMACIA-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"4.442,17",,,,,,,,,,
PARACURU-CE,,,,CE,,,"46.147,16",,,,,,"91.659,17",,,,,,"137.806,33",,,,,,"862.397,67",,,,,,,,,,
PARAIPABA-CE,,,,CE,,,"2.003,51",,,,,,"2.603,20",,,,,,"4.606,72",,,,,,"30.934,47",,,,,,,,,,
PARAMOTI-CE,,,,CE,,,"1.558,29",,,,,,-,,,,,,"1.558,29",,,,,,"7.448,97",,,,,,,,,,
PEDRA BRANCA-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"6.559,58",,,,,,,,,,
PENTE COSTE-CE,,,,CE,,,"2.151,92",,,,,,-,,,,,,"2.151,92",,,,,,"10.288,95",,,,,,,,,,
PEREIRO-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"4.868,70",,,,,,,,,,
PINDORETAMA-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"4.868,70",,,,,,,,,,
PIQUET CARNEIRO-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"4.657,40",,,,,,,,,,
PIRES FERREIRA-CE,,,,CE,,,"1.484,08",,,,,,-,,,,,,"1.484,08",,,,,,"7.094,48",,,,,,,,,,
PORANGA-CE,,,,CE,,,"1.558,29",,,,,,-,,,,,,"1.558,29",,,,,,"7.448,97",,,,,,,,,,
POTIRETAMA-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"4.230,86",,,,,,,,,,
QUITERIANOPOLIS-CE,,,,CE,,,"1.855,11",,,,,,-,,,,,,"1.855,11",,,,,,"8.871,12",,,,,,,,,,
QUIXADA-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"7.193,75",,,,,,,,,,
QUIXERAMOBIM-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"6.982,14",,,,,,,,,,
QUIXERE-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"5.079,98",,,,,,,,,,
REDENCAO-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"5.714,14",,,,,,,,,,
RERIUTABA-CE,,,,CE,,,"1.929,31",,,,,,-,,,,,,"1.929,31",,,,,,"9.225,57",,,,,,,,,,
RUSSAS-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"6.982,14",,,,,,,,,,
SANTA QUITERIA-CE,,,,CE,,,"2.300,33",,,,,,-,,,,,,"2.300,33",,,,,,"10.998,19",,,,,,,,,,
SANTANA DO ACARAU-CE,,,,CE,,,"2.003,51",,,,,,-,,,,,,"2.003,51",,,,,,"9.580,02",,,,,,,,,,
SÃO BENEDITO-CE,,,,CE,,,"2.226,13",,,,,,-,,,,,,"2.226,13",,,,,,"10.643,74",,,,,,,,,,
SÃO GONCALO DO AMARANTE-CE,,,,CE,,,"2.151,92",,,,,,-,,,,,,"2.151,92",,,,,,"10.288,95",,,,,,,,,,
SAO JOAO DO JAGUARIBE-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"4.230,86",,,,,,,,,,
SÃO LUIS DO CURU-CE,,,,CE,,,"1.558,29",,,,,,-,,,,,,"1.558,29",,,,,,"7.448,97",,,,,,,,,,
SENADOR POMPEU-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"5.714,14",,,,,,,,,,
SENADOR SA-CE,,,,CE,,,"1.484,08",,,,,,-,,,,,,"1.484,08",,,,,,"7.094,48",,,,,,,,,,
SOBRAL-CE,,,,CE,,,"2.968,17",,,,,,-,,,,,,"2.968,17",,,,,,"14.192,99",,,,,,,,,,
SOLONOPOLE-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"5.079,98",,,,,,,,,,
TABULEIRO DO NORTE-CE,,,,CE,,,-,,,,,,-,,,,,,-,,,,,,"5.714,14",,,,,,,,,,
TAMBORIL-CE,,,,CE,,,"2.003,51",,,,,,-,,,,,,"2.003,51",,,,,,"9.580,02",,,,,,,,,,
TEJUCUOCA-CE,,,,CE,,,"1.632,49",,,,,,-,,,,,,"1.632,49",,,,,,"7.807,38",,,,,,,,,,
TIANGUA-CE,,,,CE,,,"2.448,74",,,,,,-,,,,,,"2.448,74",,,,,,"11.707,12",,,,,,,,,,
TRAIRI-CE,,,,CE,,,"52.983,77",,,,,,"67.039,03",,,,,,"120.022,80",,,,,,"774.200,84",,,,,,,,,,
TURURU-CE,,,,CE,,,"1.558,29",,,,,,-,,,,,,"1.558,29",,,,,,"7.448,97",,,,,,,,,,
UBAJARA-CE,,,,CE,,,"2.003,51",,,,,,-,,,,,,"2.003,51",,,,,,"9.580,02",,,,,,,,,,
UMIRIM-CE,,,,CE,,,"1.780,90",,,,,,-,,,,,,"1.780,90",,,,,,"8.516,32",,,,,,,,,,
URUBURETAMA-CE,,,,CE,,,"1.780,90",,,,,,-,,,,,,"1.780,90",,,,,,"8.516,32",,,,,,,,,,
URUOCA-CE,,,,CE,,,"1.558,29",,,,,,-,,,,,,"1.558,29",,,,,,"7.448,97",,,,,,,,,,
VARJOTA-CE,,,,CE,,,"1.780,90",,,,,,-,,,,,,"1.780,90",,,,,,"8.516,32",,,,,,,,,,
VICOSA DO CEARA-CE,,,,CE,,,"2.300,33",,,,,,-,,,,,,"2.300,33",,,,,,"10.998,19",,,,,,,,,,
AFONSO CLAUDIO-ES,,,,ES,,,"82,49",,,,,,-,,,,,,"82,49",,,,,,"605,05",,,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,ES,,,"62,58",,,,,,-,,,,,,"62,58",,,,,,"458,95",,,,,,,,,,
AGUIA BRANCA-ES,,,,ES,,,"56,89",,,,,,-,,,,,,"56,89",,,,,,"417,27",,,,,,,,,,
ALEGRE-ES,,,,ES,,,"79,65",,,,,,-,,,,,,"79,65",,,,,,"584,19",,,,,,,,,,
ALFREDO CHAVES-ES,,,,ES,,,"62,58",,,,,,-,,,,,,"62,58",,,,,,"458,95",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALTO RIO NOVO-ES,,,,ES,,,"56,89",,,,,,-,,,,,,"56,89",,,,,,"417,27",,,,,,,,,,
APIACA-ES,,,,ES,,,"56,89",,,,,,-,,,,,,"56,89",,,,,,"417,27",,,,,,,,,,
ATILIO VIVACQUA-ES,,,,ES,,,"56,89",,,,,,-,,,,,,"56,89",,,,,,"417,27",,,,,,,,,,
BAIXO GUANDU-ES,,,,ES,,,"76,80",,,,,,-,,,,,,"76,80",,,,,,"563,36",,,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,ES,,,"85,34",,,,,,-,,,,,,"85,34",,,,,,"625,92",,,,,,,,,,
BOA ESPERANCA-ES,,,,ES,,,"62,58",,,,,,-,,,,,,"62,58",,,,,,"458,95",,,,,,,,,,
BOM JESUS DO NORTE-ES,,,,ES,,,"56,89",,,,,,-,,,,,,"56,89",,,,,,"417,27",,,,,,,,,,
BREJETUBA-ES,,,,ES,,,"59,74",,,,,,-,,,,,,"59,74",,,,,,"438,11",,,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,ES,,,"113,78",,,,,,-,,,,,,"113,78",,,,,,"834,54",,,,,,,,,,
CASTELO-ES,,,,ES,,,"82,49",,,,,,-,,,,,,"82,49",,,,,,"605,05",,,,,,,,,,
COLATINA-ES,,,,ES,,,"108,09",,,,,,-,,,,,,"108,09",,,,,,"792,82",,,,,,,,,,
CONCEICAO DA BARRA-ES,,,,ES,,,"62.821,71",,,,,,"4.188,54",,,,,,"67.010,25",,,,,,"455.169,37",,,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,ES,,,"59,74",,,,,,-,,,,,,"59,74",,,,,,"438,11",,,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,ES,,,"56,89",,,,,,-,,,,,,"56,89",,,,,,"417,27",,,,,,,,,,
DOMINGOS MARTINS-ES,,,,ES,,,"79,65",,,,,,-,,,,,,"79,65",,,,,,"584,19",,,,,,,,,,
DORES DO RIO PRETO-ES,,,,ES,,,"56,89",,,,,,-,,,,,,"56,89",,,,,,"417,27",,,,,,,,,,
ECOPORANGA-ES,,,,ES,,,"73,96",,,,,,-,,,,,,"73,96",,,,,,"542,53",,,,,,,,,,
FUNDAO-ES,,,,ES,,,"62,58",,,,,,-,,,,,,"62,58",,,,,,"458,95",,,,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,ES,,,"56,89",,,,,,-,,,,,,"56,89",,,,,,"417,44",,,,,,,,,,
GUACUI-ES,,,,ES,,,"76,80",,,,,,-,,,,,,"76,80",,,,,,"563,36",,,,,,,,,,
GUARAPARI -ES,,,,ES,,,"102,41",,,,,,-,,,,,,"102,41",,,,,,"751,16",,,,,,,,,,
IBATIBA-ES,,,,ES,,,"71,12",,,,,,-,,,,,,"71,12",,,,,,"521,68",,,,,,,,,,
IBIRACU-ES,,,,ES,,,"59,74",,,,,,-,,,,,,"59,74",,,,,,"438,11",,,,,,,,,,
IBITIRAMA-ES,,,,ES,,,"56,89",,,,,,-,,,,,,"56,89",,,,,,"417,27",,,,,,,,,,
ICONHA-ES,,,,ES,,,"59,74",,,,,,-,,,,,,"59,74",,,,,,"438,11",,,,,,,,,,
IRUPI-ES,,,,ES,,,"59,74",,,,,,-,,,,,,"59,74",,,,,,"438,11",,,,,,,,,,
ITAGUACU-ES,,,,ES,,,"65,43",,,,,,-,,,,,,"65,43",,,,,,"479,80",,,,,,,,,,
ITAPEMIRIM-ES,,,,ES,,,"79,65",,,,,,-,,,,,,"79,65",,,,,,"584,19",,,,,,,,,,
ITARANA-ES,,,,ES,,,"59,74",,,,,,-,,,,,,"59,74",,,,,,"438,11",,,,,,,,,,
IUNA-ES,,,,ES,,,"76,80",,,,,,-,,,,,,"76,80",,,,,,"563,36",,,,,,,,,,
JAGUARE-ES,,,,ES,,,"433.744,92",,,,,,"215.781,32",,,,,,"649.526,23",,,,,,"4.016.452,50",,,,,,,,,,
JERONIMO MONTEIRO-ES,,,,ES,,,"59,74",,,,,,-,,,,,,"59,74",,,,,,"438,11",,,,,,,,,,
JOAO NEIVA-ES,,,,ES,,,"65,43",,,,,,-,,,,,,"65,43",,,,,,"479,80",,,,,,,,,,
LARANJA DA TERRA-ES,,,,ES,,,"59,74",,,,,,-,,,,,,"59,74",,,,,,"438,11",,,,,,,,,,
LINHARES-ES,,,,ES,,,"1.034.230,25",,,,,,"165.594,24",,,,,,"1.199.824,49",,,,,,"8.622.876,96",,,,,,,,,,
MANTENOPOLIS-ES,,,,ES,,,"59,74",,,,,,-,,,,,,"59,74",,,,,,"438,11",,,,,,,,,,
MARATAIZES-ES,,,,ES,,,"79,65",,,,,,-,,,,,,"79,65",,,,,,"584,19",,,,,,,,,,
MARECHAL FLORIANO-ES,,,,ES,,,"62,58",,,,,,-,,,,,,"62,58",,,,,,"458,95",,,,,,,,,,
MARILANDIA-ES,,,,ES,,,"56,89",,,,,,-,,,,,,"56,89",,,,,,"417,27",,,,,,,,,,
MIMOSO DO SUL-ES,,,,ES,,,"76,80",,,,,,-,,,,,,"76,80",,,,,,"563,36",,,,,,,,,,
MONTANHA-ES,,,,ES,,,"68,27",,,,,,-,,,,,,"68,27",,,,,,"500,66",,,,,,,,,,
