ITAMBE-BA,,,,,,,,,BA,,"1.496,60",,,,,-,,,,,,"1.496,60",,,,,,,"11.425,28",,,,,,,,,
ITANAGRA-BA,,,,,,,,,BA,,"107.374,65",,,,,"18.331,98",,,,,,"125.706,63",,,,,,,"1.038.396,76",,,,,,,,,
ITANHEM-BA,,,,,,,,,BA,,"1.496,60",,,,,-,,,,,,"1.496,60",,,,,,,"11.425,28",,,,,,,,,
ITAPARICA-BA,,,,,,,,,BA,,"130.665,45",,,,,"272.486,26",,,,,,"403.151,71",,,,,,,"3.236.244,50",,,,,,,,,
ITAPE-BA,,,,,,,,,BA,,"1.208,79",,,,,-,,,,,,"1.208,79",,,,,,,"9.228,10",,,,,,,,,
ITAPEBI-BA,,,,,,,,,BA,,"1.208,79",,,,,-,,,,,,"1.208,79",,,,,,,"9.228,10",,,,,,,,,
ITAPETINGA-BA,,,,,,,,,BA,,"1.957,09",,,,,-,,,,,,"1.957,09",,,,,,,"14.940,75",,,,,,,,,
ITAPICURU-BA,,,,,,,,,BA,,"1.669,29",,,,,-,,,,,,"1.669,29",,,,,,,"12.743,60",,,,,,,,,
ITAPITANGA-BA,,,,,,,,,BA,,"1.208,79",,,,,-,,,,,,"1.208,79",,,,,,,"9.228,10",,,,,,,,,
ITAQUARA-BA,,,,,,,,,BA,,"1.151,23",,,,,-,,,,,,"1.151,23",,,,,,,"8.788,67",,,,,,,,,
ITARANTIM-BA,,,,,,,,,BA,,"1.439,04",,,,,-,,,,,,"1.439,04",,,,,,,"10.985,84",,,,,,,,,
ITATIM-BA,,,,,,,,,BA,,"1.323,92",,,,,-,,,,,,"1.323,92",,,,,,,"10.106,99",,,,,,,,,
ITIRUCU-BA,,,,,,,,,BA,,"1.266,35",,,,,-,,,,,,"1.266,35",,,,,,,"9.667,54",,,,,,,,,
ITIUBA-BA,,,,,,,,,BA,,"1.726,85",,,,,-,,,,,,"1.726,85",,,,,,,"13.183,03",,,,,,,,,
ITORORO-BA,,,,,,,,,BA,,"1.439,04",,,,,-,,,,,,"1.439,04",,,,,,,"10.985,84",,,,,,,,,
ITUBERA-BA,,,,,,,,,BA,,"1.554,16",,,,,-,,,,,,"1.554,16",,,,,,,"11.864,72",,,,,,,,,
JACOBINA-BA,,,,,,,,,BA,,"2.014,66",,,,,-,,,,,,"2.014,66",,,,,,,"15.380,21",,,,,,,,,
JAGUAQUARA-BA,,,,,,,,,BA,,"1.841,97",,,,,-,,,,,,"1.841,97",,,,,,,"14.061,90",,,,,,,,,
JAGUARIPE-BA,,,,,,,,,BA,,"62.032,38",,,,,-,,,,,,"62.032,38",,,,,,,"458.451,33",,,,,,,,,
JANDAIRA-BA,,,,,,,,,BA,,"1.208,79",,,,,-,,,,,,"1.208,79",,,,,,,"9.228,10",,,,,,,,,
JEQUIE-BA,,,,,,,,,BA,,"2.302,47",,,,,-,,,,,,"2.302,47",,,,,,,"17.577,39",,,,,,,,,
JEREMOABO-BA,,,,,,,,,BA,,"1.726,85",,,,,-,,,,,,"1.726,85",,,,,,,"13.183,03",,,,,,,,,
JIQUIRICA-BA,,,,,,,,,BA,,"1.323,92",,,,,-,,,,,,"1.323,92",,,,,,,"10.106,99",,,,,,,,,
JITAUNA-BA,,,,,,,,,BA,,"1.323,92",,,,,-,,,,,,"1.323,92",,,,,,,"10.106,99",,,,,,,,,
JUCURUCU-BA,,,,,,,,,BA,,"1.208,79",,,,,-,,,,,,"1.208,79",,,,,,,"9.228,10",,,,,,,,,
JUSSARI-BA,,,,,,,,,BA,,"1.151,23",,,,,-,,,,,,"1.151,23",,,,,,,"8.788,67",,,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,,,BA,,"1.151,23",,,,,-,,,,,,"1.151,23",,,,,,,"8.788,67",,,,,,,,,
LAJE-BA,,,,,,,,,BA,,"1.496,60",,,,,-,,,,,,"1.496,60",,,,,,,"11.425,28",,,,,,,,,
LAJEDAO-BA,,,,,,,,,BA,,"1.151,23",,,,,-,,,,,,"1.151,23",,,,,,,"8.788,67",,,,,,,,,
LAJEDINHO-BA,,,,,,,,,BA,,"1.151,23",,,,,-,,,,,,"1.151,23",,,,,,,"8.788,67",,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,,,BA,,"1.151,23",,,,,-,,,,,,"1.151,23",,,,,,,"8.788,67",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAMARAO-BA,,,,,,,,,BA,,"1.151,23",,,,,-,,,,,,"1.151,23",,,,,,,"8.788,67",,,,,,,,,
LAURO DE FREITAS-BA,,,,,,,,,BA,,"2.302,47",,,,,-,,,,,,"2.302,47",,,,,,,"17.577,39",,,,,,,,,
MACAJUBA-BA,,,,,,,,,BA,,"1.208,79",,,,,-,,,,,,"1.208,79",,,,,,,"9.228,10",,,,,,,,,
MACARANI-BA,,,,,,,,,BA,,"1.381,48",,,,,-,,,,,,"1.381,48",,,,,,,"10.546,41",,,,,,,,,
MADRE DE DEUS-BA,,,,,,,,,BA,,"1.707.831,81",,,,,"1.261.514,63",,,,,,"2.969.346,44",,,,,,,"27.418.293,11",,,,,,,,,
MAIQUINIQUE-BA,,,,,,,,,BA,,"1.151,23",,,,,-,,,,,,"1.151,23",,,,,,,"8.788,67",,,,,,,,,
MAIRI-BA,,,,,,,,,BA,,"1.439,04",,,,,-,,,,,,"1.439,04",,,,,,,"10.985,84",,,,,,,,,
MANOEL VITORINO-BA,,,,,,,,,BA,,"1.323,92",,,,,-,,,,,,"1.323,92",,,,,,,"10.106,99",,,,,,,,,
MARACAS-BA,,,,,,,,,BA,,"1.554,16",,,,,-,,,,,,"1.554,16",,,,,,,"11.864,72",,,,,,,,,
MARAGOGIPE-BA,,,,,,,,,BA,,"53.602,89",,,,,-,,,,,,"53.602,89",,,,,,,"400.260,63",,,,,,,,,
MARAU-BA,,,,,,,,,BA,,"1.439,04",,,,,-,,,,,,"1.439,04",,,,,,,"10.985,84",,,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,,,BA,,"1.208,79",,,,,-,,,,,,"1.208,79",,,,,,,"9.228,10",,,,,,,,,
MASCOTE-BA,,,,,,,,,BA,,"1.323,92",,,,,-,,,,,,"1.323,92",,,,,,,"10.106,99",,,,,,,,,
MATA DE SAO JOAO-BA,,,,,,,,,BA,,"211.449,67",,,,,"97.869,76",,,,,,"309.319,43",,,,,,,"2.920.549,04",,,,,,,,,
MEDEIROS NETO-BA,,,,,,,,,BA,,"1.496,60",,,,,-,,,,,,"1.496,60",,,,,,,"11.425,28",,,,,,,,,
MIGUEL CALMON-BA,,,,,,,,,BA,,"1.554,16",,,,,-,,,,,,"1.554,16",,,,,,,"11.864,72",,,,,,,,,
MILAGRES-BA,,,,,,,,,BA,,"1.208,79",,,,,-,,,,,,"1.208,79",,,,,,,"9.228,10",,,,,,,,,
MIRANTE-BA,,,,,,,,,BA,,"1.208,79",,,,,-,,,,,,"1.208,79",,,,,,,"9.228,10",,,,,,,,,
MONTE SANTO-BA,,,,,,,,,BA,,"1.841,97",,,,,-,,,,,,"1.841,97",,,,,,,"14.061,90",,,,,,,,,
MUCURI-BA,,,,,,,,,BA,,"1.726,85",,,,,-,,,,,,"1.726,85",,,,,,,"13.183,03",,,,,,,,,
MUNDO NOVO-BA,,,,,,,,,BA,,"1.554,16",,,,,-,,,,,,"1.554,16",,,,,,,"11.864,72",,,,,,,,,
MUNIZ FERREIRA-BA,,,,,,,,,BA,,"1.151,23",,,,,-,,,,,,"1.151,23",,,,,,,"8.788,67",,,,,,,,,
MURITIBA-BA,,,,,,,,,BA,,"1.611,72",,,,,-,,,,,,"1.611,72",,,,,,,"12.304,15",,,,,,,,,
MUTUIPE-BA,,,,,,,,,BA,,"1.496,60",,,,,-,,,,,,"1.496,60",,,,,,,"11.425,28",,,,,,,,,
NAZARE-BA,,,,,,,,,BA,,"1.554,16",,,,,-,,,,,,"1.554,16",,,,,,,"11.864,72",,,,,,,,,
NILO PECANHA-BA,,,,,,,,,BA,,"1.266,35",,,,,-,,,,,,"1.266,35",,,,,,,"9.667,54",,,,,,,,,
NORDESTINA-BA,,,,,,,,,BA,,"1.266,35",,,,,-,,,,,,"1.266,35",,,,,,,"9.667,54",,,,,,,,,
NOVA CANAA-BA,,,,,,,,,BA,,"1.381,48",,,,,-,,,,,,"1.381,48",,,,,,,"10.546,41",,,,,,,,,
NOVA FATIMA-BA,,,,,,,,,BA,,"1.151,23",,,,,-,,,,,,"1.151,23",,,,,,,"8.788,67",,,,,,,,,
NOVA IBIA-BA,,,,,,,,,BA,,"1.151,23",,,,,-,,,,,,"1.151,23",,,,,,,"8.788,67",,,,,,,,,
NOVA ITARANA-BA,,,,,,,,,BA,,"1.151,23",,,,,-,,,,,,"1.151,23",,,,,,,"8.788,67",,,,,,,,,
NOVA SOURE-BA,,,,,,,,,BA,,"1.554,16",,,,,-,,,,,,"1.554,16",,,,,,,"11.864,72",,,,,,,,,
NOVA VICOSA-BA,,,,,,,,,BA,,"1.726,85",,,,,-,,,,,,"1.726,85",,,,,,,"13.183,03",,,,,,,,,
NOVO TRIUNFO-BA,,,,,,,,,BA,,"1.323,92",,,,,-,,,,,,"1.323,92",,,,,,,"10.106,99",,,,,,,,,
OLINDINA-BA,,,,,,,,,BA,,"1.554,16",,,,,-,,,,,,"1.554,16",,,,,,,"11.864,72",,,,,,,,,
OURICANGAS-BA,,,,,,,,,BA,,"1.151,23",,,,,-,,,,,,"1.151,23",,,,,,,"8.788,67",,,,,,,,,
OUROLANDIA-BA,,,,,,,,,BA,,"1.381,48",,,,,-,,,,,,"1.381,48",,,,,,,"10.546,41",,,,,,,,,
PARIPIRANGA-BA,,,,,,,,,BA,,"1.554,16",,,,,-,,,,,,"1.554,16",,,,,,,"11.864,72",,,,,,,,,
PAU BRASIL-BA,,,,,,,,,BA,,"1.208,79",,,,,-,,,,,,"1.208,79",,,,,,,"9.228,10",,,,,,,,,
PAULO AFONSO-BA,,,,,,,,,BA,,"2.129,78",,,,,-,,,,,,"2.129,78",,,,,,,"16.259,07",,,,,,,,,
PE DE SERRA-BA,,,,,,,,,BA,,"1.266,35",,,,,-,,,,,,"1.266,35",,,,,,,"9.667,54",,,,,,,,,
PEDRAO-BA,,,,,,,,,BA,,"1.151,23",,,,,-,,,,,,"1.151,23",,,,,,,"8.788,67",,,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,,,BA,,"1.381,48",,,,,-,,,,,,"1.381,48",,,,,,,"10.546,41",,,,,,,,,
PINTADAS-BA,,,,,,,,,BA,,"1.208,79",,,,,-,,,,,,"1.208,79",,,,,,,"9.228,10",,,,,,,,,
PIRAI DO NORTE-BA,,,,,,,,,BA,,"1.151,23",,,,,-,,,,,,"1.151,23",,,,,,,"8.788,67",,,,,,,,,
PIRITIBA-BA,,,,,,,,,BA,,"1.496,60",,,,,-,,,,,,"1.496,60",,,,,,,"11.425,28",,,,,,,,,
PLANALTINO-BA,,,,,,,,,BA,,"1.151,23",,,,,-,,,,,,"1.151,23",,,,,,,"8.788,67",,,,,,,,,
PLANALTO-BA,,,,,,,,,BA,,"1.554,16",,,,,-,,,,,,"1.554,16",,,,,,,"11.864,72",,,,,,,,,
POCOES-BA,,,,,,,,,BA,,"1.784,41",,,,,-,,,,,,"1.784,41",,,,,,,"13.622,45",,,,,,,,,
POJUCA-BA,,,,,,,,,BA,,"542.150,52",,,,,"410.161,42",,,,,,"952.311,94",,,,,,,"8.876.532,28",,,,,,,,,
PORTO SEGURO-BA,,,,,,,,,BA,,"2.187,34",,,,,-,,,,,,"2.187,34",,,,,,,"16.698,51",,,,,,,,,
POTIRAGUA-BA,,,,,,,,,BA,,"1.151,23",,,,,-,,,,,,"1.151,23",,,,,,,"8.788,67",,,,,,,,,
PRADO-BA,,,,,,,,,BA,,"1.554,16",,,,,-,,,,,,"1.554,16",,,,,,,"11.864,72",,,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,,,BA,,"1.496,60",,,,,-,,,,,,"1.496,60",,,,,,,"11.425,28",,,,,,,,,
QUEIMADAS-BA,,,,,,,,,BA,,"1.554,16",,,,,-,,,,,,"1.554,16",,,,,,,"11.864,72",,,,,,,,,
QUIJINGUE-BA,,,,,,,,,BA,,"1.554,16",,,,,-,,,,,,"1.554,16",,,,,,,"11.864,72",,,,,,,,,
QUIXABEIRA-BA,,,,,,,,,BA,,"1.151,23",,,,,-,,,,,,"1.151,23",,,,,,,"8.788,67",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,,,BA,,"1.496,60",,,,,-,,,,,,"1.496,60",,,,,,,"11.425,28",,,,,,,,,
RETIROLANDIA-BA,,,,,,,,,BA,,"1.266,35",,,,,-,,,,,,"1.266,35",,,,,,,"9.667,54",,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,,,BA,,"1.669,29",,,,,-,,,,,,"1.669,29",,,,,,,"12.743,60",,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,,,BA,,"1.323,92",,,,,-,,,,,,"1.323,92",,,,,,,"10.106,99",,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,,,BA,,"1.784,41",,,,,-,,,,,,"1.784,41",,,,,,,"13.622,45",,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,,,BA,,"1.151,23",,,,,-,,,,,,"1.151,23",,,,,,,"8.788,67",,,,,,,,,
RIO REAL-BA,,,,,,,,,BA,,"1.726,85",,,,,-,,,,,,"1.726,85",,,,,,,"13.183,03",,,,,,,,,
RUY BARBOSA-BA,,,,,,,,,BA,,"1.611,72",,,,,-,,,,,,"1.611,72",,,,,,,"12.304,15",,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,,,BA,,"38.040,76",,,,,"271.619,82",,,,,,"309.660,58",,,,,,,"2.404.095,19",,,,,,,,,
SALVADOR-BA,,,,,,,,,BA,,"69.165,03",,,,,"271.619,82",,,,,,"340.784,85",,,,,,,"2.644.457,61",,,,,,,,,
SANTA BARBARA-BA,,,,,,,,,BA,,"1.439,04",,,,,-,,,,,,"1.439,04",,,,,,,"10.985,84",,,,,,,,,
SANTA BRIGIDA-BA,,,,,,,,,BA,,"1.323,92",,,,,-,,,,,,"1.323,92",,,,,,,"10.106,99",,,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,,,BA,,"1.554,16",,,,,-,,,,,,"1.554,16",,,,,,,"11.864,72",,,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,,,BA,,"1.151,23",,,,,-,,,,,,"1.151,23",,,,,,,"8.788,67",,,,,,,,,
SANTA INES-BA,,,,,,,,,BA,,"1.208,79",,,,,-,,,,,,"1.208,79",,,,,,,"9.228,10",,,,,,,,,
SANTA LUZIA-BA,,,,,,,,,BA,,"1.266,35",,,,,-,,,,,,"1.266,35",,,,,,,"9.667,54",,,,,,,,,
SANTA TERESINHA-BA,,,,,,,,,BA,,"1.151,23",,,,,-,,,,,,"1.151,23",,,,,,,"8.788,67",,,,,,,,,
SANTALUZ-BA,,,,,,,,,BA,,"1.669,29",,,,,-,,,,,,"1.669,29",,,,,,,"12.743,60",,,,,,,,,
SANTANOPOLIS-BA,,,,,,,,,BA,,"1.151,23",,,,,-,,,,,,"1.151,23",,,,,,,"8.788,67",,,,,,,,,
SANTO AMARO-BA,,,,,,,,,BA,,"57.061,15",,,,,"271.619,82",,,,,,"328.680,97",,,,,,,"2.550.983,33",,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,,,BA,,"2.072,22",,,,,-,,,,,,"2.072,22",,,,,,,"15.819,64",,,,,,,,,
SANTO ESTEVAO-BA,,,,,,,,,BA,,"1.784,41",,,,,-,,,,,,"1.784,41",,,,,,,"13.622,45",,,,,,,,,
SAO DOMINGOS-BA,,,,,,,,,BA,,"1.151,23",,,,,-,,,,,,"1.151,23",,,,,,,"8.788,67",,,,,,,,,
SAO FELIPE-BA,,,,,,,,,BA,,"1.496,60",,,,,-,,,,,,"1.496,60",,,,,,,"11.425,28",,,,,,,,,
SAO FELIX-BA,,,,,,,,,BA,,"1.323,92",,,,,-,,,,,,"1.323,92",,,,,,,"10.106,99",,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,,,BA,,"1.988.400,15",,,,,"1.107.895,45",,,,,,"3.096.295,60",,,,,,,"29.296.028,40",,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,,,BA,,"1.669,29",,,,,-,,,,,,"1.669,29",,,,,,,"12.743,60",,,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,,,BA,,"1.151,23",,,,,-,,,,,,"1.151,23",,,,,,,"8.788,67",,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,,,BA,,"1.208,79",,,,,-,,,,,,"1.208,79",,,,,,,"9.228,10",,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,,,BA,,"1.208,79",,,,,-,,,,,,"1.208,79",,,,,,,"9.228,10",,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,,,BA,,"436.154,63",,,,,"224.695,72",,,,,,"660.850,35",,,,,,,"5.743.427,40",,,,,,,,,
SAPEACU-BA,,,,,,,,,BA,,"1.381,48",,,,,-,,,,,,"1.381,48",,,,,,,"10.546,41",,,,,,,,,
SATIRO DIAS-BA,,,,,,,,,BA,,"85.968,10",,,,,"947,85",,,,,,"86.915,95",,,,,,,"808.637,25",,,,,,,,,
SAUBARA-BA,,,,,,,,,BA,,"36.311,64",,,,,"271.619,82",,,,,,"307.931,46",,,,,,,"2.390.741,71",,,,,,,,,
SERRA PRETA-BA,,,,,,,,,BA,,"1.323,92",,,,,-,,,,,,"1.323,92",,,,,,,"10.106,99",,,,,,,,,
SERRINHA-BA,,,,,,,,,BA,,"2.014,66",,,,,-,,,,,,"2.014,66",,,,,,,"15.380,21",,,,,,,,,
SERROLANDIA-BA,,,,,,,,,BA,,"1.266,35",,,,,-,,,,,,"1.266,35",,,,,,,"9.667,54",,,,,,,,,
SIMOES FILHO-BA,,,,,,,,,BA,,"87.914,07",,,,,"2.143,39",,,,,,"90.057,46",,,,,,,"809.931,72",,,,,,,,,
SITIO DO QUINTO-BA,,,,,,,,,BA,,"1.266,35",,,,,-,,,,,,"1.266,35",,,,,,,"9.667,54",,,,,,,,,
TANQUINHO-BA,,,,,,,,,BA,,"1.151,23",,,,,-,,,,,,"1.151,23",,,,,,,"8.788,67",,,,,,,,,
TAPEROA-BA,,,,,,,,,BA,,"1.439,04",,,,,-,,,,,,"1.439,04",,,,,,,"10.985,84",,,,,,,,,
TAPIRAMUTA-BA,,,,,,,,,BA,,"1.381,48",,,,,-,,,,,,"1.381,48",,,,,,,"10.546,41",,,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,,,BA,,"2.244,90",,,,,-,,,,,,"2.244,90",,,,,,,"17.137,95",,,,,,,,,
TEODORO SAMPAIO-BA,,,,,,,,,BA,,"85.876,93",,,,,"1.002,94",,,,,,"86.879,87",,,,,,,"797.237,35",,,,,,,,,
TEOFILANDIA-BA,,,,,,,,,BA,,"1.496,60",,,,,-,,,,,,"1.496,60",,,,,,,"11.425,28",,,,,,,,,
TEOLANDIA-BA,,,,,,,,,BA,,"1.323,92",,,,,-,,,,,,"1.323,92",,,,,,,"10.106,99",,,,,,,,,
TERRA NOVA-BA,,,,,,,,,BA,,"1.266,35",,,,,-,,,,,,"1.266,35",,,,,,,"9.667,54",,,,,,,,,
TUCANO-BA,,,,,,,,,BA,,"1.841,97",,,,,-,,,,,,"1.841,97",,,,,,,"14.061,90",,,,,,,,,
UAUA-BA,,,,,,,,,BA,,"1.554,16",,,,,-,,,,,,"1.554,16",,,,,,,"11.864,72",,,,,,,,,
UBAIRA-BA,,,,,,,,,BA,,"1.439,04",,,,,-,,,,,,"1.439,04",,,,,,,"10.985,84",,,,,,,,,
UBAITABA-BA,,,,,,,,,BA,,"1.496,60",,,,,-,,,,,,"1.496,60",,,,,,,"11.425,28",,,,,,,,,
UBATA-BA,,,,,,,,,BA,,"1.554,16",,,,,-,,,,,,"1.554,16",,,,,,,"11.864,72",,,,,,,,,
UNA-BA,,,,,,,,,BA,,"1.554,16",,,,,-,,,,,,"1.554,16",,,,,,,"11.864,72",,,,,,,,,
URUCUCA-BA,,,,,,,,,BA,,"1.439,04",,,,,-,,,,,,"1.439,04",,,,,,,"10.985,84",,,,,,,,,
VALENCA-BA,,,,,,,,,BA,,"62.032,38",,,,,-,,,,,,"62.032,38",,,,,,,"458.451,33",,,,,,,,,
VALENTE-BA,,,,,,,,,BA,,"1.554,16",,,,,-,,,,,,"1.554,16",,,,,,,"11.864,72",,,,,,,,,
VARZEA DA ROCA-BA,,,,,,,,,BA,,"1.266,35",,,,,-,,,,,,"1.266,35",,,,,,,"9.667,54",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VARZEA DO POCO-BA,,,,,,,,,BA,,"1.151,23",,,,,-,,,,,,"1.151,23",,,,,,,"8.788,67",,,,,,,,,
VARZEA NOVA-BA,,,,,,,,,BA,,"1.266,35",,,,,-,,,,,,"1.266,35",,,,,,,"9.667,54",,,,,,,,,
VARZEDO-BA,,,,,,,,,BA,,"1.151,23",,,,,-,,,,,,"1.151,23",,,,,,,"8.788,67",,,,,,,,,
VERA CRUZ-BA,,,,,,,,,BA,,"88.733,24",,,,,"941,30",,,,,,"89.674,54",,,,,,,"812.191,26",,,,,,,,,
VEREDA-BA,,,,,,,,,BA,,"1.151,23",,,,,-,,,,,,"1.151,23",,,,,,,"8.788,67",,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,,,BA,,"2.302,47",,,,,-,,,,,,"2.302,47",,,,,,,"17.577,39",,,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,,,,BA,,"1.496,60",,,,,-,,,,,,"1.496,60",,,,,,,"11.425,28",,,,,,,,,
BAHIA  TOTAL,,,,,,,,,,,"8.821.511,27",,,,,"6.674.439,85",,,,,,"15.495.951,12",,,,,,,"137.621.125,12",,,,,,,,,
ACARAU-CE,,,,,,,,,CE,,"2.235,13",,,,,-,,,,,,"2.235,13",,,,,,,"23.885,69",,,,,,,,,
ALCANTARAS-CE,,,,,,,,,CE,,"1.422,35",,,,,-,,,,,,"1.422,35",,,,,,,"15.199,95",,,,,,,,,
AMONTADA-CE,,,,,,,,,CE,,"45.963,04",,,,,"10.976,03",,,,,,"56.939,07",,,,,,,"1.111.844,11",,,,,,,,,
APUIARES-CE,,,,,,,,,CE,,"1.490,09",,,,,-,,,,,,"1.490,09",,,,,,,"15.923,78",,,,,,,,,
AQUIRAZ-CE,,,,,,,,,CE,,-,,,,,"22.682,17",,,,,,"22.682,17",,,,,,,"287.032,89",,,,,,,,,
ARACATI-CE,,,,,,,,,CE,,"129.197,71",,,,,"21.607,50",,,,,,"150.805,21",,,,,,,"1.422.308,09",,,,,,,,,
ARARENDA-CE,,,,,,,,,CE,,"1.422,35",,,,,-,,,,,,"1.422,35",,,,,,,"15.199,95",,,,,,,,,
BARROQUINHA-CE,,,,,,,,,CE,,"1.557,82",,,,,-,,,,,,"1.557,82",,,,,,,"16.647,58",,,,,,,,,
BELA CRUZ-CE,,,,,,,,,CE,,"1.896,47",,,,,-,,,,,,"1.896,47",,,,,,,"20.266,62",,,,,,,,,
CAMOCIM-CE,,,,,,,,,CE,,"2.235,13",,,,,-,,,,,,"2.235,13",,,,,,,"23.885,69",,,,,,,,,
CANINDE-CE,,,,,,,,,CE,,"2.370,59",,,,,-,,,,,,"2.370,59",,,,,,,"25.333,31",,,,,,,,,
CARIDADE-CE,,,,,,,,,CE,,"1.761,01",,,,,-,,,,,,"1.761,01",,,,,,,"18.819,01",,,,,,,,,
CARIRE-CE,,,,,,,,,CE,,"1.693,28",,,,,-,,,,,,"1.693,28",,,,,,,"18.095,20",,,,,,,,,
CARNAUBAL-CE,,,,,,,,,CE,,"1.625,55",,,,,-,,,,,,"1.625,55",,,,,,,"17.371,38",,,,,,,,,
CATUNDA-CE,,,,,,,,,CE,,"1.354,62",,,,,-,,,,,,"1.354,62",,,,,,,"14.476,14",,,,,,,,,
CAUCAIA-CE,,,,,,,,,CE,,-,,,,,"22.682,17",,,,,,"22.682,17",,,,,,,"269.804,84",,,,,,,,,
CHAVAL-CE,,,,,,,,,CE,,"1.490,09",,,,,-,,,,,,"1.490,09",,,,,,,"15.923,78",,,,,,,,,
COREAU-CE,,,,,,,,,CE,,"1.761,01",,,,,-,,,,,,"1.761,01",,,,,,,"18.819,01",,,,,,,,,
CRATEUS-CE,,,,,,,,,CE,,"2.370,59",,,,,-,,,,,,"2.370,59",,,,,,,"25.333,31",,,,,,,,,
CROATA-CE,,,,,,,,,CE,,"1.625,55",,,,,-,,,,,,"1.625,55",,,,,,,"17.371,38",,,,,,,,,
CRUZ-CE,,,,,,,,,CE,,"1.761,01",,,,,-,,,,,,"1.761,01",,,,,,,"18.819,01",,,,,,,,,
FORQUILHA-CE,,,,,,,,,CE,,"1.761,01",,,,,-,,,,,,"1.761,01",,,,,,,"18.819,01",,,,,,,,,
FORTALEZA-CE,,,,,,,,,CE,,"1.894.347,44",,,,,"30.242,90",,,,,,"1.924.590,34",,,,,,,"18.586.275,23",,,,,,,,,
FRECHEIRINHA-CE,,,,,,,,,CE,,"1.490,09",,,,,-,,,,,,"1.490,09",,,,,,,"15.923,78",,,,,,,,,
GENERAL SAMPAIO-CE,,,,,,,,,CE,,"1.354,62",,,,,-,,,,,,"1.354,62",,,,,,,"14.476,14",,,,,,,,,
GRACA-CE,,,,,,,,,CE,,"1.557,82",,,,,-,,,,,,"1.557,82",,,,,,,"16.647,58",,,,,,,,,
GRANJA-CE,,,,,,,,,CE,,"2.167,40",,,,,-,,,,,,"2.167,40",,,,,,,"23.161,87",,,,,,,,,
GROAIRAS-CE,,,,,,,,,CE,,"1.422,35",,,,,-,,,,,,"1.422,35",,,,,,,"15.199,95",,,,,,,,,
GUARACIABA DO NORTE-CE,,,,,,,,,CE,,"2.031,94",,,,,-,,,,,,"2.031,94",,,,,,,"21.714,25",,,,,,,,,
HIDROLANDIA-CE,,,,,,,,,CE,,"1.693,28",,,,,-,,,,,,"1.693,28",,,,,,,"18.095,20",,,,,,,,,
IBIAPINA-CE,,,,,,,,,CE,,"1.761,01",,,,,-,,,,,,"1.761,01",,,,,,,"18.819,01",,,,,,,,,
ICAPUI-CE,,,,,,,,,CE,,"103.582,04",,,,,"18.576,18",,,,,,"122.158,22",,,,,,,"1.110.609,01",,,,,,,,,
INDEPENDENCIA-CE,,,,,,,,,CE,,"1.828,74",,,,,-,,,,,,"1.828,74",,,,,,,"19.542,82",,,,,,,,,
IPAPORANGA-CE,,,,,,,,,CE,,"1.422,35",,,,,-,,,,,,"1.422,35",,,,,,,"15.199,95",,,,,,,,,
IPU-CE,,,,,,,,,CE,,"2.099,67",,,,,-,,,,,,"2.099,67",,,,,,,"22.438,08",,,,,,,,,
IPUEIRAS-CE,,,,,,,,,CE,,"2.031,94",,,,,-,,,,,,"2.031,94",,,,,,,"21.714,25",,,,,,,,,
IRAUCUBA-CE,,,,,,,,,CE,,"1.761,01",,,,,-,,,,,,"1.761,01",,,,,,,"18.819,01",,,,,,,,,
ITAPAGE-CE,,,,,,,,,CE,,"2.167,40",,,,,-,,,,,,"2.167,40",,,,,,,"23.161,87",,,,,,,,,
ITAPIPOCA-CE,,,,,,,,,CE,,"58.219,85",,,,,"140.318,98",,,,,,"198.538,83",,,,,,,"1.333.016,83",,,,,,,,,
