PENEDO,,,AL,,,,,,"1.161,88",,,,,-,,,,,,"1.161,88",,,,,,,"6.330,94",,,,,,,,
PIACABUCU,,,AL,,,,,,"845,01",,,,,-,,,,,,"845,01",,,,,,,"4.604,31",,,,,,,,
PILAR,,,AL,,,,,,"222.197,21",,,,,"142.681,33",,,,,,"364.878,54",,,,,,,"2.076.099,34",,,,,,,,
PINDOBA,,,AL,,,,,,"704,17",,,,,-,,,,,,"704,17",,,,,,,"3.836,93",,,,,,,,
PORTO CALVO,,,AL,,,,,,"915,42",,,,,-,,,,,,"915,42",,,,,,,"4.988,00",,,,,,,,
PORTO DE PEDRAS,,,AL,,,,,,"739,38",,,,,-,,,,,,"739,38",,,,,,,"4.028,78",,,,,,,,
PORTO REAL DO COLEGIO,,,AL,,,,,,"880,21",,,,,-,,,,,,"880,21",,,,,,,"4.796,15",,,,,,,,
RIO LARGO,,,AL,,,,,,"4.209,79",,,,,"1.965,90",,,,,,"6.175,69",,,,,,,"53.962,77",,,,,,,,
ROTEIRO,,,AL,,,,,,"937,49",,,,,"150,49",,,,,,"1.087,98",,,,,,,"6.890,27",,,,,,,,
SANTA LUZIA DO NORTE,,,AL,,,,,,"704,17",,,,,-,,,,,,"704,17",,,,,,,"3.836,93",,,,,,,,
SANTANA DO MUNDAU,,,AL,,,,,,"739,38",,,,,-,,,,,,"739,38",,,,,,,"4.028,78",,,,,,,,
SAO JOSE DA LAJE,,,AL,,,,,,"915,42",,,,,-,,,,,,"915,42",,,,,,,"4.988,00",,,,,,,,
SAO LUIS DO QUITUNDE,,,AL,,,,,,"985,84",,,,,-,,,,,,"985,84",,,,,,,"5.371,71",,,,,,,,
SAO MIGUEL DOS CAMPOS,,,AL,,,,,,"203.874,59",,,,,"117.995,56",,,,,,"321.870,15",,,,,,,"2.714.612,86",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAO MIGUEL DOS MILAGRES,,,AL,,,,,,"704,17",,,,,-,,,,,,"704,17",,,,,,,"3.836,93",,,,,,,,
SATUBA,,,AL,,,,,,"24.979,56",,,,,"15.612,20",,,,,,"40.591,76",,,,,,,"516.031,95",,,,,,,,
TEOTONIO VILELA,,,AL,,,,,,"1.056,26",,,,,-,,,,,,"1.056,26",,,,,,,"5.755,41",,,,,,,,
UNIAO DOS PALMARES,,,AL,,,,,,"1.161,88",,,,,-,,,,,,"1.161,88",,,,,,,"6.330,94",,,,,,,,
VICOSA,,,AL,,,,,,"950,63",,,,,-,,,,,,"950,63",,,,,,,"5.179,85",,,,,,,,
TOTAL ALAGOAS,,,,,,,,,"1.658.299,37",,,,,"511.767,81",,,,,,"2.170.067,18",,,,,,,"16.599.023,01",,,,,,,,
ANAMA,,,AM,,,,,,-,,,,,"2.271,17",,,,,,"2.271,17",,,,,,,"17.495,64",,,,,,,,
ANORI,,,AM,,,,,,-,,,,,"2.271,17",,,,,,"2.271,17",,,,,,,"17.495,64",,,,,,,,
AUTAZES,,,AM,,,,,,-,,,,,"6.027,17",,,,,,"6.027,17",,,,,,,"44.301,23",,,,,,,,
BERURI,,,AM,,,,,,-,,,,,"2.271,17",,,,,,"2.271,17",,,,,,,"17.495,64",,,,,,,,
CAREIRO DA VARZEA,,,AM,,,,,,-,,,,,"6.027,17",,,,,,"6.027,17",,,,,,,"44.301,23",,,,,,,,
CAREIRO,,,AM,,,,,,-,,,,,"2.271,17",,,,,,"2.271,17",,,,,,,"17.495,64",,,,,,,,
COARI,,,AM,,,,,,"1.757.111,29",,,,,"1.636.391,23",,,,,,"3.393.502,52",,,,,,,"26.099.886,78",,,,,,,,
CODAJAS,,,AM,,,,,,-,,,,,"2.271,17",,,,,,"2.271,17",,,,,,,"17.495,64",,,,,,,,
IRANDUBA,,,AM,,,,,,-,,,,,"6.027,17",,,,,,"6.027,17",,,,,,,"44.301,23",,,,,,,,
ITACOATIARA,,,AM,,,,,,-,,,,,"6.027,17",,,,,,"6.027,17",,,,,,,"44.301,23",,,,,,,,
ITAPIRANGA,,,AM,,,,,,-,,,,,"6.027,17",,,,,,"6.027,17",,,,,,,"44.301,23",,,,,,,,
MANACAPURU,,,AM,,,,,,-,,,,,"2.271,17",,,,,,"2.271,17",,,,,,,"17.495,64",,,,,,,,
MANAQUIRI,,,AM,,,,,,-,,,,,"2.271,17",,,,,,"2.271,17",,,,,,,"17.495,64",,,,,,,,
MANAUS,,,AM,,,,,,"959.701,82",,,,,"74.887,18",,,,,,"1.034.589,00",,,,,,,"6.601.778,69",,,,,,,,
PARINTINS,,,AM,,,,,,-,,,,,"6.027,17",,,,,,"6.027,17",,,,,,,"44.301,23",,,,,,,,
SILVES,,,AM,,,,,,-,,,,,"6.027,17",,,,,,"6.027,17",,,,,,,"44.301,23",,,,,,,,
URUCARA,,,AM,,,,,,-,,,,,"6.027,17",,,,,,"6.027,17",,,,,,,"44.301,23",,,,,,,,
URUCURITUBA,,,AM,,,,,,-,,,,,"6.027,17",,,,,,"6.027,17",,,,,,,"44.301,23",,,,,,,,
TOTAL AMAZONAS,,,,,,,,,"2.716.813,11",,,,,"1.781.421,13",,,,,,"4.498.234,24",,,,,,,"33.222.846,02",,,,,,,,
LARANJAL DO JARI,,,AP,,,,,,-,,,,,"6.027,17",,,,,,"6.027,17",,,,,,,"44.301,23",,,,,,,,
MACAPA,,,AP,,,,,,-,,,,,"6.027,17",,,,,,"6.027,17",,,,,,,"44.301,23",,,,,,,,
MAZAGAO,,,AP,,,,,,-,,,,,"6.027,17",,,,,,"6.027,17",,,,,,,"44.301,23",,,,,,,,
TOTAL AMAPA,,,,,,,,,-,,,,,"18.081,51",,,,,,"18.081,51",,,,,,,"132.903,69",,,,,,,,
ACAJUTIBA,,,BA,,,,,,"68,40",,,,,-,,,,,,"68,40",,,,,,,"665,78",,,,,,,,
ADUSTINA,,,BA,,,,,,"68,40",,,,,-,,,,,,"68,40",,,,,,,"665,78",,,,,,,,
AGUA FRIA,,,BA,,,,,,"68,40",,,,,-,,,,,,"68,40",,,,,,,"665,78",,,,,,,,
AIQUARA,,,BA,,,,,,"59,48",,,,,-,,,,,,"59,48",,,,,,,"578,93",,,,,,,,
ALAGOINHAS,,,BA,,,,,,"265.397,98",,,,,"124.127,21",,,,,,"389.525,19",,,,,,,"3.190.620,86",,,,,,,,
AMARGOSA,,,BA,,,,,,"83,27",,,,,-,,,,,,"83,27",,,,,,,"810,52",,,,,,,,
AMELIA RODRIGUES,,,BA,,,,,,"80,30",,,,,-,,,,,,"80,30",,,,,,,"781,57",,,,,,,,
ANAGE,,,BA,,,,,,"83,27",,,,,-,,,,,,"83,27",,,,,,,"843,78",,,,,,,,
ANGUERA,,,BA,,,,,,"59,48",,,,,-,,,,,,"59,48",,,,,,,"578,93",,,,,,,,
ANTAS,,,BA,,,,,,"68,40",,,,,-,,,,,,"68,40",,,,,,,"665,78",,,,,,,,
ANTONIO CARDOSO,,,BA,,,,,,"62,45",,,,,-,,,,,,"62,45",,,,,,,"607,88",,,,,,,,
APORA,,,BA,,,,,,"71,37",,,,,-,,,,,,"71,37",,,,,,,"694,71",,,,,,,,
APUAREMA,,,BA,,,,,,"59,48",,,,,-,,,,,,"59,48",,,,,,,"578,93",,,,,,,,
ARACAS,,,BA,,,,,,"204.728,35",,,,,"86.120,88",,,,,,"290.849,23",,,,,,,"2.456.638,62",,,,,,,,
ARACI,,,BA,,,,,,"92,19",,,,,-,,,,,,"92,19",,,,,,,"897,37",,,,,,,,
ARAMARI,,,BA,,,,,,"59,48",,,,,-,,,,,,"59,48",,,,,,,"578,93",,,,,,,,
ARATUIPE,,,BA,,,,,,"59,48",,,,,-,,,,,,"59,48",,,,,,,"578,93",,,,,,,,
BAIXA GRANDE,,,BA,,,,,,"77,32",,,,,-,,,,,,"77,32",,,,,,,"752,62",,,,,,,,
BANZAE,,,BA,,,,,,"62,45",,,,,-,,,,,,"62,45",,,,,,,"607,88",,,,,,,,
BARRA DO CHOCA,,,BA,,,,,,"92,19",,,,,-,,,,,,"92,19",,,,,,,"897,37",,,,,,,,
BARROCAS,,,BA,,,,,,"65,43",,,,,-,,,,,,"65,43",,,,,,,"636,83",,,,,,,,
BELO CAMPO,,,BA,,,,,,"71,37",,,,,-,,,,,,"71,37",,,,,,,"694,71",,,,,,,,
BIRITINGA,,,BA,,,,,,"68,40",,,,,-,,,,,,"68,40",,,,,,,"665,78",,,,,,,,
BOA NOVA,,,BA,,,,,,"77,32",,,,,-,,,,,,"77,32",,,,,,,"752,62",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOA VISTA DO TUPIM,,,BA,,,,,,"74,35",,,,,-,,,,,,"74,35",,,,,,,"723,68",,,,,,,,
BOM JESUS DA SERRA,,,BA,,,,,,"62,45",,,,,-,,,,,,"62,45",,,,,,,"607,88",,,,,,,,
BREJOES,,,BA,,,,,,"68,40",,,,,-,,,,,,"68,40",,,,,,,"665,78",,,,,,,,
CAATIBA,,,BA,,,,,,"68,40",,,,,-,,,,,,"68,40",,,,,,,"665,78",,,,,,,,
CABACEIRAS DO PARAGUACU,,,BA,,,,,,"68,40",,,,,-,,,,,,"68,40",,,,,,,"665,78",,,,,,,,
CACHOEIRA,,,BA,,,,,,"83,27",,,,,-,,,,,,"83,27",,,,,,,"810,52",,,,,,,,
CAEM,,,BA,,,,,,"65,43",,,,,-,,,,,,"65,43",,,,,,,"636,83",,,,,,,,
CAETANOS,,,BA,,,,,,"65,43",,,,,-,,,,,,"65,43",,,,,,,"636,83",,,,,,,,
CAMACARI,,,BA,,,,,,"118,96",,,,,-,,,,,,"118,96",,,,,,,"2.959,50",,,,,,,,
CANDEAL,,,BA,,,,,,"62,45",,,,,-,,,,,,"62,45",,,,,,,"607,88",,,,,,,,
CANDEIAS,,,BA,,,,,,"196.934,63",,,,,"232.716,27",,,,,,"429.650,90",,,,,,,"3.480.838,51",,,,,,,,
CANDIDO SALES,,,BA,,,,,,"83,27",,,,,-,,,,,,"83,27",,,,,,,"810,52",,,,,,,,
CANSANCAO,,,BA,,,,,,"83,27",,,,,-,,,,,,"83,27",,,,,,,"810,52",,,,,,,,
CANUDOS,,,BA,,,,,,"65,43",,,,,-,,,,,,"65,43",,,,,,,"636,83",,,,,,,,
CAPELA DO ALTO ALEGRE,,,BA,,,,,,"62,45",,,,,-,,,,,,"62,45",,,,,,,"607,88",,,,,,,,
CAPIM GROSSO,,,BA,,,,,,"77,32",,,,,-,,,,,,"77,32",,,,,,,"752,62",,,,,,,,
CARDEAL DA SILVA,,,BA,,,,,,"72.512,65",,,,,"46.732,29",,,,,,"119.244,94",,,,,,,"737.499,32",,,,,,,,
CASTRO ALVES,,,BA,,,,,,"80,30",,,,,-,,,,,,"80,30",,,,,,,"781,57",,,,,,,,
CATU,,,BA,,,,,,"204.494,90",,,,,"99.469,15",,,,,,"303.964,05",,,,,,,"2.422.253,27",,,,,,,,
CICERO DANTAS,,,BA,,,,,,"83,27",,,,,-,,,,,,"83,27",,,,,,,"810,52",,,,,,,,
CIPO,,,BA,,,,,,"68,40",,,,,-,,,,,,"68,40",,,,,,,"665,78",,,,,,,,
CONCEICAO DA FEIRA,,,BA,,,,,,"71,37",,,,,-,,,,,,"71,37",,,,,,,"694,71",,,,,,,,
CONCEICAO DO ALMEIDA,,,BA,,,,,,"74,35",,,,,-,,,,,,"74,35",,,,,,,"723,68",,,,,,,,
CONCEICAO DO COITE,,,BA,,,,,,"98,14",,,,,-,,,,,,"98,14",,,,,,,"955,26",,,,,,,,
CONCEICAO DO JACUIPE,,,BA,,,,,,"80,30",,,,,-,,,,,,"80,30",,,,,,,"781,57",,,,,,,,
CONDE,,,BA,,,,,,"122,08",,,,,"28,87",,,,,,"150,95",,,,,,,"5.769,44",,,,,,,,
CORACAO DE MARIA,,,BA,,,,,,"77,32",,,,,-,,,,,,"77,32",,,,,,,"752,62",,,,,,,,
CORONEL JOAO SA,,,BA,,,,,,"74,35",,,,,-,,,,,,"74,35",,,,,,,"723,68",,,,,,,,
CRAVOLANDIA,,,BA,,,,,,"59,48",,,,,-,,,,,,"59,48",,,,,,,"578,93",,,,,,,,
CRISOPOLIS,,,BA,,,,,,"74,35",,,,,-,,,,,,"74,35",,,,,,,"723,68",,,,,,,,
CRUZ DAS ALMAS,,,BA,,,,,,"95,17",,,,,-,,,,,,"95,17",,,,,,,"926,31",,,,,,,,
DARIO MEIRA,,,BA,,,,,,"68,40",,,,,-,,,,,,"68,40",,,,,,,"665,78",,,,,,,,
DIAS D'AVILA,,,BA,,,,,,"787,92",,,,,"292,21",,,,,,"1.080,13",,,,,,,"12.896,83",,,,,,,,
DOM MACEDO COSTA,,,BA,,,,,,"59,48",,,,,-,,,,,,"59,48",,,,,,,"578,93",,,,,,,,
ELISIO MEDRADO,,,BA,,,,,,"59,48",,,,,-,,,,,,"59,48",,,,,,,"578,93",,,,,,,,
ENCRUZILHADA,,,BA,,,,,,"86,25",,,,,-,,,,,,"86,25",,,,,,,"839,47",,,,,,,,
ENTRE RIOS,,,BA,,,,,,"209.328,57",,,,,"126.104,62",,,,,,"335.433,19",,,,,,,"2.599.635,57",,,,,,,,
ESPLANADA,,,BA,,,,,,"377.335,48",,,,,"228.510,81",,,,,,"605.846,29",,,,,,,"4.552.221,97",,,,,,,,
EUCLIDES DA CUNHA,,,BA,,,,,,"95,17",,,,,-,,,,,,"95,17",,,,,,,"926,31",,,,,,,,
FATIMA,,,BA,,,,,,"74,35",,,,,-,,,,,,"74,35",,,,,,,"723,68",,,,,,,,
FEIRA DE SANTANA,,,BA,,,,,,"118,96",,,,,-,,,,,,"118,96",,,,,,,"1.157,90",,,,,,,,
GAVIAO,,,BA,,,,,,"59,48",,,,,-,,,,,,"59,48",,,,,,,"578,93",,,,,,,,
GLORIA,,,BA,,,,,,"68,40",,,,,-,,,,,,"68,40",,,,,,,"665,78",,,,,,,,
GOVERNADOR MANGABEIRA,,,BA,,,,,,"71,37",,,,,-,,,,,,"71,37",,,,,,,"694,71",,,,,,,,
HELIOPOLIS,,,BA,,,,,,"65,43",,,,,-,,,,,,"65,43",,,,,,,"636,83",,,,,,,,
IACU,,,BA,,,,,,"83,27",,,,,-,,,,,,"83,27",,,,,,,"810,52",,,,,,,,
IBIQUERA,,,BA,,,,,,"59,48",,,,,-,,,,,,"59,48",,,,,,,"578,93",,,,,,,,
ICHU,,,BA,,,,,,"59,48",,,,,-,,,,,,"59,48",,,,,,,"578,93",,,,,,,,
INHAMBUPE,,,BA,,,,,,"83,27",,,,,-,,,,,,"83,27",,,,,,,"810,52",,,,,,,,
IPECAETA,,,BA,,,,,,"74,35",,,,,-,,,,,,"74,35",,,,,,,"723,68",,,,,,,,
IPIRA,,,BA,,,,,,"98,14",,,,,-,,,,,,"98,14",,,,,,,"955,26",,,,,,,,
IRAJUBA,,,BA,,,,,,"59,48",,,,,-,,,,,,"59,48",,,,,,,"578,93",,,,,,,,
IRARA,,,BA,,,,,,"80,30",,,,,-,,,,,,"80,30",,,,,,,"781,57",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITABERABA,,,BA,,,,,,"98,14",,,,,-,,,,,,"98,14",,,,,,,"955,26",,,,,,,,
ITAGI,,,BA,,,,,,"68,40",,,,,-,,,,,,"68,40",,,,,,,"665,78",,,,,,,,
ITAMBE,,,BA,,,,,,"83,27",,,,,-,,,,,,"83,27",,,,,,,"810,52",,,,,,,,
ITANAGRA,,,BA,,,,,,"79.199,66",,,,,"8.224,30",,,,,,"87.423,96",,,,,,,"815.467,64",,,,,,,,
ITAPARICA,,,BA,,,,,,"2.057,61",,,,,"126.089,54",,,,,,"128.147,15",,,,,,,"972.089,28",,,,,,,,
ITAPETINGA,,,BA,,,,,,"98,14",,,,,-,,,,,,"98,14",,,,,,,"955,26",,,,,,,,
ITAPICURU,,,BA,,,,,,"80,30",,,,,-,,,,,,"80,30",,,,,,,"781,57",,,,,,,,
ITAQUARA,,,BA,,,,,,"59,48",,,,,-,,,,,,"59,48",,,,,,,"578,93",,,,,,,,
ITARANTIM,,,BA,,,,,,"71,37",,,,,-,,,,,,"71,37",,,,,,,"683,63",,,,,,,,
ITATIM,,,BA,,,,,,"65,43",,,,,-,,,,,,"65,43",,,,,,,"636,83",,,,,,,,
ITIRUCU,,,BA,,,,,,"65,43",,,,,-,,,,,,"65,43",,,,,,,"636,83",,,,,,,,
ITIUBA,,,BA,,,,,,"86,25",,,,,-,,,,,,"86,25",,,,,,,"839,47",,,,,,,,
JACOBINA,,,BA,,,,,,"104,09",,,,,-,,,,,,"104,09",,,,,,,"1.013,16",,,,,,,,
JAGUAQUARA,,,BA,,,,,,"92,19",,,,,-,,,,,,"92,19",,,,,,,"897,37",,,,,,,,
JAGUARIPE,,,BA,,,,,,"65,43",,,,,-,,,,,,"65,43",,,,,,,"636,83",,,,,,,,
JANDAIRA,,,BA,,,,,,"62,45",,,,,-,,,,,,"62,45",,,,,,,"607,88",,,,,,,,
JEQUIE,,,BA,,,,,,"118,96",,,,,-,,,,,,"118,96",,,,,,,"1.157,90",,,,,,,,
JEREMOABO,,,BA,,,,,,"86,25",,,,,-,,,,,,"86,25",,,,,,,"839,47",,,,,,,,
JIQUIRICA,,,BA,,,,,,"65,43",,,,,-,,,,,,"65,43",,,,,,,"636,83",,,,,,,,
JITAUNA,,,BA,,,,,,"77,32",,,,,-,,,,,,"77,32",,,,,,,"752,62",,,,,,,,
LAFAIETE COUTINHO,,,BA,,,,,,"59,48",,,,,-,,,,,,"59,48",,,,,,,"578,93",,,,,,,,
LAJE,,,BA,,,,,,"74,35",,,,,-,,,,,,"74,35",,,,,,,"723,68",,,,,,,,
LAJEDINHO,,,BA,,,,,,"59,48",,,,,-,,,,,,"59,48",,,,,,,"578,93",,,,,,,,
LAJEDO DO TABOCAL,,,BA,,,,,,"59,48",,,,,-,,,,,,"59,48",,,,,,,"578,93",,,,,,,,
LAMARAO,,,BA,,,,,,"59,48",,,,,-,,,,,,"59,48",,,,,,,"578,93",,,,,,,,
LAURO DE FREITAS,,,BA,,,,,,"113,01",,,,,-,,,,,,"113,01",,,,,,,"1.099,98",,,,,,,,
MACAJUBA,,,BA,,,,,,"62,45",,,,,-,,,,,,"62,45",,,,,,,"607,88",,,,,,,,
MACARANI,,,BA,,,,,,"68,40",,,,,-,,,,,,"68,40",,,,,,,"665,78",,,,,,,,
MADRE DE DEUS,,,BA,,,,,,"961.512,52",,,,,"579.082,06",,,,,,"1.540.594,58",,,,,,,"12.148.938,63",,,,,,,,
MAIQUINIQUE,,,BA,,,,,,"59,48",,,,,-,,,,,,"59,48",,,,,,,"578,93",,,,,,,,
MAIRI,,,BA,,,,,,"77,32",,,,,-,,,,,,"77,32",,,,,,,"752,62",,,,,,,,
MANOEL VITORINO,,,BA,,,,,,"71,37",,,,,-,,,,,,"71,37",,,,,,,"694,71",,,,,,,,
MARACAS,,,BA,,,,,,"83,27",,,,,-,,,,,,"83,27",,,,,,,"810,52",,,,,,,,
MARAGOGIPE,,,BA,,,,,,"92,19",,,,,-,,,,,,"92,19",,,,,,,"897,37",,,,,,,,
MARCIONILIO SOUZA,,,BA,,,,,,"62,45",,,,,-,,,,,,"62,45",,,,,,,"607,88",,,,,,,,
MATA DE SAO JOAO,,,BA,,,,,,"150.394,10",,,,,"57.977,88",,,,,,"208.371,98",,,,,,,"1.730.898,63",,,,,,,,
MIGUEL CALMON,,,BA,,,,,,"83,27",,,,,-,,,,,,"83,27",,,,,,,"810,52",,,,,,,,
MILAGRES,,,BA,,,,,,"65,43",,,,,-,,,,,,"65,43",,,,,,,"636,83",,,,,,,,
MIRANTE,,,BA,,,,,,"65,43",,,,,-,,,,,,"65,43",,,,,,,"636,83",,,,,,,,
MONTE SANTO,,,BA,,,,,,"95,17",,,,,-,,,,,,"95,17",,,,,,,"926,31",,,,,,,,
MUNDO NOVO,,,BA,,,,,,"77,32",,,,,-,,,,,,"77,32",,,,,,,"752,62",,,,,,,,
MUNIZ FERREIRA,,,BA,,,,,,"59,48",,,,,-,,,,,,"59,48",,,,,,,"578,93",,,,,,,,
MURITIBA,,,BA,,,,,,"83,27",,,,,-,,,,,,"83,27",,,,,,,"810,52",,,,,,,,
MUTUIPE,,,BA,,,,,,"77,32",,,,,-,,,,,,"77,32",,,,,,,"752,62",,,,,,,,
NAZARE,,,BA,,,,,,"80,30",,,,,-,,,,,,"80,30",,,,,,,"781,57",,,,,,,,
NORDESTINA,,,BA,,,,,,"62,45",,,,,-,,,,,,"62,45",,,,,,,"607,88",,,,,,,,
NOVA CANAA,,,BA,,,,,,"68,40",,,,,-,,,,,,"68,40",,,,,,,"665,78",,,,,,,,
NOVA FATIMA,,,BA,,,,,,"59,48",,,,,-,,,,,,"59,48",,,,,,,"578,93",,,,,,,,
NOVA ITARANA,,,BA,,,,,,"59,48",,,,,-,,,,,,"59,48",,,,,,,"578,93",,,,,,,,
NOVA SOURE,,,BA,,,,,,"80,30",,,,,-,,,,,,"80,30",,,,,,,"781,57",,,,,,,,
NOVO TRIUNFO,,,BA,,,,,,"65,43",,,,,-,,,,,,"65,43",,,,,,,"636,83",,,,,,,,
OLINDINA,,,BA,,,,,,"77,32",,,,,-,,,,,,"77,32",,,,,,,"752,62",,,,,,,,
OURICANGAS,,,BA,,,,,,"59,48",,,,,-,,,,,,"59,48",,,,,,,"578,93",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OUROLANDIA,,,BA,,,,,,"68,40",,,,,-,,,,,,"68,40",,,,,,,"665,78",,,,,,,,
PARIPIRANGA,,,BA,,,,,,"80,30",,,,,-,,,,,,"80,30",,,,,,,"781,57",,,,,,,,
PAULO AFONSO,,,BA,,,,,,"110,04",,,,,-,,,,,,"110,04",,,,,,,"1.071,06",,,,,,,,
PE DE SERRA,,,BA,,,,,,"65,43",,,,,-,,,,,,"65,43",,,,,,,"636,83",,,,,,,,
PEDRAO,,,BA,,,,,,"59,48",,,,,-,,,,,,"59,48",,,,,,,"578,93",,,,,,,,
PEDRO ALEXANDRE,,,BA,,,,,,"71,37",,,,,-,,,,,,"71,37",,,,,,,"694,71",,,,,,,,
PINTADAS,,,BA,,,,,,"62,45",,,,,-,,,,,,"62,45",,,,,,,"607,88",,,,,,,,
PIRITIBA,,,BA,,,,,,"74,35",,,,,-,,,,,,"74,35",,,,,,,"723,68",,,,,,,,
PLANALTINO,,,BA,,,,,,"59,48",,,,,-,,,,,,"59,48",,,,,,,"578,93",,,,,,,,
PLANALTO,,,BA,,,,,,"77,32",,,,,-,,,,,,"77,32",,,,,,,"752,62",,,,,,,,
POCOES,,,BA,,,,,,"92,19",,,,,-,,,,,,"92,19",,,,,,,"897,37",,,,,,,,
POJUCA,,,BA,,,,,,"657.940,45",,,,,"615.533,33",,,,,,"1.273.473,78",,,,,,,"10.255.791,39",,,,,,,,
QUEIMADAS,,,BA,,,,,,"80,30",,,,,-,,,,,,"80,30",,,,,,,"781,57",,,,,,,,
QUIJINGUE,,,BA,,,,,,"80,30",,,,,-,,,,,,"80,30",,,,,,,"781,57",,,,,,,,
QUIXABEIRA,,,BA,,,,,,"59,48",,,,,-,,,,,,"59,48",,,,,,,"578,93",,,,,,,,
RAFAEL JAMBEIRO,,,BA,,,,,,"77,32",,,,,-,,,,,,"77,32",,,,,,,"752,62",,,,,,,,
