ITABERABA-BA,,,,,,,BA,,,"1.670,18",,,,,,,,-,,,,,,,,"1.670,18",,,,,,,"7.196,70",,,,,,,,,
ITABUNA-BA,,,,,,,BA,,,"2.024,46",,,,,,,,-,,,,,,,,"2.024,46",,,,,,,"8.723,28",,,,,,,,,
ITACARE-BA,,,,,,,BA,,,"1.366,51",,,,,,,,-,,,,,,,,"1.366,51",,,,,,,"5.888,20",,,,,,,,,
ITAGI-BA,,,,,,,BA,,,"1.113,45",,,,,,,,-,,,,,,,,"1.113,45",,,,,,,"4.797,80",,,,,,,,,
ITAGIBA-BA,,,,,,,BA,,,"1.214,68",,,,,,,,-,,,,,,,,"1.214,68",,,,,,,"5.233,97",,,,,,,,,
ITAGIMIRIM-BA,,,,,,,BA,,,"1.012,23",,,,,,,,-,,,,,,,,"1.012,23",,,,,,,"4.361,64",,,,,,,,,
ITAJU DO COLONIA-BA,,,,,,,BA,,,"1.012,23",,,,,,,,-,,,,,,,,"1.012,23",,,,,,,"4.361,64",,,,,,,,,
ITAJUIPE-BA,,,,,,,BA,,,"1.315,90",,,,,,,,-,,,,,,,,"1.315,90",,,,,,,"5.670,13",,,,,,,,,
ITAMARAJU-BA,,,,,,,BA,,,"1.720,79",,,,,,,,-,,,,,,,,"1.720,79",,,,,,,"7.414,78",,,,,,,,,
ITAMARI-BA,,,,,,,BA,,,"1.012,23",,,,,,,,-,,,,,,,,"1.012,23",,,,,,,"4.361,64",,,,,,,,,
ITAMBE-BA,,,,,,,BA,,,"1.467,74",,,,,,,,-,,,,,,,,"1.467,74",,,,,,,"6.324,39",,,,,,,,,
ITANAGRA-BA,,,,,,,BA,,,"70.836,88",,,,,,,,"11.282,04",,,,,,,,"82.118,92",,,,,,,"344.664,02",,,,,,,,,
ITANHEM-BA,,,,,,,BA,,,"1.315,90",,,,,,,,-,,,,,,,,"1.315,90",,,,,,,"5.670,13",,,,,,,,,
ITAPARICA-BA,,,,,,,BA,,,"47.220,30",,,,,,,,"129.708,19",,,,,,,,"176.928,49",,,,,,,"828.354,77",,,,,,,,,
ITAPE-BA,,,,,,,BA,,,"1.062,84",,,,,,,,-,,,,,,,,"1.062,84",,,,,,,"4.579,72",,,,,,,,,
ITAPEBI-BA,,,,,,,BA,,,"1.062,84",,,,,,,,-,,,,,,,,"1.062,84",,,,,,,"4.579,72",,,,,,,,,
ITAPETINGA-BA,,,,,,,BA,,,"1.670,18",,,,,,,,-,,,,,,,,"1.670,18",,,,,,,"7.196,70",,,,,,,,,
ITAPICURU-BA,,,,,,,BA,,,"1.417,12",,,,,,,,-,,,,,,,,"1.417,12",,,,,,,"6.106,30",,,,,,,,,
ITAPITANGA-BA,,,,,,,BA,,,"1.062,84",,,,,,,,-,,,,,,,,"1.062,84",,,,,,,"4.579,72",,,,,,,,,
ITAQUARA-BA,,,,,,,BA,,,"1.012,23",,,,,,,,-,,,,,,,,"1.012,23",,,,,,,"4.361,64",,,,,,,,,
ITARANTIM-BA,,,,,,,BA,,,"1.214,68",,,,,,,,-,,,,,,,,"1.214,68",,,,,,,"5.233,97",,,,,,,,,
ITATIM-BA,,,,,,,BA,,,"1.164,06",,,,,,,,-,,,,,,,,"1.164,06",,,,,,,"5.015,86",,,,,,,,,
ITIRUCU-BA,,,,,,,BA,,,"1.164,06",,,,,,,,-,,,,,,,,"1.164,06",,,,,,,"5.015,86",,,,,,,,,
ITIUBA-BA,,,,,,,BA,,,"1.467,74",,,,,,,,-,,,,,,,,"1.467,74",,,,,,,"6.324,39",,,,,,,,,
ITORORO-BA,,,,,,,BA,,,"1.315,90",,,,,,,,-,,,,,,,,"1.315,90",,,,,,,"5.670,13",,,,,,,,,
ITUBERA-BA,,,,,,,BA,,,"1.315,90",,,,,,,,-,,,,,,,,"1.315,90",,,,,,,"5.670,13",,,,,,,,,
JACOBINA-BA,,,,,,,BA,,,"1.771,41",,,,,,,,-,,,,,,,,"1.771,41",,,,,,,"7.632,88",,,,,,,,,
JAGUAQUARA-BA,,,,,,,BA,,,"1.568,96",,,,,,,,-,,,,,,,,"1.568,96",,,,,,,"6.760,55",,,,,,,,,
JAGUARIPE-BA,,,,,,,BA,,,"36.299,86",,,,,,,,-,,,,,,,,"36.299,86",,,,,,,"156.413,68",,,,,,,,,
JANDAIRA-BA,,,,,,,BA,,,"1.012,23",,,,,,,,-,,,,,,,,"1.012,23",,,,,,,"4.361,64",,,,,,,,,
JEQUIE-BA,,,,,,,BA,,,"2.024,46",,,,,,,,-,,,,,,,,"2.024,46",,,,,,,"8.723,28",,,,,,,,,
JEREMOABO-BA,,,,,,,BA,,,"1.518,35",,,,,,,,-,,,,,,,,"1.518,35",,,,,,,"6.542,45",,,,,,,,,
JIQUIRICA-BA,,,,,,,BA,,,"1.113,45",,,,,,,,-,,,,,,,,"1.113,45",,,,,,,"4.797,80",,,,,,,,,
JITAUNA-BA,,,,,,,BA,,,"1.214,68",,,,,,,,-,,,,,,,,"1.214,68",,,,,,,"5.233,97",,,,,,,,,
JUCURUCU-BA,,,,,,,BA,,,"1.062,84",,,,,,,,-,,,,,,,,"1.062,84",,,,,,,"4.579,72",,,,,,,,,
JUSSARI-BA,,,,,,,BA,,,"1.012,23",,,,,,,,-,,,,,,,,"1.012,23",,,,,,,"4.361,64",,,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,BA,,,"1.012,23",,,,,,,,-,,,,,,,,"1.012,23",,,,,,,"4.361,64",,,,,,,,,
LAJE-BA,,,,,,,BA,,,"1.315,90",,,,,,,,-,,,,,,,,"1.315,90",,,,,,,"5.670,13",,,,,,,,,
LAJEDAO-BA,,,,,,,BA,,,"1.012,23",,,,,,,,-,,,,,,,,"1.012,23",,,,,,,"4.361,64",,,,,,,,,
LAJEDINHO-BA,,,,,,,BA,,,"1.012,23",,,,,,,,-,,,,,,,,"1.012,23",,,,,,,"4.361,64",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,BA,,,"1.012,23",,,,,,,,-,,,,,,,,"1.012,23",,,,,,,"4.361,64",,,,,,,,,
LAMARAO-BA,,,,,,,BA,,,"1.062,84",,,,,,,,-,,,,,,,,"1.062,84",,,,,,,"4.579,72",,,,,,,,,
LAURO DE FREITAS-BA,,,,,,,BA,,,"2.024,46",,,,,,,,-,,,,,,,,"2.024,46",,,,,,,"10.170,36",,,,,,,,,
MACAJUBA-BA,,,,,,,BA,,,"1.062,84",,,,,,,,-,,,,,,,,"1.062,84",,,,,,,"4.579,72",,,,,,,,,
MACARANI-BA,,,,,,,BA,,,"1.214,68",,,,,,,,-,,,,,,,,"1.214,68",,,,,,,"5.233,97",,,,,,,,,
MADRE DE DEUS-BA,,,,,,,BA,,,"1.135.559,03",,,,,,,,"591.147,50",,,,,,,,"1.726.706,53",,,,,,,"7.132.970,87",,,,,,,,,
MAIQUINIQUE-BA,,,,,,,BA,,,"1.012,23",,,,,,,,-,,,,,,,,"1.012,23",,,,,,,"4.361,64",,,,,,,,,
MAIRI-BA,,,,,,,BA,,,"1.265,29",,,,,,,,-,,,,,,,,"1.265,29",,,,,,,"5.452,04",,,,,,,,,
MANOEL VITORINO-BA,,,,,,,BA,,,"1.164,06",,,,,,,,-,,,,,,,,"1.164,06",,,,,,,"5.015,86",,,,,,,,,
MARACAS-BA,,,,,,,BA,,,"1.467,74",,,,,,,,-,,,,,,,,"1.467,74",,,,,,,"6.324,39",,,,,,,,,
MARAGOGIPE-BA,,,,,,,BA,,,"36.299,86",,,,,,,,-,,,,,,,,"36.299,86",,,,,,,"156.413,68",,,,,,,,,
MARAU-BA,,,,,,,BA,,,"1.214,68",,,,,,,,-,,,,,,,,"1.214,68",,,,,,,"5.233,97",,,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,BA,,,"1.062,84",,,,,,,,-,,,,,,,,"1.062,84",,,,,,,"4.579,72",,,,,,,,,
MASCOTE-BA,,,,,,,BA,,,"1.214,68",,,,,,,,-,,,,,,,,"1.214,68",,,,,,,"5.233,97",,,,,,,,,
MATA DE SAO JOAO-BA,,,,,,,BA,,,"123.353,32",,,,,,,,"49.002,70",,,,,,,,"172.356,02",,,,,,,"761.426,37",,,,,,,,,
MEDEIROS NETO-BA,,,,,,,BA,,,"1.315,90",,,,,,,,-,,,,,,,,"1.315,90",,,,,,,"5.670,13",,,,,,,,,
MIGUEL CALMON-BA,,,,,,,BA,,,"1.366,51",,,,,,,,-,,,,,,,,"1.366,51",,,,,,,"5.888,20",,,,,,,,,
MILAGRES-BA,,,,,,,BA,,,"1.062,84",,,,,,,,-,,,,,,,,"1.062,84",,,,,,,"4.579,72",,,,,,,,,
MIRANTE-BA,,,,,,,BA,,,"1.012,23",,,,,,,,-,,,,,,,,"1.012,23",,,,,,,"4.361,64",,,,,,,,,
MONTE SANTO-BA,,,,,,,BA,,,"1.619,57",,,,,,,,-,,,,,,,,"1.619,57",,,,,,,"6.978,63",,,,,,,,,
MUCURI-BA,,,,,,,BA,,,"1.467,74",,,,,,,,-,,,,,,,,"1.467,74",,,,,,,"6.324,39",,,,,,,,,
MUNDO NOVO-BA,,,,,,,BA,,,"1.315,90",,,,,,,,-,,,,,,,,"1.315,90",,,,,,,"5.670,13",,,,,,,,,
MUNIZ FERREIRA-BA,,,,,,,BA,,,"1.012,23",,,,,,,,-,,,,,,,,"1.012,23",,,,,,,"4.361,64",,,,,,,,,
MURITIBA-BA,,,,,,,BA,,,"1.366,51",,,,,,,,-,,,,,,,,"1.366,51",,,,,,,"5.888,20",,,,,,,,,
MUTUIPE-BA,,,,,,,BA,,,"1.315,90",,,,,,,,-,,,,,,,,"1.315,90",,,,,,,"5.670,13",,,,,,,,,
NAZARE-BA,,,,,,,BA,,,"1.366,51",,,,,,,,-,,,,,,,,"1.366,51",,,,,,,"5.888,20",,,,,,,,,
NILO PECANHA-BA,,,,,,,BA,,,"1.113,45",,,,,,,,-,,,,,,,,"1.113,45",,,,,,,"4.797,80",,,,,,,,,
NORDESTINA-BA,,,,,,,BA,,,"1.113,45",,,,,,,,-,,,,,,,,"1.113,45",,,,,,,"4.797,80",,,,,,,,,
NOVA CANAA-BA,,,,,,,BA,,,"1.265,29",,,,,,,,-,,,,,,,,"1.265,29",,,,,,,"5.452,04",,,,,,,,,
NOVA FATIMA-BA,,,,,,,BA,,,"1.012,23",,,,,,,,-,,,,,,,,"1.012,23",,,,,,,"4.361,64",,,,,,,,,
NOVA IBIA-BA,,,,,,,BA,,,"1.012,23",,,,,,,,-,,,,,,,,"1.012,23",,,,,,,"4.361,64",,,,,,,,,
NOVA ITARANA-BA,,,,,,,BA,,,"1.012,23",,,,,,,,-,,,,,,,,"1.012,23",,,,,,,"4.361,64",,,,,,,,,
NOVA SOURE-BA,,,,,,,BA,,,"1.366,51",,,,,,,,-,,,,,,,,"1.366,51",,,,,,,"5.888,20",,,,,,,,,
NOVA VICOSA-BA,,,,,,,BA,,,"1.467,74",,,,,,,,-,,,,,,,,"1.467,74",,,,,,,"6.324,39",,,,,,,,,
NOVO TRIUNFO-BA,,,,,,,BA,,,"1.164,06",,,,,,,,-,,,,,,,,"1.164,06",,,,,,,"5.015,86",,,,,,,,,
OLINDINA-BA,,,,,,,BA,,,"1.315,90",,,,,,,,-,,,,,,,,"1.315,90",,,,,,,"5.670,13",,,,,,,,,
OURICANGAS-BA,,,,,,,BA,,,"1.012,23",,,,,,,,-,,,,,,,,"1.012,23",,,,,,,"4.361,64",,,,,,,,,
OUROLANDIA-BA,,,,,,,BA,,,"1.214,68",,,,,,,,-,,,,,,,,"1.214,68",,,,,,,"5.233,97",,,,,,,,,
PARIPIRANGA-BA,,,,,,,BA,,,"1.417,12",,,,,,,,-,,,,,,,,"1.417,12",,,,,,,"6.106,30",,,,,,,,,
PAU BRASIL-BA,,,,,,,BA,,,"1.113,45",,,,,,,,-,,,,,,,,"1.113,45",,,,,,,"4.797,80",,,,,,,,,
PAULO AFONSO-BA,,,,,,,BA,,,"1.872,63",,,,,,,,-,,,,,,,,"1.872,63",,,,,,,"8.069,04",,,,,,,,,
PE DE SERRA-BA,,,,,,,BA,,,"1.164,06",,,,,,,,-,,,,,,,,"1.164,06",,,,,,,"5.015,86",,,,,,,,,
PEDRAO-BA,,,,,,,BA,,,"1.012,23",,,,,,,,-,,,,,,,,"1.012,23",,,,,,,"4.361,64",,,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,BA,,,"1.214,68",,,,,,,,-,,,,,,,,"1.214,68",,,,,,,"5.233,97",,,,,,,,,
PINTADAS-BA,,,,,,,BA,,,"1.062,84",,,,,,,,-,,,,,,,,"1.062,84",,,,,,,"4.579,72",,,,,,,,,
PIRAI DO NORTE-BA,,,,,,,BA,,,"1.012,23",,,,,,,,-,,,,,,,,"1.012,23",,,,,,,"4.361,64",,,,,,,,,
PIRITIBA-BA,,,,,,,BA,,,"1.366,51",,,,,,,,-,,,,,,,,"1.366,51",,,,,,,"5.888,20",,,,,,,,,
PLANALTINO-BA,,,,,,,BA,,,"1.012,23",,,,,,,,-,,,,,,,,"1.012,23",,,,,,,"4.361,64",,,,,,,,,
PLANALTO-BA,,,,,,,BA,,,"1.315,90",,,,,,,,-,,,,,,,,"1.315,90",,,,,,,"5.670,13",,,,,,,,,
POCOES-BA,,,,,,,BA,,,"1.568,96",,,,,,,,-,,,,,,,,"1.568,96",,,,,,,"6.760,55",,,,,,,,,
POJUCA-BA,,,,,,,BA,,,"436.606,87",,,,,,,,"371.668,97",,,,,,,,"808.275,84",,,,,,,"3.423.053,50",,,,,,,,,
PORTO SEGURO-BA,,,,,,,BA,,,"1.923,24",,,,,,,,-,,,,,,,,"1.923,24",,,,,,,"8.287,11",,,,,,,,,
POTIRAGUA-BA,,,,,,,BA,,,"1.062,84",,,,,,,,-,,,,,,,,"1.062,84",,,,,,,"4.579,72",,,,,,,,,
PRADO-BA,,,,,,,BA,,,"1.366,51",,,,,,,,-,,,,,,,,"1.366,51",,,,,,,"5.888,20",,,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,BA,,,"1.315,90",,,,,,,,-,,,,,,,,"1.315,90",,,,,,,"5.670,13",,,,,,,,,
QUEIMADAS-BA,,,,,,,BA,,,"1.366,51",,,,,,,,-,,,,,,,,"1.366,51",,,,,,,"5.888,20",,,,,,,,,
QUIJINGUE-BA,,,,,,,BA,,,"1.366,51",,,,,,,,-,,,,,,,,"1.366,51",,,,,,,"5.888,20",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUIXABEIRA-BA,,,,,,,BA,,,"1.012,23",,,,,,,,-,,,,,,,,"1.012,23",,,,,,,"4.361,64",,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,BA,,,"1.315,90",,,,,,,,-,,,,,,,,"1.315,90",,,,,,,"5.670,13",,,,,,,,,
RETIROLANDIA-BA,,,,,,,BA,,,"1.062,84",,,,,,,,-,,,,,,,,"1.062,84",,,,,,,"4.579,72",,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,BA,,,"1.467,74",,,,,,,,-,,,,,,,,"1.467,74",,,,,,,"6.324,39",,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,BA,,,"1.164,06",,,,,,,,-,,,,,,,,"1.164,06",,,,,,,"5.015,86",,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,BA,,,"1.568,96",,,,,,,,-,,,,,,,,"1.568,96",,,,,,,"6.760,55",,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,BA,,,"1.164,06",,,,,,,,-,,,,,,,,"1.164,06",,,,,,,"5.015,86",,,,,,,,,
RIO REAL-BA,,,,,,,BA,,,"1.518,35",,,,,,,,-,,,,,,,,"1.518,35",,,,,,,"6.542,45",,,,,,,,,
RUY BARBOSA-BA,,,,,,,BA,,,"1.417,12",,,,,,,,-,,,,,,,,"1.417,12",,,,,,,"6.106,30",,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,BA,,,"38.028,42",,,,,,,,"128.626,53",,,,,,,,"166.654,95",,,,,,,"796.274,94",,,,,,,,,
SALVADOR-BA,,,,,,,BA,,,"69.142,59",,,,,,,,"128.626,53",,,,,,,,"197.769,12",,,,,,,"930.343,84",,,,,,,,,
SANTA BARBARA-BA,,,,,,,BA,,,"1.265,29",,,,,,,,-,,,,,,,,"1.265,29",,,,,,,"5.452,04",,,,,,,,,
SANTA BRIGIDA-BA,,,,,,,BA,,,"1.164,06",,,,,,,,-,,,,,,,,"1.164,06",,,,,,,"5.015,86",,,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,BA,,,"1.366,51",,,,,,,,-,,,,,,,,"1.366,51",,,,,,,"5.888,20",,,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,BA,,,"1.012,23",,,,,,,,-,,,,,,,,"1.012,23",,,,,,,"4.361,64",,,,,,,,,
SANTA INES-BA,,,,,,,BA,,,"1.062,84",,,,,,,,-,,,,,,,,"1.062,84",,,,,,,"4.579,72",,,,,,,,,
SANTA LUZIA-BA,,,,,,,BA,,,"1.164,06",,,,,,,,-,,,,,,,,"1.164,06",,,,,,,"5.015,86",,,,,,,,,
SANTA TERESINHA-BA,,,,,,,BA,,,"1.012,23",,,,,,,,-,,,,,,,,"1.012,23",,,,,,,"4.361,64",,,,,,,,,
SANTALUZ-BA,,,,,,,BA,,,"1.467,74",,,,,,,,-,,,,,,,,"1.467,74",,,,,,,"6.324,39",,,,,,,,,
SANTANOPOLIS-BA,,,,,,,BA,,,"1.012,23",,,,,,,,-,,,,,,,,"1.012,23",,,,,,,"4.361,64",,,,,,,,,
SANTO AMARO-BA,,,,,,,BA,,,"57.042,64",,,,,,,,"128.626,53",,,,,,,,"185.669,17",,,,,,,"878.205,92",,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,BA,,,"1.822,02",,,,,,,,-,,,,,,,,"1.822,02",,,,,,,"7.850,96",,,,,,,,,
SANTO ESTEVAO-BA,,,,,,,BA,,,"1.568,96",,,,,,,,-,,,,,,,,"1.568,96",,,,,,,"6.760,55",,,,,,,,,
SAO DOMINGOS-BA,,,,,,,BA,,,"1.012,23",,,,,,,,-,,,,,,,,"1.012,23",,,,,,,"4.361,64",,,,,,,,,
SAO FELIPE-BA,,,,,,,BA,,,"1.315,90",,,,,,,,-,,,,,,,,"1.315,90",,,,,,,"5.670,13",,,,,,,,,
SAO FELIX-BA,,,,,,,BA,,,"1.164,06",,,,,,,,-,,,,,,,,"1.164,06",,,,,,,"5.015,86",,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,BA,,,"1.359.771,64",,,,,,,,"584.488,36",,,,,,,,"1.944.260,00",,,,,,,"7.544.832,59",,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,BA,,,"1.417,12",,,,,,,,-,,,,,,,,"1.417,12",,,,,,,"6.106,30",,,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,BA,,,"1.012,23",,,,,,,,-,,,,,,,,"1.012,23",,,,,,,"4.361,64",,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,BA,,,"1.062,84",,,,,,,,-,,,,,,,,"1.062,84",,,,,,,"4.579,72",,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,BA,,,"1.062,84",,,,,,,,-,,,,,,,,"1.062,84",,,,,,,"4.579,72",,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,BA,,,"277.434,14",,,,,,,,"144.750,27",,,,,,,,"422.184,41",,,,,,,"1.816.818,71",,,,,,,,,
SAPEACU-BA,,,,,,,BA,,,"1.214,68",,,,,,,,-,,,,,,,,"1.214,68",,,,,,,"5.233,97",,,,,,,,,
SATIRO DIAS-BA,,,,,,,BA,,,"63.320,35",,,,,,,,"4.123,71",,,,,,,,"67.444,06",,,,,,,"386.293,21",,,,,,,,,
SAUBARA-BA,,,,,,,BA,,,"36.299,86",,,,,,,,"128.626,53",,,,,,,,"164.926,39",,,,,,,"788.826,67",,,,,,,,,
SERRA PRETA-BA,,,,,,,BA,,,"1.164,06",,,,,,,,-,,,,,,,,"1.164,06",,,,,,,"5.015,86",,,,,,,,,
SERRINHA-BA,,,,,,,BA,,,"1.720,79",,,,,,,,-,,,,,,,,"1.720,79",,,,,,,"7.414,78",,,,,,,,,
SERROLANDIA-BA,,,,,,,BA,,,"1.113,45",,,,,,,,-,,,,,,,,"1.113,45",,,,,,,"4.797,80",,,,,,,,,
SIMOES FILHO-BA,,,,,,,BA,,,"66.655,57",,,,,,,,"5.314,61",,,,,,,,"71.970,18",,,,,,,"199.916,78",,,,,,,,,
SITIO DO QUINTO-BA,,,,,,,BA,,,"1.164,06",,,,,,,,-,,,,,,,,"1.164,06",,,,,,,"5.015,86",,,,,,,,,
TANQUINHO-BA,,,,,,,BA,,,"1.012,23",,,,,,,,-,,,,,,,,"1.012,23",,,,,,,"4.361,64",,,,,,,,,
TAPEROA-BA,,,,,,,BA,,,"1.265,29",,,,,,,,-,,,,,,,,"1.265,29",,,,,,,"5.452,04",,,,,,,,,
TAPIRAMUTA-BA,,,,,,,BA,,,"1.214,68",,,,,,,,-,,,,,,,,"1.214,68",,,,,,,"5.233,97",,,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,BA,,,"1.923,24",,,,,,,,-,,,,,,,,"1.923,24",,,,,,,"8.287,11",,,,,,,,,
TEODORO SAMPAIO-BA,,,,,,,BA,,,"58.287,39",,,,,,,,"1.128,81",,,,,,,,"59.416,20",,,,,,,"251.796,96",,,,,,,,,
TEOFILANDIA-BA,,,,,,,BA,,,"1.315,90",,,,,,,,-,,,,,,,,"1.315,90",,,,,,,"5.670,13",,,,,,,,,
TEOLANDIA-BA,,,,,,,BA,,,"1.113,45",,,,,,,,-,,,,,,,,"1.113,45",,,,,,,"4.797,80",,,,,,,,,
TERRA NOVA-BA,,,,,,,BA,,,"1.368,19",,,,,,,,"164,31",,,,,,,,"1.532,50",,,,,,,"6.719,96",,,,,,,,,
TUCANO-BA,,,,,,,BA,,,"1.619,57",,,,,,,,-,,,,,,,,"1.619,57",,,,,,,"6.978,63",,,,,,,,,
UAUA-BA,,,,,,,BA,,,"1.366,51",,,,,,,,-,,,,,,,,"1.366,51",,,,,,,"5.888,20",,,,,,,,,
UBAIRA-BA,,,,,,,BA,,,"1.315,90",,,,,,,,-,,,,,,,,"1.315,90",,,,,,,"5.670,13",,,,,,,,,
UBAITABA-BA,,,,,,,BA,,,"1.315,90",,,,,,,,-,,,,,,,,"1.315,90",,,,,,,"5.670,13",,,,,,,,,
UBATA-BA,,,,,,,BA,,,"1.366,51",,,,,,,,-,,,,,,,,"1.366,51",,,,,,,"5.888,20",,,,,,,,,
UNA-BA,,,,,,,BA,,,"1.366,51",,,,,,,,-,,,,,,,,"1.366,51",,,,,,,"5.888,20",,,,,,,,,
URUCUCA-BA,,,,,,,BA,,,"1.315,90",,,,,,,,-,,,,,,,,"1.315,90",,,,,,,"5.670,13",,,,,,,,,
VALENCA-BA,,,,,,,BA,,,"36.299,86",,,,,,,,-,,,,,,,,"36.299,86",,,,,,,"156.413,68",,,,,,,,,
VALENTE-BA,,,,,,,BA,,,"1.315,90",,,,,,,,-,,,,,,,,"1.315,90",,,,,,,"5.670,13",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VARZEA DA ROCA-BA,,,,,,,BA,,,"1.164,06",,,,,,,,-,,,,,,,,"1.164,06",,,,,,,"5.015,86",,,,,,,,,
VARZEA DO POCO-BA,,,,,,,BA,,,"1.012,23",,,,,,,,-,,,,,,,,"1.012,23",,,,,,,"4.361,64",,,,,,,,,
VARZEA NOVA-BA,,,,,,,BA,,,"1.113,45",,,,,,,,-,,,,,,,,"1.113,45",,,,,,,"4.797,80",,,,,,,,,
VARZEDO-BA,,,,,,,BA,,,"1.012,23",,,,,,,,-,,,,,,,,"1.012,23",,,,,,,"4.361,64",,,,,,,,,
VERA CRUZ-BA,,,,,,,BA,,,"57.452,38",,,,,,,,"34,77",,,,,,,,"57.487,15",,,,,,,"245.406,00",,,,,,,,,
VEREDA-BA,,,,,,,BA,,,"1.012,23",,,,,,,,-,,,,,,,,"1.012,23",,,,,,,"4.361,64",,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,BA,,,"2.024,46",,,,,,,,-,,,,,,,,"2.024,46",,,,,,,"8.723,28",,,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,,BA,,,"1.315,90",,,,,,,,-,,,,,,,,"1.315,90",,,,,,,"5.670,13",,,,,,,,,
BAHIA  TOTAL,,,,,,,,,,"6.605.444,22",,,,,,,,"3.810.873,15",,,,,,,,"10.416.317,37",,,,,,,"43.773.264,81",,,,,,,,,
ACARAU-CE,,,,,,,CE,,,"824,96",,,,,,,,-,,,,,,,,"824,96",,,,,,,"7.287,01",,,,,,,,,
ALCANTARAS-CE,,,,,,,CE,,,"541,38",,,,,,,,-,,,,,,,,"541,38",,,,,,,"4.782,09",,,,,,,,,
AMONTADA-CE,,,,,,,CE,,,"17.619,70",,,,,,,,"16.496,96",,,,,,,,"34.116,66",,,,,,,"354.962,22",,,,,,,,,
APUIARES-CE,,,,,,,CE,,,"567,16",,,,,,,,-,,,,,,,,"567,16",,,,,,,"5.009,81",,,,,,,,,
AQUIRAZ-CE,,,,,,,CE,,,-,,,,,,,,"6.501,34",,,,,,,,"6.501,34",,,,,,,"36.199,63",,,,,,,,,
ARACATI-CE,,,,,,,CE,,,"97.783,62",,,,,,,,"18.785,87",,,,,,,,"116.569,49",,,,,,,"503.893,48",,,,,,,,,
ARARENDA-CE,,,,,,,CE,,,"541,38",,,,,,,,-,,,,,,,,"541,38",,,,,,,"4.782,09",,,,,,,,,
BARROQUINHA-CE,,,,,,,CE,,,"592,94",,,,,,,,-,,,,,,,,"592,94",,,,,,,"5.237,53",,,,,,,,,
BELA CRUZ-CE,,,,,,,CE,,,"721,84",,,,,,,,-,,,,,,,,"721,84",,,,,,,"6.376,14",,,,,,,,,
CAMOCIM-CE,,,,,,,CE,,,"850,74",,,,,,,,-,,,,,,,,"850,74",,,,,,,"7.514,73",,,,,,,,,
CANINDE-CE,,,,,,,CE,,,"902,30",,,,,,,,-,,,,,,,,"902,30",,,,,,,"7.970,17",,,,,,,,,
CARIDADE-CE,,,,,,,CE,,,"618,72",,,,,,,,-,,,,,,,,"618,72",,,,,,,"5.465,25",,,,,,,,,
CARIRE-CE,,,,,,,CE,,,"644,50",,,,,,,,-,,,,,,,,"644,50",,,,,,,"5.692,97",,,,,,,,,
CARNAUBAL-CE,,,,,,,CE,,,"618,72",,,,,,,,-,,,,,,,,"618,72",,,,,,,"5.465,25",,,,,,,,,
CATUNDA-CE,,,,,,,CE,,,"541,38",,,,,,,,-,,,,,,,,"541,38",,,,,,,"4.782,09",,,,,,,,,
CAUCAIA-CE,,,,,,,CE,,,-,,,,,,,,"6.501,34",,,,,,,,"6.501,34",,,,,,,"36.200,18",,,,,,,,,
CHAVAL-CE,,,,,,,CE,,,"567,16",,,,,,,,-,,,,,,,,"567,16",,,,,,,"5.009,81",,,,,,,,,
COREAU-CE,,,,,,,CE,,,"670,28",,,,,,,,-,,,,,,,,"670,28",,,,,,,"5.920,69",,,,,,,,,
CRATEUS-CE,,,,,,,CE,,,"902,30",,,,,,,,-,,,,,,,,"902,30",,,,,,,"7.970,17",,,,,,,,,
CROATA-CE,,,,,,,CE,,,"618,72",,,,,,,,-,,,,,,,,"618,72",,,,,,,"5.465,25",,,,,,,,,
