PINDOBA-AL,,,,,,,,,AL,,,-,,,,,-,,,,,,,-,,,,,,"2.371,81",,,,,,,,,,
PORTO CALVO-AL,,,,,,,,,AL,,,-,,,,,-,,,,,,,-,,,,,,"3.201,96",,,,,,,,,,
PORTO DE PEDRAS-AL,,,,,,,,,AL,,,-,,,,,-,,,,,,,-,,,,,,"2.371,81",,,,,,,,,,
PORTO REAL DO COLEGIO-AL,,,,,,,,,AL,,,-,,,,,-,,,,,,,-,,,,,,"2.964,77",,,,,,,,,,
RIO LARGO-AL,,,,,,,,,AL,,,"3.443,47",,,,,"2.221,04",,,,,,,"5.664,51",,,,,,"74.598,44",,,,,,,,,,
ROTEIRO-AL,,,,,,,,,AL,,,"79.994,31",,,,,"1.026,21",,,,,,,"81.020,52",,,,,,"689.902,72",,,,,,,,,,
SANTA LUZIA DO NORTE-AL,,,,,,,,,AL,,,"79.302,53",,,,,"288,11",,,,,,,"79.590,64",,,,,,"677.003,24",,,,,,,,,,
SANTANA DO MUNDAU-AL,,,,,,,,,AL,,,-,,,,,-,,,,,,,-,,,,,,"2.490,41",,,,,,,,,,
SAO JOSE DA LAJE-AL,,,,,,,,,AL,,,-,,,,,-,,,,,,,-,,,,,,"3.083,36",,,,,,,,,,
SAO LUIS DO QUITUNDE-AL,,,,,,,,,AL,,,-,,,,,-,,,,,,,-,,,,,,"3.439,16",,,,,,,,,,
SAO MIGUEL DOS CAMPOS-AL,,,,,,,,,AL,,,"245.149,30",,,,,"150.335,41",,,,,,,"395.484,71",,,,,,"3.424.227,70",,,,,,,,,,
SAO MIGUEL DOS MILAGRES-AL,,,,,,,,,AL,,,-,,,,,-,,,,,,,-,,,,,,"2.371,81",,,,,,,,,,
SATUBA-AL,,,,,,,,,AL,,,"17.218,52",,,,,"11.105,94",,,,,,,"28.324,46",,,,,,"178.981,05",,,,,,,,,,
TEOTONIO VILELA-AL,,,,,,,,,AL,,,-,,,,,-,,,,,,,-,,,,,,"3.676,34",,,,,,,,,,
UNIAO DOS PALMARES-AL,,,,,,,,,AL,,,-,,,,,-,,,,,,,-,,,,,,"3.913,51",,,,,,,,,,
VICOSA-AL,,,,,,,,,AL,,,-,,,,,-,,,,,,,-,,,,,,"3.201,96",,,,,,,,,,
ALAGOAS  TOTAL,,,,,,,,,,,,"847.592,26",,,,,"308.630,02",,,,,,,"1.156.222,28",,,,,,"20.981.480,53",,,,,,,,,,
ANAMA-AM,,,,,,,,,AM,,,-,,,,,"3.299,61",,,,,,,"3.299,61",,,,,,"26.210,28",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANORI-AM,,,,,,,,,AM,,,-,,,,,"3.299,61",,,,,,,"3.299,61",,,,,,"26.210,28",,,,,,,,,,
AUTAZES-AM,,,,,,,,,AM,,,-,,,,,"8.708,97",,,,,,,"8.708,97",,,,,,"70.073,56",,,,,,,,,,
BERURI-AM,,,,,,,,,AM,,,-,,,,,"3.299,61",,,,,,,"3.299,61",,,,,,"26.210,28",,,,,,,,,,
CAREIRO DA VARZEA-AM,,,,,,,,,AM,,,-,,,,,"8.708,97",,,,,,,"8.708,97",,,,,,"70.073,56",,,,,,,,,,
CAREIRO-AM,,,,,,,,,AM,,,-,,,,,"3.299,61",,,,,,,"3.299,61",,,,,,"26.210,28",,,,,,,,,,
COARI-AM,,,,,,,,,AM,,,"2.770.992,88",,,,,"2.580.460,69",,,,,,,"5.351.453,57",,,,,,"43.621.477,87",,,,,,,,,,
CODAJAS-AM,,,,,,,,,AM,,,-,,,,,"3.299,61",,,,,,,"3.299,61",,,,,,"26.210,28",,,,,,,,,,
IRANDUBA-AM,,,,,,,,,AM,,,-,,,,,"8.708,97",,,,,,,"8.708,97",,,,,,"70.073,56",,,,,,,,,,
ITACOATIARA-AM,,,,,,,,,AM,,,-,,,,,"8.708,97",,,,,,,"8.708,97",,,,,,"70.073,56",,,,,,,,,,
ITAPIRANGA-AM,,,,,,,,,AM,,,-,,,,,"8.708,97",,,,,,,"8.708,97",,,,,,"70.073,56",,,,,,,,,,
MANACAPURU-AM,,,,,,,,,AM,,,-,,,,,"3.299,61",,,,,,,"3.299,61",,,,,,"26.210,28",,,,,,,,,,
MANAQUIRI-AM,,,,,,,,,AM,,,-,,,,,"3.299,61",,,,,,,"3.299,61",,,,,,"26.210,28",,,,,,,,,,
MANAUS-AM,,,,,,,,,AM,,,"1.749.702,15",,,,,"107.880,85",,,,,,,"1.857.583,00",,,,,,"16.829.552,16",,,,,,,,,,
PARINTINS-AM,,,,,,,,,AM,,,-,,,,,"8.708,97",,,,,,,"8.708,97",,,,,,"70.073,56",,,,,,,,,,
SILVES-AM,,,,,,,,,AM,,,-,,,,,"8.708,97",,,,,,,"8.708,97",,,,,,"70.073,56",,,,,,,,,,
TEFE-AM,,,,,,,,,AM,,,"242.455,33",,,,,"147.221,69",,,,,,,"389.677,02",,,,,,"965.113,29",,,,,,,,,,
URUCARA-AM,,,,,,,,,AM,,,-,,,,,"8.708,97",,,,,,,"8.708,97",,,,,,"70.073,56",,,,,,,,,,
URUCURITUBA-AM,,,,,,,,,AM,,,-,,,,,"8.708,97",,,,,,,"8.708,97",,,,,,"70.073,56",,,,,,,,,,
AMAZONAS  TOTAL,,,,,,,,,,,,"4.763.150,36",,,,,"2.937.041,23",,,,,,,"7.700.191,59",,,,,,"62.230.277,32",,,,,,,,,,
LARANJAL DO JARI-AP,,,,,,,,,AP,,,-,,,,,"8.708,97",,,,,,,"8.708,97",,,,,,"70.073,56",,,,,,,,,,
MACAPA-AP,,,,,,,,,AP,,,-,,,,,"8.708,97",,,,,,,"8.708,97",,,,,,"70.073,56",,,,,,,,,,
MAZAGAO-AP,,,,,,,,,AP,,,-,,,,,"8.708,97",,,,,,,"8.708,97",,,,,,"70.073,56",,,,,,,,,,
AMAPA  TOTAL,,,,,,,,,,,,-,,,,,"26.126,91",,,,,,,"26.126,91",,,,,,"210.220,68",,,,,,,,,,
ACAJUTIBA-BA,,,,,,,,,BA,,,"1.271,20",,,,,-,,,,,,,"1.271,20",,,,,,"8.783,07",,,,,,,,,,
ADUSTINA-BA,,,,,,,,,BA,,,"1.271,20",,,,,-,,,,,,,"1.271,20",,,,,,"8.783,07",,,,,,,,,,
AGUA FRIA-BA,,,,,,,,,BA,,,"1.271,20",,,,,-,,,,,,,"1.271,20",,,,,,"8.783,07",,,,,,,,,,
AIQUARA-BA,,,,,,,,,BA,,,"1.105,39",,,,,-,,,,,,,"1.105,39",,,,,,"7.637,44",,,,,,,,,,
ALAGOINHAS-BA,,,,,,,,,BA,,,"426.709,98",,,,,"252.629,03",,,,,,,"679.339,01",,,,,,"5.935.369,52",,,,,,,,,,
ALCOBACA-BA,,,,,,,,,BA,,,"1.437,01",,,,,-,,,,,,,"1.437,01",,,,,,"9.928,68",,,,,,,,,,
ALMADINA-BA,,,,,,,,,BA,,,"1.105,39",,,,,-,,,,,,,"1.105,39",,,,,,"7.637,44",,,,,,,,,,
AMARGOSA-BA,,,,,,,,,BA,,,"1.602,82",,,,,-,,,,,,,"1.602,82",,,,,,"11.074,31",,,,,,,,,,
AMELIA RODRIGUES-BA,,,,,,,,,BA,,,"1.492,28",,,,,-,,,,,,,"1.492,28",,,,,,"10.310,56",,,,,,,,,,
ANAGE-BA,,,,,,,,,BA,,,"1.492,28",,,,,-,,,,,,,"1.492,28",,,,,,"10.310,56",,,,,,,,,,
ANGUERA-BA,,,,,,,,,BA,,,"1.160,66",,,,,-,,,,,,,"1.160,66",,,,,,"8.019,31",,,,,,,,,,
ANTAS-BA,,,,,,,,,BA,,,"1.326,47",,,,,-,,,,,,,"1.326,47",,,,,,"9.164,93",,,,,,,,,,
ANTONIO CARDOSO-BA,,,,,,,,,BA,,,"1.160,66",,,,,-,,,,,,,"1.160,66",,,,,,"8.019,31",,,,,,,,,,
APORA-BA,,,,,,,,,BA,,,"1.326,47",,,,,-,,,,,,,"1.326,47",,,,,,"9.164,93",,,,,,,,,,
APUAREMA-BA,,,,,,,,,BA,,,"1.105,39",,,,,-,,,,,,,"1.105,39",,,,,,"7.637,44",,,,,,,,,,
ARACAS-BA,,,,,,,,,BA,,,"331.460,98",,,,,"178.582,59",,,,,,,"510.043,57",,,,,,"3.900.002,80",,,,,,,,,,
ARACI-BA,,,,,,,,,BA,,,"1.768,63",,,,,-,,,,,,,"1.768,63",,,,,,"12.219,93",,,,,,,,,,
ARAMARI-BA,,,,,,,,,BA,,,"1.160,66",,,,,-,,,,,,,"1.160,66",,,,,,"8.019,31",,,,,,,,,,
ARATACA-BA,,,,,,,,,BA,,,"1.160,66",,,,,-,,,,,,,"1.160,66",,,,,,"8.019,31",,,,,,,,,,
ARATUIPE-BA,,,,,,,,,BA,,,"1.105,39",,,,,-,,,,,,,"1.105,39",,,,,,"7.637,44",,,,,,,,,,
AURELINO LEAL-BA,,,,,,,,,BA,,,"1.215,93",,,,,-,,,,,,,"1.215,93",,,,,,"8.401,19",,,,,,,,,,
BAIXA GRANDE-BA,,,,,,,,,BA,,,"1.437,01",,,,,-,,,,,,,"1.437,01",,,,,,"9.928,68",,,,,,,,,,
BANZAE-BA,,,,,,,,,BA,,,"1.160,66",,,,,-,,,,,,,"1.160,66",,,,,,"8.019,31",,,,,,,,,,
BARRA DO CHOCA-BA,,,,,,,,,BA,,,"1.602,82",,,,,-,,,,,,,"1.602,82",,,,,,"11.074,31",,,,,,,,,,
BARRA DO ROCHA-BA,,,,,,,,,BA,,,"1.105,39",,,,,-,,,,,,,"1.105,39",,,,,,"7.637,44",,,,,,,,,,
BARRO PRETO-BA,,,,,,,,,BA,,,"1.105,39",,,,,-,,,,,,,"1.105,39",,,,,,"7.637,44",,,,,,,,,,
BARROCAS-BA,,,,,,,,,BA,,,"1.271,20",,,,,-,,,,,,,"1.271,20",,,,,,"8.783,07",,,,,,,,,,
BELMONTE-BA,,,,,,,,,BA,,,"1.437,01",,,,,-,,,,,,,"1.437,01",,,,,,"9.928,68",,,,,,,,,,
BELO CAMPO-BA,,,,,,,,,BA,,,"1.326,47",,,,,-,,,,,,,"1.326,47",,,,,,"9.164,93",,,,,,,,,,
BIRITINGA-BA,,,,,,,,,BA,,,"1.271,20",,,,,-,,,,,,,"1.271,20",,,,,,"8.783,07",,,,,,,,,,
BOA NOVA-BA,,,,,,,,,BA,,,"1.271,20",,,,,-,,,,,,,"1.271,20",,,,,,"8.783,07",,,,,,,,,,
BOA VISTA DO TUPIM-BA,,,,,,,,,BA,,,"1.326,47",,,,,-,,,,,,,"1.326,47",,,,,,"9.164,93",,,,,,,,,,
BOM JESUS DA SERRA-BA,,,,,,,,,BA,,,"1.160,66",,,,,-,,,,,,,"1.160,66",,,,,,"8.019,31",,,,,,,,,,
BREJOES-BA,,,,,,,,,BA,,,"1.271,20",,,,,-,,,,,,,"1.271,20",,,,,,"8.783,07",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUERAREMA-BA,,,,,,,,,BA,,,"1.381,74",,,,,-,,,,,,,"1.381,74",,,,,,"9.546,80",,,,,,,,,,
CAATIBA-BA,,,,,,,,,BA,,,"1.160,66",,,,,-,,,,,,,"1.160,66",,,,,,"8.019,31",,,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,,,,,,BA,,,"1.326,47",,,,,-,,,,,,,"1.326,47",,,,,,"9.164,93",,,,,,,,,,
CACHOEIRA-BA,,,,,,,,,BA,,,"1.602,82",,,,,-,,,,,,,"1.602,82",,,,,,"11.074,31",,,,,,,,,,
CAEM-BA,,,,,,,,,BA,,,"1.160,66",,,,,-,,,,,,,"1.160,66",,,,,,"8.019,31",,,,,,,,,,
CAETANOS-BA,,,,,,,,,BA,,,"1.215,93",,,,,-,,,,,,,"1.215,93",,,,,,"8.401,19",,,,,,,,,,
CAIRU-BA,,,,,,,,,BA,,,"38.186,33",,,,,"437.298,83",,,,,,,"475.485,16",,,,,,"3.258.976,24",,,,,,,,,,
CAMACAN-BA,,,,,,,,,BA,,,"1.547,55",,,,,-,,,,,,,"1.547,55",,,,,,"10.692,43",,,,,,,,,,
CAMACARI-BA,,,,,,,,,BA,,,"3.062,68",,,,,"357,79",,,,,,,"3.420,47",,,,,,"25.735,41",,,,,,,,,,
CAMAMU-BA,,,,,,,,,BA,,,"1.602,82",,,,,-,,,,,,,"1.602,82",,,,,,"11.074,31",,,,,,,,,,
CANAVIEIRAS-BA,,,,,,,,,BA,,,"1.602,82",,,,,-,,,,,,,"1.602,82",,,,,,"11.074,31",,,,,,,,,,
CANDEAL-BA,,,,,,,,,BA,,,"1.105,39",,,,,-,,,,,,,"1.105,39",,,,,,"7.637,44",,,,,,,,,,
CANDEIAS-BA,,,,,,,,,BA,,,"268.052,14",,,,,"340.263,48",,,,,,,"608.315,62",,,,,,"4.901.682,61",,,,,,,,,,
CANDIDO SALES-BA,,,,,,,,,BA,,,"1.492,28",,,,,-,,,,,,,"1.492,28",,,,,,"10.310,56",,,,,,,,,,
CANSANCAO-BA,,,,,,,,,BA,,,"1.602,82",,,,,-,,,,,,,"1.602,82",,,,,,"11.074,31",,,,,,,,,,
CANUDOS-BA,,,,,,,,,BA,,,"1.271,20",,,,,-,,,,,,,"1.271,20",,,,,,"8.783,07",,,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,,,,,,BA,,,"1.160,66",,,,,-,,,,,,,"1.160,66",,,,,,"8.019,31",,,,,,,,,,
CAPIM GROSSO-BA,,,,,,,,,BA,,,"1.492,28",,,,,-,,,,,,,"1.492,28",,,,,,"10.310,56",,,,,,,,,,
CARAVELAS-BA,,,,,,,,,BA,,,"1.437,01",,,,,-,,,,,,,"1.437,01",,,,,,"9.928,68",,,,,,,,,,
CARDEAL DA SILVA-BA,,,,,,,,,BA,,,"154.697,29",,,,,"48.687,36",,,,,,,"203.384,65",,,,,,"1.773.115,94",,,,,,,,,,
CASTRO ALVES-BA,,,,,,,,,BA,,,"1.492,28",,,,,-,,,,,,,"1.492,28",,,,,,"10.310,56",,,,,,,,,,
CATU-BA,,,,,,,,,BA,,,"269.252,39",,,,,"145.872,41",,,,,,,"415.124,80",,,,,,"3.095.070,56",,,,,,,,,,
CICERO DANTAS-BA,,,,,,,,,BA,,,"1.602,82",,,,,-,,,,,,,"1.602,82",,,,,,"11.074,31",,,,,,,,,,
CIPO-BA,,,,,,,,,BA,,,"1.271,20",,,,,-,,,,,,,"1.271,20",,,,,,"8.783,07",,,,,,,,,,
COARACI-BA,,,,,,,,,BA,,,"1.437,01",,,,,-,,,,,,,"1.437,01",,,,,,"9.928,68",,,,,,,,,,
CONCEICAO DA FEIRA-BA,,,,,,,,,BA,,,"1.437,01",,,,,-,,,,,,,"1.437,01",,,,,,"9.928,68",,,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,,,,,,BA,,,"1.326,47",,,,,-,,,,,,,"1.326,47",,,,,,"9.164,93",,,,,,,,,,
CONCEICAO DO COITE-BA,,,,,,,,,BA,,,"1.823,90",,,,,-,,,,,,,"1.823,90",,,,,,"12.601,80",,,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,,,,,,BA,,,"1.547,55",,,,,-,,,,,,,"1.547,55",,,,,,"10.692,43",,,,,,,,,,
CONDE-BA,,,,,,,,,BA,,,"4.119,91",,,,,"1.730,47",,,,,,,"5.850,38",,,,,,"65.582,52",,,,,,,,,,
CORACAO DE MARIA-BA,,,,,,,,,BA,,,"1.437,01",,,,,-,,,,,,,"1.437,01",,,,,,"9.928,68",,,,,,,,,,
CORONEL JOAO SA-BA,,,,,,,,,BA,,,"1.326,47",,,,,-,,,,,,,"1.326,47",,,,,,"9.164,93",,,,,,,,,,
CRAVOLANDIA-BA,,,,,,,,,BA,,,"1.105,39",,,,,-,,,,,,,"1.105,39",,,,,,"7.637,44",,,,,,,,,,
CRISOPOLIS-BA,,,,,,,,,BA,,,"1.437,01",,,,,-,,,,,,,"1.437,01",,,,,,"9.928,68",,,,,,,,,,
CRUZ DAS ALMAS-BA,,,,,,,,,BA,,,"1.823,90",,,,,-,,,,,,,"1.823,90",,,,,,"12.601,80",,,,,,,,,,
DARIO MEIRA-BA,,,,,,,,,BA,,,"1.215,93",,,,,-,,,,,,,"1.215,93",,,,,,"8.401,19",,,,,,,,,,
DIAS D'AVILA-BA,,,,,,,,,BA,,,"1.879,17",,,,,-,,,,,,,"1.879,17",,,,,,"12.983,66",,,,,,,,,,
DOM MACEDO COSTA-BA,,,,,,,,,BA,,,"1.105,39",,,,,-,,,,,,,"1.105,39",,,,,,"7.637,44",,,,,,,,,,
ELISIO MEDRADO-BA,,,,,,,,,BA,,,"1.105,39",,,,,-,,,,,,,"1.105,39",,,,,,"7.637,44",,,,,,,,,,
ENCRUZILHADA-BA,,,,,,,,,BA,,,"1.437,01",,,,,-,,,,,,,"1.437,01",,,,,,"9.928,68",,,,,,,,,,
ENTRE RIOS-BA,,,,,,,,,BA,,,"362.506,84",,,,,"237.464,03",,,,,,,"599.970,87",,,,,,"5.302.066,55",,,,,,,,,,
ESPLANADA-BA,,,,,,,,,BA,,,"584.693,69",,,,,"391.861,26",,,,,,,"976.554,95",,,,,,"8.821.852,24",,,,,,,,,,
EUCLIDES DA CUNHA-BA,,,,,,,,,BA,,,"1.823,90",,,,,-,,,,,,,"1.823,90",,,,,,"12.601,80",,,,,,,,,,
EUNAPOLIS-BA,,,,,,,,,BA,,,"2.044,98",,,,,-,,,,,,,"2.044,98",,,,,,"14.129,29",,,,,,,,,,
FATIMA-BA,,,,,,,,,BA,,,"1.326,47",,,,,-,,,,,,,"1.326,47",,,,,,"9.164,93",,,,,,,,,,
FEIRA DE SANTANA-BA,,,,,,,,,BA,,,"2.210,79",,,,,-,,,,,,,"2.210,79",,,,,,"15.274,92",,,,,,,,,,
FIRMINO ALVES-BA,,,,,,,,,BA,,,"1.105,39",,,,,-,,,,,,,"1.105,39",,,,,,"7.637,44",,,,,,,,,,
FLORESTA AZUL-BA,,,,,,,,,BA,,,"1.160,66",,,,,-,,,,,,,"1.160,66",,,,,,"8.019,31",,,,,,,,,,
GANDU-BA,,,,,,,,,BA,,,"1.547,55",,,,,-,,,,,,,"1.547,55",,,,,,"10.692,43",,,,,,,,,,
GAVIAO-BA,,,,,,,,,BA,,,"1.105,39",,,,,-,,,,,,,"1.105,39",,,,,,"7.637,44",,,,,,,,,,
GLORIA-BA,,,,,,,,,BA,,,"1.271,20",,,,,-,,,,,,,"1.271,20",,,,,,"8.783,07",,,,,,,,,,
GONGOGI-BA,,,,,,,,,BA,,,"1.105,39",,,,,-,,,,,,,"1.105,39",,,,,,"7.637,44",,,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,,,,,,BA,,,"1.381,74",,,,,-,,,,,,,"1.381,74",,,,,,"9.546,80",,,,,,,,,,
GUARATINGA-BA,,,,,,,,,BA,,,"1.437,01",,,,,-,,,,,,,"1.437,01",,,,,,"9.928,68",,,,,,,,,,
HELIOPOLIS-BA,,,,,,,,,BA,,,"1.215,93",,,,,-,,,,,,,"1.215,93",,,,,,"8.401,19",,,,,,,,,,
IACU-BA,,,,,,,,,BA,,,"1.492,28",,,,,-,,,,,,,"1.492,28",,,,,,"10.310,56",,,,,,,,,,
IBICARAI-BA,,,,,,,,,BA,,,"1.492,28",,,,,-,,,,,,,"1.492,28",,,,,,"10.310,56",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBICUI-BA,,,,,,,,,BA,,,"1.271,20",,,,,-,,,,,,,"1.271,20",,,,,,"8.783,07",,,,,,,,,,
IBIQUERA-BA,,,,,,,,,BA,,,"1.105,39",,,,,-,,,,,,,"1.105,39",,,,,,"7.637,44",,,,,,,,,,
IBIRAPITANGA-BA,,,,,,,,,BA,,,"1.437,01",,,,,-,,,,,,,"1.437,01",,,,,,"9.928,68",,,,,,,,,,
IBIRAPUA-BA,,,,,,,,,BA,,,"1.105,39",,,,,-,,,,,,,"1.105,39",,,,,,"7.637,44",,,,,,,,,,
IBIRATAIA-BA,,,,,,,,,BA,,,"1.381,74",,,,,-,,,,,,,"1.381,74",,,,,,"9.546,80",,,,,,,,,,
ICHU-BA,,,,,,,,,BA,,,"1.105,39",,,,,-,,,,,,,"1.105,39",,,,,,"7.637,44",,,,,,,,,,
IGRAPIUNA-BA,,,,,,,,,BA,,,"1.215,93",,,,,-,,,,,,,"1.215,93",,,,,,"8.401,19",,,,,,,,,,
IGUAI-BA,,,,,,,,,BA,,,"1.492,28",,,,,-,,,,,,,"1.492,28",,,,,,"10.310,56",,,,,,,,,,
ILHEUS-BA,,,,,,,,,BA,,,"2.210,79",,,,,-,,,,,,,"2.210,79",,,,,,"15.274,92",,,,,,,,,,
INHAMBUPE-BA,,,,,,,,,BA,,,"1.844,93",,,,,"95,28",,,,,,,"1.940,21",,,,,,"22.519,38",,,,,,,,,,
IPECAETA-BA,,,,,,,,,BA,,,"1.271,20",,,,,-,,,,,,,"1.271,20",,,,,,"8.783,07",,,,,,,,,,
IPIAU-BA,,,,,,,,,BA,,,"1.713,36",,,,,-,,,,,,,"1.713,36",,,,,,"11.838,04",,,,,,,,,,
IPIRA-BA,,,,,,,,,BA,,,"1.823,90",,,,,-,,,,,,,"1.823,90",,,,,,"12.601,80",,,,,,,,,,
IRAJUBA-BA,,,,,,,,,BA,,,"1.105,39",,,,,-,,,,,,,"1.105,39",,,,,,"7.637,44",,,,,,,,,,
IRARA-BA,,,,,,,,,BA,,,"1.492,28",,,,,-,,,,,,,"1.492,28",,,,,,"10.310,56",,,,,,,,,,
ITABELA-BA,,,,,,,,,BA,,,"1.547,55",,,,,-,,,,,,,"1.547,55",,,,,,"10.692,43",,,,,,,,,,
ITABERABA-BA,,,,,,,,,BA,,,"1.823,90",,,,,-,,,,,,,"1.823,90",,,,,,"12.601,80",,,,,,,,,,
ITABUNA-BA,,,,,,,,,BA,,,"2.210,79",,,,,-,,,,,,,"2.210,79",,,,,,"15.274,92",,,,,,,,,,
ITACARE-BA,,,,,,,,,BA,,,"1.492,28",,,,,-,,,,,,,"1.492,28",,,,,,"10.310,56",,,,,,,,,,
ITAGI-BA,,,,,,,,,BA,,,"1.215,93",,,,,-,,,,,,,"1.215,93",,,,,,"8.401,19",,,,,,,,,,
ITAGIBA-BA,,,,,,,,,BA,,,"1.271,20",,,,,-,,,,,,,"1.271,20",,,,,,"8.783,07",,,,,,,,,,
ITAGIMIRIM-BA,,,,,,,,,BA,,,"1.105,39",,,,,-,,,,,,,"1.105,39",,,,,,"7.637,44",,,,,,,,,,
ITAJU DO COLONIA-BA,,,,,,,,,BA,,,"1.105,39",,,,,-,,,,,,,"1.105,39",,,,,,"7.637,44",,,,,,,,,,
ITAJUIPE-BA,,,,,,,,,BA,,,"1.437,01",,,,,-,,,,,,,"1.437,01",,,,,,"9.928,68",,,,,,,,,,
