PARIPUEIRA-AL,,,,AL,,,,,"751,85",,,,,,,"11.140,43",,,,,,"11.892,28",,,,,,"70.590,34",,,,,,,,,
PASSO DE CAMARAGIBE-AL,,,,AL,,,,,"827,04",,,,,,,-,,,,,,"827,04",,,,,,"4.746,32",,,,,,,,,
PENEDO-AL,,,,AL,,,,,"1.240,56",,,,,,,-,,,,,,"1.240,56",,,,,,"7.119,51",,,,,,,,,
PIACABUCU-AL,,,,AL,,,,,"902,22",,,,,,,-,,,,,,"902,22",,,,,,"5.177,80",,,,,,,,,
PILAR-AL,,,,AL,,,,,"253.006,51",,,,,,,"162.510,28",,,,,,"415.516,79",,,,,,"2.688.577,54",,,,,,,,,
PINDOBA-AL,,,,AL,,,,,"751,85",,,,,,,-,,,,,,"751,85",,,,,,"4.314,83",,,,,,,,,
PORTO CALVO-AL,,,,AL,,,,,"977,41",,,,,,,-,,,,,,"977,41",,,,,,"5.609,30",,,,,,,,,
PORTO DE PEDRAS-AL,,,,AL,,,,,"789,44",,,,,,,-,,,,,,"789,44",,,,,,"4.530,58",,,,,,,,,
PORTO REAL DO COLEGIO-AL,,,,AL,,,,,"939,81",,,,,,,-,,,,,,"939,81",,,,,,"5.393,56",,,,,,,,,
RIO LARGO-AL,,,,AL,,,,,"16.229,97",,,,,,,"9.668,17",,,,,,"25.898,14",,,,,,"129.002,46",,,,,,,,,
ROTEIRO-AL,,,,AL,,,,,"1.221,13",,,,,,,"302,69",,,,,,"1.523,82",,,,,,"10.718,21",,,,,,,,,
SANTA LUZIA DO NORTE-AL,,,,AL,,,,,"751,85",,,,,,,-,,,,,,"751,85",,,,,,"4.314,83",,,,,,,,,
SANTANA DO MUNDAU-AL,,,,AL,,,,,"789,44",,,,,,,-,,,,,,"789,44",,,,,,"4.530,58",,,,,,,,,
SAO JOSE DA LAJE-AL,,,,AL,,,,,"977,41",,,,,,,-,,,,,,"977,41",,,,,,"5.609,30",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAO LUIS DO QUITUNDE-AL,,,,AL,,,,,"1.052,59",,,,,,,-,,,,,,"1.052,59",,,,,,"6.040,78",,,,,,,,,
SAO MIGUEL DOS CAMPOS-AL,,,,AL,,,,,"353.162,76",,,,,,,"220.103,50",,,,,,"573.266,26",,,,,,"3.594.918,32",,,,,,,,,
SAO MIGUEL DOS MILAGRES-AL,,,,AL,,,,,"751,85",,,,,,,-,,,,,,"751,85",,,,,,"4.314,83",,,,,,,,,
SATUBA-AL,,,,AL,,,,,"26.040,05",,,,,,,"16.262,39",,,,,,"42.302,44",,,,,,"296.261,93",,,,,,,,,
TEOTONIO VILELA-AL,,,,AL,,,,,"1.127,78",,,,,,,-,,,,,,"1.127,78",,,,,,"6.472,28",,,,,,,,,
UNIAO DOS PALMARES-AL,,,,AL,,,,,"1.240,56",,,,,,,-,,,,,,"1.240,56",,,,,,"7.119,51",,,,,,,,,
VICOSA-AL,,,,AL,,,,,"1.015,00",,,,,,,-,,,,,,"1.015,00",,,,,,"5.825,05",,,,,,,,,
ALAGOAS TOTAL,,,,,,,,,"2.247.287,71",,,,,,,"679.509,47",,,,,,"2.926.797,18",,,,,,"17.733.588,55",,,,,,,,,
ANAMA-AM,,,,AM,,,,,-,,,,,,,"2.407,81",,,,,,"2.407,81",,,,,,"15.531,95",,,,,,,,,
ANORI-AM,,,,AM,,,,,-,,,,,,,"2.407,81",,,,,,"2.407,81",,,,,,"15.531,95",,,,,,,,,
AUTAZES-AM,,,,AM,,,,,-,,,,,,,"7.794,15",,,,,,"7.794,15",,,,,,"43.808,66",,,,,,,,,
BERURI-AM,,,,AM,,,,,-,,,,,,,"2.407,81",,,,,,"2.407,81",,,,,,"15.531,95",,,,,,,,,
CAREIRO DA VARZEA-AM,,,,AM,,,,,-,,,,,,,"7.794,15",,,,,,"7.794,15",,,,,,"43.808,66",,,,,,,,,
CAREIRO-AM,,,,AM,,,,,-,,,,,,,"2.407,81",,,,,,"2.407,81",,,,,,"15.531,95",,,,,,,,,
COARI-AM,,,,AM,,,,,"2.088.608,04",,,,,,,"1.947.825,60",,,,,,"4.036.433,64",,,,,,"24.642.202,98",,,,,,,,,
CODAJAS-AM,,,,AM,,,,,-,,,,,,,"2.407,81",,,,,,"2.407,81",,,,,,"15.531,95",,,,,,,,,
IRANDUBA-AM,,,,AM,,,,,-,,,,,,,"7.794,15",,,,,,"7.794,15",,,,,,"43.808,66",,,,,,,,,
ITACOATIARA-AM,,,,AM,,,,,-,,,,,,,"7.794,15",,,,,,"7.794,15",,,,,,"43.808,66",,,,,,,,,
ITAPIRANGA-AM,,,,AM,,,,,-,,,,,,,"7.794,15",,,,,,"7.794,15",,,,,,"43.808,66",,,,,,,,,
MANACAPURU-AM,,,,AM,,,,,-,,,,,,,"2.407,81",,,,,,"2.407,81",,,,,,"15.531,95",,,,,,,,,
MANAQUIRI-AM,,,,AM,,,,,-,,,,,,,"2.407,81",,,,,,"2.407,81",,,,,,"15.531,95",,,,,,,,,
MANAUS-AM,,,,AM,,,,,"1.327.214,03",,,,,,,"106.543,77",,,,,,"1.433.757,80",,,,,,"8.317.243,54",,,,,,,,,
PARINTINS-AM,,,,AM,,,,,-,,,,,,,"7.794,15",,,,,,"7.794,15",,,,,,"43.808,66",,,,,,,,,
SILVES-AM,,,,AM,,,,,-,,,,,,,"7.794,15",,,,,,"7.794,15",,,,,,"43.808,66",,,,,,,,,
URUCARA-AM,,,,AM,,,,,-,,,,,,,"7.794,15",,,,,,"7.794,15",,,,,,"43.808,66",,,,,,,,,
URUCURITUBA-AM,,,,AM,,,,,-,,,,,,,"7.794,15",,,,,,"7.794,15",,,,,,"43.808,66",,,,,,,,,
AMAZONAS TOTAL,,,,,,,,,"3.415.822,07",,,,,,,"2.141.371,39",,,,,,"5.557.193,46",,,,,,"33.462.448,11",,,,,,,,,
LARANJAL DO JARI-AP,,,,AP,,,,,-,,,,,,,"7.794,15",,,,,,"7.794,15",,,,,,"43.808,66",,,,,,,,,
MACAPA-AP,,,,AP,,,,,-,,,,,,,"7.794,15",,,,,,"7.794,15",,,,,,"43.808,66",,,,,,,,,
MAZAGAO-AP,,,,AP,,,,,-,,,,,,,"7.794,15",,,,,,"7.794,15",,,,,,"43.808,66",,,,,,,,,
AMAPA TOTAL,,,,,,,,,-,,,,,,,"23.382,45",,,,,,"23.382,45",,,,,,"131.425,98",,,,,,,,,
ACAJUTIBA-BA,,,,BA,,,,,"76,25",,,,,,,-,,,,,,"76,25",,,,,,"514,75",,,,,,,,,
ADUSTINA-BA,,,,BA,,,,,"76,25",,,,,,,-,,,,,,"76,25",,,,,,"514,75",,,,,,,,,
AGUA FRIA-BA,,,,BA,,,,,"76,25",,,,,,,-,,,,,,"76,25",,,,,,"514,75",,,,,,,,,
AIQUARA-BA,,,,BA,,,,,"66,30",,,,,,,-,,,,,,"66,30",,,,,,"447,61",,,,,,,,,
ALAGOINHAS-BA,,,,BA,,,,,"244.911,03",,,,,,,"153.010,25",,,,,,"397.921,28",,,,,,"2.491.054,87",,,,,,,,,
AMARGOSA-BA,,,,BA,,,,,"92,82",,,,,,,-,,,,,,"92,82",,,,,,"626,67",,,,,,,,,
AMELIA RODRIGUES-BA,,,,BA,,,,,"89,51",,,,,,,-,,,,,,"89,51",,,,,,"604,29",,,,,,,,,
ANAGE-BA,,,,BA,,,,,"92,82",,,,,,,-,,,,,,"92,82",,,,,,"626,67",,,,,,,,,
ANGUERA-BA,,,,BA,,,,,"66,30",,,,,,,-,,,,,,"66,30",,,,,,"447,61",,,,,,,,,
ANTAS-BA,,,,BA,,,,,"76,25",,,,,,,-,,,,,,"76,25",,,,,,"514,75",,,,,,,,,
ANTONIO CARDOSO-BA,,,,BA,,,,,"69,62",,,,,,,-,,,,,,"69,62",,,,,,"469,99",,,,,,,,,
APORA-BA,,,,BA,,,,,"79,56",,,,,,,-,,,,,,"79,56",,,,,,"537,13",,,,,,,,,
APUAREMA-BA,,,,BA,,,,,"66,30",,,,,,,-,,,,,,"66,30",,,,,,"447,61",,,,,,,,,
ARACAS-BA,,,,BA,,,,,"256.042,04",,,,,,,"115.822,58",,,,,,"371.864,62",,,,,,"2.360.731,69",,,,,,,,,
ARACI-BA,,,,BA,,,,,"102,77",,,,,,,-,,,,,,"102,77",,,,,,"693,80",,,,,,,,,
ARAMARI-BA,,,,BA,,,,,"66,30",,,,,,,-,,,,,,"66,30",,,,,,"447,61",,,,,,,,,
ARATUIPE-BA,,,,BA,,,,,"66,30",,,,,,,-,,,,,,"66,30",,,,,,"447,61",,,,,,,,,
BAIXA GRANDE-BA,,,,BA,,,,,"86,19",,,,,,,-,,,,,,"86,19",,,,,,"581,89",,,,,,,,,
BANZAE-BA,,,,BA,,,,,"69,62",,,,,,,-,,,,,,"69,62",,,,,,"469,99",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BARRA DO CHOCA-BA,,,,BA,,,,,"102,77",,,,,,,-,,,,,,"102,77",,,,,,"693,80",,,,,,,,,
BARROCAS-BA,,,,BA,,,,,"72,93",,,,,,,-,,,,,,"72,93",,,,,,"492,37",,,,,,,,,
BELO CAMPO-BA,,,,BA,,,,,"79,56",,,,,,,-,,,,,,"79,56",,,,,,"537,13",,,,,,,,,
BIRITINGA-BA,,,,BA,,,,,"76,25",,,,,,,-,,,,,,"76,25",,,,,,"514,75",,,,,,,,,
BOA NOVA-BA,,,,BA,,,,,"86,19",,,,,,,-,,,,,,"86,19",,,,,,"581,89",,,,,,,,,
BOA VISTA DO TUPIM-BA,,,,BA,,,,,"82,88",,,,,,,-,,,,,,"82,88",,,,,,"559,53",,,,,,,,,
BOM JESUS DA SERRA-BA,,,,BA,,,,,"69,62",,,,,,,-,,,,,,"69,62",,,,,,"469,99",,,,,,,,,
BREJOES-BA,,,,BA,,,,,"76,25",,,,,,,-,,,,,,"76,25",,,,,,"514,75",,,,,,,,,
CAATIBA-BA,,,,BA,,,,,"76,25",,,,,,,-,,,,,,"76,25",,,,,,"514,75",,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,BA,,,,,"76,25",,,,,,,-,,,,,,"76,25",,,,,,"514,75",,,,,,,,,
CACHOEIRA-BA,,,,BA,,,,,"92,82",,,,,,,-,,,,,,"92,82",,,,,,"626,67",,,,,,,,,
CAEM-BA,,,,BA,,,,,"72,93",,,,,,,-,,,,,,"72,93",,,,,,"492,37",,,,,,,,,
CAETANOS-BA,,,,BA,,,,,"72,93",,,,,,,-,,,,,,"72,93",,,,,,"492,37",,,,,,,,,
CAMACARI-BA,,,,BA,,,,,"225,81",,,,,,,"53,12",,,,,,"278,93",,,,,,"2.230,12",,,,,,,,,
CANDEAL-BA,,,,BA,,,,,"69,62",,,,,,,-,,,,,,"69,62",,,,,,"469,99",,,,,,,,,
CANDEIAS-BA,,,,BA,,,,,"231.037,65",,,,,,,"327.326,26",,,,,,"558.363,91",,,,,,"3.452.209,91",,,,,,,,,
CANDIDO SALES-BA,,,,BA,,,,,"92,82",,,,,,,-,,,,,,"92,82",,,,,,"626,67",,,,,,,,,
CANSANCAO-BA,,,,BA,,,,,"92,82",,,,,,,-,,,,,,"92,82",,,,,,"626,67",,,,,,,,,
CANUDOS-BA,,,,BA,,,,,"72,93",,,,,,,-,,,,,,"72,93",,,,,,"492,37",,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,BA,,,,,"69,62",,,,,,,-,,,,,,"69,62",,,,,,"469,99",,,,,,,,,
CAPIM GROSSO-BA,,,,BA,,,,,"86,19",,,,,,,-,,,,,,"86,19",,,,,,"581,89",,,,,,,,,
CARDEAL DA SILVA-BA,,,,BA,,,,,"155.088,61",,,,,,,"46.753,78",,,,,,"201.842,39",,,,,,"1.200.568,64",,,,,,,,,
CASTRO ALVES-BA,,,,BA,,,,,"89,51",,,,,,,-,,,,,,"89,51",,,,,,"604,29",,,,,,,,,
CATU-BA,,,,BA,,,,,"266.780,31",,,,,,,"140.016,64",,,,,,"406.796,95",,,,,,"2.572.160,90",,,,,,,,,
CICERO DANTAS-BA,,,,BA,,,,,"92,82",,,,,,,-,,,,,,"92,82",,,,,,"626,67",,,,,,,,,
CIPO-BA,,,,BA,,,,,"76,25",,,,,,,-,,,,,,"76,25",,,,,,"514,75",,,,,,,,,
CONCEICAO DA FEIRA-BA,,,,BA,,,,,"79,56",,,,,,,-,,,,,,"79,56",,,,,,"537,13",,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,BA,,,,,"82,88",,,,,,,-,,,,,,"82,88",,,,,,"559,53",,,,,,,,,
CONCEICAO DO COITE-BA,,,,BA,,,,,"109,40",,,,,,,-,,,,,,"109,40",,,,,,"738,58",,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,BA,,,,,"89,51",,,,,,,-,,,,,,"89,51",,,,,,"604,29",,,,,,,,,
CONDE-BA,,,,BA,,,,,"86,19",,,,,,,-,,,,,,"86,19",,,,,,"650,38",,,,,,,,,
CORACAO DE MARIA-BA,,,,BA,,,,,"86,19",,,,,,,-,,,,,,"86,19",,,,,,"581,89",,,,,,,,,
CORONEL JOAO SA-BA,,,,BA,,,,,"82,88",,,,,,,-,,,,,,"82,88",,,,,,"559,53",,,,,,,,,
CRAVOLANDIA-BA,,,,BA,,,,,"66,30",,,,,,,-,,,,,,"66,30",,,,,,"447,61",,,,,,,,,
CRISOPOLIS-BA,,,,BA,,,,,"82,88",,,,,,,-,,,,,,"82,88",,,,,,"559,53",,,,,,,,,
CRUZ DAS ALMAS-BA,,,,BA,,,,,"106,08",,,,,,,-,,,,,,"106,08",,,,,,"716,18",,,,,,,,,
DARIO MEIRA-BA,,,,BA,,,,,"76,25",,,,,,,-,,,,,,"76,25",,,,,,"514,75",,,,,,,,,
DIAS D'AVILA-BA,,,,BA,,,,,"102,77",,,,,,,-,,,,,,"102,77",,,,,,"693,80",,,,,,,,,
DOM MACEDO COSTA-BA,,,,BA,,,,,"66,30",,,,,,,-,,,,,,"66,30",,,,,,"447,61",,,,,,,,,
ELISIO MEDRADO-BA,,,,BA,,,,,"66,30",,,,,,,-,,,,,,"66,30",,,,,,"447,61",,,,,,,,,
ENCRUZILHADA-BA,,,,BA,,,,,"96,14",,,,,,,-,,,,,,"96,14",,,,,,"649,04",,,,,,,,,
ENTRE RIOS-BA,,,,BA,,,,,"234.953,54",,,,,,,"142.088,54",,,,,,"377.042,08",,,,,,"2.796.071,41",,,,,,,,,
ESPLANADA-BA,,,,BA,,,,,"595.089,65",,,,,,,"377.471,92",,,,,,"972.561,57",,,,,,"5.433.274,29",,,,,,,,,
EUCLIDES DA CUNHA-BA,,,,BA,,,,,"106,08",,,,,,,-,,,,,,"106,08",,,,,,"716,18",,,,,,,,,
FATIMA-BA,,,,BA,,,,,"82,88",,,,,,,-,,,,,,"82,88",,,,,,"559,53",,,,,,,,,
FEIRA DE SANTANA-BA,,,,BA,,,,,"132,61",,,,,,,-,,,,,,"132,61",,,,,,"895,24",,,,,,,,,
GAVIAO-BA,,,,BA,,,,,"66,30",,,,,,,-,,,,,,"66,30",,,,,,"447,61",,,,,,,,,
GLORIA-BA,,,,BA,,,,,"76,25",,,,,,,-,,,,,,"76,25",,,,,,"514,75",,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,BA,,,,,"79,56",,,,,,,-,,,,,,"79,56",,,,,,"537,13",,,,,,,,,
HELIOPOLIS-BA,,,,BA,,,,,"72,93",,,,,,,-,,,,,,"72,93",,,,,,"492,37",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IACU-BA,,,,BA,,,,,"92,82",,,,,,,-,,,,,,"92,82",,,,,,"626,67",,,,,,,,,
IBIQUERA-BA,,,,BA,,,,,"66,30",,,,,,,-,,,,,,"66,30",,,,,,"447,61",,,,,,,,,
ICHU-BA,,,,BA,,,,,"66,30",,,,,,,-,,,,,,"66,30",,,,,,"447,61",,,,,,,,,
INHAMBUPE-BA,,,,BA,,,,,"92,82",,,,,,,-,,,,,,"92,82",,,,,,"626,67",,,,,,,,,
IPECAETA-BA,,,,BA,,,,,"82,88",,,,,,,-,,,,,,"82,88",,,,,,"559,53",,,,,,,,,
IPIRA-BA,,,,BA,,,,,"109,40",,,,,,,-,,,,,,"109,40",,,,,,"738,58",,,,,,,,,
IRAJUBA-BA,,,,BA,,,,,"66,30",,,,,,,-,,,,,,"66,30",,,,,,"447,61",,,,,,,,,
IRARA-BA,,,,BA,,,,,"89,51",,,,,,,-,,,,,,"89,51",,,,,,"604,29",,,,,,,,,
ITABERABA-BA,,,,BA,,,,,"109,40",,,,,,,-,,,,,,"109,40",,,,,,"738,58",,,,,,,,,
ITAGI-BA,,,,BA,,,,,"76,25",,,,,,,-,,,,,,"76,25",,,,,,"514,75",,,,,,,,,
ITAMBE-BA,,,,BA,,,,,"92,82",,,,,,,-,,,,,,"92,82",,,,,,"626,67",,,,,,,,,
ITANAGRA-BA,,,,BA,,,,,"102.564,30",,,,,,,"14.591,13",,,,,,"117.155,43",,,,,,"736.249,66",,,,,,,,,
ITAPARICA-BA,,,,BA,,,,,"3.550,75",,,,,,,"208.517,16",,,,,,"212.067,91",,,,,,"1.166.276,75",,,,,,,,,
ITAPETINGA-BA,,,,BA,,,,,"109,40",,,,,,,-,,,,,,"109,40",,,,,,"738,58",,,,,,,,,
ITAPICURU-BA,,,,BA,,,,,"89,51",,,,,,,-,,,,,,"89,51",,,,,,"604,29",,,,,,,,,
ITAQUARA-BA,,,,BA,,,,,"66,30",,,,,,,-,,,,,,"66,30",,,,,,"447,61",,,,,,,,,
ITARANTIM-BA,,,,BA,,,,,"79,56",,,,,,,-,,,,,,"79,56",,,,,,"537,13",,,,,,,,,
ITATIM-BA,,,,BA,,,,,"72,93",,,,,,,-,,,,,,"72,93",,,,,,"492,37",,,,,,,,,
ITIRUCU-BA,,,,BA,,,,,"72,93",,,,,,,-,,,,,,"72,93",,,,,,"492,37",,,,,,,,,
ITIUBA-BA,,,,BA,,,,,"96,14",,,,,,,-,,,,,,"96,14",,,,,,"649,04",,,,,,,,,
JACOBINA-BA,,,,BA,,,,,"116,03",,,,,,,-,,,,,,"116,03",,,,,,"783,33",,,,,,,,,
JAGUAQUARA-BA,,,,BA,,,,,"102,77",,,,,,,-,,,,,,"102,77",,,,,,"693,80",,,,,,,,,
JAGUARIPE-BA,,,,BA,,,,,"72,93",,,,,,,-,,,,,,"72,93",,,,,,"492,37",,,,,,,,,
JANDAIRA-BA,,,,BA,,,,,"69,62",,,,,,,-,,,,,,"69,62",,,,,,"469,99",,,,,,,,,
JEQUIE-BA,,,,BA,,,,,"132,61",,,,,,,-,,,,,,"132,61",,,,,,"895,24",,,,,,,,,
JEREMOABO-BA,,,,BA,,,,,"96,14",,,,,,,-,,,,,,"96,14",,,,,,"649,04",,,,,,,,,
JIQUIRICA-BA,,,,BA,,,,,"72,93",,,,,,,-,,,,,,"72,93",,,,,,"492,37",,,,,,,,,
JITAUNA-BA,,,,BA,,,,,"86,19",,,,,,,-,,,,,,"86,19",,,,,,"581,89",,,,,,,,,
LAFAIETE COUTINHO-BA,,,,BA,,,,,"66,30",,,,,,,-,,,,,,"66,30",,,,,,"447,61",,,,,,,,,
LAJE-BA,,,,BA,,,,,"82,88",,,,,,,-,,,,,,"82,88",,,,,,"559,53",,,,,,,,,
LAJEDINHO-BA,,,,BA,,,,,"66,30",,,,,,,-,,,,,,"66,30",,,,,,"447,61",,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,BA,,,,,"66,30",,,,,,,-,,,,,,"66,30",,,,,,"447,61",,,,,,,,,
LAMARAO-BA,,,,BA,,,,,"66,30",,,,,,,-,,,,,,"66,30",,,,,,"447,61",,,,,,,,,
LAURO DE FREITAS-BA,,,,BA,,,,,"125,98",,,,,,,-,,,,,,"125,98",,,,,,"850,49",,,,,,,,,
MACAJUBA-BA,,,,BA,,,,,"69,62",,,,,,,-,,,,,,"69,62",,,,,,"469,99",,,,,,,,,
MACARANI-BA,,,,BA,,,,,"76,25",,,,,,,-,,,,,,"76,25",,,,,,"514,75",,,,,,,,,
MADRE DE DEUS-BA,,,,BA,,,,,"1.329.232,42",,,,,,,"960.704,56",,,,,,"2.289.936,98",,,,,,"12.892.243,11",,,,,,,,,
MAIQUINIQUE-BA,,,,BA,,,,,"66,30",,,,,,,-,,,,,,"66,30",,,,,,"447,61",,,,,,,,,
MAIRI-BA,,,,BA,,,,,"86,19",,,,,,,-,,,,,,"86,19",,,,,,"581,89",,,,,,,,,
MANOEL VITORINO-BA,,,,BA,,,,,"79,56",,,,,,,-,,,,,,"79,56",,,,,,"537,13",,,,,,,,,
MARACAS-BA,,,,BA,,,,,"92,82",,,,,,,-,,,,,,"92,82",,,,,,"626,67",,,,,,,,,
MARAGOGIPE-BA,,,,BA,,,,,"102,77",,,,,,,-,,,,,,"102,77",,,,,,"693,80",,,,,,,,,
MARCIONILIO SOUZA-BA,,,,BA,,,,,"69,62",,,,,,,-,,,,,,"69,62",,,,,,"469,99",,,,,,,,,
MATA DE SAO JOAO-BA,,,,BA,,,,,"193.245,96",,,,,,,"81.348,95",,,,,,"274.594,91",,,,,,"1.748.258,34",,,,,,,,,
MIGUEL CALMON-BA,,,,BA,,,,,"92,82",,,,,,,-,,,,,,"92,82",,,,,,"626,67",,,,,,,,,
MILAGRES-BA,,,,BA,,,,,"72,93",,,,,,,-,,,,,,"72,93",,,,,,"492,37",,,,,,,,,
MIRANTE-BA,,,,BA,,,,,"72,93",,,,,,,-,,,,,,"72,93",,,,,,"492,37",,,,,,,,,
MONTE SANTO-BA,,,,BA,,,,,"106,08",,,,,,,-,,,,,,"106,08",,,,,,"716,18",,,,,,,,,
MUNDO NOVO-BA,,,,BA,,,,,"86,19",,,,,,,-,,,,,,"86,19",,,,,,"581,89",,,,,,,,,
MUNIZ FERREIRA-BA,,,,BA,,,,,"66,30",,,,,,,-,,,,,,"66,30",,,,,,"447,61",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MURITIBA-BA,,,,BA,,,,,"92,82",,,,,,,-,,,,,,"92,82",,,,,,"626,67",,,,,,,,,
MUTUIPE-BA,,,,BA,,,,,"86,19",,,,,,,-,,,,,,"86,19",,,,,,"581,89",,,,,,,,,
NAZARE-BA,,,,BA,,,,,"89,51",,,,,,,-,,,,,,"89,51",,,,,,"604,29",,,,,,,,,
NORDESTINA-BA,,,,BA,,,,,"69,62",,,,,,,-,,,,,,"69,62",,,,,,"469,99",,,,,,,,,
NOVA CANAA-BA,,,,BA,,,,,"76,25",,,,,,,-,,,,,,"76,25",,,,,,"514,75",,,,,,,,,
NOVA FATIMA-BA,,,,BA,,,,,"66,30",,,,,,,-,,,,,,"66,30",,,,,,"447,61",,,,,,,,,
NOVA ITARANA-BA,,,,BA,,,,,"66,30",,,,,,,-,,,,,,"66,30",,,,,,"447,61",,,,,,,,,
NOVA SOURE-BA,,,,BA,,,,,"89,51",,,,,,,-,,,,,,"89,51",,,,,,"604,29",,,,,,,,,
NOVO TRIUNFO-BA,,,,BA,,,,,"72,93",,,,,,,-,,,,,,"72,93",,,,,,"492,37",,,,,,,,,
OLINDINA-BA,,,,BA,,,,,"86,19",,,,,,,-,,,,,,"86,19",,,,,,"581,89",,,,,,,,,
