URUCURITUBA-AM,,,,AM,,,,-,,,,,,,,,"5.050,56",,,,,,,,,"5.050,56",,,,,,,"24.220,62",,,,,,,,,
AMAZONAS TOTAL,,,,,,,,"2.330.731,02",,,,,,,,,"1.488.662,04",,,,,,,,,"3.819.393,06",,,,,,,"15.719.548,50",,,,,,,,,
LARANJAL DO JARI-AP,,,,AP,,,,-,,,,,,,,,"5.050,56",,,,,,,,,"5.050,56",,,,,,,"24.220,59",,,,,,,,,
MACAPA-AP,,,,AP,,,,-,,,,,,,,,"5.050,56",,,,,,,,,"5.050,56",,,,,,,"24.220,59",,,,,,,,,
MAZAGAO-AP,,,,AP,,,,-,,,,,,,,,"5.050,56",,,,,,,,,"5.050,56",,,,,,,"24.220,59",,,,,,,,,
AMAPA TOTAL,,,,,,,,-,,,,,,,,,"15.151,68",,,,,,,,,"15.151,68",,,,,,,"72.661,77",,,,,,,,,
ACAJUTIBA-BA,,,,BA,,,,"150,84",,,,,,,,,-,,,,,,,,,"150,84",,,,,,,"647,69",,,,,,,,,
ADUSTINA-BA,,,,BA,,,,"150,84",,,,,,,,,-,,,,,,,,,"150,84",,,,,,,"647,69",,,,,,,,,
AGUA FRIA-BA,,,,BA,,,,"150,84",,,,,,,,,-,,,,,,,,,"150,84",,,,,,,"647,69",,,,,,,,,
AIQUARA-BA,,,,BA,,,,"131,16",,,,,,,,,-,,,,,,,,,"131,16",,,,,,,"563,19",,,,,,,,,
ALAGOINHAS-BA,,,,BA,,,,"222.047,59",,,,,,,,,"116.997,75",,,,,,,,,"339.045,34",,,,,,,"1.527.198,13",,,,,,,,,
ALCOBACA-BA,,,,BA,,,,"588,30",,,,,,,,,-,,,,,,,,,"588,30",,,,,,,"588,30",,,,,,,,,
ALMADINA-BA,,,,BA,,,,"452,53",,,,,,,,,-,,,,,,,,,"452,53",,,,,,,"452,53",,,,,,,,,
AMARGOSA-BA,,,,BA,,,,"183,63",,,,,,,,,-,,,,,,,,,"183,63",,,,,,,"788,49",,,,,,,,,
AMELIA RODRIGUES-BA,,,,BA,,,,"177,07",,,,,,,,,-,,,,,,,,,"177,07",,,,,,,"760,32",,,,,,,,,
ANAGE-BA,,,,BA,,,,"183,63",,,,,,,,,-,,,,,,,,,"183,63",,,,,,,"788,49",,,,,,,,,
ANGUERA-BA,,,,BA,,,,"131,16",,,,,,,,,-,,,,,,,,,"131,16",,,,,,,"563,19",,,,,,,,,
ANTAS-BA,,,,BA,,,,"150,84",,,,,,,,,-,,,,,,,,,"150,84",,,,,,,"647,69",,,,,,,,,
ANTONIO CARDOSO-BA,,,,BA,,,,"137,73",,,,,,,,,-,,,,,,,,,"137,73",,,,,,,"591,37",,,,,,,,,
APORA-BA,,,,BA,,,,"157,39",,,,,,,,,-,,,,,,,,,"157,39",,,,,,,"675,83",,,,,,,,,
APUAREMA-BA,,,,BA,,,,"131,16",,,,,,,,,-,,,,,,,,,"131,16",,,,,,,"563,19",,,,,,,,,
ARACAS-BA,,,,BA,,,,"185.641,01",,,,,,,,,"87.298,20",,,,,,,,,"272.939,21",,,,,,,"1.225.219,48",,,,,,,,,
ARACI-BA,,,,BA,,,,"203,31",,,,,,,,,-,,,,,,,,,"203,31",,,,,,,"872,97",,,,,,,,,
ARAMARI-BA,,,,BA,,,,"131,16",,,,,,,,,-,,,,,,,,,"131,16",,,,,,,"563,19",,,,,,,,,
ARATACA-BA,,,,BA,,,,"475,16",,,,,,,,,-,,,,,,,,,"475,16",,,,,,,"475,16",,,,,,,,,
ARATUIPE-BA,,,,BA,,,,"131,16",,,,,,,,,-,,,,,,,,,"131,16",,,,,,,"563,19",,,,,,,,,
AURELINO LEAL-BA,,,,BA,,,,"543,03",,,,,,,,,-,,,,,,,,,"543,03",,,,,,,"543,03",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAIXA GRANDE-BA,,,,BA,,,,"170,52",,,,,,,,,-,,,,,,,,,"170,52",,,,,,,"732,17",,,,,,,,,
BANZAE-BA,,,,BA,,,,"137,73",,,,,,,,,-,,,,,,,,,"137,73",,,,,,,"591,37",,,,,,,,,
BARRA DO CHOCA-BA,,,,BA,,,,"203,31",,,,,,,,,-,,,,,,,,,"203,31",,,,,,,"872,97",,,,,,,,,
BARRA DO ROCHA-BA,,,,BA,,,,"452,53",,,,,,,,,-,,,,,,,,,"452,53",,,,,,,"452,53",,,,,,,,,
BARRO PRETO-BA,,,,BA,,,,"452,53",,,,,,,,,-,,,,,,,,,"452,53",,,,,,,"452,53",,,,,,,,,
BARROCAS-BA,,,,BA,,,,"144,28",,,,,,,,,-,,,,,,,,,"144,28",,,,,,,"619,53",,,,,,,,,
BELMONTE-BA,,,,BA,,,,"588,30",,,,,,,,,-,,,,,,,,,"588,30",,,,,,,"588,30",,,,,,,,,
BELO CAMPO-BA,,,,BA,,,,"157,39",,,,,,,,,-,,,,,,,,,"157,39",,,,,,,"675,83",,,,,,,,,
BIRITINGA-BA,,,,BA,,,,"150,84",,,,,,,,,-,,,,,,,,,"150,84",,,,,,,"647,69",,,,,,,,,
BOA NOVA-BA,,,,BA,,,,"170,52",,,,,,,,,-,,,,,,,,,"170,52",,,,,,,"732,17",,,,,,,,,
BOA VISTA DO TUPIM-BA,,,,BA,,,,"163,96",,,,,,,,,-,,,,,,,,,"163,96",,,,,,,"704,01",,,,,,,,,
BOM JESUS DA SERRA-BA,,,,BA,,,,"137,73",,,,,,,,,-,,,,,,,,,"137,73",,,,,,,"591,37",,,,,,,,,
BREJOES-BA,,,,BA,,,,"150,84",,,,,,,,,-,,,,,,,,,"150,84",,,,,,,"647,69",,,,,,,,,
BUERAREMA-BA,,,,BA,,,,"565,67",,,,,,,,,-,,,,,,,,,"565,67",,,,,,,"565,67",,,,,,,,,
CAATIBA-BA,,,,BA,,,,"150,84",,,,,,,,,-,,,,,,,,,"150,84",,,,,,,"647,69",,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,BA,,,,"150,84",,,,,,,,,-,,,,,,,,,"150,84",,,,,,,"647,69",,,,,,,,,
CACHOEIRA-BA,,,,BA,,,,"183,63",,,,,,,,,-,,,,,,,,,"183,63",,,,,,,"788,49",,,,,,,,,
CAEM-BA,,,,BA,,,,"144,28",,,,,,,,,-,,,,,,,,,"144,28",,,,,,,"619,53",,,,,,,,,
CAETANOS-BA,,,,BA,,,,"144,28",,,,,,,,,-,,,,,,,,,"144,28",,,,,,,"619,53",,,,,,,,,
CAIRU-BA,,,,BA,,,,"16.924,59",,,,,,,,,"118.179,77",,,,,,,,,"135.104,36",,,,,,,"135.104,36",,,,,,,,,
CAMACAN-BA,,,,BA,,,,"633,55",,,,,,,,,-,,,,,,,,,"633,55",,,,,,,"633,55",,,,,,,,,
CAMACARI-BA,,,,BA,,,,"371,13",,,,,,,,,"62,01",,,,,,,,,"433,14",,,,,,,"3.855,85",,,,,,,,,
CAMAMU-BA,,,,BA,,,,"656,18",,,,,,,,,-,,,,,,,,,"656,18",,,,,,,"656,18",,,,,,,,,
CANAVIEIRAS-BA,,,,BA,,,,"656,18",,,,,,,,,-,,,,,,,,,"656,18",,,,,,,"656,18",,,,,,,,,
CANDEAL-BA,,,,BA,,,,"137,73",,,,,,,,,-,,,,,,,,,"137,73",,,,,,,"591,37",,,,,,,,,
CANDEIAS-BA,,,,BA,,,,"170.846,58",,,,,,,,,"215.548,29",,,,,,,,,"386.394,87",,,,,,,"1.739.130,55",,,,,,,,,
CANDIDO SALES-BA,,,,BA,,,,"183,63",,,,,,,,,-,,,,,,,,,"183,63",,,,,,,"788,49",,,,,,,,,
CANSANCAO-BA,,,,BA,,,,"183,63",,,,,,,,,-,,,,,,,,,"183,63",,,,,,,"788,49",,,,,,,,,
CANUDOS-BA,,,,BA,,,,"144,28",,,,,,,,,-,,,,,,,,,"144,28",,,,,,,"619,53",,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,BA,,,,"137,73",,,,,,,,,-,,,,,,,,,"137,73",,,,,,,"591,37",,,,,,,,,
CAPIM GROSSO-BA,,,,BA,,,,"170,52",,,,,,,,,-,,,,,,,,,"170,52",,,,,,,"732,17",,,,,,,,,
CARAVELAS-BA,,,,BA,,,,"588,30",,,,,,,,,-,,,,,,,,,"588,30",,,,,,,"588,30",,,,,,,,,
CARDEAL DA SILVA-BA,,,,BA,,,,"96.307,21",,,,,,,,,"26.585,95",,,,,,,,,"122.893,16",,,,,,,"578.062,90",,,,,,,,,
CASTRO ALVES-BA,,,,BA,,,,"177,07",,,,,,,,,-,,,,,,,,,"177,07",,,,,,,"760,32",,,,,,,,,
CATU-BA,,,,BA,,,,"160.265,45",,,,,,,,,"85.379,23",,,,,,,,,"245.644,68",,,,,,,"1.178.683,90",,,,,,,,,
CICERO DANTAS-BA,,,,BA,,,,"183,63",,,,,,,,,-,,,,,,,,,"183,63",,,,,,,"788,49",,,,,,,,,
CIPO-BA,,,,BA,,,,"150,84",,,,,,,,,-,,,,,,,,,"150,84",,,,,,,"647,69",,,,,,,,,
COARACI-BA,,,,BA,,,,"610,92",,,,,,,,,-,,,,,,,,,"610,92",,,,,,,"610,92",,,,,,,,,
CONCEICAO DA FEIRA-BA,,,,BA,,,,"157,39",,,,,,,,,-,,,,,,,,,"157,39",,,,,,,"675,83",,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,BA,,,,"163,96",,,,,,,,,-,,,,,,,,,"163,96",,,,,,,"704,01",,,,,,,,,
CONCEICAO DO COITE-BA,,,,BA,,,,"216,43",,,,,,,,,-,,,,,,,,,"216,43",,,,,,,"929,30",,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,BA,,,,"177,07",,,,,,,,,-,,,,,,,,,"177,07",,,,,,,"760,32",,,,,,,,,
CONDE-BA,,,,BA,,,,"427,65",,,,,,,,,"165,85",,,,,,,,,"593,50",,,,,,,"4.444,85",,,,,,,,,
CORACAO DE MARIA-BA,,,,BA,,,,"170,52",,,,,,,,,-,,,,,,,,,"170,52",,,,,,,"732,17",,,,,,,,,
CORONEL JOAO SA-BA,,,,BA,,,,"163,96",,,,,,,,,-,,,,,,,,,"163,96",,,,,,,"704,01",,,,,,,,,
CRAVOLANDIA-BA,,,,BA,,,,"131,16",,,,,,,,,-,,,,,,,,,"131,16",,,,,,,"563,19",,,,,,,,,
CRISOPOLIS-BA,,,,BA,,,,"163,96",,,,,,,,,-,,,,,,,,,"163,96",,,,,,,"704,01",,,,,,,,,
CRUZ DAS ALMAS-BA,,,,BA,,,,"209,86",,,,,,,,,-,,,,,,,,,"209,86",,,,,,,"901,13",,,,,,,,,
DARIO MEIRA-BA,,,,BA,,,,"150,84",,,,,,,,,-,,,,,,,,,"150,84",,,,,,,"647,69",,,,,,,,,
DIAS D'AVILA-BA,,,,BA,,,,"203,31",,,,,,,,,-,,,,,,,,,"203,31",,,,,,,"872,97",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOM MACEDO COSTA-BA,,,,BA,,,,"131,16",,,,,,,,,-,,,,,,,,,"131,16",,,,,,,"563,19",,,,,,,,,
ELISIO MEDRADO-BA,,,,BA,,,,"131,16",,,,,,,,,-,,,,,,,,,"131,16",,,,,,,"563,19",,,,,,,,,
ENCRUZILHADA-BA,,,,BA,,,,"190,20",,,,,,,,,-,,,,,,,,,"190,20",,,,,,,"816,67",,,,,,,,,
ENTRE RIOS-BA,,,,BA,,,,"180.215,44",,,,,,,,,"120.635,53",,,,,,,,,"300.850,97",,,,,,,"1.301.252,24",,,,,,,,,
ESPLANADA-BA,,,,BA,,,,"415.268,43",,,,,,,,,"267.868,65",,,,,,,,,"683.137,08",,,,,,,"4.262.523,74",,,,,,,,,
EUCLIDES DA CUNHA-BA,,,,BA,,,,"209,86",,,,,,,,,-,,,,,,,,,"209,86",,,,,,,"901,13",,,,,,,,,
EUNAPOLIS-BA,,,,BA,,,,"814,56",,,,,,,,,-,,,,,,,,,"814,56",,,,,,,"814,56",,,,,,,,,
FATIMA-BA,,,,BA,,,,"163,96",,,,,,,,,-,,,,,,,,,"163,96",,,,,,,"704,01",,,,,,,,,
FEIRA DE SANTANA-BA,,,,BA,,,,"262,33",,,,,,,,,-,,,,,,,,,"262,33",,,,,,,"1.126,42",,,,,,,,,
FIRMINO ALVES-BA,,,,BA,,,,"452,53",,,,,,,,,-,,,,,,,,,"452,53",,,,,,,"452,53",,,,,,,,,
FLORESTA AZUL-BA,,,,BA,,,,"475,16",,,,,,,,,-,,,,,,,,,"475,16",,,,,,,"475,16",,,,,,,,,
GANDU-BA,,,,BA,,,,"610,92",,,,,,,,,-,,,,,,,,,"610,92",,,,,,,"610,92",,,,,,,,,
GAVIAO-BA,,,,BA,,,,"131,16",,,,,,,,,-,,,,,,,,,"131,16",,,,,,,"563,19",,,,,,,,,
GLORIA-BA,,,,BA,,,,"150,84",,,,,,,,,-,,,,,,,,,"150,84",,,,,,,"647,69",,,,,,,,,
GONGOGI-BA,,,,BA,,,,"475,16",,,,,,,,,-,,,,,,,,,"475,16",,,,,,,"475,16",,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,BA,,,,"157,39",,,,,,,,,-,,,,,,,,,"157,39",,,,,,,"675,83",,,,,,,,,
GUARATINGA-BA,,,,BA,,,,"610,92",,,,,,,,,-,,,,,,,,,"610,92",,,,,,,"610,92",,,,,,,,,
HELIOPOLIS-BA,,,,BA,,,,"144,28",,,,,,,,,-,,,,,,,,,"144,28",,,,,,,"619,53",,,,,,,,,
IACU-BA,,,,BA,,,,"183,63",,,,,,,,,-,,,,,,,,,"183,63",,,,,,,"788,49",,,,,,,,,
IBICARAI-BA,,,,BA,,,,"633,55",,,,,,,,,-,,,,,,,,,"633,55",,,,,,,"633,55",,,,,,,,,
IBICUI-BA,,,,BA,,,,"520,41",,,,,,,,,-,,,,,,,,,"520,41",,,,,,,"520,41",,,,,,,,,
IBIQUERA-BA,,,,BA,,,,"131,16",,,,,,,,,-,,,,,,,,,"131,16",,,,,,,"563,19",,,,,,,,,
IBIRAPITANGA-BA,,,,BA,,,,"588,30",,,,,,,,,-,,,,,,,,,"588,30",,,,,,,"588,30",,,,,,,,,
IBIRAPUA-BA,,,,BA,,,,"452,53",,,,,,,,,-,,,,,,,,,"452,53",,,,,,,"452,53",,,,,,,,,
IBIRATAIA-BA,,,,BA,,,,"610,92",,,,,,,,,-,,,,,,,,,"610,92",,,,,,,"610,92",,,,,,,,,
ICHU-BA,,,,BA,,,,"131,16",,,,,,,,,-,,,,,,,,,"131,16",,,,,,,"563,19",,,,,,,,,
IGRAPIUNA-BA,,,,BA,,,,"520,41",,,,,,,,,-,,,,,,,,,"520,41",,,,,,,"520,41",,,,,,,,,
IGUAI-BA,,,,BA,,,,"610,92",,,,,,,,,-,,,,,,,,,"610,92",,,,,,,"610,92",,,,,,,,,
ILHEUS-BA,,,,BA,,,,"905,07",,,,,,,,,-,,,,,,,,,"905,07",,,,,,,"905,07",,,,,,,,,
INHAMBUPE-BA,,,,BA,,,,"2.108,96",,,,,,,,,"981,91",,,,,,,,,"3.090,87",,,,,,,"5.174,56",,,,,,,,,
IPECAETA-BA,,,,BA,,,,"163,96",,,,,,,,,-,,,,,,,,,"163,96",,,,,,,"704,01",,,,,,,,,
IPIAU-BA,,,,BA,,,,"701,43",,,,,,,,,-,,,,,,,,,"701,43",,,,,,,"701,43",,,,,,,,,
IPIRA-BA,,,,BA,,,,"216,43",,,,,,,,,-,,,,,,,,,"216,43",,,,,,,"929,30",,,,,,,,,
IRAJUBA-BA,,,,BA,,,,"131,16",,,,,,,,,-,,,,,,,,,"131,16",,,,,,,"563,19",,,,,,,,,
IRARA-BA,,,,BA,,,,"177,07",,,,,,,,,-,,,,,,,,,"177,07",,,,,,,"760,32",,,,,,,,,
ITABELA-BA,,,,BA,,,,"610,92",,,,,,,,,-,,,,,,,,,"610,92",,,,,,,"610,92",,,,,,,,,
ITABERABA-BA,,,,BA,,,,"216,43",,,,,,,,,-,,,,,,,,,"216,43",,,,,,,"929,30",,,,,,,,,
ITABUNA-BA,,,,BA,,,,"905,07",,,,,,,,,-,,,,,,,,,"905,07",,,,,,,"905,07",,,,,,,,,
ITACARE-BA,,,,BA,,,,"565,67",,,,,,,,,-,,,,,,,,,"565,67",,,,,,,"565,67",,,,,,,,,
ITAGI-BA,,,,BA,,,,"150,84",,,,,,,,,-,,,,,,,,,"150,84",,,,,,,"647,69",,,,,,,,,
ITAGIBA-BA,,,,BA,,,,"543,03",,,,,,,,,-,,,,,,,,,"543,03",,,,,,,"543,03",,,,,,,,,
ITAGIMIRIM-BA,,,,BA,,,,"452,53",,,,,,,,,-,,,,,,,,,"452,53",,,,,,,"452,53",,,,,,,,,
ITAJU DO COLONIA-BA,,,,BA,,,,"452,53",,,,,,,,,-,,,,,,,,,"452,53",,,,,,,"452,53",,,,,,,,,
ITAJUIPE-BA,,,,BA,,,,"588,30",,,,,,,,,-,,,,,,,,,"588,30",,,,,,,"588,30",,,,,,,,,
ITAMARAJU-BA,,,,BA,,,,"769,31",,,,,,,,,-,,,,,,,,,"769,31",,,,,,,"769,31",,,,,,,,,
