SAO LUIS DO QUITUNDE-AL,,,,AL,,,,,"294,92",,,,,,,-,,,,,,"294,92",,,,,,,"1.418,82",,,,,,,,,,,,,
SAO MIGUEL DOS CAMPOS-AL,,,,AL,,,,,"32.569,88",,,,,,,"12.144,30",,,,,,"44.714,18",,,,,,,"245.437,83",,,,,,,,,,,,,
SAO MIGUEL DOS MILAGRES-AL,,,,AL,,,,,"210,66",,,,,,,-,,,,,,"210,66",,,,,,,"1.013,45",,,,,,,,,,,,,
SATUBA-AL,,,,AL,,,,,"3.967,01",,,,,,,"2.406,80",,,,,,"6.373,81",,,,,,,"39.864,32",,,,,,,,,,,,,
TEOTONIO VILELA-AL,,,,AL,,,,,"305,45",,,,,,,-,,,,,,"305,45",,,,,,,"1.469,49",,,,,,,,,,,,,
UNIAO DOS PALMARES-AL,,,,AL,,,,,"337,05",,,,,,,-,,,,,,"337,05",,,,,,,"1.621,51",,,,,,,,,,,,,
VICOSA-AL,,,,AL,,,,,"284,39",,,,,,,-,,,,,,"284,39",,,,,,,"1.368,16",,,,,,,,,,,,,
COARI-AM,,,,AM,,,,,"277.845,92",,,,,,,"213.282,61",,,,,,"491.128,53",,,,,,,"2.581.676,62",,,,,,,,,,,,,
CODAJAS-AM,,,,AM,,,,,-,,,,,,,-,,,,,,-,,,,,,,"37.053,96",,,,,,,,,,,,,
MANAUS-AM,,,,AM,,,,,"9.298,18",,,,,,,"114.150,07",,,,,,"123.448,25",,,,,,,"398.148,51",,,,,,,,,,,,,
ACAJUTIBA-BA,,,,BA,,,,,"16,29",,,,,,,-,,,,,,"16,29",,,,,,,"85,46",,,,,,,,,,,,,
ADUSTINA-BA,,,,BA,,,,,"15,55",,,,,,,-,,,,,,"15,55",,,,,,,"81,40",,,,,,,,,,,,,
AGUA FRIA-BA,,,,BA,,,,,"17,04",,,,,,,-,,,,,,"17,04",,,,,,,"89,23",,,,,,,,,,,,,
AIQUARA-BA,,,,BA,,,,,"14,81",,,,,,,-,,,,,,"14,81",,,,,,,"77,62",,,,,,,,,,,,,
ALAGOINHAS-BA,,,,BA,,,,,"59.834,00",,,,,,,"31.267,17",,,,,,"91.101,17",,,,,,,"469.685,17",,,,,,,,,,,,,
AMARGOSA-BA,,,,BA,,,,,"20,74",,,,,,,-,,,,,,"20,74",,,,,,,"108,66",,,,,,,,,,,,,
AMELIA RODRIGUES-BA,,,,BA,,,,,"19,26",,,,,,,-,,,,,,"19,26",,,,,,,"100,82",,,,,,,,,,,,,
ANAGE-BA,,,,BA,,,,,"22,96",,,,,,,-,,,,,,"22,96",,,,,,,"120,59",,,,,,,,,,,,,
ANGUERA-BA,,,,BA,,,,,"14,81",,,,,,,-,,,,,,"14,81",,,,,,,"77,62",,,,,,,,,,,,,
ANTAS-BA,,,,BA,,,,,"15,55",,,,,,,-,,,,,,"15,55",,,,,,,"81,40",,,,,,,,,,,,,
ANTONIO CARDOSO-BA,,,,BA,,,,,"15,55",,,,,,,-,,,,,,"15,55",,,,,,,"81,40",,,,,,,,,,,,,
APORA-BA,,,,BA,,,,,"17,04",,,,,,,-,,,,,,"17,04",,,,,,,"89,23",,,,,,,,,,,,,
APUAREMA-BA,,,,BA,,,,,"15,55",,,,,,,-,,,,,,"15,55",,,,,,,"81,40",,,,,,,,,,,,,
ARACAS-BA,,,,BA,,,,,"22.749,60",,,,,,,"8.578,06",,,,,,"31.327,66",,,,,,,"157.648,90",,,,,,,,,,,,,
ARACI-BA,,,,BA,,,,,"23,70",,,,,,,-,,,,,,"23,70",,,,,,,"124,31",,,,,,,,,,,,,
ARAMARI-BA,,,,BA,,,,,"14,81",,,,,,,-,,,,,,"14,81",,,,,,,"77,62",,,,,,,,,,,,,
ARATUIPE-BA,,,,BA,,,,,"14,81",,,,,,,-,,,,,,"14,81",,,,,,,"77,62",,,,,,,,,,,,,
BAIXA GRANDE-BA,,,,BA,,,,,"19,26",,,,,,,-,,,,,,"19,26",,,,,,,"100,82",,,,,,,,,,,,,
BANZAE-BA,,,,BA,,,,,"15,55",,,,,,,-,,,,,,"15,55",,,,,,,"81,40",,,,,,,,,,,,,
BARRA DO CHOCA-BA,,,,BA,,,,,"22,22",,,,,,,-,,,,,,"22,22",,,,,,,"116,49",,,,,,,,,,,,,
BELO CAMPO-BA,,,,BA,,,,,"17,04",,,,,,,-,,,,,,"17,04",,,,,,,"89,23",,,,,,,,,,,,,
BIRITINGA-BA,,,,BA,,,,,"16,29",,,,,,,-,,,,,,"16,29",,,,,,,"85,46",,,,,,,,,,,,,
BOA NOVA-BA,,,,BA,,,,,"17,78",,,,,,,-,,,,,,"17,78",,,,,,,"93,30",,,,,,,,,,,,,
BOA VISTA DO TUPIM-BA,,,,BA,,,,,"18,52",,,,,,,-,,,,,,"18,52",,,,,,,"97,09",,,,,,,,,,,,,
BOM JESUS DA SERRA-BA,,,,BA,,,,,"15,55",,,,,,,-,,,,,,"15,55",,,,,,,"81,40",,,,,,,,,,,,,
BREJOES-BA,,,,BA,,,,,"17,04",,,,,,,-,,,,,,"17,04",,,,,,,"89,23",,,,,,,,,,,,,
CAATIBA-BA,,,,BA,,,,,"17,04",,,,,,,-,,,,,,"17,04",,,,,,,"89,23",,,,,,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,BA,,,,,"17,04",,,,,,,-,,,,,,"17,04",,,,,,,"89,23",,,,,,,,,,,,,
CACHOEIRA-BA,,,,BA,,,,,"20,74",,,,,,,-,,,,,,"20,74",,,,,,,"108,66",,,,,,,,,,,,,
CAEM-BA,,,,BA,,,,,"17,78",,,,,,,-,,,,,,"17,78",,,,,,,"93,30",,,,,,,,,,,,,
CAETANOS-BA,,,,BA,,,,,"15,55",,,,,,,-,,,,,,"15,55",,,,,,,"81,40",,,,,,,,,,,,,
CAMACARI-BA,,,,BA,,,,,"9.396,69",,,,,,,"29,94",,,,,,"9.426,63",,,,,,,"50.364,60",,,,,,,,,,,,,
CANDEAL-BA,,,,BA,,,,,"15,55",,,,,,,-,,,,,,"15,55",,,,,,,"81,40",,,,,,,,,,,,,
CANDEIAS-BA,,,,BA,,,,,"128.392,80",,,,,,,"77.624,19",,,,,,"206.016,99",,,,,,,"981.991,38",,,,,,,,,,,,,
CANDIDO SALES-BA,,,,BA,,,,,"20,00",,,,,,,-,,,,,,"20,00",,,,,,,"104,94",,,,,,,,,,,,,
CANSANCAO-BA,,,,BA,,,,,"20,74",,,,,,,-,,,,,,"20,74",,,,,,,"108,66",,,,,,,,,,,,,
CANUDOS-BA,,,,BA,,,,,"17,78",,,,,,,-,,,,,,"17,78",,,,,,,"93,30",,,,,,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,BA,,,,,"15,55",,,,,,,-,,,,,,"15,55",,,,,,,"81,40",,,,,,,,,,,,,
CAPIM GROSSO-BA,,,,BA,,,,,"20,00",,,,,,,-,,,,,,"20,00",,,,,,,"104,94",,,,,,,,,,,,,
CARAVELAS-BA,,,,BA,,,,,"10.130,62",,,,,,,"624,35",,,,,,"10.754,97",,,,,,,"57.567,73",,,,,,,,,,,,,
CARDEAL DA SILVA-BA,,,,BA,,,,,"23.946,71",,,,,,,"9.445,53",,,,,,"33.392,24",,,,,,,"187.339,25",,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CASTRO ALVES-BA,,,,BA,,,,,"20,00",,,,,,,-,,,,,,"20,00",,,,,,,"104,94",,,,,,,,,,,,,
CATU-BA,,,,BA,,,,,"32.036,56",,,,,,,"13.996,34",,,,,,"46.032,90",,,,,,,"263.692,74",,,,,,,,,,,,,
CICERO DANTAS-BA,,,,BA,,,,,"20,74",,,,,,,-,,,,,,"20,74",,,,,,,"108,66",,,,,,,,,,,,,
CIPO-BA,,,,BA,,,,,"16,29",,,,,,,-,,,,,,"16,29",,,,,,,"85,46",,,,,,,,,,,,,
CONCEICAO DA FEIRA-BA,,,,BA,,,,,"17,78",,,,,,,-,,,,,,"17,78",,,,,,,"93,30",,,,,,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,BA,,,,,"18,52",,,,,,,-,,,,,,"18,52",,,,,,,"97,09",,,,,,,,,,,,,
CONCEICAO DO COITE-BA,,,,BA,,,,,"23,70",,,,,,,-,,,,,,"23,70",,,,,,,"124,31",,,,,,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,BA,,,,,"20,00",,,,,,,-,,,,,,"20,00",,,,,,,"104,94",,,,,,,,,,,,,
CONDE-BA,,,,BA,,,,,"18,52",,,,,,,-,,,,,,"18,52",,,,,,,"97,09",,,,,,,,,,,,,
CORACAO DE MARIA-BA,,,,BA,,,,,"19,26",,,,,,,-,,,,,,"19,26",,,,,,,"100,82",,,,,,,,,,,,,
CORONEL JOAO SA-BA,,,,BA,,,,,"18,52",,,,,,,-,,,,,,"18,52",,,,,,,"97,09",,,,,,,,,,,,,
CRAVOLANDIA-BA,,,,BA,,,,,"14,81",,,,,,,-,,,,,,"14,81",,,,,,,"77,62",,,,,,,,,,,,,
CRISOPOLIS-BA,,,,BA,,,,,"17,78",,,,,,,-,,,,,,"17,78",,,,,,,"93,30",,,,,,,,,,,,,
CRUZ DAS ALMAS-BA,,,,BA,,,,,"23,70",,,,,,,-,,,,,,"23,70",,,,,,,"124,31",,,,,,,,,,,,,
DARIO MEIRA-BA,,,,BA,,,,,"17,04",,,,,,,-,,,,,,"17,04",,,,,,,"89,23",,,,,,,,,,,,,
DIAS D'AVILA-BA,,,,BA,,,,,"118,35",,,,,,,"40,50",,,,,,"158,85",,,,,,,"681,05",,,,,,,,,,,,,
DOM MACEDO COSTA-BA,,,,BA,,,,,"14,81",,,,,,,-,,,,,,"14,81",,,,,,,"77,62",,,,,,,,,,,,,
ELISIO MEDRADO-BA,,,,BA,,,,,"14,81",,,,,,,-,,,,,,"14,81",,,,,,,"77,62",,,,,,,,,,,,,
ENCRUZILHADA-BA,,,,BA,,,,,"20,74",,,,,,,-,,,,,,"20,74",,,,,,,"108,66",,,,,,,,,,,,,
ENTRE RIOS-BA,,,,BA,,,,,"67.054,65",,,,,,,"37.228,18",,,,,,"104.282,83",,,,,,,"579.774,59",,,,,,,,,,,,,
ESPLANADA-BA,,,,BA,,,,,"86.714,17",,,,,,,"49.893,80",,,,,,"136.607,97",,,,,,,"736.849,60",,,,,,,,,,,,,
EUCLIDES DA CUNHA-BA,,,,BA,,,,,"23,70",,,,,,,-,,,,,,"23,70",,,,,,,"124,31",,,,,,,,,,,,,
FATIMA-BA,,,,BA,,,,,"17,78",,,,,,,-,,,,,,"17,78",,,,,,,"93,30",,,,,,,,,,,,,
FEIRA DE SANTANA-BA,,,,BA,,,,,"29,63",,,,,,,-,,,,,,"29,63",,,,,,,"154,98",,,,,,,,,,,,,
GAVIAO-BA,,,,BA,,,,,"14,81",,,,,,,-,,,,,,"14,81",,,,,,,"77,99",,,,,,,,,,,,,
GLORIA-BA,,,,BA,,,,,"16,29",,,,,,,-,,,,,,"16,29",,,,,,,"85,46",,,,,,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,BA,,,,,"17,78",,,,,,,-,,,,,,"17,78",,,,,,,"93,30",,,,,,,,,,,,,
HELIOPOLIS-BA,,,,BA,,,,,"16,29",,,,,,,-,,,,,,"16,29",,,,,,,"85,46",,,,,,,,,,,,,
IACU-BA,,,,BA,,,,,"20,00",,,,,,,-,,,,,,"20,00",,,,,,,"104,94",,,,,,,,,,,,,
IBIQUERA-BA,,,,BA,,,,,"14,81",,,,,,,-,,,,,,"14,81",,,,,,,"77,99",,,,,,,,,,,,,
ICHU-BA,,,,BA,,,,,"14,81",,,,,,,-,,,,,,"14,81",,,,,,,"77,99",,,,,,,,,,,,,
INHAMBUPE-BA,,,,BA,,,,,"20,00",,,,,,,-,,,,,,"20,00",,,,,,,"104,94",,,,,,,,,,,,,
IPECAETA-BA,,,,BA,,,,,"17,78",,,,,,,-,,,,,,"17,78",,,,,,,"93,30",,,,,,,,,,,,,
IPIRA-BA,,,,BA,,,,,"24,44",,,,,,,-,,,,,,"24,44",,,,,,,"128,08",,,,,,,,,,,,,
IRAJUBA-BA,,,,BA,,,,,"14,81",,,,,,,-,,,,,,"14,81",,,,,,,"77,99",,,,,,,,,,,,,
IRARA-BA,,,,BA,,,,,"20,00",,,,,,,-,,,,,,"20,00",,,,,,,"104,94",,,,,,,,,,,,,
ITABERABA-BA,,,,BA,,,,,"24,44",,,,,,,-,,,,,,"24,44",,,,,,,"128,08",,,,,,,,,,,,,
ITAGI-BA,,,,BA,,,,,"17,04",,,,,,,-,,,,,,"17,04",,,,,,,"89,23",,,,,,,,,,,,,
ITAMBE-BA,,,,BA,,,,,"20,74",,,,,,,-,,,,,,"20,74",,,,,,,"108,66",,,,,,,,,,,,,
ITANAGRA-BA,,,,BA,,,,,"12.839,30",,,,,,,"2.234,57",,,,,,"15.073,87",,,,,,,"80.293,76",,,,,,,,,,,,,
ITAPARICA-BA,,,,BA,,,,,"77.038,27",,,,,,,"694,86",,,,,,"77.733,13",,,,,,,"401.252,97",,,,,,,,,,,,,
ITAPETINGA-BA,,,,BA,,,,,"23,70",,,,,,,-,,,,,,"23,70",,,,,,,"124,31",,,,,,,,,,,,,
ITAPICURU-BA,,,,BA,,,,,"20,00",,,,,,,-,,,,,,"20,00",,,,,,,"104,94",,,,,,,,,,,,,
ITAQUARA-BA,,,,BA,,,,,"14,81",,,,,,,-,,,,,,"14,81",,,,,,,"77,99",,,,,,,,,,,,,
ITARANTIM-BA,,,,BA,,,,,"17,04",,,,,,,-,,,,,,"17,04",,,,,,,"89,23",,,,,,,,,,,,,
ITATIM-BA,,,,BA,,,,,"15,55",,,,,,,-,,,,,,"15,55",,,,,,,"81,40",,,,,,,,,,,,,
ITIRUCU-BA,,,,BA,,,,,"16,29",,,,,,,-,,,,,,"16,29",,,,,,,"85,46",,,,,,,,,,,,,
ITIUBA-BA,,,,BA,,,,,"21,48",,,,,,,-,,,,,,"21,48",,,,,,,"112,73",,,,,,,,,,,,,
JACOBINA-BA,,,,BA,,,,,"26,67",,,,,,,-,,,,,,"26,67",,,,,,,"139,65",,,,,,,,,,,,,
JAGUAQUARA-BA,,,,BA,,,,,"22,96",,,,,,,-,,,,,,"22,96",,,,,,,"120,59",,,,,,,,,,,,,
JAGUARIPE-BA,,,,BA,,,,,"16,29",,,,,,,-,,,,,,"16,29",,,,,,,"85,46",,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JANDAIRA-BA,,,,BA,,,,,"14,81",,,,,,,-,,,,,,"14,81",,,,,,,"77,99",,,,,,,,,,,,,
JEQUIE-BA,,,,BA,,,,,"29,63",,,,,,,-,,,,,,"29,63",,,,,,,"154,98",,,,,,,,,,,,,
JEREMOABO-BA,,,,BA,,,,,"21,48",,,,,,,-,,,,,,"21,48",,,,,,,"112,73",,,,,,,,,,,,,
JIQUIRICA-BA,,,,BA,,,,,"16,29",,,,,,,-,,,,,,"16,29",,,,,,,"85,46",,,,,,,,,,,,,
JITAUNA-BA,,,,BA,,,,,"17,78",,,,,,,-,,,,,,"17,78",,,,,,,"93,30",,,,,,,,,,,,,
LAFAIETE COUTINHO-BA,,,,BA,,,,,"14,81",,,,,,,-,,,,,,"14,81",,,,,,,"77,99",,,,,,,,,,,,,
LAJE-BA,,,,BA,,,,,"18,52",,,,,,,-,,,,,,"18,52",,,,,,,"97,09",,,,,,,,,,,,,
LAJEDINHO-BA,,,,BA,,,,,"14,81",,,,,,,-,,,,,,"14,81",,,,,,,"77,62",,,,,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,BA,,,,,"14,81",,,,,,,-,,,,,,"14,81",,,,,,,"77,99",,,,,,,,,,,,,
LAMARAO-BA,,,,BA,,,,,"15,55",,,,,,,-,,,,,,"15,55",,,,,,,"81,40",,,,,,,,,,,,,
LAURO DE FREITAS-BA,,,,BA,,,,,"27,41",,,,,,,-,,,,,,"27,41",,,,,,,"143,42",,,,,,,,,,,,,
MACAJUBA-BA,,,,BA,,,,,"15,55",,,,,,,-,,,,,,"15,55",,,,,,,"81,40",,,,,,,,,,,,,
MACARANI-BA,,,,BA,,,,,"17,78",,,,,,,-,,,,,,"17,78",,,,,,,"93,30",,,,,,,,,,,,,
MADRE DE DEUS-BA,,,,BA,,,,,"76.966,08",,,,,,,"199.666,58",,,,,,"276.632,66",,,,,,,"1.024.294,70",,,,,,,,,,,,,
MAIQUINIQUE-BA,,,,BA,,,,,"14,81",,,,,,,-,,,,,,"14,81",,,,,,,"77,99",,,,,,,,,,,,,
MAIRI-BA,,,,BA,,,,,"18,52",,,,,,,-,,,,,,"18,52",,,,,,,"97,09",,,,,,,,,,,,,
MANOEL VITORINO-BA,,,,BA,,,,,"17,04",,,,,,,-,,,,,,"17,04",,,,,,,"89,23",,,,,,,,,,,,,
MARACAS-BA,,,,BA,,,,,"20,74",,,,,,,-,,,,,,"20,74",,,,,,,"108,66",,,,,,,,,,,,,
MARAGOGIPE-BA,,,,BA,,,,,"21,48",,,,,,,-,,,,,,"21,48",,,,,,,"112,73",,,,,,,,,,,,,
MARCIONILIO SOUZA-BA,,,,BA,,,,,"16,29",,,,,,,-,,,,,,"16,29",,,,,,,"85,46",,,,,,,,,,,,,
MATA DE SAO JOAO-BA,,,,BA,,,,,"37.601,47",,,,,,,"15.752,83",,,,,,"53.354,30",,,,,,,"287.815,19",,,,,,,,,,,,,
MIGUEL CALMON-BA,,,,BA,,,,,"21,48",,,,,,,-,,,,,,"21,48",,,,,,,"112,73",,,,,,,,,,,,,
MILAGRES-BA,,,,BA,,,,,"16,29",,,,,,,-,,,,,,"16,29",,,,,,,"85,46",,,,,,,,,,,,,
MIRANTE-BA,,,,BA,,,,,"15,55",,,,,,,-,,,,,,"15,55",,,,,,,"81,40",,,,,,,,,,,,,
MONTE SANTO-BA,,,,BA,,,,,"23,70",,,,,,,-,,,,,,"23,70",,,,,,,"124,31",,,,,,,,,,,,,
MUNDO NOVO-BA,,,,BA,,,,,"19,26",,,,,,,-,,,,,,"19,26",,,,,,,"100,82",,,,,,,,,,,,,
MUNIZ FERREIRA-BA,,,,BA,,,,,"14,81",,,,,,,-,,,,,,"14,81",,,,,,,"77,99",,,,,,,,,,,,,
MURITIBA-BA,,,,BA,,,,,"20,00",,,,,,,-,,,,,,"20,00",,,,,,,"104,94",,,,,,,,,,,,,
MUTUIPE-BA,,,,BA,,,,,"18,52",,,,,,,-,,,,,,"18,52",,,,,,,"97,09",,,,,,,,,,,,,
NAZARE-BA,,,,BA,,,,,"20,00",,,,,,,-,,,,,,"20,00",,,,,,,"104,94",,,,,,,,,,,,,
NORDESTINA-BA,,,,BA,,,,,"15,55",,,,,,,-,,,,,,"15,55",,,,,,,"81,40",,,,,,,,,,,,,
NOVA CANAA-BA,,,,BA,,,,,"16,29",,,,,,,-,,,,,,"16,29",,,,,,,"85,46",,,,,,,,,,,,,
NOVA FATIMA-BA,,,,BA,,,,,"14,81",,,,,,,-,,,,,,"14,81",,,,,,,"77,99",,,,,,,,,,,,,
NOVA ITARANA-BA,,,,BA,,,,,"14,81",,,,,,,-,,,,,,"14,81",,,,,,,"77,99",,,,,,,,,,,,,
NOVA SOURE-BA,,,,BA,,,,,"19,26",,,,,,,-,,,,,,"19,26",,,,,,,"100,82",,,,,,,,,,,,,
NOVO TRIUNFO-BA,,,,BA,,,,,"16,29",,,,,,,-,,,,,,"16,29",,,,,,,"85,46",,,,,,,,,,,,,
OLINDINA-BA,,,,BA,,,,,"19,26",,,,,,,-,,,,,,"19,26",,,,,,,"100,82",,,,,,,,,,,,,
OURICANGAS-BA,,,,BA,,,,,"14,81",,,,,,,-,,,,,,"14,81",,,,,,,"77,99",,,,,,,,,,,,,
OUROLANDIA-BA,,,,BA,,,,,"17,04",,,,,,,-,,,,,,"17,04",,,,,,,"89,23",,,,,,,,,,,,,
PARIPIRANGA-BA,,,,BA,,,,,"20,00",,,,,,,-,,,,,,"20,00",,,,,,,"104,94",,,,,,,,,,,,,
PAULO AFONSO-BA,,,,BA,,,,,"26,67",,,,,,,-,,,,,,"26,67",,,,,,,"139,97",,,,,,,,,,,,,
PE DE SERRA-BA,,,,BA,,,,,"16,29",,,,,,,-,,,,,,"16,29",,,,,,,"85,46",,,,,,,,,,,,,
PEDRAO-BA,,,,BA,,,,,"14,81",,,,,,,-,,,,,,"14,81",,,,,,,"77,99",,,,,,,,,,,,,
PEDRO ALEXANDRE-BA,,,,BA,,,,,"17,04",,,,,,,-,,,,,,"17,04",,,,,,,"89,23",,,,,,,,,,,,,
PINTADAS-BA,,,,BA,,,,,"15,55",,,,,,,-,,,,,,"15,55",,,,,,,"81,40",,,,,,,,,,,,,
PIRITIBA-BA,,,,BA,,,,,"18,52",,,,,,,-,,,,,,"18,52",,,,,,,"97,09",,,,,,,,,,,,,
PLANALTINO-BA,,,,BA,,,,,"14,81",,,,,,,-,,,,,,"14,81",,,,,,,"77,62",,,,,,,,,,,,,
PLANALTO-BA,,,,BA,,,,,"19,26",,,,,,,-,,,,,,"19,26",,,,,,,"100,82",,,,,,,,,,,,,
