PASSO DE CAMARAGIBE-AL,,,,AL,,,,"747,91",,,,,,,-,,,,,"747,91",,,,,,,,"5.763,98",,,,,,,,
PENEDO-AL,,,,AL,,,,"1.121,86",,,,,,,-,,,,,"1.121,86",,,,,,,,"8.646,00",,,,,,,,
PIACABUCU-AL,,,,AL,,,,"815,90",,,,,,,-,,,,,"815,90",,,,,,,,"6.287,99",,,,,,,,
PILAR-AL,,,,AL,,,,"199.595,68",,,,,,,"128.125,25",,,,,"327.720,93",,,,,,,,"2.758.213,37",,,,,,,,
PINDOBA-AL,,,,AL,,,,"679,91",,,,,,,-,,,,,"679,91",,,,,,,,"5.239,99",,,,,,,,
PORTO CALVO-AL,,,,AL,,,,"883,89",,,,,,,-,,,,,"883,89",,,,,,,,"6.811,99",,,,,,,,
PORTO DE PEDRAS-AL,,,,AL,,,,"713,91",,,,,,,-,,,,,"713,91",,,,,,,,"5.502,00",,,,,,,,
PORTO REAL DO COLEGIO-AL,,,,AL,,,,"849,89",,,,,,,-,,,,,"849,89",,,,,,,,"6.549,98",,,,,,,,
RIO LARGO-AL,,,,AL,,,,"8.586,35",,,,,,,"4.814,60",,,,,"13.400,95",,,,,,,,"73.678,02",,,,,,,,
ROTEIRO-AL,,,,AL,,,,"883,51",,,,,,,"131,32",,,,,"1.014,83",,,,,,,,"9.081,45",,,,,,,,
SANTA LUZIA DO NORTE-AL,,,,AL,,,,"679,91",,,,,,,-,,,,,"679,91",,,,,,,,"5.239,99",,,,,,,,
SANTANA DO MUNDAU-AL,,,,AL,,,,"713,91",,,,,,,-,,,,,"713,91",,,,,,,,"5.502,00",,,,,,,,
SAO JOSE DA LAJE-AL,,,,AL,,,,"883,89",,,,,,,-,,,,,"883,89",,,,,,,,"6.811,99",,,,,,,,
SAO LUIS DO QUITUNDE-AL,,,,AL,,,,"951,88",,,,,,,-,,,,,"951,88",,,,,,,,"7.336,00",,,,,,,,
SAO MIGUEL DOS CAMPOS-AL,,,,AL,,,,"198.878,37",,,,,,,"112.260,36",,,,,"311.138,73",,,,,,,,"3.354.692,27",,,,,,,,
SAO MIGUEL DOS MILAGRES-AL,,,,AL,,,,"679,91",,,,,,,-,,,,,"679,91",,,,,,,,"5.239,99",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SATUBA-AL,,,,AL,,,,"31.765,97",,,,,,,"20.006,65",,,,,"51.772,62",,,,,,,,"606.467,32",,,,,,,,
TEOTONIO VILELA-AL,,,,AL,,,,"1.019,87",,,,,,,-,,,,,"1.019,87",,,,,,,,"7.860,01",,,,,,,,
UNIAO DOS PALMARES-AL,,,,AL,,,,"1.121,86",,,,,,,-,,,,,"1.121,86",,,,,,,,"8.646,00",,,,,,,,
VICOSA-AL,,,,AL,,,,"917,89",,,,,,,-,,,,,"917,89",,,,,,,,"7.073,99",,,,,,,,
TOTAL ALAGOAS,,,,,,,,"1.896.849,68",,,,,,,"515.534,77",,,,,"2.412.384,45",,,,,,,,"21.349.503,16",,,,,,,,
ANAMA-AM,,,,AM,,,,-,,,,,,,"2.531,37",,,,,"2.531,37",,,,,,,,"22.232,51",,,,,,,,
ANORI-AM,,,,AM,,,,-,,,,,,,"2.531,37",,,,,"2.531,37",,,,,,,,"22.232,51",,,,,,,,
AUTAZES-AM,,,,AM,,,,-,,,,,,,"6.661,87",,,,,"6.661,87",,,,,,,,"56.635,20",,,,,,,,
BERURI-AM,,,,AM,,,,-,,,,,,,"2.531,37",,,,,"2.531,37",,,,,,,,"22.232,51",,,,,,,,
CAREIRO DA VARZEA-AM,,,,AM,,,,-,,,,,,,"6.661,87",,,,,"6.661,87",,,,,,,,"56.635,20",,,,,,,,
CAREIRO-AM,,,,AM,,,,-,,,,,,,"2.531,37",,,,,"2.531,37",,,,,,,,"22.232,51",,,,,,,,
COARI-AM,,,,AM,,,,"1.861.340,81",,,,,,,"1.731.523,18",,,,,"3.592.863,99",,,,,,,,"33.443.581,45",,,,,,,,
CODAJAS-AM,,,,AM,,,,-,,,,,,,"2.531,37",,,,,"2.531,37",,,,,,,,"22.232,51",,,,,,,,
IRANDUBA-AM,,,,AM,,,,-,,,,,,,"6.661,87",,,,,"6.661,87",,,,,,,,"56.635,20",,,,,,,,
ITACOATIARA-AM,,,,AM,,,,-,,,,,,,"6.661,87",,,,,"6.661,87",,,,,,,,"56.635,20",,,,,,,,
ITAPIRANGA-AM,,,,AM,,,,-,,,,,,,"6.661,87",,,,,"6.661,87",,,,,,,,"56.635,20",,,,,,,,
MANACAPURU-AM,,,,AM,,,,-,,,,,,,"2.531,37",,,,,"2.531,37",,,,,,,,"22.232,51",,,,,,,,
MANAQUIRI-AM,,,,AM,,,,-,,,,,,,"2.531,37",,,,,"2.531,37",,,,,,,,"22.232,51",,,,,,,,
MANAUS-AM,,,,AM,,,,"1.151.461,21",,,,,,,"82.388,09",,,,,"1.233.849,30",,,,,,,,"8.993.944,34",,,,,,,,
PARINTINS-AM,,,,AM,,,,-,,,,,,,"6.661,87",,,,,"6.661,87",,,,,,,,"56.635,20",,,,,,,,
SILVES-AM,,,,AM,,,,-,,,,,,,"6.661,87",,,,,"6.661,87",,,,,,,,"56.635,20",,,,,,,,
URUCARA-AM,,,,AM,,,,-,,,,,,,"6.661,87",,,,,"6.661,87",,,,,,,,"56.635,20",,,,,,,,
URUCURITUBA-AM,,,,AM,,,,-,,,,,,,"6.661,87",,,,,"6.661,87",,,,,,,,"56.635,20",,,,,,,,
TOTAL AMAZONAS,,,,,,,,"3.012.802,02",,,,,,,"1.891.587,72",,,,,"4.904.389,74",,,,,,,,"43.102.870,19",,,,,,,,
LARANJAL DO JARI-AP,,,,AP,,,,-,,,,,,,"6.661,87",,,,,"6.661,87",,,,,,,,"56.635,20",,,,,,,,
MACAPA-AP,,,,AP,,,,-,,,,,,,"6.661,87",,,,,"6.661,87",,,,,,,,"56.635,20",,,,,,,,
MAZAGAO-AP,,,,AP,,,,-,,,,,,,"6.661,87",,,,,"6.661,87",,,,,,,,"56.635,20",,,,,,,,
TOTAL AMAPA,,,,,,,,-,,,,,,,"19.985,62",,,,,"19.985,62",,,,,,,,"169.905,61",,,,,,,,
ACAJUTIBA-BA,,,,BA,,,,"87,38",,,,,,,-,,,,,"87,38",,,,,,,,"828,55",,,,,,,,
ADUSTINA-BA,,,,BA,,,,"87,38",,,,,,,-,,,,,"87,38",,,,,,,,"828,55",,,,,,,,
AGUA FRIA-BA,,,,BA,,,,"87,38",,,,,,,-,,,,,"87,38",,,,,,,,"828,55",,,,,,,,
AIQUARA-BA,,,,BA,,,,"75,98",,,,,,,-,,,,,"75,98",,,,,,,,"720,47",,,,,,,,
ALAGOINHAS-BA,,,,BA,,,,"289.731,66",,,,,,,"137.445,82",,,,,"427.177,48",,,,,,,,"4.069.451,84",,,,,,,,
AMARGOSA-BA,,,,BA,,,,"106,38",,,,,,,-,,,,,"106,38",,,,,,,,"1.008,69",,,,,,,,
AMELIA RODRIGUES-BA,,,,BA,,,,"102,58",,,,,,,-,,,,,"102,58",,,,,,,,"972,66",,,,,,,,
ANAGE-BA,,,,BA,,,,"106,38",,,,,,,-,,,,,"106,38",,,,,,,,"1.041,95",,,,,,,,
ANGUERA-BA,,,,BA,,,,"75,98",,,,,,,-,,,,,"75,98",,,,,,,,"720,47",,,,,,,,
ANTAS-BA,,,,BA,,,,"87,38",,,,,,,-,,,,,"87,38",,,,,,,,"828,55",,,,,,,,
ANTONIO CARDOSO-BA,,,,BA,,,,"79,78",,,,,,,-,,,,,"79,78",,,,,,,,"756,50",,,,,,,,
APORA-BA,,,,BA,,,,"91,18",,,,,,,-,,,,,"91,18",,,,,,,,"864,56",,,,,,,,
APUAREMA-BA,,,,BA,,,,"75,98",,,,,,,-,,,,,"75,98",,,,,,,,"720,47",,,,,,,,
ARACAS-BA,,,,BA,,,,"208.374,73",,,,,,,"87.450,86",,,,,"295.825,59",,,,,,,,"3.065.878,89",,,,,,,,
ARACI-BA,,,,BA,,,,"117,77",,,,,,,-,,,,,"117,77",,,,,,,,"1.116,76",,,,,,,,
ARAMARI-BA,,,,BA,,,,"75,98",,,,,,,-,,,,,"75,98",,,,,,,,"720,47",,,,,,,,
ARATUIPE-BA,,,,BA,,,,"75,98",,,,,,,-,,,,,"75,98",,,,,,,,"720,47",,,,,,,,
BAIXA GRANDE-BA,,,,BA,,,,"98,78",,,,,,,-,,,,,"98,78",,,,,,,,"936,63",,,,,,,,
BANZAE-BA,,,,BA,,,,"79,78",,,,,,,-,,,,,"79,78",,,,,,,,"756,50",,,,,,,,
BARRA DO CHOCA-BA,,,,BA,,,,"117,77",,,,,,,-,,,,,"117,77",,,,,,,,"1.116,76",,,,,,,,
BARROCAS-BA,,,,BA,,,,"83,58",,,,,,,-,,,,,"83,58",,,,,,,,"792,53",,,,,,,,
BELO CAMPO-BA,,,,BA,,,,"91,18",,,,,,,-,,,,,"91,18",,,,,,,,"864,56",,,,,,,,
BIRITINGA-BA,,,,BA,,,,"87,38",,,,,,,-,,,,,"87,38",,,,,,,,"828,55",,,,,,,,
BOA NOVA-BA,,,,BA,,,,"98,78",,,,,,,-,,,,,"98,78",,,,,,,,"936,63",,,,,,,,
BOA VISTA DO TUPIM-BA,,,,BA,,,,"94,98",,,,,,,-,,,,,"94,98",,,,,,,,"900,61",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM JESUS DA SERRA-BA,,,,BA,,,,"79,78",,,,,,,-,,,,,"79,78",,,,,,,,"756,50",,,,,,,,
BREJOES-BA,,,,BA,,,,"87,38",,,,,,,-,,,,,"87,38",,,,,,,,"828,55",,,,,,,,
CAATIBA-BA,,,,BA,,,,"87,38",,,,,,,-,,,,,"87,38",,,,,,,,"828,55",,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,BA,,,,"87,38",,,,,,,-,,,,,"87,38",,,,,,,,"828,55",,,,,,,,
CACHOEIRA-BA,,,,BA,,,,"106,38",,,,,,,-,,,,,"106,38",,,,,,,,"1.008,69",,,,,,,,
CAEM-BA,,,,BA,,,,"83,58",,,,,,,-,,,,,"83,58",,,,,,,,"792,53",,,,,,,,
CAETANOS-BA,,,,BA,,,,"83,58",,,,,,,-,,,,,"83,58",,,,,,,,"792,53",,,,,,,,
CAMACARI-BA,,,,BA,,,,"151,97",,,,,,,-,,,,,"151,97",,,,,,,,"3.242,59",,,,,,,,
CANDEAL-BA,,,,BA,,,,"79,78",,,,,,,-,,,,,"79,78",,,,,,,,"756,50",,,,,,,,
CANDEIAS-BA,,,,BA,,,,"215.794,09",,,,,,,"230.179,65",,,,,"445.973,74",,,,,,,,"4.411.922,95",,,,,,,,
CANDIDO SALES-BA,,,,BA,,,,"106,38",,,,,,,-,,,,,"106,38",,,,,,,,"1.008,69",,,,,,,,
CANSANCAO-BA,,,,BA,,,,"106,38",,,,,,,-,,,,,"106,38",,,,,,,,"1.008,69",,,,,,,,
CANUDOS-BA,,,,BA,,,,"83,58",,,,,,,-,,,,,"83,58",,,,,,,,"792,53",,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,BA,,,,"79,78",,,,,,,-,,,,,"79,78",,,,,,,,"756,50",,,,,,,,
CAPIM GROSSO-BA,,,,BA,,,,"98,78",,,,,,,-,,,,,"98,78",,,,,,,,"936,63",,,,,,,,
CARDEAL DA SILVA-BA,,,,BA,,,,"70.818,08",,,,,,,"45.569,16",,,,,"116.387,24",,,,,,,,"982.310,73",,,,,,,,
CASTRO ALVES-BA,,,,BA,,,,"102,58",,,,,,,-,,,,,"102,58",,,,,,,,"972,66",,,,,,,,
CATU-BA,,,,BA,,,,"210.189,02",,,,,,,"99.725,47",,,,,"309.914,49",,,,,,,,"3.067.922,30",,,,,,,,
CICERO DANTAS-BA,,,,BA,,,,"106,38",,,,,,,-,,,,,"106,38",,,,,,,,"1.008,69",,,,,,,,
CIPO-BA,,,,BA,,,,"87,38",,,,,,,-,,,,,"87,38",,,,,,,,"828,55",,,,,,,,
CONCEICAO DA FEIRA-BA,,,,BA,,,,"91,18",,,,,,,-,,,,,"91,18",,,,,,,,"864,56",,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,BA,,,,"94,98",,,,,,,-,,,,,"94,98",,,,,,,,"900,61",,,,,,,,
CONCEICAO DO COITE-BA,,,,BA,,,,"125,37",,,,,,,-,,,,,"125,37",,,,,,,,"1.188,81",,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,BA,,,,"102,58",,,,,,,-,,,,,"102,58",,,,,,,,"972,66",,,,,,,,
CONDE-BA,,,,BA,,,,"139,94",,,,,,,"26,55",,,,,"166,49",,,,,,,,"6.106,62",,,,,,,,
CORACAO DE MARIA-BA,,,,BA,,,,"98,78",,,,,,,-,,,,,"98,78",,,,,,,,"936,63",,,,,,,,
CORONEL JOAO SA-BA,,,,BA,,,,"94,98",,,,,,,-,,,,,"94,98",,,,,,,,"900,61",,,,,,,,
CRAVOLANDIA-BA,,,,BA,,,,"75,98",,,,,,,-,,,,,"75,98",,,,,,,,"720,47",,,,,,,,
CRISOPOLIS-BA,,,,BA,,,,"94,98",,,,,,,-,,,,,"94,98",,,,,,,,"900,61",,,,,,,,
CRUZ DAS ALMAS-BA,,,,BA,,,,"121,57",,,,,,,-,,,,,"121,57",,,,,,,,"1.152,78",,,,,,,,
DARIO MEIRA-BA,,,,BA,,,,"87,38",,,,,,,-,,,,,"87,38",,,,,,,,"828,55",,,,,,,,
DIAS D'AVILA-BA,,,,BA,,,,"175,01",,,,,,,"24,04",,,,,"199,05",,,,,,,,"13.294,54",,,,,,,,
DOM MACEDO COSTA-BA,,,,BA,,,,"75,98",,,,,,,-,,,,,"75,98",,,,,,,,"720,47",,,,,,,,
ELISIO MEDRADO-BA,,,,BA,,,,"75,98",,,,,,,-,,,,,"75,98",,,,,,,,"720,47",,,,,,,,
ENCRUZILHADA-BA,,,,BA,,,,"110,18",,,,,,,-,,,,,"110,18",,,,,,,,"1.044,71",,,,,,,,
ENTRE RIOS-BA,,,,BA,,,,"216.650,04",,,,,,,"126.251,72",,,,,"342.901,76",,,,,,,,"3.316.481,70",,,,,,,,
ESPLANADA-BA,,,,BA,,,,"425.042,15",,,,,,,"260.084,07",,,,,"685.126,22",,,,,,,,"5.933.231,56",,,,,,,,
EUCLIDES DA CUNHA-BA,,,,BA,,,,"121,57",,,,,,,-,,,,,"121,57",,,,,,,,"1.152,78",,,,,,,,
FATIMA-BA,,,,BA,,,,"94,98",,,,,,,-,,,,,"94,98",,,,,,,,"900,61",,,,,,,,
FEIRA DE SANTANA-BA,,,,BA,,,,"151,97",,,,,,,-,,,,,"151,97",,,,,,,,"1.440,99",,,,,,,,
GAVIAO-BA,,,,BA,,,,"75,98",,,,,,,-,,,,,"75,98",,,,,,,,"720,47",,,,,,,,
GLORIA-BA,,,,BA,,,,"87,38",,,,,,,-,,,,,"87,38",,,,,,,,"828,55",,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,BA,,,,"91,18",,,,,,,-,,,,,"91,18",,,,,,,,"864,56",,,,,,,,
HELIOPOLIS-BA,,,,BA,,,,"83,58",,,,,,,-,,,,,"83,58",,,,,,,,"792,53",,,,,,,,
IACU-BA,,,,BA,,,,"106,38",,,,,,,-,,,,,"106,38",,,,,,,,"1.008,69",,,,,,,,
IBIQUERA-BA,,,,BA,,,,"75,98",,,,,,,-,,,,,"75,98",,,,,,,,"720,47",,,,,,,,
ICHU-BA,,,,BA,,,,"75,98",,,,,,,-,,,,,"75,98",,,,,,,,"720,47",,,,,,,,
INHAMBUPE-BA,,,,BA,,,,"106,38",,,,,,,-,,,,,"106,38",,,,,,,,"1.008,69",,,,,,,,
IPECAETA-BA,,,,BA,,,,"94,98",,,,,,,-,,,,,"94,98",,,,,,,,"900,61",,,,,,,,
IPIRA-BA,,,,BA,,,,"125,37",,,,,,,-,,,,,"125,37",,,,,,,,"1.188,81",,,,,,,,
IRAJUBA-BA,,,,BA,,,,"75,98",,,,,,,-,,,,,"75,98",,,,,,,,"720,47",,,,,,,,
IRARA-BA,,,,BA,,,,"102,58",,,,,,,-,,,,,"102,58",,,,,,,,"972,66",,,,,,,,
ITABERABA-BA,,,,BA,,,,"125,37",,,,,,,-,,,,,"125,37",,,,,,,,"1.188,81",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITAGI-BA,,,,BA,,,,"87,38",,,,,,,-,,,,,"87,38",,,,,,,,"828,55",,,,,,,,
ITAMBE-BA,,,,BA,,,,"106,38",,,,,,,-,,,,,"106,38",,,,,,,,"1.008,69",,,,,,,,
ITANAGRA-BA,,,,BA,,,,"84.151,98",,,,,,,"8.832,30",,,,,"92.984,28",,,,,,,,"1.009.727,79",,,,,,,,
ITAPARICA-BA,,,,BA,,,,"2.628,49",,,,,,,"111.952,36",,,,,"114.580,85",,,,,,,,"1.241.565,84",,,,,,,,
ITAPETINGA-BA,,,,BA,,,,"125,37",,,,,,,-,,,,,"125,37",,,,,,,,"1.188,81",,,,,,,,
ITAPICURU-BA,,,,BA,,,,"102,58",,,,,,,-,,,,,"102,58",,,,,,,,"972,66",,,,,,,,
ITAQUARA-BA,,,,BA,,,,"75,98",,,,,,,-,,,,,"75,98",,,,,,,,"720,47",,,,,,,,
ITARANTIM-BA,,,,BA,,,,"91,18",,,,,,,-,,,,,"91,18",,,,,,,,"853,48",,,,,,,,
ITATIM-BA,,,,BA,,,,"83,58",,,,,,,-,,,,,"83,58",,,,,,,,"792,53",,,,,,,,
ITIRUCU-BA,,,,BA,,,,"83,58",,,,,,,-,,,,,"83,58",,,,,,,,"792,53",,,,,,,,
ITIUBA-BA,,,,BA,,,,"110,18",,,,,,,-,,,,,"110,18",,,,,,,,"1.044,71",,,,,,,,
JACOBINA-BA,,,,BA,,,,"132,97",,,,,,,-,,,,,"132,97",,,,,,,,"1.260,86",,,,,,,,
JAGUAQUARA-BA,,,,BA,,,,"117,77",,,,,,,-,,,,,"117,77",,,,,,,,"1.116,76",,,,,,,,
JAGUARIPE-BA,,,,BA,,,,"83,58",,,,,,,-,,,,,"83,58",,,,,,,,"792,53",,,,,,,,
JANDAIRA-BA,,,,BA,,,,"79,78",,,,,,,-,,,,,"79,78",,,,,,,,"756,50",,,,,,,,
JEQUIE-BA,,,,BA,,,,"151,97",,,,,,,-,,,,,"151,97",,,,,,,,"1.440,99",,,,,,,,
JEREMOABO-BA,,,,BA,,,,"110,18",,,,,,,-,,,,,"110,18",,,,,,,,"1.044,71",,,,,,,,
JIQUIRICA-BA,,,,BA,,,,"83,58",,,,,,,-,,,,,"83,58",,,,,,,,"792,53",,,,,,,,
JITAUNA-BA,,,,BA,,,,"98,78",,,,,,,-,,,,,"98,78",,,,,,,,"936,63",,,,,,,,
LAFAIETE COUTINHO-BA,,,,BA,,,,"75,98",,,,,,,-,,,,,"75,98",,,,,,,,"720,47",,,,,,,,
LAJE-BA,,,,BA,,,,"94,98",,,,,,,-,,,,,"94,98",,,,,,,,"900,61",,,,,,,,
LAJEDINHO-BA,,,,BA,,,,"75,98",,,,,,,-,,,,,"75,98",,,,,,,,"720,47",,,,,,,,
LAJEDO DO TABOCAL-BA,,,,BA,,,,"75,98",,,,,,,-,,,,,"75,98",,,,,,,,"720,47",,,,,,,,
LAMARAO-BA,,,,BA,,,,"75,98",,,,,,,-,,,,,"75,98",,,,,,,,"720,47",,,,,,,,
LAURO DE FREITAS-BA,,,,BA,,,,"144,37",,,,,,,-,,,,,"144,37",,,,,,,,"1.368,92",,,,,,,,
MACAJUBA-BA,,,,BA,,,,"79,78",,,,,,,-,,,,,"79,78",,,,,,,,"756,50",,,,,,,,
MACARANI-BA,,,,BA,,,,"87,38",,,,,,,-,,,,,"87,38",,,,,,,,"828,55",,,,,,,,
MADRE DE DEUS-BA,,,,BA,,,,"1.205.645,94",,,,,,,"510.199,56",,,,,"1.715.845,50",,,,,,,,"15.657.711,87",,,,,,,,
MAIQUINIQUE-BA,,,,BA,,,,"75,98",,,,,,,-,,,,,"75,98",,,,,,,,"720,47",,,,,,,,
MAIRI-BA,,,,BA,,,,"98,78",,,,,,,-,,,,,"98,78",,,,,,,,"936,63",,,,,,,,
MANOEL VITORINO-BA,,,,BA,,,,"91,18",,,,,,,-,,,,,"91,18",,,,,,,,"864,56",,,,,,,,
MARACAS-BA,,,,BA,,,,"106,38",,,,,,,-,,,,,"106,38",,,,,,,,"1.008,69",,,,,,,,
MARAGOGIPE-BA,,,,BA,,,,"117,77",,,,,,,-,,,,,"117,77",,,,,,,,"1.116,76",,,,,,,,
MARCIONILIO SOUZA-BA,,,,BA,,,,"79,78",,,,,,,-,,,,,"79,78",,,,,,,,"756,50",,,,,,,,
MATA DE SAO JOAO-BA,,,,BA,,,,"156.181,16",,,,,,,"58.906,77",,,,,"215.087,93",,,,,,,,"2.175.996,61",,,,,,,,
MIGUEL CALMON-BA,,,,BA,,,,"106,38",,,,,,,-,,,,,"106,38",,,,,,,,"1.008,69",,,,,,,,
MILAGRES-BA,,,,BA,,,,"83,58",,,,,,,-,,,,,"83,58",,,,,,,,"792,53",,,,,,,,
MIRANTE-BA,,,,BA,,,,"83,58",,,,,,,-,,,,,"83,58",,,,,,,,"792,53",,,,,,,,
MONTE SANTO-BA,,,,BA,,,,"121,57",,,,,,,-,,,,,"121,57",,,,,,,,"1.152,78",,,,,,,,
MUNDO NOVO-BA,,,,BA,,,,"98,78",,,,,,,-,,,,,"98,78",,,,,,,,"936,63",,,,,,,,
MUNIZ FERREIRA-BA,,,,BA,,,,"75,98",,,,,,,-,,,,,"75,98",,,,,,,,"720,47",,,,,,,,
MURITIBA-BA,,,,BA,,,,"106,38",,,,,,,-,,,,,"106,38",,,,,,,,"1.008,69",,,,,,,,
MUTUIPE-BA,,,,BA,,,,"98,78",,,,,,,-,,,,,"98,78",,,,,,,,"936,63",,,,,,,,
NAZARE-BA,,,,BA,,,,"102,58",,,,,,,-,,,,,"102,58",,,,,,,,"972,66",,,,,,,,
NORDESTINA-BA,,,,BA,,,,"79,78",,,,,,,-,,,,,"79,78",,,,,,,,"756,50",,,,,,,,
NOVA CANAA-BA,,,,BA,,,,"87,38",,,,,,,-,,,,,"87,38",,,,,,,,"828,55",,,,,,,,
NOVA FATIMA-BA,,,,BA,,,,"75,98",,,,,,,-,,,,,"75,98",,,,,,,,"720,47",,,,,,,,
NOVA ITARANA-BA,,,,BA,,,,"75,98",,,,,,,-,,,,,"75,98",,,,,,,,"720,47",,,,,,,,
NOVA SOURE-BA,,,,BA,,,,"102,58",,,,,,,-,,,,,"102,58",,,,,,,,"972,66",,,,,,,,
NOVO TRIUNFO-BA,,,,BA,,,,"83,58",,,,,,,-,,,,,"83,58",,,,,,,,"792,53",,,,,,,,
OLINDINA-BA,,,,BA,,,,"98,78",,,,,,,-,,,,,"98,78",,,,,,,,"936,63",,,,,,,,
OURICANGAS-BA,,,,BA,,,,"75,98",,,,,,,-,,,,,"75,98",,,,,,,,"720,47",,,,,,,,
OUROLANDIA-BA,,,,BA,,,,"87,38",,,,,,,-,,,,,"87,38",,,,,,,,"828,55",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
