Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAULO AFONSO-BA,,,,,BA,,,,"149,37",,,,,-,,,,,,"149,37",,,,,,"1.344,73",,,,,,,,,,
PE DE SERRA-BA,,,,,BA,,,,"88,81",,,,,-,,,,,,"88,81",,,,,,"799,55",,,,,,,,,,
PEDRAO-BA,,,,,BA,,,,"80,74",,,,,-,,,,,,"80,74",,,,,,"726,84",,,,,,,,,,
PEDRO ALEXANDRE-BA,,,,,BA,,,,"96,89",,,,,-,,,,,,"96,89",,,,,,"872,23",,,,,,,,,,
PINTADAS-BA,,,,,BA,,,,"84,78",,,,,-,,,,,,"84,78",,,,,,"763,21",,,,,,,,,,
PIRITIBA-BA,,,,,BA,,,,"100,93",,,,,-,,,,,,"100,93",,,,,,"908,57",,,,,,,,,,
PLANALTINO-BA,,,,,BA,,,,"80,74",,,,,-,,,,,,"80,74",,,,,,"726,84",,,,,,,,,,
PLANALTO-BA,,,,,BA,,,,"104,96",,,,,-,,,,,,"104,96",,,,,,"944,92",,,,,,,,,,
POCOES-BA,,,,,BA,,,,"125,15",,,,,-,,,,,,"125,15",,,,,,"1.126,64",,,,,,,,,,
POJUCA-BA,,,,,BA,,,,"710.254,97",,,,,"576.632,51",,,,,,"1.286.887,48",,,,,,"11.851.944,52",,,,,,,,,,
QUEIMADAS-BA,,,,,BA,,,,"109,00",,,,,-,,,,,,"109,00",,,,,,"981,25",,,,,,,,,,
QUIJINGUE-BA,,,,,BA,,,,"109,00",,,,,-,,,,,,"109,00",,,,,,"981,25",,,,,,,,,,
QUIXABEIRA-BA,,,,,BA,,,,"80,74",,,,,-,,,,,,"80,74",,,,,,"726,84",,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,BA,,,,"104,96",,,,,-,,,,,,"104,96",,,,,,"944,92",,,,,,,,,,
RETIROLANDIA-BA,,,,,BA,,,,"84,78",,,,,-,,,,,,"84,78",,,,,,"763,21",,,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,BA,,,,"113,04",,,,,-,,,,,,"113,04",,,,,,"1.017,63",,,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,BA,,,,"88,81",,,,,-,,,,,,"88,81",,,,,,"799,55",,,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,BA,,,,"125,15",,,,,-,,,,,,"125,15",,,,,,"1.126,64",,,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,BA,,,,"92,85",,,,,-,,,,,,"92,85",,,,,,"835,89",,,,,,,,,,
RIO REAL-BA,,,,,BA,,,,"117,07",,,,,-,,,,,,"117,07",,,,,,"1.053,96",,,,,,,,,,
RUY BARBOSA-BA,,,,,BA,,,,"113,04",,,,,-,,,,,,"113,04",,,,,,"1.017,63",,,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,BA,,,,"2.346,17",,,,,"177.182,88",,,,,,"179.529,05",,,,,,"1.421.525,07",,,,,,,,,,
SALVADOR-BA,,,,,BA,,,,"4.468,90",,,,,"177.182,88",,,,,,"181.651,78",,,,,,"1.440.634,97",,,,,,,,,,
SANTA BARBARA-BA,,,,,BA,,,,"96,89",,,,,-,,,,,,"96,89",,,,,,"872,23",,,,,,,,,,
SANTA BRIGIDA-BA,,,,,BA,,,,"96,89",,,,,-,,,,,,"96,89",,,,,,"872,23",,,,,,,,,,
SANTA INES-BA,,,,,BA,,,,"84,78",,,,,-,,,,,,"84,78",,,,,,"763,21",,,,,,,,,,
SANTA TERESINHA-BA,,,,,BA,,,,"80,74",,,,,-,,,,,,"80,74",,,,,,"726,84",,,,,,,,,,
SANTALUZ-BA,,,,,BA,,,,"113,04",,,,,-,,,,,,"113,04",,,,,,"1.017,63",,,,,,,,,,
SANTANOPOLIS-BA,,,,,BA,,,,"80,74",,,,,-,,,,,,"80,74",,,,,,"726,84",,,,,,,,,,
SANTO AMARO-BA,,,,,BA,,,,"3.686,84",,,,,"177.182,88",,,,,,"180.869,72",,,,,,"1.433.594,48",,,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,BA,,,,"141,30",,,,,-,,,,,,"141,30",,,,,,"1.272,03",,,,,,,,,,
SANTO ESTEVAO-BA,,,,,BA,,,,"125,15",,,,,-,,,,,,"125,15",,,,,,"1.126,64",,,,,,,,,,
SAO DOMINGOS-BA,,,,,BA,,,,"80,74",,,,,-,,,,,,"80,74",,,,,,"726,84",,,,,,,,,,
SAO FELIPE-BA,,,,,BA,,,,"104,96",,,,,-,,,,,,"104,96",,,,,,"944,92",,,,,,,,,,
SAO FELIX-BA,,,,,BA,,,,"88,81",,,,,-,,,,,,"88,81",,,,,,"799,55",,,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,BA,,,,"1.548.432,37",,,,,"233.730,87",,,,,,"1.782.163,24",,,,,,"13.722.372,39",,,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,BA,,,,"109,00",,,,,-,,,,,,"109,00",,,,,,"981,25",,,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,BA,,,,"80,74",,,,,-,,,,,,"80,74",,,,,,"726,84",,,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,BA,,,,"84,78",,,,,-,,,,,,"84,78",,,,,,"763,21",,,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,BA,,,,"294.564,96",,,,,"213.076,31",,,,,,"507.641,27",,,,,,"4.439.855,28",,,,,,,,,,
SAPEACU-BA,,,,,BA,,,,"96,89",,,,,-,,,,,,"96,89",,,,,,"872,23",,,,,,,,,,
SATIRO DIAS-BA,,,,,BA,,,,"68.744,66",,,,,"35.010,36",,,,,,"103.755,02",,,,,,"146.460,41",,,,,,,,,,
SAUBARA-BA,,,,,BA,,,,"2.346,17",,,,,"177.182,88",,,,,,"179.529,05",,,,,,"1.421.525,07",,,,,,,,,,
SERRA PRETA-BA,,,,,BA,,,,"96,89",,,,,-,,,,,,"96,89",,,,,,"872,23",,,,,,,,,,
SERRINHA-BA,,,,,BA,,,,"137,26",,,,,-,,,,,,"137,26",,,,,,"1.235,68",,,,,,,,,,
SERROLANDIA-BA,,,,,BA,,,,"88,81",,,,,-,,,,,,"88,81",,,,,,"799,55",,,,,,,,,,
SIMOES FILHO-BA,,,,,BA,,,,"100.262,87",,,,,"6.930,14",,,,,,"107.193,01",,,,,,"868.284,87",,,,,,,,,,
SITIO DO QUINTO-BA,,,,,BA,,,,"96,89",,,,,-,,,,,,"96,89",,,,,,"872,23",,,,,,,,,,
TANQUINHO-BA,,,,,BA,,,,"80,74",,,,,-,,,,,,"80,74",,,,,,"726,84",,,,,,,,,,
TAPIRAMUTA-BA,,,,,BA,,,,"96,89",,,,,-,,,,,,"96,89",,,,,,"872,23",,,,,,,,,,
TEODORO SAMPAIO-BA,,,,,BA,,,,"80,74",,,,,-,,,,,,"80,74",,,,,,"726,84",,,,,,,,,,
TEOFILANDIA-BA,,,,,BA,,,,"104,96",,,,,-,,,,,,"104,96",,,,,,"944,92",,,,,,,,,,
TERRA NOVA-BA,,,,,BA,,,,"183,70",,,,,"61,20",,,,,,"244,90",,,,,,"1.337,62",,,,,,,,,,
TUCANO-BA,,,,,BA,,,,"129,19",,,,,-,,,,,,"129,19",,,,,,"1.162,99",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UAUA-BA,,,,,BA,,,,"109,00",,,,,-,,,,,,"109,00",,,,,,"981,25",,,,,,,,,,
UBAIRA-BA,,,,,BA,,,,"104,96",,,,,-,,,,,,"104,96",,,,,,"944,92",,,,,,,,,,
VALENTE-BA,,,,,BA,,,,"100,93",,,,,-,,,,,,"100,93",,,,,,"908,57",,,,,,,,,,
VARZEA DA ROCA-BA,,,,,BA,,,,"88,81",,,,,-,,,,,,"88,81",,,,,,"799,55",,,,,,,,,,
VARZEA DO POCO-BA,,,,,BA,,,,"80,74",,,,,-,,,,,,"80,74",,,,,,"726,84",,,,,,,,,,
VARZEA NOVA-BA,,,,,BA,,,,"92,85",,,,,-,,,,,,"92,85",,,,,,"835,89",,,,,,,,,,
VARZEDO-BA,,,,,BA,,,,"80,74",,,,,-,,,,,,"80,74",,,,,,"726,84",,,,,,,,,,
VERA CRUZ-BA,,,,,BA,,,,"113,04",,,,,-,,,,,,"113,04",,,,,,"1.017,63",,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,BA,,,,"161,48",,,,,-,,,,,,"161,48",,,,,,"1.453,74",,,,,,,,,,
TOTAL BAHIA,,,,,,,,,"6.613.582,54",,,,,"4.080.921,90",,,,,,"10.694.504,44",,,,,,"87.376.223,21",,,,,,,,,,
ACARAU-CE,,,,,CE,,,,"3.749,06",,,,,-,,,,,,"3.749,06",,,,,,"30.804,34",,,,,,,,,,
ALCANTARAS-CE,,,,,CE,,,,"2.343,16",,,,,-,,,,,,"2.343,16",,,,,,"19.252,68",,,,,,,,,,
AMONTADA-CE,,,,,CE,,,,"78.257,12",,,,,"100.066,62",,,,,,"178.323,74",,,,,,"1.505.801,00",,,,,,,,,,
APUIARES-CE,,,,,CE,,,,"2.577,48",,,,,-,,,,,,"2.577,48",,,,,,"21.177,97",,,,,,,,,,
AQUIRAZ-CE,,,,,CE,,,,-,,,,,"17.117,24",,,,,,"17.117,24",,,,,,"34.579,84",,,,,,,,,,
ARACATI-CE,,,,,CE,,,,"661.301,27",,,,,"16.727,55",,,,,,"678.028,82",,,,,,"5.426.053,24",,,,,,,,,,
ARARENDA-CE,,,,,CE,,,,"2.460,32",,,,,-,,,,,,"2.460,32",,,,,,"20.215,32",,,,,,,,,,
BARROQUINHA-CE,,,,,CE,,,,"2.577,48",,,,,-,,,,,,"2.577,48",,,,,,"21.177,97",,,,,,,,,,
BELA CRUZ-CE,,,,,CE,,,,"3.280,43",,,,,-,,,,,,"3.280,43",,,,,,"26.953,80",,,,,,,,,,
CAMOCIM-CE,,,,,CE,,,,"3.749,06",,,,,-,,,,,,"3.749,06",,,,,,"30.804,34",,,,,,,,,,
CANINDE-CE,,,,,CE,,,,"3.983,38",,,,,-,,,,,,"3.983,38",,,,,,"32.729,60",,,,,,,,,,
CARIDADE-CE,,,,,CE,,,,"2.694,64",,,,,-,,,,,,"2.694,64",,,,,,"22.140,61",,,,,,,,,,
CARIRE-CE,,,,,CE,,,,"2.928,95",,,,,-,,,,,,"2.928,95",,,,,,"24.065,87",,,,,,,,,,
CARNAUBAL-CE,,,,,CE,,,,"2.694,64",,,,,-,,,,,,"2.694,64",,,,,,"22.140,61",,,,,,,,,,
CATUNDA-CE,,,,,CE,,,,"2.343,16",,,,,-,,,,,,"2.343,16",,,,,,"19.252,68",,,,,,,,,,
CAUCAIA-CE,,,,,CE,,,,-,,,,,"17.117,24",,,,,,"17.117,24",,,,,,"34.579,84",,,,,,,,,,
CHAVAL-CE,,,,,CE,,,,"2.577,48",,,,,-,,,,,,"2.577,48",,,,,,"21.177,97",,,,,,,,,,
COREAU-CE,,,,,CE,,,,"2.928,95",,,,,-,,,,,,"2.928,95",,,,,,"24.065,87",,,,,,,,,,
CRATEUS-CE,,,,,CE,,,,"3.983,38",,,,,-,,,,,,"3.983,38",,,,,,"32.729,60",,,,,,,,,,
CROATA-CE,,,,,CE,,,,"2.811,80",,,,,-,,,,,,"2.811,80",,,,,,"23.103,24",,,,,,,,,,
CRUZ-CE,,,,,CE,,,,"2.928,95",,,,,-,,,,,,"2.928,95",,,,,,"24.065,87",,,,,,,,,,
FORQUILHA-CE,,,,,CE,,,,"2.811,80",,,,,-,,,,,,"2.811,80",,,,,,"23.103,24",,,,,,,,,,
FORTALEZA-CE,,,,,CE,,,,"1.584.636,25",,,,,"22.822,98",,,,,,"1.607.459,23",,,,,,"2.625.091,22",,,,,,,,,,
FRECHEIRINHA-CE,,,,,CE,,,,"2.460,32",,,,,-,,,,,,"2.460,32",,,,,,"20.215,32",,,,,,,,,,
GENERAL SAMPAIO-CE,,,,,CE,,,,"2.343,16",,,,,-,,,,,,"2.343,16",,,,,,"19.252,68",,,,,,,,,,
GRACA-CE,,,,,CE,,,,"2.694,64",,,,,-,,,,,,"2.694,64",,,,,,"22.140,61",,,,,,,,,,
GRANJA-CE,,,,,CE,,,,"3.749,06",,,,,-,,,,,,"3.749,06",,,,,,"30.804,34",,,,,,,,,,
GROAIRAS-CE,,,,,CE,,,,"2.343,16",,,,,-,,,,,,"2.343,16",,,,,,"19.252,68",,,,,,,,,,
GUARACIABA DO NORTE-CE,,,,,CE,,,,"3.397,59",,,,,-,,,,,,"3.397,59",,,,,,"27.916,43",,,,,,,,,,
HIDROLANDIA-CE,,,,,CE,,,,"2.811,80",,,,,-,,,,,,"2.811,80",,,,,,"23.103,24",,,,,,,,,,
IBIAPINA-CE,,,,,CE,,,,"3.046,11",,,,,-,,,,,,"3.046,11",,,,,,"25.028,51",,,,,,,,,,
ICAPUI-CE,,,,,CE,,,,"107.441,45",,,,,"18.099,25",,,,,,"125.540,70",,,,,,"1.039.939,44",,,,,,,,,,
INDEPENDENCIA-CE,,,,,CE,,,,"3.163,27",,,,,-,,,,,,"3.163,27",,,,,,"25.991,15",,,,,,,,,,
IPAPORANGA-CE,,,,,CE,,,,"2.460,32",,,,,-,,,,,,"2.460,32",,,,,,"20.215,32",,,,,,,,,,
IPU-CE,,,,,CE,,,,"3.514,75",,,,,-,,,,,,"3.514,75",,,,,,"28.879,06",,,,,,,,,,
IPUEIRAS-CE,,,,,CE,,,,"3.514,75",,,,,-,,,,,,"3.514,75",,,,,,"28.879,06",,,,,,,,,,
IRAUCUBA-CE,,,,,CE,,,,"2.928,95",,,,,-,,,,,,"2.928,95",,,,,,"24.065,87",,,,,,,,,,
ITAPAGE-CE,,,,,CE,,,,"3.631,90",,,,,-,,,,,,"3.631,90",,,,,,"29.841,70",,,,,,,,,,
ITAPIPOCA-CE,,,,,CE,,,,"97.146,77",,,,,"87.826,41",,,,,,"184.973,18",,,,,,"1.530.821,37",,,,,,,,,,
ITAREMA-CE,,,,,CE,,,,"75.558,60",,,,,"66.779,92",,,,,,"142.338,52",,,,,,"1.117.953,88",,,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,CE,,,,"2.577,48",,,,,-,,,,,,"2.577,48",,,,,,"21.177,97",,,,,,,,,,
MARCO-CE,,,,,CE,,,,"3.046,11",,,,,-,,,,,,"3.046,11",,,,,,"25.028,51",,,,,,,,,,
MARTINOPOLE-CE,,,,,CE,,,,"2.343,16",,,,,-,,,,,,"2.343,16",,,,,,"19.252,68",,,,,,,,,,
MASSAPE-CE,,,,,CE,,,,"3.280,43",,,,,-,,,,,,"3.280,43",,,,,,"26.953,80",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MERUOCA-CE,,,,,CE,,,,"2.460,32",,,,,-,,,,,,"2.460,32",,,,,,"20.215,32",,,,,,,,,,
MIRAIMA-CE,,,,,CE,,,,"2.460,32",,,,,-,,,,,,"2.460,32",,,,,,"20.215,32",,,,,,,,,,
MONSENHOR TABOSA-CE,,,,,CE,,,,"2.811,80",,,,,-,,,,,,"2.811,80",,,,,,"23.103,24",,,,,,,,,,
MORAUJO-CE,,,,,CE,,,,"2.343,16",,,,,-,,,,,,"2.343,16",,,,,,"19.252,68",,,,,,,,,,
MORRINHOS-CE,,,,,CE,,,,"2.811,80",,,,,-,,,,,,"2.811,80",,,,,,"23.103,24",,,,,,,,,,
MUCAMBO-CE,,,,,CE,,,,"2.577,48",,,,,-,,,,,,"2.577,48",,,,,,"21.177,97",,,,,,,,,,
NOVA RUSSAS-CE,,,,,CE,,,,"3.280,43",,,,,-,,,,,,"3.280,43",,,,,,"26.953,80",,,,,,,,,,
NOVO ORIENTE-CE,,,,,CE,,,,"3.163,27",,,,,-,,,,,,"3.163,27",,,,,,"25.991,15",,,,,,,,,,
PACUJA-CE,,,,,CE,,,,"2.343,16",,,,,-,,,,,,"2.343,16",,,,,,"19.252,68",,,,,,,,,,
PARACURU-CE,,,,,CE,,,,"72.860,08",,,,,"126.172,51",,,,,,"199.032,59",,,,,,"1.718.840,11",,,,,,,,,,
PARAIPABA-CE,,,,,CE,,,,"3.163,27",,,,,"4.929,76",,,,,,"8.093,03",,,,,,"62.728,14",,,,,,,,,,
PARAMOTI-CE,,,,,CE,,,,"2.460,32",,,,,-,,,,,,"2.460,32",,,,,,"20.215,32",,,,,,,,,,
PENTECOSTE-CE,,,,,CE,,,,"3.397,59",,,,,-,,,,,,"3.397,59",,,,,,"27.916,43",,,,,,,,,,
PIRES FERREIRA-CE,,,,,CE,,,,"2.343,16",,,,,-,,,,,,"2.343,16",,,,,,"19.252,68",,,,,,,,,,
PORANGA-CE,,,,,CE,,,,"2.460,32",,,,,-,,,,,,"2.460,32",,,,,,"20.215,32",,,,,,,,,,
QUITERIANOPOLIS-CE,,,,,CE,,,,"2.928,95",,,,,-,,,,,,"2.928,95",,,,,,"24.065,87",,,,,,,,,,
RERIUTABA-CE,,,,,CE,,,,"3.046,11",,,,,-,,,,,,"3.046,11",,,,,,"25.028,51",,,,,,,,,,
SANTA QUITERIA-CE,,,,,CE,,,,"3.631,90",,,,,-,,,,,,"3.631,90",,,,,,"29.841,70",,,,,,,,,,
SANTANA DO ACARAU-CE,,,,,CE,,,,"3.163,27",,,,,-,,,,,,"3.163,27",,,,,,"25.991,15",,,,,,,,,,
SAO BENEDITO-CE,,,,,CE,,,,"3.514,75",,,,,-,,,,,,"3.514,75",,,,,,"28.879,06",,,,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,,CE,,,,"3.397,59",,,,,-,,,,,,"3.397,59",,,,,,"27.916,43",,,,,,,,,,
SAO LUIS DO CURU-CE,,,,,CE,,,,"2.460,32",,,,,-,,,,,,"2.460,32",,,,,,"20.215,32",,,,,,,,,,
SENADOR SA-CE,,,,,CE,,,,"2.343,16",,,,,-,,,,,,"2.343,16",,,,,,"19.252,68",,,,,,,,,,
SOBRAL-CE,,,,,CE,,,,"4.686,33",,,,,-,,,,,,"4.686,33",,,,,,"38.505,42",,,,,,,,,,
TAMBORIL-CE,,,,,CE,,,,"3.163,27",,,,,-,,,,,,"3.163,27",,,,,,"25.991,15",,,,,,,,,,
TEJUCUOCA-CE,,,,,CE,,,,"2.577,48",,,,,-,,,,,,"2.577,48",,,,,,"21.177,97",,,,,,,,,,
TIANGUA-CE,,,,,CE,,,,"3.866,22",,,,,-,,,,,,"3.866,22",,,,,,"31.766,97",,,,,,,,,,
TRAIRI-CE,,,,,CE,,,,"83.654,16",,,,,"123.570,69",,,,,,"207.224,85",,,,,,"1.622.960,99",,,,,,,,,,
TURURU-CE,,,,,CE,,,,"2.460,32",,,,,-,,,,,,"2.460,32",,,,,,"20.215,32",,,,,,,,,,
UBAJARA-CE,,,,,CE,,,,"3.163,27",,,,,-,,,,,,"3.163,27",,,,,,"25.991,15",,,,,,,,,,
UMIRIM-CE,,,,,CE,,,,"2.811,80",,,,,-,,,,,,"2.811,80",,,,,,"23.103,24",,,,,,,,,,
URUBURETAMA-CE,,,,,CE,,,,"2.811,80",,,,,-,,,,,,"2.811,80",,,,,,"23.103,24",,,,,,,,,,
URUOCA-CE,,,,,CE,,,,"2.460,32",,,,,-,,,,,,"2.460,32",,,,,,"20.215,32",,,,,,,,,,
VARJOTA-CE,,,,,CE,,,,"2.811,80",,,,,-,,,,,,"2.811,80",,,,,,"23.103,24",,,,,,,,,,
VICOSA DO CEARA-CE,,,,,CE,,,,"3.631,90",,,,,-,,,,,,"3.631,90",,,,,,"29.841,70",,,,,,,,,,
TOTAL CEARA,,,,,,,,,"2.964.593,74",,,,,"601.230,17",,,,,,"3.565.823,91",,,,,,"18.367.380,17",,,,,,,,,,
AFONSO CLAUDIO-ES,,,,,ES,,,,"5.709,97",,,,,-,,,,,,"5.709,97",,,,,,"41.715,27",,,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,ES,,,,"4.331,70",,,,,-,,,,,,"4.331,70",,,,,,"31.646,05",,,,,,,,,,
AGUIA BRANCA-ES,,,,,ES,,,,"3.937,91",,,,,-,,,,,,"3.937,91",,,,,,"28.769,13",,,,,,,,,,
ALEGRE-ES,,,,,ES,,,,"5.513,08",,,,,-,,,,,,"5.513,08",,,,,,"40.276,83",,,,,,,,,,
ALFREDO CHAVES-ES,,,,,ES,,,,"4.331,70",,,,,-,,,,,,"4.331,70",,,,,,"31.646,05",,,,,,,,,,
ALTO RIO NOVO-ES,,,,,ES,,,,"3.937,91",,,,,-,,,,,,"3.937,91",,,,,,"28.769,13",,,,,,,,,,
ANCHIETA-ES,,,,,ES,,,,"57.117,12",,,,,-,,,,,,"57.117,12",,,,,,"488.821,41",,,,,,,,,,
APIACA-ES,,,,,ES,,,,"3.937,91",,,,,-,,,,,,"3.937,91",,,,,,"28.769,13",,,,,,,,,,
ARACRUZ-ES,,,,,ES,,,,"602.867,66",,,,,"22.216,68",,,,,,"625.084,34",,,,,,"5.159.235,42",,,,,,,,,,
ATILIO VIVACQUA-ES,,,,,ES,,,,"3.937,91",,,,,-,,,,,,"3.937,91",,,,,,"28.769,13",,,,,,,,,,
BAIXO GUANDU-ES,,,,,ES,,,,"5.316,18",,,,,-,,,,,,"5.316,18",,,,,,"38.838,36",,,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,ES,,,,"5.906,87",,,,,-,,,,,,"5.906,87",,,,,,"43.153,74",,,,,,,,,,
BOA ESPERANCA-ES,,,,,ES,,,,"4.331,70",,,,,-,,,,,,"4.331,70",,,,,,"31.646,05",,,,,,,,,,
BOM JESUS DO NORTE-ES,,,,,ES,,,,"3.937,91",,,,,-,,,,,,"3.937,91",,,,,,"28.769,13",,,,,,,,,,
BREJETUBA-ES,,,,,ES,,,,"4.134,81",,,,,-,,,,,,"4.134,81",,,,,,"30.207,61",,,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,ES,,,,"7.875,83",,,,,-,,,,,,"7.875,83",,,,,,"57.538,33",,,,,,,,,,
CARIACICA-ES,,,,,ES,,,,"7.875,83",,,,,-,,,,,,"7.875,83",,,,,,"35.406,36",,,,,,,,,,
CASTELO-ES,,,,,ES,,,,"5.709,97",,,,,-,,,,,,"5.709,97",,,,,,"41.715,27",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLATINA-ES,,,,,ES,,,,"7.285,14",,,,,-,,,,,,"7.285,14",,,,,,"53.264,46",,,,,,,,,,
CONCEICAO DA BARRA-ES,,,,,ES,,,,"106.952,77",,,,,"6.486,26",,,,,,"113.439,03",,,,,,"930.021,61",,,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,ES,,,,"4.134,81",,,,,-,,,,,,"4.134,81",,,,,,"30.207,61",,,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,ES,,,,"3.937,91",,,,,-,,,,,,"3.937,91",,,,,,"28.769,13",,,,,,,,,,
DOMINGOS MARTINS-ES,,,,,ES,,,,"5.513,08",,,,,-,,,,,,"5.513,08",,,,,,"40.276,83",,,,,,,,,,
DORES DO RIO PRETO-ES,,,,,ES,,,,"3.937,91",,,,,-,,,,,,"3.937,91",,,,,,"28.769,13",,,,,,,,,,
ECOPORANGA-ES,,,,,ES,,,,"5.119,29",,,,,-,,,,,,"5.119,29",,,,,,"37.399,89",,,,,,,,,,
FUNDAO-ES,,,,,ES,,,,"4.331,70",,,,,-,,,,,,"4.331,70",,,,,,"31.646,05",,,,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,ES,,,,"3.937,91",,,,,-,,,,,,"3.937,91",,,,,,"28.769,13",,,,,,,,,,
GUACUI-ES,,,,,ES,,,,"5.316,18",,,,,-,,,,,,"5.316,18",,,,,,"38.838,36",,,,,,,,,,
GUARAPARI-ES,,,,,ES,,,,"7.088,24",,,,,-,,,,,,"7.088,24",,,,,,"51.784,49",,,,,,,,,,
IBATIBA-ES,,,,,ES,,,,"4.922,39",,,,,-,,,,,,"4.922,39",,,,,,"35.961,43",,,,,,,,,,
IBIRACU-ES,,,,,ES,,,,"4.134,81",,,,,-,,,,,,"4.134,81",,,,,,"30.207,61",,,,,,,,,,
IBITIRAMA-ES,,,,,ES,,,,"3.937,91",,,,,-,,,,,,"3.937,91",,,,,,"28.769,13",,,,,,,,,,
ICONHA-ES,,,,,ES,,,,"4.134,81",,,,,-,,,,,,"4.134,81",,,,,,"30.207,61",,,,,,,,,,
IRUPI-ES,,,,,ES,,,,"4.134,81",,,,,-,,,,,,"4.134,81",,,,,,"30.207,61",,,,,,,,,,
ITAGUACU-ES,,,,,ES,,,,"4.528,60",,,,,-,,,,,,"4.528,60",,,,,,"33.084,52",,,,,,,,,,
ITAPEMIRIM-ES,,,,,ES,,,,"63.971,18",,,,,"278.879,65",,,,,,"342.850,83",,,,,,"2.532.368,53",,,,,,,,,,
ITARANA-ES,,,,,ES,,,,"4.134,81",,,,,-,,,,,,"4.134,81",,,,,,"30.207,61",,,,,,,,,,
IUNA-ES,,,,,ES,,,,"5.316,18",,,,,-,,,,,,"5.316,18",,,,,,"38.838,36",,,,,,,,,,
JAGUARE-ES,,,,,ES,,,,"433.927,58",,,,,"183.920,13",,,,,,"617.847,71",,,,,,"5.609.866,58",,,,,,,,,,
JERONIMO MONTEIRO-ES,,,,,ES,,,,"4.134,81",,,,,-,,,,,,"4.134,81",,,,,,"30.207,61",,,,,,,,,,
JOAO NEIVA-ES,,,,,ES,,,,"4.528,60",,,,,-,,,,,,"4.528,60",,,,,,"33.084,52",,,,,,,,,,
LARANJA DA TERRA-ES,,,,,ES,,,,"4.134,81",,,,,-,,,,,,"4.134,81",,,,,,"30.207,61",,,,,,,,,,
LINHARES-ES,,,,,ES,,,,"1.792.909,98",,,,,"204.799,54",,,,,,"1.997.709,52",,,,,,"15.922.496,70",,,,,,,,,,
MANTENOPOLIS-ES,,,,,ES,,,,"4.331,70",,,,,-,,,,,,"4.331,70",,,,,,"31.604,55",,,,,,,,,,
MARATAIZES-ES,,,,,ES,,,,"5.513,08",,,,,"39.810,13",,,,,,"45.323,21",,,,,,"323.620,08",,,,,,,,,,
MARECHAL FLORIANO-ES,,,,,ES,,,,"4.331,70",,,,,-,,,,,,"4.331,70",,,,,,"31.646,05",,,,,,,,,,
MARILANDIA-ES,,,,,ES,,,,"3.937,91",,,,,-,,,,,,"3.937,91",,,,,,"28.769,13",,,,,,,,,,
MIMOSO DO SUL-ES,,,,,ES,,,,"5.316,18",,,,,-,,,,,,"5.316,18",,,,,,"38.838,36",,,,,,,,,,
MONTANHA-ES,,,,,ES,,,,"4.725,49",,,,,-,,,,,,"4.725,49",,,,,,"34.522,96",,,,,,,,,,
MUCURICI-ES,,,,,ES,,,,"3.937,91",,,,,-,,,,,,"3.937,91",,,,,,"28.769,13",,,,,,,,,,
MUNIZ FREIRE-ES,,,,,ES,,,,"4.922,39",,,,,-,,,,,,"4.922,39",,,,,,"35.961,43",,,,,,,,,,
MUQUI-ES,,,,,ES,,,,"4.331,70",,,,,-,,,,,,"4.331,70",,,,,,"31.646,05",,,,,,,,,,
NOVA VENECIA-ES,,,,,ES,,,,"6.103,76",,,,,-,,,,,,"6.103,76",,,,,,"44.592,17",,,,,,,,,,
PANCAS-ES,,,,,ES,,,,"5.119,29",,,,,-,,,,,,"5.119,29",,,,,,"37.399,89",,,,,,,,,,
PEDRO CANARIO-ES,,,,,ES,,,,"5.119,29",,,,,-,,,,,,"5.119,29",,,,,,"37.399,89",,,,,,,,,,
