BERURI-AM,,,,AM,,,,,-,,,,,,,"2.156,38",,,,,,,"2.156,38",,,,,,"16.635,12",,,,,,,,,,
CAREIRO DA VARZEA-AM,,,,AM,,,,,-,,,,,,,"6.315,08",,,,,,,"6.315,08",,,,,,"47.547,45",,,,,,,,,,
CAREIRO-AM,,,,AM,,,,,-,,,,,,,"2.156,38",,,,,,,"2.156,38",,,,,,"16.635,12",,,,,,,,,,
COARI-AM,,,,AM,,,,,"1.680.606,73",,,,,,,"1.677.964,90",,,,,,,"3.358.571,63",,,,,,"25.335.439,72",,,,,,,,,,
CODAJAS-AM,,,,AM,,,,,-,,,,,,,"2.156,38",,,,,,,"2.156,38",,,,,,"16.635,12",,,,,,,,,,
IRANDUBA-AM,,,,AM,,,,,-,,,,,,,"6.315,08",,,,,,,"6.315,08",,,,,,"47.547,45",,,,,,,,,,
ITACOATIARA-AM,,,,AM,,,,,-,,,,,,,"6.315,08",,,,,,,"6.315,08",,,,,,"47.547,45",,,,,,,,,,
ITAPIRANGA-AM,,,,AM,,,,,-,,,,,,,"6.315,08",,,,,,,"6.315,08",,,,,,"47.547,45",,,,,,,,,,
MANACAPURU-AM,,,,AM,,,,,-,,,,,,,"2.156,38",,,,,,,"2.156,38",,,,,,"16.635,12",,,,,,,,,,
MANAQUIRI-AM,,,,AM,,,,,-,,,,,,,"2.156,38",,,,,,,"2.156,38",,,,,,"16.635,12",,,,,,,,,,
MANAUS-AM,,,,AM,,,,,"683.932,96",,,,,,,"82.557,96",,,,,,,"766.490,92",,,,,,"6.877.928,53",,,,,,,,,,
PARINTINS-AM,,,,AM,,,,,-,,,,,,,"6.315,08",,,,,,,"6.315,08",,,,,,"47.547,45",,,,,,,,,,
SILVES-AM,,,,AM,,,,,-,,,,,,,"6.315,08",,,,,,,"6.315,08",,,,,,"47.547,45",,,,,,,,,,
URUCARA-AM,,,,AM,,,,,-,,,,,,,"6.315,08",,,,,,,"6.315,08",,,,,,"47.547,45",,,,,,,,,,
URUCURITUBA-AM,,,,AM,,,,,-,,,,,,,"6.315,08",,,,,,,"6.315,08",,,,,,"47.547,48",,,,,,,,,,
AMAZONAS  TOTAL,,,,,,,,,"2.364.539,69",,,,,,,"1.832.453,24",,,,,,,"4.196.992,93",,,,,,"32.757.741,17",,,,,,,,,,
LARANJAL DO JARI-AP,,,,AP,,,,,-,,,,,,,"6.315,08",,,,,,,"6.315,08",,,,,,"47.547,45",,,,,,,,,,
MACAPA-AP,,,,AP,,,,,-,,,,,,,"6.315,08",,,,,,,"6.315,08",,,,,,"47.547,45",,,,,,,,,,
MAZAGAO-AP,,,,AP,,,,,-,,,,,,,"6.315,08",,,,,,,"6.315,08",,,,,,"47.547,45",,,,,,,,,,
AMAPA  TOTAL,,,,,,,,,-,,,,,,,"18.945,24",,,,,,,"18.945,24",,,,,,"142.642,35",,,,,,,,,,
ACAJUTIBA-BA,,,,BA,,,,,"739,59",,,,,,,-,,,,,,,"739,59",,,,,,"3.258,85",,,,,,,,,,
ADUSTINA-BA,,,,BA,,,,,"739,59",,,,,,,-,,,,,,,"739,59",,,,,,"3.258,85",,,,,,,,,,
AGUA FRIA-BA,,,,BA,,,,,"739,59",,,,,,,-,,,,,,,"739,59",,,,,,"3.258,85",,,,,,,,,,
AIQUARA-BA,,,,BA,,,,,"643,12",,,,,,,-,,,,,,,"643,12",,,,,,"2.833,76",,,,,,,,,,
ALAGOINHAS-BA,,,,BA,,,,,"273.869,85",,,,,,,"148.004,12",,,,,,,"421.873,97",,,,,,"3.145.413,80",,,,,,,,,,
ALCOBACA-BA,,,,BA,,,,,"836,06",,,,,,,-,,,,,,,"836,06",,,,,,"3.540,05",,,,,,,,,,
ALMADINA-BA,,,,BA,,,,,"643,12",,,,,,,-,,,,,,,"643,12",,,,,,"2.723,10",,,,,,,,,,
AMARGOSA-BA,,,,BA,,,,,"900,37",,,,,,,-,,,,,,,"900,37",,,,,,"3.967,29",,,,,,,,,,
AMELIA RODRIGUES-BA,,,,BA,,,,,"868,22",,,,,,,-,,,,,,,"868,22",,,,,,"3.825,60",,,,,,,,,,
ANAGE-BA,,,,BA,,,,,"900,37",,,,,,,-,,,,,,,"900,37",,,,,,"3.967,29",,,,,,,,,,
ANGUERA-BA,,,,BA,,,,,"643,12",,,,,,,-,,,,,,,"643,12",,,,,,"2.833,76",,,,,,,,,,
ANTAS-BA,,,,BA,,,,,"739,59",,,,,,,-,,,,,,,"739,59",,,,,,"3.258,85",,,,,,,,,,
ANTONIO CARDOSO-BA,,,,BA,,,,,"675,28",,,,,,,-,,,,,,,"675,28",,,,,,"2.975,47",,,,,,,,,,
APORA-BA,,,,BA,,,,,"771,75",,,,,,,-,,,,,,,"771,75",,,,,,"3.400,52",,,,,,,,,,
APUAREMA-BA,,,,BA,,,,,"643,12",,,,,,,-,,,,,,,"643,12",,,,,,"2.833,76",,,,,,,,,,
ARACAS-BA,,,,BA,,,,,"248.685,92",,,,,,,"122.208,12",,,,,,,"370.894,04",,,,,,"2.658.203,61",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARACI-BA,,,,BA,,,,,"996,84",,,,,,,-,,,,,,,"996,84",,,,,,"4.392,36",,,,,,,,,,
ARAMARI-BA,,,,BA,,,,,"643,12",,,,,,,-,,,,,,,"643,12",,,,,,"2.833,76",,,,,,,,,,
ARATACA-BA,,,,BA,,,,,"675,28",,,,,,,-,,,,,,,"675,28",,,,,,"2.859,26",,,,,,,,,,
ARATUIPE-BA,,,,BA,,,,,"643,12",,,,,,,-,,,,,,,"643,12",,,,,,"2.833,76",,,,,,,,,,
AURELINO LEAL-BA,,,,BA,,,,,"771,75",,,,,,,-,,,,,,,"771,75",,,,,,"3.267,72",,,,,,,,,,
BAIXA GRANDE-BA,,,,BA,,,,,"836,06",,,,,,,-,,,,,,,"836,06",,,,,,"3.683,92",,,,,,,,,,
BANZAE-BA,,,,BA,,,,,"675,28",,,,,,,-,,,,,,,"675,28",,,,,,"2.975,47",,,,,,,,,,
BARRA DO CHOCA-BA,,,,BA,,,,,"996,84",,,,,,,-,,,,,,,"996,84",,,,,,"4.392,36",,,,,,,,,,
BARRA DO ROCHA-BA,,,,BA,,,,,"643,12",,,,,,,-,,,,,,,"643,12",,,,,,"2.723,10",,,,,,,,,,
BARRO PRETO-BA,,,,BA,,,,,"643,12",,,,,,,-,,,,,,,"643,12",,,,,,"2.723,10",,,,,,,,,,
BARROCAS-BA,,,,BA,,,,,"707,44",,,,,,,-,,,,,,,"707,44",,,,,,"3.117,17",,,,,,,,,,
BELMONTE-BA,,,,BA,,,,,"836,06",,,,,,,-,,,,,,,"836,06",,,,,,"3.540,05",,,,,,,,,,
BELO CAMPO-BA,,,,BA,,,,,"771,75",,,,,,,-,,,,,,,"771,75",,,,,,"3.400,52",,,,,,,,,,
BIRITINGA-BA,,,,BA,,,,,"739,59",,,,,,,-,,,,,,,"739,59",,,,,,"3.258,85",,,,,,,,,,
BOA NOVA-BA,,,,BA,,,,,"836,06",,,,,,,-,,,,,,,"836,06",,,,,,"3.683,92",,,,,,,,,,
BOA VISTA DO TUPIM-BA,,,,BA,,,,,"803,90",,,,,,,-,,,,,,,"803,90",,,,,,"3.542,23",,,,,,,,,,
BOM JESUS DA SERRA-BA,,,,BA,,,,,"675,28",,,,,,,-,,,,,,,"675,28",,,,,,"2.975,47",,,,,,,,,,
BREJOES-BA,,,,BA,,,,,"739,59",,,,,,,-,,,,,,,"739,59",,,,,,"3.258,85",,,,,,,,,,
BUERAREMA-BA,,,,BA,,,,,"803,90",,,,,,,-,,,,,,,"803,90",,,,,,"3.403,89",,,,,,,,,,
CAATIBA-BA,,,,BA,,,,,"739,59",,,,,,,-,,,,,,,"739,59",,,,,,"3.258,85",,,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,BA,,,,,"739,59",,,,,,,-,,,,,,,"739,59",,,,,,"3.258,85",,,,,,,,,,
CACHOEIRA-BA,,,,BA,,,,,"900,37",,,,,,,-,,,,,,,"900,37",,,,,,"3.967,29",,,,,,,,,,
CAEM-BA,,,,BA,,,,,"707,44",,,,,,,-,,,,,,,"707,44",,,,,,"3.117,17",,,,,,,,,,
CAETANOS-BA,,,,BA,,,,,"707,44",,,,,,,-,,,,,,,"707,44",,,,,,"3.117,17",,,,,,,,,,
CAIRU-BA,,,,BA,,,,,"24.052,39",,,,,,,"189.589,89",,,,,,,"213.642,28",,,,,,"884.145,36",,,,,,,,,,
CAMACAN-BA,,,,BA,,,,,"900,37",,,,,,,-,,,,,,,"900,37",,,,,,"3.812,35",,,,,,,,,,
CAMACARI-BA,,,,BA,,,,,"1.383,60",,,,,,,"51,45",,,,,,,"1.435,05",,,,,,"9.059,29",,,,,,,,,,
CAMAMU-BA,,,,BA,,,,,"932,53",,,,,,,-,,,,,,,"932,53",,,,,,"3.948,52",,,,,,,,,,
CANAVIEIRAS-BA,,,,BA,,,,,"932,53",,,,,,,-,,,,,,,"932,53",,,,,,"3.948,52",,,,,,,,,,
CANDEAL-BA,,,,BA,,,,,"675,28",,,,,,,-,,,,,,,"675,28",,,,,,"2.975,47",,,,,,,,,,
CANDEIAS-BA,,,,BA,,,,,"201.593,26",,,,,,,"233.942,57",,,,,,,"435.535,83",,,,,,"3.479.700,05",,,,,,,,,,
CANDIDO SALES-BA,,,,BA,,,,,"900,37",,,,,,,-,,,,,,,"900,37",,,,,,"3.967,29",,,,,,,,,,
CANSANCAO-BA,,,,BA,,,,,"900,37",,,,,,,-,,,,,,,"900,37",,,,,,"3.967,29",,,,,,,,,,
CANUDOS-BA,,,,BA,,,,,"707,44",,,,,,,-,,,,,,,"707,44",,,,,,"3.117,17",,,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,BA,,,,,"675,28",,,,,,,-,,,,,,,"675,28",,,,,,"2.975,47",,,,,,,,,,
CAPIM GROSSO-BA,,,,BA,,,,,"836,06",,,,,,,-,,,,,,,"836,06",,,,,,"3.683,92",,,,,,,,,,
CARAVELAS-BA,,,,BA,,,,,"836,06",,,,,,,-,,,,,,,"836,06",,,,,,"3.540,05",,,,,,,,,,
CARDEAL DA SILVA-BA,,,,BA,,,,,"116.949,00",,,,,,,"33.055,62",,,,,,,"150.004,62",,,,,,"1.168.349,80",,,,,,,,,,
CASTRO ALVES-BA,,,,BA,,,,,"868,22",,,,,,,-,,,,,,,"868,22",,,,,,"3.825,60",,,,,,,,,,
CATU-BA,,,,BA,,,,,"186.849,22",,,,,,,"98.960,26",,,,,,,"285.809,48",,,,,,"2.286.133,75",,,,,,,,,,
CICERO DANTAS-BA,,,,BA,,,,,"900,37",,,,,,,-,,,,,,,"900,37",,,,,,"3.967,29",,,,,,,,,,
CIPO-BA,,,,BA,,,,,"739,59",,,,,,,-,,,,,,,"739,59",,,,,,"3.258,85",,,,,,,,,,
COARACI-BA,,,,BA,,,,,"868,22",,,,,,,-,,,,,,,"868,22",,,,,,"3.676,20",,,,,,,,,,
CONCEICAO DA FEIRA-BA,,,,BA,,,,,"771,75",,,,,,,-,,,,,,,"771,75",,,,,,"3.400,52",,,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,BA,,,,,"803,90",,,,,,,-,,,,,,,"803,90",,,,,,"3.542,23",,,,,,,,,,
CONCEICAO DO COITE-BA,,,,BA,,,,,"1.061,16",,,,,,,-,,,,,,,"1.061,16",,,,,,"4.675,76",,,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,BA,,,,,"868,22",,,,,,,-,,,,,,,"868,22",,,,,,"3.825,60",,,,,,,,,,
CONDE-BA,,,,BA,,,,,"1.005,11",,,,,,,"109,04",,,,,,,"1.114,15",,,,,,"7.750,59",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORACAO DE MARIA-BA,,,,BA,,,,,"836,06",,,,,,,-,,,,,,,"836,06",,,,,,"3.683,92",,,,,,,,,,
CORONEL JOAO SA-BA,,,,BA,,,,,"803,90",,,,,,,-,,,,,,,"803,90",,,,,,"3.542,23",,,,,,,,,,
CRAVOLANDIA-BA,,,,BA,,,,,"643,12",,,,,,,-,,,,,,,"643,12",,,,,,"2.833,76",,,,,,,,,,
CRISOPOLIS-BA,,,,BA,,,,,"803,90",,,,,,,-,,,,,,,"803,90",,,,,,"3.542,23",,,,,,,,,,
CRUZ DAS ALMAS-BA,,,,BA,,,,,"1.029,00",,,,,,,-,,,,,,,"1.029,00",,,,,,"4.534,07",,,,,,,,,,
DARIO MEIRA-BA,,,,BA,,,,,"739,59",,,,,,,-,,,,,,,"739,59",,,,,,"3.258,85",,,,,,,,,,
DIAS D'AVILA-BA,,,,BA,,,,,"996,84",,,,,,,-,,,,,,,"996,84",,,,,,"4.392,36",,,,,,,,,,
DOM MACEDO COSTA-BA,,,,BA,,,,,"643,12",,,,,,,-,,,,,,,"643,12",,,,,,"2.833,76",,,,,,,,,,
ELISIO MEDRADO-BA,,,,BA,,,,,"643,12",,,,,,,-,,,,,,,"643,12",,,,,,"2.833,76",,,,,,,,,,
ENCRUZILHADA-BA,,,,BA,,,,,"932,53",,,,,,,-,,,,,,,"932,53",,,,,,"4.109,01",,,,,,,,,,
ENTRE RIOS-BA,,,,BA,,,,,"208.232,72",,,,,,,"140.949,04",,,,,,,"349.181,76",,,,,,"2.665.873,16",,,,,,,,,,
ESPLANADA-BA,,,,BA,,,,,"518.553,54",,,,,,,"337.013,67",,,,,,,"855.567,21",,,,,,"7.550.549,71",,,,,,,,,,
EUCLIDES DA CUNHA-BA,,,,BA,,,,,"1.029,00",,,,,,,-,,,,,,,"1.029,00",,,,,,"4.534,07",,,,,,,,,,
EUNAPOLIS-BA,,,,BA,,,,,"1.157,63",,,,,,,-,,,,,,,"1.157,63",,,,,,"4.901,62",,,,,,,,,,
FATIMA-BA,,,,BA,,,,,"803,90",,,,,,,-,,,,,,,"803,90",,,,,,"3.542,23",,,,,,,,,,
FEIRA DE SANTANA-BA,,,,BA,,,,,"1.286,25",,,,,,,-,,,,,,,"1.286,25",,,,,,"5.667,59",,,,,,,,,,
FIRMINO ALVES-BA,,,,BA,,,,,"643,12",,,,,,,-,,,,,,,"643,12",,,,,,"2.723,10",,,,,,,,,,
FLORESTA AZUL-BA,,,,BA,,,,,"675,28",,,,,,,-,,,,,,,"675,28",,,,,,"2.859,26",,,,,,,,,,
GANDU-BA,,,,BA,,,,,"868,22",,,,,,,-,,,,,,,"868,22",,,,,,"3.676,20",,,,,,,,,,
GAVIAO-BA,,,,BA,,,,,"643,12",,,,,,,-,,,,,,,"643,12",,,,,,"2.833,76",,,,,,,,,,
GLORIA-BA,,,,BA,,,,,"739,59",,,,,,,-,,,,,,,"739,59",,,,,,"3.258,85",,,,,,,,,,
GONGOGI-BA,,,,BA,,,,,"675,28",,,,,,,-,,,,,,,"675,28",,,,,,"2.859,26",,,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,BA,,,,,"771,75",,,,,,,-,,,,,,,"771,75",,,,,,"3.400,52",,,,,,,,,,
GUARATINGA-BA,,,,BA,,,,,"868,22",,,,,,,-,,,,,,,"868,22",,,,,,"3.676,20",,,,,,,,,,
HELIOPOLIS-BA,,,,BA,,,,,"707,44",,,,,,,-,,,,,,,"707,44",,,,,,"3.117,17",,,,,,,,,,
IACU-BA,,,,BA,,,,,"900,37",,,,,,,-,,,,,,,"900,37",,,,,,"3.967,29",,,,,,,,,,
IBICARAI-BA,,,,BA,,,,,"900,37",,,,,,,-,,,,,,,"900,37",,,,,,"3.812,35",,,,,,,,,,
IBICUI-BA,,,,BA,,,,,"739,59",,,,,,,-,,,,,,,"739,59",,,,,,"3.131,57",,,,,,,,,,
IBIQUERA-BA,,,,BA,,,,,"643,12",,,,,,,-,,,,,,,"643,12",,,,,,"2.833,76",,,,,,,,,,
IBIRAPITANGA-BA,,,,BA,,,,,"836,06",,,,,,,-,,,,,,,"836,06",,,,,,"3.540,05",,,,,,,,,,
IBIRAPUA-BA,,,,BA,,,,,"643,12",,,,,,,-,,,,,,,"643,12",,,,,,"2.723,10",,,,,,,,,,
IBIRATAIA-BA,,,,BA,,,,,"868,22",,,,,,,-,,,,,,,"868,22",,,,,,"3.676,20",,,,,,,,,,
ICHU-BA,,,,BA,,,,,"643,12",,,,,,,-,,,,,,,"643,12",,,,,,"2.833,76",,,,,,,,,,
IGRAPIUNA-BA,,,,BA,,,,,"739,59",,,,,,,-,,,,,,,"739,59",,,,,,"3.131,57",,,,,,,,,,
IGUAI-BA,,,,BA,,,,,"868,22",,,,,,,-,,,,,,,"868,22",,,,,,"3.676,20",,,,,,,,,,
ILHEUS-BA,,,,BA,,,,,"1.286,25",,,,,,,-,,,,,,,"1.286,25",,,,,,"5.446,24",,,,,,,,,,
INHAMBUPE-BA,,,,BA,,,,,"2.252,24",,,,,,,"689,45",,,,,,,"2.941,69",,,,,,"18.584,12",,,,,,,,,,
IPECAETA-BA,,,,BA,,,,,"803,90",,,,,,,-,,,,,,,"803,90",,,,,,"3.542,23",,,,,,,,,,
IPIAU-BA,,,,BA,,,,,"996,84",,,,,,,-,,,,,,,"996,84",,,,,,"4.220,82",,,,,,,,,,
IPIRA-BA,,,,BA,,,,,"1.061,16",,,,,,,-,,,,,,,"1.061,16",,,,,,"4.675,76",,,,,,,,,,
IRAJUBA-BA,,,,BA,,,,,"643,12",,,,,,,-,,,,,,,"643,12",,,,,,"2.833,76",,,,,,,,,,
IRARA-BA,,,,BA,,,,,"868,22",,,,,,,-,,,,,,,"868,22",,,,,,"3.825,60",,,,,,,,,,
ITABELA-BA,,,,BA,,,,,"868,22",,,,,,,-,,,,,,,"868,22",,,,,,"3.676,20",,,,,,,,,,
ITABERABA-BA,,,,BA,,,,,"1.061,16",,,,,,,-,,,,,,,"1.061,16",,,,,,"4.675,76",,,,,,,,,,
ITABUNA-BA,,,,BA,,,,,"1.286,25",,,,,,,-,,,,,,,"1.286,25",,,,,,"5.446,24",,,,,,,,,,
ITACARE-BA,,,,BA,,,,,"803,90",,,,,,,-,,,,,,,"803,90",,,,,,"3.403,89",,,,,,,,,,
ITAGI-BA,,,,BA,,,,,"739,59",,,,,,,-,,,,,,,"739,59",,,,,,"3.258,85",,,,,,,,,,
ITAGIBA-BA,,,,BA,,,,,"771,75",,,,,,,-,,,,,,,"771,75",,,,,,"3.267,72",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITAGIMIRIM-BA,,,,BA,,,,,"643,12",,,,,,,-,,,,,,,"643,12",,,,,,"2.723,10",,,,,,,,,,
ITAJU DO COLONIA-BA,,,,BA,,,,,"643,12",,,,,,,-,,,,,,,"643,12",,,,,,"2.723,10",,,,,,,,,,
ITAJUIPE-BA,,,,BA,,,,,"836,06",,,,,,,-,,,,,,,"836,06",,,,,,"3.540,05",,,,,,,,,,
ITAMARAJU-BA,,,,BA,,,,,"1.093,31",,,,,,,-,,,,,,,"1.093,31",,,,,,"4.629,30",,,,,,,,,,
ITAMARI-BA,,,,BA,,,,,"643,12",,,,,,,-,,,,,,,"643,12",,,,,,"2.723,10",,,,,,,,,,
ITAMBE-BA,,,,BA,,,,,"900,37",,,,,,,-,,,,,,,"900,37",,,,,,"3.967,29",,,,,,,,,,
ITANAGRA-BA,,,,BA,,,,,"84.394,82",,,,,,,"13.676,03",,,,,,,"98.070,85",,,,,,"766.809,96",,,,,,,,,,
