AGUA FRIA-BA,,,,BA,,,,"34,40",,,,,,,,-,,,,,,,"34,40",,,,,,"70,97",,,,,,,,,,,,,
AIQUARA-BA,,,,BA,,,,"29,91",,,,,,,,-,,,,,,,"29,91",,,,,,"61,71",,,,,,,,,,,,,
ALAGOINHAS-BA,,,,BA,,,,"123.569,63",,,,,,,,"65.151,39",,,,,,,"188.721,01",,,,,,"429.596,47",,,,,,,,,,,,,
AMARGOSA-BA,,,,BA,,,,"41,88",,,,,,,,-,,,,,,,"41,88",,,,,,"86,40",,,,,,,,,,,,,
AMELIA RODRIGUES-BA,,,,BA,,,,"38,88",,,,,,,,-,,,,,,,"38,88",,,,,,"80,22",,,,,,,,,,,,,
ANAGE-BA,,,,BA,,,,"46,36",,,,,,,,-,,,,,,,"46,36",,,,,,"95,65",,,,,,,,,,,,,
ANGUERA-BA,,,,BA,,,,"29,91",,,,,,,,-,,,,,,,"29,91",,,,,,"61,71",,,,,,,,,,,,,
ANTAS-BA,,,,BA,,,,"31,41",,,,,,,,-,,,,,,,"31,41",,,,,,"64,80",,,,,,,,,,,,,
ANTONIO CARDOSO-BA,,,,BA,,,,"31,41",,,,,,,,-,,,,,,,"31,41",,,,,,"64,80",,,,,,,,,,,,,
APORA-BA,,,,BA,,,,"34,40",,,,,,,,-,,,,,,,"34,40",,,,,,"70,97",,,,,,,,,,,,,
APUAREMA-BA,,,,BA,,,,"31,41",,,,,,,,-,,,,,,,"31,41",,,,,,"64,80",,,,,,,,,,,,,
ARACAS-BA,,,,BA,,,,"46.523,33",,,,,,,,"15.905,35",,,,,,,"62.428,67",,,,,,"139.812,55",,,,,,,,,,,,,
ARACI-BA,,,,BA,,,,"47,86",,,,,,,,-,,,,,,,"47,86",,,,,,"98,74",,,,,,,,,,,,,
ARAMARI-BA,,,,BA,,,,"29,91",,,,,,,,-,,,,,,,"29,91",,,,,,"61,71",,,,,,,,,,,,,
ARATUIPE-BA,,,,BA,,,,"29,91",,,,,,,,-,,,,,,,"29,91",,,,,,"61,71",,,,,,,,,,,,,
BAIXA GRANDE-BA,,,,BA,,,,"38,88",,,,,,,,-,,,,,,,"38,88",,,,,,"80,22",,,,,,,,,,,,,
BANZAE-BA,,,,BA,,,,"31,41",,,,,,,,-,,,,,,,"31,41",,,,,,"64,80",,,,,,,,,,,,,
BARRA DO CHOCA-BA,,,,BA,,,,"44,87",,,,,,,,-,,,,,,,"44,87",,,,,,"92,57",,,,,,,,,,,,,
BELO CAMPO-BA,,,,BA,,,,"34,40",,,,,,,,-,,,,,,,"34,40",,,,,,"70,97",,,,,,,,,,,,,
BIRITINGA-BA,,,,BA,,,,"32,90",,,,,,,,-,,,,,,,"32,90",,,,,,"67,88",,,,,,,,,,,,,
BOA NOVA-BA,,,,BA,,,,"35,89",,,,,,,,-,,,,,,,"35,89",,,,,,"74,05",,,,,,,,,,,,,
BOA VISTA DO TUPIM-BA,,,,BA,,,,"37,39",,,,,,,,-,,,,,,,"37,39",,,,,,"77,14",,,,,,,,,,,,,
BOM JESUS DA SERRA-BA,,,,BA,,,,"31,41",,,,,,,,-,,,,,,,"31,41",,,,,,"64,80",,,,,,,,,,,,,
BREJOES-BA,,,,BA,,,,"34,40",,,,,,,,-,,,,,,,"34,40",,,,,,"70,97",,,,,,,,,,,,,
CAATIBA-BA,,,,BA,,,,"34,40",,,,,,,,-,,,,,,,"34,40",,,,,,"70,97",,,,,,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,BA,,,,"34,40",,,,,,,,-,,,,,,,"34,40",,,,,,"70,97",,,,,,,,,,,,,
CACHOEIRA-BA,,,,BA,,,,"41,88",,,,,,,,-,,,,,,,"41,88",,,,,,"86,40",,,,,,,,,,,,,
CAEM-BA,,,,BA,,,,"35,89",,,,,,,,-,,,,,,,"35,89",,,,,,"74,05",,,,,,,,,,,,,
CAETANOS-BA,,,,BA,,,,"31,41",,,,,,,,-,,,,,,,"31,41",,,,,,"64,80",,,,,,,,,,,,,
CAMACARI-BA,,,,BA,,,,"19.214,21",,,,,,,,-,,,,,,,"19.214,21",,,,,,"42.350,67",,,,,,,,,,,,,
CANDEAL-BA,,,,BA,,,,"31,41",,,,,,,,-,,,,,,,"31,41",,,,,,"64,80",,,,,,,,,,,,,
CANDEIAS-BA,,,,BA,,,,"258.492,16",,,,,,,,"89.328,03",,,,,,,"347.820,19",,,,,,"778.207,24",,,,,,,,,,,,,
CANDIDO SALES-BA,,,,BA,,,,"40,38",,,,,,,,-,,,,,,,"40,38",,,,,,"83,31",,,,,,,,,,,,,
CANSANCAO-BA,,,,BA,,,,"41,88",,,,,,,,-,,,,,,,"41,88",,,,,,"86,40",,,,,,,,,,,,,
CANUDOS-BA,,,,BA,,,,"35,89",,,,,,,,-,,,,,,,"35,89",,,,,,"74,05",,,,,,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,BA,,,,"31,41",,,,,,,,-,,,,,,,"31,41",,,,,,"64,80",,,,,,,,,,,,,
CAPIM GROSSO-BA,,,,BA,,,,"40,38",,,,,,,,-,,,,,,,"40,38",,,,,,"83,31",,,,,,,,,,,,,
CARAVELAS-BA,,,,BA,,,,"19.155,88",,,,,,,,-,,,,,,,"19.155,88",,,,,,"42.230,33",,,,,,,,,,,,,
CARDEAL DA SILVA-BA,,,,BA,,,,"47.327,32",,,,,,,,"18.144,52",,,,,,,"65.471,83",,,,,,"145.517,06",,,,,,,,,,,,,
CASTRO ALVES-BA,,,,BA,,,,"40,38",,,,,,,,-,,,,,,,"40,38",,,,,,"83,31",,,,,,,,,,,,,
CATU-BA,,,,BA,,,,"69.943,75",,,,,,,,"130.205,51",,,,,,,"200.149,26",,,,,,"446.811,02",,,,,,,,,,,,,
CICERO DANTAS-BA,,,,BA,,,,"41,88",,,,,,,,-,,,,,,,"41,88",,,,,,"86,40",,,,,,,,,,,,,
CIPO-BA,,,,BA,,,,"32,90",,,,,,,,-,,,,,,,"32,90",,,,,,"67,88",,,,,,,,,,,,,
CONCEICAO DA FEIRA-BA,,,,BA,,,,"35,89",,,,,,,,-,,,,,,,"35,89",,,,,,"74,05",,,,,,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,BA,,,,"37,39",,,,,,,,-,,,,,,,"37,39",,,,,,"77,14",,,,,,,,,,,,,
CONCEICAO DO COITE-BA,,,,BA,,,,"47,86",,,,,,,,-,,,,,,,"47,86",,,,,,"98,74",,,,,,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,BA,,,,"40,38",,,,,,,,-,,,,,,,"40,38",,,,,,"83,31",,,,,,,,,,,,,
CONDE-BA,,,,BA,,,,"37,39",,,,,,,,-,,,,,,,"37,39",,,,,,"77,14",,,,,,,,,,,,,
CORACAO DE MARIA-BA,,,,BA,,,,"38,88",,,,,,,,-,,,,,,,"38,88",,,,,,"80,22",,,,,,,,,,,,,
CORONEL JOAO SA-BA,,,,BA,,,,"37,39",,,,,,,,-,,,,,,,"37,39",,,,,,"77,14",,,,,,,,,,,,,
CRAVOLANDIA-BA,,,,BA,,,,"29,91",,,,,,,,-,,,,,,,"29,91",,,,,,"61,71",,,,,,,,,,,,,
CRISOPOLIS-BA,,,,BA,,,,"35,89",,,,,,,,-,,,,,,,"35,89",,,,,,"74,05",,,,,,,,,,,,,
CRUZ DAS ALMAS-BA,,,,BA,,,,"47,86",,,,,,,,-,,,,,,,"47,86",,,,,,"98,74",,,,,,,,,,,,,
DARIO MEIRA-BA,,,,BA,,,,"34,40",,,,,,,,-,,,,,,,"34,40",,,,,,"70,97",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOM MACEDO COSTA-BA,,,,BA,,,,"29,91",,,,,,,,-,,,,,,,"29,91",,,,,,"61,71",,,,,,,,,,,,,
ELISIO MEDRADO-BA,,,,BA,,,,"29,91",,,,,,,,-,,,,,,,"29,91",,,,,,"61,71",,,,,,,,,,,,,
ENCRUZILHADA-BA,,,,BA,,,,"41,88",,,,,,,,-,,,,,,,"41,88",,,,,,"86,40",,,,,,,,,,,,,
ENTRE RIOS-BA,,,,BA,,,,"143.166,52",,,,,,,,"79.957,54",,,,,,,"223.124,06",,,,,,"490.080,70",,,,,,,,,,,,,
ESPLANADA-BA,,,,BA,,,,"172.947,93",,,,,,,,"99.125,61",,,,,,,"272.073,53",,,,,,"608.209,54",,,,,,,,,,,,,
EUCLIDES DA CUNHA-BA,,,,BA,,,,"47,86",,,,,,,,-,,,,,,,"47,86",,,,,,"98,74",,,,,,,,,,,,,
FATIMA-BA,,,,BA,,,,"35,89",,,,,,,,-,,,,,,,"35,89",,,,,,"74,05",,,,,,,,,,,,,
FEIRA DE SANTANA-BA,,,,BA,,,,"59,82",,,,,,,,-,,,,,,,"59,82",,,,,,"123,42",,,,,,,,,,,,,
GAVIAO-BA,,,,BA,,,,"29,91",,,,,,,,-,,,,,,,"29,91",,,,,,"61,71",,,,,,,,,,,,,
GLORIA-BA,,,,BA,,,,"32,90",,,,,,,,-,,,,,,,"32,90",,,,,,"67,88",,,,,,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,BA,,,,"35,89",,,,,,,,-,,,,,,,"35,89",,,,,,"74,05",,,,,,,,,,,,,
HELIOPOLIS-BA,,,,BA,,,,"32,90",,,,,,,,-,,,,,,,"32,90",,,,,,"67,88",,,,,,,,,,,,,
IACU-BA,,,,BA,,,,"40,38",,,,,,,,-,,,,,,,"40,38",,,,,,"83,31",,,,,,,,,,,,,
IBIQUERA-BA,,,,BA,,,,"29,91",,,,,,,,-,,,,,,,"29,91",,,,,,"61,71",,,,,,,,,,,,,
ICHU-BA,,,,BA,,,,"29,91",,,,,,,,-,,,,,,,"29,91",,,,,,"61,71",,,,,,,,,,,,,
INHAMBUPE-BA,,,,BA,,,,"40,38",,,,,,,,-,,,,,,,"40,38",,,,,,"83,31",,,,,,,,,,,,,
IPECAETA-BA,,,,BA,,,,"35,89",,,,,,,,-,,,,,,,"35,89",,,,,,"74,05",,,,,,,,,,,,,
IPIRA-BA,,,,BA,,,,"49,35",,,,,,,,-,,,,,,,"49,35",,,,,,"101,82",,,,,,,,,,,,,
IRAJUBA-BA,,,,BA,,,,"29,91",,,,,,,,-,,,,,,,"29,91",,,,,,"61,71",,,,,,,,,,,,,
IRARA-BA,,,,BA,,,,"40,38",,,,,,,,-,,,,,,,"40,38",,,,,,"83,31",,,,,,,,,,,,,
ITABERABA-BA,,,,BA,,,,"49,35",,,,,,,,-,,,,,,,"49,35",,,,,,"101,82",,,,,,,,,,,,,
ITAGI-BA,,,,BA,,,,"34,40",,,,,,,,-,,,,,,,"34,40",,,,,,"70,97",,,,,,,,,,,,,
ITAMBE-BA,,,,BA,,,,"41,88",,,,,,,,-,,,,,,,"41,88",,,,,,"86,40",,,,,,,,,,,,,
ITANAGRA-BA,,,,BA,,,,"26.862,49",,,,,,,,"4.894,64",,,,,,,"31.757,12",,,,,,"69.725,15",,,,,,,,,,,,,
ITAPARICA-BA,,,,BA,,,,"1.003,63",,,,,,,,"1.393,58",,,,,,,"2.397,21",,,,,,"4.946,02",,,,,,,,,,,,,
ITAPETINGA-BA,,,,BA,,,,"47,86",,,,,,,,-,,,,,,,"47,86",,,,,,"98,74",,,,,,,,,,,,,
ITAPICURU-BA,,,,BA,,,,"40,38",,,,,,,,-,,,,,,,"40,38",,,,,,"83,31",,,,,,,,,,,,,
ITAQUARA-BA,,,,BA,,,,"29,91",,,,,,,,-,,,,,,,"29,91",,,,,,"61,71",,,,,,,,,,,,,
ITARANTIM-BA,,,,BA,,,,"34,40",,,,,,,,-,,,,,,,"34,40",,,,,,"70,97",,,,,,,,,,,,,
ITATIM-BA,,,,BA,,,,"31,41",,,,,,,,-,,,,,,,"31,41",,,,,,"64,80",,,,,,,,,,,,,
ITIRUCU-BA,,,,BA,,,,"32,90",,,,,,,,-,,,,,,,"32,90",,,,,,"67,88",,,,,,,,,,,,,
ITIUBA-BA,,,,BA,,,,"43,37",,,,,,,,-,,,,,,,"43,37",,,,,,"89,48",,,,,,,,,,,,,
JACOBINA-BA,,,,BA,,,,"53,84",,,,,,,,-,,,,,,,"53,84",,,,,,"111,08",,,,,,,,,,,,,
JAGUAQUARA-BA,,,,BA,,,,"46,36",,,,,,,,-,,,,,,,"46,36",,,,,,"95,65",,,,,,,,,,,,,
JAGUARIPE-BA,,,,BA,,,,"32,90",,,,,,,,-,,,,,,,"32,90",,,,,,"67,88",,,,,,,,,,,,,
JANDAIRA-BA,,,,BA,,,,"29,91",,,,,,,,-,,,,,,,"29,91",,,,,,"61,71",,,,,,,,,,,,,
JEQUIE-BA,,,,BA,,,,"59,82",,,,,,,,-,,,,,,,"59,82",,,,,,"123,42",,,,,,,,,,,,,
JEREMOABO-BA,,,,BA,,,,"43,37",,,,,,,,-,,,,,,,"43,37",,,,,,"89,48",,,,,,,,,,,,,
JIQUIRICA-BA,,,,BA,,,,"32,90",,,,,,,,-,,,,,,,"32,90",,,,,,"67,88",,,,,,,,,,,,,
JITAUNA-BA,,,,BA,,,,"35,89",,,,,,,,-,,,,,,,"35,89",,,,,,"74,05",,,,,,,,,,,,,
LAFAIETE COUTINHO-BA,,,,BA,,,,"29,91",,,,,,,,-,,,,,,,"29,91",,,,,,"61,71",,,,,,,,,,,,,
LAJE-BA,,,,BA,,,,"37,39",,,,,,,,-,,,,,,,"37,39",,,,,,"77,14",,,,,,,,,,,,,
LAJEDINHO-BA,,,,BA,,,,"29,91",,,,,,,,-,,,,,,,"29,91",,,,,,"61,71",,,,,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,BA,,,,"29,91",,,,,,,,-,,,,,,,"29,91",,,,,,"61,71",,,,,,,,,,,,,
LAMARAO-BA,,,,BA,,,,"31,41",,,,,,,,-,,,,,,,"31,41",,,,,,"64,80",,,,,,,,,,,,,
LAURO DE FREITAS-BA,,,,BA,,,,"55,33",,,,,,,,-,,,,,,,"55,33",,,,,,"114,16",,,,,,,,,,,,,
MACAJUBA-BA,,,,BA,,,,"31,41",,,,,,,,-,,,,,,,"31,41",,,,,,"64,80",,,,,,,,,,,,,
MACARANI-BA,,,,BA,,,,"35,89",,,,,,,,-,,,,,,,"35,89",,,,,,"74,05",,,,,,,,,,,,,
MADRE DE DEUS-BA,,,,BA,,,,"169.895,27",,,,,,,,"141.650,64",,,,,,,"311.545,91",,,,,,"769.070,39",,,,,,,,,,,,,
MAIQUINIQUE-BA,,,,BA,,,,"29,91",,,,,,,,-,,,,,,,"29,91",,,,,,"61,71",,,,,,,,,,,,,
MAIRI-BA,,,,BA,,,,"37,39",,,,,,,,-,,,,,,,"37,39",,,,,,"77,14",,,,,,,,,,,,,
MANOEL VITORINO-BA,,,,BA,,,,"34,40",,,,,,,,-,,,,,,,"34,40",,,,,,"70,97",,,,,,,,,,,,,
MARACAS-BA,,,,BA,,,,"41,88",,,,,,,,-,,,,,,,"41,88",,,,,,"86,40",,,,,,,,,,,,,
MARAGOGIPE-BA,,,,BA,,,,"43,37",,,,,,,,-,,,,,,,"43,37",,,,,,"89,48",,,,,,,,,,,,,
MARCIONILIO SOUZA-BA,,,,BA,,,,"32,90",,,,,,,,-,,,,,,,"32,90",,,,,,"67,88",,,,,,,,,,,,,
MATA DE SAO JOAO-BA,,,,BA,,,,"77.074,61",,,,,,,,"33.334,92",,,,,,,"110.409,52",,,,,,"230.719,35",,,,,,,,,,,,,
MIGUEL CALMON-BA,,,,BA,,,,"43,37",,,,,,,,-,,,,,,,"43,37",,,,,,"89,48",,,,,,,,,,,,,
MILAGRES-BA,,,,BA,,,,"32,90",,,,,,,,-,,,,,,,"32,90",,,,,,"67,88",,,,,,,,,,,,,
MIRANTE-BA,,,,BA,,,,"31,41",,,,,,,,-,,,,,,,"31,41",,,,,,"64,80",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUNDO NOVO-BA,,,,BA,,,,"38,88",,,,,,,,-,,,,,,,"38,88",,,,,,"80,22",,,,,,,,,,,,,
MUNIZ FERREIRA-BA,,,,BA,,,,"29,91",,,,,,,,-,,,,,,,"29,91",,,,,,"61,71",,,,,,,,,,,,,
MURITIBA-BA,,,,BA,,,,"40,38",,,,,,,,-,,,,,,,"40,38",,,,,,"83,31",,,,,,,,,,,,,
MUTUIPE-BA,,,,BA,,,,"37,39",,,,,,,,-,,,,,,,"37,39",,,,,,"77,14",,,,,,,,,,,,,
NAZARE-BA,,,,BA,,,,"40,38",,,,,,,,-,,,,,,,"40,38",,,,,,"83,31",,,,,,,,,,,,,
NORDESTINA-BA,,,,BA,,,,"31,41",,,,,,,,-,,,,,,,"31,41",,,,,,"64,80",,,,,,,,,,,,,
NOVA CANAA-BA,,,,BA,,,,"32,90",,,,,,,,-,,,,,,,"32,90",,,,,,"67,88",,,,,,,,,,,,,
NOVA FATIMA-BA,,,,BA,,,,"29,91",,,,,,,,-,,,,,,,"29,91",,,,,,"61,71",,,,,,,,,,,,,
NOVA ITARANA-BA,,,,BA,,,,"29,91",,,,,,,,-,,,,,,,"29,91",,,,,,"61,71",,,,,,,,,,,,,
NOVA SOURE-BA,,,,BA,,,,"38,88",,,,,,,,-,,,,,,,"38,88",,,,,,"80,22",,,,,,,,,,,,,
NOVO TRIUNFO-BA,,,,BA,,,,"32,90",,,,,,,,-,,,,,,,"32,90",,,,,,"67,88",,,,,,,,,,,,,
OLINDINA-BA,,,,BA,,,,"38,88",,,,,,,,-,,,,,,,"38,88",,,,,,"80,22",,,,,,,,,,,,,
OURICANGAS-BA,,,,BA,,,,"29,91",,,,,,,,-,,,,,,,"29,91",,,,,,"61,71",,,,,,,,,,,,,
OUROLANDIA-BA,,,,BA,,,,"34,40",,,,,,,,-,,,,,,,"34,40",,,,,,"70,97",,,,,,,,,,,,,
PARIPIRANGA-BA,,,,BA,,,,"40,38",,,,,,,,-,,,,,,,"40,38",,,,,,"83,31",,,,,,,,,,,,,
PAULO AFONSO-BA,,,,BA,,,,"53,84",,,,,,,,-,,,,,,,"53,84",,,,,,"111,08",,,,,,,,,,,,,
PE DE SERRA-BA,,,,BA,,,,"32,90",,,,,,,,-,,,,,,,"32,90",,,,,,"67,88",,,,,,,,,,,,,
PEDRAO-BA,,,,BA,,,,"29,91",,,,,,,,-,,,,,,,"29,91",,,,,,"61,71",,,,,,,,,,,,,
PEDRO ALEXANDRE-BA,,,,BA,,,,"34,40",,,,,,,,-,,,,,,,"34,40",,,,,,"70,97",,,,,,,,,,,,,
PINTADAS-BA,,,,BA,,,,"31,41",,,,,,,,-,,,,,,,"31,41",,,,,,"64,80",,,,,,,,,,,,,
PIRITIBA-BA,,,,BA,,,,"37,39",,,,,,,,-,,,,,,,"37,39",,,,,,"77,14",,,,,,,,,,,,,
PLANALTINO-BA,,,,BA,,,,"29,91",,,,,,,,-,,,,,,,"29,91",,,,,,"61,71",,,,,,,,,,,,,
PLANALTO-BA,,,,BA,,,,"38,88",,,,,,,,-,,,,,,,"38,88",,,,,,"80,22",,,,,,,,,,,,,
