NOVO TRIUNFO-BA,,,,,BA,,,,"88,61",,,,,,-,,,,,,,"88,61",,,,,,,,"460,84",,,,,,,,
OLINDINA-BA,,,,,BA,,,,"104,72",,,,,,-,,,,,,,"104,72",,,,,,,,"544,62",,,,,,,,
OURICANGAS-BA,,,,,BA,,,,"80,55",,,,,,-,,,,,,,"80,55",,,,,,,,"418,93",,,,,,,,
OUROLANDIA-BA,,,,,BA,,,,"92,64",,,,,,-,,,,,,,"92,64",,,,,,,,"481,78",,,,,,,,
PARIPIRANGA-BA,,,,,BA,,,,"108,75",,,,,,-,,,,,,,"108,75",,,,,,,,"565,56",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAULO AFONSO-BA,,,,,BA,,,,"149,03",,,,,,-,,,,,,,"149,03",,,,,,,,"775,06",,,,,,,,
PE DE SERRA-BA,,,,,BA,,,,"88,61",,,,,,-,,,,,,,"88,61",,,,,,,,"460,84",,,,,,,,
PEDRAO-BA,,,,,BA,,,,"80,55",,,,,,-,,,,,,,"80,55",,,,,,,,"418,93",,,,,,,,
PEDRO ALEXANDRE-BA,,,,,BA,,,,"96,67",,,,,,-,,,,,,,"96,67",,,,,,,,"502,73",,,,,,,,
PINTADAS-BA,,,,,BA,,,,"84,58",,,,,,-,,,,,,,"84,58",,,,,,,,"439,89",,,,,,,,
PIRITIBA-BA,,,,,BA,,,,"100,69",,,,,,-,,,,,,,"100,69",,,,,,,,"523,67",,,,,,,,
PLANALTINO-BA,,,,,BA,,,,"80,55",,,,,,-,,,,,,,"80,55",,,,,,,,"418,93",,,,,,,,
PLANALTO-BA,,,,,BA,,,,"104,72",,,,,,-,,,,,,,"104,72",,,,,,,,"544,62",,,,,,,,
POCOES-BA,,,,,BA,,,,"124,86",,,,,,-,,,,,,,"124,86",,,,,,,,"649,35",,,,,,,,
POJUCA-BA,,,,,BA,,,,"515.231,11",,,,,,"480.396,10",,,,,,,"995.627,21",,,,,,,,"6.748.395,85",,,,,,,,
QUEIMADAS-BA,,,,,BA,,,,"108,75",,,,,,-,,,,,,,"108,75",,,,,,,,"565,56",,,,,,,,
QUIJINGUE-BA,,,,,BA,,,,"108,75",,,,,,-,,,,,,,"108,75",,,,,,,,"565,56",,,,,,,,
QUIXABEIRA-BA,,,,,BA,,,,"80,55",,,,,,-,,,,,,,"80,55",,,,,,,,"418,93",,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,BA,,,,"104,72",,,,,,-,,,,,,,"104,72",,,,,,,,"544,62",,,,,,,,
RETIROLANDIA-BA,,,,,BA,,,,"84,58",,,,,,-,,,,,,,"84,58",,,,,,,,"439,89",,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,BA,,,,"112,78",,,,,,-,,,,,,,"112,78",,,,,,,,"586,53",,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,BA,,,,"88,61",,,,,,-,,,,,,,"88,61",,,,,,,,"460,84",,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,BA,,,,"124,86",,,,,,-,,,,,,,"124,86",,,,,,,,"649,35",,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,BA,,,,"92,64",,,,,,-,,,,,,,"92,64",,,,,,,,"481,78",,,,,,,,
RIO REAL-BA,,,,,BA,,,,"116,81",,,,,,-,,,,,,,"116,81",,,,,,,,"607,48",,,,,,,,
RUY BARBOSA-BA,,,,,BA,,,,"112,78",,,,,,-,,,,,,,"112,78",,,,,,,,"586,53",,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,BA,,,,"2.340,79",,,,,,"146.086,48",,,,,,,"148.427,27",,,,,,,,"807.091,30",,,,,,,,
SALVADOR-BA,,,,,BA,,,,"4.458,66",,,,,,"146.086,48",,,,,,,"150.545,14",,,,,,,,"818.105,68",,,,,,,,
SANTA BARBARA-BA,,,,,BA,,,,"96,67",,,,,,-,,,,,,,"96,67",,,,,,,,"502,73",,,,,,,,
SANTA BRIGIDA-BA,,,,,BA,,,,"96,67",,,,,,-,,,,,,,"96,67",,,,,,,,"502,73",,,,,,,,
SANTA INES-BA,,,,,BA,,,,"84,58",,,,,,-,,,,,,,"84,58",,,,,,,,"439,89",,,,,,,,
SANTA TERESINHA-BA,,,,,BA,,,,"80,55",,,,,,-,,,,,,,"80,55",,,,,,,,"418,93",,,,,,,,
SANTA LUZ-BA,,,,,BA,,,,"112,78",,,,,,-,,,,,,,"112,78",,,,,,,,"586,53",,,,,,,,
SANTANOPOLIS-BA,,,,,BA,,,,"80,55",,,,,,-,,,,,,,"80,55",,,,,,,,"418,93",,,,,,,,
SANTOAMARO-BA,,,,,BA,,,,"3.678,39",,,,,,"146.086,48",,,,,,,"149.764,87",,,,,,,,"814.047,75",,,,,,,,
SANTOANTONIODEJESUS-BA,,,,,BA,,,,"140,97",,,,,,-,,,,,,,"140,97",,,,,,,,"733,16",,,,,,,,
SANTOESTEVAO-BA,,,,,BA,,,,"124,86",,,,,,-,,,,,,,"124,86",,,,,,,,"649,35",,,,,,,,
SÃO DOMINGOS-BA,,,,,BA,,,,"80,55",,,,,,-,,,,,,,"80,55",,,,,,,,"418,93",,,,,,,,
SÃO FELIPE-BA,,,,,BA,,,,"104,72",,,,,,-,,,,,,,"104,72",,,,,,,,"544,62",,,,,,,,
SÃO FELIX-BA,,,,,BA,,,,"88,61",,,,,,-,,,,,,,"88,61",,,,,,,,"460,84",,,,,,,,
SÃO FRANCISCO DO CONDE-BA,,,,,BA,,,,"1.328.892,80",,,,,,"164.707,17",,,,,,,"1.493.599,97",,,,,,,,"7.569.169,91",,,,,,,,
SÃO GONCALO DOS CAMPOS-BA,,,,,BA,,,,"108,75",,,,,,-,,,,,,,"108,75",,,,,,,,"565,56",,,,,,,,
SÃO JOSE DO JACUIPE-BA,,,,,BA,,,,"80,55",,,,,,-,,,,,,,"80,55",,,,,,,,"418,93",,,,,,,,
SÃO MIGUEL DAS MATAS-BA,,,,,BA,,,,"84,58",,,,,,-,,,,,,,"84,58",,,,,,,,"439,89",,,,,,,,
SÃO SEBASTIAO DO PASSE-BA,,,,,BA,,,,"226.940,59",,,,,,"164.486,91",,,,,,,"391.427,50",,,,,,,,"2.516.776,53",,,,,,,,
SAPEACU-BA,,,,,BA,,,,"96,67",,,,,,-,,,,,,,"96,67",,,,,,,,"502,73",,,,,,,,
SATIRO DIAS-BA,,,,,BA,,,,"96,67",,,,,,-,,,,,,,"96,67",,,,,,,,"502,73",,,,,,,,
SAUBARA-BA,,,,,BA,,,,"2.340,79",,,,,,"146.086,48",,,,,,,"148.427,27",,,,,,,,"807.091,30",,,,,,,,
SERRA PRETA-BA,,,,,BA,,,,"96,67",,,,,,-,,,,,,,"96,67",,,,,,,,"502,73",,,,,,,,
SERRINHA-BA,,,,,BA,,,,"136,95",,,,,,-,,,,,,,"136,95",,,,,,,,"712,21",,,,,,,,
SERROLANDIA-BA,,,,,BA,,,,"88,61",,,,,,-,,,,,,,"88,61",,,,,,,,"460,84",,,,,,,,
SIMOES FILHO-BA,,,,,BA,,,,"74.068,02",,,,,,"5.483,81",,,,,,,"79.551,83",,,,,,,,"478.269,03",,,,,,,,
SITIO DO QUINTO-BA,,,,,BA,,,,"96,67",,,,,,-,,,,,,,"96,67",,,,,,,,"502,73",,,,,,,,
TANQUINHO-BA,,,,,BA,,,,"80,55",,,,,,-,,,,,,,"80,55",,,,,,,,"418,93",,,,,,,,
TAPIRAMUTA-BA,,,,,BA,,,,"96,67",,,,,,-,,,,,,,"96,67",,,,,,,,"502,73",,,,,,,,
TEODORO SAMPAIO-BA,,,,,BA,,,,"80,55",,,,,,-,,,,,,,"80,55",,,,,,,,"418,93",,,,,,,,
TEOFILANDIA-BA,,,,,BA,,,,"104,72",,,,,,-,,,,,,,"104,72",,,,,,,,"544,62",,,,,,,,
TERRA NOVA-BA,,,,,BA,,,,"101,89",,,,,,"8,56",,,,,,,"110,45",,,,,,,,"486,76",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUCANO-BA,,,,,BA,,,,"128,89",,,,,,-,,,,,,,"128,89",,,,,,,,"670,31",,,,,,,,
UAUA-BA,,,,,BA,,,,"108,75",,,,,,-,,,,,,,"108,75",,,,,,,,"565,56",,,,,,,,
UBAIRA-BA,,,,,BA,,,,"104,72",,,,,,-,,,,,,,"104,72",,,,,,,,"544,62",,,,,,,,
VALENTE-BA,,,,,BA,,,,"100,69",,,,,,-,,,,,,,"100,69",,,,,,,,"523,67",,,,,,,,
VARZEA DA ROCA-BA,,,,,BA,,,,"88,61",,,,,,-,,,,,,,"88,61",,,,,,,,"460,84",,,,,,,,
VARZEA DO POCO-BA,,,,,BA,,,,"80,55",,,,,,-,,,,,,,"80,55",,,,,,,,"418,93",,,,,,,,
VARZEA NOVA-BA,,,,,BA,,,,"92,64",,,,,,-,,,,,,,"92,64",,,,,,,,"481,78",,,,,,,,
VARZEDO-BA,,,,,BA,,,,"80,55",,,,,,-,,,,,,,"80,55",,,,,,,,"418,93",,,,,,,,
VERA CRUZ-BA,,,,,BA,,,,"112,78",,,,,,-,,,,,,,"112,78",,,,,,,,"586,53",,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,BA,,,,"161,11",,,,,,-,,,,,,,"161,11",,,,,,,,"837,89",,,,,,,,
TOTAL BAHIA,,,,,,,,,"5.294.451,23",,,,,,"3.219.489,30",,,,,,,"8.513.940,53",,,,,,,,"49.109.614,59",,,,,,,,
ACARAU-CE,,,,,CE,,,,"3.192,43",,,,,,-,,,,,,,"3.192,43",,,,,,,,"18.248,70",,,,,,,,
ALCANTARAS-CE,,,,,CE,,,,"1.995,27",,,,,,-,,,,,,,"1.995,27",,,,,,,,"11.405,42",,,,,,,,
AMONTADA-CE,,,,,CE,,,,"66.638,12",,,,,,"94.507,02",,,,,,,"161.145,14",,,,,,,,"885.683,16",,,,,,,,
APUIARES-CE,,,,,CE,,,,"2.194,79",,,,,,-,,,,,,,"2.194,79",,,,,,,,"12.545,97",,,,,,,,
AQUIRAZ-CE,,,,,CE,,,,-,,,,,,"1.178,79",,,,,,,"1.178,79",,,,,,,,"11.682,34",,,,,,,,
ARACATI-CE,,,,,CE,,,,"490.209,02",,,,,,"12.378,80",,,,,,,"502.587,82",,,,,,,,"2.906.781,48",,,,,,,,
ARARENDA-CE,,,,,CE,,,,"2.095,03",,,,,,-,,,,,,,"2.095,03",,,,,,,,"11.975,69",,,,,,,,
BARROQUINHA-CE,,,,,CE,,,,"2.194,79",,,,,,-,,,,,,,"2.194,79",,,,,,,,"12.545,97",,,,,,,,
BELACRUZ-CE,,,,,CE,,,,"2.793,38",,,,,,-,,,,,,,"2.793,38",,,,,,,,"15.967,61",,,,,,,,
CAMOCIM-CE,,,,,CE,,,,"3.192,43",,,,,,-,,,,,,,"3.192,43",,,,,,,,"18.248,70",,,,,,,,
CANINDE-CE,,,,,CE,,,,"3.391,96",,,,,,-,,,,,,,"3.391,96",,,,,,,,"19.389,23",,,,,,,,
CARIDADE-CE,,,,,CE,,,,"2.294,56",,,,,,-,,,,,,,"2.294,56",,,,,,,,"13.116,25",,,,,,,,
CARIRE-CE,,,,,CE,,,,"2.494,09",,,,,,-,,,,,,,"2.494,09",,,,,,,,"14.256,79",,,,,,,,
CARNAUBAL-CE,,,,,CE,,,,"2.294,56",,,,,,-,,,,,,,"2.294,56",,,,,,,,"13.116,25",,,,,,,,
CATUNDA-CE,,,,,CE,,,,"1.995,27",,,,,,-,,,,,,,"1.995,27",,,,,,,,"11.405,42",,,,,,,,
CAUCAIA-CE,,,,,CE,,,,-,,,,,,"1.178,79",,,,,,,"1.178,79",,,,,,,,"11.682,34",,,,,,,,
CHAVAL-CE,,,,,CE,,,,"2.194,79",,,,,,-,,,,,,,"2.194,79",,,,,,,,"12.545,97",,,,,,,,
COREAU-CE,,,,,CE,,,,"2.494,09",,,,,,-,,,,,,,"2.494,09",,,,,,,,"14.256,79",,,,,,,,
CRATEUS-CE,,,,,CE,,,,"3.391,96",,,,,,-,,,,,,,"3.391,96",,,,,,,,"19.389,23",,,,,,,,
CROATA-CE,,,,,CE,,,,"2.394,32",,,,,,-,,,,,,,"2.394,32",,,,,,,,"13.686,51",,,,,,,,
CRUZ-CE,,,,,CE,,,,"2.494,09",,,,,,-,,,,,,,"2.494,09",,,,,,,,"14.256,79",,,,,,,,
FORQUILHA-CE,,,,,CE,,,,"2.394,32",,,,,,-,,,,,,,"2.394,32",,,,,,,,"13.686,51",,,,,,,,
FORTALEZA-CE,,,,,CE,,,,"118.434,96",,,,,,"1.571,73",,,,,,,"120.006,69",,,,,,,,"689.126,88",,,,,,,,
FRECHEIRINHA-CE,,,,,CE,,,,"2.095,03",,,,,,-,,,,,,,"2.095,03",,,,,,,,"11.975,69",,,,,,,,
GENERAL SAMPAIO-CE,,,,,CE,,,,"1.995,27",,,,,,-,,,,,,,"1.995,27",,,,,,,,"11.405,42",,,,,,,,
GRACA-CE,,,,,CE,,,,"2.294,56",,,,,,-,,,,,,,"2.294,56",,,,,,,,"13.116,25",,,,,,,,
GRANJA-CE,,,,,CE,,,,"3.192,43",,,,,,-,,,,,,,"3.192,43",,,,,,,,"18.248,70",,,,,,,,
GROAIRAS-CE,,,,,CE,,,,"1.995,27",,,,,,-,,,,,,,"1.995,27",,,,,,,,"11.405,42",,,,,,,,
GUARACIABA DO NORTE-CE,,,,,CE,,,,"2.893,14",,,,,,-,,,,,,,"2.893,14",,,,,,,,"16.537,88",,,,,,,,
HIDROLANDIA-CE,,,,,CE,,,,"2.394,32",,,,,,-,,,,,,,"2.394,32",,,,,,,,"13.686,51",,,,,,,,
IBIAPINA-CE,,,,,CE,,,,"2.593,85",,,,,,-,,,,,,,"2.593,85",,,,,,,,"14.827,06",,,,,,,,
ICAPUI-CE,,,,,CE,,,,"81.863,25",,,,,,"17.115,70",,,,,,,"98.978,95",,,,,,,,"595.122,69",,,,,,,,
INDEPENDENCIA-CE,,,,,CE,,,,"2.693,61",,,,,,-,,,,,,,"2.693,61",,,,,,,,"15.397,34",,,,,,,,
IPAPORANGA-CE,,,,,CE,,,,"2.095,03",,,,,,-,,,,,,,"2.095,03",,,,,,,,"11.975,69",,,,,,,,
IPU-CE,,,,,CE,,,,"2.992,90",,,,,,-,,,,,,,"2.992,90",,,,,,,,"17.108,15",,,,,,,,
IPUEIRAS-CE,,,,,CE,,,,"2.992,90",,,,,,-,,,,,,,"2.992,90",,,,,,,,"17.108,15",,,,,,,,
IRAUCUBA-CE,,,,,CE,,,,"2.494,09",,,,,,-,,,,,,,"2.494,09",,,,,,,,"14.256,79",,,,,,,,
ITAPAGE-CE,,,,,CE,,,,"3.092,67",,,,,,-,,,,,,,"3.092,67",,,,,,,,"17.678,44",,,,,,,,
ITAPIPOCA-CE,,,,,CE,,,,"82.723,19",,,,,,"76.051,02",,,,,,,"158.774,21",,,,,,,,"911.076,03",,,,,,,,
ITAREMA-CE,,,,,CE,,,,"64.340,26",,,,,,"46.303,09",,,,,,,"110.643,35",,,,,,,,"664.440,27",,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,CE,,,,"2.194,79",,,,,,-,,,,,,,"2.194,79",,,,,,,,"12.545,97",,,,,,,,
MARCO-CE,,,,,CE,,,,"2.593,85",,,,,,-,,,,,,,"2.593,85",,,,,,,,"14.827,06",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARTINOPOLE-CE,,,,,CE,,,,"1.995,27",,,,,,-,,,,,,,"1.995,27",,,,,,,,"11.405,42",,,,,,,,
MASSAPE-CE,,,,,CE,,,,"2.793,38",,,,,,-,,,,,,,"2.793,38",,,,,,,,"15.967,61",,,,,,,,
MERUOCA-CE,,,,,CE,,,,"2.095,03",,,,,,-,,,,,,,"2.095,03",,,,,,,,"11.975,69",,,,,,,,
MIRAIMA-CE,,,,,CE,,,,"2.095,03",,,,,,-,,,,,,,"2.095,03",,,,,,,,"11.975,69",,,,,,,,
MONSENHOR TABOSA-CE,,,,,CE,,,,"2.394,32",,,,,,-,,,,,,,"2.394,32",,,,,,,,"13.686,51",,,,,,,,
MORAUJO-CE,,,,,CE,,,,"1.995,27",,,,,,-,,,,,,,"1.995,27",,,,,,,,"11.405,42",,,,,,,,
MORRINHOS-CE,,,,,CE,,,,"2.394,32",,,,,,-,,,,,,,"2.394,32",,,,,,,,"13.686,51",,,,,,,,
MUCAMBO-CE,,,,,CE,,,,"2.194,79",,,,,,-,,,,,,,"2.194,79",,,,,,,,"12.545,97",,,,,,,,
NOVA RUSSAS-CE,,,,,CE,,,,"2.793,38",,,,,,-,,,,,,,"2.793,38",,,,,,,,"15.967,61",,,,,,,,
NOVO ORIENTE-CE,,,,,CE,,,,"2.693,61",,,,,,-,,,,,,,"2.693,61",,,,,,,,"15.397,34",,,,,,,,
PACUJA-CE,,,,,CE,,,,"1.995,27",,,,,,-,,,,,,,"1.995,27",,,,,,,,"11.405,42",,,,,,,,
PARACURU-CE,,,,,CE,,,,"62.042,39",,,,,,"122.604,33",,,,,,,"184.646,72",,,,,,,,"1.020.488,37",,,,,,,,
PARAIPABA-CE,,,,,CE,,,,"2.693,61",,,,,,"3.430,86",,,,,,,"6.124,47",,,,,,,,"37.304,05",,,,,,,,
PARAMOTI-CE,,,,,CE,,,,"2.095,03",,,,,,-,,,,,,,"2.095,03",,,,,,,,"11.975,69",,,,,,,,
PENTECOSTE-CE,,,,,CE,,,,"2.893,14",,,,,,-,,,,,,,"2.893,14",,,,,,,,"16.537,88",,,,,,,,
PIRES FERREIRA-CE,,,,,CE,,,,"1.995,27",,,,,,-,,,,,,,"1.995,27",,,,,,,,"11.405,42",,,,,,,,
PORANGA-CE,,,,,CE,,,,"2.095,03",,,,,,-,,,,,,,"2.095,03",,,,,,,,"11.975,69",,,,,,,,
QUITERIANOPOLIS-CE,,,,,CE,,,,"2.494,09",,,,,,-,,,,,,,"2.494,09",,,,,,,,"14.256,79",,,,,,,,
RERIUTABA-CE,,,,,CE,,,,"2.593,85",,,,,,-,,,,,,,"2.593,85",,,,,,,,"14.827,06",,,,,,,,
SANTA QUITERIA-CE,,,,,CE,,,,"3.092,67",,,,,,-,,,,,,,"3.092,67",,,,,,,,"17.678,44",,,,,,,,
SANTANA DO ACARAU-CE,,,,,CE,,,,"2.693,61",,,,,,-,,,,,,,"2.693,61",,,,,,,,"15.397,34",,,,,,,,
SÃO BENEDITO-CE,,,,,CE,,,,"2.992,90",,,,,,-,,,,,,,"2.992,90",,,,,,,,"17.108,15",,,,,,,,
SÃO GONCALO DO AMARANTE-CE,,,,,CE,,,,"2.893,14",,,,,,-,,,,,,,"2.893,14",,,,,,,,"16.537,88",,,,,,,,
SÃO LUIS DO CURU-CE,,,,,CE,,,,"2.095,03",,,,,,-,,,,,,,"2.095,03",,,,,,,,"11.975,69",,,,,,,,
SENADOR SA-CE,,,,,CE,,,,"1.995,27",,,,,,-,,,,,,,"1.995,27",,,,,,,,"11.405,42",,,,,,,,
SOBRAL-CE,,,,,CE,,,,"3.990,54",,,,,,-,,,,,,,"3.990,54",,,,,,,,"22.810,87",,,,,,,,
TAMBORIL-CE,,,,,CE,,,,"2.693,61",,,,,,-,,,,,,,"2.693,61",,,,,,,,"15.397,34",,,,,,,,
TEJUCUOCA-CE,,,,,CE,,,,"2.194,79",,,,,,-,,,,,,,"2.194,79",,,,,,,,"12.545,97",,,,,,,,
TIANGUA-CE,,,,,CE,,,,"3.292,19",,,,,,-,,,,,,,"3.292,19",,,,,,,,"18.818,97",,,,,,,,
TRAIRI-CE,,,,,CE,,,,"71.233,86",,,,,,"90.825,95",,,,,,,"162.059,81",,,,,,,,"959.074,06",,,,,,,,
TURURU-CE,,,,,CE,,,,"2.095,03",,,,,,-,,,,,,,"2.095,03",,,,,,,,"11.975,69",,,,,,,,
UBAJARA-CE,,,,,CE,,,,"2.693,61",,,,,,-,,,,,,,"2.693,61",,,,,,,,"15.397,34",,,,,,,,
UMIRIM-CE,,,,,CE,,,,"2.394,32",,,,,,-,,,,,,,"2.394,32",,,,,,,,"13.686,51",,,,,,,,
URUBURETAMA-CE,,,,,CE,,,,"2.394,32",,,,,,-,,,,,,,"2.394,32",,,,,,,,"13.686,51",,,,,,,,
URUOCA-CE,,,,,CE,,,,"2.095,03",,,,,,-,,,,,,,"2.095,03",,,,,,,,"11.975,69",,,,,,,,
VARJOTA-CE,,,,,CE,,,,"2.394,32",,,,,,-,,,,,,,"2.394,32",,,,,,,,"13.686,51",,,,,,,,
VICOSA DO CEARA-CE,,,,,CE,,,,"3.092,67",,,,,,-,,,,,,,"3.092,67",,,,,,,,"17.678,44",,,,,,,,
TOTAL CEARA,,,,,,,,,"1.210.973,63",,,,,,"467.146,08",,,,,,,"1.678.119,71",,,,,,,,"9.668.766,47",,,,,,,,
AFONSO CLAUDIO-ES,,,,,ES,,,,"4.968,71",,,,,,-,,,,,,,"4.968,71",,,,,,,,"26.401,67",,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,ES,,,,"3.769,36",,,,,,-,,,,,,,"3.769,36",,,,,,,,"20.028,84",,,,,,,,
AGUIA BRANCA-ES,,,,,ES,,,,"3.426,69",,,,,,-,,,,,,,"3.426,69",,,,,,,,"18.208,03",,,,,,,,
ALEGRE-ES,,,,,ES,,,,"4.797,37",,,,,,-,,,,,,,"4.797,37",,,,,,,,"25.491,27",,,,,,,,
ALFREDO CHAVES-ES,,,,,ES,,,,"3.769,36",,,,,,-,,,,,,,"3.769,36",,,,,,,,"20.028,84",,,,,,,,
ALTORIO NOVO-ES,,,,,ES,,,,"3.426,69",,,,,,-,,,,,,,"3.426,69",,,,,,,,"18.208,03",,,,,,,,
ANCHIETA-ES,,,,,ES,,,,"49.702,20",,,,,,-,,,,,,,"49.702,20",,,,,,,,"335.638,65",,,,,,,,
APIACA-ES,,,,,ES,,,,"3.426,69",,,,,,-,,,,,,,"3.426,69",,,,,,,,"18.208,03",,,,,,,,
ARACRUZ-ES,,,,,ES,,,,"473.394,31",,,,,,"16.370,12",,,,,,,"489.764,43",,,,,,,,"2.857.977,90",,,,,,,,
ATILIO VIVACQUA-ES,,,,,ES,,,,"3.426,69",,,,,,-,,,,,,,"3.426,69",,,,,,,,"18.208,03",,,,,,,,
BAIXO GUANDU-ES,,,,,ES,,,,"4.626,04",,,,,,-,,,,,,,"4.626,04",,,,,,,,"24.580,87",,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,ES,,,,"5.140,04",,,,,,-,,,,,,,"5.140,04",,,,,,,,"27.312,07",,,,,,,,
BOA ESPERANCA-ES,,,,,ES,,,,"3.769,36",,,,,,-,,,,,,,"3.769,36",,,,,,,,"20.028,84",,,,,,,,
BOM JESÚS DO NORTE-ES,,,,,ES,,,,"3.426,69",,,,,,-,,,,,,,"3.426,69",,,,,,,,"18.208,03",,,,,,,,
BREJETUBA-ES,,,,,ES,,,,"3.598,03",,,,,,-,,,,,,,"3.598,03",,,,,,,,"19.118,45",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,ES,,,,"6.853,39",,,,,,-,,,,,,,"6.853,39",,,,,,,,"36.416,10",,,,,,,,
CARIACICA-ES,,,,,ES,,,,"6.853,39",,,,,,-,,,,,,,"6.853,39",,,,,,,,"14.284,13",,,,,,,,
CASTELO-ES,,,,,ES,,,,"4.968,71",,,,,,-,,,,,,,"4.968,71",,,,,,,,"26.401,67",,,,,,,,
COLATINA-ES,,,,,ES,,,,"6.339,39",,,,,,-,,,,,,,"6.339,39",,,,,,,,"33.726,40",,,,,,,,
CONCEICAO DA BARRA-ES,,,,,ES,,,,"79.660,37",,,,,,"5.151,42",,,,,,,"84.811,79",,,,,,,,"527.111,54",,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,ES,,,,"3.598,03",,,,,,-,,,,,,,"3.598,03",,,,,,,,"19.118,45",,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,ES,,,,"3.426,69",,,,,,-,,,,,,,"3.426,69",,,,,,,,"18.208,03",,,,,,,,
DOMINGOS MARTINS-ES,,,,,ES,,,,"4.797,37",,,,,,-,,,,,,,"4.797,37",,,,,,,,"25.491,27",,,,,,,,
DORES DO RIO PRETO-ES,,,,,ES,,,,"3.426,69",,,,,,-,,,,,,,"3.426,69",,,,,,,,"18.208,03",,,,,,,,
ECOPORANGA-ES,,,,,ES,,,,"4.454,70",,,,,,-,,,,,,,"4.454,70",,,,,,,,"23.670,45",,,,,,,,
FUNDAO-ES,,,,,ES,,,,"3.769,36",,,,,,-,,,,,,,"3.769,36",,,,,,,,"20.028,84",,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,ES,,,,"3.426,69",,,,,,-,,,,,,,"3.426,69",,,,,,,,"18.208,03",,,,,,,,
GUACUI-ES,,,,,ES,,,,"4.626,04",,,,,,-,,,,,,,"4.626,04",,,,,,,,"24.580,87",,,,,,,,
GUARAPARI-ES,,,,,ES,,,,"6.168,05",,,,,,-,,,,,,,"6.168,05",,,,,,,,"32.774,49",,,,,,,,
IBATIBA-ES,,,,,ES,,,,"4.283,37",,,,,,-,,,,,,,"4.283,37",,,,,,,,"22.760,05",,,,,,,,
IBIRACU-ES,,,,,ES,,,,"3.598,03",,,,,,-,,,,,,,"3.598,03",,,,,,,,"19.118,45",,,,,,,,
IBITIRAMA-ES,,,,,ES,,,,"3.426,69",,,,,,-,,,,,,,"3.426,69",,,,,,,,"18.208,03",,,,,,,,
ICONHA-ES,,,,,ES,,,,"3.598,03",,,,,,-,,,,,,,"3.598,03",,,,,,,,"19.118,45",,,,,,,,
IRUPI-ES,,,,,ES,,,,"3.598,03",,,,,,-,,,,,,,"3.598,03",,,,,,,,"19.118,45",,,,,,,,
ITAGUACU-ES,,,,,ES,,,,"3.940,70",,,,,,-,,,,,,,"3.940,70",,,,,,,,"20.939,25",,,,,,,,
ITAPEMIRIM-ES,,,,,ES,,,,"55.666,47",,,,,,"242.794,12",,,,,,,"298.460,59",,,,,,,,"1.615.833,70",,,,,,,,
ITARANA-ES,,,,,ES,,,,"3.598,03",,,,,,-,,,,,,,"3.598,03",,,,,,,,"19.118,45",,,,,,,,
IUNA-ES,,,,,ES,,,,"4.626,04",,,,,,-,,,,,,,"4.626,04",,,,,,,,"24.580,87",,,,,,,,
JAGUARE-ES,,,,,ES,,,,"355.750,57",,,,,,"155.426,42",,,,,,,"511.176,99",,,,,,,,"3.176.289,86",,,,,,,,
JERONIMO MONTEIRO-ES,,,,,ES,,,,"3.598,03",,,,,,-,,,,,,,"3.598,03",,,,,,,,"19.118,45",,,,,,,,
JOAO NEIVA-ES,,,,,ES,,,,"3.940,70",,,,,,-,,,,,,,"3.940,70",,,,,,,,"20.939,25",,,,,,,,
LARANJA DA TERRA-ES,,,,,ES,,,,"3.598,03",,,,,,-,,,,,,,"3.598,03",,,,,,,,"19.118,45",,,,,,,,
LINHARES-ES,,,,,ES,,,,"286.471,71",,,,,,"154.230,19",,,,,,,"440.701,90",,,,,,,,"6.770.386,38",,,,,,,,
MANTENOPOLIS-ES,,,,,ES,,,,"3.769,36",,,,,,-,,,,,,,"3.769,36",,,,,,,,"19.987,34",,,,,,,,
MARATAIZES-ES,,,,,ES,,,,"4.797,37",,,,,,"34.658,91",,,,,,,"39.456,28",,,,,,,,"202.489,87",,,,,,,,
MARECHAL FLORIANO-ES,,,,,ES,,,,"3.769,36",,,,,,-,,,,,,,"3.769,36",,,,,,,,"20.028,84",,,,,,,,
