SANTA INES,,BA,,,"67,16",,,,,-,,,,,,"67,16",,,,,"67,16",,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA TERESINHA,,BA,,,"63,96",,,,,-,,,,,,"63,96",,,,,"63,96",,,,,,,,,,,,,
SANTALUZ,,BA,,,"89,55",,,,,-,,,,,,"89,55",,,,,"89,55",,,,,,,,,,,,,
SANTANOPOLIS,,BA,,,"63,96",,,,,-,,,,,,"63,96",,,,,"63,96",,,,,,,,,,,,,
SANTO AMARO,,BA,,,"2.923,36",,,,,"60.018,41",,,,,,"62.941,77",,,,,"62.941,77",,,,,,,,,,,,,
SANTO ANTONIO DE JESUS,,BA,,,"111,94",,,,,-,,,,,,"111,94",,,,,"111,94",,,,,,,,,,,,,
SANTO ESTEVAO,,BA,,,"99,15",,,,,-,,,,,,"99,15",,,,,"99,15",,,,,,,,,,,,,
SAO DOMINGOS,,BA,,,"63,96",,,,,-,,,,,,"63,96",,,,,"63,96",,,,,,,,,,,,,
SAO FELIPE,,BA,,,"83,15",,,,,-,,,,,,"83,15",,,,,"83,15",,,,,,,,,,,,,
SAO FELIX,,BA,,,"70,36",,,,,-,,,,,,"70,36",,,,,"70,36",,,,,,,,,,,,,
SAO FRANCISCO DO CONDE,,BA,,,"840.706,99",,,,,"86.858,87",,,,,,"927.565,86",,,,,"927.565,86",,,,,,,,,,,,,
SAO GONCALO DOS CAMPOS,,BA,,,"86,35",,,,,-,,,,,,"86,35",,,,,"86,35",,,,,,,,,,,,,
SAO JOSE DO JACUIPE,,BA,,,"63,96",,,,,-,,,,,,"63,96",,,,,"63,96",,,,,,,,,,,,,
SAO MIGUEL DAS MATAS,,BA,,,"67,16",,,,,-,,,,,,"67,16",,,,,"67,16",,,,,,,,,,,,,
SAO SEBASTIAO DO PASSE,,BA,,,"164.936,37",,,,,"107.667,88",,,,,,"272.604,25",,,,,"272.604,25",,,,,,,,,,,,,
SAPEACU,,BA,,,"76,76",,,,,-,,,,,,"76,76",,,,,"76,76",,,,,,,,,,,,,
SATIRO DIAS,,BA,,,"76,76",,,,,-,,,,,,"76,76",,,,,"76,76",,,,,,,,,,,,,
SAUBARA,,BA,,,"1.860,32",,,,,"60.018,41",,,,,,"61.878,73",,,,,"61.878,73",,,,,,,,,,,,,
SERRA PRETA,,BA,,,"76,76",,,,,-,,,,,,"76,76",,,,,"76,76",,,,,,,,,,,,,
SERRINHA,,BA,,,"115,14",,,,,-,,,,,,"115,14",,,,,"115,14",,,,,,,,,,,,,
SERROLANDIA,,BA,,,"70,36",,,,,-,,,,,,"70,36",,,,,"70,36",,,,,,,,,,,,,
SIMOES FILHO,,BA,,,"61.723,96",,,,,"2.787,86",,,,,,"64.511,82",,,,,"64.511,82",,,,,,,,,,,,,
SITIO DO QUINTO,,BA,,,"76,76",,,,,-,,,,,,"76,76",,,,,"76,76",,,,,,,,,,,,,
TANQUINHO,,BA,,,"63,96",,,,,-,,,,,,"63,96",,,,,"63,96",,,,,,,,,,,,,
TAPIRAMUTA,,BA,,,"76,76",,,,,-,,,,,,"76,76",,,,,"76,76",,,,,,,,,,,,,
TEODORO SAMPAIO,,BA,,,"63,96",,,,,-,,,,,,"63,96",,,,,"63,96",,,,,,,,,,,,,
TEOFILANDIA,,BA,,,"83,15",,,,,-,,,,,,"83,15",,,,,"83,15",,,,,,,,,,,,,
TERRA NOVA,,BA,,,"167,32",,,,,"62,54",,,,,,"229,87",,,,,"229,87",,,,,,,,,,,,,
TUCANO,,BA,,,"102,35",,,,,-,,,,,,"102,35",,,,,"102,35",,,,,,,,,,,,,
UAUA,,BA,,,"86,35",,,,,-,,,,,,"86,35",,,,,"86,35",,,,,,,,,,,,,
UBAIRA,,BA,,,"83,15",,,,,-,,,,,,"83,15",,,,,"83,15",,,,,,,,,,,,,
VALENTE,,BA,,,"79,96",,,,,-,,,,,,"79,96",,,,,"79,96",,,,,,,,,,,,,
VARZEA DA ROCA,,BA,,,"70,36",,,,,-,,,,,,"70,36",,,,,"70,36",,,,,,,,,,,,,
VARZEA DO POCO,,BA,,,"63,96",,,,,-,,,,,,"63,96",,,,,"63,96",,,,,,,,,,,,,
VARZEA NOVA,,BA,,,"73,56",,,,,-,,,,,,"73,56",,,,,"73,56",,,,,,,,,,,,,
VARZEDO,,BA,,,"63,96",,,,,-,,,,,,"63,96",,,,,"63,96",,,,,,,,,,,,,
VERA CRUZ,,BA,,,"89,55",,,,,-,,,,,,"89,55",,,,,"89,55",,,,,,,,,,,,,
VITORIA DA CONQUISTA,,BA,,,"127,93",,,,,-,,,,,,"127,93",,,,,"127,93",,,,,,,,,,,,,
ACARAU,,CE,,,"2.429,25",,,,,-,,,,,,"2.429,25",,,,,"2.429,25",,,,,,,,,,,,,
ALCANTARAS,,CE,,,"1.518,28",,,,,-,,,,,,"1.518,28",,,,,"1.518,28",,,,,,,,,,,,,
AMONTADA,,CE,,,"50.707,66",,,,,"75.339,07",,,,,,"126.046,73",,,,,"126.046,73",,,,,,,,,,,,,
APUIARES,,CE,,,"1.670,11",,,,,-,,,,,,"1.670,11",,,,,"1.670,11",,,,,,,,,,,,,
AQUIRAZ,,CE,,,-,,,,,-,,,,,,-,,,,,-,,,,,,,,,,,,,
ARACATI,,CE,,,"349.831,15",,,,,"13.029,24",,,,,,"362.860,40",,,,,"362.860,40",,,,,,,,,,,,,
ARARENDA,,CE,,,"1.594,19",,,,,-,,,,,,"1.594,19",,,,,"1.594,19",,,,,,,,,,,,,
BARROQUINHA,,CE,,,"1.670,11",,,,,-,,,,,,"1.670,11",,,,,"1.670,11",,,,,,,,,,,,,
BELA CRUZ,,CE,,,"2.125,59",,,,,-,,,,,,"2.125,59",,,,,"2.125,59",,,,,,,,,,,,,
CAMOCIM,,CE,,,"2.429,25",,,,,-,,,,,,"2.429,25",,,,,"2.429,25",,,,,,,,,,,,,
CANINDE,,CE,,,"2.581,08",,,,,-,,,,,,"2.581,08",,,,,"2.581,08",,,,,,,,,,,,,
CARIDADE,,CE,,,"1.746,02",,,,,-,,,,,,"1.746,02",,,,,"1.746,02",,,,,,,,,,,,,
CARIRE,,CE,,,"1.897,85",,,,,-,,,,,,"1.897,85",,,,,"1.897,85",,,,,,,,,,,,,
CARNAUBAL,,CE,,,"1.746,02",,,,,-,,,,,,"1.746,02",,,,,"1.746,02",,,,,,,,,,,,,
CATUNDA,,CE,,,"1.518,28",,,,,-,,,,,,"1.518,28",,,,,"1.518,28",,,,,,,,,,,,,
CAUCAIA,,CE,,,-,,,,,-,,,,,,-,,,,,-,,,,,,,,,,,,,
CHAVAL,,CE,,,"1.670,11",,,,,-,,,,,,"1.670,11",,,,,"1.670,11",,,,,,,,,,,,,
COREAU,,CE,,,"1.897,85",,,,,-,,,,,,"1.897,85",,,,,"1.897,85",,,,,,,,,,,,,
CRATEUS,,CE,,,"2.581,08",,,,,-,,,,,,"2.581,08",,,,,"2.581,08",,,,,,,,,,,,,
CROATA,,CE,,,"1.821,94",,,,,-,,,,,,"1.821,94",,,,,"1.821,94",,,,,,,,,,,,,
CRUZ,,CE,,,"1.897,85",,,,,-,,,,,,"1.897,85",,,,,"1.897,85",,,,,,,,,,,,,
FORQUILHA,,CE,,,"1.821,94",,,,,-,,,,,,"1.821,94",,,,,"1.821,94",,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORTALEZA,,CE,,,"44.004,93",,,,,-,,,,,,"44.004,93",,,,,"44.004,93",,,,,,,,,,,,,
FRECHEIRINHA,,CE,,,"1.594,19",,,,,-,,,,,,"1.594,19",,,,,"1.594,19",,,,,,,,,,,,,
GENERAL SAMPAIO,,CE,,,"1.518,28",,,,,-,,,,,,"1.518,28",,,,,"1.518,28",,,,,,,,,,,,,
GRACA,,CE,,,"1.746,02",,,,,-,,,,,,"1.746,02",,,,,"1.746,02",,,,,,,,,,,,,
GRANJA,,CE,,,"2.429,25",,,,,-,,,,,,"2.429,25",,,,,"2.429,25",,,,,,,,,,,,,
GROAIRAS,,CE,,,"1.518,28",,,,,-,,,,,,"1.518,28",,,,,"1.518,28",,,,,,,,,,,,,
GUARACIABA DO NORTE,,CE,,,"2.201,51",,,,,-,,,,,,"2.201,51",,,,,"2.201,51",,,,,,,,,,,,,
HIDROLANDIA,,CE,,,"1.821,94",,,,,-,,,,,,"1.821,94",,,,,"1.821,94",,,,,,,,,,,,,
IBIAPINA,,CE,,,"1.973,76",,,,,-,,,,,,"1.973,76",,,,,"1.973,76",,,,,,,,,,,,,
ICAPUI,,CE,,,"83.086,95",,,,,"19.020,21",,,,,,"102.107,16",,,,,"102.107,16",,,,,,,,,,,,,
INDEPENDENCIA,,CE,,,"2.049,68",,,,,-,,,,,,"2.049,68",,,,,"2.049,68",,,,,,,,,,,,,
IPAPORANGA,,CE,,,"1.594,19",,,,,-,,,,,,"1.594,19",,,,,"1.594,19",,,,,,,,,,,,,
IPU,,CE,,,"2.277,42",,,,,-,,,,,,"2.277,42",,,,,"2.277,42",,,,,,,,,,,,,
IPUEIRAS,,CE,,,"2.277,42",,,,,-,,,,,,"2.277,42",,,,,"2.277,42",,,,,,,,,,,,,
IRAUCUBA,,CE,,,"1.897,85",,,,,-,,,,,,"1.897,85",,,,,"1.897,85",,,,,,,,,,,,,
ITAPAGE,,CE,,,"2.353,34",,,,,-,,,,,,"2.353,34",,,,,"2.353,34",,,,,,,,,,,,,
ITAPIPOCA,,CE,,,"62.947,45",,,,,"63.957,21",,,,,,"126.904,66",,,,,"126.904,66",,,,,,,,,,,,,
ITAREMA,,CE,,,"48.959,12",,,,,"25.722,19",,,,,,"74.681,31",,,,,"74.681,31",,,,,,,,,,,,,
JIJOCA DE JERICOACOARA,,CE,,,"1.670,11",,,,,-,,,,,,"1.670,11",,,,,"1.670,11",,,,,,,,,,,,,
MARCO,,CE,,,"1.973,76",,,,,-,,,,,,"1.973,76",,,,,"1.973,76",,,,,,,,,,,,,
MARTINOPOLE,,CE,,,"1.518,28",,,,,-,,,,,,"1.518,28",,,,,"1.518,28",,,,,,,,,,,,,
MASSAPE,,CE,,,"2.125,59",,,,,-,,,,,,"2.125,59",,,,,"2.125,59",,,,,,,,,,,,,
MERUOCA,,CE,,,"1.594,19",,,,,-,,,,,,"1.594,19",,,,,"1.594,19",,,,,,,,,,,,,
MIRAIMA,,CE,,,"1.594,19",,,,,-,,,,,,"1.594,19",,,,,"1.594,19",,,,,,,,,,,,,
MONSENHOR TABOSA,,CE,,,"1.821,94",,,,,-,,,,,,"1.821,94",,,,,"1.821,94",,,,,,,,,,,,,
MORAUJO,,CE,,,"1.518,28",,,,,-,,,,,,"1.518,28",,,,,"1.518,28",,,,,,,,,,,,,
MORRINHOS,,CE,,,"1.821,94",,,,,-,,,,,,"1.821,94",,,,,"1.821,94",,,,,,,,,,,,,
MUCAMBO,,CE,,,"1.670,11",,,,,-,,,,,,"1.670,11",,,,,"1.670,11",,,,,,,,,,,,,
NOVA RUSSAS,,CE,,,"2.125,59",,,,,-,,,,,,"2.125,59",,,,,"2.125,59",,,,,,,,,,,,,
NOVO ORIENTE,,CE,,,"2.049,68",,,,,-,,,,,,"2.049,68",,,,,"2.049,68",,,,,,,,,,,,,
PACUJA,,CE,,,"1.518,28",,,,,-,,,,,,"1.518,28",,,,,"1.518,28",,,,,,,,,,,,,
PARACURU,,CE,,,"47.210,58",,,,,"107.457,60",,,,,,"154.668,18",,,,,"154.668,18",,,,,,,,,,,,,
PARAIPABA,,CE,,,"2.049,68",,,,,"1.918,72",,,,,,"3.968,40",,,,,"3.968,40",,,,,,,,,,,,,
PARAMOTI,,CE,,,"1.594,19",,,,,-,,,,,,"1.594,19",,,,,"1.594,19",,,,,,,,,,,,,
PENTECOSTE,,CE,,,"2.201,51",,,,,-,,,,,,"2.201,51",,,,,"2.201,51",,,,,,,,,,,,,
PIRES FERREIRA,,CE,,,"1.518,28",,,,,-,,,,,,"1.518,28",,,,,"1.518,28",,,,,,,,,,,,,
PORANGA,,CE,,,"1.594,19",,,,,-,,,,,,"1.594,19",,,,,"1.594,19",,,,,,,,,,,,,
QUITERIANOPOLIS,,CE,,,"1.897,85",,,,,-,,,,,,"1.897,85",,,,,"1.897,85",,,,,,,,,,,,,
RERIUTABA,,CE,,,"1.973,76",,,,,-,,,,,,"1.973,76",,,,,"1.973,76",,,,,,,,,,,,,
SANTA QUITERIA,,CE,,,"2.353,34",,,,,-,,,,,,"2.353,34",,,,,"2.353,34",,,,,,,,,,,,,
SANTANA DO ACARAU,,CE,,,"2.049,68",,,,,-,,,,,,"2.049,68",,,,,"2.049,68",,,,,,,,,,,,,
SAO BENEDITO,,CE,,,"2.277,42",,,,,-,,,,,,"2.277,42",,,,,"2.277,42",,,,,,,,,,,,,
SAO GONCALO DO AMARANTE,,CE,,,"2.201,51",,,,,-,,,,,,"2.201,51",,,,,"2.201,51",,,,,,,,,,,,,
SAO LUIS DO CURU,,CE,,,"1.594,19",,,,,-,,,,,,"1.594,19",,,,,"1.594,19",,,,,,,,,,,,,
SENADOR SA,,CE,,,"1.518,28",,,,,-,,,,,,"1.518,28",,,,,"1.518,28",,,,,,,,,,,,,
SOBRAL,,CE,,,"3.036,56",,,,,-,,,,,,"3.036,56",,,,,"3.036,56",,,,,,,,,,,,,
TAMBORIL,,CE,,,"2.049,68",,,,,-,,,,,,"2.049,68",,,,,"2.049,68",,,,,,,,,,,,,
TEJUCUOCA,,CE,,,"1.670,11",,,,,-,,,,,,"1.670,11",,,,,"1.670,11",,,,,,,,,,,,,
TIANGUA,,CE,,,"2.505,16",,,,,-,,,,,,"2.505,16",,,,,"2.505,16",,,,,,,,,,,,,
TRAIRI,,CE,,,"54.204,74",,,,,"55.642,15",,,,,,"109.846,89",,,,,"109.846,89",,,,,,,,,,,,,
TURURU,,CE,,,"1.594,19",,,,,-,,,,,,"1.594,19",,,,,"1.594,19",,,,,,,,,,,,,
UBAJARA,,CE,,,"2.049,68",,,,,-,,,,,,"2.049,68",,,,,"2.049,68",,,,,,,,,,,,,
UMIRIM,,CE,,,"1.821,94",,,,,-,,,,,,"1.821,94",,,,,"1.821,94",,,,,,,,,,,,,
URUBURETAMA,,CE,,,"1.821,94",,,,,-,,,,,,"1.821,94",,,,,"1.821,94",,,,,,,,,,,,,
URUOCA,,CE,,,"1.594,19",,,,,-,,,,,,"1.594,19",,,,,"1.594,19",,,,,,,,,,,,,
VARJOTA,,CE,,,"1.821,94",,,,,-,,,,,,"1.821,94",,,,,"1.821,94",,,,,,,,,,,,,
VICOSA DO CEARA,,CE,,,"2.353,34",,,,,-,,,,,,"2.353,34",,,,,"2.353,34",,,,,,,,,,,,,
AFONSO CLAUDIO,,ES,,,"3.129,69",,,,,-,,,,,,"3.129,69",,,,,"3.129,69",,,,,,,,,,,,,
AGUA DOCE DO NORTE,,ES,,,"2.374,25",,,,,-,,,,,,"2.374,25",,,,,"2.374,25",,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGUIA BRANCA,,ES,,,"2.158,41",,,,,-,,,,,,"2.158,41",,,,,"2.158,41",,,,,,,,,,,,,
ALEGRE,,ES,,,"3.021,77",,,,,-,,,,,,"3.021,77",,,,,"3.021,77",,,,,,,,,,,,,
ALFREDO CHAVES,,ES,,,"2.374,25",,,,,-,,,,,,"2.374,25",,,,,"2.374,25",,,,,,,,,,,,,
ALTO RIO NOVO,,ES,,,"2.158,41",,,,,-,,,,,,"2.158,41",,,,,"2.158,41",,,,,,,,,,,,,
ANCHIETA,,ES,,,"2.698,01",,,,,-,,,,,,"2.698,01",,,,,"2.698,01",,,,,,,,,,,,,
APIACA,,ES,,,"2.158,41",,,,,-,,,,,,"2.158,41",,,,,"2.158,41",,,,,,,,,,,,,
ARACRUZ,,ES,,,"3.669,29",,,,,"91.073,35",,,,,,"94.742,64",,,,,"94.742,64",,,,,,,,,,,,,
ATILIO VIVACQUA,,ES,,,"2.158,41",,,,,-,,,,,,"2.158,41",,,,,"2.158,41",,,,,,,,,,,,,
BAIXO GUANDU,,ES,,,"2.913,85",,,,,-,,,,,,"2.913,85",,,,,"2.913,85",,,,,,,,,,,,,
BARRA DE SAO FRANCISCO,,ES,,,"3.237,61",,,,,-,,,,,,"3.237,61",,,,,"3.237,61",,,,,,,,,,,,,
BOA ESPERANCA,,ES,,,"2.374,25",,,,,-,,,,,,"2.374,25",,,,,"2.374,25",,,,,,,,,,,,,
BOM JESUS DO NORTE,,ES,,,"2.158,41",,,,,-,,,,,,"2.158,41",,,,,"2.158,41",,,,,,,,,,,,,
BREJETUBA,,ES,,,"2.266,33",,,,,-,,,,,,"2.266,33",,,,,"2.266,33",,,,,,,,,,,,,
CACHOEIRO DE ITAPEMIRIM,,ES,,,"4.316,82",,,,,-,,,,,,"4.316,82",,,,,"4.316,82",,,,,,,,,,,,,
CASTELO,,ES,,,"3.129,69",,,,,-,,,,,,"3.129,69",,,,,"3.129,69",,,,,,,,,,,,,
COLATINA,,ES,,,"4.100,97",,,,,-,,,,,,"4.100,97",,,,,"4.100,97",,,,,,,,,,,,,
CONCEICAO DA BARRA,,ES,,,"65.311,87",,,,,"4.195,63",,,,,,"69.507,50",,,,,"69.507,50",,,,,,,,,,,,,
CONCEICAO DO CASTELO,,ES,,,"2.266,33",,,,,-,,,,,,"2.266,33",,,,,"2.266,33",,,,,,,,,,,,,
DIVINO DE SAO LOURENCO,,ES,,,"2.158,41",,,,,-,,,,,,"2.158,41",,,,,"2.158,41",,,,,,,,,,,,,
DOMINGOS MARTINS,,ES,,,"3.021,77",,,,,-,,,,,,"3.021,77",,,,,"3.021,77",,,,,,,,,,,,,
DORES DO RIO PRETO,,ES,,,"2.158,41",,,,,-,,,,,,"2.158,41",,,,,"2.158,41",,,,,,,,,,,,,
ECOPORANGA,,ES,,,"2.805,93",,,,,-,,,,,,"2.805,93",,,,,"2.805,93",,,,,,,,,,,,,
FUNDAO,,ES,,,"2.374,25",,,,,-,,,,,,"2.374,25",,,,,"2.374,25",,,,,,,,,,,,,
GOVERNADOR LINDENBERG,,ES,,,"2.158,41",,,,,-,,,,,,"2.158,41",,,,,"2.158,41",,,,,,,,,,,,,
GUACUI,,ES,,,"2.913,85",,,,,-,,,,,,"2.913,85",,,,,"2.913,85",,,,,,,,,,,,,
GUARAPARI,,ES,,,"3.885,13",,,,,-,,,,,,"3.885,13",,,,,"3.885,13",,,,,,,,,,,,,
IBATIBA,,ES,,,"2.698,01",,,,,-,,,,,,"2.698,01",,,,,"2.698,01",,,,,,,,,,,,,
IBIRACU,,ES,,,"2.266,33",,,,,-,,,,,,"2.266,33",,,,,"2.266,33",,,,,,,,,,,,,
IBITIRAMA,,ES,,,"2.158,41",,,,,-,,,,,,"2.158,41",,,,,"2.158,41",,,,,,,,,,,,,
ICONHA,,ES,,,"2.266,33",,,,,-,,,,,,"2.266,33",,,,,"2.266,33",,,,,,,,,,,,,
IRUPI,,ES,,,"2.266,33",,,,,-,,,,,,"2.266,33",,,,,"2.266,33",,,,,,,,,,,,,
ITAGUACU,,ES,,,"2.482,17",,,,,-,,,,,,"2.482,17",,,,,"2.482,17",,,,,,,,,,,,,
ITAPEMIRIM,,ES,,,"62.008,29",,,,,-,,,,,,"62.008,29",,,,,"62.008,29",,,,,,,,,,,,,
ITARANA,,ES,,,"2.266,33",,,,,-,,,,,,"2.266,33",,,,,"2.266,33",,,,,,,,,,,,,
IUNA,,ES,,,"2.913,85",,,,,-,,,,,,"2.913,85",,,,,"2.913,85",,,,,,,,,,,,,
JAGUARE,,ES,,,"435.230,22",,,,,"213.469,96",,,,,,"648.700,18",,,,,"648.700,18",,,,,,,,,,,,,
JERONIMO MONTEIRO,,ES,,,"2.266,33",,,,,-,,,,,,"2.266,33",,,,,"2.266,33",,,,,,,,,,,,,
JOAO NEIVA,,ES,,,"2.482,17",,,,,-,,,,,,"2.482,17",,,,,"2.482,17",,,,,,,,,,,,,
LARANJA DA TERRA,,ES,,,"2.266,33",,,,,-,,,,,,"2.266,33",,,,,"2.266,33",,,,,,,,,,,,,
LINHARES,,ES,,,"1.075.699,59",,,,,"254.515,02",,,,,,"1.330.214,61",,,,,"1.330.214,61",,,,,,,,,,,,,
MANTENOPOLIS,,ES,,,"2.266,33",,,,,-,,,,,,"2.266,33",,,,,"2.266,33",,,,,,,,,,,,,
MARATAIZES,,ES,,,"3.021,77",,,,,-,,,,,,"3.021,77",,,,,"3.021,77",,,,,,,,,,,,,
MARECHAL FLORIANO,,ES,,,"2.374,25",,,,,-,,,,,,"2.374,25",,,,,"2.374,25",,,,,,,,,,,,,
MARILANDIA,,ES,,,"2.158,41",,,,,-,,,,,,"2.158,41",,,,,"2.158,41",,,,,,,,,,,,,
MIMOSO DO SUL,,ES,,,"2.913,85",,,,,-,,,,,,"2.913,85",,,,,"2.913,85",,,,,,,,,,,,,
MONTANHA,,ES,,,"2.590,09",,,,,-,,,,,,"2.590,09",,,,,"2.590,09",,,,,,,,,,,,,
MUCURICI,,ES,,,"2.158,41",,,,,-,,,,,,"2.158,41",,,,,"2.158,41",,,,,,,,,,,,,
MUNIZ FREIRE,,ES,,,"2.698,01",,,,,-,,,,,,"2.698,01",,,,,"2.698,01",,,,,,,,,,,,,
MUQUI,,ES,,,"2.374,25",,,,,-,,,,,,"2.374,25",,,,,"2.374,25",,,,,,,,,,,,,
NOVA VENECIA,,ES,,,"3.345,53",,,,,-,,,,,,"3.345,53",,,,,"3.345,53",,,,,,,,,,,,,
PANCAS,,ES,,,"2.805,93",,,,,-,,,,,,"2.805,93",,,,,"2.805,93",,,,,,,,,,,,,
PEDRO CANARIO,,ES,,,"2.805,93",,,,,-,,,,,,"2.805,93",,,,,"2.805,93",,,,,,,,,,,,,
PINHEIROS,,ES,,,"2.805,93",,,,,-,,,,,,"2.805,93",,,,,"2.805,93",,,,,,,,,,,,,
PIUMA,,ES,,,"2.482,17",,,,,-,,,,,,"2.482,17",,,,,"2.482,17",,,,,,,,,,,,,
PONTO BELO,,ES,,,"2.158,41",,,,,-,,,,,,"2.158,41",,,,,"2.158,41",,,,,,,,,,,,,
PRESIDENTE KENNEDY,,ES,,,"44.291,63",,,,,-,,,,,,"44.291,63",,,,,"44.291,63",,,,,,,,,,,,,
RIO BANANAL,,ES,,,"2.590,09",,,,,-,,,,,,"2.590,09",,,,,"2.590,09",,,,,,,,,,,,,
RIO NOVO DO SUL,,ES,,,"2.266,33",,,,,-,,,,,,"2.266,33",,,,,"2.266,33",,,,,,,,,,,,,
SANTA LEOPOLDINA,,ES,,,"2.374,25",,,,,-,,,,,,"2.374,25",,,,,"2.374,25",,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA MARIA DE JETIBA,,ES,,,"3.021,77",,,,,-,,,,,,"3.021,77",,,,,"3.021,77",,,,,,,,,,,,,
SANTA TERESA,,ES,,,"2.805,93",,,,,-,,,,,,"2.805,93",,,,,"2.805,93",,,,,,,,,,,,,
SAO DOMINGOS DO NORTE,,ES,,,"2.158,41",,,,,-,,,,,,"2.158,41",,,,,"2.158,41",,,,,,,,,,,,,
SAO GABRIEL DA PALHA,,ES,,,"2.913,85",,,,,-,,,,,,"2.913,85",,,,,"2.913,85",,,,,,,,,,,,,
SAO JOSE DO CALCADO,,ES,,,"2.266,33",,,,,-,,,,,,"2.266,33",,,,,"2.266,33",,,,,,,,,,,,,
SAO MATEUS,,ES,,,"979.106,62",,,,,"149.486,01",,,,,,"1.128.592,63",,,,,"1.128.592,63",,,,,,,,,,,,,
SAO ROQUE DO CANAA,,ES,,,"2.266,33",,,,,-,,,,,,"2.266,33",,,,,"2.266,33",,,,,,,,,,,,,
SOORETAMA,,ES,,,"2.698,01",,,,,-,,,,,,"2.698,01",,,,,"2.698,01",,,,,,,,,,,,,
VARGEM ALTA,,ES,,,"2.590,09",,,,,-,,,,,,"2.590,09",,,,,"2.590,09",,,,,,,,,,,,,
VENDA NOVA DO IMIGRANTE,,ES,,,"2.590,09",,,,,-,,,,,,"2.590,09",,,,,"2.590,09",,,,,,,,,,,,,
VILA PAVAO,,ES,,,"2.158,41",,,,,-,,,,,,"2.158,41",,,,,"2.158,41",,,,,,,,,,,,,
VILA VALERIO,,ES,,,"2.374,25",,,,,-,,,,,,"2.374,25",,,,,"2.374,25",,,,,,,,,,,,,
AFUA,,PA,,,-,,,,,"5.683,80",,,,,,"5.683,80",,,,,"5.683,80",,,,,,,,,,,,,
ALENQUER,,PA,,,-,,,,,"5.683,80",,,,,,"5.683,80",,,,,"5.683,80",,,,,,,,,,,,,
ALMEIRIM,,PA,,,-,,,,,"5.683,80",,,,,,"5.683,80",,,,,"5.683,80",,,,,,,,,,,,,
ANAJAS,,PA,,,-,,,,,"5.683,80",,,,,,"5.683,80",,,,,"5.683,80",,,,,,,,,,,,,
BREVES,,PA,,,-,,,,,"5.683,80",,,,,,"5.683,80",,,,,"5.683,80",,,,,,,,,,,,,
CHAVES,,PA,,,-,,,,,"5.683,80",,,,,,"5.683,80",,,,,"5.683,80",,,,,,,,,,,,,
CURUA,,PA,,,-,,,,,"5.683,80",,,,,,"5.683,80",,,,,"5.683,80",,,,,,,,,,,,,
FARO,,PA,,,-,,,,,"5.683,80",,,,,,"5.683,80",,,,,"5.683,80",,,,,,,,,,,,,
GURUPA,,PA,,,-,,,,,"5.683,80",,,,,,"5.683,80",,,,,"5.683,80",,,,,,,,,,,,,
JURUTI,,PA,,,-,,,,,"5.683,80",,,,,,"5.683,80",,,,,"5.683,80",,,,,,,,,,,,,
MELGACO,,PA,,,-,,,,,"5.683,80",,,,,,"5.683,80",,,,,"5.683,80",,,,,,,,,,,,,
MONTE ALEGRE,,PA,,,-,,,,,"5.683,80",,,,,,"5.683,80",,,,,"5.683,80",,,,,,,,,,,,,
OBIDOS,,PA,,,-,,,,,"5.683,80",,,,,,"5.683,80",,,,,"5.683,80",,,,,,,,,,,,,
PORTO DE MOZ,,PA,,,-,,,,,"5.683,80",,,,,,"5.683,80",,,,,"5.683,80",,,,,,,,,,,,,
PRAINHA,,PA,,,-,,,,,"5.683,80",,,,,,"5.683,80",,,,,"5.683,80",,,,,,,,,,,,,
SANTAREM,,PA,,,-,,,,,"5.683,80",,,,,,"5.683,80",,,,,"5.683,80",,,,,,,,,,,,,
TERRA SANTA,,PA,,,-,,,,,"5.683,80",,,,,,"5.683,80",,,,,"5.683,80",,,,,,,,,,,,,
ANGRA DOS REIS,,RJ,,,-,,,,,-,,,,,,-,,,,,-,,,,,,,,,,,,,
APERIBE,,RJ,,,"225.402,42",,,,,-,,,,,,"225.402,42",,,,,"225.402,42",,,,,,,,,,,,,
ARARUAMA,,RJ,,,"405.724,35",,,,,-,,,,,,"405.724,35",,,,,"405.724,35",,,,,,,,,,,,,
ARMACAO DOS BUZIOS,,RJ,,,"1.878.353,50",,,,,"785.248,89",,,,,,"2.663.602,39",,,,,"2.663.602,39",,,,,,,,,,,,,
ARRAIAL DO CABO,,RJ,,,"293.023,14",,,,,"33.758,68",,,,,,"326.781,82",,,,,"326.781,82",,,,,,,,,,,,,
BARRA MANSA,,RJ,,,"266.787,42",,,,,-,,,,,,"266.787,42",,,,,"266.787,42",,,,,,,,,,,,,
BOM JARDIM,,RJ,,,"293.023,14",,,,,-,,,,,,"293.023,14",,,,,"293.023,14",,,,,,,,,,,,,
BOM JESUS DO ITABAPOANA,,RJ,,,"326.833,50",,,,,-,,,,,,"326.833,50",,,,,"326.833,50",,,,,,,,,,,,,
