LARANJAL DO JARI-AP,,,,,,,,AP,,,-,,,,,,"7.511,74",,,,,,,"7.511,74",,,,,,"61.369,65",,,,,,,,,,
MACAPA-AP,,,,,,,,AP,,,-,,,,,,"7.511,74",,,,,,,"7.511,74",,,,,,"61.369,65",,,,,,,,,,
MAZAGAO-AP,,,,,,,,AP,,,-,,,,,,"7.511,74",,,,,,,"7.511,74",,,,,,"61.369,65",,,,,,,,,,
AMAPA  TOTAL,,,,,,,,,,,-,,,,,,"22.535,22",,,,,,,"22.535,22",,,,,,"184.108,95",,,,,,,,,,
ACAJUTIBA-BA,,,,,,,,BA,,,"1.040,61",,,,,,-,,,,,,,"1.040,61",,,,,,"7.567,11",,,,,,,,,,
ADUSTINA-BA,,,,,,,,BA,,,"1.040,61",,,,,,-,,,,,,,"1.040,61",,,,,,"7.567,11",,,,,,,,,,
AGUA FRIA-BA,,,,,,,,BA,,,"1.040,61",,,,,,-,,,,,,,"1.040,61",,,,,,"7.567,11",,,,,,,,,,
AIQUARA-BA,,,,,,,,BA,,,"904,88",,,,,,-,,,,,,,"904,88",,,,,,"6.580,09",,,,,,,,,,
ALAGOINHAS-BA,,,,,,,,BA,,,"374.228,96",,,,,,"212.793,13",,,,,,,"587.022,09",,,,,,"4.160.545,68",,,,,,,,,,
ALCOBACA-BA,,,,,,,,BA,,,"1.131,10",,,,,,-,,,,,,,"1.131,10",,,,,,"8.184,13",,,,,,,,,,
ALMADINA-BA,,,,,,,,BA,,,"904,88",,,,,,-,,,,,,,"904,88",,,,,,"6.580,09",,,,,,,,,,
AMARGOSA-BA,,,,,,,,BA,,,"1.312,08",,,,,,-,,,,,,,"1.312,08",,,,,,"9.582,15",,,,,,,,,,
AMELIA RODRIGUES-BA,,,,,,,,BA,,,"1.176,35",,,,,,-,,,,,,,"1.176,35",,,,,,"8.513,20",,,,,,,,,,
ANAGE-BA,,,,,,,,BA,,,"1.221,59",,,,,,-,,,,,,,"1.221,59",,,,,,"8.842,18",,,,,,,,,,
ANGUERA-BA,,,,,,,,BA,,,"904,88",,,,,,-,,,,,,,"904,88",,,,,,"6.580,09",,,,,,,,,,
ANTAS-BA,,,,,,,,BA,,,"1.085,86",,,,,,-,,,,,,,"1.085,86",,,,,,"7.937,09",,,,,,,,,,
ANTONIO CARDOSO-BA,,,,,,,,BA,,,"995,37",,,,,,-,,,,,,,"995,37",,,,,,"7.279,12",,,,,,,,,,
APORA-BA,,,,,,,,BA,,,"1.085,86",,,,,,-,,,,,,,"1.085,86",,,,,,"7.896,16",,,,,,,,,,
APUAREMA-BA,,,,,,,,BA,,,"904,88",,,,,,-,,,,,,,"904,88",,,,,,"6.580,09",,,,,,,,,,
ARACAS-BA,,,,,,,,BA,,,"325.820,04",,,,,,"166.645,79",,,,,,,"492.465,83",,,,,,"3.642.968,79",,,,,,,,,,
ARACI-BA,,,,,,,,BA,,,"1.447,81",,,,,,-,,,,,,,"1.447,81",,,,,,"10.569,15",,,,,,,,,,
ARAMARI-BA,,,,,,,,BA,,,"2.288,14",,,,,,"580,96",,,,,,,"2.869,10",,,,,,"28.696,39",,,,,,,,,,
ARATACA-BA,,,,,,,,BA,,,"950,13",,,,,,-,,,,,,,"950,13",,,,,,"6.909,16",,,,,,,,,,
ARATUIPE-BA,,,,,,,,BA,,,"904,88",,,,,,-,,,,,,,"904,88",,,,,,"6.580,09",,,,,,,,,,
AURELINO LEAL-BA,,,,,,,,BA,,,"1.040,61",,,,,,-,,,,,,,"1.040,61",,,,,,"7.526,19",,,,,,,,,,
BAIXA GRANDE-BA,,,,,,,,BA,,,"1.176,35",,,,,,-,,,,,,,"1.176,35",,,,,,"8.554,13",,,,,,,,,,
BANZAE-BA,,,,,,,,BA,,,"950,13",,,,,,-,,,,,,,"950,13",,,,,,"6.909,16",,,,,,,,,,
BARRA DO CHOCA-BA,,,,,,,,BA,,,"1.312,08",,,,,,-,,,,,,,"1.312,08",,,,,,"9.459,22",,,,,,,,,,
BARRA DO ROCHA-BA,,,,,,,,BA,,,"904,88",,,,,,-,,,,,,,"904,88",,,,,,"6.580,09",,,,,,,,,,
BARRO PRETO-BA,,,,,,,,BA,,,"904,88",,,,,,-,,,,,,,"904,88",,,,,,"6.580,09",,,,,,,,,,
BARROCAS-BA,,,,,,,,BA,,,"995,37",,,,,,-,,,,,,,"995,37",,,,,,"7.238,12",,,,,,,,,,
BELMONTE-BA,,,,,,,,BA,,,"1.176,35",,,,,,-,,,,,,,"1.176,35",,,,,,"8.554,13",,,,,,,,,,
BELO CAMPO-BA,,,,,,,,BA,,,"1.040,61",,,,,,-,,,,,,,"1.040,61",,,,,,"7.526,19",,,,,,,,,,
BIRITINGA-BA,,,,,,,,BA,,,"995,37",,,,,,-,,,,,,,"995,37",,,,,,"7.197,12",,,,,,,,,,
BOA NOVA-BA,,,,,,,,BA,,,"1.085,86",,,,,,-,,,,,,,"1.085,86",,,,,,"7.814,16",,,,,,,,,,
BOA VISTA DO TUPIM-BA,,,,,,,,BA,,,"1.085,86",,,,,,-,,,,,,,"1.085,86",,,,,,"7.855,15",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM JESUS DA SERRA-BA,,,,,,,,BA,,,"950,13",,,,,,-,,,,,,,"950,13",,,,,,"6.909,16",,,,,,,,,,
BREJOES-BA,,,,,,,,BA,,,"995,37",,,,,,-,,,,,,,"995,37",,,,,,"7.197,12",,,,,,,,,,
BUERAREMA-BA,,,,,,,,BA,,,"1.131,10",,,,,,-,,,,,,,"1.131,10",,,,,,"8.225,13",,,,,,,,,,
CAATIBA-BA,,,,,,,,BA,,,"950,13",,,,,,-,,,,,,,"950,13",,,,,,"6.827,15",,,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,,,,,BA,,,"1.085,86",,,,,,-,,,,,,,"1.085,86",,,,,,"7.937,09",,,,,,,,,,
CACHOEIRA-BA,,,,,,,,BA,,,"1.312,08",,,,,,-,,,,,,,"1.312,08",,,,,,"9.582,15",,,,,,,,,,
CAEM-BA,,,,,,,,BA,,,"950,13",,,,,,-,,,,,,,"950,13",,,,,,"6.868,16",,,,,,,,,,
CAETANOS-BA,,,,,,,,BA,,,"995,37",,,,,,-,,,,,,,"995,37",,,,,,"7.238,12",,,,,,,,,,
CAIRU-BA,,,,,,,,BA,,,"33.995,48",,,,,,"354.935,39",,,,,,,"388.930,87",,,,,,"3.188.086,73",,,,,,,,,,
CAMACAN-BA,,,,,,,,BA,,,"1.266,84",,,,,,-,,,,,,,"1.266,84",,,,,,"9.212,16",,,,,,,,,,
CAMACARI-BA,,,,,,,,BA,,,"2.427,67",,,,,,"276,97",,,,,,,"2.704,64",,,,,,"20.903,76",,,,,,,,,,
CAMAMU-BA,,,,,,,,BA,,,"1.312,08",,,,,,-,,,,,,,"1.312,08",,,,,,"9.541,15",,,,,,,,,,
CANAVIEIRAS-BA,,,,,,,,BA,,,"1.312,08",,,,,,-,,,,,,,"1.312,08",,,,,,"9.541,15",,,,,,,,,,
CANDEAL-BA,,,,,,,,BA,,,"904,88",,,,,,-,,,,,,,"904,88",,,,,,"6.539,16",,,,,,,,,,
CANDEIAS-BA,,,,,,,,BA,,,"238.743,98",,,,,,"223.193,19",,,,,,,"461.937,17",,,,,,"4.336.069,08",,,,,,,,,,
CANDIDO SALES-BA,,,,,,,,BA,,,"1.221,59",,,,,,-,,,,,,,"1.221,59",,,,,,"8.842,18",,,,,,,,,,
CANSANCAO-BA,,,,,,,,BA,,,"1.312,08",,,,,,-,,,,,,,"1.312,08",,,,,,"9.582,15",,,,,,,,,,
CANUDOS-BA,,,,,,,,BA,,,"1.040,61",,,,,,-,,,,,,,"1.040,61",,,,,,"7.608,12",,,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,,,,,BA,,,"995,37",,,,,,-,,,,,,,"995,37",,,,,,"7.279,12",,,,,,,,,,
CAPIM GROSSO-BA,,,,,,,,BA,,,"1.221,59",,,,,,-,,,,,,,"1.221,59",,,,,,"8.924,11",,,,,,,,,,
CARAVELAS-BA,,,,,,,,BA,,,"1.176,35",,,,,,-,,,,,,,"1.176,35",,,,,,"8.554,13",,,,,,,,,,
CARDEAL DA SILVA-BA,,,,,,,,BA,,,"146.486,39",,,,,,"46.652,49",,,,,,,"193.138,88",,,,,,"1.350.318,90",,,,,,,,,,
CASTRO ALVES-BA,,,,,,,,BA,,,"1.221,59",,,,,,-,,,,,,,"1.221,59",,,,,,"8.883,18",,,,,,,,,,
CATU-BA,,,,,,,,BA,,,"271.037,05",,,,,,"156.337,66",,,,,,,"427.374,71",,,,,,"2.644.210,35",,,,,,,,,,
CICERO DANTAS-BA,,,,,,,,BA,,,"1.266,84",,,,,,-,,,,,,,"1.266,84",,,,,,"9.212,16",,,,,,,,,,
CIPO-BA,,,,,,,,BA,,,"1.040,61",,,,,,-,,,,,,,"1.040,61",,,,,,"7.567,11",,,,,,,,,,
COARACI-BA,,,,,,,,BA,,,"1.176,35",,,,,,-,,,,,,,"1.176,35",,,,,,"8.513,20",,,,,,,,,,
CONCEICAO DA FEIRA-BA,,,,,,,,BA,,,"1.131,10",,,,,,-,,,,,,,"1.131,10",,,,,,"8.266,13",,,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,,,,,BA,,,"1.085,86",,,,,,-,,,,,,,"1.085,86",,,,,,"7.855,15",,,,,,,,,,
CONCEICAO DO COITE-BA,,,,,,,,BA,,,"1.493,06",,,,,,-,,,,,,,"1.493,06",,,,,,"10.857,21",,,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,,,,,BA,,,"1.221,59",,,,,,-,,,,,,,"1.221,59",,,,,,"8.883,18",,,,,,,,,,
CONDE-BA,,,,,,,,BA,,,"3.434,04",,,,,,"1.456,21",,,,,,,"4.890,25",,,,,,"40.626,97",,,,,,,,,,
CORACAO DE MARIA-BA,,,,,,,,BA,,,"1.176,35",,,,,,-,,,,,,,"1.176,35",,,,,,"8.554,13",,,,,,,,,,
CORONEL JOAO SA-BA,,,,,,,,BA,,,"1.131,10",,,,,,-,,,,,,,"1.131,10",,,,,,"8.225,13",,,,,,,,,,
CRAVOLANDIA-BA,,,,,,,,BA,,,"904,88",,,,,,-,,,,,,,"904,88",,,,,,"6.580,09",,,,,,,,,,
CRISOPOLIS-BA,,,,,,,,BA,,,"1.131,10",,,,,,-,,,,,,,"1.131,10",,,,,,"8.225,13",,,,,,,,,,
CRUZ DAS ALMAS-BA,,,,,,,,BA,,,"1.447,81",,,,,,-,,,,,,,"1.447,81",,,,,,"10.528,15",,,,,,,,,,
DARIO MEIRA-BA,,,,,,,,BA,,,"995,37",,,,,,-,,,,,,,"995,37",,,,,,"7.197,12",,,,,,,,,,
DIAS D'AVILA-BA,,,,,,,,BA,,,"1.447,81",,,,,,-,,,,,,,"1.447,81",,,,,,"10.569,15",,,,,,,,,,
DOM MACEDO COSTA-BA,,,,,,,,BA,,,"904,88",,,,,,-,,,,,,,"904,88",,,,,,"6.580,09",,,,,,,,,,
ELISIO MEDRADO-BA,,,,,,,,BA,,,"904,88",,,,,,-,,,,,,,"904,88",,,,,,"6.580,09",,,,,,,,,,
ENCRUZILHADA-BA,,,,,,,,BA,,,"1.176,35",,,,,,-,,,,,,,"1.176,35",,,,,,"8.431,20",,,,,,,,,,
ENTRE RIOS-BA,,,,,,,,BA,,,"266.781,97",,,,,,"197.170,27",,,,,,,"463.952,24",,,,,,"3.296.526,05",,,,,,,,,,
ESPLANADA-BA,,,,,,,,BA,,,"1.550.798,24",,,,,,"609.282,29",,,,,,,"2.160.080,53",,,,,,"12.561.704,12",,,,,,,,,,
EUCLIDES DA CUNHA-BA,,,,,,,,BA,,,"1.493,06",,,,,,-,,,,,,,"1.493,06",,,,,,"10.898,15",,,,,,,,,,
EUNAPOLIS-BA,,,,,,,,BA,,,"1.628,79",,,,,,-,,,,,,,"1.628,79",,,,,,"11.844,15",,,,,,,,,,
FATIMA-BA,,,,,,,,BA,,,"1.131,10",,,,,,-,,,,,,,"1.131,10",,,,,,"8.225,13",,,,,,,,,,
FEIRA DE SANTANA-BA,,,,,,,,BA,,,"1.809,77",,,,,,-,,,,,,,"1.809,77",,,,,,"13.160,24",,,,,,,,,,
FIRMINO ALVES-BA,,,,,,,,BA,,,"904,88",,,,,,-,,,,,,,"904,88",,,,,,"6.580,09",,,,,,,,,,
FLORESTA AZUL-BA,,,,,,,,BA,,,"950,13",,,,,,-,,,,,,,"950,13",,,,,,"6.909,16",,,,,,,,,,
GANDU-BA,,,,,,,,BA,,,"1.266,84",,,,,,-,,,,,,,"1.266,84",,,,,,"9.253,17",,,,,,,,,,
GAVIAO-BA,,,,,,,,BA,,,"904,88",,,,,,-,,,,,,,"904,88",,,,,,"6.580,09",,,,,,,,,,
GLORIA-BA,,,,,,,,BA,,,"995,37",,,,,,-,,,,,,,"995,37",,,,,,"7.197,12",,,,,,,,,,
GONGOGI-BA,,,,,,,,BA,,,"904,88",,,,,,-,,,,,,,"904,88",,,,,,"6.539,16",,,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,,,,,BA,,,"1.131,10",,,,,,-,,,,,,,"1.131,10",,,,,,"8.266,13",,,,,,,,,,
GUARATINGA-BA,,,,,,,,BA,,,"1.176,35",,,,,,-,,,,,,,"1.176,35",,,,,,"8.513,20",,,,,,,,,,
HELIOPOLIS-BA,,,,,,,,BA,,,"1.040,61",,,,,,-,,,,,,,"1.040,61",,,,,,"7.608,12",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IACU-BA,,,,,,,,BA,,,"1.221,59",,,,,,-,,,,,,,"1.221,59",,,,,,"8.842,18",,,,,,,,,,
IBICARAI-BA,,,,,,,,BA,,,"1.221,59",,,,,,-,,,,,,,"1.221,59",,,,,,"8.842,18",,,,,,,,,,
IBICUI-BA,,,,,,,,BA,,,"1.040,61",,,,,,-,,,,,,,"1.040,61",,,,,,"7.567,11",,,,,,,,,,
IBIQUERA-BA,,,,,,,,BA,,,"904,88",,,,,,-,,,,,,,"904,88",,,,,,"6.580,09",,,,,,,,,,
IBIRAPITANGA-BA,,,,,,,,BA,,,"1.176,35",,,,,,-,,,,,,,"1.176,35",,,,,,"8.554,13",,,,,,,,,,
IBIRAPUA-BA,,,,,,,,BA,,,"904,88",,,,,,-,,,,,,,"904,88",,,,,,"6.580,09",,,,,,,,,,
IBIRATAIA-BA,,,,,,,,BA,,,"1.176,35",,,,,,-,,,,,,,"1.176,35",,,,,,"8.513,20",,,,,,,,,,
ICHU-BA,,,,,,,,BA,,,"904,88",,,,,,-,,,,,,,"904,88",,,,,,"6.580,09",,,,,,,,,,
IGRAPIUNA-BA,,,,,,,,BA,,,"995,37",,,,,,-,,,,,,,"995,37",,,,,,"7.197,12",,,,,,,,,,
IGUAI-BA,,,,,,,,BA,,,"1.221,59",,,,,,-,,,,,,,"1.221,59",,,,,,"8.883,18",,,,,,,,,,
ILHEUS-BA,,,,,,,,BA,,,"1.809,77",,,,,,-,,,,,,,"1.809,77",,,,,,"13.160,24",,,,,,,,,,
INHAMBUPE-BA,,,,,,,,BA,,,"2.525,56",,,,,,"618,87",,,,,,,"3.144,43",,,,,,"26.693,05",,,,,,,,,,
IPECAETA-BA,,,,,,,,BA,,,"1.085,86",,,,,,-,,,,,,,"1.085,86",,,,,,"7.855,15",,,,,,,,,,
IPIAU-BA,,,,,,,,BA,,,"1.402,57",,,,,,-,,,,,,,"1.402,57",,,,,,"10.199,18",,,,,,,,,,
IPIRA-BA,,,,,,,,BA,,,"1.493,06",,,,,,-,,,,,,,"1.493,06",,,,,,"10.857,21",,,,,,,,,,
IRAJUBA-BA,,,,,,,,BA,,,"904,88",,,,,,-,,,,,,,"904,88",,,,,,"6.580,09",,,,,,,,,,
IRARA-BA,,,,,,,,BA,,,"1.221,59",,,,,,-,,,,,,,"1.221,59",,,,,,"8.883,18",,,,,,,,,,
ITABELA-BA,,,,,,,,BA,,,"1.221,59",,,,,,-,,,,,,,"1.221,59",,,,,,"8.883,18",,,,,,,,,,
ITABERABA-BA,,,,,,,,BA,,,"1.493,06",,,,,,-,,,,,,,"1.493,06",,,,,,"10.857,21",,,,,,,,,,
ITABUNA-BA,,,,,,,,BA,,,"1.809,77",,,,,,-,,,,,,,"1.809,77",,,,,,"13.160,24",,,,,,,,,,
ITACARE-BA,,,,,,,,BA,,,"1.221,59",,,,,,-,,,,,,,"1.221,59",,,,,,"8.965,11",,,,,,,,,,
ITAGI-BA,,,,,,,,BA,,,"995,37",,,,,,-,,,,,,,"995,37",,,,,,"7.197,12",,,,,,,,,,
ITAGIBA-BA,,,,,,,,BA,,,"1.085,86",,,,,,-,,,,,,,"1.085,86",,,,,,"7.896,16",,,,,,,,,,
ITAGIMIRIM-BA,,,,,,,,BA,,,"904,88",,,,,,-,,,,,,,"904,88",,,,,,"6.580,09",,,,,,,,,,
