URUCURITUBA-AM,,,,,,,,,AM,,,-,,,,,"10.447,95",,,,,,,"10.447,95",,,,,,"80.927,02",,,,,,,,,,
AMAZONAS  TOTAL,,,,,,,,,,,,"3.854.201,20",,,,,"3.327.620,41",,,,,,,"7.181.821,61",,,,,,"59.509.136,15",,,,,,,,,,
LARANJAL DO JARI-AP,,,,,,,,,AP,,,-,,,,,"10.447,95",,,,,,,"10.447,95",,,,,,"80.927,02",,,,,,,,,,
MACAPA-AP,,,,,,,,,AP,,,-,,,,,"10.447,95",,,,,,,"10.447,95",,,,,,"80.927,02",,,,,,,,,,
MAZAGAO-AP,,,,,,,,,AP,,,-,,,,,"10.447,95",,,,,,,"10.447,95",,,,,,"80.927,02",,,,,,,,,,
AMAPA  TOTAL,,,,,,,,,,,,-,,,,,"31.343,85",,,,,,,"31.343,85",,,,,,"242.781,06",,,,,,,,,,
ACAJUTIBA-BA,,,,,,,,,BA,,,"1.517,43",,,,,-,,,,,,,"1.517,43",,,,,,"12.417,38",,,,,,,,,,
ADUSTINA-BA,,,,,,,,,BA,,,"1.517,43",,,,,-,,,,,,,"1.517,43",,,,,,"12.417,38",,,,,,,,,,
AGUA FRIA-BA,,,,,,,,,BA,,,"1.517,43",,,,,-,,,,,,,"1.517,43",,,,,,"12.417,38",,,,,,,,,,
AIQUARA-BA,,,,,,,,,BA,,,"1.319,50",,,,,-,,,,,,,"1.319,50",,,,,,"10.797,71",,,,,,,,,,
ALAGOINHAS-BA,,,,,,,,,BA,,,"401.429,18",,,,,"270.670,57",,,,,,,"672.099,75",,,,,,"5.796.435,62",,,,,,,,,,
ALCOBACA-BA,,,,,,,,,BA,,,"1.715,36",,,,,-,,,,,,,"1.715,36",,,,,,"14.037,04",,,,,,,,,,
ALMADINA-BA,,,,,,,,,BA,,,"1.319,50",,,,,-,,,,,,,"1.319,50",,,,,,"10.797,71",,,,,,,,,,
AMARGOSA-BA,,,,,,,,,BA,,,"1.913,28",,,,,-,,,,,,,"1.913,28",,,,,,"15.656,70",,,,,,,,,,
AMELIA RODRIGUES-BA,,,,,,,,,BA,,,"1.781,33",,,,,-,,,,,,,"1.781,33",,,,,,"14.576,93",,,,,,,,,,
ANAGE-BA,,,,,,,,,BA,,,"1.781,33",,,,,-,,,,,,,"1.781,33",,,,,,"14.576,93",,,,,,,,,,
ANGUERA-BA,,,,,,,,,BA,,,"1.385,48",,,,,-,,,,,,,"1.385,48",,,,,,"11.337,60",,,,,,,,,,
ANTAS-BA,,,,,,,,,BA,,,"1.583,41",,,,,-,,,,,,,"1.583,41",,,,,,"12.957,26",,,,,,,,,,
ANTONIO CARDOSO-BA,,,,,,,,,BA,,,"1.385,48",,,,,-,,,,,,,"1.385,48",,,,,,"11.337,60",,,,,,,,,,
APORA-BA,,,,,,,,,BA,,,"1.583,41",,,,,-,,,,,,,"1.583,41",,,,,,"12.957,26",,,,,,,,,,
APUAREMA-BA,,,,,,,,,BA,,,"1.319,50",,,,,-,,,,,,,"1.319,50",,,,,,"10.797,71",,,,,,,,,,
ARACAS-BA,,,,,,,,,BA,,,"453.235,85",,,,,"269.708,45",,,,,,,"722.944,30",,,,,,"6.300.318,83",,,,,,,,,,
ARACI-BA,,,,,,,,,BA,,,"2.111,21",,,,,-,,,,,,,"2.111,21",,,,,,"17.276,36",,,,,,,,,,
ARAMARI-BA,,,,,,,,,BA,,,"2.609,83",,,,,"514,23",,,,,,,"3.124,06",,,,,,"28.453,32",,,,,,,,,,
ARATACA-BA,,,,,,,,,BA,,,"1.385,48",,,,,-,,,,,,,"1.385,48",,,,,,"11.337,60",,,,,,,,,,
ARATUIPE-BA,,,,,,,,,BA,,,"1.319,50",,,,,-,,,,,,,"1.319,50",,,,,,"10.797,71",,,,,,,,,,
AURELINO LEAL-BA,,,,,,,,,BA,,,"1.451,45",,,,,-,,,,,,,"1.451,45",,,,,,"11.877,48",,,,,,,,,,
BAIXA GRANDE-BA,,,,,,,,,BA,,,"1.715,36",,,,,-,,,,,,,"1.715,36",,,,,,"14.037,04",,,,,,,,,,
BANZAE-BA,,,,,,,,,BA,,,"1.385,48",,,,,-,,,,,,,"1.385,48",,,,,,"11.337,60",,,,,,,,,,
BARRA DO CHOCA-BA,,,,,,,,,BA,,,"1.913,28",,,,,-,,,,,,,"1.913,28",,,,,,"15.656,70",,,,,,,,,,
BARRA DO ROCHA-BA,,,,,,,,,BA,,,"1.319,50",,,,,-,,,,,,,"1.319,50",,,,,,"10.797,71",,,,,,,,,,
BARRO PRETO-BA,,,,,,,,,BA,,,"1.319,50",,,,,-,,,,,,,"1.319,50",,,,,,"10.797,71",,,,,,,,,,
BARROCAS-BA,,,,,,,,,BA,,,"1.517,43",,,,,-,,,,,,,"1.517,43",,,,,,"12.417,38",,,,,,,,,,
BELMONTE-BA,,,,,,,,,BA,,,"1.715,36",,,,,-,,,,,,,"1.715,36",,,,,,"14.037,04",,,,,,,,,,
BELO CAMPO-BA,,,,,,,,,BA,,,"1.583,41",,,,,-,,,,,,,"1.583,41",,,,,,"12.957,26",,,,,,,,,,
BIRITINGA-BA,,,,,,,,,BA,,,"1.517,43",,,,,-,,,,,,,"1.517,43",,,,,,"12.417,38",,,,,,,,,,
BOA NOVA-BA,,,,,,,,,BA,,,"1.517,43",,,,,-,,,,,,,"1.517,43",,,,,,"12.417,38",,,,,,,,,,
BOA VISTA DO TUPIM-BA,,,,,,,,,BA,,,"1.583,41",,,,,-,,,,,,,"1.583,41",,,,,,"12.957,26",,,,,,,,,,
BOM JESUS DA SERRA-BA,,,,,,,,,BA,,,"1.385,48",,,,,-,,,,,,,"1.385,48",,,,,,"11.337,60",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BREJOES-BA,,,,,,,,,BA,,,"1.517,43",,,,,-,,,,,,,"1.517,43",,,,,,"12.417,38",,,,,,,,,,
BUERAREMA-BA,,,,,,,,,BA,,,"1.649,38",,,,,-,,,,,,,"1.649,38",,,,,,"13.497,14",,,,,,,,,,
CAATIBA-BA,,,,,,,,,BA,,,"1.385,48",,,,,-,,,,,,,"1.385,48",,,,,,"11.337,60",,,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,,,,,,BA,,,"1.583,41",,,,,-,,,,,,,"1.583,41",,,,,,"12.957,26",,,,,,,,,,
CACHOEIRA-BA,,,,,,,,,BA,,,"1.913,28",,,,,-,,,,,,,"1.913,28",,,,,,"15.656,70",,,,,,,,,,
CAEM-BA,,,,,,,,,BA,,,"1.385,48",,,,,-,,,,,,,"1.385,48",,,,,,"11.337,60",,,,,,,,,,
CAETANOS-BA,,,,,,,,,BA,,,"1.451,45",,,,,-,,,,,,,"1.451,45",,,,,,"11.877,48",,,,,,,,,,
CAIRU-BA,,,,,,,,,BA,,,"45.582,98",,,,,"506.307,27",,,,,,,"551.890,25",,,,,,"4.452.261,79",,,,,,,,,,
CAMACAN-BA,,,,,,,,,BA,,,"1.847,31",,,,,-,,,,,,,"1.847,31",,,,,,"15.116,82",,,,,,,,,,
CAMACARI-BA,,,,,,,,,BA,,,"412.780,93",,,,,"299.616,20",,,,,,,"712.397,13",,,,,,"5.502.055,79",,,,,,,,,,
CAMAMU-BA,,,,,,,,,BA,,,"1.913,28",,,,,-,,,,,,,"1.913,28",,,,,,"15.656,70",,,,,,,,,,
CANAVIEIRAS-BA,,,,,,,,,BA,,,"1.913,28",,,,,-,,,,,,,"1.913,28",,,,,,"15.656,70",,,,,,,,,,
CANDEAL-BA,,,,,,,,,BA,,,"1.319,50",,,,,-,,,,,,,"1.319,50",,,,,,"10.797,71",,,,,,,,,,
CANDEIAS-BA,,,,,,,,,BA,,,"610.067,96",,,,,"490.035,47",,,,,,,"1.100.103,43",,,,,,"9.312.059,52",,,,,,,,,,
CANDIDO SALES-BA,,,,,,,,,BA,,,"1.781,33",,,,,-,,,,,,,"1.781,33",,,,,,"14.576,93",,,,,,,,,,
CANSANCAO-BA,,,,,,,,,BA,,,"1.913,28",,,,,-,,,,,,,"1.913,28",,,,,,"15.656,70",,,,,,,,,,
CANUDOS-BA,,,,,,,,,BA,,,"1.517,43",,,,,-,,,,,,,"1.517,43",,,,,,"12.417,38",,,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,,,,,,BA,,,"1.385,48",,,,,-,,,,,,,"1.385,48",,,,,,"11.337,60",,,,,,,,,,
CAPIM GROSSO-BA,,,,,,,,,BA,,,"1.781,33",,,,,-,,,,,,,"1.781,33",,,,,,"14.576,93",,,,,,,,,,
CARAVELAS-BA,,,,,,,,,BA,,,"1.715,36",,,,,-,,,,,,,"1.715,36",,,,,,"14.037,04",,,,,,,,,,
CARDEAL DA SILVA-BA,,,,,,,,,BA,,,"132.872,15",,,,,"49.718,41",,,,,,,"182.590,56",,,,,,"1.392.968,24",,,,,,,,,,
CASTRO ALVES-BA,,,,,,,,,BA,,,"1.781,33",,,,,-,,,,,,,"1.781,33",,,,,,"14.576,93",,,,,,,,,,
CATU-BA,,,,,,,,,BA,,,"298.276,65",,,,,"135.934,93",,,,,,,"434.211,58",,,,,,"3.995.941,65",,,,,,,,,,
CICERO DANTAS-BA,,,,,,,,,BA,,,"1.913,28",,,,,-,,,,,,,"1.913,28",,,,,,"15.656,70",,,,,,,,,,
CIPO-BA,,,,,,,,,BA,,,"1.517,43",,,,,-,,,,,,,"1.517,43",,,,,,"12.417,38",,,,,,,,,,
COARACI-BA,,,,,,,,,BA,,,"1.715,36",,,,,-,,,,,,,"1.715,36",,,,,,"14.037,04",,,,,,,,,,
CONCEICAO DA FEIRA-BA,,,,,,,,,BA,,,"1.715,36",,,,,-,,,,,,,"1.715,36",,,,,,"14.037,04",,,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,,,,,,BA,,,"1.583,41",,,,,-,,,,,,,"1.583,41",,,,,,"12.957,26",,,,,,,,,,
CONCEICAO DO COITE-BA,,,,,,,,,BA,,,"2.177,18",,,,,-,,,,,,,"2.177,18",,,,,,"17.816,24",,,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,,,,,,BA,,,"1.847,31",,,,,-,,,,,,,"1.847,31",,,,,,"15.116,82",,,,,,,,,,
CONDE-BA,,,,,,,,,BA,,,"2.970,48",,,,,"809,55",,,,,,,"3.780,03",,,,,,"41.301,00",,,,,,,,,,
CORACAO DE MARIA-BA,,,,,,,,,BA,,,"1.715,36",,,,,-,,,,,,,"1.715,36",,,,,,"14.037,04",,,,,,,,,,
CORONEL JOAO SA-BA,,,,,,,,,BA,,,"1.583,41",,,,,-,,,,,,,"1.583,41",,,,,,"12.957,26",,,,,,,,,,
CRAVOLANDIA-BA,,,,,,,,,BA,,,"1.319,50",,,,,-,,,,,,,"1.319,50",,,,,,"10.797,71",,,,,,,,,,
CRISOPOLIS-BA,,,,,,,,,BA,,,"1.715,36",,,,,-,,,,,,,"1.715,36",,,,,,"14.037,04",,,,,,,,,,
CRUZ DAS ALMAS-BA,,,,,,,,,BA,,,"2.177,18",,,,,-,,,,,,,"2.177,18",,,,,,"17.816,24",,,,,,,,,,
DARIO MEIRA-BA,,,,,,,,,BA,,,"1.451,45",,,,,-,,,,,,,"1.451,45",,,,,,"11.877,48",,,,,,,,,,
DIAS D'AVILA-BA,,,,,,,,,BA,,,"2.243,16",,,,,-,,,,,,,"2.243,16",,,,,,"18.356,13",,,,,,,,,,
DOM MACEDO COSTA-BA,,,,,,,,,BA,,,"1.319,50",,,,,-,,,,,,,"1.319,50",,,,,,"10.797,71",,,,,,,,,,
ELISIO MEDRADO-BA,,,,,,,,,BA,,,"1.319,50",,,,,-,,,,,,,"1.319,50",,,,,,"10.797,71",,,,,,,,,,
ENCRUZILHADA-BA,,,,,,,,,BA,,,"1.715,36",,,,,-,,,,,,,"1.715,36",,,,,,"14.037,04",,,,,,,,,,
ENTRE RIOS-BA,,,,,,,,,BA,,,"366.768,08",,,,,"259.739,25",,,,,,,"626.507,33",,,,,,"5.341.269,73",,,,,,,,,,
ESPLANADA-BA,,,,,,,,,BA,,,"618.816,92",,,,,"487.211,57",,,,,,,"1.106.028,49",,,,,,"9.913.102,98",,,,,,,,,,
EUCLIDES DA CUNHA-BA,,,,,,,,,BA,,,"2.177,18",,,,,-,,,,,,,"2.177,18",,,,,,"17.816,24",,,,,,,,,,
EUNAPOLIS-BA,,,,,,,,,BA,,,"413.283,02",,,,,"12.686,03",,,,,,,"425.969,05",,,,,,"3.169.636,95",,,,,,,,,,
FATIMA-BA,,,,,,,,,BA,,,"1.583,41",,,,,-,,,,,,,"1.583,41",,,,,,"12.957,26",,,,,,,,,,
FEIRA DE SANTANA-BA,,,,,,,,,BA,,,"2.639,01",,,,,-,,,,,,,"2.639,01",,,,,,"21.595,47",,,,,,,,,,
FIRMINO ALVES-BA,,,,,,,,,BA,,,"1.319,50",,,,,-,,,,,,,"1.319,50",,,,,,"10.797,71",,,,,,,,,,
FLORESTA AZUL-BA,,,,,,,,,BA,,,"1.385,48",,,,,-,,,,,,,"1.385,48",,,,,,"11.337,60",,,,,,,,,,
GANDU-BA,,,,,,,,,BA,,,"1.847,31",,,,,-,,,,,,,"1.847,31",,,,,,"15.116,82",,,,,,,,,,
GAVIAO-BA,,,,,,,,,BA,,,"1.319,50",,,,,-,,,,,,,"1.319,50",,,,,,"10.797,71",,,,,,,,,,
GLORIA-BA,,,,,,,,,BA,,,"1.517,43",,,,,-,,,,,,,"1.517,43",,,,,,"12.417,38",,,,,,,,,,
GONGOGI-BA,,,,,,,,,BA,,,"1.319,50",,,,,-,,,,,,,"1.319,50",,,,,,"10.797,71",,,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,,,,,,BA,,,"1.649,38",,,,,-,,,,,,,"1.649,38",,,,,,"13.497,14",,,,,,,,,,
GUARATINGA-BA,,,,,,,,,BA,,,"1.715,36",,,,,-,,,,,,,"1.715,36",,,,,,"14.037,04",,,,,,,,,,
HELIOPOLIS-BA,,,,,,,,,BA,,,"1.451,45",,,,,-,,,,,,,"1.451,45",,,,,,"11.877,48",,,,,,,,,,
IACU-BA,,,,,,,,,BA,,,"1.781,33",,,,,-,,,,,,,"1.781,33",,,,,,"14.576,93",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBICARAI-BA,,,,,,,,,BA,,,"1.781,33",,,,,-,,,,,,,"1.781,33",,,,,,"14.576,93",,,,,,,,,,
IBICUI-BA,,,,,,,,,BA,,,"1.517,43",,,,,-,,,,,,,"1.517,43",,,,,,"12.417,38",,,,,,,,,,
IBIQUERA-BA,,,,,,,,,BA,,,"1.319,50",,,,,-,,,,,,,"1.319,50",,,,,,"10.797,71",,,,,,,,,,
IBIRAPITANGA-BA,,,,,,,,,BA,,,"1.715,36",,,,,-,,,,,,,"1.715,36",,,,,,"14.037,04",,,,,,,,,,
IBIRAPUA-BA,,,,,,,,,BA,,,"1.319,50",,,,,-,,,,,,,"1.319,50",,,,,,"10.797,71",,,,,,,,,,
IBIRATAIA-BA,,,,,,,,,BA,,,"1.649,38",,,,,-,,,,,,,"1.649,38",,,,,,"13.497,14",,,,,,,,,,
ICHU-BA,,,,,,,,,BA,,,"1.319,50",,,,,-,,,,,,,"1.319,50",,,,,,"10.797,71",,,,,,,,,,
IGRAPIUNA-BA,,,,,,,,,BA,,,"1.451,45",,,,,-,,,,,,,"1.451,45",,,,,,"11.877,48",,,,,,,,,,
IGUAI-BA,,,,,,,,,BA,,,"1.781,33",,,,,-,,,,,,,"1.781,33",,,,,,"14.576,93",,,,,,,,,,
ILHEUS-BA,,,,,,,,,BA,,,"2.639,01",,,,,-,,,,,,,"2.639,01",,,,,,"21.595,47",,,,,,,,,,
INHAMBUPE-BA,,,,,,,,,BA,,,"2.236,48",,,,,"131,18",,,,,,,"2.367,66",,,,,,"25.055,67",,,,,,,,,,
IPECAETA-BA,,,,,,,,,BA,,,"1.517,43",,,,,-,,,,,,,"1.517,43",,,,,,"12.417,38",,,,,,,,,,
IPIAU-BA,,,,,,,,,BA,,,"2.045,23",,,,,-,,,,,,,"2.045,23",,,,,,"16.736,46",,,,,,,,,,
IPIRA-BA,,,,,,,,,BA,,,"2.177,18",,,,,-,,,,,,,"2.177,18",,,,,,"17.816,24",,,,,,,,,,
IRAJUBA-BA,,,,,,,,,BA,,,"1.319,50",,,,,-,,,,,,,"1.319,50",,,,,,"10.797,71",,,,,,,,,,
IRARA-BA,,,,,,,,,BA,,,"1.781,33",,,,,-,,,,,,,"1.781,33",,,,,,"14.576,93",,,,,,,,,,
ITABELA-BA,,,,,,,,,BA,,,"1.847,31",,,,,-,,,,,,,"1.847,31",,,,,,"15.116,82",,,,,,,,,,
ITABERABA-BA,,,,,,,,,BA,,,"2.177,18",,,,,-,,,,,,,"2.177,18",,,,,,"17.816,24",,,,,,,,,,
ITABUNA-BA,,,,,,,,,BA,,,"413.480,94",,,,,"3.242,42",,,,,,,"416.723,36",,,,,,"3.119.469,88",,,,,,,,,,
ITACARE-BA,,,,,,,,,BA,,,"1.781,33",,,,,-,,,,,,,"1.781,33",,,,,,"14.576,93",,,,,,,,,,
