IBATEGUARA-AL,,,,AL,,,,"147,55",,,,,,,,-,,,,,,,"147,55",,,,,,,,"589,10",,,,,,,,,,,
IGREJA NOVA-AL,,,,AL,,,,"160,38",,,,,,,,-,,,,,,,"160,38",,,,,,,,"640,34",,,,,,,,,,,
JACUIPE-AL,,,,AL,,,,"128,31",,,,,,,,-,,,,,,,"128,31",,,,,,,,"512,28",,,,,,,,,,,
JAPARATINGA-AL,,,,AL,,,,"128,31",,,,,,,,-,,,,,,,"128,31",,,,,,,,"512,28",,,,,,,,,,,
JOAQUIM GOMES-AL,,,,AL,,,,"160,38",,,,,,,,-,,,,,,,"160,38",,,,,,,,"640,34",,,,,,,,,,,
JUNDIA-AL,,,,AL,,,,"128,31",,,,,,,,-,,,,,,,"128,31",,,,,,,,"512,28",,,,,,,,,,,
JUNQUEIRO-AL,,,,AL,,,,"166,80",,,,,,,,-,,,,,,,"166,80",,,,,,,,"665,96",,,,,,,,,,,
MACEIO-AL,,,,AL,,,,"8.158,53",,,,,,,,"12.194,32",,,,,,,"20.352,85",,,,,,,,"54.812,31",,,,,,,,,,,
MARAGOGI-AL,,,,AL,,,,"153,97",,,,,,,,-,,,,,,,"153,97",,,,,,,,"614,72",,,,,,,,,,,
MARECHAL DEODORO-AL,,,,AL,,,,"12.750,58",,,,,,,,"4.733,84",,,,,,,"17.484,42",,,,,,,,"61.355,32",,,,,,,,,,,
MATRIZ DE CAMARAGIBE-AL,,,,AL,,,,"166,80",,,,,,,,-,,,,,,,"166,80",,,,,,,,"665,96",,,,,,,,,,,
MESSIAS-AL,,,,AL,,,,"134,72",,,,,,,,-,,,,,,,"134,72",,,,,,,,"537,88",,,,,,,,,,,
MURICI-AL,,,,AL,,,,"166,80",,,,,,,,-,,,,,,,"166,80",,,,,,,,"665,96",,,,,,,,,,,
NOVO LINO-AL,,,,AL,,,,"134,72",,,,,,,,-,,,,,,,"134,72",,,,,,,,"537,88",,,,,,,,,,,
PARIPUEIRA-AL,,,,AL,,,,"128,31",,,,,,,,-,,,,,,,"128,31",,,,,,,,"512,28",,,,,,,,,,,
PASSO DE CAMARAGIBE-AL,,,,AL,,,,"141,14",,,,,,,,-,,,,,,,"141,14",,,,,,,,"563,49",,,,,,,,,,,
PENEDO-AL,,,,AL,,,,"205,29",,,,,,,,-,,,,,,,"205,29",,,,,,,,"819,64",,,,,,,,,,,
PIACABUCU-AL,,,,AL,,,,"6.604,68",,,,,,,,-,,,,,,,"6.604,68",,,,,,,,"23.365,70",,,,,,,,,,,
PILAR-AL,,,,AL,,,,"21.867,57",,,,,,,,"9.720,30",,,,,,,"31.587,87",,,,,,,,"126.564,71",,,,,,,,,,,
PINDOBA-AL,,,,AL,,,,"128,31",,,,,,,,-,,,,,,,"128,31",,,,,,,,"512,28",,,,,,,,,,,
PORTO CALVO-AL,,,,AL,,,,"173,22",,,,,,,,-,,,,,,,"173,22",,,,,,,,"691,58",,,,,,,,,,,
PORTO DE PEDRAS-AL,,,,AL,,,,"134,72",,,,,,,,-,,,,,,,"134,72",,,,,,,,"537,88",,,,,,,,,,,
PORTO REAL DO COLEGIO-AL,,,,AL,,,,"153,97",,,,,,,,-,,,,,,,"153,97",,,,,,,,"614,72",,,,,,,,,,,
RIO LARGO-AL,,,,AL,,,,"211,71",,,,,,,,-,,,,,,,"211,71",,,,,,,,"845,26",,,,,,,,,,,
ROTEIRO-AL,,,,AL,,,,"242,42",,,,,,,,"73,06",,,,,,,"315,48",,,,,,,,"1.197,13",,,,,,,,,,,
SANTA LUZIA DO NORTE-AL,,,,AL,,,,"6.585,46",,,,,,,,"793,09",,,,,,,"7.378,55",,,,,,,,"25.458,42",,,,,,,,,,,
SANTANA DO MUNDAU-AL,,,,AL,,,,"141,14",,,,,,,,-,,,,,,,"141,14",,,,,,,,"563,49",,,,,,,,,,,
SAO JOSE DA LAJE-AL,,,,AL,,,,"166,80",,,,,,,,-,,,,,,,"166,80",,,,,,,,"665,96",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAO LUIS DO QUITUNDE-AL,,,,AL,,,,"179,63",,,,,,,,-,,,,,,,"179,63",,,,,,,,"717,18",,,,,,,,,,,
SAO MIGUEL DOS CAMPOS-AL,,,,AL,,,,"21.386,24",,,,,,,,"7.804,92",,,,,,,"29.191,16",,,,,,,,"115.965,44",,,,,,,,,,,
SAO MIGUEL DOS MILAGRES-AL,,,,AL,,,,"128,31",,,,,,,,-,,,,,,,"128,31",,,,,,,,"512,28",,,,,,,,,,,
SATUBA-AL,,,,AL,,,,"3.391,32",,,,,,,,"2.095,84",,,,,,,"5.487,16",,,,,,,,"18.950,53",,,,,,,,,,,
TEOTONIO VILELA-AL,,,,AL,,,,"186,05",,,,,,,,-,,,,,,,"186,05",,,,,,,,"742,79",,,,,,,,,,,
UNIAO DOS PALMARES-AL,,,,AL,,,,"205,29",,,,,,,,-,,,,,,,"205,29",,,,,,,,"819,64",,,,,,,,,,,
VICOSA-AL,,,,AL,,,,"173,22",,,,,,,,-,,,,,,,"173,22",,,,,,,,"691,58",,,,,,,,,,,
COARI-AM,,,,AM,,,,"184.355,50",,,,,,,,"150.344,22",,,,,,,"334.699,72",,,,,,,,"1.143.578,52",,,,,,,,,,,
CODAJAS-AM,,,,AM,,,,-,,,,,,,,"12.618,22",,,,,,,"12.618,22",,,,,,,,"37.009,62",,,,,,,,,,,
MANAUS-AM,,,,AM,,,,"6.457,15",,,,,,,,"29.806,18",,,,,,,"36.263,33",,,,,,,,"149.951,88",,,,,,,,,,,
ACAJUTIBA-BA,,,,BA,,,,"19,15",,,,,,,,-,,,,,,,"19,15",,,,,,,,"30,73",,,,,,,,,,,
ADUSTINA-BA,,,,BA,,,,"18,28",,,,,,,,-,,,,,,,"18,28",,,,,,,,"29,15",,,,,,,,,,,
AGUA FRIA-BA,,,,BA,,,,"20,02",,,,,,,,-,,,,,,,"20,02",,,,,,,,"32,01",,,,,,,,,,,
AIQUARA-BA,,,,BA,,,,"17,40",,,,,,,,-,,,,,,,"17,40",,,,,,,,"27,86",,,,,,,,,,,
ALAGOINHAS-BA,,,,BA,,,,"39.194,90",,,,,,,,"20.258,37",,,,,,,"59.453,27",,,,,,,,"210.659,33",,,,,,,,,,,
AMARGOSA-BA,,,,BA,,,,"24,37",,,,,,,,-,,,,,,,"24,37",,,,,,,,"38,99",,,,,,,,,,,
AMELIA RODRIGUES-BA,,,,BA,,,,"22,63",,,,,,,,-,,,,,,,"22,63",,,,,,,,"36,13",,,,,,,,,,,
ANAGE-BA,,,,BA,,,,"26,98",,,,,,,,-,,,,,,,"26,98",,,,,,,,"43,46",,,,,,,,,,,
ANGUERA-BA,,,,BA,,,,"17,40",,,,,,,,-,,,,,,,"17,40",,,,,,,,"27,86",,,,,,,,,,,
ANTAS-BA,,,,BA,,,,"18,28",,,,,,,,-,,,,,,,"18,28",,,,,,,,"29,15",,,,,,,,,,,
ANTONIO CARDOSO-BA,,,,BA,,,,"18,28",,,,,,,,-,,,,,,,"18,28",,,,,,,,"29,15",,,,,,,,,,,
APORA-BA,,,,BA,,,,"20,02",,,,,,,,-,,,,,,,"20,02",,,,,,,,"32,01",,,,,,,,,,,
APUAREMA-BA,,,,BA,,,,"18,28",,,,,,,,-,,,,,,,"18,28",,,,,,,,"29,15",,,,,,,,,,,
ARACAS-BA,,,,BA,,,,"14.451,52",,,,,,,,"5.033,85",,,,,,,"19.485,37",,,,,,,,"72.231,83",,,,,,,,,,,
ARACI-BA,,,,BA,,,,"27,85",,,,,,,,-,,,,,,,"27,85",,,,,,,,"44,70",,,,,,,,,,,
ARAMARI-BA,,,,BA,,,,"17,40",,,,,,,,-,,,,,,,"17,40",,,,,,,,"27,86",,,,,,,,,,,
ARATUIPE-BA,,,,BA,,,,"17,40",,,,,,,,-,,,,,,,"17,40",,,,,,,,"27,86",,,,,,,,,,,
BAIXA GRANDE-BA,,,,BA,,,,"22,63",,,,,,,,-,,,,,,,"22,63",,,,,,,,"36,13",,,,,,,,,,,
BANZAE-BA,,,,BA,,,,"18,28",,,,,,,,-,,,,,,,"18,28",,,,,,,,"29,15",,,,,,,,,,,
BARRA DO CHOCA-BA,,,,BA,,,,"26,11",,,,,,,,-,,,,,,,"26,11",,,,,,,,"41,85",,,,,,,,,,,
BELO CAMPO-BA,,,,BA,,,,"20,02",,,,,,,,-,,,,,,,"20,02",,,,,,,,"32,01",,,,,,,,,,,
BIRITINGA-BA,,,,BA,,,,"19,15",,,,,,,,-,,,,,,,"19,15",,,,,,,,"30,73",,,,,,,,,,,
BOA NOVA-BA,,,,BA,,,,"20,89",,,,,,,,-,,,,,,,"20,89",,,,,,,,"33,59",,,,,,,,,,,
BOA VISTA DO TUPIM-BA,,,,BA,,,,"21,76",,,,,,,,-,,,,,,,"21,76",,,,,,,,"34,89",,,,,,,,,,,
BOM JESUS DA SERRA-BA,,,,BA,,,,"18,28",,,,,,,,-,,,,,,,"18,28",,,,,,,,"29,15",,,,,,,,,,,
BREJOES-BA,,,,BA,,,,"20,02",,,,,,,,-,,,,,,,"20,02",,,,,,,,"32,01",,,,,,,,,,,
CAATIBA-BA,,,,BA,,,,"20,02",,,,,,,,-,,,,,,,"20,02",,,,,,,,"32,01",,,,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,BA,,,,"20,02",,,,,,,,-,,,,,,,"20,02",,,,,,,,"32,01",,,,,,,,,,,
CACHOEIRA-BA,,,,BA,,,,"24,37",,,,,,,,-,,,,,,,"24,37",,,,,,,,"38,99",,,,,,,,,,,
CAEM-BA,,,,BA,,,,"20,89",,,,,,,,-,,,,,,,"20,89",,,,,,,,"33,59",,,,,,,,,,,
CAETANOS-BA,,,,BA,,,,"18,28",,,,,,,,-,,,,,,,"18,28",,,,,,,,"29,15",,,,,,,,,,,
CAMACARI-BA,,,,BA,,,,"6.551,79",,,,,,,,"24,32",,,,,,,"6.576,11",,,,,,,,"23.242,88",,,,,,,,,,,
CANDEAL-BA,,,,BA,,,,"18,28",,,,,,,,-,,,,,,,"18,28",,,,,,,,"29,15",,,,,,,,,,,
CANDEIAS-BA,,,,BA,,,,"86.486,95",,,,,,,,"42.921,84",,,,,,,"129.408,79",,,,,,,,"445.060,04",,,,,,,,,,,
CANDIDO SALES-BA,,,,BA,,,,"23,50",,,,,,,,-,,,,,,,"23,50",,,,,,,,"37,76",,,,,,,,,,,
CANSANCAO-BA,,,,BA,,,,"24,37",,,,,,,,-,,,,,,,"24,37",,,,,,,,"38,99",,,,,,,,,,,
CANUDOS-BA,,,,BA,,,,"20,89",,,,,,,,-,,,,,,,"20,89",,,,,,,,"33,59",,,,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,BA,,,,"18,28",,,,,,,,-,,,,,,,"18,28",,,,,,,,"29,15",,,,,,,,,,,
CAPIM GROSSO-BA,,,,BA,,,,"23,50",,,,,,,,-,,,,,,,"23,50",,,,,,,,"37,76",,,,,,,,,,,
CARAVELAS-BA,,,,BA,,,,"7.048,59",,,,,,,,"441,73",,,,,,,"7.490,32",,,,,,,,"26.338,40",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CARDEAL DA SILVA-BA,,,,BA,,,,"17.617,00",,,,,,,,"7.150,72",,,,,,,"24.767,72",,,,,,,,"89.476,56",,,,,,,,,,,
CASTRO ALVES-BA,,,,BA,,,,"23,50",,,,,,,,-,,,,,,,"23,50",,,,,,,,"37,76",,,,,,,,,,,
CATU-BA,,,,BA,,,,"22.375,99",,,,,,,,"9.689,67",,,,,,,"32.065,66",,,,,,,,"126.564,78",,,,,,,,,,,
CICERO DANTAS-BA,,,,BA,,,,"24,37",,,,,,,,-,,,,,,,"24,37",,,,,,,,"38,99",,,,,,,,,,,
CIPO-BA,,,,BA,,,,"19,15",,,,,,,,-,,,,,,,"19,15",,,,,,,,"30,73",,,,,,,,,,,
CONCEICAO DA FEIRA-BA,,,,BA,,,,"20,89",,,,,,,,-,,,,,,,"20,89",,,,,,,,"33,59",,,,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,BA,,,,"21,76",,,,,,,,-,,,,,,,"21,76",,,,,,,,"34,89",,,,,,,,,,,
CONCEICAO DO COITE-BA,,,,BA,,,,"27,85",,,,,,,,-,,,,,,,"27,85",,,,,,,,"44,70",,,,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,BA,,,,"23,50",,,,,,,,-,,,,,,,"23,50",,,,,,,,"37,76",,,,,,,,,,,
CONDE-BA,,,,BA,,,,"21,76",,,,,,,,-,,,,,,,"21,76",,,,,,,,"34,89",,,,,,,,,,,
CORACAO DE MARIA-BA,,,,BA,,,,"22,63",,,,,,,,-,,,,,,,"22,63",,,,,,,,"36,13",,,,,,,,,,,
CORONEL JOAO SA-BA,,,,BA,,,,"21,76",,,,,,,,-,,,,,,,"21,76",,,,,,,,"34,89",,,,,,,,,,,
CRAVOLANDIA-BA,,,,BA,,,,"17,40",,,,,,,,-,,,,,,,"17,40",,,,,,,,"27,86",,,,,,,,,,,
CRISOPOLIS-BA,,,,BA,,,,"20,89",,,,,,,,-,,,,,,,"20,89",,,,,,,,"33,59",,,,,,,,,,,
CRUZ DAS ALMAS-BA,,,,BA,,,,"27,85",,,,,,,,-,,,,,,,"27,85",,,,,,,,"44,70",,,,,,,,,,,
DARIO MEIRA-BA,,,,BA,,,,"20,02",,,,,,,,-,,,,,,,"20,02",,,,,,,,"32,01",,,,,,,,,,,
DIAS D'AVILA-BA,,,,BA,,,,"71,20",,,,,,,,"18,64",,,,,,,"89,84",,,,,,,,"255,57",,,,,,,,,,,
DOM MACEDO COSTA-BA,,,,BA,,,,"17,40",,,,,,,,-,,,,,,,"17,40",,,,,,,,"27,86",,,,,,,,,,,
ELISIO MEDRADO-BA,,,,BA,,,,"17,40",,,,,,,,-,,,,,,,"17,40",,,,,,,,"27,86",,,,,,,,,,,
ENCRUZILHADA-BA,,,,BA,,,,"24,37",,,,,,,,-,,,,,,,"24,37",,,,,,,,"38,99",,,,,,,,,,,
ENTRE RIOS-BA,,,,BA,,,,"49.022,39",,,,,,,,"27.303,24",,,,,,,"76.325,63",,,,,,,,"270.017,72",,,,,,,,,,,
ESPLANADA-BA,,,,BA,,,,"60.177,51",,,,,,,,"34.451,03",,,,,,,"94.628,54",,,,,,,,"330.966,18",,,,,,,,,,,
EUCLIDES DA CUNHA-BA,,,,BA,,,,"27,85",,,,,,,,-,,,,,,,"27,85",,,,,,,,"44,70",,,,,,,,,,,
FATIMA-BA,,,,BA,,,,"20,89",,,,,,,,-,,,,,,,"20,89",,,,,,,,"33,59",,,,,,,,,,,
FEIRA DE SANTANA-BA,,,,BA,,,,"34,81",,,,,,,,-,,,,,,,"34,81",,,,,,,,"55,45",,,,,,,,,,,
GAVIAO-BA,,,,BA,,,,"17,40",,,,,,,,-,,,,,,,"17,40",,,,,,,,"28,23",,,,,,,,,,,
GLORIA-BA,,,,BA,,,,"19,15",,,,,,,,-,,,,,,,"19,15",,,,,,,,"30,73",,,,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,BA,,,,"20,89",,,,,,,,-,,,,,,,"20,89",,,,,,,,"33,59",,,,,,,,,,,
HELIOPOLIS-BA,,,,BA,,,,"19,15",,,,,,,,-,,,,,,,"19,15",,,,,,,,"30,73",,,,,,,,,,,
IACU-BA,,,,BA,,,,"23,50",,,,,,,,-,,,,,,,"23,50",,,,,,,,"37,76",,,,,,,,,,,
IBIQUERA-BA,,,,BA,,,,"17,40",,,,,,,,-,,,,,,,"17,40",,,,,,,,"28,23",,,,,,,,,,,
ICHU-BA,,,,BA,,,,"17,40",,,,,,,,-,,,,,,,"17,40",,,,,,,,"28,23",,,,,,,,,,,
INHAMBUPE-BA,,,,BA,,,,"23,50",,,,,,,,-,,,,,,,"23,50",,,,,,,,"37,76",,,,,,,,,,,
IPECAETA-BA,,,,BA,,,,"20,89",,,,,,,,-,,,,,,,"20,89",,,,,,,,"33,59",,,,,,,,,,,
IPIRA-BA,,,,BA,,,,"28,72",,,,,,,,-,,,,,,,"28,72",,,,,,,,"45,98",,,,,,,,,,,
IRAJUBA-BA,,,,BA,,,,"17,40",,,,,,,,-,,,,,,,"17,40",,,,,,,,"28,23",,,,,,,,,,,
IRARA-BA,,,,BA,,,,"23,50",,,,,,,,-,,,,,,,"23,50",,,,,,,,"37,76",,,,,,,,,,,
ITABERABA-BA,,,,BA,,,,"28,72",,,,,,,,-,,,,,,,"28,72",,,,,,,,"45,98",,,,,,,,,,,
ITAGI-BA,,,,BA,,,,"20,02",,,,,,,,-,,,,,,,"20,02",,,,,,,,"32,01",,,,,,,,,,,
ITAMBE-BA,,,,BA,,,,"24,37",,,,,,,,-,,,,,,,"24,37",,,,,,,,"38,99",,,,,,,,,,,
ITANAGRA-BA,,,,BA,,,,"8.903,80",,,,,,,,"1.537,93",,,,,,,"10.441,73",,,,,,,,"36.854,81",,,,,,,,,,,
ITAPARICA-BA,,,,BA,,,,"52.004,71",,,,,,,,"813,54",,,,,,,"52.818,25",,,,,,,,"181.948,15",,,,,,,,,,,
ITAPETINGA-BA,,,,BA,,,,"27,85",,,,,,,,-,,,,,,,"27,85",,,,,,,,"44,70",,,,,,,,,,,
ITAPICURU-BA,,,,BA,,,,"23,50",,,,,,,,-,,,,,,,"23,50",,,,,,,,"37,76",,,,,,,,,,,
ITAQUARA-BA,,,,BA,,,,"17,40",,,,,,,,-,,,,,,,"17,40",,,,,,,,"28,23",,,,,,,,,,,
ITARANTIM-BA,,,,BA,,,,"20,02",,,,,,,,-,,,,,,,"20,02",,,,,,,,"32,01",,,,,,,,,,,
ITATIM-BA,,,,BA,,,,"18,28",,,,,,,,-,,,,,,,"18,28",,,,,,,,"29,15",,,,,,,,,,,
ITIRUCU-BA,,,,BA,,,,"19,15",,,,,,,,-,,,,,,,"19,15",,,,,,,,"30,73",,,,,,,,,,,
ITIUBA-BA,,,,BA,,,,"25,24",,,,,,,,-,,,,,,,"25,24",,,,,,,,"40,57",,,,,,,,,,,
JACOBINA-BA,,,,BA,,,,"31,33",,,,,,,,-,,,,,,,"31,33",,,,,,,,"50,07",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAGUAQUARA-BA,,,,BA,,,,"26,98",,,,,,,,-,,,,,,,"26,98",,,,,,,,"43,46",,,,,,,,,,,
JAGUARIPE-BA,,,,BA,,,,"19,15",,,,,,,,-,,,,,,,"19,15",,,,,,,,"30,73",,,,,,,,,,,
JANDAIRA-BA,,,,BA,,,,"17,40",,,,,,,,-,,,,,,,"17,40",,,,,,,,"28,23",,,,,,,,,,,
JEQUIE-BA,,,,BA,,,,"34,81",,,,,,,,-,,,,,,,"34,81",,,,,,,,"55,45",,,,,,,,,,,
JEREMOABO-BA,,,,BA,,,,"25,24",,,,,,,,-,,,,,,,"25,24",,,,,,,,"40,57",,,,,,,,,,,
JIQUIRICA-BA,,,,BA,,,,"19,15",,,,,,,,-,,,,,,,"19,15",,,,,,,,"30,73",,,,,,,,,,,
JITAUNA-BA,,,,BA,,,,"20,89",,,,,,,,-,,,,,,,"20,89",,,,,,,,"33,59",,,,,,,,,,,
LAFAIETE COUTINHO-BA,,,,BA,,,,"17,40",,,,,,,,-,,,,,,,"17,40",,,,,,,,"28,23",,,,,,,,,,,
LAJE-BA,,,,BA,,,,"21,76",,,,,,,,-,,,,,,,"21,76",,,,,,,,"34,89",,,,,,,,,,,
LAJEDINHO-BA,,,,BA,,,,"17,40",,,,,,,,-,,,,,,,"17,40",,,,,,,,"27,86",,,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,BA,,,,"17,40",,,,,,,,-,,,,,,,"17,40",,,,,,,,"28,23",,,,,,,,,,,
LAMARAO-BA,,,,BA,,,,"18,28",,,,,,,,-,,,,,,,"18,28",,,,,,,,"29,15",,,,,,,,,,,
LAURO DE FREITAS-BA,,,,BA,,,,"32,20",,,,,,,,-,,,,,,,"32,20",,,,,,,,"51,35",,,,,,,,,,,
MACAJUBA-BA,,,,BA,,,,"18,28",,,,,,,,-,,,,,,,"18,28",,,,,,,,"29,15",,,,,,,,,,,
MACARANI-BA,,,,BA,,,,"20,89",,,,,,,,-,,,,,,,"20,89",,,,,,,,"33,59",,,,,,,,,,,
MADRE DE DEUS-BA,,,,BA,,,,"51.919,96",,,,,,,,"92.185,44",,,,,,,"144.105,40",,,,,,,,"426.798,95",,,,,,,,,,,
MAIQUINIQUE-BA,,,,BA,,,,"17,40",,,,,,,,-,,,,,,,"17,40",,,,,,,,"28,23",,,,,,,,,,,
MAIRI-BA,,,,BA,,,,"21,76",,,,,,,,-,,,,,,,"21,76",,,,,,,,"34,89",,,,,,,,,,,
MANOEL VITORINO-BA,,,,BA,,,,"20,02",,,,,,,,-,,,,,,,"20,02",,,,,,,,"32,01",,,,,,,,,,,
MARACAS-BA,,,,BA,,,,"24,37",,,,,,,,-,,,,,,,"24,37",,,,,,,,"38,99",,,,,,,,,,,
MARAGOGIPE-BA,,,,BA,,,,"25,24",,,,,,,,-,,,,,,,"25,24",,,,,,,,"40,57",,,,,,,,,,,
MARCIONILIO SOUZA-BA,,,,BA,,,,"19,15",,,,,,,,-,,,,,,,"19,15",,,,,,,,"30,73",,,,,,,,,,,
MATA DE SAO JOAO-BA,,,,BA,,,,"24.456,38",,,,,,,,"9.856,88",,,,,,,"34.313,26",,,,,,,,"145.637,32",,,,,,,,,,,
MIGUEL CALMON-BA,,,,BA,,,,"25,24",,,,,,,,-,,,,,,,"25,24",,,,,,,,"40,57",,,,,,,,,,,
MILAGRES-BA,,,,BA,,,,"19,15",,,,,,,,-,,,,,,,"19,15",,,,,,,,"30,73",,,,,,,,,,,
MIRANTE-BA,,,,BA,,,,"18,28",,,,,,,,-,,,,,,,"18,28",,,,,,,,"29,15",,,,,,,,,,,
MONTE SANTO-BA,,,,BA,,,,"27,85",,,,,,,,-,,,,,,,"27,85",,,,,,,,"44,70",,,,,,,,,,,
MUNDO NOVO-BA,,,,BA,,,,"22,63",,,,,,,,-,,,,,,,"22,63",,,,,,,,"36,13",,,,,,,,,,,
MUNIZ FERREIRA-BA,,,,BA,,,,"17,40",,,,,,,,-,,,,,,,"17,40",,,,,,,,"28,23",,,,,,,,,,,
MURITIBA-BA,,,,BA,,,,"23,50",,,,,,,,-,,,,,,,"23,50",,,,,,,,"37,76",,,,,,,,,,,
MUTUIPE-BA,,,,BA,,,,"21,76",,,,,,,,-,,,,,,,"21,76",,,,,,,,"34,89",,,,,,,,,,,
NAZARE-BA,,,,BA,,,,"23,50",,,,,,,,-,,,,,,,"23,50",,,,,,,,"37,76",,,,,,,,,,,
NORDESTINA-BA,,,,BA,,,,"18,28",,,,,,,,-,,,,,,,"18,28",,,,,,,,"29,15",,,,,,,,,,,
NOVA CANAA-BA,,,,BA,,,,"19,15",,,,,,,,-,,,,,,,"19,15",,,,,,,,"30,73",,,,,,,,,,,
NOVA FATIMA-BA,,,,BA,,,,"17,40",,,,,,,,-,,,,,,,"17,40",,,,,,,,"28,23",,,,,,,,,,,
NOVA ITARANA-BA,,,,BA,,,,"17,40",,,,,,,,-,,,,,,,"17,40",,,,,,,,"28,23",,,,,,,,,,,
NOVA SOURE-BA,,,,BA,,,,"22,63",,,,,,,,-,,,,,,,"22,63",,,,,,,,"36,13",,,,,,,,,,,
NOVO TRIUNFO-BA,,,,BA,,,,"19,15",,,,,,,,-,,,,,,,"19,15",,,,,,,,"30,73",,,,,,,,,,,
OLINDINA-BA,,,,BA,,,,"22,63",,,,,,,,-,,,,,,,"22,63",,,,,,,,"36,13",,,,,,,,,,,
OURICANGAS-BA,,,,BA,,,,"17,40",,,,,,,,-,,,,,,,"17,40",,,,,,,,"28,23",,,,,,,,,,,
OUROLANDIA-BA,,,,BA,,,,"20,02",,,,,,,,-,,,,,,,"20,02",,,,,,,,"32,01",,,,,,,,,,,
PARIPIRANGA-BA,,,,BA,,,,"23,50",,,,,,,,-,,,,,,,"23,50",,,,,,,,"37,76",,,,,,,,,,,
PAULO AFONSO-BA,,,,BA,,,,"31,33",,,,,,,,-,,,,,,,"31,33",,,,,,,,"50,39",,,,,,,,,,,
PE DE SERRA-BA,,,,BA,,,,"19,15",,,,,,,,-,,,,,,,"19,15",,,,,,,,"30,73",,,,,,,,,,,
PEDRAO-BA,,,,BA,,,,"17,40",,,,,,,,-,,,,,,,"17,40",,,,,,,,"28,23",,,,,,,,,,,
PEDRO ALEXANDRE-BA,,,,BA,,,,"20,02",,,,,,,,-,,,,,,,"20,02",,,,,,,,"32,01",,,,,,,,,,,
PINTADAS-BA,,,,BA,,,,"18,28",,,,,,,,-,,,,,,,"18,28",,,,,,,,"29,15",,,,,,,,,,,
PIRITIBA-BA,,,,BA,,,,"21,76",,,,,,,,-,,,,,,,"21,76",,,,,,,,"34,89",,,,,,,,,,,
PLANALTINO-BA,,,,BA,,,,"17,40",,,,,,,,-,,,,,,,"17,40",,,,,,,,"27,86",,,,,,,,,,,
PLANALTO-BA,,,,BA,,,,"22,63",,,,,,,,-,,,,,,,"22,63",,,,,,,,"36,13",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
