MACEIO,,,AL,,,,,"58.389,05",,,,,,"7.368,65",,,,,,"65.757,70",,,,,,"614.286,75",,,,,,,,,,
MARAGOGI,,,AL,,,,,"741,64",,,,,,-,,,,,,"741,64",,,,,,"5.297,03",,,,,,,,,,
MARECHAL DEODORO,,,AL,,,,,"105.264,03",,,,,,"50.504,12",,,,,,"155.768,15",,,,,,"1.584.535,87",,,,,,,,,,
MATRIZ DE CAMARAGIBE,,,AL,,,,,"741,64",,,,,,-,,,,,,"741,64",,,,,,"5.297,03",,,,,,,,,,
MESSIAS,,,AL,,,,,"599,02",,,,,,-,,,,,,"599,02",,,,,,"4.278,36",,,,,,,,,,
MURICI,,,AL,,,,,"770,17",,,,,,-,,,,,,"770,17",,,,,,"5.500,76",,,,,,,,,,
NOVO LINO,,,AL,,,,,"599,02",,,,,,-,,,,,,"599,02",,,,,,"4.278,36",,,,,,,,,,
PARIPUEIRA,,,AL,,,,,"570,49",,,,,,"3.656,85",,,,,,"4.227,34",,,,,,"44.263,79",,,,,,,,,,
PASSO DE CAMARAGIBE,,,AL,,,,,"627,55",,,,,,-,,,,,,"627,55",,,,,,"4.482,09",,,,,,,,,,
PENEDO,,,AL,,,,,"941,32",,,,,,-,,,,,,"941,32",,,,,,"6.723,16",,,,,,,,,,
PIACABUCU,,,AL,,,,,"684,59",,,,,,-,,,,,,"684,59",,,,,,"4.889,55",,,,,,,,,,
PILAR,,,AL,,,,,"85.802,15",,,,,,"54.827,25",,,,,,"140.629,40",,,,,,"1.455.172,79",,,,,,,,,,
PINDOBA,,,AL,,,,,"570,49",,,,,,-,,,,,,"570,49",,,,,,"4.074,62",,,,,,,,,,
PORTO CALVO,,,AL,,,,,"741,64",,,,,,-,,,,,,"741,64",,,,,,"5.297,03",,,,,,,,,,
PORTO DE PEDRAS,,,AL,,,,,"599,02",,,,,,-,,,,,,"599,02",,,,,,"4.278,36",,,,,,,,,,
PORTO REAL DO COLEGIO,,,AL,,,,,"713,11",,,,,,-,,,,,,"713,11",,,,,,"5.093,29",,,,,,,,,,
RIO LARGO,,,AL,,,,,"3.285,19",,,,,,"1.511,79",,,,,,"4.796,98",,,,,,"33.543,90",,,,,,,,,,
ROTEIRO,,,AL,,,,,"1.023,01",,,,,,"291,87",,,,,,"1.314,88",,,,,,"10.289,02",,,,,,,,,,
SANTA LUZIA DO NORTE,,,AL,,,,,"570,49",,,,,,-,,,,,,"570,49",,,,,,"4.074,62",,,,,,,,,,
SANTANA DO MUNDAU,,,AL,,,,,"599,02",,,,,,-,,,,,,"599,02",,,,,,"4.278,36",,,,,,,,,,
SAO JOSE DA LAJE,,,AL,,,,,"741,64",,,,,,-,,,,,,"741,64",,,,,,"5.297,03",,,,,,,,,,
SAO LUIS DO QUITUNDE,,,AL,,,,,"798,69",,,,,,-,,,,,,"798,69",,,,,,"5.704,50",,,,,,,,,,
SAO MIGUEL DOS CAMPOS,,,AL,,,,,"195.099,45",,,,,,"73.405,69",,,,,,"268.505,14",,,,,,"1.475.337,99",,,,,,,,,,
SAO MIGUEL DOS MILAGRES,,,AL,,,,,"570,49",,,,,,-,,,,,,"570,49",,,,,,"4.074,62",,,,,,,,,,
SATUBA,,,AL,,,,,"27.383,55",,,,,,"17.257,62",,,,,,"44.641,17",,,,,,"601.981,07",,,,,,,,,,
TEOTONIO VILELA,,,AL,,,,,"855,74",,,,,,-,,,,,,"855,74",,,,,,"6.111,95",,,,,,,,,,
UNIAO DOS PALMARES,,,AL,,,,,"941,32",,,,,,-,,,,,,"941,32",,,,,,"6.723,16",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VICOSA,,,AL,,,,,"770,17",,,,,,-,,,,,,"770,17",,,,,,"5.500,76",,,,,,,,,,
TOTAL ALAGOAS,,,AL,,,,,"1.228.969,90",,,,,,"269.735,04",,,,,,"1.498.704,94",,,,,,"13.508.138,29",,,,,,,,,,
LARANJAL DO JARI,,,AP,,,,,-,,,,,,"4.624,21",,,,,,"4.624,21",,,,,,"43.109,11",,,,,,,,,,
MACAPA,,,AP,,,,,-,,,,,,"4.624,21",,,,,,"4.624,21",,,,,,"43.109,11",,,,,,,,,,
MAZAGAO,,,AP,,,,,-,,,,,,"4.624,21",,,,,,"4.624,21",,,,,,"43.109,11",,,,,,,,,,
TOTAL AMAPÁ,,,AP,,,,,-,,,,,,"13.872,63",,,,,,"13.872,63",,,,,,"129.327,33",,,,,,,,,,
ANAMA,,,AM,,,,,-,,,,,,"1.843,89",,,,,,"1.843,89",,,,,,"18.013,72",,,,,,,,,,
ANORI,,,AM,,,,,-,,,,,,"1.843,89",,,,,,"1.843,89",,,,,,"18.013,72",,,,,,,,,,
AUTAZES,,,AM,,,,,-,,,,,,"4.624,21",,,,,,"4.624,21",,,,,,"43.109,11",,,,,,,,,,
BERURI,,,AM,,,,,-,,,,,,"1.843,89",,,,,,"1.843,89",,,,,,"18.013,72",,,,,,,,,,
CAREIRO,,,AM,,,,,-,,,,,,"1.843,89",,,,,,"1.843,89",,,,,,"18.013,72",,,,,,,,,,
CAREIRO DA VARZEA,,,AM,,,,,-,,,,,,"4.624,21",,,,,,"4.624,21",,,,,,"43.109,11",,,,,,,,,,
COARI,,,AM,,,,,"1.153.252,21",,,,,,"970.513,86",,,,,,"2.123.766,07",,,,,,"19.413.883,82",,,,,,,,,,
CODAJAS,,,AM,,,,,-,,,,,,"1.843,89",,,,,,"1.843,89",,,,,,"18.013,72",,,,,,,,,,
IRANDUBA,,,AM,,,,,-,,,,,,"4.624,21",,,,,,"4.624,21",,,,,,"43.109,11",,,,,,,,,,
ITACOATIARA,,,AM,,,,,-,,,,,,"4.624,21",,,,,,"4.624,21",,,,,,"43.109,11",,,,,,,,,,
ITAPIRANGA,,,AM,,,,,-,,,,,,"4.624,21",,,,,,"4.624,21",,,,,,"43.109,11",,,,,,,,,,
MANACAPURU,,,AM,,,,,-,,,,,,"1.843,89",,,,,,"1.843,89",,,,,,"18.013,72",,,,,,,,,,
MANAQUIRI,,,AM,,,,,-,,,,,,"1.843,89",,,,,,"1.843,89",,,,,,"18.013,72",,,,,,,,,,
MANAUS,,,AM,,,,,"722.137,18",,,,,,"55.596,87",,,,,,"777.734,05",,,,,,"5.964.792,21",,,,,,,,,,
PARINTINS,,,AM,,,,,-,,,,,,"4.624,21",,,,,,"4.624,21",,,,,,"43.109,11",,,,,,,,,,
SILVES,,,AM,,,,,-,,,,,,"4.624,21",,,,,,"4.624,21",,,,,,"43.109,11",,,,,,,,,,
URUCARA,,,AM,,,,,-,,,,,,"4.624,21",,,,,,"4.624,21",,,,,,"43.109,11",,,,,,,,,,
URUCURITUBA,,,AM,,,,,-,,,,,,"4.624,21",,,,,,"4.624,21",,,,,,"43.109,11",,,,,,,,,,
TOTAL AMAZONAS,,,AM,,,,,"1.875.389,39",,,,,,"1.080.635,85",,,,,,"2.956.025,24",,,,,,"25.892.754,06",,,,,,,,,,
ACAJUTIBA,,,BA,,,,,"88,37",,,,,,-,,,,,,"88,37",,,,,,"655,53",,,,,,,,,,
ADUSTINA,,,BA,,,,,"88,37",,,,,,-,,,,,,"88,37",,,,,,"655,53",,,,,,,,,,
AGUA FRIA,,,BA,,,,,"88,37",,,,,,-,,,,,,"88,37",,,,,,"655,53",,,,,,,,,,
AIQUARA,,,BA,,,,,"76,84",,,,,,-,,,,,,"76,84",,,,,,"570,00",,,,,,,,,,
ALAGOINHAS,,,BA,,,,,"190.731,48",,,,,,"98.538,02",,,,,,"289.269,50",,,,,,"2.687.023,77",,,,,,,,,,
AMARGOSA,,,BA,,,,,"107,57",,,,,,-,,,,,,"107,57",,,,,,"798,03",,,,,,,,,,
AMELIA RODRIGUES,,,BA,,,,,"103,74",,,,,,-,,,,,,"103,74",,,,,,"769,53",,,,,,,,,,
ANAGE,,,BA,,,,,"119,10",,,,,,-,,,,,,"119,10",,,,,,"883,53",,,,,,,,,,
ANGUERA,,,BA,,,,,"76,84",,,,,,-,,,,,,"76,84",,,,,,"570,00",,,,,,,,,,
ANTAS,,,BA,,,,,"88,37",,,,,,-,,,,,,"88,37",,,,,,"655,53",,,,,,,,,,
ANTONIO CARDOSO,,,BA,,,,,"80,68",,,,,,-,,,,,,"80,68",,,,,,"598,51",,,,,,,,,,
APORA,,,BA,,,,,"92,21",,,,,,-,,,,,,"92,21",,,,,,"684,03",,,,,,,,,,
APUAREMA,,,BA,,,,,"76,84",,,,,,-,,,,,,"76,84",,,,,,"570,00",,,,,,,,,,
ARACAS,,,BA,,,,,"164.518,96",,,,,,"72.645,25",,,,,,"237.164,21",,,,,,"2.191.229,27",,,,,,,,,,
ARACI,,,BA,,,,,"119,10",,,,,,-,,,,,,"119,10",,,,,,"883,53",,,,,,,,,,
ARAMARI,,,BA,,,,,"76,84",,,,,,-,,,,,,"76,84",,,,,,"570,00",,,,,,,,,,
ARATUIPE,,,BA,,,,,"76,84",,,,,,-,,,,,,"76,84",,,,,,"570,00",,,,,,,,,,
BAIXA GRANDE,,,BA,,,,,"99,89",,,,,,-,,,,,,"99,89",,,,,,"741,02",,,,,,,,,,
BANZAE,,,BA,,,,,"80,68",,,,,,-,,,,,,"80,68",,,,,,"598,51",,,,,,,,,,
BARRA DO CHOCA,,,BA,,,,,"119,10",,,,,,-,,,,,,"119,10",,,,,,"883,53",,,,,,,,,,
BARROCAS,,,BA,,,,,"84,52",,,,,,-,,,,,,"84,52",,,,,,"627,00",,,,,,,,,,
BELO CAMPO,,,BA,,,,,"92,21",,,,,,-,,,,,,"92,21",,,,,,"684,03",,,,,,,,,,
BIRITINGA,,,BA,,,,,"88,37",,,,,,-,,,,,,"88,37",,,,,,"655,53",,,,,,,,,,
BOA NOVA,,,BA,,,,,"99,89",,,,,,-,,,,,,"99,89",,,,,,"741,02",,,,,,,,,,
BOA VISTA DO TUPIM,,,BA,,,,,"96,05",,,,,,-,,,,,,"96,05",,,,,,"712,53",,,,,,,,,,
BOM JESUS DA SERRA,,,BA,,,,,"80,68",,,,,,-,,,,,,"80,68",,,,,,"598,51",,,,,,,,,,
BREJOES,,,BA,,,,,"88,37",,,,,,-,,,,,,"88,37",,,,,,"655,53",,,,,,,,,,
CAATIBA,,,BA,,,,,"88,37",,,,,,-,,,,,,"88,37",,,,,,"655,53",,,,,,,,,,
CABACEIRAS DO PARAGUACU,,,BA,,,,,"88,37",,,,,,-,,,,,,"88,37",,,,,,"655,53",,,,,,,,,,
CACHOEIRA,,,BA,,,,,"107,57",,,,,,-,,,,,,"107,57",,,,,,"798,03",,,,,,,,,,
CAEM,,,BA,,,,,"84,52",,,,,,-,,,,,,"84,52",,,,,,"627,00",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAETANOS,,,BA,,,,,"84,52",,,,,,-,,,,,,"84,52",,,,,,"627,00",,,,,,,,,,
CAMACARI,,,BA,,,,,"907,67",,,,,,"316,67",,,,,,"1.224,34",,,,,,"8.580,11",,,,,,,,,,
CANDEAL,,,BA,,,,,"80,68",,,,,,-,,,,,,"80,68",,,,,,"598,51",,,,,,,,,,
CANDEIAS,,,BA,,,,,"151.325,23",,,,,,"139.896,54",,,,,,"291.221,77",,,,,,"2.954.472,84",,,,,,,,,,
CANDIDO SALES,,,BA,,,,,"107,57",,,,,,-,,,,,,"107,57",,,,,,"798,03",,,,,,,,,,
CANSANCAO,,,BA,,,,,"107,57",,,,,,-,,,,,,"107,57",,,,,,"798,03",,,,,,,,,,
CANUDOS,,,BA,,,,,"84,52",,,,,,-,,,,,,"84,52",,,,,,"627,00",,,,,,,,,,
CAPELA DO ALTO ALEGRE,,,BA,,,,,"80,68",,,,,,-,,,,,,"80,68",,,,,,"598,51",,,,,,,,,,
CAPIM GROSSO,,,BA,,,,,"99,89",,,,,,-,,,,,,"99,89",,,,,,"741,02",,,,,,,,,,
CARDEAL DA SILVA,,,BA,,,,,"81.378,95",,,,,,"18.080,42",,,,,,"99.459,37",,,,,,"900.293,76",,,,,,,,,,
CASTRO ALVES,,,BA,,,,,"103,74",,,,,,-,,,,,,"103,74",,,,,,"769,53",,,,,,,,,,
CATU,,,BA,,,,,"158.588,16",,,,,,"74.905,81",,,,,,"233.493,97",,,,,,"2.070.763,51",,,,,,,,,,
CICERO DANTAS,,,BA,,,,,"107,57",,,,,,-,,,,,,"107,57",,,,,,"798,03",,,,,,,,,,
CIPO,,,BA,,,,,"88,37",,,,,,-,,,,,,"88,37",,,,,,"655,53",,,,,,,,,,
CONCEICAO DA FEIRA,,,BA,,,,,"92,21",,,,,,-,,,,,,"92,21",,,,,,"684,03",,,,,,,,,,
CONCEICAO DO ALMEIDA,,,BA,,,,,"96,05",,,,,,-,,,,,,"96,05",,,,,,"712,53",,,,,,,,,,
CONCEICAO DO COITE,,,BA,,,,,"126,78",,,,,,-,,,,,,"126,78",,,,,,"940,52",,,,,,,,,,
CONCEICAO DO JACUIPE,,,BA,,,,,"103,74",,,,,,-,,,,,,"103,74",,,,,,"769,53",,,,,,,,,,
CONDE,,,BA,,,,,"770,17",,,,,,"432,33",,,,,,"1.202,50",,,,,,"31.866,87",,,,,,,,,,
CORACAO DE MARIA,,,BA,,,,,"99,89",,,,,,-,,,,,,"99,89",,,,,,"741,02",,,,,,,,,,
CORONEL JOAO SA,,,BA,,,,,"96,05",,,,,,-,,,,,,"96,05",,,,,,"712,53",,,,,,,,,,
CRAVOLANDIA,,,BA,,,,,"76,84",,,,,,-,,,,,,"76,84",,,,,,"570,00",,,,,,,,,,
CRISOPOLIS,,,BA,,,,,"96,05",,,,,,-,,,,,,"96,05",,,,,,"712,53",,,,,,,,,,
CRUZ DAS ALMAS,,,BA,,,,,"122,94",,,,,,-,,,,,,"122,94",,,,,,"912,03",,,,,,,,,,
DARIO MEIRA,,,BA,,,,,"88,37",,,,,,-,,,,,,"88,37",,,,,,"655,53",,,,,,,,,,
DIAS D'AVILA,,,BA,,,,,"119,10",,,,,,-,,,,,,"119,10",,,,,,"883,53",,,,,,,,,,
DOM MACEDO COSTA,,,BA,,,,,"76,84",,,,,,-,,,,,,"76,84",,,,,,"570,00",,,,,,,,,,
ELISIO MEDRADO,,,BA,,,,,"76,84",,,,,,-,,,,,,"76,84",,,,,,"570,00",,,,,,,,,,
ENCRUZILHADA,,,BA,,,,,"111,41",,,,,,-,,,,,,"111,41",,,,,,"826,53",,,,,,,,,,
ENTRE RIOS,,,BA,,,,,"155.612,79",,,,,,"86.236,35",,,,,,"241.849,14",,,,,,"2.268.016,72",,,,,,,,,,
ESPLANADA,,,BA,,,,,"251.992,06",,,,,,"152.548,58",,,,,,"404.540,64",,,,,,"3.788.431,52",,,,,,,,,,
EUCLIDES DA CUNHA,,,BA,,,,,"122,94",,,,,,-,,,,,,"122,94",,,,,,"912,03",,,,,,,,,,
FATIMA,,,BA,,,,,"96,05",,,,,,-,,,,,,"96,05",,,,,,"712,53",,,,,,,,,,
FEIRA DE SANTANA,,,BA,,,,,"153,68",,,,,,-,,,,,,"153,68",,,,,,"1.140,05",,,,,,,,,,
GAVIAO,,,BA,,,,,"76,84",,,,,,-,,,,,,"76,84",,,,,,"570,00",,,,,,,,,,
GLORIA,,,BA,,,,,"88,37",,,,,,-,,,,,,"88,37",,,,,,"655,53",,,,,,,,,,
GOVERNADOR MANGABEIRA,,,BA,,,,,"92,21",,,,,,-,,,,,,"92,21",,,,,,"684,03",,,,,,,,,,
HELIOPOLIS,,,BA,,,,,"84,52",,,,,,-,,,,,,"84,52",,,,,,"627,00",,,,,,,,,,
IACU,,,BA,,,,,"107,57",,,,,,-,,,,,,"107,57",,,,,,"798,03",,,,,,,,,,
IBIQUERA,,,BA,,,,,"76,84",,,,,,-,,,,,,"76,84",,,,,,"570,00",,,,,,,,,,
ICHU,,,BA,,,,,"76,84",,,,,,-,,,,,,"76,84",,,,,,"570,00",,,,,,,,,,
INHAMBUPE,,,BA,,,,,"107,57",,,,,,-,,,,,,"107,57",,,,,,"798,03",,,,,,,,,,
IPECAETA,,,BA,,,,,"96,05",,,,,,-,,,,,,"96,05",,,,,,"712,53",,,,,,,,,,
IPIRA,,,BA,,,,,"126,78",,,,,,-,,,,,,"126,78",,,,,,"940,52",,,,,,,,,,
IRAJUBA,,,BA,,,,,"76,84",,,,,,-,,,,,,"76,84",,,,,,"570,00",,,,,,,,,,
IRARA,,,BA,,,,,"103,74",,,,,,-,,,,,,"103,74",,,,,,"769,53",,,,,,,,,,
ITABERABA,,,BA,,,,,"126,78",,,,,,-,,,,,,"126,78",,,,,,"940,52",,,,,,,,,,
ITAGI,,,BA,,,,,"88,37",,,,,,-,,,,,,"88,37",,,,,,"655,53",,,,,,,,,,
ITAMBE,,,BA,,,,,"107,57",,,,,,-,,,,,,"107,57",,,,,,"798,03",,,,,,,,,,
ITANAGRA,,,BA,,,,,"68.256,38",,,,,,"11.727,36",,,,,,"79.983,74",,,,,,"703.359,85",,,,,,,,,,
ITAPARICA,,,BA,,,,,"2.660,45",,,,,,"73.032,93",,,,,,"75.693,38",,,,,,"917.528,13",,,,,,,,,,
ITAPETINGA,,,BA,,,,,"126,78",,,,,,-,,,,,,"126,78",,,,,,"940,52",,,,,,,,,,
ITAPICURU,,,BA,,,,,"103,74",,,,,,-,,,,,,"103,74",,,,,,"769,53",,,,,,,,,,
ITAQUARA,,,BA,,,,,"76,84",,,,,,-,,,,,,"76,84",,,,,,"570,00",,,,,,,,,,
ITARANTIM,,,BA,,,,,"88,37",,,,,,-,,,,,,"88,37",,,,,,"655,53",,,,,,,,,,
ITATIM,,,BA,,,,,"84,52",,,,,,-,,,,,,"84,52",,,,,,"627,00",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITIRUCU,,,BA,,,,,"84,52",,,,,,-,,,,,,"84,52",,,,,,"627,00",,,,,,,,,,
ITIUBA,,,BA,,,,,"111,41",,,,,,-,,,,,,"111,41",,,,,,"826,53",,,,,,,,,,
JACOBINA,,,BA,,,,,"134,47",,,,,,-,,,,,,"134,47",,,,,,"997,53",,,,,,,,,,
JAGUAQUARA,,,BA,,,,,"119,10",,,,,,-,,,,,,"119,10",,,,,,"883,53",,,,,,,,,,
JAGUARIPE,,,BA,,,,,"84,52",,,,,,-,,,,,,"84,52",,,,,,"627,00",,,,,,,,,,
JANDAIRA,,,BA,,,,,"80,68",,,,,,-,,,,,,"80,68",,,,,,"598,51",,,,,,,,,,
JEQUIE,,,BA,,,,,"153,68",,,,,,-,,,,,,"153,68",,,,,,"1.140,05",,,,,,,,,,
JEREMOABO,,,BA,,,,,"111,41",,,,,,-,,,,,,"111,41",,,,,,"826,53",,,,,,,,,,
JIQUIRICA,,,BA,,,,,"84,52",,,,,,-,,,,,,"84,52",,,,,,"627,00",,,,,,,,,,
JITAUNA,,,BA,,,,,"99,89",,,,,,-,,,,,,"99,89",,,,,,"741,02",,,,,,,,,,
LAFAIETE COUTINHO,,,BA,,,,,"76,84",,,,,,-,,,,,,"76,84",,,,,,"570,00",,,,,,,,,,
LAJE,,,BA,,,,,"96,05",,,,,,-,,,,,,"96,05",,,,,,"712,53",,,,,,,,,,
LAJEDINHO,,,BA,,,,,"76,84",,,,,,-,,,,,,"76,84",,,,,,"570,00",,,,,,,,,,
LAJEDO DO TABOCAL,,,BA,,,,,"76,84",,,,,,-,,,,,,"76,84",,,,,,"570,00",,,,,,,,,,
LAMARAO,,,BA,,,,,"76,84",,,,,,-,,,,,,"76,84",,,,,,"570,00",,,,,,,,,,
LAURO DE FREITAS,,,BA,,,,,"145,99",,,,,,-,,,,,,"145,99",,,,,,"1.083,05",,,,,,,,,,
MACAJUBA,,,BA,,,,,"80,68",,,,,,-,,,,,,"80,68",,,,,,"598,51",,,,,,,,,,
MACARANI,,,BA,,,,,"88,37",,,,,,-,,,,,,"88,37",,,,,,"655,53",,,,,,,,,,
MADRE DE DEUS,,,BA,,,,,"724.478,38",,,,,,"329.612,89",,,,,,"1.054.091,27",,,,,,"11.230.305,62",,,,,,,,,,
MAIQUINIQUE,,,BA,,,,,"76,84",,,,,,-,,,,,,"76,84",,,,,,"570,00",,,,,,,,,,
MAIRI,,,BA,,,,,"99,89",,,,,,-,,,,,,"99,89",,,,,,"741,02",,,,,,,,,,
MANOEL VITORINO,,,BA,,,,,"92,21",,,,,,-,,,,,,"92,21",,,,,,"684,03",,,,,,,,,,
MARACAS,,,BA,,,,,"107,57",,,,,,-,,,,,,"107,57",,,,,,"798,03",,,,,,,,,,
MARAGOGIPE,,,BA,,,,,"119,10",,,,,,-,,,,,,"119,10",,,,,,"883,53",,,,,,,,,,
MARCIONILIO SOUZA,,,BA,,,,,"80,68",,,,,,-,,,,,,"80,68",,,,,,"598,51",,,,,,,,,,
MATA DE SAO JOAO,,,BA,,,,,"145.637,31",,,,,,"59.807,27",,,,,,"205.444,58",,,,,,"1.705.043,65",,,,,,,,,,
MIGUEL CALMON,,,BA,,,,,"107,57",,,,,,-,,,,,,"107,57",,,,,,"798,03",,,,,,,,,,
MILAGRES,,,BA,,,,,"84,52",,,,,,-,,,,,,"84,52",,,,,,"627,00",,,,,,,,,,
MIRANTE,,,BA,,,,,"84,52",,,,,,-,,,,,,"84,52",,,,,,"627,00",,,,,,,,,,
MONTE SANTO,,,BA,,,,,"122,94",,,,,,-,,,,,,"122,94",,,,,,"912,03",,,,,,,,,,
MUNDO NOVO,,,BA,,,,,"99,89",,,,,,-,,,,,,"99,89",,,,,,"741,02",,,,,,,,,,
MUNIZ FERREIRA,,,BA,,,,,"76,84",,,,,,-,,,,,,"76,84",,,,,,"570,00",,,,,,,,,,
MURITIBA,,,BA,,,,,"107,57",,,,,,-,,,,,,"107,57",,,,,,"798,03",,,,,,,,,,
MUTUIPE,,,BA,,,,,"99,89",,,,,,-,,,,,,"99,89",,,,,,"741,02",,,,,,,,,,
NAZARE,,,BA,,,,,"103,74",,,,,,-,,,,,,"103,74",,,,,,"769,53",,,,,,,,,,
NORDESTINA,,,BA,,,,,"80,68",,,,,,-,,,,,,"80,68",,,,,,"598,51",,,,,,,,,,
NOVA CANAA,,,BA,,,,,"88,37",,,,,,-,,,,,,"88,37",,,,,,"655,53",,,,,,,,,,
NOVA FATIMA,,,BA,,,,,"76,84",,,,,,-,,,,,,"76,84",,,,,,"570,00",,,,,,,,,,
NOVA ITARANA,,,BA,,,,,"76,84",,,,,,-,,,,,,"76,84",,,,,,"570,00",,,,,,,,,,
NOVA SOURE,,,BA,,,,,"103,74",,,,,,-,,,,,,"103,74",,,,,,"769,53",,,,,,,,,,
NOVO TRIUNFO,,,BA,,,,,"84,52",,,,,,-,,,,,,"84,52",,,,,,"627,00",,,,,,,,,,
OLINDINA,,,BA,,,,,"99,89",,,,,,-,,,,,,"99,89",,,,,,"741,02",,,,,,,,,,
OURICANGAS,,,BA,,,,,"76,84",,,,,,-,,,,,,"76,84",,,,,,"570,00",,,,,,,,,,
OUROLANDIA,,,BA,,,,,"88,37",,,,,,-,,,,,,"88,37",,,,,,"655,53",,,,,,,,,,
PARIPIRANGA,,,BA,,,,,"103,74",,,,,,-,,,,,,"103,74",,,,,,"769,53",,,,,,,,,,
PAULO AFONSO,,,BA,,,,,"142,15",,,,,,-,,,,,,"142,15",,,,,,"1.054,54",,,,,,,,,,
PE DE SERRA,,,BA,,,,,"84,52",,,,,,-,,,,,,"84,52",,,,,,"627,00",,,,,,,,,,
PEDRAO,,,BA,,,,,"76,84",,,,,,-,,,,,,"76,84",,,,,,"570,00",,,,,,,,,,
PEDRO ALEXANDRE,,,BA,,,,,"92,21",,,,,,-,,,,,,"92,21",,,,,,"684,03",,,,,,,,,,
PINTADAS,,,BA,,,,,"80,68",,,,,,-,,,,,,"80,68",,,,,,"598,51",,,,,,,,,,
PIRITIBA,,,BA,,,,,"96,05",,,,,,-,,,,,,"96,05",,,,,,"712,53",,,,,,,,,,
PLANALTINO,,,BA,,,,,"76,84",,,,,,-,,,,,,"76,84",,,,,,"570,00",,,,,,,,,,
PLANALTO,,,BA,,,,,"99,89",,,,,,-,,,,,,"99,89",,,,,,"741,02",,,,,,,,,,
POCOES,,,BA,,,,,"119,10",,,,,,-,,,,,,"119,10",,,,,,"883,53",,,,,,,,,,
POJUCA,,,BA,,,,,"575.884,17",,,,,,"479.974,40",,,,,,"1.055.858,57",,,,,,"7.878.883,90",,,,,,,,,,
QUEIMADAS,,,BA,,,,,"103,74",,,,,,-,,,,,,"103,74",,,,,,"769,53",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
