ITATIM-BA,,,,,,,BA,,"1.423,93",,,,,,-,,,,,"1.423,93",,,,,,"1.423,93",,,,,,,,
ITIRUCU-BA,,,,,,,BA,,"1.362,02",,,,,,-,,,,,"1.362,02",,,,,,"1.362,02",,,,,,,,
ITIUBA-BA,,,,,,,BA,,"1.857,30",,,,,,-,,,,,"1.857,30",,,,,,"1.857,30",,,,,,,,
ITORORO-BA,,,,,,,BA,,"1.547,75",,,,,,-,,,,,"1.547,75",,,,,,"1.547,75",,,,,,,,
ITUBERA-BA,,,,,,,BA,,"1.671,57",,,,,,-,,,,,"1.671,57",,,,,,"1.671,57",,,,,,,,
JACOBINA-BA,,,,,,,BA,,"2.166,85",,,,,,-,,,,,"2.166,85",,,,,,"2.166,85",,,,,,,,
JAGUAQUARA-BA,,,,,,,BA,,"1.981,12",,,,,,-,,,,,"1.981,12",,,,,,"1.981,12",,,,,,,,
JAGUARIPE-BA,,,,,,,BA,,"66.718,64",,,,,,-,,,,,"66.718,64",,,,,,"66.718,64",,,,,,,,
JANDAIRA-BA,,,,,,,BA,,"1.300,11",,,,,,-,,,,,"1.300,11",,,,,,"1.300,11",,,,,,,,
JEQUIE-BA,,,,,,,BA,,"2.476,41",,,,,,-,,,,,"2.476,41",,,,,,"2.476,41",,,,,,,,
JEREMOABO-BA,,,,,,,BA,,"1.857,30",,,,,,-,,,,,"1.857,30",,,,,,"1.857,30",,,,,,,,
JIQUIRICA-BA,,,,,,,BA,,"1.423,93",,,,,,-,,,,,"1.423,93",,,,,,"1.423,93",,,,,,,,
JITAUNA-BA,,,,,,,BA,,"1.423,93",,,,,,-,,,,,"1.423,93",,,,,,"1.423,93",,,,,,,,
JUCURUCU-BA,,,,,,,BA,,"1.300,11",,,,,,-,,,,,"1.300,11",,,,,,"1.300,11",,,,,,,,
JUSSARI-BA,,,,,,,BA,,"1.238,20",,,,,,-,,,,,"1.238,20",,,,,,"1.238,20",,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,BA,,"1.238,20",,,,,,-,,,,,"1.238,20",,,,,,"1.238,20",,,,,,,,
LAJE-BA,,,,,,,BA,,"1.609,66",,,,,,-,,,,,"1.609,66",,,,,,"1.609,66",,,,,,,,
LAJEDAO-BA,,,,,,,BA,,"1.238,20",,,,,,-,,,,,"1.238,20",,,,,,"1.238,20",,,,,,,,
LAJEDINHO-BA,,,,,,,BA,,"1.238,20",,,,,,-,,,,,"1.238,20",,,,,,"1.238,20",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,BA,,"1.238,20",,,,,,-,,,,,"1.238,20",,,,,,"1.238,20",,,,,,,,
LAMARAO-BA,,,,,,,BA,,"1.238,20",,,,,,-,,,,,"1.238,20",,,,,,"1.238,20",,,,,,,,
LAURO DE FREITAS-BA,,,,,,,BA,,"2.476,41",,,,,,-,,,,,"2.476,41",,,,,,"2.476,41",,,,,,,,
MACAJUBA-BA,,,,,,,BA,,"1.300,11",,,,,,-,,,,,"1.300,11",,,,,,"1.300,11",,,,,,,,
MACARANI-BA,,,,,,,BA,,"1.485,84",,,,,,-,,,,,"1.485,84",,,,,,"1.485,84",,,,,,,,
MADRE DE DEUS-BA,,,,,,,BA,,"1.644.596,99",,,,,,"1.518.874,92",,,,,"3.163.471,91",,,,,,"3.163.471,91",,,,,,,,
MAIQUINIQUE-BA,,,,,,,BA,,"1.238,20",,,,,,-,,,,,"1.238,20",,,,,,"1.238,20",,,,,,,,
MAIRI-BA,,,,,,,BA,,"1.547,75",,,,,,-,,,,,"1.547,75",,,,,,"1.547,75",,,,,,,,
MANOEL VITORINO-BA,,,,,,,BA,,"1.423,93",,,,,,-,,,,,"1.423,93",,,,,,"1.423,93",,,,,,,,
MARACAS-BA,,,,,,,BA,,"1.671,57",,,,,,-,,,,,"1.671,57",,,,,,"1.671,57",,,,,,,,
MARAGOGIPE-BA,,,,,,,BA,,"57.652,35",,,,,,-,,,,,"57.652,35",,,,,,"57.652,35",,,,,,,,
MARAU-BA,,,,,,,BA,,"1.547,75",,,,,,-,,,,,"1.547,75",,,,,,"1.547,75",,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,BA,,"1.300,11",,,,,,-,,,,,"1.300,11",,,,,,"1.300,11",,,,,,,,
MASCOTE-BA,,,,,,,BA,,"1.423,93",,,,,,-,,,,,"1.423,93",,,,,,"1.423,93",,,,,,,,
MATA DE SAO JOAO-BA,,,,,,,BA,,"206.836,09",,,,,,"116.089,36",,,,,"322.925,45",,,,,,"322.925,45",,,,,,,,
MEDEIROS NETO-BA,,,,,,,BA,,"1.609,66",,,,,,-,,,,,"1.609,66",,,,,,"1.609,66",,,,,,,,
MIGUEL CALMON-BA,,,,,,,BA,,"1.671,57",,,,,,-,,,,,"1.671,57",,,,,,"1.671,57",,,,,,,,
MILAGRES-BA,,,,,,,BA,,"1.300,11",,,,,,-,,,,,"1.300,11",,,,,,"1.300,11",,,,,,,,
MIRANTE-BA,,,,,,,BA,,"1.300,11",,,,,,-,,,,,"1.300,11",,,,,,"1.300,11",,,,,,,,
MONTE SANTO-BA,,,,,,,BA,,"1.981,12",,,,,,-,,,,,"1.981,12",,,,,,"1.981,12",,,,,,,,
MUCURI-BA,,,,,,,BA,,"289.988,12",,,,,,"217,81",,,,,"290.205,93",,,,,,"290.205,93",,,,,,,,
MUNDO NOVO-BA,,,,,,,BA,,"1.671,57",,,,,,-,,,,,"1.671,57",,,,,,"1.671,57",,,,,,,,
MUNIZ FERREIRA-BA,,,,,,,BA,,"1.238,20",,,,,,-,,,,,"1.238,20",,,,,,"1.238,20",,,,,,,,
MURITIBA-BA,,,,,,,BA,,"1.733,48",,,,,,-,,,,,"1.733,48",,,,,,"1.733,48",,,,,,,,
MUTUIPE-BA,,,,,,,BA,,"1.609,66",,,,,,-,,,,,"1.609,66",,,,,,"1.609,66",,,,,,,,
NAZARE-BA,,,,,,,BA,,"1.671,57",,,,,,-,,,,,"1.671,57",,,,,,"1.671,57",,,,,,,,
NILO PECANHA-BA,,,,,,,BA,,"1.362,02",,,,,,-,,,,,"1.362,02",,,,,,"1.362,02",,,,,,,,
NORDESTINA-BA,,,,,,,BA,,"1.362,02",,,,,,-,,,,,"1.362,02",,,,,,"1.362,02",,,,,,,,
NOVA CANAA-BA,,,,,,,BA,,"1.485,84",,,,,,-,,,,,"1.485,84",,,,,,"1.485,84",,,,,,,,
NOVA FATIMA-BA,,,,,,,BA,,"1.238,20",,,,,,-,,,,,"1.238,20",,,,,,"1.238,20",,,,,,,,
NOVA IBIA-BA,,,,,,,BA,,"1.238,20",,,,,,-,,,,,"1.238,20",,,,,,"1.238,20",,,,,,,,
NOVA ITARANA-BA,,,,,,,BA,,"1.238,20",,,,,,-,,,,,"1.238,20",,,,,,"1.238,20",,,,,,,,
NOVA SOURE-BA,,,,,,,BA,,"1.671,57",,,,,,-,,,,,"1.671,57",,,,,,"1.671,57",,,,,,,,
NOVA VICOSA-BA,,,,,,,BA,,"1.857,30",,,,,,-,,,,,"1.857,30",,,,,,"1.857,30",,,,,,,,
NOVO TRIUNFO-BA,,,,,,,BA,,"1.423,93",,,,,,-,,,,,"1.423,93",,,,,,"1.423,93",,,,,,,,
OLINDINA-BA,,,,,,,BA,,"1.671,57",,,,,,-,,,,,"1.671,57",,,,,,"1.671,57",,,,,,,,
OURICANGAS-BA,,,,,,,BA,,"1.238,20",,,,,,-,,,,,"1.238,20",,,,,,"1.238,20",,,,,,,,
OUROLANDIA-BA,,,,,,,BA,,"1.485,84",,,,,,-,,,,,"1.485,84",,,,,,"1.485,84",,,,,,,,
PARIPIRANGA-BA,,,,,,,BA,,"1.671,57",,,,,,-,,,,,"1.671,57",,,,,,"1.671,57",,,,,,,,
PAU BRASIL-BA,,,,,,,BA,,"1.300,11",,,,,,-,,,,,"1.300,11",,,,,,"1.300,11",,,,,,,,
PAULO AFONSO-BA,,,,,,,BA,,"2.290,68",,,,,,-,,,,,"2.290,68",,,,,,"2.290,68",,,,,,,,
PE DE SERRA-BA,,,,,,,BA,,"1.362,02",,,,,,-,,,,,"1.362,02",,,,,,"1.362,02",,,,,,,,
PEDRAO-BA,,,,,,,BA,,"1.238,20",,,,,,-,,,,,"1.238,20",,,,,,"1.238,20",,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,BA,,"1.485,84",,,,,,-,,,,,"1.485,84",,,,,,"1.485,84",,,,,,,,
PINTADAS-BA,,,,,,,BA,,"1.300,11",,,,,,-,,,,,"1.300,11",,,,,,"1.300,11",,,,,,,,
PIRAI DO NORTE-BA,,,,,,,BA,,"1.238,20",,,,,,-,,,,,"1.238,20",,,,,,"1.238,20",,,,,,,,
PIRITIBA-BA,,,,,,,BA,,"1.609,66",,,,,,-,,,,,"1.609,66",,,,,,"1.609,66",,,,,,,,
PLANALTINO-BA,,,,,,,BA,,"1.238,20",,,,,,-,,,,,"1.238,20",,,,,,"1.238,20",,,,,,,,
PLANALTO-BA,,,,,,,BA,,"1.671,57",,,,,,-,,,,,"1.671,57",,,,,,"1.671,57",,,,,,,,
POCOES-BA,,,,,,,BA,,"1.919,21",,,,,,-,,,,,"1.919,21",,,,,,"1.919,21",,,,,,,,
POJUCA-BA,,,,,,,BA,,"540.352,75",,,,,,"548.655,83",,,,,"1.089.008,58",,,,,,"1.089.008,58",,,,,,,,
PORTO SEGURO-BA,,,,,,,BA,,"2.352,59",,,,,,-,,,,,"2.352,59",,,,,,"2.352,59",,,,,,,,
POTIRAGUA-BA,,,,,,,BA,,"1.238,20",,,,,,-,,,,,"1.238,20",,,,,,"1.238,20",,,,,,,,
PRADO-BA,,,,,,,BA,,"1.671,57",,,,,,-,,,,,"1.671,57",,,,,,"1.671,57",,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,BA,,"1.609,66",,,,,,-,,,,,"1.609,66",,,,,,"1.609,66",,,,,,,,
QUEIMADAS-BA,,,,,,,BA,,"1.671,57",,,,,,-,,,,,"1.671,57",,,,,,"1.671,57",,,,,,,,
QUIJINGUE-BA,,,,,,,BA,,"1.671,57",,,,,,-,,,,,"1.671,57",,,,,,"1.671,57",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUIXABEIRA-BA,,,,,,,BA,,"1.238,20",,,,,,-,,,,,"1.238,20",,,,,,"1.238,20",,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,BA,,"1.609,66",,,,,,-,,,,,"1.609,66",,,,,,"1.609,66",,,,,,,,
RETIROLANDIA-BA,,,,,,,BA,,"1.362,02",,,,,,-,,,,,"1.362,02",,,,,,"1.362,02",,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,BA,,"1.795,39",,,,,,-,,,,,"1.795,39",,,,,,"1.795,39",,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,BA,,"1.423,93",,,,,,-,,,,,"1.423,93",,,,,,"1.423,93",,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,BA,,"1.919,21",,,,,,-,,,,,"1.919,21",,,,,,"1.919,21",,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,BA,,"1.238,20",,,,,,-,,,,,"1.238,20",,,,,,"1.238,20",,,,,,,,
RIO REAL-BA,,,,,,,BA,,"1.857,30",,,,,,-,,,,,"1.857,30",,,,,,"1.857,30",,,,,,,,
RUY BARBOSA-BA,,,,,,,BA,,"1.733,48",,,,,,-,,,,,"1.733,48",,,,,,"1.733,48",,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,BA,,"40.914,57",,,,,,"326.761,28",,,,,"367.675,85",,,,,,"367.675,85",,,,,,,,
SALVADOR-BA,,,,,,,BA,,"74.390,12",,,,,,"326.761,28",,,,,"401.151,40",,,,,,"401.151,40",,,,,,,,
SANTA BARBARA-BA,,,,,,,BA,,"1.547,75",,,,,,-,,,,,"1.547,75",,,,,,"1.547,75",,,,,,,,
SANTA BRIGIDA-BA,,,,,,,BA,,"1.423,93",,,,,,-,,,,,"1.423,93",,,,,,"1.423,93",,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,BA,,"1.671,57",,,,,,-,,,,,"1.671,57",,,,,,"1.671,57",,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,BA,,"1.238,20",,,,,,-,,,,,"1.238,20",,,,,,"1.238,20",,,,,,,,
SANTA INES-BA,,,,,,,BA,,"1.300,11",,,,,,-,,,,,"1.300,11",,,,,,"1.300,11",,,,,,,,
SANTA LUZIA-BA,,,,,,,BA,,"1.362,02",,,,,,-,,,,,"1.362,02",,,,,,"1.362,02",,,,,,,,
SANTA TERESINHA-BA,,,,,,,BA,,"1.238,20",,,,,,-,,,,,"1.238,20",,,,,,"1.238,20",,,,,,,,
SANTALUZ-BA,,,,,,,BA,,"1.795,39",,,,,,-,,,,,"1.795,39",,,,,,"1.795,39",,,,,,,,
SANTANOPOLIS-BA,,,,,,,BA,,"1.238,20",,,,,,-,,,,,"1.238,20",,,,,,"1.238,20",,,,,,,,
SANTO AMARO-BA,,,,,,,BA,,"61.371,85",,,,,,"326.761,28",,,,,"388.133,13",,,,,,"388.133,13",,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,BA,,"2.228,77",,,,,,-,,,,,"2.228,77",,,,,,"2.228,77",,,,,,,,
SANTO ESTEVAO-BA,,,,,,,BA,,"1.919,21",,,,,,-,,,,,"1.919,21",,,,,,"1.919,21",,,,,,,,
SAO DOMINGOS-BA,,,,,,,BA,,"1.238,20",,,,,,-,,,,,"1.238,20",,,,,,"1.238,20",,,,,,,,
SAO FELIPE-BA,,,,,,,BA,,"1.609,66",,,,,,-,,,,,"1.609,66",,,,,,"1.609,66",,,,,,,,
SAO FELIX-BA,,,,,,,BA,,"1.423,93",,,,,,-,,,,,"1.423,93",,,,,,"1.423,93",,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,BA,,"2.018.532,18",,,,,,"1.141.903,00",,,,,"3.160.435,18",,,,,,"3.160.435,18",,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,BA,,"1.795,39",,,,,,-,,,,,"1.795,39",,,,,,"1.795,39",,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,BA,,"1.238,20",,,,,,-,,,,,"1.238,20",,,,,,"1.238,20",,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,BA,,"1.300,11",,,,,,-,,,,,"1.300,11",,,,,,"1.300,11",,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,BA,,"1.300,11",,,,,,-,,,,,"1.300,11",,,,,,"1.300,11",,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,BA,,"413.892,30",,,,,,"292.803,80",,,,,"706.696,10",,,,,,"706.696,10",,,,,,,,
SAPEACU-BA,,,,,,,BA,,"1.485,84",,,,,,-,,,,,"1.485,84",,,,,,"1.485,84",,,,,,,,
SATIRO DIAS-BA,,,,,,,BA,,"51.074,53",,,,,,"1.562,43",,,,,"52.636,96",,,,,,"52.636,96",,,,,,,,
SAUBARA-BA,,,,,,,BA,,"39.054,81",,,,,,"326.761,28",,,,,"365.816,09",,,,,,"365.816,09",,,,,,,,
SERRA PRETA-BA,,,,,,,BA,,"1.423,93",,,,,,-,,,,,"1.423,93",,,,,,"1.423,93",,,,,,,,
SERRINHA-BA,,,,,,,BA,,"2.166,85",,,,,,-,,,,,"2.166,85",,,,,,"2.166,85",,,,,,,,
SERROLANDIA-BA,,,,,,,BA,,"1.362,02",,,,,,-,,,,,"1.362,02",,,,,,"1.362,02",,,,,,,,
SIMOES FILHO-BA,,,,,,,BA,,"340.681,96",,,,,,"26.506,91",,,,,"367.188,87",,,,,,"367.188,87",,,,,,,,
SITIO DO QUINTO-BA,,,,,,,BA,,"1.362,02",,,,,,-,,,,,"1.362,02",,,,,,"1.362,02",,,,,,,,
TANQUINHO-BA,,,,,,,BA,,"1.238,20",,,,,,-,,,,,"1.238,20",,,,,,"1.238,20",,,,,,,,
TAPEROA-BA,,,,,,,BA,,"1.547,75",,,,,,-,,,,,"1.547,75",,,,,,"1.547,75",,,,,,,,
TAPIRAMUTA-BA,,,,,,,BA,,"1.485,84",,,,,,-,,,,,"1.485,84",,,,,,"1.485,84",,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,BA,,"2.414,50",,,,,,-,,,,,"2.414,50",,,,,,"2.414,50",,,,,,,,
TEODORO SAMPAIO-BA,,,,,,,BA,,"52.010,09",,,,,,"2.573,59",,,,,"54.583,68",,,,,,"54.583,68",,,,,,,,
TEOFILANDIA-BA,,,,,,,BA,,"1.609,66",,,,,,-,,,,,"1.609,66",,,,,,"1.609,66",,,,,,,,
TEOLANDIA-BA,,,,,,,BA,,"1.423,93",,,,,,-,,,,,"1.423,93",,,,,,"1.423,93",,,,,,,,
TERRA NOVA-BA,,,,,,,BA,,"1.362,02",,,,,,-,,,,,"1.362,02",,,,,,"1.362,02",,,,,,,,
TUCANO-BA,,,,,,,BA,,"1.981,12",,,,,,-,,,,,"1.981,12",,,,,,"1.981,12",,,,,,,,
UAUA-BA,,,,,,,BA,,"1.671,57",,,,,,-,,,,,"1.671,57",,,,,,"1.671,57",,,,,,,,
UBAIRA-BA,,,,,,,BA,,"1.547,75",,,,,,-,,,,,"1.547,75",,,,,,"1.547,75",,,,,,,,
UBAITABA-BA,,,,,,,BA,,"1.609,66",,,,,,-,,,,,"1.609,66",,,,,,"1.609,66",,,,,,,,
UBATA-BA,,,,,,,BA,,"1.671,57",,,,,,-,,,,,"1.671,57",,,,,,"1.671,57",,,,,,,,
UNA-BA,,,,,,,BA,,"1.671,57",,,,,,-,,,,,"1.671,57",,,,,,"1.671,57",,,,,,,,
URUCUCA-BA,,,,,,,BA,,"1.547,75",,,,,,-,,,,,"1.547,75",,,,,,"1.547,75",,,,,,,,
VALENCA-BA,,,,,,,BA,,"66.718,64",,,,,,-,,,,,"66.718,64",,,,,,"66.718,64",,,,,,,,
VALENTE-BA,,,,,,,BA,,"1.671,57",,,,,,-,,,,,"1.671,57",,,,,,"1.671,57",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VARZEA DA ROCA-BA,,,,,,,BA,,"1.362,02",,,,,,-,,,,,"1.362,02",,,,,,"1.362,02",,,,,,,,
VARZEA DO POCO-BA,,,,,,,BA,,"1.238,20",,,,,,-,,,,,"1.238,20",,,,,,"1.238,20",,,,,,,,
VARZEA NOVA-BA,,,,,,,BA,,"1.362,02",,,,,,-,,,,,"1.362,02",,,,,,"1.362,02",,,,,,,,
VARZEDO-BA,,,,,,,BA,,"1.238,20",,,,,,-,,,,,"1.238,20",,,,,,"1.238,20",,,,,,,,
VERA CRUZ-BA,,,,,,,BA,,"49.501,05",,,,,,"26,06",,,,,"49.527,11",,,,,,"49.527,11",,,,,,,,
VEREDA-BA,,,,,,,BA,,"1.238,20",,,,,,-,,,,,"1.238,20",,,,,,"1.238,20",,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,BA,,"2.476,41",,,,,,-,,,,,"2.476,41",,,,,,"2.476,41",,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,,BA,,"1.609,66",,,,,,-,,,,,"1.609,66",,,,,,"1.609,66",,,,,,,,
BAHIA  TOTAL,,,,,,,,,"9.919.540,15",,,,,,"7.604.116,60",,,,,"17.523.656,75",,,,,,"17.523.656,75",,,,,,,,
ACARAU-CE,,,,,,,CE,,"2.777,77",,,,,,-,,,,,"2.777,77",,,,,,"2.777,77",,,,,,,,
ALCANTARAS-CE,,,,,,,CE,,"1.767,67",,,,,,-,,,,,"1.767,67",,,,,,"1.767,67",,,,,,,,
AMONTADA-CE,,,,,,,CE,,"57.121,83",,,,,,"64.133,02",,,,,"121.254,85",,,,,,"121.254,85",,,,,,,,
APUIARES-CE,,,,,,,CE,,"1.851,85",,,,,,-,,,,,"1.851,85",,,,,,"1.851,85",,,,,,,,
AQUIRAZ-CE,,,,,,,CE,,"335.663,99",,,,,,"32.573,11",,,,,"368.237,10",,,,,,"368.237,10",,,,,,,,
ARACATI-CE,,,,,,,CE,,"383.348,71",,,,,,"28.208,52",,,,,"411.557,23",,,,,,"411.557,23",,,,,,,,
ARARENDA-CE,,,,,,,CE,,"1.767,67",,,,,,-,,,,,"1.767,67",,,,,,"1.767,67",,,,,,,,
BARROQUINHA-CE,,,,,,,CE,,"1.936,02",,,,,,-,,,,,"1.936,02",,,,,,"1.936,02",,,,,,,,
BELA CRUZ-CE,,,,,,,CE,,"2.356,90",,,,,,-,,,,,"2.356,90",,,,,,"2.356,90",,,,,,,,
CAMOCIM-CE,,,,,,,CE,,"2.777,77",,,,,,-,,,,,"2.777,77",,,,,,"2.777,77",,,,,,,,
CANINDE-CE,,,,,,,CE,,"2.946,12",,,,,,-,,,,,"2.946,12",,,,,,"2.946,12",,,,,,,,
CARIDADE-CE,,,,,,,CE,,"2.188,55",,,,,,-,,,,,"2.188,55",,,,,,"2.188,55",,,,,,,,
CARIRE-CE,,,,,,,CE,,"2.104,37",,,,,,-,,,,,"2.104,37",,,,,,"2.104,37",,,,,,,,
CARNAUBAL-CE,,,,,,,CE,,"2.020,20",,,,,,-,,,,,"2.020,20",,,,,,"2.020,20",,,,,,,,
CATUNDA-CE,,,,,,,CE,,"1.683,50",,,,,,-,,,,,"1.683,50",,,,,,"1.683,50",,,,,,,,
CAUCAIA-CE,,,,,,,CE,,"335.553,42",,,,,,"33.097,35",,,,,"368.650,77",,,,,,"368.650,77",,,,,,,,
CHAVAL-CE,,,,,,,CE,,"1.851,85",,,,,,-,,,,,"1.851,85",,,,,,"1.851,85",,,,,,,,
COREAU-CE,,,,,,,CE,,"2.188,55",,,,,,-,,,,,"2.188,55",,,,,,"2.188,55",,,,,,,,
CRATEUS-CE,,,,,,,CE,,"2.946,12",,,,,,-,,,,,"2.946,12",,,,,,"2.946,12",,,,,,,,
CROATA-CE,,,,,,,CE,,"2.020,20",,,,,,-,,,,,"2.020,20",,,,,,"2.020,20",,,,,,,,
CRUZ-CE,,,,,,,CE,,"2.188,55",,,,,,-,,,,,"2.188,55",,,,,,"2.188,55",,,,,,,,
FORQUILHA-CE,,,,,,,CE,,"2.188,55",,,,,,-,,,,,"2.188,55",,,,,,"2.188,55",,,,,,,,
FORTALEZA-CE,,,,,,,CE,,"332.252,38",,,,,,"43.371,98",,,,,"375.624,36",,,,,,"375.624,36",,,,,,,,
FRECHEIRINHA-CE,,,,,,,CE,,"1.851,85",,,,,,-,,,,,"1.851,85",,,,,,"1.851,85",,,,,,,,
GENERAL SAMPAIO-CE,,,,,,,CE,,"1.683,50",,,,,,-,,,,,"1.683,50",,,,,,"1.683,50",,,,,,,,
GRACA-CE,,,,,,,CE,,"1.936,02",,,,,,-,,,,,"1.936,02",,,,,,"1.936,02",,,,,,,,
GRANJA-CE,,,,,,,CE,,"2.693,60",,,,,,-,,,,,"2.693,60",,,,,,"2.693,60",,,,,,,,
GROAIRAS-CE,,,,,,,CE,,"1.767,67",,,,,,-,,,,,"1.767,67",,,,,,"1.767,67",,,,,,,,
GUARACIABA DO NORTE-CE,,,,,,,CE,,"2.525,25",,,,,,-,,,,,"2.525,25",,,,,,"2.525,25",,,,,,,,
HIDROLANDIA-CE,,,,,,,CE,,"2.104,37",,,,,,-,,,,,"2.104,37",,,,,,"2.104,37",,,,,,,,
HORIZONTE-CE,,,,,,,CE,,"335.376,37",,,,,,"179,17",,,,,"335.555,54",,,,,,"335.555,54",,,,,,,,
IBIAPINA-CE,,,,,,,CE,,"2.188,55",,,,,,-,,,,,"2.188,55",,,,,,"2.188,55",,,,,,,,
ICAPUI-CE,,,,,,,CE,,"85.405,79",,,,,,"12.504,42",,,,,"97.910,21",,,,,,"97.910,21",,,,,,,,
INDEPENDENCIA-CE,,,,,,,CE,,"2.272,72",,,,,,-,,,,,"2.272,72",,,,,,"2.272,72",,,,,,,,
IPAPORANGA-CE,,,,,,,CE,,"1.767,67",,,,,,-,,,,,"1.767,67",,,,,,"1.767,67",,,,,,,,
IPU-CE,,,,,,,CE,,"2.609,42",,,,,,-,,,,,"2.609,42",,,,,,"2.609,42",,,,,,,,
IPUEIRAS-CE,,,,,,,CE,,"2.525,25",,,,,,-,,,,,"2.525,25",,,,,,"2.525,25",,,,,,,,
IRAUCUBA-CE,,,,,,,CE,,"2.188,55",,,,,,-,,,,,"2.188,55",,,,,,"2.188,55",,,,,,,,
ITAPAGE-CE,,,,,,,CE,,"2.693,60",,,,,,-,,,,,"2.693,60",,,,,,"2.693,60",,,,,,,,
ITAPIPOCA-CE,,,,,,,CE,,"360.485,14",,,,,,"67.779,02",,,,,"428.264,16",,,,,,"428.264,16",,,,,,,,
ITAREMA-CE,,,,,,,CE,,"57.121,83",,,,,,"56.113,99",,,,,"113.235,82",,,,,,"113.235,82",,,,,,,,
JAGUARUANA-CE,,,,,,,CE,,"61.164,97",,,,,,"5.769,22",,,,,"66.934,19",,,,,,"66.934,19",,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,,,CE,,"2.020,20",,,,,,-,,,,,"2.020,20",,,,,,"2.020,20",,,,,,,,
MARACANAU-CE,,,,,,,CE,,"335.553,42",,,,,,"572,74",,,,,"336.126,16",,,,,,"336.126,16",,,,,,,,
MARCO-CE,,,,,,,CE,,"2.272,72",,,,,,-,,,,,"2.272,72",,,,,,"2.272,72",,,,,,,,
MARTINOPOLE-CE,,,,,,,CE,,"1.767,67",,,,,,-,,,,,"1.767,67",,,,,,"1.767,67",,,,,,,,
MASSAPE-CE,,,,,,,CE,,"2.441,07",,,,,,-,,,,,"2.441,07",,,,,,"2.441,07",,,,,,,,
MERUOCA-CE,,,,,,,CE,,"1.851,85",,,,,,-,,,,,"1.851,85",,,,,,"1.851,85",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIRAIMA-CE,,,,,,,CE,,"1.851,85",,,,,,-,,,,,"1.851,85",,,,,,"1.851,85",,,,,,,,
MONSENHOR TABOSA-CE,,,,,,,CE,,"2.020,20",,,,,,-,,,,,"2.020,20",,,,,,"2.020,20",,,,,,,,
MORAUJO-CE,,,,,,,CE,,"1.683,50",,,,,,-,,,,,"1.683,50",,,,,,"1.683,50",,,,,,,,
MORRINHOS-CE,,,,,,,CE,,"2.188,55",,,,,,-,,,,,"2.188,55",,,,,,"2.188,55",,,,,,,,
MUCAMBO-CE,,,,,,,CE,,"1.936,02",,,,,,-,,,,,"1.936,02",,,,,,"1.936,02",,,,,,,,
NOVA RUSSAS-CE,,,,,,,CE,,"2.356,90",,,,,,-,,,,,"2.356,90",,,,,,"2.356,90",,,,,,,,
NOVO ORIENTE-CE,,,,,,,CE,,"2.272,72",,,,,,-,,,,,"2.272,72",,,,,,"2.272,72",,,,,,,,
PACUJA-CE,,,,,,,CE,,"1.683,50",,,,,,-,,,,,"1.683,50",,,,,,"1.683,50",,,,,,,,
PARACURU-CE,,,,,,,CE,,"53.313,71",,,,,,"79.872,57",,,,,"133.186,28",,,,,,"133.186,28",,,,,,,,
PARAIPABA-CE,,,,,,,CE,,"2.356,90",,,,,,"2.831,89",,,,,"5.188,79",,,,,,"5.188,79",,,,,,,,
PARAMOTI-CE,,,,,,,CE,,"1.767,67",,,,,,-,,,,,"1.767,67",,,,,,"1.767,67",,,,,,,,
PENTECOSTE-CE,,,,,,,CE,,"2.441,07",,,,,,-,,,,,"2.441,07",,,,,,"2.441,07",,,,,,,,
PIRES FERREIRA-CE,,,,,,,CE,,"1.767,67",,,,,,-,,,,,"1.767,67",,,,,,"1.767,67",,,,,,,,
