IBIRATAIA-BA,,,,,,,,BA,,,"1.337,55",,,,,,,-,,,,,,,,"1.337,55",,,,,,,"5.813,29",,,,,,,,,
ICHU-BA,,,,,,,,BA,,,"1.070,04",,,,,,,-,,,,,,,,"1.070,04",,,,,,,"4.650,63",,,,,,,,,
IGRAPIUNA-BA,,,,,,,,BA,,,"1.177,04",,,,,,,-,,,,,,,,"1.177,04",,,,,,,"5.115,69",,,,,,,,,
IGUAI-BA,,,,,,,,BA,,,"1.444,55",,,,,,,-,,,,,,,,"1.444,55",,,,,,,"6.278,36",,,,,,,,,
ILHEUS-BA,,,,,,,,BA,,,"2.140,08",,,,,,,-,,,,,,,,"2.140,08",,,,,,,"9.301,28",,,,,,,,,
INHAMBUPE-BA,,,,,,,,BA,,,"2.297,02",,,,,,,"352,90",,,,,,,,"2.649,92",,,,,,,"11.692,64",,,,,,,,,
IPECAETA-BA,,,,,,,,BA,,,"1.230,54",,,,,,,-,,,,,,,,"1.230,54",,,,,,,"5.348,22",,,,,,,,,
IPIAU-BA,,,,,,,,BA,,,"1.658,56",,,,,,,-,,,,,,,,"1.658,56",,,,,,,"7.208,48",,,,,,,,,
IPIRA-BA,,,,,,,,BA,,,"1.765,57",,,,,,,-,,,,,,,,"1.765,57",,,,,,,"7.673,55",,,,,,,,,
IRAJUBA-BA,,,,,,,,BA,,,"1.070,04",,,,,,,-,,,,,,,,"1.070,04",,,,,,,"4.650,63",,,,,,,,,
IRARA-BA,,,,,,,,BA,,,"1.444,55",,,,,,,-,,,,,,,,"1.444,55",,,,,,,"6.278,36",,,,,,,,,
ITABELA-BA,,,,,,,,BA,,,"1.498,05",,,,,,,-,,,,,,,,"1.498,05",,,,,,,"6.510,89",,,,,,,,,
ITABERABA-BA,,,,,,,,BA,,,"1.765,57",,,,,,,-,,,,,,,,"1.765,57",,,,,,,"7.673,55",,,,,,,,,
ITABUNA-BA,,,,,,,,BA,,,"194.241,90",,,,,,,"1.386,66",,,,,,,,"195.628,56",,,,,,,"1.014.441,53",,,,,,,,,
ITACARE-BA,,,,,,,,BA,,,"1.444,55",,,,,,,-,,,,,,,,"1.444,55",,,,,,,"6.278,36",,,,,,,,,
ITAGI-BA,,,,,,,,BA,,,"1.177,04",,,,,,,-,,,,,,,,"1.177,04",,,,,,,"5.115,69",,,,,,,,,
ITAGIBA-BA,,,,,,,,BA,,,"1.230,54",,,,,,,-,,,,,,,,"1.230,54",,,,,,,"5.348,22",,,,,,,,,
ITAGIMIRIM-BA,,,,,,,,BA,,,"1.070,04",,,,,,,-,,,,,,,,"1.070,04",,,,,,,"4.650,63",,,,,,,,,
ITAJU DO COLONIA-BA,,,,,,,,BA,,,"1.070,04",,,,,,,-,,,,,,,,"1.070,04",,,,,,,"4.650,63",,,,,,,,,
ITAJUIPE-BA,,,,,,,,BA,,,"1.391,05",,,,,,,-,,,,,,,,"1.391,05",,,,,,,"6.045,83",,,,,,,,,
ITAMARAJU-BA,,,,,,,,BA,,,"1.765,57",,,,,,,-,,,,,,,,"1.765,57",,,,,,,"7.673,55",,,,,,,,,
ITAMARI-BA,,,,,,,,BA,,,"1.070,04",,,,,,,-,,,,,,,,"1.070,04",,,,,,,"4.650,63",,,,,,,,,
ITAMBE-BA,,,,,,,,BA,,,"1.391,05",,,,,,,-,,,,,,,,"1.391,05",,,,,,,"6.045,83",,,,,,,,,
ITANAGRA-BA,,,,,,,,BA,,,"50.784,36",,,,,,,"11.974,69",,,,,,,,"62.759,05",,,,,,,"264.430,13",,,,,,,,,
ITANHEM-BA,,,,,,,,BA,,,"1.391,05",,,,,,,-,,,,,,,,"1.391,05",,,,,,,"6.045,83",,,,,,,,,
ITAPARICA-BA,,,,,,,,BA,,,"77.482,31",,,,,,,"49.194,27",,,,,,,,"126.676,58",,,,,,,"1.083.035,51",,,,,,,,,
ITAPE-BA,,,,,,,,BA,,,"1.123,54",,,,,,,-,,,,,,,,"1.123,54",,,,,,,"4.883,16",,,,,,,,,
ITAPEBI-BA,,,,,,,,BA,,,"1.123,54",,,,,,,-,,,,,,,,"1.123,54",,,,,,,"4.883,16",,,,,,,,,
ITAPETINGA-BA,,,,,,,,BA,,,"1.819,07",,,,,,,-,,,,,,,,"1.819,07",,,,,,,"7.906,09",,,,,,,,,
ITAPICURU-BA,,,,,,,,BA,,,"1.551,56",,,,,,,-,,,,,,,,"1.551,56",,,,,,,"6.743,43",,,,,,,,,
ITAPITANGA-BA,,,,,,,,BA,,,"1.123,54",,,,,,,-,,,,,,,,"1.123,54",,,,,,,"4.883,16",,,,,,,,,
ITAQUARA-BA,,,,,,,,BA,,,"1.070,04",,,,,,,-,,,,,,,,"1.070,04",,,,,,,"4.650,63",,,,,,,,,
ITARANTIM-BA,,,,,,,,BA,,,"1.337,55",,,,,,,-,,,,,,,,"1.337,55",,,,,,,"5.813,29",,,,,,,,,
ITATIM-BA,,,,,,,,BA,,,"1.230,54",,,,,,,-,,,,,,,,"1.230,54",,,,,,,"5.348,22",,,,,,,,,
ITIRUCU-BA,,,,,,,,BA,,,"1.177,04",,,,,,,-,,,,,,,,"1.177,04",,,,,,,"5.115,69",,,,,,,,,
ITIUBA-BA,,,,,,,,BA,,,"1.605,06",,,,,,,-,,,,,,,,"1.605,06",,,,,,,"6.975,95",,,,,,,,,
ITORORO-BA,,,,,,,,BA,,,"1.337,55",,,,,,,-,,,,,,,,"1.337,55",,,,,,,"5.813,29",,,,,,,,,
ITUBERA-BA,,,,,,,,BA,,,"1.444,55",,,,,,,-,,,,,,,,"1.444,55",,,,,,,"6.278,36",,,,,,,,,
JACOBINA-BA,,,,,,,,BA,,,"1.872,57",,,,,,,-,,,,,,,,"1.872,57",,,,,,,"8.138,62",,,,,,,,,
JAGUAQUARA-BA,,,,,,,,BA,,,"1.712,06",,,,,,,-,,,,,,,,"1.712,06",,,,,,,"7.441,01",,,,,,,,,
JAGUARIPE-BA,,,,,,,,BA,,,"57.657,45",,,,,,,-,,,,,,,,"57.657,45",,,,,,,"250.592,60",,,,,,,,,
JANDAIRA-BA,,,,,,,,BA,,,"1.123,54",,,,,,,-,,,,,,,,"1.123,54",,,,,,,"4.883,16",,,,,,,,,
JEQUIE-BA,,,,,,,,BA,,,"2.140,08",,,,,,,-,,,,,,,,"2.140,08",,,,,,,"9.301,28",,,,,,,,,
JEREMOABO-BA,,,,,,,,BA,,,"1.605,06",,,,,,,-,,,,,,,,"1.605,06",,,,,,,"6.975,95",,,,,,,,,
JIQUIRICA-BA,,,,,,,,BA,,,"1.230,54",,,,,,,-,,,,,,,,"1.230,54",,,,,,,"5.348,22",,,,,,,,,
JITAUNA-BA,,,,,,,,BA,,,"1.230,54",,,,,,,-,,,,,,,,"1.230,54",,,,,,,"5.348,22",,,,,,,,,
JUCURUCU-BA,,,,,,,,BA,,,"1.123,54",,,,,,,-,,,,,,,,"1.123,54",,,,,,,"4.883,16",,,,,,,,,
JUSSARI-BA,,,,,,,,BA,,,"1.070,04",,,,,,,-,,,,,,,,"1.070,04",,,,,,,"4.650,63",,,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,,BA,,,"1.070,04",,,,,,,-,,,,,,,,"1.070,04",,,,,,,"4.650,63",,,,,,,,,
LAJE-BA,,,,,,,,BA,,,"1.391,05",,,,,,,-,,,,,,,,"1.391,05",,,,,,,"6.045,83",,,,,,,,,
LAJEDAO-BA,,,,,,,,BA,,,"1.070,04",,,,,,,-,,,,,,,,"1.070,04",,,,,,,"4.650,63",,,,,,,,,
LAJEDINHO-BA,,,,,,,,BA,,,"1.070,04",,,,,,,-,,,,,,,,"1.070,04",,,,,,,"4.650,63",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,,BA,,,"1.070,04",,,,,,,-,,,,,,,,"1.070,04",,,,,,,"4.650,63",,,,,,,,,
LAMARAO-BA,,,,,,,,BA,,,"1.070,04",,,,,,,-,,,,,,,,"1.070,04",,,,,,,"4.650,63",,,,,,,,,
LAURO DE FREITAS-BA,,,,,,,,BA,,,"2.140,08",,,,,,,-,,,,,,,,"2.140,08",,,,,,,"9.301,28",,,,,,,,,
MACAJUBA-BA,,,,,,,,BA,,,"1.123,54",,,,,,,-,,,,,,,,"1.123,54",,,,,,,"4.883,16",,,,,,,,,
MACARANI-BA,,,,,,,,BA,,,"1.284,05",,,,,,,-,,,,,,,,"1.284,05",,,,,,,"5.580,76",,,,,,,,,
MADRE DE DEUS-BA,,,,,,,,BA,,,"1.226.753,89",,,,,,,"222.872,80",,,,,,,,"1.449.626,69",,,,,,,"8.588.998,49",,,,,,,,,
MAIQUINIQUE-BA,,,,,,,,BA,,,"1.070,04",,,,,,,-,,,,,,,,"1.070,04",,,,,,,"4.650,63",,,,,,,,,
MAIRI-BA,,,,,,,,BA,,,"1.337,55",,,,,,,-,,,,,,,,"1.337,55",,,,,,,"5.813,29",,,,,,,,,
MANOEL VITORINO-BA,,,,,,,,BA,,,"1.230,54",,,,,,,-,,,,,,,,"1.230,54",,,,,,,"5.348,22",,,,,,,,,
MARACAS-BA,,,,,,,,BA,,,"1.444,55",,,,,,,-,,,,,,,,"1.444,55",,,,,,,"6.278,36",,,,,,,,,
MARAGOGIPE-BA,,,,,,,,BA,,,"49.822,46",,,,,,,-,,,,,,,,"49.822,46",,,,,,,"216.539,94",,,,,,,,,
MARAU-BA,,,,,,,,BA,,,"1.337,55",,,,,,,-,,,,,,,,"1.337,55",,,,,,,"5.813,29",,,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,,BA,,,"1.123,54",,,,,,,-,,,,,,,,"1.123,54",,,,,,,"4.883,16",,,,,,,,,
MASCOTE-BA,,,,,,,,BA,,,"1.230,54",,,,,,,-,,,,,,,,"1.230,54",,,,,,,"5.348,22",,,,,,,,,
MATA DE SAO JOAO-BA,,,,,,,,BA,,,"137.526,68",,,,,,,"75.584,08",,,,,,,,"213.110,76",,,,,,,"984.315,50",,,,,,,,,
MEDEIROS NETO-BA,,,,,,,,BA,,,"1.391,05",,,,,,,-,,,,,,,,"1.391,05",,,,,,,"6.045,83",,,,,,,,,
MIGUEL CALMON-BA,,,,,,,,BA,,,"1.444,55",,,,,,,-,,,,,,,,"1.444,55",,,,,,,"6.278,36",,,,,,,,,
MILAGRES-BA,,,,,,,,BA,,,"1.123,54",,,,,,,-,,,,,,,,"1.123,54",,,,,,,"4.883,16",,,,,,,,,
MIRANTE-BA,,,,,,,,BA,,,"1.123,54",,,,,,,-,,,,,,,,"1.123,54",,,,,,,"4.883,16",,,,,,,,,
MONTE SANTO-BA,,,,,,,,BA,,,"1.712,06",,,,,,,-,,,,,,,,"1.712,06",,,,,,,"7.441,01",,,,,,,,,
MUCURI-BA,,,,,,,,BA,,,"193.706,88",,,,,,,"13.224,01",,,,,,,,"206.930,89",,,,,,,"1.044.442,64",,,,,,,,,
MUNDO NOVO-BA,,,,,,,,BA,,,"1.444,55",,,,,,,-,,,,,,,,"1.444,55",,,,,,,"6.278,36",,,,,,,,,
MUNIZ FERREIRA-BA,,,,,,,,BA,,,"1.070,04",,,,,,,-,,,,,,,,"1.070,04",,,,,,,"4.650,63",,,,,,,,,
MURITIBA-BA,,,,,,,,BA,,,"1.498,05",,,,,,,-,,,,,,,,"1.498,05",,,,,,,"6.510,89",,,,,,,,,
MUTUIPE-BA,,,,,,,,BA,,,"1.391,05",,,,,,,-,,,,,,,,"1.391,05",,,,,,,"6.045,83",,,,,,,,,
NAZARE-BA,,,,,,,,BA,,,"1.444,55",,,,,,,-,,,,,,,,"1.444,55",,,,,,,"6.278,36",,,,,,,,,
NILO PECANHA-BA,,,,,,,,BA,,,"1.177,04",,,,,,,-,,,,,,,,"1.177,04",,,,,,,"5.115,69",,,,,,,,,
NORDESTINA-BA,,,,,,,,BA,,,"1.177,04",,,,,,,-,,,,,,,,"1.177,04",,,,,,,"5.115,69",,,,,,,,,
NOVA CANAA-BA,,,,,,,,BA,,,"1.284,05",,,,,,,-,,,,,,,,"1.284,05",,,,,,,"5.580,76",,,,,,,,,
NOVA FATIMA-BA,,,,,,,,BA,,,"1.070,04",,,,,,,-,,,,,,,,"1.070,04",,,,,,,"4.650,63",,,,,,,,,
NOVA IBIA-BA,,,,,,,,BA,,,"1.070,04",,,,,,,-,,,,,,,,"1.070,04",,,,,,,"4.650,63",,,,,,,,,
NOVA ITARANA-BA,,,,,,,,BA,,,"1.070,04",,,,,,,-,,,,,,,,"1.070,04",,,,,,,"4.650,63",,,,,,,,,
NOVA SOURE-BA,,,,,,,,BA,,,"1.444,55",,,,,,,-,,,,,,,,"1.444,55",,,,,,,"6.278,36",,,,,,,,,
NOVA VICOSA-BA,,,,,,,,BA,,,"1.605,06",,,,,,,-,,,,,,,,"1.605,06",,,,,,,"6.975,95",,,,,,,,,
NOVO TRIUNFO-BA,,,,,,,,BA,,,"1.230,54",,,,,,,-,,,,,,,,"1.230,54",,,,,,,"5.348,22",,,,,,,,,
OLINDINA-BA,,,,,,,,BA,,,"1.444,55",,,,,,,-,,,,,,,,"1.444,55",,,,,,,"6.278,36",,,,,,,,,
OURICANGAS-BA,,,,,,,,BA,,,"1.070,04",,,,,,,-,,,,,,,,"1.070,04",,,,,,,"4.650,63",,,,,,,,,
OUROLANDIA-BA,,,,,,,,BA,,,"1.284,05",,,,,,,-,,,,,,,,"1.284,05",,,,,,,"5.580,76",,,,,,,,,
PARIPIRANGA-BA,,,,,,,,BA,,,"1.444,55",,,,,,,-,,,,,,,,"1.444,55",,,,,,,"6.278,36",,,,,,,,,
PAU BRASIL-BA,,,,,,,,BA,,,"1.123,54",,,,,,,-,,,,,,,,"1.123,54",,,,,,,"4.883,16",,,,,,,,,
PAULO AFONSO-BA,,,,,,,,BA,,,"1.979,57",,,,,,,-,,,,,,,,"1.979,57",,,,,,,"8.603,69",,,,,,,,,
PE DE SERRA-BA,,,,,,,,BA,,,"1.177,04",,,,,,,-,,,,,,,,"1.177,04",,,,,,,"5.115,69",,,,,,,,,
PEDRAO-BA,,,,,,,,BA,,,"1.070,04",,,,,,,-,,,,,,,,"1.070,04",,,,,,,"4.650,63",,,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,,BA,,,"1.284,05",,,,,,,-,,,,,,,,"1.284,05",,,,,,,"5.580,76",,,,,,,,,
PINTADAS-BA,,,,,,,,BA,,,"1.123,54",,,,,,,-,,,,,,,,"1.123,54",,,,,,,"4.883,16",,,,,,,,,
PIRAI DO NORTE-BA,,,,,,,,BA,,,"1.070,04",,,,,,,-,,,,,,,,"1.070,04",,,,,,,"4.650,63",,,,,,,,,
PIRITIBA-BA,,,,,,,,BA,,,"1.391,05",,,,,,,-,,,,,,,,"1.391,05",,,,,,,"6.045,83",,,,,,,,,
PLANALTINO-BA,,,,,,,,BA,,,"1.070,04",,,,,,,-,,,,,,,,"1.070,04",,,,,,,"4.650,63",,,,,,,,,
PLANALTO-BA,,,,,,,,BA,,,"1.444,55",,,,,,,-,,,,,,,,"1.444,55",,,,,,,"6.278,36",,,,,,,,,
POCOES-BA,,,,,,,,BA,,,"1.658,56",,,,,,,-,,,,,,,,"1.658,56",,,,,,,"7.208,48",,,,,,,,,
POJUCA-BA,,,,,,,,BA,,,"390.687,57",,,,,,,"396.447,41",,,,,,,,"787.134,98",,,,,,,"3.537.955,12",,,,,,,,,
PORTO SEGURO-BA,,,,,,,,BA,,,"2.033,08",,,,,,,-,,,,,,,,"2.033,08",,,,,,,"8.836,23",,,,,,,,,
POTIRAGUA-BA,,,,,,,,BA,,,"1.070,04",,,,,,,-,,,,,,,,"1.070,04",,,,,,,"4.650,63",,,,,,,,,
PRADO-BA,,,,,,,,BA,,,"1.444,55",,,,,,,-,,,,,,,,"1.444,55",,,,,,,"6.278,36",,,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,,BA,,,"1.391,05",,,,,,,-,,,,,,,,"1.391,05",,,,,,,"6.045,83",,,,,,,,,
QUEIMADAS-BA,,,,,,,,BA,,,"1.444,55",,,,,,,-,,,,,,,,"1.444,55",,,,,,,"6.278,36",,,,,,,,,
QUIJINGUE-BA,,,,,,,,BA,,,"1.444,55",,,,,,,-,,,,,,,,"1.444,55",,,,,,,"6.278,36",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUIXABEIRA-BA,,,,,,,,BA,,,"1.070,04",,,,,,,-,,,,,,,,"1.070,04",,,,,,,"4.650,63",,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,,BA,,,"1.391,05",,,,,,,-,,,,,,,,"1.391,05",,,,,,,"6.045,83",,,,,,,,,
RETIROLANDIA-BA,,,,,,,,BA,,,"1.177,04",,,,,,,-,,,,,,,,"1.177,04",,,,,,,"5.115,69",,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,,BA,,,"1.551,56",,,,,,,-,,,,,,,,"1.551,56",,,,,,,"6.743,43",,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,,BA,,,"1.230,54",,,,,,,-,,,,,,,,"1.230,54",,,,,,,"5.348,22",,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,,BA,,,"1.658,56",,,,,,,-,,,,,,,,"1.658,56",,,,,,,"7.208,48",,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,,BA,,,"1.070,04",,,,,,,-,,,,,,,,"1.070,04",,,,,,,"4.650,63",,,,,,,,,
RIO REAL-BA,,,,,,,,BA,,,"1.605,06",,,,,,,-,,,,,,,,"1.605,06",,,,,,,"6.975,95",,,,,,,,,
RUY BARBOSA-BA,,,,,,,,BA,,,"1.498,05",,,,,,,-,,,,,,,,"1.498,05",,,,,,,"6.510,89",,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,,BA,,,"35.357,88",,,,,,,"48.667,88",,,,,,,,"84.025,76",,,,,,,"895.616,47",,,,,,,,,
SALVADOR-BA,,,,,,,,BA,,,"64.287,05",,,,,,,"48.667,88",,,,,,,,"112.954,93",,,,,,,"1.021.349,34",,,,,,,,,
SANTA BARBARA-BA,,,,,,,,BA,,,"1.337,55",,,,,,,-,,,,,,,,"1.337,55",,,,,,,"5.813,29",,,,,,,,,
SANTA BRIGIDA-BA,,,,,,,,BA,,,"1.230,54",,,,,,,-,,,,,,,,"1.230,54",,,,,,,"5.348,22",,,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,,BA,,,"1.444,55",,,,,,,-,,,,,,,,"1.444,55",,,,,,,"6.278,36",,,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,,BA,,,"1.070,04",,,,,,,-,,,,,,,,"1.070,04",,,,,,,"4.650,63",,,,,,,,,
SANTA INES-BA,,,,,,,,BA,,,"1.123,54",,,,,,,-,,,,,,,,"1.123,54",,,,,,,"4.883,16",,,,,,,,,
SANTA LUZIA-BA,,,,,,,,BA,,,"1.177,04",,,,,,,-,,,,,,,,"1.177,04",,,,,,,"5.115,69",,,,,,,,,
SANTA TERESINHA-BA,,,,,,,,BA,,,"1.070,04",,,,,,,-,,,,,,,,"1.070,04",,,,,,,"4.650,63",,,,,,,,,
SANTALUZ-BA,,,,,,,,BA,,,"1.551,56",,,,,,,-,,,,,,,,"1.551,56",,,,,,,"6.743,43",,,,,,,,,
SANTANOPOLIS-BA,,,,,,,,BA,,,"1.070,04",,,,,,,-,,,,,,,,"1.070,04",,,,,,,"4.650,63",,,,,,,,,
SANTO AMARO-BA,,,,,,,,BA,,,"53.036,82",,,,,,,"48.667,88",,,,,,,,"101.704,70",,,,,,,"972.453,23",,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,,BA,,,"1.926,07",,,,,,,-,,,,,,,,"1.926,07",,,,,,,"8.371,16",,,,,,,,,
SANTO ESTEVAO-BA,,,,,,,,BA,,,"1.658,56",,,,,,,-,,,,,,,,"1.658,56",,,,,,,"7.208,48",,,,,,,,,
SAO DOMINGOS-BA,,,,,,,,BA,,,"1.070,04",,,,,,,-,,,,,,,,"1.070,04",,,,,,,"4.650,63",,,,,,,,,
SAO FELIPE-BA,,,,,,,,BA,,,"1.391,05",,,,,,,-,,,,,,,,"1.391,05",,,,,,,"6.045,83",,,,,,,,,
SAO FELIX-BA,,,,,,,,BA,,,"1.230,54",,,,,,,-,,,,,,,,"1.230,54",,,,,,,"5.348,22",,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,,BA,,,"1.532.405,24",,,,,,,"650.631,44",,,,,,,,"2.183.036,68",,,,,,,"9.800.599,93",,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,,BA,,,"1.551,56",,,,,,,-,,,,,,,,"1.551,56",,,,,,,"6.743,43",,,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,,BA,,,"1.070,04",,,,,,,-,,,,,,,,"1.070,04",,,,,,,"4.650,63",,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,,BA,,,"1.123,54",,,,,,,-,,,,,,,,"1.123,54",,,,,,,"4.883,16",,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,,BA,,,"1.123,54",,,,,,,-,,,,,,,,"1.123,54",,,,,,,"4.883,16",,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,,BA,,,"311.330,45",,,,,,,"217.242,48",,,,,,,,"528.572,93",,,,,,,"2.345.530,36",,,,,,,,,
SAPEACU-BA,,,,,,,,BA,,,"1.284,05",,,,,,,-,,,,,,,,"1.284,05",,,,,,,"5.580,76",,,,,,,,,
SATIRO DIAS-BA,,,,,,,,BA,,,"37.123,69",,,,,,,"1.094,29",,,,,,,,"38.217,98",,,,,,,"172.291,68",,,,,,,,,
SAUBARA-BA,,,,,,,,BA,,,"33.750,70",,,,,,,"48.667,88",,,,,,,,"82.418,58",,,,,,,"888.631,31",,,,,,,,,
SERRA PRETA-BA,,,,,,,,BA,,,"1.230,54",,,,,,,-,,,,,,,,"1.230,54",,,,,,,"5.348,22",,,,,,,,,
SERRINHA-BA,,,,,,,,BA,,,"1.872,57",,,,,,,-,,,,,,,,"1.872,57",,,,,,,"8.138,62",,,,,,,,,
SERROLANDIA-BA,,,,,,,,BA,,,"1.177,04",,,,,,,-,,,,,,,,"1.177,04",,,,,,,"5.115,69",,,,,,,,,
SIMOES FILHO-BA,,,,,,,,BA,,,"230.093,69",,,,,,,"17.685,30",,,,,,,,"247.778,99",,,,,,,"1.254.519,04",,,,,,,,,
SITIO DO QUINTO-BA,,,,,,,,BA,,,"1.177,04",,,,,,,-,,,,,,,,"1.177,04",,,,,,,"5.115,69",,,,,,,,,
TANQUINHO-BA,,,,,,,,BA,,,"1.070,04",,,,,,,-,,,,,,,,"1.070,04",,,,,,,"4.650,63",,,,,,,,,
TAPEROA-BA,,,,,,,,BA,,,"1.337,55",,,,,,,-,,,,,,,,"1.337,55",,,,,,,"5.813,29",,,,,,,,,
TAPIRAMUTA-BA,,,,,,,,BA,,,"1.284,05",,,,,,,-,,,,,,,,"1.284,05",,,,,,,"5.580,76",,,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,,BA,,,"2.086,58",,,,,,,-,,,,,,,,"2.086,58",,,,,,,"9.068,76",,,,,,,,,
TEODORO SAMPAIO-BA,,,,,,,,BA,,,"37.502,48",,,,,,,"1.618,66",,,,,,,,"39.121,14",,,,,,,"178.145,15",,,,,,,,,
TEOFILANDIA-BA,,,,,,,,BA,,,"1.391,05",,,,,,,-,,,,,,,,"1.391,05",,,,,,,"6.045,83",,,,,,,,,
TEOLANDIA-BA,,,,,,,,BA,,,"1.230,54",,,,,,,-,,,,,,,,"1.230,54",,,,,,,"5.348,22",,,,,,,,,
TERRA NOVA-BA,,,,,,,,BA,,,"1.177,04",,,,,,,-,,,,,,,,"1.177,04",,,,,,,"5.115,69",,,,,,,,,
TUCANO-BA,,,,,,,,BA,,,"1.712,06",,,,,,,-,,,,,,,,"1.712,06",,,,,,,"7.441,01",,,,,,,,,
UAUA-BA,,,,,,,,BA,,,"1.444,55",,,,,,,-,,,,,,,,"1.444,55",,,,,,,"6.278,36",,,,,,,,,
UBAIRA-BA,,,,,,,,BA,,,"1.337,55",,,,,,,-,,,,,,,,"1.337,55",,,,,,,"5.813,29",,,,,,,,,
UBAITABA-BA,,,,,,,,BA,,,"1.391,05",,,,,,,-,,,,,,,,"1.391,05",,,,,,,"6.045,83",,,,,,,,,
UBATA-BA,,,,,,,,BA,,,"1.444,55",,,,,,,-,,,,,,,,"1.444,55",,,,,,,"6.278,36",,,,,,,,,
UNA-BA,,,,,,,,BA,,,"1.444,55",,,,,,,-,,,,,,,,"1.444,55",,,,,,,"6.278,36",,,,,,,,,
URUCUCA-BA,,,,,,,,BA,,,"1.337,55",,,,,,,-,,,,,,,,"1.337,55",,,,,,,"5.813,29",,,,,,,,,
VALENCA-BA,,,,,,,,BA,,,"57.657,45",,,,,,,-,,,,,,,,"57.657,45",,,,,,,"250.592,60",,,,,,,,,
VALENTE-BA,,,,,,,,BA,,,"1.444,55",,,,,,,-,,,,,,,,"1.444,55",,,,,,,"6.278,36",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VARZEA DA ROCA-BA,,,,,,,,BA,,,"1.177,04",,,,,,,-,,,,,,,,"1.177,04",,,,,,,"5.115,69",,,,,,,,,
VARZEA DO POCO-BA,,,,,,,,BA,,,"1.070,04",,,,,,,-,,,,,,,,"1.070,04",,,,,,,"4.650,63",,,,,,,,,
VARZEA NOVA-BA,,,,,,,,BA,,,"1.177,04",,,,,,,-,,,,,,,,"1.177,04",,,,,,,"5.115,69",,,,,,,,,
VARZEDO-BA,,,,,,,,BA,,,"1.070,04",,,,,,,-,,,,,,,,"1.070,04",,,,,,,"4.650,63",,,,,,,,,
VERA CRUZ-BA,,,,,,,,BA,,,"39.640,86",,,,,,,"539,28",,,,,,,,"40.180,14",,,,,,,"171.379,18",,,,,,,,,
VEREDA-BA,,,,,,,,BA,,,"1.070,04",,,,,,,-,,,,,,,,"1.070,04",,,,,,,"4.650,63",,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,,BA,,,"2.140,08",,,,,,,-,,,,,,,,"2.140,08",,,,,,,"9.301,28",,,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,,,BA,,,"1.391,05",,,,,,,-,,,,,,,,"1.391,05",,,,,,,"6.045,83",,,,,,,,,
BAHIA  TOTAL,,,,,,,,,,,"7.333.330,26",,,,,,,"3.440.288,18",,,,,,,,"10.773.618,44",,,,,,,"53.907.733,13",,,,,,,,,
ACARAU-CE,,,,,,,,CE,,,"1.743,28",,,,,,,-,,,,,,,,"1.743,28",,,,,,,"8.679,64",,,,,,,,,
ALCANTARAS-CE,,,,,,,,CE,,,"1.109,36",,,,,,,-,,,,,,,,"1.109,36",,,,,,,"5.523,40",,,,,,,,,
AMONTADA-CE,,,,,,,,CE,,,"35.848,62",,,,,,,"38.098,69",,,,,,,,"73.947,31",,,,,,,"381.500,46",,,,,,,,,
APUIARES-CE,,,,,,,,CE,,,"1.162,18",,,,,,,-,,,,,,,,"1.162,18",,,,,,,"5.786,42",,,,,,,,,
AQUIRAZ-CE,,,,,,,,CE,,,"250.420,90",,,,,,,"20.396,76",,,,,,,,"270.817,66",,,,,,,"963.026,32",,,,,,,,,
ARACATI-CE,,,,,,,,CE,,,"256.049,17",,,,,,,"17.298,70",,,,,,,,"273.347,87",,,,,,,"1.379.887,11",,,,,,,,,
ARARENDA-CE,,,,,,,,CE,,,"1.109,36",,,,,,,-,,,,,,,,"1.109,36",,,,,,,"5.523,40",,,,,,,,,
