MATRIZ DE CAMARAGIBE-AL,,,,,,,,AL,,"803,12",,,,,,-,,,,,,,,"803,12",,,,,,,,"5.478,29",,,,,,,,
MESSIAS-AL,,,,,,,,AL,,"684,14",,,,,,-,,,,,,,,"684,14",,,,,,,,"4.666,70",,,,,,,,
MURICI-AL,,,,,,,,AL,,"803,12",,,,,,-,,,,,,,,"803,12",,,,,,,,"5.478,29",,,,,,,,
NOVO LINO-AL,,,,,,,,AL,,"624,65",,,,,,-,,,,,,,,"624,65",,,,,,,,"4.260,89",,,,,,,,
PARIPUEIRA-AL,,,,,,,,AL,,"594,90",,,,,,"6.929,51",,,,,,,,"7.524,41",,,,,,,,"39.586,17",,,,,,,,
PASSO DE CAMARAGIBE-AL,,,,,,,,AL,,"654,39",,,,,,-,,,,,,,,"654,39",,,,,,,,"4.463,79",,,,,,,,
PENEDO-AL,,,,,,,,AL,,"487.773,86",,,,,,-,,,,,,,,"487.773,86",,,,,,,,"2.571.340,32",,,,,,,,
PIACABUCU-AL,,,,,,,,AL,,"713,88",,,,,,-,,,,,,,,"713,88",,,,,,,,"4.869,59",,,,,,,,
PILAR-AL,,,,,,,,AL,,"96.137,01",,,,,,"61.471,17",,,,,,,,"157.608,18",,,,,,,,"869.230,99",,,,,,,,
PINDOBA-AL,,,,,,,,AL,,"594,90",,,,,,-,,,,,,,,"594,90",,,,,,,,"4.058,00",,,,,,,,
PORTO CALVO-AL,,,,,,,,AL,,"803,12",,,,,,-,,,,,,,,"803,12",,,,,,,,"5.478,29",,,,,,,,
PORTO DE PEDRAS-AL,,,,,,,,AL,,"624,65",,,,,,-,,,,,,,,"624,65",,,,,,,,"4.260,89",,,,,,,,
PORTO REAL DO COLEGIO-AL,,,,,,,,AL,,"713,88",,,,,,-,,,,,,,,"713,88",,,,,,,,"4.869,59",,,,,,,,
RIO LARGO-AL,,,,,,,,AL,,"15.348,56",,,,,,"9.247,06",,,,,,,,"24.595,62",,,,,,,,"134.062,75",,,,,,,,
ROTEIRO-AL,,,,,,,,AL,,"1.501,07",,,,,,"584,48",,,,,,,,"2.085,55",,,,,,,,"7.900,04",,,,,,,,
SANTA LUZIA DO NORTE-AL,,,,,,,,AL,,"616,60",,,,,,-,,,,,,,,"616,60",,,,,,,,"99.528,91",,,,,,,,
SANTANA DO MUNDAU-AL,,,,,,,,AL,,"624,65",,,,,,-,,,,,,,,"624,65",,,,,,,,"4.260,89",,,,,,,,
SAO JOSE DA LAJE-AL,,,,,,,,AL,,"773,37",,,,,,-,,,,,,,,"773,37",,,,,,,,"5.275,38",,,,,,,,
SAO LUIS DO QUITUNDE-AL,,,,,,,,AL,,"832,86",,,,,,-,,,,,,,,"832,86",,,,,,,,"5.681,19",,,,,,,,
SAO MIGUEL DOS CAMPOS-AL,,,,,,,,AL,,"272.452,00",,,,,,"181.058,05",,,,,,,,"453.510,05",,,,,,,,"2.714.697,96",,,,,,,,
SAO MIGUEL DOS MILAGRES-AL,,,,,,,,AL,,"594,90",,,,,,-,,,,,,,,"594,90",,,,,,,,"4.058,00",,,,,,,,
SATUBA-AL,,,,,,,,AL,,"503.840,81",,,,,,"10.555,04",,,,,,,,"514.395,85",,,,,,,,"2.739.783,18",,,,,,,,
TEOTONIO VILELA-AL,,,,,,,,AL,,"922,10",,,,,,-,,,,,,,,"922,10",,,,,,,,"6.289,90",,,,,,,,
UNIAO DOS PALMARES-AL,,,,,,,,AL,,"981,59",,,,,,-,,,,,,,,"981,59",,,,,,,,"6.695,71",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VICOSA-AL,,,,,,,,AL,,"803,12",,,,,,-,,,,,,,,"803,12",,,,,,,,"5.478,29",,,,,,,,
ALAGOAS  TOTAL,,,,,,,,,,"2.324.830,88",,,,,,"428.196,66",,,,,,,,"2.753.027,54",,,,,,,,"15.520.814,41",,,,,,,,
ANAMA-AM,,,,,,,,AM,,-,,,,,,"1.903,10",,,,,,,,"1.903,10",,,,,,,,"10.761,68",,,,,,,,
ANORI-AM,,,,,,,,AM,,-,,,,,,"1.903,10",,,,,,,,"1.903,10",,,,,,,,"10.761,68",,,,,,,,
AUTAZES-AM,,,,,,,,AM,,-,,,,,,"5.427,78",,,,,,,,"5.427,78",,,,,,,,"29.398,49",,,,,,,,
BERURI-AM,,,,,,,,AM,,-,,,,,,"1.903,10",,,,,,,,"1.903,10",,,,,,,,"10.761,68",,,,,,,,
CAREIRO DA VARZEA-AM,,,,,,,,AM,,-,,,,,,"5.427,78",,,,,,,,"5.427,78",,,,,,,,"29.399,07",,,,,,,,
CAREIRO-AM,,,,,,,,AM,,-,,,,,,"1.903,10",,,,,,,,"1.903,10",,,,,,,,"10.761,68",,,,,,,,
COARI-AM,,,,,,,,AM,,"1.630.234,81",,,,,,"1.542.563,76",,,,,,,,"3.172.798,57",,,,,,,,"17.715.339,30",,,,,,,,
CODAJAS-AM,,,,,,,,AM,,-,,,,,,"1.903,10",,,,,,,,"1.903,10",,,,,,,,"10.761,68",,,,,,,,
IRANDUBA-AM,,,,,,,,AM,,-,,,,,,"5.427,78",,,,,,,,"5.427,78",,,,,,,,"29.399,07",,,,,,,,
ITACOATIARA-AM,,,,,,,,AM,,-,,,,,,"5.427,78",,,,,,,,"5.427,78",,,,,,,,"29.398,49",,,,,,,,
ITAPIRANGA-AM,,,,,,,,AM,,-,,,,,,"5.427,78",,,,,,,,"5.427,78",,,,,,,,"29.398,49",,,,,,,,
MANACAPURU-AM,,,,,,,,AM,,-,,,,,,"1.903,10",,,,,,,,"1.903,10",,,,,,,,"10.761,68",,,,,,,,
MANAQUIRI-AM,,,,,,,,AM,,-,,,,,,"1.903,10",,,,,,,,"1.903,10",,,,,,,,"10.761,68",,,,,,,,
MANAUS-AM,,,,,,,,AM,,"782.143,85",,,,,,"70.047,05",,,,,,,,"852.190,90",,,,,,,,"4.647.337,28",,,,,,,,
PARINTINS-AM,,,,,,,,AM,,-,,,,,,"5.427,78",,,,,,,,"5.427,78",,,,,,,,"29.398,49",,,,,,,,
SILVES-AM,,,,,,,,AM,,-,,,,,,"5.427,78",,,,,,,,"5.427,78",,,,,,,,"29.398,49",,,,,,,,
URUCARA-AM,,,,,,,,AM,,-,,,,,,"5.427,78",,,,,,,,"5.427,78",,,,,,,,"29.398,49",,,,,,,,
URUCURITUBA-AM,,,,,,,,AM,,-,,,,,,"5.427,78",,,,,,,,"5.427,78",,,,,,,,"29.398,49",,,,,,,,
AMAZONAS  TOTAL,,,,,,,,,,"2.412.378,66",,,,,,"1.674.782,53",,,,,,,,"4.087.161,19",,,,,,,,"22.702.595,91",,,,,,,,
LARANJAL DO JARI-AP,,,,,,,,AP,,-,,,,,,"5.427,78",,,,,,,,"5.427,78",,,,,,,,"29.398,49",,,,,,,,
MACAPA-AP,,,,,,,,AP,,-,,,,,,"5.427,78",,,,,,,,"5.427,78",,,,,,,,"29.398,49",,,,,,,,
MAZAGAO-AP,,,,,,,,AP,,-,,,,,,"5.427,78",,,,,,,,"5.427,78",,,,,,,,"29.398,49",,,,,,,,
AMAPA  TOTAL,,,,,,,,,,-,,,,,,"16.283,34",,,,,,,,"16.283,34",,,,,,,,"88.195,47",,,,,,,,
ACAJUTIBA-BA,,,,,,,,BA,,"950,61",,,,,,-,,,,,,,,"950,61",,,,,,,,"5.924,81",,,,,,,,
ADUSTINA-BA,,,,,,,,BA,,"950,61",,,,,,-,,,,,,,,"950,61",,,,,,,,"5.924,81",,,,,,,,
AGUA FRIA-BA,,,,,,,,BA,,"950,61",,,,,,-,,,,,,,,"950,61",,,,,,,,"5.924,81",,,,,,,,
AIQUARA-BA,,,,,,,,BA,,"826,62",,,,,,-,,,,,,,,"826,62",,,,,,,,"5.152,00",,,,,,,,
ALAGOINHAS-BA,,,,,,,,BA,,"201.378,65",,,,,,"109.356,47",,,,,,,,"310.735,12",,,,,,,,"1.855.587,95",,,,,,,,
ALCOBACA-BA,,,,,,,,BA,,"1.033,27",,,,,,-,,,,,,,,"1.033,27",,,,,,,,"6.440,01",,,,,,,,
ALMADINA-BA,,,,,,,,BA,,"826,62",,,,,,-,,,,,,,,"826,62",,,,,,,,"5.152,00",,,,,,,,
AMARGOSA-BA,,,,,,,,BA,,"1.198,60",,,,,,-,,,,,,,,"1.198,60",,,,,,,,"7.470,42",,,,,,,,
AMELIA RODRIGUES-BA,,,,,,,,BA,,"1.074,60",,,,,,-,,,,,,,,"1.074,60",,,,,,,,"6.697,61",,,,,,,,
ANAGE-BA,,,,,,,,BA,,"1.115,94",,,,,,-,,,,,,,,"1.115,94",,,,,,,,"6.955,22",,,,,,,,
ANGUERA-BA,,,,,,,,BA,,"826,62",,,,,,-,,,,,,,,"826,62",,,,,,,,"5.152,00",,,,,,,,
ANTAS-BA,,,,,,,,BA,,"991,95",,,,,,-,,,,,,,,"991,95",,,,,,,,"6.182,42",,,,,,,,
ANTONIO CARDOSO-BA,,,,,,,,BA,,"909,28",,,,,,-,,,,,,,,"909,28",,,,,,,,"5.667,21",,,,,,,,
APORA-BA,,,,,,,,BA,,"991,95",,,,,,-,,,,,,,,"991,95",,,,,,,,"6.182,42",,,,,,,,
APUAREMA-BA,,,,,,,,BA,,"826,62",,,,,,-,,,,,,,,"826,62",,,,,,,,"5.152,00",,,,,,,,
ARACAS-BA,,,,,,,,BA,,"173.940,39",,,,,,"84.439,71",,,,,,,,"258.380,10",,,,,,,,"1.647.472,26",,,,,,,,
ARACI-BA,,,,,,,,BA,,"1.322,59",,,,,,-,,,,,,,,"1.322,59",,,,,,,,"8.243,24",,,,,,,,
ARAMARI-BA,,,,,,,,BA,,"1.353,40",,,,,,"221,25",,,,,,,,"1.574,65",,,,,,,,"13.534,29",,,,,,,,
ARATACA-BA,,,,,,,,BA,,"867,95",,,,,,-,,,,,,,,"867,95",,,,,,,,"5.409,61",,,,,,,,
ARATUIPE-BA,,,,,,,,BA,,"826,62",,,,,,-,,,,,,,,"826,62",,,,,,,,"5.152,00",,,,,,,,
AURELINO LEAL-BA,,,,,,,,BA,,"950,61",,,,,,-,,,,,,,,"950,61",,,,,,,,"5.924,81",,,,,,,,
BAIXA GRANDE-BA,,,,,,,,BA,,"1.074,60",,,,,,-,,,,,,,,"1.074,60",,,,,,,,"6.697,61",,,,,,,,
BANZAE-BA,,,,,,,,BA,,"867,95",,,,,,-,,,,,,,,"867,95",,,,,,,,"5.409,61",,,,,,,,
BARRA DO CHOCA-BA,,,,,,,,BA,,"1.198,60",,,,,,-,,,,,,,,"1.198,60",,,,,,,,"7.470,42",,,,,,,,
BARRA DO ROCHA-BA,,,,,,,,BA,,"826,62",,,,,,-,,,,,,,,"826,62",,,,,,,,"5.152,00",,,,,,,,
BARRO PRETO-BA,,,,,,,,BA,,"826,62",,,,,,-,,,,,,,,"826,62",,,,,,,,"5.152,00",,,,,,,,
BARROCAS-BA,,,,,,,,BA,,"909,28",,,,,,-,,,,,,,,"909,28",,,,,,,,"5.667,21",,,,,,,,
BELMONTE-BA,,,,,,,,BA,,"1.074,60",,,,,,-,,,,,,,,"1.074,60",,,,,,,,"6.697,61",,,,,,,,
BELO CAMPO-BA,,,,,,,,BA,,"950,61",,,,,,-,,,,,,,,"950,61",,,,,,,,"5.924,81",,,,,,,,
BIRITINGA-BA,,,,,,,,BA,,"909,28",,,,,,-,,,,,,,,"909,28",,,,,,,,"5.667,21",,,,,,,,
BOA NOVA-BA,,,,,,,,BA,,"991,95",,,,,,-,,,,,,,,"991,95",,,,,,,,"6.182,42",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOA VISTA DO TUPIM-BA,,,,,,,,BA,,"991,95",,,,,,-,,,,,,,,"991,95",,,,,,,,"6.182,42",,,,,,,,
BOM JESUS DA SERRA-BA,,,,,,,,BA,,"867,95",,,,,,-,,,,,,,,"867,95",,,,,,,,"5.409,61",,,,,,,,
BREJOES-BA,,,,,,,,BA,,"909,28",,,,,,-,,,,,,,,"909,28",,,,,,,,"5.667,21",,,,,,,,
BUERAREMA-BA,,,,,,,,BA,,"1.033,27",,,,,,-,,,,,,,,"1.033,27",,,,,,,,"6.440,01",,,,,,,,
CAATIBA-BA,,,,,,,,BA,,"867,95",,,,,,-,,,,,,,,"867,95",,,,,,,,"5.409,61",,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,,,,,BA,,"991,95",,,,,,-,,,,,,,,"991,95",,,,,,,,"6.182,42",,,,,,,,
CACHOEIRA-BA,,,,,,,,BA,,"1.198,60",,,,,,-,,,,,,,,"1.198,60",,,,,,,,"7.470,42",,,,,,,,
CAEM-BA,,,,,,,,BA,,"867,95",,,,,,-,,,,,,,,"867,95",,,,,,,,"5.409,61",,,,,,,,
CAETANOS-BA,,,,,,,,BA,,"909,28",,,,,,-,,,,,,,,"909,28",,,,,,,,"5.667,21",,,,,,,,
CAIRU-BA,,,,,,,,BA,,"31.055,26",,,,,,"326.163,29",,,,,,,,"357.218,55",,,,,,,,"2.243.730,99",,,,,,,,
CAMACAN-BA,,,,,,,,BA,,"1.157,27",,,,,,-,,,,,,,,"1.157,27",,,,,,,,"7.212,83",,,,,,,,
CAMACARI-BA,,,,,,,,BA,,"2.280,87",,,,,,"263,60",,,,,,,,"2.544,47",,,,,,,,"17.230,43",,,,,,,,
CAMAMU-BA,,,,,,,,BA,,"1.198,60",,,,,,-,,,,,,,,"1.198,60",,,,,,,,"7.470,42",,,,,,,,
CANAVIEIRAS-BA,,,,,,,,BA,,"1.198,60",,,,,,-,,,,,,,,"1.198,60",,,,,,,,"7.470,42",,,,,,,,
CANDEAL-BA,,,,,,,,BA,,"826,62",,,,,,-,,,,,,,,"826,62",,,,,,,,"5.152,00",,,,,,,,
CANDEIAS-BA,,,,,,,,BA,,"169.787,63",,,,,,"112.779,51",,,,,,,,"282.567,14",,,,,,,,"2.034.395,22",,,,,,,,
CANDIDO SALES-BA,,,,,,,,BA,,"1.115,94",,,,,,-,,,,,,,,"1.115,94",,,,,,,,"6.955,22",,,,,,,,
CANSANCAO-BA,,,,,,,,BA,,"1.198,60",,,,,,-,,,,,,,,"1.198,60",,,,,,,,"7.470,42",,,,,,,,
CANUDOS-BA,,,,,,,,BA,,"950,61",,,,,,-,,,,,,,,"950,61",,,,,,,,"5.924,81",,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,,,,,BA,,"909,28",,,,,,-,,,,,,,,"909,28",,,,,,,,"5.667,21",,,,,,,,
CAPIM GROSSO-BA,,,,,,,,BA,,"1.115,94",,,,,,-,,,,,,,,"1.115,94",,,,,,,,"6.955,22",,,,,,,,
CARAVELAS-BA,,,,,,,,BA,,"1.074,60",,,,,,-,,,,,,,,"1.074,60",,,,,,,,"6.711,90",,,,,,,,
CARDEAL DA SILVA-BA,,,,,,,,BA,,"98.026,39",,,,,,"32.487,91",,,,,,,,"130.514,30",,,,,,,,"724.125,10",,,,,,,,
CASTRO ALVES-BA,,,,,,,,BA,,"1.115,94",,,,,,-,,,,,,,,"1.115,94",,,,,,,,"6.955,22",,,,,,,,
CATU-BA,,,,,,,,BA,,"135.729,71",,,,,,"74.111,96",,,,,,,,"209.841,67",,,,,,,,"1.275.144,32",,,,,,,,
CICERO DANTAS-BA,,,,,,,,BA,,"1.157,27",,,,,,-,,,,,,,,"1.157,27",,,,,,,,"7.212,83",,,,,,,,
CIPO-BA,,,,,,,,BA,,"950,61",,,,,,-,,,,,,,,"950,61",,,,,,,,"5.924,81",,,,,,,,
COARACI-BA,,,,,,,,BA,,"1.074,60",,,,,,-,,,,,,,,"1.074,60",,,,,,,,"6.697,61",,,,,,,,
CONCEICAO DA FEIRA-BA,,,,,,,,BA,,"1.033,27",,,,,,-,,,,,,,,"1.033,27",,,,,,,,"6.440,01",,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,,,,,BA,,"991,95",,,,,,-,,,,,,,,"991,95",,,,,,,,"6.182,42",,,,,,,,
CONCEICAO DO COITE-BA,,,,,,,,BA,,"1.363,92",,,,,,-,,,,,,,,"1.363,92",,,,,,,,"8.500,83",,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,,,,,BA,,"1.115,94",,,,,,-,,,,,,,,"1.115,94",,,,,,,,"6.955,22",,,,,,,,
CONDE-BA,,,,,,,,BA,,"2.174,96",,,,,,"709,73",,,,,,,,"2.884,69",,,,,,,,"17.593,42",,,,,,,,
CORACAO DE MARIA-BA,,,,,,,,BA,,"1.074,60",,,,,,-,,,,,,,,"1.074,60",,,,,,,,"6.697,61",,,,,,,,
CORONEL JOAO SA-BA,,,,,,,,BA,,"1.033,27",,,,,,-,,,,,,,,"1.033,27",,,,,,,,"6.440,01",,,,,,,,
CRAVOLANDIA-BA,,,,,,,,BA,,"826,62",,,,,,-,,,,,,,,"826,62",,,,,,,,"5.152,00",,,,,,,,
CRISOPOLIS-BA,,,,,,,,BA,,"1.033,27",,,,,,-,,,,,,,,"1.033,27",,,,,,,,"6.440,01",,,,,,,,
CRUZ DAS ALMAS-BA,,,,,,,,BA,,"1.322,59",,,,,,-,,,,,,,,"1.322,59",,,,,,,,"8.243,24",,,,,,,,
DARIO MEIRA-BA,,,,,,,,BA,,"909,28",,,,,,-,,,,,,,,"909,28",,,,,,,,"5.667,21",,,,,,,,
DIAS D'AVILA-BA,,,,,,,,BA,,"1.322,59",,,,,,-,,,,,,,,"1.322,59",,,,,,,,"8.243,24",,,,,,,,
DOM MACEDO COSTA-BA,,,,,,,,BA,,"826,62",,,,,,-,,,,,,,,"826,62",,,,,,,,"5.152,00",,,,,,,,
ELISIO MEDRADO-BA,,,,,,,,BA,,"826,62",,,,,,-,,,,,,,,"826,62",,,,,,,,"5.152,00",,,,,,,,
ENCRUZILHADA-BA,,,,,,,,BA,,"1.074,60",,,,,,-,,,,,,,,"1.074,60",,,,,,,,"6.697,61",,,,,,,,
ENTRE RIOS-BA,,,,,,,,BA,,"154.203,56",,,,,,"108.197,80",,,,,,,,"262.401,36",,,,,,,,"1.630.146,32",,,,,,,,
ESPLANADA-BA,,,,,,,,BA,,"868.992,71",,,,,,"275.468,21",,,,,,,,"1.144.460,92",,,,,,,,"6.692.662,09",,,,,,,,
EUCLIDES DA CUNHA-BA,,,,,,,,BA,,"1.363,92",,,,,,-,,,,,,,,"1.363,92",,,,,,,,"8.500,83",,,,,,,,
EUNAPOLIS-BA,,,,,,,,BA,,"1.487,92",,,,,,-,,,,,,,,"1.487,92",,,,,,,,"9.273,65",,,,,,,,
FATIMA-BA,,,,,,,,BA,,"1.033,27",,,,,,-,,,,,,,,"1.033,27",,,,,,,,"6.440,01",,,,,,,,
FEIRA DE SANTANA-BA,,,,,,,,BA,,"1.653,24",,,,,,-,,,,,,,,"1.653,24",,,,,,,,"10.304,05",,,,,,,,
FIRMINO ALVES-BA,,,,,,,,BA,,"826,62",,,,,,-,,,,,,,,"826,62",,,,,,,,"5.152,00",,,,,,,,
FLORESTA AZUL-BA,,,,,,,,BA,,"867,95",,,,,,-,,,,,,,,"867,95",,,,,,,,"5.409,61",,,,,,,,
GANDU-BA,,,,,,,,BA,,"1.157,27",,,,,,-,,,,,,,,"1.157,27",,,,,,,,"7.212,83",,,,,,,,
GAVIAO-BA,,,,,,,,BA,,"826,62",,,,,,-,,,,,,,,"826,62",,,,,,,,"5.152,00",,,,,,,,
GLORIA-BA,,,,,,,,BA,,"909,28",,,,,,-,,,,,,,,"909,28",,,,,,,,"5.667,21",,,,,,,,
GONGOGI-BA,,,,,,,,BA,,"826,62",,,,,,-,,,,,,,,"826,62",,,,,,,,"5.152,00",,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,,,,,BA,,"1.033,27",,,,,,-,,,,,,,,"1.033,27",,,,,,,,"6.440,01",,,,,,,,
GUARATINGA-BA,,,,,,,,BA,,"1.074,60",,,,,,-,,,,,,,,"1.074,60",,,,,,,,"6.697,61",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HELIOPOLIS-BA,,,,,,,,BA,,"950,61",,,,,,-,,,,,,,,"950,61",,,,,,,,"5.924,81",,,,,,,,
IACU-BA,,,,,,,,BA,,"1.115,94",,,,,,-,,,,,,,,"1.115,94",,,,,,,,"6.955,22",,,,,,,,
IBICARAI-BA,,,,,,,,BA,,"1.115,94",,,,,,-,,,,,,,,"1.115,94",,,,,,,,"6.955,22",,,,,,,,
IBICUI-BA,,,,,,,,BA,,"950,61",,,,,,-,,,,,,,,"950,61",,,,,,,,"5.924,81",,,,,,,,
IBIQUERA-BA,,,,,,,,BA,,"826,62",,,,,,-,,,,,,,,"826,62",,,,,,,,"5.152,00",,,,,,,,
IBIRAPITANGA-BA,,,,,,,,BA,,"1.074,60",,,,,,-,,,,,,,,"1.074,60",,,,,,,,"6.697,61",,,,,,,,
IBIRAPUA-BA,,,,,,,,BA,,"826,62",,,,,,-,,,,,,,,"826,62",,,,,,,,"5.152,00",,,,,,,,
IBIRATAIA-BA,,,,,,,,BA,,"1.074,60",,,,,,-,,,,,,,,"1.074,60",,,,,,,,"6.697,61",,,,,,,,
ICHU-BA,,,,,,,,BA,,"826,62",,,,,,-,,,,,,,,"826,62",,,,,,,,"5.152,00",,,,,,,,
IGRAPIUNA-BA,,,,,,,,BA,,"909,28",,,,,,-,,,,,,,,"909,28",,,,,,,,"5.667,21",,,,,,,,
IGUAI-BA,,,,,,,,BA,,"1.115,94",,,,,,-,,,,,,,,"1.115,94",,,,,,,,"6.955,22",,,,,,,,
ILHEUS-BA,,,,,,,,BA,,"1.653,24",,,,,,-,,,,,,,,"1.653,24",,,,,,,,"10.304,05",,,,,,,,
INHAMBUPE-BA,,,,,,,,BA,,"1.815,23",,,,,,"314,48",,,,,,,,"2.129,71",,,,,,,,"14.325,15",,,,,,,,
IPECAETA-BA,,,,,,,,BA,,"991,95",,,,,,-,,,,,,,,"991,95",,,,,,,,"6.182,42",,,,,,,,
IPIAU-BA,,,,,,,,BA,,"1.281,27",,,,,,-,,,,,,,,"1.281,27",,,,,,,,"7.985,64",,,,,,,,
IPIRA-BA,,,,,,,,BA,,"1.363,92",,,,,,-,,,,,,,,"1.363,92",,,,,,,,"8.500,83",,,,,,,,
IRAJUBA-BA,,,,,,,,BA,,"826,62",,,,,,-,,,,,,,,"826,62",,,,,,,,"5.152,00",,,,,,,,
IRARA-BA,,,,,,,,BA,,"1.115,94",,,,,,-,,,,,,,,"1.115,94",,,,,,,,"6.955,22",,,,,,,,
ITABELA-BA,,,,,,,,BA,,"1.115,94",,,,,,-,,,,,,,,"1.115,94",,,,,,,,"6.955,22",,,,,,,,
ITABERABA-BA,,,,,,,,BA,,"1.363,92",,,,,,-,,,,,,,,"1.363,92",,,,,,,,"8.500,83",,,,,,,,
ITABUNA-BA,,,,,,,,BA,,"1.653,24",,,,,,-,,,,,,,,"1.653,24",,,,,,,,"10.304,05",,,,,,,,
ITACARE-BA,,,,,,,,BA,,"1.115,94",,,,,,-,,,,,,,,"1.115,94",,,,,,,,"6.955,22",,,,,,,,
ITAGI-BA,,,,,,,,BA,,"909,28",,,,,,-,,,,,,,,"909,28",,,,,,,,"5.667,21",,,,,,,,
ITAGIBA-BA,,,,,,,,BA,,"991,95",,,,,,-,,,,,,,,"991,95",,,,,,,,"6.182,42",,,,,,,,
ITAGIMIRIM-BA,,,,,,,,BA,,"826,62",,,,,,-,,,,,,,,"826,62",,,,,,,,"5.152,00",,,,,,,,
ITAJU DO COLONIA-BA,,,,,,,,BA,,"826,62",,,,,,-,,,,,,,,"826,62",,,,,,,,"5.152,00",,,,,,,,
ITAJUIPE-BA,,,,,,,,BA,,"1.074,60",,,,,,-,,,,,,,,"1.074,60",,,,,,,,"6.697,61",,,,,,,,
