SAO MIGUEL DOS CAMPOS-AL,,,,,,,,AL,,,"245.453,00",,,,,,"166.946,43",,,,,,,"412.399,43",,,,,,"3.904.181,83",,,,,,,,,,
SAO MIGUEL DOS MILAGRES-AL,,,,,,,,AL,,,"526,27",,,,,,-,,,,,,,"526,27",,,,,,"4.338,75",,,,,,,,,,
SATUBA-AL,,,,,,,,AL,,,"18.402,27",,,,,,"11.463,65",,,,,,,"29.865,92",,,,,,"1.671.078,50",,,,,,,,,,
TEOTONIO VILELA-AL,,,,,,,,AL,,,"815,73",,,,,,-,,,,,,,"815,73",,,,,,"6.725,09",,,,,,,,,,
UNIAO DOS PALMARES-AL,,,,,,,,AL,,,"868,35",,,,,,-,,,,,,,"868,35",,,,,,"7.158,95",,,,,,,,,,
VICOSA-AL,,,,,,,,AL,,,"710,47",,,,,,-,,,,,,,"710,47",,,,,,"5.857,33",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALAGOAS  TOTAL,,,,,,,,,,,"1.937.388,23",,,,,,"451.434,56",,,,,,,"2.388.822,79",,,,,,"22.935.525,63",,,,,,,,,,
ANAMA-AM,,,,,,,,AM,,,-,,,,,,"2.841,59",,,,,,,"2.841,59",,,,,,"21.695,55",,,,,,,,,,
ANORI-AM,,,,,,,,AM,,,-,,,,,,"2.841,59",,,,,,,"2.841,59",,,,,,"21.695,55",,,,,,,,,,
AUTAZES-AM,,,,,,,,AM,,,-,,,,,,"8.293,01",,,,,,,"8.293,01",,,,,,"57.096,95",,,,,,,,,,
BERURI-AM,,,,,,,,AM,,,-,,,,,,"2.841,59",,,,,,,"2.841,59",,,,,,"21.695,55",,,,,,,,,,
CAREIRO DA VARZEA-AM,,,,,,,,AM,,,-,,,,,,"8.293,01",,,,,,,"8.293,01",,,,,,"57.096,95",,,,,,,,,,
CAREIRO-AM,,,,,,,,AM,,,-,,,,,,"2.841,59",,,,,,,"2.841,59",,,,,,"21.695,55",,,,,,,,,,
COARI-AM,,,,,,,,AM,,,"1.903.034,47",,,,,,"1.883.688,92",,,,,,,"3.786.723,39",,,,,,"30.683.582,56",,,,,,,,,,
CODAJAS-AM,,,,,,,,AM,,,-,,,,,,"2.841,59",,,,,,,"2.841,59",,,,,,"21.695,55",,,,,,,,,,
IRANDUBA-AM,,,,,,,,AM,,,-,,,,,,"8.293,01",,,,,,,"8.293,01",,,,,,"57.096,95",,,,,,,,,,
ITACOATIARA-AM,,,,,,,,AM,,,-,,,,,,"8.293,01",,,,,,,"8.293,01",,,,,,"57.096,95",,,,,,,,,,
ITAPIRANGA-AM,,,,,,,,AM,,,-,,,,,,"8.293,01",,,,,,,"8.293,01",,,,,,"57.096,95",,,,,,,,,,
MANACAPURU-AM,,,,,,,,AM,,,-,,,,,,"2.841,59",,,,,,,"2.841,59",,,,,,"21.695,55",,,,,,,,,,
MANAQUIRI-AM,,,,,,,,AM,,,-,,,,,,"2.841,59",,,,,,,"2.841,59",,,,,,"21.695,55",,,,,,,,,,
MANAUS-AM,,,,,,,,AM,,,"1.182.261,18",,,,,,"108.235,73",,,,,,,"1.290.496,91",,,,,,"8.426.252,21",,,,,,,,,,
PARINTINS-AM,,,,,,,,AM,,,-,,,,,,"8.293,01",,,,,,,"8.293,01",,,,,,"57.096,95",,,,,,,,,,
SILVES-AM,,,,,,,,AM,,,-,,,,,,"8.293,01",,,,,,,"8.293,01",,,,,,"57.096,95",,,,,,,,,,
URUCARA-AM,,,,,,,,AM,,,-,,,,,,"8.293,01",,,,,,,"8.293,01",,,,,,"57.096,95",,,,,,,,,,
URUCURITUBA-AM,,,,,,,,AM,,,-,,,,,,"8.293,01",,,,,,,"8.293,01",,,,,,"57.096,95",,,,,,,,,,
AMAZONAS  TOTAL,,,,,,,,,,,"3.085.295,65",,,,,,"2.086.452,87",,,,,,,"5.171.748,52",,,,,,"39.775.576,17",,,,,,,,,,
LARANJAL DO JARI-AP,,,,,,,,AP,,,-,,,,,,"8.293,01",,,,,,,"8.293,01",,,,,,"57.096,95",,,,,,,,,,
MACAPA-AP,,,,,,,,AP,,,-,,,,,,"8.293,01",,,,,,,"8.293,01",,,,,,"57.096,95",,,,,,,,,,
MAZAGAO-AP,,,,,,,,AP,,,-,,,,,,"8.293,01",,,,,,,"8.293,01",,,,,,"57.096,95",,,,,,,,,,
AMAPA  TOTAL,,,,,,,,,,,-,,,,,,"24.879,03",,,,,,,"24.879,03",,,,,,"171.290,85",,,,,,,,,,
ACAJUTIBA-BA,,,,,,,,BA,,,"1.157,39",,,,,,-,,,,,,,"1.157,39",,,,,,"9.283,70",,,,,,,,,,
ADUSTINA-BA,,,,,,,,BA,,,"1.157,39",,,,,,-,,,,,,,"1.157,39",,,,,,"9.283,70",,,,,,,,,,
AGUA FRIA-BA,,,,,,,,BA,,,"1.157,39",,,,,,-,,,,,,,"1.157,39",,,,,,"9.283,70",,,,,,,,,,
AIQUARA-BA,,,,,,,,BA,,,"1.006,42",,,,,,-,,,,,,,"1.006,42",,,,,,"8.072,80",,,,,,,,,,
ALAGOINHAS-BA,,,,,,,,BA,,,"341.126,72",,,,,,"198.684,40",,,,,,,"539.811,12",,,,,,"3.482.168,05",,,,,,,,,,
ALCOBACA-BA,,,,,,,,BA,,,"1.258,03",,,,,,-,,,,,,,"1.258,03",,,,,,"10.090,99",,,,,,,,,,
ALMADINA-BA,,,,,,,,BA,,,"1.006,42",,,,,,-,,,,,,,"1.006,42",,,,,,"8.072,80",,,,,,,,,,
AMARGOSA-BA,,,,,,,,BA,,,"1.459,32",,,,,,-,,,,,,,"1.459,32",,,,,,"11.705,59",,,,,,,,,,
AMELIA RODRIGUES-BA,,,,,,,,BA,,,"1.308,35",,,,,,-,,,,,,,"1.308,35",,,,,,"10.494,65",,,,,,,,,,
ANAGE-BA,,,,,,,,BA,,,"1.358,67",,,,,,-,,,,,,,"1.358,67",,,,,,"10.898,27",,,,,,,,,,
ANGUERA-BA,,,,,,,,BA,,,"1.006,42",,,,,,-,,,,,,,"1.006,42",,,,,,"8.072,80",,,,,,,,,,
ANTAS-BA,,,,,,,,BA,,,"1.207,71",,,,,,-,,,,,,,"1.207,71",,,,,,"9.687,37",,,,,,,,,,
ANTONIO CARDOSO-BA,,,,,,,,BA,,,"1.107,07",,,,,,-,,,,,,,"1.107,07",,,,,,"8.880,08",,,,,,,,,,
APORA-BA,,,,,,,,BA,,,"1.207,71",,,,,,-,,,,,,,"1.207,71",,,,,,"9.687,37",,,,,,,,,,
APUAREMA-BA,,,,,,,,BA,,,"1.006,42",,,,,,-,,,,,,,"1.006,42",,,,,,"8.072,80",,,,,,,,,,
ARACAS-BA,,,,,,,,BA,,,"226.706,26",,,,,,"115.888,69",,,,,,,"342.594,95",,,,,,"3.053.888,81",,,,,,,,,,
ARACI-BA,,,,,,,,BA,,,"1.610,28",,,,,,-,,,,,,,"1.610,28",,,,,,"12.916,50",,,,,,,,,,
ARAMARI-BA,,,,,,,,BA,,,"1.667,99",,,,,,"277,86",,,,,,,"1.945,85",,,,,,"16.982,30",,,,,,,,,,
ARATACA-BA,,,,,,,,BA,,,"1.056,74",,,,,,-,,,,,,,"1.056,74",,,,,,"8.476,43",,,,,,,,,,
ARATUIPE-BA,,,,,,,,BA,,,"1.006,42",,,,,,-,,,,,,,"1.006,42",,,,,,"8.072,80",,,,,,,,,,
AURELINO LEAL-BA,,,,,,,,BA,,,"1.157,39",,,,,,-,,,,,,,"1.157,39",,,,,,"9.283,70",,,,,,,,,,
BAIXA GRANDE-BA,,,,,,,,BA,,,"1.308,35",,,,,,-,,,,,,,"1.308,35",,,,,,"10.494,65",,,,,,,,,,
BANZAE-BA,,,,,,,,BA,,,"1.056,74",,,,,,-,,,,,,,"1.056,74",,,,,,"8.476,43",,,,,,,,,,
BARRA DO CHOCA-BA,,,,,,,,BA,,,"1.459,32",,,,,,-,,,,,,,"1.459,32",,,,,,"11.705,59",,,,,,,,,,
BARRA DO ROCHA-BA,,,,,,,,BA,,,"1.006,42",,,,,,-,,,,,,,"1.006,42",,,,,,"8.072,80",,,,,,,,,,
BARRO PRETO-BA,,,,,,,,BA,,,"1.006,42",,,,,,-,,,,,,,"1.006,42",,,,,,"8.072,80",,,,,,,,,,
BARROCAS-BA,,,,,,,,BA,,,"1.107,07",,,,,,-,,,,,,,"1.107,07",,,,,,"8.880,08",,,,,,,,,,
BELMONTE-BA,,,,,,,,BA,,,"1.308,35",,,,,,-,,,,,,,"1.308,35",,,,,,"10.494,65",,,,,,,,,,
BELO CAMPO-BA,,,,,,,,BA,,,"1.157,39",,,,,,-,,,,,,,"1.157,39",,,,,,"9.283,70",,,,,,,,,,
BIRITINGA-BA,,,,,,,,BA,,,"1.107,07",,,,,,-,,,,,,,"1.107,07",,,,,,"8.880,08",,,,,,,,,,
BOA NOVA-BA,,,,,,,,BA,,,"1.207,71",,,,,,-,,,,,,,"1.207,71",,,,,,"9.687,37",,,,,,,,,,
BOA VISTA DO TUPIM-BA,,,,,,,,BA,,,"1.207,71",,,,,,-,,,,,,,"1.207,71",,,,,,"9.687,37",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM JESUS DA SERRA-BA,,,,,,,,BA,,,"1.056,74",,,,,,-,,,,,,,"1.056,74",,,,,,"8.476,43",,,,,,,,,,
BREJOES-BA,,,,,,,,BA,,,"1.107,07",,,,,,-,,,,,,,"1.107,07",,,,,,"8.880,08",,,,,,,,,,
BUERAREMA-BA,,,,,,,,BA,,,"1.258,03",,,,,,-,,,,,,,"1.258,03",,,,,,"10.090,99",,,,,,,,,,
CAATIBA-BA,,,,,,,,BA,,,"1.056,74",,,,,,-,,,,,,,"1.056,74",,,,,,"8.476,43",,,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,,,,,BA,,,"1.207,71",,,,,,-,,,,,,,"1.207,71",,,,,,"9.687,37",,,,,,,,,,
CACHOEIRA-BA,,,,,,,,BA,,,"1.459,32",,,,,,-,,,,,,,"1.459,32",,,,,,"11.705,59",,,,,,,,,,
CAEM-BA,,,,,,,,BA,,,"1.056,74",,,,,,-,,,,,,,"1.056,74",,,,,,"8.476,43",,,,,,,,,,
CAETANOS-BA,,,,,,,,BA,,,"1.107,07",,,,,,-,,,,,,,"1.107,07",,,,,,"8.880,08",,,,,,,,,,
CAIRU-BA,,,,,,,,BA,,,"37.810,26",,,,,,"396.103,10",,,,,,,"433.913,36",,,,,,"3.462.990,99",,,,,,,,,,
CAMACAN-BA,,,,,,,,BA,,,"1.408,99",,,,,,-,,,,,,,"1.408,99",,,,,,"11.301,93",,,,,,,,,,
CAMACARI-BA,,,,,,,,BA,,,"2.362,96",,,,,,"147,04",,,,,,,"2.510,00",,,,,,"21.056,40",,,,,,,,,,
CAMAMU-BA,,,,,,,,BA,,,"1.459,32",,,,,,-,,,,,,,"1.459,32",,,,,,"11.705,59",,,,,,,,,,
CANAVIEIRAS-BA,,,,,,,,BA,,,"1.459,32",,,,,,-,,,,,,,"1.459,32",,,,,,"11.705,59",,,,,,,,,,
CANDEAL-BA,,,,,,,,BA,,,"1.006,42",,,,,,-,,,,,,,"1.006,42",,,,,,"8.072,80",,,,,,,,,,
CANDEIAS-BA,,,,,,,,BA,,,"214.400,86",,,,,,"225.410,31",,,,,,,"439.811,17",,,,,,"3.561.738,08",,,,,,,,,,
CANDIDO SALES-BA,,,,,,,,BA,,,"1.358,67",,,,,,-,,,,,,,"1.358,67",,,,,,"10.898,27",,,,,,,,,,
CANSANCAO-BA,,,,,,,,BA,,,"1.459,32",,,,,,-,,,,,,,"1.459,32",,,,,,"11.705,59",,,,,,,,,,
CANUDOS-BA,,,,,,,,BA,,,"1.157,39",,,,,,-,,,,,,,"1.157,39",,,,,,"9.283,70",,,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,,,,,BA,,,"1.107,07",,,,,,-,,,,,,,"1.107,07",,,,,,"8.880,08",,,,,,,,,,
CAPIM GROSSO-BA,,,,,,,,BA,,,"1.358,67",,,,,,-,,,,,,,"1.358,67",,,,,,"10.898,27",,,,,,,,,,
CARAVELAS-BA,,,,,,,,BA,,,"1.308,35",,,,,,-,,,,,,,"1.308,35",,,,,,"10.494,65",,,,,,,,,,
CARDEAL DA SILVA-BA,,,,,,,,BA,,,"61.660,44",,,,,,"2.359,68",,,,,,,"64.020,12",,,,,,"1.065.364,86",,,,,,,,,,
CASTRO ALVES-BA,,,,,,,,BA,,,"1.358,67",,,,,,-,,,,,,,"1.358,67",,,,,,"10.898,27",,,,,,,,,,
CATU-BA,,,,,,,,BA,,,"186.523,85",,,,,,"101.186,97",,,,,,,"287.710,82",,,,,,"2.248.850,17",,,,,,,,,,
CICERO DANTAS-BA,,,,,,,,BA,,,"1.408,99",,,,,,-,,,,,,,"1.408,99",,,,,,"11.301,93",,,,,,,,,,
CIPO-BA,,,,,,,,BA,,,"1.157,39",,,,,,-,,,,,,,"1.157,39",,,,,,"9.283,70",,,,,,,,,,
COARACI-BA,,,,,,,,BA,,,"1.308,35",,,,,,-,,,,,,,"1.308,35",,,,,,"10.494,65",,,,,,,,,,
CONCEICAO DA FEIRA-BA,,,,,,,,BA,,,"1.258,03",,,,,,-,,,,,,,"1.258,03",,,,,,"10.090,99",,,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,,,,,BA,,,"1.207,71",,,,,,-,,,,,,,"1.207,71",,,,,,"9.687,37",,,,,,,,,,
CONCEICAO DO COITE-BA,,,,,,,,BA,,,"1.660,60",,,,,,-,,,,,,,"1.660,60",,,,,,"13.320,12",,,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,,,,,BA,,,"1.358,67",,,,,,-,,,,,,,"1.358,67",,,,,,"10.898,27",,,,,,,,,,
CONDE-BA,,,,,,,,BA,,,"3.498,19",,,,,,"1.412,45",,,,,,,"4.910,64",,,,,,"49.327,07",,,,,,,,,,
CORACAO DE MARIA-BA,,,,,,,,BA,,,"1.308,35",,,,,,-,,,,,,,"1.308,35",,,,,,"10.494,65",,,,,,,,,,
CORONEL JOAO SA-BA,,,,,,,,BA,,,"1.258,03",,,,,,-,,,,,,,"1.258,03",,,,,,"10.090,99",,,,,,,,,,
CRAVOLANDIA-BA,,,,,,,,BA,,,"1.006,42",,,,,,-,,,,,,,"1.006,42",,,,,,"8.072,80",,,,,,,,,,
CRISOPOLIS-BA,,,,,,,,BA,,,"1.258,03",,,,,,-,,,,,,,"1.258,03",,,,,,"10.090,99",,,,,,,,,,
CRUZ DAS ALMAS-BA,,,,,,,,BA,,,"1.610,28",,,,,,-,,,,,,,"1.610,28",,,,,,"12.916,50",,,,,,,,,,
DARIO MEIRA-BA,,,,,,,,BA,,,"1.107,07",,,,,,-,,,,,,,"1.107,07",,,,,,"8.880,08",,,,,,,,,,
DIAS D'AVILA-BA,,,,,,,,BA,,,"1.610,28",,,,,,-,,,,,,,"1.610,28",,,,,,"12.916,50",,,,,,,,,,
DOM MACEDO COSTA-BA,,,,,,,,BA,,,"1.006,42",,,,,,-,,,,,,,"1.006,42",,,,,,"8.072,80",,,,,,,,,,
ELISIO MEDRADO-BA,,,,,,,,BA,,,"1.006,42",,,,,,-,,,,,,,"1.006,42",,,,,,"8.072,80",,,,,,,,,,
ENCRUZILHADA-BA,,,,,,,,BA,,,"1.308,35",,,,,,-,,,,,,,"1.308,35",,,,,,"10.494,65",,,,,,,,,,
ENTRE RIOS-BA,,,,,,,,BA,,,"173.857,07",,,,,,"104.167,30",,,,,,,"278.024,37",,,,,,"2.859.028,06",,,,,,,,,,
ESPLANADA-BA,,,,,,,,BA,,,"473.432,51",,,,,,"311.375,96",,,,,,,"784.808,47",,,,,,"11.058.252,23",,,,,,,,,,
EUCLIDES DA CUNHA-BA,,,,,,,,BA,,,"1.660,60",,,,,,-,,,,,,,"1.660,60",,,,,,"13.320,12",,,,,,,,,,
EUNAPOLIS-BA,,,,,,,,BA,,,"1.811,56",,,,,,-,,,,,,,"1.811,56",,,,,,"14.531,05",,,,,,,,,,
FATIMA-BA,,,,,,,,BA,,,"1.258,03",,,,,,-,,,,,,,"1.258,03",,,,,,"10.090,99",,,,,,,,,,
FEIRA DE SANTANA-BA,,,,,,,,BA,,,"2.012,85",,,,,,-,,,,,,,"2.012,85",,,,,,"16.145,62",,,,,,,,,,
FIRMINO ALVES-BA,,,,,,,,BA,,,"1.006,42",,,,,,-,,,,,,,"1.006,42",,,,,,"8.072,80",,,,,,,,,,
FLORESTA AZUL-BA,,,,,,,,BA,,,"1.056,74",,,,,,-,,,,,,,"1.056,74",,,,,,"8.476,43",,,,,,,,,,
GANDU-BA,,,,,,,,BA,,,"1.408,99",,,,,,-,,,,,,,"1.408,99",,,,,,"11.301,93",,,,,,,,,,
GAVIAO-BA,,,,,,,,BA,,,"1.006,42",,,,,,-,,,,,,,"1.006,42",,,,,,"8.072,80",,,,,,,,,,
GLORIA-BA,,,,,,,,BA,,,"1.107,07",,,,,,-,,,,,,,"1.107,07",,,,,,"8.880,08",,,,,,,,,,
GONGOGI-BA,,,,,,,,BA,,,"1.006,42",,,,,,-,,,,,,,"1.006,42",,,,,,"8.072,80",,,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,,,,,BA,,,"1.258,03",,,,,,-,,,,,,,"1.258,03",,,,,,"10.090,99",,,,,,,,,,
GUARATINGA-BA,,,,,,,,BA,,,"1.308,35",,,,,,-,,,,,,,"1.308,35",,,,,,"10.494,65",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HELIOPOLIS-BA,,,,,,,,BA,,,"1.157,39",,,,,,-,,,,,,,"1.157,39",,,,,,"9.283,70",,,,,,,,,,
IACU-BA,,,,,,,,BA,,,"1.358,67",,,,,,-,,,,,,,"1.358,67",,,,,,"10.898,27",,,,,,,,,,
IBICARAI-BA,,,,,,,,BA,,,"1.358,67",,,,,,-,,,,,,,"1.358,67",,,,,,"10.898,27",,,,,,,,,,
IBICUI-BA,,,,,,,,BA,,,"1.157,39",,,,,,-,,,,,,,"1.157,39",,,,,,"9.283,70",,,,,,,,,,
IBIQUERA-BA,,,,,,,,BA,,,"1.006,42",,,,,,-,,,,,,,"1.006,42",,,,,,"8.072,80",,,,,,,,,,
IBIRAPITANGA-BA,,,,,,,,BA,,,"1.308,35",,,,,,-,,,,,,,"1.308,35",,,,,,"10.494,65",,,,,,,,,,
IBIRAPUA-BA,,,,,,,,BA,,,"1.006,42",,,,,,-,,,,,,,"1.006,42",,,,,,"8.072,80",,,,,,,,,,
IBIRATAIA-BA,,,,,,,,BA,,,"1.308,35",,,,,,-,,,,,,,"1.308,35",,,,,,"10.494,65",,,,,,,,,,
ICHU-BA,,,,,,,,BA,,,"1.006,42",,,,,,-,,,,,,,"1.006,42",,,,,,"8.072,80",,,,,,,,,,
IGRAPIUNA-BA,,,,,,,,BA,,,"1.107,07",,,,,,-,,,,,,,"1.107,07",,,,,,"8.880,08",,,,,,,,,,
IGUAI-BA,,,,,,,,BA,,,"1.358,67",,,,,,-,,,,,,,"1.358,67",,,,,,"10.898,27",,,,,,,,,,
ILHEUS-BA,,,,,,,,BA,,,"2.012,85",,,,,,-,,,,,,,"2.012,85",,,,,,"16.145,62",,,,,,,,,,
INHAMBUPE-BA,,,,,,,,BA,,,"2.037,82",,,,,,"295,03",,,,,,,"2.332,85",,,,,,"20.840,79",,,,,,,,,,
IPECAETA-BA,,,,,,,,BA,,,"1.207,71",,,,,,-,,,,,,,"1.207,71",,,,,,"9.687,37",,,,,,,,,,
IPIAU-BA,,,,,,,,BA,,,"1.559,96",,,,,,-,,,,,,,"1.559,96",,,,,,"12.512,86",,,,,,,,,,
IPIRA-BA,,,,,,,,BA,,,"1.660,60",,,,,,-,,,,,,,"1.660,60",,,,,,"13.320,12",,,,,,,,,,
IRAJUBA-BA,,,,,,,,BA,,,"1.006,42",,,,,,-,,,,,,,"1.006,42",,,,,,"8.072,80",,,,,,,,,,
IRARA-BA,,,,,,,,BA,,,"1.358,67",,,,,,-,,,,,,,"1.358,67",,,,,,"10.898,27",,,,,,,,,,
ITABELA-BA,,,,,,,,BA,,,"1.358,67",,,,,,-,,,,,,,"1.358,67",,,,,,"10.898,27",,,,,,,,,,
ITABERABA-BA,,,,,,,,BA,,,"1.660,60",,,,,,-,,,,,,,"1.660,60",,,,,,"13.320,12",,,,,,,,,,
ITABUNA-BA,,,,,,,,BA,,,"2.012,85",,,,,,-,,,,,,,"2.012,85",,,,,,"16.145,62",,,,,,,,,,
ITACARE-BA,,,,,,,,BA,,,"1.358,67",,,,,,-,,,,,,,"1.358,67",,,,,,"10.898,27",,,,,,,,,,
ITAGI-BA,,,,,,,,BA,,,"1.107,07",,,,,,-,,,,,,,"1.107,07",,,,,,"8.880,08",,,,,,,,,,
ITAGIBA-BA,,,,,,,,BA,,,"1.207,71",,,,,,-,,,,,,,"1.207,71",,,,,,"9.687,37",,,,,,,,,,
