ILHEUS-BA,,,,,,,,,,BA,,"2.448,10",,,,,,,"0,02",,,,,,,,"2.448,12",,,,,,,"28.132,26",,,,,,,,
INHAMBUPE-BA,,,,,,,,,,BA,,"3.438,43",,,,,,,"817,21",,,,,,,,"4.255,64",,,,,,,"33.522,99",,,,,,,,
IPECAETA-BA,,,,,,,,,,BA,,"1.407,65",,,,,,,"0,01",,,,,,,,"1.407,66",,,,,,,"16.176,01",,,,,,,,
IPIAU-BA,,,,,,,,,,BA,,"1.897,27",,,,,,,"0,02",,,,,,,,"1.897,29",,,,,,,"21.802,47",,,,,,,,
IPIRA-BA,,,,,,,,,,BA,,"2.019,68",,,,,,,"0,02",,,,,,,,"2.019,70",,,,,,,"23.209,08",,,,,,,,
IRAJUBA-BA,,,,,,,,,,BA,,"1.224,05",,,,,,,"0,01",,,,,,,,"1.224,06",,,,,,,"14.066,11",,,,,,,,
IRARA-BA,,,,,,,,,,BA,,"1.652,46",,,,,,,"0,01",,,,,,,,"1.652,47",,,,,,,"18.989,25",,,,,,,,
ITABELA-BA,,,,,,,,,,BA,,"1.713,67",,,,,,,"0,01",,,,,,,,"1.713,68",,,,,,,"19.692,56",,,,,,,,
ITABERABA-BA,,,,,,,,,,BA,,"2.019,68",,,,,,,"0,02",,,,,,,,"2.019,70",,,,,,,"23.209,08",,,,,,,,
ITABUNA-BA,,,,,,,,,,BA,,"360.911,10",,,,,,,"3.585,23",,,,,,,,"364.496,33",,,,,,,"3.452.987,96",,,,,,,,
ITACARE-BA,,,,,,,,,,BA,,"1.652,46",,,,,,,"0,01",,,,,,,,"1.652,47",,,,,,,"18.989,25",,,,,,,,
ITAGI-BA,,,,,,,,,,BA,,"1.346,45",,,,,,,"0,01",,,,,,,,"1.346,46",,,,,,,"15.472,71",,,,,,,,
ITAGIBA-BA,,,,,,,,,,BA,,"1.407,65",,,,,,,"0,01",,,,,,,,"1.407,66",,,,,,,"16.176,01",,,,,,,,
ITAGIMIRIM-BA,,,,,,,,,,BA,,"1.224,05",,,,,,,"0,01",,,,,,,,"1.224,06",,,,,,,"14.066,11",,,,,,,,
ITAJU DO COLONIA-BA,,,,,,,,,,BA,,"1.224,05",,,,,,,"0,01",,,,,,,,"1.224,06",,,,,,,"14.066,11",,,,,,,,
ITAJUIPE-BA,,,,,,,,,,BA,,"1.591,26",,,,,,,"0,01",,,,,,,,"1.591,27",,,,,,,"18.285,94",,,,,,,,
ITAMARAJU-BA,,,,,,,,,,BA,,"2.019,68",,,,,,,"0,02",,,,,,,,"2.019,70",,,,,,,"23.209,08",,,,,,,,
ITAMARI-BA,,,,,,,,,,BA,,"1.224,05",,,,,,,"0,01",,,,,,,,"1.224,06",,,,,,,"14.066,11",,,,,,,,
ITAMBE-BA,,,,,,,,,,BA,,"1.591,26",,,,,,,"0,01",,,,,,,,"1.591,27",,,,,,,"18.285,94",,,,,,,,
ITANAGRA-BA,,,,,,,,,,BA,,"87.056,19",,,,,,,"21.907,88",,,,,,,,"108.964,07",,,,,,,"1.486.434,53",,,,,,,,
ITANHEM-BA,,,,,,,,,,BA,,"1.591,26",,,,,,,"0,01",,,,,,,,"1.591,27",,,,,,,"18.285,94",,,,,,,,
ITAPARICA-BA,,,,,,,,,,BA,,"106.320,42",,,,,,,"354.453,23",,,,,,,,"460.773,65",,,,,,,"5.416.564,44",,,,,,,,
ITAPE-BA,,,,,,,,,,BA,,"1.285,25",,,,,,,"0,01",,,,,,,,"1.285,26",,,,,,,"14.769,40",,,,,,,,
ITAPEBI-BA,,,,,,,,,,BA,,"1.285,25",,,,,,,"0,01",,,,,,,,"1.285,26",,,,,,,"14.769,40",,,,,,,,
ITAPETINGA-BA,,,,,,,,,,BA,,"2.080,88",,,,,,,"0,02",,,,,,,,"2.080,90",,,,,,,"23.912,40",,,,,,,,
ITAPICURU-BA,,,,,,,,,,BA,,"1.774,87",,,,,,,"0,01",,,,,,,,"1.774,88",,,,,,,"20.395,86",,,,,,,,
ITAPITANGA-BA,,,,,,,,,,BA,,"1.285,25",,,,,,,"0,01",,,,,,,,"1.285,26",,,,,,,"14.769,40",,,,,,,,
ITAQUARA-BA,,,,,,,,,,BA,,"1.224,05",,,,,,,"0,01",,,,,,,,"1.224,06",,,,,,,"14.066,11",,,,,,,,
ITARANTIM-BA,,,,,,,,,,BA,,"1.530,06",,,,,,,"0,01",,,,,,,,"1.530,07",,,,,,,"17.582,62",,,,,,,,
ITATIM-BA,,,,,,,,,,BA,,"1.407,65",,,,,,,"0,01",,,,,,,,"1.407,66",,,,,,,"16.176,01",,,,,,,,
ITIRUCU-BA,,,,,,,,,,BA,,"1.346,45",,,,,,,"0,01",,,,,,,,"1.346,46",,,,,,,"15.472,71",,,,,,,,
ITIUBA-BA,,,,,,,,,,BA,,"1.836,07",,,,,,,"0,01",,,,,,,,"1.836,08",,,,,,,"21.099,16",,,,,,,,
ITORORO-BA,,,,,,,,,,BA,,"1.530,06",,,,,,,"0,01",,,,,,,,"1.530,07",,,,,,,"17.582,62",,,,,,,,
ITUBERA-BA,,,,,,,,,,BA,,"1.652,46",,,,,,,"0,01",,,,,,,,"1.652,47",,,,,,,"18.989,25",,,,,,,,
JACOBINA-BA,,,,,,,,,,BA,,"2.142,09",,,,,,,"0,02",,,,,,,,"2.142,11",,,,,,,"24.615,72",,,,,,,,
JAGUAQUARA-BA,,,,,,,,,,BA,,"1.958,48",,,,,,,"0,02",,,,,,,,"1.958,50",,,,,,,"22.505,78",,,,,,,,
JAGUARIPE-BA,,,,,,,,,,BA,,"65.955,97",,,,,,,"0,35",,,,,,,,"65.956,32",,,,,,,"757.930,84",,,,,,,,
JANDAIRA-BA,,,,,,,,,,BA,,"1.285,25",,,,,,,"0,01",,,,,,,,"1.285,26",,,,,,,"14.769,40",,,,,,,,
JEQUIE-BA,,,,,,,,,,BA,,"2.448,10",,,,,,,"0,02",,,,,,,,"2.448,12",,,,,,,"28.132,26",,,,,,,,
JEREMOABO-BA,,,,,,,,,,BA,,"1.836,07",,,,,,,"0,01",,,,,,,,"1.836,08",,,,,,,"21.099,16",,,,,,,,
JIQUIRICA-BA,,,,,,,,,,BA,,"1.407,65",,,,,,,"0,01",,,,,,,,"1.407,66",,,,,,,"16.176,01",,,,,,,,
JITAUNA-BA,,,,,,,,,,BA,,"1.407,65",,,,,,,"0,01",,,,,,,,"1.407,66",,,,,,,"16.176,01",,,,,,,,
JUCURUCU-BA,,,,,,,,,,BA,,"1.285,25",,,,,,,"0,01",,,,,,,,"1.285,26",,,,,,,"14.769,40",,,,,,,,
JUSSARI-BA,,,,,,,,,,BA,,"1.224,05",,,,,,,"0,01",,,,,,,,"1.224,06",,,,,,,"14.066,11",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,,,,BA,,"1.224,05",,,,,,,"0,01",,,,,,,,"1.224,06",,,,,,,"14.066,11",,,,,,,,
LAJE-BA,,,,,,,,,,BA,,"1.591,26",,,,,,,"0,01",,,,,,,,"1.591,27",,,,,,,"18.285,94",,,,,,,,
LAJEDAO-BA,,,,,,,,,,BA,,"1.224,05",,,,,,,"0,01",,,,,,,,"1.224,06",,,,,,,"14.066,11",,,,,,,,
LAJEDINHO-BA,,,,,,,,,,BA,,"1.224,05",,,,,,,"0,01",,,,,,,,"1.224,06",,,,,,,"14.066,11",,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,,,,BA,,"1.224,05",,,,,,,"0,01",,,,,,,,"1.224,06",,,,,,,"14.066,11",,,,,,,,
LAMARAO-BA,,,,,,,,,,BA,,"1.224,05",,,,,,,"0,01",,,,,,,,"1.224,06",,,,,,,"14.066,11",,,,,,,,
LAURO DE FREITAS-BA,,,,,,,,,,BA,,"2.448,10",,,,,,,"0,02",,,,,,,,"2.448,12",,,,,,,"28.132,26",,,,,,,,
MACAJUBA-BA,,,,,,,,,,BA,,"1.285,25",,,,,,,"0,01",,,,,,,,"1.285,26",,,,,,,"14.769,40",,,,,,,,
MACARANI-BA,,,,,,,,,,BA,,"1.468,86",,,,,,,"0,01",,,,,,,,"1.468,87",,,,,,,"16.879,31",,,,,,,,
MADRE DE DEUS-BA,,,,,,,,,,BA,,"1.980.569,12",,,,,,,"1.641.238,76",,,,,,,,"3.621.807,88",,,,,,,"40.089.857,91",,,,,,,,
MAIQUINIQUE-BA,,,,,,,,,,BA,,"1.224,05",,,,,,,"0,01",,,,,,,,"1.224,06",,,,,,,"14.066,11",,,,,,,,
MAIRI-BA,,,,,,,,,,BA,,"1.530,06",,,,,,,"0,01",,,,,,,,"1.530,07",,,,,,,"17.582,62",,,,,,,,
MANOEL VITORINO-BA,,,,,,,,,,BA,,"1.407,65",,,,,,,"0,01",,,,,,,,"1.407,66",,,,,,,"16.176,01",,,,,,,,
MARACAS-BA,,,,,,,,,,BA,,"1.652,46",,,,,,,"0,01",,,,,,,,"1.652,47",,,,,,,"18.989,25",,,,,,,,
MARAGOGIPE-BA,,,,,,,,,,BA,,"56.993,32",,,,,,,"0,35",,,,,,,,"56.993,67",,,,,,,"654.936,80",,,,,,,,
MARAU-BA,,,,,,,,,,BA,,"1.530,06",,,,,,,"0,01",,,,,,,,"1.530,07",,,,,,,"17.582,62",,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,,,,BA,,"1.285,25",,,,,,,"0,01",,,,,,,,"1.285,26",,,,,,,"14.769,40",,,,,,,,
MASCOTE-BA,,,,,,,,,,BA,,"1.407,65",,,,,,,"0,01",,,,,,,,"1.407,66",,,,,,,"16.176,01",,,,,,,,
MATA DE SAO JOAO-BA,,,,,,,,,,BA,,"219.471,26",,,,,,,"121.517,13",,,,,,,,"340.988,39",,,,,,,"3.945.314,55",,,,,,,,
MEDEIROS NETO-BA,,,,,,,,,,BA,,"1.591,26",,,,,,,"0,01",,,,,,,,"1.591,27",,,,,,,"18.285,94",,,,,,,,
MIGUEL CALMON-BA,,,,,,,,,,BA,,"1.652,46",,,,,,,"0,01",,,,,,,,"1.652,47",,,,,,,"18.989,25",,,,,,,,
MILAGRES-BA,,,,,,,,,,BA,,"1.285,25",,,,,,,"0,01",,,,,,,,"1.285,26",,,,,,,"14.769,40",,,,,,,,
MIRANTE-BA,,,,,,,,,,BA,,"1.285,25",,,,,,,"0,01",,,,,,,,"1.285,26",,,,,,,"14.769,40",,,,,,,,
MONTE SANTO-BA,,,,,,,,,,BA,,"1.958,48",,,,,,,"0,02",,,,,,,,"1.958,50",,,,,,,"22.505,78",,,,,,,,
MUCURI-BA,,,,,,,,,,BA,,"360.299,07",,,,,,,"23.489,14",,,,,,,,"383.788,21",,,,,,,"3.567.698,93",,,,,,,,
MUNDO NOVO-BA,,,,,,,,,,BA,,"1.652,46",,,,,,,"0,01",,,,,,,,"1.652,47",,,,,,,"18.989,25",,,,,,,,
MUNIZ FERREIRA-BA,,,,,,,,,,BA,,"1.224,05",,,,,,,"0,01",,,,,,,,"1.224,06",,,,,,,"14.066,11",,,,,,,,
MURITIBA-BA,,,,,,,,,,BA,,"1.713,67",,,,,,,"0,01",,,,,,,,"1.713,68",,,,,,,"19.692,56",,,,,,,,
MUTUIPE-BA,,,,,,,,,,BA,,"1.591,26",,,,,,,"0,01",,,,,,,,"1.591,27",,,,,,,"18.285,94",,,,,,,,
NAZARE-BA,,,,,,,,,,BA,,"1.652,46",,,,,,,"0,01",,,,,,,,"1.652,47",,,,,,,"18.989,25",,,,,,,,
NILO PECANHA-BA,,,,,,,,,,BA,,"1.346,45",,,,,,,"0,01",,,,,,,,"1.346,46",,,,,,,"15.472,71",,,,,,,,
NORDESTINA-BA,,,,,,,,,,BA,,"1.346,45",,,,,,,"0,01",,,,,,,,"1.346,46",,,,,,,"15.472,71",,,,,,,,
NOVA CANAA-BA,,,,,,,,,,BA,,"1.468,86",,,,,,,"0,01",,,,,,,,"1.468,87",,,,,,,"16.879,31",,,,,,,,
NOVA FATIMA-BA,,,,,,,,,,BA,,"1.224,05",,,,,,,"0,01",,,,,,,,"1.224,06",,,,,,,"14.066,11",,,,,,,,
NOVA IBIA-BA,,,,,,,,,,BA,,"1.224,05",,,,,,,"0,01",,,,,,,,"1.224,06",,,,,,,"14.066,11",,,,,,,,
NOVA ITARANA-BA,,,,,,,,,,BA,,"1.224,05",,,,,,,"0,01",,,,,,,,"1.224,06",,,,,,,"14.066,11",,,,,,,,
NOVA SOURE-BA,,,,,,,,,,BA,,"1.652,46",,,,,,,"0,01",,,,,,,,"1.652,47",,,,,,,"18.989,25",,,,,,,,
NOVA VICOSA-BA,,,,,,,,,,BA,,"1.836,07",,,,,,,"0,01",,,,,,,,"1.836,08",,,,,,,"21.099,16",,,,,,,,
NOVO TRIUNFO-BA,,,,,,,,,,BA,,"1.407,65",,,,,,,"0,01",,,,,,,,"1.407,66",,,,,,,"16.176,01",,,,,,,,
OLINDINA-BA,,,,,,,,,,BA,,"1.652,46",,,,,,,"0,01",,,,,,,,"1.652,47",,,,,,,"18.989,25",,,,,,,,
OURICANGAS-BA,,,,,,,,,,BA,,"1.224,05",,,,,,,"0,01",,,,,,,,"1.224,06",,,,,,,"14.066,11",,,,,,,,
OUROLANDIA-BA,,,,,,,,,,BA,,"1.468,86",,,,,,,"0,01",,,,,,,,"1.468,87",,,,,,,"16.879,31",,,,,,,,
PARIPIRANGA-BA,,,,,,,,,,BA,,"1.652,46",,,,,,,"0,01",,,,,,,,"1.652,47",,,,,,,"18.989,25",,,,,,,,
PAU BRASIL-BA,,,,,,,,,,BA,,"1.285,25",,,,,,,"0,01",,,,,,,,"1.285,26",,,,,,,"14.769,40",,,,,,,,
PAULO AFONSO-BA,,,,,,,,,,BA,,"2.264,49",,,,,,,"0,02",,,,,,,,"2.264,51",,,,,,,"26.022,33",,,,,,,,
PE DE SERRA-BA,,,,,,,,,,BA,,"1.346,45",,,,,,,"0,01",,,,,,,,"1.346,46",,,,,,,"15.472,71",,,,,,,,
PEDRAO-BA,,,,,,,,,,BA,,"1.224,05",,,,,,,"0,01",,,,,,,,"1.224,06",,,,,,,"14.066,11",,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,,,,BA,,"1.468,86",,,,,,,"0,01",,,,,,,,"1.468,87",,,,,,,"16.879,31",,,,,,,,
PINTADAS-BA,,,,,,,,,,BA,,"1.285,25",,,,,,,"0,01",,,,,,,,"1.285,26",,,,,,,"14.769,40",,,,,,,,
PIRAI DO NORTE-BA,,,,,,,,,,BA,,"1.224,05",,,,,,,"0,01",,,,,,,,"1.224,06",,,,,,,"14.066,11",,,,,,,,
PIRITIBA-BA,,,,,,,,,,BA,,"1.591,26",,,,,,,"0,01",,,,,,,,"1.591,27",,,,,,,"18.285,94",,,,,,,,
PLANALTINO-BA,,,,,,,,,,BA,,"1.224,05",,,,,,,"0,01",,,,,,,,"1.224,06",,,,,,,"14.066,11",,,,,,,,
PLANALTO-BA,,,,,,,,,,BA,,"1.652,46",,,,,,,"0,01",,,,,,,,"1.652,47",,,,,,,"18.989,25",,,,,,,,
POCOES-BA,,,,,,,,,,BA,,"1.897,27",,,,,,,"0,02",,,,,,,,"1.897,29",,,,,,,"21.802,47",,,,,,,,
POJUCA-BA,,,,,,,,,,BA,,"869.168,84",,,,,,,"470.368,68",,,,,,,,"1.339.537,52",,,,,,,"15.129.337,91",,,,,,,,
PORTO SEGURO-BA,,,,,,,,,,BA,,"2.325,69",,,,,,,"0,02",,,,,,,,"2.325,71",,,,,,,"26.725,62",,,,,,,,
POTIRAGUA-BA,,,,,,,,,,BA,,"1.224,05",,,,,,,"0,01",,,,,,,,"1.224,06",,,,,,,"14.066,11",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRADO-BA,,,,,,,,,,BA,,"1.652,46",,,,,,,"0,01",,,,,,,,"1.652,47",,,,,,,"18.989,25",,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,,,,BA,,"1.591,26",,,,,,,"0,01",,,,,,,,"1.591,27",,,,,,,"18.285,94",,,,,,,,
QUEIMADAS-BA,,,,,,,,,,BA,,"1.652,46",,,,,,,"0,01",,,,,,,,"1.652,47",,,,,,,"18.989,25",,,,,,,,
QUIJINGUE-BA,,,,,,,,,,BA,,"1.652,46",,,,,,,"0,01",,,,,,,,"1.652,47",,,,,,,"18.989,25",,,,,,,,
QUIXABEIRA-BA,,,,,,,,,,BA,,"1.224,05",,,,,,,"0,01",,,,,,,,"1.224,06",,,,,,,"14.066,11",,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,,,,BA,,"1.591,26",,,,,,,"0,01",,,,,,,,"1.591,27",,,,,,,"18.285,94",,,,,,,,
RETIROLANDIA-BA,,,,,,,,,,BA,,"1.346,45",,,,,,,"0,01",,,,,,,,"1.346,46",,,,,,,"15.472,71",,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,,,,BA,,"1.774,87",,,,,,,"0,01",,,,,,,,"1.774,88",,,,,,,"20.395,86",,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,,,,BA,,"1.407,65",,,,,,,"0,01",,,,,,,,"1.407,66",,,,,,,"16.176,01",,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,,,,BA,,"1.897,27",,,,,,,"0,02",,,,,,,,"1.897,29",,,,,,,"21.802,47",,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,,,,BA,,"1.224,05",,,,,,,"0,01",,,,,,,,"1.224,06",,,,,,,"14.066,11",,,,,,,,
RIO REAL-BA,,,,,,,,,,BA,,"1.836,07",,,,,,,"0,01",,,,,,,,"1.836,08",,,,,,,"21.099,16",,,,,,,,
RUY BARBOSA-BA,,,,,,,,,,BA,,"1.713,67",,,,,,,"0,01",,,,,,,,"1.713,68",,,,,,,"19.692,56",,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,,,,BA,,"40.446,87",,,,,,,"354.147,19",,,,,,,,"394.594,06",,,,,,,"4.358.222,63",,,,,,,,
SALVADOR-BA,,,,,,,,,,BA,,"73.539,76",,,,,,,"354.147,49",,,,,,,,"427.687,25",,,,,,,"4.738.508,66",,,,,,,,
SANTA BARBARA-BA,,,,,,,,,,BA,,"1.530,06",,,,,,,"0,01",,,,,,,,"1.530,07",,,,,,,"17.582,62",,,,,,,,
SANTA BRIGIDA-BA,,,,,,,,,,BA,,"1.407,65",,,,,,,"0,01",,,,,,,,"1.407,66",,,,,,,"16.176,01",,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,,,,BA,,"1.652,46",,,,,,,"0,01",,,,,,,,"1.652,47",,,,,,,"18.989,25",,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,,,,BA,,"1.224,05",,,,,,,"0,01",,,,,,,,"1.224,06",,,,,,,"14.066,11",,,,,,,,
SANTA INES-BA,,,,,,,,,,BA,,"1.285,25",,,,,,,"0,01",,,,,,,,"1.285,26",,,,,,,"14.769,40",,,,,,,,
SANTA LUZIA-BA,,,,,,,,,,BA,,"1.346,45",,,,,,,"0,01",,,,,,,,"1.346,46",,,,,,,"15.472,71",,,,,,,,
SANTA TERESINHA-BA,,,,,,,,,,BA,,"1.224,05",,,,,,,"0,01",,,,,,,,"1.224,06",,,,,,,"14.066,11",,,,,,,,
SANTALUZ-BA,,,,,,,,,,BA,,"1.774,87",,,,,,,"0,01",,,,,,,,"1.774,88",,,,,,,"20.395,86",,,,,,,,
SANTANOPOLIS-BA,,,,,,,,,,BA,,"1.224,05",,,,,,,"0,01",,,,,,,,"1.224,06",,,,,,,"14.066,11",,,,,,,,
SANTO AMARO-BA,,,,,,,,,,BA,,"60.670,30",,,,,,,"354.147,38",,,,,,,,"414.817,68",,,,,,,"4.590.619,64",,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,,,,BA,,"2.203,29",,,,,,,"0,02",,,,,,,,"2.203,31",,,,,,,"25.319,03",,,,,,,,
SANTO ESTEVAO-BA,,,,,,,,,,BA,,"1.897,27",,,,,,,"0,02",,,,,,,,"1.897,29",,,,,,,"21.802,47",,,,,,,,
SAO DOMINGOS-BA,,,,,,,,,,BA,,"1.224,05",,,,,,,"0,01",,,,,,,,"1.224,06",,,,,,,"14.066,11",,,,,,,,
SAO FELIPE-BA,,,,,,,,,,BA,,"1.591,26",,,,,,,"0,01",,,,,,,,"1.591,27",,,,,,,"18.285,94",,,,,,,,
SAO FELIX-BA,,,,,,,,,,BA,,"1.407,65",,,,,,,"0,01",,,,,,,,"1.407,66",,,,,,,"16.176,01",,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,,,,BA,,"2.371.296,47",,,,,,,"1.265.785,62",,,,,,,,"3.637.082,09",,,,,,,"40.913.432,65",,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,,,,BA,,"1.774,87",,,,,,,"0,01",,,,,,,,"1.774,88",,,,,,,"20.395,86",,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,,,,BA,,"1.224,05",,,,,,,"0,01",,,,,,,,"1.224,06",,,,,,,"14.066,11",,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,,,,BA,,"1.285,25",,,,,,,"0,01",,,,,,,,"1.285,26",,,,,,,"14.769,40",,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,,,,BA,,"1.285,25",,,,,,,"0,01",,,,,,,,"1.285,26",,,,,,,"14.769,40",,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,,,,BA,,"474.635,54",,,,,,,"271.149,10",,,,,,,,"745.784,64",,,,,,,"8.848.385,54",,,,,,,,
SAPEACU-BA,,,,,,,,,,BA,,"1.468,86",,,,,,,"0,01",,,,,,,,"1.468,87",,,,,,,"16.879,31",,,,,,,,
SATIRO DIAS-BA,,,,,,,,,,BA,,"60.726,33",,,,,,,"1.125,69",,,,,,,,"61.852,02",,,,,,,"825.768,22",,,,,,,,
SAUBARA-BA,,,,,,,,,,BA,,"38.608,37",,,,,,,"354.147,18",,,,,,,,"392.755,55",,,,,,,"4.337.095,63",,,,,,,,
SERRA PRETA-BA,,,,,,,,,,BA,,"1.407,65",,,,,,,"0,01",,,,,,,,"1.407,66",,,,,,,"16.176,01",,,,,,,,
SERRINHA-BA,,,,,,,,,,BA,,"2.142,09",,,,,,,"0,02",,,,,,,,"2.142,11",,,,,,,"24.615,72",,,,,,,,
SERROLANDIA-BA,,,,,,,,,,BA,,"1.346,45",,,,,,,"0,01",,,,,,,,"1.346,46",,,,,,,"15.472,71",,,,,,,,
SIMOES FILHO-BA,,,,,,,,,,BA,,"360.788,69",,,,,,,"23.482,06",,,,,,,,"384.270,75",,,,,,,"4.129.807,09",,,,,,,,
SITIO DO QUINTO-BA,,,,,,,,,,BA,,"1.346,45",,,,,,,"0,01",,,,,,,,"1.346,46",,,,,,,"15.472,71",,,,,,,,
TANQUINHO-BA,,,,,,,,,,BA,,"1.224,05",,,,,,,"0,01",,,,,,,,"1.224,06",,,,,,,"14.066,11",,,,,,,,
TAPEROA-BA,,,,,,,,,,BA,,"1.530,06",,,,,,,"0,01",,,,,,,,"1.530,07",,,,,,,"17.582,62",,,,,,,,
TAPIRAMUTA-BA,,,,,,,,,,BA,,"1.468,86",,,,,,,"0,01",,,,,,,,"1.468,87",,,,,,,"16.879,31",,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,,,,BA,,"2.386,90",,,,,,,"0,02",,,,,,,,"2.386,92",,,,,,,"27.428,95",,,,,,,,
TEODORO SAMPAIO-BA,,,,,,,,,,BA,,"60.769,58",,,,,,,"1.388,81",,,,,,,,"62.158,39",,,,,,,"988.411,63",,,,,,,,
TEOFILANDIA-BA,,,,,,,,,,BA,,"1.591,26",,,,,,,"0,01",,,,,,,,"1.591,27",,,,,,,"18.285,94",,,,,,,,
TEOLANDIA-BA,,,,,,,,,,BA,,"1.407,65",,,,,,,"0,01",,,,,,,,"1.407,66",,,,,,,"16.176,01",,,,,,,,
TERRA NOVA-BA,,,,,,,,,,BA,,"1.346,45",,,,,,,"0,01",,,,,,,,"1.346,46",,,,,,,"15.954,37",,,,,,,,
TUCANO-BA,,,,,,,,,,BA,,"1.958,48",,,,,,,"0,02",,,,,,,,"1.958,50",,,,,,,"22.505,78",,,,,,,,
UAUA-BA,,,,,,,,,,BA,,"1.652,46",,,,,,,"0,01",,,,,,,,"1.652,47",,,,,,,"18.989,25",,,,,,,,
UBAIRA-BA,,,,,,,,,,BA,,"1.530,06",,,,,,,"0,01",,,,,,,,"1.530,07",,,,,,,"17.582,62",,,,,,,,
UBAITABA-BA,,,,,,,,,,BA,,"1.591,26",,,,,,,"0,01",,,,,,,,"1.591,27",,,,,,,"18.285,94",,,,,,,,
UBATA-BA,,,,,,,,,,BA,,"1.652,46",,,,,,,"0,01",,,,,,,,"1.652,47",,,,,,,"18.989,25",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNA-BA,,,,,,,,,,BA,,"1.652,46",,,,,,,"0,01",,,,,,,,"1.652,47",,,,,,,"18.989,25",,,,,,,,
URUCUCA-BA,,,,,,,,,,BA,,"1.530,06",,,,,,,"0,01",,,,,,,,"1.530,07",,,,,,,"17.582,62",,,,,,,,
VALENCA-BA,,,,,,,,,,BA,,"65.955,97",,,,,,,"0,35",,,,,,,,"65.956,32",,,,,,,"757.930,84",,,,,,,,
VALENTE-BA,,,,,,,,,,BA,,"1.652,46",,,,,,,"0,01",,,,,,,,"1.652,47",,,,,,,"18.989,25",,,,,,,,
VARZEA DA ROCA-BA,,,,,,,,,,BA,,"1.346,45",,,,,,,"0,01",,,,,,,,"1.346,46",,,,,,,"15.472,71",,,,,,,,
VARZEA DO POCO-BA,,,,,,,,,,BA,,"1.224,05",,,,,,,"0,01",,,,,,,,"1.224,06",,,,,,,"14.066,11",,,,,,,,
VARZEA NOVA-BA,,,,,,,,,,BA,,"1.346,45",,,,,,,"0,01",,,,,,,,"1.346,46",,,,,,,"15.472,71",,,,,,,,
VARZEDO-BA,,,,,,,,,,BA,,"1.224,05",,,,,,,"0,01",,,,,,,,"1.224,06",,,,,,,"14.066,11",,,,,,,,
VERA CRUZ-BA,,,,,,,,,,BA,,"59.619,99",,,,,,,"0,62",,,,,,,,"59.620,61",,,,,,,"1.006.655,06",,,,,,,,
VEREDA-BA,,,,,,,,,,BA,,"1.224,05",,,,,,,"0,01",,,,,,,,"1.224,06",,,,,,,"14.066,11",,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,,,,BA,,"2.448,10",,,,,,,"0,02",,,,,,,,"2.448,12",,,,,,,"28.132,26",,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,,,,,BA,,"1.591,26",,,,,,,"0,01",,,,,,,,"1.591,27",,,,,,,"18.285,94",,,,,,,,
BAHIA  TOTAL,,,,,,,,,,,,"11.830.808,09",,,,,,,"8.352.215,64",,,,,,,,"20.183.023,73",,,,,,,"228.425.980,40",,,,,,,,
ACARAU-CE,,,,,,,,,,CE,,"3.753,45",,,,,,,"0,02",,,,,,,,"3.753,47",,,,,,,"48.418,09",,,,,,,,
ALCANTARAS-CE,,,,,,,,,,CE,,"2.388,56",,,,,,,"0,01",,,,,,,,"2.388,57",,,,,,,"30.811,49",,,,,,,,
AMONTADA-CE,,,,,,,,,,CE,,"77.185,57",,,,,,,"18.658,57",,,,,,,,"95.844,14",,,,,,,"1.227.165,13",,,,,,,,
APUIARES-CE,,,,,,,,,,CE,,"2.502,30",,,,,,,"0,02",,,,,,,,"2.502,32",,,,,,,"32.278,72",,,,,,,,
