PLANALTINO-BA,,,BA,,,,"52,97",,,,,,,,-,,,,,,,,"52,97",,,,,,,"233,67",,,,,,,,,,,
PLANALTO-BA,,,BA,,,,"69,17",,,,,,,,-,,,,,,,,"69,17",,,,,,,"304,61",,,,,,,,,,,
POCOES-BA,,,BA,,,,"82,26",,,,,,,,-,,,,,,,,"82,26",,,,,,,"362,62",,,,,,,,,,,
POJUCA-BA,,,BA,,,,"316.029,85",,,,,,,,"266.413,14",,,,,,,,"582.442,99",,,,,,,"2.423.072,14",,,,,,,,,,,
QUEIMADAS-BA,,,BA,,,,"71,66",,,,,,,,-,,,,,,,,"71,66",,,,,,,"315,86",,,,,,,,,,,
QUIJINGUE-BA,,,BA,,,,"71,66",,,,,,,,-,,,,,,,,"71,66",,,,,,,"315,86",,,,,,,,,,,
QUIXABEIRA-BA,,,BA,,,,"52,97",,,,,,,,-,,,,,,,,"52,97",,,,,,,"233,67",,,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,BA,,,,"69,17",,,,,,,,-,,,,,,,,"69,17",,,,,,,"304,61",,,,,,,,,,,
RETIROLANDIA-BA,,,BA,,,,"55,77",,,,,,,,-,,,,,,,,"55,77",,,,,,,"245,76",,,,,,,,,,,
RIACHAO DO JACUIPE-BA,,,BA,,,,"74,47",,,,,,,,-,,,,,,,,"74,47",,,,,,,"327,98",,,,,,,,,,,
RIBEIRA DO AMPARO-BA,,,BA,,,,"58,58",,,,,,,,-,,,,,,,,"58,58",,,,,,,"257,87",,,,,,,,,,,
RIBEIRA DO POMBAL-BA,,,BA,,,,"82,26",,,,,,,,-,,,,,,,,"82,26",,,,,,,"362,62",,,,,,,,,,,
RIBEIRAO DO LARGO-BA,,,BA,,,,"61,07",,,,,,,,-,,,,,,,,"61,07",,,,,,,"269,14",,,,,,,,,,,
RIO REAL-BA,,,BA,,,,"76,96",,,,,,,,-,,,,,,,,"76,96",,,,,,,"339,24",,,,,,,,,,,
RUY BARBOSA-BA,,,BA,,,,"74,47",,,,,,,,-,,,,,,,,"74,47",,,,,,,"327,98",,,,,,,,,,,
SALINAS DA MARGARIDA -BA,,,BA,,,,"1.545,46",,,,,,,,"45.178,80",,,,,,,,"46.724,26",,,,,,,"129.062,80",,,,,,,,,,,
SALVADOR-BA,,,BA,,,,"2.944,48",,,,,,,,"45.178,80",,,,,,,,"48.123,28",,,,,,,"280.373,93",,,,,,,,,,,
SANTA BARBARA-BA,,,BA,,,,"63,87",,,,,,,,-,,,,,,,,"63,87",,,,,,,"281,24",,,,,,,,,,,
SANTA BRIGIDA-BA,,,BA,,,,"63,87",,,,,,,,-,,,,,,,,"63,87",,,,,,,"281,24",,,,,,,,,,,
SANTA INES-BA,,,BA,,,,"55,77",,,,,,,,-,,,,,,,,"55,77",,,,,,,"245,76",,,,,,,,,,,
SANTA TERESINHA-BA,,,BA,,,,"52,97",,,,,,,,-,,,,,,,,"52,97",,,,,,,"233,67",,,,,,,,,,,
SANTALUZ-BA,,,BA,,,,"74,47",,,,,,,,-,,,,,,,,"74,47",,,,,,,"327,98",,,,,,,,,,,
SANTANOPOLIS-BA,,,BA,,,,"52,97",,,,,,,,-,,,,,,,,"52,97",,,,,,,"233,67",,,,,,,,,,,
SANTO AMARO-BA,,,BA,,,,"2.430,37",,,,,,,,"45.178,80",,,,,,,,"47.609,17",,,,,,,"132.958,54",,,,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,BA,,,,"92,85",,,,,,,,-,,,,,,,,"92,85",,,,,,,"409,35",,,,,,,,,,,
SANTO ESTEVAO-BA,,,BA,,,,"82,26",,,,,,,,-,,,,,,,,"82,26",,,,,,,"362,62",,,,,,,,,,,
SAO DOMINGOS-BA,,,BA,,,,"52,97",,,,,,,,-,,,,,,,,"52,97",,,,,,,"233,67",,,,,,,,,,,
SAO FELIPE-BA,,,BA,,,,"69,17",,,,,,,,-,,,,,,,,"69,17",,,,,,,"304,61",,,,,,,,,,,
SAO FELIX-BA,,,BA,,,,"58,58",,,,,,,,-,,,,,,,,"58,58",,,,,,,"257,87",,,,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,BA,,,,"683.910,33",,,,,,,,"64.427,49",,,,,,,,"748.337,82",,,,,,,"2.508.229,75",,,,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,BA,,,,"71,66",,,,,,,,-,,,,,,,,"71,66",,,,,,,"315,86",,,,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,BA,,,,"52,97",,,,,,,,-,,,,,,,,"52,97",,,,,,,"233,67",,,,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,BA,,,,"55,77",,,,,,,,-,,,,,,,,"55,77",,,,,,,"245,76",,,,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,BA,,,,"102.301,14",,,,,,,,"59.381,09",,,,,,,,"161.682,23",,,,,,,"706.823,99",,,,,,,,,,,
SAPEACU-BA,,,BA,,,,"63,87",,,,,,,,-,,,,,,,,"63,87",,,,,,,"281,24",,,,,,,,,,,
SATIRO DIAS-BA,,,BA,,,,"63,87",,,,,,,,-,,,,,,,,"63,87",,,,,,,"281,24",,,,,,,,,,,
SAUBARA-BA,,,BA,,,,"1.545,46",,,,,,,,"45.178,80",,,,,,,,"46.724,26",,,,,,,"129.062,80",,,,,,,,,,,
SERRA PRETA-BA,,,BA,,,,"63,87",,,,,,,,-,,,,,,,,"63,87",,,,,,,"281,24",,,,,,,,,,,
SERRINHA-BA,,,BA,,,,"95,66",,,,,,,,-,,,,,,,,"95,66",,,,,,,"421,45",,,,,,,,,,,
SERROLANDIA-BA,,,BA,,,,"58,58",,,,,,,,-,,,,,,,,"58,58",,,,,,,"257,87",,,,,,,,,,,
SIMOES FILHO-BA,,,BA,,,,"48.093,50",,,,,,,,"4.363,60",,,,,,,,"52.457,10",,,,,,,"193.819,41",,,,,,,,,,,
SITIO DO QUINTO-BA,,,BA,,,,"63,87",,,,,,,,-,,,,,,,,"63,87",,,,,,,"281,24",,,,,,,,,,,
TANQUINHO-BA,,,BA,,,,"52,97",,,,,,,,-,,,,,,,,"52,97",,,,,,,"233,67",,,,,,,,,,,
TAPIRAMUTA-BA,,,BA,,,,"63,87",,,,,,,,-,,,,,,,,"63,87",,,,,,,"281,24",,,,,,,,,,,
TEODORO SAMPAIO-BA,,,BA,,,,"52,97",,,,,,,,-,,,,,,,,"52,97",,,,,,,"233,67",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEOFILANDIA-BA,,,BA,,,,"69,17",,,,,,,,-,,,,,,,,"69,17",,,,,,,"304,61",,,,,,,,,,,
TERRA NOVA-BA,,,BA,,,,"58,58",,,,,,,,-,,,,,,,,"58,58",,,,,,,"257,87",,,,,,,,,,,
TUCANO-BA,,,BA,,,,"85,06",,,,,,,,-,,,,,,,,"85,06",,,,,,,"374,71",,,,,,,,,,,
UAUA-BA,,,BA,,,,"71,66",,,,,,,,-,,,,,,,,"71,66",,,,,,,"315,86",,,,,,,,,,,
UBAIRA-BA,,,BA,,,,"69,17",,,,,,,,-,,,,,,,,"69,17",,,,,,,"304,61",,,,,,,,,,,
VALENTE-BA,,,BA,,,,"66,37",,,,,,,,-,,,,,,,,"66,37",,,,,,,"292,52",,,,,,,,,,,
VARZEA DA ROCA-BA,,,BA,,,,"58,58",,,,,,,,-,,,,,,,,"58,58",,,,,,,"257,87",,,,,,,,,,,
VARZEA DO POCO-BA,,,BA,,,,"52,97",,,,,,,,-,,,,,,,,"52,97",,,,,,,"233,67",,,,,,,,,,,
VARZEA NOVA-BA,,,BA,,,,"61,07",,,,,,,,-,,,,,,,,"61,07",,,,,,,"269,14",,,,,,,,,,,
VARZEDO-BA,,,BA,,,,"52,97",,,,,,,,-,,,,,,,,"52,97",,,,,,,"233,67",,,,,,,,,,,
VERA CRUZ-BA,,,BA,,,,"74,47",,,,,,,,-,,,,,,,,"74,47",,,,,,,"327,98",,,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,BA,,,,"106,25",,,,,,,,-,,,,,,,,"106,25",,,,,,,"468,19",,,,,,,,,,,
ACARAPE-CE,,,CE,,,,"616,41",,,,,,,,-,,,,,,,,"616,41",,,,,,,"2.670,80",,,,,,,,,,,
ACARAU-CE,,,CE,,,,"896,34",,,,,,,,-,,,,,,,,"896,34",,,,,,,"3.884,14",,,,,,,,,,,
ALCANTARAS-CE,,,CE,,,,"559,86",,,,,,,,-,,,,,,,,"559,86",,,,,,,"2.426,64",,,,,,,,,,,
ALTO SANTO-CE,,,CE,,,,"644,68",,,,,,,,-,,,,,,,,"644,68",,,,,,,"2.792,88",,,,,,,,,,,
AMONTADA-CE,,,CE,,,,"23.652,53",,,,,,,,"42.614,37",,,,,,,,"66.266,90",,,,,,,"287.578,86",,,,,,,,,,,
APUIARES-CE,,,CE,,,,"616,41",,,,,,,,-,,,,,,,,"616,41",,,,,,,"2.670,80",,,,,,,,,,,
ARACATI-CE,,,CE,,,,"79.444,02",,,,,,,,"7.062,39",,,,,,,,"86.506,41",,,,,,,"629.822,03",,,,,,,,,,,
ARACOIABA-CE,,,CE,,,,"754,96",,,,,,,,-,,,,,,,,"754,96",,,,,,,"3.273,72",,,,,,,,,,,
ARARENDA-CE,,,CE,,,,"588,13",,,,,,,,-,,,,,,,,"588,13",,,,,,,"2.548,73",,,,,,,,,,,
ARATUBA-CE,,,CE,,,,"616,41",,,,,,,,-,,,,,,,,"616,41",,,,,,,"2.670,80",,,,,,,,,,,
BANABUIU-CE,,,CE,,,,"672,96",,,,,,,,-,,,,,,,,"672,96",,,,,,,"2.914,97",,,,,,,,,,,
BARREIRA-CE,,,CE,,,,"672,96",,,,,,,,-,,,,,,,,"672,96",,,,,,,"2.914,97",,,,,,,,,,,
BARROQUINHA-CE,,,CE,,,,"616,41",,,,,,,,-,,,,,,,,"616,41",,,,,,,"2.670,80",,,,,,,,,,,
BATURITE-CE,,,CE,,,,"783,23",,,,,,,,-,,,,,,,,"783,23",,,,,,,"3.395,80",,,,,,,,,,,
BEBERIBE-CE,,,CE,,,,"868,06",,,,,,,,-,,,,,,,,"868,06",,,,,,,"3.762,03",,,,,,,,,,,
BELA CRUZ-CE,,,CE,,,,"783,23",,,,,,,,-,,,,,,,,"783,23",,,,,,,"3.395,80",,,,,,,,,,,
BOA VIAGEM-CE,,,CE,,,,"896,34",,,,,,,,-,,,,,,,,"896,34",,,,,,,"3.884,14",,,,,,,,,,,
CAMOCIM-CE,,,CE,,,,"896,34",,,,,,,,-,,,,,,,,"896,34",,,,,,,"3.884,14",,,,,,,,,,,
CANINDE-CE,,,CE,,,,"952,89",,,,,,,,-,,,,,,,,"952,89",,,,,,,"4.128,29",,,,,,,,,,,
CAPISTRANO-CE,,,CE,,,,"644,68",,,,,,,,-,,,,,,,,"644,68",,,,,,,"2.792,88",,,,,,,,,,,
CARIDADE-CE,,,CE,,,,"644,68",,,,,,,,-,,,,,,,,"644,68",,,,,,,"2.792,88",,,,,,,,,,,
CARIRE-CE,,,CE,,,,"701,23",,,,,,,,-,,,,,,,,"701,23",,,,,,,"3.037,04",,,,,,,,,,,
CARNAUBAL-CE,,,CE,,,,"644,68",,,,,,,,-,,,,,,,,"644,68",,,,,,,"2.792,88",,,,,,,,,,,
CASCAVEL-CE,,,CE,,,,"924,61",,,,,,,,-,,,,,,,,"924,61",,,,,,,"4.006,20",,,,,,,,,,,
CATUNDA-CE,,,CE,,,,"559,86",,,,,,,,-,,,,,,,,"559,86",,,,,,,"2.426,64",,,,,,,,,,,
CHAVAL-CE,,,CE,,,,"616,41",,,,,,,,-,,,,,,,,"616,41",,,,,,,"2.670,80",,,,,,,,,,,
CHOROZINHO-CE,,,CE,,,,"701,23",,,,,,,,-,,,,,,,,"701,23",,,,,,,"3.037,04",,,,,,,,,,,
COREAU-CE,,,CE,,,,"701,23",,,,,,,,-,,,,,,,,"701,23",,,,,,,"3.037,04",,,,,,,,,,,
CRATEUS-CE,,,CE,,,,"952,89",,,,,,,,-,,,,,,,,"952,89",,,,,,,"4.128,29",,,,,,,,,,,
CROATA-CE,,,CE,,,,"672,96",,,,,,,,-,,,,,,,,"672,96",,,,,,,"2.914,97",,,,,,,,,,,
CRUZ-CE,,,CE,,,,"701,23",,,,,,,,-,,,,,,,,"701,23",,,,,,,"3.037,04",,,,,,,,,,,
DEPUTADO IRAPUAN PINHEIRO-CE,,,CE,,,,"559,86",,,,,,,,-,,,,,,,,"559,86",,,,,,,"2.426,64",,,,,,,,,,,
ERERE-CE,,,CE,,,,"559,86",,,,,,,,-,,,,,,,,"559,86",,,,,,,"2.426,64",,,,,,,,,,,
FORQUILHA -CE,,,CE,,,,"672,96",,,,,,,,-,,,,,,,,"672,96",,,,,,,"2.914,97",,,,,,,,,,,
FORTALEZA-CE,,,CE,,,,"65.918,35",,,,,,,,"1.463,98",,,,,,,,"67.382,33",,,,,,,"515.013,97",,,,,,,,,,,
FORTIM-CE,,,CE,,,,-,,,,,,,,-,,,,,,,,-,,,,,,,"141,12",,,,,,,,,,,
FRECHEIRINHA-CE,,,CE,,,,"588,13",,,,,,,,-,,,,,,,,"588,13",,,,,,,"2.548,73",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GENERAL SAMPAIO-CE,,,CE,,,,"559,86",,,,,,,,-,,,,,,,,"559,86",,,,,,,"2.426,64",,,,,,,,,,,
GRACA-CE,,,CE,,,,"644,68",,,,,,,,-,,,,,,,,"644,68",,,,,,,"2.792,88",,,,,,,,,,,
GRANJA-CE,,,CE,,,,"896,34",,,,,,,,-,,,,,,,,"896,34",,,,,,,"3.884,14",,,,,,,,,,,
GROAIRAS-CE,,,CE,,,,"559,86",,,,,,,,-,,,,,,,,"559,86",,,,,,,"2.426,64",,,,,,,,,,,
GUARACIABA DO NORTE-CE,,,CE,,,,"811,51",,,,,,,,-,,,,,,,,"811,51",,,,,,,"3.517,87",,,,,,,,,,,
GUARAMIRANGA-CE,,,CE,,,,"559,86",,,,,,,,-,,,,,,,,"559,86",,,,,,,"2.426,64",,,,,,,,,,,
HIDROLANDIA-CE,,,CE,,,,"672,96",,,,,,,,-,,,,,,,,"672,96",,,,,,,"2.914,97",,,,,,,,,,,
HORIZONTE-CE,,,CE,,,,"811,51",,,,,,,,-,,,,,,,,"811,51",,,,,,,"3.517,87",,,,,,,,,,,
IBARETAMA-CE,,,CE,,,,"616,41",,,,,,,,-,,,,,,,,"616,41",,,,,,,"2.670,80",,,,,,,,,,,
IBIAPINA-CE,,,CE,,,,"729,51",,,,,,,,-,,,,,,,,"729,51",,,,,,,"3.159,13",,,,,,,,,,,
IBICUITINGA-CE,,,CE,,,,"559,86",,,,,,,,-,,,,,,,,"559,86",,,,,,,"2.426,64",,,,,,,,,,,
ICAPUI-CE,,,CE,,,,"82.958,77",,,,,,,,"15.437,27",,,,,,,,"98.396,04",,,,,,,"389.815,95",,,,,,,,,,,
INDEPENDENCIA-CE,,,CE,,,,"757,50",,,,,,,,-,,,,,,,,"757,50",,,,,,,"3.280,46",,,,,,,,,,,
IPAPORANGA-CE,,,CE,,,,"588,70",,,,,,,,-,,,,,,,,"588,70",,,,,,,"2.550,23",,,,,,,,,,,
IPU-CE,,,CE,,,,"841,48",,,,,,,,-,,,,,,,,"841,48",,,,,,,"3.644,45",,,,,,,,,,,
IPUEIRAS-CE,,,CE,,,,"841,48",,,,,,,,-,,,,,,,,"841,48",,,,,,,"3.644,45",,,,,,,,,,,
IRACEMA-CE,,,CE,,,,"617,54",,,,,,,,-,,,,,,,,"617,54",,,,,,,"2.673,79",,,,,,,,,,,
IRAUCUBA-CE,,,CE,,,,"701,52",,,,,,,,-,,,,,,,,"701,52",,,,,,,"3.037,80",,,,,,,,,,,
ITAICABA-CE,,,CE,,,,"560,70",,,,,,,,-,,,,,,,,"560,70",,,,,,,"2.428,88",,,,,,,,,,,
ITAPAGE-CE,,,CE,,,,"869,47",,,,,,,,-,,,,,,,,"869,47",,,,,,,"3.765,78",,,,,,,,,,,
ITAPIPOCA-CE,,,CE,,,,"29.364,20",,,,,,,,"31.226,23",,,,,,,,"60.590,43",,,,,,,"257.232,79",,,,,,,,,,,
ITAPIUNA-CE,,,CE,,,,"673,52",,,,,,,,-,,,,,,,,"673,52",,,,,,,"2.916,46",,,,,,,,,,,
ITAREMA-CE,,,CE,,,,"22.838,19",,,,,,,,"32.192,86",,,,,,,,"55.031,05",,,,,,,"241.547,86",,,,,,,,,,,
ITATIRA-CE,,,CE,,,,"645,53",,,,,,,,-,,,,,,,,"645,53",,,,,,,"2.795,13",,,,,,,,,,,
JAGUARETAMA-CE,,,CE,,,,"701,52",,,,,,,,-,,,,,,,,"701,52",,,,,,,"3.037,80",,,,,,,,,,,
JAGUARIBARA-CE,,,CE,,,,"560,70",,,,,,,,-,,,,,,,,"560,70",,,,,,,"2.428,88",,,,,,,,,,,
JAGUARIBE-CE,,,CE,,,,"813,49",,,,,,,,-,,,,,,,,"813,49",,,,,,,"3.523,13",,,,,,,,,,,
JAGUARUANA-CE,,,CE,,,,"785,50",,,,,,,,-,,,,,,,,"785,50",,,,,,,"3.401,80",,,,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,CE,,,,"617,54",,,,,,,,-,,,,,,,,"617,54",,,,,,,"2.673,79",,,,,,,,,,,
LIMOEIRO DO NORTE-CE,,,CE,,,,"897,47",,,,,,,,-,,,,,,,,"897,47",,,,,,,"3.887,13",,,,,,,,,,,
MADALENA-CE,,,CE,,,,"645,53",,,,,,,,-,,,,,,,,"645,53",,,,,,,"2.795,13",,,,,,,,,,,
MARCO-CE,,,CE,,,,"729,51",,,,,,,,-,,,,,,,,"729,51",,,,,,,"3.159,13",,,,,,,,,,,
MARTINOPOLE-CE,,,CE,,,,"560,70",,,,,,,,-,,,,,,,,"560,70",,,,,,,"2.428,88",,,,,,,,,,,
MASSAPE-CE,,,CE,,,,"785,50",,,,,,,,-,,,,,,,,"785,50",,,,,,,"3.401,80",,,,,,,,,,,
MERUOCA-CE,,,CE,,,,"588,70",,,,,,,,-,,,,,,,,"588,70",,,,,,,"2.550,23",,,,,,,,,,,
MILHA-CE,,,CE,,,,"617,54",,,,,,,,-,,,,,,,,"617,54",,,,,,,"2.673,79",,,,,,,,,,,
MIRAIMA-CE,,,CE,,,,"588,70",,,,,,,,-,,,,,,,,"588,70",,,,,,,"2.550,23",,,,,,,,,,,
MOMBACA-CE,,,CE,,,,"869,47",,,,,,,,-,,,,,,,,"869,47",,,,,,,"3.765,78",,,,,,,,,,,
MONSENHOR TABOSA-CE,,,CE,,,,"673,52",,,,,,,,-,,,,,,,,"673,52",,,,,,,"2.916,46",,,,,,,,,,,
MORADA NOVA-CE,,,CE,,,,"953,45",,,,,,,,-,,,,,,,,"953,45",,,,,,,"4.129,79",,,,,,,,,,,
MORAUJO-CE,,,CE,,,,"560,70",,,,,,,,-,,,,,,,,"560,70",,,,,,,"2.428,88",,,,,,,,,,,
MORRINHOS-CE,,,CE,,,,"673,52",,,,,,,,-,,,,,,,,"673,52",,,,,,,"2.916,46",,,,,,,,,,,
MUCAMBO-CE,,,CE,,,,"617,54",,,,,,,,-,,,,,,,,"617,54",,,,,,,"2.673,79",,,,,,,,,,,
MULUNGU-CE,,,CE,,,,"560,70",,,,,,,,-,,,,,,,,"560,70",,,,,,,"2.428,88",,,,,,,,,,,
NOVA RUSSAS-CE,,,CE,,,,"785,50",,,,,,,,-,,,,,,,,"785,50",,,,,,,"3.401,80",,,,,,,,,,,
NOVO ORIENTE-CE,,,CE,,,,"757,50",,,,,,,,-,,,,,,,,"757,50",,,,,,,"3.280,46",,,,,,,,,,,
OCARA-CE,,,CE,,,,"729,51",,,,,,,,-,,,,,,,,"729,51",,,,,,,"3.159,13",,,,,,,,,,,
PACAJUS-CE,,,CE,,,,"869,47",,,,,,,,-,,,,,,,,"869,47",,,,,,,"3.765,78",,,,,,,,,,,
PACOTI-CE,,,CE,,,,"588,70",,,,,,,,-,,,,,,,,"588,70",,,,,,,"2.550,23",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACUJA-CE,,,CE,,,,"560,70",,,,,,,,-,,,,,,,,"560,70",,,,,,,"2.428,88",,,,,,,,,,,
PALHANO-CE,,,CE,,,,"560,70",,,,,,,,-,,,,,,,,"560,70",,,,,,,"2.428,88",,,,,,,,,,,
PALMACIA-CE,,,CE,,,,"588,70",,,,,,,,-,,,,,,,,"588,70",,,,,,,"2.550,23",,,,,,,,,,,
PARACURU-CE,,,CE,,,,"22.023,86",,,,,,,,"54.986,27",,,,,,,,"77.010,13",,,,,,,"334.734,61",,,,,,,,,,,
PARAIPABA-CE,,,CE,,,,"757,50",,,,,,,,"2.349,63",,,,,,,,"3.107,13",,,,,,,"13.672,10",,,,,,,,,,,
PARAMOTI-CE,,,CE,,,,"588,70",,,,,,,,-,,,,,,,,"588,70",,,,,,,"2.550,23",,,,,,,,,,,
PEDRA BRANCA-CE,,,CE,,,,"869,47",,,,,,,,-,,,,,,,,"869,47",,,,,,,"3.765,78",,,,,,,,,,,
PENTECOSTE-CE,,,CE,,,,"813,49",,,,,,,,-,,,,,,,,"813,49",,,,,,,"3.523,13",,,,,,,,,,,
PEREIRO-CE,,,CE,,,,"645,53",,,,,,,,-,,,,,,,,"645,53",,,,,,,"2.795,13",,,,,,,,,,,
PINDORETAMA-CE,,,CE,,,,"645,53",,,,,,,,-,,,,,,,,"645,53",,,,,,,"2.795,13",,,,,,,,,,,
PIQUET CARNEIRO-CE,,,CE,,,,"617,54",,,,,,,,-,,,,,,,,"617,54",,,,,,,"2.673,79",,,,,,,,,,,
PIRES FERREIRA-CE,,,CE,,,,"560,70",,,,,,,,-,,,,,,,,"560,70",,,,,,,"2.428,88",,,,,,,,,,,
PORANGA-CE,,,CE,,,,"588,70",,,,,,,,-,,,,,,,,"588,70",,,,,,,"2.550,23",,,,,,,,,,,
POTIRETAMA-CE,,,CE,,,,"560,70",,,,,,,,-,,,,,,,,"560,70",,,,,,,"2.428,88",,,,,,,,,,,
QUITERIANOPOLIS-CE,,,CE,,,,"701,52",,,,,,,,-,,,,,,,,"701,52",,,,,,,"3.037,80",,,,,,,,,,,
QUIXADA-CE,,,CE,,,,"953,45",,,,,,,,-,,,,,,,,"953,45",,,,,,,"4.129,79",,,,,,,,,,,
QUIXERAMOBIM-CE,,,CE,,,,"925,46",,,,,,,,-,,,,,,,,"925,46",,,,,,,"4.008,45",,,,,,,,,,,
QUIXERE-CE,,,CE,,,,"673,52",,,,,,,,-,,,,,,,,"673,52",,,,,,,"2.916,46",,,,,,,,,,,
REDENCAO-CE,,,CE,,,,"757,50",,,,,,,,-,,,,,,,,"757,50",,,,,,,"3.280,46",,,,,,,,,,,
RERIUTABA-CE,,,CE,,,,"729,51",,,,,,,,-,,,,,,,,"729,51",,,,,,,"3.159,13",,,,,,,,,,,
RUSSAS-CE,,,CE,,,,"925,46",,,,,,,,-,,,,,,,,"925,46",,,,,,,"4.008,45",,,,,,,,,,,
SANTA QUITERIA-CE,,,CE,,,,"869,47",,,,,,,,-,,,,,,,,"869,47",,,,,,,"3.765,78",,,,,,,,,,,
SANTANA DO ACARAU-CE,,,CE,,,,"757,50",,,,,,,,-,,,,,,,,"757,50",,,,,,,"3.280,46",,,,,,,,,,,
SAO BENEDITO-CE,,,CE,,,,"841,48",,,,,,,,-,,,,,,,,"841,48",,,,,,,"3.644,45",,,,,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,CE,,,,"813,49",,,,,,,,-,,,,,,,,"813,49",,,,,,,"3.523,13",,,,,,,,,,,
SAO JOAO DO JAGUARIBE-CE,,,CE,,,,"560,70",,,,,,,,-,,,,,,,,"560,70",,,,,,,"2.428,88",,,,,,,,,,,
SAO LUIS DO CURU-CE,,,CE,,,,"588,70",,,,,,,,-,,,,,,,,"588,70",,,,,,,"2.550,23",,,,,,,,,,,
SENADOR POMPEU-CE,,,CE,,,,"757,50",,,,,,,,-,,,,,,,,"757,50",,,,,,,"3.280,46",,,,,,,,,,,
SENADOR SA-CE,,,CE,,,,"560,70",,,,,,,,-,,,,,,,,"560,70",,,,,,,"2.428,88",,,,,,,,,,,
SOBRAL-CE,,,CE,,,,"1.122,26",,,,,,,,-,,,,,,,,"1.122,26",,,,,,,"4.860,04",,,,,,,,,,,
SOLONOPOLE-CE,,,CE,,,,"673,52",,,,,,,,-,,,,,,,,"673,52",,,,,,,"2.916,46",,,,,,,,,,,
TABULEIRO DO NORTE-CE,,,CE,,,,"757,50",,,,,,,,-,,,,,,,,"757,50",,,,,,,"3.280,46",,,,,,,,,,,
TAMBORIL-CE,,,CE,,,,"757,50",,,,,,,,-,,,,,,,,"757,50",,,,,,,"3.280,46",,,,,,,,,,,
TEJUCUOCA-CE,,,CE,,,,"617,54",,,,,,,,-,,,,,,,,"617,54",,,,,,,"2.673,79",,,,,,,,,,,
TIANGUA-CE,,,CE,,,,"925,46",,,,,,,,-,,,,,,,,"925,46",,,,,,,"4.008,45",,,,,,,,,,,
TRAIRI-CE,,,CE,,,,"25.284,03",,,,,,,,"48.697,56",,,,,,,,"73.981,59",,,,,,,"317.598,24",,,,,,,,,,,
TURURU-CE,,,CE,,,,"588,70",,,,,,,,-,,,,,,,,"588,70",,,,,,,"2.550,23",,,,,,,,,,,
UBAJARA-CE,,,CE,,,,"757,50",,,,,,,,-,,,,,,,,"757,50",,,,,,,"3.280,46",,,,,,,,,,,
UMIRIM-CE,,,CE,,,,"673,52",,,,,,,,-,,,,,,,,"673,52",,,,,,,"2.916,46",,,,,,,,,,,
URUBURETAMA-CE,,,CE,,,,"673,52",,,,,,,,-,,,,,,,,"673,52",,,,,,,"2.916,46",,,,,,,,,,,
URUOCA-CE,,,CE,,,,"588,70",,,,,,,,-,,,,,,,,"588,70",,,,,,,"2.550,23",,,,,,,,,,,
VARJOTA-CE,,,CE,,,,"673,52",,,,,,,,-,,,,,,,,"673,52",,,,,,,"2.916,46",,,,,,,,,,,
VICOSA DO CEARA-CE,,,CE,,,,"869,47",,,,,,,,-,,,,,,,,"869,47",,,,,,,"3.765,78",,,,,,,,,,,
AFONSO CLAUDIO-ES,,,ES,,,,"57,73",,,,,,,,-,,,,,,,,"57,73",,,,,,,"286,96",,,,,,,,,,,
AGUA DOCE DO NORTE-ES,,,ES,,,,"43,78",,,,,,,,-,,,,,,,,"43,78",,,,,,,"217,65",,,,,,,,,,,
AGUIA BRANCA-ES,,,ES,,,,"39,81",,,,,,,,-,,,,,,,,"39,81",,,,,,,"197,90",,,,,,,,,,,
ALEGRE-ES,,,ES,,,,"55,74",,,,,,,,-,,,,,,,,"55,74",,,,,,,"277,06",,,,,,,,,,,
ALFREDO CHAVES-ES,,,ES,,,,"43,78",,,,,,,,-,,,,,,,,"43,78",,,,,,,"217,65",,,,,,,,,,,
ALTO RIO NOVO-ES,,,ES,,,,"39,81",,,,,,,,-,,,,,,,,"39,81",,,,,,,"197,90",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APIACA-ES,,,ES,,,,"39,81",,,,,,,,-,,,,,,,,"39,81",,,,,,,"197,90",,,,,,,,,,,
ATILIO VIVACQUA-ES,,,ES,,,,"39,81",,,,,,,,-,,,,,,,,"39,81",,,,,,,"197,90",,,,,,,,,,,
BAIXO GUANDU-ES,,,ES,,,,"53,75",,,,,,,,-,,,,,,,,"53,75",,,,,,,"267,19",,,,,,,,,,,
