NOVA CANAA-BA,,,,,BA,,,,"28,80",,,,,,,,"20,98",,,,,,"49,78",,,,,"72,03",,,,,,,,,,,,,,
NOVA FATIMA-BA,,,,,BA,,,,"26,18",,,,,,,,"19,07",,,,,,"45,25",,,,,"65,48",,,,,,,,,,,,,,
NOVA ITARANA-BA,,,,,BA,,,,"26,18",,,,,,,,"19,07",,,,,,"45,25",,,,,"65,48",,,,,,,,,,,,,,
NOVA SOURE-BA,,,,,BA,,,,"34,04",,,,,,,,"24,79",,,,,,"58,83",,,,,"85,13",,,,,,,,,,,,,,
NOVO TRIUNFO-BA,,,,,BA,,,,"28,80",,,,,,,,"20,98",,,,,,"49,78",,,,,"72,03",,,,,,,,,,,,,,
OLINDINA-BA,,,,,BA,,,,"34,04",,,,,,,,"24,79",,,,,,"58,83",,,,,"85,13",,,,,,,,,,,,,,
OURICANGAS-BA,,,,,BA,,,,"26,18",,,,,,,,"19,07",,,,,,"45,25",,,,,"65,48",,,,,,,,,,,,,,
OUROLANDIA-BA,,,,,BA,,,,"30,11",,,,,,,,"21,93",,,,,,"52,04",,,,,"75,30",,,,,,,,,,,,,,
PARIPIRANGA-BA,,,,,BA,,,,"35,35",,,,,,,,"25,75",,,,,,"61,10",,,,,"88,41",,,,,,,,,,,,,,
PAULO AFONSO-BA,,,,,BA,,,,"47,13",,,,,,,,"34,33",,,,,,"81,46",,,,,"117,88",,,,,,,,,,,,,,
PE DE SERRA-BA,,,,,BA,,,,"28,80",,,,,,,,"20,98",,,,,,"49,78",,,,,"72,03",,,,,,,,,,,,,,
PEDRAO-BA,,,,,BA,,,,"26,18",,,,,,,,"19,07",,,,,,"45,25",,,,,"65,48",,,,,,,,,,,,,,
PEDRO ALEXANDRE-BA,,,,,BA,,,,"30,11",,,,,,,,"21,93",,,,,,"52,04",,,,,"75,30",,,,,,,,,,,,,,
PINTADAS-BA,,,,,BA,,,,"27,49",,,,,,,,"20,02",,,,,,"47,51",,,,,"68,75",,,,,,,,,,,,,,
PIRITIBA-BA,,,,,BA,,,,"32,73",,,,,,,,"23,84",,,,,,"56,57",,,,,"81,86",,,,,,,,,,,,,,
PLANALTINO-BA,,,,,BA,,,,"26,18",,,,,,,,"19,07",,,,,,"45,25",,,,,"65,48",,,,,,,,,,,,,,
PLANALTO-BA,,,,,BA,,,,"34,04",,,,,,,,"24,79",,,,,,"58,83",,,,,"85,13",,,,,,,,,,,,,,
POCOES-BA,,,,,BA,,,,"39,28",,,,,,,,"28,61",,,,,,"67,89",,,,,"98,24",,,,,,,,,,,,,,
POJUCA-BA,,,,,BA,,,,"184.565,25",,,,,,,,"119.573,80",,,,,,"304.139,05",,,,,"638.411,70",,,,,,,,,,,,,,
QUEIMADAS-BA,,,,,BA,,,,"34,04",,,,,,,,"24,79",,,,,,"58,83",,,,,"85,13",,,,,,,,,,,,,,
QUIJINGUE-BA,,,,,BA,,,,"34,04",,,,,,,,"24,79",,,,,,"58,83",,,,,"85,13",,,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUIXABEIRA-BA,,,,,BA,,,,"30,11",,,,,,,,"21,93",,,,,,"52,04",,,,,"75,30",,,,,,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,BA,,,,"34,04",,,,,,,,"24,79",,,,,,"58,83",,,,,"85,13",,,,,,,,,,,,,,
RETIROLANDIA-BA,,,,,BA,,,,"27,49",,,,,,,,"20,02",,,,,,"47,51",,,,,"68,75",,,,,,,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,BA,,,,"36,66",,,,,,,,"26,70",,,,,,"63,36",,,,,"91,68",,,,,,,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,BA,,,,"28,80",,,,,,,,"20,98",,,,,,"49,78",,,,,"72,03",,,,,,,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,BA,,,,"40,58",,,,,,,,"29,56",,,,,,"70,14",,,,,"101,50",,,,,,,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,BA,,,,"28,80",,,,,,,,"20,98",,,,,,"49,78",,,,,"72,03",,,,,,,,,,,,,,
RIO REAL-BA,,,,,BA,,,,"36,66",,,,,,,,"26,70",,,,,,"63,36",,,,,"91,68",,,,,,,,,,,,,,
RUY BARBOSA-BA,,,,,BA,,,,"36,66",,,,,,,,"26,70",,,,,,"63,36",,,,,"91,68",,,,,,,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,BA,,,,"637,94",,,,,,,,"464,67",,,,,,"1.102,61",,,,,"2.544,26",,,,,,,,,,,,,,
SALVADOR-BA,,,,,BA,,,,"1.275,89",,,,,,,,"9.516,93",,,,,,"10.792,82",,,,,"47.924,98",,,,,,,,,,,,,,
SANTA BARBARA-BA,,,,,BA,,,,"31,42",,,,,,,,"22,88",,,,,,"54,30",,,,,"78,58",,,,,,,,,,,,,,
SANTA BRIGIDA-BA,,,,,BA,,,,"31,42",,,,,,,,"22,88",,,,,,"54,30",,,,,"78,58",,,,,,,,,,,,,,
SANTA INES-BA,,,,,BA,,,,"27,49",,,,,,,,"20,02",,,,,,"47,51",,,,,"68,75",,,,,,,,,,,,,,
SANTA TERESINHA-BA,,,,,BA,,,,"26,18",,,,,,,,"19,07",,,,,,"45,25",,,,,"65,48",,,,,,,,,,,,,,
SANTA LUZ-BA,,,,,BA,,,,"36,66",,,,,,,,"26,70",,,,,,"63,36",,,,,"91,68",,,,,,,,,,,,,,
SANTANOPOLIS-BA,,,,,BA,,,,"26,18",,,,,,,,"19,07",,,,,,"45,25",,,,,"65,48",,,,,,,,,,,,,,
SANTO AMARO-BA,,,,,BA,,,,"1.052,61",,,,,,,,"766,70",,,,,,"1.819,31",,,,,"3.581,36",,,,,,,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,BA,,,,"44,51",,,,,,,,"32,42",,,,,,"76,93",,,,,"111,32",,,,,,,,,,,,,,
SANTO ESTEVAO-BA,,,,,BA,,,,"39,28",,,,,,,,"28,61",,,,,,"67,89",,,,,"98,24",,,,,,,,,,,,,,
SÃO DOMINGOS-BA,,,,,BA,,,,"26,18",,,,,,,,"19,07",,,,,,"45,25",,,,,"65,48",,,,,,,,,,,,,,
SÃO FELIPE-BA,,,,,BA,,,,"34,04",,,,,,,,"24,79",,,,,,"58,83",,,,,"85,13",,,,,,,,,,,,,,
SÃO FELIX-BA,,,,,BA,,,,"28,80",,,,,,,,"20,98",,,,,,"49,78",,,,,"72,03",,,,,,,,,,,,,,
SÃO FRANCISCO DO CONDE-BA,,,,,BA,,,,"153.868,33",,,,,,,,"138.366,70",,,,,,"292.235,03",,,,,"702.558,37",,,,,,,,,,,,,,
SÃO GONCALO DOS CAMPOS-BA,,,,,BA,,,,"35,35",,,,,,,,"25,75",,,,,,"61,10",,,,,"88,41",,,,,,,,,,,,,,
SÃO JOSE DO JACUIPE-BA,,,,,BA,,,,"30,11",,,,,,,,"21,93",,,,,,"52,04",,,,,"75,30",,,,,,,,,,,,,,
SÃO MIGUEL DAS MATAS-BA,,,,,BA,,,,"27,49",,,,,,,,"20,02",,,,,,"47,51",,,,,"68,75",,,,,,,,,,,,,,
SÃO SEBASTIAO DO PASSE-BA,,,,,BA,,,,"64.505,85",,,,,,,,"29.921,85",,,,,,"94.427,70",,,,,"186.965,76",,,,,,,,,,,,,,
SAPEACU-BA,,,,,BA,,,,"30,11",,,,,,,,"21,93",,,,,,"52,04",,,,,"75,30",,,,,,,,,,,,,,
SATIRO DIAS-BA,,,,,BA,,,,"30,11",,,,,,,,"21,93",,,,,,"52,04",,,,,"75,30",,,,,,,,,,,,,,
SAUBARA-BA,,,,,BA,,,,"637,94",,,,,,,,"464,67",,,,,,"1.102,61",,,,,"2.544,26",,,,,,,,,,,,,,
SERRA PRETA-BA,,,,,BA,,,,"31,42",,,,,,,,"22,88",,,,,,"54,30",,,,,"78,58",,,,,,,,,,,,,,
SERRINHA-BA,,,,,BA,,,,"45,82",,,,,,,,"33,37",,,,,,"79,19",,,,,"114,59",,,,,,,,,,,,,,
SERROLANDIA-BA,,,,,BA,,,,"28,80",,,,,,,,"20,98",,,,,,"49,78",,,,,"72,03",,,,,,,,,,,,,,
SIMOES FILHO-BA,,,,,BA,,,,"19.646,13",,,,,,,,"1.330,63",,,,,,"20.976,76",,,,,"41.337,67",,,,,,,,,,,,,,
SITIO DO QUINTO-BA,,,,,BA,,,,"28,80",,,,,,,,"20,98",,,,,,"49,78",,,,,"72,03",,,,,,,,,,,,,,
TANQUINHO-BA,,,,,BA,,,,"26,18",,,,,,,,"19,07",,,,,,"45,25",,,,,"65,48",,,,,,,,,,,,,,
TAPIRAMUTA-BA,,,,,BA,,,,"28,80",,,,,,,,"20,98",,,,,,"49,78",,,,,"72,03",,,,,,,,,,,,,,
TEODORO SAMPAIO-BA,,,,,BA,,,,"17.255,27",,,,,,,,"478,32",,,,,,"17.733,59",,,,,"35.538,55",,,,,,,,,,,,,,
TEOFILANDIA-BA,,,,,BA,,,,"34,04",,,,,,,,"24,79",,,,,,"58,83",,,,,"85,13",,,,,,,,,,,,,,
TERRA NOVA-BA,,,,,BA,,,,"28,80",,,,,,,,"20,98",,,,,,"49,78",,,,,"72,03",,,,,,,,,,,,,,
TUCANO-BA,,,,,BA,,,,"40,58",,,,,,,,"29,56",,,,,,"70,14",,,,,"101,50",,,,,,,,,,,,,,
UAUA-BA,,,,,BA,,,,"35,35",,,,,,,,"25,75",,,,,,"61,10",,,,,"88,41",,,,,,,,,,,,,,
UBAIRA-BA,,,,,BA,,,,"35,35",,,,,,,,"25,75",,,,,,"61,10",,,,,"88,41",,,,,,,,,,,,,,
VALENTE-BA,,,,,BA,,,,"31,42",,,,,,,,"22,88",,,,,,"54,30",,,,,"78,58",,,,,,,,,,,,,,
VARZEA DA ROCA-BA,,,,,BA,,,,"28,80",,,,,,,,"20,98",,,,,,"49,78",,,,,"72,03",,,,,,,,,,,,,,
VARZEA DO POCO-BA,,,,,BA,,,,"27,49",,,,,,,,"20,02",,,,,,"47,51",,,,,"68,75",,,,,,,,,,,,,,
VARZEA NOVA-BA,,,,,BA,,,,"28,80",,,,,,,,"20,98",,,,,,"49,78",,,,,"72,03",,,,,,,,,,,,,,
VARZEDO-BA,,,,,BA,,,,"26,18",,,,,,,,"19,07",,,,,,"45,25",,,,,"65,48",,,,,,,,,,,,,,
VERA CRUZ-BA,,,,,BA,,,,"35,35",,,,,,,,"25,75",,,,,,"61,10",,,,,"88,41",,,,,,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,BA,,,,"52,37",,,,,,,,"38,14",,,,,,"90,51",,,,,"130,97",,,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACARAU-CE,,,,,CE,,,,"1.195,11",,,,,,,,"870,50",,,,,,"2.065,61",,,,,"3.285,55",,,,,,,,,,,,,,
ALCANTARAS-CE,,,,,CE,,,,"771,04",,,,,,,,"561,61",,,,,,"1.332,65",,,,,"2.119,71",,,,,,,,,,,,,,
AMONTADA-CE,,,,,CE,,,,"20.340,23",,,,,,,,"14.815,51",,,,,,"35.155,74",,,,,"83.453,84",,,,,,,,,,,,,,
APUIARES-CE,,,,,CE,,,,"809,59",,,,,,,,"589,69",,,,,,"1.399,28",,,,,"2.225,69",,,,,,,,,,,,,,
ARACATI-CE,,,,,CE,,,,"151.871,16",,,,,,,,"93.688,94",,,,,,"245.560,10",,,,,"402.321,88",,,,,,,,,,,,,,
ARARENDA-CE,,,,,CE,,,,"809,59",,,,,,,,"589,69",,,,,,"1.399,28",,,,,"2.225,69",,,,,,,,,,,,,,
BARROQUINHA-CE,,,,,CE,,,,"848,14",,,,,,,,"617,77",,,,,,"1.465,91",,,,,"2.331,67",,,,,,,,,,,,,,
BELA CRUZ-CE,,,,,CE,,,,"1.040,90",,,,,,,,"758,18",,,,,,"1.799,08",,,,,"2.861,61",,,,,,,,,,,,,,
CAMOCIM-CE,,,,,CE,,,,"1.233,66",,,,,,,,"898,58",,,,,,"2.132,24",,,,,"3.391,53",,,,,,,,,,,,,,
CANINDE-CE,,,,,CE,,,,"1.310,77",,,,,,,,"954,74",,,,,,"2.265,51",,,,,"3.603,51",,,,,,,,,,,,,,
CARIDADE-CE,,,,,CE,,,,"848,14",,,,,,,,"617,77",,,,,,"1.465,91",,,,,"2.331,67",,,,,,,,,,,,,,
CARIRE-CE,,,,,CE,,,,"963,80",,,,,,,,"702,01",,,,,,"1.665,81",,,,,"2.649,63",,,,,,,,,,,,,,
CARNAUBAL-CE,,,,,CE,,,,"886,69",,,,,,,,"645,85",,,,,,"1.532,54",,,,,"2.437,66",,,,,,,,,,,,,,
CATUNDA-CE,,,,,CE,,,,"771,04",,,,,,,,"561,61",,,,,,"1.332,65",,,,,"2.119,71",,,,,,,,,,,,,,
CHAVAL-CE,,,,,CE,,,,"809,59",,,,,,,,"589,69",,,,,,"1.399,28",,,,,"2.225,69",,,,,,,,,,,,,,
COREAU-CE,,,,,CE,,,,"963,80",,,,,,,,"702,01",,,,,,"1.665,81",,,,,"2.649,63",,,,,,,,,,,,,,
CRATEUS-CE,,,,,CE,,,,"1.310,77",,,,,,,,"954,74",,,,,,"2.265,51",,,,,"3.603,51",,,,,,,,,,,,,,
CROATA-CE,,,,,CE,,,,"886,69",,,,,,,,"645,85",,,,,,"1.532,54",,,,,"2.437,66",,,,,,,,,,,,,,
CRUZ-CE,,,,,CE,,,,"925,25",,,,,,,,"673,93",,,,,,"1.599,18",,,,,"2.543,65",,,,,,,,,,,,,,
FORQUILHA-CE,,,,,CE,,,,"925,25",,,,,,,,"673,93",,,,,,"1.599,18",,,,,"2.543,65",,,,,,,,,,,,,,
FORTALEZA-CE,,,,,CE,,,,"157.917,55",,,,,,,,"103.021,02",,,,,,"260.938,57",,,,,"424.676,00",,,,,,,,,,,,,,
FRECHEIRINHA-CE,,,,,CE,,,,"809,59",,,,,,,,"589,69",,,,,,"1.399,28",,,,,"2.225,69",,,,,,,,,,,,,,
GENERAL SAMPAIO-CE,,,,,CE,,,,"771,04",,,,,,,,"561,61",,,,,,"1.332,65",,,,,"2.119,71",,,,,,,,,,,,,,
GRACA-CE,,,,,CE,,,,"886,69",,,,,,,,"645,85",,,,,,"1.532,54",,,,,"2.437,66",,,,,,,,,,,,,,
GRANJA-CE,,,,,CE,,,,"1.195,11",,,,,,,,"870,50",,,,,,"2.065,61",,,,,"3.285,55",,,,,,,,,,,,,,
GROAIRAS-CE,,,,,CE,,,,"771,04",,,,,,,,"561,61",,,,,,"1.332,65",,,,,"2.119,71",,,,,,,,,,,,,,
GUARACIABA DO NORTE-CE,,,,,CE,,,,"1.079,46",,,,,,,,"786,26",,,,,,"1.865,72",,,,,"2.967,60",,,,,,,,,,,,,,
HIDROLANDIA-CE,,,,,CE,,,,"925,25",,,,,,,,"673,93",,,,,,"1.599,18",,,,,"2.543,65",,,,,,,,,,,,,,
IBIAPINA-CE,,,,,CE,,,,"1.002,35",,,,,,,,"730,10",,,,,,"1.732,45",,,,,"2.755,63",,,,,,,,,,,,,,
ICAPUI-CE,,,,,CE,,,,"33.478,84",,,,,,,,"7.190,57",,,,,,"40.669,41",,,,,"79.475,56",,,,,,,,,,,,,,
INDEPENDENCIA-CE,,,,,CE,,,,"1.002,35",,,,,,,,"730,10",,,,,,"1.732,45",,,,,"2.755,63",,,,,,,,,,,,,,
IPAPORANGA-CE,,,,,CE,,,,"809,59",,,,,,,,"589,69",,,,,,"1.399,28",,,,,"2.225,69",,,,,,,,,,,,,,
IPU-CE,,,,,CE,,,,"1.118,01",,,,,,,,"814,34",,,,,,"1.932,35",,,,,"3.073,59",,,,,,,,,,,,,,
IPUEIRAS-CE,,,,,CE,,,,"1.118,01",,,,,,,,"814,34",,,,,,"1.932,35",,,,,"3.073,59",,,,,,,,,,,,,,
IRAUCUBA-CE,,,,,CE,,,,"925,25",,,,,,,,"673,93",,,,,,"1.599,18",,,,,"2.543,65",,,,,,,,,,,,,,
ITAPAGE-CE,,,,,CE,,,,"1.156,56",,,,,,,,"842,42",,,,,,"1.998,98",,,,,"3.179,57",,,,,,,,,,,,,,
ITAPIPOCA-CE,,,,,CE,,,,"26.151,73",,,,,,,,"19.048,52",,,,,,"45.200,25",,,,,"103.567,09",,,,,,,,,,,,,,
ITAREMA-CE,,,,,CE,,,,"19.613,80",,,,,,,,"14.286,39",,,,,,"33.900,19",,,,,"78.823,77",,,,,,,,,,,,,,
JIJOCADEJERICOACOARA-CE,,,,,CE,,,,"771,04",,,,,,,,"561,61",,,,,,"1.332,65",,,,,"2.119,71",,,,,,,,,,,,,,
MARCO-CE,,,,,CE,,,,"963,80",,,,,,,,-,,,,,,"963,80",,,,,"1.947,62",,,,,,,,,,,,,,
MARANGUAPE-CE,,,,,CE,,,,-,,,,,,,,"702,01",,,,,,"702,01",,,,,"702,01",,,,,,,,,,,,,,
MARTINOPOLE-CE,,,,,CE,,,,"771,04",,,,,,,,"561,61",,,,,,"1.332,65",,,,,"2.119,71",,,,,,,,,,,,,,
MASSAPE-CE,,,,,CE,,,,"1.040,90",,,,,,,,"758,18",,,,,,"1.799,08",,,,,"2.861,61",,,,,,,,,,,,,,
MERUOCA-CE,,,,,CE,,,,"809,59",,,,,,,,"589,69",,,,,,"1.399,28",,,,,"2.225,69",,,,,,,,,,,,,,
MIRAIMA-CE,,,,,CE,,,,"809,59",,,,,,,,"589,69",,,,,,"1.399,28",,,,,"2.225,69",,,,,,,,,,,,,,
MONSENHOR TABOSA-CE,,,,,CE,,,,"886,69",,,,,,,,"645,85",,,,,,"1.532,54",,,,,"2.437,66",,,,,,,,,,,,,,
MORAUJO-CE,,,,,CE,,,,"771,04",,,,,,,,"561,61",,,,,,"1.332,65",,,,,"2.119,71",,,,,,,,,,,,,,
MORRINHOS-CE,,,,,CE,,,,"886,69",,,,,,,,"645,85",,,,,,"1.532,54",,,,,"2.437,66",,,,,,,,,,,,,,
MUCAMBO-CE,,,,,CE,,,,"848,14",,,,,,,,"617,77",,,,,,"1.465,91",,,,,"2.331,67",,,,,,,,,,,,,,
NOVA RUSSAS-CE,,,,,CE,,,,"1.079,46",,,,,,,,"786,26",,,,,,"1.865,72",,,,,"2.967,60",,,,,,,,,,,,,,
NOVO ORIENTE-CE,,,,,CE,,,,"1.040,90",,,,,,,,"758,18",,,,,,"1.799,08",,,,,"2.861,61",,,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACUJA-CE,,,,,CE,,,,"771,04",,,,,,,,"561,61",,,,,,"1.332,65",,,,,"2.119,71",,,,,,,,,,,,,,
PARACURU-CE,,,,,CE,,,,"43.949,44",,,,,,,,"32.012,10",,,,,,"75.961,54",,,,,"159.579,94",,,,,,,,,,,,,,
PARAIPABA-CE,,,,,CE,,,,"1.002,35",,,,,,,,"730,10",,,,,,"1.732,45",,,,,"4.587,61",,,,,,,,,,,,,,
PARAMOTI-CE,,,,,CE,,,,"809,59",,,,,,,,"589,69",,,,,,"1.399,28",,,,,"2.225,69",,,,,,,,,,,,,,
PENTECOSTE-CE,,,,,CE,,,,"1.079,46",,,,,,,,"786,26",,,,,,"1.865,72",,,,,"2.967,60",,,,,,,,,,,,,,
PIRES FERREIRA-CE,,,,,CE,,,,"809,59",,,,,,,,"589,69",,,,,,"1.399,28",,,,,"2.225,69",,,,,,,,,,,,,,
PORANGA-CE,,,,,CE,,,,"809,59",,,,,,,,"589,69",,,,,,"1.399,28",,,,,"2.225,69",,,,,,,,,,,,,,
QUITERIANOPOLIS-CE,,,,,CE,,,,"925,25",,,,,,,,"673,93",,,,,,"1.599,18",,,,,"2.543,65",,,,,,,,,,,,,,
RERIUTABA-CE,,,,,CE,,,,"1.002,35",,,,,,,,"730,10",,,,,,"1.732,45",,,,,"2.755,63",,,,,,,,,,,,,,
SANTA QUITERIA-CE,,,,,CE,,,,"1.156,56",,,,,,,,"842,42",,,,,,"1.998,98",,,,,"3.179,57",,,,,,,,,,,,,,
SANTANA DO ACARAU-CE,,,,,CE,,,,"1.040,90",,,,,,,,"758,18",,,,,,"1.799,08",,,,,"2.861,61",,,,,,,,,,,,,,
SÃO BENEDITO-CE,,,,,CE,,,,"1.156,56",,,,,,,,"842,42",,,,,,"1.998,98",,,,,"3.179,57",,,,,,,,,,,,,,
SÃO GONCALO DO AMARANTE-CE,,,,,CE,,,,"1.118,01",,,,,,,,"814,34",,,,,,"1.932,35",,,,,"3.073,59",,,,,,,,,,,,,,
SÃO LUIS DO CURU-CE,,,,,CE,,,,"809,59",,,,,,,,"589,69",,,,,,"1.399,28",,,,,"2.225,69",,,,,,,,,,,,,,
SENADOR SA-CE,,,,,CE,,,,"771,04",,,,,,,,"561,61",,,,,,"1.332,65",,,,,"2.119,71",,,,,,,,,,,,,,
SOBRAL-CE,,,,,CE,,,,"1.503,53",,,,,,,,"1.095,15",,,,,,"2.598,68",,,,,"4.133,45",,,,,,,,,,,,,,
TAMBORIL-CE,,,,,CE,,,,"1.040,90",,,,,,,,"758,18",,,,,,"1.799,08",,,,,"2.861,61",,,,,,,,,,,,,,
TEJUCUOCA-CE,,,,,CE,,,,"809,59",,,,,,,,"589,69",,,,,,"1.399,28",,,,,"2.225,69",,,,,,,,,,,,,,
TIANGUA-CE,,,,,CE,,,,"1.233,66",,,,,,,,"898,58",,,,,,"2.132,24",,,,,"3.391,53",,,,,,,,,,,,,,
TRAIRI-CE,,,,,CE,,,,"21.793,11",,,,,,,,"15.873,76",,,,,,"37.666,87",,,,,"103.434,25",,,,,,,,,,,,,,
TURURU-CE,,,,,CE,,,,"809,59",,,,,,,,"589,69",,,,,,"1.399,28",,,,,"2.225,69",,,,,,,,,,,,,,
UBAJARA-CE,,,,,CE,,,,"1.040,90",,,,,,,,"758,18",,,,,,"1.799,08",,,,,"2.861,61",,,,,,,,,,,,,,
UMIRIM-CE,,,,,CE,,,,"886,69",,,,,,,,"645,85",,,,,,"1.532,54",,,,,"2.437,66",,,,,,,,,,,,,,
URUBURETAMA-CE,,,,,CE,,,,"886,69",,,,,,,,"645,85",,,,,,"1.532,54",,,,,"2.437,66",,,,,,,,,,,,,,
URUOCA-CE,,,,,CE,,,,"809,59",,,,,,,,"589,69",,,,,,"1.399,28",,,,,"2.225,69",,,,,,,,,,,,,,
VARJOTA-CE,,,,,CE,,,,"886,69",,,,,,,,"645,85",,,,,,"1.532,54",,,,,"2.437,66",,,,,,,,,,,,,,
VICOSA DO CEARA-CE,,,,,CE,,,,"1.195,11",,,,,,,,"870,50",,,,,,"2.065,61",,,,,"3.285,55",,,,,,,,,,,,,,
AFONSO CLAUDIO-ES,,,,,ES,,,,"50,23",,,,,,,,"36,59",,,,,,"86,82",,,,,"127,69",,,,,,,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,ES,,,,"39,47",,,,,,,,"28,75",,,,,,"68,22",,,,,"100,33",,,,,,,,,,,,,,
AGUIA BRANCA-ES,,,,,ES,,,,"35,88",,,,,,,,"26,13",,,,,,"62,01",,,,,"91,20",,,,,,,,,,,,,,
ALEGRE-ES,,,,,ES,,,,"50,23",,,,,,,,"36,59",,,,,,"86,82",,,,,"127,69",,,,,,,,,,,,,,
ALFREDO CHAVES-ES,,,,,ES,,,,"39,47",,,,,,,,"28,75",,,,,,"68,22",,,,,"100,33",,,,,,,,,,,,,,
ALTORIO NOVO-ES,,,,,ES,,,,"35,88",,,,,,,,"26,13",,,,,,"62,01",,,,,"91,20",,,,,,,,,,,,,,
ANCHIETA-ES,,,,,ES,,,,"43,05",,,,,,,,"31,36",,,,,,"74,41",,,,,"109,44",,,,,,,,,,,,,,
APIACA-ES,,,,,ES,,,,"35,88",,,,,,,,"26,13",,,,,,"62,01",,,,,"91,20",,,,,,,,,,,,,,
ATILIO VIVACQUA-ES,,,,,ES,,,,"35,88",,,,,,,,"26,13",,,,,,"62,01",,,,,"91,20",,,,,,,,,,,,,,
BAIXO GUANDU-ES,,,,,ES,,,,"48,44",,,,,,,,"35,28",,,,,,"83,72",,,,,"123,13",,,,,,,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,ES,,,,"53,82",,,,,,,,"39,20",,,,,,"93,02",,,,,"136,81",,,,,,,,,,,,,,
BOA ESPERANCA-ES,,,,,ES,,,,"39,47",,,,,,,,"28,75",,,,,,"68,22",,,,,"100,33",,,,,,,,,,,,,,
BOM JESUS DO NORTE-ES,,,,,ES,,,,"35,88",,,,,,,,"26,13",,,,,,"62,01",,,,,"91,20",,,,,,,,,,,,,,
BREJETUBA-ES,,,,,ES,,,,"35,88",,,,,,,,"26,13",,,,,,"62,01",,,,,"91,20",,,,,,,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,ES,,,,"71,76",,,,,,,,"52,27",,,,,,"124,03",,,,,"182,41",,,,,,,,,,,,,,
CARIACICA-ES,,,,,ES,,,,"71,76",,,,,,,,"52,27",,,,,,"124,03",,,,,"182,41",,,,,,,,,,,,,,
CASTELO-ES,,,,,ES,,,,"50,23",,,,,,,,"36,59",,,,,,"86,82",,,,,"127,69",,,,,,,,,,,,,,
COLATINA-ES,,,,,ES,,,,"66,38",,,,,,,,"48,35",,,,,,"114,73",,,,,"168,74",,,,,,,,,,,,,,
CONCEICAO DA BARRA-ES,,,,,ES,,,,"23.029,59",,,,,,,,"2.789,96",,,,,,"25.819,55",,,,,"52.087,15",,,,,,,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,ES,,,,"37,67",,,,,,,,"27,44",,,,,,"65,11",,,,,"95,76",,,,,,,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,ES,,,,"35,88",,,,,,,,"26,13",,,,,,"62,01",,,,,"91,20",,,,,,,,,,,,,,
DOMINGOS MARTINS-ES,,,,,ES,,,,"48,44",,,,,,,,"35,28",,,,,,"83,72",,,,,"123,13",,,,,,,,,,,,,,
DORES DO RIO PRETO-ES,,,,,ES,,,,"35,88",,,,,,,,"26,13",,,,,,"62,01",,,,,"91,20",,,,,,,,,,,,,,
ECOPORANGA-ES,,,,,ES,,,,"46,64",,,,,,,,"33,97",,,,,,"80,61",,,,,"118,56",,,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FUNDAO-ES,,,,,ES,,,,"37,67",,,,,,,,"27,44",,,,,,"65,11",,,,,"95,76",,,,,,,,,,,,,,
GUACUI-ES,,,,,ES,,,,"46,64",,,,,,,,"33,97",,,,,,"80,61",,,,,"118,56",,,,,,,,,,,,,,
GUARAPARI-ES,,,,,ES,,,,"62,79",,,,,,,,"45,73",,,,,,"108,52",,,,,"159,61",,,,,,,,,,,,,,
IBATIBA-ES,,,,,ES,,,,"43,05",,,,,,,,"31,36",,,,,,"74,41",,,,,"109,44",,,,,,,,,,,,,,
IBIRACU-ES,,,,,ES,,,,"35,88",,,,,,,,"26,13",,,,,,"62,01",,,,,"91,20",,,,,,,,,,,,,,
IBITIRAMA-ES,,,,,ES,,,,"35,88",,,,,,,,"26,13",,,,,,"62,01",,,,,"91,20",,,,,,,,,,,,,,
ICONHA-ES,,,,,ES,,,,"37,67",,,,,,,,"27,44",,,,,,"65,11",,,,,"95,76",,,,,,,,,,,,,,
IRUPI-ES,,,,,ES,,,,"37,67",,,,,,,,"27,44",,,,,,"65,11",,,,,"95,76",,,,,,,,,,,,,,
ITAGUACU-ES,,,,,ES,,,,"41,26",,,,,,,,"30,05",,,,,,"71,31",,,,,"104,88",,,,,,,,,,,,,,
