SANTA BARBARA-BA,,,,BA,,,,,"36,63",,,,,,-,,,,,"36,63",,,,,,,"280,31",,,,,,,,,
SANTA BRIGIDA-BA,,,,BA,,,,,"36,63",,,,,,-,,,,,"36,63",,,,,,,"280,31",,,,,,,,,
SANTA INES-BA,,,,BA,,,,,"32,05",,,,,,-,,,,,"32,05",,,,,,,"245,26",,,,,,,,,
SANTA TERESINHA-BA,,,,BA,,,,,"30,53",,,,,,-,,,,,"30,52",,,,,,,"233,57",,,,,,,,,
SANTALUZ-BA,,,,BA,,,,,"42,74",,,,,,-,,,,,"42,73",,,,,,,"327,03",,,,,,,,,
SANTANOPOLIS-BA,,,,BA,,,,,"30,53",,,,,,-,,,,,"30,52",,,,,,,"233,57",,,,,,,,,
SANTO AMARO-BA,,,,BA,,,,,"1.408,34",,,,,,"1.361,02",,,,,"2.769,34",,,,,,,"20.365,75",,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,BA,,,,,"51,90",,,,,,-,,,,,"51,89",,,,,,,"397,09",,,,,,,,,
SANTO ESTEVAO-BA,,,,BA,,,,,"45,79",,,,,,-,,,,,"45,79",,,,,,,"350,40",,,,,,,,,
SAO DOMINGOS-BA,,,,BA,,,,,"30,53",,,,,,-,,,,,"30,52",,,,,,,"233,57",,,,,,,,,
SAO FELIPE-BA,,,,BA,,,,,"39,68",,,,,,-,,,,,"39,68",,,,,,,"303,67",,,,,,,,,
SAO FELIX-BA,,,,BA,,,,,"33,58",,,,,,-,,,,,"33,57",,,,,,,"256,92",,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,BA,,,,,"168.342,90",,,,,,"73.908,96",,,,,"242.251,84",,,,,,,"2.484.059,49",,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,BA,,,,,"41,21",,,,,,-,,,,,"41,21",,,,,,,"315,34",,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,BA,,,,,"35,11",,,,,,-,,,,,"35,10",,,,,,,"268,60",,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,BA,,,,,"32,05",,,,,,-,,,,,"32,05",,,,,,,"245,26",,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,BA,,,,,"77.104,78",,,,,,"68.050,66",,,,,"145.155,42",,,,,,,"1.054.566,66",,,,,,,,,
SAPEACU-BA,,,,BA,,,,,"35,11",,,,,,-,,,,,"35,10",,,,,,,"268,60",,,,,,,,,
SATIRO DIAS-BA,,,,BA,,,,,"35,11",,,,,,-,,,,,"35,10",,,,,,,"268,60",,,,,,,,,
SAUBARA-BA,,,,BA,,,,,"853,54",,,,,,"1.361,02",,,,,"2.214,54",,,,,,,"16.595,07",,,,,,,,,
SERRA PRETA-BA,,,,BA,,,,,"36,63",,,,,,-,,,,,"36,63",,,,,,,"280,31",,,,,,,,,
SERRINHA-BA,,,,BA,,,,,"53,42",,,,,,-,,,,,"53,42",,,,,,,"408,78",,,,,,,,,
SERROLANDIA-BA,,,,BA,,,,,"33,58",,,,,,-,,,,,"33,57",,,,,,,"256,92",,,,,,,,,
SIMOES FILHO-BA,,,,BA,,,,,"24.316,49",,,,,,"1.871,46",,,,,"26.187,94",,,,,,,"201.163,28",,,,,,,,,
SITIO DO QUINTO-BA,,,,BA,,,,,"33,58",,,,,,-,,,,,"33,57",,,,,,,"256,92",,,,,,,,,
TANQUINHO-BA,,,,BA,,,,,"30,53",,,,,,-,,,,,"30,52",,,,,,,"233,57",,,,,,,,,
TAPIRAMUTA-BA,,,,BA,,,,,"33,58",,,,,,-,,,,,"33,57",,,,,,,"256,92",,,,,,,,,
TEODORO SAMPAIO-BA,,,,BA,,,,,"20.480,08",,,,,,"418,68",,,,,"20.898,74",,,,,,,"166.986,27",,,,,,,,,
TEOFILANDIA-BA,,,,BA,,,,,"39,68",,,,,,-,,,,,"39,68",,,,,,,"303,67",,,,,,,,,
TERRA NOVA-BA,,,,BA,,,,,"33,58",,,,,,-,,,,,"33,57",,,,,,,"256,92",,,,,,,,,
TUCANO-BA,,,,BA,,,,,"47,32",,,,,,-,,,,,"47,31",,,,,,,"362,05",,,,,,,,,
UAUA-BA,,,,BA,,,,,"41,21",,,,,,-,,,,,"41,21",,,,,,,"315,34",,,,,,,,,
UBAIRA-BA,,,,BA,,,,,"41,21",,,,,,-,,,,,"41,21",,,,,,,"315,34",,,,,,,,,
VALENTE-BA,,,,BA,,,,,"36,63",,,,,,-,,,,,"36,63",,,,,,,"280,31",,,,,,,,,
VARZEA DA ROCA-BA,,,,BA,,,,,"33,58",,,,,,-,,,,,"33,57",,,,,,,"256,92",,,,,,,,,
VARZEA DO POCO-BA,,,,BA,,,,,"32,05",,,,,,-,,,,,"32,05",,,,,,,"245,26",,,,,,,,,
VARZEA NOVA-BA,,,,BA,,,,,"33,58",,,,,,-,,,,,"33,57",,,,,,,"256,92",,,,,,,,,
VARZEDO-BA,,,,BA,,,,,"30,53",,,,,,-,,,,,"30,52",,,,,,,"233,57",,,,,,,,,
VERA CRUZ-BA,,,,BA,,,,,"41,21",,,,,,-,,,,,"41,21",,,,,,,"315,34",,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,BA,,,,,"61,05",,,,,,-,,,,,"61,05",,,,,,,"467,19",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACARAU-CE,,,,CE,,,,,"1.224,15",,,,,,-,,,,,"1.224,14",,,,,,,"11.453,16",,,,,,,,,
ALCANTARAS-CE,,,,CE,,,,,"789,77",,,,,,-,,,,,"789,77",,,,,,,"7.389,13",,,,,,,,,
AMONTADA-CE,,,,CE,,,,,"25.724,05",,,,,,"36.921,46",,,,,"62.645,50",,,,,,,"554.468,25",,,,,,,,,
APUIARES-CE,,,,CE,,,,,"829,26",,,,,,-,,,,,"829,26",,,,,,,"7.758,57",,,,,,,,,
ARACATI-CE,,,,CE,,,,,"174.954,61",,,,,,"8.149,08",,,,,"183.103,67",,,,,,,"1.461.900,43",,,,,,,,,
ARARENDA-CE,,,,CE,,,,,"829,26",,,,,,-,,,,,"829,26",,,,,,,"7.758,57",,,,,,,,,
BARROQUINHA-CE,,,,CE,,,,,"868,75",,,,,,-,,,,,"868,75",,,,,,,"8.128,04",,,,,,,,,
BELA CRUZ-CE,,,,CE,,,,,"1.066,19",,,,,,-,,,,,"1.066,19",,,,,,,"9.975,32",,,,,,,,,
CAMOCIM-CE,,,,CE,,,,,"1.263,64",,,,,,-,,,,,"1.263,63",,,,,,,"11.822,62",,,,,,,,,
CANINDE-CE,,,,CE,,,,,"1.342,61",,,,,,-,,,,,"1.342,61",,,,,,,"12.561,54",,,,,,,,,
CARIDADE-CE,,,,CE,,,,,"868,75",,,,,,-,,,,,"868,75",,,,,,,"8.128,04",,,,,,,,,
CARIRE-CE,,,,CE,,,,,"987,22",,,,,,-,,,,,"987,21",,,,,,,"9.236,41",,,,,,,,,
CARNAUBAL-CE,,,,CE,,,,,"908,24",,,,,,-,,,,,"908,23",,,,,,,"8.497,50",,,,,,,,,
CATUNDA-CE,,,,CE,,,,,"789,77",,,,,,-,,,,,"789,77",,,,,,,"7.389,13",,,,,,,,,
CHAVAL-CE,,,,CE,,,,,"829,26",,,,,,-,,,,,"829,26",,,,,,,"7.758,57",,,,,,,,,
COREAU-CE,,,,CE,,,,,"987,22",,,,,,-,,,,,"987,21",,,,,,,"9.236,41",,,,,,,,,
CRATEUS-CE,,,,CE,,,,,"1.342,61",,,,,,-,,,,,"1.342,61",,,,,,,"12.561,54",,,,,,,,,
CROATA-CE,,,,CE,,,,,"908,24",,,,,,-,,,,,"908,23",,,,,,,"8.497,50",,,,,,,,,
CRUZ-CE,,,,CE,,,,,"947,73",,,,,,-,,,,,"947,72",,,,,,,"8.866,95",,,,,,,,,
FORQUILHA-CE,,,,CE,,,,,"947,73",,,,,,-,,,,,"947,72",,,,,,,"8.866,95",,,,,,,,,
FORTALEZA-CE,,,,CE,,,,,"178.074,66",,,,,,-,,,,,"178.074,65",,,,,,,"1.484.051,60",,,,,,,,,
FRECHEIRINHA-CE,,,,CE,,,,,"829,26",,,,,,-,,,,,"829,26",,,,,,,"7.758,57",,,,,,,,,
GENERAL SAMPAIO-CE,,,,CE,,,,,"789,77",,,,,,-,,,,,"789,77",,,,,,,"7.389,13",,,,,,,,,
GRACA-CE,,,,CE,,,,,"908,24",,,,,,-,,,,,"908,23",,,,,,,"8.497,50",,,,,,,,,
GRANJA-CE,,,,CE,,,,,"1.224,15",,,,,,-,,,,,"1.224,14",,,,,,,"11.453,16",,,,,,,,,
GROAIRAS-CE,,,,CE,,,,,"789,77",,,,,,-,,,,,"789,77",,,,,,,"7.389,13",,,,,,,,,
GUARACIABA DO NORTE-CE,,,,CE,,,,,"1.105,68",,,,,,-,,,,,"1.105,68",,,,,,,"10.344,80",,,,,,,,,
HIDROLANDIA-CE,,,,CE,,,,,"947,73",,,,,,-,,,,,"947,72",,,,,,,"8.866,95",,,,,,,,,
IBIAPINA-CE,,,,CE,,,,,"1.026,71",,,,,,-,,,,,"1.026,70",,,,,,,"9.605,88",,,,,,,,,
ICAPUI-CE,,,,CE,,,,,"38.989,77",,,,,,"8.110,36",,,,,"47.100,11",,,,,,,"367.359,92",,,,,,,,,
INDEPENDENCIA-CE,,,,CE,,,,,"1.026,71",,,,,,-,,,,,"1.026,70",,,,,,,"9.605,88",,,,,,,,,
IPAPORANGA-CE,,,,CE,,,,,"829,26",,,,,,-,,,,,"829,26",,,,,,,"7.758,57",,,,,,,,,
IPU-CE,,,,CE,,,,,"1.145,17",,,,,,-,,,,,"1.145,17",,,,,,,"10.714,26",,,,,,,,,
IPUEIRAS-CE,,,,CE,,,,,"1.145,17",,,,,,-,,,,,"1.145,17",,,,,,,"10.714,26",,,,,,,,,
IRAUCUBA-CE,,,,CE,,,,,"947,73",,,,,,-,,,,,"947,72",,,,,,,"8.866,95",,,,,,,,,
ITAPAGE-CE,,,,CE,,,,,"1.184,66",,,,,,-,,,,,"1.184,66",,,,,,,"11.083,71",,,,,,,,,
ITAPIPOCA-CE,,,,CE,,,,,"33.073,78",,,,,,"26.461,65",,,,,"59.535,41",,,,,,,"559.585,69",,,,,,,,,
ITAREMA-CE,,,,CE,,,,,"24.805,33",,,,,,"21.015,52",,,,,"45.820,85",,,,,,,"426.523,04",,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,CE,,,,,"789,77",,,,,,-,,,,,"789,77",,,,,,,"7.389,13",,,,,,,,,
MARCO-CE,,,,CE,,,,,"987,22",,,,,,-,,,,,"987,21",,,,,,,"8.534,40",,,,,,,,,
MARANGUAPE-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"702,01",,,,,,,,,
MARTINOPOLE-CE,,,,CE,,,,,"789,77",,,,,,-,,,,,"789,77",,,,,,,"7.389,13",,,,,,,,,
MASSAPE-CE,,,,CE,,,,,"1.066,19",,,,,,-,,,,,"1.066,19",,,,,,,"9.975,32",,,,,,,,,
MERUOCA-CE,,,,CE,,,,,"829,26",,,,,,-,,,,,"829,26",,,,,,,"7.758,57",,,,,,,,,
MIRAIMA-CE,,,,CE,,,,,"829,26",,,,,,-,,,,,"829,26",,,,,,,"7.758,57",,,,,,,,,
MONSENHOR TABOSA-CE,,,,CE,,,,,"908,24",,,,,,-,,,,,"908,23",,,,,,,"8.497,50",,,,,,,,,
MORAUJO-CE,,,,CE,,,,,"789,77",,,,,,-,,,,,"789,77",,,,,,,"7.389,13",,,,,,,,,
MORRINHOS-CE,,,,CE,,,,,"908,24",,,,,,-,,,,,"908,23",,,,,,,"8.497,50",,,,,,,,,
MUCAMBO-CE,,,,CE,,,,,"868,75",,,,,,-,,,,,"868,75",,,,,,,"8.128,04",,,,,,,,,
NOVA RUSSAS-CE,,,,CE,,,,,"1.105,68",,,,,,-,,,,,"1.105,68",,,,,,,"10.344,80",,,,,,,,,
NOVO ORIENTE-CE,,,,CE,,,,,"1.066,19",,,,,,-,,,,,"1.066,19",,,,,,,"9.975,32",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACUJA-CE,,,,CE,,,,,"789,77",,,,,,-,,,,,"789,77",,,,,,,"7.389,13",,,,,,,,,
PARACURU-CE,,,,CE,,,,,"23.886,62",,,,,,"46.717,54",,,,,"70.604,14",,,,,,,"691.189,92",,,,,,,,,
PARAIPABA-CE,,,,CE,,,,,"1.026,71",,,,,,"1.544,59",,,,,"2.571,28",,,,,,,"24.576,61",,,,,,,,,
PARAMOTI-CE,,,,CE,,,,,"829,26",,,,,,-,,,,,"829,26",,,,,,,"7.758,57",,,,,,,,,
PENTECOSTE-CE,,,,CE,,,,,"1.105,68",,,,,,-,,,,,"1.105,68",,,,,,,"10.344,80",,,,,,,,,
PIRES FERREIRA-CE,,,,CE,,,,,"829,26",,,,,,-,,,,,"829,26",,,,,,,"7.758,57",,,,,,,,,
PORANGA-CE,,,,CE,,,,,"829,26",,,,,,-,,,,,"829,26",,,,,,,"7.758,57",,,,,,,,,
QUITERIANOPOLIS-CE,,,,CE,,,,,"947,73",,,,,,-,,,,,"947,72",,,,,,,"8.866,95",,,,,,,,,
RERIUTABA-CE,,,,CE,,,,,"1.026,71",,,,,,-,,,,,"1.026,70",,,,,,,"9.605,88",,,,,,,,,
SANTA QUITERIA-CE,,,,CE,,,,,"1.184,66",,,,,,-,,,,,"1.184,66",,,,,,,"11.083,71",,,,,,,,,
SANTANA DO ACARAU-CE,,,,CE,,,,,"1.066,19",,,,,,-,,,,,"1.066,19",,,,,,,"9.975,32",,,,,,,,,
SAO BENEDITO-CE,,,,CE,,,,,"1.184,66",,,,,,-,,,,,"1.184,66",,,,,,,"11.083,71",,,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,CE,,,,,"1.145,17",,,,,,-,,,,,"1.145,17",,,,,,,"10.714,26",,,,,,,,,
SAO LUIS DO CURU-CE,,,,CE,,,,,"829,26",,,,,,-,,,,,"829,26",,,,,,,"7.758,57",,,,,,,,,
SENADOR SA-CE,,,,CE,,,,,"789,77",,,,,,-,,,,,"789,77",,,,,,,"7.389,13",,,,,,,,,
SOBRAL-CE,,,,CE,,,,,"1.540,06",,,,,,-,,,,,"1.540,05",,,,,,,"14.408,83",,,,,,,,,
TAMBORIL-CE,,,,CE,,,,,"1.066,19",,,,,,-,,,,,"1.066,19",,,,,,,"9.975,32",,,,,,,,,
TEJUCUOCA-CE,,,,CE,,,,,"829,26",,,,,,-,,,,,"829,26",,,,,,,"7.758,57",,,,,,,,,
TIANGUA-CE,,,,CE,,,,,"1.263,64",,,,,,-,,,,,"1.263,63",,,,,,,"11.822,62",,,,,,,,,
TRAIRI-CE,,,,CE,,,,,"27.561,48",,,,,,"36.136,50",,,,,"63.697,98",,,,,,,"596.274,92",,,,,,,,,
TURURU-CE,,,,CE,,,,,"829,26",,,,,,-,,,,,"829,26",,,,,,,"7.758,57",,,,,,,,,
UBAJARA-CE,,,,CE,,,,,"1.066,19",,,,,,-,,,,,"1.066,19",,,,,,,"9.975,32",,,,,,,,,
UMIRIM-CE,,,,CE,,,,,"908,24",,,,,,-,,,,,"908,23",,,,,,,"8.497,50",,,,,,,,,
URUBURETAMA-CE,,,,CE,,,,,"908,24",,,,,,-,,,,,"908,23",,,,,,,"8.497,50",,,,,,,,,
URUOCA-CE,,,,CE,,,,,"829,26",,,,,,-,,,,,"829,26",,,,,,,"7.758,57",,,,,,,,,
VARJOTA-CE,,,,CE,,,,,"908,24",,,,,,-,,,,,"908,23",,,,,,,"8.497,50",,,,,,,,,
VICOSA DO CEARA-CE,,,,CE,,,,,"1.224,15",,,,,,-,,,,,"1.224,14",,,,,,,"11.453,16",,,,,,,,,
AFONSO CLAUDIO-ES,,,,ES,,,,,"47,50",,,,,,-,,,,,"47,49",,,,,,,"430,70",,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,ES,,,,,"37,32",,,,,,-,,,,,"37,32",,,,,,,"338,41",,,,,,,,,
AGUIA BRANCA-ES,,,,ES,,,,,"33,93",,,,,,-,,,,,"33,92",,,,,,,"307,63",,,,,,,,,
ALEGRE-ES,,,,ES,,,,,"47,50",,,,,,-,,,,,"47,49",,,,,,,"430,70",,,,,,,,,
ALFREDO CHAVES-ES,,,,ES,,,,,"37,32",,,,,,-,,,,,"37,32",,,,,,,"338,41",,,,,,,,,
ALTO RIO NOVO-ES,,,,ES,,,,,"33,93",,,,,,-,,,,,"33,92",,,,,,,"307,63",,,,,,,,,
ANCHIETA-ES,,,,ES,,,,,"801,19",,,,,,-,,,,,"801,18",,,,,,,"1.129,64",,,,,,,,,
APIACA-ES,,,,ES,,,,,"33,93",,,,,,-,,,,,"33,92",,,,,,,"307,63",,,,,,,,,
ATILIO VIVACQUA-ES,,,,ES,,,,,"33,93",,,,,,-,,,,,"33,92",,,,,,,"307,63",,,,,,,,,
BAIXO GUANDU-ES,,,,ES,,,,,"45,80",,,,,,-,,,,,"45,80",,,,,,,"415,33",,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,ES,,,,,"50,89",,,,,,-,,,,,"50,89",,,,,,,"461,49",,,,,,,,,
BOA ESPERANCA-ES,,,,ES,,,,,"37,32",,,,,,-,,,,,"37,32",,,,,,,"338,41",,,,,,,,,
BOM JESUS DO NORTE-ES,,,,ES,,,,,"33,93",,,,,,-,,,,,"33,92",,,,,,,"307,63",,,,,,,,,
BREJETUBA-ES,,,,ES,,,,,"33,93",,,,,,-,,,,,"33,92",,,,,,,"307,63",,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,ES,,,,,"67,86",,,,,,-,,,,,"67,85",,,,,,,"615,30",,,,,,,,,
CARIACICA-ES,,,,ES,,,,,"67,86",,,,,,-,,,,,"67,85",,,,,,,"615,30",,,,,,,,,
CASTELO-ES,,,,ES,,,,,"47,50",,,,,,-,,,,,"47,49",,,,,,,"430,70",,,,,,,,,
COLATINA-ES,,,,ES,,,,,"62,77",,,,,,-,,,,,"62,76",,,,,,,"569,17",,,,,,,,,
CONCEICAO DA BARRA-ES,,,,ES,,,,,"26.200,04",,,,,,"2.710,98",,,,,"28.911,01",,,,,,,"241.750,63",,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,ES,,,,,"35,62",,,,,,-,,,,,"35,62",,,,,,,"323,02",,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,ES,,,,,"33,93",,,,,,-,,,,,"33,92",,,,,,,"307,63",,,,,,,,,
DOMINGOS MARTINS-ES,,,,ES,,,,,"45,80",,,,,,-,,,,,"45,80",,,,,,,"415,33",,,,,,,,,
DORES DO RIO PRETO-ES,,,,ES,,,,,"33,93",,,,,,-,,,,,"33,92",,,,,,,"307,63",,,,,,,,,
ECOPORANGA-ES,,,,ES,,,,,"44,11",,,,,,-,,,,,"44,10",,,,,,,"399,94",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FUNDAO-ES,,,,ES,,,,,"35,62",,,,,,-,,,,,"35,62",,,,,,,"323,02",,,,,,,,,
GUACUI-ES,,,,ES,,,,,"44,11",,,,,,-,,,,,"44,10",,,,,,,"399,94",,,,,,,,,
GUARAPARI-ES,,,,ES,,,,,"59,37",,,,,,-,,,,,"59,37",,,,,,,"538,40",,,,,,,,,
IBATIBA-ES,,,,ES,,,,,"40,71",,,,,,-,,,,,"40,71",,,,,,,"369,17",,,,,,,,,
IBIRACU-ES,,,,ES,,,,,"33,93",,,,,,-,,,,,"33,92",,,,,,,"307,63",,,,,,,,,
IBITIRAMA-ES,,,,ES,,,,,"33,93",,,,,,-,,,,,"33,92",,,,,,,"307,63",,,,,,,,,
ICONHA-ES,,,,ES,,,,,"35,62",,,,,,-,,,,,"35,62",,,,,,,"323,02",,,,,,,,,
IRUPI-ES,,,,ES,,,,,"35,62",,,,,,-,,,,,"35,62",,,,,,,"323,02",,,,,,,,,
ITAGUACU-ES,,,,ES,,,,,"39,02",,,,,,-,,,,,"39,01",,,,,,,"353,78",,,,,,,,,
ITAPEMIRIM-ES,,,,ES,,,,,"45,80",,,,,,-,,,,,"45,80",,,,,,,"415,33",,,,,,,,,
ITARANA-ES,,,,ES,,,,,"35,62",,,,,,-,,,,,"35,62",,,,,,,"323,02",,,,,,,,,
IUNA-ES,,,,ES,,,,,"45,80",,,,,,-,,,,,"45,80",,,,,,,"415,33",,,,,,,,,
JAGUARE-ES,,,,ES,,,,,"25.239,28",,,,,,"11.619,27",,,,,"36.858,53",,,,,,,"138.514,57",,,,,,,,,
JERONIMO MONTEIRO-ES,,,,ES,,,,,"33,93",,,,,,-,,,,,"33,92",,,,,,,"307,63",,,,,,,,,
JOAO NEIVA-ES,,,,ES,,,,,"39,02",,,,,,-,,,,,"39,01",,,,,,,"353,78",,,,,,,,,
LARANJA DA TERRA-ES,,,,ES,,,,,"35,62",,,,,,-,,,,,"35,62",,,,,,,"323,02",,,,,,,,,
LINHARES-ES,,,,ES,,,,,"301.891,34",,,,,,"122.627,13",,,,,"424.518,45",,,,,,,"3.303.462,44",,,,,,,,,
MANTENOPOLIS-ES,,,,ES,,,,,"37,32",,,,,,-,,,,,"37,32",,,,,,,"338,41",,,,,,,,,
MARATAIZES-ES,,,,ES,,,,,"45,80",,,,,,-,,,,,"45,80",,,,,,,"415,33",,,,,,,,,
MARECHAL FLORIANO-ES,,,,ES,,,,,"35,62",,,,,,-,,,,,"35,62",,,,,,,"323,02",,,,,,,,,
MARILANDIA-ES,,,,ES,,,,,"33,93",,,,,,-,,,,,"33,92",,,,,,,"307,63",,,,,,,,,
MIMOSO DO SUL-ES,,,,ES,,,,,"45,80",,,,,,-,,,,,"45,80",,,,,,,"415,33",,,,,,,,,
MONTANHA-ES,,,,ES,,,,,"42,41",,,,,,-,,,,,"42,41",,,,,,,"384,57",,,,,,,,,
MUCURICI-ES,,,,ES,,,,,"33,93",,,,,,-,,,,,"33,92",,,,,,,"307,63",,,,,,,,,
MUNIZ FREIRE-ES,,,,ES,,,,,"42,41",,,,,,-,,,,,"42,41",,,,,,,"384,57",,,,,,,,,
MUQUI-ES,,,,ES,,,,,"37,32",,,,,,-,,,,,"37,32",,,,,,,"338,41",,,,,,,,,
NOVA VENECIA-ES,,,,ES,,,,,"52,59",,,,,,-,,,,,"52,58",,,,,,,"476,86",,,,,,,,,
PANCAS-ES,,,,ES,,,,,"44,11",,,,,,-,,,,,"44,10",,,,,,,"399,94",,,,,,,,,
PEDRO CANARIO-ES,,,,ES,,,,,"44,11",,,,,,-,,,,,"44,10",,,,,,,"399,94",,,,,,,,,
PINHEIROS-ES,,,,ES,,,,,"44,11",,,,,,-,,,,,"44,10",,,,,,,"399,94",,,,,,,,,
PIUMA-ES,,,,ES,,,,,"37,32",,,,,,-,,,,,"37,32",,,,,,,"338,41",,,,,,,,,
PONTO BELO-ES,,,,ES,,,,,"33,93",,,,,,-,,,,,"33,92",,,,,,,"307,63",,,,,,,,,
PRESIDENTE KENNEDY-ES,,,,ES,,,,,"33,93",,,,,,"54.260,47",,,,,"54.294,39",,,,,,,"257.798,81",,,,,,,,,
RIO BANANAL-ES,,,,ES,,,,,"39,02",,,,,,-,,,,,"39,01",,,,,,,"353,78",,,,,,,,,
RIO NOVO DO SUL-ES,,,,ES,,,,,"35,62",,,,,,-,,,,,"35,62",,,,,,,"323,02",,,,,,,,,
SANTA LEOPOLDINA-ES,,,,ES,,,,,"35,62",,,,,,-,,,,,"35,62",,,,,,,"323,02",,,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,ES,,,,,"45,80",,,,,,-,,,,,"45,80",,,,,,,"415,33",,,,,,,,,
SANTA TERESA-ES,,,,ES,,,,,"42,41",,,,,,-,,,,,"42,41",,,,,,,"384,57",,,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,ES,,,,,"33,93",,,,,,-,,,,,"33,92",,,,,,,"307,63",,,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,ES,,,,,"45,80",,,,,,-,,,,,"45,80",,,,,,,"415,33",,,,,,,,,
SAO JOSE DO CALCADO-ES,,,,ES,,,,,"35,62",,,,,,-,,,,,"35,62",,,,,,,"323,02",,,,,,,,,
SAO MATEUS-ES,,,,ES,,,,,"201.685,60",,,,,,"29.797,55",,,,,"231.483,14",,,,,,,"1.896.495,45",,,,,,,,,
SAO ROQUE DO CANAA-ES,,,,ES,,,,,"33,93",,,,,,-,,,,,"33,92",,,,,,,"307,63",,,,,,,,,
SOORETAMA-ES,,,,ES,,,,,"39,02",,,,,,-,,,,,"39,01",,,,,,,"353,78",,,,,,,,,
VARGEM ALTA-ES,,,,ES,,,,,"37,32",,,,,,-,,,,,"37,32",,,,,,,"338,41",,,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,ES,,,,,"39,02",,,,,,-,,,,,"39,01",,,,,,,"353,78",,,,,,,,,
VIANA-ES,,,,ES,,,,,"52,59",,,,,,-,,,,,"52,58",,,,,,,"476,86",,,,,,,,,
VILA PAVAO-ES,,,,ES,,,,,"33,93",,,,,,-,,,,,"33,92",,,,,,,"307,63",,,,,,,,,
VILA VALERIO-ES,,,,ES,,,,,"37,32",,,,,,-,,,,,"37,32",,,,,,,"338,41",,,,,,,,,
VILA VELHA-ES,,,,ES,,,,,"67,86",,,,,,-,,,,,"67,85",,,,,,,"615,30",,,,,,,,,
VITORIA-ES,,,,ES,,,,,"156.902,09",,,,,,-,,,,,"156.902,08",,,,,,,"1.283.318,03",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADRIANOPOLIS-PR,,,,PR,,,,,"1.055,62",,,,,,-,,,,,"1.055,61",,,,,,,"10.638,61",,,,,,,,,
AGUDOS DO SUL-PR,,,,PR,,,,,"1.055,62",,,,,,-,,,,,"1.055,61",,,,,,,"10.638,61",,,,,,,,,
ALMIRANTE TAMANDARE-PR,,,,PR,,,,,"1.847,33",,,,,,-,,,,,"1.847,32",,,,,,,"18.617,62",,,,,,,,,
ANTONINA-PR,,,,PR,,,,,"1.319,52",,,,,,-,,,,,"1.319,52",,,,,,,"13.298,31",,,,,,,,,
BALSA NOVA-PR,,,,PR,,,,,"1.055,62",,,,,,-,,,,,"1.055,61",,,,,,,"10.638,61",,,,,,,,,
BOCAIUVA DO SUL-PR,,,,PR,,,,,"1.055,62",,,,,,-,,,,,"1.055,61",,,,,,,"10.638,61",,,,,,,,,
CAMPINA GRANDE DO SUL-PR,,,,PR,,,,,"1.477,86",,,,,,-,,,,,"1.477,86",,,,,,,"14.894,10",,,,,,,,,
CAMPO DO TENENTE-PR,,,,PR,,,,,"1.055,62",,,,,,-,,,,,"1.055,61",,,,,,,"10.638,61",,,,,,,,,
CAMPO LARGO-PR,,,,PR,,,,,"1.900,11",,,,,,-,,,,,"1.900,10",,,,,,,"19.149,56",,,,,,,,,
CAMPO MAGRO-PR,,,,PR,,,,,"1.266,74",,,,,,-,,,,,"1.266,73",,,,,,,"12.766,35",,,,,,,,,
CERRO AZUL-PR,,,,PR,,,,,"1.266,74",,,,,,-,,,,,"1.266,73",,,,,,,"12.766,35",,,,,,,,,
COLOMBO-PR,,,,PR,,,,,"2.111,23",,,,,,-,,,,,"2.111,23",,,,,,,"21.277,30",,,,,,,,,
CONTENDA-PR,,,,PR,,,,,"1.161,18",,,,,,-,,,,,"1.161,17",,,,,,,"11.702,49",,,,,,,,,
CURITIBA-PR,,,,PR,,,,,"2.111,23",,,,,,-,,,,,"2.111,23",,,,,,,"21.277,30",,,,,,,,,
