ANTONIO CARDOSO-BA,,,,,,,,BA,,,"964,64",,,,,,,-,,,,,,,"964,64",,,,,,,"6.631,85",,,,,,,,,,,
APORA-BA,,,,,,,,BA,,,"1.052,33",,,,,,,-,,,,,,,"1.052,33",,,,,,,"7.234,75",,,,,,,,,,,
APUAREMA-BA,,,,,,,,BA,,,"876,94",,,,,,,-,,,,,,,"876,94",,,,,,,"6.028,94",,,,,,,,,,,
ARACAS-BA,,,,,,,,BA,,,"198.475,71",,,,,,,"95.594,50",,,,,,,"294.070,21",,,,,,,"1.941.542,47",,,,,,,,,,,
ARACI-BA,,,,,,,,BA,,,"1.403,11",,,,,,,-,,,,,,,"1.403,11",,,,,,,"9.646,35",,,,,,,,,,,
ARAMARI-BA,,,,,,,,BA,,,"1.368,96",,,,,,,"206,65",,,,,,,"1.575,61",,,,,,,"15.109,90",,,,,,,,,,,
ARATACA-BA,,,,,,,,BA,,,"920,79",,,,,,,-,,,,,,,"920,79",,,,,,,"6.330,40",,,,,,,,,,,
ARATUIPE-BA,,,,,,,,BA,,,"876,94",,,,,,,-,,,,,,,"876,94",,,,,,,"6.028,94",,,,,,,,,,,
AURELINO LEAL-BA,,,,,,,,BA,,,"1.008,49",,,,,,,-,,,,,,,"1.008,49",,,,,,,"6.933,30",,,,,,,,,,,
BAIXA GRANDE-BA,,,,,,,,BA,,,"1.140,03",,,,,,,-,,,,,,,"1.140,03",,,,,,,"7.837,64",,,,,,,,,,,
BANZAE-BA,,,,,,,,BA,,,"920,79",,,,,,,-,,,,,,,"920,79",,,,,,,"6.330,40",,,,,,,,,,,
BARRA DO CHOCA-BA,,,,,,,,BA,,,"1.271,57",,,,,,,-,,,,,,,"1.271,57",,,,,,,"8.741,99",,,,,,,,,,,
BARRA DO ROCHA-BA,,,,,,,,BA,,,"876,94",,,,,,,-,,,,,,,"876,94",,,,,,,"6.028,94",,,,,,,,,,,
BARRO PRETO-BA,,,,,,,,BA,,,"876,94",,,,,,,-,,,,,,,"876,94",,,,,,,"6.028,94",,,,,,,,,,,
BARROCAS-BA,,,,,,,,BA,,,"964,64",,,,,,,-,,,,,,,"964,64",,,,,,,"6.631,85",,,,,,,,,,,
BELMONTE-BA,,,,,,,,BA,,,"1.140,03",,,,,,,-,,,,,,,"1.140,03",,,,,,,"7.837,64",,,,,,,,,,,
BELO CAMPO-BA,,,,,,,,BA,,,"1.008,49",,,,,,,-,,,,,,,"1.008,49",,,,,,,"6.933,30",,,,,,,,,,,
BIRITINGA-BA,,,,,,,,BA,,,"964,64",,,,,,,-,,,,,,,"964,64",,,,,,,"6.631,85",,,,,,,,,,,
BOA NOVA-BA,,,,,,,,BA,,,"1.052,33",,,,,,,-,,,,,,,"1.052,33",,,,,,,"7.234,75",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOA VISTA DO TUPIM-BA,,,,,,,,BA,,,"1.052,33",,,,,,,-,,,,,,,"1.052,33",,,,,,,"7.234,75",,,,,,,,,,,
BOM JESUS DA SERRA-BA,,,,,,,,BA,,,"920,79",,,,,,,-,,,,,,,"920,79",,,,,,,"6.330,40",,,,,,,,,,,
BREJOES-BA,,,,,,,,BA,,,"964,64",,,,,,,-,,,,,,,"964,64",,,,,,,"6.631,85",,,,,,,,,,,
BUERAREMA-BA,,,,,,,,BA,,,"1.096,18",,,,,,,-,,,,,,,"1.096,18",,,,,,,"7.536,19",,,,,,,,,,,
CAATIBA-BA,,,,,,,,BA,,,"920,79",,,,,,,-,,,,,,,"920,79",,,,,,,"6.330,40",,,,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,,,,,BA,,,"1.052,33",,,,,,,-,,,,,,,"1.052,33",,,,,,,"7.234,75",,,,,,,,,,,
CACHOEIRA-BA,,,,,,,,BA,,,"1.271,57",,,,,,,-,,,,,,,"1.271,57",,,,,,,"8.741,99",,,,,,,,,,,
CAEM-BA,,,,,,,,BA,,,"920,79",,,,,,,-,,,,,,,"920,79",,,,,,,"6.330,40",,,,,,,,,,,
CAETANOS-BA,,,,,,,,BA,,,"964,64",,,,,,,-,,,,,,,"964,64",,,,,,,"6.631,85",,,,,,,,,,,
CAIRU-BA,,,,,,,,BA,,,"32.945,91",,,,,,,"344.047,51",,,,,,,"376.993,42",,,,,,,"2.620.724,41",,,,,,,,,,,
CAMACAN-BA,,,,,,,,BA,,,"1.227,72",,,,,,,-,,,,,,,"1.227,72",,,,,,,"8.440,55",,,,,,,,,,,
CAMACARI-BA,,,,,,,,BA,,,"2.389,30",,,,,,,"266,87",,,,,,,"2.656,17",,,,,,,"19.886,60",,,,,,,,,,,
CAMAMU-BA,,,,,,,,BA,,,"1.271,57",,,,,,,-,,,,,,,"1.271,57",,,,,,,"8.741,99",,,,,,,,,,,
CANAVIEIRAS-BA,,,,,,,,BA,,,"1.271,57",,,,,,,-,,,,,,,"1.271,57",,,,,,,"8.741,99",,,,,,,,,,,
CANDEAL-BA,,,,,,,,BA,,,"876,94",,,,,,,-,,,,,,,"876,94",,,,,,,"6.028,94",,,,,,,,,,,
CANDEIAS-BA,,,,,,,,BA,,,"182.608,50",,,,,,,"132.623,79",,,,,,,"315.232,29",,,,,,,"2.349.627,51",,,,,,,,,,,
CANDIDO SALES-BA,,,,,,,,BA,,,"1.183,88",,,,,,,-,,,,,,,"1.183,88",,,,,,,"8.139,10",,,,,,,,,,,
CANSANCAO-BA,,,,,,,,BA,,,"1.271,57",,,,,,,-,,,,,,,"1.271,57",,,,,,,"8.741,99",,,,,,,,,,,
CANUDOS-BA,,,,,,,,BA,,,"1.008,49",,,,,,,-,,,,,,,"1.008,49",,,,,,,"6.933,30",,,,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,,,,,BA,,,"964,64",,,,,,,-,,,,,,,"964,64",,,,,,,"6.631,85",,,,,,,,,,,
CAPIM GROSSO-BA,,,,,,,,BA,,,"1.183,88",,,,,,,-,,,,,,,"1.183,88",,,,,,,"8.139,10",,,,,,,,,,,
CARAVELAS-BA,,,,,,,,BA,,,"1.140,03",,,,,,,-,,,,,,,"1.140,03",,,,,,,"7.851,93",,,,,,,,,,,
CARDEAL DA SILVA-BA,,,,,,,,BA,,,"121.575,38",,,,,,,"42.799,41",,,,,,,"164.374,79",,,,,,,"888.499,89",,,,,,,,,,,
CASTRO ALVES-BA,,,,,,,,BA,,,"1.183,88",,,,,,,-,,,,,,,"1.183,88",,,,,,,"8.139,10",,,,,,,,,,,
CATU-BA,,,,,,,,BA,,,"144.913,81",,,,,,,"76.297,12",,,,,,,"221.210,93",,,,,,,"1.496.355,25",,,,,,,,,,,
CICERO DANTAS-BA,,,,,,,,BA,,,"1.227,72",,,,,,,-,,,,,,,"1.227,72",,,,,,,"8.440,55",,,,,,,,,,,
CIPO-BA,,,,,,,,BA,,,"1.008,49",,,,,,,-,,,,,,,"1.008,49",,,,,,,"6.933,30",,,,,,,,,,,
COARACI-BA,,,,,,,,BA,,,"1.140,03",,,,,,,-,,,,,,,"1.140,03",,,,,,,"7.837,64",,,,,,,,,,,
CONCEICAO DA FEIRA-BA,,,,,,,,BA,,,"1.096,18",,,,,,,-,,,,,,,"1.096,18",,,,,,,"7.536,19",,,,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,,,,,BA,,,"1.052,33",,,,,,,-,,,,,,,"1.052,33",,,,,,,"7.234,75",,,,,,,,,,,
CONCEICAO DO COITE-BA,,,,,,,,BA,,,"1.446,96",,,,,,,-,,,,,,,"1.446,96",,,,,,,"9.947,79",,,,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,,,,,BA,,,"1.183,88",,,,,,,-,,,,,,,"1.183,88",,,,,,,"8.139,10",,,,,,,,,,,
CONDE-BA,,,,,,,,BA,,,"2.389,88",,,,,,,"806,15",,,,,,,"3.196,03",,,,,,,"20.789,45",,,,,,,,,,,
CORACAO DE MARIA-BA,,,,,,,,BA,,,"1.140,03",,,,,,,-,,,,,,,"1.140,03",,,,,,,"7.837,64",,,,,,,,,,,
CORONEL JOAO SA-BA,,,,,,,,BA,,,"1.096,18",,,,,,,-,,,,,,,"1.096,18",,,,,,,"7.536,19",,,,,,,,,,,
CRAVOLANDIA-BA,,,,,,,,BA,,,"876,94",,,,,,,-,,,,,,,"876,94",,,,,,,"6.028,94",,,,,,,,,,,
CRISOPOLIS-BA,,,,,,,,BA,,,"1.096,18",,,,,,,-,,,,,,,"1.096,18",,,,,,,"7.536,19",,,,,,,,,,,
CRUZ DAS ALMAS-BA,,,,,,,,BA,,,"1.403,11",,,,,,,-,,,,,,,"1.403,11",,,,,,,"9.646,35",,,,,,,,,,,
DARIO MEIRA-BA,,,,,,,,BA,,,"964,64",,,,,,,-,,,,,,,"964,64",,,,,,,"6.631,85",,,,,,,,,,,
DIAS D'AVILA-BA,,,,,,,,BA,,,"1.403,11",,,,,,,-,,,,,,,"1.403,11",,,,,,,"9.646,35",,,,,,,,,,,
DOM MACEDO COSTA-BA,,,,,,,,BA,,,"876,94",,,,,,,-,,,,,,,"876,94",,,,,,,"6.028,94",,,,,,,,,,,
ELISIO MEDRADO-BA,,,,,,,,BA,,,"876,94",,,,,,,-,,,,,,,"876,94",,,,,,,"6.028,94",,,,,,,,,,,
ENCRUZILHADA-BA,,,,,,,,BA,,,"1.140,03",,,,,,,-,,,,,,,"1.140,03",,,,,,,"7.837,64",,,,,,,,,,,
ENTRE RIOS-BA,,,,,,,,BA,,,"188.439,81",,,,,,,"135.042,75",,,,,,,"323.482,56",,,,,,,"1.953.628,88",,,,,,,,,,,
ESPLANADA-BA,,,,,,,,BA,,,"962.406,81",,,,,,,"288.616,33",,,,,,,"1.251.023,14",,,,,,,"7.943.685,23",,,,,,,,,,,
EUCLIDES DA CUNHA-BA,,,,,,,,BA,,,"1.446,96",,,,,,,-,,,,,,,"1.446,96",,,,,,,"9.947,79",,,,,,,,,,,
EUNAPOLIS-BA,,,,,,,,BA,,,"1.578,50",,,,,,,-,,,,,,,"1.578,50",,,,,,,"10.852,15",,,,,,,,,,,
FATIMA-BA,,,,,,,,BA,,,"1.096,18",,,,,,,-,,,,,,,"1.096,18",,,,,,,"7.536,19",,,,,,,,,,,
FEIRA DE SANTANA-BA,,,,,,,,BA,,,"1.753,89",,,,,,,-,,,,,,,"1.753,89",,,,,,,"12.057,94",,,,,,,,,,,
FIRMINO ALVES-BA,,,,,,,,BA,,,"876,94",,,,,,,-,,,,,,,"876,94",,,,,,,"6.028,94",,,,,,,,,,,
FLORESTA AZUL-BA,,,,,,,,BA,,,"920,79",,,,,,,-,,,,,,,"920,79",,,,,,,"6.330,40",,,,,,,,,,,
GANDU-BA,,,,,,,,BA,,,"1.227,72",,,,,,,-,,,,,,,"1.227,72",,,,,,,"8.440,55",,,,,,,,,,,
GAVIAO-BA,,,,,,,,BA,,,"876,94",,,,,,,-,,,,,,,"876,94",,,,,,,"6.028,94",,,,,,,,,,,
GLORIA-BA,,,,,,,,BA,,,"964,64",,,,,,,-,,,,,,,"964,64",,,,,,,"6.631,85",,,,,,,,,,,
GONGOGI-BA,,,,,,,,BA,,,"876,94",,,,,,,-,,,,,,,"876,94",,,,,,,"6.028,94",,,,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,,,,,BA,,,"1.096,18",,,,,,,-,,,,,,,"1.096,18",,,,,,,"7.536,19",,,,,,,,,,,
GUARATINGA-BA,,,,,,,,BA,,,"1.140,03",,,,,,,-,,,,,,,"1.140,03",,,,,,,"7.837,64",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HELIOPOLIS-BA,,,,,,,,BA,,,"1.008,49",,,,,,,-,,,,,,,"1.008,49",,,,,,,"6.933,30",,,,,,,,,,,
IACU-BA,,,,,,,,BA,,,"1.183,88",,,,,,,-,,,,,,,"1.183,88",,,,,,,"8.139,10",,,,,,,,,,,
IBICARAI-BA,,,,,,,,BA,,,"1.183,88",,,,,,,-,,,,,,,"1.183,88",,,,,,,"8.139,10",,,,,,,,,,,
IBICUI-BA,,,,,,,,BA,,,"1.008,49",,,,,,,-,,,,,,,"1.008,49",,,,,,,"6.933,30",,,,,,,,,,,
IBIQUERA-BA,,,,,,,,BA,,,"876,94",,,,,,,-,,,,,,,"876,94",,,,,,,"6.028,94",,,,,,,,,,,
IBIRAPITANGA-BA,,,,,,,,BA,,,"1.140,03",,,,,,,-,,,,,,,"1.140,03",,,,,,,"7.837,64",,,,,,,,,,,
IBIRAPUA-BA,,,,,,,,BA,,,"876,94",,,,,,,-,,,,,,,"876,94",,,,,,,"6.028,94",,,,,,,,,,,
IBIRATAIA-BA,,,,,,,,BA,,,"1.140,03",,,,,,,-,,,,,,,"1.140,03",,,,,,,"7.837,64",,,,,,,,,,,
ICHU-BA,,,,,,,,BA,,,"876,94",,,,,,,-,,,,,,,"876,94",,,,,,,"6.028,94",,,,,,,,,,,
IGRAPIUNA-BA,,,,,,,,BA,,,"964,64",,,,,,,-,,,,,,,"964,64",,,,,,,"6.631,85",,,,,,,,,,,
IGUAI-BA,,,,,,,,BA,,,"1.183,88",,,,,,,-,,,,,,,"1.183,88",,,,,,,"8.139,10",,,,,,,,,,,
ILHEUS-BA,,,,,,,,BA,,,"1.753,89",,,,,,,-,,,,,,,"1.753,89",,,,,,,"12.057,94",,,,,,,,,,,
INHAMBUPE-BA,,,,,,,,BA,,,"1.726,37",,,,,,,"231,95",,,,,,,"1.958,32",,,,,,,"16.283,47",,,,,,,,,,,
IPECAETA-BA,,,,,,,,BA,,,"1.052,33",,,,,,,-,,,,,,,"1.052,33",,,,,,,"7.234,75",,,,,,,,,,,
IPIAU-BA,,,,,,,,BA,,,"1.359,27",,,,,,,-,,,,,,,"1.359,27",,,,,,,"9.344,91",,,,,,,,,,,
IPIRA-BA,,,,,,,,BA,,,"1.446,96",,,,,,,-,,,,,,,"1.446,96",,,,,,,"9.947,79",,,,,,,,,,,
IRAJUBA-BA,,,,,,,,BA,,,"876,94",,,,,,,-,,,,,,,"876,94",,,,,,,"6.028,94",,,,,,,,,,,
IRARA-BA,,,,,,,,BA,,,"1.183,88",,,,,,,-,,,,,,,"1.183,88",,,,,,,"8.139,10",,,,,,,,,,,
