RAFAEL JAMBEIRO-BA,,,,,BA,,,,"25,73",,,,,,-,,,,,,"25,73",,,,,,,"167,79",,,,,,,,,
RETIROLANDIA-BA,,,,,BA,,,,"20,78",,,,,,-,,,,,,"20,78",,,,,,,"135,49",,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,BA,,,,"27,70",,,,,,-,,,,,,"27,70",,,,,,,"180,78",,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,BA,,,,"21,77",,,,,,-,,,,,,"21,77",,,,,,,"142,13",,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,BA,,,,"30,67",,,,,,-,,,,,,"30,67",,,,,,,"200,44",,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,BA,,,,"21,77",,,,,,-,,,,,,"21,77",,,,,,,"142,13",,,,,,,,,
RIO REAL-BA,,,,,BA,,,,"27,70",,,,,,-,,,,,,"27,70",,,,,,,"180,78",,,,,,,,,
RUY BARBOSA-BA,,,,,BA,,,,"27,70",,,,,,-,,,,,,"27,70",,,,,,,"180,78",,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,BA,,,,"482,17",,,,,,"928,15",,,,,,"1.410,32",,,,,,,"10.446,32",,,,,,,,,
SALVADOR-BA,,,,,BA,,,,"964,35",,,,,,"41.465,19",,,,,,"42.429,54",,,,,,,"221.593,16",,,,,,,,,
SANTA BARBARA-BA,,,,,BA,,,,"23,75",,,,,,-,,,,,,"23,75",,,,,,,"155,12",,,,,,,,,
SANTA BRIGIDA-BA,,,,,BA,,,,"23,75",,,,,,-,,,,,,"23,75",,,,,,,"155,12",,,,,,,,,
SANTA INES-BA,,,,,BA,,,,"20,78",,,,,,-,,,,,,"20,78",,,,,,,"135,49",,,,,,,,,
SANTA TERESINHA-BA,,,,,BA,,,,"19,79",,,,,,-,,,,,,"19,79",,,,,,,"129,50",,,,,,,,,
SANTALUZ-BA,,,,,BA,,,,"27,70",,,,,,-,,,,,,"27,70",,,,,,,"180,78",,,,,,,,,
SANTANOPOLIS-BA,,,,,BA,,,,"19,79",,,,,,-,,,,,,"19,79",,,,,,,"129,50",,,,,,,,,
SANTO AMARO-BA,,,,,BA,,,,"795,59",,,,,,"928,15",,,,,,"1.723,74",,,,,,,"12.491,97",,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,BA,,,,"33,64",,,,,,-,,,,,,"33,64",,,,,,,"219,76",,,,,,,,,
SANTO ESTEVAO-BA,,,,,BA,,,,"29,68",,,,,,-,,,,,,"29,68",,,,,,,"193,76",,,,,,,,,
SAO DOMINGOS-BA,,,,,BA,,,,"19,79",,,,,,-,,,,,,"19,79",,,,,,,"129,50",,,,,,,,,
SAO FELIPE-BA,,,,,BA,,,,"25,73",,,,,,-,,,,,,"25,73",,,,,,,"167,79",,,,,,,,,
SAO FELIX-BA,,,,,BA,,,,"21,77",,,,,,-,,,,,,"21,77",,,,,,,"142,13",,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,BA,,,,"126.950,75",,,,,,"229.155,13",,,,,,"356.105,88",,,,,,,"2.144.616,75",,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,BA,,,,"26,72",,,,,,-,,,,,,"26,72",,,,,,,"174,49",,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,BA,,,,"22,76",,,,,,-,,,,,,"22,76",,,,,,,"148,47",,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,BA,,,,"20,78",,,,,,-,,,,,,"20,78",,,,,,,"135,49",,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,BA,,,,"54.305,58",,,,,,"24.922,75",,,,,,"79.228,33",,,,,,,"522.025,09",,,,,,,,,
SAPEACU-BA,,,,,BA,,,,"22,76",,,,,,-,,,,,,"22,76",,,,,,,"148,47",,,,,,,,,
SATIRO DIAS-BA,,,,,BA,,,,"22,76",,,,,,-,,,,,,"22,76",,,,,,,"148,47",,,,,,,,,
SAUBARA-BA,,,,,BA,,,,"482,17",,,,,,"928,15",,,,,,"1.410,32",,,,,,,"10.446,32",,,,,,,,,
SERRA PRETA-BA,,,,,BA,,,,"23,75",,,,,,-,,,,,,"23,75",,,,,,,"155,12",,,,,,,,,
SERRINHA-BA,,,,,BA,,,,"34,63",,,,,,-,,,,,,"34,63",,,,,,,"225,69",,,,,,,,,
SERROLANDIA-BA,,,,,BA,,,,"21,77",,,,,,-,,,,,,"21,77",,,,,,,"142,13",,,,,,,,,
SIMOES FILHO-BA,,,,,BA,,,,"16.349,28",,,,,,"1.096,92",,,,,,"17.446,20",,,,,,,"119.911,98",,,,,,,,,
SITIO DO QUINTO-BA,,,,,BA,,,,"21,77",,,,,,-,,,,,,"21,77",,,,,,,"142,13",,,,,,,,,
TANQUINHO-BA,,,,,BA,,,,"19,79",,,,,,-,,,,,,"19,79",,,,,,,"129,50",,,,,,,,,
TAPIRAMUTA-BA,,,,,BA,,,,"21,77",,,,,,-,,,,,,"21,77",,,,,,,"142,13",,,,,,,,,
TEODORO SAMPAIO-BA,,,,,BA,,,,"14.639,87",,,,,,"592,44",,,,,,"15.232,31",,,,,,,"93.262,48",,,,,,,,,
TEOFILANDIA-BA,,,,,BA,,,,"25,73",,,,,,-,,,,,,"25,73",,,,,,,"167,79",,,,,,,,,
TERRA NOVA-BA,,,,,BA,,,,"21,77",,,,,,-,,,,,,"21,77",,,,,,,"142,13",,,,,,,,,
TUCANO-BA,,,,,BA,,,,"30,67",,,,,,-,,,,,,"30,67",,,,,,,"200,44",,,,,,,,,
UAUA-BA,,,,,BA,,,,"26,72",,,,,,-,,,,,,"26,72",,,,,,,"174,49",,,,,,,,,
UBAIRA-BA,,,,,BA,,,,"26,72",,,,,,-,,,,,,"26,72",,,,,,,"174,49",,,,,,,,,
VALENTE-BA,,,,,BA,,,,"23,75",,,,,,-,,,,,,"23,75",,,,,,,"155,12",,,,,,,,,
VARZEA DA ROCA-BA,,,,,BA,,,,"21,77",,,,,,-,,,,,,"21,77",,,,,,,"142,13",,,,,,,,,
VARZEA DO POCO-BA,,,,,BA,,,,"20,78",,,,,,-,,,,,,"20,78",,,,,,,"135,49",,,,,,,,,
VARZEA NOVA-BA,,,,,BA,,,,"21,77",,,,,,-,,,,,,"21,77",,,,,,,"142,13",,,,,,,,,
VARZEDO-BA,,,,,BA,,,,"19,79",,,,,,-,,,,,,"19,79",,,,,,,"129,50",,,,,,,,,
VERA CRUZ-BA,,,,,BA,,,,"26,72",,,,,,-,,,,,,"26,72",,,,,,,"174,49",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,BA,,,,"39,58",,,,,,-,,,,,,"39,58",,,,,,,"258,37",,,,,,,,,
ACARAPE-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"1.825,20",,,,,,,,,
ACARAU-CE,,,,,CE,,,,"1.016,20",,,,,,-,,,,,,"1.016,20",,,,,,,"4.628,28",,,,,,,,,
ALCANTARAS-CE,,,,,CE,,,,"655,61",,,,,,-,,,,,,"655,61",,,,,,,"2.985,97",,,,,,,,,
ALTO SANTO-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"1.912,13",,,,,,,,,
AMONTADA-CE,,,,,CE,,,,"17.295,22",,,,,,"27.105,66",,,,,,"44.400,88",,,,,,,"250.498,74",,,,,,,,,
APUIARES-CE,,,,,CE,,,,"688,39",,,,,,-,,,,,,"688,39",,,,,,,"3.135,27",,,,,,,,,
AQUIRAZ-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"505,93",,,,,,,,,
ARACATI-CE,,,,,CE,,,,"127.494,47",,,,,,"5.695,61",,,,,,"133.190,08",,,,,,,"449.897,81",,,,,,,,,
ARACOIABA-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"2.259,78",,,,,,,,,
ARARENDA-CE,,,,,CE,,,,"688,39",,,,,,-,,,,,,"688,39",,,,,,,"3.135,27",,,,,,,,,
ARATUBA-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"1.825,20",,,,,,,,,
BANABUIU-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"1.999,03",,,,,,,,,
BARREIRA-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"2.085,97",,,,,,,,,
BARROQUINHA-CE,,,,,CE,,,,"721,17",,,,,,-,,,,,,"721,17",,,,,,,"3.284,58",,,,,,,,,
BATURITE-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"2.433,61",,,,,,,,,
BEBERIBE-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"2.607,46",,,,,,,,,
BELA CRUZ-CE,,,,,CE,,,,"885,08",,,,,,-,,,,,,"885,08",,,,,,,"4.031,09",,,,,,,,,
BOA VIAGEM-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"2.694,36",,,,,,,,,
CAMOCIM-CE,,,,,CE,,,,"1.048,98",,,,,,-,,,,,,"1.048,98",,,,,,,"4.777,60",,,,,,,,,
CANINDE-CE,,,,,CE,,,,"1.114,54",,,,,,-,,,,,,"1.114,54",,,,,,,"5.076,20",,,,,,,,,
CAPISTRANO-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"1.999,03",,,,,,,,,
CARIDADE-CE,,,,,CE,,,,"721,17",,,,,,-,,,,,,"721,17",,,,,,,"3.284,58",,,,,,,,,
CARIRE-CE,,,,,CE,,,,"819,51",,,,,,-,,,,,,"819,51",,,,,,,"3.732,48",,,,,,,,,
CARNAUBAL-CE,,,,,CE,,,,"753,95",,,,,,-,,,,,,"753,95",,,,,,,"3.433,86",,,,,,,,,
CASCAVEL-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"2.781,30",,,,,,,,,
CATUNDA-CE,,,,,CE,,,,"655,61",,,,,,-,,,,,,"655,61",,,,,,,"2.985,97",,,,,,,,,
CAUCAIA-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"632,42",,,,,,,,,
CHAVAL-CE,,,,,CE,,,,"688,39",,,,,,-,,,,,,"688,39",,,,,,,"3.135,27",,,,,,,,,
CHORO-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"1.825,20",,,,,,,,,
CHOROZINHO-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"2.085,97",,,,,,,,,
COREAU-CE,,,,,CE,,,,"819,51",,,,,,-,,,,,,"819,51",,,,,,,"3.732,48",,,,,,,,,
CRATEUS-CE,,,,,CE,,,,"1.114,54",,,,,,-,,,,,,"1.114,54",,,,,,,"5.076,20",,,,,,,,,
CROATA-CE,,,,,CE,,,,"753,95",,,,,,-,,,,,,"753,95",,,,,,,"3.433,86",,,,,,,,,
CRUZ-CE,,,,,CE,,,,"786,73",,,,,,-,,,,,,"786,73",,,,,,,"3.583,19",,,,,,,,,
DEPUTADO IRAPUAN PINHEIRO-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"1.738,29",,,,,,,,,
ERERE-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"1.738,29",,,,,,,,,
EUSEBIO-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"426,88",,,,,,,,,
FORQUILHA-CE,,,,,CE,,,,"786,73",,,,,,-,,,,,,"786,73",,,,,,,"3.583,19",,,,,,,,,
FORTALEZA-CE,,,,,CE,,,,"132.606,99",,,,,,"4.529,49",,,,,,"137.136,48",,,,,,,"778.469,93",,,,,,,,,
FORTIM-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"2.225,52",,,,,,,,,
FRECHEIRINHA-CE,,,,,CE,,,,"688,39",,,,,,-,,,,,,"688,39",,,,,,,"3.135,27",,,,,,,,,
GENERAL SAMPAIO-CE,,,,,CE,,,,"655,61",,,,,,-,,,,,,"655,61",,,,,,,"2.985,97",,,,,,,,,
GRACA-CE,,,,,CE,,,,"753,95",,,,,,-,,,,,,"753,95",,,,,,,"3.433,86",,,,,,,,,
GRANJA-CE,,,,,CE,,,,"1.016,20",,,,,,-,,,,,,"1.016,20",,,,,,,"4.628,28",,,,,,,,,
GROAIRAS-CE,,,,,CE,,,,"655,61",,,,,,-,,,,,,"655,61",,,,,,,"2.985,97",,,,,,,,,
GUAIUBA-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"379,45",,,,,,,,,
GUARACIABA DO NORTE-CE,,,,,CE,,,,"917,86",,,,,,-,,,,,,"917,86",,,,,,,"4.180,37",,,,,,,,,
GUARAMIRANGA-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"1.738,29",,,,,,,,,
HIDROLANDIA-CE,,,,,CE,,,,"786,73",,,,,,-,,,,,,"786,73",,,,,,,"3.583,19",,,,,,,,,
HORIZONTE-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"2.346,71",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBARETAMA-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"1.825,20",,,,,,,,,
IBIAPINA-CE,,,,,CE,,,,"852,29",,,,,,-,,,,,,"852,29",,,,,,,"3.881,77",,,,,,,,,
IBICUITINGA-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"1.738,29",,,,,,,,,
ICAPUI-CE,,,,,CE,,,,"33.692,04",,,,,,"8.430,40",,,,,,"42.122,44",,,,,,,"314.955,45",,,,,,,,,
INDEPENDENCIA-CE,,,,,CE,,,,"852,29",,,,,,-,,,,,,"852,29",,,,,,,"3.881,77",,,,,,,,,
IPAPORANGA-CE,,,,,CE,,,,"688,39",,,,,,-,,,,,,"688,39",,,,,,,"3.135,27",,,,,,,,,
IPU-CE,,,,,CE,,,,"950,64",,,,,,-,,,,,,"950,64",,,,,,,"4.329,69",,,,,,,,,
IPUEIRAS-CE,,,,,CE,,,,"950,64",,,,,,-,,,,,,"950,64",,,,,,,"4.329,69",,,,,,,,,
IRACEMA-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"1.912,13",,,,,,,,,
IRAUCUBA-CE,,,,,CE,,,,"786,73",,,,,,-,,,,,,"786,73",,,,,,,"3.583,19",,,,,,,,,
ITAICABA-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"1.738,29",,,,,,,,,
ITAITINGA-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"426,88",,,,,,,,,
ITAPAGE-CE,,,,,CE,,,,"983,42",,,,,,-,,,,,,"983,42",,,,,,,"4.478,99",,,,,,,,,
ITAPIPOCA-CE,,,,,CE,,,,"22.236,72",,,,,,"26.995,20",,,,,,"49.231,92",,,,,,,"268.718,44",,,,,,,,,
ITAPIUNA-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"1.999,03",,,,,,,,,
ITAREMA-CE,,,,,CE,,,,"16.677,54",,,,,,"15.967,96",,,,,,"32.645,50",,,,,,,"202.775,34",,,,,,,,,
ITATIRA-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"1.999,03",,,,,,,,,
JAGUARETAMA-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"2.085,97",,,,,,,,,
JAGUARIBARA-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"1.738,29",,,,,,,,,
JAGUARIBE-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"2.520,54",,,,,,,,,
JAGUARUANA-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"2.433,61",,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,CE,,,,"655,61",,,,,,-,,,,,,"655,61",,,,,,,"2.985,97",,,,,,,,,
LIMOEIRO DO NORTE-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"2.694,36",,,,,,,,,
MADALENA-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"1.912,13",,,,,,,,,
MARCO-CE,,,,,CE,,,,"819,51",,,,,,-,,,,,,"819,51",,,,,,,"3.732,48",,,,,,,,,
MARACANAU-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"632,42",,,,,,,,,
MARANGUAPE-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"569,18",,,,,,,,,
MARTINOPOLE-CE,,,,,CE,,,,"655,61",,,,,,-,,,,,,"655,61",,,,,,,"2.985,97",,,,,,,,,
MASSAPE-CE,,,,,CE,,,,"885,08",,,,,,-,,,,,,"885,08",,,,,,,"4.031,09",,,,,,,,,
MERUOCA-CE,,,,,CE,,,,"688,39",,,,,,-,,,,,,"688,39",,,,,,,"3.135,27",,,,,,,,,
MILHA-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"1.912,13",,,,,,,,,
MIRAIMA-CE,,,,,CE,,,,"688,39",,,,,,-,,,,,,"688,39",,,,,,,"3.135,27",,,,,,,,,
MOMBACA-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"2.607,46",,,,,,,,,
MONSENHOR TABOSA-CE,,,,,CE,,,,"753,95",,,,,,-,,,,,,"753,95",,,,,,,"3.433,86",,,,,,,,,
MORADA NOVA-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"2.868,21",,,,,,,,,
MORAUJO-CE,,,,,CE,,,,"655,61",,,,,,-,,,,,,"655,61",,,,,,,"2.985,97",,,,,,,,,
MORRINHOS-CE,,,,,CE,,,,"753,95",,,,,,-,,,,,,"753,95",,,,,,,"3.433,86",,,,,,,,,
MUCAMBO-CE,,,,,CE,,,,"721,17",,,,,,-,,,,,,"721,17",,,,,,,"3.284,58",,,,,,,,,
MULUNGU-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"1.738,29",,,,,,,,,
NOVA RUSSAS-CE,,,,,CE,,,,"917,86",,,,,,-,,,,,,"917,86",,,,,,,"4.180,37",,,,,,,,,
NOVO ORIENTE-CE,,,,,CE,,,,"885,08",,,,,,-,,,,,,"885,08",,,,,,,"4.031,09",,,,,,,,,
OCARA-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"2.259,78",,,,,,,,,
PACAJUS-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"2.607,46",,,,,,,,,
PACATUBA-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"490,12",,,,,,,,,
PACOTI-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"1.825,20",,,,,,,,,
PACUJA-CE,,,,,CE,,,,"655,61",,,,,,-,,,,,,"655,61",,,,,,,"2.985,97",,,,,,,,,
PALHANO-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"1.738,29",,,,,,,,,
PALMACIA-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"1.738,29",,,,,,,,,
PARACURU-CE,,,,,CE,,,,"37.370,04",,,,,,"36.980,94",,,,,,"74.350,98",,,,,,,"465.109,81",,,,,,,,,
PARAIPABA-CE,,,,,CE,,,,"852,29",,,,,,"1.184,59",,,,,,"2.036,88",,,,,,,"12.789,56",,,,,,,,,
PARAMOTI-CE,,,,,CE,,,,"688,39",,,,,,-,,,,,,"688,39",,,,,,,"3.135,27",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRA BRANCA-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"2.607,46",,,,,,,,,
PENTECOSTE-CE,,,,,CE,,,,"917,86",,,,,,-,,,,,,"917,86",,,,,,,"4.180,37",,,,,,,,,
PEREIRO-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"1.912,13",,,,,,,,,
PINDORETAMA-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"1.912,13",,,,,,,,,
PIQUET CARNEIRO-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"1.912,13",,,,,,,,,
PIRES FERREIRA-CE,,,,,CE,,,,"688,39",,,,,,-,,,,,,"688,39",,,,,,,"3.135,27",,,,,,,,,
PORANGA-CE,,,,,CE,,,,"688,39",,,,,,-,,,,,,"688,39",,,,,,,"3.135,27",,,,,,,,,
POTIRETAMA-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"1.738,29",,,,,,,,,
QUITERIANOPOLIS-CE,,,,,CE,,,,"786,73",,,,,,-,,,,,,"786,73",,,,,,,"3.583,19",,,,,,,,,
QUIXADA-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"2.955,13",,,,,,,,,
QUIXERAMOBIM-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"2.868,21",,,,,,,,,
QUIXERE-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"1.999,03",,,,,,,,,
REDENCAO-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"2.259,78",,,,,,,,,
RERIUTABA-CE,,,,,CE,,,,"852,29",,,,,,-,,,,,,"852,29",,,,,,,"3.881,77",,,,,,,,,
RUSSAS-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"2.781,30",,,,,,,,,
SANTA QUITERIA-CE,,,,,CE,,,,"983,42",,,,,,-,,,,,,"983,42",,,,,,,"4.478,99",,,,,,,,,
SANTANA DO ACARAU-CE,,,,,CE,,,,"885,08",,,,,,-,,,,,,"885,08",,,,,,,"4.031,09",,,,,,,,,
SAO BENEDITO-CE,,,,,CE,,,,"983,42",,,,,,-,,,,,,"983,42",,,,,,,"4.478,99",,,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,,CE,,,,"950,64",,,,,,-,,,,,,"950,64",,,,,,,"4.329,69",,,,,,,,,
SAO JOAO DO JAGUARIBE-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"1.738,29",,,,,,,,,
SAO LUIS DO CURU-CE,,,,,CE,,,,"688,39",,,,,,-,,,,,,"688,39",,,,,,,"3.135,27",,,,,,,,,
SENADOR POMPEU-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"2.346,71",,,,,,,,,
SENADOR SA-CE,,,,,CE,,,,"655,61",,,,,,-,,,,,,"655,61",,,,,,,"2.985,97",,,,,,,,,
SOBRAL-CE,,,,,CE,,,,"1.278,44",,,,,,-,,,,,,"1.278,44",,,,,,,"5.822,69",,,,,,,,,
SOLONOPOLE-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"2.085,97",,,,,,,,,
TABULEIRO DO NORTE-CE,,,,,CE,,,,-,,,,,,-,,,,,,-,,,,,,,"2.346,71",,,,,,,,,
TAMBORIL-CE,,,,,CE,,,,"885,08",,,,,,-,,,,,,"885,08",,,,,,,"4.031,09",,,,,,,,,
TEJUCUOCA-CE,,,,,CE,,,,"688,39",,,,,,-,,,,,,"688,39",,,,,,,"3.135,27",,,,,,,,,
TIANGUA-CE,,,,,CE,,,,"1.048,98",,,,,,-,,,,,,"1.048,98",,,,,,,"4.777,60",,,,,,,,,
TRAIRI-CE,,,,,CE,,,,"18.530,60",,,,,,"31.903,29",,,,,,"50.433,89",,,,,,,"303.049,51",,,,,,,,,
TURURU-CE,,,,,CE,,,,"688,39",,,,,,-,,,,,,"688,39",,,,,,,"3.135,27",,,,,,,,,
UBAJARA-CE,,,,,CE,,,,"885,08",,,,,,-,,,,,,"885,08",,,,,,,"4.031,09",,,,,,,,,
UMIRIM-CE,,,,,CE,,,,"753,95",,,,,,-,,,,,,"753,95",,,,,,,"3.433,86",,,,,,,,,
URUBURETAMA-CE,,,,,CE,,,,"753,95",,,,,,-,,,,,,"753,95",,,,,,,"3.433,86",,,,,,,,,
URUOCA-CE,,,,,CE,,,,"688,39",,,,,,-,,,,,,"688,39",,,,,,,"3.135,27",,,,,,,,,
VARJOTA-CE,,,,,CE,,,,"753,95",,,,,,-,,,,,,"753,95",,,,,,,"3.433,86",,,,,,,,,
VICOSA DO CEARA-CE,,,,,CE,,,,"1.016,20",,,,,,-,,,,,,"1.016,20",,,,,,,"4.628,28",,,,,,,,,
AFONSO CLAUDIO-ES,,,,,ES,,,,"42,15",,,,,,-,,,,,,"42,15",,,,,,,"282,90",,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,ES,,,,"33,11",,,,,,-,,,,,,"33,11",,,,,,,"222,27",,,,,,,,,
AGUIA BRANCA-ES,,,,,ES,,,,"30,10",,,,,,-,,,,,,"30,10",,,,,,,"202,05",,,,,,,,,
ALEGRE-ES,,,,,ES,,,,"42,15",,,,,,-,,,,,,"42,15",,,,,,,"282,90",,,,,,,,,
ALFREDO CHAVES-ES,,,,,ES,,,,"33,11",,,,,,-,,,,,,"33,11",,,,,,,"222,27",,,,,,,,,
ALTO RIO NOVO-ES,,,,,ES,,,,"30,10",,,,,,-,,,,,,"30,10",,,,,,,"202,05",,,,,,,,,
ANCHIETA-ES,,,,,ES,,,,"36,12",,,,,,-,,,,,,"36,12",,,,,,,"242,48",,,,,,,,,
APIACA-ES,,,,,ES,,,,"30,10",,,,,,-,,,,,,"30,10",,,,,,,"202,05",,,,,,,,,
ATILIO VIVACQUA-ES,,,,,ES,,,,"30,10",,,,,,-,,,,,,"30,10",,,,,,,"202,05",,,,,,,,,
BAIXO GUANDU-ES,,,,,ES,,,,"40,64",,,,,,-,,,,,,"40,64",,,,,,,"272,79",,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,ES,,,,"45,16",,,,,,-,,,,,,"45,16",,,,,,,"303,10",,,,,,,,,
BOA ESPERANCA-ES,,,,,ES,,,,"33,11",,,,,,-,,,,,,"33,11",,,,,,,"222,27",,,,,,,,,
BOM JESUS DO NORTE-ES,,,,,ES,,,,"30,10",,,,,,-,,,,,,"30,10",,,,,,,"202,05",,,,,,,,,
BREJETUBA-ES,,,,,ES,,,,"30,10",,,,,,-,,,,,,"30,10",,,,,,,"202,05",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,ES,,,,"60,21",,,,,,-,,,,,,"60,21",,,,,,,"404,15",,,,,,,,,
CARIACICA-ES,,,,,ES,,,,"60,21",,,,,,-,,,,,,"60,21",,,,,,,"404,15",,,,,,,,,
CASTELO-ES,,,,,ES,,,,"42,15",,,,,,-,,,,,,"42,15",,,,,,,"282,90",,,,,,,,,
COLATINA-ES,,,,,ES,,,,"55,69",,,,,,-,,,,,,"55,69",,,,,,,"373,84",,,,,,,,,
CONCEICAO DA BARRA-ES,,,,,ES,,,,"19.588,64",,,,,,"2.470,36",,,,,,"22.059,00",,,,,,,"134.976,58",,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,ES,,,,"31,61",,,,,,-,,,,,,"31,61",,,,,,,"212,15",,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,ES,,,,"30,10",,,,,,-,,,,,,"30,10",,,,,,,"202,05",,,,,,,,,
DOMINGOS MARTINS-ES,,,,,ES,,,,"40,64",,,,,,-,,,,,,"40,64",,,,,,,"272,79",,,,,,,,,
DORES DO RIO PRETO-ES,,,,,ES,,,,"30,10",,,,,,-,,,,,,"30,10",,,,,,,"202,05",,,,,,,,,
ECOPORANGA-ES,,,,,ES,,,,"39,14",,,,,,-,,,,,,"39,14",,,,,,,"262,70",,,,,,,,,
