IRAJUBA-BA,,,,,,,,,BA,,,,"847,03",,,,,,,,,-,,,,,,"847,03",,,,,,,,,"4.325,38",,,,,,,
IRARA-BA,,,,,,,,,BA,,,,"1.143,50",,,,,,,,,-,,,,,,"1.143,50",,,,,,,,,"5.839,28",,,,,,,
ITABELA-BA,,,,,,,,,BA,,,,"1.143,50",,,,,,,,,-,,,,,,"1.143,50",,,,,,,,,"5.839,28",,,,,,,
ITABERABA-BA,,,,,,,,,BA,,,,"1.397,61",,,,,,,,,-,,,,,,"1.397,61",,,,,,,,,"7.136,91",,,,,,,
ITABUNA-BA,,,,,,,,,BA,,,,"1.694,07",,,,,,,,,-,,,,,,"1.694,07",,,,,,,,,"8.650,81",,,,,,,
ITACARE-BA,,,,,,,,,BA,,,,"1.143,50",,,,,,,,,-,,,,,,"1.143,50",,,,,,,,,"5.839,28",,,,,,,
ITAGI-BA,,,,,,,,,BA,,,,"931,74",,,,,,,,,-,,,,,,"931,74",,,,,,,,,"4.757,93",,,,,,,
ITAGIBA-BA,,,,,,,,,BA,,,,"1.016,44",,,,,,,,,-,,,,,,"1.016,44",,,,,,,,,"5.190,47",,,,,,,
ITAGIMIRIM-BA,,,,,,,,,BA,,,,"847,03",,,,,,,,,-,,,,,,"847,03",,,,,,,,,"4.325,38",,,,,,,
ITAJU DO COLONIA-BA,,,,,,,,,BA,,,,"847,03",,,,,,,,,-,,,,,,"847,03",,,,,,,,,"4.325,38",,,,,,,
ITAJUIPE-BA,,,,,,,,,BA,,,,"1.101,15",,,,,,,,,-,,,,,,"1.101,15",,,,,,,,,"5.623,01",,,,,,,
ITAMARAJU-BA,,,,,,,,,BA,,,,"1.439,96",,,,,,,,,-,,,,,,"1.439,96",,,,,,,,,"7.353,17",,,,,,,
ITAMARI-BA,,,,,,,,,BA,,,,"847,03",,,,,,,,,-,,,,,,"847,03",,,,,,,,,"4.325,38",,,,,,,
ITAMBE-BA,,,,,,,,,BA,,,,"1.228,20",,,,,,,,,-,,,,,,"1.228,20",,,,,,,,,"6.271,82",,,,,,,
ITANAGRA-BA,,,,,,,,,BA,,,,"62.806,42",,,,,,,,,"11.794,45",,,,,,"74.600,87",,,,,,,,,"350.118,56",,,,,,,
ITANHEM-BA,,,,,,,,,BA,,,,"1.101,15",,,,,,,,,-,,,,,,"1.101,15",,,,,,,,,"5.623,01",,,,,,,
ITAPARICA-BA,,,,,,,,,BA,,,,"36.531,65",,,,,,,,,"112.858,76",,,,,,"149.390,41",,,,,,,,,"748.255,28",,,,,,,
ITAPE-BA,,,,,,,,,BA,,,,"889,39",,,,,,,,,-,,,,,,"889,39",,,,,,,,,"4.541,66",,,,,,,
ITAPEBI-BA,,,,,,,,,BA,,,,"889,39",,,,,,,,,-,,,,,,"889,39",,,,,,,,,"4.541,66",,,,,,,
ITAPETINGA-BA,,,,,,,,,BA,,,,"1.397,61",,,,,,,,,-,,,,,,"1.397,61",,,,,,,,,"7.136,91",,,,,,,
ITAPICURU-BA,,,,,,,,,BA,,,,"1.185,85",,,,,,,,,-,,,,,,"1.185,85",,,,,,,,,"6.055,56",,,,,,,
ITAPITANGA-BA,,,,,,,,,BA,,,,"889,39",,,,,,,,,-,,,,,,"889,39",,,,,,,,,"4.541,66",,,,,,,
ITAQUARA-BA,,,,,,,,,BA,,,,"847,03",,,,,,,,,-,,,,,,"847,03",,,,,,,,,"4.325,38",,,,,,,
ITARANTIM-BA,,,,,,,,,BA,,,,"1.016,44",,,,,,,,,-,,,,,,"1.016,44",,,,,,,,,"5.190,47",,,,,,,
ITATIM-BA,,,,,,,,,BA,,,,"974,09",,,,,,,,,-,,,,,,"974,09",,,,,,,,,"4.974,20",,,,,,,
ITIRUCU-BA,,,,,,,,,BA,,,,"974,09",,,,,,,,,-,,,,,,"974,09",,,,,,,,,"4.974,20",,,,,,,
ITIUBA-BA,,,,,,,,,BA,,,,"1.228,20",,,,,,,,,-,,,,,,"1.228,20",,,,,,,,,"6.271,82",,,,,,,
ITORORO-BA,,,,,,,,,BA,,,,"1.101,15",,,,,,,,,-,,,,,,"1.101,15",,,,,,,,,"5.623,01",,,,,,,
ITUBERA-BA,,,,,,,,,BA,,,,"1.101,15",,,,,,,,,-,,,,,,"1.101,15",,,,,,,,,"5.623,01",,,,,,,
JACOBINA-BA,,,,,,,,,BA,,,,"1.482,31",,,,,,,,,-,,,,,,"1.482,31",,,,,,,,,"7.569,45",,,,,,,
JAGUAQUARA-BA,,,,,,,,,BA,,,,"1.312,91",,,,,,,,,-,,,,,,"1.312,91",,,,,,,,,"6.704,37",,,,,,,
JAGUARIPE-BA,,,,,,,,,BA,,,,"30.375,77",,,,,,,,,-,,,,,,"30.375,77",,,,,,,,,"155.114,17",,,,,,,
JANDAIRA-BA,,,,,,,,,BA,,,,"847,03",,,,,,,,,-,,,,,,"847,03",,,,,,,,,"4.325,38",,,,,,,
JEQUIE-BA,,,,,,,,,BA,,,,"1.694,07",,,,,,,,,-,,,,,,"1.694,07",,,,,,,,,"8.650,81",,,,,,,
JEREMOABO-BA,,,,,,,,,BA,,,,"1.270,55",,,,,,,,,-,,,,,,"1.270,55",,,,,,,,,"6.488,09",,,,,,,
JIQUIRICA-BA,,,,,,,,,BA,,,,"931,74",,,,,,,,,-,,,,,,"931,74",,,,,,,,,"4.757,93",,,,,,,
JITAUNA-BA,,,,,,,,,BA,,,,"1.016,44",,,,,,,,,-,,,,,,"1.016,44",,,,,,,,,"5.190,47",,,,,,,
JUCURUCU-BA,,,,,,,,,BA,,,,"889,39",,,,,,,,,-,,,,,,"889,39",,,,,,,,,"4.541,66",,,,,,,
JUSSARI-BA,,,,,,,,,BA,,,,"847,03",,,,,,,,,-,,,,,,"847,03",,,,,,,,,"4.325,38",,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,,,BA,,,,"847,03",,,,,,,,,-,,,,,,"847,03",,,,,,,,,"4.325,38",,,,,,,
LAJE-BA,,,,,,,,,BA,,,,"1.101,15",,,,,,,,,-,,,,,,"1.101,15",,,,,,,,,"5.623,01",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAJEDAO-BA,,,,,,,,,BA,,,,"847,03",,,,,,,,,-,,,,,,"847,03",,,,,,,,,"4.325,38",,,,,,,
LAJEDINHO-BA,,,,,,,,,BA,,,,"847,03",,,,,,,,,-,,,,,,"847,03",,,,,,,,,"4.325,38",,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,,,BA,,,,"847,03",,,,,,,,,-,,,,,,"847,03",,,,,,,,,"4.325,38",,,,,,,
LAMARAO-BA,,,,,,,,,BA,,,,"889,39",,,,,,,,,-,,,,,,"889,39",,,,,,,,,"4.541,66",,,,,,,
LAURO DE FREITAS-BA,,,,,,,,,BA,,,,"1.761,89",,,,,,,,,"43,74",,,,,,"1.805,63",,,,,,,,,"8.762,37",,,,,,,
MACAJUBA-BA,,,,,,,,,BA,,,,"889,39",,,,,,,,,-,,,,,,"889,39",,,,,,,,,"4.541,66",,,,,,,
MACARANI-BA,,,,,,,,,BA,,,,"1.016,44",,,,,,,,,-,,,,,,"1.016,44",,,,,,,,,"5.190,47",,,,,,,
MADRE DE DEUS-BA,,,,,,,,,BA,,,,"838.430,82",,,,,,,,,"521.108,37",,,,,,"1.359.539,19",,,,,,,,,"6.256.225,65",,,,,,,
MAIQUINIQUE-BA,,,,,,,,,BA,,,,"847,03",,,,,,,,,-,,,,,,"847,03",,,,,,,,,"4.325,38",,,,,,,
MAIRI-BA,,,,,,,,,BA,,,,"1.058,79",,,,,,,,,-,,,,,,"1.058,79",,,,,,,,,"5.406,74",,,,,,,
MANOEL VITORINO-BA,,,,,,,,,BA,,,,"974,09",,,,,,,,,-,,,,,,"974,09",,,,,,,,,"4.974,20",,,,,,,
MARACAS-BA,,,,,,,,,BA,,,,"1.228,20",,,,,,,,,-,,,,,,"1.228,20",,,,,,,,,"6.271,82",,,,,,,
MARAGOGIPE-BA,,,,,,,,,BA,,,,"30.375,77",,,,,,,,,-,,,,,,"30.375,77",,,,,,,,,"155.114,17",,,,,,,
MARAU-BA,,,,,,,,,BA,,,,"1.016,44",,,,,,,,,-,,,,,,"1.016,44",,,,,,,,,"5.190,47",,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,,,BA,,,,"889,39",,,,,,,,,-,,,,,,"889,39",,,,,,,,,"4.541,66",,,,,,,
MASCOTE-BA,,,,,,,,,BA,,,,"1.016,44",,,,,,,,,-,,,,,,"1.016,44",,,,,,,,,"5.190,47",,,,,,,
MATA DE SAO JOAO-BA,,,,,,,,,BA,,,,"126.626,35",,,,,,,,,"55.417,90",,,,,,"182.044,25",,,,,,,,,"905.165,39",,,,,,,
MEDEIROS NETO-BA,,,,,,,,,BA,,,,"1.101,15",,,,,,,,,-,,,,,,"1.101,15",,,,,,,,,"5.623,01",,,,,,,
MIGUEL CALMON-BA,,,,,,,,,BA,,,,"1.143,50",,,,,,,,,-,,,,,,"1.143,50",,,,,,,,,"5.839,28",,,,,,,
MILAGRES-BA,,,,,,,,,BA,,,,"889,39",,,,,,,,,-,,,,,,"889,39",,,,,,,,,"4.541,66",,,,,,,
MIRANTE-BA,,,,,,,,,BA,,,,"847,03",,,,,,,,,-,,,,,,"847,03",,,,,,,,,"4.325,38",,,,,,,
MONTE SANTO-BA,,,,,,,,,BA,,,,"1.355,26",,,,,,,,,-,,,,,,"1.355,26",,,,,,,,,"6.920,65",,,,,,,
MUCURI-BA,,,,,,,,,BA,,,,"1.228,20",,,,,,,,,-,,,,,,"1.228,20",,,,,,,,,"6.271,82",,,,,,,
MUNDO NOVO-BA,,,,,,,,,BA,,,,"1.101,15",,,,,,,,,-,,,,,,"1.101,15",,,,,,,,,"5.623,01",,,,,,,
MUNIZ FERREIRA-BA,,,,,,,,,BA,,,,"847,03",,,,,,,,,-,,,,,,"847,03",,,,,,,,,"4.325,38",,,,,,,
MURITIBA-BA,,,,,,,,,BA,,,,"1.143,50",,,,,,,,,-,,,,,,"1.143,50",,,,,,,,,"5.839,28",,,,,,,
MUTUIPE-BA,,,,,,,,,BA,,,,"1.101,15",,,,,,,,,-,,,,,,"1.101,15",,,,,,,,,"5.623,01",,,,,,,
NAZARE-BA,,,,,,,,,BA,,,,"1.143,50",,,,,,,,,-,,,,,,"1.143,50",,,,,,,,,"5.839,28",,,,,,,
NILO PECANHA-BA,,,,,,,,,BA,,,,"931,74",,,,,,,,,-,,,,,,"931,74",,,,,,,,,"4.757,93",,,,,,,
NORDESTINA-BA,,,,,,,,,BA,,,,"931,74",,,,,,,,,-,,,,,,"931,74",,,,,,,,,"4.757,93",,,,,,,
NOVA CANAA-BA,,,,,,,,,BA,,,,"1.058,79",,,,,,,,,-,,,,,,"1.058,79",,,,,,,,,"5.406,74",,,,,,,
NOVA FATIMA-BA,,,,,,,,,BA,,,,"847,03",,,,,,,,,-,,,,,,"847,03",,,,,,,,,"4.325,38",,,,,,,
NOVA IBIA-BA,,,,,,,,,BA,,,,"847,03",,,,,,,,,-,,,,,,"847,03",,,,,,,,,"4.325,38",,,,,,,
NOVA ITARANA-BA,,,,,,,,,BA,,,,"847,03",,,,,,,,,-,,,,,,"847,03",,,,,,,,,"4.325,38",,,,,,,
NOVA SOURE-BA,,,,,,,,,BA,,,,"1.143,50",,,,,,,,,-,,,,,,"1.143,50",,,,,,,,,"5.839,28",,,,,,,
NOVA VICOSA-BA,,,,,,,,,BA,,,,"1.228,20",,,,,,,,,-,,,,,,"1.228,20",,,,,,,,,"6.271,82",,,,,,,
NOVO TRIUNFO-BA,,,,,,,,,BA,,,,"974,09",,,,,,,,,-,,,,,,"974,09",,,,,,,,,"4.974,20",,,,,,,
OLINDINA-BA,,,,,,,,,BA,,,,"1.101,15",,,,,,,,,-,,,,,,"1.101,15",,,,,,,,,"5.623,01",,,,,,,
OURICANGAS-BA,,,,,,,,,BA,,,,"847,03",,,,,,,,,-,,,,,,"847,03",,,,,,,,,"4.325,38",,,,,,,
OUROLANDIA-BA,,,,,,,,,BA,,,,"1.016,44",,,,,,,,,-,,,,,,"1.016,44",,,,,,,,,"5.190,47",,,,,,,
PARIPIRANGA-BA,,,,,,,,,BA,,,,"1.185,85",,,,,,,,,-,,,,,,"1.185,85",,,,,,,,,"6.055,56",,,,,,,
PAU BRASIL-BA,,,,,,,,,BA,,,,"931,74",,,,,,,,,-,,,,,,"931,74",,,,,,,,,"4.757,93",,,,,,,
PAULO AFONSO-BA,,,,,,,,,BA,,,,"1.567,02",,,,,,,,,-,,,,,,"1.567,02",,,,,,,,,"8.002,00",,,,,,,
PE DE SERRA-BA,,,,,,,,,BA,,,,"974,09",,,,,,,,,-,,,,,,"974,09",,,,,,,,,"4.974,20",,,,,,,
PEDRAO-BA,,,,,,,,,BA,,,,"847,03",,,,,,,,,-,,,,,,"847,03",,,,,,,,,"4.325,38",,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,,,BA,,,,"1.016,44",,,,,,,,,-,,,,,,"1.016,44",,,,,,,,,"5.190,47",,,,,,,
PINTADAS-BA,,,,,,,,,BA,,,,"889,39",,,,,,,,,-,,,,,,"889,39",,,,,,,,,"4.541,66",,,,,,,
PIRAI DO NORTE-BA,,,,,,,,,BA,,,,"847,03",,,,,,,,,-,,,,,,"847,03",,,,,,,,,"4.325,38",,,,,,,
PIRITIBA-BA,,,,,,,,,BA,,,,"1.143,50",,,,,,,,,-,,,,,,"1.143,50",,,,,,,,,"5.839,28",,,,,,,
PLANALTINO-BA,,,,,,,,,BA,,,,"847,03",,,,,,,,,-,,,,,,"847,03",,,,,,,,,"4.325,38",,,,,,,
PLANALTO-BA,,,,,,,,,BA,,,,"1.101,15",,,,,,,,,-,,,,,,"1.101,15",,,,,,,,,"5.623,01",,,,,,,
POCOES-BA,,,,,,,,,BA,,,,"1.312,91",,,,,,,,,-,,,,,,"1.312,91",,,,,,,,,"6.704,37",,,,,,,
POJUCA-BA,,,,,,,,,BA,,,,"487.228,47",,,,,,,,,"395.601,30",,,,,,"882.829,77",,,,,,,,,"4.135.513,46",,,,,,,
PORTO SEGURO-BA,,,,,,,,,BA,,,,"1.609,37",,,,,,,,,-,,,,,,"1.609,37",,,,,,,,,"8.218,27",,,,,,,
POTIRAGUA-BA,,,,,,,,,BA,,,,"889,39",,,,,,,,,-,,,,,,"889,39",,,,,,,,,"4.541,66",,,,,,,
PRADO-BA,,,,,,,,,BA,,,,"1.143,50",,,,,,,,,-,,,,,,"1.143,50",,,,,,,,,"5.839,28",,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,,,BA,,,,"1.101,15",,,,,,,,,-,,,,,,"1.101,15",,,,,,,,,"5.623,01",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUEIMADAS-BA,,,,,,,,,BA,,,,"1.143,50",,,,,,,,,-,,,,,,"1.143,50",,,,,,,,,"5.839,28",,,,,,,
QUIJINGUE-BA,,,,,,,,,BA,,,,"1.143,50",,,,,,,,,-,,,,,,"1.143,50",,,,,,,,,"5.839,28",,,,,,,
QUIXABEIRA-BA,,,,,,,,,BA,,,,"847,03",,,,,,,,,-,,,,,,"847,03",,,,,,,,,"4.325,38",,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,,,BA,,,,"1.101,15",,,,,,,,,-,,,,,,"1.101,15",,,,,,,,,"5.623,01",,,,,,,
RETIROLANDIA-BA,,,,,,,,,BA,,,,"889,39",,,,,,,,,-,,,,,,"889,39",,,,,,,,,"4.541,66",,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,,,BA,,,,"1.228,20",,,,,,,,,-,,,,,,"1.228,20",,,,,,,,,"6.271,82",,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,,,BA,,,,"974,09",,,,,,,,,-,,,,,,"974,09",,,,,,,,,"4.974,20",,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,,,BA,,,,"1.312,91",,,,,,,,,-,,,,,,"1.312,91",,,,,,,,,"6.704,37",,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,,,BA,,,,"974,09",,,,,,,,,-,,,,,,"974,09",,,,,,,,,"4.974,20",,,,,,,
RIO REAL-BA,,,,,,,,,BA,,,,"1.270,55",,,,,,,,,-,,,,,,"1.270,55",,,,,,,,,"6.488,09",,,,,,,
RUY BARBOSA-BA,,,,,,,,,BA,,,,"1.185,85",,,,,,,,,-,,,,,,"1.185,85",,,,,,,,,"6.055,56",,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,,,BA,,,,"31.822,23",,,,,,,,,"112.758,86",,,,,,"144.581,09",,,,,,,,,"722.772,00",,,,,,,
SALVADOR-BA,,,,,,,,,BA,,,,"57.858,61",,,,,,,,,"112.758,86",,,,,,"170.617,47",,,,,,,,,"855.729,43",,,,,,,
SANTA BARBARA-BA,,,,,,,,,BA,,,,"1.058,79",,,,,,,,,-,,,,,,"1.058,79",,,,,,,,,"5.406,74",,,,,,,
SANTA BRIGIDA-BA,,,,,,,,,BA,,,,"974,09",,,,,,,,,-,,,,,,"974,09",,,,,,,,,"4.974,20",,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,,,BA,,,,"1.143,50",,,,,,,,,-,,,,,,"1.143,50",,,,,,,,,"5.839,28",,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,,,BA,,,,"847,03",,,,,,,,,-,,,,,,"847,03",,,,,,,,,"4.325,38",,,,,,,
SANTA INES-BA,,,,,,,,,BA,,,,"889,39",,,,,,,,,-,,,,,,"889,39",,,,,,,,,"4.541,66",,,,,,,
SANTA LUZIA-BA,,,,,,,,,BA,,,,"974,09",,,,,,,,,-,,,,,,"974,09",,,,,,,,,"4.974,20",,,,,,,
SANTA TERESINHA-BA,,,,,,,,,BA,,,,"847,03",,,,,,,,,-,,,,,,"847,03",,,,,,,,,"4.325,38",,,,,,,
SANTALUZ-BA,,,,,,,,,BA,,,,"1.228,20",,,,,,,,,-,,,,,,"1.228,20",,,,,,,,,"6.271,82",,,,,,,
SANTANOPOLIS-BA,,,,,,,,,BA,,,,"847,03",,,,,,,,,-,,,,,,"847,03",,,,,,,,,"4.325,38",,,,,,,
SANTO AMARO-BA,,,,,,,,,BA,,,,"47.733,35",,,,,,,,,"112.758,86",,,,,,"160.492,21",,,,,,,,,"804.022,30",,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,,,BA,,,,"1.524,67",,,,,,,,,-,,,,,,"1.524,67",,,,,,,,,"7.785,73",,,,,,,
SANTO ESTEVAO-BA,,,,,,,,,BA,,,,"1.312,91",,,,,,,,,-,,,,,,"1.312,91",,,,,,,,,"6.704,37",,,,,,,
SAO DOMINGOS-BA,,,,,,,,,BA,,,,"847,03",,,,,,,,,-,,,,,,"847,03",,,,,,,,,"4.325,38",,,,,,,
SAO FELIPE-BA,,,,,,,,,BA,,,,"1.101,15",,,,,,,,,-,,,,,,"1.101,15",,,,,,,,,"5.623,01",,,,,,,
SAO FELIX-BA,,,,,,,,,BA,,,,"974,09",,,,,,,,,-,,,,,,"974,09",,,,,,,,,"4.974,20",,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,,,BA,,,,"1.008.377,69",,,,,,,,,"356.479,09",,,,,,"1.364.856,78",,,,,,,,,"6.291.057,13",,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,,,BA,,,,"1.185,85",,,,,,,,,-,,,,,,"1.185,85",,,,,,,,,"6.055,56",,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,,,BA,,,,"847,03",,,,,,,,,-,,,,,,"847,03",,,,,,,,,"4.325,38",,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,,,BA,,,,"889,39",,,,,,,,,-,,,,,,"889,39",,,,,,,,,"4.541,66",,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,,,BA,,,,"889,39",,,,,,,,,-,,,,,,"889,39",,,,,,,,,"4.541,66",,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,,,BA,,,,"264.354,69",,,,,,,,,"140.489,10",,,,,,"404.843,79",,,,,,,,,"1.962.622,28",,,,,,,
SAPEACU-BA,,,,,,,,,BA,,,,"1.016,44",,,,,,,,,-,,,,,,"1.016,44",,,,,,,,,"5.190,47",,,,,,,
SATIRO DIAS-BA,,,,,,,,,BA,,,,"64.221,95",,,,,,,,,"9.132,27",,,,,,"73.354,22",,,,,,,,,"321.300,16",,,,,,,
SAUBARA-BA,,,,,,,,,BA,,,,"30.375,77",,,,,,,,,"112.758,86",,,,,,"143.134,63",,,,,,,,,"715.385,63",,,,,,,
SERRA PRETA-BA,,,,,,,,,BA,,,,"974,09",,,,,,,,,-,,,,,,"974,09",,,,,,,,,"4.974,20",,,,,,,
SERRINHA-BA,,,,,,,,,BA,,,,"1.439,96",,,,,,,,,-,,,,,,"1.439,96",,,,,,,,,"7.353,17",,,,,,,
SERROLANDIA-BA,,,,,,,,,BA,,,,"931,74",,,,,,,,,-,,,,,,"931,74",,,,,,,,,"4.757,93",,,,,,,
SIMOES FILHO-BA,,,,,,,,,BA,,,,"1.623,77",,,,,,,,,"23,22",,,,,,"1.646,99",,,,,,,,,"43.198,18",,,,,,,
SITIO DO QUINTO-BA,,,,,,,,,BA,,,,"974,09",,,,,,,,,-,,,,,,"974,09",,,,,,,,,"4.974,20",,,,,,,
TANQUINHO-BA,,,,,,,,,BA,,,,"847,03",,,,,,,,,-,,,,,,"847,03",,,,,,,,,"4.325,38",,,,,,,
TAPEROA-BA,,,,,,,,,BA,,,,"1.058,79",,,,,,,,,-,,,,,,"1.058,79",,,,,,,,,"5.406,74",,,,,,,
TAPIRAMUTA-BA,,,,,,,,,BA,,,,"1.016,44",,,,,,,,,-,,,,,,"1.016,44",,,,,,,,,"5.190,47",,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,,,BA,,,,"1.609,37",,,,,,,,,-,,,,,,"1.609,37",,,,,,,,,"8.218,27",,,,,,,
TEODORO SAMPAIO-BA,,,,,,,,,BA,,,,"2.125,34",,,,,,,,,"824,51",,,,,,"2.949,85",,,,,,,,,"7.179,32",,,,,,,
TEOFILANDIA-BA,,,,,,,,,BA,,,,"1.101,15",,,,,,,,,-,,,,,,"1.101,15",,,,,,,,,"5.623,01",,,,,,,
TEOLANDIA-BA,,,,,,,,,BA,,,,"931,74",,,,,,,,,-,,,,,,"931,74",,,,,,,,,"4.757,93",,,,,,,
TERRA NOVA-BA,,,,,,,,,BA,,,,"1.145,10",,,,,,,,,"137,62",,,,,,"1.282,72",,,,,,,,,"6.827,77",,,,,,,
TUCANO-BA,,,,,,,,,BA,,,,"1.355,26",,,,,,,,,-,,,,,,"1.355,26",,,,,,,,,"6.920,65",,,,,,,
UAUA-BA,,,,,,,,,BA,,,,"1.143,50",,,,,,,,,-,,,,,,"1.143,50",,,,,,,,,"5.839,28",,,,,,,
UBAIRA-BA,,,,,,,,,BA,,,,"1.101,15",,,,,,,,,-,,,,,,"1.101,15",,,,,,,,,"5.623,01",,,,,,,
UBAITABA-BA,,,,,,,,,BA,,,,"1.101,15",,,,,,,,,-,,,,,,"1.101,15",,,,,,,,,"5.623,01",,,,,,,
UBATA-BA,,,,,,,,,BA,,,,"1.143,50",,,,,,,,,-,,,,,,"1.143,50",,,,,,,,,"5.839,28",,,,,,,
UNA-BA,,,,,,,,,BA,,,,"1.143,50",,,,,,,,,-,,,,,,"1.143,50",,,,,,,,,"5.839,28",,,,,,,
URUCUCA-BA,,,,,,,,,BA,,,,"1.101,15",,,,,,,,,-,,,,,,"1.101,15",,,,,,,,,"5.623,01",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VALENCA-BA,,,,,,,,,BA,,,,"30.375,77",,,,,,,,,-,,,,,,"30.375,77",,,,,,,,,"155.114,17",,,,,,,
VALENTE-BA,,,,,,,,,BA,,,,"1.101,15",,,,,,,,,-,,,,,,"1.101,15",,,,,,,,,"5.623,01",,,,,,,
VARZEA DA ROCA-BA,,,,,,,,,BA,,,,"974,09",,,,,,,,,-,,,,,,"974,09",,,,,,,,,"4.974,20",,,,,,,
VARZEA DO POCO-BA,,,,,,,,,BA,,,,"847,03",,,,,,,,,-,,,,,,"847,03",,,,,,,,,"4.325,38",,,,,,,
VARZEA NOVA-BA,,,,,,,,,BA,,,,"931,74",,,,,,,,,-,,,,,,"931,74",,,,,,,,,"4.757,93",,,,,,,
VARZEDO-BA,,,,,,,,,BA,,,,"847,03",,,,,,,,,-,,,,,,"847,03",,,,,,,,,"4.325,38",,,,,,,
VERA CRUZ-BA,,,,,,,,,BA,,,,"1.830,19",,,,,,,,,-,,,,,,"1.830,19",,,,,,,,,"8.749,79",,,,,,,
VEREDA-BA,,,,,,,,,BA,,,,"847,03",,,,,,,,,-,,,,,,"847,03",,,,,,,,,"4.325,38",,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,,,BA,,,,"1.694,07",,,,,,,,,-,,,,,,"1.694,07",,,,,,,,,"8.650,81",,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,,,,BA,,,,"1.101,15",,,,,,,,,-,,,,,,"1.101,15",,,,,,,,,"5.623,01",,,,,,,
BAHIA  TOTAL,,,,,,,,,,,,,"5.275.807,44",,,,,,,,,"3.273.454,26",,,,,,"8.549.261,70",,,,,,,,,"41.089.036,12",,,,,,,
ACARAU-CE,,,,,,,,,CE,,,,"1.934,38",,,,,,,,,-,,,,,,"1.934,38",,,,,,,,,"8.987,53",,,,,,,
ALCANTARAS-CE,,,,,,,,,CE,,,,"1.269,43",,,,,,,,,-,,,,,,"1.269,43",,,,,,,,,"5.898,06",,,,,,,
AMONTADA-CE,,,,,,,,,CE,,,,"41.314,86",,,,,,,,,"56.534,87",,,,,,"97.849,73",,,,,,,,,"426.159,10",,,,,,,
APUIARES-CE,,,,,,,,,CE,,,,"1.329,88",,,,,,,,,-,,,,,,"1.329,88",,,,,,,,,"6.178,93",,,,,,,
AQUIRAZ-CE,,,,,,,,,CE,,,,-,,,,,,,,,"3.371,76",,,,,,"3.371,76",,,,,,,,,"29.201,20",,,,,,,
ARACATI-CE,,,,,,,,,CE,,,,"530.036,93",,,,,,,,,"16.584,07",,,,,,"546.621,00",,,,,,,,,"2.372.100,22",,,,,,,
ARARENDA-CE,,,,,,,,,CE,,,,"1.269,43",,,,,,,,,-,,,,,,"1.269,43",,,,,,,,,"5.898,06",,,,,,,
BARROQUINHA-CE,,,,,,,,,CE,,,,"1.390,33",,,,,,,,,-,,,,,,"1.390,33",,,,,,,,,"6.459,79",,,,,,,
BELA CRUZ-CE,,,,,,,,,CE,,,,"1.692,58",,,,,,,,,-,,,,,,"1.692,58",,,,,,,,,"7.864,09",,,,,,,
CAMOCIM-CE,,,,,,,,,CE,,,,"1.994,83",,,,,,,,,-,,,,,,"1.994,83",,,,,,,,,"9.268,40",,,,,,,
CANINDE-CE,,,,,,,,,CE,,,,"2.115,73",,,,,,,,,-,,,,,,"2.115,73",,,,,,,,,"9.830,12",,,,,,,
CARIDADE-CE,,,,,,,,,CE,,,,"1.450,78",,,,,,,,,-,,,,,,"1.450,78",,,,,,,,,"6.740,64",,,,,,,
CARIRE-CE,,,,,,,,,CE,,,,"1.511,23",,,,,,,,,-,,,,,,"1.511,23",,,,,,,,,"7.021,51",,,,,,,
CARNAUBAL-CE,,,,,,,,,CE,,,,"1.450,78",,,,,,,,,-,,,,,,"1.450,78",,,,,,,,,"6.740,64",,,,,,,
