MACAPA,,,AP,,,,,,-,,,,,,"4.416,46",,,,,,"4.416,46",,,,,,"38.274,06",,,,,,,,,
MAZAGAO,,,AP,,,,,,-,,,,,,"4.416,46",,,,,,"4.416,46",,,,,,"38.274,06",,,,,,,,,
TOTAL AMAPA,,,,,,,,,-,,,,,,"13.249,38",,,,,,"13.249,38",,,,,,"114.822,18",,,,,,,,,
ACAJUTIBA,,,BA,,,,,,"61,74",,,,,,-,,,,,,"61,74",,,,,,"597,38",,,,,,,,,
ADUSTINA,,,BA,,,,,,"61,74",,,,,,-,,,,,,"61,74",,,,,,"597,38",,,,,,,,,
AGUA FRIA,,,BA,,,,,,"61,74",,,,,,-,,,,,,"61,74",,,,,,"597,38",,,,,,,,,
AIQUARA,,,BA,,,,,,"53,68",,,,,,-,,,,,,"53,68",,,,,,"519,45",,,,,,,,,
ALAGOINHAS,,,BA,,,,,,"242.786,43",,,,,,"109.653,22",,,,,,"352.439,65",,,,,,"2.801.095,67",,,,,,,,,
AMARGOSA,,,BA,,,,,,"75,16",,,,,,-,,,,,,"75,16",,,,,,"727,25",,,,,,,,,
AMELIA RODRIGUES,,,BA,,,,,,"72,47",,,,,,-,,,,,,"72,47",,,,,,"701,27",,,,,,,,,
ANAGE,,,BA,,,,,,"75,16",,,,,,-,,,,,,"75,16",,,,,,"760,51",,,,,,,,,
ANGUERA,,,BA,,,,,,"53,68",,,,,,-,,,,,,"53,68",,,,,,"519,45",,,,,,,,,
ANTAS,,,BA,,,,,,"61,74",,,,,,-,,,,,,"61,74",,,,,,"597,38",,,,,,,,,
ANTONIO CARDOSO,,,BA,,,,,,"56,37",,,,,,-,,,,,,"56,37",,,,,,"545,43",,,,,,,,,
APORA,,,BA,,,,,,"64,42",,,,,,-,,,,,,"64,42",,,,,,"623,34",,,,,,,,,
APUAREMA,,,BA,,,,,,"53,68",,,,,,-,,,,,,"53,68",,,,,,"519,45",,,,,,,,,
ARACAS,,,BA,,,,,,"194.676,73",,,,,,"79.821,80",,,,,,"274.498,53",,,,,,"2.165.789,39",,,,,,,,,
ARACI,,,BA,,,,,,"83,21",,,,,,-,,,,,,"83,21",,,,,,"805,18",,,,,,,,,
ARAMARI,,,BA,,,,,,"53,68",,,,,,-,,,,,,"53,68",,,,,,"519,45",,,,,,,,,
ARATUIPE,,,BA,,,,,,"53,68",,,,,,-,,,,,,"53,68",,,,,,"519,45",,,,,,,,,
BAIXA GRANDE,,,BA,,,,,,"69,79",,,,,,-,,,,,,"69,79",,,,,,"675,30",,,,,,,,,
BANZAE,,,BA,,,,,,"56,37",,,,,,-,,,,,,"56,37",,,,,,"545,43",,,,,,,,,
BARRA DO CHOCA,,,BA,,,,,,"83,21",,,,,,-,,,,,,"83,21",,,,,,"805,18",,,,,,,,,
BARROCAS,,,BA,,,,,,"59,05",,,,,,-,,,,,,"59,05",,,,,,"571,40",,,,,,,,,
BELO CAMPO,,,BA,,,,,,"64,42",,,,,,-,,,,,,"64,42",,,,,,"623,34",,,,,,,,,
BIRITINGA,,,BA,,,,,,"61,74",,,,,,-,,,,,,"61,74",,,,,,"597,38",,,,,,,,,
BOA NOVA,,,BA,,,,,,"69,79",,,,,,-,,,,,,"69,79",,,,,,"675,30",,,,,,,,,
BOA VISTA DO TUPIM,,,BA,,,,,,"67,11",,,,,,-,,,,,,"67,11",,,,,,"649,33",,,,,,,,,
BOM JESUS DA SERRA,,,BA,,,,,,"56,37",,,,,,-,,,,,,"56,37",,,,,,"545,43",,,,,,,,,
BREJOES,,,BA,,,,,,"61,74",,,,,,-,,,,,,"61,74",,,,,,"597,38",,,,,,,,,
CAATIBA,,,BA,,,,,,"61,74",,,,,,-,,,,,,"61,74",,,,,,"597,38",,,,,,,,,
CABACEIRAS DO PARAGUACU,,,BA,,,,,,"61,74",,,,,,-,,,,,,"61,74",,,,,,"597,38",,,,,,,,,
CACHOEIRA,,,BA,,,,,,"75,16",,,,,,-,,,,,,"75,16",,,,,,"727,25",,,,,,,,,
CAEM,,,BA,,,,,,"59,05",,,,,,-,,,,,,"59,05",,,,,,"571,40",,,,,,,,,
CAETANOS,,,BA,,,,,,"59,05",,,,,,-,,,,,,"59,05",,,,,,"571,40",,,,,,,,,
CAMACARI,,,BA,,,,,,"107,37",,,,,,-,,,,,,"107,37",,,,,,"2.840,54",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CANDEAL,,,BA,,,,,,"56,37",,,,,,-,,,,,,"56,37",,,,,,"545,43",,,,,,,,,
CANDEIAS,,,BA,,,,,,"181.842,39",,,,,,"215.617,09",,,,,,"397.459,48",,,,,,"3.051.187,61",,,,,,,,,
CANDIDO SALES,,,BA,,,,,,"75,16",,,,,,-,,,,,,"75,16",,,,,,"727,25",,,,,,,,,
CANSANCAO,,,BA,,,,,,"75,16",,,,,,-,,,,,,"75,16",,,,,,"727,25",,,,,,,,,
CANUDOS,,,BA,,,,,,"59,05",,,,,,-,,,,,,"59,05",,,,,,"571,40",,,,,,,,,
CAPELA DO ALTO ALEGRE,,,BA,,,,,,"56,37",,,,,,-,,,,,,"56,37",,,,,,"545,43",,,,,,,,,
CAPIM GROSSO,,,BA,,,,,,"69,79",,,,,,-,,,,,,"69,79",,,,,,"675,30",,,,,,,,,
CARDEAL DA SILVA,,,BA,,,,,,"57.605,31",,,,,,"37.120,80",,,,,,"94.726,11",,,,,,"618.254,38",,,,,,,,,
CASTRO ALVES,,,BA,,,,,,"72,47",,,,,,-,,,,,,"72,47",,,,,,"701,27",,,,,,,,,
CATU,,,BA,,,,,,"192.397,73",,,,,,"91.435,21",,,,,,"283.832,94",,,,,,"2.118.289,22",,,,,,,,,
CICERO DANTAS,,,BA,,,,,,"75,16",,,,,,-,,,,,,"75,16",,,,,,"727,25",,,,,,,,,
CIPO,,,BA,,,,,,"61,74",,,,,,-,,,,,,"61,74",,,,,,"597,38",,,,,,,,,
CONCEICAO DA FEIRA,,,BA,,,,,,"64,42",,,,,,-,,,,,,"64,42",,,,,,"623,34",,,,,,,,,
CONCEICAO DO ALMEIDA,,,BA,,,,,,"67,11",,,,,,-,,,,,,"67,11",,,,,,"649,33",,,,,,,,,
CONCEICAO DO COITE,,,BA,,,,,,"88,58",,,,,,-,,,,,,"88,58",,,,,,"857,12",,,,,,,,,
CONCEICAO DO JACUIPE,,,BA,,,,,,"72,47",,,,,,-,,,,,,"72,47",,,,,,"701,27",,,,,,,,,
CONDE,,,BA,,,,,,"112,38",,,,,,"27,47",,,,,,"139,85",,,,,,"5.618,49",,,,,,,,,
CORACAO DE MARIA,,,BA,,,,,,"69,79",,,,,,-,,,,,,"69,79",,,,,,"675,30",,,,,,,,,
CORONEL JOAO SA,,,BA,,,,,,"67,11",,,,,,-,,,,,,"67,11",,,,,,"649,33",,,,,,,,,
CRAVOLANDIA,,,BA,,,,,,"53,68",,,,,,-,,,,,,"53,68",,,,,,"519,45",,,,,,,,,
CRISOPOLIS,,,BA,,,,,,"67,11",,,,,,-,,,,,,"67,11",,,,,,"649,33",,,,,,,,,
CRUZ DAS ALMAS,,,BA,,,,,,"85,90",,,,,,-,,,,,,"85,90",,,,,,"831,14",,,,,,,,,
DARIO MEIRA,,,BA,,,,,,"61,74",,,,,,-,,,,,,"61,74",,,,,,"597,38",,,,,,,,,
DIAS D'AVILA,,,BA,,,,,,"1.145,44",,,,,,"446,13",,,,,,"1.591,57",,,,,,"11.816,70",,,,,,,,,
DOM MACEDO COSTA,,,BA,,,,,,"53,68",,,,,,-,,,,,,"53,68",,,,,,"519,45",,,,,,,,,
ELISIO MEDRADO,,,BA,,,,,,"53,68",,,,,,-,,,,,,"53,68",,,,,,"519,45",,,,,,,,,
ENCRUZILHADA,,,BA,,,,,,"77,84",,,,,,-,,,,,,"77,84",,,,,,"753,22",,,,,,,,,
ENTRE RIOS,,,BA,,,,,,"193.117,15",,,,,,"114.748,45",,,,,,"307.865,60",,,,,,"2.264.202,38",,,,,,,,,
ESPLANADA,,,BA,,,,,,"347.706,87",,,,,,"207.969,26",,,,,,"555.676,13",,,,,,"3.946.375,68",,,,,,,,,
EUCLIDES DA CUNHA,,,BA,,,,,,"85,90",,,,,,-,,,,,,"85,90",,,,,,"831,14",,,,,,,,,
FATIMA,,,BA,,,,,,"67,11",,,,,,-,,,,,,"67,11",,,,,,"649,33",,,,,,,,,
FEIRA DE SANTANA,,,BA,,,,,,"107,37",,,,,,-,,,,,,"107,37",,,,,,"1.038,94",,,,,,,,,
GAVIAO,,,BA,,,,,,"53,68",,,,,,-,,,,,,"53,68",,,,,,"519,45",,,,,,,,,
GLORIA,,,BA,,,,,,"61,74",,,,,,-,,,,,,"61,74",,,,,,"597,38",,,,,,,,,
GOVERNADOR MANGABEIRA,,,BA,,,,,,"64,42",,,,,,-,,,,,,"64,42",,,,,,"623,34",,,,,,,,,
HELIOPOLIS,,,BA,,,,,,"59,05",,,,,,-,,,,,,"59,05",,,,,,"571,40",,,,,,,,,
IACU,,,BA,,,,,,"75,16",,,,,,-,,,,,,"75,16",,,,,,"727,25",,,,,,,,,
IBIQUERA,,,BA,,,,,,"53,68",,,,,,-,,,,,,"53,68",,,,,,"519,45",,,,,,,,,
ICHU,,,BA,,,,,,"53,68",,,,,,-,,,,,,"53,68",,,,,,"519,45",,,,,,,,,
INHAMBUPE,,,BA,,,,,,"75,16",,,,,,-,,,,,,"75,16",,,,,,"727,25",,,,,,,,,
IPECAETA,,,BA,,,,,,"67,11",,,,,,-,,,,,,"67,11",,,,,,"649,33",,,,,,,,,
IPIRA,,,BA,,,,,,"88,58",,,,,,-,,,,,,"88,58",,,,,,"857,12",,,,,,,,,
IRAJUBA,,,BA,,,,,,"53,68",,,,,,-,,,,,,"53,68",,,,,,"519,45",,,,,,,,,
IRARA,,,BA,,,,,,"72,47",,,,,,-,,,,,,"72,47",,,,,,"701,27",,,,,,,,,
ITABERABA,,,BA,,,,,,"88,58",,,,,,-,,,,,,"88,58",,,,,,"857,12",,,,,,,,,
ITAGI,,,BA,,,,,,"61,74",,,,,,-,,,,,,"61,74",,,,,,"597,38",,,,,,,,,
ITAMBE,,,BA,,,,,,"75,16",,,,,,-,,,,,,"75,16",,,,,,"727,25",,,,,,,,,
ITANAGRA,,,BA,,,,,,"80.068,19",,,,,,"9.142,27",,,,,,"89.210,46",,,,,,"728.043,68",,,,,,,,,
ITAPARICA,,,BA,,,,,,"1.857,15",,,,,,"120.244,11",,,,,,"122.101,26",,,,,,"843.942,13",,,,,,,,,
ITAPETINGA,,,BA,,,,,,"88,58",,,,,,-,,,,,,"88,58",,,,,,"857,12",,,,,,,,,
ITAPICURU,,,BA,,,,,,"72,47",,,,,,-,,,,,,"72,47",,,,,,"701,27",,,,,,,,,
ITAQUARA,,,BA,,,,,,"53,68",,,,,,-,,,,,,"53,68",,,,,,"519,45",,,,,,,,,
ITARANTIM,,,BA,,,,,,"64,42",,,,,,-,,,,,,"64,42",,,,,,"612,26",,,,,,,,,
ITATIM,,,BA,,,,,,"59,05",,,,,,-,,,,,,"59,05",,,,,,"571,40",,,,,,,,,
ITIRUCU,,,BA,,,,,,"59,05",,,,,,-,,,,,,"59,05",,,,,,"571,40",,,,,,,,,
ITIUBA,,,BA,,,,,,"77,84",,,,,,-,,,,,,"77,84",,,,,,"753,22",,,,,,,,,
JACOBINA,,,BA,,,,,,"93,95",,,,,,-,,,,,,"93,95",,,,,,"909,07",,,,,,,,,
JAGUAQUARA,,,BA,,,,,,"83,21",,,,,,-,,,,,,"83,21",,,,,,"805,18",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAGUARIPE,,,BA,,,,,,"59,05",,,,,,-,,,,,,"59,05",,,,,,"571,40",,,,,,,,,
JANDAIRA,,,BA,,,,,,"56,37",,,,,,-,,,,,,"56,37",,,,,,"545,43",,,,,,,,,
JEQUIE,,,BA,,,,,,"107,37",,,,,,-,,,,,,"107,37",,,,,,"1.038,94",,,,,,,,,
JEREMOABO,,,BA,,,,,,"77,84",,,,,,-,,,,,,"77,84",,,,,,"753,22",,,,,,,,,
JIQUIRICA,,,BA,,,,,,"59,05",,,,,,-,,,,,,"59,05",,,,,,"571,40",,,,,,,,,
JITAUNA,,,BA,,,,,,"69,79",,,,,,-,,,,,,"69,79",,,,,,"675,30",,,,,,,,,
LAFAIETE COUTINHO,,,BA,,,,,,"53,68",,,,,,-,,,,,,"53,68",,,,,,"519,45",,,,,,,,,
LAJE,,,BA,,,,,,"67,11",,,,,,-,,,,,,"67,11",,,,,,"649,33",,,,,,,,,
LAJEDINHO,,,BA,,,,,,"53,68",,,,,,-,,,,,,"53,68",,,,,,"519,45",,,,,,,,,
LAJEDO DO TABOCAL,,,BA,,,,,,"53,68",,,,,,-,,,,,,"53,68",,,,,,"519,45",,,,,,,,,
LAMARAO,,,BA,,,,,,"53,68",,,,,,-,,,,,,"53,68",,,,,,"519,45",,,,,,,,,
LAURO DE FREITAS,,,BA,,,,,,"102,00",,,,,,-,,,,,,"102,00",,,,,,"986,97",,,,,,,,,
MACAJUBA,,,BA,,,,,,"56,37",,,,,,-,,,,,,"56,37",,,,,,"545,43",,,,,,,,,
MACARANI,,,BA,,,,,,"61,74",,,,,,-,,,,,,"61,74",,,,,,"597,38",,,,,,,,,
MADRE DE DEUS,,,BA,,,,,,"1.060.607,68",,,,,,"552.770,38",,,,,,"1.613.378,06",,,,,,"10.608.344,05",,,,,,,,,
MAIQUINIQUE,,,BA,,,,,,"53,68",,,,,,-,,,,,,"53,68",,,,,,"519,45",,,,,,,,,
MAIRI,,,BA,,,,,,"69,79",,,,,,-,,,,,,"69,79",,,,,,"675,30",,,,,,,,,
MANOEL VITORINO,,,BA,,,,,,"64,42",,,,,,-,,,,,,"64,42",,,,,,"623,34",,,,,,,,,
MARACAS,,,BA,,,,,,"75,16",,,,,,-,,,,,,"75,16",,,,,,"727,25",,,,,,,,,
MARAGOGIPE,,,BA,,,,,,"83,21",,,,,,-,,,,,,"83,21",,,,,,"805,18",,,,,,,,,
MARCIONILIO SOUZA,,,BA,,,,,,"56,37",,,,,,-,,,,,,"56,37",,,,,,"545,43",,,,,,,,,
MATA DE SAO JOAO,,,BA,,,,,,"139.724,43",,,,,,"51.514,75",,,,,,"191.239,18",,,,,,"1.522.526,65",,,,,,,,,
MIGUEL CALMON,,,BA,,,,,,"75,16",,,,,,-,,,,,,"75,16",,,,,,"727,25",,,,,,,,,
MILAGRES,,,BA,,,,,,"59,05",,,,,,-,,,,,,"59,05",,,,,,"571,40",,,,,,,,,
MIRANTE,,,BA,,,,,,"59,05",,,,,,-,,,,,,"59,05",,,,,,"571,40",,,,,,,,,
MONTE SANTO,,,BA,,,,,,"85,90",,,,,,-,,,,,,"85,90",,,,,,"831,14",,,,,,,,,
MUNDO NOVO,,,BA,,,,,,"69,79",,,,,,-,,,,,,"69,79",,,,,,"675,30",,,,,,,,,
MUNIZ FERREIRA,,,BA,,,,,,"53,68",,,,,,-,,,,,,"53,68",,,,,,"519,45",,,,,,,,,
MURITIBA,,,BA,,,,,,"75,16",,,,,,-,,,,,,"75,16",,,,,,"727,25",,,,,,,,,
MUTUIPE,,,BA,,,,,,"69,79",,,,,,-,,,,,,"69,79",,,,,,"675,30",,,,,,,,,
NAZARE,,,BA,,,,,,"72,47",,,,,,-,,,,,,"72,47",,,,,,"701,27",,,,,,,,,
NORDESTINA,,,BA,,,,,,"56,37",,,,,,-,,,,,,"56,37",,,,,,"545,43",,,,,,,,,
NOVA CANAA,,,BA,,,,,,"61,74",,,,,,-,,,,,,"61,74",,,,,,"597,38",,,,,,,,,
NOVA FATIMA,,,BA,,,,,,"53,68",,,,,,-,,,,,,"53,68",,,,,,"519,45",,,,,,,,,
NOVA ITARANA,,,BA,,,,,,"53,68",,,,,,-,,,,,,"53,68",,,,,,"519,45",,,,,,,,,
NOVA SOURE,,,BA,,,,,,"72,47",,,,,,-,,,,,,"72,47",,,,,,"701,27",,,,,,,,,
NOVO TRIUNFO,,,BA,,,,,,"59,05",,,,,,-,,,,,,"59,05",,,,,,"571,40",,,,,,,,,
OLINDINA,,,BA,,,,,,"69,79",,,,,,-,,,,,,"69,79",,,,,,"675,30",,,,,,,,,
OURICANGAS,,,BA,,,,,,"53,68",,,,,,-,,,,,,"53,68",,,,,,"519,45",,,,,,,,,
OUROLANDIA,,,BA,,,,,,"61,74",,,,,,-,,,,,,"61,74",,,,,,"597,38",,,,,,,,,
PARIPIRANGA,,,BA,,,,,,"72,47",,,,,,-,,,,,,"72,47",,,,,,"701,27",,,,,,,,,
PAULO AFONSO,,,BA,,,,,,"99,32",,,,,,-,,,,,,"99,32",,,,,,"961,02",,,,,,,,,
PE DE SERRA,,,BA,,,,,,"59,05",,,,,,-,,,,,,"59,05",,,,,,"571,40",,,,,,,,,
PEDRAO,,,BA,,,,,,"53,68",,,,,,-,,,,,,"53,68",,,,,,"519,45",,,,,,,,,
PEDRO ALEXANDRE,,,BA,,,,,,"64,42",,,,,,-,,,,,,"64,42",,,,,,"623,34",,,,,,,,,
PINTADAS,,,BA,,,,,,"56,37",,,,,,-,,,,,,"56,37",,,,,,"545,43",,,,,,,,,
PIRITIBA,,,BA,,,,,,"67,11",,,,,,-,,,,,,"67,11",,,,,,"649,33",,,,,,,,,
PLANALTINO,,,BA,,,,,,"53,68",,,,,,-,,,,,,"53,68",,,,,,"519,45",,,,,,,,,
PLANALTO,,,BA,,,,,,"69,79",,,,,,-,,,,,,"69,79",,,,,,"675,30",,,,,,,,,
POCOES,,,BA,,,,,,"83,21",,,,,,-,,,,,,"83,21",,,,,,"805,18",,,,,,,,,
POJUCA,,,BA,,,,,,"614.247,71",,,,,,"580.629,89",,,,,,"1.194.877,60",,,,,,"8.982.317,61",,,,,,,,,
QUEIMADAS,,,BA,,,,,,"72,47",,,,,,-,,,,,,"72,47",,,,,,"701,27",,,,,,,,,
