MESSIAS-AL,,,,AL,,,,,"312,47",,,,,,,-,,,,,,"312,47",,,,,,,"2.196,69",,,,,,,,,,,,,
MURICI-AL,,,,AL,,,,,"386,87",,,,,,,-,,,,,,"386,87",,,,,,,"2.719,72",,,,,,,,,,,,,
NOVO LINO-AL,,,,AL,,,,,"312,47",,,,,,,-,,,,,,"312,47",,,,,,,"2.196,69",,,,,,,,,,,,,
PARIPUEIRA-AL,,,,AL,,,,,"297,59",,,,,,,-,,,,,,"297,59",,,,,,,"2.092,08",,,,,,,,,,,,,
PASSO DE CAMARAGIBE-AL,,,,AL,,,,,"327,35",,,,,,,-,,,,,,"327,35",,,,,,,"2.301,29",,,,,,,,,,,,,
PENEDO-AL,,,,AL,,,,,"476,15",,,,,,,-,,,,,,"476,15",,,,,,,"3.347,36",,,,,,,,,,,,,
PIACABUCU-AL,,,,AL,,,,,"342,23",,,,,,,-,,,,,,"342,23",,,,,,,"2.405,89",,,,,,,,,,,,,
PILAR-AL,,,,AL,,,,,"73.882,85",,,,,,,"35.395,06",,,,,,"109.277,91",,,,,,,"713.680,12",,,,,,,,,,,,,
PINDOBA-AL,,,,AL,,,,,"297,59",,,,,,,-,,,,,,"297,59",,,,,,,"2.092,08",,,,,,,,,,,,,
PORTO CALVO-AL,,,,AL,,,,,"401,75",,,,,,,-,,,,,,"401,75",,,,,,,"2.824,33",,,,,,,,,,,,,
PORTO DE PEDRAS-AL,,,,AL,,,,,"312,47",,,,,,,-,,,,,,"312,47",,,,,,,"2.196,69",,,,,,,,,,,,,
PORTO REAL DO COLEGIO-AL,,,,AL,,,,,"357,11",,,,,,,-,,,,,,"357,11",,,,,,,"2.510,51",,,,,,,,,,,,,
RIO LARGO-AL,,,,AL,,,,,"491,03",,,,,,,-,,,,,,"491,03",,,,,,,"3.451,96",,,,,,,,,,,,,
ROTEIRO-AL,,,,AL,,,,,"564,43",,,,,,,"171,97",,,,,,"736,40",,,,,,,"5.018,75",,,,,,,,,,,,,
SANTA LUZIA DO NORTE-AL,,,,AL,,,,,"18.874,90",,,,,,,-,,,,,,"18.874,90",,,,,,,"120.006,97",,,,,,,,,,,,,
SANTANA DO MUNDAU-AL,,,,AL,,,,,"327,35",,,,,,,-,,,,,,"327,35",,,,,,,"2.301,29",,,,,,,,,,,,,
SAO JOSE DA LAJE-AL,,,,AL,,,,,"386,87",,,,,,,-,,,,,,"386,87",,,,,,,"2.719,72",,,,,,,,,,,,,
SAO LUIS DO QUITUNDE-AL,,,,AL,,,,,"416,63",,,,,,,-,,,,,,"416,63",,,,,,,"2.928,92",,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAO MIGUEL DOS CAMPOS-AL,,,,AL,,,,,"51.172,88",,,,,,,"17.240,17",,,,,,"68.413,05",,,,,,,"447.986,30",,,,,,,,,,,,,
SAO MIGUEL DOS MILAGRES-AL,,,,AL,,,,,"297,59",,,,,,,-,,,,,,"297,59",,,,,,,"2.092,08",,,,,,,,,,,,,
SATUBA-AL,,,,AL,,,,,"6.209,89",,,,,,,"3.797,42",,,,,,"10.007,31",,,,,,,"64.685,76",,,,,,,,,,,,,
TEOTONIO VILELA-AL,,,,AL,,,,,"431,51",,,,,,,-,,,,,,"431,51",,,,,,,"3.033,53",,,,,,,,,,,,,
UNIAO DOS PALMARES-AL,,,,AL,,,,,"476,15",,,,,,,-,,,,,,"476,15",,,,,,,"3.347,36",,,,,,,,,,,,,
VICOSA-AL,,,,AL,,,,,"401,75",,,,,,,-,,,,,,"401,75",,,,,,,"2.824,33",,,,,,,,,,,,,
CAREIRO DA VARZEA-AM,,,,AM,,,,,-,,,,,,,"28.012,84",,,,,,"28.012,84",,,,,,,"185.673,95",,,,,,,,,,,,,
COARI-AM,,,,AM,,,,,"739.902,03",,,,,,,"658.664,09",,,,,,"1.398.566,12",,,,,,,"8.102.791,93",,,,,,,,,,,,,
IRANDUBA-AM,,,,AM,,,,,-,,,,,,,"28.012,84",,,,,,"28.012,84",,,,,,,"185.673,95",,,,,,,,,,,,,
MANAUS-AM,,,,AM,,,,,"18.577,31",,,,,,,-,,,,,,"18.577,31",,,,,,,"360.736,27",,,,,,,,,,,,,
ACAJUTIBA-BA,,,,BA,,,,,"32,76",,,,,,,-,,,,,,"32,76",,,,,,,"189,00",,,,,,,,,,,,,
ADUSTINA-BA,,,,BA,,,,,"31,27",,,,,,,-,,,,,,"31,27",,,,,,,"180,42",,,,,,,,,,,,,
AGUA FRIA-BA,,,,BA,,,,,"34,25",,,,,,,-,,,,,,"34,25",,,,,,,"197,59",,,,,,,,,,,,,
AIQUARA-BA,,,,BA,,,,,"29,78",,,,,,,-,,,,,,"29,78",,,,,,,"171,82",,,,,,,,,,,,,
ALAGOINHAS-BA,,,,BA,,,,,"121.718,66",,,,,,,"65.224,73",,,,,,"186.943,39",,,,,,,"1.141.855,78",,,,,,,,,,,,,
AMARGOSA-BA,,,,BA,,,,,"41,70",,,,,,,-,,,,,,"41,70",,,,,,,"240,58",,,,,,,,,,,,,
AMELIA RODRIGUES-BA,,,,BA,,,,,"38,72",,,,,,,-,,,,,,"38,72",,,,,,,"223,39",,,,,,,,,,,,,
ANAGE-BA,,,,BA,,,,,"46,16",,,,,,,-,,,,,,"46,16",,,,,,,"266,33",,,,,,,,,,,,,
ANGUERA-BA,,,,BA,,,,,"29,78",,,,,,,-,,,,,,"29,78",,,,,,,"171,82",,,,,,,,,,,,,
ANTAS-BA,,,,BA,,,,,"31,27",,,,,,,-,,,,,,"31,27",,,,,,,"180,42",,,,,,,,,,,,,
ANTONIO CARDOSO-BA,,,,BA,,,,,"31,27",,,,,,,-,,,,,,"31,27",,,,,,,"180,42",,,,,,,,,,,,,
APORA-BA,,,,BA,,,,,"34,25",,,,,,,-,,,,,,"34,25",,,,,,,"197,59",,,,,,,,,,,,,
APUAREMA-BA,,,,BA,,,,,"31,27",,,,,,,-,,,,,,"31,27",,,,,,,"180,42",,,,,,,,,,,,,
ARACAS-BA,,,,BA,,,,,"46.238,01",,,,,,,"16.522,60",,,,,,"62.760,61",,,,,,,"367.076,14",,,,,,,,,,,,,
ARACI-BA,,,,BA,,,,,"47,65",,,,,,,-,,,,,,"47,65",,,,,,,"274,93",,,,,,,,,,,,,
ARAMARI-BA,,,,BA,,,,,"29,78",,,,,,,-,,,,,,"29,78",,,,,,,"171,82",,,,,,,,,,,,,
ARATUIPE-BA,,,,BA,,,,,"29,78",,,,,,,-,,,,,,"29,78",,,,,,,"171,82",,,,,,,,,,,,,
BAIXA GRANDE-BA,,,,BA,,,,,"38,72",,,,,,,-,,,,,,"38,72",,,,,,,"223,39",,,,,,,,,,,,,
BANZAE-BA,,,,BA,,,,,"31,27",,,,,,,-,,,,,,"31,27",,,,,,,"180,42",,,,,,,,,,,,,
BARRA DO CHOCA-BA,,,,BA,,,,,"44,68",,,,,,,-,,,,,,"44,68",,,,,,,"257,76",,,,,,,,,,,,,
BELO CAMPO-BA,,,,BA,,,,,"34,25",,,,,,,-,,,,,,"34,25",,,,,,,"197,59",,,,,,,,,,,,,
BIRITINGA-BA,,,,BA,,,,,"32,76",,,,,,,-,,,,,,"32,76",,,,,,,"189,00",,,,,,,,,,,,,
BOA NOVA-BA,,,,BA,,,,,"35,74",,,,,,,-,,,,,,"35,74",,,,,,,"206,20",,,,,,,,,,,,,
BOA VISTA DO TUPIM-BA,,,,BA,,,,,"37,23",,,,,,,-,,,,,,"37,23",,,,,,,"214,78",,,,,,,,,,,,,
BOM JESUS DA SERRA-BA,,,,BA,,,,,"31,27",,,,,,,-,,,,,,"31,27",,,,,,,"180,42",,,,,,,,,,,,,
BREJOES-BA,,,,BA,,,,,"34,25",,,,,,,-,,,,,,"34,25",,,,,,,"197,59",,,,,,,,,,,,,
CAATIBA-BA,,,,BA,,,,,"34,25",,,,,,,-,,,,,,"34,25",,,,,,,"197,59",,,,,,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,BA,,,,,"34,25",,,,,,,-,,,,,,"34,25",,,,,,,"197,59",,,,,,,,,,,,,
CACHOEIRA-BA,,,,BA,,,,,"41,70",,,,,,,-,,,,,,"41,70",,,,,,,"240,58",,,,,,,,,,,,,
CAEM-BA,,,,BA,,,,,"35,74",,,,,,,-,,,,,,"35,74",,,,,,,"206,20",,,,,,,,,,,,,
CAETANOS-BA,,,,BA,,,,,"31,27",,,,,,,-,,,,,,"31,27",,,,,,,"180,42",,,,,,,,,,,,,
CAMACARI-BA,,,,BA,,,,,"18.635,85",,,,,,,"0,07",,,,,,"18.635,92",,,,,,,"120.123,87",,,,,,,,,,,,,
CANDEAL-BA,,,,BA,,,,,"31,27",,,,,,,-,,,,,,"31,27",,,,,,,"180,42",,,,,,,,,,,,,
CANDEIAS-BA,,,,BA,,,,,"228.710,13",,,,,,,"101.648,50",,,,,,"330.358,63",,,,,,,"2.132.366,57",,,,,,,,,,,,,
CANDIDO SALES-BA,,,,BA,,,,,"40,21",,,,,,,-,,,,,,"40,21",,,,,,,"231,97",,,,,,,,,,,,,
CANSANCAO-BA,,,,BA,,,,,"41,70",,,,,,,-,,,,,,"41,70",,,,,,,"240,58",,,,,,,,,,,,,
CANUDOS-BA,,,,BA,,,,,"35,74",,,,,,,-,,,,,,"35,74",,,,,,,"206,20",,,,,,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,BA,,,,,"31,27",,,,,,,-,,,,,,"31,27",,,,,,,"180,42",,,,,,,,,,,,,
CAPIM GROSSO-BA,,,,BA,,,,,"40,21",,,,,,,-,,,,,,"40,21",,,,,,,"231,97",,,,,,,,,,,,,
CARAVELAS-BA,,,,BA,,,,,"20.324,36",,,,,,,"1.310,66",,,,,,"21.635,02",,,,,,,"138.562,18",,,,,,,,,,,,,
CARDEAL DA SILVA-BA,,,,BA,,,,,"48.183,77",,,,,,,"19.102,94",,,,,,"67.286,71",,,,,,,"399.907,35",,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CASTRO ALVES-BA,,,,BA,,,,,"40,21",,,,,,,-,,,,,,"40,21",,,,,,,"231,97",,,,,,,,,,,,,
CATU-BA,,,,BA,,,,,"63.736,40",,,,,,,"115.884,58",,,,,,"179.620,98",,,,,,,"901.066,16",,,,,,,,,,,,,
CICERO DANTAS-BA,,,,BA,,,,,"41,70",,,,,,,-,,,,,,"41,70",,,,,,,"240,58",,,,,,,,,,,,,
CIPO-BA,,,,BA,,,,,"32,76",,,,,,,-,,,,,,"32,76",,,,,,,"189,00",,,,,,,,,,,,,
CONCEICAO DA FEIRA-BA,,,,BA,,,,,"35,74",,,,,,,-,,,,,,"35,74",,,,,,,"206,20",,,,,,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,BA,,,,,"37,23",,,,,,,-,,,,,,"37,23",,,,,,,"214,78",,,,,,,,,,,,,
CONCEICAO DO COITE-BA,,,,BA,,,,,"47,65",,,,,,,-,,,,,,"47,65",,,,,,,"274,93",,,,,,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,BA,,,,,"40,21",,,,,,,-,,,,,,"40,21",,,,,,,"231,97",,,,,,,,,,,,,
CONDE-BA,,,,BA,,,,,"37,23",,,,,,,-,,,,,,"37,23",,,,,,,"214,78",,,,,,,,,,,,,
CORACAO DE MARIA-BA,,,,BA,,,,,"38,72",,,,,,,-,,,,,,"38,72",,,,,,,"223,39",,,,,,,,,,,,,
CORONEL JOAO SA-BA,,,,BA,,,,,"37,23",,,,,,,-,,,,,,"37,23",,,,,,,"214,78",,,,,,,,,,,,,
CRAVOLANDIA-BA,,,,BA,,,,,"29,78",,,,,,,-,,,,,,"29,78",,,,,,,"171,82",,,,,,,,,,,,,
CRISOPOLIS-BA,,,,BA,,,,,"35,74",,,,,,,-,,,,,,"35,74",,,,,,,"206,20",,,,,,,,,,,,,
CRUZ DAS ALMAS-BA,,,,BA,,,,,"47,65",,,,,,,-,,,,,,"47,65",,,,,,,"274,93",,,,,,,,,,,,,
DARIO MEIRA-BA,,,,BA,,,,,"34,25",,,,,,,-,,,,,,"34,25",,,,,,,"197,59",,,,,,,,,,,,,
DIAS D'AVILA-BA,,,,BA,,,,,"190,91",,,,,,,"61,37",,,,,,"252,28",,,,,,,"1.395,20",,,,,,,,,,,,,
DOM MACEDO COSTA-BA,,,,BA,,,,,"29,78",,,,,,,-,,,,,,"29,78",,,,,,,"171,82",,,,,,,,,,,,,
ELISIO MEDRADO-BA,,,,BA,,,,,"29,78",,,,,,,-,,,,,,"29,78",,,,,,,"171,82",,,,,,,,,,,,,
ENCRUZILHADA-BA,,,,BA,,,,,"41,70",,,,,,,-,,,,,,"41,70",,,,,,,"240,58",,,,,,,,,,,,,
ENTRE RIOS-BA,,,,BA,,,,,"124.821,59",,,,,,,"68.482,50",,,,,,"193.304,09",,,,,,,"1.261.484,99",,,,,,,,,,,,,
ESPLANADA-BA,,,,BA,,,,,"171.492,86",,,,,,,"98.645,68",,,,,,"270.138,54",,,,,,,"1.704.603,30",,,,,,,,,,,,,
EUCLIDES DA CUNHA-BA,,,,BA,,,,,"47,65",,,,,,,-,,,,,,"47,65",,,,,,,"274,93",,,,,,,,,,,,,
FATIMA-BA,,,,BA,,,,,"35,74",,,,,,,-,,,,,,"35,74",,,,,,,"206,20",,,,,,,,,,,,,
FEIRA DE SANTANA-BA,,,,BA,,,,,"59,57",,,,,,,-,,,,,,"59,57",,,,,,,"343,68",,,,,,,,,,,,,
GAVIAO-BA,,,,BA,,,,,"29,78",,,,,,,-,,,,,,"29,78",,,,,,,"171,82",,,,,,,,,,,,,
GLORIA-BA,,,,BA,,,,,"32,76",,,,,,,-,,,,,,"32,76",,,,,,,"189,00",,,,,,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,BA,,,,,"35,74",,,,,,,-,,,,,,"35,74",,,,,,,"206,20",,,,,,,,,,,,,
HELIOPOLIS-BA,,,,BA,,,,,"32,76",,,,,,,-,,,,,,"32,76",,,,,,,"189,00",,,,,,,,,,,,,
IACU-BA,,,,BA,,,,,"40,21",,,,,,,-,,,,,,"40,21",,,,,,,"231,97",,,,,,,,,,,,,
IBIQUERA-BA,,,,BA,,,,,"29,78",,,,,,,-,,,,,,"29,78",,,,,,,"171,82",,,,,,,,,,,,,
ICHU-BA,,,,BA,,,,,"29,78",,,,,,,-,,,,,,"29,78",,,,,,,"171,82",,,,,,,,,,,,,
INHAMBUPE-BA,,,,BA,,,,,"40,21",,,,,,,-,,,,,,"40,21",,,,,,,"231,97",,,,,,,,,,,,,
IPECAETA-BA,,,,BA,,,,,"35,74",,,,,,,-,,,,,,"35,74",,,,,,,"206,20",,,,,,,,,,,,,
IPIRA-BA,,,,BA,,,,,"49,14",,,,,,,-,,,,,,"49,14",,,,,,,"283,52",,,,,,,,,,,,,
IRAJUBA-BA,,,,BA,,,,,"29,78",,,,,,,-,,,,,,"29,78",,,,,,,"171,82",,,,,,,,,,,,,
IRARA-BA,,,,BA,,,,,"40,21",,,,,,,-,,,,,,"40,21",,,,,,,"231,97",,,,,,,,,,,,,
ITABERABA-BA,,,,BA,,,,,"49,14",,,,,,,-,,,,,,"49,14",,,,,,,"283,52",,,,,,,,,,,,,
ITAGI-BA,,,,BA,,,,,"34,25",,,,,,,-,,,,,,"34,25",,,,,,,"197,59",,,,,,,,,,,,,
ITAMBE-BA,,,,BA,,,,,"41,70",,,,,,,-,,,,,,"41,70",,,,,,,"240,58",,,,,,,,,,,,,
ITANAGRA-BA,,,,BA,,,,,"23.066,28",,,,,,,"2.829,21",,,,,,"25.895,49",,,,,,,"164.294,69",,,,,,,,,,,,,
ITAPARICA-BA,,,,BA,,,,,"870,77",,,,,,,"1.376,83",,,,,,"2.247,60",,,,,,,"13.218,47",,,,,,,,,,,,,
ITAPETINGA-BA,,,,BA,,,,,"47,65",,,,,,,-,,,,,,"47,65",,,,,,,"274,93",,,,,,,,,,,,,
ITAPICURU-BA,,,,BA,,,,,"40,21",,,,,,,-,,,,,,"40,21",,,,,,,"231,97",,,,,,,,,,,,,
ITAQUARA-BA,,,,BA,,,,,"29,78",,,,,,,-,,,,,,"29,78",,,,,,,"171,82",,,,,,,,,,,,,
ITARANTIM-BA,,,,BA,,,,,"34,25",,,,,,,-,,,,,,"34,25",,,,,,,"197,59",,,,,,,,,,,,,
ITATIM-BA,,,,BA,,,,,"31,27",,,,,,,-,,,,,,"31,27",,,,,,,"180,42",,,,,,,,,,,,,
ITIRUCU-BA,,,,BA,,,,,"32,76",,,,,,,-,,,,,,"32,76",,,,,,,"189,00",,,,,,,,,,,,,
ITIUBA-BA,,,,BA,,,,,"43,19",,,,,,,-,,,,,,"43,19",,,,,,,"249,15",,,,,,,,,,,,,
JACOBINA-BA,,,,BA,,,,,"53,61",,,,,,,-,,,,,,"53,61",,,,,,,"309,30",,,,,,,,,,,,,
JAGUAQUARA-BA,,,,BA,,,,,"46,16",,,,,,,-,,,,,,"46,16",,,,,,,"266,33",,,,,,,,,,,,,
JAGUARIPE-BA,,,,BA,,,,,"32,76",,,,,,,-,,,,,,"32,76",,,,,,,"189,00",,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JANDAIRA-BA,,,,BA,,,,,"29,78",,,,,,,-,,,,,,"29,78",,,,,,,"171,82",,,,,,,,,,,,,
JEQUIE-BA,,,,BA,,,,,"59,57",,,,,,,-,,,,,,"59,57",,,,,,,"343,68",,,,,,,,,,,,,
JEREMOABO-BA,,,,BA,,,,,"43,19",,,,,,,-,,,,,,"43,19",,,,,,,"249,15",,,,,,,,,,,,,
JIQUIRICA-BA,,,,BA,,,,,"32,76",,,,,,,-,,,,,,"32,76",,,,,,,"189,00",,,,,,,,,,,,,
JITAUNA-BA,,,,BA,,,,,"35,74",,,,,,,-,,,,,,"35,74",,,,,,,"206,20",,,,,,,,,,,,,
LAFAIETE COUTINHO-BA,,,,BA,,,,,"29,78",,,,,,,-,,,,,,"29,78",,,,,,,"171,82",,,,,,,,,,,,,
LAJE-BA,,,,BA,,,,,"37,23",,,,,,,-,,,,,,"37,23",,,,,,,"214,78",,,,,,,,,,,,,
LAJEDINHO-BA,,,,BA,,,,,"29,78",,,,,,,-,,,,,,"29,78",,,,,,,"171,82",,,,,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,BA,,,,,"29,78",,,,,,,-,,,,,,"29,78",,,,,,,"171,82",,,,,,,,,,,,,
LAMARAO-BA,,,,BA,,,,,"31,27",,,,,,,-,,,,,,"31,27",,,,,,,"180,42",,,,,,,,,,,,,
LAURO DE FREITAS-BA,,,,BA,,,,,"55,10",,,,,,,-,,,,,,"55,10",,,,,,,"317,89",,,,,,,,,,,,,
MACAJUBA-BA,,,,BA,,,,,"31,27",,,,,,,-,,,,,,"31,27",,,,,,,"180,42",,,,,,,,,,,,,
MACARANI-BA,,,,BA,,,,,"35,74",,,,,,,-,,,,,,"35,74",,,,,,,"206,20",,,,,,,,,,,,,
MADRE DE DEUS-BA,,,,BA,,,,,"147.511,70",,,,,,,"218.421,07",,,,,,"365.932,77",,,,,,,"2.156.277,79",,,,,,,,,,,,,
MAIQUINIQUE-BA,,,,BA,,,,,"29,78",,,,,,,-,,,,,,"29,78",,,,,,,"171,82",,,,,,,,,,,,,
MAIRI-BA,,,,BA,,,,,"37,23",,,,,,,-,,,,,,"37,23",,,,,,,"214,78",,,,,,,,,,,,,
MANOEL VITORINO-BA,,,,BA,,,,,"34,25",,,,,,,-,,,,,,"34,25",,,,,,,"197,59",,,,,,,,,,,,,
MARACAS-BA,,,,BA,,,,,"41,70",,,,,,,-,,,,,,"41,70",,,,,,,"240,58",,,,,,,,,,,,,
MARAGOGIPE-BA,,,,BA,,,,,"43,19",,,,,,,-,,,,,,"43,19",,,,,,,"249,15",,,,,,,,,,,,,
MARCIONILIO SOUZA-BA,,,,BA,,,,,"32,76",,,,,,,-,,,,,,"32,76",,,,,,,"189,00",,,,,,,,,,,,,
MATA DE SAO JOAO-BA,,,,BA,,,,,"60.206,17",,,,,,,"24.127,07",,,,,,"84.333,24",,,,,,,"563.021,30",,,,,,,,,,,,,
MIGUEL CALMON-BA,,,,BA,,,,,"43,19",,,,,,,-,,,,,,"43,19",,,,,,,"249,15",,,,,,,,,,,,,
MILAGRES-BA,,,,BA,,,,,"32,76",,,,,,,-,,,,,,"32,76",,,,,,,"189,00",,,,,,,,,,,,,
MIRANTE-BA,,,,BA,,,,,"31,27",,,,,,,-,,,,,,"31,27",,,,,,,"180,42",,,,,,,,,,,,,
MONTE SANTO-BA,,,,BA,,,,,"47,65",,,,,,,-,,,,,,"47,65",,,,,,,"274,93",,,,,,,,,,,,,
MUNDO NOVO-BA,,,,BA,,,,,"38,72",,,,,,,-,,,,,,"38,72",,,,,,,"223,39",,,,,,,,,,,,,
MUNIZ FERREIRA-BA,,,,BA,,,,,"29,78",,,,,,,-,,,,,,"29,78",,,,,,,"171,82",,,,,,,,,,,,,
MURITIBA-BA,,,,BA,,,,,"40,21",,,,,,,-,,,,,,"40,21",,,,,,,"231,97",,,,,,,,,,,,,
MUTUIPE-BA,,,,BA,,,,,"37,23",,,,,,,-,,,,,,"37,23",,,,,,,"214,78",,,,,,,,,,,,,
NAZARE-BA,,,,BA,,,,,"40,21",,,,,,,-,,,,,,"40,21",,,,,,,"231,97",,,,,,,,,,,,,
NORDESTINA-BA,,,,BA,,,,,"31,27",,,,,,,-,,,,,,"31,27",,,,,,,"180,42",,,,,,,,,,,,,
NOVA CANAA-BA,,,,BA,,,,,"32,76",,,,,,,-,,,,,,"32,76",,,,,,,"189,00",,,,,,,,,,,,,
NOVA FATIMA-BA,,,,BA,,,,,"29,78",,,,,,,-,,,,,,"29,78",,,,,,,"171,82",,,,,,,,,,,,,
NOVA ITARANA-BA,,,,BA,,,,,"29,78",,,,,,,-,,,,,,"29,78",,,,,,,"171,82",,,,,,,,,,,,,
NOVA SOURE-BA,,,,BA,,,,,"38,72",,,,,,,-,,,,,,"38,72",,,,,,,"223,39",,,,,,,,,,,,,
NOVO TRIUNFO-BA,,,,BA,,,,,"32,76",,,,,,,-,,,,,,"32,76",,,,,,,"189,00",,,,,,,,,,,,,
OLINDINA-BA,,,,BA,,,,,"38,72",,,,,,,-,,,,,,"38,72",,,,,,,"223,39",,,,,,,,,,,,,
OURICANGAS-BA,,,,BA,,,,,"29,78",,,,,,,-,,,,,,"29,78",,,,,,,"171,82",,,,,,,,,,,,,
OUROLANDIA-BA,,,,BA,,,,,"34,25",,,,,,,-,,,,,,"34,25",,,,,,,"197,59",,,,,,,,,,,,,
PARIPIRANGA-BA,,,,BA,,,,,"40,21",,,,,,,-,,,,,,"40,21",,,,,,,"231,97",,,,,,,,,,,,,
PAULO AFONSO-BA,,,,BA,,,,,"53,61",,,,,,,-,,,,,,"53,61",,,,,,,"309,30",,,,,,,,,,,,,
PE DE SERRA-BA,,,,BA,,,,,"32,76",,,,,,,-,,,,,,"32,76",,,,,,,"189,00",,,,,,,,,,,,,
PEDRAO-BA,,,,BA,,,,,"29,78",,,,,,,-,,,,,,"29,78",,,,,,,"171,82",,,,,,,,,,,,,
PEDRO ALEXANDRE-BA,,,,BA,,,,,"34,25",,,,,,,-,,,,,,"34,25",,,,,,,"197,59",,,,,,,,,,,,,
PINTADAS-BA,,,,BA,,,,,"31,27",,,,,,,-,,,,,,"31,27",,,,,,,"180,42",,,,,,,,,,,,,
PIRITIBA-BA,,,,BA,,,,,"37,23",,,,,,,-,,,,,,"37,23",,,,,,,"214,78",,,,,,,,,,,,,
