OURICANGAS,,,,BA,,,,,"70,60",,,,,,,,-,,,,,,,"70,60",,,,,,,,"355,43",,,,,,,,,
OUROLANDIA,,,,BA,,,,,"81,20",,,,,,,,-,,,,,,,"81,20",,,,,,,,"408,76",,,,,,,,,
PARIPIRANGA,,,,BA,,,,,"95,32",,,,,,,,-,,,,,,,"95,32",,,,,,,,"479,85",,,,,,,,,
PAULO AFONSO,,,,BA,,,,,"130,62",,,,,,,,-,,,,,,,"130,62",,,,,,,,"657,58",,,,,,,,,
PE DE SERRA,,,,BA,,,,,"77,67",,,,,,,,-,,,,,,,"77,67",,,,,,,,"390,98",,,,,,,,,
PEDRAO,,,,BA,,,,,"70,60",,,,,,,,-,,,,,,,"70,60",,,,,,,,"355,43",,,,,,,,,
PEDRO ALEXANDRE,,,,BA,,,,,"84,73",,,,,,,,-,,,,,,,"84,73",,,,,,,,"426,54",,,,,,,,,
PINTADAS,,,,BA,,,,,"74,14",,,,,,,,-,,,,,,,"74,14",,,,,,,,"373,21",,,,,,,,,
PIRITIBA,,,,BA,,,,,"88,26",,,,,,,,-,,,,,,,"88,26",,,,,,,,"444,31",,,,,,,,,
PLANALTINO,,,,BA,,,,,"70,60",,,,,,,,-,,,,,,,"70,60",,,,,,,,"355,43",,,,,,,,,
PLANALTO,,,,BA,,,,,"91,79",,,,,,,,-,,,,,,,"91,79",,,,,,,,"462,08",,,,,,,,,
POCOES,,,,BA,,,,,"109,44",,,,,,,,-,,,,,,,"109,44",,,,,,,,"550,95",,,,,,,,,
POJUCA,,,,BA,,,,,"579.839,49",,,,,,,,"508.119,85",,,,,,,"1.087.959,34",,,,,,,,"4.760.771,23",,,,,,,,,
QUEIMADAS,,,,BA,,,,,"95,32",,,,,,,,-,,,,,,,"95,32",,,,,,,,"479,85",,,,,,,,,
QUIJINGUE,,,,BA,,,,,"95,32",,,,,,,,-,,,,,,,"95,32",,,,,,,,"479,85",,,,,,,,,
QUIXABEIRA,,,,BA,,,,,"70,60",,,,,,,,-,,,,,,,"70,60",,,,,,,,"355,43",,,,,,,,,
RAFAEL JAMBEIRO,,,,BA,,,,,"91,79",,,,,,,,-,,,,,,,"91,79",,,,,,,,"462,08",,,,,,,,,
RETIROLANDIA,,,,BA,,,,,"74,14",,,,,,,,-,,,,,,,"74,14",,,,,,,,"373,21",,,,,,,,,
RIACHAO DO JACUIPE,,,,BA,,,,,"98,85",,,,,,,,-,,,,,,,"98,85",,,,,,,,"497,63",,,,,,,,,
RIBEIRA DO AMPARO,,,,BA,,,,,"77,67",,,,,,,,-,,,,,,,"77,67",,,,,,,,"390,98",,,,,,,,,
RIBEIRA DO POMBAL,,,,BA,,,,,"109,44",,,,,,,,-,,,,,,,"109,44",,,,,,,,"550,95",,,,,,,,,
RIBEIRAO DO LARGO,,,,BA,,,,,"81,20",,,,,,,,-,,,,,,,"81,20",,,,,,,,"408,76",,,,,,,,,
RIO REAL,,,,BA,,,,,"102,38",,,,,,,,-,,,,,,,"102,38",,,,,,,,"515,41",,,,,,,,,
RUY BARBOSA,,,,BA,,,,,"98,85",,,,,,,,-,,,,,,,"98,85",,,,,,,,"497,63",,,,,,,,,
SALINAS DA MARGARIDA,,,,BA,,,,,"2.053,45",,,,,,,,"116.383,28",,,,,,,"118.436,73",,,,,,,,"608.210,99",,,,,,,,,
SALVADOR,,,,BA,,,,,"3.911,33",,,,,,,,"116.383,28",,,,,,,"120.294,61",,,,,,,,"617.563,93",,,,,,,,,
SANTA BARBARA,,,,BA,,,,,"84,73",,,,,,,,-,,,,,,,"84,73",,,,,,,,"426,54",,,,,,,,,
SANTA BRIGIDA,,,,BA,,,,,"84,73",,,,,,,,-,,,,,,,"84,73",,,,,,,,"426,54",,,,,,,,,
SANTA INES,,,,BA,,,,,"74,14",,,,,,,,-,,,,,,,"74,14",,,,,,,,"373,21",,,,,,,,,
SANTA TERESINHA,,,,BA,,,,,"70,60",,,,,,,,-,,,,,,,"70,60",,,,,,,,"355,43",,,,,,,,,
SANTALUZ,,,,BA,,,,,"98,85",,,,,,,,-,,,,,,,"98,85",,,,,,,,"497,63",,,,,,,,,
SANTANOPOLIS,,,,BA,,,,,"70,60",,,,,,,,-,,,,,,,"70,60",,,,,,,,"355,43",,,,,,,,,
SANTO AMARO,,,,BA,,,,,"3.226,85",,,,,,,,"116.383,28",,,,,,,"119.610,13",,,,,,,,"614.118,11",,,,,,,,,
SANTO ANTONIO DE JESUS,,,,BA,,,,,"123,56",,,,,,,,-,,,,,,,"123,56",,,,,,,,"622,03",,,,,,,,,
SANTO ESTEVAO,,,,BA,,,,,"109,44",,,,,,,,-,,,,,,,"109,44",,,,,,,,"550,95",,,,,,,,,
SAO DOMINGOS,,,,BA,,,,,"70,60",,,,,,,,-,,,,,,,"70,60",,,,,,,,"355,43",,,,,,,,,
SAO FELIPE,,,,BA,,,,,"91,79",,,,,,,,-,,,,,,,"91,79",,,,,,,,"462,08",,,,,,,,,
SAO FELIX,,,,BA,,,,,"77,67",,,,,,,,-,,,,,,,"77,67",,,,,,,,"390,98",,,,,,,,,
SAO FRANCISCO DO CONDE,,,,BA,,,,,"900.461,85",,,,,,,,"145.584,84",,,,,,,"1.046.046,69",,,,,,,,"5.750.662,93",,,,,,,,,
SAO GONCALO DOS CAMPOS,,,,BA,,,,,"95,32",,,,,,,,-,,,,,,,"95,32",,,,,,,,"479,85",,,,,,,,,
SAO JOSE DO JACUIPE,,,,BA,,,,,"70,60",,,,,,,,-,,,,,,,"70,60",,,,,,,,"355,43",,,,,,,,,
SAO MIGUEL DAS MATAS,,,,BA,,,,,"74,14",,,,,,,,-,,,,,,,"74,14",,,,,,,,"373,21",,,,,,,,,
SAO SEBASTIAO DO PASSE,,,,BA,,,,,"188.196,75",,,,,,,,"126.633,17",,,,,,,"314.829,92",,,,,,,,"1.627.593,57",,,,,,,,,
SAPEACU,,,,BA,,,,,"84,73",,,,,,,,-,,,,,,,"84,73",,,,,,,,"426,54",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SATIRO DIAS,,,,BA,,,,,"84,73",,,,,,,,-,,,,,,,"84,73",,,,,,,,"426,54",,,,,,,,,
SAUBARA,,,,BA,,,,,"2.053,45",,,,,,,,"116.383,28",,,,,,,"118.436,73",,,,,,,,"608.210,99",,,,,,,,,
SERRA PRETA,,,,BA,,,,,"84,73",,,,,,,,-,,,,,,,"84,73",,,,,,,,"426,54",,,,,,,,,
SERRINHA,,,,BA,,,,,"127,09",,,,,,,,-,,,,,,,"127,09",,,,,,,,"639,81",,,,,,,,,
SERROLANDIA,,,,BA,,,,,"77,67",,,,,,,,-,,,,,,,"77,67",,,,,,,,"390,98",,,,,,,,,
SIMOES FILHO,,,,BA,,,,,"58.465,12",,,,,,,,"4.384,25",,,,,,,"62.849,37",,,,,,,,"380.067,46",,,,,,,,,
SITIO DO QUINTO,,,,BA,,,,,"84,73",,,,,,,,-,,,,,,,"84,73",,,,,,,,"426,54",,,,,,,,,
TANQUINHO,,,,BA,,,,,"70,60",,,,,,,,-,,,,,,,"70,60",,,,,,,,"355,43",,,,,,,,,
TAPIRAMUTA,,,,BA,,,,,"84,73",,,,,,,,-,,,,,,,"84,73",,,,,,,,"426,54",,,,,,,,,
TEODORO SAMPAIO,,,,BA,,,,,"70,60",,,,,,,,-,,,,,,,"70,60",,,,,,,,"355,43",,,,,,,,,
TEOFILANDIA,,,,BA,,,,,"91,79",,,,,,,,-,,,,,,,"91,79",,,,,,,,"462,08",,,,,,,,,
TERRA NOVA,,,,BA,,,,,"195,57",,,,,,,,"76,04",,,,,,,"271,61",,,,,,,,"1.145,08",,,,,,,,,
TUCANO,,,,BA,,,,,"112,97",,,,,,,,-,,,,,,,"112,97",,,,,,,,"568,71",,,,,,,,,
UAUA,,,,BA,,,,,"95,32",,,,,,,,-,,,,,,,"95,32",,,,,,,,"479,85",,,,,,,,,
UBAIRA,,,,BA,,,,,"91,79",,,,,,,,-,,,,,,,"91,79",,,,,,,,"462,08",,,,,,,,,
VALENTE,,,,BA,,,,,"88,26",,,,,,,,-,,,,,,,"88,26",,,,,,,,"444,31",,,,,,,,,
VARZEA DA ROCA,,,,BA,,,,,"77,67",,,,,,,,-,,,,,,,"77,67",,,,,,,,"390,98",,,,,,,,,
VARZEA DO POCO,,,,BA,,,,,"70,60",,,,,,,,-,,,,,,,"70,60",,,,,,,,"355,43",,,,,,,,,
VARZEA NOVA,,,,BA,,,,,"81,20",,,,,,,,-,,,,,,,"81,20",,,,,,,,"408,76",,,,,,,,,
VARZEDO,,,,BA,,,,,"70,60",,,,,,,,-,,,,,,,"70,60",,,,,,,,"355,43",,,,,,,,,
VERA CRUZ,,,,BA,,,,,"98,85",,,,,,,,-,,,,,,,"98,85",,,,,,,,"497,63",,,,,,,,,
VITORIA DA CONQUISTA,,,,BA,,,,,"141,21",,,,,,,,-,,,,,,,"141,21",,,,,,,,"710,90",,,,,,,,,
ACARAU,,,,CE,,,,,"2.713,07",,,,,,,,-,,,,,,,"2.713,07",,,,,,,,"15.325,35",,,,,,,,,
ALCANTARAS,,,,CE,,,,,"1.695,67",,,,,,,,-,,,,,,,"1.695,67",,,,,,,,"9.578,34",,,,,,,,,
AMONTADA,,,,CE,,,,,"56.632,03",,,,,,,,"76.639,45",,,,,,,"133.271,48",,,,,,,,"768.659,49",,,,,,,,,
APUIARES,,,,CE,,,,,"1.865,23",,,,,,,,-,,,,,,,"1.865,23",,,,,,,,"10.536,17",,,,,,,,,
AQUIRAZ,,,,CE,,,,,-,,,,,,,,"3.421,52",,,,,,,"3.421,52",,,,,,,,"11.998,13",,,,,,,,,
ARACATI,,,,CE,,,,,"408.246,28",,,,,,,,"21.898,32",,,,,,,"430.144,60",,,,,,,,"2.273.983,98",,,,,,,,,
ARARENDA,,,,CE,,,,,"1.780,45",,,,,,,,-,,,,,,,"1.780,45",,,,,,,,"10.057,26",,,,,,,,,
BARROQUINHA,,,,CE,,,,,"1.865,23",,,,,,,,-,,,,,,,"1.865,23",,,,,,,,"10.536,17",,,,,,,,,
BELA CRUZ,,,,CE,,,,,"2.373,93",,,,,,,,-,,,,,,,"2.373,93",,,,,,,,"13.409,67",,,,,,,,,
CAMOCIM,,,,CE,,,,,"2.713,07",,,,,,,,-,,,,,,,"2.713,07",,,,,,,,"15.325,35",,,,,,,,,
CANINDE,,,,CE,,,,,"2.882,64",,,,,,,,-,,,,,,,"2.882,64",,,,,,,,"16.283,19",,,,,,,,,
CARIDADE,,,,CE,,,,,"1.950,02",,,,,,,,-,,,,,,,"1.950,02",,,,,,,,"11.015,09",,,,,,,,,
CARIRE,,,,CE,,,,,"2.119,58",,,,,,,,-,,,,,,,"2.119,58",,,,,,,,"11.972,91",,,,,,,,,
CARNAUBAL,,,,CE,,,,,"1.950,02",,,,,,,,-,,,,,,,"1.950,02",,,,,,,,"11.015,09",,,,,,,,,
CATUNDA,,,,CE,,,,,"1.695,67",,,,,,,,-,,,,,,,"1.695,67",,,,,,,,"9.578,34",,,,,,,,,
CAUCAIA,,,,CE,,,,,-,,,,,,,,"3.421,52",,,,,,,"3.421,52",,,,,,,,"11.998,13",,,,,,,,,
CHAVAL,,,,CE,,,,,"1.865,23",,,,,,,,-,,,,,,,"1.865,23",,,,,,,,"10.536,17",,,,,,,,,
COREAU,,,,CE,,,,,"2.119,58",,,,,,,,-,,,,,,,"2.119,58",,,,,,,,"11.972,91",,,,,,,,,
CRATEUS,,,,CE,,,,,"2.882,64",,,,,,,,-,,,,,,,"2.882,64",,,,,,,,"16.283,19",,,,,,,,,
CROATA,,,,CE,,,,,"2.034,80",,,,,,,,-,,,,,,,"2.034,80",,,,,,,,"11.494,01",,,,,,,,,
CRUZ,,,,CE,,,,,"2.119,58",,,,,,,,-,,,,,,,"2.119,58",,,,,,,,"11.972,91",,,,,,,,,
FORQUILHA,,,,CE,,,,,"2.034,80",,,,,,,,-,,,,,,,"2.034,80",,,,,,,,"11.494,01",,,,,,,,,
FORTALEZA,,,,CE,,,,,"101.903,82",,,,,,,,"4.562,03",,,,,,,"106.465,85",,,,,,,,"488.245,46",,,,,,,,,
FRECHEIRINHA,,,,CE,,,,,"1.780,45",,,,,,,,-,,,,,,,"1.780,45",,,,,,,,"10.057,26",,,,,,,,,
GENERAL SAMPAIO,,,,CE,,,,,"1.695,67",,,,,,,,-,,,,,,,"1.695,67",,,,,,,,"9.578,34",,,,,,,,,
GRACA,,,,CE,,,,,"1.950,02",,,,,,,,-,,,,,,,"1.950,02",,,,,,,,"11.015,09",,,,,,,,,
GRANJA,,,,CE,,,,,"2.713,07",,,,,,,,-,,,,,,,"2.713,07",,,,,,,,"15.325,35",,,,,,,,,
GROAIRAS,,,,CE,,,,,"1.695,67",,,,,,,,-,,,,,,,"1.695,67",,,,,,,,"9.578,34",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUARACIABA DO NORTE,,,,CE,,,,,"2.458,72",,,,,,,,-,,,,,,,"2.458,72",,,,,,,,"13.888,60",,,,,,,,,
HIDROLANDIA,,,,CE,,,,,"2.034,80",,,,,,,,-,,,,,,,"2.034,80",,,,,,,,"11.494,01",,,,,,,,,
IBIAPINA,,,,CE,,,,,"2.204,37",,,,,,,,-,,,,,,,"2.204,37",,,,,,,,"12.451,84",,,,,,,,,
ICAPUI,,,,CE,,,,,"80.885,30",,,,,,,,"28.859,20",,,,,,,"109.744,50",,,,,,,,"587.985,10",,,,,,,,,
INDEPENDENCIA,,,,CE,,,,,"2.289,15",,,,,,,,-,,,,,,,"2.289,15",,,,,,,,"12.930,76",,,,,,,,,
IPAPORANGA,,,,CE,,,,,"1.780,45",,,,,,,,-,,,,,,,"1.780,45",,,,,,,,"10.057,26",,,,,,,,,
IPU,,,,CE,,,,,"2.543,50",,,,,,,,-,,,,,,,"2.543,50",,,,,,,,"14.367,51",,,,,,,,,
IPUEIRAS,,,,CE,,,,,"2.543,50",,,,,,,,-,,,,,,,"2.543,50",,,,,,,,"14.367,51",,,,,,,,,
IRAUCUBA,,,,CE,,,,,"2.119,58",,,,,,,,-,,,,,,,"2.119,58",,,,,,,,"11.972,91",,,,,,,,,
ITAPAGE,,,,CE,,,,,"2.628,28",,,,,,,,-,,,,,,,"2.628,28",,,,,,,,"14.846,43",,,,,,,,,
ITAPIPOCA,,,,CE,,,,,"70.301,83",,,,,,,,"63.911,09",,,,,,,"134.212,92",,,,,,,,"783.873,66",,,,,,,,,
ITAREMA,,,,CE,,,,,"54.679,20",,,,,,,,"43.747,66",,,,,,,"98.426,86",,,,,,,,"514.394,62",,,,,,,,,
JIJOCA DE JERICOACOARA,,,,CE,,,,,"1.865,23",,,,,,,,-,,,,,,,"1.865,23",,,,,,,,"10.536,17",,,,,,,,,
MARCO,,,,CE,,,,,"2.204,37",,,,,,,,-,,,,,,,"2.204,37",,,,,,,,"12.451,84",,,,,,,,,
MARTINOPOLE,,,,CE,,,,,"1.695,67",,,,,,,,-,,,,,,,"1.695,67",,,,,,,,"9.578,34",,,,,,,,,
MASSAPE,,,,CE,,,,,"2.373,93",,,,,,,,-,,,,,,,"2.373,93",,,,,,,,"13.409,67",,,,,,,,,
MERUOCA,,,,CE,,,,,"1.780,45",,,,,,,,-,,,,,,,"1.780,45",,,,,,,,"10.057,26",,,,,,,,,
MIRAIMA,,,,CE,,,,,"1.780,45",,,,,,,,-,,,,,,,"1.780,45",,,,,,,,"10.057,26",,,,,,,,,
MONSENHOR TABOSA,,,,CE,,,,,"2.034,80",,,,,,,,-,,,,,,,"2.034,80",,,,,,,,"11.494,01",,,,,,,,,
MORAUJO,,,,CE,,,,,"1.695,67",,,,,,,,-,,,,,,,"1.695,67",,,,,,,,"9.578,34",,,,,,,,,
MORRINHOS,,,,CE,,,,,"2.034,80",,,,,,,,-,,,,,,,"2.034,80",,,,,,,,"11.494,01",,,,,,,,,
MUCAMBO,,,,CE,,,,,"1.865,23",,,,,,,,-,,,,,,,"1.865,23",,,,,,,,"10.536,17",,,,,,,,,
NOVA RUSSAS,,,,CE,,,,,"2.373,93",,,,,,,,-,,,,,,,"2.373,93",,,,,,,,"13.409,67",,,,,,,,,
NOVO ORIENTE,,,,CE,,,,,"2.289,15",,,,,,,,-,,,,,,,"2.289,15",,,,,,,,"12.930,76",,,,,,,,,
PACUJA,,,,CE,,,,,"1.695,67",,,,,,,,-,,,,,,,"1.695,67",,,,,,,,"9.578,34",,,,,,,,,
PARACURU,,,,CE,,,,,"52.726,37",,,,,,,,"105.104,15",,,,,,,"157.830,52",,,,,,,,"935.157,15",,,,,,,,,
PARAIPABA,,,,CE,,,,,"2.289,15",,,,,,,,"3.217,20",,,,,,,"5.506,35",,,,,,,,"28.123,31",,,,,,,,,
PARAMOTI,,,,CE,,,,,"1.780,45",,,,,,,,-,,,,,,,"1.780,45",,,,,,,,"10.057,26",,,,,,,,,
PENTECOSTE,,,,CE,,,,,"2.458,72",,,,,,,,-,,,,,,,"2.458,72",,,,,,,,"13.888,60",,,,,,,,,
PIRES FERREIRA,,,,CE,,,,,"1.695,67",,,,,,,,-,,,,,,,"1.695,67",,,,,,,,"9.578,34",,,,,,,,,
PORANGA,,,,CE,,,,,"1.780,45",,,,,,,,-,,,,,,,"1.780,45",,,,,,,,"10.057,26",,,,,,,,,
QUITERIANOPOLIS,,,,CE,,,,,"2.119,58",,,,,,,,-,,,,,,,"2.119,58",,,,,,,,"11.972,91",,,,,,,,,
RERIUTABA,,,,CE,,,,,"2.204,37",,,,,,,,-,,,,,,,"2.204,37",,,,,,,,"12.451,84",,,,,,,,,
SANTA QUITERIA,,,,CE,,,,,"2.628,28",,,,,,,,-,,,,,,,"2.628,28",,,,,,,,"14.846,43",,,,,,,,,
SANTANA DO ACARAU,,,,CE,,,,,"2.289,15",,,,,,,,-,,,,,,,"2.289,15",,,,,,,,"12.930,76",,,,,,,,,
SAO BENEDITO,,,,CE,,,,,"2.543,50",,,,,,,,-,,,,,,,"2.543,50",,,,,,,,"14.367,51",,,,,,,,,
SAO GONCALO DO AMARANTE,,,,CE,,,,,"2.458,72",,,,,,,,-,,,,,,,"2.458,72",,,,,,,,"13.888,60",,,,,,,,,
SAO LUIS DO CURU,,,,CE,,,,,"1.780,45",,,,,,,,-,,,,,,,"1.780,45",,,,,,,,"10.057,26",,,,,,,,,
SENADOR SA,,,,CE,,,,,"1.695,67",,,,,,,,-,,,,,,,"1.695,67",,,,,,,,"9.578,34",,,,,,,,,
SOBRAL,,,,CE,,,,,"3.391,34",,,,,,,,-,,,,,,,"3.391,34",,,,,,,,"19.156,69",,,,,,,,,
TAMBORIL,,,,CE,,,,,"2.289,15",,,,,,,,-,,,,,,,"2.289,15",,,,,,,,"12.930,76",,,,,,,,,
TEJUCUOCA,,,,CE,,,,,"1.865,23",,,,,,,,-,,,,,,,"1.865,23",,,,,,,,"10.536,17",,,,,,,,,
TIANGUA,,,,CE,,,,,"2.797,85",,,,,,,,-,,,,,,,"2.797,85",,,,,,,,"15.804,27",,,,,,,,,
TRAIRI,,,,CE,,,,,"60.537,69",,,,,,,,"75.976,86",,,,,,,"136.514,55",,,,,,,,"730.494,18",,,,,,,,,
TURURU,,,,CE,,,,,"1.780,45",,,,,,,,-,,,,,,,"1.780,45",,,,,,,,"10.057,26",,,,,,,,,
UBAJARA,,,,CE,,,,,"2.289,15",,,,,,,,-,,,,,,,"2.289,15",,,,,,,,"12.930,76",,,,,,,,,
UMIRIM,,,,CE,,,,,"2.034,80",,,,,,,,-,,,,,,,"2.034,80",,,,,,,,"11.494,01",,,,,,,,,
URUBURETAMA,,,,CE,,,,,"2.034,80",,,,,,,,-,,,,,,,"2.034,80",,,,,,,,"11.494,01",,,,,,,,,
URUOCA,,,,CE,,,,,"1.780,45",,,,,,,,-,,,,,,,"1.780,45",,,,,,,,"10.057,26",,,,,,,,,
VARJOTA,,,,CE,,,,,"2.034,80",,,,,,,,-,,,,,,,"2.034,80",,,,,,,,"11.494,01",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VICOSA DO CEARA,,,,CE,,,,,"2.628,28",,,,,,,,-,,,,,,,"2.628,28",,,,,,,,"14.846,43",,,,,,,,,
AFONSO CLAUDIO,,,,ES,,,,,"3.615,46",,,,,,,,-,,,,,,,"3.615,46",,,,,,,,"20.353,74",,,,,,,,,
AGUA DOCE DO NORTE,,,,ES,,,,,"2.742,76",,,,,,,,-,,,,,,,"2.742,76",,,,,,,,"15.440,76",,,,,,,,,
AGUIA BRANCA,,,,ES,,,,,"2.493,42",,,,,,,,-,,,,,,,"2.493,42",,,,,,,,"14.037,06",,,,,,,,,
ALEGRE,,,,ES,,,,,"3.490,79",,,,,,,,-,,,,,,,"3.490,79",,,,,,,,"19.651,88",,,,,,,,,
ALFREDO CHAVES,,,,ES,,,,,"2.742,76",,,,,,,,-,,,,,,,"2.742,76",,,,,,,,"15.440,76",,,,,,,,,
ALTO RIO NOVO,,,,ES,,,,,"2.493,42",,,,,,,,-,,,,,,,"2.493,42",,,,,,,,"14.037,06",,,,,,,,,
ANCHIETA,,,,ES,,,,,"3.116,78",,,,,,,,-,,,,,,,"3.116,78",,,,,,,,"17.546,32",,,,,,,,,
APIACA,,,,ES,,,,,"2.493,42",,,,,,,,-,,,,,,,"2.493,42",,,,,,,,"14.037,06",,,,,,,,,
ARACRUZ,,,,ES,,,,,"360.669,65",,,,,,,,"97.831,05",,,,,,,"458.500,70",,,,,,,,"917.132,70",,,,,,,,,
ATILIO VIVACQUA,,,,ES,,,,,"2.493,42",,,,,,,,-,,,,,,,"2.493,42",,,,,,,,"14.037,06",,,,,,,,,
BAIXO GUANDU,,,,ES,,,,,"3.366,12",,,,,,,,-,,,,,,,"3.366,12",,,,,,,,"18.950,03",,,,,,,,,
BARRA DE SAO FRANCISCO,,,,ES,,,,,"3.740,13",,,,,,,,-,,,,,,,"3.740,13",,,,,,,,"21.055,59",,,,,,,,,
BOA ESPERANCA,,,,ES,,,,,"2.742,76",,,,,,,,-,,,,,,,"2.742,76",,,,,,,,"15.440,76",,,,,,,,,
BOM JESUS DO NORTE,,,,ES,,,,,"2.493,42",,,,,,,,-,,,,,,,"2.493,42",,,,,,,,"14.037,06",,,,,,,,,
BREJETUBA,,,,ES,,,,,"2.618,09",,,,,,,,-,,,,,,,"2.618,09",,,,,,,,"14.738,91",,,,,,,,,
CACHOEIRO DE ITAPEMIRIM,,,,ES,,,,,"4.986,84",,,,,,,,-,,,,,,,"4.986,84",,,,,,,,"28.074,12",,,,,,,,,
CASTELO,,,,ES,,,,,"3.615,46",,,,,,,,-,,,,,,,"3.615,46",,,,,,,,"20.353,74",,,,,,,,,
COLATINA,,,,ES,,,,,"4.737,50",,,,,,,,-,,,,,,,"4.737,50",,,,,,,,"26.670,41",,,,,,,,,
CONCEICAO DA BARRA,,,,ES,,,,,"59.776,11",,,,,,,,"4.722,02",,,,,,,"64.498,13",,,,,,,,"400.327,94",,,,,,,,,
CONCEICAO DO CASTELO,,,,ES,,,,,"2.618,09",,,,,,,,-,,,,,,,"2.618,09",,,,,,,,"14.738,91",,,,,,,,,
DIVINO DE SAO LOURENCO,,,,ES,,,,,"2.493,42",,,,,,,,-,,,,,,,"2.493,42",,,,,,,,"14.037,06",,,,,,,,,
DOMINGOS MARTINS,,,,ES,,,,,"3.490,79",,,,,,,,-,,,,,,,"3.490,79",,,,,,,,"19.651,88",,,,,,,,,
DORES DO RIO PRETO,,,,ES,,,,,"2.493,42",,,,,,,,-,,,,,,,"2.493,42",,,,,,,,"14.037,06",,,,,,,,,
ECOPORANGA,,,,ES,,,,,"3.241,45",,,,,,,,-,,,,,,,"3.241,45",,,,,,,,"18.248,18",,,,,,,,,
FUNDAO,,,,ES,,,,,"2.742,76",,,,,,,,-,,,,,,,"2.742,76",,,,,,,,"15.440,76",,,,,,,,,
GOVERNADOR LINDENBERG,,,,ES,,,,,"2.493,42",,,,,,,,-,,,,,,,"2.493,42",,,,,,,,"14.037,06",,,,,,,,,
GUACUI,,,,ES,,,,,"3.366,12",,,,,,,,-,,,,,,,"3.366,12",,,,,,,,"18.950,03",,,,,,,,,
GUARAPARI,,,,ES,,,,,"4.488,16",,,,,,,,-,,,,,,,"4.488,16",,,,,,,,"25.266,71",,,,,,,,,
IBATIBA,,,,ES,,,,,"3.116,78",,,,,,,,-,,,,,,,"3.116,78",,,,,,,,"17.546,32",,,,,,,,,
IBIRACU,,,,ES,,,,,"2.618,09",,,,,,,,-,,,,,,,"2.618,09",,,,,,,,"14.738,91",,,,,,,,,
IBITIRAMA,,,,ES,,,,,"2.493,42",,,,,,,,-,,,,,,,"2.493,42",,,,,,,,"14.037,06",,,,,,,,,
ICONHA,,,,ES,,,,,"2.618,09",,,,,,,,-,,,,,,,"2.618,09",,,,,,,,"14.738,91",,,,,,,,,
IRUPI,,,,ES,,,,,"2.618,09",,,,,,,,-,,,,,,,"2.618,09",,,,,,,,"14.738,91",,,,,,,,,
ITAGUACU,,,,ES,,,,,"2.867,43",,,,,,,,-,,,,,,,"2.867,43",,,,,,,,"16.142,61",,,,,,,,,
ITAPEMIRIM,,,,ES,,,,,"71.632,83",,,,,,,,-,,,,,,,"71.632,83",,,,,,,,"403.266,69",,,,,,,,,
ITARANA,,,,ES,,,,,"2.618,09",,,,,,,,-,,,,,,,"2.618,09",,,,,,,,"14.738,91",,,,,,,,,
IUNA,,,,ES,,,,,"3.366,12",,,,,,,,-,,,,,,,"3.366,12",,,,,,,,"18.950,03",,,,,,,,,
JAGUARE,,,,ES,,,,,"509.713,12",,,,,,,,"254.765,71",,,,,,,"764.478,83",,,,,,,,"4.020.448,06",,,,,,,,,
JERONIMO MONTEIRO,,,,ES,,,,,"2.618,09",,,,,,,,-,,,,,,,"2.618,09",,,,,,,,"14.738,91",,,,,,,,,
JOAO NEIVA,,,,ES,,,,,"2.867,43",,,,,,,,-,,,,,,,"2.867,43",,,,,,,,"16.142,61",,,,,,,,,
LARANJA DA TERRA,,,,ES,,,,,"2.618,09",,,,,,,,-,,,,,,,"2.618,09",,,,,,,,"14.738,91",,,,,,,,,
LINHARES,,,,ES,,,,,"1.176.994,83",,,,,,,,"285.851,00",,,,,,,"1.462.845,83",,,,,,,,"7.963.398,07",,,,,,,,,
MANTENOPOLIS,,,,ES,,,,,"2.618,09",,,,,,,,-,,,,,,,"2.618,09",,,,,,,,"14.738,91",,,,,,,,,
MARATAIZES,,,,ES,,,,,"3.490,79",,,,,,,,-,,,,,,,"3.490,79",,,,,,,,"19.651,88",,,,,,,,,
MARECHAL FLORIANO,,,,ES,,,,,"2.742,76",,,,,,,,-,,,,,,,"2.742,76",,,,,,,,"15.440,76",,,,,,,,,
MARILANDIA,,,,ES,,,,,"2.493,42",,,,,,,,-,,,,,,,"2.493,42",,,,,,,,"14.037,06",,,,,,,,,
MIMOSO DO SUL,,,,ES,,,,,"3.366,12",,,,,,,,-,,,,,,,"3.366,12",,,,,,,,"18.950,03",,,,,,,,,
MONTANHA,,,,ES,,,,,"2.992,10",,,,,,,,-,,,,,,,"2.992,10",,,,,,,,"16.844,46",,,,,,,,,
MUCURICI,,,,ES,,,,,"2.493,42",,,,,,,,-,,,,,,,"2.493,42",,,,,,,,"14.037,06",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUNIZ FREIRE,,,,ES,,,,,"3.116,78",,,,,,,,-,,,,,,,"3.116,78",,,,,,,,"17.546,32",,,,,,,,,
