JOAQUIM GOMES-AL,,,,AL,,,,"324,45",,,,,,-,,,,,,"324,45",,,,,,,,"2.243,12",,,,,,,,,
JUNDIA-AL,,,,AL,,,,"259,56",,,,,,-,,,,,,"259,56",,,,,,,,"1.794,49",,,,,,,,,
JUNQUEIRO-AL,,,,AL,,,,"337,43",,,,,,-,,,,,,"337,43",,,,,,,,"2.332,85",,,,,,,,,
MACEIO-AL,,,,AL,,,,"17.632,32",,,,,,"8.988,44",,,,,,"26.620,76",,,,,,,,"238.304,87",,,,,,,,,
MARAGOGI-AL,,,,AL,,,,"311,47",,,,,,-,,,,,,"311,47",,,,,,,,"2.153,40",,,,,,,,,
MARECHAL DEODORO-AL,,,,AL,,,,"34.621,98",,,,,,"17.734,79",,,,,,"52.356,77",,,,,,,,"342.403,98",,,,,,,,,
MATRIZ DE CAMARAGIBE-AL,,,,AL,,,,"337,43",,,,,,-,,,,,,"337,43",,,,,,,,"2.332,85",,,,,,,,,
MESSIAS-AL,,,,AL,,,,"272,54",,,,,,-,,,,,,"272,54",,,,,,,,"1.884,22",,,,,,,,,
MURICI-AL,,,,AL,,,,"337,43",,,,,,-,,,,,,"337,43",,,,,,,,"2.332,85",,,,,,,,,
NOVO LINO-AL,,,,AL,,,,"272,54",,,,,,-,,,,,,"272,54",,,,,,,,"1.884,22",,,,,,,,,
PARIPUEIRA-AL,,,,AL,,,,"259,56",,,,,,-,,,,,,"259,56",,,,,,,,"1.794,49",,,,,,,,,
PASSO DE CAMARAGIBE-AL,,,,AL,,,,"285,51",,,,,,-,,,,,,"285,51",,,,,,,,"1.973,94",,,,,,,,,
PENEDO-AL,,,,AL,,,,"415,30",,,,,,-,,,,,,"415,30",,,,,,,,"2.871,21",,,,,,,,,
PIACABUCU-AL,,,,AL,,,,"298,49",,,,,,-,,,,,,"298,49",,,,,,,,"2.063,66",,,,,,,,,
PILAR-AL,,,,AL,,,,"57.078,29",,,,,,"27.487,28",,,,,,"84.565,57",,,,,,,,"604.402,21",,,,,,,,,
PINDOBA-AL,,,,AL,,,,"259,56",,,,,,-,,,,,,"259,56",,,,,,,,"1.794,49",,,,,,,,,
PORTO CALVO-AL,,,,AL,,,,"350,41",,,,,,-,,,,,,"350,41",,,,,,,,"2.422,58",,,,,,,,,
PORTO DE PEDRAS-AL,,,,AL,,,,"272,54",,,,,,-,,,,,,"272,54",,,,,,,,"1.884,22",,,,,,,,,
PORTO REAL DO COLEGIO-AL,,,,AL,,,,"311,47",,,,,,-,,,,,,"311,47",,,,,,,,"2.153,40",,,,,,,,,
RIO LARGO-AL,,,,AL,,,,"428,27",,,,,,-,,,,,,"428,27",,,,,,,,"2.960,93",,,,,,,,,
ROTEIRO-AL,,,,AL,,,,"476,31",,,,,,"139,81",,,,,,"616,12",,,,,,,,"4.282,35",,,,,,,,,
SANTA LUZIA DO NORTE-AL,,,,AL,,,,"14.315,96",,,,,,-,,,,,,"14.315,96",,,,,,,,"101.132,07",,,,,,,,,
SANTANA DO MUNDAU-AL,,,,AL,,,,"285,51",,,,,,-,,,,,,"285,51",,,,,,,,"1.973,94",,,,,,,,,
SAO JOSE DA LAJE-AL,,,,AL,,,,"337,43",,,,,,-,,,,,,"337,43",,,,,,,,"2.332,85",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAO LUIS DO QUITUNDE-AL,,,,AL,,,,"363,38",,,,,,-,,,,,,"363,38",,,,,,,,"2.512,29",,,,,,,,,
SAO MIGUEL DOS CAMPOS-AL,,,,AL,,,,"40.385,97",,,,,,"13.822,63",,,,,,"54.208,60",,,,,,,,"379.573,25",,,,,,,,,
SAO MIGUEL DOS MILAGRES-AL,,,,AL,,,,"259,56",,,,,,-,,,,,,"259,56",,,,,,,,"1.794,49",,,,,,,,,
SATUBA-AL,,,,AL,,,,"5.395,27",,,,,,"3.314,03",,,,,,"8.709,30",,,,,,,,"54.678,45",,,,,,,,,
TEOTONIO VILELA-AL,,,,AL,,,,"376,36",,,,,,-,,,,,,"376,36",,,,,,,,"2.602,02",,,,,,,,,
UNIAO DOS PALMARES-AL,,,,AL,,,,"415,30",,,,,,-,,,,,,"415,30",,,,,,,,"2.871,21",,,,,,,,,
VICOSA-AL,,,,AL,,,,"350,41",,,,,,-,,,,,,"350,41",,,,,,,,"2.422,58",,,,,,,,,
CAREIRO DA VARZEA-AM,,,,AM,,,,-,,,,,,"24.472,19",,,,,,"24.472,19",,,,,,,,"157.661,11",,,,,,,,,
COARI-AM,,,,AM,,,,"547.487,61",,,,,,"500.135,63",,,,,,"1.047.623,24",,,,,,,,"6.704.225,81",,,,,,,,,
IRANDUBA-AM,,,,AM,,,,-,,,,,,"24.472,19",,,,,,"24.472,19",,,,,,,,"157.661,11",,,,,,,,,
MANAUS-AM,,,,AM,,,,"14.056,40",,,,,,-,,,,,,"14.056,40",,,,,,,,"342.158,96",,,,,,,,,
ACAJUTIBA-BA,,,,BA,,,,"22,97",,,,,,-,,,,,,"22,97",,,,,,,,"156,24",,,,,,,,,
ADUSTINA-BA,,,,BA,,,,"21,93",,,,,,-,,,,,,"21,93",,,,,,,,"149,15",,,,,,,,,
AGUA FRIA-BA,,,,BA,,,,"24,01",,,,,,-,,,,,,"24,01",,,,,,,,"163,34",,,,,,,,,
AIQUARA-BA,,,,BA,,,,"20,88",,,,,,-,,,,,,"20,88",,,,,,,,"142,04",,,,,,,,,
ALAGOINHAS-BA,,,,BA,,,,"91.237,30",,,,,,"48.691,03",,,,,,"139.928,33",,,,,,,,"954.912,39",,,,,,,,,
AMARGOSA-BA,,,,BA,,,,"29,24",,,,,,-,,,,,,"29,24",,,,,,,,"198,88",,,,,,,,,
AMELIA RODRIGUES-BA,,,,BA,,,,"27,15",,,,,,-,,,,,,"27,15",,,,,,,,"184,67",,,,,,,,,
ANAGE-BA,,,,BA,,,,"32,37",,,,,,-,,,,,,"32,37",,,,,,,,"220,17",,,,,,,,,
ANGUERA-BA,,,,BA,,,,"20,88",,,,,,-,,,,,,"20,88",,,,,,,,"142,04",,,,,,,,,
ANTAS-BA,,,,BA,,,,"21,93",,,,,,-,,,,,,"21,93",,,,,,,,"149,15",,,,,,,,,
ANTONIO CARDOSO-BA,,,,BA,,,,"21,93",,,,,,-,,,,,,"21,93",,,,,,,,"149,15",,,,,,,,,
APORA-BA,,,,BA,,,,"24,01",,,,,,-,,,,,,"24,01",,,,,,,,"163,34",,,,,,,,,
APUAREMA-BA,,,,BA,,,,"21,93",,,,,,-,,,,,,"21,93",,,,,,,,"149,15",,,,,,,,,
ARACAS-BA,,,,BA,,,,"34.234,85",,,,,,"12.009,53",,,,,,"46.244,38",,,,,,,,"304.315,53",,,,,,,,,
ARACI-BA,,,,BA,,,,"33,41",,,,,,-,,,,,,"33,41",,,,,,,,"227,28",,,,,,,,,
ARAMARI-BA,,,,BA,,,,"20,88",,,,,,-,,,,,,"20,88",,,,,,,,"142,04",,,,,,,,,
ARATUIPE-BA,,,,BA,,,,"20,88",,,,,,-,,,,,,"20,88",,,,,,,,"142,04",,,,,,,,,
BAIXA GRANDE-BA,,,,BA,,,,"27,15",,,,,,-,,,,,,"27,15",,,,,,,,"184,67",,,,,,,,,
BANZAE-BA,,,,BA,,,,"21,93",,,,,,-,,,,,,"21,93",,,,,,,,"149,15",,,,,,,,,
BARRA DO CHOCA-BA,,,,BA,,,,"31,32",,,,,,-,,,,,,"31,32",,,,,,,,"213,08",,,,,,,,,
BELO CAMPO-BA,,,,BA,,,,"24,01",,,,,,-,,,,,,"24,01",,,,,,,,"163,34",,,,,,,,,
BIRITINGA-BA,,,,BA,,,,"22,97",,,,,,-,,,,,,"22,97",,,,,,,,"156,24",,,,,,,,,
BOA NOVA-BA,,,,BA,,,,"25,06",,,,,,-,,,,,,"25,06",,,,,,,,"170,46",,,,,,,,,
BOA VISTA DO TUPIM-BA,,,,BA,,,,"26,10",,,,,,-,,,,,,"26,10",,,,,,,,"177,55",,,,,,,,,
BOM JESUS DA SERRA-BA,,,,BA,,,,"21,93",,,,,,-,,,,,,"21,93",,,,,,,,"149,15",,,,,,,,,
BREJOES-BA,,,,BA,,,,"24,01",,,,,,-,,,,,,"24,01",,,,,,,,"163,34",,,,,,,,,
CAATIBA-BA,,,,BA,,,,"24,01",,,,,,-,,,,,,"24,01",,,,,,,,"163,34",,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,BA,,,,"24,01",,,,,,-,,,,,,"24,01",,,,,,,,"163,34",,,,,,,,,
CACHOEIRA-BA,,,,BA,,,,"29,24",,,,,,-,,,,,,"29,24",,,,,,,,"198,88",,,,,,,,,
CAEM-BA,,,,BA,,,,"25,06",,,,,,-,,,,,,"25,06",,,,,,,,"170,46",,,,,,,,,
CAETANOS-BA,,,,BA,,,,"21,93",,,,,,-,,,,,,"21,93",,,,,,,,"149,15",,,,,,,,,
CAMACARI-BA,,,,BA,,,,"14.107,85",,,,,,"2,78",,,,,,"14.110,63",,,,,,,,"101.487,95",,,,,,,,,
CANDEAL-BA,,,,BA,,,,"21,93",,,,,,-,,,,,,"21,93",,,,,,,,"149,15",,,,,,,,,
CANDEIAS-BA,,,,BA,,,,"173.930,21",,,,,,"72.489,45",,,,,,"246.419,66",,,,,,,,"1.802.007,94",,,,,,,,,
CANDIDO SALES-BA,,,,BA,,,,"28,19",,,,,,-,,,,,,"28,19",,,,,,,,"191,76",,,,,,,,,
CANSANCAO-BA,,,,BA,,,,"29,24",,,,,,-,,,,,,"29,24",,,,,,,,"198,88",,,,,,,,,
CANUDOS-BA,,,,BA,,,,"25,06",,,,,,-,,,,,,"25,06",,,,,,,,"170,46",,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,BA,,,,"21,93",,,,,,-,,,,,,"21,93",,,,,,,,"149,15",,,,,,,,,
CAPIM GROSSO-BA,,,,BA,,,,"28,19",,,,,,-,,,,,,"28,19",,,,,,,,"191,76",,,,,,,,,
CARAVELAS-BA,,,,BA,,,,"15.361,84",,,,,,"978,84",,,,,,"16.340,68",,,,,,,,"116.927,16",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CARDEAL DA SILVA-BA,,,,BA,,,,"34.278,88",,,,,,"13.021,12",,,,,,"47.300,00",,,,,,,,"332.620,64",,,,,,,,,
CASTRO ALVES-BA,,,,BA,,,,"28,19",,,,,,-,,,,,,"28,19",,,,,,,,"191,76",,,,,,,,,
CATU-BA,,,,BA,,,,"48.535,21",,,,,,"88.795,37",,,,,,"137.330,58",,,,,,,,"721.445,18",,,,,,,,,
CICERO DANTAS-BA,,,,BA,,,,"29,24",,,,,,-,,,,,,"29,24",,,,,,,,"198,88",,,,,,,,,
CIPO-BA,,,,BA,,,,"22,97",,,,,,-,,,,,,"22,97",,,,,,,,"156,24",,,,,,,,,
CONCEICAO DA FEIRA-BA,,,,BA,,,,"25,06",,,,,,-,,,,,,"25,06",,,,,,,,"170,46",,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,BA,,,,"26,10",,,,,,-,,,,,,"26,10",,,,,,,,"177,55",,,,,,,,,
CONCEICAO DO COITE-BA,,,,BA,,,,"33,41",,,,,,-,,,,,,"33,41",,,,,,,,"227,28",,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,BA,,,,"28,19",,,,,,-,,,,,,"28,19",,,,,,,,"191,76",,,,,,,,,
CONDE-BA,,,,BA,,,,"26,10",,,,,,-,,,,,,"26,10",,,,,,,,"177,55",,,,,,,,,
CORACAO DE MARIA-BA,,,,BA,,,,"27,15",,,,,,-,,,,,,"27,15",,,,,,,,"184,67",,,,,,,,,
CORONEL JOAO SA-BA,,,,BA,,,,"26,10",,,,,,-,,,,,,"26,10",,,,,,,,"177,55",,,,,,,,,
CRAVOLANDIA-BA,,,,BA,,,,"20,88",,,,,,-,,,,,,"20,88",,,,,,,,"142,04",,,,,,,,,
CRISOPOLIS-BA,,,,BA,,,,"25,06",,,,,,-,,,,,,"25,06",,,,,,,,"170,46",,,,,,,,,
CRUZ DAS ALMAS-BA,,,,BA,,,,"33,41",,,,,,-,,,,,,"33,41",,,,,,,,"227,28",,,,,,,,,
DARIO MEIRA-BA,,,,BA,,,,"24,01",,,,,,-,,,,,,"24,01",,,,,,,,"163,34",,,,,,,,,
DIAS D'AVILA-BA,,,,BA,,,,"149,26",,,,,,"49,61",,,,,,"198,87",,,,,,,,"1.142,92",,,,,,,,,
DOM MACEDO COSTA-BA,,,,BA,,,,"20,88",,,,,,-,,,,,,"20,88",,,,,,,,"142,04",,,,,,,,,
ELISIO MEDRADO-BA,,,,BA,,,,"20,88",,,,,,-,,,,,,"20,88",,,,,,,,"142,04",,,,,,,,,
ENCRUZILHADA-BA,,,,BA,,,,"29,24",,,,,,-,,,,,,"29,24",,,,,,,,"198,88",,,,,,,,,
ENTRE RIOS-BA,,,,BA,,,,"96.848,56",,,,,,"53.376,18",,,,,,"150.224,74",,,,,,,,"1.068.180,90",,,,,,,,,
ESPLANADA-BA,,,,BA,,,,"127.222,55",,,,,,"72.990,03",,,,,,"200.212,58",,,,,,,,"1.434.464,76",,,,,,,,,
EUCLIDES DA CUNHA-BA,,,,BA,,,,"33,41",,,,,,-,,,,,,"33,41",,,,,,,,"227,28",,,,,,,,,
FATIMA-BA,,,,BA,,,,"25,06",,,,,,-,,,,,,"25,06",,,,,,,,"170,46",,,,,,,,,
FEIRA DE SANTANA-BA,,,,BA,,,,"41,77",,,,,,-,,,,,,"41,77",,,,,,,,"284,11",,,,,,,,,
GAVIAO-BA,,,,BA,,,,"20,88",,,,,,-,,,,,,"20,88",,,,,,,,"142,04",,,,,,,,,
GLORIA-BA,,,,BA,,,,"22,97",,,,,,-,,,,,,"22,97",,,,,,,,"156,24",,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,BA,,,,"25,06",,,,,,-,,,,,,"25,06",,,,,,,,"170,46",,,,,,,,,
HELIOPOLIS-BA,,,,BA,,,,"22,97",,,,,,-,,,,,,"22,97",,,,,,,,"156,24",,,,,,,,,
IACU-BA,,,,BA,,,,"28,19",,,,,,-,,,,,,"28,19",,,,,,,,"191,76",,,,,,,,,
IBIQUERA-BA,,,,BA,,,,"20,88",,,,,,-,,,,,,"20,88",,,,,,,,"142,04",,,,,,,,,
ICHU-BA,,,,BA,,,,"20,88",,,,,,-,,,,,,"20,88",,,,,,,,"142,04",,,,,,,,,
INHAMBUPE-BA,,,,BA,,,,"28,19",,,,,,-,,,,,,"28,19",,,,,,,,"191,76",,,,,,,,,
IPECAETA-BA,,,,BA,,,,"25,06",,,,,,-,,,,,,"25,06",,,,,,,,"170,46",,,,,,,,,
IPIRA-BA,,,,BA,,,,"34,46",,,,,,-,,,,,,"34,46",,,,,,,,"234,38",,,,,,,,,
IRAJUBA-BA,,,,BA,,,,"20,88",,,,,,-,,,,,,"20,88",,,,,,,,"142,04",,,,,,,,,
IRARA-BA,,,,BA,,,,"28,19",,,,,,-,,,,,,"28,19",,,,,,,,"191,76",,,,,,,,,
ITABERABA-BA,,,,BA,,,,"34,46",,,,,,-,,,,,,"34,46",,,,,,,,"234,38",,,,,,,,,
ITAGI-BA,,,,BA,,,,"24,01",,,,,,-,,,,,,"24,01",,,,,,,,"163,34",,,,,,,,,
ITAMBE-BA,,,,BA,,,,"29,24",,,,,,-,,,,,,"29,24",,,,,,,,"198,88",,,,,,,,,
ITANAGRA-BA,,,,BA,,,,"17.362,62",,,,,,"2.078,12",,,,,,"19.440,74",,,,,,,,"138.399,20",,,,,,,,,
ITAPARICA-BA,,,,BA,,,,"610,57",,,,,,"970,75",,,,,,"1.581,32",,,,,,,,"10.970,87",,,,,,,,,
ITAPETINGA-BA,,,,BA,,,,"33,41",,,,,,-,,,,,,"33,41",,,,,,,,"227,28",,,,,,,,,
ITAPICURU-BA,,,,BA,,,,"28,19",,,,,,-,,,,,,"28,19",,,,,,,,"191,76",,,,,,,,,
ITAQUARA-BA,,,,BA,,,,"20,88",,,,,,-,,,,,,"20,88",,,,,,,,"142,04",,,,,,,,,
ITARANTIM-BA,,,,BA,,,,"24,01",,,,,,-,,,,,,"24,01",,,,,,,,"163,34",,,,,,,,,
ITATIM-BA,,,,BA,,,,"21,93",,,,,,-,,,,,,"21,93",,,,,,,,"149,15",,,,,,,,,
ITIRUCU-BA,,,,BA,,,,"22,97",,,,,,-,,,,,,"22,97",,,,,,,,"156,24",,,,,,,,,
ITIUBA-BA,,,,BA,,,,"30,28",,,,,,-,,,,,,"30,28",,,,,,,,"205,96",,,,,,,,,
JACOBINA-BA,,,,BA,,,,"37,59",,,,,,-,,,,,,"37,59",,,,,,,,"255,69",,,,,,,,,
JAGUAQUARA-BA,,,,BA,,,,"32,37",,,,,,-,,,,,,"32,37",,,,,,,,"220,17",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAGUARIPE-BA,,,,BA,,,,"22,97",,,,,,-,,,,,,"22,97",,,,,,,,"156,24",,,,,,,,,
JANDAIRA-BA,,,,BA,,,,"20,88",,,,,,-,,,,,,"20,88",,,,,,,,"142,04",,,,,,,,,
JEQUIE-BA,,,,BA,,,,"41,77",,,,,,-,,,,,,"41,77",,,,,,,,"284,11",,,,,,,,,
JEREMOABO-BA,,,,BA,,,,"30,28",,,,,,-,,,,,,"30,28",,,,,,,,"205,96",,,,,,,,,
JIQUIRICA-BA,,,,BA,,,,"22,97",,,,,,-,,,,,,"22,97",,,,,,,,"156,24",,,,,,,,,
JITAUNA-BA,,,,BA,,,,"25,06",,,,,,-,,,,,,"25,06",,,,,,,,"170,46",,,,,,,,,
LAFAIETE COUTINHO-BA,,,,BA,,,,"20,88",,,,,,-,,,,,,"20,88",,,,,,,,"142,04",,,,,,,,,
LAJE-BA,,,,BA,,,,"26,10",,,,,,-,,,,,,"26,10",,,,,,,,"177,55",,,,,,,,,
LAJEDINHO-BA,,,,BA,,,,"20,88",,,,,,-,,,,,,"20,88",,,,,,,,"142,04",,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,BA,,,,"20,88",,,,,,-,,,,,,"20,88",,,,,,,,"142,04",,,,,,,,,
LAMARAO-BA,,,,BA,,,,"21,93",,,,,,-,,,,,,"21,93",,,,,,,,"149,15",,,,,,,,,
LAURO DE FREITAS-BA,,,,BA,,,,"38,63",,,,,,-,,,,,,"38,63",,,,,,,,"262,79",,,,,,,,,
MACAJUBA-BA,,,,BA,,,,"21,93",,,,,,-,,,,,,"21,93",,,,,,,,"149,15",,,,,,,,,
MACARANI-BA,,,,BA,,,,"25,06",,,,,,-,,,,,,"25,06",,,,,,,,"170,46",,,,,,,,,
MADRE DE DEUS-BA,,,,BA,,,,"111.440,07",,,,,,"142.613,95",,,,,,"254.054,02",,,,,,,,"1.790.345,02",,,,,,,,,
MAIQUINIQUE-BA,,,,BA,,,,"20,88",,,,,,-,,,,,,"20,88",,,,,,,,"142,04",,,,,,,,,
MAIRI-BA,,,,BA,,,,"26,10",,,,,,-,,,,,,"26,10",,,,,,,,"177,55",,,,,,,,,
MANOEL VITORINO-BA,,,,BA,,,,"24,01",,,,,,-,,,,,,"24,01",,,,,,,,"163,34",,,,,,,,,
MARACAS-BA,,,,BA,,,,"29,24",,,,,,-,,,,,,"29,24",,,,,,,,"198,88",,,,,,,,,
MARAGOGIPE-BA,,,,BA,,,,"30,28",,,,,,-,,,,,,"30,28",,,,,,,,"205,96",,,,,,,,,
MARCIONILIO SOUZA-BA,,,,BA,,,,"22,97",,,,,,-,,,,,,"22,97",,,,,,,,"156,24",,,,,,,,,
MATA DE SAO JOAO-BA,,,,BA,,,,"45.905,69",,,,,,"18.041,10",,,,,,"63.946,79",,,,,,,,"478.688,06",,,,,,,,,
MIGUEL CALMON-BA,,,,BA,,,,"30,28",,,,,,-,,,,,,"30,28",,,,,,,,"205,96",,,,,,,,,
MILAGRES-BA,,,,BA,,,,"22,97",,,,,,-,,,,,,"22,97",,,,,,,,"156,24",,,,,,,,,
MIRANTE-BA,,,,BA,,,,"21,93",,,,,,-,,,,,,"21,93",,,,,,,,"149,15",,,,,,,,,
MONTE SANTO-BA,,,,BA,,,,"33,41",,,,,,-,,,,,,"33,41",,,,,,,,"227,28",,,,,,,,,
MUNDO NOVO-BA,,,,BA,,,,"27,15",,,,,,-,,,,,,"27,15",,,,,,,,"184,67",,,,,,,,,
MUNIZ FERREIRA-BA,,,,BA,,,,"20,88",,,,,,-,,,,,,"20,88",,,,,,,,"142,04",,,,,,,,,
MURITIBA-BA,,,,BA,,,,"28,19",,,,,,-,,,,,,"28,19",,,,,,,,"191,76",,,,,,,,,
MUTUIPE-BA,,,,BA,,,,"26,10",,,,,,-,,,,,,"26,10",,,,,,,,"177,55",,,,,,,,,
NAZARE-BA,,,,BA,,,,"28,19",,,,,,-,,,,,,"28,19",,,,,,,,"191,76",,,,,,,,,
NORDESTINA-BA,,,,BA,,,,"21,93",,,,,,-,,,,,,"21,93",,,,,,,,"149,15",,,,,,,,,
NOVA CANAA-BA,,,,BA,,,,"22,97",,,,,,-,,,,,,"22,97",,,,,,,,"156,24",,,,,,,,,
NOVA FATIMA-BA,,,,BA,,,,"20,88",,,,,,-,,,,,,"20,88",,,,,,,,"142,04",,,,,,,,,
NOVA ITARANA-BA,,,,BA,,,,"20,88",,,,,,-,,,,,,"20,88",,,,,,,,"142,04",,,,,,,,,
NOVA SOURE-BA,,,,BA,,,,"27,15",,,,,,-,,,,,,"27,15",,,,,,,,"184,67",,,,,,,,,
NOVO TRIUNFO-BA,,,,BA,,,,"22,97",,,,,,-,,,,,,"22,97",,,,,,,,"156,24",,,,,,,,,
OLINDINA-BA,,,,BA,,,,"27,15",,,,,,-,,,,,,"27,15",,,,,,,,"184,67",,,,,,,,,
OURICANGAS-BA,,,,BA,,,,"20,88",,,,,,-,,,,,,"20,88",,,,,,,,"142,04",,,,,,,,,
OUROLANDIA-BA,,,,BA,,,,"24,01",,,,,,-,,,,,,"24,01",,,,,,,,"163,34",,,,,,,,,
PARIPIRANGA-BA,,,,BA,,,,"28,19",,,,,,-,,,,,,"28,19",,,,,,,,"191,76",,,,,,,,,
PAULO AFONSO-BA,,,,BA,,,,"37,59",,,,,,-,,,,,,"37,59",,,,,,,,"255,69",,,,,,,,,
PE DE SERRA-BA,,,,BA,,,,"22,97",,,,,,-,,,,,,"22,97",,,,,,,,"156,24",,,,,,,,,
PEDRAO-BA,,,,BA,,,,"20,88",,,,,,-,,,,,,"20,88",,,,,,,,"142,04",,,,,,,,,
PEDRO ALEXANDRE-BA,,,,BA,,,,"24,01",,,,,,-,,,,,,"24,01",,,,,,,,"163,34",,,,,,,,,
PINTADAS-BA,,,,BA,,,,"21,93",,,,,,-,,,,,,"21,93",,,,,,,,"149,15",,,,,,,,,
PIRITIBA-BA,,,,BA,,,,"26,10",,,,,,-,,,,,,"26,10",,,,,,,,"177,55",,,,,,,,,
PLANALTINO-BA,,,,BA,,,,"20,88",,,,,,-,,,,,,"20,88",,,,,,,,"142,04",,,,,,,,,
PLANALTO-BA,,,,BA,,,,"27,15",,,,,,-,,,,,,"27,15",,,,,,,,"184,67",,,,,,,,,
POCOES-BA,,,,BA,,,,"31,32",,,,,,-,,,,,,"31,32",,,,,,,,"213,08",,,,,,,,,
POJUCA-BA,,,,BA,,,,"166.854,13",,,,,,"107.846,01",,,,,,"274.700,14",,,,,,,,"1.892.040,20",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUEIMADAS-BA,,,,BA,,,,"27,15",,,,,,-,,,,,,"27,15",,,,,,,,"184,67",,,,,,,,,
QUIJINGUE-BA,,,,BA,,,,"27,15",,,,,,-,,,,,,"27,15",,,,,,,,"184,67",,,,,,,,,
QUIXABEIRA-BA,,,,BA,,,,"24,01",,,,,,-,,,,,,"24,01",,,,,,,,"163,34",,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,BA,,,,"27,15",,,,,,-,,,,,,"27,15",,,,,,,,"184,67",,,,,,,,,
RETIROLANDIA-BA,,,,BA,,,,"21,93",,,,,,-,,,,,,"21,93",,,,,,,,"149,15",,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,BA,,,,"29,24",,,,,,-,,,,,,"29,24",,,,,,,,"198,88",,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,BA,,,,"22,97",,,,,,-,,,,,,"22,97",,,,,,,,"156,24",,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,BA,,,,"32,37",,,,,,-,,,,,,"32,37",,,,,,,,"220,17",,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,BA,,,,"22,97",,,,,,-,,,,,,"22,97",,,,,,,,"156,24",,,,,,,,,
RIO REAL-BA,,,,BA,,,,"29,24",,,,,,-,,,,,,"29,24",,,,,,,,"198,88",,,,,,,,,
