BOA VISTA DO TUPIM-BA,,,,BA,,,,,"83,19",,,,,,,-,,,,,,"83,19",,,,,"642,72",,,,,,,,,
BOM JESUS DA SERRA-BA,,,,BA,,,,,"69,88",,,,,,,-,,,,,,"69,88",,,,,"539,87",,,,,,,,,
BREJOES-BA,,,,BA,,,,,"76,54",,,,,,,-,,,,,,"76,54",,,,,"591,29",,,,,,,,,
CAATIBA-BA,,,,BA,,,,,"76,54",,,,,,,-,,,,,,"76,54",,,,,"591,29",,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,BA,,,,,"76,54",,,,,,,-,,,,,,"76,54",,,,,"591,29",,,,,,,,,
CACHOEIRA-BA,,,,BA,,,,,"93,17",,,,,,,-,,,,,,"93,17",,,,,"719,84",,,,,,,,,
CAEM-BA,,,,BA,,,,,"73,21",,,,,,,-,,,,,,"73,21",,,,,"565,58",,,,,,,,,
CAETANOS-BA,,,,BA,,,,,"73,21",,,,,,,-,,,,,,"73,21",,,,,"565,58",,,,,,,,,
CAMACARI-BA,,,,BA,,,,,"205,04",,,,,,,"41,00",,,,,,"246,04",,,,,"2.476,16",,,,,,,,,
CANDEAL-BA,,,,BA,,,,,"69,88",,,,,,,-,,,,,,"69,88",,,,,"539,87",,,,,,,,,
CANDEIAS-BA,,,,BA,,,,,"217.648,53",,,,,,,"305.501,37",,,,,,"523.149,90",,,,,"3.975.359,81",,,,,,,,,
CANDIDO SALES-BA,,,,BA,,,,,"93,17",,,,,,,-,,,,,,"93,17",,,,,"719,84",,,,,,,,,
CANSANCAO-BA,,,,BA,,,,,"93,17",,,,,,,-,,,,,,"93,17",,,,,"719,84",,,,,,,,,
CANUDOS-BA,,,,BA,,,,,"73,21",,,,,,,-,,,,,,"73,21",,,,,"565,58",,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,BA,,,,,"69,88",,,,,,,-,,,,,,"69,88",,,,,"539,87",,,,,,,,,
CAPIM GROSSO-BA,,,,BA,,,,,"86,52",,,,,,,-,,,,,,"86,52",,,,,"668,41",,,,,,,,,
CARDEAL DA SILVA-BA,,,,BA,,,,,"141.723,94",,,,,,,"41.072,38",,,,,,"182.796,32",,,,,"1.383.364,96",,,,,,,,,
CASTRO ALVES-BA,,,,BA,,,,,"89,85",,,,,,,-,,,,,,"89,85",,,,,"694,14",,,,,,,,,
CATU-BA,,,,BA,,,,,"257.689,63",,,,,,,"139.053,88",,,,,,"396.743,51",,,,,"2.968.904,41",,,,,,,,,
CICERO DANTAS-BA,,,,BA,,,,,"93,17",,,,,,,-,,,,,,"93,17",,,,,"719,84",,,,,,,,,
CIPO-BA,,,,BA,,,,,"76,54",,,,,,,-,,,,,,"76,54",,,,,"591,29",,,,,,,,,
CONCEICAO DA FEIRA-BA,,,,BA,,,,,"79,86",,,,,,,-,,,,,,"79,86",,,,,"616,99",,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,BA,,,,,"83,19",,,,,,,-,,,,,,"83,19",,,,,"642,72",,,,,,,,,
CONCEICAO DO COITE-BA,,,,BA,,,,,"109,81",,,,,,,-,,,,,,"109,81",,,,,"848,39",,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,BA,,,,,"89,85",,,,,,,-,,,,,,"89,85",,,,,"694,14",,,,,,,,,
CONDE-BA,,,,BA,,,,,"86,52",,,,,,,-,,,,,,"86,52",,,,,"736,90",,,,,,,,,
CORACAO DE MARIA-BA,,,,BA,,,,,"86,52",,,,,,,-,,,,,,"86,52",,,,,"668,41",,,,,,,,,
CORONEL JOAO SA-BA,,,,BA,,,,,"83,19",,,,,,,-,,,,,,"83,19",,,,,"642,72",,,,,,,,,
CRAVOLANDIA-BA,,,,BA,,,,,"66,55",,,,,,,-,,,,,,"66,55",,,,,"514,16",,,,,,,,,
CRISOPOLIS-BA,,,,BA,,,,,"83,19",,,,,,,-,,,,,,"83,19",,,,,"642,72",,,,,,,,,
CRUZ DAS ALMAS-BA,,,,BA,,,,,"106,49",,,,,,,-,,,,,,"106,49",,,,,"822,67",,,,,,,,,
DARIO MEIRA-BA,,,,BA,,,,,"76,54",,,,,,,-,,,,,,"76,54",,,,,"591,29",,,,,,,,,
DIAS D'AVILA-BA,,,,BA,,,,,"103,16",,,,,,,-,,,,,,"103,16",,,,,"796,96",,,,,,,,,
DOM MACEDO COSTA-BA,,,,BA,,,,,"66,55",,,,,,,-,,,,,,"66,55",,,,,"514,16",,,,,,,,,
ELISIO MEDRADO-BA,,,,BA,,,,,"66,55",,,,,,,-,,,,,,"66,55",,,,,"514,16",,,,,,,,,
ENCRUZILHADA-BA,,,,BA,,,,,"96,50",,,,,,,-,,,,,,"96,50",,,,,"745,54",,,,,,,,,
ENTRE RIOS-BA,,,,BA,,,,,"236.287,98",,,,,,,"146.106,96",,,,,,"382.394,94",,,,,"3.178.466,35",,,,,,,,,
ESPLANADA-BA,,,,BA,,,,,"532.816,50",,,,,,,"336.257,18",,,,,,"869.073,68",,,,,"6.302.347,97",,,,,,,,,
EUCLIDES DA CUNHA-BA,,,,BA,,,,,"106,49",,,,,,,-,,,,,,"106,49",,,,,"822,67",,,,,,,,,
FATIMA-BA,,,,BA,,,,,"83,19",,,,,,,-,,,,,,"83,19",,,,,"642,72",,,,,,,,,
FEIRA DE SANTANA-BA,,,,BA,,,,,"133,11",,,,,,,-,,,,,,"133,11",,,,,"1.028,35",,,,,,,,,
GAVIAO-BA,,,,BA,,,,,"66,55",,,,,,,-,,,,,,"66,55",,,,,"514,16",,,,,,,,,
GLORIA-BA,,,,BA,,,,,"76,54",,,,,,,-,,,,,,"76,54",,,,,"591,29",,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,BA,,,,,"79,86",,,,,,,-,,,,,,"79,86",,,,,"616,99",,,,,,,,,
HELIOPOLIS-BA,,,,BA,,,,,"73,21",,,,,,,-,,,,,,"73,21",,,,,"565,58",,,,,,,,,
IACU-BA,,,,BA,,,,,"93,17",,,,,,,-,,,,,,"93,17",,,,,"719,84",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBIQUERA-BA,,,,BA,,,,,"66,55",,,,,,,-,,,,,,"66,55",,,,,"514,16",,,,,,,,,
ICHU-BA,,,,BA,,,,,"66,55",,,,,,,-,,,,,,"66,55",,,,,"514,16",,,,,,,,,
INHAMBUPE-BA,,,,BA,,,,,"93,17",,,,,,,-,,,,,,"93,17",,,,,"719,84",,,,,,,,,
IPECAETA-BA,,,,BA,,,,,"83,19",,,,,,,-,,,,,,"83,19",,,,,"642,72",,,,,,,,,
IPIRA-BA,,,,BA,,,,,"109,81",,,,,,,-,,,,,,"109,81",,,,,"848,39",,,,,,,,,
IRAJUBA-BA,,,,BA,,,,,"66,55",,,,,,,-,,,,,,"66,55",,,,,"514,16",,,,,,,,,
IRARA-BA,,,,BA,,,,,"89,85",,,,,,,-,,,,,,"89,85",,,,,"694,14",,,,,,,,,
ITABERABA-BA,,,,BA,,,,,"109,81",,,,,,,-,,,,,,"109,81",,,,,"848,39",,,,,,,,,
ITAGI-BA,,,,BA,,,,,"76,54",,,,,,,-,,,,,,"76,54",,,,,"591,29",,,,,,,,,
ITAMBE-BA,,,,BA,,,,,"93,17",,,,,,,-,,,,,,"93,17",,,,,"719,84",,,,,,,,,
ITANAGRA-BA,,,,BA,,,,,"98.797,16",,,,,,,"15.357,23",,,,,,"114.154,39",,,,,"850.404,05",,,,,,,,,
ITAPARICA-BA,,,,BA,,,,,"3.207,88",,,,,,,"192.340,62",,,,,,"195.548,50",,,,,"1.361.825,25",,,,,,,,,
ITAPETINGA-BA,,,,BA,,,,,"109,81",,,,,,,-,,,,,,"109,81",,,,,"848,39",,,,,,,,,
ITAPICURU-BA,,,,BA,,,,,"89,85",,,,,,,-,,,,,,"89,85",,,,,"694,14",,,,,,,,,
ITAQUARA-BA,,,,BA,,,,,"66,55",,,,,,,-,,,,,,"66,55",,,,,"514,16",,,,,,,,,
ITARANTIM-BA,,,,BA,,,,,"79,86",,,,,,,-,,,,,,"79,86",,,,,"616,99",,,,,,,,,
ITATIM-BA,,,,BA,,,,,"73,21",,,,,,,-,,,,,,"73,21",,,,,"565,58",,,,,,,,,
ITIRUCU-BA,,,,BA,,,,,"73,21",,,,,,,-,,,,,,"73,21",,,,,"565,58",,,,,,,,,
ITIUBA-BA,,,,BA,,,,,"96,50",,,,,,,-,,,,,,"96,50",,,,,"745,54",,,,,,,,,
JACOBINA-BA,,,,BA,,,,,"116,47",,,,,,,-,,,,,,"116,47",,,,,"899,80",,,,,,,,,
JAGUAQUARA-BA,,,,BA,,,,,"103,16",,,,,,,-,,,,,,"103,16",,,,,"796,96",,,,,,,,,
JAGUARIPE-BA,,,,BA,,,,,"73,21",,,,,,,-,,,,,,"73,21",,,,,"565,58",,,,,,,,,
JANDAIRA-BA,,,,BA,,,,,"69,88",,,,,,,-,,,,,,"69,88",,,,,"539,87",,,,,,,,,
JEQUIE-BA,,,,BA,,,,,"133,11",,,,,,,-,,,,,,"133,11",,,,,"1.028,35",,,,,,,,,
JEREMOABO-BA,,,,BA,,,,,"96,50",,,,,,,-,,,,,,"96,50",,,,,"745,54",,,,,,,,,
JIQUIRICA-BA,,,,BA,,,,,"73,21",,,,,,,-,,,,,,"73,21",,,,,"565,58",,,,,,,,,
JITAUNA-BA,,,,BA,,,,,"86,52",,,,,,,-,,,,,,"86,52",,,,,"668,41",,,,,,,,,
LAFAIETE COUTINHO-BA,,,,BA,,,,,"66,55",,,,,,,-,,,,,,"66,55",,,,,"514,16",,,,,,,,,
LAJE-BA,,,,BA,,,,,"83,19",,,,,,,-,,,,,,"83,19",,,,,"642,72",,,,,,,,,
LAJEDINHO-BA,,,,BA,,,,,"66,55",,,,,,,-,,,,,,"66,55",,,,,"514,16",,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,BA,,,,,"66,55",,,,,,,-,,,,,,"66,55",,,,,"514,16",,,,,,,,,
LAMARAO-BA,,,,BA,,,,,"66,55",,,,,,,-,,,,,,"66,55",,,,,"514,16",,,,,,,,,
LAURO DE FREITAS-BA,,,,BA,,,,,"126,45",,,,,,,-,,,,,,"126,45",,,,,"976,94",,,,,,,,,
MACAJUBA-BA,,,,BA,,,,,"69,88",,,,,,,-,,,,,,"69,88",,,,,"539,87",,,,,,,,,
MACARANI-BA,,,,BA,,,,,"76,54",,,,,,,-,,,,,,"76,54",,,,,"591,29",,,,,,,,,
MADRE DE DEUS-BA,,,,BA,,,,,"1.312.623,50",,,,,,,"885.552,97",,,,,,"2.198.176,47",,,,,"15.090.419,58",,,,,,,,,
MAIQUINIQUE-BA,,,,BA,,,,,"66,55",,,,,,,-,,,,,,"66,55",,,,,"514,16",,,,,,,,,
MAIRI-BA,,,,BA,,,,,"86,52",,,,,,,-,,,,,,"86,52",,,,,"668,41",,,,,,,,,
MANOEL VITORINO-BA,,,,BA,,,,,"79,86",,,,,,,-,,,,,,"79,86",,,,,"616,99",,,,,,,,,
MARACAS-BA,,,,BA,,,,,"93,17",,,,,,,-,,,,,,"93,17",,,,,"719,84",,,,,,,,,
MARAGOGIPE-BA,,,,BA,,,,,"103,16",,,,,,,-,,,,,,"103,16",,,,,"796,96",,,,,,,,,
MARCIONILIO SOUZA-BA,,,,BA,,,,,"69,88",,,,,,,-,,,,,,"69,88",,,,,"539,87",,,,,,,,,
MATA DE SÃO JOAO-BA,,,,BA,,,,,"191.034,10",,,,,,,"82.980,12",,,,,,"274.014,22",,,,,"2.022.272,56",,,,,,,,,
MIGUEL CALMON-BA,,,,BA,,,,,"93,17",,,,,,,-,,,,,,"93,17",,,,,"719,84",,,,,,,,,
MILAGRES-BA,,,,BA,,,,,"73,21",,,,,,,-,,,,,,"73,21",,,,,"565,58",,,,,,,,,
MIRANTE-BA,,,,BA,,,,,"73,21",,,,,,,-,,,,,,"73,21",,,,,"565,58",,,,,,,,,
MONTE SANTO-BA,,,,BA,,,,,"106,49",,,,,,,-,,,,,,"106,49",,,,,"822,67",,,,,,,,,
MUNDO NOVO-BA,,,,BA,,,,,"86,52",,,,,,,-,,,,,,"86,52",,,,,"668,41",,,,,,,,,
MUNIZ FERREIRA-BA,,,,BA,,,,,"66,55",,,,,,,-,,,,,,"66,55",,,,,"514,16",,,,,,,,,
MURITIBA-BA,,,,BA,,,,,"93,17",,,,,,,-,,,,,,"93,17",,,,,"719,84",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUTUIPE-BA,,,,BA,,,,,"86,52",,,,,,,-,,,,,,"86,52",,,,,"668,41",,,,,,,,,
NAZARE-BA,,,,BA,,,,,"89,85",,,,,,,-,,,,,,"89,85",,,,,"694,14",,,,,,,,,
NORDESTINA-BA,,,,BA,,,,,"69,88",,,,,,,-,,,,,,"69,88",,,,,"539,87",,,,,,,,,
NOVA CANAA-BA,,,,BA,,,,,"76,54",,,,,,,-,,,,,,"76,54",,,,,"591,29",,,,,,,,,
NOVA FATIMA-BA,,,,BA,,,,,"66,55",,,,,,,-,,,,,,"66,55",,,,,"514,16",,,,,,,,,
NOVA ITARANA-BA,,,,BA,,,,,"66,55",,,,,,,-,,,,,,"66,55",,,,,"514,16",,,,,,,,,
NOVA SOURE-BA,,,,BA,,,,,"89,85",,,,,,,-,,,,,,"89,85",,,,,"694,14",,,,,,,,,
NOVO TRIUNFO-BA,,,,BA,,,,,"73,21",,,,,,,-,,,,,,"73,21",,,,,"565,58",,,,,,,,,
OLINDINA-BA,,,,BA,,,,,"86,52",,,,,,,-,,,,,,"86,52",,,,,"668,41",,,,,,,,,
OURICANGAS-BA,,,,BA,,,,,"66,55",,,,,,,-,,,,,,"66,55",,,,,"514,16",,,,,,,,,
OUROLANDIA-BA,,,,BA,,,,,"76,54",,,,,,,-,,,,,,"76,54",,,,,"591,29",,,,,,,,,
PARIPIRANGA-BA,,,,BA,,,,,"89,85",,,,,,,-,,,,,,"89,85",,,,,"694,14",,,,,,,,,
