IRANDUBA-AM,,,,AM,,,,,-,,,,,"12.841,45",,,,,,"12.841,45",,,,,,"171.520,85",,,,,,,,,,
MANAUS-AM,,,,AM,,,,,"23.012,16",,,,,"38.524,36",,,,,,"61.536,52",,,,,,"468.923,47",,,,,,,,,,
ACAJUTIBA-BA,,,,BA,,,,,"29,79",,,,,-,,,,,,"29,79",,,,,,"287,98",,,,,,,,,,
ADUSTINA-BA,,,,BA,,,,,"28,53",,,,,-,,,,,,"28,53",,,,,,"274,99",,,,,,,,,,
AGUA FRIA-BA,,,,BA,,,,,"31,20",,,,,-,,,,,,"31,20",,,,,,"301,13",,,,,,,,,,
AIQUARA-BA,,,,BA,,,,,"27,12",,,,,-,,,,,,"27,12",,,,,,"261,81",,,,,,,,,,
ALAGOINHAS-BA,,,,BA,,,,,"127.116,54",,,,,"65.116,35",,,,,,"192.232,89",,,,,,"1.756.618,76",,,,,,,,,,
AMARGOSA-BA,,,,BA,,,,,"37,94",,,,,-,,,,,,"37,94",,,,,,"366,54",,,,,,,,,,
AMELIA RODRIGUES-BA,,,,BA,,,,,"35,27",,,,,-,,,,,,"35,27",,,,,,"340,4",,,,,,,,,,
ANAGE-BA,,,,BA,,,,,"42,01",,,,,-,,,,,,"42,01",,,,,,"405,82",,,,,,,,,,
ANGUERA-BA,,,,BA,,,,,"27,12",,,,,-,,,,,,"27,12",,,,,,"261,81",,,,,,,,,,
ANTAS-BA,,,,BA,,,,,"28,53",,,,,-,,,,,,"28,53",,,,,,"274,99",,,,,,,,,,
ANTONIO CARDOSO-BA,,,,BA,,,,,"28,53",,,,,-,,,,,,"28,53",,,,,,"274,99",,,,,,,,,,
APORA-BA,,,,BA,,,,,"31,20",,,,,-,,,,,,"31,20",,,,,,"301,13",,,,,,,,,,
APUAREMA-BA,,,,BA,,,,,"28,53",,,,,-,,,,,,"28,53",,,,,,"274,99",,,,,,,,,,
ARACAS-BA,,,,BA,,,,,"55.099,03",,,,,"19.298,31",,,,,,"74.397,34",,,,,,"626.049,74",,,,,,,,,,
ARACI-BA,,,,BA,,,,,"43,43",,,,,-,,,,,,"43,43",,,,,,"418,99",,,,,,,,,,
ARAMARI-BA,,,,BA,,,,,"27,12",,,,,-,,,,,,"27,12",,,,,,"261,81",,,,,,,,,,
ARATUIPE-BA,,,,BA,,,,,"27,12",,,,,-,,,,,,"27,12",,,,,,"261,81",,,,,,,,,,
BAIXA GRANDE-BA,,,,BA,,,,,"35,27",,,,,-,,,,,,"35,27",,,,,,"340,4",,,,,,,,,,
BANZAE-BA,,,,BA,,,,,"28,53",,,,,-,,,,,,"28,53",,,,,,"274,99",,,,,,,,,,
BARRA DO CHOCA-BA,,,,BA,,,,,"40,77",,,,,-,,,,,,"40,77",,,,,,"392,85",,,,,,,,,,
BELO CAMPO-BA,,,,BA,,,,,"31,20",,,,,-,,,,,,"31,20",,,,,,"301,13",,,,,,,,,,
BIRITINGA-BA,,,,BA,,,,,"29,79",,,,,-,,,,,,"29,79",,,,,,"287,98",,,,,,,,,,
BOA NOVA-BA,,,,BA,,,,,"32,62",,,,,-,,,,,,"32,62",,,,,,"314,27",,,,,,,,,,
BOA VISTA DO TUPIM-BA,,,,BA,,,,,"33,87",,,,,-,,,,,,"33,87",,,,,,"327,27",,,,,,,,,,
BOM JESUS DA SERRA-BA,,,,BA,,,,,"28,53",,,,,-,,,,,,"28,53",,,,,,"274,99",,,,,,,,,,
BREJOES-BA,,,,BA,,,,,"31,20",,,,,-,,,,,,"31,20",,,,,,"301,13",,,,,,,,,,
CAATIBA-BA,,,,BA,,,,,"31,20",,,,,-,,,,,,"31,20",,,,,,"301,13",,,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,BA,,,,,"31,20",,,,,-,,,,,,"31,20",,,,,,"301,13",,,,,,,,,,
CACHOEIRA-BA,,,,BA,,,,,"37,94",,,,,-,,,,,,"37,94",,,,,,"366,54",,,,,,,,,,
CAEM-BA,,,,BA,,,,,"32,62",,,,,-,,,,,,"32,62",,,,,,"314,27",,,,,,,,,,
CAETANOS-BA,,,,BA,,,,,"28,53",,,,,-,,,,,,"28,53",,,,,,"274,99",,,,,,,,,,
CAMACARI-BA,,,,BA,,,,,"23.258,21",,,,,"81,08",,,,,,"23.339,29",,,,,,"194.060,74",,,,,,,,,,
CANDEAL-BA,,,,BA,,,,,"28,53",,,,,-,,,,,,"28,53",,,,,,"274,99",,,,,,,,,,
CANDEIAS-BA,,,,BA,,,,,"291.371,08",,,,,"135.413,76",,,,,,"426.784,84",,,,,,"3.580.784,33",,,,,,,,,,
CANDIDO SALES-BA,,,,BA,,,,,"36,69",,,,,-,,,,,,"36,69",,,,,,"353,56",,,,,,,,,,
CANSANCAO-BA,,,,BA,,,,,"37,94",,,,,-,,,,,,"37,94",,,,,,"366,54",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CANUDOS-BA,,,,BA,,,,,"32,62",,,,,-,,,,,,"32,62",,,,,,"314,27",,,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,BA,,,,,"28,53",,,,,-,,,,,,"28,53",,,,,,"274,99",,,,,,,,,,
CAPIM GROSSO-BA,,,,BA,,,,,"36,69",,,,,-,,,,,,"36,69",,,,,,"353,56",,,,,,,,,,
CARAVELAS-BA,,,,BA,,,,,"23.012,16",,,,,-,,,,,,"23.012,16",,,,,,"191.928,42",,,,,,,,,,
CARDEAL DA SILVA-BA,,,,BA,,,,,"49.169,01",,,,,"16.853,67",,,,,,"66.022,68",,,,,,"604.446,66",,,,,,,,,,
CASTRO ALVES-BA,,,,BA,,,,,"36,69",,,,,-,,,,,,"36,69",,,,,,"353,56",,,,,,,,,,
CATU-BA,,,,BA,,,,,"96.051,34",,,,,"161.764,64",,,,,,"257.815,98",,,,,,"2.065.752,16",,,,,,,,,,
CICERO DANTAS-BA,,,,BA,,,,,"37,94",,,,,-,,,,,,"37,94",,,,,,"366,54",,,,,,,,,,
CIPO-BA,,,,BA,,,,,"29,79",,,,,-,,,,,,"29,79",,,,,,"287,98",,,,,,,,,,
CONCEICAO DA FEIRA-BA,,,,BA,,,,,"32,62",,,,,-,,,,,,"32,62",,,,,,"314,27",,,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,BA,,,,,"33,87",,,,,-,,,,,,"33,87",,,,,,"327,27",,,,,,,,,,
CONCEICAO DO COITE-BA,,,,BA,,,,,"43,43",,,,,-,,,,,,"43,43",,,,,,"418,99",,,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,BA,,,,,"36,69",,,,,-,,,,,,"36,69",,,,,,"353,56",,,,,,,,,,
CONDE-BA,,,,BA,,,,,"33,87",,,,,-,,,,,,"33,87",,,,,,"327,27",,,,,,,,,,
CORACAO DE MARIA-BA,,,,BA,,,,,"35,27",,,,,-,,,,,,"35,27",,,,,,"340,4",,,,,,,,,,
CORONEL JOAO SA-BA,,,,BA,,,,,"33,87",,,,,-,,,,,,"33,87",,,,,,"327,27",,,,,,,,,,
CRAVOLANDIA-BA,,,,BA,,,,,"27,12",,,,,-,,,,,,"27,12",,,,,,"261,81",,,,,,,,,,
CRISOPOLIS-BA,,,,BA,,,,,"32,62",,,,,-,,,,,,"32,62",,,,,,"314,27",,,,,,,,,,
CRUZ DAS ALMAS-BA,,,,BA,,,,,"43,43",,,,,-,,,,,,"43,43",,,,,,"418,99",,,,,,,,,,
DARIO MEIRA-BA,,,,BA,,,,,"31,20",,,,,-,,,,,,"31,20",,,,,,"301,13",,,,,,,,,,
DIAS D'AVILA-BA,,,,BA,,,,,"40,77",,,,,-,,,,,,"40,77",,,,,,"392,85",,,,,,,,,,
DOM MACEDO COSTA-BA,,,,BA,,,,,"27,12",,,,,-,,,,,,"27,12",,,,,,"261,81",,,,,,,,,,
ELISIO MEDRADO-BA,,,,BA,,,,,"27,12",,,,,-,,,,,,"27,12",,,,,,"261,81",,,,,,,,,,
ENCRUZILHADA-BA,,,,BA,,,,,"37,94",,,,,-,,,,,,"37,94",,,,,,"366,54",,,,,,,,,,
ENTRE RIOS-BA,,,,BA,,,,,"142.603,76",,,,,"77.111,19",,,,,,"219.714,95",,,,,,"2.009.855,18",,,,,,,,,,
ESPLANADA-BA,,,,BA,,,,,"168.820,97",,,,,"94.023,01",,,,,,"262.843,98",,,,,,"2.561.097,82",,,,,,,,,,
EUCLIDES DA CUNHA-BA,,,,BA,,,,,"43,43",,,,,-,,,,,,"43,43",,,,,,"418,99",,,,,,,,,,
FATIMA-BA,,,,BA,,,,,"32,62",,,,,-,,,,,,"32,62",,,,,,"314,27",,,,,,,,,,
FEIRA DE SANTANA-BA,,,,BA,,,,,"54,25",,,,,-,,,,,,"54,25",,,,,,"523,69",,,,,,,,,,
GAVIAO-BA,,,,BA,,,,,"27,12",,,,,-,,,,,,"27,12",,,,,,"261,81",,,,,,,,,,
GLORIA-BA,,,,BA,,,,,"29,79",,,,,-,,,,,,"29,79",,,,,,"287,98",,,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,BA,,,,,"32,62",,,,,-,,,,,,"32,62",,,,,,"314,27",,,,,,,,,,
HELIOPOLIS-BA,,,,BA,,,,,"29,79",,,,,-,,,,,,"29,79",,,,,,"287,98",,,,,,,,,,
IACU-BA,,,,BA,,,,,"36,69",,,,,-,,,,,,"36,69",,,,,,"353,56",,,,,,,,,,
IBIQUERA-BA,,,,BA,,,,,"27,12",,,,,-,,,,,,"27,12",,,,,,"261,81",,,,,,,,,,
ICHU-BA,,,,BA,,,,,"27,12",,,,,-,,,,,,"27,12",,,,,,"261,81",,,,,,,,,,
INHAMBUPE-BA,,,,BA,,,,,"36,69",,,,,-,,,,,,"36,69",,,,,,"353,56",,,,,,,,,,
IPECAETA-BA,,,,BA,,,,,"32,62",,,,,-,,,,,,"32,62",,,,,,"314,27",,,,,,,,,,
IPIRA-BA,,,,BA,,,,,"44,84",,,,,-,,,,,,"44,84",,,,,,"432,13",,,,,,,,,,
IRAJUBA-BA,,,,BA,,,,,"27,12",,,,,-,,,,,,"27,12",,,,,,"261,81",,,,,,,,,,
IRARA-BA,,,,BA,,,,,"36,69",,,,,-,,,,,,"36,69",,,,,,"353,56",,,,,,,,,,
ITABERABA-BA,,,,BA,,,,,"44,84",,,,,-,,,,,,"44,84",,,,,,"432,13",,,,,,,,,,
ITAGI-BA,,,,BA,,,,,"31,20",,,,,-,,,,,,"31,20",,,,,,"301,13",,,,,,,,,,
ITAMBE-BA,,,,BA,,,,,"37,94",,,,,-,,,,,,"37,94",,,,,,"366,54",,,,,,,,,,
ITANAGRA-BA,,,,BA,,,,,"33.741,37",,,,,"6.838,26",,,,,,"40.579,63",,,,,,"323.173,01",,,,,,,,,,
ITAPARICA-BA,,,,BA,,,,,"910,32",,,,,"1.264,12",,,,,,"2.174,44",,,,,,"20.985,88",,,,,,,,,,
ITAPETINGA-BA,,,,BA,,,,,"43,43",,,,,-,,,,,,"43,43",,,,,,"418,99",,,,,,,,,,
ITAPICURU-BA,,,,BA,,,,,"36,69",,,,,-,,,,,,"36,69",,,,,,"353,56",,,,,,,,,,
ITAQUARA-BA,,,,BA,,,,,"27,12",,,,,-,,,,,,"27,12",,,,,,"261,81",,,,,,,,,,
ITARANTIM-BA,,,,BA,,,,,"31,20",,,,,-,,,,,,"31,20",,,,,,"301,13",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITATIM-BA,,,,BA,,,,,"28,53",,,,,-,,,,,,"28,53",,,,,,"274,99",,,,,,,,,,
ITIRUCU-BA,,,,BA,,,,,"29,79",,,,,-,,,,,,"29,79",,,,,,"287,98",,,,,,,,,,
ITIUBA-BA,,,,BA,,,,,"39,36",,,,,-,,,,,,"39,36",,,,,,"379,69",,,,,,,,,,
JACOBINA-BA,,,,BA,,,,,"48,92",,,,,-,,,,,,"48,92",,,,,,"471,41",,,,,,,,,,
JAGUAQUARA-BA,,,,BA,,,,,"42,01",,,,,-,,,,,,"42,01",,,,,,"405,82",,,,,,,,,,
JAGUARIPE-BA,,,,BA,,,,,"29,79",,,,,-,,,,,,"29,79",,,,,,"287,98",,,,,,,,,,
JANDAIRA-BA,,,,BA,,,,,"27,12",,,,,-,,,,,,"27,12",,,,,,"261,81",,,,,,,,,,
JEQUIE-BA,,,,BA,,,,,"54,25",,,,,-,,,,,,"54,25",,,,,,"523,69",,,,,,,,,,
JEREMOABO-BA,,,,BA,,,,,"39,36",,,,,-,,,,,,"39,36",,,,,,"379,69",,,,,,,,,,
JIQUIRICA-BA,,,,BA,,,,,"29,79",,,,,-,,,,,,"29,79",,,,,,"287,98",,,,,,,,,,
JITAUNA-BA,,,,BA,,,,,"32,62",,,,,-,,,,,,"32,62",,,,,,"314,27",,,,,,,,,,
LAFAIETE COUTINHO-BA,,,,BA,,,,,"27,12",,,,,-,,,,,,"27,12",,,,,,"261,81",,,,,,,,,,
LAJE-BA,,,,BA,,,,,"33,87",,,,,-,,,,,,"33,87",,,,,,"327,27",,,,,,,,,,
LAJEDINHO-BA,,,,BA,,,,,"27,12",,,,,-,,,,,,"27,12",,,,,,"261,81",,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,BA,,,,,"27,12",,,,,-,,,,,,"27,12",,,,,,"261,81",,,,,,,,,,
LAMARAO-BA,,,,BA,,,,,"28,53",,,,,-,,,,,,"28,53",,,,,,"274,99",,,,,,,,,,
LAURO DE FREITAS-BA,,,,BA,,,,,"50,17",,,,,-,,,,,,"50,17",,,,,,"484,39",,,,,,,,,,
MACAJUBA-BA,,,,BA,,,,,"28,53",,,,,-,,,,,,"28,53",,,,,,"274,99",,,,,,,,,,
MACARANI-BA,,,,BA,,,,,"32,62",,,,,-,,,,,,"32,62",,,,,,"314,27",,,,,,,,,,
MADRE DE DEUS-BA,,,,BA,,,,,"198.443,80",,,,,"336.873,89",,,,,,"535.317,69",,,,,,"4.135.716,39",,,,,,,,,,
MAIQUINIQUE-BA,,,,BA,,,,,"27,12",,,,,-,,,,,,"27,12",,,,,,"261,81",,,,,,,,,,
MAIRI-BA,,,,BA,,,,,"33,87",,,,,-,,,,,,"33,87",,,,,,"327,27",,,,,,,,,,
MANOEL VITORINO-BA,,,,BA,,,,,"31,20",,,,,-,,,,,,"31,20",,,,,,"301,13",,,,,,,,,,
MARACAS-BA,,,,BA,,,,,"37,94",,,,,-,,,,,,"37,94",,,,,,"366,54",,,,,,,,,,
MARAGOGIPE-BA,,,,BA,,,,,"39,36",,,,,-,,,,,,"39,36",,,,,,"379,69",,,,,,,,,,
MARCIONILIO SOUZA-BA,,,,BA,,,,,"29,79",,,,,-,,,,,,"29,79",,,,,,"287,98",,,,,,,,,,
MATA DE SÃO JOAO-BA,,,,BA,,,,,"88.829,31",,,,,"38.876,64",,,,,,"127.705,95",,,,,,"1.102.965,51",,,,,,,,,,
MIGUEL CALMON-BA,,,,BA,,,,,"39,36",,,,,-,,,,,,"39,36",,,,,,"379,69",,,,,,,,,,
MILAGRES-BA,,,,BA,,,,,"29,79",,,,,-,,,,,,"29,79",,,,,,"287,98",,,,,,,,,,
MIRANTE-BA,,,,BA,,,,,"28,53",,,,,-,,,,,,"28,53",,,,,,"274,99",,,,,,,,,,
MONTE SANTO-BA,,,,BA,,,,,"43,43",,,,,-,,,,,,"43,43",,,,,,"418,99",,,,,,,,,,
MUNDO NOVO-BA,,,,BA,,,,,"35,27",,,,,-,,,,,,"35,27",,,,,,"340,4",,,,,,,,,,
MUNIZ FERREIRA-BA,,,,BA,,,,,"27,12",,,,,-,,,,,,"27,12",,,,,,"261,81",,,,,,,,,,
MURITIBA-BA,,,,BA,,,,,"36,69",,,,,-,,,,,,"36,69",,,,,,"353,56",,,,,,,,,,
MUTUIPE-BA,,,,BA,,,,,"33,87",,,,,-,,,,,,"33,87",,,,,,"327,27",,,,,,,,,,
NAZARE-BA,,,,BA,,,,,"36,69",,,,,-,,,,,,"36,69",,,,,,"353,56",,,,,,,,,,
NORDESTINA-BA,,,,BA,,,,,"28,53",,,,,-,,,,,,"28,53",,,,,,"274,99",,,,,,,,,,
NOVA CANAA-BA,,,,BA,,,,,"29,79",,,,,-,,,,,,"29,79",,,,,,"287,98",,,,,,,,,,
NOVA FATIMA-BA,,,,BA,,,,,"27,12",,,,,-,,,,,,"27,12",,,,,,"261,81",,,,,,,,,,
NOVA ITARANA-BA,,,,BA,,,,,"27,12",,,,,-,,,,,,"27,12",,,,,,"261,81",,,,,,,,,,
NOVA SOURE-BA,,,,BA,,,,,"35,27",,,,,-,,,,,,"35,27",,,,,,"340,4",,,,,,,,,,
NOVO TRIUNFO-BA,,,,BA,,,,,"29,79",,,,,-,,,,,,"29,79",,,,,,"287,98",,,,,,,,,,
OLINDINA-BA,,,,BA,,,,,"35,27",,,,,-,,,,,,"35,27",,,,,,"340,4",,,,,,,,,,
OURICANGAS-BA,,,,BA,,,,,"27,12",,,,,-,,,,,,"27,12",,,,,,"261,81",,,,,,,,,,
OUROLANDIA-BA,,,,BA,,,,,"31,20",,,,,-,,,,,,"31,20",,,,,,"301,13",,,,,,,,,,
PARIPIRANGA-BA,,,,BA,,,,,"36,69",,,,,-,,,,,,"36,69",,,,,,"353,56",,,,,,,,,,
PAULO AFONSO-BA,,,,BA,,,,,"48,92",,,,,-,,,,,,"48,92",,,,,,"471,41",,,,,,,,,,
PE DE SERRA-BA,,,,BA,,,,,"29,79",,,,,-,,,,,,"29,79",,,,,,"287,98",,,,,,,,,,
PEDRAO-BA,,,,BA,,,,,"27,12",,,,,-,,,,,,"27,12",,,,,,"261,81",,,,,,,,,,
PEDRO ALEXANDRE-BA,,,,BA,,,,,"31,20",,,,,-,,,,,,"31,20",,,,,,"301,13",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PINTADAS-BA,,,,BA,,,,,"28,53",,,,,-,,,,,,"28,53",,,,,,"274,99",,,,,,,,,,
PIRITIBA-BA,,,,BA,,,,,"33,87",,,,,-,,,,,,"33,87",,,,,,"327,27",,,,,,,,,,
PLANALTINO-BA,,,,BA,,,,,"27,12",,,,,-,,,,,,"27,12",,,,,,"261,81",,,,,,,,,,
PLANALTO-BA,,,,BA,,,,,"35,27",,,,,-,,,,,,"35,27",,,,,,"340,4",,,,,,,,,,
POCOES-BA,,,,BA,,,,,"40,77",,,,,-,,,,,,"40,77",,,,,,"392,85",,,,,,,,,,
POJUCA-BA,,,,BA,,,,,"302.423,14",,,,,"200.249,61",,,,,,"502.672,75",,,,,,"4.027.409,73",,,,,,,,,,
QUEIMADAS-BA,,,,BA,,,,,"35,27",,,,,-,,,,,,"35,27",,,,,,"340,4",,,,,,,,,,
QUIJINGUE-BA,,,,BA,,,,,"35,27",,,,,-,,,,,,"35,27",,,,,,"340,4",,,,,,,,,,
QUIXABEIRA-BA,,,,BA,,,,,"31,20",,,,,-,,,,,,"31,20",,,,,,"301,13",,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,BA,,,,,"35,27",,,,,-,,,,,,"35,27",,,,,,"340,4",,,,,,,,,,
RETIROLANDIA-BA,,,,BA,,,,,"28,53",,,,,-,,,,,,"28,53",,,,,,"274,99",,,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,BA,,,,,"37,94",,,,,-,,,,,,"37,94",,,,,,"366,54",,,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,BA,,,,,"29,79",,,,,-,,,,,,"29,79",,,,,,"287,98",,,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,BA,,,,,"42,01",,,,,-,,,,,,"42,01",,,,,,"405,82",,,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,BA,,,,,"29,79",,,,,-,,,,,,"29,79",,,,,,"287,98",,,,,,,,,,
RIO REAL-BA,,,,BA,,,,,"37,94",,,,,-,,,,,,"37,94",,,,,,"366,54",,,,,,,,,,
RUY BARBOSA-BA,,,,BA,,,,,"37,94",,,,,-,,,,,,"37,94",,,,,,"366,54",,,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,BA,,,,,"758,70",,,,,"1.264,12",,,,,,"2.022,82",,,,,,"19.521,64",,,,,,,,,,
SALVADOR-BA,,,,BA,,,,,"1.517,25",,,,,"75.844,07",,,,,,"77.361,32",,,,,,"581.025,40",,,,,,,,,,
