JEQUIA DA PRAIA-AL,,,,,,,,AL,,"15.909,85",,,,,,,"6.358,14",,,,,,,"22.267,99",,,,,,"134.307,01",,,,,,,,,,
JOAQUIM GOMES-AL,,,,,,,,AL,,"956,82",,,,,,,"0,71",,,,,,,"957,53",,,,,,"8.875,75",,,,,,,,,,
JUNDIA-AL,,,,,,,,AL,,"775,94",,,,,,,"0,55",,,,,,,"776,49",,,,,,"292.900,39",,,,,,,,,,
JUNQUEIRO-AL,,,,,,,,AL,,"993,62",,,,,,,"0,74",,,,,,,"994,36",,,,,,"9.217,15",,,,,,,,,,
MACEIO-AL,,,,,,,,AL,,"90.538,17",,,,,,,"22.768,86",,,,,,,"113.307,03",,,,,,"1.272.743,93",,,,,,,,,,
MARAGOGI-AL,,,,,,,,AL,,"993,62",,,,,,,"0,74",,,,,,,"994,36",,,,,,"9.217,15",,,,,,,,,,
MARECHAL DEODORO-AL,,,,,,,,AL,,"109.642,70",,,,,,,"107.146,96",,,,,,,"216.789,66",,,,,,"2.248.368,84",,,,,,,,,,
MATRIZ DE CAMARAGIBE-AL,,,,,,,,AL,,"993,62",,,,,,,"0,74",,,,,,,"994,36",,,,,,"9.217,15",,,,,,,,,,
MESSIAS-AL,,,,,,,,AL,,"846,42",,,,,,,"0,63",,,,,,,"847,05",,,,,,"7.851,63",,,,,,,,,,
MURICI-AL,,,,,,,,AL,,"993,62",,,,,,,"0,74",,,,,,,"994,36",,,,,,"9.217,15",,,,,,,,,,
NOVO LINO-AL,,,,,,,,AL,,"772,81",,,,,,,"0,58",,,,,,,"773,39",,,,,,"7.168,87",,,,,,,,,,
PARIPUEIRA-AL,,,,,,,,AL,,"736,01",,,,,,,"9.858,77",,,,,,,"10.594,78",,,,,,"113.693,77",,,,,,,,,,
PASSO DE CAMARAGIBE-AL,,,,,,,,AL,,"809,61",,,,,,,"0,60",,,,,,,"810,21",,,,,,"7.510,23",,,,,,,,,,
PENEDO-AL,,,,,,,,AL,,"714.351,10",,,,,,,"0,91",,,,,,,"714.352,01",,,,,,"2.852.999,54",,,,,,,,,,
PIACABUCU-AL,,,,,,,,AL,,"883,22",,,,,,,"0,66",,,,,,,"883,88",,,,,,"8.193,01",,,,,,,,,,
PILAR-AL,,,,,,,,AL,,"173.498,95",,,,,,,"111.242,97",,,,,,,"284.741,92",,,,,,"3.148.811,08",,,,,,,,,,
PINDOBA-AL,,,,,,,,AL,,"736,01",,,,,,,"0,55",,,,,,,"736,56",,,,,,"6.827,49",,,,,,,,,,
PORTO CALVO-AL,,,,,,,,AL,,"993,62",,,,,,,"0,74",,,,,,,"994,36",,,,,,"9.217,15",,,,,,,,,,
PORTO DE PEDRAS-AL,,,,,,,,AL,,"772,81",,,,,,,"0,58",,,,,,,"773,39",,,,,,"7.168,87",,,,,,,,,,
PORTO REAL DO COLEGIO-AL,,,,,,,,AL,,"883,22",,,,,,,"0,66",,,,,,,"883,88",,,,,,"8.193,01",,,,,,,,,,
RIO LARGO-AL,,,,,,,,AL,,"15.819,66",,,,,,,"9.397,57",,,,,,,"25.217,23",,,,,,"373.221,57",,,,,,,,,,
ROTEIRO-AL,,,,,,,,AL,,"1.115,69",,,,,,,"245,43",,,,,,,"1.361,12",,,,,,"17.679,96",,,,,,,,,,
SANTA LUZIA DO NORTE-AL,,,,,,,,AL,,"52.560,94",,,,,,,"651,40",,,,,,,"53.212,34",,,,,,"463.281,55",,,,,,,,,,
SANTANA DO MUNDAU-AL,,,,,,,,AL,,"772,81",,,,,,,"0,58",,,,,,,"773,39",,,,,,"7.168,87",,,,,,,,,,
SAO JOSE DA LAJE-AL,,,,,,,,AL,,"956,82",,,,,,,"0,71",,,,,,,"957,53",,,,,,"8.875,75",,,,,,,,,,
SAO LUIS DO QUITUNDE-AL,,,,,,,,AL,,"1.030,42",,,,,,,"0,77",,,,,,,"1.031,19",,,,,,"9.558,51",,,,,,,,,,
SAO MIGUEL DOS CAMPOS-AL,,,,,,,,AL,,"358.235,97",,,,,,,"260.753,05",,,,,,,"618.989,02",,,,,,"6.138.103,27",,,,,,,,,,
SAO MIGUEL DOS MILAGRES-AL,,,,,,,,AL,,"736,01",,,,,,,"0,55",,,,,,,"736,56",,,,,,"6.827,49",,,,,,,,,,
SATUBA-AL,,,,,,,,AL,,"737.259,89",,,,,,,"14.216,56",,,,,,,"751.476,45",,,,,,"6.656.940,27",,,,,,,,,,
TEOTONIO VILELA-AL,,,,,,,,AL,,"1.140,82",,,,,,,"0,85",,,,,,,"1.141,67",,,,,,"10.582,65",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIAO DOS PALMARES-AL,,,,,,,,AL,,"1.214,42",,,,,,,"0,91",,,,,,,"1.215,33",,,,,,"11.265,39",,,,,,,,,,
VICOSA-AL,,,,,,,,AL,,"993,62",,,,,,,"0,74",,,,,,,"994,36",,,,,,"9.217,15",,,,,,,,,,
ALAGOAS  TOTAL,,,,,,,,,,"3.448.683,34",,,,,,,"653.813,02",,,,,,,"4.102.496,36",,,,,,"35.441.648,08",,,,,,,,,,
ANAMA-AM,,,,,,,,AM,,-,,,,,,,"2.994,84",,,,,,,"2.994,84",,,,,,"28.826,50",,,,,,,,,,
ANORI-AM,,,,,,,,AM,,-,,,,,,,"2.994,84",,,,,,,"2.994,84",,,,,,"28.826,50",,,,,,,,,,
AUTAZES-AM,,,,,,,,AM,,-,,,,,,,"8.584,58",,,,,,,"8.584,58",,,,,,"80.017,19",,,,,,,,,,
BERURI-AM,,,,,,,,AM,,-,,,,,,,"2.994,84",,,,,,,"2.994,84",,,,,,"28.826,50",,,,,,,,,,
CAREIRO DA VARZEA-AM,,,,,,,,AM,,-,,,,,,,"8.584,58",,,,,,,"8.584,58",,,,,,"80.017,19",,,,,,,,,,
CAREIRO-AM,,,,,,,,AM,,-,,,,,,,"2.994,84",,,,,,,"2.994,84",,,,,,"28.826,50",,,,,,,,,,
COARI-AM,,,,,,,,AM,,"2.279.581,10",,,,,,,"2.211.766,37",,,,,,,"4.491.347,47",,,,,,"43.405.899,00",,,,,,,,,,
CODAJAS-AM,,,,,,,,AM,,-,,,,,,,"2.994,84",,,,,,,"2.994,84",,,,,,"28.826,50",,,,,,,,,,
IRANDUBA-AM,,,,,,,,AM,,-,,,,,,,"8.584,58",,,,,,,"8.584,58",,,,,,"80.017,19",,,,,,,,,,
ITACOATIARA-AM,,,,,,,,AM,,-,,,,,,,"8.584,58",,,,,,,"8.584,58",,,,,,"80.017,19",,,,,,,,,,
ITAPIRANGA-AM,,,,,,,,AM,,-,,,,,,,"8.584,58",,,,,,,"8.584,58",,,,,,"80.017,19",,,,,,,,,,
MANACAPURU-AM,,,,,,,,AM,,-,,,,,,,"2.994,84",,,,,,,"2.994,84",,,,,,"28.826,50",,,,,,,,,,
MANAQUIRI-AM,,,,,,,,AM,,-,,,,,,,"2.994,84",,,,,,,"2.994,84",,,,,,"28.826,50",,,,,,,,,,
MANAUS-AM,,,,,,,,AM,,"1.146.008,33",,,,,,,"111.063,46",,,,,,,"1.257.071,79",,,,,,"10.430.693,79",,,,,,,,,,
PARINTINS-AM,,,,,,,,AM,,-,,,,,,,"8.584,58",,,,,,,"8.584,58",,,,,,"80.017,19",,,,,,,,,,
SILVES-AM,,,,,,,,AM,,-,,,,,,,"8.584,58",,,,,,,"8.584,58",,,,,,"80.017,19",,,,,,,,,,
URUCARA-AM,,,,,,,,AM,,-,,,,,,,"8.584,58",,,,,,,"8.584,58",,,,,,"80.017,19",,,,,,,,,,
URUCURITUBA-AM,,,,,,,,AM,,-,,,,,,,"8.584,58",,,,,,,"8.584,58",,,,,,"80.017,19",,,,,,,,,,
AMAZONAS  TOTAL,,,,,,,,,,"3.425.589,43",,,,,,,"2.421.054,93",,,,,,,"5.846.644,36",,,,,,"54.758.533,00",,,,,,,,,,
LARANJAL DO JARI-AP,,,,,,,,AP,,-,,,,,,,"8.584,58",,,,,,,"8.584,58",,,,,,"80.017,19",,,,,,,,,,
MACAPA-AP,,,,,,,,AP,,-,,,,,,,"8.584,58",,,,,,,"8.584,58",,,,,,"80.017,19",,,,,,,,,,
MAZAGAO-AP,,,,,,,,AP,,-,,,,,,,"8.584,58",,,,,,,"8.584,58",,,,,,"80.017,19",,,,,,,,,,
AMAPA  TOTAL,,,,,,,,,,-,,,,,,,"25.753,74",,,,,,,"25.753,74",,,,,,"240.051,57",,,,,,,,,,
ACAJUTIBA-BA,,,,,,,,BA,,"1.337,17",,,,,,,"0,90",,,,,,,"1.338,07",,,,,,"10.152,43",,,,,,,,,,
ADUSTINA-BA,,,,,,,,BA,,"1.337,17",,,,,,,"0,90",,,,,,,"1.338,07",,,,,,"10.152,43",,,,,,,,,,
AGUA FRIA-BA,,,,,,,,BA,,"1.337,17",,,,,,,"0,90",,,,,,,"1.338,07",,,,,,"10.152,43",,,,,,,,,,
AIQUARA-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
ALAGOINHAS-BA,,,,,,,,BA,,"337.986,48",,,,,,,"186.052,73",,,,,,,"524.039,21",,,,,,"5.291.051,15",,,,,,,,,,
ALCOBACA-BA,,,,,,,,BA,,"1.453,45",,,,,,,"0,98",,,,,,,"1.454,43",,,,,,"10.994,27",,,,,,,,,,
ALMADINA-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
AMARGOSA-BA,,,,,,,,BA,,"1.686,00",,,,,,,"1,14",,,,,,,"1.687,14",,,,,,"12.841,91",,,,,,,,,,
AMELIA RODRIGUES-BA,,,,,,,,BA,,"1.511,59",,,,,,,"1,02",,,,,,,"1.512,61",,,,,,"11.435,75",,,,,,,,,,
ANAGE-BA,,,,,,,,BA,,"1.569,72",,,,,,,"1,06",,,,,,,"1.570,78",,,,,,"11.877,13",,,,,,,,,,
ANGUERA-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
ANTAS-BA,,,,,,,,BA,,"1.395,31",,,,,,,"0,94",,,,,,,"1.396,25",,,,,,"10.634,82",,,,,,,,,,
ANTONIO CARDOSO-BA,,,,,,,,BA,,"1.279,03",,,,,,,"0,87",,,,,,,"1.279,90",,,,,,"9.752,04",,,,,,,,,,
APORA-BA,,,,,,,,BA,,"1.395,31",,,,,,,"0,94",,,,,,,"1.396,25",,,,,,"10.593,89",,,,,,,,,,
APUAREMA-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
ARACAS-BA,,,,,,,,BA,,"314.769,23",,,,,,,"162.345,57",,,,,,,"477.114,80",,,,,,"4.642.749,85",,,,,,,,,,
ARACI-BA,,,,,,,,BA,,"1.860,42",,,,,,,"1,26",,,,,,,"1.861,68",,,,,,"14.166,14",,,,,,,,,,
ARAMARI-BA,,,,,,,,BA,,"2.736,42",,,,,,,"661,72",,,,,,,"3.398,14",,,,,,"35.219,57",,,,,,,,,,
ARATACA-BA,,,,,,,,BA,,"1.220,90",,,,,,,"0,82",,,,,,,"1.221,72",,,,,,"9.269,67",,,,,,,,,,
ARATUIPE-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
AURELINO LEAL-BA,,,,,,,,BA,,"1.337,17",,,,,,,"0,90",,,,,,,"1.338,07",,,,,,"10.111,51",,,,,,,,,,
BAIXA GRANDE-BA,,,,,,,,BA,,"1.511,59",,,,,,,"1,02",,,,,,,"1.512,61",,,,,,"11.476,68",,,,,,,,,,
BANZAE-BA,,,,,,,,BA,,"1.220,90",,,,,,,"0,82",,,,,,,"1.221,72",,,,,,"9.269,67",,,,,,,,,,
BARRA DO CHOCA-BA,,,,,,,,BA,,"1.686,00",,,,,,,"1,14",,,,,,,"1.687,14",,,,,,"12.718,98",,,,,,,,,,
BARRA DO ROCHA-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
BARRO PRETO-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
BARROCAS-BA,,,,,,,,BA,,"1.279,03",,,,,,,"0,87",,,,,,,"1.279,90",,,,,,"9.711,04",,,,,,,,,,
BELMONTE-BA,,,,,,,,BA,,"1.511,59",,,,,,,"1,02",,,,,,,"1.512,61",,,,,,"11.476,68",,,,,,,,,,
BELO CAMPO-BA,,,,,,,,BA,,"1.337,17",,,,,,,"0,90",,,,,,,"1.338,07",,,,,,"10.111,51",,,,,,,,,,
BIRITINGA-BA,,,,,,,,BA,,"1.279,03",,,,,,,"0,87",,,,,,,"1.279,90",,,,,,"9.670,04",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOA NOVA-BA,,,,,,,,BA,,"1.395,31",,,,,,,"0,94",,,,,,,"1.396,25",,,,,,"10.511,89",,,,,,,,,,
BOA VISTA DO TUPIM-BA,,,,,,,,BA,,"1.395,31",,,,,,,"0,94",,,,,,,"1.396,25",,,,,,"10.552,88",,,,,,,,,,
BOM JESUS DA SERRA-BA,,,,,,,,BA,,"1.220,90",,,,,,,"0,82",,,,,,,"1.221,72",,,,,,"9.269,67",,,,,,,,,,
BREJOES-BA,,,,,,,,BA,,"1.279,03",,,,,,,"0,87",,,,,,,"1.279,90",,,,,,"9.670,04",,,,,,,,,,
BUERAREMA-BA,,,,,,,,BA,,"1.453,45",,,,,,,"0,98",,,,,,,"1.454,43",,,,,,"11.035,27",,,,,,,,,,
CAATIBA-BA,,,,,,,,BA,,"1.220,90",,,,,,,"0,82",,,,,,,"1.221,72",,,,,,"9.187,66",,,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,,,,,BA,,"1.395,31",,,,,,,"0,94",,,,,,,"1.396,25",,,,,,"10.634,82",,,,,,,,,,
CACHOEIRA-BA,,,,,,,,BA,,"1.686,00",,,,,,,"1,14",,,,,,,"1.687,14",,,,,,"12.841,91",,,,,,,,,,
CAEM-BA,,,,,,,,BA,,"1.220,90",,,,,,,"0,82",,,,,,,"1.221,72",,,,,,"9.228,67",,,,,,,,,,
CAETANOS-BA,,,,,,,,BA,,"1.279,03",,,,,,,"0,87",,,,,,,"1.279,90",,,,,,"9.711,04",,,,,,,,,,
CAIRU-BA,,,,,,,,BA,,"43.683,57",,,,,,,"458.410,71",,,,,,,"502.094,28",,,,,,"4.157.125,40",,,,,,,,,,
CAMACAN-BA,,,,,,,,BA,,"1.627,86",,,,,,,"1,10",,,,,,,"1.628,96",,,,,,"12.359,51",,,,,,,,,,
CAMACARI-BA,,,,,,,,BA,,"3.095,71",,,,,,,"343,43",,,,,,,"3.439,14",,,,,,"27.401,68",,,,,,,,,,
CAMAMU-BA,,,,,,,,BA,,"1.686,00",,,,,,,"1,14",,,,,,,"1.687,14",,,,,,"12.800,91",,,,,,,,,,
CANAVIEIRAS-BA,,,,,,,,BA,,"1.686,00",,,,,,,"1,14",,,,,,,"1.687,14",,,,,,"12.800,91",,,,,,,,,,
CANDEAL-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.787,28",,,,,,,,,,
CANDEIAS-BA,,,,,,,,BA,,"256.282,08",,,,,,,"324.304,59",,,,,,,"580.586,67",,,,,,"5.533.375,90",,,,,,,,,,
CANDIDO SALES-BA,,,,,,,,BA,,"1.569,72",,,,,,,"1,06",,,,,,,"1.570,78",,,,,,"11.877,13",,,,,,,,,,
CANSANCAO-BA,,,,,,,,BA,,"1.686,00",,,,,,,"1,14",,,,,,,"1.687,14",,,,,,"12.841,91",,,,,,,,,,
CANUDOS-BA,,,,,,,,BA,,"1.337,17",,,,,,,"0,90",,,,,,,"1.338,07",,,,,,"10.193,44",,,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,,,,,BA,,"1.279,03",,,,,,,"0,87",,,,,,,"1.279,90",,,,,,"9.752,04",,,,,,,,,,
CAPIM GROSSO-BA,,,,,,,,BA,,"1.569,72",,,,,,,"1,06",,,,,,,"1.570,78",,,,,,"11.959,06",,,,,,,,,,
CARAVELAS-BA,,,,,,,,BA,,"1.511,59",,,,,,,"1,02",,,,,,,"1.512,61",,,,,,"11.476,68",,,,,,,,,,
CARDEAL DA SILVA-BA,,,,,,,,BA,,"143.571,46",,,,,,,"44.306,74",,,,,,,"187.878,20",,,,,,"1.736.424,49",,,,,,,,,,
CASTRO ALVES-BA,,,,,,,,BA,,"1.569,72",,,,,,,"1,06",,,,,,,"1.570,78",,,,,,"11.918,13",,,,,,,,,,
CATU-BA,,,,,,,,BA,,"239.774,73",,,,,,,"130.292,08",,,,,,,"370.066,81",,,,,,"3.606.409,65",,,,,,,,,,
CICERO DANTAS-BA,,,,,,,,BA,,"1.627,86",,,,,,,"1,10",,,,,,,"1.628,96",,,,,,"12.359,51",,,,,,,,,,
CIPO-BA,,,,,,,,BA,,"1.337,17",,,,,,,"0,90",,,,,,,"1.338,07",,,,,,"10.152,43",,,,,,,,,,
COARACI-BA,,,,,,,,BA,,"1.511,59",,,,,,,"1,02",,,,,,,"1.512,61",,,,,,"11.435,75",,,,,,,,,,
CONCEICAO DA FEIRA-BA,,,,,,,,BA,,"1.453,45",,,,,,,"0,98",,,,,,,"1.454,43",,,,,,"11.076,27",,,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,,,,,BA,,"1.395,31",,,,,,,"0,94",,,,,,,"1.396,25",,,,,,"10.552,88",,,,,,,,,,
CONCEICAO DO COITE-BA,,,,,,,,BA,,"1.918,55",,,,,,,"1,29",,,,,,,"1.919,84",,,,,,"14.566,59",,,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,,,,,BA,,"1.569,72",,,,,,,"1,06",,,,,,,"1.570,78",,,,,,"11.918,13",,,,,,,,,,
CONDE-BA,,,,,,,,BA,,"3.644,88",,,,,,,"1.376,99",,,,,,,"5.021,87",,,,,,"50.892,61",,,,,,,,,,
CORACAO DE MARIA-BA,,,,,,,,BA,,"1.511,59",,,,,,,"1,02",,,,,,,"1.512,61",,,,,,"11.476,68",,,,,,,,,,
CORONEL JOAO SA-BA,,,,,,,,BA,,"1.453,45",,,,,,,"0,98",,,,,,,"1.454,43",,,,,,"11.035,27",,,,,,,,,,
CRAVOLANDIA-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
CRISOPOLIS-BA,,,,,,,,BA,,"1.453,45",,,,,,,"0,98",,,,,,,"1.454,43",,,,,,"11.035,27",,,,,,,,,,
CRUZ DAS ALMAS-BA,,,,,,,,BA,,"1.860,42",,,,,,,"1,26",,,,,,,"1.861,68",,,,,,"14.125,14",,,,,,,,,,
DARIO MEIRA-BA,,,,,,,,BA,,"1.279,03",,,,,,,"0,87",,,,,,,"1.279,90",,,,,,"9.670,04",,,,,,,,,,
DIAS D'AVILA-BA,,,,,,,,BA,,"1.860,42",,,,,,,"1,26",,,,,,,"1.861,68",,,,,,"14.166,14",,,,,,,,,,
DOM MACEDO COSTA-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
ELISIO MEDRADO-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
ENCRUZILHADA-BA,,,,,,,,BA,,"1.511,59",,,,,,,"1,02",,,,,,,"1.512,61",,,,,,"11.353,75",,,,,,,,,,
ENTRE RIOS-BA,,,,,,,,BA,,"260.746,56",,,,,,,"184.467,54",,,,,,,"445.214,10",,,,,,"4.239.708,24",,,,,,,,,,
ESPLANADA-BA,,,,,,,,BA,,"1.478.538,76",,,,,,,"550.804,53",,,,,,,"2.029.343,29",,,,,,"16.900.133,71",,,,,,,,,,
EUCLIDES DA CUNHA-BA,,,,,,,,BA,,"1.918,55",,,,,,,"1,29",,,,,,,"1.919,84",,,,,,"14.607,53",,,,,,,,,,
EUNAPOLIS-BA,,,,,,,,BA,,"2.092,97",,,,,,,"1,42",,,,,,,"2.094,39",,,,,,"15.890,76",,,,,,,,,,
FATIMA-BA,,,,,,,,BA,,"1.453,45",,,,,,,"0,98",,,,,,,"1.454,43",,,,,,"11.035,27",,,,,,,,,,
FEIRA DE SANTANA-BA,,,,,,,,BA,,"2.325,52",,,,,,,"1,57",,,,,,,"2.327,09",,,,,,"17.656,47",,,,,,,,,,
FIRMINO ALVES-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
FLORESTA AZUL-BA,,,,,,,,BA,,"1.220,90",,,,,,,"0,82",,,,,,,"1.221,72",,,,,,"9.269,67",,,,,,,,,,
GANDU-BA,,,,,,,,BA,,"1.627,86",,,,,,,"1,10",,,,,,,"1.628,96",,,,,,"12.400,52",,,,,,,,,,
GAVIAO-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
GLORIA-BA,,,,,,,,BA,,"1.279,03",,,,,,,"0,87",,,,,,,"1.279,90",,,,,,"9.670,04",,,,,,,,,,
GONGOGI-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.787,28",,,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,,,,,BA,,"1.453,45",,,,,,,"0,98",,,,,,,"1.454,43",,,,,,"11.076,27",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUARATINGA-BA,,,,,,,,BA,,"1.511,59",,,,,,,"1,02",,,,,,,"1.512,61",,,,,,"11.435,75",,,,,,,,,,
HELIOPOLIS-BA,,,,,,,,BA,,"1.337,17",,,,,,,"0,90",,,,,,,"1.338,07",,,,,,"10.193,44",,,,,,,,,,
IACU-BA,,,,,,,,BA,,"1.569,72",,,,,,,"1,06",,,,,,,"1.570,78",,,,,,"11.877,13",,,,,,,,,,
IBICARAI-BA,,,,,,,,BA,,"1.569,72",,,,,,,"1,06",,,,,,,"1.570,78",,,,,,"11.877,13",,,,,,,,,,
IBICUI-BA,,,,,,,,BA,,"1.337,17",,,,,,,"0,90",,,,,,,"1.338,07",,,,,,"10.152,43",,,,,,,,,,
IBIQUERA-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
IBIRAPITANGA-BA,,,,,,,,BA,,"1.511,59",,,,,,,"1,02",,,,,,,"1.512,61",,,,,,"11.476,68",,,,,,,,,,
IBIRAPUA-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
IBIRATAIA-BA,,,,,,,,BA,,"1.511,59",,,,,,,"1,02",,,,,,,"1.512,61",,,,,,"11.435,75",,,,,,,,,,
ICHU-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
IGRAPIUNA-BA,,,,,,,,BA,,"1.279,03",,,,,,,"0,87",,,,,,,"1.279,90",,,,,,"9.670,04",,,,,,,,,,
IGUAI-BA,,,,,,,,BA,,"1.569,72",,,,,,,"1,06",,,,,,,"1.570,78",,,,,,"11.918,13",,,,,,,,,,
ILHEUS-BA,,,,,,,,BA,,"2.325,52",,,,,,,"1,57",,,,,,,"2.327,09",,,,,,"17.656,47",,,,,,,,,,
INHAMBUPE-BA,,,,,,,,BA,,"3.147,90",,,,,,,"746,70",,,,,,,"3.894,60",,,,,,"33.998,99",,,,,,,,,,
IPECAETA-BA,,,,,,,,BA,,"1.395,31",,,,,,,"0,94",,,,,,,"1.396,25",,,,,,"10.552,88",,,,,,,,,,
IPIAU-BA,,,,,,,,BA,,"1.802,28",,,,,,,"1,21",,,,,,,"1.803,49",,,,,,"13.683,75",,,,,,,,,,
IPIRA-BA,,,,,,,,BA,,"1.918,55",,,,,,,"1,29",,,,,,,"1.919,84",,,,,,"14.566,59",,,,,,,,,,
IRAJUBA-BA,,,,,,,,BA,,"1.162,76",,,,,,,"0,79",,,,,,,"1.163,55",,,,,,"8.828,21",,,,,,,,,,
IRARA-BA,,,,,,,,BA,,"1.569,72",,,,,,,"1,06",,,,,,,"1.570,78",,,,,,"11.918,13",,,,,,,,,,
