JEQUIA DA PRAIA-AL,,,AL,,,"491,72",,,,,,-,,,,,,,"491,72",,,,,,,"7.602,10",,,,,,,,,,,,
JOAQUIM GOMES-AL,,,AL,,,"581,13",,,,,,-,,,,,,,"581,13",,,,,,,"4.771,27",,,,,,,,,,,,
JUNDIA-AL,,,AL,,,"447,02",,,,,,-,,,,,,,"447,02",,,,,,,"3.670,19",,,,,,,,,,,,
JUNQUEIRO-AL,,,AL,,,"581,13",,,,,,-,,,,,,,"581,13",,,,,,,"4.771,27",,,,,,,,,,,,
MACEIO-AL,,,AL,,,"50.355,32",,,,,,"19.106,28",,,,,,,"69.461,60",,,,,,,"625.572,58",,,,,,,,,,,,
MARAGOGI-AL,,,AL,,,"625,83",,,,,,-,,,,,,,"625,83",,,,,,,"5.138,29",,,,,,,,,,,,
MARECHAL DEODORO-AL,,,AL,,,"1.042.101,96",,,,,,"43.209,53",,,,,,,"1.085.311,49",,,,,,,"8.589.342,89",,,,,,,,,,,,
MATRIZ DE CAMARAGIBE-AL,,,AL,,,"581,13",,,,,,-,,,,,,,"581,13",,,,,,,"4.771,27",,,,,,,,,,,,
MESSIAS-AL,,,AL,,,"514,08",,,,,,-,,,,,,,"514,08",,,,,,,"4.220,73",,,,,,,,,,,,
MURICI-AL,,,AL,,,"603,48",,,,,,-,,,,,,,"603,48",,,,,,,"4.954,77",,,,,,,,,,,,
NOVO LINO-AL,,,AL,,,"491,72",,,,,,-,,,,,,,"491,72",,,,,,,"4.037,22",,,,,,,,,,,,
PARIPUEIRA-AL,,,AL,,,"469,37",,,,,,"7.512,08",,,,,,,"7.981,45",,,,,,,"52.508,43",,,,,,,,,,,,
PASSO DE CAMARAGIBE-AL,,,AL,,,"514,08",,,,,,-,,,,,,,"514,08",,,,,,,"4.220,73",,,,,,,,,,,,
PENEDO-AL,,,AL,,,"270.039,35",,,,,,"20,81",,,,,,,"270.060,16",,,,,,,"2.399.065,59",,,,,,,,,,,,
PIACABUCU-AL,,,AL,,,"536,43",,,,,,-,,,,,,,"536,43",,,,,,,"4.404,25",,,,,,,,,,,,
PILAR-AL,,,AL,,,"184.671,28",,,,,,"110.588,75",,,,,,,"295.260,03",,,,,,,"2.195.137,73",,,,,,,,,,,,
PINDOBA-AL,,,AL,,,"447,02",,,,,,-,,,,,,,"447,02",,,,,,,"3.670,19",,,,,,,,,,,,
PORTO CALVO-AL,,,AL,,,"603,48",,,,,,-,,,,,,,"603,48",,,,,,,"4.954,77",,,,,,,,,,,,
PORTO DE PEDRAS-AL,,,AL,,,"447,02",,,,,,-,,,,,,,"447,02",,,,,,,"3.670,19",,,,,,,,,,,,
PORTO REAL DO COLEGIO-AL,,,AL,,,"558,78",,,,,,-,,,,,,,"558,78",,,,,,,"4.587,78",,,,,,,,,,,,
RIO LARGO-AL,,,AL,,,"272.253,01",,,,,,"2.579,04",,,,,,,"274.832,05",,,,,,,"2.424.339,73",,,,,,,,,,,,
ROTEIRO-AL,,,AL,,,"1.310.112,81",,,,,,"379,01",,,,,,,"1.310.491,82",,,,,,,"11.410.760,79",,,,,,,,,,,,
SANTA LUZIA DO NORTE-AL,,,AL,,,"36.542,98",,,,,,"31,94",,,,,,,"36.574,92",,,,,,,"323.385,43",,,,,,,,,,,,
SANTANA DO MUNDAU-AL,,,AL,,,"469,37",,,,,,-,,,,,,,"469,37",,,,,,,"3.853,68",,,,,,,,,,,,
SAO JOSE DA LAJE-AL,,,AL,,,"581,13",,,,,,-,,,,,,,"581,13",,,,,,,"4.771,27",,,,,,,,,,,,
SAO LUIS DO QUITUNDE-AL,,,AL,,,"648,18",,,,,,-,,,,,,,"648,18",,,,,,,"5.321,80",,,,,,,,,,,,
SAO MIGUEL DOS CAMPOS-AL,,,AL,,,"1.518.868,80",,,,,,"166.218,93",,,,,,,"1.685.087,73",,,,,,,"9.675.321,01",,,,,,,,,,,,
SAO MIGUEL DOS MILAGRES-AL,,,AL,,,"447,02",,,,,,-,,,,,,,"447,02",,,,,,,"3.670,19",,,,,,,,,,,,
SATUBA-AL,,,AL,,,"19.516,59",,,,,,"12.256,62",,,,,,,"31.773,21",,,,,,,"291.854,47",,,,,,,,,,,,
TEOTONIO VILELA-AL,,,AL,,,"692,89",,,,,,-,,,,,,,"692,89",,,,,,,"5.688,84",,,,,,,,,,,,
UNIAO DOS PALMARES-AL,,,AL,,,"737,59",,,,,,-,,,,,,,"737,59",,,,,,,"6.055,85",,,,,,,,,,,,
VICOSA-AL,,,AL,,,"603,48",,,,,,-,,,,,,,"603,48",,,,,,,"4.954,77",,,,,,,,,,,,
ALAGOAS  TOTAL,,,,,,"6.151.490,62",,,,,,"435.063,92",,,,,,,"6.586.554,54",,,,,,,"51.140.065,29",,,,,,,,,,,,
ANAMA-AM,,,AM,,,"37.046,82",,,,,,"2.014,40",,,,,,,"39.061,22",,,,,,,"377.749,43",,,,,,,,,,,,
ANORI-AM,,,AM,,,"37.046,82",,,,,,"2.128,79",,,,,,,"39.175,61",,,,,,,"379.638,64",,,,,,,,,,,,
AUTAZES-AM,,,AM,,,-,,,,,,"5.443,72",,,,,,,"5.443,72",,,,,,,"54.581,33",,,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BERURI-AM,,,AM,,,-,,,,,,"1.817,94",,,,,,,"1.817,94",,,,,,,"16.574,43",,,,,,,,,,,,
CAAPIRANGA-AM,,,AM,,,"37.046,82",,,,,,"184,82",,,,,,,"37.231,64",,,,,,,"360.168,02",,,,,,,,,,,,
CAREIRO DA VARZEA-AM,,,AM,,,-,,,,,,"5.443,72",,,,,,,"5.443,72",,,,,,,"54.581,33",,,,,,,,,,,,
CAREIRO-AM,,,AM,,,-,,,,,,"1.817,94",,,,,,,"1.817,94",,,,,,,"16.574,43",,,,,,,,,,,,
COARI-AM,,,AM,,,"2.345.647,41",,,,,,"2.111.883,20",,,,,,,"4.457.530,61",,,,,,,"37.309.745,50",,,,,,,,,,,,
CODAJAS-AM,,,AM,,,"37.046,82",,,,,,"2.306,51",,,,,,,"39.353,33",,,,,,,"376.539,58",,,,,,,,,,,,
IRANDUBA-AM,,,AM,,,-,,,,,,"5.443,72",,,,,,,"5.443,72",,,,,,,"54.581,33",,,,,,,,,,,,
ITACOATIARA-AM,,,AM,,,-,,,,,,"5.443,72",,,,,,,"5.443,72",,,,,,,"54.581,33",,,,,,,,,,,,
ITAPIRANGA-AM,,,AM,,,-,,,,,,"5.443,72",,,,,,,"5.443,72",,,,,,,"54.581,33",,,,,,,,,,,,
MANACAPURU-AM,,,AM,,,-,,,,,,"1.817,94",,,,,,,"1.817,94",,,,,,,"16.574,43",,,,,,,,,,,,
MANAQUIRI-AM,,,AM,,,-,,,,,,"1.817,94",,,,,,,"1.817,94",,,,,,,"16.574,43",,,,,,,,,,,,
MANAUS-AM,,,AM,,,"269.301,76",,,,,,"184.684,32",,,,,,,"453.986,08",,,,,,,"4.336.185,15",,,,,,,,,,,,
PARINTINS-AM,,,AM,,,-,,,,,,"5.443,72",,,,,,,"5.443,72",,,,,,,"54.581,33",,,,,,,,,,,,
SILVES-AM,,,AM,,,-,,,,,,"5.443,72",,,,,,,"5.443,72",,,,,,,"54.581,33",,,,,,,,,,,,
TEFE-AM,,,AM,,,"171.435,34",,,,,,"81.920,72",,,,,,,"253.356,06",,,,,,,"2.067.145,53",,,,,,,,,,,,
URUCARA-AM,,,AM,,,-,,,,,,"5.443,72",,,,,,,"5.443,72",,,,,,,"54.581,33",,,,,,,,,,,,
URUCURITUBA-AM,,,AM,,,-,,,,,,"5.443,72",,,,,,,"5.443,72",,,,,,,"54.581,33",,,,,,,,,,,,
AMAZONAS  TOTAL,,,,,,"2.934.571,79",,,,,,"2.441.388,00",,,,,,,"5.375.959,79",,,,,,,"45.764.701,54",,,,,,,,,,,,
LARANJAL DO JARI-AP,,,AP,,,-,,,,,,"5.443,72",,,,,,,"5.443,72",,,,,,,"54.581,33",,,,,,,,,,,,
MACAPA-AP,,,AP,,,-,,,,,,"5.443,72",,,,,,,"5.443,72",,,,,,,"54.581,33",,,,,,,,,,,,
MAZAGAO-AP,,,AP,,,-,,,,,,"5.443,72",,,,,,,"5.443,72",,,,,,,"54.581,33",,,,,,,,,,,,
AMAPA  TOTAL,,,,,,-,,,,,,"16.331,16",,,,,,,"16.331,16",,,,,,,"163.743,99",,,,,,,,,,,,
ACAJUTIBA-BA,,,BA,,,"1.165,40",,,,,,-,,,,,,,"1.165,40",,,,,,,"11.841,02",,,,,,,,,,,,
ADUSTINA-BA,,,BA,,,"1.165,40",,,,,,-,,,,,,,"1.165,40",,,,,,,"11.841,02",,,,,,,,,,,,
AGUA FRIA-BA,,,BA,,,"1.165,40",,,,,,-,,,,,,,"1.165,40",,,,,,,"11.841,02",,,,,,,,,,,,
AIQUARA-BA,,,BA,,,"1.013,39",,,,,,-,,,,,,,"1.013,39",,,,,,,"10.296,54",,,,,,,,,,,,
ALAGOINHAS-BA,,,BA,,,"284.354,17",,,,,,"182.829,81",,,,,,,"467.183,98",,,,,,,"4.278.746,02",,,,,,,,,,,,
ALCOBACA-BA,,,BA,,,"1.317,41",,,,,,-,,,,,,,"1.317,41",,,,,,,"13.385,52",,,,,,,,,,,,
ALMADINA-BA,,,BA,,,"1.013,39",,,,,,-,,,,,,,"1.013,39",,,,,,,"10.296,54",,,,,,,,,,,,
AMARGOSA-BA,,,BA,,,"1.469,42",,,,,,-,,,,,,,"1.469,42",,,,,,,"14.930,01",,,,,,,,,,,,
AMELIA RODRIGUES-BA,,,BA,,,"1.368,08",,,,,,-,,,,,,,"1.368,08",,,,,,,"13.900,34",,,,,,,,,,,,
ANAGE-BA,,,BA,,,"1.368,08",,,,,,-,,,,,,,"1.368,08",,,,,,,"13.900,34",,,,,,,,,,,,
ANGUERA-BA,,,BA,,,"1.064,06",,,,,,-,,,,,,,"1.064,06",,,,,,,"10.811,36",,,,,,,,,,,,
ANTAS-BA,,,BA,,,"1.216,07",,,,,,-,,,,,,,"1.216,07",,,,,,,"12.355,85",,,,,,,,,,,,
ANTONIO CARDOSO-BA,,,BA,,,"1.064,06",,,,,,-,,,,,,,"1.064,06",,,,,,,"10.811,36",,,,,,,,,,,,
APORA-BA,,,BA,,,"1.216,07",,,,,,-,,,,,,,"1.216,07",,,,,,,"12.355,85",,,,,,,,,,,,
APUAREMA-BA,,,BA,,,"1.013,39",,,,,,-,,,,,,,"1.013,39",,,,,,,"10.296,54",,,,,,,,,,,,
ARACAS-BA,,,BA,,,"327.296,56",,,,,,"193.652,13",,,,,,,"520.948,69",,,,,,,"5.021.405,15",,,,,,,,,,,,
ARACI-BA,,,BA,,,"1.621,43",,,,,,-,,,,,,,"1.621,43",,,,,,,"16.474,48",,,,,,,,,,,,
ARAMARI-BA,,,BA,,,"1.413,70",,,,,,"146,85",,,,,,,"1.560,55",,,,,,,"20.697,47",,,,,,,,,,,,
ARATACA-BA,,,BA,,,"1.064,06",,,,,,-,,,,,,,"1.064,06",,,,,,,"10.811,36",,,,,,,,,,,,
ARATUIPE-BA,,,BA,,,"1.013,39",,,,,,-,,,,,,,"1.013,39",,,,,,,"10.296,54",,,,,,,,,,,,
AURELINO LEAL-BA,,,BA,,,"1.114,73",,,,,,-,,,,,,,"1.114,73",,,,,,,"11.326,20",,,,,,,,,,,,
BAIXA GRANDE-BA,,,BA,,,"1.317,41",,,,,,-,,,,,,,"1.317,41",,,,,,,"13.385,52",,,,,,,,,,,,
BANZAE-BA,,,BA,,,"1.064,06",,,,,,-,,,,,,,"1.064,06",,,,,,,"10.811,36",,,,,,,,,,,,
BARRA DO CHOCA-BA,,,BA,,,"1.469,42",,,,,,-,,,,,,,"1.469,42",,,,,,,"14.930,01",,,,,,,,,,,,
BARRA DO ROCHA-BA,,,BA,,,"1.013,39",,,,,,-,,,,,,,"1.013,39",,,,,,,"10.296,54",,,,,,,,,,,,
BARRO PRETO-BA,,,BA,,,"1.013,39",,,,,,-,,,,,,,"1.013,39",,,,,,,"10.296,54",,,,,,,,,,,,
BARROCAS-BA,,,BA,,,"1.165,40",,,,,,-,,,,,,,"1.165,40",,,,,,,"11.841,02",,,,,,,,,,,,
BELMONTE-BA,,,BA,,,"1.317,41",,,,,,-,,,,,,,"1.317,41",,,,,,,"13.385,52",,,,,,,,,,,,
BELO CAMPO-BA,,,BA,,,"1.216,07",,,,,,-,,,,,,,"1.216,07",,,,,,,"12.355,85",,,,,,,,,,,,
BIRITINGA-BA,,,BA,,,"1.165,40",,,,,,-,,,,,,,"1.165,40",,,,,,,"11.841,02",,,,,,,,,,,,
BOA NOVA-BA,,,BA,,,"1.165,40",,,,,,-,,,,,,,"1.165,40",,,,,,,"11.841,02",,,,,,,,,,,,
BOA VISTA DO TUPIM-BA,,,BA,,,"1.216,07",,,,,,-,,,,,,,"1.216,07",,,,,,,"12.355,85",,,,,,,,,,,,
BOM JESUS DA SERRA-BA,,,BA,,,"1.064,06",,,,,,-,,,,,,,"1.064,06",,,,,,,"10.811,36",,,,,,,,,,,,
BREJOES-BA,,,BA,,,"1.165,40",,,,,,-,,,,,,,"1.165,40",,,,,,,"11.841,02",,,,,,,,,,,,
BUERAREMA-BA,,,BA,,,"1.266,74",,,,,,-,,,,,,,"1.266,74",,,,,,,"12.870,68",,,,,,,,,,,,
CAATIBA-BA,,,BA,,,"1.064,06",,,,,,-,,,,,,,"1.064,06",,,,,,,"10.811,36",,,,,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,BA,,,"1.216,07",,,,,,-,,,,,,,"1.216,07",,,,,,,"12.355,85",,,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CACHOEIRA-BA,,,BA,,,"1.469,42",,,,,,-,,,,,,,"1.469,42",,,,,,,"14.930,01",,,,,,,,,,,,
CAEM-BA,,,BA,,,"1.064,06",,,,,,-,,,,,,,"1.064,06",,,,,,,"10.811,36",,,,,,,,,,,,
CAETANOS-BA,,,BA,,,"1.114,73",,,,,,-,,,,,,,"1.114,73",,,,,,,"11.326,20",,,,,,,,,,,,
CAIRU-BA,,,BA,,,"35.008,30",,,,,,"403.765,28",,,,,,,"438.773,58",,,,,,,"4.450.601,63",,,,,,,,,,,,
CAMACAN-BA,,,BA,,,"1.418,75",,,,,,-,,,,,,,"1.418,75",,,,,,,"14.415,17",,,,,,,,,,,,
CAMACARI-BA,,,BA,,,"272.987,64",,,,,,"168.218,72",,,,,,,"441.206,36",,,,,,,"4.156.480,90",,,,,,,,,,,,
CAMAMU-BA,,,BA,,,"1.469,42",,,,,,-,,,,,,,"1.469,42",,,,,,,"14.930,01",,,,,,,,,,,,
CANAVIEIRAS-BA,,,BA,,,"1.469,42",,,,,,-,,,,,,,"1.469,42",,,,,,,"14.930,01",,,,,,,,,,,,
CANDEAL-BA,,,BA,,,"1.013,39",,,,,,-,,,,,,,"1.013,39",,,,,,,"10.296,54",,,,,,,,,,,,
CANDEIAS-BA,,,BA,,,"407.664,30",,,,,,"390.675,04",,,,,,,"798.339,34",,,,,,,"6.792.412,07",,,,,,,,,,,,
CANDIDO SALES-BA,,,BA,,,"1.368,08",,,,,,-,,,,,,,"1.368,08",,,,,,,"13.900,34",,,,,,,,,,,,
CANSANCAO-BA,,,BA,,,"1.469,42",,,,,,-,,,,,,,"1.469,42",,,,,,,"14.930,01",,,,,,,,,,,,
CANUDOS-BA,,,BA,,,"1.165,40",,,,,,-,,,,,,,"1.165,40",,,,,,,"11.841,02",,,,,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,BA,,,"1.064,06",,,,,,-,,,,,,,"1.064,06",,,,,,,"10.811,36",,,,,,,,,,,,
CAPIM GROSSO-BA,,,BA,,,"1.368,08",,,,,,-,,,,,,,"1.368,08",,,,,,,"13.900,34",,,,,,,,,,,,
CARAVELAS-BA,,,BA,,,"1.317,41",,,,,,-,,,,,,,"1.317,41",,,,,,,"13.385,52",,,,,,,,,,,,
CARDEAL DA SILVA-BA,,,BA,,,"82.583,58",,,,,,"28.842,26",,,,,,,"111.425,84",,,,,,,"996.380,46",,,,,,,,,,,,
CASTRO ALVES-BA,,,BA,,,"1.368,08",,,,,,-,,,,,,,"1.368,08",,,,,,,"13.900,34",,,,,,,,,,,,
CATU-BA,,,BA,,,"231.381,36",,,,,,"115.018,12",,,,,,,"346.399,48",,,,,,,"3.003.098,38",,,,,,,,,,,,
CICERO DANTAS-BA,,,BA,,,"1.469,42",,,,,,-,,,,,,,"1.469,42",,,,,,,"14.930,01",,,,,,,,,,,,
CIPO-BA,,,BA,,,"1.165,40",,,,,,-,,,,,,,"1.165,40",,,,,,,"11.841,02",,,,,,,,,,,,
COARACI-BA,,,BA,,,"1.317,41",,,,,,-,,,,,,,"1.317,41",,,,,,,"13.385,52",,,,,,,,,,,,
CONCEICAO DA FEIRA-BA,,,BA,,,"1.317,41",,,,,,-,,,,,,,"1.317,41",,,,,,,"13.385,52",,,,,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,BA,,,"1.216,07",,,,,,-,,,,,,,"1.216,07",,,,,,,"12.355,85",,,,,,,,,,,,
CONCEICAO DO COITE-BA,,,BA,,,"1.672,10",,,,,,-,,,,,,,"1.672,10",,,,,,,"16.989,31",,,,,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,BA,,,"1.418,75",,,,,,-,,,,,,,"1.418,75",,,,,,,"14.415,17",,,,,,,,,,,,
CONDE-BA,,,BA,,,"3.771,02",,,,,,"1.582,57",,,,,,,"5.353,59",,,,,,,"43.035,21",,,,,,,,,,,,
CORACAO DE MARIA-BA,,,BA,,,"1.317,41",,,,,,-,,,,,,,"1.317,41",,,,,,,"13.385,52",,,,,,,,,,,,
CORONEL JOAO SA-BA,,,BA,,,"1.216,07",,,,,,-,,,,,,,"1.216,07",,,,,,,"12.355,85",,,,,,,,,,,,
CRAVOLANDIA-BA,,,BA,,,"1.013,39",,,,,,-,,,,,,,"1.013,39",,,,,,,"10.296,54",,,,,,,,,,,,
CRISOPOLIS-BA,,,BA,,,"1.317,41",,,,,,-,,,,,,,"1.317,41",,,,,,,"13.385,52",,,,,,,,,,,,
CRUZ DAS ALMAS-BA,,,BA,,,"1.672,10",,,,,,-,,,,,,,"1.672,10",,,,,,,"16.989,31",,,,,,,,,,,,
DARIO MEIRA-BA,,,BA,,,"1.114,73",,,,,,-,,,,,,,"1.114,73",,,,,,,"11.326,20",,,,,,,,,,,,
DIAS D'AVILA-BA,,,BA,,,"1.722,77",,,,,,-,,,,,,,"1.722,77",,,,,,,"17.504,15",,,,,,,,,,,,
DOM MACEDO COSTA-BA,,,BA,,,"1.013,39",,,,,,-,,,,,,,"1.013,39",,,,,,,"10.296,54",,,,,,,,,,,,
ELISIO MEDRADO-BA,,,BA,,,"1.013,39",,,,,,-,,,,,,,"1.013,39",,,,,,,"10.296,54",,,,,,,,,,,,
ENCRUZILHADA-BA,,,BA,,,"1.317,41",,,,,,-,,,,,,,"1.317,41",,,,,,,"13.385,52",,,,,,,,,,,,
ENTRE RIOS-BA,,,BA,,,"224.200,10",,,,,,"161.415,30",,,,,,,"385.615,40",,,,,,,"3.664.662,78",,,,,,,,,,,,
ESPLANADA-BA,,,BA,,,"360.909,76",,,,,,"279.425,51",,,,,,,"640.335,27",,,,,,,"6.254.298,73",,,,,,,,,,,,
EUCLIDES DA CUNHA-BA,,,BA,,,"1.672,10",,,,,,-,,,,,,,"1.672,10",,,,,,,"16.989,31",,,,,,,,,,,,
EUNAPOLIS-BA,,,BA,,,"234.129,72",,,,,,"1.994,72",,,,,,,"236.124,44",,,,,,,"2.348.712,01",,,,,,,,,,,,
FATIMA-BA,,,BA,,,"1.216,07",,,,,,-,,,,,,,"1.216,07",,,,,,,"12.355,85",,,,,,,,,,,,
FEIRA DE SANTANA-BA,,,BA,,,"2.026,79",,,,,,-,,,,,,,"2.026,79",,,,,,,"20.593,12",,,,,,,,,,,,
FIRMINO ALVES-BA,,,BA,,,"1.013,39",,,,,,-,,,,,,,"1.013,39",,,,,,,"10.296,54",,,,,,,,,,,,
FLORESTA AZUL-BA,,,BA,,,"1.064,06",,,,,,-,,,,,,,"1.064,06",,,,,,,"10.811,36",,,,,,,,,,,,
GANDU-BA,,,BA,,,"1.418,75",,,,,,-,,,,,,,"1.418,75",,,,,,,"14.415,17",,,,,,,,,,,,
GAVIAO-BA,,,BA,,,"1.013,39",,,,,,-,,,,,,,"1.013,39",,,,,,,"10.296,54",,,,,,,,,,,,
GLORIA-BA,,,BA,,,"1.165,40",,,,,,-,,,,,,,"1.165,40",,,,,,,"11.841,02",,,,,,,,,,,,
GONGOGI-BA,,,BA,,,"1.013,39",,,,,,-,,,,,,,"1.013,39",,,,,,,"10.296,54",,,,,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,BA,,,"1.266,74",,,,,,-,,,,,,,"1.266,74",,,,,,,"12.870,68",,,,,,,,,,,,
GUARATINGA-BA,,,BA,,,"1.317,41",,,,,,-,,,,,,,"1.317,41",,,,,,,"13.385,52",,,,,,,,,,,,
HELIOPOLIS-BA,,,BA,,,"1.114,73",,,,,,-,,,,,,,"1.114,73",,,,,,,"11.326,20",,,,,,,,,,,,
IACU-BA,,,BA,,,"1.368,08",,,,,,-,,,,,,,"1.368,08",,,,,,,"13.900,34",,,,,,,,,,,,
IBICARAI-BA,,,BA,,,"1.368,08",,,,,,-,,,,,,,"1.368,08",,,,,,,"13.900,34",,,,,,,,,,,,
IBICUI-BA,,,BA,,,"1.165,40",,,,,,-,,,,,,,"1.165,40",,,,,,,"11.841,02",,,,,,,,,,,,
IBIQUERA-BA,,,BA,,,"1.013,39",,,,,,-,,,,,,,"1.013,39",,,,,,,"10.296,54",,,,,,,,,,,,
IBIRAPITANGA-BA,,,BA,,,"1.317,41",,,,,,-,,,,,,,"1.317,41",,,,,,,"13.385,52",,,,,,,,,,,,
IBIRAPUA-BA,,,BA,,,"1.013,39",,,,,,-,,,,,,,"1.013,39",,,,,,,"10.296,54",,,,,,,,,,,,
IBIRATAIA-BA,,,BA,,,"1.266,74",,,,,,-,,,,,,,"1.266,74",,,,,,,"12.870,68",,,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICHU-BA,,,BA,,,"1.013,39",,,,,,-,,,,,,,"1.013,39",,,,,,,"10.296,54",,,,,,,,,,,,
IGRAPIUNA-BA,,,BA,,,"1.114,73",,,,,,-,,,,,,,"1.114,73",,,,,,,"11.326,20",,,,,,,,,,,,
IGUAI-BA,,,BA,,,"1.368,08",,,,,,-,,,,,,,"1.368,08",,,,,,,"13.900,34",,,,,,,,,,,,
ILHEUS-BA,,,BA,,,"2.026,79",,,,,,-,,,,,,,"2.026,79",,,,,,,"20.593,12",,,,,,,,,,,,
INHAMBUPE-BA,,,BA,,,"2.323,92",,,,,,"409,95",,,,,,,"2.733,87",,,,,,,"26.103,61",,,,,,,,,,,,
IPECAETA-BA,,,BA,,,"1.165,40",,,,,,-,,,,,,,"1.165,40",,,,,,,"11.841,02",,,,,,,,,,,,
IPIAU-BA,,,BA,,,"1.570,76",,,,,,-,,,,,,,"1.570,76",,,,,,,"15.959,65",,,,,,,,,,,,
IPIRA-BA,,,BA,,,"1.672,10",,,,,,-,,,,,,,"1.672,10",,,,,,,"16.989,31",,,,,,,,,,,,
IRAJUBA-BA,,,BA,,,"1.013,39",,,,,,-,,,,,,,"1.013,39",,,,,,,"10.296,54",,,,,,,,,,,,
IRARA-BA,,,BA,,,"1.368,08",,,,,,-,,,,,,,"1.368,08",,,,,,,"13.900,34",,,,,,,,,,,,
ITABELA-BA,,,BA,,,"1.418,75",,,,,,-,,,,,,,"1.418,75",,,,,,,"14.415,17",,,,,,,,,,,,
ITABERABA-BA,,,BA,,,"1.672,10",,,,,,-,,,,,,,"1.672,10",,,,,,,"16.989,31",,,,,,,,,,,,
ITABUNA-BA,,,BA,,,"234.281,73",,,,,,"192,80",,,,,,,"234.474,53",,,,,,,"2.312.121,41",,,,,,,,,,,,
ITACARE-BA,,,BA,,,"1.368,08",,,,,,-,,,,,,,"1.368,08",,,,,,,"13.900,34",,,,,,,,,,,,
ITAGI-BA,,,BA,,,"1.114,73",,,,,,-,,,,,,,"1.114,73",,,,,,,"11.326,20",,,,,,,,,,,,
ITAGIBA-BA,,,BA,,,"1.165,40",,,,,,-,,,,,,,"1.165,40",,,,,,,"11.841,02",,,,,,,,,,,,
ITAGIMIRIM-BA,,,BA,,,"1.013,39",,,,,,-,,,,,,,"1.013,39",,,,,,,"10.296,54",,,,,,,,,,,,
ITAJU DO COLONIA-BA,,,BA,,,"1.013,39",,,,,,-,,,,,,,"1.013,39",,,,,,,"10.296,54",,,,,,,,,,,,
ITAJUIPE-BA,,,BA,,,"1.317,41",,,,,,-,,,,,,,"1.317,41",,,,,,,"13.385,52",,,,,,,,,,,,
