RETIROLANDIA-BA,,,,BA,,,,,"32,80",,,,,,,-,,,,,"32,79",,,,,,"213,21",,,,,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,BA,,,,,"43,73",,,,,,,-,,,,,"43,72",,,,,,"284,30",,,,,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,BA,,,,,"34,36",,,,,,,-,,,,,"34,35",,,,,,"223,35",,,,,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,BA,,,,,"48,41",,,,,,,-,,,,,"48,41",,,,,,"314,74",,,,,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,BA,,,,,"34,36",,,,,,,-,,,,,"34,35",,,,,,"223,35",,,,,,,,,,,,
RIO REAL-BA,,,,BA,,,,,"43,73",,,,,,,-,,,,,"43,72",,,,,,"284,30",,,,,,,,,,,,
RUY BARBOSA-BA,,,,BA,,,,,"43,73",,,,,,,-,,,,,"43,72",,,,,,"284,30",,,,,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,BA,,,,,"760,90",,,,,,,"1.430,00",,,,,"2.190,90",,,,,,"14.380,53",,,,,,,,,,,,
SALVADOR-BA,,,,BA,,,,,"1.521,80",,,,,,,"61.306,34",,,,,"62.828,14",,,,,,"343.262,45",,,,,,,,,,,,
SANTA BARBARA-BA,,,,BA,,,,,"37,48",,,,,,,-,,,,,"37,48",,,,,,"243,68",,,,,,,,,,,,
SANTA BRIGIDA-BA,,,,BA,,,,,"37,48",,,,,,,-,,,,,"37,48",,,,,,"243,68",,,,,,,,,,,,
SANTA INES-BA,,,,BA,,,,,"32,80",,,,,,,-,,,,,"32,79",,,,,,"213,21",,,,,,,,,,,,
SANTA TERESINHA-BA,,,,BA,,,,,"31,23",,,,,,,-,,,,,"31,23",,,,,,"203,05",,,,,,,,,,,,
SANTA LUZ-BA,,,,BA,,,,,"43,73",,,,,,,-,,,,,"43,72",,,,,,"284,30",,,,,,,,,,,,
SANTANOPOLIS-BA,,,,BA,,,,,"31,23",,,,,,,-,,,,,"31,23",,,,,,"203,05",,,,,,,,,,,,
SANTO AMARO-BA,,,,BA,,,,,"1.255,49",,,,,,,"1.430,00",,,,,"2.685,48",,,,,,"17.596,41",,,,,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,BA,,,,,"53,10",,,,,,,-,,,,,"53,09",,,,,,"345,20",,,,,,,,,,,,
SANTO ESTEVAO-BA,,,,BA,,,,,"46,85",,,,,,,-,,,,,"46,85",,,,,,"304,61",,,,,,,,,,,,
SÃO DOMINGOS-BA,,,,BA,,,,,"31,23",,,,,,,-,,,,,"31,23",,,,,,"203,05",,,,,,,,,,,,
SÃO FELIPE-BA,,,,BA,,,,,"40,60",,,,,,,-,,,,,"40,60",,,,,,"263,99",,,,,,,,,,,,
SÃO FELIX-BA,,,,BA,,,,,"34,36",,,,,,,-,,,,,"34,35",,,,,,"223,35",,,,,,,,,,,,
SÃO FRANCISCO DO CONDE-BA,,,,BA,,,,,"173.737,18",,,,,,,"85.578,78",,,,,"259.315,94",,,,,,"2.241.807,65",,,,,,,,,,,,
SÃO GONCALO DOS CAMPOS-BA,,,,BA,,,,,"42,17",,,,,,,-,,,,,"42,16",,,,,,"274,13",,,,,,,,,,,,
SÃO JOSE DO JACUIPE-BA,,,,BA,,,,,"35,92",,,,,,,-,,,,,"35,91",,,,,,"233,50",,,,,,,,,,,,
SÃO MIGUEL DAS MATAS-BA,,,,BA,,,,,"32,80",,,,,,,-,,,,,"32,79",,,,,,"213,21",,,,,,,,,,,,
SÃO SEBASTIAO DO PASSE-BA,,,,BA,,,,,"71.950,57",,,,,,,"67.621,73",,,,,"139.572,30",,,,,,"909.411,24",,,,,,,,,,,,
SAPEACU-BA,,,,BA,,,,,"35,92",,,,,,,-,,,,,"35,91",,,,,,"233,50",,,,,,,,,,,,
SATIRO DIAS-BA,,,,BA,,,,,"35,92",,,,,,,-,,,,,"35,91",,,,,,"233,50",,,,,,,,,,,,
SAUBARA-BA,,,,BA,,,,,"760,90",,,,,,,"1.430,00",,,,,"2.190,90",,,,,,"14.380,53",,,,,,,,,,,,
SERRA PRETA-BA,,,,BA,,,,,"37,48",,,,,,,-,,,,,"37,48",,,,,,"243,68",,,,,,,,,,,,
SERRINHA-BA,,,,BA,,,,,"54,66",,,,,,,-,,,,,"54,65",,,,,,"355,36",,,,,,,,,,,,
SERROLANDIA-BA,,,,BA,,,,,"34,36",,,,,,,-,,,,,"34,35",,,,,,"223,35",,,,,,,,,,,,
SIMOES FILHO-BA,,,,BA,,,,,"24.662,60",,,,,,,"2.063,97",,,,,"26.726,54",,,,,,"174.975,34",,,,,,,,,,,,
SITIO DO QUINTO-BA,,,,BA,,,,,"34,36",,,,,,,-,,,,,"34,35",,,,,,"223,35",,,,,,,,,,,,
TANQUINHO-BA,,,,BA,,,,,"31,23",,,,,,,-,,,,,"31,23",,,,,,"203,05",,,,,,,,,,,,
TAPIRAMUTA-BA,,,,BA,,,,,"34,36",,,,,,,-,,,,,"34,35",,,,,,"223,35",,,,,,,,,,,,
TEODORO SAMPAIO-BA,,,,BA,,,,,"20.337,59",,,,,,,"406,20",,,,,"20.743,78",,,,,,"146.087,53",,,,,,,,,,,,
TEOFILANDIA-BA,,,,BA,,,,,"40,60",,,,,,,-,,,,,"40,60",,,,,,"263,99",,,,,,,,,,,,
TERRA NOVA-BA,,,,BA,,,,,"34,36",,,,,,,-,,,,,"34,35",,,,,,"223,35",,,,,,,,,,,,
TUCANO-BA,,,,BA,,,,,"48,41",,,,,,,-,,,,,"48,41",,,,,,"314,74",,,,,,,,,,,,
UAUA-BA,,,,BA,,,,,"42,17",,,,,,,-,,,,,"42,16",,,,,,"274,13",,,,,,,,,,,,
UBAIRA-BA,,,,BA,,,,,"42,17",,,,,,,-,,,,,"42,16",,,,,,"274,13",,,,,,,,,,,,
VALENTE-BA,,,,BA,,,,,"37,48",,,,,,,-,,,,,"37,48",,,,,,"243,68",,,,,,,,,,,,
VARZEA DA ROCA-BA,,,,BA,,,,,"34,36",,,,,,,-,,,,,"34,35",,,,,,"223,35",,,,,,,,,,,,
VARZEA DO POCO-BA,,,,BA,,,,,"32,80",,,,,,,-,,,,,"32,79",,,,,,"213,21",,,,,,,,,,,,
VARZEA NOVA-BA,,,,BA,,,,,"34,36",,,,,,,-,,,,,"34,35",,,,,,"223,35",,,,,,,,,,,,
VARZEDO-BA,,,,BA,,,,,"31,23",,,,,,,-,,,,,"31,23",,,,,,"203,05",,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VERA CRUZ-BA,,,,BA,,,,,"42,17",,,,,,,-,,,,,"42,16",,,,,,"274,13",,,,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,BA,,,,,"62,47",,,,,,,-,,,,,"62,46",,,,,,"406,14",,,,,,,,,,,,
ACARAU-CE,,,,CE,,,,,"1.245,16",,,,,,,-,,,,,"1.245,16",,,,,,"10.229,02",,,,,,,,,,,,
ALCANTARAS-CE,,,,CE,,,,,"803,33",,,,,,,-,,,,,"803,33",,,,,,"6.599,36",,,,,,,,,,,,
AMONTADA-CE,,,,CE,,,,,"26.165,65",,,,,,,"39.314,02",,,,,"65.479,65",,,,,,"491.822,75",,,,,,,,,,,,
APUIARES-CE,,,,CE,,,,,"843,50",,,,,,,-,,,,,"843,49",,,,,,"6.929,31",,,,,,,,,,,,
ARACATI-CE,,,,CE,,,,,"175.438,35",,,,,,,"7.589,51",,,,,"183.027,86",,,,,,"1.278.796,76",,,,,,,,,,,,
ARARENDA-CE,,,,CE,,,,,"843,50",,,,,,,-,,,,,"843,49",,,,,,"6.929,31",,,,,,,,,,,,
BARROQUINHA-CE,,,,CE,,,,,"883,66",,,,,,,-,,,,,"883,66",,,,,,"7.259,29",,,,,,,,,,,,
BELACRUZ-CE,,,,CE,,,,,"1.084,50",,,,,,,-,,,,,"1.084,49",,,,,,"8.909,13",,,,,,,,,,,,
CAMOCIM-CE,,,,CE,,,,,"1.285,33",,,,,,,-,,,,,"1.285,33",,,,,,"10.558,99",,,,,,,,,,,,
CANINDE-CE,,,,CE,,,,,"1.365,66",,,,,,,-,,,,,"1.365,66",,,,,,"11.218,93",,,,,,,,,,,,
CARIDADE-CE,,,,CE,,,,,"883,66",,,,,,,-,,,,,"883,66",,,,,,"7.259,29",,,,,,,,,,,,
CARIRE-CE,,,,CE,,,,,"1.004,16",,,,,,,-,,,,,"1.004,16",,,,,,"8.249,20",,,,,,,,,,,,
CARNAUBAL-CE,,,,CE,,,,,"923,83",,,,,,,-,,,,,"923,83",,,,,,"7.589,27",,,,,,,,,,,,
CATUNDA-CE,,,,CE,,,,,"803,33",,,,,,,-,,,,,"803,33",,,,,,"6.599,36",,,,,,,,,,,,
CHAVAL-CE,,,,CE,,,,,"843,50",,,,,,,-,,,,,"843,49",,,,,,"6.929,31",,,,,,,,,,,,
COREAU-CE,,,,CE,,,,,"1.004,16",,,,,,,-,,,,,"1.004,16",,,,,,"8.249,20",,,,,,,,,,,,
CRATEUS-CE,,,,CE,,,,,"1.365,66",,,,,,,-,,,,,"1.365,66",,,,,,"11.218,93",,,,,,,,,,,,
CROATA-CE,,,,CE,,,,,"923,83",,,,,,,-,,,,,"923,83",,,,,,"7.589,27",,,,,,,,,,,,
CRUZ-CE,,,,CE,,,,,"964,00",,,,,,,-,,,,,"963,99",,,,,,"7.919,23",,,,,,,,,,,,
FORQUILHA-CE,,,,CE,,,,,"964,00",,,,,,,-,,,,,"963,99",,,,,,"7.919,23",,,,,,,,,,,,
FORTALEZA-CE,,,,CE,,,,,"180.269,96",,,,,,,-,,,,,"180.269,95",,,,,,"1.305.976,95",,,,,,,,,,,,
FRECHEIRINHA-CE,,,,CE,,,,,"843,50",,,,,,,-,,,,,"843,49",,,,,,"6.929,31",,,,,,,,,,,,
GENERAL SAMPAIO-CE,,,,CE,,,,,"803,33",,,,,,,-,,,,,"803,33",,,,,,"6.599,36",,,,,,,,,,,,
GRACA-CE,,,,CE,,,,,"923,83",,,,,,,-,,,,,"923,83",,,,,,"7.589,27",,,,,,,,,,,,
GRANJA-CE,,,,CE,,,,,"1.245,16",,,,,,,-,,,,,"1.245,16",,,,,,"10.229,02",,,,,,,,,,,,
GROAIRAS-CE,,,,CE,,,,,"803,33",,,,,,,-,,,,,"803,33",,,,,,"6.599,36",,,,,,,,,,,,
GUARACIABA DO NORTE-CE,,,,CE,,,,,"1.124,66",,,,,,,-,,,,,"1.124,66",,,,,,"9.239,12",,,,,,,,,,,,
HIDROLANDIA-CE,,,,CE,,,,,"964,00",,,,,,,-,,,,,"963,99",,,,,,"7.919,23",,,,,,,,,,,,
IBIAPINA-CE,,,,CE,,,,,"1.044,33",,,,,,,-,,,,,"1.044,33",,,,,,"8.579,18",,,,,,,,,,,,
ICAPUI-CE,,,,CE,,,,,"38.197,38",,,,,,,"7.825,95",,,,,"46.023,32",,,,,,"320.259,81",,,,,,,,,,,,
INDEPENDENCIA-CE,,,,CE,,,,,"1.044,33",,,,,,,-,,,,,"1.044,33",,,,,,"8.579,18",,,,,,,,,,,,
IPAPORANGA-CE,,,,CE,,,,,"843,50",,,,,,,-,,,,,"843,49",,,,,,"6.929,31",,,,,,,,,,,,
IPU-CE,,,,CE,,,,,"1.164,83",,,,,,,-,,,,,"1.164,83",,,,,,"9.569,09",,,,,,,,,,,,
IPUEIRAS-CE,,,,CE,,,,,"1.164,83",,,,,,,-,,,,,"1.164,83",,,,,,"9.569,09",,,,,,,,,,,,
IRAUCUBA-CE,,,,CE,,,,,"964,00",,,,,,,-,,,,,"963,99",,,,,,"7.919,23",,,,,,,,,,,,
ITAPAGE-CE,,,,CE,,,,,"1.205,00",,,,,,,-,,,,,"1.204,99",,,,,,"9.899,05",,,,,,,,,,,,
ITAPIPOCA-CE,,,,CE,,,,,"33.641,55",,,,,,,"27.687,99",,,,,"61.329,53",,,,,,"500.050,28",,,,,,,,,,,,
ITAREMA-CE,,,,CE,,,,,"25.231,16",,,,,,,"18.841,93",,,,,"44.073,07",,,,,,"380.702,19",,,,,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,CE,,,,,"803,33",,,,,,,-,,,,,"803,33",,,,,,"6.599,36",,,,,,,,,,,,
MARCO-CE,,,,CE,,,,,"1.004,16",,,,,,,-,,,,,"1.004,16",,,,,,"7.547,19",,,,,,,,,,,,
MARANGUAPE-CE,,,,CE,,,,,-,,,,,,,-,,,,,-,,,,,,"702,01",,,,,,,,,,,,
MARTINOPOLE-CE,,,,CE,,,,,"803,33",,,,,,,-,,,,,"803,33",,,,,,"6.599,36",,,,,,,,,,,,
MASSAPE-CE,,,,CE,,,,,"1.084,50",,,,,,,-,,,,,"1.084,49",,,,,,"8.909,13",,,,,,,,,,,,
MERUOCA-CE,,,,CE,,,,,"843,50",,,,,,,-,,,,,"843,49",,,,,,"6.929,31",,,,,,,,,,,,
MIRAIMA-CE,,,,CE,,,,,"843,50",,,,,,,-,,,,,"843,49",,,,,,"6.929,31",,,,,,,,,,,,
MONSENHOR TABOSA-CE,,,,CE,,,,,"923,83",,,,,,,-,,,,,"923,83",,,,,,"7.589,27",,,,,,,,,,,,
MORAUJO-CE,,,,CE,,,,,"803,33",,,,,,,-,,,,,"803,33",,,,,,"6.599,36",,,,,,,,,,,,
MORRINHOS-CE,,,,CE,,,,,"923,83",,,,,,,-,,,,,"923,83",,,,,,"7.589,27",,,,,,,,,,,,
MUCAMBO-CE,,,,CE,,,,,"883,66",,,,,,,-,,,,,"883,66",,,,,,"7.259,29",,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOVA RUSSAS-CE,,,,CE,,,,,"1.124,66",,,,,,,-,,,,,"1.124,66",,,,,,"9.239,12",,,,,,,,,,,,
NOVO ORIENTE-CE,,,,CE,,,,,"1.084,50",,,,,,,-,,,,,"1.084,49",,,,,,"8.909,13",,,,,,,,,,,,
PACUJA-CE,,,,CE,,,,,"803,33",,,,,,,-,,,,,"803,33",,,,,,"6.599,36",,,,,,,,,,,,
PARACURU-CE,,,,CE,,,,,"24.296,67",,,,,,,"51.052,25",,,,,"75.348,91",,,,,,"620.585,78",,,,,,,,,,,,
PARAIPABA-CE,,,,CE,,,,,"1.044,33",,,,,,,"1.387,32",,,,,"2.431,64",,,,,,"22.005,33",,,,,,,,,,,,
PARAMOTI-CE,,,,CE,,,,,"843,50",,,,,,,-,,,,,"843,49",,,,,,"6.929,31",,,,,,,,,,,,
PENTECOSTE-CE,,,,CE,,,,,"1.124,66",,,,,,,-,,,,,"1.124,66",,,,,,"9.239,12",,,,,,,,,,,,
PIRES FERREIRA-CE,,,,CE,,,,,"843,50",,,,,,,-,,,,,"843,49",,,,,,"6.929,31",,,,,,,,,,,,
PORANGA-CE,,,,CE,,,,,"843,50",,,,,,,-,,,,,"843,49",,,,,,"6.929,31",,,,,,,,,,,,
QUITERIANOPOLIS-CE,,,,CE,,,,,"964,00",,,,,,,-,,,,,"963,99",,,,,,"7.919,23",,,,,,,,,,,,
RERIUTABA-CE,,,,CE,,,,,"1.044,33",,,,,,,-,,,,,"1.044,33",,,,,,"8.579,18",,,,,,,,,,,,
SANTA QUITERIA-CE,,,,CE,,,,,"1.205,00",,,,,,,-,,,,,"1.204,99",,,,,,"9.899,05",,,,,,,,,,,,
SANTANA DO ACARAU-CE,,,,CE,,,,,"1.084,50",,,,,,,-,,,,,"1.084,49",,,,,,"8.909,13",,,,,,,,,,,,
SÃO BENEDITO-CE,,,,CE,,,,,"1.205,00",,,,,,,-,,,,,"1.204,99",,,,,,"9.899,05",,,,,,,,,,,,
SÃO GONCALO DO AMARANTE-CE,,,,CE,,,,,"1.164,83",,,,,,,-,,,,,"1.164,83",,,,,,"9.569,09",,,,,,,,,,,,
SÃO LUIS DO CURU-CE,,,,CE,,,,,"843,50",,,,,,,-,,,,,"843,49",,,,,,"6.929,31",,,,,,,,,,,,
SENADOR SA-CE,,,,CE,,,,,"803,33",,,,,,,-,,,,,"803,33",,,,,,"6.599,36",,,,,,,,,,,,
SOBRAL-CE,,,,CE,,,,,"1.566,50",,,,,,,-,,,,,"1.566,49",,,,,,"12.868,78",,,,,,,,,,,,
TAMBORIL-CE,,,,CE,,,,,"1.084,50",,,,,,,-,,,,,"1.084,49",,,,,,"8.909,13",,,,,,,,,,,,
TEJUCUOCA-CE,,,,CE,,,,,"843,50",,,,,,,-,,,,,"843,49",,,,,,"6.929,31",,,,,,,,,,,,
TIANGUA-CE,,,,CE,,,,,"1.285,33",,,,,,,-,,,,,"1.285,33",,,,,,"10.558,99",,,,,,,,,,,,
TRAIRI-CE,,,,CE,,,,,"28.034,62",,,,,,,"33.404,37",,,,,"61.438,99",,,,,,"532.576,94",,,,,,,,,,,,
TURURU-CE,,,,CE,,,,,"843,50",,,,,,,-,,,,,"843,49",,,,,,"6.929,31",,,,,,,,,,,,
UBAJARA-CE,,,,CE,,,,,"1.084,50",,,,,,,-,,,,,"1.084,49",,,,,,"8.909,13",,,,,,,,,,,,
UMIRIM-CE,,,,CE,,,,,"923,83",,,,,,,-,,,,,"923,83",,,,,,"7.589,27",,,,,,,,,,,,
URUBURETAMA-CE,,,,CE,,,,,"923,83",,,,,,,-,,,,,"923,83",,,,,,"7.589,27",,,,,,,,,,,,
URUOCA-CE,,,,CE,,,,,"843,50",,,,,,,-,,,,,"843,49",,,,,,"6.929,31",,,,,,,,,,,,
VARJOTA-CE,,,,CE,,,,,"923,83",,,,,,,-,,,,,"923,83",,,,,,"7.589,27",,,,,,,,,,,,
VICOSA DO CEARA-CE,,,,CE,,,,,"1.245,16",,,,,,,-,,,,,"1.245,16",,,,,,"10.229,02",,,,,,,,,,,,
AFONSO CLAUDIO-ES,,,,ES,,,,,"53,14",,,,,,,-,,,,,"53,13",,,,,,"383,21",,,,,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,ES,,,,,"41,75",,,,,,,-,,,,,"41,75",,,,,,"301,09",,,,,,,,,,,,
AGUIA BRANCA-ES,,,,ES,,,,,"37,95",,,,,,,-,,,,,"37,95",,,,,,"273,71",,,,,,,,,,,,
ALEGRE-ES,,,,ES,,,,,"53,14",,,,,,,-,,,,,"53,13",,,,,,"383,21",,,,,,,,,,,,
ALFREDO CHAVES-ES,,,,ES,,,,,"41,75",,,,,,,-,,,,,"41,75",,,,,,"301,09",,,,,,,,,,,,
ALTO RIO NOVO-ES,,,,ES,,,,,"37,95",,,,,,,-,,,,,"37,95",,,,,,"273,71",,,,,,,,,,,,
ANCHIETA-ES,,,,ES,,,,,"45,55",,,,,,,-,,,,,"45,54",,,,,,"328,46",,,,,,,,,,,,
APIACA-ES,,,,ES,,,,,"37,95",,,,,,,-,,,,,"37,95",,,,,,"273,71",,,,,,,,,,,,
ATILIO VIVACQUA-ES,,,,ES,,,,,"37,95",,,,,,,-,,,,,"37,95",,,,,,"273,71",,,,,,,,,,,,
BAIXO GUANDU-ES,,,,ES,,,,,"51,24",,,,,,,-,,,,,"51,23",,,,,,"369,53",,,,,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,ES,,,,,"56,93",,,,,,,-,,,,,"56,93",,,,,,"410,60",,,,,,,,,,,,
BOA ESPERANCA-ES,,,,ES,,,,,"41,75",,,,,,,-,,,,,"41,75",,,,,,"301,09",,,,,,,,,,,,
BOM JESUS DO NORTE-ES,,,,ES,,,,,"37,95",,,,,,,-,,,,,"37,95",,,,,,"273,71",,,,,,,,,,,,
BREJETUBA-ES,,,,ES,,,,,"37,95",,,,,,,-,,,,,"37,95",,,,,,"273,71",,,,,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,ES,,,,,"75,91",,,,,,,-,,,,,"75,90",,,,,,"547,45",,,,,,,,,,,,
CARIACICA-ES,,,,ES,,,,,"75,91",,,,,,,-,,,,,"75,90",,,,,,"547,45",,,,,,,,,,,,
CASTELO-ES,,,,ES,,,,,"53,14",,,,,,,-,,,,,"53,13",,,,,,"383,21",,,,,,,,,,,,
COLATINA-ES,,,,ES,,,,,"70,22",,,,,,,-,,,,,"70,21",,,,,,"506,41",,,,,,,,,,,,
CONCEICAO DA BARRA-ES,,,,ES,,,,,"26.269,92",,,,,,,"2.798,85",,,,,"29.068,75",,,,,,"212.839,62",,,,,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,ES,,,,,"39,85",,,,,,,-,,,,,"39,85",,,,,,"287,40",,,,,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,ES,,,,,"37,95",,,,,,,-,,,,,"37,95",,,,,,"273,71",,,,,,,,,,,,
DOMINGOS MARTINS-ES,,,,ES,,,,,"51,24",,,,,,,-,,,,,"51,23",,,,,,"369,53",,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DORES DO RIO PRETO-ES,,,,ES,,,,,"37,95",,,,,,,-,,,,,"37,95",,,,,,"273,71",,,,,,,,,,,,
ECOPORANGA-ES,,,,ES,,,,,"49,34",,,,,,,-,,,,,"49,34",,,,,,"355,84",,,,,,,,,,,,
FUNDAO-ES,,,,ES,,,,,"39,85",,,,,,,-,,,,,"39,85",,,,,,"287,40",,,,,,,,,,,,
GUACUI-ES,,,,ES,,,,,"49,34",,,,,,,-,,,,,"49,34",,,,,,"355,84",,,,,,,,,,,,
GUARAPARI-ES,,,,ES,,,,,"66,42",,,,,,,-,,,,,"66,42",,,,,,"479,03",,,,,,,,,,,,
IBATIBA-ES,,,,ES,,,,,"45,55",,,,,,,-,,,,,"45,54",,,,,,"328,46",,,,,,,,,,,,
IBIRACU-ES,,,,ES,,,,,"37,95",,,,,,,-,,,,,"37,95",,,,,,"273,71",,,,,,,,,,,,
IBITIRAMA-ES,,,,ES,,,,,"37,95",,,,,,,-,,,,,"37,95",,,,,,"273,71",,,,,,,,,,,,
ICONHA-ES,,,,ES,,,,,"39,85",,,,,,,-,,,,,"39,85",,,,,,"287,40",,,,,,,,,,,,
IRUPI-ES,,,,ES,,,,,"39,85",,,,,,,-,,,,,"39,85",,,,,,"287,40",,,,,,,,,,,,
ITAGUACU-ES,,,,ES,,,,,"43,65",,,,,,,-,,,,,"43,64",,,,,,"314,77",,,,,,,,,,,,
ITAPEMIRIM-ES,,,,ES,,,,,"51,24",,,,,,,-,,,,,"51,23",,,,,,"369,53",,,,,,,,,,,,
ITARANA-ES,,,,ES,,,,,"39,85",,,,,,,-,,,,,"39,85",,,,,,"287,40",,,,,,,,,,,,
IUNA-ES,,,,ES,,,,,"51,24",,,,,,,-,,,,,"51,23",,,,,,"369,53",,,,,,,,,,,,
JAGUARE-ES,,,,ES,,,,,"12.155,38",,,,,,,"5.986,35",,,,,"18.141,71",,,,,,"101.656,04",,,,,,,,,,,,
JERONIMO MONTEIRO-ES,,,,ES,,,,,"37,95",,,,,,,-,,,,,"37,95",,,,,,"273,71",,,,,,,,,,,,
JOAO NEIVA-ES,,,,ES,,,,,"43,65",,,,,,,-,,,,,"43,64",,,,,,"314,77",,,,,,,,,,,,
LARANJA DA TERRA-ES,,,,ES,,,,,"39,85",,,,,,,-,,,,,"39,85",,,,,,"287,40",,,,,,,,,,,,
LINHARES-ES,,,,ES,,,,,"302.535,06",,,,,,,"122.294,55",,,,,"424.829,59",,,,,,"2.878.943,99",,,,,,,,,,,,
MANTENOPOLIS-ES,,,,ES,,,,,"41,75",,,,,,,-,,,,,"41,75",,,,,,"301,09",,,,,,,,,,,,
MARATAIZES-ES,,,,ES,,,,,"51,24",,,,,,,-,,,,,"51,23",,,,,,"369,53",,,,,,,,,,,,
MARECHAL FLORIANO-ES,,,,ES,,,,,"39,85",,,,,,,-,,,,,"39,85",,,,,,"287,40",,,,,,,,,,,,
MARILANDIA-ES,,,,ES,,,,,"37,95",,,,,,,-,,,,,"37,95",,,,,,"273,71",,,,,,,,,,,,
MIMOSODOSUL-ES,,,,ES,,,,,"51,24",,,,,,,-,,,,,"51,23",,,,,,"369,53",,,,,,,,,,,,
MONTANHA-ES,,,,ES,,,,,"47,44",,,,,,,-,,,,,"47,44",,,,,,"342,16",,,,,,,,,,,,
MUCURICI-ES,,,,ES,,,,,"37,95",,,,,,,-,,,,,"37,95",,,,,,"273,71",,,,,,,,,,,,
MUNIZ FREIRE-ES,,,,ES,,,,,"47,44",,,,,,,-,,,,,"47,44",,,,,,"342,16",,,,,,,,,,,,
MUQUI-ES,,,,ES,,,,,"41,75",,,,,,,-,,,,,"41,75",,,,,,"301,09",,,,,,,,,,,,
NOVA VENECIA-ES,,,,ES,,,,,"58,83",,,,,,,-,,,,,"58,82",,,,,,"424,28",,,,,,,,,,,,
PANCAS-ES,,,,ES,,,,,"49,34",,,,,,,-,,,,,"49,34",,,,,,"355,84",,,,,,,,,,,,
PEDRO CANARIO-ES,,,,ES,,,,,"49,34",,,,,,,-,,,,,"49,34",,,,,,"355,84",,,,,,,,,,,,
PINHEIROS-ES,,,,ES,,,,,"49,34",,,,,,,-,,,,,"49,34",,,,,,"355,84",,,,,,,,,,,,
PIUMA-ES,,,,ES,,,,,"41,75",,,,,,,-,,,,,"41,75",,,,,,"301,09",,,,,,,,,,,,
PONTO BELO-ES,,,,ES,,,,,"37,95",,,,,,,-,,,,,"37,95",,,,,,"273,71",,,,,,,,,,,,
PRESIDENTE KENNEDY-ES,,,,ES,,,,,"37,95",,,,,,,"51.280,58",,,,,"51.318,53",,,,,,"203.504,42",,,,,,,,,,,,
RIO BANANAL-ES,,,,ES,,,,,"43,65",,,,,,,-,,,,,"43,64",,,,,,"314,77",,,,,,,,,,,,
RIO NOVO DO SUL-ES,,,,ES,,,,,"39,85",,,,,,,-,,,,,"39,85",,,,,,"287,40",,,,,,,,,,,,
SANTA LEOPOLDINA-ES,,,,ES,,,,,"39,85",,,,,,,-,,,,,"39,85",,,,,,"287,40",,,,,,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,ES,,,,,"51,24",,,,,,,-,,,,,"51,23",,,,,,"369,53",,,,,,,,,,,,
SANTA TERESA-ES,,,,ES,,,,,"47,44",,,,,,,-,,,,,"47,44",,,,,,"342,16",,,,,,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,ES,,,,,"37,95",,,,,,,-,,,,,"37,95",,,,,,"273,71",,,,,,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,ES,,,,,"51,24",,,,,,,-,,,,,"51,23",,,,,,"369,53",,,,,,,,,,,,
SAO JOSE DO CALCADO-ES,,,,ES,,,,,"39,85",,,,,,,-,,,,,"39,85",,,,,,"287,40",,,,,,,,,,,,
SAO MATEUS-ES,,,,ES,,,,,"203.457,52",,,,,,,"29.858,10",,,,,"233.315,61",,,,,,"1.665.012,31",,,,,,,,,,,,
SAO ROQUE DO CANAA-ES,,,,ES,,,,,"37,95",,,,,,,-,,,,,"37,95",,,,,,"273,71",,,,,,,,,,,,
SOORETAMA-ES,,,,ES,,,,,"43,65",,,,,,,-,,,,,"43,64",,,,,,"314,77",,,,,,,,,,,,
VARGEM ALTA-ES,,,,ES,,,,,"41,75",,,,,,,-,,,,,"41,75",,,,,,"301,09",,,,,,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,ES,,,,,"43,65",,,,,,,-,,,,,"43,64",,,,,,"314,77",,,,,,,,,,,,
VIANA-ES,,,,ES,,,,,"58,83",,,,,,,-,,,,,"58,82",,,,,,"424,28",,,,,,,,,,,,
VILA PAVAO-ES,,,,ES,,,,,"37,95",,,,,,,-,,,,,"37,95",,,,,,"273,71",,,,,,,,,,,,
