ITAPIRANGA-AM,,,,AM,,,,-,,,,,,,,,"5.940,05",,,,,,,,,,"5.940,05",,,,,,,"27.909,07",,,,,,,,
MANACAPURU-AM,,,,AM,,,,-,,,,,,,,,"2.613,47",,,,,,,,,,"2.613,47",,,,,,,"10.464,85",,,,,,,,
MANAQUIRI-AM,,,,AM,,,,-,,,,,,,,,"2.613,47",,,,,,,,,,"2.613,47",,,,,,,"10.464,85",,,,,,,,
MANAUS-AM,,,,AM,,,,"861.608,04",,,,,,,,,"66.927,63",,,,,,,,,,"928.535,67",,,,,,,"4.293.055,47",,,,,,,,
PARINTINS-AM,,,,AM,,,,-,,,,,,,,,"5.940,05",,,,,,,,,,"5.940,05",,,,,,,"27.909,07",,,,,,,,
SILVES-AM,,,,AM,,,,-,,,,,,,,,"5.940,05",,,,,,,,,,"5.940,05",,,,,,,"27.909,07",,,,,,,,
URUCARA-AM,,,,AM,,,,-,,,,,,,,,"5.940,05",,,,,,,,,,"5.940,05",,,,,,,"27.909,07",,,,,,,,
URUCURITUBA-AM,,,,AM,,,,-,,,,,,,,,"5.940,05",,,,,,,,,,"5.940,05",,,,,,,"27.909,07",,,,,,,,
AMAZONAS  TOTAL,,,,,,,,"2.830.781,22",,,,,,,,,"2.038.086,83",,,,,,,,,,"4.868.868,05",,,,,,,"20.137.538,11",,,,,,,,
LARANJAL DO JARI-AP,,,,AP,,,,-,,,,,,,,,"5.940,05",,,,,,,,,,"5.940,05",,,,,,,"27.909,07",,,,,,,,
MACAPA-AP,,,,AP,,,,-,,,,,,,,,"5.940,05",,,,,,,,,,"5.940,05",,,,,,,"27.909,07",,,,,,,,
MAZAGAO-AP,,,,AP,,,,-,,,,,,,,,"5.940,05",,,,,,,,,,"5.940,05",,,,,,,"27.909,07",,,,,,,,
AMAPA  TOTAL,,,,,,,,-,,,,,,,,,"17.820,15",,,,,,,,,,"17.820,15",,,,,,,"83.727,21",,,,,,,,
ACAJUTIBA-BA,,,,BA,,,,"884,43",,,,,,,,,-,,,,,,,,,,"884,43",,,,,,,"3.459,48",,,,,,,,
ADUSTINA-BA,,,,BA,,,,"884,43",,,,,,,,,-,,,,,,,,,,"884,43",,,,,,,"3.459,48",,,,,,,,
AGUA FRIA-BA,,,,BA,,,,"884,43",,,,,,,,,-,,,,,,,,,,"884,43",,,,,,,"3.459,48",,,,,,,,
AIQUARA-BA,,,,BA,,,,"769,06",,,,,,,,,-,,,,,,,,,,"769,06",,,,,,,"3.008,23",,,,,,,,
ALAGOINHAS-BA,,,,BA,,,,"300.842,94",,,,,,,,,"169.164,67",,,,,,,,,,"470.007,61",,,,,,,"1.969.401,80",,,,,,,,
ALCOBACA-BA,,,,BA,,,,"955,03",,,,,,,,,-,,,,,,,,,,"955,03",,,,,,,"3.737,64",,,,,,,,
ALMADINA-BA,,,,BA,,,,"769,06",,,,,,,,,-,,,,,,,,,,"769,06",,,,,,,"3.008,23",,,,,,,,
AMARGOSA-BA,,,,BA,,,,"1.121,46",,,,,,,,,-,,,,,,,,,,"1.121,46",,,,,,,"4.384,62",,,,,,,,
AMELIA RODRIGUES-BA,,,,BA,,,,"993,48",,,,,,,,,-,,,,,,,,,,"993,48",,,,,,,"3.888,07",,,,,,,,
ANAGE-BA,,,,BA,,,,"1.031,94",,,,,,,,,-,,,,,,,,,,"1.031,94",,,,,,,"4.038,49",,,,,,,,
ANGUERA-BA,,,,BA,,,,"769,06",,,,,,,,,-,,,,,,,,,,"769,06",,,,,,,"3.008,23",,,,,,,,
ANTAS-BA,,,,BA,,,,"929,18",,,,,,,,,-,,,,,,,,,,"929,18",,,,,,,"3.632,53",,,,,,,,
ANTONIO CARDOSO-BA,,,,BA,,,,"852,28",,,,,,,,,-,,,,,,,,,,"852,28",,,,,,,"3.331,73",,,,,,,,
APORA-BA,,,,BA,,,,"922,88",,,,,,,,,-,,,,,,,,,,"922,88",,,,,,,"3.609,90",,,,,,,,
APUAREMA-BA,,,,BA,,,,"769,06",,,,,,,,,-,,,,,,,,,,"769,06",,,,,,,"3.008,23",,,,,,,,
ARACAS-BA,,,,BA,,,,"265.165,58",,,,,,,,,"136.614,37",,,,,,,,,,"401.779,95",,,,,,,"1.718.868,21",,,,,,,,
ARACI-BA,,,,BA,,,,"1.236,81",,,,,,,,,-,,,,,,,,,,"1.236,81",,,,,,,"4.835,84",,,,,,,,
ARAMARI-BA,,,,BA,,,,"2.862,00",,,,,,,,,"879,03",,,,,,,,,,"3.741,03",,,,,,,"15.609,95",,,,,,,,
ARATACA-BA,,,,BA,,,,"807,53",,,,,,,,,-,,,,,,,,,,"807,53",,,,,,,"3.158,68",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARATUIPE-BA,,,,BA,,,,"769,06",,,,,,,,,-,,,,,,,,,,"769,06",,,,,,,"3.008,23",,,,,,,,
AURELINO LEAL-BA,,,,BA,,,,"878,13",,,,,,,,,-,,,,,,,,,,"878,13",,,,,,,"3.436,86",,,,,,,,
BAIXA GRANDE-BA,,,,BA,,,,"999,78",,,,,,,,,-,,,,,,,,,,"999,78",,,,,,,"3.910,70",,,,,,,,
BANZAE-BA,,,,BA,,,,"807,53",,,,,,,,,-,,,,,,,,,,"807,53",,,,,,,"3.158,68",,,,,,,,
BARRA DO CHOCA-BA,,,,BA,,,,"1.102,54",,,,,,,,,-,,,,,,,,,,"1.102,54",,,,,,,"4.316,66",,,,,,,,
BARRA DO ROCHA-BA,,,,BA,,,,"769,06",,,,,,,,,-,,,,,,,,,,"769,06",,,,,,,"3.008,23",,,,,,,,
BARRO PRETO-BA,,,,BA,,,,"769,06",,,,,,,,,-,,,,,,,,,,"769,06",,,,,,,"3.008,23",,,,,,,,
BARROCAS-BA,,,,BA,,,,"845,97",,,,,,,,,-,,,,,,,,,,"845,97",,,,,,,"3.309,06",,,,,,,,
BELMONTE-BA,,,,BA,,,,"999,78",,,,,,,,,-,,,,,,,,,,"999,78",,,,,,,"3.910,70",,,,,,,,
BELO CAMPO-BA,,,,BA,,,,"878,13",,,,,,,,,-,,,,,,,,,,"878,13",,,,,,,"3.436,86",,,,,,,,
BIRITINGA-BA,,,,BA,,,,"839,66",,,,,,,,,-,,,,,,,,,,"839,66",,,,,,,"3.286,40",,,,,,,,
BOA NOVA-BA,,,,BA,,,,"910,26",,,,,,,,,-,,,,,,,,,,"910,26",,,,,,,"3.564,57",,,,,,,,
BOA VISTA DO TUPIM-BA,,,,BA,,,,"916,57",,,,,,,,,-,,,,,,,,,,"916,57",,,,,,,"3.587,23",,,,,,,,
BOM JESUS DA SERRA-BA,,,,BA,,,,"807,53",,,,,,,,,-,,,,,,,,,,"807,53",,,,,,,"3.158,68",,,,,,,,
BREJOES-BA,,,,BA,,,,"839,66",,,,,,,,,-,,,,,,,,,,"839,66",,,,,,,"3.286,40",,,,,,,,
BUERAREMA-BA,,,,BA,,,,"961,34",,,,,,,,,-,,,,,,,,,,"961,34",,,,,,,"3.760,31",,,,,,,,
CAATIBA-BA,,,,BA,,,,"794,91",,,,,,,,,-,,,,,,,,,,"794,91",,,,,,,"3.113,34",,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,BA,,,,"929,18",,,,,,,,,-,,,,,,,,,,"929,18",,,,,,,"3.632,53",,,,,,,,
CACHOEIRA-BA,,,,BA,,,,"1.121,46",,,,,,,,,-,,,,,,,,,,"1.121,46",,,,,,,"4.384,62",,,,,,,,
CAEM-BA,,,,BA,,,,"801,22",,,,,,,,,-,,,,,,,,,,"801,22",,,,,,,"3.136,01",,,,,,,,
CAETANOS-BA,,,,BA,,,,"845,97",,,,,,,,,-,,,,,,,,,,"845,97",,,,,,,"3.309,06",,,,,,,,
CAIRU-BA,,,,BA,,,,"33.631,75",,,,,,,,,"350.247,27",,,,,,,,,,"383.879,02",,,,,,,"1.500.219,24",,,,,,,,
CAMACAN-BA,,,,BA,,,,"1.076,69",,,,,,,,,-,,,,,,,,,,"1.076,69",,,,,,,"4.211,54",,,,,,,,
CAMACARI-BA,,,,BA,,,,"1.741,26",,,,,,,,,"85,31",,,,,,,,,,"1.826,57",,,,,,,"10.121,74",,,,,,,,
CAMAMU-BA,,,,BA,,,,"1.115,15",,,,,,,,,-,,,,,,,,,,"1.115,15",,,,,,,"4.361,95",,,,,,,,
CANAVIEIRAS-BA,,,,BA,,,,"1.115,15",,,,,,,,,-,,,,,,,,,,"1.115,15",,,,,,,"4.361,95",,,,,,,,
CANDEAL-BA,,,,BA,,,,"762,76",,,,,,,,,-,,,,,,,,,,"762,76",,,,,,,"2.985,60",,,,,,,,
CANDEIAS-BA,,,,BA,,,,"215.526,68",,,,,,,,,"288.666,80",,,,,,,,,,"504.193,48",,,,,,,"2.125.513,97",,,,,,,,
CANDIDO SALES-BA,,,,BA,,,,"1.031,94",,,,,,,,,-,,,,,,,,,,"1.031,94",,,,,,,"4.038,49",,,,,,,,
CANSANCAO-BA,,,,BA,,,,"1.121,46",,,,,,,,,-,,,,,,,,,,"1.121,46",,,,,,,"4.384,62",,,,,,,,
CANUDOS-BA,,,,BA,,,,"890,74",,,,,,,,,-,,,,,,,,,,"890,74",,,,,,,"3.482,15",,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,BA,,,,"852,28",,,,,,,,,-,,,,,,,,,,"852,28",,,,,,,"3.331,73",,,,,,,,
CAPIM GROSSO-BA,,,,BA,,,,"1.044,55",,,,,,,,,-,,,,,,,,,,"1.044,55",,,,,,,"4.083,78",,,,,,,,
CARAVELAS-BA,,,,BA,,,,"999,78",,,,,,,,,-,,,,,,,,,,"999,78",,,,,,,"3.910,70",,,,,,,,
CARDEAL DA SILVA-BA,,,,BA,,,,"114.166,00",,,,,,,,,"33.661,08",,,,,,,,,,"147.827,08",,,,,,,"637.872,27",,,,,,,,
CASTRO ALVES-BA,,,,BA,,,,"1.038,25",,,,,,,,,-,,,,,,,,,,"1.038,25",,,,,,,"4.061,15",,,,,,,,
CATU-BA,,,,BA,,,,"180.363,81",,,,,,,,,"93.904,29",,,,,,,,,,"274.268,10",,,,,,,"1.251.303,37",,,,,,,,
CICERO DANTAS-BA,,,,BA,,,,"1.076,69",,,,,,,,,-,,,,,,,,,,"1.076,69",,,,,,,"4.211,54",,,,,,,,
CIPO-BA,,,,BA,,,,"884,43",,,,,,,,,-,,,,,,,,,,"884,43",,,,,,,"3.459,48",,,,,,,,
COARACI-BA,,,,BA,,,,"993,48",,,,,,,,,-,,,,,,,,,,"993,48",,,,,,,"3.888,07",,,,,,,,
CONCEICAO DA FEIRA-BA,,,,BA,,,,"967,65",,,,,,,,,-,,,,,,,,,,"967,65",,,,,,,"3.782,97",,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,BA,,,,"916,57",,,,,,,,,-,,,,,,,,,,"916,57",,,,,,,"3.587,23",,,,,,,,
CONCEICAO DO COITE-BA,,,,BA,,,,"1.268,97",,,,,,,,,-,,,,,,,,,,"1.268,97",,,,,,,"4.963,62",,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,BA,,,,"1.038,25",,,,,,,,,-,,,,,,,,,,"1.038,25",,,,,,,"4.061,15",,,,,,,,
CONDE-BA,,,,BA,,,,"3.141,13",,,,,,,,,"1.381,17",,,,,,,,,,"4.522,30",,,,,,,"21.261,99",,,,,,,,
CORACAO DE MARIA-BA,,,,BA,,,,"999,78",,,,,,,,,-,,,,,,,,,,"999,78",,,,,,,"3.910,70",,,,,,,,
CORONEL JOAO SA-BA,,,,BA,,,,"961,34",,,,,,,,,-,,,,,,,,,,"961,34",,,,,,,"3.760,31",,,,,,,,
CRAVOLANDIA-BA,,,,BA,,,,"769,06",,,,,,,,,-,,,,,,,,,,"769,06",,,,,,,"3.008,23",,,,,,,,
CRISOPOLIS-BA,,,,BA,,,,"961,34",,,,,,,,,-,,,,,,,,,,"961,34",,,,,,,"3.760,31",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRUZ DAS ALMAS-BA,,,,BA,,,,"1.230,50",,,,,,,,,-,,,,,,,,,,"1.230,50",,,,,,,"4.813,17",,,,,,,,
DARIO MEIRA-BA,,,,BA,,,,"839,66",,,,,,,,,-,,,,,,,,,,"839,66",,,,,,,"3.286,40",,,,,,,,
DIAS D'AVILA-BA,,,,BA,,,,"1.236,81",,,,,,,,,-,,,,,,,,,,"1.236,81",,,,,,,"4.835,84",,,,,,,,
DOM MACEDO COSTA-BA,,,,BA,,,,"769,06",,,,,,,,,-,,,,,,,,,,"769,06",,,,,,,"3.008,23",,,,,,,,
ELISIO MEDRADO-BA,,,,BA,,,,"769,06",,,,,,,,,-,,,,,,,,,,"769,06",,,,,,,"3.008,23",,,,,,,,
ENCRUZILHADA-BA,,,,BA,,,,"980,86",,,,,,,,,-,,,,,,,,,,"980,86",,,,,,,"3.842,74",,,,,,,,
ENTRE RIOS-BA,,,,BA,,,,"217.621,29",,,,,,,,,"157.469,35",,,,,,,,,,"375.090,64",,,,,,,"1.567.542,40",,,,,,,,
ESPLANADA-BA,,,,BA,,,,"657.267,25",,,,,,,,,"443.548,59",,,,,,,,,,"1.100.815,84",,,,,,,"4.806.389,60",,,,,,,,
EUCLIDES DA CUNHA-BA,,,,BA,,,,"1.275,27",,,,,,,,,-,,,,,,,,,,"1.275,27",,,,,,,"4.986,25",,,,,,,,
EUNAPOLIS-BA,,,,BA,,,,"1.384,31",,,,,,,,,-,,,,,,,,,,"1.384,31",,,,,,,"5.414,81",,,,,,,,
FATIMA-BA,,,,BA,,,,"961,34",,,,,,,,,-,,,,,,,,,,"961,34",,,,,,,"3.760,31",,,,,,,,
FEIRA DE SANTANA-BA,,,,BA,,,,"1.538,14",,,,,,,,,-,,,,,,,,,,"1.538,14",,,,,,,"6.016,49",,,,,,,,
FIRMINO ALVES-BA,,,,BA,,,,"769,06",,,,,,,,,-,,,,,,,,,,"769,06",,,,,,,"3.008,23",,,,,,,,
FLORESTA AZUL-BA,,,,BA,,,,"807,53",,,,,,,,,-,,,,,,,,,,"807,53",,,,,,,"3.158,68",,,,,,,,
GANDU-BA,,,,BA,,,,"1.083,00",,,,,,,,,-,,,,,,,,,,"1.083,00",,,,,,,"4.234,21",,,,,,,,
GAVIAO-BA,,,,BA,,,,"769,06",,,,,,,,,-,,,,,,,,,,"769,06",,,,,,,"3.008,23",,,,,,,,
GLORIA-BA,,,,BA,,,,"839,66",,,,,,,,,-,,,,,,,,,,"839,66",,,,,,,"3.286,40",,,,,,,,
GONGOGI-BA,,,,BA,,,,"762,76",,,,,,,,,-,,,,,,,,,,"762,76",,,,,,,"2.985,60",,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,BA,,,,"967,65",,,,,,,,,-,,,,,,,,,,"967,65",,,,,,,"3.782,97",,,,,,,,
GUARATINGA-BA,,,,BA,,,,"993,48",,,,,,,,,-,,,,,,,,,,"993,48",,,,,,,"3.888,07",,,,,,,,
HELIOPOLIS-BA,,,,BA,,,,"890,74",,,,,,,,,-,,,,,,,,,,"890,74",,,,,,,"3.482,15",,,,,,,,
IACU-BA,,,,BA,,,,"1.031,94",,,,,,,,,-,,,,,,,,,,"1.031,94",,,,,,,"4.038,49",,,,,,,,
IBICARAI-BA,,,,BA,,,,"1.031,94",,,,,,,,,-,,,,,,,,,,"1.031,94",,,,,,,"4.038,49",,,,,,,,
IBICUI-BA,,,,BA,,,,"884,43",,,,,,,,,-,,,,,,,,,,"884,43",,,,,,,"3.459,48",,,,,,,,
IBIQUERA-BA,,,,BA,,,,"769,06",,,,,,,,,-,,,,,,,,,,"769,06",,,,,,,"3.008,23",,,,,,,,
IBIRAPITANGA-BA,,,,BA,,,,"999,78",,,,,,,,,-,,,,,,,,,,"999,78",,,,,,,"3.910,70",,,,,,,,
IBIRAPUA-BA,,,,BA,,,,"769,06",,,,,,,,,-,,,,,,,,,,"769,06",,,,,,,"3.008,23",,,,,,,,
IBIRATAIA-BA,,,,BA,,,,"993,48",,,,,,,,,-,,,,,,,,,,"993,48",,,,,,,"3.888,07",,,,,,,,
ICHU-BA,,,,BA,,,,"769,06",,,,,,,,,-,,,,,,,,,,"769,06",,,,,,,"3.008,23",,,,,,,,
IGRAPIUNA-BA,,,,BA,,,,"839,66",,,,,,,,,-,,,,,,,,,,"839,66",,,,,,,"3.286,40",,,,,,,,
IGUAI-BA,,,,BA,,,,"1.038,25",,,,,,,,,-,,,,,,,,,,"1.038,25",,,,,,,"4.061,15",,,,,,,,
ILHEUS-BA,,,,BA,,,,"1.538,14",,,,,,,,,-,,,,,,,,,,"1.538,14",,,,,,,"6.016,49",,,,,,,,
INHAMBUPE-BA,,,,BA,,,,"2.657,67",,,,,,,,,"783,46",,,,,,,,,,"3.441,13",,,,,,,"13.659,89",,,,,,,,
IPECAETA-BA,,,,BA,,,,"916,57",,,,,,,,,-,,,,,,,,,,"916,57",,,,,,,"3.587,23",,,,,,,,
IPIAU-BA,,,,BA,,,,"1.192,06",,,,,,,,,-,,,,,,,,,,"1.192,06",,,,,,,"4.662,79",,,,,,,,
IPIRA-BA,,,,BA,,,,"1.268,97",,,,,,,,,-,,,,,,,,,,"1.268,97",,,,,,,"4.963,62",,,,,,,,
IRAJUBA-BA,,,,BA,,,,"769,06",,,,,,,,,-,,,,,,,,,,"769,06",,,,,,,"3.008,23",,,,,,,,
IRARA-BA,,,,BA,,,,"1.038,25",,,,,,,,,-,,,,,,,,,,"1.038,25",,,,,,,"4.061,15",,,,,,,,
ITABELA-BA,,,,BA,,,,"1.038,25",,,,,,,,,-,,,,,,,,,,"1.038,25",,,,,,,"4.061,15",,,,,,,,
ITABERABA-BA,,,,BA,,,,"1.268,97",,,,,,,,,-,,,,,,,,,,"1.268,97",,,,,,,"4.963,62",,,,,,,,
ITABUNA-BA,,,,BA,,,,"1.538,14",,,,,,,,,-,,,,,,,,,,"1.538,14",,,,,,,"6.016,49",,,,,,,,
ITACARE-BA,,,,BA,,,,"1.050,86",,,,,,,,,-,,,,,,,,,,"1.050,86",,,,,,,"4.106,45",,,,,,,,
ITAGI-BA,,,,BA,,,,"839,66",,,,,,,,,-,,,,,,,,,,"839,66",,,,,,,"3.286,40",,,,,,,,
