IPECAETA-BA,,,,,,,,BA,,,"824,13",,,,,,,,-,,,,,,,"824,13",,,,,,,,,,"3.124,62",,,,,,,,,,
IPIAU-BA,,,,,,,,BA,,,"1.064,50",,,,,,,,-,,,,,,,"1.064,50",,,,,,,,,,"4.035,97",,,,,,,,,,
IPIRA-BA,,,,,,,,BA,,,"1.133,17",,,,,,,,-,,,,,,,"1.133,17",,,,,,,,,,"4.296,35",,,,,,,,,,
IRAJUBA-BA,,,,,,,,BA,,,"686,77",,,,,,,,-,,,,,,,"686,77",,,,,,,,,,"2.603,84",,,,,,,,,,
IRARA-BA,,,,,,,,BA,,,"927,14",,,,,,,,-,,,,,,,"927,14",,,,,,,,,,"3.515,19",,,,,,,,,,
ITABELA-BA,,,,,,,,BA,,,"927,14",,,,,,,,-,,,,,,,"927,14",,,,,,,,,,"3.515,19",,,,,,,,,,
ITABERABA-BA,,,,,,,,BA,,,"1.133,17",,,,,,,,-,,,,,,,"1.133,17",,,,,,,,,,"4.296,35",,,,,,,,,,
ITABUNA-BA,,,,,,,,BA,,,"1.373,55",,,,,,,,-,,,,,,,"1.373,55",,,,,,,,,,"5.207,71",,,,,,,,,,
ITACARE-BA,,,,,,,,BA,,,"927,14",,,,,,,,-,,,,,,,"927,14",,,,,,,,,,"3.515,19",,,,,,,,,,
ITAGI-BA,,,,,,,,BA,,,"755,45",,,,,,,,-,,,,,,,"755,45",,,,,,,,,,"2.864,23",,,,,,,,,,
ITAGIBA-BA,,,,,,,,BA,,,"824,13",,,,,,,,-,,,,,,,"824,13",,,,,,,,,,"3.124,62",,,,,,,,,,
ITAGIMIRIM-BA,,,,,,,,BA,,,"686,77",,,,,,,,-,,,,,,,"686,77",,,,,,,,,,"2.603,84",,,,,,,,,,
ITAJU DO COLONIA-BA,,,,,,,,BA,,,"686,77",,,,,,,,-,,,,,,,"686,77",,,,,,,,,,"2.603,84",,,,,,,,,,
ITAJUIPE-BA,,,,,,,,BA,,,"892,80",,,,,,,,-,,,,,,,"892,80",,,,,,,,,,"3.385,00",,,,,,,,,,
ITAMARAJU-BA,,,,,,,,BA,,,"1.167,51",,,,,,,,-,,,,,,,"1.167,51",,,,,,,,,,"4.426,54",,,,,,,,,,
ITAMARI-BA,,,,,,,,BA,,,"686,77",,,,,,,,-,,,,,,,"686,77",,,,,,,,,,"2.603,84",,,,,,,,,,
ITAMBE-BA,,,,,,,,BA,,,"995,82",,,,,,,,-,,,,,,,"995,82",,,,,,,,,,"3.775,58",,,,,,,,,,
ITANAGRA-BA,,,,,,,,BA,,,"59.264,49",,,,,,,,"10.362,40",,,,,,,"69.626,89",,,,,,,,,,"209.612,22",,,,,,,,,,
ITANHEM-BA,,,,,,,,BA,,,"892,80",,,,,,,,-,,,,,,,"892,80",,,,,,,,,,"3.385,00",,,,,,,,,,
ITAPARICA-BA,,,,,,,,BA,,,"29.985,57",,,,,,,,"114.843,95",,,,,,,"144.829,52",,,,,,,,,,"459.149,38",,,,,,,,,,
ITAPE-BA,,,,,,,,BA,,,"721,11",,,,,,,,-,,,,,,,"721,11",,,,,,,,,,"2.734,03",,,,,,,,,,
ITAPEBI-BA,,,,,,,,BA,,,"721,11",,,,,,,,-,,,,,,,"721,11",,,,,,,,,,"2.734,03",,,,,,,,,,
ITAPETINGA-BA,,,,,,,,BA,,,"1.133,17",,,,,,,,-,,,,,,,"1.133,17",,,,,,,,,,"4.296,35",,,,,,,,,,
ITAPICURU-BA,,,,,,,,BA,,,"961,48",,,,,,,,-,,,,,,,"961,48",,,,,,,,,,"3.645,39",,,,,,,,,,
ITAPITANGA-BA,,,,,,,,BA,,,"721,11",,,,,,,,-,,,,,,,"721,11",,,,,,,,,,"2.734,03",,,,,,,,,,
ITAQUARA-BA,,,,,,,,BA,,,"686,77",,,,,,,,-,,,,,,,"686,77",,,,,,,,,,"2.603,84",,,,,,,,,,
ITARANTIM-BA,,,,,,,,BA,,,"824,13",,,,,,,,-,,,,,,,"824,13",,,,,,,,,,"3.124,62",,,,,,,,,,
ITATIM-BA,,,,,,,,BA,,,"789,79",,,,,,,,-,,,,,,,"789,79",,,,,,,,,,"2.994,42",,,,,,,,,,
ITIRUCU-BA,,,,,,,,BA,,,"789,79",,,,,,,,-,,,,,,,"789,79",,,,,,,,,,"2.994,42",,,,,,,,,,
ITIUBA-BA,,,,,,,,BA,,,"995,82",,,,,,,,-,,,,,,,"995,82",,,,,,,,,,"3.775,58",,,,,,,,,,
ITORORO-BA,,,,,,,,BA,,,"892,80",,,,,,,,-,,,,,,,"892,80",,,,,,,,,,"3.385,00",,,,,,,,,,
ITUBERA-BA,,,,,,,,BA,,,"892,80",,,,,,,,-,,,,,,,"892,80",,,,,,,,,,"3.385,00",,,,,,,,,,
JACOBINA-BA,,,,,,,,BA,,,"1.201,85",,,,,,,,-,,,,,,,"1.201,85",,,,,,,,,,"4.556,74",,,,,,,,,,
JAGUAQUARA-BA,,,,,,,,BA,,,"1.064,50",,,,,,,,-,,,,,,,"1.064,50",,,,,,,,,,"4.035,97",,,,,,,,,,
JAGUARIPE-BA,,,,,,,,BA,,,"24.628,52",,,,,,,,-,,,,,,,"24.628,52",,,,,,,,,,"93.377,31",,,,,,,,,,
JANDAIRA-BA,,,,,,,,BA,,,"686,77",,,,,,,,-,,,,,,,"686,77",,,,,,,,,,"2.603,84",,,,,,,,,,
JEQUIE-BA,,,,,,,,BA,,,"1.373,55",,,,,,,,-,,,,,,,"1.373,55",,,,,,,,,,"5.207,71",,,,,,,,,,
JEREMOABO-BA,,,,,,,,BA,,,"1.030,16",,,,,,,,-,,,,,,,"1.030,16",,,,,,,,,,"3.905,77",,,,,,,,,,
JIQUIRICA-BA,,,,,,,,BA,,,"755,45",,,,,,,,-,,,,,,,"755,45",,,,,,,,,,"2.864,23",,,,,,,,,,
JITAUNA-BA,,,,,,,,BA,,,"824,13",,,,,,,,-,,,,,,,"824,13",,,,,,,,,,"3.124,62",,,,,,,,,,
JUCURUCU-BA,,,,,,,,BA,,,"721,11",,,,,,,,-,,,,,,,"721,11",,,,,,,,,,"2.734,03",,,,,,,,,,
JUSSARI-BA,,,,,,,,BA,,,"686,77",,,,,,,,-,,,,,,,"686,77",,,,,,,,,,"2.603,84",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,,BA,,,"686,77",,,,,,,,-,,,,,,,"686,77",,,,,,,,,,"2.603,84",,,,,,,,,,
LAJE-BA,,,,,,,,BA,,,"892,80",,,,,,,,-,,,,,,,"892,80",,,,,,,,,,"3.385,00",,,,,,,,,,
LAJEDAO-BA,,,,,,,,BA,,,"686,77",,,,,,,,-,,,,,,,"686,77",,,,,,,,,,"2.603,84",,,,,,,,,,
LAJEDINHO-BA,,,,,,,,BA,,,"686,77",,,,,,,,-,,,,,,,"686,77",,,,,,,,,,"2.603,84",,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,,BA,,,"686,77",,,,,,,,-,,,,,,,"686,77",,,,,,,,,,"2.603,84",,,,,,,,,,
LAMARAO-BA,,,,,,,,BA,,,"721,11",,,,,,,,-,,,,,,,"721,11",,,,,,,,,,"2.734,03",,,,,,,,,,
LAURO DE FREITAS-BA,,,,,,,,BA,,,"1.373,55",,,,,,,,-,,,,,,,"1.373,55",,,,,,,,,,"5.207,71",,,,,,,,,,
MACAJUBA-BA,,,,,,,,BA,,,"721,11",,,,,,,,-,,,,,,,"721,11",,,,,,,,,,"2.734,03",,,,,,,,,,
MACARANI-BA,,,,,,,,BA,,,"824,13",,,,,,,,-,,,,,,,"824,13",,,,,,,,,,"3.124,62",,,,,,,,,,
MADRE DE DEUS-BA,,,,,,,,BA,,,"677.052,82",,,,,,,,"530.765,65",,,,,,,"1.207.818,47",,,,,,,,,,"3.703.444,13",,,,,,,,,,
MAIQUINIQUE-BA,,,,,,,,BA,,,"686,77",,,,,,,,-,,,,,,,"686,77",,,,,,,,,,"2.603,84",,,,,,,,,,
MAIRI-BA,,,,,,,,BA,,,"858,46",,,,,,,,-,,,,,,,"858,46",,,,,,,,,,"3.254,81",,,,,,,,,,
MANOEL VITORINO-BA,,,,,,,,BA,,,"789,79",,,,,,,,-,,,,,,,"789,79",,,,,,,,,,"2.994,42",,,,,,,,,,
MARACAS-BA,,,,,,,,BA,,,"995,82",,,,,,,,-,,,,,,,"995,82",,,,,,,,,,"3.775,58",,,,,,,,,,
MARAGOGIPE-BA,,,,,,,,BA,,,"24.628,52",,,,,,,,-,,,,,,,"24.628,52",,,,,,,,,,"93.377,31",,,,,,,,,,
MARAU-BA,,,,,,,,BA,,,"824,13",,,,,,,,-,,,,,,,"824,13",,,,,,,,,,"3.124,62",,,,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,,BA,,,"721,11",,,,,,,,-,,,,,,,"721,11",,,,,,,,,,"2.734,03",,,,,,,,,,
MASCOTE-BA,,,,,,,,BA,,,"824,13",,,,,,,,-,,,,,,,"824,13",,,,,,,,,,"3.124,62",,,,,,,,,,
MATA DE SAO JOAO-BA,,,,,,,,BA,,,"127.819,72",,,,,,,,"59.634,56",,,,,,,"187.454,28",,,,,,,,,,"560.671,81",,,,,,,,,,
MEDEIROS NETO-BA,,,,,,,,BA,,,"892,80",,,,,,,,-,,,,,,,"892,80",,,,,,,,,,"3.385,00",,,,,,,,,,
MIGUEL CALMON-BA,,,,,,,,BA,,,"927,14",,,,,,,,-,,,,,,,"927,14",,,,,,,,,,"3.515,19",,,,,,,,,,
MILAGRES-BA,,,,,,,,BA,,,"721,11",,,,,,,,-,,,,,,,"721,11",,,,,,,,,,"2.734,03",,,,,,,,,,
MIRANTE-BA,,,,,,,,BA,,,"686,77",,,,,,,,-,,,,,,,"686,77",,,,,,,,,,"2.603,84",,,,,,,,,,
MONTE SANTO-BA,,,,,,,,BA,,,"1.098,84",,,,,,,,-,,,,,,,"1.098,84",,,,,,,,,,"4.166,17",,,,,,,,,,
MUCURI-BA,,,,,,,,BA,,,"995,82",,,,,,,,-,,,,,,,"995,82",,,,,,,,,,"3.775,58",,,,,,,,,,
MUNDO NOVO-BA,,,,,,,,BA,,,"892,80",,,,,,,,-,,,,,,,"892,80",,,,,,,,,,"3.385,00",,,,,,,,,,
MUNIZ FERREIRA-BA,,,,,,,,BA,,,"686,77",,,,,,,,-,,,,,,,"686,77",,,,,,,,,,"2.603,84",,,,,,,,,,
MURITIBA-BA,,,,,,,,BA,,,"927,14",,,,,,,,-,,,,,,,"927,14",,,,,,,,,,"3.515,19",,,,,,,,,,
MUTUIPE-BA,,,,,,,,BA,,,"892,80",,,,,,,,-,,,,,,,"892,80",,,,,,,,,,"3.385,00",,,,,,,,,,
NAZARE-BA,,,,,,,,BA,,,"927,14",,,,,,,,-,,,,,,,"927,14",,,,,,,,,,"3.515,19",,,,,,,,,,
NILO PECANHA-BA,,,,,,,,BA,,,"755,45",,,,,,,,-,,,,,,,"755,45",,,,,,,,,,"2.864,23",,,,,,,,,,
NORDESTINA-BA,,,,,,,,BA,,,"755,45",,,,,,,,-,,,,,,,"755,45",,,,,,,,,,"2.864,23",,,,,,,,,,
NOVA CANAA-BA,,,,,,,,BA,,,"858,46",,,,,,,,-,,,,,,,"858,46",,,,,,,,,,"3.254,81",,,,,,,,,,
NOVA FATIMA-BA,,,,,,,,BA,,,"686,77",,,,,,,,-,,,,,,,"686,77",,,,,,,,,,"2.603,84",,,,,,,,,,
NOVA IBIA-BA,,,,,,,,BA,,,"686,77",,,,,,,,-,,,,,,,"686,77",,,,,,,,,,"2.603,84",,,,,,,,,,
NOVA ITARANA-BA,,,,,,,,BA,,,"686,77",,,,,,,,-,,,,,,,"686,77",,,,,,,,,,"2.603,84",,,,,,,,,,
NOVA SOURE-BA,,,,,,,,BA,,,"927,14",,,,,,,,-,,,,,,,"927,14",,,,,,,,,,"3.515,19",,,,,,,,,,
NOVA VICOSA-BA,,,,,,,,BA,,,"995,82",,,,,,,,-,,,,,,,"995,82",,,,,,,,,,"3.775,58",,,,,,,,,,
NOVO TRIUNFO-BA,,,,,,,,BA,,,"789,79",,,,,,,,-,,,,,,,"789,79",,,,,,,,,,"2.994,42",,,,,,,,,,
OLINDINA-BA,,,,,,,,BA,,,"892,80",,,,,,,,-,,,,,,,"892,80",,,,,,,,,,"3.385,00",,,,,,,,,,
OURICANGAS-BA,,,,,,,,BA,,,"686,77",,,,,,,,-,,,,,,,"686,77",,,,,,,,,,"2.603,84",,,,,,,,,,
OUROLANDIA-BA,,,,,,,,BA,,,"824,13",,,,,,,,-,,,,,,,"824,13",,,,,,,,,,"3.124,62",,,,,,,,,,
PARIPIRANGA-BA,,,,,,,,BA,,,"961,48",,,,,,,,-,,,,,,,"961,48",,,,,,,,,,"3.645,39",,,,,,,,,,
PAU BRASIL-BA,,,,,,,,BA,,,"755,45",,,,,,,,-,,,,,,,"755,45",,,,,,,,,,"2.864,23",,,,,,,,,,
PAULO AFONSO-BA,,,,,,,,BA,,,"1.270,53",,,,,,,,-,,,,,,,"1.270,53",,,,,,,,,,"4.817,13",,,,,,,,,,
PE DE SERRA-BA,,,,,,,,BA,,,"789,79",,,,,,,,-,,,,,,,"789,79",,,,,,,,,,"2.994,42",,,,,,,,,,
PEDRAO-BA,,,,,,,,BA,,,"686,77",,,,,,,,-,,,,,,,"686,77",,,,,,,,,,"2.603,84",,,,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,,BA,,,"824,13",,,,,,,,-,,,,,,,"824,13",,,,,,,,,,"3.124,62",,,,,,,,,,
PINTADAS-BA,,,,,,,,BA,,,"721,11",,,,,,,,-,,,,,,,"721,11",,,,,,,,,,"2.734,03",,,,,,,,,,
PIRAI DO NORTE-BA,,,,,,,,BA,,,"686,77",,,,,,,,-,,,,,,,"686,77",,,,,,,,,,"2.603,84",,,,,,,,,,
PIRITIBA-BA,,,,,,,,BA,,,"927,14",,,,,,,,-,,,,,,,"927,14",,,,,,,,,,"3.515,19",,,,,,,,,,
PLANALTINO-BA,,,,,,,,BA,,,"686,77",,,,,,,,-,,,,,,,"686,77",,,,,,,,,,"2.603,84",,,,,,,,,,
PLANALTO-BA,,,,,,,,BA,,,"892,80",,,,,,,,-,,,,,,,"892,80",,,,,,,,,,"3.385,00",,,,,,,,,,
POCOES-BA,,,,,,,,BA,,,"1.064,50",,,,,,,,-,,,,,,,"1.064,50",,,,,,,,,,"4.035,97",,,,,,,,,,
POJUCA-BA,,,,,,,,BA,,,"442.430,39",,,,,,,,"363.740,81",,,,,,,"806.171,20",,,,,,,,,,"2.528.532,31",,,,,,,,,,
PORTO SEGURO-BA,,,,,,,,BA,,,"1.304,87",,,,,,,,-,,,,,,,"1.304,87",,,,,,,,,,"4.947,33",,,,,,,,,,
POTIRAGUA-BA,,,,,,,,BA,,,"721,11",,,,,,,,-,,,,,,,"721,11",,,,,,,,,,"2.734,03",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRADO-BA,,,,,,,,BA,,,"927,14",,,,,,,,-,,,,,,,"927,14",,,,,,,,,,"3.515,19",,,,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,,BA,,,"892,80",,,,,,,,-,,,,,,,"892,80",,,,,,,,,,"3.385,00",,,,,,,,,,
QUEIMADAS-BA,,,,,,,,BA,,,"927,14",,,,,,,,-,,,,,,,"927,14",,,,,,,,,,"3.515,19",,,,,,,,,,
QUIJINGUE-BA,,,,,,,,BA,,,"927,14",,,,,,,,-,,,,,,,"927,14",,,,,,,,,,"3.515,19",,,,,,,,,,
QUIXABEIRA-BA,,,,,,,,BA,,,"686,77",,,,,,,,-,,,,,,,"686,77",,,,,,,,,,"2.603,84",,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,,BA,,,"892,80",,,,,,,,-,,,,,,,"892,80",,,,,,,,,,"3.385,00",,,,,,,,,,
RETIROLANDIA-BA,,,,,,,,BA,,,"721,11",,,,,,,,-,,,,,,,"721,11",,,,,,,,,,"2.734,03",,,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,,BA,,,"995,82",,,,,,,,-,,,,,,,"995,82",,,,,,,,,,"3.775,58",,,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,,BA,,,"789,79",,,,,,,,-,,,,,,,"789,79",,,,,,,,,,"2.994,42",,,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,,BA,,,"1.064,50",,,,,,,,-,,,,,,,"1.064,50",,,,,,,,,,"4.035,97",,,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,,BA,,,"789,79",,,,,,,,-,,,,,,,"789,79",,,,,,,,,,"2.994,42",,,,,,,,,,
RIO REAL-BA,,,,,,,,BA,,,"1.030,16",,,,,,,,-,,,,,,,"1.030,16",,,,,,,,,,"3.905,77",,,,,,,,,,
RUY BARBOSA-BA,,,,,,,,BA,,,"961,48",,,,,,,,-,,,,,,,"961,48",,,,,,,,,,"3.645,39",,,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,,BA,,,"25.801,31",,,,,,,,"114.664,16",,,,,,,"140.465,47",,,,,,,,,,"443.345,59",,,,,,,,,,
SALVADOR-BA,,,,,,,,BA,,,"46.911,48",,,,,,,,"114.664,16",,,,,,,"161.575,64",,,,,,,,,,"523.385,70",,,,,,,,,,
SANTA BARBARA-BA,,,,,,,,BA,,,"858,46",,,,,,,,-,,,,,,,"858,46",,,,,,,,,,"3.254,81",,,,,,,,,,
SANTA BRIGIDA-BA,,,,,,,,BA,,,"789,79",,,,,,,,-,,,,,,,"789,79",,,,,,,,,,"2.994,42",,,,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,,BA,,,"927,14",,,,,,,,-,,,,,,,"927,14",,,,,,,,,,"3.515,19",,,,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,,BA,,,"686,77",,,,,,,,-,,,,,,,"686,77",,,,,,,,,,"2.603,84",,,,,,,,,,
SANTA INES-BA,,,,,,,,BA,,,"721,11",,,,,,,,-,,,,,,,"721,11",,,,,,,,,,"2.734,03",,,,,,,,,,
SANTA LUZIA-BA,,,,,,,,BA,,,"789,79",,,,,,,,-,,,,,,,"789,79",,,,,,,,,,"2.994,42",,,,,,,,,,
SANTA TERESINHA-BA,,,,,,,,BA,,,"686,77",,,,,,,,-,,,,,,,"686,77",,,,,,,,,,"2.603,84",,,,,,,,,,
SANTALUZ-BA,,,,,,,,BA,,,"995,82",,,,,,,,-,,,,,,,"995,82",,,,,,,,,,"3.775,58",,,,,,,,,,
SANTANOPOLIS-BA,,,,,,,,BA,,,"686,77",,,,,,,,-,,,,,,,"686,77",,,,,,,,,,"2.603,84",,,,,,,,,,
SANTO AMARO-BA,,,,,,,,BA,,,"38.701,97",,,,,,,,"114.664,16",,,,,,,"153.366,13",,,,,,,,,,"492.257,53",,,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,,BA,,,"1.236,19",,,,,,,,-,,,,,,,"1.236,19",,,,,,,,,,"4.686,94",,,,,,,,,,
SANTO ESTEVAO-BA,,,,,,,,BA,,,"1.064,50",,,,,,,,-,,,,,,,"1.064,50",,,,,,,,,,"4.035,97",,,,,,,,,,
SAO DOMINGOS-BA,,,,,,,,BA,,,"686,77",,,,,,,,-,,,,,,,"686,77",,,,,,,,,,"2.603,84",,,,,,,,,,
SAO FELIPE-BA,,,,,,,,BA,,,"892,80",,,,,,,,-,,,,,,,"892,80",,,,,,,,,,"3.385,00",,,,,,,,,,
SAO FELIX-BA,,,,,,,,BA,,,"789,79",,,,,,,,-,,,,,,,"789,79",,,,,,,,,,"2.994,42",,,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,,BA,,,"818.428,07",,,,,,,,"309.878,34",,,,,,,"1.128.306,41",,,,,,,,,,"3.710.187,65",,,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,,BA,,,"961,48",,,,,,,,-,,,,,,,"961,48",,,,,,,,,,"3.645,39",,,,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,,BA,,,"686,77",,,,,,,,-,,,,,,,"686,77",,,,,,,,,,"2.603,84",,,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,,BA,,,"721,11",,,,,,,,-,,,,,,,"721,11",,,,,,,,,,"2.734,03",,,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,,BA,,,"721,11",,,,,,,,-,,,,,,,"721,11",,,,,,,,,,"2.734,03",,,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,,BA,,,"244.124,80",,,,,,,,"131.728,64",,,,,,,"375.853,44",,,,,,,,,,"1.209.228,15",,,,,,,,,,
SAPEACU-BA,,,,,,,,BA,,,"824,13",,,,,,,,-,,,,,,,"824,13",,,,,,,,,,"3.124,62",,,,,,,,,,
SATIRO DIAS-BA,,,,,,,,BA,,,"62.771,60",,,,,,,,"10.807,81",,,,,,,"73.579,41",,,,,,,,,,"182.118,52",,,,,,,,,,
SAUBARA-BA,,,,,,,,BA,,,"24.628,52",,,,,,,,"114.664,16",,,,,,,"139.292,68",,,,,,,,,,"438.899,06",,,,,,,,,,
SERRA PRETA-BA,,,,,,,,BA,,,"789,79",,,,,,,,-,,,,,,,"789,79",,,,,,,,,,"2.994,42",,,,,,,,,,
SERRINHA-BA,,,,,,,,BA,,,"1.167,51",,,,,,,,-,,,,,,,"1.167,51",,,,,,,,,,"4.426,54",,,,,,,,,,
SERROLANDIA-BA,,,,,,,,BA,,,"755,45",,,,,,,,-,,,,,,,"755,45",,,,,,,,,,"2.864,23",,,,,,,,,,
SIMOES FILHO-BA,,,,,,,,BA,,,"1.312,84",,,,,,,,"0,90",,,,,,,"1.313,74",,,,,,,,,,"4.955,32",,,,,,,,,,
SITIO DO QUINTO-BA,,,,,,,,BA,,,"789,79",,,,,,,,-,,,,,,,"789,79",,,,,,,,,,"2.994,42",,,,,,,,,,
TANQUINHO-BA,,,,,,,,BA,,,"686,77",,,,,,,,-,,,,,,,"686,77",,,,,,,,,,"2.603,84",,,,,,,,,,
TAPEROA-BA,,,,,,,,BA,,,"858,46",,,,,,,,-,,,,,,,"858,46",,,,,,,,,,"3.254,81",,,,,,,,,,
TAPIRAMUTA-BA,,,,,,,,BA,,,"824,13",,,,,,,,-,,,,,,,"824,13",,,,,,,,,,"3.124,62",,,,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,,BA,,,"1.304,87",,,,,,,,-,,,,,,,"1.304,87",,,,,,,,,,"4.947,33",,,,,,,,,,
TEODORO SAMPAIO-BA,,,,,,,,BA,,,"686,77",,,,,,,,-,,,,,,,"686,77",,,,,,,,,,"2.603,84",,,,,,,,,,
TEOFILANDIA-BA,,,,,,,,BA,,,"892,80",,,,,,,,-,,,,,,,"892,80",,,,,,,,,,"3.385,00",,,,,,,,,,
TEOLANDIA-BA,,,,,,,,BA,,,"755,45",,,,,,,,-,,,,,,,"755,45",,,,,,,,,,"2.864,23",,,,,,,,,,
TERRA NOVA-BA,,,,,,,,BA,,,"1.021,19",,,,,,,,"171,40",,,,,,,"1.192,59",,,,,,,,,,"4.266,30",,,,,,,,,,
TUCANO-BA,,,,,,,,BA,,,"1.098,84",,,,,,,,-,,,,,,,"1.098,84",,,,,,,,,,"4.166,17",,,,,,,,,,
UAUA-BA,,,,,,,,BA,,,"927,14",,,,,,,,-,,,,,,,"927,14",,,,,,,,,,"3.515,19",,,,,,,,,,
UBAIRA-BA,,,,,,,,BA,,,"892,80",,,,,,,,-,,,,,,,"892,80",,,,,,,,,,"3.385,00",,,,,,,,,,
UBAITABA-BA,,,,,,,,BA,,,"892,80",,,,,,,,-,,,,,,,"892,80",,,,,,,,,,"3.385,00",,,,,,,,,,
UBATA-BA,,,,,,,,BA,,,"927,14",,,,,,,,-,,,,,,,"927,14",,,,,,,,,,"3.515,19",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNA-BA,,,,,,,,BA,,,"927,14",,,,,,,,-,,,,,,,"927,14",,,,,,,,,,"3.515,19",,,,,,,,,,
URUCUCA-BA,,,,,,,,BA,,,"892,80",,,,,,,,-,,,,,,,"892,80",,,,,,,,,,"3.385,00",,,,,,,,,,
VALENCA-BA,,,,,,,,BA,,,"24.628,52",,,,,,,,-,,,,,,,"24.628,52",,,,,,,,,,"93.377,31",,,,,,,,,,
VALENTE-BA,,,,,,,,BA,,,"892,80",,,,,,,,-,,,,,,,"892,80",,,,,,,,,,"3.385,00",,,,,,,,,,
VARZEA DA ROCA-BA,,,,,,,,BA,,,"789,79",,,,,,,,-,,,,,,,"789,79",,,,,,,,,,"2.994,42",,,,,,,,,,
VARZEA DO POCO-BA,,,,,,,,BA,,,"686,77",,,,,,,,-,,,,,,,"686,77",,,,,,,,,,"2.603,84",,,,,,,,,,
VARZEA NOVA-BA,,,,,,,,BA,,,"755,45",,,,,,,,-,,,,,,,"755,45",,,,,,,,,,"2.864,23",,,,,,,,,,
VARZEDO-BA,,,,,,,,BA,,,"686,77",,,,,,,,-,,,,,,,"686,77",,,,,,,,,,"2.603,84",,,,,,,,,,
VERA CRUZ-BA,,,,,,,,BA,,,"1.692,97",,,,,,,,-,,,,,,,"1.692,97",,,,,,,,,,"5.006,94",,,,,,,,,,
VEREDA-BA,,,,,,,,BA,,,"686,77",,,,,,,,-,,,,,,,"686,77",,,,,,,,,,"2.603,84",,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,,BA,,,"1.373,55",,,,,,,,-,,,,,,,"1.373,55",,,,,,,,,,"5.207,71",,,,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,,,BA,,,"892,80",,,,,,,,-,,,,,,,"892,80",,,,,,,,,,"3.385,00",,,,,,,,,,
BAHIA  TOTAL,,,,,,,,,,,"4.615.995,27",,,,,,,,"3.147.334,92",,,,,,,"7.763.330,19",,,,,,,,,,"24.877.404,01",,,,,,,,,,
ACARAU-CE,,,,,,,,CE,,,"1.837,96",,,,,,,,-,,,,,,,"1.837,96",,,,,,,,,,"5.327,48",,,,,,,,,,
ALCANTARAS-CE,,,,,,,,CE,,,"1.206,16",,,,,,,,-,,,,,,,"1.206,16",,,,,,,,,,"3.496,16",,,,,,,,,,
AMONTADA-CE,,,,,,,,CE,,,"39.255,65",,,,,,,,"45.043,70",,,,,,,"84.299,35",,,,,,,,,,"246.226,50",,,,,,,,,,
APUIARES-CE,,,,,,,,CE,,,"1.263,60",,,,,,,,-,,,,,,,"1.263,60",,,,,,,,,,"3.662,65",,,,,,,,,,
AQUIRAZ-CE,,,,,,,,CE,,,-,,,,,,,,"5.746,10",,,,,,,"5.746,10",,,,,,,,,,"19.706,85",,,,,,,,,,
ARACATI-CE,,,,,,,,CE,,,"430.953,07",,,,,,,,"13.862,47",,,,,,,"444.815,54",,,,,,,,,,"1.361.423,84",,,,,,,,,,
ARARENDA-CE,,,,,,,,CE,,,"1.206,16",,,,,,,,-,,,,,,,"1.206,16",,,,,,,,,,"3.496,16",,,,,,,,,,
BARROQUINHA-CE,,,,,,,,CE,,,"1.321,03",,,,,,,,-,,,,,,,"1.321,03",,,,,,,,,,"3.829,13",,,,,,,,,,
BELA CRUZ-CE,,,,,,,,CE,,,"1.608,22",,,,,,,,-,,,,,,,"1.608,22",,,,,,,,,,"4.661,55",,,,,,,,,,
CAMOCIM-CE,,,,,,,,CE,,,"1.895,40",,,,,,,,-,,,,,,,"1.895,40",,,,,,,,,,"5.493,97",,,,,,,,,,
