MACEIO-AL,,,,,,,,,AL,,"66.839,82",,,,,,"24.668,73",,,,,,,"91.508,55",,,,,,"1.025.450,59",,,,,,,,,,
MARAGOGI-AL,,,,,,,,,AL,,"805,61",,,,,,-,,,,,,,"805,61",,,,,,"8.824,08",,,,,,,,,,
MARECHAL DEODORO-AL,,,,,,,,,AL,,"70.791,68",,,,,,"54.286,11",,,,,,,"125.077,79",,,,,,"940.791,94",,,,,,,,,,
MATRIZ DE CAMARAGIBE-AL,,,,,,,,,AL,,"748,07",,,,,,-,,,,,,,"748,07",,,,,,"8.193,78",,,,,,,,,,
MESSIAS-AL,,,,,,,,,AL,,"661,75",,,,,,-,,,,,,,"661,75",,,,,,"7.248,34",,,,,,,,,,
MURICI-AL,,,,,,,,,AL,,"776,84",,,,,,-,,,,,,,"776,84",,,,,,"8.508,91",,,,,,,,,,
NOVO LINO-AL,,,,,,,,,AL,,"632,98",,,,,,-,,,,,,,"632,98",,,,,,"6.933,20",,,,,,,,,,
PARIPUEIRA-AL,,,,,,,,,AL,,"604,21",,,,,,"9.153,34",,,,,,,"9.757,55",,,,,,"86.278,91",,,,,,,,,,
PASSO DE CAMARAGIBE-AL,,,,,,,,,AL,,"661,75",,,,,,-,,,,,,,"661,75",,,,,,"7.248,34",,,,,,,,,,
PENEDO-AL,,,,,,,,,AL,,"394.113,08",,,,,,"42,89",,,,,,,"394.155,97",,,,,,"4.080.245,89",,,,,,,,,,
PIACABUCU-AL,,,,,,,,,AL,,"690,52",,,,,,-,,,,,,,"690,52",,,,,,"7.563,48",,,,,,,,,,
PILAR-AL,,,,,,,,,AL,,"196.358,97",,,,,,"113.669,07",,,,,,,"310.028,04",,,,,,"3.461.191,12",,,,,,,,,,
PINDOBA-AL,,,,,,,,,AL,,"575,44",,,,,,-,,,,,,,"575,44",,,,,,"6.302,91",,,,,,,,,,
PORTO CALVO-AL,,,,,,,,,AL,,"776,84",,,,,,-,,,,,,,"776,84",,,,,,"8.508,91",,,,,,,,,,
PORTO DE PEDRAS-AL,,,,,,,,,AL,,"575,44",,,,,,-,,,,,,,"575,44",,,,,,"6.302,91",,,,,,,,,,
PORTO REAL DO COLEGIO-AL,,,,,,,,,AL,,"719,30",,,,,,-,,,,,,,"719,30",,,,,,"7.878,64",,,,,,,,,,
RIO LARGO-AL,,,,,,,,,AL,,"395.920,10",,,,,,"6.794,87",,,,,,,"402.714,97",,,,,,"4.149.908,58",,,,,,,,,,
ROTEIRO-AL,,,,,,,,,AL,,"2.135.065,71",,,,,,"504,19",,,,,,,"2.135.569,90",,,,,,"21.274.763,39",,,,,,,,,,
SANTA LUZIA DO NORTE-AL,,,,,,,,,AL,,"49.701,74",,,,,,"209,65",,,,,,,"49.911,39",,,,,,"307.365,18",,,,,,,,,,
SANTANA DO MUNDAU-AL,,,,,,,,,AL,,"604,21",,,,,,-,,,,,,,"604,21",,,,,,"6.618,05",,,,,,,,,,
SAO JOSE DA LAJE-AL,,,,,,,,,AL,,"748,07",,,,,,-,,,,,,,"748,07",,,,,,"8.193,78",,,,,,,,,,
SAO LUIS DO QUITUNDE-AL,,,,,,,,,AL,,"834,38",,,,,,-,,,,,,,"834,38",,,,,,"9.139,22",,,,,,,,,,
SAO MIGUEL DOS CAMPOS-AL,,,,,,,,,AL,,"296.065,95",,,,,,"193.124,79",,,,,,,"489.190,74",,,,,,"5.572.538,75",,,,,,,,,,
SAO MIGUEL DOS MILAGRES-AL,,,,,,,,,AL,,"575,44",,,,,,-,,,,,,,"575,44",,,,,,"6.302,91",,,,,,,,,,
SATUBA-AL,,,,,,,,,AL,,"7.105,54",,,,,,"4.156,24",,,,,,,"11.261,78",,,,,,"148.483,85",,,,,,,,,,
TEOTONIO VILELA-AL,,,,,,,,,AL,,"891,93",,,,,,-,,,,,,,"891,93",,,,,,"9.769,52",,,,,,,,,,
UNIAO DOS PALMARES-AL,,,,,,,,,AL,,"949,47",,,,,,-,,,,,,,"949,47",,,,,,"10.399,81",,,,,,,,,,
VICOSA-AL,,,,,,,,,AL,,"776,84",,,,,,-,,,,,,,"776,84",,,,,,"8.508,91",,,,,,,,,,
ALAGOAS  TOTAL,,,,,,,,,,,"5.930.309,12",,,,,,"506.778,20",,,,,,,"6.437.087,32",,,,,,"65.262.390,85",,,,,,,,,,
ANAMA-AM,,,,,,,,,AM,,"49.038,32",,,,,,"2.813,60",,,,,,,"51.851,92",,,,,,"569.082,36",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANORI-AM,,,,,,,,,AM,,"49.038,32",,,,,,"3.096,34",,,,,,,"52.134,66",,,,,,"570.515,32",,,,,,,,,,
AUTAZES-AM,,,,,,,,,AM,,-,,,,,,"9.916,75",,,,,,,"9.916,75",,,,,,"99.408,22",,,,,,,,,,
BERURI-AM,,,,,,,,,AM,,-,,,,,,"2.656,95",,,,,,,"2.656,95",,,,,,"28.956,17",,,,,,,,,,
CAAPIRANGA-AM,,,,,,,,,AM,,"49.038,32",,,,,,"251,41",,,,,,,"49.289,73",,,,,,"599.435,30",,,,,,,,,,
CAREIRO DA VARZEA-AM,,,,,,,,,AM,,-,,,,,,"9.916,75",,,,,,,"9.916,75",,,,,,"99.408,22",,,,,,,,,,
CAREIRO-AM,,,,,,,,,AM,,-,,,,,,"2.656,95",,,,,,,"2.656,95",,,,,,"28.956,17",,,,,,,,,,
COARI-AM,,,,,,,,,AM,,"2.878.761,78",,,,,,"2.676.143,20",,,,,,,"5.554.904,98",,,,,,"61.917.993,89",,,,,,,,,,
CODAJAS-AM,,,,,,,,,AM,,"48.839,87",,,,,,"3.290,74",,,,,,,"52.130,61",,,,,,"630.574,50",,,,,,,,,,
IRANDUBA-AM,,,,,,,,,AM,,-,,,,,,"9.916,75",,,,,,,"9.916,75",,,,,,"99.408,22",,,,,,,,,,
ITACOATIARA-AM,,,,,,,,,AM,,-,,,,,,"9.916,75",,,,,,,"9.916,75",,,,,,"99.408,22",,,,,,,,,,
ITAPIRANGA-AM,,,,,,,,,AM,,-,,,,,,"9.916,75",,,,,,,"9.916,75",,,,,,"99.408,22",,,,,,,,,,
MANACAPURU-AM,,,,,,,,,AM,,-,,,,,,"2.656,95",,,,,,,"2.656,95",,,,,,"28.956,17",,,,,,,,,,
MANAQUIRI-AM,,,,,,,,,AM,,-,,,,,,"2.656,95",,,,,,,"2.656,95",,,,,,"28.956,17",,,,,,,,,,
MANAUS-AM,,,,,,,,,AM,,"393.163,61",,,,,,"289.806,13",,,,,,,"682.969,74",,,,,,"6.931.825,48",,,,,,,,,,
PARINTINS-AM,,,,,,,,,AM,,-,,,,,,"9.916,75",,,,,,,"9.916,75",,,,,,"99.408,22",,,,,,,,,,
SILVES-AM,,,,,,,,,AM,,-,,,,,,"9.916,75",,,,,,,"9.916,75",,,,,,"99.408,22",,,,,,,,,,
TEFE-AM,,,,,,,,,AM,,"153.809,50",,,,,,"55.371,42",,,,,,,"209.180,92",,,,,,"918.489,68",,,,,,,,,,
URUCARA-AM,,,,,,,,,AM,,-,,,,,,"9.916,75",,,,,,,"9.916,75",,,,,,"99.408,22",,,,,,,,,,
URUCURITUBA-AM,,,,,,,,,AM,,-,,,,,,"9.916,75",,,,,,,"9.916,75",,,,,,"99.408,22",,,,,,,,,,
AMAZONAS  TOTAL,,,,,,,,,,,"3.621.689,72",,,,,,"3.130.651,39",,,,,,,"6.752.341,11",,,,,,"73.148.415,19",,,,,,,,,,
LARANJAL DO JARI-AP,,,,,,,,,AP,,-,,,,,,"9.916,75",,,,,,,"9.916,75",,,,,,"99.408,22",,,,,,,,,,
MACAPA-AP,,,,,,,,,AP,,-,,,,,,"9.916,75",,,,,,,"9.916,75",,,,,,"99.408,22",,,,,,,,,,
MAZAGAO-AP,,,,,,,,,AP,,-,,,,,,"9.916,75",,,,,,,"9.916,75",,,,,,"99.408,22",,,,,,,,,,
AMAPA  TOTAL,,,,,,,,,,,-,,,,,,"29.750,25",,,,,,,"29.750,25",,,,,,"298.224,66",,,,,,,,,,
ACAJUTIBA-BA,,,,,,,,,BA,,"1.438,75",,,,,,-,,,,,,,"1.438,75",,,,,,"15.326,34",,,,,,,,,,
ADUSTINA-BA,,,,,,,,,BA,,"1.438,75",,,,,,-,,,,,,,"1.438,75",,,,,,"15.326,34",,,,,,,,,,
AGUA FRIA-BA,,,,,,,,,BA,,"1.438,75",,,,,,-,,,,,,,"1.438,75",,,,,,"15.326,34",,,,,,,,,,
AIQUARA-BA,,,,,,,,,BA,,"1.251,09",,,,,,-,,,,,,,"1.251,09",,,,,,"13.327,25",,,,,,,,,,
ALAGOINHAS-BA,,,,,,,,,BA,,"380.309,23",,,,,,"258.489,28",,,,,,,"638.798,51",,,,,,"7.087.584,07",,,,,,,,,,
ALCOBACA-BA,,,,,,,,,BA,,"1.626,42",,,,,,-,,,,,,,"1.626,42",,,,,,"17.325,44",,,,,,,,,,
ALMADINA-BA,,,,,,,,,BA,,"1.251,09",,,,,,-,,,,,,,"1.251,09",,,,,,"13.327,25",,,,,,,,,,
AMARGOSA-BA,,,,,,,,,BA,,"1.814,08",,,,,,-,,,,,,,"1.814,08",,,,,,"19.324,53",,,,,,,,,,
AMELIA RODRIGUES-BA,,,,,,,,,BA,,"1.688,97",,,,,,-,,,,,,,"1.688,97",,,,,,"17.991,80",,,,,,,,,,
ANAGE-BA,,,,,,,,,BA,,"1.688,97",,,,,,-,,,,,,,"1.688,97",,,,,,"17.991,80",,,,,,,,,,
ANGUERA-BA,,,,,,,,,BA,,"1.313,65",,,,,,-,,,,,,,"1.313,65",,,,,,"13.993,62",,,,,,,,,,
ANTAS-BA,,,,,,,,,BA,,"1.501,31",,,,,,-,,,,,,,"1.501,31",,,,,,"15.992,71",,,,,,,,,,
ANTONIO CARDOSO-BA,,,,,,,,,BA,,"1.313,65",,,,,,-,,,,,,,"1.313,65",,,,,,"13.993,62",,,,,,,,,,
APORA-BA,,,,,,,,,BA,,"1.501,31",,,,,,-,,,,,,,"1.501,31",,,,,,"15.992,71",,,,,,,,,,
APUAREMA-BA,,,,,,,,,BA,,"1.251,09",,,,,,-,,,,,,,"1.251,09",,,,,,"13.327,25",,,,,,,,,,
ARACAS-BA,,,,,,,,,BA,,"471.957,04",,,,,,"286.365,83",,,,,,,"758.322,87",,,,,,"7.790.117,92",,,,,,,,,,
ARACI-BA,,,,,,,,,BA,,"2.001,75",,,,,,-,,,,,,,"2.001,75",,,,,,"21.323,63",,,,,,,,,,
ARAMARI-BA,,,,,,,,,BA,,"2.277,20",,,,,,"404,69",,,,,,,"2.681,89",,,,,,"33.907,43",,,,,,,,,,
ARATACA-BA,,,,,,,,,BA,,"1.313,65",,,,,,-,,,,,,,"1.313,65",,,,,,"13.993,62",,,,,,,,,,
ARATUIPE-BA,,,,,,,,,BA,,"1.251,09",,,,,,-,,,,,,,"1.251,09",,,,,,"13.327,25",,,,,,,,,,
AURELINO LEAL-BA,,,,,,,,,BA,,"1.376,20",,,,,,-,,,,,,,"1.376,20",,,,,,"14.659,97",,,,,,,,,,
BAIXA GRANDE-BA,,,,,,,,,BA,,"1.626,42",,,,,,-,,,,,,,"1.626,42",,,,,,"17.325,44",,,,,,,,,,
BANZAE-BA,,,,,,,,,BA,,"1.313,65",,,,,,-,,,,,,,"1.313,65",,,,,,"13.993,62",,,,,,,,,,
BARRA DO CHOCA-BA,,,,,,,,,BA,,"1.814,08",,,,,,-,,,,,,,"1.814,08",,,,,,"19.324,53",,,,,,,,,,
BARRA DO ROCHA-BA,,,,,,,,,BA,,"1.251,09",,,,,,-,,,,,,,"1.251,09",,,,,,"13.327,25",,,,,,,,,,
BARRO PRETO-BA,,,,,,,,,BA,,"1.251,09",,,,,,-,,,,,,,"1.251,09",,,,,,"13.327,25",,,,,,,,,,
BARROCAS-BA,,,,,,,,,BA,,"1.438,75",,,,,,-,,,,,,,"1.438,75",,,,,,"15.326,34",,,,,,,,,,
BELMONTE-BA,,,,,,,,,BA,,"1.626,42",,,,,,-,,,,,,,"1.626,42",,,,,,"17.325,44",,,,,,,,,,
BELO CAMPO-BA,,,,,,,,,BA,,"1.501,31",,,,,,-,,,,,,,"1.501,31",,,,,,"15.992,71",,,,,,,,,,
BIRITINGA-BA,,,,,,,,,BA,,"1.438,75",,,,,,-,,,,,,,"1.438,75",,,,,,"15.326,34",,,,,,,,,,
BOA NOVA-BA,,,,,,,,,BA,,"1.438,75",,,,,,-,,,,,,,"1.438,75",,,,,,"15.326,34",,,,,,,,,,
BOA VISTA DO TUPIM-BA,,,,,,,,,BA,,"1.501,31",,,,,,-,,,,,,,"1.501,31",,,,,,"15.992,71",,,,,,,,,,
BOM JESUS DA SERRA-BA,,,,,,,,,BA,,"1.313,65",,,,,,-,,,,,,,"1.313,65",,,,,,"13.993,62",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BREJOES-BA,,,,,,,,,BA,,"1.438,75",,,,,,-,,,,,,,"1.438,75",,,,,,"15.326,34",,,,,,,,,,
BUERAREMA-BA,,,,,,,,,BA,,"1.563,86",,,,,,-,,,,,,,"1.563,86",,,,,,"16.659,06",,,,,,,,,,
CAATIBA-BA,,,,,,,,,BA,,"1.313,65",,,,,,-,,,,,,,"1.313,65",,,,,,"13.993,62",,,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,,,,,,BA,,"1.501,31",,,,,,-,,,,,,,"1.501,31",,,,,,"15.992,71",,,,,,,,,,
CACHOEIRA-BA,,,,,,,,,BA,,"1.814,08",,,,,,-,,,,,,,"1.814,08",,,,,,"19.324,53",,,,,,,,,,
CAEM-BA,,,,,,,,,BA,,"1.313,65",,,,,,-,,,,,,,"1.313,65",,,,,,"13.993,62",,,,,,,,,,
CAETANOS-BA,,,,,,,,,BA,,"1.376,20",,,,,,-,,,,,,,"1.376,20",,,,,,"14.659,97",,,,,,,,,,
CAIRU-BA,,,,,,,,,BA,,"43.219,61",,,,,,"491.120,58",,,,,,,"534.340,19",,,,,,"5.523.463,08",,,,,,,,,,
CAMACAN-BA,,,,,,,,,BA,,"1.751,53",,,,,,-,,,,,,,"1.751,53",,,,,,"18.658,18",,,,,,,,,,
CAMACARI-BA,,,,,,,,,BA,,"395.665,80",,,,,,"252.880,43",,,,,,,"648.546,23",,,,,,"6.775.971,37",,,,,,,,,,
CAMAMU-BA,,,,,,,,,BA,,"1.814,08",,,,,,-,,,,,,,"1.814,08",,,,,,"19.324,53",,,,,,,,,,
CANAVIEIRAS-BA,,,,,,,,,BA,,"1.814,08",,,,,,-,,,,,,,"1.814,08",,,,,,"19.324,53",,,,,,,,,,
CANDEAL-BA,,,,,,,,,BA,,"1.251,09",,,,,,-,,,,,,,"1.251,09",,,,,,"13.327,25",,,,,,,,,,
CANDEIAS-BA,,,,,,,,,BA,,"583.891,90",,,,,,"493.839,79",,,,,,,"1.077.731,69",,,,,,"11.561.698,02",,,,,,,,,,
CANDIDO SALES-BA,,,,,,,,,BA,,"1.688,97",,,,,,-,,,,,,,"1.688,97",,,,,,"17.991,80",,,,,,,,,,
CANSANCAO-BA,,,,,,,,,BA,,"1.814,08",,,,,,-,,,,,,,"1.814,08",,,,,,"19.324,53",,,,,,,,,,
CANUDOS-BA,,,,,,,,,BA,,"1.438,75",,,,,,-,,,,,,,"1.438,75",,,,,,"15.326,34",,,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,,,,,,BA,,"1.313,65",,,,,,-,,,,,,,"1.313,65",,,,,,"13.993,62",,,,,,,,,,
CAPIM GROSSO-BA,,,,,,,,,BA,,"1.688,97",,,,,,-,,,,,,,"1.688,97",,,,,,"17.991,80",,,,,,,,,,
CARAVELAS-BA,,,,,,,,,BA,,"1.626,42",,,,,,-,,,,,,,"1.626,42",,,,,,"17.325,44",,,,,,,,,,
CARDEAL DA SILVA-BA,,,,,,,,,BA,,"96.575,85",,,,,,"30.350,84",,,,,,,"126.926,69",,,,,,"1.667.640,59",,,,,,,,,,
CASTRO ALVES-BA,,,,,,,,,BA,,"1.688,97",,,,,,-,,,,,,,"1.688,97",,,,,,"17.991,80",,,,,,,,,,
CATU-BA,,,,,,,,,BA,,"313.781,65",,,,,,"150.206,21",,,,,,,"463.987,86",,,,,,"4.926.951,54",,,,,,,,,,
CICERO DANTAS-BA,,,,,,,,,BA,,"1.814,08",,,,,,-,,,,,,,"1.814,08",,,,,,"19.324,53",,,,,,,,,,
CIPO-BA,,,,,,,,,BA,,"1.438,75",,,,,,-,,,,,,,"1.438,75",,,,,,"15.326,34",,,,,,,,,,
COARACI-BA,,,,,,,,,BA,,"1.626,42",,,,,,-,,,,,,,"1.626,42",,,,,,"17.325,44",,,,,,,,,,
CONCEICAO DA FEIRA-BA,,,,,,,,,BA,,"1.626,42",,,,,,-,,,,,,,"1.626,42",,,,,,"17.325,44",,,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,,,,,,BA,,"1.501,31",,,,,,-,,,,,,,"1.501,31",,,,,,"15.992,71",,,,,,,,,,
CONCEICAO DO COITE-BA,,,,,,,,,BA,,"2.064,30",,,,,,-,,,,,,,"2.064,30",,,,,,"21.989,98",,,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,,,,,,BA,,"1.751,53",,,,,,-,,,,,,,"1.751,53",,,,,,"18.658,18",,,,,,,,,,
CONDE-BA,,,,,,,,,BA,,"3.471,21",,,,,,"1.189,89",,,,,,,"4.661,10",,,,,,"51.074,55",,,,,,,,,,
CORACAO DE MARIA-BA,,,,,,,,,BA,,"1.626,42",,,,,,-,,,,,,,"1.626,42",,,,,,"17.325,44",,,,,,,,,,
CORONEL JOAO SA-BA,,,,,,,,,BA,,"1.501,31",,,,,,-,,,,,,,"1.501,31",,,,,,"15.992,71",,,,,,,,,,
CRAVOLANDIA-BA,,,,,,,,,BA,,"1.251,09",,,,,,-,,,,,,,"1.251,09",,,,,,"13.327,25",,,,,,,,,,
CRISOPOLIS-BA,,,,,,,,,BA,,"1.626,42",,,,,,-,,,,,,,"1.626,42",,,,,,"17.325,44",,,,,,,,,,
CRUZ DAS ALMAS-BA,,,,,,,,,BA,,"2.064,30",,,,,,-,,,,,,,"2.064,30",,,,,,"21.989,98",,,,,,,,,,
DARIO MEIRA-BA,,,,,,,,,BA,,"1.376,20",,,,,,-,,,,,,,"1.376,20",,,,,,"14.659,97",,,,,,,,,,
DIAS D'AVILA-BA,,,,,,,,,BA,,"2.126,86",,,,,,-,,,,,,,"2.126,86",,,,,,"22.656,35",,,,,,,,,,
DOM MACEDO COSTA-BA,,,,,,,,,BA,,"1.251,09",,,,,,-,,,,,,,"1.251,09",,,,,,"13.327,25",,,,,,,,,,
ELISIO MEDRADO-BA,,,,,,,,,BA,,"1.251,09",,,,,,-,,,,,,,"1.251,09",,,,,,"13.327,25",,,,,,,,,,
ENCRUZILHADA-BA,,,,,,,,,BA,,"1.626,42",,,,,,-,,,,,,,"1.626,42",,,,,,"17.325,44",,,,,,,,,,
ENTRE RIOS-BA,,,,,,,,,BA,,"347.004,40",,,,,,"249.044,28",,,,,,,"596.048,68",,,,,,"6.543.879,66",,,,,,,,,,
ESPLANADA-BA,,,,,,,,,BA,,"572.322,57",,,,,,"451.740,51",,,,,,,"1.024.063,08",,,,,,"12.027.362,28",,,,,,,,,,
EUCLIDES DA CUNHA-BA,,,,,,,,,BA,,"2.064,30",,,,,,-,,,,,,,"2.064,30",,,,,,"21.989,98",,,,,,,,,,
EUNAPOLIS-BA,,,,,,,,,BA,,"395.478,13",,,,,,"11.048,08",,,,,,,"406.526,21",,,,,,"3.982.789,93",,,,,,,,,,
FATIMA-BA,,,,,,,,,BA,,"1.501,31",,,,,,-,,,,,,,"1.501,31",,,,,,"15.992,71",,,,,,,,,,
FEIRA DE SANTANA-BA,,,,,,,,,BA,,"2.502,19",,,,,,-,,,,,,,"2.502,19",,,,,,"26.654,56",,,,,,,,,,
FIRMINO ALVES-BA,,,,,,,,,BA,,"1.251,09",,,,,,-,,,,,,,"1.251,09",,,,,,"13.327,25",,,,,,,,,,
FLORESTA AZUL-BA,,,,,,,,,BA,,"1.313,65",,,,,,-,,,,,,,"1.313,65",,,,,,"13.993,62",,,,,,,,,,
GANDU-BA,,,,,,,,,BA,,"1.751,53",,,,,,-,,,,,,,"1.751,53",,,,,,"18.658,18",,,,,,,,,,
GAVIAO-BA,,,,,,,,,BA,,"1.251,09",,,,,,-,,,,,,,"1.251,09",,,,,,"13.327,25",,,,,,,,,,
GLORIA-BA,,,,,,,,,BA,,"1.438,75",,,,,,-,,,,,,,"1.438,75",,,,,,"15.326,34",,,,,,,,,,
GONGOGI-BA,,,,,,,,,BA,,"1.251,09",,,,,,-,,,,,,,"1.251,09",,,,,,"13.327,25",,,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,,,,,,BA,,"1.563,86",,,,,,-,,,,,,,"1.563,86",,,,,,"16.659,06",,,,,,,,,,
GUARATINGA-BA,,,,,,,,,BA,,"1.626,42",,,,,,-,,,,,,,"1.626,42",,,,,,"17.325,44",,,,,,,,,,
HELIOPOLIS-BA,,,,,,,,,BA,,"1.376,20",,,,,,-,,,,,,,"1.376,20",,,,,,"14.659,97",,,,,,,,,,
IACU-BA,,,,,,,,,BA,,"1.688,97",,,,,,-,,,,,,,"1.688,97",,,,,,"17.991,80",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBICARAI-BA,,,,,,,,,BA,,"1.688,97",,,,,,-,,,,,,,"1.688,97",,,,,,"17.991,80",,,,,,,,,,
IBICUI-BA,,,,,,,,,BA,,"1.438,75",,,,,,-,,,,,,,"1.438,75",,,,,,"15.326,34",,,,,,,,,,
IBIQUERA-BA,,,,,,,,,BA,,"1.251,09",,,,,,-,,,,,,,"1.251,09",,,,,,"13.327,25",,,,,,,,,,
IBIRAPITANGA-BA,,,,,,,,,BA,,"1.626,42",,,,,,-,,,,,,,"1.626,42",,,,,,"17.325,44",,,,,,,,,,
IBIRAPUA-BA,,,,,,,,,BA,,"1.251,09",,,,,,-,,,,,,,"1.251,09",,,,,,"13.327,25",,,,,,,,,,
IBIRATAIA-BA,,,,,,,,,BA,,"1.563,86",,,,,,-,,,,,,,"1.563,86",,,,,,"16.659,06",,,,,,,,,,
ICHU-BA,,,,,,,,,BA,,"1.251,09",,,,,,-,,,,,,,"1.251,09",,,,,,"13.327,25",,,,,,,,,,
IGRAPIUNA-BA,,,,,,,,,BA,,"1.376,20",,,,,,-,,,,,,,"1.376,20",,,,,,"14.659,97",,,,,,,,,,
IGUAI-BA,,,,,,,,,BA,,"1.688,97",,,,,,-,,,,,,,"1.688,97",,,,,,"17.991,80",,,,,,,,,,
ILHEUS-BA,,,,,,,,,BA,,"2.502,19",,,,,,-,,,,,,,"2.502,19",,,,,,"26.654,56",,,,,,,,,,
INHAMBUPE-BA,,,,,,,,,BA,,"2.183,60",,,,,,"156,55",,,,,,,"2.340,15",,,,,,"29.559,62",,,,,,,,,,
IPECAETA-BA,,,,,,,,,BA,,"1.438,75",,,,,,-,,,,,,,"1.438,75",,,,,,"15.326,34",,,,,,,,,,
IPIAU-BA,,,,,,,,,BA,,"1.939,19",,,,,,-,,,,,,,"1.939,19",,,,,,"20.657,24",,,,,,,,,,
IPIRA-BA,,,,,,,,,BA,,"2.064,30",,,,,,-,,,,,,,"2.064,30",,,,,,"21.989,98",,,,,,,,,,
IRAJUBA-BA,,,,,,,,,BA,,"1.251,09",,,,,,-,,,,,,,"1.251,09",,,,,,"13.327,25",,,,,,,,,,
IRARA-BA,,,,,,,,,BA,,"1.688,97",,,,,,-,,,,,,,"1.688,97",,,,,,"17.991,80",,,,,,,,,,
ITABELA-BA,,,,,,,,,BA,,"1.751,53",,,,,,-,,,,,,,"1.751,53",,,,,,"18.658,18",,,,,,,,,,
ITABERABA-BA,,,,,,,,,BA,,"2.064,30",,,,,,-,,,,,,,"2.064,30",,,,,,"21.989,98",,,,,,,,,,
ITABUNA-BA,,,,,,,,,BA,,"395.665,80",,,,,,"2.748,95",,,,,,,"398.414,75",,,,,,"3.916.935,49",,,,,,,,,,
