PE DE SERRA-BA,,,,BA,,,"85,95",,,,,,,,,-,,,,,,"85,95",,,,,,,"957,14",,,,,,
PEDRAO-BA,,,,BA,,,"78,14",,,,,,,,,-,,,,,,"78,14",,,,,,,"870,11",,,,,,
PEDRO ALEXANDRE-BA,,,,BA,,,"93,77",,,,,,,,,-,,,,,,"93,77",,,,,,,"1.044,15",,,,,,
PINTADAS-BA,,,,BA,,,"82,05",,,,,,,,,-,,,,,,"82,05",,,,,,,"913,64",,,,,,
PIRITIBA-BA,,,,BA,,,"97,68",,,,,,,,,-,,,,,,"97,68",,,,,,,"1.087,66",,,,,,
PLANALTINO-BA,,,,BA,,,"78,14",,,,,,,,,-,,,,,,"78,14",,,,,,,"870,11",,,,,,
PLANALTO-BA,,,,BA,,,"101,58",,,,,,,,,-,,,,,,"101,58",,,,,,,"1.131,16",,,,,,
POCOES-BA,,,,BA,,,"121,12",,,,,,,,,-,,,,,,"121,12",,,,,,,"1.348,71",,,,,,
POJUCA-BA,,,,BA,,,"649.059,94",,,,,,,,,"617.516,21",,,,,,"1.266.576,15",,,,,,,"14.101.422,67",,,,,,
QUEIMADAS-BA,,,,BA,,,"105,49",,,,,,,,,-,,,,,,"105,49",,,,,,,"1.174,66",,,,,,
QUIJINGUE -BA,,,,BA,,,"105,49",,,,,,,,,-,,,,,,"105,49",,,,,,,"1.174,66",,,,,,
QUIXABEIRA-BA,,,,BA,,,"78,14",,,,,,,,,-,,,,,,"78,14",,,,,,,"870,11",,,,,,
RAFAEL JAMBEIRO-BA,,,,BA,,,"101,58",,,,,,,,,-,,,,,,"101,58",,,,,,,"1.131,16",,,,,,
RETIROLANDIA-BA,,,,BA,,,"82,05",,,,,,,,,-,,,,,,"82,05",,,,,,,"913,64",,,,,,
RIACHAO DO JACUIPE-BA,,,,BA,,,"109,40",,,,,,,,,-,,,,,,"109,40",,,,,,,"1.218,21",,,,,,
RIBEIRA DO AMPARO-BA,,,,BA,,,"85,95",,,,,,,,,-,,,,,,"85,95",,,,,,,"957,14",,,,,,
RIBEIRA DO POMBAL-BA,,,,BA,,,"121,12",,,,,,,,,-,,,,,,"121,12",,,,,,,"1.348,71",,,,,,
RIBEIRAO DO LARGO-BA,,,,BA,,,"89,86",,,,,,,,,-,,,,,,"89,86",,,,,,,"1.000,65",,,,,,
RIO REAL-BA,,,,BA,,,"113,30",,,,,,,,,-,,,,,,"113,30",,,,,,,"1.261,69",,,,,,
RUY BARBOSA-BA,,,,BA,,,"109,40",,,,,,,,,-,,,,,,"109,40",,,,,,,"1.218,21",,,,,,
SALINAS DA MARGARIDA-BA,,,,BA,,,"2.270,62",,,,,,,,,"166.493,21",,,,,,"168.763,83",,,,,,,"1.757.333,11",,,,,,
SALVADOR-BA,,,,BA,,,"4.325,00",,,,,,,,,"166.493,21",,,,,,"170.818,21",,,,,,,"1.780.209,65",,,,,,
SANTA BARBARA-BA,,,,BA,,,"93,77",,,,,,,,,-,,,,,,"93,77",,,,,,,"1.044,15",,,,,,
SANTA BRIGIDA-BA,,,,BA,,,"93,77",,,,,,,,,-,,,,,,"93,77",,,,,,,"1.044,15",,,,,,
SANTA INES-BA,,,,BA,,,"82,05",,,,,,,,,-,,,,,,"82,05",,,,,,,"913,64",,,,,,
SANTA TERESINHA-BA,,,,BA,,,"78,14",,,,,,,,,-,,,,,,"78,14",,,,,,,"870,11",,,,,,
SANTA LUZ-BA,,,,BA,,,"109,40",,,,,,,,,-,,,,,,"109,40",,,,,,,"1.218,21",,,,,,
SANTANOPOLIS-BA,,,,BA,,,"78,14",,,,,,,,,-,,,,,,"78,14",,,,,,,"870,11",,,,,,
SANTO AMARO-BA,,,,BA,,,"3.568,13",,,,,,,,,"166.493,21",,,,,,"170.061,34",,,,,,,"1.771.781,46",,,,,,
SANTO ANTONIO DE JESUS-BA,,,,BA,,,"136,75",,,,,,,,,-,,,,,,"136,75",,,,,,,"1.522,75",,,,,,
SANTO ESTEVAO-BA,,,,BA,,,"121,12",,,,,,,,,-,,,,,,"121,12",,,,,,,"1.348,71",,,,,,
SÃO DOMINGOS-BA,,,,BA,,,"78,14",,,,,,,,,-,,,,,,"78,14",,,,,,,"870,11",,,,,,
SÃO FELIPE-BA,,,,BA,,,"101,58",,,,,,,,,-,,,,,,"101,58",,,,,,,"1.131,16",,,,,,
SÃO FELIX-BA,,,,BA,,,"85,95",,,,,,,,,-,,,,,,"85,95",,,,,,,"957,14",,,,,,
SÃO FRANCISCO DO CONDE-BA,,,,BA,,,"1.200.652,51",,,,,,,,,"218.350,69",,,,,,"1.419.003,20",,,,,,,"16.674.315,67",,,,,,
SÃO GONCALO DOS CAMPOS-BA,,,,BA,,,"105,49",,,,,,,,,-,,,,,,"105,49",,,,,,,"1.174,66",,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SÃO JOSE DO JACUIPE-BA,,,,BA,,,"78,14",,,,,,,,,-,,,,,,"78,14",,,,,,,"870,11",,,,,,
SÃO MIGUEL DAS MATAS-BA,,,,BA,,,"82,05",,,,,,,,,-,,,,,,"82,05",,,,,,,"913,64",,,,,,
SÃO SEBASTIAO DO PASSE-BA,,,,BA,,,"293.926,91",,,,,,,,,"200.317,30",,,,,,"494.244,21",,,,,,,"5.430.881,10",,,,,,
SAPEACU-BA,,,,BA,,,"93,77",,,,,,,,,-,,,,,,"93,77",,,,,,,"1.044,15",,,,,,
SATIRO DIAS-BA,,,,BA,,,"36.603,09",,,,,,,,,"18.619,75",,,,,,"55.222,84",,,,,,,"294.159,87",,,,,,
SAUBARA-BA,,,,BA,,,"2.270,62",,,,,,,,,"166.493,21",,,,,,"168.763,83",,,,,,,"1.757.333,11",,,,,,
SERRA PRETA-BA,,,,BA,,,"93,77",,,,,,,,,-,,,,,,"93,77",,,,,,,"1.044,15",,,,,,
SERRINHA-BA,,,,BA,,,"132,84",,,,,,,,,-,,,,,,"132,84",,,,,,,"1.479,24",,,,,,
SERROLANDIA-BA,,,,BA,,,"85,95",,,,,,,,,-,,,,,,"85,95",,,,,,,"957,14",,,,,,
SIMOES FILHO-BA,,,,BA,,,"79.083,38",,,,,,,,,"293,48",,,,,,"79.376,86",,,,,,,"1.029.206,48",,,,,,
SITIO DO QUINTO-BA,,,,BA,,,"93,77",,,,,,,,,-,,,,,,"93,77",,,,,,,"1.044,15",,,,,,
TANQUINHO-BA,,,,BA,,,"78,14",,,,,,,,,-,,,,,,"78,14",,,,,,,"870,11",,,,,,
TAPIRAMUTA-BA,,,,BA,,,"93,77",,,,,,,,,-,,,,,,"93,77",,,,,,,"1.044,15",,,,,,
TEODORO SAMPAIO-BA,,,,BA,,,"78,14",,,,,,,,,-,,,,,,"78,14",,,,,,,"870,11",,,,,,
TEOFILANDIA-BA,,,,BA,,,"101,58",,,,,,,,,-,,,,,,"101,58",,,,,,,"1.131,16",,,,,,
TERRA NOVA-BA,,,,BA,,,"194,84",,,,,,,,,"70,24",,,,,,"265,08",,,,,,,"1.862,48",,,,,,
TUCANO-BA,,,,BA,,,"125,03",,,,,,,,,-,,,,,,"125,03",,,,,,,"1.392,22",,,,,,
UAUA-BA,,,,BA,,,"105,49",,,,,,,,,-,,,,,,"105,49",,,,,,,"1.174,66",,,,,,
UBAIRA-BA,,,,BA,,,"101,58",,,,,,,,,-,,,,,,"101,58",,,,,,,"1.131,16",,,,,,
VALENTE-BA,,,,BA,,,"97,68",,,,,,,,,-,,,,,,"97,68",,,,,,,"1.087,66",,,,,,
VARZEA DA ROCA-BA,,,,BA,,,"85,95",,,,,,,,,-,,,,,,"85,95",,,,,,,"957,14",,,,,,
VARZEA DO POCO-BA,,,,BA,,,"78,14",,,,,,,,,-,,,,,,"78,14",,,,,,,"870,11",,,,,,
VARZEA NOVA-BA,,,,BA,,,"89,86",,,,,,,,,-,,,,,,"89,86",,,,,,,"1.000,65",,,,,,
VARZEDO-BA,,,,BA,,,"78,14",,,,,,,,,-,,,,,,"78,14",,,,,,,"870,11",,,,,,
VERA CRUZ-BA,,,,BA,,,"109,40",,,,,,,,,-,,,,,,"109,40",,,,,,,"1.218,21",,,,,,
VITORIA DA CONQUISTA-BA,,,,BA,,,"156,28",,,,,,,,,-,,,,,,"156,28",,,,,,,"1.740,28",,,,,,
BAHIA TOTAL,,,,,,,"5.489.607,81",,,,,,,,,"3.854.821,68",,,,,,"9.344.429,49",,,,,,,"106.102.304,74",,,,,,
ACARAU-CE,,,,CE,,,"2.870,34",,,,,,,,,-,,,,,,"2.870,34",,,,,,,"36.839,34",,,,,,
ALCANTARAS-CE,,,,CE,,,"1.793,96",,,,,,,,,-,,,,,,"1.793,96",,,,,,,"23.024,55",,,,,,
AMONTADA-CE,,,,CE,,,"59.914,93",,,,,,,,,"83.091,82",,,,,,"143.006,75",,,,,,,"1.803.591,97",,,,,,
APUIARES-CE,,,,CE,,,"1.973,36",,,,,,,,,-,,,,,,"1.973,36",,,,,,,"25.327,04",,,,,,
AQUIRAZ-CE,,,,CE,,,-,,,,,,,,,"17.866,62",,,,,,"17.866,62",,,,,,,"55.656,82",,,,,,
ARACATI-CE,,,,CE,,,"605.141,76",,,,,,,,,"13.654,17",,,,,,"618.795,93",,,,,,,"6.689.748,47",,,,,,
ARARENDA-CE,,,,CE,,,"1.883,66",,,,,,,,,-,,,,,,"1.883,66",,,,,,,"24.175,79",,,,,,
BARROQUINHA-CE,,,,CE,,,"1.973,36",,,,,,,,,-,,,,,,"1.973,36",,,,,,,"25.327,04",,,,,,
BELA CRUZ-CE,,,,CE,,,"2.511,55",,,,,,,,,-,,,,,,"2.511,55",,,,,,,"32.234,43",,,,,,
CAMOCIM-CE,,,,CE,,,"2.870,34",,,,,,,,,-,,,,,,"2.870,34",,,,,,,"36.839,34",,,,,,
CANINDE-CE,,,,CE,,,"3.049,74",,,,,,,,,-,,,,,,"3.049,74",,,,,,,"39.141,80",,,,,,
CARIDADE-CE,,,,CE,,,"2.063,06",,,,,,,,,-,,,,,,"2.063,06",,,,,,,"26.478,27",,,,,,
CARIRE-CE,,,,CE,,,"2.242,45",,,,,,,,,-,,,,,,"2.242,45",,,,,,,"28.780,71",,,,,,
CARNAUBAL-CE,,,,CE,,,"2.063,06",,,,,,,,,-,,,,,,"2.063,06",,,,,,,"26.478,27",,,,,,
CATUNDA-CE,,,,CE,,,"1.793,96",,,,,,,,,-,,,,,,"1.793,96",,,,,,,"23.024,55",,,,,,
CAUCAIA-CE,,,,CE,,,-,,,,,,,,,"17.866,62",,,,,,"17.866,62",,,,,,,"55.656,82",,,,,,
CHAVAL-CE,,,,CE,,,"1.973,36",,,,,,,,,-,,,,,,"1.973,36",,,,,,,"25.327,04",,,,,,
COREAU-CE,,,,CE,,,"2.242,45",,,,,,,,,-,,,,,,"2.242,45",,,,,,,"28.780,71",,,,,,
CRATEUS-CE,,,,CE,,,"3.049,74",,,,,,,,,-,,,,,,"3.049,74",,,,,,,"39.141,80",,,,,,
CROATA-CE,,,,CE,,,"2.152,76",,,,,,,,,-,,,,,,"2.152,76",,,,,,,"27.629,50",,,,,,
CRUZ-CE,,,,CE,,,"2.242,45",,,,,,,,,-,,,,,,"2.242,45",,,,,,,"28.780,71",,,,,,
FORQUILHA-CE,,,,CE,,,"2.152,76",,,,,,,,,-,,,,,,"2.152,76",,,,,,,"27.629,50",,,,,,
FORTALEZA-CE,,,,CE,,,"1.220.570,77",,,,,,,,,"23.822,17",,,,,,"1.244.392,94",,,,,,,"4.012.693,47",,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRECHEIRINHA-CE,,,,CE,,,"1.883,66",,,,,,,,,-,,,,,,"1.883,66",,,,,,,"24.175,79",,,,,,
GENERAL SAMPAIO-CE,,,,CE,,,"1.793,96",,,,,,,,,-,,,,,,"1.793,96",,,,,,,"23.024,55",,,,,,
GRACA-CE,,,,CE,,,"2.063,06",,,,,,,,,-,,,,,,"2.063,06",,,,,,,"26.478,27",,,,,,
GRANJA-CE,,,,CE,,,"2.870,34",,,,,,,,,-,,,,,,"2.870,34",,,,,,,"36.839,34",,,,,,
GROAIRAS-CE,,,,CE,,,"1.793,96",,,,,,,,,-,,,,,,"1.793,96",,,,,,,"23.024,55",,,,,,
GUARACIABA DO NORTE-CE,,,,CE,,,"2.601,25",,,,,,,,,-,,,,,,"2.601,25",,,,,,,"33.385,66",,,,,,
HIDROLANDIA-CE,,,,CE,,,"2.152,76",,,,,,,,,-,,,,,,"2.152,76",,,,,,,"27.629,50",,,,,,
IBIAPINA-CE,,,,CE,,,"2.332,15",,,,,,,,,-,,,,,,"2.332,15",,,,,,,"29.931,95",,,,,,
ICAPUI-CE,,,,CE,,,"91.004,51",,,,,,,,,"13.966,94",,,,,,"104.971,45",,,,,,,"1.256.145,57",,,,,,
INDEPENDENCIA-CE,,,,CE,,,"2.421,85",,,,,,,,,-,,,,,,"2.421,85",,,,,,,"31.083,19",,,,,,
IPAPORANGA-CE,,,,CE,,,"1.883,66",,,,,,,,,-,,,,,,"1.883,66",,,,,,,"24.175,79",,,,,,
IPU-CE,,,,CE,,,"2.690,95",,,,,,,,,-,,,,,,"2.690,95",,,,,,,"34.536,88",,,,,,
IPUEIRAS-CE,,,,CE,,,"2.690,95",,,,,,,,,-,,,,,,"2.690,95",,,,,,,"34.536,88",,,,,,
IRAUCUBA-CE,,,,CE,,,"2.242,45",,,,,,,,,-,,,,,,"2.242,45",,,,,,,"28.780,71",,,,,,
ITAPAGE-CE,,,,CE,,,"2.780,64",,,,,,,,,-,,,,,,"2.780,64",,,,,,,"35.688,11",,,,,,
ITAPIPOCA-CE,,,,CE,,,"74.377,16",,,,,,,,,"71.403,22",,,,,,"145.780,38",,,,,,,"1.831.692,90",,,,,,
ITAREMA-CE,,,,CE,,,"57.848,90",,,,,,,,,"40.486,75",,,,,,"98.335,65",,,,,,,"1.333.232,07",,,,,,
JIJOCA DE JERICOACOARA-CE,,,,CE,,,"1.973,36",,,,,,,,,-,,,,,,"1.973,36",,,,,,,"25.327,04",,,,,,
MARCO-CE,,,,CE,,,"2.332,15",,,,,,,,,-,,,,,,"2.332,15",,,,,,,"29.931,95",,,,,,
MARTINOPOLE-CE,,,,CE,,,"1.793,96",,,,,,,,,-,,,,,,"1.793,96",,,,,,,"23.024,55",,,,,,
MASSAPE-CE,,,,CE,,,"2.511,55",,,,,,,,,-,,,,,,"2.511,55",,,,,,,"32.234,43",,,,,,
MERUOCA-CE,,,,CE,,,"1.883,66",,,,,,,,,-,,,,,,"1.883,66",,,,,,,"24.175,79",,,,,,
MIRAIMA-CE,,,,CE,,,"1.883,66",,,,,,,,,-,,,,,,"1.883,66",,,,,,,"24.175,79",,,,,,
MONSENHOR TABOSA-CE,,,,CE,,,"2.152,76",,,,,,,,,-,,,,,,"2.152,76",,,,,,,"27.629,50",,,,,,
MORAUJO-CE,,,,CE,,,"1.793,96",,,,,,,,,-,,,,,,"1.793,96",,,,,,,"23.024,55",,,,,,
MORRINHOS-CE,,,,CE,,,"2.152,76",,,,,,,,,-,,,,,,"2.152,76",,,,,,,"27.629,50",,,,,,
MUCAMBO-CE,,,,CE,,,"1.973,36",,,,,,,,,-,,,,,,"1.973,36",,,,,,,"25.327,04",,,,,,
NOVA RUSSAS-CE,,,,CE,,,"2.511,55",,,,,,,,,-,,,,,,"2.511,55",,,,,,,"32.234,43",,,,,,
NOVO ORIENTE-CE,,,,CE,,,"2.421,85",,,,,,,,,-,,,,,,"2.421,85",,,,,,,"31.083,19",,,,,,
PACUJA-CE,,,,CE,,,"1.793,96",,,,,,,,,-,,,,,,"1.793,96",,,,,,,"23.024,55",,,,,,
PARACURU-CE,,,,CE,,,"55.782,87",,,,,,,,,"105.981,16",,,,,,"161.764,03",,,,,,,"2.053.524,32",,,,,,
PARAIPABA-CE,,,,CE,,,"2.421,85",,,,,,,,,"3.016,13",,,,,,"5.437,98",,,,,,,"74.763,88",,,,,,
PARAMOTI-CE,,,,CE,,,"1.883,66",,,,,,,,,-,,,,,,"1.883,66",,,,,,,"24.175,79",,,,,,
PENTECOSTE-CE,,,,CE,,,"2.601,25",,,,,,,,,-,,,,,,"2.601,25",,,,,,,"33.385,66",,,,,,
PIRES FERREIRA-CE,,,,CE,,,"1.793,96",,,,,,,,,-,,,,,,"1.793,96",,,,,,,"23.024,55",,,,,,
PORANGA-CE,,,,CE,,,"1.883,66",,,,,,,,,-,,,,,,"1.883,66",,,,,,,"24.175,79",,,,,,
QUITERIANOPOLIS-CE,,,,CE,,,"2.242,45",,,,,,,,,-,,,,,,"2.242,45",,,,,,,"28.780,71",,,,,,
RERIUTABA-CE,,,,CE,,,"2.332,15",,,,,,,,,-,,,,,,"2.332,15",,,,,,,"29.931,95",,,,,,
SANTA QUITERIA-CE,,,,CE,,,"2.780,64",,,,,,,,,-,,,,,,"2.780,64",,,,,,,"35.688,11",,,,,,
SANTANA DO ACARAU-CE,,,,CE,,,"2.421,85",,,,,,,,,-,,,,,,"2.421,85",,,,,,,"31.083,19",,,,,,
SÃO BENEDITO-CE,,,,CE,,,"2.690,95",,,,,,,,,-,,,,,,"2.690,95",,,,,,,"34.536,88",,,,,,
SÃO GONCALO DO AMARANTE-CE,,,,CE,,,"2.601,25",,,,,,,,,-,,,,,,"2.601,25",,,,,,,"33.385,66",,,,,,
SÃO LUIS DO CURU-CE,,,,CE,,,"1.883,66",,,,,,,,,-,,,,,,"1.883,66",,,,,,,"24.175,79",,,,,,
SENADOR SA-CE,,,,CE,,,"1.793,96",,,,,,,,,-,,,,,,"1.793,96",,,,,,,"23.024,55",,,,,,
SOBRAL-CE,,,,CE,,,"3.587,93",,,,,,,,,-,,,,,,"3.587,93",,,,,,,"46.049,18",,,,,,
TAMBORIL-CE,,,,CE,,,"2.421,85",,,,,,,,,-,,,,,,"2.421,85",,,,,,,"31.083,19",,,,,,
TEJUCUOCA-CE,,,,CE,,,"1.973,36",,,,,,,,,-,,,,,,"1.973,36",,,,,,,"25.327,04",,,,,,
TIANGUA-CE,,,,CE,,,"2.960,04",,,,,,,,,-,,,,,,"2.960,04",,,,,,,"37.990,57",,,,,,
TRAIRI-CE,,,,CE,,,"64.047,00",,,,,,,,,"85.984,50",,,,,,"150.031,50",,,,,,,"1.943.236,83",,,,,,
TURURU-CE,,,,CE,,,"1.883,66",,,,,,,,,-,,,,,,"1.883,66",,,,,,,"24.175,79",,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UBAJARA-CE,,,,CE,,,"2.421,85",,,,,,,,,-,,,,,,"2.421,85",,,,,,,"31.083,19",,,,,,
UMIRIM-CE,,,,CE,,,"2.152,76",,,,,,,,,-,,,,,,"2.152,76",,,,,,,"27.629,50",,,,,,
URUBURETAMA-CE,,,,CE,,,"2.152,76",,,,,,,,,-,,,,,,"2.152,76",,,,,,,"27.629,50",,,,,,
URUOCA-CE,,,,CE,,,"1.883,66",,,,,,,,,-,,,,,,"1.883,66",,,,,,,"24.175,79",,,,,,
VARJOTA-CE,,,,CE,,,"2.152,76",,,,,,,,,-,,,,,,"2.152,76",,,,,,,"27.629,50",,,,,,
VICOSA DO CEARA-CE,,,,CE,,,"2.780,64",,,,,,,,,-,,,,,,"2.780,64",,,,,,,"35.688,11",,,,,,
CEARA TOTAL,,,,,,,"2.384.673,00",,,,,,,,,"477.140,10",,,,,,"2.861.813,10",,,,,,,"23.080.846,98",,,,,,
AFONSO CLAUDIO-ES,,,,ES,,,"3.999,13",,,,,,,,,-,,,,,,"3.999,13",,,,,,,"50.705,71",,,,,,
AGUA DOCE DO NORTE-ES,,,,ES,,,"3.033,82",,,,,,,,,-,,,,,,"3.033,82",,,,,,,"38.466,38",,,,,,
AGUIA BRANCA-ES,,,,ES,,,"2.758,02",,,,,,,,,-,,,,,,"2.758,02",,,,,,,"34.969,43",,,,,,
ALEGRE-ES,,,,ES,,,"3.861,22",,,,,,,,,-,,,,,,"3.861,22",,,,,,,"48.957,25",,,,,,
ALFREDO CHAVES-ES,,,,ES,,,"3.033,82",,,,,,,,,-,,,,,,"3.033,82",,,,,,,"38.466,38",,,,,,
ALTORIO NOVO-ES,,,,ES,,,"2.758,02",,,,,,,,,-,,,,,,"2.758,02",,,,,,,"34.969,43",,,,,,
ANCHIETA-ES,,,,ES,,,"40.003,45",,,,,,,,,-,,,,,,"40.003,45",,,,,,,"578.753,22",,,,,,
APIACA-ES,,,,ES,,,"2.758,02",,,,,,,,,-,,,,,,"2.758,02",,,,,,,"34.969,43",,,,,,
ARACRUZ-ES,,,,ES,,,"554.711,04",,,,,,,,,"23.545,31",,,,,,"578.256,35",,,,,,,"6.335.329,83",,,,,,
ATILIO VIVACQUA-ES,,,,ES,,,"2.758,02",,,,,,,,,-,,,,,,"2.758,02",,,,,,,"34.969,43",,,,,,
BAIXO GUANDU-ES,,,,ES,,,"3.723,32",,,,,,,,,-,,,,,,"3.723,32",,,,,,,"47.208,77",,,,,,
BARRA DE SAO FRANCISCO-ES,,,,ES,,,"4.137,03",,,,,,,,,-,,,,,,"4.137,03",,,,,,,"52.454,20",,,,,,
BOA ESPERANCA-ES,,,,ES,,,"3.033,82",,,,,,,,,-,,,,,,"3.033,82",,,,,,,"38.466,38",,,,,,
BOM JESUS DO NORTE-ES,,,,ES,,,"2.758,02",,,,,,,,,-,,,,,,"2.758,02",,,,,,,"34.969,43",,,,,,
BREJETUBA-ES,,,,ES,,,"2.895,92",,,,,,,,,-,,,,,,"2.895,92",,,,,,,"36.717,93",,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,ES,,,"5.516,04",,,,,,,,,-,,,,,,"5.516,04",,,,,,,"69.938,94",,,,,,
CARIACICA -ES,,,,ES,,,"5.516,04",,,,,,,,,-,,,,,,"5.516,04",,,,,,,"47.806,97",,,,,,
CASTELO-ES,,,,ES,,,"3.999,13",,,,,,,,,-,,,,,,"3.999,13",,,,,,,"50.705,71",,,,,,
COLATINA-ES,,,,ES,,,"5.102,33",,,,,,,,,-,,,,,,"5.102,33",,,,,,,"64.735,02",,,,,,
CONCEICAO DA BARRA -ES,,,,ES,,,"91.109,22",,,,,,,,,"4.826,80",,,,,,"95.936,02",,,,,,,"1.127.417,05",,,,,,
CONCEICAO DO CASTELO-ES,,,,ES,,,"2.895,92",,,,,,,,,-,,,,,,"2.895,92",,,,,,,"36.717,93",,,,,,
DIVINO DE SAO LOURENCO-ES,,,,ES,,,"2.758,02",,,,,,,,,-,,,,,,"2.758,02",,,,,,,"34.969,43",,,,,,
DOMINGOS MARTINS-ES,,,,ES,,,"3.861,22",,,,,,,,,-,,,,,,"3.861,22",,,,,,,"48.957,25",,,,,,
DORES DO RIO PRETO-ES,,,,ES,,,"2.758,02",,,,,,,,,-,,,,,,"2.758,02",,,,,,,"34.969,43",,,,,,
ECOPORANGA-ES,,,,ES,,,"3.585,42",,,,,,,,,-,,,,,,"3.585,42",,,,,,,"45.460,28",,,,,,
FUNDAO-ES,,,,ES,,,"3.033,82",,,,,,,,,-,,,,,,"3.033,82",,,,,,,"38.466,38",,,,,,
GOVERNADOR LINDENBERG-ES,,,,ES,,,"2.758,02",,,,,,,,,-,,,,,,"2.758,02",,,,,,,"34.969,43",,,,,,
GUACUI-ES,,,,ES,,,"3.723,32",,,,,,,,,-,,,,,,"3.723,32",,,,,,,"47.208,77",,,,,,
GUARAPARI-ES,,,,ES,,,"4.964,43",,,,,,,,,-,,,,,,"4.964,43",,,,,,,"62.945,04",,,,,,
IBATIBA-ES,,,,ES,,,"3.447,52",,,,,,,,,-,,,,,,"3.447,52",,,,,,,"43.711,81",,,,,,
IBIRACU-ES,,,,ES,,,"2.895,92",,,,,,,,,-,,,,,,"2.895,92",,,,,,,"36.717,93",,,,,,
IBITIRAMA-ES,,,,ES,,,"2.758,02",,,,,,,,,-,,,,,,"2.758,02",,,,,,,"34.969,43",,,,,,
ICONHA-ES,,,,ES,,,"2.895,92",,,,,,,,,-,,,,,,"2.895,92",,,,,,,"36.717,93",,,,,,
IRUPI-ES,,,,ES,,,"2.895,92",,,,,,,,,-,,,,,,"2.895,92",,,,,,,"36.717,93",,,,,,
ITAGUACU-ES,,,,ES,,,"3.171,72",,,,,,,,,-,,,,,,"3.171,72",,,,,,,"40.214,87",,,,,,
ITAPEMIRIM-ES,,,,ES,,,"44.803,87",,,,,,,,,"194.656,10",,,,,,"239.459,97",,,,,,,"3.071.874,80",,,,,,
ITARANA-ES,,,,ES,,,"2.895,92",,,,,,,,,-,,,,,,"2.895,92",,,,,,,"36.717,93",,,,,,
IUNA-ES,,,,ES,,,"3.723,32",,,,,,,,,-,,,,,,"3.723,32",,,,,,,"47.208,77",,,,,,
JAGUARE-ES,,,,ES,,,"388.648,59",,,,,,,,,"163.862,65",,,,,,"552.511,24",,,,,,,"6.729.338,33",,,,,,
JERONIMO MONTEIRO-ES,,,,ES,,,"2.895,92",,,,,,,,,-,,,,,,"2.895,92",,,,,,,"36.717,93",,,,,,
JOAO NEIVA-ES,,,,ES,,,"3.171,72",,,,,,,,,-,,,,,,"3.171,72",,,,,,,"40.214,87",,,,,,
LARANJA DA TERRA-ES,,,,ES,,,"2.895,92",,,,,,,,,-,,,,,,"2.895,92",,,,,,,"36.717,93",,,,,,
LINHARES-ES,,,,ES,,,"1.402.058,45",,,,,,,,,"187.835,97",,,,,,"1.589.894,42",,,,,,,"19.249.745,32",,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANTENOPOLIS-ES,,,,ES,,,"3.033,82",,,,,,,,,-,,,,,,"3.033,82",,,,,,,"38.424,88",,,,,,
MARATAIZES-ES,,,,ES,,,"3.861,22",,,,,,,,,"27.787,20",,,,,,"31.648,42",,,,,,,"394.936,81",,,,,,
MARECHAL FLORIANO-ES,,,,ES,,,"3.033,82",,,,,,,,,-,,,,,,"3.033,82",,,,,,,"38.466,38",,,,,,
MARILANDIA-ES,,,,ES,,,"2.758,02",,,,,,,,,-,,,,,,"2.758,02",,,,,,,"34.969,43",,,,,,
MIMOSO DO SUL-ES,,,,ES,,,"3.723,32",,,,,,,,,-,,,,,,"3.723,32",,,,,,,"47.208,77",,,,,,
MONTANHA-ES,,,,ES,,,"3.309,62",,,,,,,,,-,,,,,,"3.309,62",,,,,,,"41.963,32",,,,,,
MUCURICI-ES,,,,ES,,,"2.758,02",,,,,,,,,-,,,,,,"2.758,02",,,,,,,"34.969,43",,,,,,
MUNIZ FREIRE-ES,,,,ES,,,"3.447,52",,,,,,,,,-,,,,,,"3.447,52",,,,,,,"43.711,81",,,,,,
MUQUI-ES,,,,ES,,,"3.033,82",,,,,,,,,-,,,,,,"3.033,82",,,,,,,"38.466,38",,,,,,
NOVA VENECIA-ES,,,,ES,,,"4.274,93",,,,,,,,,-,,,,,,"4.274,93",,,,,,,"54.202,64",,,,,,
PANCAS-ES,,,,ES,,,"3.585,42",,,,,,,,,-,,,,,,"3.585,42",,,,,,,"45.460,28",,,,,,
PEDRO CANARIO-ES,,,,ES,,,"3.585,42",,,,,,,,,-,,,,,,"3.585,42",,,,,,,"45.460,28",,,,,,
PINHEIROS-ES,,,,ES,,,"3.585,42",,,,,,,,,-,,,,,,"3.585,42",,,,,,,"45.460,28",,,,,,
PIUMA-ES,,,,ES,,,"3.171,72",,,,,,,,,-,,,,,,"3.171,72",,,,,,,"40.214,87",,,,,,
PONTO BELO-ES,,,,ES,,,"2.758,02",,,,,,,,,-,,,,,,"2.758,02",,,,,,,"34.969,43",,,,,,
