ARAMARI-BA,,,,BA,,,,"13,58",,,,,,-,,,,,,"13,58",,,,,,,,"62,81",,,,,,,,,
ARATUIPE-BA,,,,BA,,,,"13,58",,,,,,-,,,,,,"13,58",,,,,,,,"62,81",,,,,,,,,
BAIXA GRANDE-BA,,,,BA,,,,"17,65",,,,,,-,,,,,,"17,65",,,,,,,,"81,56",,,,,,,,,
BANZAE-BA,,,,BA,,,,"14,26",,,,,,-,,,,,,"14,26",,,,,,,,"65,85",,,,,,,,,
BARRA DO CHOCA-BA,,,,BA,,,,"20,37",,,,,,-,,,,,,"20,37",,,,,,,,"94,27",,,,,,,,,
BELO CAMPO-BA,,,,BA,,,,"15,61",,,,,,-,,,,,,"15,61",,,,,,,,"72,19",,,,,,,,,
BIRITINGA-BA,,,,BA,,,,"14,93",,,,,,-,,,,,,"14,93",,,,,,,,"69,17",,,,,,,,,
BOA NOVA-BA,,,,BA,,,,"16,29",,,,,,-,,,,,,"16,29",,,,,,,,"75,52",,,,,,,,,
BOA VISTA DO TUPIM-BA,,,,BA,,,,"16,97",,,,,,-,,,,,,"16,97",,,,,,,,"78,57",,,,,,,,,
BOM JESUS DA SERRA-BA,,,,BA,,,,"14,26",,,,,,-,,,,,,"14,26",,,,,,,,"65,85",,,,,,,,,
BREJOES-BA,,,,BA,,,,"15,61",,,,,,-,,,,,,"15,61",,,,,,,,"72,19",,,,,,,,,
CAATIBA-BA,,,,BA,,,,"15,61",,,,,,-,,,,,,"15,61",,,,,,,,"72,19",,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,BA,,,,"15,61",,,,,,-,,,,,,"15,61",,,,,,,,"72,19",,,,,,,,,
CACHOEIRA-BA,,,,BA,,,,"19,01",,,,,,-,,,,,,"19,01",,,,,,,,"87,92",,,,,,,,,
CAEM-BA,,,,BA,,,,"16,29",,,,,,-,,,,,,"16,29",,,,,,,,"75,52",,,,,,,,,
CAETANOS-BA,,,,BA,,,,"14,26",,,,,,-,,,,,,"14,26",,,,,,,,"65,85",,,,,,,,,
CAMACARI-BA,,,,BA,,,,"8.994,67",,,,,,-,,,,,,"8.994,67",,,,,,,,"40.937,97",,,,,,,,,
CANDEAL-BA,,,,BA,,,,"14,26",,,,,,-,,,,,,"14,26",,,,,,,,"65,85",,,,,,,,,
CANDEIAS-BA,,,,BA,,,,"119.490,34",,,,,,"58.631,64",,,,,,"178.121,98",,,,,,,,"775.974,39",,,,,,,,,
CANDIDO SALES-BA,,,,BA,,,,"18,33",,,,,,-,,,,,,"18,33",,,,,,,,"84,94",,,,,,,,,
CANSANCAO-BA,,,,BA,,,,"19,01",,,,,,-,,,,,,"19,01",,,,,,,,"87,92",,,,,,,,,
CANUDOS-BA,,,,BA,,,,"16,29",,,,,,-,,,,,,"16,29",,,,,,,,"75,52",,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,BA,,,,"14,26",,,,,,-,,,,,,"14,26",,,,,,,,"65,85",,,,,,,,,
CAPIM GROSSO-BA,,,,BA,,,,"18,33",,,,,,-,,,,,,"18,33",,,,,,,,"84,94",,,,,,,,,
CARAVELAS-BA,,,,BA,,,,"9.789,06",,,,,,"615,56",,,,,,"10.404,62",,,,,,,,"46.812,76",,,,,,,,,
CARDEAL DA SILVA-BA,,,,BA,,,,"22.994,19",,,,,,"9.022,06",,,,,,"32.016,25",,,,,,,,"153.947,01",,,,,,,,,
CASTRO ALVES-BA,,,,BA,,,,"18,33",,,,,,-,,,,,,"18,33",,,,,,,,"84,94",,,,,,,,,
CATU-BA,,,,BA,,,,"33.010,13",,,,,,"14.864,33",,,,,,"47.874,46",,,,,,,,"217.659,84",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CICERO DANTAS-BA,,,,BA,,,,"19,01",,,,,,-,,,,,,"19,01",,,,,,,,"87,92",,,,,,,,,
CIPO-BA,,,,BA,,,,"14,93",,,,,,-,,,,,,"14,93",,,,,,,,"69,17",,,,,,,,,
CONCEICAO DA FEIRA-BA,,,,BA,,,,"16,29",,,,,,-,,,,,,"16,29",,,,,,,,"75,52",,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,BA,,,,"16,97",,,,,,-,,,,,,"16,97",,,,,,,,"78,57",,,,,,,,,
CONCEICAO DO COITE-BA,,,,BA,,,,"21,72",,,,,,-,,,,,,"21,72",,,,,,,,"100,61",,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,BA,,,,"18,33",,,,,,-,,,,,,"18,33",,,,,,,,"84,94",,,,,,,,,
CONDE-BA,,,,BA,,,,"16,97",,,,,,-,,,,,,"16,97",,,,,,,,"78,57",,,,,,,,,
CORACAO DE MARIA-BA,,,,BA,,,,"17,65",,,,,,-,,,,,,"17,65",,,,,,,,"81,56",,,,,,,,,
CORONEL JOAO SA-BA,,,,BA,,,,"16,97",,,,,,-,,,,,,"16,97",,,,,,,,"78,57",,,,,,,,,
CRAVOLANDIA-BA,,,,BA,,,,"13,58",,,,,,-,,,,,,"13,58",,,,,,,,"62,81",,,,,,,,,
CRISOPOLIS-BA,,,,BA,,,,"16,29",,,,,,-,,,,,,"16,29",,,,,,,,"75,52",,,,,,,,,
CRUZ DAS ALMAS-BA,,,,BA,,,,"21,72",,,,,,-,,,,,,"21,72",,,,,,,,"100,61",,,,,,,,,
DARIO MEIRA-BA,,,,BA,,,,"15,61",,,,,,-,,,,,,"15,61",,,,,,,,"72,19",,,,,,,,,
DIAS D'AVILA-BA,,,,BA,,,,"103,83",,,,,,"35,20",,,,,,"139,03",,,,,,,,"522,20",,,,,,,,,
DOM MACEDO COSTA-BA,,,,BA,,,,"13,58",,,,,,-,,,,,,"13,58",,,,,,,,"62,81",,,,,,,,,
ELISIO MEDRADO-BA,,,,BA,,,,"13,58",,,,,,-,,,,,,"13,58",,,,,,,,"62,81",,,,,,,,,
ENCRUZILHADA-BA,,,,BA,,,,"19,01",,,,,,-,,,,,,"19,01",,,,,,,,"87,92",,,,,,,,,
ENTRE RIOS-BA,,,,BA,,,,"66.758,67",,,,,,"37.250,27",,,,,,"104.008,94",,,,,,,,"475.491,76",,,,,,,,,
ESPLANADA-BA,,,,BA,,,,"87.259,51",,,,,,"50.501,80",,,,,,"137.761,31",,,,,,,,"600.241,63",,,,,,,,,
EUCLIDES DA CUNHA-BA,,,,BA,,,,"21,72",,,,,,-,,,,,,"21,72",,,,,,,,"100,61",,,,,,,,,
FATIMA-BA,,,,BA,,,,"16,29",,,,,,-,,,,,,"16,29",,,,,,,,"75,52",,,,,,,,,
FEIRA DE SANTANA-BA,,,,BA,,,,"27,16",,,,,,-,,,,,,"27,16",,,,,,,,"125,35",,,,,,,,,
GAVIAO-BA,,,,BA,,,,"13,58",,,,,,-,,,,,,"13,58",,,,,,,,"63,18",,,,,,,,,
GLORIA-BA,,,,BA,,,,"14,93",,,,,,-,,,,,,"14,93",,,,,,,,"69,17",,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,BA,,,,"16,29",,,,,,-,,,,,,"16,29",,,,,,,,"75,52",,,,,,,,,
HELIOPOLIS-BA,,,,BA,,,,"14,93",,,,,,-,,,,,,"14,93",,,,,,,,"69,17",,,,,,,,,
IACU-BA,,,,BA,,,,"18,33",,,,,,-,,,,,,"18,33",,,,,,,,"84,94",,,,,,,,,
IBIQUERA-BA,,,,BA,,,,"13,58",,,,,,-,,,,,,"13,58",,,,,,,,"63,18",,,,,,,,,
ICHU-BA,,,,BA,,,,"13,58",,,,,,-,,,,,,"13,58",,,,,,,,"63,18",,,,,,,,,
INHAMBUPE-BA,,,,BA,,,,"18,33",,,,,,-,,,,,,"18,33",,,,,,,,"84,94",,,,,,,,,
IPECAETA-BA,,,,BA,,,,"16,29",,,,,,-,,,,,,"16,29",,,,,,,,"75,52",,,,,,,,,
IPIRA-BA,,,,BA,,,,"22,40",,,,,,-,,,,,,"22,40",,,,,,,,"103,64",,,,,,,,,
IRAJUBA-BA,,,,BA,,,,"13,58",,,,,,-,,,,,,"13,58",,,,,,,,"63,18",,,,,,,,,
IRARA-BA,,,,BA,,,,"18,33",,,,,,-,,,,,,"18,33",,,,,,,,"84,94",,,,,,,,,
ITABERABA-BA,,,,BA,,,,"22,40",,,,,,-,,,,,,"22,40",,,,,,,,"103,64",,,,,,,,,
ITAGI-BA,,,,BA,,,,"15,61",,,,,,-,,,,,,"15,61",,,,,,,,"72,19",,,,,,,,,
ITAMBE-BA,,,,BA,,,,"19,01",,,,,,-,,,,,,"19,01",,,,,,,,"87,92",,,,,,,,,
ITANAGRA-BA,,,,BA,,,,"12.491,42",,,,,,"2.235,96",,,,,,"14.727,38",,,,,,,,"65.219,89",,,,,,,,,
ITAPARICA-BA,,,,BA,,,,"72.696,40",,,,,,"636,86",,,,,,"73.333,26",,,,,,,,"323.519,84",,,,,,,,,
ITAPETINGA-BA,,,,BA,,,,"21,72",,,,,,-,,,,,,"21,72",,,,,,,,"100,61",,,,,,,,,
ITAPICURU-BA,,,,BA,,,,"18,33",,,,,,-,,,,,,"18,33",,,,,,,,"84,94",,,,,,,,,
ITAQUARA-BA,,,,BA,,,,"13,58",,,,,,-,,,,,,"13,58",,,,,,,,"63,18",,,,,,,,,
ITARANTIM-BA,,,,BA,,,,"15,61",,,,,,-,,,,,,"15,61",,,,,,,,"72,19",,,,,,,,,
ITATIM-BA,,,,BA,,,,"14,26",,,,,,-,,,,,,"14,26",,,,,,,,"65,85",,,,,,,,,
ITIRUCU-BA,,,,BA,,,,"14,93",,,,,,-,,,,,,"14,93",,,,,,,,"69,17",,,,,,,,,
ITIUBA-BA,,,,BA,,,,"19,69",,,,,,-,,,,,,"19,69",,,,,,,,"91,25",,,,,,,,,
JACOBINA-BA,,,,BA,,,,"24,44",,,,,,-,,,,,,"24,44",,,,,,,,"112,98",,,,,,,,,
JAGUAQUARA-BA,,,,BA,,,,"21,05",,,,,,-,,,,,,"21,05",,,,,,,,"97,63",,,,,,,,,
JAGUARIPE-BA,,,,BA,,,,"14,93",,,,,,-,,,,,,"14,93",,,,,,,,"69,17",,,,,,,,,
JANDAIRA-BA,,,,BA,,,,"13,58",,,,,,-,,,,,,"13,58",,,,,,,,"63,18",,,,,,,,,
JEQUIE-BA,,,,BA,,,,"27,16",,,,,,-,,,,,,"27,16",,,,,,,,"125,35",,,,,,,,,
JEREMOABO-BA,,,,BA,,,,"19,69",,,,,,-,,,,,,"19,69",,,,,,,,"91,25",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JIQUIRICA-BA,,,,BA,,,,"14,93",,,,,,-,,,,,,"14,93",,,,,,,,"69,17",,,,,,,,,
JITAUNA-BA,,,,BA,,,,"16,29",,,,,,-,,,,,,"16,29",,,,,,,,"75,52",,,,,,,,,
LAFAIETE COUTINHO-BA,,,,BA,,,,"13,58",,,,,,-,,,,,,"13,58",,,,,,,,"63,18",,,,,,,,,
LAJE-BA,,,,BA,,,,"16,97",,,,,,-,,,,,,"16,97",,,,,,,,"78,57",,,,,,,,,
LAJEDINHO-BA,,,,BA,,,,"13,58",,,,,,-,,,,,,"13,58",,,,,,,,"62,81",,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,BA,,,,"13,58",,,,,,-,,,,,,"13,58",,,,,,,,"63,18",,,,,,,,,
LAMARAO-BA,,,,BA,,,,"14,26",,,,,,-,,,,,,"14,26",,,,,,,,"65,85",,,,,,,,,
LAURO DE FREITAS-BA,,,,BA,,,,"25,12",,,,,,-,,,,,,"25,12",,,,,,,,"116,01",,,,,,,,,
MACAJUBA-BA,,,,BA,,,,"14,26",,,,,,-,,,,,,"14,26",,,,,,,,"65,85",,,,,,,,,
MACARANI-BA,,,,BA,,,,"16,29",,,,,,-,,,,,,"16,29",,,,,,,,"75,52",,,,,,,,,
MADRE DE DEUS-BA,,,,BA,,,,"72.630,23",,,,,,"127.630,83",,,,,,"200.261,06",,,,,,,,"747.662,04",,,,,,,,,
MAIQUINIQUE-BA,,,,BA,,,,"13,58",,,,,,-,,,,,,"13,58",,,,,,,,"63,18",,,,,,,,,
MAIRI-BA,,,,BA,,,,"16,97",,,,,,-,,,,,,"16,97",,,,,,,,"78,57",,,,,,,,,
MANOEL VITORINO-BA,,,,BA,,,,"15,61",,,,,,-,,,,,,"15,61",,,,,,,,"72,19",,,,,,,,,
MARACAS-BA,,,,BA,,,,"19,01",,,,,,-,,,,,,"19,01",,,,,,,,"87,92",,,,,,,,,
MARAGOGIPE-BA,,,,BA,,,,"19,69",,,,,,-,,,,,,"19,69",,,,,,,,"91,25",,,,,,,,,
MARCIONILIO SOUZA-BA,,,,BA,,,,"14,93",,,,,,-,,,,,,"14,93",,,,,,,,"69,17",,,,,,,,,
MATA DE SAO JOAO-BA,,,,BA,,,,"32.723,19",,,,,,"13.457,66",,,,,,"46.180,85",,,,,,,,"234.460,89",,,,,,,,,
MIGUEL CALMON-BA,,,,BA,,,,"19,69",,,,,,-,,,,,,"19,69",,,,,,,,"91,25",,,,,,,,,
MILAGRES-BA,,,,BA,,,,"14,93",,,,,,-,,,,,,"14,93",,,,,,,,"69,17",,,,,,,,,
MIRANTE-BA,,,,BA,,,,"14,26",,,,,,-,,,,,,"14,26",,,,,,,,"65,85",,,,,,,,,
MONTE SANTO-BA,,,,BA,,,,"21,72",,,,,,-,,,,,,"21,72",,,,,,,,"100,61",,,,,,,,,
MUNDO NOVO-BA,,,,BA,,,,"17,65",,,,,,-,,,,,,"17,65",,,,,,,,"81,56",,,,,,,,,
MUNIZ FERREIRA-BA,,,,BA,,,,"13,58",,,,,,-,,,,,,"13,58",,,,,,,,"63,18",,,,,,,,,
MURITIBA-BA,,,,BA,,,,"18,33",,,,,,-,,,,,,"18,33",,,,,,,,"84,94",,,,,,,,,
MUTUIPE-BA,,,,BA,,,,"16,97",,,,,,-,,,,,,"16,97",,,,,,,,"78,57",,,,,,,,,
NAZARE-BA,,,,BA,,,,"18,33",,,,,,-,,,,,,"18,33",,,,,,,,"84,94",,,,,,,,,
NORDESTINA-BA,,,,BA,,,,"14,26",,,,,,-,,,,,,"14,26",,,,,,,,"65,85",,,,,,,,,
NOVA CANAA-BA,,,,BA,,,,"14,93",,,,,,-,,,,,,"14,93",,,,,,,,"69,17",,,,,,,,,
NOVA FATIMA-BA,,,,BA,,,,"13,58",,,,,,-,,,,,,"13,58",,,,,,,,"63,18",,,,,,,,,
NOVA ITARANA-BA,,,,BA,,,,"13,58",,,,,,-,,,,,,"13,58",,,,,,,,"63,18",,,,,,,,,
NOVA SOURE-BA,,,,BA,,,,"17,65",,,,,,-,,,,,,"17,65",,,,,,,,"81,56",,,,,,,,,
NOVO TRIUNFO-BA,,,,BA,,,,"14,93",,,,,,-,,,,,,"14,93",,,,,,,,"69,17",,,,,,,,,
OLINDINA-BA,,,,BA,,,,"17,65",,,,,,-,,,,,,"17,65",,,,,,,,"81,56",,,,,,,,,
OURICANGAS-BA,,,,BA,,,,"13,58",,,,,,-,,,,,,"13,58",,,,,,,,"63,18",,,,,,,,,
OUROLANDIA-BA,,,,BA,,,,"15,61",,,,,,-,,,,,,"15,61",,,,,,,,"72,19",,,,,,,,,
PARIPIRANGA-BA,,,,BA,,,,"18,33",,,,,,-,,,,,,"18,33",,,,,,,,"84,94",,,,,,,,,
PAULO AFONSO-BA,,,,BA,,,,"24,44",,,,,,-,,,,,,"24,44",,,,,,,,"113,30",,,,,,,,,
PE DE SERRA-BA,,,,BA,,,,"14,93",,,,,,-,,,,,,"14,93",,,,,,,,"69,17",,,,,,,,,
PEDRAO-BA,,,,BA,,,,"13,58",,,,,,-,,,,,,"13,58",,,,,,,,"63,18",,,,,,,,,
PEDRO ALEXANDRE-BA,,,,BA,,,,"15,61",,,,,,-,,,,,,"15,61",,,,,,,,"72,19",,,,,,,,,
PINTADAS-BA,,,,BA,,,,"14,26",,,,,,-,,,,,,"14,26",,,,,,,,"65,85",,,,,,,,,
PIRITIBA-BA,,,,BA,,,,"16,97",,,,,,-,,,,,,"16,97",,,,,,,,"78,57",,,,,,,,,
PLANALTINO-BA,,,,BA,,,,"13,58",,,,,,-,,,,,,"13,58",,,,,,,,"62,81",,,,,,,,,
PLANALTO-BA,,,,BA,,,,"17,65",,,,,,-,,,,,,"17,65",,,,,,,,"81,56",,,,,,,,,
POCOES-BA,,,,BA,,,,"20,37",,,,,,-,,,,,,"20,37",,,,,,,,"94,27",,,,,,,,,
POJUCA-BA,,,,BA,,,,"123.332,50",,,,,,"102.732,82",,,,,,"226.065,32",,,,,,,,"1.099.751,80",,,,,,,,,
QUEIMADAS-BA,,,,BA,,,,"17,65",,,,,,-,,,,,,"17,65",,,,,,,,"81,56",,,,,,,,,
QUIJINGUE-BA,,,,BA,,,,"17,65",,,,,,-,,,,,,"17,65",,,,,,,,"81,56",,,,,,,,,
QUIXABEIRA-BA,,,,BA,,,,"15,61",,,,,,-,,,,,,"15,61",,,,,,,,"72,19",,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,BA,,,,"17,65",,,,,,-,,,,,,"17,65",,,,,,,,"81,56",,,,,,,,,
RETIROLANDIA-BA,,,,BA,,,,"14,26",,,,,,-,,,,,,"14,26",,,,,,,,"65,85",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,BA,,,,"19,01",,,,,,-,,,,,,"19,01",,,,,,,,"87,92",,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,BA,,,,"14,93",,,,,,-,,,,,,"14,93",,,,,,,,"69,17",,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,BA,,,,"21,05",,,,,,-,,,,,,"21,05",,,,,,,,"97,63",,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,BA,,,,"14,93",,,,,,-,,,,,,"14,93",,,,,,,,"69,17",,,,,,,,,
RIO REAL-BA,,,,BA,,,,"19,01",,,,,,-,,,,,,"19,01",,,,,,,,"87,92",,,,,,,,,
RUY BARBOSA-BA,,,,BA,,,,"19,01",,,,,,-,,,,,,"19,01",,,,,,,,"87,92",,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,BA,,,,"330,85",,,,,,"636,86",,,,,,"967,71",,,,,,,,"5.718,95",,,,,,,,,
