PARIPIRANGA-BA,,,,,BA,,,,"36,25",,,,,,,,-,,,,,,"36,25",,,,,,,,,,"119,56",,,,,,,,,,,,
PAULO AFONSO-BA,,,,,BA,,,,"48,34",,,,,,,,-,,,,,,"48,34",,,,,,,,,,"159,42",,,,,,,,,,,,
PE DE SERRA-BA,,,,,BA,,,,"29,54",,,,,,,,-,,,,,,"29,54",,,,,,,,,,"97,42",,,,,,,,,,,,
PEDRAO-BA,,,,,BA,,,,"26,85",,,,,,,,-,,,,,,"26,85",,,,,,,,,,"88,56",,,,,,,,,,,,
PEDRO ALEXANDRE-BA,,,,,BA,,,,"30,88",,,,,,,,-,,,,,,"30,88",,,,,,,,,,"101,85",,,,,,,,,,,,
PINTADAS-BA,,,,,BA,,,,"28,20",,,,,,,,-,,,,,,"28,20",,,,,,,,,,"93,00",,,,,,,,,,,,
PIRITIBA-BA,,,,,BA,,,,"33,57",,,,,,,,-,,,,,,"33,57",,,,,,,,,,"110,71",,,,,,,,,,,,
PLANALTINO-BA,,,,,BA,,,,"26,85",,,,,,,,-,,,,,,"26,85",,,,,,,,,,"88,56",,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANALTO-BA,,,,,BA,,,,"34,91",,,,,,,,-,,,,,,"34,91",,,,,,,,,,"115,13",,,,,,,,,,,,
POCOES-BA,,,,,BA,,,,"40,28",,,,,,,,-,,,,,,"40,28",,,,,,,,,,"132,85",,,,,,,,,,,,
POJUCA-BA,,,,,BA,,,,"259.218,58",,,,,,,,"171.534,23",,,,,,"430.752,81",,,,,,,,,,"1.293.082,56",,,,,,,,,,,,
QUEIMADAS-BA,,,,,BA,,,,"34,91",,,,,,,,-,,,,,,"34,91",,,,,,,,,,"115,13",,,,,,,,,,,,
QUIJINGUE-BA,,,,,BA,,,,"34,91",,,,,,,,-,,,,,,"34,91",,,,,,,,,,"115,13",,,,,,,,,,,,
QUIXABEIRA-BA,,,,,BA,,,,"30,88",,,,,,,,-,,,,,,"30,88",,,,,,,,,,"101,85",,,,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,BA,,,,"34,91",,,,,,,,-,,,,,,"34,91",,,,,,,,,,"115,13",,,,,,,,,,,,
RETIROLANDIA-BA,,,,,BA,,,,"28,20",,,,,,,,-,,,,,,"28,20",,,,,,,,,,"93,00",,,,,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,BA,,,,"37,59",,,,,,,,-,,,,,,"37,59",,,,,,,,,,"123,99",,,,,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,BA,,,,"29,54",,,,,,,,-,,,,,,"29,54",,,,,,,,,,"97,42",,,,,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,BA,,,,"41,62",,,,,,,,-,,,,,,"41,62",,,,,,,,,,"137,27",,,,,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,BA,,,,"29,54",,,,,,,,-,,,,,,"29,54",,,,,,,,,,"97,42",,,,,,,,,,,,
RIO REAL-BA,,,,,BA,,,,"37,59",,,,,,,,-,,,,,,"37,59",,,,,,,,,,"123,99",,,,,,,,,,,,
RUY BARBOSA-BA,,,,,BA,,,,"37,59",,,,,,,,-,,,,,,"37,59",,,,,,,,,,"123,99",,,,,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,BA,,,,"750,86",,,,,,,,"1.251,08",,,,,,"2.001,94",,,,,,,,,,"6.602,84",,,,,,,,,,,,
SALVADOR-BA,,,,,BA,,,,"1.501,71",,,,,,,,"42.782,51",,,,,,"44.284,22",,,,,,,,,,"137.064,60",,,,,,,,,,,,
SANTA BARBARA-BA,,,,,BA,,,,"32,22",,,,,,,,-,,,,,,"32,22",,,,,,,,,,"106,27",,,,,,,,,,,,
SANTA BRIGIDA-BA,,,,,BA,,,,"32,22",,,,,,,,-,,,,,,"32,22",,,,,,,,,,"106,27",,,,,,,,,,,,
SANTA INES-BA,,,,,BA,,,,"28,20",,,,,,,,-,,,,,,"28,20",,,,,,,,,,"93,00",,,,,,,,,,,,
SANTA TERESINHA-BA,,,,,BA,,,,"26,85",,,,,,,,-,,,,,,"26,85",,,,,,,,,,"88,56",,,,,,,,,,,,
SANTALUZ-BA,,,,,BA,,,,"37,59",,,,,,,,-,,,,,,"37,59",,,,,,,,,,"123,99",,,,,,,,,,,,
SANTANOPOLIS-BA,,,,,BA,,,,"26,85",,,,,,,,-,,,,,,"26,85",,,,,,,,,,"88,56",,,,,,,,,,,,
SANTO AMARO-BA,,,,,BA,,,,"1.238,91",,,,,,,,"1.251,08",,,,,,"2.489,99",,,,,,,,,,"8.212,53",,,,,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,BA,,,,"45,65",,,,,,,,-,,,,,,"45,65",,,,,,,,,,"150,56",,,,,,,,,,,,
SANTO ESTEVAO-BA,,,,,BA,,,,"40,28",,,,,,,,-,,,,,,"40,28",,,,,,,,,,"132,85",,,,,,,,,,,,
SAO DOMINGOS-BA,,,,,BA,,,,"26,85",,,,,,,,-,,,,,,"26,85",,,,,,,,,,"88,56",,,,,,,,,,,,
SAO FELIPE-BA,,,,,BA,,,,"34,91",,,,,,,,-,,,,,,"34,91",,,,,,,,,,"115,13",,,,,,,,,,,,
SAO FELIX-BA,,,,,BA,,,,"29,54",,,,,,,,-,,,,,,"29,54",,,,,,,,,,"97,42",,,,,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,BA,,,,"169.376,27",,,,,,,,"62.934,52",,,,,,"232.310,79",,,,,,,,,,"775.970,14",,,,,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,BA,,,,"36,25",,,,,,,,-,,,,,,"36,25",,,,,,,,,,"119,56",,,,,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,BA,,,,"30,88",,,,,,,,-,,,,,,"30,88",,,,,,,,,,"101,85",,,,,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,BA,,,,"28,20",,,,,,,,-,,,,,,"28,20",,,,,,,,,,"93,00",,,,,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,BA,,,,"82.594,64",,,,,,,,"71.837,25",,,,,,"154.431,89",,,,,,,,,,"522.817,22",,,,,,,,,,,,
SAPEACU-BA,,,,,BA,,,,"30,88",,,,,,,,-,,,,,,"30,88",,,,,,,,,,"101,85",,,,,,,,,,,,
SATIRO DIAS-BA,,,,,BA,,,,"30,88",,,,,,,,-,,,,,,"30,88",,,,,,,,,,"101,85",,,,,,,,,,,,
SAUBARA-BA,,,,,BA,,,,"750,86",,,,,,,,"1.251,08",,,,,,"2.001,94",,,,,,,,,,"6.602,84",,,,,,,,,,,,
SERRA PRETA-BA,,,,,BA,,,,"32,22",,,,,,,,-,,,,,,"32,22",,,,,,,,,,"106,27",,,,,,,,,,,,
SERRINHA-BA,,,,,BA,,,,"46,99",,,,,,,,-,,,,,,"46,99",,,,,,,,,,"154,98",,,,,,,,,,,,
SERROLANDIA-BA,,,,,BA,,,,"29,54",,,,,,,,-,,,,,,"29,54",,,,,,,,,,"97,42",,,,,,,,,,,,
SIMOES FILHO-BA,,,,,BA,,,,"20.154,86",,,,,,,,"143,85",,,,,,"20.298,71",,,,,,,,,,"63.655,49",,,,,,,,,,,,
SITIO DO QUINTO-BA,,,,,BA,,,,"29,54",,,,,,,,-,,,,,,"29,54",,,,,,,,,,"97,42",,,,,,,,,,,,
TANQUINHO-BA,,,,,BA,,,,"26,85",,,,,,,,-,,,,,,"26,85",,,,,,,,,,"88,56",,,,,,,,,,,,
TAPIRAMUTA-BA,,,,,BA,,,,"29,54",,,,,,,,-,,,,,,"29,54",,,,,,,,,,"97,42",,,,,,,,,,,,
TEODORO SAMPAIO-BA,,,,,BA,,,,"20.802,71",,,,,,,,"651,86",,,,,,"21.454,57",,,,,,,,,,"66.849,40",,,,,,,,,,,,
TEOFILANDIA-BA,,,,,BA,,,,"34,91",,,,,,,,-,,,,,,"34,91",,,,,,,,,,"115,13",,,,,,,,,,,,
TERRA NOVA-BA,,,,,BA,,,,"29,54",,,,,,,,-,,,,,,"29,54",,,,,,,,,,"97,42",,,,,,,,,,,,
TUCANO-BA,,,,,BA,,,,"41,62",,,,,,,,-,,,,,,"41,62",,,,,,,,,,"137,27",,,,,,,,,,,,
UAUA-BA,,,,,BA,,,,"36,25",,,,,,,,-,,,,,,"36,25",,,,,,,,,,"119,56",,,,,,,,,,,,
UBAIRA-BA,,,,,BA,,,,"36,25",,,,,,,,-,,,,,,"36,25",,,,,,,,,,"119,56",,,,,,,,,,,,
VALENTE-BA,,,,,BA,,,,"32,22",,,,,,,,-,,,,,,"32,22",,,,,,,,,,"106,27",,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VARZEA DA ROCA-BA,,,,,BA,,,,"29,54",,,,,,,,-,,,,,,"29,54",,,,,,,,,,"97,42",,,,,,,,,,,,
VARZEA DO POCO-BA,,,,,BA,,,,"28,20",,,,,,,,-,,,,,,"28,20",,,,,,,,,,"93,00",,,,,,,,,,,,
VARZEA NOVA-BA,,,,,BA,,,,"29,54",,,,,,,,-,,,,,,"29,54",,,,,,,,,,"97,42",,,,,,,,,,,,
VARZEDO-BA,,,,,BA,,,,"26,85",,,,,,,,-,,,,,,"26,85",,,,,,,,,,"88,56",,,,,,,,,,,,
VERA CRUZ-BA,,,,,BA,,,,"36,25",,,,,,,,-,,,,,,"36,25",,,,,,,,,,"119,56",,,,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,BA,,,,"53,71",,,,,,,,-,,,,,,"53,71",,,,,,,,,,"177,13",,,,,,,,,,,,
ACARAPE-CE,,,,,CE,,,,"510,94",,,,,,,,-,,,,,,"510,94",,,,,,,,,,"510,94",,,,,,,,,,,,
ACARAU-CE,,,,,CE,,,,"754,41",,,,,,,,-,,,,,,"754,41",,,,,,,,,,"3.646,09",,,,,,,,,,,,
ALCANTARAS-CE,,,,,CE,,,,"486,72",,,,,,,,-,,,,,,"486,72",,,,,,,,,,"2.352,32",,,,,,,,,,,,
ALTO SANTO-CE,,,,,CE,,,,"535,27",,,,,,,,-,,,,,,"535,27",,,,,,,,,,"535,27",,,,,,,,,,,,
AMONTADA-CE,,,,,CE,,,,"19.930,95",,,,,,,,"34.667,15",,,,,,"54.598,10",,,,,,,,,,"187.882,66",,,,,,,,,,,,
APUIARES-CE,,,,,CE,,,,"511,05",,,,,,,,-,,,,,,"511,05",,,,,,,,,,"2.469,93",,,,,,,,,,,,
ARACATI-CE,,,,,CE,,,,"197.818,66",,,,,,,,"11.578,22",,,,,,"209.396,88",,,,,,,,,,"649.207,23",,,,,,,,,,,,
ARACOIABA-CE,,,,,CE,,,,"632,59",,,,,,,,-,,,,,,"632,59",,,,,,,,,,"632,59",,,,,,,,,,,,
ARARENDA-CE,,,,,CE,,,,"511,05",,,,,,,,-,,,,,,"511,05",,,,,,,,,,"2.469,93",,,,,,,,,,,,
ARATUBA-CE,,,,,CE,,,,"510,94",,,,,,,,-,,,,,,"510,94",,,,,,,,,,"510,94",,,,,,,,,,,,
BANABUIU-CE,,,,,CE,,,,"559,60",,,,,,,,-,,,,,,"559,60",,,,,,,,,,"559,60",,,,,,,,,,,,
BARREIRA-CE,,,,,CE,,,,"583,93",,,,,,,,-,,,,,,"583,93",,,,,,,,,,"583,93",,,,,,,,,,,,
BARROQUINHA-CE,,,,,CE,,,,"535,39",,,,,,,,-,,,,,,"535,39",,,,,,,,,,"2.587,55",,,,,,,,,,,,
BATURITE-CE,,,,,CE,,,,"681,25",,,,,,,,-,,,,,,"681,25",,,,,,,,,,"681,25",,,,,,,,,,,,
BEBERIBE-CE,,,,,CE,,,,"729,91",,,,,,,,-,,,,,,"729,91",,,,,,,,,,"729,91",,,,,,,,,,,,
BELA CRUZ-CE,,,,,CE,,,,"657,07",,,,,,,,-,,,,,,"657,07",,,,,,,,,,"3.175,64",,,,,,,,,,,,
BOA VIAGEM-CE,,,,,CE,,,,"754,24",,,,,,,,-,,,,,,"754,24",,,,,,,,,,"754,24",,,,,,,,,,,,
CAMOCIM-CE,,,,,CE,,,,"778,75",,,,,,,,-,,,,,,"778,75",,,,,,,,,,"3.763,72",,,,,,,,,,,,
CANINDE-CE,,,,,CE,,,,"827,42",,,,,,,,-,,,,,,"827,42",,,,,,,,,,"3.998,95",,,,,,,,,,,,
CAPISTRANO-CE,,,,,CE,,,,"559,60",,,,,,,,-,,,,,,"559,60",,,,,,,,,,"559,60",,,,,,,,,,,,
CARIDADE-CE,,,,,CE,,,,"535,39",,,,,,,,-,,,,,,"535,39",,,,,,,,,,"2.587,55",,,,,,,,,,,,
CARIRE-CE,,,,,CE,,,,"608,40",,,,,,,,-,,,,,,"608,40",,,,,,,,,,"2.940,40",,,,,,,,,,,,
CARNAUBAL-CE,,,,,CE,,,,"559,72",,,,,,,,-,,,,,,"559,72",,,,,,,,,,"2.705,16",,,,,,,,,,,,
CASCAVEL-CE,,,,,CE,,,,"778,57",,,,,,,,-,,,,,,"778,57",,,,,,,,,,"778,57",,,,,,,,,,,,
CATUNDA-CE,,,,,CE,,,,"486,72",,,,,,,,-,,,,,,"486,72",,,,,,,,,,"2.352,32",,,,,,,,,,,,
CHAVAL-CE,,,,,CE,,,,"511,05",,,,,,,,-,,,,,,"511,05",,,,,,,,,,"2.469,93",,,,,,,,,,,,
CHOROZINHO-CE,,,,,CE,,,,"583,93",,,,,,,,-,,,,,,"583,93",,,,,,,,,,"583,93",,,,,,,,,,,,
COREAU-CE,,,,,CE,,,,"608,40",,,,,,,,-,,,,,,"608,40",,,,,,,,,,"2.940,40",,,,,,,,,,,,
CRATEUS-CE,,,,,CE,,,,"827,42",,,,,,,,-,,,,,,"827,42",,,,,,,,,,"3.998,95",,,,,,,,,,,,
CROATA-CE,,,,,CE,,,,"559,72",,,,,,,,-,,,,,,"559,72",,,,,,,,,,"2.705,16",,,,,,,,,,,,
CRUZ-CE,,,,,CE,,,,"584,06",,,,,,,,-,,,,,,"584,06",,,,,,,,,,"2.822,79",,,,,,,,,,,,
DEPUTADO IRAPUAN PINHEIRO-CE,,,,,CE,,,,"486,60",,,,,,,,-,,,,,,"486,60",,,,,,,,,,"486,60",,,,,,,,,,,,
ERERE-CE,,,,,CE,,,,"486,60",,,,,,,,-,,,,,,"486,60",,,,,,,,,,"486,60",,,,,,,,,,,,
FORQUILHA-CE,,,,,CE,,,,"584,06",,,,,,,,-,,,,,,"584,06",,,,,,,,,,"2.822,79",,,,,,,,,,,,
FORTALEZA-CE,,,,,CE,,,,"181.714,18",,,,,,,,-,,,,,,"181.714,18",,,,,,,,,,"610.310,91",,,,,,,,,,,,
FORTIM-CE,,,,,CE,,,,-,,,,,,,,"520,14",,,,,,"520,14",,,,,,,,,,"1.727,43",,,,,,,,,,,,
FRECHEIRINHA-CE,,,,,CE,,,,"511,05",,,,,,,,-,,,,,,"511,05",,,,,,,,,,"2.469,93",,,,,,,,,,,,
GENERAL SAMPAIO-CE,,,,,CE,,,,"486,72",,,,,,,,-,,,,,,"486,72",,,,,,,,,,"2.352,32",,,,,,,,,,,,
GRACA-CE,,,,,CE,,,,"559,72",,,,,,,,-,,,,,,"559,72",,,,,,,,,,"2.705,16",,,,,,,,,,,,
GRANJA-CE,,,,,CE,,,,"754,41",,,,,,,,-,,,,,,"754,41",,,,,,,,,,"3.646,09",,,,,,,,,,,,
GROAIRAS-CE,,,,,CE,,,,"486,72",,,,,,,,-,,,,,,"486,72",,,,,,,,,,"2.352,32",,,,,,,,,,,,
GUARACIABA DO NORTE-CE,,,,,CE,,,,"681,40",,,,,,,,-,,,,,,"681,40",,,,,,,,,,"3.293,24",,,,,,,,,,,,
GUARAMIRANGA-CE,,,,,CE,,,,"486,60",,,,,,,,-,,,,,,"486,60",,,,,,,,,,"486,60",,,,,,,,,,,,
HIDROLANDIA-CE,,,,,CE,,,,"584,06",,,,,,,,-,,,,,,"584,06",,,,,,,,,,"2.822,79",,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HORIZONTE-CE,,,,,CE,,,,"656,92",,,,,,,,-,,,,,,"656,92",,,,,,,,,,"656,92",,,,,,,,,,,,
IBARETAMA-CE,,,,,CE,,,,"510,94",,,,,,,,-,,,,,,"510,94",,,,,,,,,,"510,94",,,,,,,,,,,,
IBIAPINA-CE,,,,,CE,,,,"632,73",,,,,,,,-,,,,,,"632,73",,,,,,,,,,"3.058,01",,,,,,,,,,,,
IBICUITINGA-CE,,,,,CE,,,,"486,60",,,,,,,,-,,,,,,"486,60",,,,,,,,,,"486,60",,,,,,,,,,,,
ICAPUI-CE,,,,,CE,,,,"51.496,59",,,,,,,,"11.591,64",,,,,,"63.088,23",,,,,,,,,,"164.314,30",,,,,,,,,,,,
INDEPENDENCIA-CE,,,,,CE,,,,"632,73",,,,,,,,-,,,,,,"632,73",,,,,,,,,,"3.058,01",,,,,,,,,,,,
IPAPORANGA-CE,,,,,CE,,,,"511,05",,,,,,,,-,,,,,,"511,05",,,,,,,,,,"2.469,93",,,,,,,,,,,,
IPU-CE,,,,,CE,,,,"705,74",,,,,,,,-,,,,,,"705,74",,,,,,,,,,"3.410,87",,,,,,,,,,,,
IPUEIRAS-CE,,,,,CE,,,,"705,74",,,,,,,,-,,,,,,"705,74",,,,,,,,,,"3.410,87",,,,,,,,,,,,
IRACEMA-CE,,,,,CE,,,,"535,27",,,,,,,,-,,,,,,"535,27",,,,,,,,,,"535,27",,,,,,,,,,,,
IRAUCUBA-CE,,,,,CE,,,,"584,06",,,,,,,,-,,,,,,"584,06",,,,,,,,,,"2.822,79",,,,,,,,,,,,
ITAICABA-CE,,,,,CE,,,,"486,60",,,,,,,,-,,,,,,"486,60",,,,,,,,,,"486,60",,,,,,,,,,,,
ITAPAGE-CE,,,,,CE,,,,"730,07",,,,,,,,-,,,,,,"730,07",,,,,,,,,,"3.528,48",,,,,,,,,,,,
ITAPIPOCA-CE,,,,,CE,,,,"25.625,51",,,,,,,,"24.722,70",,,,,,"50.348,21",,,,,,,,,,"185.951,59",,,,,,,,,,,,
ITAPIUNA-CE,,,,,CE,,,,"559,60",,,,,,,,-,,,,,,"559,60",,,,,,,,,,"559,60",,,,,,,,,,,,
ITAREMA-CE,,,,,CE,,,,"19.219,13",,,,,,,,"25.829,21",,,,,,"45.048,34",,,,,,,,,,"161.222,19",,,,,,,,,,,,
ITATIRA-CE,,,,,CE,,,,"559,60",,,,,,,,-,,,,,,"559,60",,,,,,,,,,"559,60",,,,,,,,,,,,
JAGUARETAMA-CE,,,,,CE,,,,"583,93",,,,,,,,-,,,,,,"583,93",,,,,,,,,,"583,93",,,,,,,,,,,,
JAGUARIBARA-CE,,,,,CE,,,,"486,60",,,,,,,,-,,,,,,"486,60",,,,,,,,,,"486,60",,,,,,,,,,,,
JAGUARIBE-CE,,,,,CE,,,,"705,58",,,,,,,,-,,,,,,"705,58",,,,,,,,,,"705,58",,,,,,,,,,,,
JAGUARUANA-CE,,,,,CE,,,,"681,25",,,,,,,,-,,,,,,"681,25",,,,,,,,,,"681,25",,,,,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,CE,,,,"486,72",,,,,,,,-,,,,,,"486,72",,,,,,,,,,"2.352,32",,,,,,,,,,,,
LIMOEIRO DO NORTE-CE,,,,,CE,,,,"754,24",,,,,,,,-,,,,,,"754,24",,,,,,,,,,"754,24",,,,,,,,,,,,
MADALENA-CE,,,,,CE,,,,"535,27",,,,,,,,-,,,,,,"535,27",,,,,,,,,,"535,27",,,,,,,,,,,,
MARCO-CE,,,,,CE,,,,"608,40",,,,,,,,-,,,,,,"608,40",,,,,,,,,,"2.940,40",,,,,,,,,,,,
MARTINOPOLE-CE,,,,,CE,,,,"486,72",,,,,,,,-,,,,,,"486,72",,,,,,,,,,"2.352,32",,,,,,,,,,,,
MASSAPE-CE,,,,,CE,,,,"657,07",,,,,,,,-,,,,,,"657,07",,,,,,,,,,"3.175,64",,,,,,,,,,,,
MERUOCA-CE,,,,,CE,,,,"511,05",,,,,,,,-,,,,,,"511,05",,,,,,,,,,"2.469,93",,,,,,,,,,,,
MILHA-CE,,,,,CE,,,,"535,27",,,,,,,,-,,,,,,"535,27",,,,,,,,,,"535,27",,,,,,,,,,,,
MIRAIMA-CE,,,,,CE,,,,"511,05",,,,,,,,-,,,,,,"511,05",,,,,,,,,,"2.469,93",,,,,,,,,,,,
MOMBACA-CE,,,,,CE,,,,"729,91",,,,,,,,-,,,,,,"729,91",,,,,,,,,,"729,91",,,,,,,,,,,,
MONSENHOR TABOSA-CE,,,,,CE,,,,"559,72",,,,,,,,-,,,,,,"559,72",,,,,,,,,,"2.705,16",,,,,,,,,,,,
MORADA NOVA-CE,,,,,CE,,,,"802,90",,,,,,,,-,,,,,,"802,90",,,,,,,,,,"802,90",,,,,,,,,,,,
MORAUJO-CE,,,,,CE,,,,"486,72",,,,,,,,-,,,,,,"486,72",,,,,,,,,,"2.352,32",,,,,,,,,,,,
MORRINHOS-CE,,,,,CE,,,,"559,72",,,,,,,,-,,,,,,"559,72",,,,,,,,,,"2.705,16",,,,,,,,,,,,
MUCAMBO-CE,,,,,CE,,,,"535,39",,,,,,,,-,,,,,,"535,39",,,,,,,,,,"2.587,55",,,,,,,,,,,,
MULUNGU-CE,,,,,CE,,,,"486,60",,,,,,,,-,,,,,,"486,60",,,,,,,,,,"486,60",,,,,,,,,,,,
NOVA RUSSAS-CE,,,,,CE,,,,"681,40",,,,,,,,-,,,,,,"681,40",,,,,,,,,,"3.293,24",,,,,,,,,,,,
NOVO ORIENTE-CE,,,,,CE,,,,"657,07",,,,,,,,-,,,,,,"657,07",,,,,,,,,,"3.175,64",,,,,,,,,,,,
OCARA-CE,,,,,CE,,,,"632,59",,,,,,,,-,,,,,,"632,59",,,,,,,,,,"632,59",,,,,,,,,,,,
PACAJUS-CE,,,,,CE,,,,"729,91",,,,,,,,-,,,,,,"729,91",,,,,,,,,,"729,91",,,,,,,,,,,,
PACOTI-CE,,,,,CE,,,,"510,94",,,,,,,,-,,,,,,"510,94",,,,,,,,,,"510,94",,,,,,,,,,,,
PACUJA-CE,,,,,CE,,,,"486,72",,,,,,,,-,,,,,,"486,72",,,,,,,,,,"2.352,32",,,,,,,,,,,,
PALHANO-CE,,,,,CE,,,,"486,60",,,,,,,,-,,,,,,"486,60",,,,,,,,,,"486,60",,,,,,,,,,,,
PALMACIA-CE,,,,,CE,,,,"486,60",,,,,,,,-,,,,,,"486,60",,,,,,,,,,"486,60",,,,,,,,,,,,
PARACURU-CE,,,,,CE,,,,"18.507,31",,,,,,,,"44.123,83",,,,,,"62.631,14",,,,,,,,,,"211.479,09",,,,,,,,,,,,
PARAIPABA-CE,,,,,CE,,,,"632,73",,,,,,,,"1.885,51",,,,,,"2.518,24",,,,,,,,,,"9.155,44",,,,,,,,,,,,
PARAMOTI-CE,,,,,CE,,,,"511,05",,,,,,,,-,,,,,,"511,05",,,,,,,,,,"2.469,93",,,,,,,,,,,,
PEDRA BRANCA-CE,,,,,CE,,,,"729,91",,,,,,,,-,,,,,,"729,91",,,,,,,,,,"729,91",,,,,,,,,,,,
PENTECOSTE-CE,,,,,CE,,,,"681,40",,,,,,,,-,,,,,,"681,40",,,,,,,,,,"3.293,24",,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEREIRO-CE,,,,,CE,,,,"535,27",,,,,,,,-,,,,,,"535,27",,,,,,,,,,"535,27",,,,,,,,,,,,
PINDORETAMA-CE,,,,,CE,,,,"535,27",,,,,,,,-,,,,,,"535,27",,,,,,,,,,"535,27",,,,,,,,,,,,
PIQUET CARNEIRO-CE,,,,,CE,,,,"535,27",,,,,,,,-,,,,,,"535,27",,,,,,,,,,"535,27",,,,,,,,,,,,
PIRES FERREIRA-CE,,,,,CE,,,,"511,05",,,,,,,,-,,,,,,"511,05",,,,,,,,,,"2.469,93",,,,,,,,,,,,
PORANGA-CE,,,,,CE,,,,"511,05",,,,,,,,-,,,,,,"511,05",,,,,,,,,,"2.469,93",,,,,,,,,,,,
POTIRETAMA-CE,,,,,CE,,,,"486,60",,,,,,,,-,,,,,,"486,60",,,,,,,,,,"486,60",,,,,,,,,,,,
QUITERIANOPOLIS-CE,,,,,CE,,,,"584,06",,,,,,,,-,,,,,,"584,06",,,,,,,,,,"2.822,79",,,,,,,,,,,,
QUIXADA-CE,,,,,CE,,,,"827,23",,,,,,,,-,,,,,,"827,23",,,,,,,,,,"827,23",,,,,,,,,,,,
QUIXERAMOBIM-CE,,,,,CE,,,,"802,90",,,,,,,,-,,,,,,"802,90",,,,,,,,,,"802,90",,,,,,,,,,,,
QUIXERE-CE,,,,,CE,,,,"559,60",,,,,,,,-,,,,,,"559,60",,,,,,,,,,"559,60",,,,,,,,,,,,
REDENCAO-CE,,,,,CE,,,,"632,59",,,,,,,,-,,,,,,"632,59",,,,,,,,,,"632,59",,,,,,,,,,,,
RERIUTABA-CE,,,,,CE,,,,"632,73",,,,,,,,-,,,,,,"632,73",,,,,,,,,,"3.058,01",,,,,,,,,,,,
RUSSAS-CE,,,,,CE,,,,"778,57",,,,,,,,-,,,,,,"778,57",,,,,,,,,,"778,57",,,,,,,,,,,,
SANTA QUITERIA-CE,,,,,CE,,,,"730,07",,,,,,,,-,,,,,,"730,07",,,,,,,,,,"3.528,48",,,,,,,,,,,,
SANTANA DO ACARAU-CE,,,,,CE,,,,"657,07",,,,,,,,-,,,,,,"657,07",,,,,,,,,,"3.175,64",,,,,,,,,,,,
SAO BENEDITO-CE,,,,,CE,,,,"730,07",,,,,,,,-,,,,,,"730,07",,,,,,,,,,"3.528,48",,,,,,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,,CE,,,,"705,74",,,,,,,,-,,,,,,"705,74",,,,,,,,,,"3.410,87",,,,,,,,,,,,
SAO JOAO DO JAGUARIBE-CE,,,,,CE,,,,"486,60",,,,,,,,-,,,,,,"486,60",,,,,,,,,,"486,60",,,,,,,,,,,,
SAO LUIS DO CURU-CE,,,,,CE,,,,"511,05",,,,,,,,-,,,,,,"511,05",,,,,,,,,,"2.469,93",,,,,,,,,,,,
SENADOR POMPEU-CE,,,,,CE,,,,"656,92",,,,,,,,-,,,,,,"656,92",,,,,,,,,,"656,92",,,,,,,,,,,,
SENADOR SA-CE,,,,,CE,,,,"486,72",,,,,,,,-,,,,,,"486,72",,,,,,,,,,"2.352,32",,,,,,,,,,,,
SOBRAL-CE,,,,,CE,,,,"949,10",,,,,,,,-,,,,,,"949,10",,,,,,,,,,"4.587,03",,,,,,,,,,,,
SOLONOPOLE-CE,,,,,CE,,,,"583,93",,,,,,,,-,,,,,,"583,93",,,,,,,,,,"583,93",,,,,,,,,,,,
TABULEIRO DO NORTE-CE,,,,,CE,,,,"656,92",,,,,,,,-,,,,,,"656,92",,,,,,,,,,"656,92",,,,,,,,,,,,
TAMBORIL-CE,,,,,CE,,,,"657,07",,,,,,,,-,,,,,,"657,07",,,,,,,,,,"3.175,64",,,,,,,,,,,,
TEJUCUOCA-CE,,,,,CE,,,,"511,05",,,,,,,,-,,,,,,"511,05",,,,,,,,,,"2.469,93",,,,,,,,,,,,
TIANGUA-CE,,,,,CE,,,,"778,75",,,,,,,,-,,,,,,"778,75",,,,,,,,,,"3.763,72",,,,,,,,,,,,
TRAIRI-CE,,,,,CE,,,,"21.354,59",,,,,,,,"39.209,72",,,,,,"60.564,31",,,,,,,,,,"216.609,38",,,,,,,,,,,,
