PINDOBA-AL,,,,,AL,,,,"393,89",,,,,,-,,,,,,,"393,89",,,,,,,"4.060,61",,,,,,,,,
PORTO CALVO-AL,,,,,AL,,,,"512,06",,,,,,-,,,,,,,"512,06",,,,,,,"5.442,30",,,,,,,,,
PORTO DE PEDRAS-AL,,,,,AL,,,,"413,59",,,,,,-,,,,,,,"413,59",,,,,,,"4.263,43",,,,,,,,,
PORTO REAL DO COLEGIO-AL,,,,,AL,,,,"492,37",,,,,,-,,,,,,,"492,37",,,,,,,"4.912,02",,,,,,,,,
RIO LARGO-AL,,,,,AL,,,,"5.871,05",,,,,,"3.367,63",,,,,,,"9.238,68",,,,,,,"69.131,10",,,,,,,,,
ROTEIRO-AL,,,,,AL,,,,"657,12",,,,,,"169,79",,,,,,,"826,91",,,,,,,"9.216,15",,,,,,,,,
SANTA LUZIA DO NORTE-AL,,,,,AL,,,,"25.886,73",,,,,,-,,,,,,,"25.886,73",,,,,,,"245.849,41",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTANA DO MUNDAU-AL,,,,,AL,,,,"413,59",,,,,,-,,,,,,,"413,59",,,,,,,"4.426,59",,,,,,,,,
SAO JOSE DA LAJE-AL,,,,,AL,,,,"512,06",,,,,,-,,,,,,,"512,06",,,,,,,"5.278,54",,,,,,,,,
SAO LUIS DO QUITUNDE-AL,,,,,AL,,,,"551,45",,,,,,-,,,,,,,"551,45",,,,,,,"5.684,74",,,,,,,,,
SAO MIGUEL DOS CAMPOS-AL,,,,,AL,,,,"65.022,75",,,,,,"22.022,19",,,,,,,"87.044,94",,,,,,,"973.246,24",,,,,,,,,
SAO MIGUEL DOS MILAGRES-AL,,,,,AL,,,,"393,89",,,,,,-,,,,,,,"393,89",,,,,,,"4.060,61",,,,,,,,,
SATUBA-AL,,,,,AL,,,,"5.348,71",,,,,,"3.170,46",,,,,,,"8.519,17",,,,,,,"83.356,54",,,,,,,,,
TEOTONIO VILELA-AL,,,,,AL,,,,"590,84",,,,,,-,,,,,,,"590,84",,,,,,,"5.927,20",,,,,,,,,
UNIAO DOS PALMARES-AL,,,,,AL,,,,"649,92",,,,,,-,,,,,,,"649,92",,,,,,,"6.536,12",,,,,,,,,
VICOSA-AL,,,,,AL,,,,"531,76",,,,,,-,,,,,,,"531,76",,,,,,,"5.481,97",,,,,,,,,
CAREIRO DA VARZEA-AM,,,,,AM,,,,-,,,,,,"20.002,38",,,,,,,"20.002,38",,,,,,,"206.152,04",,,,,,,,,
COARI-AM,,,,,AM,,,,"986.408,38",,,,,,"914.591,51",,,,,,,"1.900.999,89",,,,,,,"17.497.911,46",,,,,,,,,
IRANDUBA-AM,,,,,AM,,,,-,,,,,,"20.002,38",,,,,,,"20.002,38",,,,,,,"206.152,04",,,,,,,,,
MANAUS-AM,,,,,AM,,,,"25.492,84",,,,,,"60.007,12",,,,,,,"85.499,96",,,,,,,"622.677,39",,,,,,,,,
ACAJUTIBA-BA,,,,,BA,,,,"32,65",,,,,,-,,,,,,,"32,65",,,,,,,"350,53",,,,,,,,,
ADUSTINA-BA,,,,,BA,,,,"32,65",,,,,,-,,,,,,,"32,65",,,,,,,"337,54",,,,,,,,,
AGUA FRIA-BA,,,,,BA,,,,"32,65",,,,,,-,,,,,,,"32,65",,,,,,,"363,68",,,,,,,,,
AIQUARA-BA,,,,,BA,,,,"28,39",,,,,,-,,,,,,,"28,39",,,,,,,"316,2",,,,,,,,,
ALAGOINHAS-BA,,,,,BA,,,,"128.694,31",,,,,,"64.850,78",,,,,,,"193.545,09",,,,,,,"2.138.305,88",,,,,,,,,
AMARGOSA-BA,,,,,BA,,,,"39,75",,,,,,-,,,,,,,"39,75",,,,,,,"442,69",,,,,,,,,
AMELIA RODRIGUES-BA,,,,,BA,,,,"38,33",,,,,,-,,,,,,,"38,33",,,,,,,"413,83",,,,,,,,,
ANAGE-BA,,,,,BA,,,,"44,01",,,,,,-,,,,,,,"44,01",,,,,,,"490,13",,,,,,,,,
ANGUERA-BA,,,,,BA,,,,"28,39",,,,,,-,,,,,,,"28,39",,,,,,,"316,2",,,,,,,,,
ANTAS-BA,,,,,BA,,,,"32,65",,,,,,-,,,,,,,"32,65",,,,,,,"337,54",,,,,,,,,
ANTONIO CARDOSO-BA,,,,,BA,,,,"29,81",,,,,,-,,,,,,,"29,81",,,,,,,"332,09",,,,,,,,,
APORA-BA,,,,,BA,,,,"34,07",,,,,,-,,,,,,,"34,07",,,,,,,"366,4",,,,,,,,,
APUAREMA-BA,,,,,BA,,,,"28,39",,,,,,-,,,,,,,"28,39",,,,,,,"329,38",,,,,,,,,
ARACAS-BA,,,,,BA,,,,"65.973,48",,,,,,"24.650,99",,,,,,,"90.624,47",,,,,,,"796.019,30",,,,,,,,,
ARACI-BA,,,,,BA,,,,"44,01",,,,,,-,,,,,,,"44,01",,,,,,,"503,3",,,,,,,,,
ARAMARI-BA,,,,,BA,,,,"28,39",,,,,,-,,,,,,,"28,39",,,,,,,"316,2",,,,,,,,,
ARATUIPE-BA,,,,,BA,,,,"28,39",,,,,,-,,,,,,,"28,39",,,,,,,"316,2",,,,,,,,,
BAIXA GRANDE-BA,,,,,BA,,,,"36,91",,,,,,-,,,,,,,"36,91",,,,,,,"411,1",,,,,,,,,
BANZAE-BA,,,,,BA,,,,"29,81",,,,,,-,,,,,,,"29,81",,,,,,,"332,09",,,,,,,,,
BARRA DO CHOCA-BA,,,,,BA,,,,"44,01",,,,,,-,,,,,,,"44,01",,,,,,,"477,16",,,,,,,,,
BARROCAS-BA,,,,,BA,,,,"31,23",,,,,,-,,,,,,,"31,23",,,,,,,"59,82",,,,,,,,,
BELO CAMPO-BA,,,,,BA,,,,"34,07",,,,,,-,,,,,,,"34,07",,,,,,,"366,4",,,,,,,,,
BIRITINGA-BA,,,,,BA,,,,"32,65",,,,,,-,,,,,,,"32,65",,,,,,,"350,53",,,,,,,,,
BOA NOVA-BA,,,,,BA,,,,"36,91",,,,,,-,,,,,,,"36,91",,,,,,,"384,97",,,,,,,,,
BOA VISTA DO TUPIM-BA,,,,,BA,,,,"35,49",,,,,,-,,,,,,,"35,49",,,,,,,"395,25",,,,,,,,,
BOM JESUS DA SERRA-BA,,,,,BA,,,,"29,81",,,,,,-,,,,,,,"29,81",,,,,,,"332,09",,,,,,,,,
BREJOES-BA,,,,,BA,,,,"32,65",,,,,,-,,,,,,,"32,65",,,,,,,"363,68",,,,,,,,,
CAATIBA-BA,,,,,BA,,,,"32,65",,,,,,-,,,,,,,"32,65",,,,,,,"363,68",,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,,BA,,,,"32,65",,,,,,-,,,,,,,"32,65",,,,,,,"363,68",,,,,,,,,
CACHOEIRA-BA,,,,,BA,,,,"39,75",,,,,,-,,,,,,,"39,75",,,,,,,"442,69",,,,,,,,,
CAEM-BA,,,,,BA,,,,"31,23",,,,,,-,,,,,,,"31,23",,,,,,,"374,09",,,,,,,,,
CAETANOS-BA,,,,,BA,,,,"31,23",,,,,,-,,,,,,,"31,23",,,,,,,"334,81",,,,,,,,,
CAMACARI-BA,,,,,BA,,,,"25.804,77",,,,,,"107,16",,,,,,,"25.911,93",,,,,,,"244.553,65",,,,,,,,,
CANDEAL-BA,,,,,BA,,,,"29,81",,,,,,-,,,,,,,"29,81",,,,,,,"332,09",,,,,,,,,
CANDEIAS-BA,,,,,BA,,,,"306.540,51",,,,,,"164.198,80",,,,,,,"470.739,31",,,,,,,"4.504.443,85",,,,,,,,,
CANDIDO SALES-BA,,,,,BA,,,,"39,75",,,,,,-,,,,,,,"39,75",,,,,,,"429,71",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CANSANCAO-BA,,,,,BA,,,,"39,75",,,,,,-,,,,,,,"39,75",,,,,,,"442,69",,,,,,,,,
CANUDOS-BA,,,,,BA,,,,"31,23",,,,,,-,,,,,,,"31,23",,,,,,,"374,09",,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,,BA,,,,"29,81",,,,,,-,,,,,,,"29,81",,,,,,,"332,09",,,,,,,,,
CAPIM GROSSO-BA,,,,,BA,,,,"36,91",,,,,,-,,,,,,,"36,91",,,,,,,"424,26",,,,,,,,,
CARAVELAS-BA,,,,,BA,,,,"25.492,84",,,,,,-,,,,,,,"25.492,84",,,,,,,"241.788,80",,,,,,,,,
CARDEAL DA SILVA-BA,,,,,BA,,,,"55.609,01",,,,,,"19.406,62",,,,,,,"75.015,63",,,,,,,"753.084,22",,,,,,,,,
CASTRO ALVES-BA,,,,,BA,,,,"38,33",,,,,,-,,,,,,,"38,33",,,,,,,"426,99",,,,,,,,,
CATU-BA,,,,,BA,,,,"103.518,01",,,,,,"181.506,26",,,,,,,"285.024,27",,,,,,,"2.608.301,11",,,,,,,,,
CICEROD ANTAS-BA,,,,,BA,,,,"39,75",,,,,,-,,,,,,,"39,75",,,,,,,"442,69",,,,,,,,,
CIPO-BA,,,,,BA,,,,"32,65",,,,,,-,,,,,,,"32,65",,,,,,,"350,53",,,,,,,,,
CONCEICAO DA FEIRA-BA,,,,,BA,,,,"34,07",,,,,,-,,,,,,,"34,07",,,,,,,"379,54",,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,,BA,,,,"35,49",,,,,,-,,,,,,,"35,49",,,,,,,"395,25",,,,,,,,,
CONCEICAO DO COITE-BA,,,,,BA,,,,"46,84",,,,,,-,,,,,,,"46,84",,,,,,,"508,74",,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,,BA,,,,"38,33",,,,,,-,,,,,,,"38,33",,,,,,,"426,99",,,,,,,,,
CONDE-BA,,,,,BA,,,,"36,91",,,,,,-,,,,,,,"36,91",,,,,,,"397,97",,,,,,,,,
CORACAO DE MARIA-BA,,,,,BA,,,,"36,91",,,,,,-,,,,,,,"36,91",,,,,,,"411,1",,,,,,,,,
CORONEL JOAO SA-BA,,,,,BA,,,,"35,49",,,,,,-,,,,,,,"35,49",,,,,,,"395,25",,,,,,,,,
CRAVOLANDIA-BA,,,,,BA,,,,"28,39",,,,,,-,,,,,,,"28,39",,,,,,,"316,2",,,,,,,,,
CRISOPOLIS-BA,,,,,BA,,,,"35,49",,,,,,-,,,,,,,"35,49",,,,,,,"382,25",,,,,,,,,
CRUZ DAS ALMAS-BA,,,,,BA,,,,"45,42",,,,,,-,,,,,,,"45,42",,,,,,,506,,,,,,,,,
DARIO MEIRA-BA,,,,,BA,,,,"32,65",,,,,,-,,,,,,,"32,65",,,,,,,"363,68",,,,,,,,,
DIAS D'AVILA-BA,,,,,BA,,,,"44,01",,,,,,-,,,,,,,"44,01",,,,,,,"477,16",,,,,,,,,
DOM MACEDO COSTA-BA,,,,,BA,,,,"28,39",,,,,,-,,,,,,,"28,39",,,,,,,"316,2",,,,,,,,,
ELISIO MEDRADO-BA,,,,,BA,,,,"28,39",,,,,,-,,,,,,,"28,39",,,,,,,"316,2",,,,,,,,,
ENCRUZILHADA-BA,,,,,BA,,,,"41,17",,,,,,-,,,,,,,"41,17",,,,,,,"445,4",,,,,,,,,
ENTRE RIOS-BA,,,,,BA,,,,"163.629,43",,,,,,"89.070,63",,,,,,,"252.700,06",,,,,,,"2.506.013,98",,,,,,,,,
ESPLANADA-BA,,,,,BA,,,,"197.627,85",,,,,,"111.002,37",,,,,,,"308.630,22",,,,,,,"3.174.062,32",,,,,,,,,
EUCLIDES DA CUNHA-BA,,,,,BA,,,,"45,42",,,,,,-,,,,,,,"45,42",,,,,,,506,,,,,,,,,
FATIMA-BA,,,,,BA,,,,"35,49",,,,,,-,,,,,,,"35,49",,,,,,,"382,25",,,,,,,,,
FEIRA DE SANTANA-BA,,,,,BA,,,,"56,78",,,,,,-,,,,,,,"56,78",,,,,,,"632,47",,,,,,,,,
GAVIAO-BA,,,,,BA,,,,"28,39",,,,,,-,,,,,,,"28,39",,,,,,,"316,2",,,,,,,,,
GLORIA-BA,,,,,BA,,,,"32,65",,,,,,-,,,,,,,"32,65",,,,,,,"350,53",,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,,BA,,,,"34,07",,,,,,-,,,,,,,"34,07",,,,,,,"379,54",,,,,,,,,
HELIOPOLIS-BA,,,,,BA,,,,"31,23",,,,,,-,,,,,,,"31,23",,,,,,,"347,8",,,,,,,,,
IACU-BA,,,,,BA,,,,"39,75",,,,,,-,,,,,,,"39,75",,,,,,,"429,71",,,,,,,,,
IBIQUERA-BA,,,,,BA,,,,"28,39",,,,,,-,,,,,,,"28,39",,,,,,,"316,2",,,,,,,,,
ICHU-BA,,,,,BA,,,,"28,39",,,,,,-,,,,,,,"28,39",,,,,,,"316,2",,,,,,,,,
INHAMBUPE-BA,,,,,BA,,,,"39,75",,,,,,-,,,,,,,"39,75",,,,,,,"429,71",,,,,,,,,
IPECAETA-BA,,,,,BA,,,,"35,49",,,,,,-,,,,,,,"35,49",,,,,,,"382,25",,,,,,,,,
IPIRA-BA,,,,,BA,,,,"46,84",,,,,,-,,,,,,,"46,84",,,,,,,"521,88",,,,,,,,,
IRAJUBA-BA,,,,,BA,,,,"28,39",,,,,,-,,,,,,,"28,39",,,,,,,"316,2",,,,,,,,,
IRARA-BA,,,,,BA,,,,"38,33",,,,,,-,,,,,,,"38,33",,,,,,,"426,99",,,,,,,,,
ITABERABA-BA,,,,,BA,,,,"46,84",,,,,,-,,,,,,,"46,84",,,,,,,"521,88",,,,,,,,,
ITAGI-BA,,,,,BA,,,,"32,65",,,,,,-,,,,,,,"32,65",,,,,,,"363,68",,,,,,,,,
ITAMBE-BA,,,,,BA,,,,"39,75",,,,,,-,,,,,,,"39,75",,,,,,,"442,69",,,,,,,,,
ITANAGRA-BA,,,,,BA,,,,"36.570,95",,,,,,"7.064,56",,,,,,,"43.635,51",,,,,,,"409.501,58",,,,,,,,,
ITAPARICA-BA,,,,,BA,,,,"982,91",,,,,,"1.341,92",,,,,,,"2.324,83",,,,,,,"25.439,56",,,,,,,,,
ITAPETINGA-BA,,,,,BA,,,,"46,84",,,,,,-,,,,,,,"46,84",,,,,,,"508,74",,,,,,,,,
ITAPICURU-BA,,,,,BA,,,,"38,33",,,,,,-,,,,,,,"38,33",,,,,,,"426,99",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITAQUARA-BA,,,,,BA,,,,"28,39",,,,,,-,,,,,,,"28,39",,,,,,,"316,2",,,,,,,,,
ITARANTIM-BA,,,,,BA,,,,"32,65",,,,,,-,,,,,,,"32,65",,,,,,,"363,68",,,,,,,,,
ITATIM-BA,,,,,BA,,,,"31,23",,,,,,-,,,,,,,"31,23",,,,,,,"334,81",,,,,,,,,
ITIRUCU-BA,,,,,BA,,,,"31,23",,,,,,-,,,,,,,"31,23",,,,,,,"347,8",,,,,,,,,
ITIUBA-BA,,,,,BA,,,,"41,17",,,,,,-,,,,,,,"41,17",,,,,,,"458,55",,,,,,,,,
JACOBINA-BA,,,,,BA,,,,"49,68",,,,,,-,,,,,,,"49,68",,,,,,,"566,58",,,,,,,,,
JAGUAQUARA-BA,,,,,BA,,,,"44,01",,,,,,-,,,,,,,"44,01",,,,,,,"490,13",,,,,,,,,
JAGUARIPE-BA,,,,,BA,,,,"31,23",,,,,,-,,,,,,,"31,23",,,,,,,"347,8",,,,,,,,,
JANDAIRA-BA,,,,,BA,,,,"29,81",,,,,,-,,,,,,,"29,81",,,,,,,"318,91",,,,,,,,,
JEQUIE-BA,,,,,BA,,,,"56,78",,,,,,-,,,,,,,"56,78",,,,,,,"632,47",,,,,,,,,
JEREMOABO-BA,,,,,BA,,,,"41,17",,,,,,-,,,,,,,"41,17",,,,,,,"458,55",,,,,,,,,
JIQUIRICA-BA,,,,,BA,,,,"31,23",,,,,,-,,,,,,,"31,23",,,,,,,"347,8",,,,,,,,,
JITAUNA-BA,,,,,BA,,,,"36,91",,,,,,-,,,,,,,"36,91",,,,,,,"384,97",,,,,,,,,
LAFAIETE COUTINHO-BA,,,,,BA,,,,"28,39",,,,,,-,,,,,,,"28,39",,,,,,,"316,2",,,,,,,,,
LAJE-BA,,,,,BA,,,,"35,49",,,,,,-,,,,,,,"35,49",,,,,,,"395,25",,,,,,,,,
LAJEDINHO-BA,,,,,BA,,,,"28,39",,,,,,-,,,,,,,"28,39",,,,,,,"316,2",,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,BA,,,,"28,39",,,,,,-,,,,,,,"28,39",,,,,,,"316,2",,,,,,,,,
LAMARAO-BA,,,,,BA,,,,"28,39",,,,,,-,,,,,,,"28,39",,,,,,,"329,38",,,,,,,,,
LAURO DE FREITAS-BA,,,,,BA,,,,"53,94",,,,,,-,,,,,,,"53,94",,,,,,,"587,72",,,,,,,,,
MACAJUBA-BA,,,,,BA,,,,"29,81",,,,,,-,,,,,,,"29,81",,,,,,,"332,09",,,,,,,,,
MACARANI-BA,,,,,BA,,,,"32,65",,,,,,-,,,,,,,"32,65",,,,,,,"376,82",,,,,,,,,
MADRE DE DEUS-BA,,,,,BA,,,,"215.469,52",,,,,,"471.397,62",,,,,,,"686.867,14",,,,,,,"5.428.496,70",,,,,,,,,
MAIQUINIQUE-BA,,,,,BA,,,,"28,39",,,,,,-,,,,,,,"28,39",,,,,,,"316,2",,,,,,,,,
MAIRI-BA,,,,,BA,,,,"36,91",,,,,,-,,,,,,,"36,91",,,,,,,"397,97",,,,,,,,,
MANOEL VITORINO-BA,,,,,BA,,,,"34,07",,,,,,-,,,,,,,"34,07",,,,,,,"366,4",,,,,,,,,
MARACAS-BA,,,,,BA,,,,"39,75",,,,,,-,,,,,,,"39,75",,,,,,,"442,69",,,,,,,,,
MARAGOGIPE-BA,,,,,BA,,,,"44,01",,,,,,-,,,,,,,"44,01",,,,,,,464,,,,,,,,,
MARCIONILIO SOUZA-BA,,,,,BA,,,,"29,81",,,,,,-,,,,,,,"29,81",,,,,,,"345,08",,,,,,,,,
MATA DE SÃO JOAO-BA,,,,,BA,,,,"89.061,76",,,,,,"38.296,51",,,,,,,"127.358,27",,,,,,,"1.352.202,15",,,,,,,,,
MIGUEL CALMON-BA,,,,,BA,,,,"39,75",,,,,,-,,,,,,,"39,75",,,,,,,"455,84",,,,,,,,,
MILAGRES-BA,,,,,BA,,,,"31,23",,,,,,-,,,,,,,"31,23",,,,,,,"347,8",,,,,,,,,
MIRANTE-BA,,,,,BA,,,,"31,23",,,,,,-,,,,,,,"31,23",,,,,,,"334,81",,,,,,,,,
MONTE SANTO-BA,,,,,BA,,,,"45,42",,,,,,-,,,,,,,"45,42",,,,,,,506,,,,,,,,,
MUNDO NOVO-BA,,,,,BA,,,,"36,91",,,,,,-,,,,,,,"36,91",,,,,,,"411,1",,,,,,,,,
MUNIZ FERREIRA-BA,,,,,BA,,,,"28,39",,,,,,-,,,,,,,"28,39",,,,,,,"316,2",,,,,,,,,
MURITIBA-BA,,,,,BA,,,,"39,75",,,,,,-,,,,,,,"39,75",,,,,,,"429,71",,,,,,,,,
MUTUIPE-BA,,,,,BA,,,,"36,91",,,,,,-,,,,,,,"36,91",,,,,,,"397,97",,,,,,,,,
NAZARE-BA,,,,,BA,,,,"38,33",,,,,,-,,,,,,,"38,33",,,,,,,"426,99",,,,,,,,,
NORDESTINA-BA,,,,,BA,,,,"29,81",,,,,,-,,,,,,,"29,81",,,,,,,"332,09",,,,,,,,,
NOVA CANAA-BA,,,,,BA,,,,"32,65",,,,,,-,,,,,,,"32,65",,,,,,,"350,53",,,,,,,,,
NOVA FATIMA-BA,,,,,BA,,,,"28,39",,,,,,-,,,,,,,"28,39",,,,,,,"316,2",,,,,,,,,
NOVA ITARANA-BA,,,,,BA,,,,"28,39",,,,,,-,,,,,,,"28,39",,,,,,,"316,2",,,,,,,,,
NOVA SOURE-BA,,,,,BA,,,,"38,33",,,,,,-,,,,,,,"38,33",,,,,,,"413,83",,,,,,,,,
NOVO TRIUNFO-BA,,,,,BA,,,,"31,23",,,,,,-,,,,,,,"31,23",,,,,,,"347,8",,,,,,,,,
OLINDINA-BA,,,,,BA,,,,"36,91",,,,,,-,,,,,,,"36,91",,,,,,,"411,1",,,,,,,,,
OURICANGAS-BA,,,,,BA,,,,"28,39",,,,,,-,,,,,,,"28,39",,,,,,,"316,2",,,,,,,,,
OUROLANDIA-BA,,,,,BA,,,,"32,65",,,,,,-,,,,,,,"32,65",,,,,,,"363,68",,,,,,,,,
PARIPIRANGA-BA,,,,,BA,,,,"38,33",,,,,,-,,,,,,,"38,33",,,,,,,"426,99",,,,,,,,,
PAULO AFONSO-BA,,,,,BA,,,,"52,52",,,,,,-,,,,,,,"52,52",,,,,,,"572,03",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE DE SERRA-BA,,,,,BA,,,,"31,23",,,,,,-,,,,,,,"31,23",,,,,,,"347,8",,,,,,,,,
PEDRAO-BA,,,,,BA,,,,"28,39",,,,,,-,,,,,,,"28,39",,,,,,,"316,2",,,,,,,,,
PEDRO ALEXANDRE-BA,,,,,BA,,,,"34,07",,,,,,-,,,,,,,"34,07",,,,,,,"366,4",,,,,,,,,
PINTADAS-BA,,,,,BA,,,,"29,81",,,,,,-,,,,,,,"29,81",,,,,,,"332,09",,,,,,,,,
PIRITIBA-BA,,,,,BA,,,,"35,49",,,,,,-,,,,,,,"35,49",,,,,,,"395,25",,,,,,,,,
PLANALTINO-BA,,,,,BA,,,,"28,39",,,,,,-,,,,,,,"28,39",,,,,,,"316,2",,,,,,,,,
PLANALTO-BA,,,,,BA,,,,"36,91",,,,,,-,,,,,,,"36,91",,,,,,,"411,1",,,,,,,,,
POCOES-BA,,,,,BA,,,,"44,01",,,,,,-,,,,,,,"44,01",,,,,,,"477,16",,,,,,,,,
POJUCA-BA,,,,,BA,,,,"300.579,06",,,,,,"196.630,25",,,,,,,"497.209,31",,,,,,,"5.024.269,59",,,,,,,,,
QUEIMADAS-BA,,,,,BA,,,,"38,33",,,,,,-,,,,,,,"38,33",,,,,,,"413,83",,,,,,,,,
QUIJINGUE-BA,,,,,BA,,,,"38,33",,,,,,-,,,,,,,"38,33",,,,,,,"413,83",,,,,,,,,
QUIXABEIRA-BA,,,,,BA,,,,"28,39",,,,,,-,,,,,,,"28,39",,,,,,,"355,52",,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,BA,,,,"36,91",,,,,,-,,,,,,,"36,91",,,,,,,"411,1",,,,,,,,,
RETIROLANDIA-BA,,,,,BA,,,,"29,81",,,,,,-,,,,,,,"29,81",,,,,,,"332,09",,,,,,,,,
