ANADIA-AL,AL, 392.65 , -   , 392.65 ," 6,664.40 "
ATALAIA-AL,AL, 507.17 , -   , 507.17 ," 8,608.20 "
BARRA DE SANTO ANTONIO-AL,AL, 376.29 , -   , 376.29 ," 6,386.70 "
BARRA DE SAO MIGUEL-AL,AL, 327.21 , -   , 327.21 ," 5,553.65 "
BOCA DA MATA-AL,AL, 441.73 , -   , 441.73 ," 7,497.43 "
BRANQUINHA-AL,AL, 343.57 , -   , 343.57 ," 5,831.31 "
CAJUEIRO-AL,AL, 425.37 , -   , 425.37 ," 7,219.78 "
CAMPESTRE-AL,AL, 327.21 , -   , 327.21 ," 5,553.65 "
CAMPO ALEGRE-AL,AL, 523.53 , -   , 523.53 ," 8,885.89 "
CAPELA-AL,AL, 392.65 , -   , 392.65 ," 6,664.40 "
CHA PRETA-AL,AL, 327.21 , -   , 327.21 ," 5,553.65 "
COLONIA LEOPOLDINA-AL,AL, 425.37 , -   , 425.37 ," 7,219.78 "
COQUEIRO SECO-AL,AL," 750,654.53 ", 95.07 ," 750,749.60 "," 1,631,420.22 "
CORURIPE-AL,AL," 778,768.91 "," 33,910.55 "," 812,679.46 "," 17,376,822.96 "
FELIZ DESERTO-AL,AL," 11,836.22 "," 16,541.12 "," 28,377.34 "," 481,645.83 "
FLEXEIRAS-AL,AL, 359.93 , -   , 359.93 ," 6,109.03 "
IBATEGUARA-AL,AL, 376.29 , -   , 376.29 ," 6,386.70 "
IGREJA NOVA-AL,AL, 425.37 , -   , 425.37 ," 7,219.78 "
JACUIPE-AL,AL, 327.21 , -   , 327.21 ," 5,553.65 "
JAPARATINGA-AL,AL, 327.21 , -   , 327.21 ," 5,553.65 "
JEQUIA DA PRAIA-AL,AL, 359.93 , -   , 359.93 ," 9,673.91 "
JOAQUIM GOMES-AL,AL, 425.37 , -   , 425.37 ," 7,219.78 "
JUNDIA-AL,AL, 327.21 , -   , 327.21 ," 5,553.65 "
JUNQUEIRO-AL,AL, 425.37 , -   , 425.37 ," 7,219.78 "
MACEIO-AL,AL," 44,934.68 "," 17,517.38 "," 62,452.06 "," 950,919.89 "
MARAGOGI-AL,AL, 458.09 , -   , 458.09 ," 7,775.13 "
MARECHAL DEODORO-AL,AL," 755,917.24 "," 40,856.78 "," 796,774.02 "," 13,166,362.12 "
MATRIZ DE CAMARAGIBE-AL,AL, 425.37 , -   , 425.37 ," 7,219.78 "
MESSIAS-AL,AL, 376.29 , -   , 376.29 ," 6,386.70 "
MURICI-AL,AL, 441.73 , -   , 441.73 ," 7,497.43 "
NOVO LINO-AL,AL, 359.93 , -   , 359.93 ," 6,109.03 "
PARIPUEIRA-AL,AL," 750,535.16 "," 5,755.07 "," 756,290.23 "," 3,844,037.22 "
PASSO DE CAMARAGIBE-AL,AL, 376.29 , -   , 376.29 ," 6,386.70 "
PENEDO-AL,AL," 246,128.26 ", 1.44 ," 246,129.70 "," 3,706,446.58 "
