ITAMBE-BA,,,,,,,,BA,,"1.629,10",,,,,,-,,,,,,"1.629,10",,,,,,,"11.758,19",,,,,,,,,
ITANAGRA-BA,,,,,,,,BA,,"71.947,24",,,,,,"11.517,90",,,,,,"83.465,14",,,,,,,"678.040,47",,,,,,,,,
ITANHEM-BA,,,,,,,,BA,,"1.460,57",,,,,,-,,,,,,"1.460,57",,,,,,,"10.541,82",,,,,,,,,
ITAPARICA-BA,,,,,,,,BA,,"48.564,31",,,,,,"91.114,56",,,,,,"139.678,87",,,,,,,"1.239.879,35",,,,,,,,,
ITAPE-BA,,,,,,,,BA,,"1.179,69",,,,,,-,,,,,,"1.179,69",,,,,,,"8.514,54",,,,,,,,,
ITAPEBI-BA,,,,,,,,BA,,"1.179,69",,,,,,-,,,,,,"1.179,69",,,,,,,"8.514,54",,,,,,,,,
ITAPETINGA-BA,,,,,,,,BA,,"1.853,80",,,,,,-,,,,,,"1.853,80",,,,,,,"13.380,02",,,,,,,,,
ITAPICURU-BA,,,,,,,,BA,,"1.572,92",,,,,,-,,,,,,"1.572,92",,,,,,,"11.352,74",,,,,,,,,
ITAPITANGA-BA,,,,,,,,BA,,"1.179,69",,,,,,-,,,,,,"1.179,69",,,,,,,"8.514,54",,,,,,,,,
ITAQUARA-BA,,,,,,,,BA,,"1.123,51",,,,,,-,,,,,,"1.123,51",,,,,,,"8.109,07",,,,,,,,,
ITARANTIM-BA,,,,,,,,BA,,"1.348,22",,,,,,-,,,,,,"1.348,22",,,,,,,"9.730,92",,,,,,,,,
ITATIM-BA,,,,,,,,BA,,"1.292,04",,,,,,-,,,,,,"1.292,04",,,,,,,"9.325,46",,,,,,,,,
ITIRUCU-BA,,,,,,,,BA,,"1.292,04",,,,,,-,,,,,,"1.292,04",,,,,,,"9.325,46",,,,,,,,,
ITIUBA-BA,,,,,,,,BA,,"1.629,10",,,,,,-,,,,,,"1.629,10",,,,,,,"11.758,19",,,,,,,,,
ITORORO-BA,,,,,,,,BA,,"1.460,57",,,,,,-,,,,,,"1.460,57",,,,,,,"10.541,82",,,,,,,,,
ITUBERA-BA,,,,,,,,BA,,"1.460,57",,,,,,-,,,,,,"1.460,57",,,,,,,"10.541,82",,,,,,,,,
JACOBINA-BA,,,,,,,,BA,,"1.966,15",,,,,,-,,,,,,"1.966,15",,,,,,,"14.190,93",,,,,,,,,
JAGUAQUARA-BA,,,,,,,,BA,,"1.741,45",,,,,,-,,,,,,"1.741,45",,,,,,,"12.569,13",,,,,,,,,
JAGUARIPE-BA,,,,,,,,BA,,"40.290,58",,,,,,-,,,,,,"40.290,58",,,,,,,"290.802,49",,,,,,,,,
JANDAIRA-BA,,,,,,,,BA,,"1.123,51",,,,,,-,,,,,,"1.123,51",,,,,,,"8.109,07",,,,,,,,,
JEQUIE-BA,,,,,,,,BA,,"2.247,03",,,,,,-,,,,,,"2.247,03",,,,,,,"16.218,22",,,,,,,,,
JEREMOABO-BA,,,,,,,,BA,,"1.685,27",,,,,,-,,,,,,"1.685,27",,,,,,,"12.163,65",,,,,,,,,
JIQUIRICA-BA,,,,,,,,BA,,"1.235,86",,,,,,-,,,,,,"1.235,86",,,,,,,"8.920,00",,,,,,,,,
JITAUNA-BA,,,,,,,,BA,,"1.348,22",,,,,,-,,,,,,"1.348,22",,,,,,,"9.730,92",,,,,,,,,
JUCURUCU-BA,,,,,,,,BA,,"1.179,69",,,,,,-,,,,,,"1.179,69",,,,,,,"8.514,54",,,,,,,,,
JUSSARI-BA,,,,,,,,BA,,"1.123,51",,,,,,-,,,,,,"1.123,51",,,,,,,"8.109,07",,,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,,BA,,"1.123,51",,,,,,-,,,,,,"1.123,51",,,,,,,"8.109,07",,,,,,,,,
LAJE-BA,,,,,,,,BA,,"1.460,57",,,,,,-,,,,,,"1.460,57",,,,,,,"10.541,82",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAJEDAO-BA,,,,,,,,BA,,"1.123,51",,,,,,-,,,,,,"1.123,51",,,,,,,"8.109,07",,,,,,,,,
LAJEDINHO-BA,,,,,,,,BA,,"1.123,51",,,,,,-,,,,,,"1.123,51",,,,,,,"8.109,07",,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,,BA,,"1.123,51",,,,,,-,,,,,,"1.123,51",,,,,,,"8.109,07",,,,,,,,,
LAMARAO-BA,,,,,,,,BA,,"1.179,69",,,,,,-,,,,,,"1.179,69",,,,,,,"8.514,54",,,,,,,,,
LAURO DE FREITAS-BA,,,,,,,,BA,,"2.247,03",,,,,,-,,,,,,"2.247,03",,,,,,,"16.405,02",,,,,,,,,
MACAJUBA-BA,,,,,,,,BA,,"1.179,69",,,,,,-,,,,,,"1.179,69",,,,,,,"8.514,54",,,,,,,,,
MACARANI-BA,,,,,,,,BA,,"1.348,22",,,,,,-,,,,,,"1.348,22",,,,,,,"9.730,92",,,,,,,,,
MADRE DE DEUS-BA,,,,,,,,BA,,"901.518,09",,,,,,"416.199,47",,,,,,"1.317.717,56",,,,,,,"11.162.984,43",,,,,,,,,
MAIQUINIQUE-BA,,,,,,,,BA,,"1.123,51",,,,,,-,,,,,,"1.123,51",,,,,,,"8.109,07",,,,,,,,,
MAIRI-BA,,,,,,,,BA,,"1.404,39",,,,,,-,,,,,,"1.404,39",,,,,,,"10.136,36",,,,,,,,,
MANOEL VITORINO-BA,,,,,,,,BA,,"1.292,04",,,,,,-,,,,,,"1.292,04",,,,,,,"9.325,46",,,,,,,,,
MARACAS-BA,,,,,,,,BA,,"1.629,10",,,,,,-,,,,,,"1.629,10",,,,,,,"11.758,19",,,,,,,,,
MARAGOGIPE-BA,,,,,,,,BA,,"40.290,58",,,,,,-,,,,,,"40.290,58",,,,,,,"290.802,49",,,,,,,,,
MARAU-BA,,,,,,,,BA,,"1.348,22",,,,,,-,,,,,,"1.348,22",,,,,,,"9.730,92",,,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,,BA,,"1.179,69",,,,,,-,,,,,,"1.179,69",,,,,,,"8.514,54",,,,,,,,,
MASCOTE-BA,,,,,,,,BA,,"1.348,22",,,,,,-,,,,,,"1.348,22",,,,,,,"9.730,92",,,,,,,,,
MATA DE SAO JOAO-BA,,,,,,,,BA,,"130.519,01",,,,,,"54.112,92",,,,,,"184.631,93",,,,,,,"1.626.234,24",,,,,,,,,
MEDEIROS NETO-BA,,,,,,,,BA,,"1.460,57",,,,,,-,,,,,,"1.460,57",,,,,,,"10.541,82",,,,,,,,,
MIGUEL CALMON-BA,,,,,,,,BA,,"1.516,74",,,,,,-,,,,,,"1.516,74",,,,,,,"10.947,28",,,,,,,,,
MILAGRES-BA,,,,,,,,BA,,"1.179,69",,,,,,-,,,,,,"1.179,69",,,,,,,"8.514,54",,,,,,,,,
MIRANTE-BA,,,,,,,,BA,,"1.123,51",,,,,,-,,,,,,"1.123,51",,,,,,,"8.109,07",,,,,,,,,
MONTE SANTO-BA,,,,,,,,BA,,"1.797,62",,,,,,-,,,,,,"1.797,62",,,,,,,"12.974,57",,,,,,,,,
MUCURI-BA,,,,,,,,BA,,"1.629,10",,,,,,-,,,,,,"1.629,10",,,,,,,"11.758,19",,,,,,,,,
MUNDO NOVO-BA,,,,,,,,BA,,"1.460,57",,,,,,-,,,,,,"1.460,57",,,,,,,"10.541,82",,,,,,,,,
MUNIZ FERREIRA-BA,,,,,,,,BA,,"1.123,51",,,,,,-,,,,,,"1.123,51",,,,,,,"8.109,07",,,,,,,,,
MURITIBA-BA,,,,,,,,BA,,"1.516,74",,,,,,-,,,,,,"1.516,74",,,,,,,"10.947,28",,,,,,,,,
MUTUIPE-BA,,,,,,,,BA,,"1.460,57",,,,,,-,,,,,,"1.460,57",,,,,,,"10.541,82",,,,,,,,,
NAZARE-BA,,,,,,,,BA,,"1.516,74",,,,,,-,,,,,,"1.516,74",,,,,,,"10.947,28",,,,,,,,,
NILO PECANHA-BA,,,,,,,,BA,,"1.235,86",,,,,,-,,,,,,"1.235,86",,,,,,,"8.920,00",,,,,,,,,
NORDESTINA-BA,,,,,,,,BA,,"1.235,86",,,,,,-,,,,,,"1.235,86",,,,,,,"8.920,00",,,,,,,,,
NOVA CANAA-BA,,,,,,,,BA,,"1.404,39",,,,,,-,,,,,,"1.404,39",,,,,,,"10.136,36",,,,,,,,,
NOVA FATIMA-BA,,,,,,,,BA,,"1.123,51",,,,,,-,,,,,,"1.123,51",,,,,,,"8.109,07",,,,,,,,,
NOVA IBIA-BA,,,,,,,,BA,,"1.123,51",,,,,,-,,,,,,"1.123,51",,,,,,,"8.109,07",,,,,,,,,
NOVA ITARANA-BA,,,,,,,,BA,,"1.123,51",,,,,,-,,,,,,"1.123,51",,,,,,,"8.109,07",,,,,,,,,
NOVA SOURE-BA,,,,,,,,BA,,"1.516,74",,,,,,-,,,,,,"1.516,74",,,,,,,"10.947,28",,,,,,,,,
NOVA VICOSA-BA,,,,,,,,BA,,"1.629,10",,,,,,-,,,,,,"1.629,10",,,,,,,"11.758,19",,,,,,,,,
NOVO TRIUNFO-BA,,,,,,,,BA,,"1.292,04",,,,,,-,,,,,,"1.292,04",,,,,,,"9.325,46",,,,,,,,,
OLINDINA-BA,,,,,,,,BA,,"1.460,57",,,,,,-,,,,,,"1.460,57",,,,,,,"10.541,82",,,,,,,,,
OURICANGAS-BA,,,,,,,,BA,,"1.123,51",,,,,,-,,,,,,"1.123,51",,,,,,,"8.109,07",,,,,,,,,
OUROLANDIA-BA,,,,,,,,BA,,"1.348,22",,,,,,-,,,,,,"1.348,22",,,,,,,"9.730,92",,,,,,,,,
PARIPIRANGA-BA,,,,,,,,BA,,"1.572,92",,,,,,-,,,,,,"1.572,92",,,,,,,"11.352,74",,,,,,,,,
PAU BRASIL-BA,,,,,,,,BA,,"1.235,86",,,,,,-,,,,,,"1.235,86",,,,,,,"8.920,00",,,,,,,,,
PAULO AFONSO-BA,,,,,,,,BA,,"2.078,50",,,,,,-,,,,,,"2.078,50",,,,,,,"15.001,86",,,,,,,,,
PE DE SERRA-BA,,,,,,,,BA,,"1.292,04",,,,,,-,,,,,,"1.292,04",,,,,,,"9.325,46",,,,,,,,,
PEDRAO-BA,,,,,,,,BA,,"1.123,51",,,,,,-,,,,,,"1.123,51",,,,,,,"8.109,07",,,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,,BA,,"1.348,22",,,,,,-,,,,,,"1.348,22",,,,,,,"9.730,92",,,,,,,,,
PINTADAS-BA,,,,,,,,BA,,"1.179,69",,,,,,-,,,,,,"1.179,69",,,,,,,"8.514,54",,,,,,,,,
PIRAI DO NORTE-BA,,,,,,,,BA,,"1.123,51",,,,,,-,,,,,,"1.123,51",,,,,,,"8.109,07",,,,,,,,,
PIRITIBA-BA,,,,,,,,BA,,"1.516,74",,,,,,-,,,,,,"1.516,74",,,,,,,"10.947,28",,,,,,,,,
PLANALTINO-BA,,,,,,,,BA,,"1.123,51",,,,,,-,,,,,,"1.123,51",,,,,,,"8.109,07",,,,,,,,,
PLANALTO-BA,,,,,,,,BA,,"1.460,57",,,,,,-,,,,,,"1.460,57",,,,,,,"10.541,82",,,,,,,,,
POCOES-BA,,,,,,,,BA,,"1.741,45",,,,,,-,,,,,,"1.741,45",,,,,,,"12.569,13",,,,,,,,,
POJUCA-BA,,,,,,,,BA,,"438.002,12",,,,,,"370.048,90",,,,,,"808.051,02",,,,,,,"7.423.254,98",,,,,,,,,
PORTO SEGURO-BA,,,,,,,,BA,,"2.134,68",,,,,,-,,,,,,"2.134,68",,,,,,,"15.407,32",,,,,,,,,
POTIRAGUA-BA,,,,,,,,BA,,"1.179,69",,,,,,-,,,,,,"1.179,69",,,,,,,"8.514,54",,,,,,,,,
PRADO-BA,,,,,,,,BA,,"1.516,74",,,,,,-,,,,,,"1.516,74",,,,,,,"10.947,28",,,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,,BA,,"1.460,57",,,,,,-,,,,,,"1.460,57",,,,,,,"10.541,82",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUEIMADAS-BA,,,,,,,,BA,,"1.516,74",,,,,,-,,,,,,"1.516,74",,,,,,,"10.947,28",,,,,,,,,
QUIJINGUE-BA,,,,,,,,BA,,"1.516,74",,,,,,-,,,,,,"1.516,74",,,,,,,"10.947,28",,,,,,,,,
QUIXABEIRA-BA,,,,,,,,BA,,"1.123,51",,,,,,-,,,,,,"1.123,51",,,,,,,"8.109,07",,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,,BA,,"1.460,57",,,,,,-,,,,,,"1.460,57",,,,,,,"10.541,82",,,,,,,,,
RETIROLANDIA-BA,,,,,,,,BA,,"1.179,69",,,,,,-,,,,,,"1.179,69",,,,,,,"8.514,54",,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,,BA,,"1.629,10",,,,,,-,,,,,,"1.629,10",,,,,,,"11.758,19",,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,,BA,,"1.292,04",,,,,,-,,,,,,"1.292,04",,,,,,,"9.325,46",,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,,BA,,"1.741,45",,,,,,-,,,,,,"1.741,45",,,,,,,"12.569,13",,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,,BA,,"1.292,04",,,,,,-,,,,,,"1.292,04",,,,,,,"9.325,46",,,,,,,,,
RIO REAL-BA,,,,,,,,BA,,"1.685,27",,,,,,-,,,,,,"1.685,27",,,,,,,"12.163,65",,,,,,,,,
RUY BARBOSA-BA,,,,,,,,BA,,"1.572,92",,,,,,-,,,,,,"1.572,92",,,,,,,"11.352,74",,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,,BA,,"42.209,19",,,,,,"90.952,74",,,,,,"133.161,93",,,,,,,"1.191.665,82",,,,,,,,,
SALVADOR-BA,,,,,,,,BA,,"76.743,98",,,,,,"90.952,74",,,,,,"167.696,72",,,,,,,"1.440.927,55",,,,,,,,,
SANTA BARBARA-BA,,,,,,,,BA,,"1.404,39",,,,,,-,,,,,,"1.404,39",,,,,,,"10.136,36",,,,,,,,,
SANTA BRIGIDA-BA,,,,,,,,BA,,"1.292,04",,,,,,-,,,,,,"1.292,04",,,,,,,"9.325,46",,,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,,BA,,"1.516,74",,,,,,-,,,,,,"1.516,74",,,,,,,"10.947,28",,,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,,BA,,"1.123,51",,,,,,-,,,,,,"1.123,51",,,,,,,"8.109,07",,,,,,,,,
SANTA INES-BA,,,,,,,,BA,,"1.179,69",,,,,,-,,,,,,"1.179,69",,,,,,,"8.514,54",,,,,,,,,
SANTA LUZIA-BA,,,,,,,,BA,,"1.292,04",,,,,,-,,,,,,"1.292,04",,,,,,,"9.325,46",,,,,,,,,
SANTA TERESINHA-BA,,,,,,,,BA,,"1.123,51",,,,,,-,,,,,,"1.123,51",,,,,,,"8.109,07",,,,,,,,,
SANTALUZ-BA,,,,,,,,BA,,"1.629,10",,,,,,-,,,,,,"1.629,10",,,,,,,"11.758,19",,,,,,,,,
SANTANOPOLIS-BA,,,,,,,,BA,,"1.123,51",,,,,,-,,,,,,"1.123,51",,,,,,,"8.109,07",,,,,,,,,
SANTO AMARO-BA,,,,,,,,BA,,"63.313,79",,,,,,"90.952,74",,,,,,"154.266,53",,,,,,,"1.343.990,97",,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,,BA,,"2.022,33",,,,,,-,,,,,,"2.022,33",,,,,,,"14.596,40",,,,,,,,,
SANTO ESTEVAO-BA,,,,,,,,BA,,"1.741,45",,,,,,-,,,,,,"1.741,45",,,,,,,"12.569,13",,,,,,,,,
SAO DOMINGOS-BA,,,,,,,,BA,,"1.123,51",,,,,,-,,,,,,"1.123,51",,,,,,,"8.109,07",,,,,,,,,
SAO FELIPE-BA,,,,,,,,BA,,"1.460,57",,,,,,-,,,,,,"1.460,57",,,,,,,"10.541,82",,,,,,,,,
SAO FELIX-BA,,,,,,,,BA,,"1.292,04",,,,,,-,,,,,,"1.292,04",,,,,,,"9.325,46",,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,,BA,,"1.126.359,63",,,,,,"513.073,53",,,,,,"1.639.433,16",,,,,,,"12.098.281,53",,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,,BA,,"1.572,92",,,,,,-,,,,,,"1.572,92",,,,,,,"11.352,74",,,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,,BA,,"1.123,51",,,,,,-,,,,,,"1.123,51",,,,,,,"8.109,07",,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,,BA,,"1.179,69",,,,,,-,,,,,,"1.179,69",,,,,,,"8.514,54",,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,,BA,,"1.179,69",,,,,,-,,,,,,"1.179,69",,,,,,,"8.514,54",,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,,BA,,"286.089,68",,,,,,"147.735,46",,,,,,"433.825,14",,,,,,,"3.609.514,17",,,,,,,,,
SAPEACU-BA,,,,,,,,BA,,"1.348,22",,,,,,-,,,,,,"1.348,22",,,,,,,"9.730,92",,,,,,,,,
SATIRO DIAS-BA,,,,,,,,BA,,"65.050,71",,,,,,"5.573,00",,,,,,"70.623,71",,,,,,,"607.618,36",,,,,,,,,
SAUBARA-BA,,,,,,,,BA,,"40.290,58",,,,,,"90.952,74",,,,,,"131.243,32",,,,,,,"1.177.818,09",,,,,,,,,
SERRA PRETA-BA,,,,,,,,BA,,"1.292,04",,,,,,-,,,,,,"1.292,04",,,,,,,"9.325,46",,,,,,,,,
SERRINHA-BA,,,,,,,,BA,,"1.909,98",,,,,,-,,,,,,"1.909,98",,,,,,,"13.785,48",,,,,,,,,
SERROLANDIA-BA,,,,,,,,BA,,"1.235,86",,,,,,-,,,,,,"1.235,86",,,,,,,"8.920,00",,,,,,,,,
SIMOES FILHO-BA,,,,,,,,BA,,"64.290,37",,,,,,"4.080,44",,,,,,"68.370,81",,,,,,,"299.015,58",,,,,,,,,
SITIO DO QUINTO-BA,,,,,,,,BA,,"1.292,04",,,,,,-,,,,,,"1.292,04",,,,,,,"9.325,46",,,,,,,,,
TANQUINHO-BA,,,,,,,,BA,,"1.123,51",,,,,,-,,,,,,"1.123,51",,,,,,,"8.109,07",,,,,,,,,
TAPEROA-BA,,,,,,,,BA,,"1.404,39",,,,,,-,,,,,,"1.404,39",,,,,,,"10.136,36",,,,,,,,,
TAPIRAMUTA-BA,,,,,,,,BA,,"1.348,22",,,,,,-,,,,,,"1.348,22",,,,,,,"9.730,92",,,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,,BA,,"2.134,68",,,,,,-,,,,,,"2.134,68",,,,,,,"15.407,32",,,,,,,,,
TEODORO SAMPAIO-BA,,,,,,,,BA,,"58.218,17",,,,,,"1.270,14",,,,,,"59.488,31",,,,,,,"75.785,48",,,,,,,,,
TEOFILANDIA-BA,,,,,,,,BA,,"1.460,57",,,,,,-,,,,,,"1.460,57",,,,,,,"10.541,82",,,,,,,,,
TEOLANDIA-BA,,,,,,,,BA,,"1.235,86",,,,,,-,,,,,,"1.235,86",,,,,,,"8.920,00",,,,,,,,,
TERRA NOVA-BA,,,,,,,,BA,,"1.386,59",,,,,,"97,22",,,,,,"1.483,81",,,,,,,"12.257,90",,,,,,,,,
TUCANO-BA,,,,,,,,BA,,"1.797,62",,,,,,-,,,,,,"1.797,62",,,,,,,"12.974,57",,,,,,,,,
UAUA-BA,,,,,,,,BA,,"1.516,74",,,,,,-,,,,,,"1.516,74",,,,,,,"10.947,28",,,,,,,,,
UBAIRA-BA,,,,,,,,BA,,"1.460,57",,,,,,-,,,,,,"1.460,57",,,,,,,"10.541,82",,,,,,,,,
UBAITABA-BA,,,,,,,,BA,,"1.460,57",,,,,,-,,,,,,"1.460,57",,,,,,,"10.541,82",,,,,,,,,
UBATA-BA,,,,,,,,BA,,"1.516,74",,,,,,-,,,,,,"1.516,74",,,,,,,"10.947,28",,,,,,,,,
UNA-BA,,,,,,,,BA,,"1.516,74",,,,,,-,,,,,,"1.516,74",,,,,,,"10.947,28",,,,,,,,,
URUCUCA-BA,,,,,,,,BA,,"1.460,57",,,,,,-,,,,,,"1.460,57",,,,,,,"10.541,82",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VALENCA-BA,,,,,,,,BA,,"40.290,58",,,,,,-,,,,,,"40.290,58",,,,,,,"290.802,49",,,,,,,,,
VALENTE-BA,,,,,,,,BA,,"1.460,57",,,,,,-,,,,,,"1.460,57",,,,,,,"10.541,82",,,,,,,,,
VARZEA DA ROCA-BA,,,,,,,,BA,,"1.292,04",,,,,,-,,,,,,"1.292,04",,,,,,,"9.325,46",,,,,,,,,
VARZEA DO POCO-BA,,,,,,,,BA,,"1.123,51",,,,,,-,,,,,,"1.123,51",,,,,,,"8.109,07",,,,,,,,,
VARZEA NOVA-BA,,,,,,,,BA,,"1.235,86",,,,,,-,,,,,,"1.235,86",,,,,,,"8.920,00",,,,,,,,,
VARZEDO-BA,,,,,,,,BA,,"1.123,51",,,,,,-,,,,,,"1.123,51",,,,,,,"8.109,07",,,,,,,,,
VERA CRUZ-BA,,,,,,,,BA,,"1.796,79",,,,,,-,,,,,,"1.796,79",,,,,,,"15.598,55",,,,,,,,,
VEREDA-BA,,,,,,,,BA,,"1.123,51",,,,,,-,,,,,,"1.123,51",,,,,,,"8.109,07",,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,,BA,,"2.247,03",,,,,,-,,,,,,"2.247,03",,,,,,,"16.218,22",,,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,,,BA,,"1.460,57",,,,,,-,,,,,,"1.460,57",,,,,,,"10.541,82",,,,,,,,,
BAHIA  TOTAL,,,,,,,,,,"6.031.280,96",,,,,,"3.378.238,62",,,,,,"9.409.519,58",,,,,,,"75.879.783,77",,,,,,,,,
ACARAU-CE,,,,,,,,CE,,"2.004,19",,,,,,-,,,,,,"2.004,19",,,,,,,"17.044,17",,,,,,,,,
ALCANTARAS-CE,,,,,,,,CE,,"1.315,25",,,,,,-,,,,,,"1.315,25",,,,,,,"11.185,22",,,,,,,,,
AMONTADA-CE,,,,,,,,CE,,"42.805,90",,,,,,"68.815,74",,,,,,"111.621,64",,,,,,,"843.947,31",,,,,,,,,
APUIARES-CE,,,,,,,,CE,,"1.377,88",,,,,,-,,,,,,"1.377,88",,,,,,,"11.717,87",,,,,,,,,
AQUIRAZ-CE,,,,,,,,CE,,-,,,,,,"9.362,94",,,,,,"9.362,94",,,,,,,"55.907,57",,,,,,,,,
ARACATI-CE,,,,,,,,CE,,"104.359,65",,,,,,"21.703,65",,,,,,"126.063,30",,,,,,,"4.346.112,92",,,,,,,,,
ARARENDA-CE,,,,,,,,CE,,"1.315,25",,,,,,-,,,,,,"1.315,25",,,,,,,"11.185,22",,,,,,,,,
BARROQUINHA-CE,,,,,,,,CE,,"1.440,51",,,,,,-,,,,,,"1.440,51",,,,,,,"12.250,50",,,,,,,,,
BELA CRUZ-CE,,,,,,,,CE,,"1.753,66",,,,,,-,,,,,,"1.753,66",,,,,,,"14.913,64",,,,,,,,,
CAMOCIM-CE,,,,,,,,CE,,"2.066,82",,,,,,-,,,,,,"2.066,82",,,,,,,"17.576,80",,,,,,,,,
CANINDE-CE,,,,,,,,CE,,"2.192,08",,,,,,-,,,,,,"2.192,08",,,,,,,"18.642,07",,,,,,,,,
CARIDADE-CE,,,,,,,,CE,,"1.503,14",,,,,,-,,,,,,"1.503,14",,,,,,,"12.783,11",,,,,,,,,
CARIRE-CE,,,,,,,,CE,,"1.565,77",,,,,,-,,,,,,"1.565,77",,,,,,,"13.315,76",,,,,,,,,
CARNAUBAL-CE,,,,,,,,CE,,"1.503,14",,,,,,-,,,,,,"1.503,14",,,,,,,"12.783,11",,,,,,,,,
CATUNDA-CE,,,,,,,,CE,,"1.315,25",,,,,,-,,,,,,"1.315,25",,,,,,,"11.185,22",,,,,,,,,
CAUCAIA-CE,,,,,,,,CE,,-,,,,,,"9.362,94",,,,,,"9.362,94",,,,,,,"57.038,67",,,,,,,,,
CHAVAL-CE,,,,,,,,CE,,"1.377,88",,,,,,-,,,,,,"1.377,88",,,,,,,"11.717,87",,,,,,,,,
COREAU-CE,,,,,,,,CE,,"1.628,40",,,,,,-,,,,,,"1.628,40",,,,,,,"13.848,38",,,,,,,,,
CRATEUS-CE,,,,,,,,CE,,"2.192,08",,,,,,-,,,,,,"2.192,08",,,,,,,"18.642,07",,,,,,,,,
CROATA-CE,,,,,,,,CE,,"1.503,14",,,,,,-,,,,,,"1.503,14",,,,,,,"12.783,11",,,,,,,,,
CRUZ-CE,,,,,,,,CE,,"1.628,40",,,,,,-,,,,,,"1.628,40",,,,,,,"13.848,38",,,,,,,,,
FORQUILHA-CE,,,,,,,,CE,,"1.628,40",,,,,,-,,,,,,"1.628,40",,,,,,,"13.848,38",,,,,,,,,
FORTALEZA-CE,,,,,,,,CE,,"81.177,65",,,,,,"12.483,92",,,,,,"93.661,57",,,,,,,"1.554.369,95",,,,,,,,,
FRECHEIRINHA-CE,,,,,,,,CE,,"1.377,88",,,,,,-,,,,,,"1.377,88",,,,,,,"11.717,87",,,,,,,,,
GENERAL SAMPAIO-CE,,,,,,,,CE,,"1.252,62",,,,,,-,,,,,,"1.252,62",,,,,,,"10.652,59",,,,,,,,,
GRACA-CE,,,,,,,,CE,,"1.440,51",,,,,,-,,,,,,"1.440,51",,,,,,,"12.250,50",,,,,,,,,
GRANJA-CE,,,,,,,,CE,,"2.004,19",,,,,,-,,,,,,"2.004,19",,,,,,,"17.044,17",,,,,,,,,
GROAIRAS-CE,,,,,,,,CE,,"1.252,62",,,,,,-,,,,,,"1.252,62",,,,,,,"10.652,59",,,,,,,,,
GUARACIABA DO NORTE-CE,,,,,,,,CE,,"1.878,93",,,,,,-,,,,,,"1.878,93",,,,,,,"15.978,91",,,,,,,,,
HIDROLANDIA-CE,,,,,,,,CE,,"1.565,77",,,,,,-,,,,,,"1.565,77",,,,,,,"13.315,76",,,,,,,,,
HORIZONTE-CE,,,,,,,,CE,,-,,,,,,-,,,,,,-,,,,,,,"2.109.762,62",,,,,,,,,
IBIAPINA-CE,,,,,,,,CE,,"1.628,40",,,,,,-,,,,,,"1.628,40",,,,,,,"13.848,38",,,,,,,,,
ICAPUI-CE,,,,,,,,CE,,"78.058,28",,,,,,"19.178,10",,,,,,"97.236,38",,,,,,,"735.673,54",,,,,,,,,
INDEPENDENCIA-CE,,,,,,,,CE,,"1.691,03",,,,,,-,,,,,,"1.691,03",,,,,,,"14.381,02",,,,,,,,,
IPAPORANGA-CE,,,,,,,,CE,,"1.315,25",,,,,,-,,,,,,"1.315,25",,,,,,,"11.185,22",,,,,,,,,
IPU-CE,,,,,,,,CE,,"1.878,93",,,,,,-,,,,,,"1.878,93",,,,,,,"15.978,91",,,,,,,,,
IPUEIRAS-CE,,,,,,,,CE,,"1.878,93",,,,,,-,,,,,,"1.878,93",,,,,,,"15.978,91",,,,,,,,,
IRAUCUBA-CE,,,,,,,,CE,,"1.628,40",,,,,,-,,,,,,"1.628,40",,,,,,,"13.848,38",,,,,,,,,
ITAPAGE-CE,,,,,,,,CE,,"1.941,56",,,,,,-,,,,,,"1.941,56",,,,,,,"16.511,56",,,,,,,,,
