FLEXEIRAS-AL,,,,,,,,,,AL,,"243,14",,,,,,,-,,,,,,,,"243,14",,,,,,,"4.251,51",,,,,,,,
IBATEGUARA-AL,,,,,,,,,,AL,,"254,19",,,,,,,-,,,,,,,,"254,19",,,,,,,"4.444,77",,,,,,,,
IGREJA NOVA-AL,,,,,,,,,,AL,,"287,35",,,,,,,-,,,,,,,,"287,35",,,,,,,"5.024,52",,,,,,,,
JACUIPE-AL,,,,,,,,,,AL,,"221,04",,,,,,,-,,,,,,,,"221,04",,,,,,,"3.865,01",,,,,,,,
JAPARATINGA-AL,,,,,,,,,,AL,,"221,04",,,,,,,-,,,,,,,,"221,04",,,,,,,"3.865,01",,,,,,,,
JEQUIA DA PRAIA-AL,,,,,,,,,,AL,,"1.312,97",,,,,,,"449,32",,,,,,,,"1.762,29",,,,,,,"47.843,92",,,,,,,,
JOAQUIM GOMES-AL,,,,,,,,,,AL,,"287,35",,,,,,,-,,,,,,,,"287,35",,,,,,,"5.024,52",,,,,,,,
JUNDIA-AL,,,,,,,,,,AL,,"221,04",,,,,,,-,,,,,,,,"221,04",,,,,,,"3.865,01",,,,,,,,
JUNQUEIRO-AL,,,,,,,,,,AL,,"287,35",,,,,,,-,,,,,,,,"287,35",,,,,,,"5.024,52",,,,,,,,
MACEIO-AL,,,,,,,,,,AL,,"112.906,63",,,,,,,"23.591,33",,,,,,,,"136.497,96",,,,,,,"1.541.080,53",,,,,,,,
MARAGOGI-AL,,,,,,,,,,AL,,"309,46",,,,,,,-,,,,,,,,"309,46",,,,,,,"5.411,05",,,,,,,,
MARECHAL DEODORO-AL,,,,,,,,,,AL,,"45.227,04",,,,,,,"37.192,52",,,,,,,,"82.419,56",,,,,,,"1.334.847,18",,,,,,,,
MATRIZ DE CAMARAGIBE-AL,,,,,,,,,,AL,,"287,35",,,,,,,-,,,,,,,,"287,35",,,,,,,"5.024,52",,,,,,,,
MESSIAS-AL,,,,,,,,,,AL,,"254,19",,,,,,,-,,,,,,,,"254,19",,,,,,,"4.444,77",,,,,,,,
MURICI-AL,,,,,,,,,,AL,,"2.199,94",,,,,,,"1.226,49",,,,,,,,"3.426,43",,,,,,,"17.299,14",,,,,,,,
NOVO LINO-AL,,,,,,,,,,AL,,"243,14",,,,,,,-,,,,,,,,"243,14",,,,,,,"4.251,51",,,,,,,,
PARIPUEIRA-AL,,,,,,,,,,AL,,"232,09",,,,,,,"8.241,78",,,,,,,,"8.473,87",,,,,,,"108.948,50",,,,,,,,
PASSO DE CAMARAGIBE-AL,,,,,,,,,,AL,,"254,19",,,,,,,-,,,,,,,,"254,19",,,,,,,"4.444,77",,,,,,,,
PIACABUCU-AL,,,,,,,,,,AL,,"265,25",,,,,,,-,,,,,,,,"265,25",,,,,,,"4.638,03",,,,,,,,
PILAR-AL,,,,,,,,,,AL,,"161.322,77",,,,,,,"103.846,68",,,,,,,,"265.169,45",,,,,,,"3.225.425,94",,,,,,,,
PINDOBA-AL,,,,,,,,,,AL,,"221,04",,,,,,,-,,,,,,,,"221,04",,,,,,,"3.865,01",,,,,,,,
PORTO CALVO-AL,,,,,,,,,,AL,,"298,40",,,,,,,-,,,,,,,,"298,40",,,,,,,"5.217,78",,,,,,,,
PORTO DE PEDRAS-AL,,,,,,,,,,AL,,"221,04",,,,,,,-,,,,,,,,"221,04",,,,,,,"3.865,01",,,,,,,,
PORTO REAL DO COLEGIO-AL,,,,,,,,,,AL,,"276,30",,,,,,,-,,,,,,,,"276,30",,,,,,,"4.831,27",,,,,,,,
RIO LARGO-AL,,,,,,,,,,AL,,"6.822,21",,,,,,,"4.157,95",,,,,,,,"10.980,16",,,,,,,"112.834,67",,,,,,,,
ROTEIRO-AL,,,,,,,,,,AL,,"3.549.034,14",,,,,,,"1.371,92",,,,,,,,"3.550.406,06",,,,,,,"4.514.250,03",,,,,,,,
SANTA LUZIA DO NORTE-AL,,,,,,,,,,AL,,"96.382,33",,,,,,,"342,29",,,,,,,,"96.724,62",,,,,,,"1.042.494,74",,,,,,,,
SANTANA DO MUNDAU-AL,,,,,,,,,,AL,,"232,09",,,,,,,-,,,,,,,,"232,09",,,,,,,"4.058,26",,,,,,,,
SAO JOSE DA LAJE-AL,,,,,,,,,,AL,,"287,35",,,,,,,-,,,,,,,,"287,35",,,,,,,"5.024,52",,,,,,,,
SAO LUIS DO QUITUNDE-AL,,,,,,,,,,AL,,"320,51",,,,,,,-,,,,,,,,"320,51",,,,,,,"5.604,31",,,,,,,,
SAO MIGUEL DOS CAMPOS-AL,,,,,,,,,,AL,,"270.281,13",,,,,,,"152.903,06",,,,,,,,"423.184,19",,,,,,,"5.205.587,53",,,,,,,,
SAO MIGUEL DOS MILAGRES-AL,,,,,,,,,,AL,,"221,04",,,,,,,-,,,,,,,,"221,04",,,,,,,"3.865,01",,,,,,,,
SATUBA-AL,,,,,,,,,,AL,,"16.770,89",,,,,,,"10.817,22",,,,,,,,"27.588,11",,,,,,,"327.156,19",,,,,,,,
TEOTONIO VILELA-AL,,,,,,,,,,AL,,"342,61",,,,,,,-,,,,,,,,"342,61",,,,,,,"5.990,81",,,,,,,,
UNIAO DOS PALMARES-AL,,,,,,,,,,AL,,"364,72",,,,,,,-,,,,,,,,"364,72",,,,,,,"6.377,30",,,,,,,,
VICOSA-AL,,,,,,,,,,AL,,"298,40",,,,,,,-,,,,,,,,"298,40",,,,,,,"5.217,78",,,,,,,,
ALAGOAS  TOTAL,,,,,,,,,,,,"5.910.176,89",,,,,,,"383.027,62",,,,,,,,"6.293.204,51",,,,,,,"36.266.816,30",,,,,,,,
ANAMA-AM,,,,,,,,,,AM,,-,,,,,,,"3.794,04",,,,,,,,"3.794,04",,,,,,,"41.354,44",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANORI-AM,,,,,,,,,,AM,,-,,,,,,,"3.794,04",,,,,,,,"3.794,04",,,,,,,"41.354,44",,,,,,,,
AUTAZES-AM,,,,,,,,,,AM,,-,,,,,,,"9.416,24",,,,,,,,"9.416,24",,,,,,,"106.970,82",,,,,,,,
BERURI-AM,,,,,,,,,,AM,,-,,,,,,,"3.794,04",,,,,,,,"3.794,04",,,,,,,"41.354,44",,,,,,,,
CAREIRO DA VARZEA-AM,,,,,,,,,,AM,,-,,,,,,,"9.416,24",,,,,,,,"9.416,24",,,,,,,"106.970,82",,,,,,,,
CAREIRO-AM,,,,,,,,,,AM,,-,,,,,,,"3.794,04",,,,,,,,"3.794,04",,,,,,,"41.354,44",,,,,,,,
COARI-AM,,,,,,,,,,AM,,"3.031.710,44",,,,,,,"2.959.194,31",,,,,,,,"5.990.904,75",,,,,,,"67.432.144,63",,,,,,,,
CODAJAS-AM,,,,,,,,,,AM,,-,,,,,,,"3.794,04",,,,,,,,"3.794,04",,,,,,,"41.354,44",,,,,,,,
IRANDUBA-AM,,,,,,,,,,AM,,-,,,,,,,"9.416,24",,,,,,,,"9.416,24",,,,,,,"106.970,82",,,,,,,,
ITACOATIARA-AM,,,,,,,,,,AM,,-,,,,,,,"9.416,24",,,,,,,,"9.416,24",,,,,,,"106.970,82",,,,,,,,
ITAPIRANGA-AM,,,,,,,,,,AM,,-,,,,,,,"9.416,24",,,,,,,,"9.416,24",,,,,,,"106.970,82",,,,,,,,
MANACAPURU-AM,,,,,,,,,,AM,,-,,,,,,,"3.794,04",,,,,,,,"3.794,04",,,,,,,"41.354,44",,,,,,,,
MANAQUIRI-AM,,,,,,,,,,AM,,-,,,,,,,"3.794,04",,,,,,,,"3.794,04",,,,,,,"41.354,44",,,,,,,,
MANAUS-AM,,,,,,,,,,AM,,"1.825.098,12",,,,,,,"112.490,12",,,,,,,,"1.937.588,24",,,,,,,"22.706.263,80",,,,,,,,
PARINTINS-AM,,,,,,,,,,AM,,-,,,,,,,"9.416,24",,,,,,,,"9.416,24",,,,,,,"106.970,82",,,,,,,,
SILVES-AM,,,,,,,,,,AM,,-,,,,,,,"9.416,24",,,,,,,,"9.416,24",,,,,,,"106.970,82",,,,,,,,
TEFE-AM,,,,,,,,,,AM,,"265.203,04",,,,,,,"151.254,46",,,,,,,,"416.457,50",,,,,,,"2.114.381,18",,,,,,,,
URUCARA-AM,,,,,,,,,,AM,,-,,,,,,,"9.416,24",,,,,,,,"9.416,24",,,,,,,"106.970,82",,,,,,,,
URUCURITUBA-AM,,,,,,,,,,AM,,-,,,,,,,"9.416,24",,,,,,,,"9.416,24",,,,,,,"106.970,82",,,,,,,,
AMAZONAS  TOTAL,,,,,,,,,,,,"5.122.011,60",,,,,,,"3.334.243,33",,,,,,,,"8.456.254,93",,,,,,,"93.505.008,07",,,,,,,,
LARANJAL DO JARI-AP,,,,,,,,,,AP,,-,,,,,,,"9.416,24",,,,,,,,"9.416,24",,,,,,,"106.970,82",,,,,,,,
MACAPA-AP,,,,,,,,,,AP,,-,,,,,,,"9.416,24",,,,,,,,"9.416,24",,,,,,,"106.970,82",,,,,,,,
MAZAGAO-AP,,,,,,,,,,AP,,-,,,,,,,"9.416,24",,,,,,,,"9.416,24",,,,,,,"106.970,82",,,,,,,,
AMAPA  TOTAL,,,,,,,,,,,,-,,,,,,,"28.248,72",,,,,,,,"28.248,72",,,,,,,"320.912,46",,,,,,,,
ACAJUTIBA-BA,,,,,,,,,,BA,,"1.220,76",,,,,,,-,,,,,,,,"1.220,76",,,,,,,"14.039,90",,,,,,,,
ADUSTINA-BA,,,,,,,,,,BA,,"1.220,76",,,,,,,-,,,,,,,,"1.220,76",,,,,,,"14.039,90",,,,,,,,
AGUA FRIA-BA,,,,,,,,,,BA,,"1.220,76",,,,,,,-,,,,,,,,"1.220,76",,,,,,,"14.039,90",,,,,,,,
AIQUARA-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
ALAGOINHAS-BA,,,,,,,,,,BA,,"474.670,49",,,,,,,"268.627,70",,,,,,,,"743.298,19",,,,,,,"8.962.871,86",,,,,,,,
ALCOBACA-BA,,,,,,,,,,BA,,"1.379,99",,,,,,,-,,,,,,,,"1.379,99",,,,,,,"15.871,19",,,,,,,,
ALMADINA-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
AMARGOSA-BA,,,,,,,,,,BA,,"1.539,22",,,,,,,-,,,,,,,,"1.539,22",,,,,,,"17.702,49",,,,,,,,
AMELIA RODRIGUES-BA,,,,,,,,,,BA,,"1.433,06",,,,,,,-,,,,,,,,"1.433,06",,,,,,,"16.481,61",,,,,,,,
ANAGE-BA,,,,,,,,,,BA,,"1.433,06",,,,,,,-,,,,,,,,"1.433,06",,,,,,,"16.481,61",,,,,,,,
ANGUERA-BA,,,,,,,,,,BA,,"1.114,60",,,,,,,-,,,,,,,,"1.114,60",,,,,,,"12.819,01",,,,,,,,
ANTAS-BA,,,,,,,,,,BA,,"1.273,83",,,,,,,-,,,,,,,,"1.273,83",,,,,,,"14.650,31",,,,,,,,
ANTONIO CARDOSO-BA,,,,,,,,,,BA,,"1.114,60",,,,,,,-,,,,,,,,"1.114,60",,,,,,,"12.819,01",,,,,,,,
APORA-BA,,,,,,,,,,BA,,"1.273,83",,,,,,,-,,,,,,,,"1.273,83",,,,,,,"14.650,31",,,,,,,,
APUAREMA-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
ARACAS-BA,,,,,,,,,,BA,,"425.343,24",,,,,,,"231.544,72",,,,,,,,"656.887,96",,,,,,,"6.464.619,56",,,,,,,,
ARACI-BA,,,,,,,,,,BA,,"1.698,45",,,,,,,-,,,,,,,,"1.698,45",,,,,,,"19.533,79",,,,,,,,
ARAMARI-BA,,,,,,,,,,BA,,"1.205,67",,,,,,,"38,25",,,,,,,,"1.243,92",,,,,,,"13.011,70",,,,,,,,
ARATACA-BA,,,,,,,,,,BA,,"1.114,60",,,,,,,-,,,,,,,,"1.114,60",,,,,,,"12.819,01",,,,,,,,
ARATUIPE-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
AURELINO LEAL-BA,,,,,,,,,,BA,,"1.167,68",,,,,,,-,,,,,,,,"1.167,68",,,,,,,"13.429,45",,,,,,,,
BAIXA GRANDE-BA,,,,,,,,,,BA,,"1.379,99",,,,,,,-,,,,,,,,"1.379,99",,,,,,,"15.871,19",,,,,,,,
BANZAE-BA,,,,,,,,,,BA,,"1.114,60",,,,,,,-,,,,,,,,"1.114,60",,,,,,,"12.819,01",,,,,,,,
BARRA DO CHOCA-BA,,,,,,,,,,BA,,"1.539,22",,,,,,,-,,,,,,,,"1.539,22",,,,,,,"17.702,49",,,,,,,,
BARRA DO ROCHA-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
BARRO PRETO-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
BARROCAS-BA,,,,,,,,,,BA,,"1.220,76",,,,,,,-,,,,,,,,"1.220,76",,,,,,,"14.039,90",,,,,,,,
BELMONTE-BA,,,,,,,,,,BA,,"1.379,99",,,,,,,-,,,,,,,,"1.379,99",,,,,,,"15.871,19",,,,,,,,
BELO CAMPO-BA,,,,,,,,,,BA,,"1.273,83",,,,,,,-,,,,,,,,"1.273,83",,,,,,,"14.650,31",,,,,,,,
BIRITINGA-BA,,,,,,,,,,BA,,"1.220,76",,,,,,,-,,,,,,,,"1.220,76",,,,,,,"14.039,90",,,,,,,,
BOA NOVA-BA,,,,,,,,,,BA,,"1.220,76",,,,,,,-,,,,,,,,"1.220,76",,,,,,,"14.039,90",,,,,,,,
BOA VISTA DO TUPIM-BA,,,,,,,,,,BA,,"1.273,83",,,,,,,-,,,,,,,,"1.273,83",,,,,,,"14.650,31",,,,,,,,
BOM JESUS DA SERRA-BA,,,,,,,,,,BA,,"1.114,60",,,,,,,-,,,,,,,,"1.114,60",,,,,,,"12.819,01",,,,,,,,
BREJOES-BA,,,,,,,,,,BA,,"1.220,76",,,,,,,-,,,,,,,,"1.220,76",,,,,,,"14.039,90",,,,,,,,
BUERAREMA-BA,,,,,,,,,,BA,,"1.326,91",,,,,,,-,,,,,,,,"1.326,91",,,,,,,"15.260,75",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAATIBA-BA,,,,,,,,,,BA,,"1.114,60",,,,,,,-,,,,,,,,"1.114,60",,,,,,,"12.819,01",,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,,,,,,,BA,,"1.273,83",,,,,,,-,,,,,,,,"1.273,83",,,,,,,"14.650,31",,,,,,,,
CACHOEIRA-BA,,,,,,,,,,BA,,"1.539,22",,,,,,,-,,,,,,,,"1.539,22",,,,,,,"17.702,49",,,,,,,,
CAEM-BA,,,,,,,,,,BA,,"1.114,60",,,,,,,-,,,,,,,,"1.114,60",,,,,,,"12.819,01",,,,,,,,
CAETANOS-BA,,,,,,,,,,BA,,"1.167,68",,,,,,,-,,,,,,,,"1.167,68",,,,,,,"13.429,45",,,,,,,,
CAIRU-BA,,,,,,,,,,BA,,"36.671,10",,,,,,,"411.098,68",,,,,,,,"447.769,78",,,,,,,"5.204.878,70",,,,,,,,
CAMACAN-BA,,,,,,,,,,BA,,"1.486,14",,,,,,,-,,,,,,,,"1.486,14",,,,,,,"17.092,04",,,,,,,,
CAMACARI-BA,,,,,,,,,,BA,,"2.187,42",,,,,,,"27,03",,,,,,,,"2.214,45",,,,,,,"36.926,00",,,,,,,,
CAMAMU-BA,,,,,,,,,,BA,,"1.539,22",,,,,,,-,,,,,,,,"1.539,22",,,,,,,"17.702,49",,,,,,,,
CANAVIEIRAS-BA,,,,,,,,,,BA,,"1.539,22",,,,,,,-,,,,,,,,"1.539,22",,,,,,,"17.702,49",,,,,,,,
CANDEAL-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
CANDEIAS-BA,,,,,,,,,,BA,,"318.413,54",,,,,,,"367.313,25",,,,,,,,"685.726,79",,,,,,,"7.597.140,04",,,,,,,,
CANDIDO SALES-BA,,,,,,,,,,BA,,"1.433,06",,,,,,,-,,,,,,,,"1.433,06",,,,,,,"16.481,61",,,,,,,,
CANSANCAO-BA,,,,,,,,,,BA,,"1.539,22",,,,,,,-,,,,,,,,"1.539,22",,,,,,,"17.702,49",,,,,,,,
CANUDOS-BA,,,,,,,,,,BA,,"1.220,76",,,,,,,-,,,,,,,,"1.220,76",,,,,,,"14.039,90",,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,,,,,,,BA,,"1.114,60",,,,,,,-,,,,,,,,"1.114,60",,,,,,,"12.819,01",,,,,,,,
CAPIM GROSSO-BA,,,,,,,,,,BA,,"1.433,06",,,,,,,-,,,,,,,,"1.433,06",,,,,,,"16.481,61",,,,,,,,
CARAVELAS-BA,,,,,,,,,,BA,,"1.379,99",,,,,,,-,,,,,,,,"1.379,99",,,,,,,"15.871,19",,,,,,,,
CARDEAL DA SILVA-BA,,,,,,,,,,BA,,"174.592,81",,,,,,,"50.597,80",,,,,,,,"225.190,61",,,,,,,"2.609.957,59",,,,,,,,
CASTRO ALVES-BA,,,,,,,,,,BA,,"1.433,06",,,,,,,-,,,,,,,,"1.433,06",,,,,,,"16.481,61",,,,,,,,
CATU-BA,,,,,,,,,,BA,,"347.195,85",,,,,,,"195.704,49",,,,,,,,"542.900,34",,,,,,,"5.151.151,19",,,,,,,,
CICERO DANTAS-BA,,,,,,,,,,BA,,"1.539,22",,,,,,,-,,,,,,,,"1.539,22",,,,,,,"17.702,49",,,,,,,,
CIPO-BA,,,,,,,,,,BA,,"1.220,76",,,,,,,-,,,,,,,,"1.220,76",,,,,,,"14.039,90",,,,,,,,
COARACI-BA,,,,,,,,,,BA,,"1.379,99",,,,,,,-,,,,,,,,"1.379,99",,,,,,,"15.871,19",,,,,,,,
CONCEICAO DA FEIRA-BA,,,,,,,,,,BA,,"1.379,99",,,,,,,-,,,,,,,,"1.379,99",,,,,,,"15.871,19",,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,,,,,,,BA,,"1.273,83",,,,,,,-,,,,,,,,"1.273,83",,,,,,,"14.650,31",,,,,,,,
CONCEICAO DO COITE-BA,,,,,,,,,,BA,,"1.751,52",,,,,,,-,,,,,,,,"1.751,52",,,,,,,"20.144,20",,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,,,,,,,BA,,"1.486,14",,,,,,,-,,,,,,,,"1.486,14",,,,,,,"17.092,04",,,,,,,,
CONDE-BA,,,,,,,,,,BA,,"3.943,97",,,,,,,"1.653,76",,,,,,,,"5.597,73",,,,,,,"88.654,90",,,,,,,,
CORACAO DE MARIA-BA,,,,,,,,,,BA,,"1.379,99",,,,,,,-,,,,,,,,"1.379,99",,,,,,,"15.871,19",,,,,,,,
CORONEL JOAO SA-BA,,,,,,,,,,BA,,"1.273,83",,,,,,,-,,,,,,,,"1.273,83",,,,,,,"14.650,31",,,,,,,,
CRAVOLANDIA-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
CRISOPOLIS-BA,,,,,,,,,,BA,,"1.379,99",,,,,,,-,,,,,,,,"1.379,99",,,,,,,"15.871,19",,,,,,,,
CRUZ DAS ALMAS-BA,,,,,,,,,,BA,,"1.751,52",,,,,,,-,,,,,,,,"1.751,52",,,,,,,"20.144,20",,,,,,,,
DARIO MEIRA-BA,,,,,,,,,,BA,,"1.167,68",,,,,,,-,,,,,,,,"1.167,68",,,,,,,"13.429,45",,,,,,,,
DIAS D'AVILA-BA,,,,,,,,,,BA,,"1.804,60",,,,,,,-,,,,,,,,"1.804,60",,,,,,,"20.754,62",,,,,,,,
DOM MACEDO COSTA-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
ELISIO MEDRADO-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
ENCRUZILHADA-BA,,,,,,,,,,BA,,"1.379,99",,,,,,,-,,,,,,,,"1.379,99",,,,,,,"15.871,19",,,,,,,,
ENTRE RIOS-BA,,,,,,,,,,BA,,"422.344,13",,,,,,,"272.834,41",,,,,,,,"695.178,54",,,,,,,"7.972.025,98",,,,,,,,
ESPLANADA-BA,,,,,,,,,,BA,,"699.637,10",,,,,,,"464.556,62",,,,,,,,"1.164.193,72",,,,,,,"13.451.735,83",,,,,,,,
EUCLIDES DA CUNHA-BA,,,,,,,,,,BA,,"1.751,52",,,,,,,-,,,,,,,,"1.751,52",,,,,,,"20.144,20",,,,,,,,
EUNAPOLIS-BA,,,,,,,,,,BA,,"1.963,83",,,,,,,-,,,,,,,,"1.963,83",,,,,,,"22.585,94",,,,,,,,
FATIMA-BA,,,,,,,,,,BA,,"1.273,83",,,,,,,-,,,,,,,,"1.273,83",,,,,,,"14.650,31",,,,,,,,
FEIRA DE SANTANA-BA,,,,,,,,,,BA,,"2.123,06",,,,,,,-,,,,,,,,"2.123,06",,,,,,,"24.417,24",,,,,,,,
FIRMINO ALVES-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
FLORESTA AZUL-BA,,,,,,,,,,BA,,"1.114,60",,,,,,,-,,,,,,,,"1.114,60",,,,,,,"12.819,01",,,,,,,,
GANDU-BA,,,,,,,,,,BA,,"1.486,14",,,,,,,-,,,,,,,,"1.486,14",,,,,,,"17.092,04",,,,,,,,
GAVIAO-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
GLORIA-BA,,,,,,,,,,BA,,"1.220,76",,,,,,,-,,,,,,,,"1.220,76",,,,,,,"14.039,90",,,,,,,,
GONGOGI-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,,,,,,,BA,,"1.326,91",,,,,,,-,,,,,,,,"1.326,91",,,,,,,"15.260,75",,,,,,,,
GUARATINGA-BA,,,,,,,,,,BA,,"1.379,99",,,,,,,-,,,,,,,,"1.379,99",,,,,,,"15.871,19",,,,,,,,
HELIOPOLIS-BA,,,,,,,,,,BA,,"1.167,68",,,,,,,-,,,,,,,,"1.167,68",,,,,,,"13.429,45",,,,,,,,
IACU-BA,,,,,,,,,,BA,,"1.433,06",,,,,,,-,,,,,,,,"1.433,06",,,,,,,"16.481,61",,,,,,,,
IBICARAI-BA,,,,,,,,,,BA,,"1.433,06",,,,,,,-,,,,,,,,"1.433,06",,,,,,,"16.481,61",,,,,,,,
IBICUI-BA,,,,,,,,,,BA,,"1.220,76",,,,,,,-,,,,,,,,"1.220,76",,,,,,,"14.039,90",,,,,,,,
IBIQUERA-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBIRAPITANGA-BA,,,,,,,,,,BA,,"1.379,99",,,,,,,-,,,,,,,,"1.379,99",,,,,,,"15.871,19",,,,,,,,
IBIRAPUA-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
IBIRATAIA-BA,,,,,,,,,,BA,,"1.326,91",,,,,,,-,,,,,,,,"1.326,91",,,,,,,"15.260,75",,,,,,,,
ICHU-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
IGRAPIUNA-BA,,,,,,,,,,BA,,"1.167,68",,,,,,,-,,,,,,,,"1.167,68",,,,,,,"13.429,45",,,,,,,,
IGUAI-BA,,,,,,,,,,BA,,"1.433,06",,,,,,,-,,,,,,,,"1.433,06",,,,,,,"16.481,61",,,,,,,,
ILHEUS-BA,,,,,,,,,,BA,,"2.123,06",,,,,,,-,,,,,,,,"2.123,06",,,,,,,"24.417,24",,,,,,,,
INHAMBUPE-BA,,,,,,,,,,BA,,"2.287,62",,,,,,,"354,62",,,,,,,,"2.642,24",,,,,,,"32.589,38",,,,,,,,
IPECAETA-BA,,,,,,,,,,BA,,"1.220,76",,,,,,,-,,,,,,,,"1.220,76",,,,,,,"14.039,90",,,,,,,,
IPIAU-BA,,,,,,,,,,BA,,"1.645,37",,,,,,,-,,,,,,,,"1.645,37",,,,,,,"18.923,34",,,,,,,,
IPIRA-BA,,,,,,,,,,BA,,"1.751,52",,,,,,,-,,,,,,,,"1.751,52",,,,,,,"20.144,20",,,,,,,,
IRAJUBA-BA,,,,,,,,,,BA,,"1.061,53",,,,,,,-,,,,,,,,"1.061,53",,,,,,,"12.208,59",,,,,,,,
IRARA-BA,,,,,,,,,,BA,,"1.433,06",,,,,,,-,,,,,,,,"1.433,06",,,,,,,"16.481,61",,,,,,,,
