QUIXABEIRA-BA,,,,BA,,,,,"39,07",,,,,,,,-,,,,,,"39,07",,,,,,,,"394,59",,,,,,,,
RAFAEL JAMBEIRO-BA,,,,BA,,,,,"50,79",,,,,,,,-,,,,,,"50,79",,,,,,,,"461,89",,,,,,,,
RETIROLANDIA-BA,,,,BA,,,,,"41,02",,,,,,,,-,,,,,,"41,02",,,,,,,,"373,11",,,,,,,,
RIACHAO DO JACUIPE-BA,,,,BA,,,,,"54,69",,,,,,,,-,,,,,,"54,69",,,,,,,,"497,38",,,,,,,,
RIBEIRA DO AMPARO-BA,,,,BA,,,,,"42,97",,,,,,,,-,,,,,,"42,97",,,,,,,,"390,77",,,,,,,,
RIBEIRA DO POMBAL-BA,,,,BA,,,,,"60,55",,,,,,,,-,,,,,,"60,55",,,,,,,,"550,68",,,,,,,,
RIBEIRAO DO LARGO-BA,,,,BA,,,,,"44,93",,,,,,,,-,,,,,,"44,93",,,,,,,,"395,46",,,,,,,,
RIO REAL-BA,,,,BA,,,,,"56,65",,,,,,,,-,,,,,,"56,65",,,,,,,,"502,05",,,,,,,,
RUY BARBOSA-BA,,,,BA,,,,,"54,69",,,,,,,,-,,,,,,"54,69",,,,,,,,"497,38",,,,,,,,
SALINAS DA MARGARIDA-BA,,,,BA,,,,,"1.136,12",,,,,,,,"1.751,68",,,,,,"2.887,80",,,,,,,,"26.561,84",,,,,,,,
SALVADOR-BA,,,,BA,,,,,"2.164,05",,,,,,,,"80.198,76",,,,,,"82.362,81",,,,,,,,"860.617,99",,,,,,,,
SANTA BARBARA-BA,,,,BA,,,,,"46,88",,,,,,,,-,,,,,,"46,88",,,,,,,,"426,42",,,,,,,,
SANTA BRIGIDA-BA,,,,BA,,,,,"46,88",,,,,,,,-,,,,,,"46,88",,,,,,,,"426,42",,,,,,,,
SANTA INES-BA,,,,BA,,,,,"41,02",,,,,,,,-,,,,,,"41,02",,,,,,,,"373,11",,,,,,,,
SANTA TERESINHA-BA,,,,BA,,,,,"39,07",,,,,,,,-,,,,,,"39,07",,,,,,,,"355,27",,,,,,,,
SANTALUZ-BA,,,,BA,,,,,"54,69",,,,,,,,-,,,,,,"54,69",,,,,,,,"497,38",,,,,,,,
SANTANOPOLIS-BA,,,,BA,,,,,"39,07",,,,,,,,-,,,,,,"39,07",,,,,,,,"355,27",,,,,,,,
SANTO AMARO-BA,,,,BA,,,,,"1.785,34",,,,,,,,"1.751,68",,,,,,"3.537,02",,,,,,,,"32.873,94",,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,BA,,,,,"68,36",,,,,,,,-,,,,,,"68,36",,,,,,,,"608,66",,,,,,,,
SANTO ESTEVAO-BA,,,,BA,,,,,"60,55",,,,,,,,-,,,,,,"60,55",,,,,,,,"537,71",,,,,,,,
SAO DOMINGOS-BA,,,,BA,,,,,"39,07",,,,,,,,-,,,,,,"39,07",,,,,,,,"355,27",,,,,,,,
SAO FELIPE-BA,,,,BA,,,,,"50,79",,,,,,,,-,,,,,,"50,79",,,,,,,,"461,89",,,,,,,,
SAO FELIX-BA,,,,BA,,,,,"42,97",,,,,,,,-,,,,,,"42,97",,,,,,,,"390,77",,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,BA,,,,,"173.405,44",,,,,,,,"103.020,78",,,,,,"276.426,22",,,,,,,,"3.500.110,22",,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,BA,,,,,"52,74",,,,,,,,-,,,,,,"52,74",,,,,,,,"479,73",,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,BA,,,,,"39,07",,,,,,,,-,,,,,,"39,07",,,,,,,,"394,59",,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,BA,,,,,"41,02",,,,,,,,-,,,,,,"41,02",,,,,,,,"373,11",,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,BA,,,,,"87.830,82",,,,,,,,"71.802,62",,,,,,"159.633,44",,,,,,,,"2.075.673,44",,,,,,,,
SAPEACU-BA,,,,BA,,,,,"46,88",,,,,,,,-,,,,,,"46,88",,,,,,,,"413,28",,,,,,,,
SATIRO DIAS-BA,,,,BA,,,,,"46,88",,,,,,,,-,,,,,,"46,88",,,,,,,,"413,28",,,,,,,,
SAUBARA-BA,,,,BA,,,,,"1.136,12",,,,,,,,"1.751,68",,,,,,"2.887,80",,,,,,,,"26.561,84",,,,,,,,
SERRA PRETA-BA,,,,BA,,,,,"46,88",,,,,,,,-,,,,,,"46,88",,,,,,,,"426,42",,,,,,,,
SERRINHA-BA,,,,BA,,,,,"70,32",,,,,,,,-,,,,,,"70,32",,,,,,,,"626,47",,,,,,,,
SERROLANDIA-BA,,,,BA,,,,,"42,97",,,,,,,,-,,,,,,"42,97",,,,,,,,"390,77",,,,,,,,
SIMOES FILHO-BA,,,,BA,,,,,"27.399,48",,,,,,,,"2.144,19",,,,,,"29.543,67",,,,,,,,"307.787,32",,,,,,,,
SITIO DO QUINTO-BA,,,,BA,,,,,"46,88",,,,,,,,-,,,,,,"46,88",,,,,,,,"400,13",,,,,,,,
TANQUINHO-BA,,,,BA,,,,,"39,07",,,,,,,,-,,,,,,"39,07",,,,,,,,"355,27",,,,,,,,
TAPIRAMUTA-BA,,,,BA,,,,,"46,88",,,,,,,,-,,,,,,"46,88",,,,,,,,"400,13",,,,,,,,
TEODORO SAMPAIO-BA,,,,BA,,,,,"39,07",,,,,,,,-,,,,,,"39,07",,,,,,,,"267.867,60",,,,,,,,
TEOFILANDIA-BA,,,,BA,,,,,"50,79",,,,,,,,-,,,,,,"50,79",,,,,,,,"461,89",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TERRA NOVA-BA,,,,BA,,,,,"42,97",,,,,,,,-,,,,,,"42,97",,,,,,,,"390,77",,,,,,,,
TUCANO-BA,,,,BA,,,,,"62,50",,,,,,,,-,,,,,,"62,50",,,,,,,,"555,33",,,,,,,,
UAUA-BA,,,,BA,,,,,"52,74",,,,,,,,-,,,,,,"52,74",,,,,,,,"479,73",,,,,,,,
UBAIRA-BA,,,,BA,,,,,"50,79",,,,,,,,-,,,,,,"50,79",,,,,,,,"475,05",,,,,,,,
VALENTE-BA,,,,BA,,,,,"48,83",,,,,,,,-,,,,,,"48,83",,,,,,,,"431,08",,,,,,,,
VARZEA DA ROCA-BA,,,,BA,,,,,"42,97",,,,,,,,-,,,,,,"42,97",,,,,,,,"390,77",,,,,,,,
VARZEA DO POCO-BA,,,,BA,,,,,"39,07",,,,,,,,-,,,,,,"39,07",,,,,,,,"368,45",,,,,,,,
VARZEA NOVA-BA,,,,BA,,,,,"44,93",,,,,,,,-,,,,,,"44,93",,,,,,,,"395,46",,,,,,,,
VARZEDO-BA,,,,BA,,,,,"39,07",,,,,,,,-,,,,,,"39,07",,,,,,,,"355,27",,,,,,,,
VERA CRUZ-BA,,,,BA,,,,,"54,69",,,,,,,,-,,,,,,"54,69",,,,,,,,"484,4",,,,,,,,
VITORIA DA CONQUISTA-BA,,,,BA,,,,,"78,14",,,,,,,,-,,,,,,"78,14",,,,,,,,"710,61",,,,,,,,
ACARAPE-CE,,,,CE,,,,,"633,99",,,,,,,,-,,,,,,"633,99",,,,,,,,"6.586,64",,,,,,,,
ACARAU-CE,,,,CE,,,,,"922,17",,,,,,,,-,,,,,,"922,17",,,,,,,,"12.552,51",,,,,,,,
ALCANTARAS-CE,,,,CE,,,,,"576,35",,,,,,,,-,,,,,,"576,35",,,,,,,,"8.035,30",,,,,,,,
ALTO SANTO-CE,,,,CE,,,,,"662,81",,,,,,,,-,,,,,,"662,81",,,,,,,,"6.884,48",,,,,,,,
AMONTADA-CE,,,,CE,,,,,"24.299,99",,,,,,,,"36.224,92",,,,,,"60.524,91",,,,,,,,"780.899,25",,,,,,,,
APUIARES-CE,,,,CE,,,,,"633,99",,,,,,,,-,,,,,,"633,99",,,,,,,,"8.535,38",,,,,,,,
ARACATI-CE,,,,CE,,,,,"199.560,63",,,,,,,,"11.717,51",,,,,,"211.278,14",,,,,,,,"2.879.356,56",,,,,,,,
ARACOIABA-CE,,,,CE,,,,,"778,07",,,,,,,,-,,,,,,"778,07",,,,,,,,"8.120,24",,,,,,,,
ARARENDA-CE,,,,CE,,,,,"605,17",,,,,,,,-,,,,,,"605,17",,,,,,,,"8.436,68",,,,,,,,
ARATUBA-CE,,,,CE,,,,,"633,99",,,,,,,,-,,,,,,"633,99",,,,,,,,"6.576,39",,,,,,,,
BANABUIU-CE,,,,CE,,,,,"691,62",,,,,,,,-,,,,,,"691,62",,,,,,,,"7.195,97",,,,,,,,
BARREIRA-CE,,,,CE,,,,,"691,62",,,,,,,,-,,,,,,"691,62",,,,,,,,"7.402,97",,,,,,,,
BARROQUINHA-CE,,,,CE,,,,,"633,99",,,,,,,,-,,,,,,"633,99",,,,,,,,"8.839,09",,,,,,,,
BATURITE-CE,,,,CE,,,,,"806,89",,,,,,,,-,,,,,,"806,89",,,,,,,,"8.638,71",,,,,,,,
BEBERIBE-CE,,,,CE,,,,,"893,35",,,,,,,,-,,,,,,"893,35",,,,,,,,"9.352,57",,,,,,,,
BELA CRUZ-CE,,,,CE,,,,,"806,89",,,,,,,,-,,,,,,"806,89",,,,,,,,"10.947,02",,,,,,,,
BOA VIAGEM-CE,,,,CE,,,,,"922,17",,,,,,,,-,,,,,,"922,17",,,,,,,,"9.660,66",,,,,,,,
CAMOCIM-CE,,,,CE,,,,,"922,17",,,,,,,,-,,,,,,"922,17",,,,,,,,"12.856,24",,,,,,,,
CANINDE-CE,,,,CE,,,,,"979,80",,,,,,,,-,,,,,,"979,80",,,,,,,,"13.662,38",,,,,,,,
CAPISTRANO-CE,,,,CE,,,,,"662,81",,,,,,,,-,,,,,,"662,81",,,,,,,,"7.098,31",,,,,,,,
CARIDADE-CE,,,,CE,,,,,"662,81",,,,,,,,-,,,,,,"662,81",,,,,,,,"8.936,76",,,,,,,,
CARIRE-CE,,,,CE,,,,,"720,44",,,,,,,,-,,,,,,"720,44",,,,,,,,"10.046,61",,,,,,,,
CARNAUBAL-CE,,,,CE,,,,,"662,81",,,,,,,,-,,,,,,"662,81",,,,,,,,"9.243,87",,,,,,,,
CASCAVEL-CE,,,,CE,,,,,"950,99",,,,,,,,-,,,,,,"950,99",,,,,,,,"9.968,76",,,,,,,,
CATUNDA-CE,,,,CE,,,,,"576,35",,,,,,,,-,,,,,,"576,35",,,,,,,,"8.035,30",,,,,,,,
CHAVAL-CE,,,,CE,,,,,"633,99",,,,,,,,-,,,,,,"633,99",,,,,,,,"8.535,38",,,,,,,,
CHOROZINHO-CE,,,,CE,,,,,"720,44",,,,,,,,-,,,,,,"720,44",,,,,,,,"7.500,64",,,,,,,,
COREAU-CE,,,,CE,,,,,"720,44",,,,,,,,-,,,,,,"720,44",,,,,,,,"10.046,61",,,,,,,,
CRATEUS-CE,,,,CE,,,,,"979,80",,,,,,,,-,,,,,,"979,80",,,,,,,,"13.662,38",,,,,,,,
CROATA-CE,,,,CE,,,,,"691,62",,,,,,,,-,,,,,,"691,62",,,,,,,,"9.341,53",,,,,,,,
CRUZ-CE,,,,CE,,,,,"720,44",,,,,,,,-,,,,,,"720,44",,,,,,,,"9.739,50",,,,,,,,
DEPUTADO IRAPUAN PINHEIRO-CE,,,,CE,,,,,"576,35",,,,,,,,-,,,,,,"576,35",,,,,,,,"6.169,58",,,,,,,,
ERERE-CE,,,,CE,,,,,"576,35",,,,,,,,-,,,,,,"576,35",,,,,,,,"6.169,58",,,,,,,,
FORQUILHA-CE,,,,CE,,,,,"691,62",,,,,,,,-,,,,,,"691,62",,,,,,,,"9.641,83",,,,,,,,
FORTALEZA-CE,,,,CE,,,,,"187.854,68",,,,,,,,-,,,,,,"187.854,68",,,,,,,,"2.568.548,12",,,,,,,,
FORTIM-CE,,,,CE,,,,,-,,,,,,,,"707,70",,,,,,"707,70",,,,,,,,"9.154,50",,,,,,,,
FRECHEIRINHA-CE,,,,CE,,,,,"605,17",,,,,,,,-,,,,,,"605,17",,,,,,,,"8.436,68",,,,,,,,
GENERAL SAMPAIO-CE,,,,CE,,,,,"576,35",,,,,,,,-,,,,,,"576,35",,,,,,,,"8.035,30",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRACA-CE,,,,CE,,,,,"662,81",,,,,,,,-,,,,,,"662,81",,,,,,,,"9.243,87",,,,,,,,
GRANJA-CE,,,,CE,,,,,"922,17",,,,,,,,-,,,,,,"922,17",,,,,,,,"12.552,51",,,,,,,,
GROAIRAS-CE,,,,CE,,,,,"576,35",,,,,,,,-,,,,,,"576,35",,,,,,,,"8.035,30",,,,,,,,
GUARACIABA DO NORTE-CE,,,,CE,,,,,"835,71",,,,,,,,-,,,,,,"835,71",,,,,,,,"11.348,37",,,,,,,,
GUARAMIRANGA-CE,,,,CE,,,,,"576,35",,,,,,,,-,,,,,,"576,35",,,,,,,,"6.169,58",,,,,,,,
HIDROLANDIA-CE,,,,CE,,,,,"691,62",,,,,,,,-,,,,,,"691,62",,,,,,,,"9.641,83",,,,,,,,
HORIZONTE-CE,,,,CE,,,,,"835,71",,,,,,,,-,,,,,,"835,71",,,,,,,,"8.525,97",,,,,,,,
IBARETAMA-CE,,,,CE,,,,,"633,99",,,,,,,,-,,,,,,"633,99",,,,,,,,"6.576,39",,,,,,,,
IBIAPINA-CE,,,,CE,,,,,"749,26",,,,,,,,-,,,,,,"749,26",,,,,,,,"10.448,00",,,,,,,,
IBICUITINGA-CE,,,,CE,,,,,"576,35",,,,,,,,-,,,,,,"576,35",,,,,,,,"6.169,58",,,,,,,,
ICAPUI-CE,,,,CE,,,,,"69.825,35",,,,,,,,"18.535,69",,,,,,"88.361,04",,,,,,,,"917.220,70",,,,,,,,
INDEPENDENCIA-CE,,,,CE,,,,,"778,07",,,,,,,,-,,,,,,"778,07",,,,,,,,"10.545,66",,,,,,,,
IPAPORANGA-CE,,,,CE,,,,,"605,17",,,,,,,,-,,,,,,"605,17",,,,,,,,"8.436,68",,,,,,,,
IPU-CE,,,,CE,,,,,"864,54",,,,,,,,-,,,,,,"864,54",,,,,,,,"11.749,79",,,,,,,,
IPUEIRAS-CE,,,,CE,,,,,"864,54",,,,,,,,-,,,,,,"864,54",,,,,,,,"11.749,79",,,,,,,,
IRACEMA-CE,,,,CE,,,,,"633,99",,,,,,,,-,,,,,,"633,99",,,,,,,,"6.786,81",,,,,,,,
IRAUCUBA-CE,,,,CE,,,,,"720,44",,,,,,,,-,,,,,,"720,44",,,,,,,,"9.739,50",,,,,,,,
ITAICABA-CE,,,,CE,,,,,"576,35",,,,,,,,-,,,,,,"576,35",,,,,,,,"6.169,58",,,,,,,,
ITAPAGE-CE,,,,CE,,,,,"893,35",,,,,,,,-,,,,,,"893,35",,,,,,,,"12.151,14",,,,,,,,
ITAPIPOCA-CE,,,,CE,,,,,"30.165,50",,,,,,,,"30.807,89",,,,,,"60.973,39",,,,,,,,"777.398,71",,,,,,,,
ITAPIUNA-CE,,,,CE,,,,,"691,62",,,,,,,,-,,,,,,"691,62",,,,,,,,"7.195,97",,,,,,,,
ITAREMA-CE,,,,CE,,,,,"23.462,06",,,,,,,,"34.976,01",,,,,,"58.438,07",,,,,,,,"726.096,86",,,,,,,,
ITATIRA-CE,,,,CE,,,,,"662,81",,,,,,,,-,,,,,,"662,81",,,,,,,,"7.098,31",,,,,,,,
JAGUARETAMA-CE,,,,CE,,,,,"720,44",,,,,,,,-,,,,,,"720,44",,,,,,,,"7.500,64",,,,,,,,
JAGUARIBARA-CE,,,,CE,,,,,"576,35",,,,,,,,-,,,,,,"576,35",,,,,,,,"6.169,58",,,,,,,,
JAGUARIBE-CE,,,,CE,,,,,"835,71",,,,,,,,-,,,,,,"835,71",,,,,,,,"8.946,82",,,,,,,,
JAGUARUANA-CE,,,,CE,,,,,"806,89",,,,,,,,-,,,,,,"806,89",,,,,,,,"8.638,71",,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,CE,,,,,"633,99",,,,,,,,-,,,,,,"633,99",,,,,,,,"8.231,67",,,,,,,,
LIMOEIRO DO NORTE-CE,,,,CE,,,,,"922,17",,,,,,,,-,,,,,,"922,17",,,,,,,,"9.660,66",,,,,,,,
MADALENA-CE,,,,CE,,,,,"662,81",,,,,,,,-,,,,,,"662,81",,,,,,,,"6.884,48",,,,,,,,
MARCO-CE,,,,CE,,,,,"749,26",,,,,,,,-,,,,,,"749,26",,,,,,,,"10.144,29",,,,,,,,
MARTINOPOLE-CE,,,,CE,,,,,"576,35",,,,,,,,-,,,,,,"576,35",,,,,,,,"8.035,30",,,,,,,,
MASSAPE-CE,,,,CE,,,,,"806,89",,,,,,,,-,,,,,,"806,89",,,,,,,,"10.947,02",,,,,,,,
MERUOCA-CE,,,,CE,,,,,"605,17",,,,,,,,-,,,,,,"605,17",,,,,,,,"8.436,68",,,,,,,,
MILHA-CE,,,,CE,,,,,"633,99",,,,,,,,-,,,,,,"633,99",,,,,,,,"6.786,81",,,,,,,,
MIRAIMA-CE,,,,CE,,,,,"605,17",,,,,,,,-,,,,,,"605,17",,,,,,,,"8.436,68",,,,,,,,
MOMBACA-CE,,,,CE,,,,,"893,35",,,,,,,,-,,,,,,"893,35",,,,,,,,"9.352,57",,,,,,,,
MONSENHOR TABOSA-CE,,,,CE,,,,,"691,62",,,,,,,,-,,,,,,"691,62",,,,,,,,"9.341,53",,,,,,,,
MORADA NOVA-CE,,,,CE,,,,,"979,80",,,,,,,,-,,,,,,"979,80",,,,,,,,"10.276,82",,,,,,,,
MORAUJO-CE,,,,CE,,,,,"576,35",,,,,,,,-,,,,,,"576,35",,,,,,,,"8.035,30",,,,,,,,
MORRINHOS-CE,,,,CE,,,,,"691,62",,,,,,,,-,,,,,,"691,62",,,,,,,,"9.341,53",,,,,,,,
MUCAMBO-CE,,,,CE,,,,,"633,99",,,,,,,,-,,,,,,"633,99",,,,,,,,"8.839,09",,,,,,,,
MULUNGU-CE,,,,CE,,,,,"576,35",,,,,,,,-,,,,,,"576,35",,,,,,,,"6.169,58",,,,,,,,
NOVA RUSSAS-CE,,,,CE,,,,,"806,89",,,,,,,,-,,,,,,"806,89",,,,,,,,"11.250,70",,,,,,,,
NOVO ORIENTE-CE,,,,CE,,,,,"778,07",,,,,,,,-,,,,,,"778,07",,,,,,,,"10.849,36",,,,,,,,
OCARA-CE,,,,CE,,,,,"749,26",,,,,,,,-,,,,,,"749,26",,,,,,,,"8.022,58",,,,,,,,
PACAJUS-CE,,,,CE,,,,,"893,35",,,,,,,,-,,,,,,"893,35",,,,,,,,"9.352,57",,,,,,,,
PACOTI-CE,,,,CE,,,,,"605,17",,,,,,,,-,,,,,,"605,17",,,,,,,,"6.477,69",,,,,,,,
PACUJA-CE,,,,CE,,,,,"576,35",,,,,,,,-,,,,,,"576,35",,,,,,,,"8.035,30",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PALHANO-CE,,,,CE,,,,,"576,35",,,,,,,,-,,,,,,"576,35",,,,,,,,"6.169,58",,,,,,,,
PALMACIA-CE,,,,CE,,,,,"605,17",,,,,,,,-,,,,,,"605,17",,,,,,,,"6.267,25",,,,,,,,
PARACURU-CE,,,,CE,,,,,"22.624,12",,,,,,,,"45.862,05",,,,,,"68.486,17",,,,,,,,"880.407,02",,,,,,,,
PARAIPABA-CE,,,,CE,,,,,"778,07",,,,,,,,"2.554,46",,,,,,"3.332,53",,,,,,,,"41.321,75",,,,,,,,
PARAMOTI-CE,,,,CE,,,,,"605,17",,,,,,,,-,,,,,,"605,17",,,,,,,,"8.436,68",,,,,,,,
PEDRA BRANCA-CE,,,,CE,,,,,"893,35",,,,,,,,-,,,,,,"893,35",,,,,,,,"9.352,57",,,,,,,,
PENTECOSTE-CE,,,,CE,,,,,"835,71",,,,,,,,-,,,,,,"835,71",,,,,,,,"11.348,37",,,,,,,,
PEREIRO-CE,,,,CE,,,,,"662,81",,,,,,,,-,,,,,,"662,81",,,,,,,,"6.884,48",,,,,,,,
PINDORETAMA-CE,,,,CE,,,,,"662,81",,,,,,,,-,,,,,,"662,81",,,,,,,,"6.884,48",,,,,,,,
PIQUET CARNEIRO-CE,,,,CE,,,,,"633,99",,,,,,,,-,,,,,,"633,99",,,,,,,,"6.786,81",,,,,,,,
PIRES FERREIRA-CE,,,,CE,,,,,"576,35",,,,,,,,-,,,,,,"576,35",,,,,,,,"8.339,01",,,,,,,,
PORANGA-CE,,,,CE,,,,,"605,17",,,,,,,,-,,,,,,"605,17",,,,,,,,"8.436,68",,,,,,,,
POTIRETAMA-CE,,,,CE,,,,,"576,35",,,,,,,,-,,,,,,"576,35",,,,,,,,"6.169,58",,,,,,,,
QUITERIANOPOLIS-CE,,,,CE,,,,,"720,44",,,,,,,,-,,,,,,"720,44",,,,,,,,"9.739,50",,,,,,,,
QUIXADA-CE,,,,CE,,,,,"979,80",,,,,,,,-,,,,,,"979,80",,,,,,,,"10.490,66",,,,,,,,
QUIXERAMOBIM-CE,,,,CE,,,,,"950,99",,,,,,,,-,,,,,,"950,99",,,,,,,,"10.179,17",,,,,,,,
QUIXERE-CE,,,,CE,,,,,"691,62",,,,,,,,-,,,,,,"691,62",,,,,,,,"7.195,97",,,,,,,,
REDENCAO-CE,,,,CE,,,,,"778,07",,,,,,,,-,,,,,,"778,07",,,,,,,,"8.120,24",,,,,,,,
RERIUTABA-CE,,,,CE,,,,,"749,26",,,,,,,,-,,,,,,"749,26",,,,,,,,"10.448,00",,,,,,,,
RUSSAS-CE,,,,CE,,,,,"950,99",,,,,,,,-,,,,,,"950,99",,,,,,,,"9.968,76",,,,,,,,
SANTA QUITERIA-CE,,,,CE,,,,,"893,35",,,,,,,,-,,,,,,"893,35",,,,,,,,"12.151,14",,,,,,,,
SANTANA DO ACARAU-CE,,,,CE,,,,,"778,07",,,,,,,,-,,,,,,"778,07",,,,,,,,"10.849,36",,,,,,,,
SAO BENEDITO-CE,,,,CE,,,,,"864,54",,,,,,,,-,,,,,,"864,54",,,,,,,,"12.053,48",,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,CE,,,,,"835,71",,,,,,,,-,,,,,,"835,71",,,,,,,,"11.652,11",,,,,,,,
SAO JOAO DO JAGUARIBE-CE,,,,CE,,,,,"576,35",,,,,,,,-,,,,,,"576,35",,,,,,,,"6.169,58",,,,,,,,
SAO LUIS DO CURU-CE,,,,CE,,,,,"605,17",,,,,,,,-,,,,,,"605,17",,,,,,,,"8.436,68",,,,,,,,
SENADOR POMPEU-CE,,,,CE,,,,,"778,07",,,,,,,,-,,,,,,"778,07",,,,,,,,"8.330,64",,,,,,,,
SENADOR SA-CE,,,,CE,,,,,"576,35",,,,,,,,-,,,,,,"576,35",,,,,,,,"8.035,30",,,,,,,,
SOBRAL-CE,,,,CE,,,,,"1.152,71",,,,,,,,-,,,,,,"1.152,71",,,,,,,,"15.767,94",,,,,,,,
SOLONOPOLE-CE,,,,CE,,,,,"691,62",,,,,,,,-,,,,,,"691,62",,,,,,,,"7.402,97",,,,,,,,
TABULEIRO DO NORTE-CE,,,,CE,,,,,"778,07",,,,,,,,-,,,,,,"778,07",,,,,,,,"8.330,64",,,,,,,,
TAMBORIL-CE,,,,CE,,,,,"778,07",,,,,,,,-,,,,,,"778,07",,,,,,,,"10.849,36",,,,,,,,
TEJUCUOCA-CE,,,,CE,,,,,"633,99",,,,,,,,-,,,,,,"633,99",,,,,,,,"8.535,38",,,,,,,,
TIANGUA-CE,,,,CE,,,,,"950,99",,,,,,,,-,,,,,,"950,99",,,,,,,,"12.953,91",,,,,,,,
TRAIRI-CE,,,,CE,,,,,"25.975,85",,,,,,,,"53.592,30",,,,,,"79.568,15",,,,,,,,"981.995,55",,,,,,,,
TURURU-CE,,,,CE,,,,,"605,17",,,,,,,,-,,,,,,"605,17",,,,,,,,"8.436,68",,,,,,,,
UBAJARA-CE,,,,CE,,,,,"778,07",,,,,,,,-,,,,,,"778,07",,,,,,,,"10.849,36",,,,,,,,
UMIRIM-CE,,,,CE,,,,,"691,62",,,,,,,,-,,,,,,"691,62",,,,,,,,"9.341,53",,,,,,,,
URUBURETAMA-CE,,,,CE,,,,,"691,62",,,,,,,,-,,,,,,"691,62",,,,,,,,"9.341,53",,,,,,,,
URUOCA-CE,,,,CE,,,,,"605,17",,,,,,,,-,,,,,,"605,17",,,,,,,,"8.436,68",,,,,,,,
VARJOTA-CE,,,,CE,,,,,"691,62",,,,,,,,-,,,,,,"691,62",,,,,,,,"9.341,53",,,,,,,,
VICOSA DO CEARA-CE,,,,CE,,,,,"893,35",,,,,,,,-,,,,,,"893,35",,,,,,,,"12.454,83",,,,,,,,
AFONSO CLAUDIO-ES,,,,ES,,,,,"28,80",,,,,,,,-,,,,,,"28,80",,,,,,,,"346,79",,,,,,,,
AGUA DOCE DO NORTE-ES,,,,ES,,,,,"21,85",,,,,,,,-,,,,,,"21,85",,,,,,,,"269,87",,,,,,,,
AGUIA BRANCA-ES,,,,ES,,,,,"19,86",,,,,,,,-,,,,,,"19,86",,,,,,,,"245,36",,,,,,,,
ALEGRE-ES,,,,ES,,,,,"27,81",,,,,,,,-,,,,,,"27,81",,,,,,,,"343,49",,,,,,,,
ALFREDO CHAVES-ES,,,,ES,,,,,"21,85",,,,,,,,-,,,,,,"21,85",,,,,,,,"269,87",,,,,,,,
ALTO RIO NOVO-ES,,,,ES,,,,,"19,86",,,,,,,,-,,,,,,"19,86",,,,,,,,"245,36",,,,,,,,
APIACA-ES,,,,ES,,,,,"19,86",,,,,,,,-,,,,,,"19,86",,,,,,,,"245,36",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATILIO VIVACQUA-ES,,,,ES,,,,,"19,86",,,,,,,,-,,,,,,"19,86",,,,,,,,"245,36",,,,,,,,
BAIXO GUANDU-ES,,,,ES,,,,,"26,81",,,,,,,,-,,,,,,"26,81",,,,,,,,"331,23",,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,ES,,,,,"29,80",,,,,,,,-,,,,,,"29,80",,,,,,,,368,,,,,,,,
BOA ESPERANCA-ES,,,,ES,,,,,"21,85",,,,,,,,-,,,,,,"21,85",,,,,,,,"269,87",,,,,,,,
BOM JESUS DO NORTE-ES,,,,ES,,,,,"19,86",,,,,,,,-,,,,,,"19,86",,,,,,,,"245,36",,,,,,,,
BREJETUBA-ES,,,,ES,,,,,"20,86",,,,,,,,-,,,,,,"20,86",,,,,,,,"248,63",,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,ES,,,,,"39,72",,,,,,,,-,,,,,,"39,72",,,,,,,,"490,69",,,,,,,,
CASTELO-ES,,,,ES,,,,,"28,80",,,,,,,,-,,,,,,"28,80",,,,,,,,"346,75",,,,,,,,
COLATINA-ES,,,,ES,,,,,"37,74",,,,,,,,-,,,,,,"37,74",,,,,,,,"457,18",,,,,,,,
CONCEICAO DA BARRA-ES,,,,ES,,,,,"28.137,75",,,,,,,,"2.491,78",,,,,,"30.629,53",,,,,,,,"378.759,42",,,,,,,,
CONCEICAO DO CASTELO-ES,,,,ES,,,,,"20,86",,,,,,,,-,,,,,,"20,86",,,,,,,,"257,62",,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,ES,,,,,"19,86",,,,,,,,-,,,,,,"19,86",,,,,,,,"245,36",,,,,,,,
DOMINGOS MARTINS-ES,,,,ES,,,,,"27,81",,,,,,,,-,,,,,,"27,81",,,,,,,,"334,51",,,,,,,,
