ITAJUIPE-BA,,,,,,,,,BA,,"1.502,50",,,,,,,-,,,,,,"1.502,50",,,,,,,"14.491,20",,,,,,,,
ITAMARAJU-BA,,,,,,,,,BA,,"1.907,01",,,,,,,-,,,,,,"1.907,01",,,,,,,"18.392,68",,,,,,,,
ITAMARI-BA,,,,,,,,,BA,,"1.155,76",,,,,,,-,,,,,,"1.155,76",,,,,,,"11.147,06",,,,,,,,
ITAMBE-BA,,,,,,,,,BA,,"1.502,50",,,,,,,-,,,,,,"1.502,50",,,,,,,"14.491,20",,,,,,,,
ITANAGRA-BA,,,,,,,,,BA,,"104.321,72",,,,,,,"11.553,66",,,,,,"115.875,38",,,,,,,"1.288.570,45",,,,,,,,
ITANHEM-BA,,,,,,,,,BA,,"1.502,50",,,,,,,-,,,,,,"1.502,50",,,,,,,"14.491,20",,,,,,,,
ITAPARICA-BA,,,,,,,,,BA,,"137.553,21",,,,,,,"297.254,30",,,,,,"434.807,51",,,,,,,"4.107.503,70",,,,,,,,
ITAPE-BA,,,,,,,,,BA,,"1.213,55",,,,,,,-,,,,,,"1.213,55",,,,,,,"11.704,41",,,,,,,,
ITAPEBI-BA,,,,,,,,,BA,,"1.213,55",,,,,,,-,,,,,,"1.213,55",,,,,,,"11.704,41",,,,,,,,
ITAPETINGA-BA,,,,,,,,,BA,,"1.964,80",,,,,,,-,,,,,,"1.964,80",,,,,,,"18.950,02",,,,,,,,
ITAPICURU-BA,,,,,,,,,BA,,"1.675,86",,,,,,,-,,,,,,"1.675,86",,,,,,,"16.163,27",,,,,,,,
ITAPITANGA-BA,,,,,,,,,BA,,"1.213,55",,,,,,,-,,,,,,"1.213,55",,,,,,,"11.704,41",,,,,,,,
ITAQUARA-BA,,,,,,,,,BA,,"1.155,76",,,,,,,-,,,,,,"1.155,76",,,,,,,"11.147,06",,,,,,,,
ITARANTIM-BA,,,,,,,,,BA,,"1.444,71",,,,,,,-,,,,,,"1.444,71",,,,,,,"13.933,84",,,,,,,,
ITATIM-BA,,,,,,,,,BA,,"1.329,13",,,,,,,-,,,,,,"1.329,13",,,,,,,"12.819,14",,,,,,,,
ITIRUCU-BA,,,,,,,,,BA,,"1.271,34",,,,,,,-,,,,,,"1.271,34",,,,,,,"12.261,77",,,,,,,,
ITIUBA-BA,,,,,,,,,BA,,"1.733,65",,,,,,,-,,,,,,"1.733,65",,,,,,,"16.720,62",,,,,,,,
ITORORO-BA,,,,,,,,,BA,,"1.444,71",,,,,,,-,,,,,,"1.444,71",,,,,,,"13.933,84",,,,,,,,
ITUBERA-BA,,,,,,,,,BA,,"1.560,28",,,,,,,-,,,,,,"1.560,28",,,,,,,"15.048,55",,,,,,,,
JACOBINA-BA,,,,,,,,,BA,,"2.022,59",,,,,,,-,,,,,,"2.022,59",,,,,,,"19.507,40",,,,,,,,
JAGUAQUARA-BA,,,,,,,,,BA,,"1.849,23",,,,,,,-,,,,,,"1.849,23",,,,,,,"17.835,34",,,,,,,,
JAGUARIPE-BA,,,,,,,,,BA,,"62.276,70",,,,,,,-,,,,,,"62.276,70",,,,,,,"585.529,89",,,,,,,,
JANDAIRA-BA,,,,,,,,,BA,,"1.213,55",,,,,,,-,,,,,,"1.213,55",,,,,,,"11.704,41",,,,,,,,
JEQUIE-BA,,,,,,,,,BA,,"2.311,53",,,,,,,-,,,,,,"2.311,53",,,,,,,"22.294,18",,,,,,,,
JEREMOABO-BA,,,,,,,,,BA,,"1.733,65",,,,,,,-,,,,,,"1.733,65",,,,,,,"16.720,62",,,,,,,,
JIQUIRICA-BA,,,,,,,,,BA,,"1.329,13",,,,,,,-,,,,,,"1.329,13",,,,,,,"12.819,14",,,,,,,,
JITAUNA-BA,,,,,,,,,BA,,"1.329,13",,,,,,,-,,,,,,"1.329,13",,,,,,,"12.819,14",,,,,,,,
JUCURUCU-BA,,,,,,,,,BA,,"1.213,55",,,,,,,-,,,,,,"1.213,55",,,,,,,"11.704,41",,,,,,,,
JUSSARI-BA,,,,,,,,,BA,,"1.155,76",,,,,,,-,,,,,,"1.155,76",,,,,,,"11.147,06",,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,,,BA,,"1.155,76",,,,,,,-,,,,,,"1.155,76",,,,,,,"11.147,06",,,,,,,,
LAJE-BA,,,,,,,,,BA,,"1.502,50",,,,,,,-,,,,,,"1.502,50",,,,,,,"14.491,20",,,,,,,,
LAJEDAO-BA,,,,,,,,,BA,,"1.155,76",,,,,,,-,,,,,,"1.155,76",,,,,,,"11.147,06",,,,,,,,
LAJEDINHO-BA,,,,,,,,,BA,,"1.155,76",,,,,,,-,,,,,,"1.155,76",,,,,,,"11.147,06",,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,,,BA,,"1.155,76",,,,,,,-,,,,,,"1.155,76",,,,,,,"11.147,06",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAMARAO-BA,,,,,,,,,BA,,"1.155,76",,,,,,,-,,,,,,"1.155,76",,,,,,,"11.147,06",,,,,,,,
LAURO DE FREITAS-BA,,,,,,,,,BA,,"2.311,53",,,,,,,-,,,,,,"2.311,53",,,,,,,"22.294,18",,,,,,,,
MACAJUBA-BA,,,,,,,,,BA,,"1.213,55",,,,,,,-,,,,,,"1.213,55",,,,,,,"11.704,41",,,,,,,,
MACARANI-BA,,,,,,,,,BA,,"1.386,92",,,,,,,-,,,,,,"1.386,92",,,,,,,"13.376,48",,,,,,,,
MADRE DE DEUS-BA,,,,,,,,,BA,,"1.853.294,13",,,,,,,"1.371.278,54",,,,,,"3.224.572,67",,,,,,,"33.772.487,07",,,,,,,,
MAIQUINIQUE-BA,,,,,,,,,BA,,"1.155,76",,,,,,,-,,,,,,"1.155,76",,,,,,,"11.147,06",,,,,,,,
MAIRI-BA,,,,,,,,,BA,,"1.444,71",,,,,,,-,,,,,,"1.444,71",,,,,,,"13.933,84",,,,,,,,
MANOEL VITORINO-BA,,,,,,,,,BA,,"1.329,13",,,,,,,-,,,,,,"1.329,13",,,,,,,"12.819,14",,,,,,,,
MARACAS-BA,,,,,,,,,BA,,"1.560,28",,,,,,,-,,,,,,"1.560,28",,,,,,,"15.048,55",,,,,,,,
MARAGOGIPE-BA,,,,,,,,,BA,,"53.814,01",,,,,,,-,,,,,,"53.814,01",,,,,,,"510.070,67",,,,,,,,
MARAU-BA,,,,,,,,,BA,,"1.444,71",,,,,,,-,,,,,,"1.444,71",,,,,,,"13.933,84",,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,,,BA,,"1.213,55",,,,,,,-,,,,,,"1.213,55",,,,,,,"11.704,41",,,,,,,,
MASCOTE-BA,,,,,,,,,BA,,"1.329,13",,,,,,,-,,,,,,"1.329,13",,,,,,,"12.819,14",,,,,,,,
MATA DE SAO JOAO-BA,,,,,,,,,BA,,"220.227,03",,,,,,,"101.074,45",,,,,,"321.301,48",,,,,,,"3.579.173,70",,,,,,,,
MEDEIROS NETO-BA,,,,,,,,,BA,,"1.502,50",,,,,,,-,,,,,,"1.502,50",,,,,,,"14.491,20",,,,,,,,
MIGUEL CALMON-BA,,,,,,,,,BA,,"1.560,28",,,,,,,-,,,,,,"1.560,28",,,,,,,"15.048,55",,,,,,,,
MILAGRES-BA,,,,,,,,,BA,,"1.213,55",,,,,,,-,,,,,,"1.213,55",,,,,,,"11.704,41",,,,,,,,
MIRANTE-BA,,,,,,,,,BA,,"1.213,55",,,,,,,-,,,,,,"1.213,55",,,,,,,"11.704,41",,,,,,,,
MONTE SANTO-BA,,,,,,,,,BA,,"1.849,23",,,,,,,-,,,,,,"1.849,23",,,,,,,"17.835,34",,,,,,,,
MUCURI-BA,,,,,,,,,BA,,"1.733,65",,,,,,,-,,,,,,"1.733,65",,,,,,,"16.720,62",,,,,,,,
MUNDO NOVO-BA,,,,,,,,,BA,,"1.560,28",,,,,,,-,,,,,,"1.560,28",,,,,,,"15.048,55",,,,,,,,
MUNIZ FERREIRA-BA,,,,,,,,,BA,,"1.155,76",,,,,,,-,,,,,,"1.155,76",,,,,,,"11.147,06",,,,,,,,
MURITIBA-BA,,,,,,,,,BA,,"1.618,07",,,,,,,-,,,,,,"1.618,07",,,,,,,"15.605,90",,,,,,,,
MUTUIPE-BA,,,,,,,,,BA,,"1.502,50",,,,,,,-,,,,,,"1.502,50",,,,,,,"14.491,20",,,,,,,,
NAZARE-BA,,,,,,,,,BA,,"1.560,28",,,,,,,-,,,,,,"1.560,28",,,,,,,"15.048,55",,,,,,,,
NILO PECANHA-BA,,,,,,,,,BA,,"1.271,34",,,,,,,-,,,,,,"1.271,34",,,,,,,"12.261,77",,,,,,,,
NORDESTINA-BA,,,,,,,,,BA,,"1.271,34",,,,,,,-,,,,,,"1.271,34",,,,,,,"12.261,77",,,,,,,,
NOVA CANAA-BA,,,,,,,,,BA,,"1.386,92",,,,,,,-,,,,,,"1.386,92",,,,,,,"13.376,48",,,,,,,,
NOVA FATIMA-BA,,,,,,,,,BA,,"1.155,76",,,,,,,-,,,,,,"1.155,76",,,,,,,"11.147,06",,,,,,,,
NOVA IBIA-BA,,,,,,,,,BA,,"1.155,76",,,,,,,-,,,,,,"1.155,76",,,,,,,"11.147,06",,,,,,,,
NOVA ITARANA-BA,,,,,,,,,BA,,"1.155,76",,,,,,,-,,,,,,"1.155,76",,,,,,,"11.147,06",,,,,,,,
NOVA SOURE-BA,,,,,,,,,BA,,"1.560,28",,,,,,,-,,,,,,"1.560,28",,,,,,,"15.048,55",,,,,,,,
NOVA VICOSA-BA,,,,,,,,,BA,,"1.733,65",,,,,,,-,,,,,,"1.733,65",,,,,,,"16.720,62",,,,,,,,
NOVO TRIUNFO-BA,,,,,,,,,BA,,"1.329,13",,,,,,,-,,,,,,"1.329,13",,,,,,,"12.819,14",,,,,,,,
OLINDINA-BA,,,,,,,,,BA,,"1.560,28",,,,,,,-,,,,,,"1.560,28",,,,,,,"15.048,55",,,,,,,,
OURICANGAS-BA,,,,,,,,,BA,,"1.155,76",,,,,,,-,,,,,,"1.155,76",,,,,,,"11.147,06",,,,,,,,
OUROLANDIA-BA,,,,,,,,,BA,,"1.386,92",,,,,,,-,,,,,,"1.386,92",,,,,,,"13.376,48",,,,,,,,
PARIPIRANGA-BA,,,,,,,,,BA,,"1.560,28",,,,,,,-,,,,,,"1.560,28",,,,,,,"15.048,55",,,,,,,,
PAU BRASIL-BA,,,,,,,,,BA,,"1.213,55",,,,,,,-,,,,,,"1.213,55",,,,,,,"11.704,41",,,,,,,,
PAULO AFONSO-BA,,,,,,,,,BA,,"2.138,17",,,,,,,-,,,,,,"2.138,17",,,,,,,"20.622,11",,,,,,,,
PE DE SERRA-BA,,,,,,,,,BA,,"1.271,34",,,,,,,-,,,,,,"1.271,34",,,,,,,"12.261,77",,,,,,,,
PEDRAO-BA,,,,,,,,,BA,,"1.155,76",,,,,,,-,,,,,,"1.155,76",,,,,,,"11.147,06",,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,,,BA,,"1.386,92",,,,,,,-,,,,,,"1.386,92",,,,,,,"13.376,48",,,,,,,,
PINTADAS-BA,,,,,,,,,BA,,"1.213,55",,,,,,,-,,,,,,"1.213,55",,,,,,,"11.704,41",,,,,,,,
PIRAI DO NORTE-BA,,,,,,,,,BA,,"1.155,76",,,,,,,-,,,,,,"1.155,76",,,,,,,"11.147,06",,,,,,,,
PIRITIBA-BA,,,,,,,,,BA,,"1.502,50",,,,,,,-,,,,,,"1.502,50",,,,,,,"14.491,20",,,,,,,,
PLANALTINO-BA,,,,,,,,,BA,,"1.155,76",,,,,,,-,,,,,,"1.155,76",,,,,,,"11.147,06",,,,,,,,
PLANALTO-BA,,,,,,,,,BA,,"1.560,28",,,,,,,-,,,,,,"1.560,28",,,,,,,"15.048,55",,,,,,,,
POCOES-BA,,,,,,,,,BA,,"1.791,44",,,,,,,-,,,,,,"1.791,44",,,,,,,"17.277,97",,,,,,,,
POJUCA-BA,,,,,,,,,BA,,"581.938,45",,,,,,,"439.643,27",,,,,,"1.021.581,72",,,,,,,"10.926.299,18",,,,,,,,
PORTO SEGURO-BA,,,,,,,,,BA,,"2.195,96",,,,,,,-,,,,,,"2.195,96",,,,,,,"21.179,47",,,,,,,,
POTIRAGUA-BA,,,,,,,,,BA,,"1.155,76",,,,,,,-,,,,,,"1.155,76",,,,,,,"11.147,06",,,,,,,,
PRADO-BA,,,,,,,,,BA,,"1.560,28",,,,,,,-,,,,,,"1.560,28",,,,,,,"15.048,55",,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,,,BA,,"1.502,50",,,,,,,-,,,,,,"1.502,50",,,,,,,"14.491,20",,,,,,,,
QUEIMADAS-BA,,,,,,,,,BA,,"1.560,28",,,,,,,-,,,,,,"1.560,28",,,,,,,"15.048,55",,,,,,,,
QUIJINGUE-BA,,,,,,,,,BA,,"1.560,28",,,,,,,-,,,,,,"1.560,28",,,,,,,"15.048,55",,,,,,,,
QUIXABEIRA-BA,,,,,,,,,BA,,"1.155,76",,,,,,,-,,,,,,"1.155,76",,,,,,,"11.147,06",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,,,BA,,"1.502,50",,,,,,,-,,,,,,"1.502,50",,,,,,,"14.491,20",,,,,,,,
RETIROLANDIA-BA,,,,,,,,,BA,,"1.271,34",,,,,,,-,,,,,,"1.271,34",,,,,,,"12.261,77",,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,,,BA,,"1.675,86",,,,,,,-,,,,,,"1.675,86",,,,,,,"16.163,27",,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,,,BA,,"1.329,13",,,,,,,-,,,,,,"1.329,13",,,,,,,"12.819,14",,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,,,BA,,"1.791,44",,,,,,,-,,,,,,"1.791,44",,,,,,,"17.277,97",,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,,,BA,,"1.155,76",,,,,,,-,,,,,,"1.155,76",,,,,,,"11.147,06",,,,,,,,
RIO REAL-BA,,,,,,,,,BA,,"1.733,65",,,,,,,-,,,,,,"1.733,65",,,,,,,"16.720,62",,,,,,,,
RUY BARBOSA-BA,,,,,,,,,BA,,"1.618,07",,,,,,,-,,,,,,"1.618,07",,,,,,,"15.605,90",,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,,,BA,,"38.190,58",,,,,,,"296.094,14",,,,,,"334.284,72",,,,,,,"3.071.604,79",,,,,,,,
SALVADOR-BA,,,,,,,,,BA,,"69.437,43",,,,,,,"296.094,14",,,,,,"365.531,57",,,,,,,"3.375.727,88",,,,,,,,
SANTA BARBARA-BA,,,,,,,,,BA,,"1.444,71",,,,,,,-,,,,,,"1.444,71",,,,,,,"13.933,84",,,,,,,,
SANTA BRIGIDA-BA,,,,,,,,,BA,,"1.329,13",,,,,,,-,,,,,,"1.329,13",,,,,,,"12.819,14",,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,,,BA,,"1.560,28",,,,,,,-,,,,,,"1.560,28",,,,,,,"15.048,55",,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,,,BA,,"1.155,76",,,,,,,-,,,,,,"1.155,76",,,,,,,"11.147,06",,,,,,,,
SANTA INES-BA,,,,,,,,,BA,,"1.213,55",,,,,,,-,,,,,,"1.213,55",,,,,,,"11.704,41",,,,,,,,
SANTA LUZIA-BA,,,,,,,,,BA,,"1.271,34",,,,,,,-,,,,,,"1.271,34",,,,,,,"12.261,77",,,,,,,,
SANTA TERESINHA-BA,,,,,,,,,BA,,"1.155,76",,,,,,,-,,,,,,"1.155,76",,,,,,,"11.147,06",,,,,,,,
SANTALUZ-BA,,,,,,,,,BA,,"1.675,86",,,,,,,-,,,,,,"1.675,86",,,,,,,"16.163,27",,,,,,,,
SANTANOPOLIS-BA,,,,,,,,,BA,,"1.155,76",,,,,,,-,,,,,,"1.155,76",,,,,,,"11.147,06",,,,,,,,
SANTO AMARO-BA,,,,,,,,,BA,,"57.285,88",,,,,,,"296.094,14",,,,,,"353.380,02",,,,,,,"3.257.457,79",,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,,,BA,,"2.080,38",,,,,,,-,,,,,,"2.080,38",,,,,,,"20.064,75",,,,,,,,
SANTO ESTEVAO-BA,,,,,,,,,BA,,"1.791,44",,,,,,,-,,,,,,"1.791,44",,,,,,,"17.277,97",,,,,,,,
SAO DOMINGOS-BA,,,,,,,,,BA,,"1.155,76",,,,,,,-,,,,,,"1.155,76",,,,,,,"11.147,06",,,,,,,,
SAO FELIPE-BA,,,,,,,,,BA,,"1.502,50",,,,,,,-,,,,,,"1.502,50",,,,,,,"14.491,20",,,,,,,,
SAO FELIX-BA,,,,,,,,,BA,,"1.329,13",,,,,,,-,,,,,,"1.329,13",,,,,,,"12.819,14",,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,,,BA,,"2.142.908,70",,,,,,,"1.142.491,25",,,,,,"3.285.399,95",,,,,,,"35.894.843,16",,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,,,BA,,"1.675,86",,,,,,,-,,,,,,"1.675,86",,,,,,,"16.163,27",,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,,,BA,,"1.155,76",,,,,,,-,,,,,,"1.155,76",,,,,,,"11.147,06",,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,,,BA,,"1.213,55",,,,,,,-,,,,,,"1.213,55",,,,,,,"11.704,41",,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,,,BA,,"1.213,55",,,,,,,-,,,,,,"1.213,55",,,,,,,"11.704,41",,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,,,BA,,"495.089,66",,,,,,,"266.243,10",,,,,,"761.332,76",,,,,,,"7.236.602,11",,,,,,,,
SAPEACU-BA,,,,,,,,,BA,,"1.386,92",,,,,,,-,,,,,,"1.386,92",,,,,,,"13.376,48",,,,,,,,
SATIRO DIAS-BA,,,,,,,,,BA,,"91.507,82",,,,,,,"589,25",,,,,,"92.097,07",,,,,,,"997.303,31",,,,,,,,
SAUBARA-BA,,,,,,,,,BA,,"36.454,65",,,,,,,"296.094,14",,,,,,"332.548,79",,,,,,,"3.054.709,05",,,,,,,,
SERRA PRETA-BA,,,,,,,,,BA,,"1.329,13",,,,,,,-,,,,,,"1.329,13",,,,,,,"12.819,14",,,,,,,,
SERRINHA-BA,,,,,,,,,BA,,"2.022,59",,,,,,,-,,,,,,"2.022,59",,,,,,,"19.507,40",,,,,,,,
SERROLANDIA-BA,,,,,,,,,BA,,"1.271,34",,,,,,,-,,,,,,"1.271,34",,,,,,,"12.261,77",,,,,,,,
SIMOES FILHO-BA,,,,,,,,,BA,,"92.724,48",,,,,,,"1.156,80",,,,,,"93.881,28",,,,,,,"1.004.020,81",,,,,,,,
SITIO DO QUINTO-BA,,,,,,,,,BA,,"1.271,34",,,,,,,-,,,,,,"1.271,34",,,,,,,"12.261,77",,,,,,,,
TANQUINHO-BA,,,,,,,,,BA,,"1.155,76",,,,,,,-,,,,,,"1.155,76",,,,,,,"11.147,06",,,,,,,,
TAPEROA-BA,,,,,,,,,BA,,"1.444,71",,,,,,,-,,,,,,"1.444,71",,,,,,,"13.933,84",,,,,,,,
TAPIRAMUTA-BA,,,,,,,,,BA,,"1.386,92",,,,,,,-,,,,,,"1.386,92",,,,,,,"13.376,48",,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,,,BA,,"2.253,75",,,,,,,-,,,,,,"2.253,75",,,,,,,"21.736,83",,,,,,,,
TEODORO SAMPAIO-BA,,,,,,,,,BA,,"91.832,48",,,,,,,"1.029,52",,,,,,"92.862,00",,,,,,,"986.897,43",,,,,,,,
TEOFILANDIA-BA,,,,,,,,,BA,,"1.502,50",,,,,,,-,,,,,,"1.502,50",,,,,,,"14.491,20",,,,,,,,
TEOLANDIA-BA,,,,,,,,,BA,,"1.329,13",,,,,,,-,,,,,,"1.329,13",,,,,,,"12.819,14",,,,,,,,
TERRA NOVA-BA,,,,,,,,,BA,,"1.370,44",,,,,,,"63,92",,,,,,"1.434,36",,,,,,,"12.842,32",,,,,,,,
TUCANO-BA,,,,,,,,,BA,,"1.849,23",,,,,,,-,,,,,,"1.849,23",,,,,,,"17.835,34",,,,,,,,
UAUA-BA,,,,,,,,,BA,,"1.560,28",,,,,,,-,,,,,,"1.560,28",,,,,,,"15.048,55",,,,,,,,
UBAIRA-BA,,,,,,,,,BA,,"1.444,71",,,,,,,-,,,,,,"1.444,71",,,,,,,"13.933,84",,,,,,,,
UBAITABA-BA,,,,,,,,,BA,,"1.502,50",,,,,,,-,,,,,,"1.502,50",,,,,,,"14.491,20",,,,,,,,
UBATA-BA,,,,,,,,,BA,,"1.560,28",,,,,,,-,,,,,,"1.560,28",,,,,,,"15.048,55",,,,,,,,
UNA-BA,,,,,,,,,BA,,"1.560,28",,,,,,,-,,,,,,"1.560,28",,,,,,,"15.048,55",,,,,,,,
URUCUCA-BA,,,,,,,,,BA,,"1.444,71",,,,,,,-,,,,,,"1.444,71",,,,,,,"13.933,84",,,,,,,,
VALENCA-BA,,,,,,,,,BA,,"62.276,70",,,,,,,-,,,,,,"62.276,70",,,,,,,"585.529,89",,,,,,,,
VALENTE-BA,,,,,,,,,BA,,"1.560,28",,,,,,,-,,,,,,"1.560,28",,,,,,,"15.048,55",,,,,,,,
VARZEA DA ROCA-BA,,,,,,,,,BA,,"1.271,34",,,,,,,-,,,,,,"1.271,34",,,,,,,"12.261,77",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VARZEA DO POCO-BA,,,,,,,,,BA,,"1.155,76",,,,,,,-,,,,,,"1.155,76",,,,,,,"11.147,06",,,,,,,,
VARZEA NOVA-BA,,,,,,,,,BA,,"1.271,34",,,,,,,-,,,,,,"1.271,34",,,,,,,"12.261,77",,,,,,,,
VARZEDO-BA,,,,,,,,,BA,,"1.155,76",,,,,,,-,,,,,,"1.155,76",,,,,,,"11.147,06",,,,,,,,
VERA CRUZ-BA,,,,,,,,,BA,,"96.177,51",,,,,,,"1.376,90",,,,,,"97.554,41",,,,,,,"1.009.552,60",,,,,,,,
VEREDA-BA,,,,,,,,,BA,,"1.155,76",,,,,,,-,,,,,,"1.155,76",,,,,,,"11.147,06",,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,,,BA,,"2.311,53",,,,,,,-,,,,,,"2.311,53",,,,,,,"22.294,18",,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,,,,BA,,"1.502,50",,,,,,,-,,,,,,"1.502,50",,,,,,,"14.491,20",,,,,,,,
BAHIA  TOTAL,,,,,,,,,,,"9.426.893,95",,,,,,,"7.120.644,30",,,,,,"16.547.538,25",,,,,,,"170.992.943,84",,,,,,,,
ACARAU-CE,,,,,,,,,CE,,"2.440,58",,,,,,,-,,,,,,"2.440,58",,,,,,,"28.899,39",,,,,,,,
ALCANTARAS-CE,,,,,,,,,CE,,"1.553,09",,,,,,,-,,,,,,"1.553,09",,,,,,,"18.390,48",,,,,,,,
AMONTADA-CE,,,,,,,,,CE,,"50.187,86",,,,,,,"13.084,66",,,,,,"63.272,52",,,,,,,"1.240.179,79",,,,,,,,
APUIARES-CE,,,,,,,,,CE,,"1.627,05",,,,,,,-,,,,,,"1.627,05",,,,,,,"19.266,24",,,,,,,,
AQUIRAZ-CE,,,,,,,,,CE,,-,,,,,,,"29.248,44",,,,,,"29.248,44",,,,,,,"345.905,55",,,,,,,,
ARACATI-CE,,,,,,,,,CE,,"133.134,40",,,,,,,"20.956,02",,,,,,"154.090,42",,,,,,,"1.738.085,23",,,,,,,,
ARARENDA-CE,,,,,,,,,CE,,"1.553,09",,,,,,,-,,,,,,"1.553,09",,,,,,,"18.390,48",,,,,,,,
BARROQUINHA-CE,,,,,,,,,CE,,"1.701,01",,,,,,,-,,,,,,"1.701,01",,,,,,,"20.141,97",,,,,,,,
BELA CRUZ-CE,,,,,,,,,CE,,"2.070,79",,,,,,,-,,,,,,"2.070,79",,,,,,,"24.520,66",,,,,,,,
CAMOCIM-CE,,,,,,,,,CE,,"2.440,58",,,,,,,-,,,,,,"2.440,58",,,,,,,"28.899,39",,,,,,,,
CANINDE-CE,,,,,,,,,CE,,"2.588,49",,,,,,,-,,,,,,"2.588,49",,,,,,,"30.650,87",,,,,,,,
CARIDADE-CE,,,,,,,,,CE,,"1.922,88",,,,,,,-,,,,,,"1.922,88",,,,,,,"22.769,20",,,,,,,,
CARIRE-CE,,,,,,,,,CE,,"1.848,92",,,,,,,-,,,,,,"1.848,92",,,,,,,"21.893,45",,,,,,,,
CARNAUBAL-CE,,,,,,,,,CE,,"1.774,97",,,,,,,-,,,,,,"1.774,97",,,,,,,"21.017,71",,,,,,,,
CATUNDA-CE,,,,,,,,,CE,,"1.479,14",,,,,,,-,,,,,,"1.479,14",,,,,,,"17.514,74",,,,,,,,
CAUCAIA-CE,,,,,,,,,CE,,-,,,,,,,"29.248,44",,,,,,"29.248,44",,,,,,,"328.677,50",,,,,,,,
CHAVAL-CE,,,,,,,,,CE,,"1.627,05",,,,,,,-,,,,,,"1.627,05",,,,,,,"19.266,24",,,,,,,,
COREAU-CE,,,,,,,,,CE,,"1.922,88",,,,,,,-,,,,,,"1.922,88",,,,,,,"22.769,20",,,,,,,,
CRATEUS-CE,,,,,,,,,CE,,"2.588,49",,,,,,,-,,,,,,"2.588,49",,,,,,,"30.650,87",,,,,,,,
CROATA-CE,,,,,,,,,CE,,"1.774,97",,,,,,,-,,,,,,"1.774,97",,,,,,,"21.017,71",,,,,,,,
CRUZ-CE,,,,,,,,,CE,,"1.922,88",,,,,,,-,,,,,,"1.922,88",,,,,,,"22.769,20",,,,,,,,
FORQUILHA-CE,,,,,,,,,CE,,"1.922,88",,,,,,,-,,,,,,"1.922,88",,,,,,,"22.769,20",,,,,,,,
FORTALEZA-CE,,,,,,,,,CE,,"1.855.685,46",,,,,,,"38.997,93",,,,,,"1.894.683,39",,,,,,,"22.565.354,21",,,,,,,,
FRECHEIRINHA-CE,,,,,,,,,CE,,"1.627,05",,,,,,,-,,,,,,"1.627,05",,,,,,,"19.266,24",,,,,,,,
GENERAL SAMPAIO-CE,,,,,,,,,CE,,"1.479,14",,,,,,,-,,,,,,"1.479,14",,,,,,,"17.514,74",,,,,,,,
GRACA-CE,,,,,,,,,CE,,"1.701,01",,,,,,,-,,,,,,"1.701,01",,,,,,,"20.141,97",,,,,,,,
GRANJA-CE,,,,,,,,,CE,,"2.366,62",,,,,,,-,,,,,,"2.366,62",,,,,,,"28.023,64",,,,,,,,
GROAIRAS-CE,,,,,,,,,CE,,"1.553,09",,,,,,,-,,,,,,"1.553,09",,,,,,,"18.390,48",,,,,,,,
GUARACIABA DO NORTE-CE,,,,,,,,,CE,,"2.218,71",,,,,,,-,,,,,,"2.218,71",,,,,,,"26.272,16",,,,,,,,
HIDROLANDIA-CE,,,,,,,,,CE,,"1.848,92",,,,,,,-,,,,,,"1.848,92",,,,,,,"21.893,45",,,,,,,,
IBIAPINA-CE,,,,,,,,,CE,,"1.922,88",,,,,,,-,,,,,,"1.922,88",,,,,,,"22.769,20",,,,,,,,
ICAPUI-CE,,,,,,,,,CE,,"107.797,35",,,,,,,"17.169,90",,,,,,"124.967,25",,,,,,,"1.368.992,09",,,,,,,,
INDEPENDENCIA-CE,,,,,,,,,CE,,"1.996,84",,,,,,,-,,,,,,"1.996,84",,,,,,,"23.644,94",,,,,,,,
