JOAQUIM GOMES-AL,,,,,,,,AL,,,,"933,49",,,,,,,-,,,,,,,"933,49",,,,,,,,,,"2.630,93",,,,,,,,,,
JUNDIA-AL,,,,,,,,AL,,,,"718,07",,,,,,,-,,,,,,,"718,07",,,,,,,,,,"2.023,79",,,,,,,,,,
JUNQUEIRO-AL,,,,,,,,AL,,,,"933,49",,,,,,,-,,,,,,,"933,49",,,,,,,,,,"2.630,93",,,,,,,,,,
MACEIO-AL,,,,,,,,AL,,,,"88.208,97",,,,,,,"23.901,88",,,,,,,"112.110,85",,,,,,,,,,"324.502,83",,,,,,,,,,
MARAGOGI-AL,,,,,,,,AL,,,,"1.005,30",,,,,,,-,,,,,,,"1.005,30",,,,,,,,,,"2.833,30",,,,,,,,,,
MARECHAL DEODORO-AL,,,,,,,,AL,,,,"52.855,20",,,,,,,"41.039,04",,,,,,,"93.894,24",,,,,,,,,,"257.391,64",,,,,,,,,,
MATRIZ DE CAMARAGIBE-AL,,,,,,,,AL,,,,"933,49",,,,,,,-,,,,,,,"933,49",,,,,,,,,,"2.630,93",,,,,,,,,,
MESSIAS-AL,,,,,,,,AL,,,,"825,78",,,,,,,-,,,,,,,"825,78",,,,,,,,,,"2.327,35",,,,,,,,,,
MURICI-AL,,,,,,,,AL,,,,"969,39",,,,,,,-,,,,,,,"969,39",,,,,,,,,,"2.732,11",,,,,,,,,,
NOVO LINO-AL,,,,,,,,AL,,,,"789,88",,,,,,,-,,,,,,,"789,88",,,,,,,,,,"2.226,17",,,,,,,,,,
PARIPUEIRA-AL,,,,,,,,AL,,,,"753,97",,,,,,,"7.665,33",,,,,,,"8.419,30",,,,,,,,,,"22.967,43",,,,,,,,,,
PASSO DE CAMARAGIBE-AL,,,,,,,,AL,,,,"825,78",,,,,,,-,,,,,,,"825,78",,,,,,,,,,"2.327,35",,,,,,,,,,
PENEDO-AL,,,,,,,,AL,,,,"405.247,41",,,,,,,"110,63",,,,,,,"405.358,04",,,,,,,,,,"1.242.350,51",,,,,,,,,,
PIACABUCU-AL,,,,,,,,AL,,,,"861,68",,,,,,,-,,,,,,,"861,68",,,,,,,,,,"2.428,54",,,,,,,,,,
PILAR-AL,,,,,,,,AL,,,,"238.078,39",,,,,,,"130.754,58",,,,,,,"368.832,97",,,,,,,,,,"1.048.376,49",,,,,,,,,,
PINDOBA-AL,,,,,,,,AL,,,,"718,07",,,,,,,-,,,,,,,"718,07",,,,,,,,,,"2.023,79",,,,,,,,,,
PORTO CALVO-AL,,,,,,,,AL,,,,"969,39",,,,,,,-,,,,,,,"969,39",,,,,,,,,,"2.732,11",,,,,,,,,,
PORTO DE PEDRAS-AL,,,,,,,,AL,,,,"718,07",,,,,,,-,,,,,,,"718,07",,,,,,,,,,"2.023,79",,,,,,,,,,
PORTO REAL DO COLEGIO-AL,,,,,,,,AL,,,,"897,59",,,,,,,-,,,,,,,"897,59",,,,,,,,,,"2.529,74",,,,,,,,,,
RIO LARGO-AL,,,,,,,,AL,,,,"407.508,86",,,,,,,"8.902,78",,,,,,,"416.411,64",,,,,,,,,,"1.270.469,97",,,,,,,,,,
ROTEIRO-AL,,,,,,,,AL,,,,"2.123.237,90",,,,,,,"916,22",,,,,,,"2.124.154,12",,,,,,,,,,"6.183.040,54",,,,,,,,,,
SANTA LUZIA DO NORTE-AL,,,,,,,,AL,,,,"69.246,45",,,,,,,"359,82",,,,,,,"69.606,27",,,,,,,,,,"201.935,48",,,,,,,,,,
SANTANA DO MUNDAU-AL,,,,,,,,AL,,,,"753,97",,,,,,,-,,,,,,,"753,97",,,,,,,,,,"2.124,98",,,,,,,,,,
SAO JOSE DA LAJE-AL,,,,,,,,AL,,,,"933,49",,,,,,,-,,,,,,,"933,49",,,,,,,,,,"2.630,93",,,,,,,,,,
SAO LUIS DO QUITUNDE-AL,,,,,,,,AL,,,,"1.041,20",,,,,,,-,,,,,,,"1.041,20",,,,,,,,,,"2.934,49",,,,,,,,,,
SAO MIGUEL DOS CAMPOS-AL,,,,,,,,AL,,,,"333.014,38",,,,,,,"200.548,55",,,,,,,"533.562,93",,,,,,,,,,"1.491.963,99",,,,,,,,,,
SAO MIGUEL DOS MILAGRES-AL,,,,,,,,AL,,,,"718,07",,,,,,,-,,,,,,,"718,07",,,,,,,,,,"2.023,79",,,,,,,,,,
SATUBA-AL,,,,,,,,AL,,,,"9.587,94",,,,,,,"6.082,59",,,,,,,"15.670,53",,,,,,,,,,"48.119,65",,,,,,,,,,
TEOTONIO VILELA-AL,,,,,,,,AL,,,,"1.113,01",,,,,,,-,,,,,,,"1.113,01",,,,,,,,,,"3.136,88",,,,,,,,,,
UNIAO DOS PALMARES-AL,,,,,,,,AL,,,,"1.184,82",,,,,,,-,,,,,,,"1.184,82",,,,,,,,,,"3.339,26",,,,,,,,,,
VICOSA-AL,,,,,,,,AL,,,,"969,39",,,,,,,-,,,,,,,"969,39",,,,,,,,,,"2.732,11",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALAGOAS  TOTAL,,,,,,,,,,,,"6.071.373,77",,,,,,,"537.164,38",,,,,,,"6.608.538,15",,,,,,,,,,"19.225.523,90",,,,,,,,,,
ANAMA-AM,,,,,,,,AM,,,,"68.031,64",,,,,,,"3.102,32",,,,,,,"71.133,96",,,,,,,,,,"147.384,97",,,,,,,,,,
ANORI-AM,,,,,,,,AM,,,,"68.031,64",,,,,,,"3.386,93",,,,,,,"71.418,57",,,,,,,,,,"147.843,67",,,,,,,,,,
AUTAZES-AM,,,,,,,,AM,,,,-,,,,,,,"8.871,79",,,,,,,"8.871,79",,,,,,,,,,"29.962,16",,,,,,,,,,
BERURI-AM,,,,,,,,AM,,,,-,,,,,,,"3.061,06",,,,,,,"3.061,06",,,,,,,,,,"9.011,07",,,,,,,,,,
CAAPIRANGA-AM,,,,,,,,AM,,,,"68.031,64",,,,,,,"214,56",,,,,,,"68.246,20",,,,,,,,,,"197.896,53",,,,,,,,,,
CAREIRO DA VARZEA-AM,,,,,,,,AM,,,,-,,,,,,,"8.871,79",,,,,,,"8.871,79",,,,,,,,,,"29.962,16",,,,,,,,,,
CAREIRO-AM,,,,,,,,AM,,,,-,,,,,,,"3.061,06",,,,,,,"3.061,06",,,,,,,,,,"9.011,07",,,,,,,,,,
COARI-AM,,,,,,,,AM,,,,"3.648.588,27",,,,,,,"3.299.793,63",,,,,,,"6.948.381,90",,,,,,,,,,"20.110.038,46",,,,,,,,,,
CODAJAS-AM,,,,,,,,AM,,,,"68.031,64",,,,,,,"3.515,32",,,,,,,"71.546,96",,,,,,,,,,"207.513,90",,,,,,,,,,
IRANDUBA-AM,,,,,,,,AM,,,,-,,,,,,,"8.871,79",,,,,,,"8.871,79",,,,,,,,,,"29.962,16",,,,,,,,,,
ITACOATIARA-AM,,,,,,,,AM,,,,-,,,,,,,"8.871,79",,,,,,,"8.871,79",,,,,,,,,,"29.962,16",,,,,,,,,,
ITAPIRANGA-AM,,,,,,,,AM,,,,-,,,,,,,"8.871,79",,,,,,,"8.871,79",,,,,,,,,,"29.962,16",,,,,,,,,,
MANACAPURU-AM,,,,,,,,AM,,,,-,,,,,,,"3.061,06",,,,,,,"3.061,06",,,,,,,,,,"9.011,07",,,,,,,,,,
MANAQUIRI-AM,,,,,,,,AM,,,,-,,,,,,,"3.061,06",,,,,,,"3.061,06",,,,,,,,,,"9.011,07",,,,,,,,,,
MANAUS-AM,,,,,,,,AM,,,,"404.062,59",,,,,,,"257.013,29",,,,,,,"661.075,88",,,,,,,,,,"2.098.439,47",,,,,,,,,,
PARINTINS-AM,,,,,,,,AM,,,,-,,,,,,,"8.871,79",,,,,,,"8.871,79",,,,,,,,,,"29.962,16",,,,,,,,,,
SILVES-AM,,,,,,,,AM,,,,-,,,,,,,"8.871,79",,,,,,,"8.871,79",,,,,,,,,,"29.962,16",,,,,,,,,,
TEFE-AM,,,,,,,,AM,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,"73.277,42",,,,,,,,,,
URUCARA-AM,,,,,,,,AM,,,,-,,,,,,,"8.871,79",,,,,,,"8.871,79",,,,,,,,,,"29.962,16",,,,,,,,,,
URUCURITUBA-AM,,,,,,,,AM,,,,-,,,,,,,"8.871,79",,,,,,,"8.871,79",,,,,,,,,,"29.962,16",,,,,,,,,,
AMAZONAS  TOTAL,,,,,,,,,,,,"4.324.777,42",,,,,,,"3.659.116,40",,,,,,,"7.983.893,82",,,,,,,,,,"23.288.098,14",,,,,,,,,,
LARANJAL DO JARI-AP,,,,,,,,AP,,,,-,,,,,,,"8.871,79",,,,,,,"8.871,79",,,,,,,,,,"29.962,16",,,,,,,,,,
MACAPA-AP,,,,,,,,AP,,,,-,,,,,,,"8.871,79",,,,,,,"8.871,79",,,,,,,,,,"29.962,16",,,,,,,,,,
MAZAGAO-AP,,,,,,,,AP,,,,-,,,,,,,"8.871,79",,,,,,,"8.871,79",,,,,,,,,,"29.962,16",,,,,,,,,,
AMAPA  TOTAL,,,,,,,,,,,,-,,,,,,,"26.615,37",,,,,,,"26.615,37",,,,,,,,,,"89.886,48",,,,,,,,,,
ACAJUTIBA-BA,,,,,,,,BA,,,,"1.584,97",,,,,,,-,,,,,,,"1.584,97",,,,,,,,,,"4.638,87",,,,,,,,,,
ADUSTINA-BA,,,,,,,,BA,,,,"1.584,97",,,,,,,-,,,,,,,"1.584,97",,,,,,,,,,"4.638,87",,,,,,,,,,
AGUA FRIA-BA,,,,,,,,BA,,,,"1.584,97",,,,,,,-,,,,,,,"1.584,97",,,,,,,,,,"4.638,87",,,,,,,,,,
AIQUARA-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
ALAGOINHAS-BA,,,,,,,,BA,,,,"459.708,87",,,,,,,"299.078,53",,,,,,,"758.787,40",,,,,,,,,,"2.264.625,78",,,,,,,,,,
ALCOBACA-BA,,,,,,,,BA,,,,"1.791,70",,,,,,,-,,,,,,,"1.791,70",,,,,,,,,,"5.243,94",,,,,,,,,,
ALMADINA-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
AMARGOSA-BA,,,,,,,,BA,,,,"1.998,44",,,,,,,-,,,,,,,"1.998,44",,,,,,,,,,"5.849,01",,,,,,,,,,
AMELIA RODRIGUES-BA,,,,,,,,BA,,,,"1.860,61",,,,,,,-,,,,,,,"1.860,61",,,,,,,,,,"5.445,63",,,,,,,,,,
ANAGE-BA,,,,,,,,BA,,,,"1.860,61",,,,,,,-,,,,,,,"1.860,61",,,,,,,,,,"5.445,63",,,,,,,,,,
ANGUERA-BA,,,,,,,,BA,,,,"1.447,14",,,,,,,-,,,,,,,"1.447,14",,,,,,,,,,"4.235,48",,,,,,,,,,
ANTAS-BA,,,,,,,,BA,,,,"1.653,88",,,,,,,-,,,,,,,"1.653,88",,,,,,,,,,"4.840,55",,,,,,,,,,
ANTONIO CARDOSO-BA,,,,,,,,BA,,,,"1.447,14",,,,,,,-,,,,,,,"1.447,14",,,,,,,,,,"4.235,48",,,,,,,,,,
APORA-BA,,,,,,,,BA,,,,"1.653,88",,,,,,,-,,,,,,,"1.653,88",,,,,,,,,,"4.840,55",,,,,,,,,,
APUAREMA-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
ARACAS-BA,,,,,,,,BA,,,,"558.330,67",,,,,,,"332.396,60",,,,,,,"890.727,27",,,,,,,,,,"2.465.795,75",,,,,,,,,,
ARACI-BA,,,,,,,,BA,,,,"2.205,17",,,,,,,-,,,,,,,"2.205,17",,,,,,,,,,"6.454,08",,,,,,,,,,
ARAMARI-BA,,,,,,,,BA,,,,"3.191,30",,,,,,,"732,54",,,,,,,"3.923,84",,,,,,,,,,"10.811,20",,,,,,,,,,
ARATACA-BA,,,,,,,,BA,,,,"1.447,14",,,,,,,-,,,,,,,"1.447,14",,,,,,,,,,"4.235,48",,,,,,,,,,
ARATUIPE-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
AURELINO LEAL-BA,,,,,,,,BA,,,,"1.516,05",,,,,,,-,,,,,,,"1.516,05",,,,,,,,,,"4.437,17",,,,,,,,,,
BAIXA GRANDE-BA,,,,,,,,BA,,,,"1.791,70",,,,,,,-,,,,,,,"1.791,70",,,,,,,,,,"5.243,94",,,,,,,,,,
BANZAE-BA,,,,,,,,BA,,,,"1.447,14",,,,,,,-,,,,,,,"1.447,14",,,,,,,,,,"4.235,48",,,,,,,,,,
BARRA DO CHOCA-BA,,,,,,,,BA,,,,"1.998,44",,,,,,,-,,,,,,,"1.998,44",,,,,,,,,,"5.849,01",,,,,,,,,,
BARRA DO ROCHA-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
BARRO PRETO-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
BARROCAS-BA,,,,,,,,BA,,,,"1.584,97",,,,,,,-,,,,,,,"1.584,97",,,,,,,,,,"4.638,87",,,,,,,,,,
BELMONTE-BA,,,,,,,,BA,,,,"1.791,70",,,,,,,-,,,,,,,"1.791,70",,,,,,,,,,"5.243,94",,,,,,,,,,
BELO CAMPO-BA,,,,,,,,BA,,,,"1.653,88",,,,,,,-,,,,,,,"1.653,88",,,,,,,,,,"4.840,55",,,,,,,,,,
BIRITINGA-BA,,,,,,,,BA,,,,"1.584,97",,,,,,,-,,,,,,,"1.584,97",,,,,,,,,,"4.638,87",,,,,,,,,,
BOA NOVA-BA,,,,,,,,BA,,,,"1.584,97",,,,,,,-,,,,,,,"1.584,97",,,,,,,,,,"4.638,87",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOA VISTA DO TUPIM-BA,,,,,,,,BA,,,,"1.653,88",,,,,,,-,,,,,,,"1.653,88",,,,,,,,,,"4.840,55",,,,,,,,,,
BOM JESUS DA SERRA-BA,,,,,,,,BA,,,,"1.447,14",,,,,,,-,,,,,,,"1.447,14",,,,,,,,,,"4.235,48",,,,,,,,,,
BREJOES-BA,,,,,,,,BA,,,,"1.584,97",,,,,,,-,,,,,,,"1.584,97",,,,,,,,,,"4.638,87",,,,,,,,,,
BUERAREMA-BA,,,,,,,,BA,,,,"1.722,79",,,,,,,-,,,,,,,"1.722,79",,,,,,,,,,"5.042,24",,,,,,,,,,
CAATIBA-BA,,,,,,,,BA,,,,"1.447,14",,,,,,,-,,,,,,,"1.447,14",,,,,,,,,,"4.235,48",,,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,,,,,BA,,,,"1.653,88",,,,,,,-,,,,,,,"1.653,88",,,,,,,,,,"4.840,55",,,,,,,,,,
CACHOEIRA-BA,,,,,,,,BA,,,,"1.998,44",,,,,,,-,,,,,,,"1.998,44",,,,,,,,,,"5.849,01",,,,,,,,,,
CAEM-BA,,,,,,,,BA,,,,"1.447,14",,,,,,,-,,,,,,,"1.447,14",,,,,,,,,,"4.235,48",,,,,,,,,,
CAETANOS-BA,,,,,,,,BA,,,,"1.516,05",,,,,,,-,,,,,,,"1.516,05",,,,,,,,,,"4.437,17",,,,,,,,,,
CAIRU-BA,,,,,,,,BA,,,,"47.611,73",,,,,,,"519.167,27",,,,,,,"566.779,00",,,,,,,,,,"1.654.324,40",,,,,,,,,,
CAMACAN-BA,,,,,,,,BA,,,,"1.929,53",,,,,,,-,,,,,,,"1.929,53",,,,,,,,,,"5.647,33",,,,,,,,,,
CAMACARI-BA,,,,,,,,BA,,,,"406.819,06",,,,,,,"321.952,72",,,,,,,"728.771,78",,,,,,,,,,"2.118.684,51",,,,,,,,,,
CAMAMU-BA,,,,,,,,BA,,,,"1.998,44",,,,,,,-,,,,,,,"1.998,44",,,,,,,,,,"5.849,01",,,,,,,,,,
CANAVIEIRAS-BA,,,,,,,,BA,,,,"1.998,44",,,,,,,-,,,,,,,"1.998,44",,,,,,,,,,"5.849,01",,,,,,,,,,
CANDEAL-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
CANDEIAS-BA,,,,,,,,BA,,,,"655.939,75",,,,,,,"550.229,74",,,,,,,"1.206.169,49",,,,,,,,,,"3.586.155,06",,,,,,,,,,
CANDIDO SALES-BA,,,,,,,,BA,,,,"1.860,61",,,,,,,-,,,,,,,"1.860,61",,,,,,,,,,"5.445,63",,,,,,,,,,
CANSANCAO-BA,,,,,,,,BA,,,,"1.998,44",,,,,,,-,,,,,,,"1.998,44",,,,,,,,,,"5.849,01",,,,,,,,,,
CANUDOS-BA,,,,,,,,BA,,,,"1.584,97",,,,,,,-,,,,,,,"1.584,97",,,,,,,,,,"4.638,87",,,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,,,,,BA,,,,"1.447,14",,,,,,,-,,,,,,,"1.447,14",,,,,,,,,,"4.235,48",,,,,,,,,,
CAPIM GROSSO-BA,,,,,,,,BA,,,,"1.860,61",,,,,,,-,,,,,,,"1.860,61",,,,,,,,,,"5.445,63",,,,,,,,,,
CARAVELAS-BA,,,,,,,,BA,,,,"1.791,70",,,,,,,-,,,,,,,"1.791,70",,,,,,,,,,"5.243,94",,,,,,,,,,
CARDEAL DA SILVA-BA,,,,,,,,BA,,,,"134.837,82",,,,,,,"42.502,31",,,,,,,"177.340,13",,,,,,,,,,"506.929,73",,,,,,,,,,
CASTRO ALVES-BA,,,,,,,,BA,,,,"1.860,61",,,,,,,-,,,,,,,"1.860,61",,,,,,,,,,"5.445,63",,,,,,,,,,
CATU-BA,,,,,,,,BA,,,,"373.788,37",,,,,,,"192.670,48",,,,,,,"566.458,85",,,,,,,,,,"1.566.011,07",,,,,,,,,,
CICERO DANTAS-BA,,,,,,,,BA,,,,"1.998,44",,,,,,,-,,,,,,,"1.998,44",,,,,,,,,,"5.849,01",,,,,,,,,,
CIPO-BA,,,,,,,,BA,,,,"1.584,97",,,,,,,-,,,,,,,"1.584,97",,,,,,,,,,"4.638,87",,,,,,,,,,
COARACI-BA,,,,,,,,BA,,,,"1.791,70",,,,,,,-,,,,,,,"1.791,70",,,,,,,,,,"5.243,94",,,,,,,,,,
CONCEICAO DA FEIRA-BA,,,,,,,,BA,,,,"1.791,70",,,,,,,-,,,,,,,"1.791,70",,,,,,,,,,"5.243,94",,,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,,,,,BA,,,,"1.653,88",,,,,,,-,,,,,,,"1.653,88",,,,,,,,,,"4.840,55",,,,,,,,,,
CONCEICAO DO COITE-BA,,,,,,,,BA,,,,"2.274,08",,,,,,,-,,,,,,,"2.274,08",,,,,,,,,,"6.655,77",,,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,,,,,BA,,,,"1.929,53",,,,,,,-,,,,,,,"1.929,53",,,,,,,,,,"5.647,33",,,,,,,,,,
CONDE-BA,,,,,,,,BA,,,,"4.077,44",,,,,,,"1.474,30",,,,,,,"5.551,74",,,,,,,,,,"20.437,29",,,,,,,,,,
CORACAO DE MARIA-BA,,,,,,,,BA,,,,"1.791,70",,,,,,,-,,,,,,,"1.791,70",,,,,,,,,,"5.243,94",,,,,,,,,,
CORONEL JOAO SA-BA,,,,,,,,BA,,,,"1.653,88",,,,,,,-,,,,,,,"1.653,88",,,,,,,,,,"4.840,55",,,,,,,,,,
CRAVOLANDIA-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
CRISOPOLIS-BA,,,,,,,,BA,,,,"1.791,70",,,,,,,-,,,,,,,"1.791,70",,,,,,,,,,"5.243,94",,,,,,,,,,
CRUZ DAS ALMAS-BA,,,,,,,,BA,,,,"2.274,08",,,,,,,-,,,,,,,"2.274,08",,,,,,,,,,"6.655,77",,,,,,,,,,
DARIO MEIRA-BA,,,,,,,,BA,,,,"1.516,05",,,,,,,-,,,,,,,"1.516,05",,,,,,,,,,"4.437,17",,,,,,,,,,
DIAS D'AVILA-BA,,,,,,,,BA,,,,"2.343,00",,,,,,,-,,,,,,,"2.343,00",,,,,,,,,,"6.857,46",,,,,,,,,,
DOM MACEDO COSTA-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
ELISIO MEDRADO-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
ENCRUZILHADA-BA,,,,,,,,BA,,,,"1.791,70",,,,,,,-,,,,,,,"1.791,70",,,,,,,,,,"5.243,94",,,,,,,,,,
ENTRE RIOS-BA,,,,,,,,BA,,,,"418.557,46",,,,,,,"283.627,10",,,,,,,"702.184,56",,,,,,,,,,"2.129.804,78",,,,,,,,,,
ESPLANADA-BA,,,,,,,,BA,,,,"752.225,88",,,,,,,"573.809,50",,,,,,,"1.326.035,38",,,,,,,,,,"3.898.099,55",,,,,,,,,,
EUCLIDES DA CUNHA-BA,,,,,,,,BA,,,,"2.274,08",,,,,,,-,,,,,,,"2.274,08",,,,,,,,,,"6.655,77",,,,,,,,,,
EUNAPOLIS-BA,,,,,,,,BA,,,,"338.580,68",,,,,,,"6.520,68",,,,,,,"345.101,36",,,,,,,,,,"1.138.970,64",,,,,,,,,,
FATIMA-BA,,,,,,,,BA,,,,"1.653,88",,,,,,,-,,,,,,,"1.653,88",,,,,,,,,,"4.840,55",,,,,,,,,,
FEIRA DE SANTANA-BA,,,,,,,,BA,,,,"2.756,47",,,,,,,-,,,,,,,"2.756,47",,,,,,,,,,"8.067,61",,,,,,,,,,
FIRMINO ALVES-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
FLORESTA AZUL-BA,,,,,,,,BA,,,,"1.447,14",,,,,,,-,,,,,,,"1.447,14",,,,,,,,,,"4.235,48",,,,,,,,,,
GANDU-BA,,,,,,,,BA,,,,"1.929,53",,,,,,,-,,,,,,,"1.929,53",,,,,,,,,,"5.647,33",,,,,,,,,,
GAVIAO-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
GLORIA-BA,,,,,,,,BA,,,,"1.584,97",,,,,,,-,,,,,,,"1.584,97",,,,,,,,,,"4.638,87",,,,,,,,,,
GONGOGI-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,,,,,BA,,,,"1.722,79",,,,,,,-,,,,,,,"1.722,79",,,,,,,,,,"5.042,24",,,,,,,,,,
GUARATINGA-BA,,,,,,,,BA,,,,"1.791,70",,,,,,,-,,,,,,,"1.791,70",,,,,,,,,,"5.243,94",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HELIOPOLIS-BA,,,,,,,,BA,,,,"1.516,05",,,,,,,-,,,,,,,"1.516,05",,,,,,,,,,"4.437,17",,,,,,,,,,
IACU-BA,,,,,,,,BA,,,,"1.860,61",,,,,,,-,,,,,,,"1.860,61",,,,,,,,,,"5.445,63",,,,,,,,,,
IBICARAI-BA,,,,,,,,BA,,,,"1.860,61",,,,,,,-,,,,,,,"1.860,61",,,,,,,,,,"5.445,63",,,,,,,,,,
IBICUI-BA,,,,,,,,BA,,,,"1.584,97",,,,,,,-,,,,,,,"1.584,97",,,,,,,,,,"4.638,87",,,,,,,,,,
IBIQUERA-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
IBIRAPITANGA-BA,,,,,,,,BA,,,,"1.791,70",,,,,,,-,,,,,,,"1.791,70",,,,,,,,,,"5.243,94",,,,,,,,,,
IBIRAPUA-BA,,,,,,,,BA,,,,"1.378,23",,,,,,,-,,,,,,,"1.378,23",,,,,,,,,,"4.033,79",,,,,,,,,,
