RIBEIRA DO AMPARO,,,BA,,,,,"75,22",,,,,,,-,,,,,,,"75,22",,,,,"145,58",,,,,,,,,
RIBEIRA DO POMBAL,,,BA,,,,,"105,99",,,,,,,-,,,,,,,"105,99",,,,,"205,14",,,,,,,,,
RIBEIRAO DO LARGO,,,BA,,,,,"78,64",,,,,,,-,,,,,,,"78,64",,,,,"152,20",,,,,,,,,
RIO REAL,,,BA,,,,,"99,16",,,,,,,-,,,,,,,"99,16",,,,,"191,91",,,,,,,,,
RUY BARBOSA,,,BA,,,,,"95,74",,,,,,,-,,,,,,,"95,74",,,,,"185,29",,,,,,,,,
SALINAS DA MARGARIDA,,,BA,,,,,"1.988,79",,,,,,,"141.726,37",,,,,,,"143.715,16",,,,,"205.593,89",,,,,,,,,
SALVADOR,,,BA,,,,,"3.788,18",,,,,,,"141.726,37",,,,,,,"145.514,55",,,,,"209.076,43",,,,,,,,,
SANTA BARBARA,,,BA,,,,,"82,06",,,,,,,-,,,,,,,"82,06",,,,,"158,82",,,,,,,,,
SANTA BRIGIDA,,,BA,,,,,"82,06",,,,,,,-,,,,,,,"82,06",,,,,"158,82",,,,,,,,,
SANTA INES,,,BA,,,,,"71,80",,,,,,,-,,,,,,,"71,80",,,,,"138,96",,,,,,,,,
SANTA TERESINHA,,,BA,,,,,"68,38",,,,,,,-,,,,,,,"68,38",,,,,"132,34",,,,,,,,,
SANTALUZ,,,BA,,,,,"95,74",,,,,,,-,,,,,,,"95,74",,,,,"185,29",,,,,,,,,
SANTANOPOLIS,,,BA,,,,,"68,38",,,,,,,-,,,,,,,"68,38",,,,,"132,34",,,,,,,,,
SANTO AMARO,,,BA,,,,,"3.125,24",,,,,,,"141.726,37",,,,,,,"144.851,61",,,,,"207.793,38",,,,,,,,,
SANTO ANTONIO DE JESUS,,,BA,,,,,"119,67",,,,,,,-,,,,,,,"119,67",,,,,"231,61",,,,,,,,,
SANTO ESTEVAO,,,BA,,,,,"105,99",,,,,,,-,,,,,,,"105,99",,,,,"205,14",,,,,,,,,
SAO DOMINGOS,,,BA,,,,,"68,38",,,,,,,-,,,,,,,"68,38",,,,,"132,34",,,,,,,,,
SAO FELIPE,,,BA,,,,,"88,90",,,,,,,-,,,,,,,"88,90",,,,,"172,05",,,,,,,,,
SAO FELIX,,,BA,,,,,"75,22",,,,,,,-,,,,,,,"75,22",,,,,"145,58",,,,,,,,,
SAO FRANCISCO DO CONDE,,,BA,,,,,"978.544,82",,,,,,,"172.695,65",,,,,,,"1.151.240,47",,,,,"2.078.806,33",,,,,,,,,
SAO GONCALO DOS CAMPOS,,,BA,,,,,"92,32",,,,,,,-,,,,,,,"92,32",,,,,"178,67",,,,,,,,,
SAO JOSE DO JACUIPE,,,BA,,,,,"68,38",,,,,,,-,,,,,,,"68,38",,,,,"132,34",,,,,,,,,
SAO MIGUEL DAS MATAS,,,BA,,,,,"71,80",,,,,,,-,,,,,,,"71,80",,,,,"138,96",,,,,,,,,
SAO SEBASTIAO DO PASSE,,,BA,,,,,"205.050,44",,,,,,,"128.878,92",,,,,,,"333.929,36",,,,,"606.533,61",,,,,,,,,
SAPEACU,,,BA,,,,,"82,06",,,,,,,-,,,,,,,"82,06",,,,,"158,82",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SATIRO DIAS,,,BA,,,,,"82,06",,,,,,,-,,,,,,,"82,06",,,,,"158,82",,,,,,,,,
SAUBARA,,,BA,,,,,"1.988,79",,,,,,,"141.726,37",,,,,,,"143.715,16",,,,,"205.593,89",,,,,,,,,
SERRA PRETA,,,BA,,,,,"82,06",,,,,,,-,,,,,,,"82,06",,,,,"158,82",,,,,,,,,
SERRINHA,,,BA,,,,,"123,09",,,,,,,-,,,,,,,"123,09",,,,,"238,23",,,,,,,,,
SERROLANDIA,,,BA,,,,,"75,22",,,,,,,-,,,,,,,"75,22",,,,,"145,58",,,,,,,,,
SIMOES FILHO,,,BA,,,,,"77.672,33",,,,,,,"4.930,65",,,,,,,"82.602,98",,,,,"147.114,80",,,,,,,,,
SITIO DO QUINTO,,,BA,,,,,"82,06",,,,,,,-,,,,,,,"82,06",,,,,"158,82",,,,,,,,,
TANQUINHO,,,BA,,,,,"68,38",,,,,,,-,,,,,,,"68,38",,,,,"132,34",,,,,,,,,
TAPIRAMUTA,,,BA,,,,,"82,06",,,,,,,-,,,,,,,"82,06",,,,,"158,82",,,,,,,,,
TEODORO SAMPAIO,,,BA,,,,,"68,38",,,,,,,-,,,,,,,"68,38",,,,,"132,34",,,,,,,,,
TEOFILANDIA,,,BA,,,,,"88,90",,,,,,,-,,,,,,,"88,90",,,,,"172,05",,,,,,,,,
TERRA NOVA,,,BA,,,,,"75,22",,,,,,,-,,,,,,,"75,22",,,,,"305,09",,,,,,,,,
TUCANO,,,BA,,,,,"109,41",,,,,,,-,,,,,,,"109,41",,,,,"211,76",,,,,,,,,
UAUA,,,BA,,,,,"92,32",,,,,,,-,,,,,,,"92,32",,,,,"178,67",,,,,,,,,
UBAIRA,,,BA,,,,,"88,90",,,,,,,-,,,,,,,"88,90",,,,,"172,05",,,,,,,,,
VALENTE,,,BA,,,,,"85,48",,,,,,,-,,,,,,,"85,48",,,,,"165,44",,,,,,,,,
VARZEA DA ROCA,,,BA,,,,,"75,22",,,,,,,-,,,,,,,"75,22",,,,,"145,58",,,,,,,,,
VARZEA DO POCO,,,BA,,,,,"68,38",,,,,,,-,,,,,,,"68,38",,,,,"132,34",,,,,,,,,
VARZEA NOVA,,,BA,,,,,"78,64",,,,,,,-,,,,,,,"78,64",,,,,"152,20",,,,,,,,,
VARZEDO,,,BA,,,,,"68,38",,,,,,,-,,,,,,,"68,38",,,,,"132,34",,,,,,,,,
VERA CRUZ,,,BA,,,,,"95,74",,,,,,,-,,,,,,,"95,74",,,,,"185,29",,,,,,,,,
VITORIA DA CONQUISTA,,,BA,,,,,"136,77",,,,,,,-,,,,,,,"136,77",,,,,"264,70",,,,,,,,,
ACARAU,,,CE,,,,,"3.085,89",,,,,,,-,,,,,,,"3.085,89",,,,,"5.515,14",,,,,,,,,
ALCANTARAS,,,CE,,,,,"1.928,68",,,,,,,-,,,,,,,"1.928,68",,,,,"3.446,96",,,,,,,,,
AMONTADA,,,CE,,,,,"64.414,27",,,,,,,"89.274,84",,,,,,,"153.689,11",,,,,"279.735,84",,,,,,,,,
APUIARES,,,CE,,,,,"2.121,55",,,,,,,-,,,,,,,"2.121,55",,,,,"3.791,66",,,,,,,,,
ARACATI,,,CE,,,,,"407.759,27",,,,,,,"16.955,66",,,,,,,"424.714,93",,,,,"787.575,33",,,,,,,,,
ARARENDA,,,CE,,,,,"2.025,12",,,,,,,-,,,,,,,"2.025,12",,,,,"3.619,31",,,,,,,,,
BARROQUINHA,,,CE,,,,,"2.121,55",,,,,,,-,,,,,,,"2.121,55",,,,,"3.791,66",,,,,,,,,
BELA CRUZ,,,CE,,,,,"2.700,16",,,,,,,-,,,,,,,"2.700,16",,,,,"4.825,75",,,,,,,,,
CAMOCIM,,,CE,,,,,"3.085,89",,,,,,,-,,,,,,,"3.085,89",,,,,"5.515,14",,,,,,,,,
CANINDE,,,CE,,,,,"3.278,76",,,,,,,-,,,,,,,"3.278,76",,,,,"5.859,84",,,,,,,,,
CARIDADE,,,CE,,,,,"2.217,98",,,,,,,-,,,,,,,"2.217,98",,,,,"3.964,00",,,,,,,,,
CARIRE,,,CE,,,,,"2.410,85",,,,,,,-,,,,,,,"2.410,85",,,,,"4.308,70",,,,,,,,,
CARNAUBAL,,,CE,,,,,"2.217,98",,,,,,,-,,,,,,,"2.217,98",,,,,"3.964,00",,,,,,,,,
CATUNDA,,,CE,,,,,"1.928,68",,,,,,,-,,,,,,,"1.928,68",,,,,"3.446,96",,,,,,,,,
CHAVAL,,,CE,,,,,"2.121,55",,,,,,,-,,,,,,,"2.121,55",,,,,"3.791,66",,,,,,,,,
COREAU,,,CE,,,,,"2.410,85",,,,,,,-,,,,,,,"2.410,85",,,,,"4.308,70",,,,,,,,,
CRATEUS,,,CE,,,,,"3.278,76",,,,,,,-,,,,,,,"3.278,76",,,,,"5.859,84",,,,,,,,,
CROATA,,,CE,,,,,"2.314,42",,,,,,,-,,,,,,,"2.314,42",,,,,"4.136,36",,,,,,,,,
CRUZ,,,CE,,,,,"2.410,85",,,,,,,-,,,,,,,"2.410,85",,,,,"4.308,70",,,,,,,,,
FORQUILHA,,,CE,,,,,"2.314,42",,,,,,,-,,,,,,,"2.314,42",,,,,"4.136,36",,,,,,,,,
FORTALEZA,,,CE,,,,,"55.899,74",,,,,,,-,,,,,,,"55.899,74",,,,,"99.904,67",,,,,,,,,
FRECHEIRINHA,,,CE,,,,,"2.025,12",,,,,,,-,,,,,,,"2.025,12",,,,,"3.619,31",,,,,,,,,
GENERAL SAMPAIO,,,CE,,,,,"1.928,68",,,,,,,-,,,,,,,"1.928,68",,,,,"3.446,96",,,,,,,,,
GRACA,,,CE,,,,,"2.217,98",,,,,,,-,,,,,,,"2.217,98",,,,,"3.964,00",,,,,,,,,
GRANJA,,,CE,,,,,"3.085,89",,,,,,,-,,,,,,,"3.085,89",,,,,"5.515,14",,,,,,,,,
GROAIRAS,,,CE,,,,,"1.928,68",,,,,,,-,,,,,,,"1.928,68",,,,,"3.446,96",,,,,,,,,
GUARACIABA DO NORTE,,,CE,,,,,"2.796,59",,,,,,,-,,,,,,,"2.796,59",,,,,"4.998,10",,,,,,,,,
HIDROLANDIA,,,CE,,,,,"2.314,42",,,,,,,-,,,,,,,"2.314,42",,,,,"4.136,36",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBIAPINA,,,CE,,,,,"2.507,29",,,,,,,-,,,,,,,"2.507,29",,,,,"4.481,05",,,,,,,,,
ICAPUI,,,CE,,,,,"95.623,10",,,,,,,"25.593,15",,,,,,,"121.216,25",,,,,"223.323,41",,,,,,,,,
INDEPENDENCIA,,,CE,,,,,"2.603,72",,,,,,,-,,,,,,,"2.603,72",,,,,"4.653,40",,,,,,,,,
IPAPORANGA,,,CE,,,,,"2.025,12",,,,,,,-,,,,,,,"2.025,12",,,,,"3.619,31",,,,,,,,,
IPU,,,CE,,,,,"2.893,02",,,,,,,-,,,,,,,"2.893,02",,,,,"5.170,44",,,,,,,,,
IPUEIRAS,,,CE,,,,,"2.893,02",,,,,,,-,,,,,,,"2.893,02",,,,,"5.170,44",,,,,,,,,
IRAUCUBA,,,CE,,,,,"2.410,85",,,,,,,-,,,,,,,"2.410,85",,,,,"4.308,70",,,,,,,,,
ITAPAGE,,,CE,,,,,"2.989,46",,,,,,,-,,,,,,,"2.989,46",,,,,"5.342,80",,,,,,,,,
ITAPIPOCA,,,CE,,,,,"79.962,55",,,,,,,"80.976,63",,,,,,,"160.939,18",,,,,"287.843,84",,,,,,,,,
ITAREMA,,,CE,,,,,"62.193,09",,,,,,,"39.372,57",,,,,,,"101.565,66",,,,,"176.246,97",,,,,,,,,
JIJOCA DE JERICOACOARA,,,CE,,,,,"2.121,55",,,,,,,-,,,,,,,"2.121,55",,,,,"3.791,66",,,,,,,,,
MARCO,,,CE,,,,,"2.507,29",,,,,,,-,,,,,,,"2.507,29",,,,,"4.481,05",,,,,,,,,
MARTINOPOLE,,,CE,,,,,"1.928,68",,,,,,,-,,,,,,,"1.928,68",,,,,"3.446,96",,,,,,,,,
MASSAPE,,,CE,,,,,"2.700,16",,,,,,,-,,,,,,,"2.700,16",,,,,"4.825,75",,,,,,,,,
MERUOCA,,,CE,,,,,"2.025,12",,,,,,,-,,,,,,,"2.025,12",,,,,"3.619,31",,,,,,,,,
MIRAIMA,,,CE,,,,,"2.025,12",,,,,,,-,,,,,,,"2.025,12",,,,,"3.619,31",,,,,,,,,
MONSENHOR TABOSA,,,CE,,,,,"2.314,42",,,,,,,-,,,,,,,"2.314,42",,,,,"4.136,36",,,,,,,,,
MORAUJO,,,CE,,,,,"1.928,68",,,,,,,-,,,,,,,"1.928,68",,,,,"3.446,96",,,,,,,,,
MORRINHOS,,,CE,,,,,"2.314,42",,,,,,,-,,,,,,,"2.314,42",,,,,"4.136,36",,,,,,,,,
MUCAMBO,,,CE,,,,,"2.121,55",,,,,,,-,,,,,,,"2.121,55",,,,,"3.791,66",,,,,,,,,
NOVA RUSSAS,,,CE,,,,,"2.700,16",,,,,,,-,,,,,,,"2.700,16",,,,,"4.825,75",,,,,,,,,
NOVO ORIENTE,,,CE,,,,,"2.603,72",,,,,,,-,,,,,,,"2.603,72",,,,,"4.653,40",,,,,,,,,
PACUJA,,,CE,,,,,"1.928,68",,,,,,,-,,,,,,,"1.928,68",,,,,"3.446,96",,,,,,,,,
PARACURU,,,CE,,,,,"59.971,91",,,,,,,"131.009,07",,,,,,,"190.980,98",,,,,"345.649,16",,,,,,,,,
PARAIPABA,,,CE,,,,,"2.603,72",,,,,,,"2.913,55",,,,,,,"5.517,27",,,,,"9.485,67",,,,,,,,,
PARAMOTI,,,CE,,,,,"2.025,12",,,,,,,-,,,,,,,"2.025,12",,,,,"3.619,31",,,,,,,,,
PENTECOSTE,,,CE,,,,,"2.796,59",,,,,,,-,,,,,,,"2.796,59",,,,,"4.998,10",,,,,,,,,
PIRES FERREIRA,,,CE,,,,,"1.928,68",,,,,,,-,,,,,,,"1.928,68",,,,,"3.446,96",,,,,,,,,
PORANGA,,,CE,,,,,"2.025,12",,,,,,,-,,,,,,,"2.025,12",,,,,"3.619,31",,,,,,,,,
QUITERIANOPOLIS,,,CE,,,,,"2.410,85",,,,,,,-,,,,,,,"2.410,85",,,,,"4.308,70",,,,,,,,,
RERIUTABA,,,CE,,,,,"2.507,29",,,,,,,-,,,,,,,"2.507,29",,,,,"4.481,05",,,,,,,,,
SANTA QUITERIA,,,CE,,,,,"2.989,46",,,,,,,-,,,,,,,"2.989,46",,,,,"5.342,80",,,,,,,,,
SANTANA DO ACARAU,,,CE,,,,,"2.603,72",,,,,,,-,,,,,,,"2.603,72",,,,,"4.653,40",,,,,,,,,
SAO BENEDITO,,,CE,,,,,"2.893,02",,,,,,,-,,,,,,,"2.893,02",,,,,"5.170,44",,,,,,,,,
SAO GONCALO DO AMARANTE,,,CE,,,,,"2.796,59",,,,,,,-,,,,,,,"2.796,59",,,,,"4.998,10",,,,,,,,,
SAO LUIS DO CURU,,,CE,,,,,"2.025,12",,,,,,,-,,,,,,,"2.025,12",,,,,"3.619,31",,,,,,,,,
SENADOR SA,,,CE,,,,,"1.928,68",,,,,,,-,,,,,,,"1.928,68",,,,,"3.446,96",,,,,,,,,
SOBRAL,,,CE,,,,,"3.857,37",,,,,,,-,,,,,,,"3.857,37",,,,,"6.893,93",,,,,,,,,
TAMBORIL,,,CE,,,,,"2.603,72",,,,,,,-,,,,,,,"2.603,72",,,,,"4.653,40",,,,,,,,,
TEJUCUOCA,,,CE,,,,,"2.121,55",,,,,,,-,,,,,,,"2.121,55",,,,,"3.791,66",,,,,,,,,
TIANGUA,,,CE,,,,,"3.182,33",,,,,,,-,,,,,,,"3.182,33",,,,,"5.687,49",,,,,,,,,
TRAIRI,,,CE,,,,,"68.856,64",,,,,,,"75.701,42",,,,,,,"144.558,06",,,,,"254.404,95",,,,,,,,,
TURURU,,,CE,,,,,"2.025,12",,,,,,,-,,,,,,,"2.025,12",,,,,"3.619,31",,,,,,,,,
UBAJARA,,,CE,,,,,"2.603,72",,,,,,,-,,,,,,,"2.603,72",,,,,"4.653,40",,,,,,,,,
UMIRIM,,,CE,,,,,"2.314,42",,,,,,,-,,,,,,,"2.314,42",,,,,"4.136,36",,,,,,,,,
URUBURETAMA,,,CE,,,,,"2.314,42",,,,,,,-,,,,,,,"2.314,42",,,,,"4.136,36",,,,,,,,,
URUOCA,,,CE,,,,,"2.025,12",,,,,,,-,,,,,,,"2.025,12",,,,,"3.619,31",,,,,,,,,
VARJOTA,,,CE,,,,,"2.314,42",,,,,,,-,,,,,,,"2.314,42",,,,,"4.136,36",,,,,,,,,
VICOSA DO CEARA,,,CE,,,,,"2.989,46",,,,,,,-,,,,,,,"2.989,46",,,,,"5.342,80",,,,,,,,,
AFONSO CLAUDIO,,,ES,,,,,"3.976,86",,,,,,,-,,,,,,,"3.976,86",,,,,"7.106,55",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGUA DOCE DO NORTE,,,ES,,,,,"3.016,92",,,,,,,-,,,,,,,"3.016,92",,,,,"5.391,17",,,,,,,,,
AGUIA BRANCA,,,ES,,,,,"2.742,66",,,,,,,-,,,,,,,"2.742,66",,,,,"4.901,07",,,,,,,,,
ALEGRE,,,ES,,,,,"3.839,72",,,,,,,-,,,,,,,"3.839,72",,,,,"6.861,49",,,,,,,,,
ALFREDO CHAVES,,,ES,,,,,"3.016,92",,,,,,,-,,,,,,,"3.016,92",,,,,"5.391,17",,,,,,,,,
ALTO RIO NOVO,,,ES,,,,,"2.742,66",,,,,,,-,,,,,,,"2.742,66",,,,,"4.901,07",,,,,,,,,
ANCHIETA,,,ES,,,,,"3.428,32",,,,,,,-,,,,,,,"3.428,32",,,,,"6.126,33",,,,,,,,,
APIACA,,,ES,,,,,"2.742,66",,,,,,,-,,,,,,,"2.742,66",,,,,"4.901,07",,,,,,,,,
ARACRUZ,,,ES,,,,,"4.662,52",,,,,,,"91.239,63",,,,,,,"95.902,15",,,,,"190.644,79",,,,,,,,,
ATILIO VIVACQUA,,,ES,,,,,"2.742,66",,,,,,,-,,,,,,,"2.742,66",,,,,"4.901,07",,,,,,,,,
BAIXO GUANDU,,,ES,,,,,"3.702,59",,,,,,,-,,,,,,,"3.702,59",,,,,"6.616,44",,,,,,,,,
BARRA DE SAO FRANCISCO,,,ES,,,,,"4.113,99",,,,,,,-,,,,,,,"4.113,99",,,,,"7.351,60",,,,,,,,,
BOA ESPERANCA,,,ES,,,,,"3.016,92",,,,,,,-,,,,,,,"3.016,92",,,,,"5.391,17",,,,,,,,,
BOM JESUS DO NORTE,,,ES,,,,,"2.742,66",,,,,,,-,,,,,,,"2.742,66",,,,,"4.901,07",,,,,,,,,
BREJETUBA,,,ES,,,,,"2.879,79",,,,,,,-,,,,,,,"2.879,79",,,,,"5.146,12",,,,,,,,,
CACHOEIRO DE ITAPEMIRIM,,,ES,,,,,"5.485,32",,,,,,,-,,,,,,,"5.485,32",,,,,"9.802,14",,,,,,,,,
CASTELO,,,ES,,,,,"3.976,86",,,,,,,-,,,,,,,"3.976,86",,,,,"7.106,55",,,,,,,,,
COLATINA,,,ES,,,,,"5.211,06",,,,,,,-,,,,,,,"5.211,06",,,,,"9.312,03",,,,,,,,,
CONCEICAO DA BARRA,,,ES,,,,,"78.585,08",,,,,,,"4.942,57",,,,,,,"83.527,65",,,,,"153.035,15",,,,,,,,,
CONCEICAO DO CASTELO,,,ES,,,,,"2.879,79",,,,,,,-,,,,,,,"2.879,79",,,,,"5.146,12",,,,,,,,,
DIVINO DE SAO LOURENCO,,,ES,,,,,"2.742,66",,,,,,,-,,,,,,,"2.742,66",,,,,"4.901,07",,,,,,,,,
DOMINGOS MARTINS,,,ES,,,,,"3.839,72",,,,,,,-,,,,,,,"3.839,72",,,,,"6.861,49",,,,,,,,,
DORES DO RIO PRETO,,,ES,,,,,"2.742,66",,,,,,,-,,,,,,,"2.742,66",,,,,"4.901,07",,,,,,,,,
ECOPORANGA,,,ES,,,,,"3.565,46",,,,,,,-,,,,,,,"3.565,46",,,,,"6.371,39",,,,,,,,,
FUNDAO,,,ES,,,,,"3.016,92",,,,,,,-,,,,,,,"3.016,92",,,,,"5.391,17",,,,,,,,,
GOVERNADOR LINDENBERG,,,ES,,,,,"2.742,66",,,,,,,-,,,,,,,"2.742,66",,,,,"4.901,07",,,,,,,,,
GUACUI,,,ES,,,,,"3.702,59",,,,,,,-,,,,,,,"3.702,59",,,,,"6.616,44",,,,,,,,,
GUARAPARI,,,ES,,,,,"4.936,79",,,,,,,-,,,,,,,"4.936,79",,,,,"8.821,92",,,,,,,,,
IBATIBA,,,ES,,,,,"3.428,32",,,,,,,-,,,,,,,"3.428,32",,,,,"6.126,33",,,,,,,,,
IBIRACU,,,ES,,,,,"2.879,79",,,,,,,-,,,,,,,"2.879,79",,,,,"5.146,12",,,,,,,,,
IBITIRAMA,,,ES,,,,,"2.742,66",,,,,,,-,,,,,,,"2.742,66",,,,,"4.901,07",,,,,,,,,
ICONHA,,,ES,,,,,"2.879,79",,,,,,,-,,,,,,,"2.879,79",,,,,"5.146,12",,,,,,,,,
IRUPI,,,ES,,,,,"2.879,79",,,,,,,-,,,,,,,"2.879,79",,,,,"5.146,12",,,,,,,,,
ITAGUACU,,,ES,,,,,"3.154,06",,,,,,,-,,,,,,,"3.154,06",,,,,"5.636,23",,,,,,,,,
ITAPEMIRIM,,,ES,,,,,"78.793,12",,,,,,,-,,,,,,,"78.793,12",,,,,"140.801,41",,,,,,,,,
ITARANA,,,ES,,,,,"2.879,79",,,,,,,-,,,,,,,"2.879,79",,,,,"5.146,12",,,,,,,,,
IUNA,,,ES,,,,,"3.702,59",,,,,,,-,,,,,,,"3.702,59",,,,,"6.616,44",,,,,,,,,
JAGUARE,,,ES,,,,,"559.588,64",,,,,,,"267.689,21",,,,,,,"827.277,85",,,,,"1.475.978,03",,,,,,,,,
JERONIMO MONTEIRO,,,ES,,,,,"2.879,79",,,,,,,-,,,,,,,"2.879,79",,,,,"5.146,12",,,,,,,,,
JOAO NEIVA,,,ES,,,,,"3.154,06",,,,,,,-,,,,,,,"3.154,06",,,,,"5.636,23",,,,,,,,,
LARANJA DA TERRA,,,ES,,,,,"2.879,79",,,,,,,-,,,,,,,"2.879,79",,,,,"5.146,12",,,,,,,,,
LINHARES,,,ES,,,,,"1.264.051,43",,,,,,,"276.843,08",,,,,,,"1.540.894,51",,,,,"2.871.109,12",,,,,,,,,
MANTENOPOLIS,,,ES,,,,,"2.879,79",,,,,,,-,,,,,,,"2.879,79",,,,,"5.146,12",,,,,,,,,
MARATAIZES,,,ES,,,,,"3.839,72",,,,,,,-,,,,,,,"3.839,72",,,,,"6.861,49",,,,,,,,,
MARECHAL FLORIANO,,,ES,,,,,"3.016,92",,,,,,,-,,,,,,,"3.016,92",,,,,"5.391,17",,,,,,,,,
MARILANDIA,,,ES,,,,,"2.742,66",,,,,,,-,,,,,,,"2.742,66",,,,,"4.901,07",,,,,,,,,
MIMOSO DO SUL,,,ES,,,,,"3.702,59",,,,,,,-,,,,,,,"3.702,59",,,,,"6.616,44",,,,,,,,,
MONTANHA,,,ES,,,,,"3.291,19",,,,,,,-,,,,,,,"3.291,19",,,,,"5.881,28",,,,,,,,,
MUCURICI,,,ES,,,,,"2.742,66",,,,,,,-,,,,,,,"2.742,66",,,,,"4.901,07",,,,,,,,,
MUNIZ FREIRE,,,ES,,,,,"3.428,32",,,,,,,-,,,,,,,"3.428,32",,,,,"6.126,33",,,,,,,,,
MUQUI,,,ES,,,,,"3.016,92",,,,,,,-,,,,,,,"3.016,92",,,,,"5.391,17",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOVA VENECIA,,,ES,,,,,"4.251,12",,,,,,,-,,,,,,,"4.251,12",,,,,"7.596,65",,,,,,,,,
PANCAS,,,ES,,,,,"3.565,46",,,,,,,-,,,,,,,"3.565,46",,,,,"6.371,39",,,,,,,,,
PEDRO CANARIO,,,ES,,,,,"3.565,46",,,,,,,-,,,,,,,"3.565,46",,,,,"6.371,39",,,,,,,,,
PINHEIROS,,,ES,,,,,"3.565,46",,,,,,,-,,,,,,,"3.565,46",,,,,"6.371,39",,,,,,,,,
PIUMA,,,ES,,,,,"3.154,06",,,,,,,-,,,,,,,"3.154,06",,,,,"5.636,23",,,,,,,,,
PONTO BELO,,,ES,,,,,"2.742,66",,,,,,,-,,,,,,,"2.742,66",,,,,"4.901,07",,,,,,,,,
PRESIDENTE KENNEDY,,,ES,,,,,"56.280,80",,,,,,,"65.182,12",,,,,,,"121.462,92",,,,,"165.754,55",,,,,,,,,
RIO BANANAL,,,ES,,,,,"3.291,19",,,,,,,-,,,,,,,"3.291,19",,,,,"5.881,28",,,,,,,,,
RIO NOVO DO SUL,,,ES,,,,,"2.879,79",,,,,,,-,,,,,,,"2.879,79",,,,,"5.146,12",,,,,,,,,
SANTA LEOPOLDINA,,,ES,,,,,"3.016,92",,,,,,,-,,,,,,,"3.016,92",,,,,"5.391,17",,,,,,,,,
SANTA MARIA DE JETIBA,,,ES,,,,,"3.839,72",,,,,,,-,,,,,,,"3.839,72",,,,,"6.861,49",,,,,,,,,
SANTA TERESA,,,ES,,,,,"3.565,46",,,,,,,-,,,,,,,"3.565,46",,,,,"6.371,39",,,,,,,,,
SAO DOMINGOS DO NORTE,,,ES,,,,,"2.742,66",,,,,,,-,,,,,,,"2.742,66",,,,,"4.901,07",,,,,,,,,
SAO GABRIEL DA PALHA,,,ES,,,,,"3.702,59",,,,,,,-,,,,,,,"3.702,59",,,,,"6.616,44",,,,,,,,,
SAO JOSE DO CALCADO,,,ES,,,,,"2.879,79",,,,,,,-,,,,,,,"2.879,79",,,,,"5.146,12",,,,,,,,,
SAO MATEUS,,,ES,,,,,"1.159.753,82",,,,,,,"165.430,97",,,,,,,"1.325.184,79",,,,,"2.453.777,42",,,,,,,,,
SAO ROQUE DO CANAA,,,ES,,,,,"2.879,79",,,,,,,-,,,,,,,"2.879,79",,,,,"5.146,12",,,,,,,,,
SOORETAMA,,,ES,,,,,"3.428,32",,,,,,,-,,,,,,,"3.428,32",,,,,"6.126,33",,,,,,,,,
VARGEM ALTA,,,ES,,,,,"3.291,19",,,,,,,-,,,,,,,"3.291,19",,,,,"5.881,28",,,,,,,,,
VENDA NOVA DO IMIGRANTE,,,ES,,,,,"3.291,19",,,,,,,-,,,,,,,"3.291,19",,,,,"5.881,28",,,,,,,,,
VILA PAVAO,,,ES,,,,,"2.742,66",,,,,,,-,,,,,,,"2.742,66",,,,,"4.901,07",,,,,,,,,
VILA VALERIO,,,ES,,,,,"3.016,92",,,,,,,-,,,,,,,"3.016,92",,,,,"5.391,17",,,,,,,,,
AFUA,,,PA,,,,,-,,,,,,,"5.776,53",,,,,,,"5.776,53",,,,,"11.460,33",,,,,,,,,
ALENQUER,,,PA,,,,,-,,,,,,,"5.776,53",,,,,,,"5.776,53",,,,,"11.460,33",,,,,,,,,
ALMEIRIM,,,PA,,,,,-,,,,,,,"5.776,53",,,,,,,"5.776,53",,,,,"11.460,33",,,,,,,,,
ANAJAS,,,PA,,,,,-,,,,,,,"5.776,53",,,,,,,"5.776,53",,,,,"11.460,33",,,,,,,,,
BREVES,,,PA,,,,,-,,,,,,,"5.776,53",,,,,,,"5.776,53",,,,,"11.460,33",,,,,,,,,
CHAVES,,,PA,,,,,-,,,,,,,"5.776,53",,,,,,,"5.776,53",,,,,"11.460,33",,,,,,,,,
CURUA,,,PA,,,,,-,,,,,,,"5.776,53",,,,,,,"5.776,53",,,,,"11.460,33",,,,,,,,,
FARO,,,PA,,,,,-,,,,,,,"5.776,53",,,,,,,"5.776,53",,,,,"11.460,33",,,,,,,,,
GURUPA,,,PA,,,,,-,,,,,,,"5.776,53",,,,,,,"5.776,53",,,,,"11.460,33",,,,,,,,,
JURUTI,,,PA,,,,,-,,,,,,,"5.776,53",,,,,,,"5.776,53",,,,,"11.460,33",,,,,,,,,
MELGACO,,,PA,,,,,-,,,,,,,"5.776,53",,,,,,,"5.776,53",,,,,"11.460,33",,,,,,,,,
