JUNDIA-AL,,,,,,AL,,"749,85",,,,,,,-,,,,,"749,85",,,,,,"749,85",,,,,,,,
JUNQUEIRO-AL,,,,,,AL,,"1.006,61",,,,,,,-,,,,,"1.006,61",,,,,,"1.006,61",,,,,,,,
MACEIO-AL,,,,,,AL,,"58.818,32",,,,,,,"17.432,38",,,,,"76.250,70",,,,,,"76.250,70",,,,,,,,
MARAGOGI-AL,,,,,,AL,,"1.006,61",,,,,,,-,,,,,"1.006,61",,,,,,"1.006,61",,,,,,,,
MARECHAL DEODORO-AL,,,,,,AL,,"73.712,11",,,,,,,"64.771,93",,,,,"138.484,04",,,,,,"138.484,04",,,,,,,,
MATRIZ DE CAMARAGIBE-AL,,,,,,AL,,"1.006,61",,,,,,,-,,,,,"1.006,61",,,,,,"1.006,61",,,,,,,,
MESSIAS-AL,,,,,,AL,,"857,48",,,,,,,-,,,,,"857,48",,,,,,"857,48",,,,,,,,
MURICI-AL,,,,,,AL,,"1.006,61",,,,,,,-,,,,,"1.006,61",,,,,,"1.006,61",,,,,,,,
NOVO LINO-AL,,,,,,AL,,"782,92",,,,,,,-,,,,,"782,92",,,,,,"782,92",,,,,,,,
PARIPUEIRA-AL,,,,,,AL,,"745,64",,,,,,,"8.090,69",,,,,"8.836,33",,,,,,"8.836,33",,,,,,,,
PASSO DE CAMARAGIBE-AL,,,,,,AL,,"820,20",,,,,,,-,,,,,"820,20",,,,,,"820,20",,,,,,,,
PENEDO-AL,,,,,,AL,,"428.918,84",,,,,,,-,,,,,"428.918,84",,,,,,"428.918,84",,,,,,,,
PIACABUCU-AL,,,,,,AL,,"894,77",,,,,,,-,,,,,"894,77",,,,,,"894,77",,,,,,,,
PILAR-AL,,,,,,AL,,"110.155,71",,,,,,,"70.377,12",,,,,"180.532,83",,,,,,"180.532,83",,,,,,,,
PINDOBA-AL,,,,,,AL,,"745,64",,,,,,,-,,,,,"745,64",,,,,,"745,64",,,,,,,,
PORTO CALVO-AL,,,,,,AL,,"1.006,61",,,,,,,-,,,,,"1.006,61",,,,,,"1.006,61",,,,,,,,
PORTO DE PEDRAS-AL,,,,,,AL,,"782,92",,,,,,,-,,,,,"782,92",,,,,,"782,92",,,,,,,,
PORTO REAL DO COLEGIO-AL,,,,,,AL,,"894,77",,,,,,,-,,,,,"894,77",,,,,,"894,77",,,,,,,,
RIO LARGO-AL,,,,,,AL,,"14.839,38",,,,,,,"8.753,80",,,,,"23.593,18",,,,,,"23.593,18",,,,,,,,
ROTEIRO-AL,,,,,,AL,,"745,64",,,,,,,-,,,,,"745,64",,,,,,"745,64",,,,,,,,
SANTA LUZIA DO NORTE-AL,,,,,,AL,,"33.235,94",,,,,,,"345,37",,,,,"33.581,31",,,,,,"33.581,31",,,,,,,,
SANTANA DO MUNDAU-AL,,,,,,AL,,"782,92",,,,,,,-,,,,,"782,92",,,,,,"782,92",,,,,,,,
SAO JOSE DA LAJE-AL,,,,,,AL,,"969,33",,,,,,,-,,,,,"969,33",,,,,,"969,33",,,,,,,,
SAO LUIS DO QUITUNDE-AL,,,,,,AL,,"1.043,90",,,,,,,-,,,,,"1.043,90",,,,,,"1.043,90",,,,,,,,
SAO MIGUEL DOS CAMPOS-AL,,,,,,AL,,"288.511,43",,,,,,,"196.822,90",,,,,"485.334,33",,,,,,"485.334,33",,,,,,,,
SAO MIGUEL DOS MILAGRES-AL,,,,,,AL,,"745,64",,,,,,,-,,,,,"745,64",,,,,,"745,64",,,,,,,,
SATUBA-AL,,,,,,AL,,"450.759,34",,,,,,,"14.318,49",,,,,"465.077,83",,,,,,"465.077,83",,,,,,,,
TEOTONIO VILELA-AL,,,,,,AL,,"1.155,74",,,,,,,-,,,,,"1.155,74",,,,,,"1.155,74",,,,,,,,
UNIAO DOS PALMARES-AL,,,,,,AL,,"1.230,31",,,,,,,-,,,,,"1.230,31",,,,,,"1.230,31",,,,,,,,
VICOSA-AL,,,,,,AL,,"1.006,61",,,,,,,-,,,,,"1.006,61",,,,,,"1.006,61",,,,,,,,
ALAGOAS  TOTAL,,,,,,,,"2.254.280,20",,,,,,,"485.442,19",,,,,"2.739.722,39",,,,,,"2.739.722,39",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANAMA-AM,,,,,,AM,,-,,,,,,,"1.933,42",,,,,"1.933,42",,,,,,"1.933,42",,,,,,,,
ANORI-AM,,,,,,AM,,-,,,,,,,"1.933,42",,,,,"1.933,42",,,,,,"1.933,42",,,,,,,,
AUTAZES-AM,,,,,,AM,,-,,,,,,,"5.492,02",,,,,"5.492,02",,,,,,"5.492,02",,,,,,,,
BERURI-AM,,,,,,AM,,-,,,,,,,"1.933,42",,,,,"1.933,42",,,,,,"1.933,42",,,,,,,,
CAREIRO DA VARZEA-AM,,,,,,AM,,-,,,,,,,"5.492,02",,,,,"5.492,02",,,,,,"5.492,02",,,,,,,,
CAREIRO-AM,,,,,,AM,,-,,,,,,,"1.933,42",,,,,"1.933,42",,,,,,"1.933,42",,,,,,,,
COARI-AM,,,,,,AM,,"1.517.521,08",,,,,,,"1.469.042,08",,,,,"2.986.563,16",,,,,,"2.986.563,16",,,,,,,,
CODAJAS-AM,,,,,,AM,,-,,,,,,,"1.933,42",,,,,"1.933,42",,,,,,"1.933,42",,,,,,,,
IRANDUBA-AM,,,,,,AM,,-,,,,,,,"5.492,02",,,,,"5.492,02",,,,,,"5.492,02",,,,,,,,
ITACOATIARA-AM,,,,,,AM,,-,,,,,,,"5.492,02",,,,,"5.492,02",,,,,,"5.492,02",,,,,,,,
ITAPIRANGA-AM,,,,,,AM,,-,,,,,,,"5.492,02",,,,,"5.492,02",,,,,,"5.492,02",,,,,,,,
MANACAPURU-AM,,,,,,AM,,-,,,,,,,"1.933,42",,,,,"1.933,42",,,,,,"1.933,42",,,,,,,,
MANAQUIRI-AM,,,,,,AM,,-,,,,,,,"1.933,42",,,,,"1.933,42",,,,,,"1.933,42",,,,,,,,
MANAUS-AM,,,,,,AM,,"718.855,82",,,,,,,"70.733,16",,,,,"789.588,98",,,,,,"789.588,98",,,,,,,,
PARINTINS-AM,,,,,,AM,,-,,,,,,,"5.492,02",,,,,"5.492,02",,,,,,"5.492,02",,,,,,,,
SILVES-AM,,,,,,AM,,-,,,,,,,"5.492,02",,,,,"5.492,02",,,,,,"5.492,02",,,,,,,,
URUCARA-AM,,,,,,AM,,-,,,,,,,"5.492,02",,,,,"5.492,02",,,,,,"5.492,02",,,,,,,,
URUCURITUBA-AM,,,,,,AM,,-,,,,,,,"5.492,02",,,,,"5.492,02",,,,,,"5.492,02",,,,,,,,
AMAZONAS  TOTAL,,,,,,,,"2.236.376,90",,,,,,,"1.602.737,36",,,,,"3.839.114,26",,,,,,"3.839.114,26",,,,,,,,
LARANJAL DO JARI-AP,,,,,,AP,,-,,,,,,,"5.492,02",,,,,"5.492,02",,,,,,"5.492,02",,,,,,,,
MACAPA-AP,,,,,,AP,,-,,,,,,,"5.492,02",,,,,"5.492,02",,,,,,"5.492,02",,,,,,,,
MAZAGAO-AP,,,,,,AP,,-,,,,,,,"5.492,02",,,,,"5.492,02",,,,,,"5.492,02",,,,,,,,
AMAPA  TOTAL,,,,,,,,-,,,,,,,"16.476,06",,,,,"16.476,06",,,,,,"16.476,06",,,,,,,,
ACAJUTIBA-BA,,,,,,BA,,"1.242,31",,,,,,,-,,,,,"1.242,31",,,,,,"1.242,31",,,,,,,,
ADUSTINA-BA,,,,,,BA,,"1.242,31",,,,,,,-,,,,,"1.242,31",,,,,,"1.242,31",,,,,,,,
AGUA FRIA-BA,,,,,,BA,,"1.242,31",,,,,,,-,,,,,"1.242,31",,,,,,"1.242,31",,,,,,,,
AIQUARA-BA,,,,,,BA,,"1.080,27",,,,,,,-,,,,,"1.080,27",,,,,,"1.080,27",,,,,,,,
ALAGOINHAS-BA,,,,,,BA,,"231.806,60",,,,,,,"127.830,38",,,,,"359.636,98",,,,,,"359.636,98",,,,,,,,
ALCOBACA-BA,,,,,,BA,,"1.350,35",,,,,,,-,,,,,"1.350,35",,,,,,"1.350,35",,,,,,,,
ALMADINA-BA,,,,,,BA,,"1.080,27",,,,,,,-,,,,,"1.080,27",,,,,,"1.080,27",,,,,,,,
AMARGOSA-BA,,,,,,BA,,"1.566,40",,,,,,,-,,,,,"1.566,40",,,,,,"1.566,40",,,,,,,,
AMELIA RODRIGUES-BA,,,,,,BA,,"1.404,36",,,,,,,-,,,,,"1.404,36",,,,,,"1.404,36",,,,,,,,
ANAGE-BA,,,,,,BA,,"1.458,37",,,,,,,-,,,,,"1.458,37",,,,,,"1.458,37",,,,,,,,
ANGUERA-BA,,,,,,BA,,"1.080,27",,,,,,,-,,,,,"1.080,27",,,,,,"1.080,27",,,,,,,,
ANTAS-BA,,,,,,BA,,"1.296,33",,,,,,,-,,,,,"1.296,33",,,,,,"1.296,33",,,,,,,,
ANTONIO CARDOSO-BA,,,,,,BA,,"1.188,30",,,,,,,-,,,,,"1.188,30",,,,,,"1.188,30",,,,,,,,
APORA-BA,,,,,,BA,,"1.296,33",,,,,,,-,,,,,"1.296,33",,,,,,"1.296,33",,,,,,,,
APUAREMA-BA,,,,,,BA,,"1.080,27",,,,,,,-,,,,,"1.080,27",,,,,,"1.080,27",,,,,,,,
ARACAS-BA,,,,,,BA,,"204.592,63",,,,,,,"104.730,30",,,,,"309.322,93",,,,,,"309.322,93",,,,,,,,
ARACI-BA,,,,,,BA,,"1.728,44",,,,,,,-,,,,,"1.728,44",,,,,,"1.728,44",,,,,,,,
ARAMARI-BA,,,,,,BA,,"2.830,86",,,,,,,"735,24",,,,,"3.566,10",,,,,,"3.566,10",,,,,,,,
ARATACA-BA,,,,,,BA,,"1.134,28",,,,,,,-,,,,,"1.134,28",,,,,,"1.134,28",,,,,,,,
ARATUIPE-BA,,,,,,BA,,"1.080,27",,,,,,,-,,,,,"1.080,27",,,,,,"1.080,27",,,,,,,,
AURELINO LEAL-BA,,,,,,BA,,"1.242,31",,,,,,,-,,,,,"1.242,31",,,,,,"1.242,31",,,,,,,,
BAIXA GRANDE-BA,,,,,,BA,,"1.404,36",,,,,,,-,,,,,"1.404,36",,,,,,"1.404,36",,,,,,,,
BANZAE-BA,,,,,,BA,,"1.134,28",,,,,,,-,,,,,"1.134,28",,,,,,"1.134,28",,,,,,,,
BARRA DO CHOCA-BA,,,,,,BA,,"1.566,40",,,,,,,-,,,,,"1.566,40",,,,,,"1.566,40",,,,,,,,
BARRA DO ROCHA-BA,,,,,,BA,,"1.080,27",,,,,,,-,,,,,"1.080,27",,,,,,"1.080,27",,,,,,,,
BARRO PRETO-BA,,,,,,BA,,"1.080,27",,,,,,,-,,,,,"1.080,27",,,,,,"1.080,27",,,,,,,,
BARROCAS-BA,,,,,,BA,,"1.188,30",,,,,,,-,,,,,"1.188,30",,,,,,"1.188,30",,,,,,,,
BELMONTE-BA,,,,,,BA,,"1.404,36",,,,,,,-,,,,,"1.404,36",,,,,,"1.404,36",,,,,,,,
BELO CAMPO-BA,,,,,,BA,,"1.242,31",,,,,,,-,,,,,"1.242,31",,,,,,"1.242,31",,,,,,,,
BIRITINGA-BA,,,,,,BA,,"1.188,30",,,,,,,-,,,,,"1.188,30",,,,,,"1.188,30",,,,,,,,
BOA NOVA-BA,,,,,,BA,,"1.296,33",,,,,,,-,,,,,"1.296,33",,,,,,"1.296,33",,,,,,,,
BOA VISTA DO TUPIM-BA,,,,,,BA,,"1.296,33",,,,,,,-,,,,,"1.296,33",,,,,,"1.296,33",,,,,,,,
BOM JESUS DA SERRA-BA,,,,,,BA,,"1.134,28",,,,,,,-,,,,,"1.134,28",,,,,,"1.134,28",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BREJOES-BA,,,,,,BA,,"1.188,30",,,,,,,-,,,,,"1.188,30",,,,,,"1.188,30",,,,,,,,
BUERAREMA-BA,,,,,,BA,,"1.350,35",,,,,,,-,,,,,"1.350,35",,,,,,"1.350,35",,,,,,,,
CAATIBA-BA,,,,,,BA,,"1.134,28",,,,,,,-,,,,,"1.134,28",,,,,,"1.134,28",,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,,,BA,,"1.296,33",,,,,,,-,,,,,"1.296,33",,,,,,"1.296,33",,,,,,,,
CACHOEIRA-BA,,,,,,BA,,"1.566,40",,,,,,,-,,,,,"1.566,40",,,,,,"1.566,40",,,,,,,,
CAEM-BA,,,,,,BA,,"1.134,28",,,,,,,-,,,,,"1.134,28",,,,,,"1.134,28",,,,,,,,
CAETANOS-BA,,,,,,BA,,"1.188,30",,,,,,,-,,,,,"1.188,30",,,,,,"1.188,30",,,,,,,,
CAIRU-BA,,,,,,BA,,"40.584,74",,,,,,,"429.069,03",,,,,"469.653,77",,,,,,"469.653,77",,,,,,,,
CAMACAN-BA,,,,,,BA,,"1.512,39",,,,,,,-,,,,,"1.512,39",,,,,,"1.512,39",,,,,,,,
CAMACARI-BA,,,,,,BA,,"3.043,11",,,,,,,"395,60",,,,,"3.438,71",,,,,,"3.438,71",,,,,,,,
CAMAMU-BA,,,,,,BA,,"1.566,40",,,,,,,-,,,,,"1.566,40",,,,,,"1.566,40",,,,,,,,
CANAVIEIRAS-BA,,,,,,BA,,"1.566,40",,,,,,,-,,,,,"1.566,40",,,,,,"1.566,40",,,,,,,,
CANDEAL-BA,,,,,,BA,,"1.080,27",,,,,,,-,,,,,"1.080,27",,,,,,"1.080,27",,,,,,,,
CANDEIAS-BA,,,,,,BA,,"183.139,34",,,,,,,"203.379,33",,,,,"386.518,67",,,,,,"386.518,67",,,,,,,,
CANDIDO SALES-BA,,,,,,BA,,"1.458,37",,,,,,,-,,,,,"1.458,37",,,,,,"1.458,37",,,,,,,,
CANSANCAO-BA,,,,,,BA,,"1.566,40",,,,,,,-,,,,,"1.566,40",,,,,,"1.566,40",,,,,,,,
CANUDOS-BA,,,,,,BA,,"1.242,31",,,,,,,-,,,,,"1.242,31",,,,,,"1.242,31",,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,,,BA,,"1.188,30",,,,,,,-,,,,,"1.188,30",,,,,,"1.188,30",,,,,,,,
CAPIM GROSSO-BA,,,,,,BA,,"1.458,37",,,,,,,-,,,,,"1.458,37",,,,,,"1.458,37",,,,,,,,
CARAVELAS-BA,,,,,,BA,,"1.404,36",,,,,,,-,,,,,"1.404,36",,,,,,"1.404,36",,,,,,,,
CARDEAL DA SILVA-BA,,,,,,BA,,"96.116,64",,,,,,,"31.188,14",,,,,"127.304,78",,,,,,"127.304,78",,,,,,,,
CASTRO ALVES-BA,,,,,,BA,,"1.458,37",,,,,,,-,,,,,"1.458,37",,,,,,"1.458,37",,,,,,,,
CATU-BA,,,,,,BA,,"152.000,25",,,,,,,"88.697,97",,,,,"240.698,22",,,,,,"240.698,22",,,,,,,,
CICERO DANTAS-BA,,,,,,BA,,"1.512,39",,,,,,,-,,,,,"1.512,39",,,,,,"1.512,39",,,,,,,,
CIPO-BA,,,,,,BA,,"1.242,31",,,,,,,-,,,,,"1.242,31",,,,,,"1.242,31",,,,,,,,
COARACI-BA,,,,,,BA,,"1.404,36",,,,,,,-,,,,,"1.404,36",,,,,,"1.404,36",,,,,,,,
CONCEICAO DA FEIRA-BA,,,,,,BA,,"1.350,35",,,,,,,-,,,,,"1.350,35",,,,,,"1.350,35",,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,,,BA,,"1.296,33",,,,,,,-,,,,,"1.296,33",,,,,,"1.296,33",,,,,,,,
CONCEICAO DO COITE-BA,,,,,,BA,,"1.782,45",,,,,,,-,,,,,"1.782,45",,,,,,"1.782,45",,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,,,BA,,"1.458,37",,,,,,,-,,,,,"1.458,37",,,,,,"1.458,37",,,,,,,,
CONDE-BA,,,,,,BA,,"2.614,27",,,,,,,"780,39",,,,,"3.394,66",,,,,,"3.394,66",,,,,,,,
CORACAO DE MARIA-BA,,,,,,BA,,"1.404,36",,,,,,,-,,,,,"1.404,36",,,,,,"1.404,36",,,,,,,,
CORONEL JOAO SA-BA,,,,,,BA,,"1.350,35",,,,,,,-,,,,,"1.350,35",,,,,,"1.350,35",,,,,,,,
CRAVOLANDIA-BA,,,,,,BA,,"1.080,27",,,,,,,-,,,,,"1.080,27",,,,,,"1.080,27",,,,,,,,
CRISOPOLIS-BA,,,,,,BA,,"1.350,35",,,,,,,-,,,,,"1.350,35",,,,,,"1.350,35",,,,,,,,
CRUZ DAS ALMAS-BA,,,,,,BA,,"1.728,44",,,,,,,-,,,,,"1.728,44",,,,,,"1.728,44",,,,,,,,
DARIO MEIRA-BA,,,,,,BA,,"1.188,30",,,,,,,-,,,,,"1.188,30",,,,,,"1.188,30",,,,,,,,
DIAS D'AVILA-BA,,,,,,BA,,"1.728,44",,,,,,,-,,,,,"1.728,44",,,,,,"1.728,44",,,,,,,,
DOM MACEDO COSTA-BA,,,,,,BA,,"1.080,27",,,,,,,-,,,,,"1.080,27",,,,,,"1.080,27",,,,,,,,
ELISIO MEDRADO-BA,,,,,,BA,,"1.080,27",,,,,,,-,,,,,"1.080,27",,,,,,"1.080,27",,,,,,,,
ENCRUZILHADA-BA,,,,,,BA,,"1.404,36",,,,,,,-,,,,,"1.404,36",,,,,,"1.404,36",,,,,,,,
ENTRE RIOS-BA,,,,,,BA,,"171.127,69",,,,,,,"120.956,77",,,,,"292.084,46",,,,,,"292.084,46",,,,,,,,
ESPLANADA-BA,,,,,,BA,,"928.807,07",,,,,,,"361.563,24",,,,,"1.290.370,31",,,,,,"1.290.370,31",,,,,,,,
EUCLIDES DA CUNHA-BA,,,,,,BA,,"1.782,45",,,,,,,-,,,,,"1.782,45",,,,,,"1.782,45",,,,,,,,
EUNAPOLIS-BA,,,,,,BA,,"1.944,50",,,,,,,-,,,,,"1.944,50",,,,,,"1.944,50",,,,,,,,
FATIMA-BA,,,,,,BA,,"1.350,35",,,,,,,-,,,,,"1.350,35",,,,,,"1.350,35",,,,,,,,
FEIRA DE SANTANA-BA,,,,,,BA,,"2.160,55",,,,,,,-,,,,,"2.160,55",,,,,,"2.160,55",,,,,,,,
FIRMINO ALVES-BA,,,,,,BA,,"1.080,27",,,,,,,-,,,,,"1.080,27",,,,,,"1.080,27",,,,,,,,
FLORESTA AZUL-BA,,,,,,BA,,"1.134,28",,,,,,,-,,,,,"1.134,28",,,,,,"1.134,28",,,,,,,,
GANDU-BA,,,,,,BA,,"1.512,39",,,,,,,-,,,,,"1.512,39",,,,,,"1.512,39",,,,,,,,
GAVIAO-BA,,,,,,BA,,"1.080,27",,,,,,,-,,,,,"1.080,27",,,,,,"1.080,27",,,,,,,,
GLORIA-BA,,,,,,BA,,"1.188,30",,,,,,,-,,,,,"1.188,30",,,,,,"1.188,30",,,,,,,,
GONGOGI-BA,,,,,,BA,,"1.080,27",,,,,,,-,,,,,"1.080,27",,,,,,"1.080,27",,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,,,BA,,"1.350,35",,,,,,,-,,,,,"1.350,35",,,,,,"1.350,35",,,,,,,,
GUARATINGA-BA,,,,,,BA,,"1.404,36",,,,,,,-,,,,,"1.404,36",,,,,,"1.404,36",,,,,,,,
HELIOPOLIS-BA,,,,,,BA,,"1.242,31",,,,,,,-,,,,,"1.242,31",,,,,,"1.242,31",,,,,,,,
IACU-BA,,,,,,BA,,"1.458,37",,,,,,,-,,,,,"1.458,37",,,,,,"1.458,37",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBICARAI-BA,,,,,,BA,,"1.458,37",,,,,,,-,,,,,"1.458,37",,,,,,"1.458,37",,,,,,,,
IBICUI-BA,,,,,,BA,,"1.242,31",,,,,,,-,,,,,"1.242,31",,,,,,"1.242,31",,,,,,,,
IBIQUERA-BA,,,,,,BA,,"1.080,27",,,,,,,-,,,,,"1.080,27",,,,,,"1.080,27",,,,,,,,
IBIRAPITANGA-BA,,,,,,BA,,"1.404,36",,,,,,,-,,,,,"1.404,36",,,,,,"1.404,36",,,,,,,,
IBIRAPUA-BA,,,,,,BA,,"1.080,27",,,,,,,-,,,,,"1.080,27",,,,,,"1.080,27",,,,,,,,
IBIRATAIA-BA,,,,,,BA,,"1.404,36",,,,,,,-,,,,,"1.404,36",,,,,,"1.404,36",,,,,,,,
ICHU-BA,,,,,,BA,,"1.080,27",,,,,,,-,,,,,"1.080,27",,,,,,"1.080,27",,,,,,,,
IGRAPIUNA-BA,,,,,,BA,,"1.188,30",,,,,,,-,,,,,"1.188,30",,,,,,"1.188,30",,,,,,,,
IGUAI-BA,,,,,,BA,,"1.458,37",,,,,,,-,,,,,"1.458,37",,,,,,"1.458,37",,,,,,,,
ILHEUS-BA,,,,,,BA,,"2.160,55",,,,,,,-,,,,,"2.160,55",,,,,,"2.160,55",,,,,,,,
INHAMBUPE-BA,,,,,,BA,,"3.161,21",,,,,,,"813,35",,,,,"3.974,56",,,,,,"3.974,56",,,,,,,,
IPECAETA-BA,,,,,,BA,,"1.296,33",,,,,,,-,,,,,"1.296,33",,,,,,"1.296,33",,,,,,,,
IPIAU-BA,,,,,,BA,,"1.674,43",,,,,,,-,,,,,"1.674,43",,,,,,"1.674,43",,,,,,,,
IPIRA-BA,,,,,,BA,,"1.782,45",,,,,,,-,,,,,"1.782,45",,,,,,"1.782,45",,,,,,,,
IRAJUBA-BA,,,,,,BA,,"1.080,27",,,,,,,-,,,,,"1.080,27",,,,,,"1.080,27",,,,,,,,
IRARA-BA,,,,,,BA,,"1.458,37",,,,,,,-,,,,,"1.458,37",,,,,,"1.458,37",,,,,,,,
ITABELA-BA,,,,,,BA,,"1.458,37",,,,,,,-,,,,,"1.458,37",,,,,,"1.458,37",,,,,,,,
ITABERABA-BA,,,,,,BA,,"1.782,45",,,,,,,-,,,,,"1.782,45",,,,,,"1.782,45",,,,,,,,
ITABUNA-BA,,,,,,BA,,"2.160,55",,,,,,,-,,,,,"2.160,55",,,,,,"2.160,55",,,,,,,,
ITACARE-BA,,,,,,BA,,"1.458,37",,,,,,,-,,,,,"1.458,37",,,,,,"1.458,37",,,,,,,,
ITAGI-BA,,,,,,BA,,"1.188,30",,,,,,,-,,,,,"1.188,30",,,,,,"1.188,30",,,,,,,,
ITAGIBA-BA,,,,,,BA,,"1.296,33",,,,,,,-,,,,,"1.296,33",,,,,,"1.296,33",,,,,,,,
ITAGIMIRIM-BA,,,,,,BA,,"1.080,27",,,,,,,-,,,,,"1.080,27",,,,,,"1.080,27",,,,,,,,
ITAJU DO COLONIA-BA,,,,,,BA,,"1.080,27",,,,,,,-,,,,,"1.080,27",,,,,,"1.080,27",,,,,,,,
ITAJUIPE-BA,,,,,,BA,,"1.404,36",,,,,,,-,,,,,"1.404,36",,,,,,"1.404,36",,,,,,,,
ITAMARAJU-BA,,,,,,BA,,"1.836,46",,,,,,,-,,,,,"1.836,46",,,,,,"1.836,46",,,,,,,,
ITAMARI-BA,,,,,,BA,,"1.080,27",,,,,,,-,,,,,"1.080,27",,,,,,"1.080,27",,,,,,,,
ITAMBE-BA,,,,,,BA,,"1.566,40",,,,,,,-,,,,,"1.566,40",,,,,,"1.566,40",,,,,,,,
ITANAGRA-BA,,,,,,BA,,"62.199,60",,,,,,,"10.524,33",,,,,"72.723,93",,,,,,"72.723,93",,,,,,,,
ITANHEM-BA,,,,,,BA,,"1.404,36",,,,,,,-,,,,,"1.404,36",,,,,,"1.404,36",,,,,,,,
ITAPARICA-BA,,,,,,BA,,"46.839,34",,,,,,,"136.662,41",,,,,"183.501,75",,,,,,"183.501,75",,,,,,,,
ITAPE-BA,,,,,,BA,,"1.134,28",,,,,,,-,,,,,"1.134,28",,,,,,"1.134,28",,,,,,,,
ITAPEBI-BA,,,,,,BA,,"1.134,28",,,,,,,-,,,,,"1.134,28",,,,,,"1.134,28",,,,,,,,
ITAPETINGA-BA,,,,,,BA,,"1.782,45",,,,,,,-,,,,,"1.782,45",,,,,,"1.782,45",,,,,,,,
ITAPICURU-BA,,,,,,BA,,"1.512,39",,,,,,,-,,,,,"1.512,39",,,,,,"1.512,39",,,,,,,,
ITAPITANGA-BA,,,,,,BA,,"1.134,28",,,,,,,-,,,,,"1.134,28",,,,,,"1.134,28",,,,,,,,
ITAQUARA-BA,,,,,,BA,,"1.080,27",,,,,,,-,,,,,"1.080,27",,,,,,"1.080,27",,,,,,,,
ITARANTIM-BA,,,,,,BA,,"1.296,33",,,,,,,-,,,,,"1.296,33",,,,,,"1.296,33",,,,,,,,
ITATIM-BA,,,,,,BA,,"1.242,31",,,,,,,-,,,,,"1.242,31",,,,,,"1.242,31",,,,,,,,
ITIRUCU-BA,,,,,,BA,,"1.242,31",,,,,,,-,,,,,"1.242,31",,,,,,"1.242,31",,,,,,,,
