PILAR-AL,,,,,,,,AL,,,"131.980,95",,,,,,,"84.629,28",,,,,,,"216.610,23",,,,,,,"1.365.237,03",,,,,,,,,,,
PINDOBA-AL,,,,,,,,AL,,,"551,97",,,,,,,-,,,,,,,"551,97",,,,,,,"3.812,48",,,,,,,,,,,
PORTO CALVO-AL,,,,,,,,AL,,,"745,16",,,,,,,-,,,,,,,"745,16",,,,,,,"5.146,86",,,,,,,,,,,
PORTO DE PEDRAS-AL,,,,,,,,AL,,,"579,57",,,,,,,-,,,,,,,"579,57",,,,,,,"4.003,09",,,,,,,,,,,
PORTO REAL DO COLEGIO-AL,,,,,,,,AL,,,"662,36",,,,,,,-,,,,,,,"662,36",,,,,,,"4.574,97",,,,,,,,,,,
RIO LARGO-AL,,,,,,,,AL,,,"12.675,06",,,,,,,"7.570,18",,,,,,,"20.245,24",,,,,,,"141.739,52",,,,,,,,,,,
ROTEIRO-AL,,,,,,,,AL,,,"60.797,89",,,,,,,"783,67",,,,,,,"61.581,56",,,,,,,"315.901,32",,,,,,,,,,,
SANTA LUZIA DO NORTE-AL,,,,,,,,AL,,,"551,97",,,,,,,-,,,,,,,"551,97",,,,,,,"4.995,63",,,,,,,,,,,
SANTANA DO MUNDAU-AL,,,,,,,,AL,,,"579,57",,,,,,,-,,,,,,,"579,57",,,,,,,"4.003,09",,,,,,,,,,,
SAO JOSE DA LAJE-AL,,,,,,,,AL,,,"717,56",,,,,,,-,,,,,,,"717,56",,,,,,,"4.956,23",,,,,,,,,,,
SAO LUIS DO QUITUNDE-AL,,,,,,,,AL,,,"772,76",,,,,,,-,,,,,,,"772,76",,,,,,,"5.337,48",,,,,,,,,,,
SAO MIGUEL DOS CAMPOS-AL,,,,,,,,AL,,,"257.966,45",,,,,,,"177.368,46",,,,,,,"435.334,91",,,,,,,"3.491.782,40",,,,,,,,,,,
SAO MIGUEL DOS MILAGRES-AL,,,,,,,,AL,,,"551,97",,,,,,,-,,,,,,,"551,97",,,,,,,"3.812,48",,,,,,,,,,,
SATUBA-AL,,,,,,,,AL,,,"20.538,77",,,,,,,"11.986,06",,,,,,,"32.524,83",,,,,,,"1.641.212,58",,,,,,,,,,,
TEOTONIO VILELA-AL,,,,,,,,AL,,,"855,55",,,,,,,-,,,,,,,"855,55",,,,,,,"5.909,36",,,,,,,,,,,
UNIAO DOS PALMARES-AL,,,,,,,,AL,,,"910,75",,,,,,,-,,,,,,,"910,75",,,,,,,"6.290,60",,,,,,,,,,,
VICOSA-AL,,,,,,,,AL,,,"745,16",,,,,,,-,,,,,,,"745,16",,,,,,,"5.146,86",,,,,,,,,,,
ALAGOAS  TOTAL,,,,,,,,,,,"2.062.793,70",,,,,,,"485.787,83",,,,,,,"2.548.581,53",,,,,,,"20.546.702,84",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANAMA-AM,,,,,,,,AM,,,-,,,,,,,"2.712,96",,,,,,,"2.712,96",,,,,,,"18.853,96",,,,,,,,,,,
ANORI-AM,,,,,,,,AM,,,-,,,,,,,"2.712,96",,,,,,,"2.712,96",,,,,,,"18.853,96",,,,,,,,,,,
AUTAZES-AM,,,,,,,,AM,,,-,,,,,,,"6.488,28",,,,,,,"6.488,28",,,,,,,"48.803,94",,,,,,,,,,,
BERURI-AM,,,,,,,,AM,,,-,,,,,,,"2.712,96",,,,,,,"2.712,96",,,,,,,"18.853,96",,,,,,,,,,,
CAREIRO DA VARZEA-AM,,,,,,,,AM,,,-,,,,,,,"6.488,28",,,,,,,"6.488,28",,,,,,,"48.803,94",,,,,,,,,,,
CAREIRO-AM,,,,,,,,AM,,,-,,,,,,,"2.712,96",,,,,,,"2.712,96",,,,,,,"18.853,96",,,,,,,,,,,
COARI-AM,,,,,,,,AM,,,"1.965.537,43",,,,,,,"1.915.275,97",,,,,,,"3.880.813,40",,,,,,,"26.896.859,17",,,,,,,,,,,
CODAJAS-AM,,,,,,,,AM,,,-,,,,,,,"2.712,96",,,,,,,"2.712,96",,,,,,,"18.853,96",,,,,,,,,,,
IRANDUBA-AM,,,,,,,,AM,,,-,,,,,,,"6.488,28",,,,,,,"6.488,28",,,,,,,"48.803,94",,,,,,,,,,,
ITACOATIARA-AM,,,,,,,,AM,,,-,,,,,,,"6.488,28",,,,,,,"6.488,28",,,,,,,"48.803,94",,,,,,,,,,,
ITAPIRANGA-AM,,,,,,,,AM,,,-,,,,,,,"6.488,28",,,,,,,"6.488,28",,,,,,,"48.803,94",,,,,,,,,,,
MANACAPURU-AM,,,,,,,,AM,,,-,,,,,,,"2.712,96",,,,,,,"2.712,96",,,,,,,"18.853,96",,,,,,,,,,,
MANAQUIRI-AM,,,,,,,,AM,,,-,,,,,,,"2.712,96",,,,,,,"2.712,96",,,,,,,"18.853,96",,,,,,,,,,,
MANAUS-AM,,,,,,,,AM,,,"61.912,51",,,,,,,"75.702,65",,,,,,,"137.615,16",,,,,,,"7.135.755,30",,,,,,,,,,,
PARINTINS-AM,,,,,,,,AM,,,-,,,,,,,"6.488,28",,,,,,,"6.488,28",,,,,,,"48.803,94",,,,,,,,,,,
SILVES-AM,,,,,,,,AM,,,-,,,,,,,"6.488,28",,,,,,,"6.488,28",,,,,,,"48.803,94",,,,,,,,,,,
URUCARA-AM,,,,,,,,AM,,,-,,,,,,,"6.488,28",,,,,,,"6.488,28",,,,,,,"48.803,94",,,,,,,,,,,
URUCURITUBA-AM,,,,,,,,AM,,,-,,,,,,,"6.488,28",,,,,,,"6.488,28",,,,,,,"48.803,94",,,,,,,,,,,
AMAZONAS  TOTAL,,,,,,,,,,,"2.027.449,94",,,,,,,"2.068.363,86",,,,,,,"4.095.813,80",,,,,,,"34.603.827,65",,,,,,,,,,,
LARANJAL DO JARI-AP,,,,,,,,AP,,,-,,,,,,,"6.488,28",,,,,,,"6.488,28",,,,,,,"48.803,94",,,,,,,,,,,
MACAPA-AP,,,,,,,,AP,,,-,,,,,,,"6.488,28",,,,,,,"6.488,28",,,,,,,"48.803,94",,,,,,,,,,,
MAZAGAO-AP,,,,,,,,AP,,,-,,,,,,,"6.488,28",,,,,,,"6.488,28",,,,,,,"48.803,94",,,,,,,,,,,
AMAPA  TOTAL,,,,,,,,,,,-,,,,,,,"19.464,84",,,,,,,"19.464,84",,,,,,,"146.411,82",,,,,,,,,,,
ACAJUTIBA-BA,,,,,,,,BA,,,"997,42",,,,,,,-,,,,,,,"997,42",,,,,,,"8.126,31",,,,,,,,,,,
ADUSTINA-BA,,,,,,,,BA,,,"997,42",,,,,,,-,,,,,,,"997,42",,,,,,,"8.126,31",,,,,,,,,,,
AGUA FRIA-BA,,,,,,,,BA,,,"997,42",,,,,,,-,,,,,,,"997,42",,,,,,,"8.126,31",,,,,,,,,,,
AIQUARA-BA,,,,,,,,BA,,,"867,32",,,,,,,-,,,,,,,"867,32",,,,,,,"7.066,38",,,,,,,,,,,
ALAGOINHAS-BA,,,,,,,,BA,,,"280.098,01",,,,,,,"157.965,00",,,,,,,"438.063,01",,,,,,,"2.942.356,93",,,,,,,,,,,
ALCOBACA-BA,,,,,,,,BA,,,"1.084,15",,,,,,,-,,,,,,,"1.084,15",,,,,,,"8.832,96",,,,,,,,,,,
ALMADINA-BA,,,,,,,,BA,,,"867,32",,,,,,,-,,,,,,,"867,32",,,,,,,"7.066,38",,,,,,,,,,,
AMARGOSA-BA,,,,,,,,BA,,,"1.257,62",,,,,,,-,,,,,,,"1.257,62",,,,,,,"10.246,27",,,,,,,,,,,
AMELIA RODRIGUES-BA,,,,,,,,BA,,,"1.127,52",,,,,,,-,,,,,,,"1.127,52",,,,,,,"9.186,30",,,,,,,,,,,
ANAGE-BA,,,,,,,,BA,,,"1.170,89",,,,,,,-,,,,,,,"1.170,89",,,,,,,"9.539,60",,,,,,,,,,,
ANGUERA-BA,,,,,,,,BA,,,"867,32",,,,,,,-,,,,,,,"867,32",,,,,,,"7.066,38",,,,,,,,,,,
ANTAS-BA,,,,,,,,BA,,,"1.040,79",,,,,,,-,,,,,,,"1.040,79",,,,,,,"8.479,66",,,,,,,,,,,
ANTONIO CARDOSO-BA,,,,,,,,BA,,,"954,05",,,,,,,-,,,,,,,"954,05",,,,,,,"7.773,01",,,,,,,,,,,
APORA-BA,,,,,,,,BA,,,"1.040,79",,,,,,,-,,,,,,,"1.040,79",,,,,,,"8.479,66",,,,,,,,,,,
APUAREMA-BA,,,,,,,,BA,,,"867,32",,,,,,,-,,,,,,,"867,32",,,,,,,"7.066,38",,,,,,,,,,,
ARACAS-BA,,,,,,,,BA,,,"240.137,99",,,,,,,"123.988,87",,,,,,,"364.126,86",,,,,,,"2.711.293,86",,,,,,,,,,,
ARACI-BA,,,,,,,,BA,,,"1.387,72",,,,,,,-,,,,,,,"1.387,72",,,,,,,"11.306,22",,,,,,,,,,,
ARAMARI-BA,,,,,,,,BA,,,"1.013,90",,,,,,,"61,56",,,,,,,"1.075,46",,,,,,,"15.036,45",,,,,,,,,,,
ARATACA-BA,,,,,,,,BA,,,"910,69",,,,,,,-,,,,,,,"910,69",,,,,,,"7.419,69",,,,,,,,,,,
ARATUIPE-BA,,,,,,,,BA,,,"867,32",,,,,,,-,,,,,,,"867,32",,,,,,,"7.066,38",,,,,,,,,,,
AURELINO LEAL-BA,,,,,,,,BA,,,"997,42",,,,,,,-,,,,,,,"997,42",,,,,,,"8.126,31",,,,,,,,,,,
BAIXA GRANDE-BA,,,,,,,,BA,,,"1.127,52",,,,,,,-,,,,,,,"1.127,52",,,,,,,"9.186,30",,,,,,,,,,,
BANZAE-BA,,,,,,,,BA,,,"910,69",,,,,,,-,,,,,,,"910,69",,,,,,,"7.419,69",,,,,,,,,,,
BARRA DO CHOCA-BA,,,,,,,,BA,,,"1.257,62",,,,,,,-,,,,,,,"1.257,62",,,,,,,"10.246,27",,,,,,,,,,,
BARRA DO ROCHA-BA,,,,,,,,BA,,,"867,32",,,,,,,-,,,,,,,"867,32",,,,,,,"7.066,38",,,,,,,,,,,
BARRO PRETO-BA,,,,,,,,BA,,,"867,32",,,,,,,-,,,,,,,"867,32",,,,,,,"7.066,38",,,,,,,,,,,
BARROCAS-BA,,,,,,,,BA,,,"954,05",,,,,,,-,,,,,,,"954,05",,,,,,,"7.773,01",,,,,,,,,,,
BELMONTE-BA,,,,,,,,BA,,,"1.127,52",,,,,,,-,,,,,,,"1.127,52",,,,,,,"9.186,30",,,,,,,,,,,
BELO CAMPO-BA,,,,,,,,BA,,,"997,42",,,,,,,-,,,,,,,"997,42",,,,,,,"8.126,31",,,,,,,,,,,
BIRITINGA-BA,,,,,,,,BA,,,"954,05",,,,,,,-,,,,,,,"954,05",,,,,,,"7.773,01",,,,,,,,,,,
BOA NOVA-BA,,,,,,,,BA,,,"1.040,79",,,,,,,-,,,,,,,"1.040,79",,,,,,,"8.479,66",,,,,,,,,,,
BOA VISTA DO TUPIM-BA,,,,,,,,BA,,,"1.040,79",,,,,,,-,,,,,,,"1.040,79",,,,,,,"8.479,66",,,,,,,,,,,
BOM JESUS DA SERRA-BA,,,,,,,,BA,,,"910,69",,,,,,,-,,,,,,,"910,69",,,,,,,"7.419,69",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BREJOES-BA,,,,,,,,BA,,,"954,05",,,,,,,-,,,,,,,"954,05",,,,,,,"7.773,01",,,,,,,,,,,
BUERAREMA-BA,,,,,,,,BA,,,"1.084,15",,,,,,,-,,,,,,,"1.084,15",,,,,,,"8.832,96",,,,,,,,,,,
CAATIBA-BA,,,,,,,,BA,,,"910,69",,,,,,,-,,,,,,,"910,69",,,,,,,"7.419,69",,,,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,,,,,BA,,,"1.040,79",,,,,,,-,,,,,,,"1.040,79",,,,,,,"8.479,66",,,,,,,,,,,
CACHOEIRA-BA,,,,,,,,BA,,,"1.257,62",,,,,,,-,,,,,,,"1.257,62",,,,,,,"10.246,27",,,,,,,,,,,
CAEM-BA,,,,,,,,BA,,,"910,69",,,,,,,-,,,,,,,"910,69",,,,,,,"7.419,69",,,,,,,,,,,
CAETANOS-BA,,,,,,,,BA,,,"954,05",,,,,,,-,,,,,,,"954,05",,,,,,,"7.773,01",,,,,,,,,,,
CAIRU-BA,,,,,,,,BA,,,"32.584,41",,,,,,,"340.368,30",,,,,,,"372.952,71",,,,,,,"3.029.077,63",,,,,,,,,,,
CAMACAN-BA,,,,,,,,BA,,,"1.214,25",,,,,,,-,,,,,,,"1.214,25",,,,,,,"9.892,94",,,,,,,,,,,
CAMACARI-BA,,,,,,,,BA,,,"2.082,74",,,,,,,"146,20",,,,,,,"2.228,94",,,,,,,"18.546,40",,,,,,,,,,,
CAMAMU-BA,,,,,,,,BA,,,"1.257,62",,,,,,,-,,,,,,,"1.257,62",,,,,,,"10.246,27",,,,,,,,,,,
CANAVIEIRAS-BA,,,,,,,,BA,,,"1.257,62",,,,,,,-,,,,,,,"1.257,62",,,,,,,"10.246,27",,,,,,,,,,,
CANDEAL-BA,,,,,,,,BA,,,"867,32",,,,,,,-,,,,,,,"867,32",,,,,,,"7.066,38",,,,,,,,,,,
CANDEIAS-BA,,,,,,,,BA,,,"200.502,29",,,,,,,"249.473,51",,,,,,,"449.975,80",,,,,,,"3.121.926,91",,,,,,,,,,,
CANDIDO SALES-BA,,,,,,,,BA,,,"1.170,89",,,,,,,-,,,,,,,"1.170,89",,,,,,,"9.539,60",,,,,,,,,,,
CANSANCAO-BA,,,,,,,,BA,,,"1.257,62",,,,,,,-,,,,,,,"1.257,62",,,,,,,"10.246,27",,,,,,,,,,,
CANUDOS-BA,,,,,,,,BA,,,"997,42",,,,,,,-,,,,,,,"997,42",,,,,,,"8.126,31",,,,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,,,,,BA,,,"954,05",,,,,,,-,,,,,,,"954,05",,,,,,,"7.773,01",,,,,,,,,,,
CAPIM GROSSO-BA,,,,,,,,BA,,,"1.170,89",,,,,,,-,,,,,,,"1.170,89",,,,,,,"9.539,60",,,,,,,,,,,
CARAVELAS-BA,,,,,,,,BA,,,"1.127,52",,,,,,,-,,,,,,,"1.127,52",,,,,,,"9.186,30",,,,,,,,,,,
CARDEAL DA SILVA-BA,,,,,,,,BA,,,"80.513,09",,,,,,,"13.426,63",,,,,,,"93.939,72",,,,,,,"1.001.344,74",,,,,,,,,,,
CASTRO ALVES-BA,,,,,,,,BA,,,"1.170,89",,,,,,,-,,,,,,,"1.170,89",,,,,,,"9.539,60",,,,,,,,,,,
CATU-BA,,,,,,,,BA,,,"263.402,64",,,,,,,"149.016,79",,,,,,,"412.419,43",,,,,,,"1.961.139,35",,,,,,,,,,,
CICERO DANTAS-BA,,,,,,,,BA,,,"1.214,25",,,,,,,-,,,,,,,"1.214,25",,,,,,,"9.892,94",,,,,,,,,,,
CIPO-BA,,,,,,,,BA,,,"997,42",,,,,,,-,,,,,,,"997,42",,,,,,,"8.126,31",,,,,,,,,,,
COARACI-BA,,,,,,,,BA,,,"1.127,52",,,,,,,-,,,,,,,"1.127,52",,,,,,,"9.186,30",,,,,,,,,,,
CONCEICAO DA FEIRA-BA,,,,,,,,BA,,,"1.084,15",,,,,,,-,,,,,,,"1.084,15",,,,,,,"8.832,96",,,,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,,,,,BA,,,"1.040,79",,,,,,,-,,,,,,,"1.040,79",,,,,,,"8.479,66",,,,,,,,,,,
CONCEICAO DO COITE-BA,,,,,,,,BA,,,"1.431,08",,,,,,,-,,,,,,,"1.431,08",,,,,,,"11.659,52",,,,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,,,,,BA,,,"1.170,89",,,,,,,-,,,,,,,"1.170,89",,,,,,,"9.539,60",,,,,,,,,,,
CONDE-BA,,,,,,,,BA,,,"3.621,85",,,,,,,"1.608,84",,,,,,,"5.230,69",,,,,,,"44.416,43",,,,,,,,,,,
CORACAO DE MARIA-BA,,,,,,,,BA,,,"1.127,52",,,,,,,-,,,,,,,"1.127,52",,,,,,,"9.186,30",,,,,,,,,,,
CORONEL JOAO SA-BA,,,,,,,,BA,,,"1.084,15",,,,,,,-,,,,,,,"1.084,15",,,,,,,"8.832,96",,,,,,,,,,,
CRAVOLANDIA-BA,,,,,,,,BA,,,"867,32",,,,,,,-,,,,,,,"867,32",,,,,,,"7.066,38",,,,,,,,,,,
CRISOPOLIS-BA,,,,,,,,BA,,,"1.084,15",,,,,,,-,,,,,,,"1.084,15",,,,,,,"8.832,96",,,,,,,,,,,
CRUZ DAS ALMAS-BA,,,,,,,,BA,,,"1.387,72",,,,,,,-,,,,,,,"1.387,72",,,,,,,"11.306,22",,,,,,,,,,,
DARIO MEIRA-BA,,,,,,,,BA,,,"954,05",,,,,,,-,,,,,,,"954,05",,,,,,,"7.773,01",,,,,,,,,,,
DIAS D'AVILA-BA,,,,,,,,BA,,,"1.387,72",,,,,,,-,,,,,,,"1.387,72",,,,,,,"11.306,22",,,,,,,,,,,
DOM MACEDO COSTA-BA,,,,,,,,BA,,,"867,32",,,,,,,-,,,,,,,"867,32",,,,,,,"7.066,38",,,,,,,,,,,
ELISIO MEDRADO-BA,,,,,,,,BA,,,"867,32",,,,,,,-,,,,,,,"867,32",,,,,,,"7.066,38",,,,,,,,,,,
ENCRUZILHADA-BA,,,,,,,,BA,,,"1.127,52",,,,,,,-,,,,,,,"1.127,52",,,,,,,"9.186,30",,,,,,,,,,,
ENTRE RIOS-BA,,,,,,,,BA,,,"197.969,70",,,,,,,"127.086,02",,,,,,,"325.055,72",,,,,,,"2.581.003,69",,,,,,,,,,,
ESPLANADA-BA,,,,,,,,BA,,,"1.205.917,36",,,,,,,"305.048,91",,,,,,,"1.510.966,27",,,,,,,"10.273.443,76",,,,,,,,,,,
EUCLIDES DA CUNHA-BA,,,,,,,,BA,,,"1.431,08",,,,,,,-,,,,,,,"1.431,08",,,,,,,"11.659,52",,,,,,,,,,,
EUNAPOLIS-BA,,,,,,,,BA,,,"1.561,18",,,,,,,-,,,,,,,"1.561,18",,,,,,,"12.719,49",,,,,,,,,,,
FATIMA-BA,,,,,,,,BA,,,"1.084,15",,,,,,,-,,,,,,,"1.084,15",,,,,,,"8.832,96",,,,,,,,,,,
FEIRA DE SANTANA-BA,,,,,,,,BA,,,"1.734,65",,,,,,,-,,,,,,,"1.734,65",,,,,,,"14.132,77",,,,,,,,,,,
FIRMINO ALVES-BA,,,,,,,,BA,,,"867,32",,,,,,,-,,,,,,,"867,32",,,,,,,"7.066,38",,,,,,,,,,,
FLORESTA AZUL-BA,,,,,,,,BA,,,"910,69",,,,,,,-,,,,,,,"910,69",,,,,,,"7.419,69",,,,,,,,,,,
GANDU-BA,,,,,,,,BA,,,"1.214,25",,,,,,,-,,,,,,,"1.214,25",,,,,,,"9.892,94",,,,,,,,,,,
GAVIAO-BA,,,,,,,,BA,,,"867,32",,,,,,,-,,,,,,,"867,32",,,,,,,"7.066,38",,,,,,,,,,,
GLORIA-BA,,,,,,,,BA,,,"954,05",,,,,,,-,,,,,,,"954,05",,,,,,,"7.773,01",,,,,,,,,,,
GONGOGI-BA,,,,,,,,BA,,,"867,32",,,,,,,-,,,,,,,"867,32",,,,,,,"7.066,38",,,,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,,,,,BA,,,"1.084,15",,,,,,,-,,,,,,,"1.084,15",,,,,,,"8.832,96",,,,,,,,,,,
GUARATINGA-BA,,,,,,,,BA,,,"1.127,52",,,,,,,-,,,,,,,"1.127,52",,,,,,,"9.186,30",,,,,,,,,,,
HELIOPOLIS-BA,,,,,,,,BA,,,"997,42",,,,,,,-,,,,,,,"997,42",,,,,,,"8.126,31",,,,,,,,,,,
IACU-BA,,,,,,,,BA,,,"1.170,89",,,,,,,-,,,,,,,"1.170,89",,,,,,,"9.539,60",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBICARAI-BA,,,,,,,,BA,,,"1.170,89",,,,,,,-,,,,,,,"1.170,89",,,,,,,"9.539,60",,,,,,,,,,,
IBICUI-BA,,,,,,,,BA,,,"997,42",,,,,,,-,,,,,,,"997,42",,,,,,,"8.126,31",,,,,,,,,,,
IBIQUERA-BA,,,,,,,,BA,,,"867,32",,,,,,,-,,,,,,,"867,32",,,,,,,"7.066,38",,,,,,,,,,,
IBIRAPITANGA-BA,,,,,,,,BA,,,"1.127,52",,,,,,,-,,,,,,,"1.127,52",,,,,,,"9.186,30",,,,,,,,,,,
IBIRAPUA-BA,,,,,,,,BA,,,"867,32",,,,,,,-,,,,,,,"867,32",,,,,,,"7.066,38",,,,,,,,,,,
IBIRATAIA-BA,,,,,,,,BA,,,"1.127,52",,,,,,,-,,,,,,,"1.127,52",,,,,,,"9.186,30",,,,,,,,,,,
ICHU-BA,,,,,,,,BA,,,"867,32",,,,,,,-,,,,,,,"867,32",,,,,,,"7.066,38",,,,,,,,,,,
IGRAPIUNA-BA,,,,,,,,BA,,,"954,05",,,,,,,-,,,,,,,"954,05",,,,,,,"7.773,01",,,,,,,,,,,
IGUAI-BA,,,,,,,,BA,,,"1.170,89",,,,,,,-,,,,,,,"1.170,89",,,,,,,"9.539,60",,,,,,,,,,,
ILHEUS-BA,,,,,,,,BA,,,"1.734,65",,,,,,,-,,,,,,,"1.734,65",,,,,,,"14.132,77",,,,,,,,,,,
INHAMBUPE-BA,,,,,,,,BA,,,"1.888,08",,,,,,,"321,53",,,,,,,"2.209,61",,,,,,,"18.507,94",,,,,,,,,,,
IPECAETA-BA,,,,,,,,BA,,,"1.040,79",,,,,,,-,,,,,,,"1.040,79",,,,,,,"8.479,66",,,,,,,,,,,
IPIAU-BA,,,,,,,,BA,,,"1.344,35",,,,,,,-,,,,,,,"1.344,35",,,,,,,"10.952,90",,,,,,,,,,,
IPIRA-BA,,,,,,,,BA,,,"1.431,08",,,,,,,-,,,,,,,"1.431,08",,,,,,,"11.659,52",,,,,,,,,,,
IRAJUBA-BA,,,,,,,,BA,,,"867,32",,,,,,,-,,,,,,,"867,32",,,,,,,"7.066,38",,,,,,,,,,,
IRARA-BA,,,,,,,,BA,,,"1.170,89",,,,,,,-,,,,,,,"1.170,89",,,,,,,"9.539,60",,,,,,,,,,,
ITABELA-BA,,,,,,,,BA,,,"1.170,89",,,,,,,-,,,,,,,"1.170,89",,,,,,,"9.539,60",,,,,,,,,,,
