ITAMARI-BA,,,,,,,,,BA,,"1.318,59",,,,,-,,,,,,"1.318,59",,,,,,,"10.320,23",,,,,,,,,
ITAMBE-BA,,,,,,,,,BA,,"1.714,16",,,,,-,,,,,,"1.714,16",,,,,,,"13.416,30",,,,,,,,,
ITANAGRA-BA,,,,,,,,,BA,,"95.183,06",,,,,"18.414,71",,,,,,"113.597,77",,,,,,,"1.148.963,07",,,,,,,,,
ITANHEM-BA,,,,,,,,,BA,,"1.714,16",,,,,-,,,,,,"1.714,16",,,,,,,"13.416,30",,,,,,,,,
ITAPARICA-BA,,,,,,,,,BA,,"123.755,66",,,,,"402.912,63",,,,,,"526.668,29",,,,,,,"3.928.811,75",,,,,,,,,
ITAPE-BA,,,,,,,,,BA,,"1.384,52",,,,,-,,,,,,"1.384,52",,,,,,,"10.836,23",,,,,,,,,
ITAPEBI-BA,,,,,,,,,BA,,"1.384,52",,,,,-,,,,,,"1.384,52",,,,,,,"10.836,23",,,,,,,,,
ITAPETINGA-BA,,,,,,,,,BA,,"2.241,60",,,,,-,,,,,,"2.241,60",,,,,,,"17.544,41",,,,,,,,,
ITAPICURU-BA,,,,,,,,,BA,,"1.911,95",,,,,-,,,,,,"1.911,95",,,,,,,"14.964,34",,,,,,,,,
ITAPITANGA-BA,,,,,,,,,BA,,"1.384,52",,,,,-,,,,,,"1.384,52",,,,,,,"10.836,23",,,,,,,,,
ITAQUARA-BA,,,,,,,,,BA,,"1.318,59",,,,,-,,,,,,"1.318,59",,,,,,,"10.320,23",,,,,,,,,
ITARANTIM-BA,,,,,,,,,BA,,"1.648,23",,,,,-,,,,,,"1.648,23",,,,,,,"12.900,28",,,,,,,,,
ITATIM-BA,,,,,,,,,BA,,"1.516,37",,,,,-,,,,,,"1.516,37",,,,,,,"11.868,26",,,,,,,,,
ITIRUCU-BA,,,,,,,,,BA,,"1.450,45",,,,,-,,,,,,"1.450,45",,,,,,,"11.352,25",,,,,,,,,
ITIUBA-BA,,,,,,,,,BA,,"1.977,88",,,,,-,,,,,,"1.977,88",,,,,,,"15.480,35",,,,,,,,,
ITORORO-BA,,,,,,,,,BA,,"1.648,23",,,,,-,,,,,,"1.648,23",,,,,,,"12.900,28",,,,,,,,,
ITUBERA-BA,,,,,,,,,BA,,"1.780,09",,,,,-,,,,,,"1.780,09",,,,,,,"13.932,32",,,,,,,,,
JACOBINA-BA,,,,,,,,,BA,,"2.307,53",,,,,-,,,,,,"2.307,53",,,,,,,"18.060,42",,,,,,,,,
JAGUAQUARA-BA,,,,,,,,,BA,,"2.109,74",,,,,-,,,,,,"2.109,74",,,,,,,"16.512,37",,,,,,,,,
JAGUARIPE-BA,,,,,,,,,BA,,"71.050,08",,,,,-,,,,,,"71.050,08",,,,,,,"556.090,09",,,,,,,,,
JANDAIRA-BA,,,,,,,,,BA,,"1.384,52",,,,,-,,,,,,"1.384,52",,,,,,,"10.836,23",,,,,,,,,
JEQUIE-BA,,,,,,,,,BA,,"2.637,18",,,,,-,,,,,,"2.637,18",,,,,,,"20.640,50",,,,,,,,,
JEREMOABO-BA,,,,,,,,,BA,,"1.977,88",,,,,-,,,,,,"1.977,88",,,,,,,"15.480,35",,,,,,,,,
JIQUIRICA-BA,,,,,,,,,BA,,"1.516,37",,,,,-,,,,,,"1.516,37",,,,,,,"11.868,26",,,,,,,,,
JITAUNA-BA,,,,,,,,,BA,,"1.516,37",,,,,-,,,,,,"1.516,37",,,,,,,"11.868,26",,,,,,,,,
JUCURUCU-BA,,,,,,,,,BA,,"1.384,52",,,,,-,,,,,,"1.384,52",,,,,,,"10.836,23",,,,,,,,,
JUSSARI-BA,,,,,,,,,BA,,"1.318,59",,,,,-,,,,,,"1.318,59",,,,,,,"10.320,23",,,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,,,BA,,"1.318,59",,,,,-,,,,,,"1.318,59",,,,,,,"10.320,23",,,,,,,,,
LAJE-BA,,,,,,,,,BA,,"1.714,16",,,,,-,,,,,,"1.714,16",,,,,,,"13.416,30",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAJEDAO-BA,,,,,,,,,BA,,"1.318,59",,,,,-,,,,,,"1.318,59",,,,,,,"10.320,23",,,,,,,,,
LAJEDINHO-BA,,,,,,,,,BA,,"1.318,59",,,,,-,,,,,,"1.318,59",,,,,,,"10.320,23",,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,,,BA,,"1.318,59",,,,,-,,,,,,"1.318,59",,,,,,,"10.320,23",,,,,,,,,
LAMARAO-BA,,,,,,,,,BA,,"1.318,59",,,,,-,,,,,,"1.318,59",,,,,,,"10.320,23",,,,,,,,,
LAURO DE FREITAS-BA,,,,,,,,,BA,,"2.637,18",,,,,-,,,,,,"2.637,18",,,,,,,"20.640,50",,,,,,,,,
MACAJUBA-BA,,,,,,,,,BA,,"1.384,52",,,,,-,,,,,,"1.384,52",,,,,,,"10.836,23",,,,,,,,,
MACARANI-BA,,,,,,,,,BA,,"1.582,30",,,,,-,,,,,,"1.582,30",,,,,,,"12.384,26",,,,,,,,,
MADRE DE DEUS-BA,,,,,,,,,BA,,"1.996.130,75",,,,,"1.861.842,06",,,,,,"3.857.972,81",,,,,,,"28.538.270,75",,,,,,,,,
MAIQUINIQUE-BA,,,,,,,,,BA,,"1.318,59",,,,,-,,,,,,"1.318,59",,,,,,,"10.320,23",,,,,,,,,
MAIRI-BA,,,,,,,,,BA,,"1.648,23",,,,,-,,,,,,"1.648,23",,,,,,,"12.900,28",,,,,,,,,
MANOEL VITORINO-BA,,,,,,,,,BA,,"1.516,37",,,,,-,,,,,,"1.516,37",,,,,,,"11.868,26",,,,,,,,,
MARACAS-BA,,,,,,,,,BA,,"1.780,09",,,,,-,,,,,,"1.780,09",,,,,,,"13.932,32",,,,,,,,,
MARAGOGIPE-BA,,,,,,,,,BA,,"61.395,19",,,,,-,,,,,,"61.395,19",,,,,,,"480.523,83",,,,,,,,,
MARAU-BA,,,,,,,,,BA,,"1.648,23",,,,,-,,,,,,"1.648,23",,,,,,,"12.900,28",,,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,,,BA,,"1.384,52",,,,,-,,,,,,"1.384,52",,,,,,,"10.836,23",,,,,,,,,
MASCOTE-BA,,,,,,,,,BA,,"1.516,37",,,,,-,,,,,,"1.516,37",,,,,,,"11.868,26",,,,,,,,,
MATA DE SAO JOAO-BA,,,,,,,,,BA,,"209.867,27",,,,,"104.160,06",,,,,,"314.027,33",,,,,,,"2.910.976,74",,,,,,,,,
MEDEIROS NETO-BA,,,,,,,,,BA,,"1.714,16",,,,,-,,,,,,"1.714,16",,,,,,,"13.416,30",,,,,,,,,
MIGUEL CALMON-BA,,,,,,,,,BA,,"1.780,09",,,,,-,,,,,,"1.780,09",,,,,,,"13.932,32",,,,,,,,,
MILAGRES-BA,,,,,,,,,BA,,"1.384,52",,,,,-,,,,,,"1.384,52",,,,,,,"10.836,23",,,,,,,,,
MIRANTE-BA,,,,,,,,,BA,,"1.384,52",,,,,-,,,,,,"1.384,52",,,,,,,"10.836,23",,,,,,,,,
MONTE SANTO-BA,,,,,,,,,BA,,"2.109,74",,,,,-,,,,,,"2.109,74",,,,,,,"16.512,37",,,,,,,,,
MUCURI-BA,,,,,,,,,BA,,"491.582,52",,,,,"22.701,19",,,,,,"514.283,71",,,,,,,"2.386.881,48",,,,,,,,,
MUNDO NOVO-BA,,,,,,,,,BA,,"1.780,09",,,,,-,,,,,,"1.780,09",,,,,,,"13.932,32",,,,,,,,,
MUNIZ FERREIRA-BA,,,,,,,,,BA,,"1.318,59",,,,,-,,,,,,"1.318,59",,,,,,,"10.320,23",,,,,,,,,
MURITIBA-BA,,,,,,,,,BA,,"1.846,02",,,,,-,,,,,,"1.846,02",,,,,,,"14.448,33",,,,,,,,,
MUTUIPE-BA,,,,,,,,,BA,,"1.714,16",,,,,-,,,,,,"1.714,16",,,,,,,"13.416,30",,,,,,,,,
NAZARE-BA,,,,,,,,,BA,,"1.780,09",,,,,-,,,,,,"1.780,09",,,,,,,"13.932,32",,,,,,,,,
NILO PECANHA-BA,,,,,,,,,BA,,"1.450,45",,,,,-,,,,,,"1.450,45",,,,,,,"11.352,25",,,,,,,,,
NORDESTINA-BA,,,,,,,,,BA,,"1.450,45",,,,,-,,,,,,"1.450,45",,,,,,,"11.352,25",,,,,,,,,
NOVA CANAA-BA,,,,,,,,,BA,,"1.582,30",,,,,-,,,,,,"1.582,30",,,,,,,"12.384,26",,,,,,,,,
NOVA FATIMA-BA,,,,,,,,,BA,,"1.318,59",,,,,-,,,,,,"1.318,59",,,,,,,"10.320,23",,,,,,,,,
NOVA IBIA-BA,,,,,,,,,BA,,"1.318,59",,,,,-,,,,,,"1.318,59",,,,,,,"10.320,23",,,,,,,,,
NOVA ITARANA-BA,,,,,,,,,BA,,"1.318,59",,,,,-,,,,,,"1.318,59",,,,,,,"10.320,23",,,,,,,,,
NOVA SOURE-BA,,,,,,,,,BA,,"1.780,09",,,,,-,,,,,,"1.780,09",,,,,,,"13.932,32",,,,,,,,,
NOVA VICOSA-BA,,,,,,,,,BA,,"1.977,88",,,,,-,,,,,,"1.977,88",,,,,,,"15.480,35",,,,,,,,,
NOVO TRIUNFO-BA,,,,,,,,,BA,,"1.516,37",,,,,-,,,,,,"1.516,37",,,,,,,"11.868,26",,,,,,,,,
OLINDINA-BA,,,,,,,,,BA,,"1.780,09",,,,,-,,,,,,"1.780,09",,,,,,,"13.932,32",,,,,,,,,
OURICANGAS-BA,,,,,,,,,BA,,"1.318,59",,,,,-,,,,,,"1.318,59",,,,,,,"10.320,23",,,,,,,,,
OUROLANDIA-BA,,,,,,,,,BA,,"1.582,30",,,,,-,,,,,,"1.582,30",,,,,,,"12.384,26",,,,,,,,,
PARIPIRANGA-BA,,,,,,,,,BA,,"1.780,09",,,,,-,,,,,,"1.780,09",,,,,,,"13.932,32",,,,,,,,,
PAU BRASIL-BA,,,,,,,,,BA,,"1.384,52",,,,,-,,,,,,"1.384,52",,,,,,,"10.836,23",,,,,,,,,
PAULO AFONSO-BA,,,,,,,,,BA,,"2.439,39",,,,,-,,,,,,"2.439,39",,,,,,,"19.092,45",,,,,,,,,
PE DE SERRA-BA,,,,,,,,,BA,,"1.450,45",,,,,-,,,,,,"1.450,45",,,,,,,"11.352,25",,,,,,,,,
PEDRAO-BA,,,,,,,,,BA,,"1.318,59",,,,,-,,,,,,"1.318,59",,,,,,,"10.320,23",,,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,,,BA,,"1.582,30",,,,,-,,,,,,"1.582,30",,,,,,,"12.384,26",,,,,,,,,
PINTADAS-BA,,,,,,,,,BA,,"1.384,52",,,,,-,,,,,,"1.384,52",,,,,,,"10.836,23",,,,,,,,,
PIRAI DO NORTE-BA,,,,,,,,,BA,,"1.318,59",,,,,-,,,,,,"1.318,59",,,,,,,"10.320,23",,,,,,,,,
PIRITIBA-BA,,,,,,,,,BA,,"1.714,16",,,,,-,,,,,,"1.714,16",,,,,,,"13.416,30",,,,,,,,,
PLANALTINO-BA,,,,,,,,,BA,,"1.318,59",,,,,-,,,,,,"1.318,59",,,,,,,"10.320,23",,,,,,,,,
PLANALTO-BA,,,,,,,,,BA,,"1.780,09",,,,,-,,,,,,"1.780,09",,,,,,,"13.932,32",,,,,,,,,
POCOES-BA,,,,,,,,,BA,,"2.043,81",,,,,-,,,,,,"2.043,81",,,,,,,"15.996,36",,,,,,,,,
POJUCA-BA,,,,,,,,,BA,,"667.718,05",,,,,"548.789,28",,,,,,"1.216.507,33",,,,,,,"11.303.508,22",,,,,,,,,
PORTO SEGURO-BA,,,,,,,,,BA,,"2.505,32",,,,,-,,,,,,"2.505,32",,,,,,,"19.608,45",,,,,,,,,
POTIRAGUA-BA,,,,,,,,,BA,,"1.318,59",,,,,-,,,,,,"1.318,59",,,,,,,"10.320,23",,,,,,,,,
PRADO-BA,,,,,,,,,BA,,"1.780,09",,,,,-,,,,,,"1.780,09",,,,,,,"13.932,32",,,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,,,BA,,"1.714,16",,,,,-,,,,,,"1.714,16",,,,,,,"13.416,30",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUEIMADAS-BA,,,,,,,,,BA,,"1.780,09",,,,,-,,,,,,"1.780,09",,,,,,,"13.932,32",,,,,,,,,
QUIJINGUE-BA,,,,,,,,,BA,,"1.780,09",,,,,-,,,,,,"1.780,09",,,,,,,"13.932,32",,,,,,,,,
QUIXABEIRA-BA,,,,,,,,,BA,,"1.318,59",,,,,-,,,,,,"1.318,59",,,,,,,"10.320,23",,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,,,BA,,"1.714,16",,,,,-,,,,,,"1.714,16",,,,,,,"13.416,30",,,,,,,,,
RETIROLANDIA-BA,,,,,,,,,BA,,"1.450,45",,,,,-,,,,,,"1.450,45",,,,,,,"11.352,25",,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,,,BA,,"1.911,95",,,,,-,,,,,,"1.911,95",,,,,,,"14.964,34",,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,,,BA,,"1.516,37",,,,,-,,,,,,"1.516,37",,,,,,,"11.868,26",,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,,,BA,,"2.043,81",,,,,-,,,,,,"2.043,81",,,,,,,"15.996,36",,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,,,BA,,"1.318,59",,,,,-,,,,,,"1.318,59",,,,,,,"10.320,23",,,,,,,,,
RIO REAL-BA,,,,,,,,,BA,,"1.977,88",,,,,-,,,,,,"1.977,88",,,,,,,"15.480,35",,,,,,,,,
RUY BARBOSA-BA,,,,,,,,,BA,,"1.846,02",,,,,-,,,,,,"1.846,02",,,,,,,"14.448,33",,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,,,BA,,"43.570,78",,,,,"402.332,13",,,,,,"445.902,91",,,,,,,"3.091.422,58",,,,,,,,,
SALVADOR-BA,,,,,,,,,BA,,"79.219,60",,,,,"402.332,13",,,,,,"481.551,73",,,,,,,"3.370.436,46",,,,,,,,,
SANTA BARBARA-BA,,,,,,,,,BA,,"1.648,23",,,,,-,,,,,,"1.648,23",,,,,,,"12.900,28",,,,,,,,,
SANTA BRIGIDA-BA,,,,,,,,,BA,,"1.516,37",,,,,-,,,,,,"1.516,37",,,,,,,"11.868,26",,,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,,,BA,,"1.780,09",,,,,-,,,,,,"1.780,09",,,,,,,"13.932,32",,,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,,,BA,,"1.318,59",,,,,-,,,,,,"1.318,59",,,,,,,"10.320,23",,,,,,,,,
SANTA INES-BA,,,,,,,,,BA,,"1.384,52",,,,,-,,,,,,"1.384,52",,,,,,,"10.836,23",,,,,,,,,
SANTA LUZIA-BA,,,,,,,,,BA,,"1.450,45",,,,,-,,,,,,"1.450,45",,,,,,,"11.352,25",,,,,,,,,
SANTA TERESINHA-BA,,,,,,,,,BA,,"1.318,59",,,,,-,,,,,,"1.318,59",,,,,,,"10.320,23",,,,,,,,,
SANTALUZ-BA,,,,,,,,,BA,,"1.911,95",,,,,-,,,,,,"1.911,95",,,,,,,"14.964,34",,,,,,,,,
SANTANOPOLIS-BA,,,,,,,,,BA,,"1.318,59",,,,,-,,,,,,"1.318,59",,,,,,,"10.320,23",,,,,,,,,
SANTO AMARO-BA,,,,,,,,,BA,,"65.356,17",,,,,"402.332,13",,,,,,"467.688,30",,,,,,,"3.261.931,05",,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,,,BA,,"2.373,46",,,,,-,,,,,,"2.373,46",,,,,,,"18.576,44",,,,,,,,,
SANTO ESTEVAO-BA,,,,,,,,,BA,,"2.043,81",,,,,-,,,,,,"2.043,81",,,,,,,"15.996,36",,,,,,,,,
SAO DOMINGOS-BA,,,,,,,,,BA,,"1.318,59",,,,,-,,,,,,"1.318,59",,,,,,,"10.320,23",,,,,,,,,
SAO FELIPE-BA,,,,,,,,,BA,,"1.714,16",,,,,-,,,,,,"1.714,16",,,,,,,"13.416,30",,,,,,,,,
SAO FELIX-BA,,,,,,,,,BA,,"1.516,37",,,,,-,,,,,,"1.516,37",,,,,,,"11.868,26",,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,,,BA,,"2.420.626,05",,,,,"1.430.571,73",,,,,,"3.851.197,78",,,,,,,"29.153.792,65",,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,,,BA,,"1.911,95",,,,,-,,,,,,"1.911,95",,,,,,,"14.964,34",,,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,,,BA,,"1.318,59",,,,,-,,,,,,"1.318,59",,,,,,,"10.320,23",,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,,,BA,,"1.384,52",,,,,-,,,,,,"1.384,52",,,,,,,"10.836,23",,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,,,BA,,"1.384,52",,,,,-,,,,,,"1.384,52",,,,,,,"10.836,23",,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,,,BA,,"520.790,54",,,,,"290.366,83",,,,,,"811.157,37",,,,,,,"6.468.860,29",,,,,,,,,
SAPEACU-BA,,,,,,,,,BA,,"1.582,30",,,,,-,,,,,,"1.582,30",,,,,,,"12.384,26",,,,,,,,,
SATIRO DIAS-BA,,,,,,,,,BA,,"74.803,92",,,,,"1.969,11",,,,,,"76.773,03",,,,,,,"618.747,01",,,,,,,,,
SAUBARA-BA,,,,,,,,,BA,,"41.590,29",,,,,"402.332,13",,,,,,"443.922,42",,,,,,,"3.075.921,81",,,,,,,,,
SERRA PRETA-BA,,,,,,,,,BA,,"1.516,37",,,,,-,,,,,,"1.516,37",,,,,,,"11.868,26",,,,,,,,,
SERRINHA-BA,,,,,,,,,BA,,"2.307,53",,,,,-,,,,,,"2.307,53",,,,,,,"18.060,42",,,,,,,,,
SERROLANDIA-BA,,,,,,,,,BA,,"1.450,45",,,,,-,,,,,,"1.450,45",,,,,,,"11.352,25",,,,,,,,,
SIMOES FILHO-BA,,,,,,,,,BA,,"494.069,92",,,,,"21.273,63",,,,,,"515.343,55",,,,,,,"2.931.852,53",,,,,,,,,
SITIO DO QUINTO-BA,,,,,,,,,BA,,"1.450,45",,,,,-,,,,,,"1.450,45",,,,,,,"11.352,25",,,,,,,,,
TANQUINHO-BA,,,,,,,,,BA,,"1.318,59",,,,,-,,,,,,"1.318,59",,,,,,,"10.320,23",,,,,,,,,
TAPEROA-BA,,,,,,,,,BA,,"1.648,23",,,,,-,,,,,,"1.648,23",,,,,,,"12.900,28",,,,,,,,,
TAPIRAMUTA-BA,,,,,,,,,BA,,"1.582,30",,,,,-,,,,,,"1.582,30",,,,,,,"12.384,26",,,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,,,BA,,"2.571,25",,,,,-,,,,,,"2.571,25",,,,,,,"20.124,48",,,,,,,,,
TEODORO SAMPAIO-BA,,,,,,,,,BA,,"72.904,61",,,,,"692,47",,,,,,"73.597,08",,,,,,,"784.642,86",,,,,,,,,
TEOFILANDIA-BA,,,,,,,,,BA,,"1.714,16",,,,,-,,,,,,"1.714,16",,,,,,,"13.416,30",,,,,,,,,
TEOLANDIA-BA,,,,,,,,,BA,,"1.516,37",,,,,-,,,,,,"1.516,37",,,,,,,"11.868,26",,,,,,,,,
TERRA NOVA-BA,,,,,,,,,BA,,"1.450,45",,,,,-,,,,,,"1.450,45",,,,,,,"11.833,91",,,,,,,,,
TUCANO-BA,,,,,,,,,BA,,"2.109,74",,,,,-,,,,,,"2.109,74",,,,,,,"16.512,37",,,,,,,,,
UAUA-BA,,,,,,,,,BA,,"1.780,09",,,,,-,,,,,,"1.780,09",,,,,,,"13.932,32",,,,,,,,,
UBAIRA-BA,,,,,,,,,BA,,"1.648,23",,,,,-,,,,,,"1.648,23",,,,,,,"12.900,28",,,,,,,,,
UBAITABA-BA,,,,,,,,,BA,,"1.714,16",,,,,-,,,,,,"1.714,16",,,,,,,"13.416,30",,,,,,,,,
UBATA-BA,,,,,,,,,BA,,"1.780,09",,,,,-,,,,,,"1.780,09",,,,,,,"13.932,32",,,,,,,,,
UNA-BA,,,,,,,,,BA,,"1.780,09",,,,,-,,,,,,"1.780,09",,,,,,,"13.932,32",,,,,,,,,
URUCUCA-BA,,,,,,,,,BA,,"1.648,23",,,,,-,,,,,,"1.648,23",,,,,,,"12.900,28",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VALENCA-BA,,,,,,,,,BA,,"71.050,08",,,,,-,,,,,,"71.050,08",,,,,,,"556.090,09",,,,,,,,,
VALENTE-BA,,,,,,,,,BA,,"1.780,09",,,,,-,,,,,,"1.780,09",,,,,,,"13.932,32",,,,,,,,,
VARZEA DA ROCA-BA,,,,,,,,,BA,,"1.450,45",,,,,-,,,,,,"1.450,45",,,,,,,"11.352,25",,,,,,,,,
VARZEA DO POCO-BA,,,,,,,,,BA,,"1.318,59",,,,,-,,,,,,"1.318,59",,,,,,,"10.320,23",,,,,,,,,
VARZEA NOVA-BA,,,,,,,,,BA,,"1.450,45",,,,,-,,,,,,"1.450,45",,,,,,,"11.352,25",,,,,,,,,
VARZEDO-BA,,,,,,,,,BA,,"1.318,59",,,,,-,,,,,,"1.318,59",,,,,,,"10.320,23",,,,,,,,,
VERA CRUZ-BA,,,,,,,,,BA,,"72.985,86",,,,,"15,21",,,,,,"73.001,07",,,,,,,"807.622,11",,,,,,,,,
VEREDA-BA,,,,,,,,,BA,,"1.318,59",,,,,-,,,,,,"1.318,59",,,,,,,"10.320,23",,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,,,BA,,"2.637,18",,,,,-,,,,,,"2.637,18",,,,,,,"20.640,50",,,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,,,,BA,,"1.714,16",,,,,-,,,,,,"1.714,16",,,,,,,"13.416,30",,,,,,,,,
BAHIA  TOTAL,,,,,,,,,,,"12.713.040,26",,,,,"9.258.599,09",,,,,,"21.971.639,35",,,,,,,"164.765.519,66",,,,,,,,,
ACARAU-CE,,,,,,,,,CE,,"4.129,75",,,,,-,,,,,,"4.129,75",,,,,,,"36.150,02",,,,,,,,,
ALCANTARAS-CE,,,,,,,,,CE,,"2.628,02",,,,,-,,,,,,"2.628,02",,,,,,,"23.004,54",,,,,,,,,
AMONTADA-CE,,,,,,,,,CE,,"84.923,65",,,,,"20.218,33",,,,,,"105.141,98",,,,,,,"916.856,96",,,,,,,,,
APUIARES-CE,,,,,,,,,CE,,"2.753,16",,,,,-,,,,,,"2.753,16",,,,,,,"24.100,00",,,,,,,,,
AQUIRAZ-CE,,,,,,,,,CE,,-,,,,,"40.271,02",,,,,,"40.271,02",,,,,,,"346.999,20",,,,,,,,,
ARACATI-CE,,,,,,,,,CE,,"549.268,80",,,,,"30.228,26",,,,,,"579.497,06",,,,,,,"2.856.898,20",,,,,,,,,
ARARENDA-CE,,,,,,,,,CE,,"2.628,02",,,,,-,,,,,,"2.628,02",,,,,,,"23.004,54",,,,,,,,,
BARROQUINHA-CE,,,,,,,,,CE,,"2.878,31",,,,,-,,,,,,"2.878,31",,,,,,,"25.195,47",,,,,,,,,
BELA CRUZ-CE,,,,,,,,,CE,,"3.504,03",,,,,-,,,,,,"3.504,03",,,,,,,"30.672,74",,,,,,,,,
CAMOCIM-CE,,,,,,,,,CE,,"4.129,75",,,,,-,,,,,,"4.129,75",,,,,,,"36.150,02",,,,,,,,,
CANINDE-CE,,,,,,,,,CE,,"4.380,03",,,,,-,,,,,,"4.380,03",,,,,,,"38.340,94",,,,,,,,,
CARIDADE-CE,,,,,,,,,CE,,"3.253,74",,,,,-,,,,,,"3.253,74",,,,,,,"28.481,83",,,,,,,,,
CARIRE-CE,,,,,,,,,CE,,"3.128,59",,,,,-,,,,,,"3.128,59",,,,,,,"27.386,37",,,,,,,,,
CARNAUBAL-CE,,,,,,,,,CE,,"3.003,45",,,,,-,,,,,,"3.003,45",,,,,,,"26.290,91",,,,,,,,,
CATUNDA-CE,,,,,,,,,CE,,"2.502,87",,,,,-,,,,,,"2.502,87",,,,,,,"21.909,09",,,,,,,,,
CAUCAIA-CE,,,,,,,,,CE,,-,,,,,"40.276,57",,,,,,"40.276,57",,,,,,,"895.218,12",,,,,,,,,
CHAVAL-CE,,,,,,,,,CE,,"2.753,16",,,,,-,,,,,,"2.753,16",,,,,,,"24.100,00",,,,,,,,,
COREAU-CE,,,,,,,,,CE,,"3.253,74",,,,,-,,,,,,"3.253,74",,,,,,,"28.481,83",,,,,,,,,
CRATEUS-CE,,,,,,,,,CE,,"4.380,03",,,,,-,,,,,,"4.380,03",,,,,,,"38.340,94",,,,,,,,,
CROATA-CE,,,,,,,,,CE,,"3.003,45",,,,,-,,,,,,"3.003,45",,,,,,,"26.290,91",,,,,,,,,
CRUZ-CE,,,,,,,,,CE,,"3.253,74",,,,,-,,,,,,"3.253,74",,,,,,,"28.481,83",,,,,,,,,
FORQUILHA-CE,,,,,,,,,CE,,"3.253,74",,,,,-,,,,,,"3.253,74",,,,,,,"28.481,83",,,,,,,,,
FORTALEZA-CE,,,,,,,,,CE,,"493.791,15",,,,,"63.834,39",,,,,,"557.625,54",,,,,,,"11.983.489,45",,,,,,,,,
FRECHEIRINHA-CE,,,,,,,,,CE,,"2.753,16",,,,,-,,,,,,"2.753,16",,,,,,,"24.100,00",,,,,,,,,
GENERAL SAMPAIO-CE,,,,,,,,,CE,,"2.502,87",,,,,-,,,,,,"2.502,87",,,,,,,"21.909,09",,,,,,,,,
GRACA-CE,,,,,,,,,CE,,"2.878,31",,,,,-,,,,,,"2.878,31",,,,,,,"25.195,47",,,,,,,,,
GRANJA-CE,,,,,,,,,CE,,"4.004,60",,,,,-,,,,,,"4.004,60",,,,,,,"35.054,57",,,,,,,,,
GROAIRAS-CE,,,,,,,,,CE,,"2.628,02",,,,,-,,,,,,"2.628,02",,,,,,,"23.004,54",,,,,,,,,
GUARACIABA DO NORTE-CE,,,,,,,,,CE,,"3.754,31",,,,,-,,,,,,"3.754,31",,,,,,,"32.863,65",,,,,,,,,
HIDROLANDIA-CE,,,,,,,,,CE,,"3.128,59",,,,,-,,,,,,"3.128,59",,,,,,,"27.386,37",,,,,,,,,
HORIZONTE-CE,,,,,,,,,CE,,"489.604,64",,,,,"90,39",,,,,,"489.695,03",,,,,,,"1.558.707,44",,,,,,,,,
IBIAPINA-CE,,,,,,,,,CE,,"3.253,74",,,,,-,,,,,,"3.253,74",,,,,,,"28.481,83",,,,,,,,,
ICAPUI-CE,,,,,,,,,CE,,"79.808,00",,,,,"11.880,50",,,,,,"91.688,50",,,,,,,"1.040.951,60",,,,,,,,,
INDEPENDENCIA-CE,,,,,,,,,CE,,"3.378,88",,,,,-,,,,,,"3.378,88",,,,,,,"29.577,28",,,,,,,,,
IPAPORANGA-CE,,,,,,,,,CE,,"2.628,02",,,,,-,,,,,,"2.628,02",,,,,,,"23.004,54",,,,,,,,,
IPU-CE,,,,,,,,,CE,,"3.879,46",,,,,-,,,,,,"3.879,46",,,,,,,"33.959,12",,,,,,,,,
IPUEIRAS-CE,,,,,,,,,CE,,"3.754,31",,,,,-,,,,,,"3.754,31",,,,,,,"32.863,65",,,,,,,,,
IRAUCUBA-CE,,,,,,,,,CE,,"3.253,74",,,,,-,,,,,,"3.253,74",,,,,,,"28.481,83",,,,,,,,,
